Date,D
2000-12-11,30.03125
2000-12-12,30.09375
2000-12-13,30.8125
2000-12-14,30.5
2000-12-15,30.75
2000-12-18,31.03125
2000-12-19,31.03125
2000-12-20,31.875
2000-12-21,32.34375
2000-12-22,32.6875
2000-12-26,33.625
2000-12-27,33.5625
2000-12-28,33.46875
2000-12-29,33.5
2001-01-02,32.78125
2001-01-03,30.21875
2001-01-04,28.0
2001-01-05,28.21875
2001-01-08,29.34375
2001-01-09,29.3125
2001-01-10,29.375
2001-01-11,28.21875
2001-01-12,29.125
2001-01-16,28.21875
2001-01-17,29.03125
2001-01-18,29.5
2001-01-19,30.28125
2001-01-22,30.5
2001-01-23,31.0
2001-01-24,31.34375
2001-01-25,31.8125
2001-01-26,31.4375
2001-01-29,31.525
2001-01-30,31.0
2001-01-31,30.9
2001-02-01,30.5
2001-02-02,30.809998999999998
2001-02-05,31.065001000000002
2001-02-06,31.120001000000002
2001-02-07,31.620001000000002
2001-02-08,32.145
2001-02-09,32.900002
2001-02-12,32.685001
2001-02-13,32.369999
2001-02-14,32.34
2001-02-15,32.325001
2001-02-16,32.584998999999996
2001-02-20,33.205002
2001-02-21,32.98
2001-02-22,33.200001
2001-02-23,32.66
2001-02-26,32.955002
2001-02-27,33.099998
2001-02-28,32.779999
2001-03-01,32.575001
2001-03-02,32.595001
2001-03-05,32.724998
2001-03-06,32.799999
2001-03-07,33.205002
2001-03-08,33.735001000000004
2001-03-09,33.445
2001-03-12,32.599998
2001-03-13,32.0
2001-03-14,31.15
2001-03-15,32.130001
2001-03-16,32.049999
2001-03-19,31.950001
2001-03-20,31.305
2001-03-21,30.59
2001-03-22,30.15
2001-03-23,29.825001
2001-03-26,30.375
2001-03-27,31.475
2001-03-28,31.459999
2001-03-29,31.615
2001-03-30,32.235001000000004
2001-04-02,32.875
2001-04-03,33.439999
2001-04-04,33.645
2001-04-05,33.674999
2001-04-06,32.950001
2001-04-09,33.669998
2001-04-10,34.200001
2001-04-11,34.035
2001-04-12,33.75
2001-04-16,33.5
2001-04-17,34.25
2001-04-18,33.810001
2001-04-19,32.900002
2001-04-20,33.049999
2001-04-23,34.439999
2001-04-24,34.779999
2001-04-25,34.5
2001-04-26,34.75
2001-04-27,34.119999
2001-04-30,34.244999
2001-05-01,33.744999
2001-05-02,33.035
2001-05-03,32.75
2001-05-04,33.224998
2001-05-07,33.049999
2001-05-08,32.639998999999996
2001-05-09,32.630001
2001-05-10,32.865002000000004
2001-05-11,32.900002
2001-05-14,33.41
2001-05-15,33.224998
2001-05-16,33.52
2001-05-17,33.375
2001-05-18,33.040001000000004
2001-05-21,33.494999
2001-05-22,33.294998
2001-05-23,33.689999
2001-05-24,33.650002
2001-05-25,32.880001
2001-05-29,32.75
2001-05-30,32.985001000000004
2001-05-31,33.150002
2001-06-01,32.900002
2001-06-04,32.794998
2001-06-05,32.185001
2001-06-06,30.98
2001-06-07,30.995001000000002
2001-06-08,31.25
2001-06-11,31.955
2001-06-12,32.165001000000004
2001-06-13,31.025
2001-06-14,30.605
2001-06-15,31.049999
2001-06-18,31.344998999999998
2001-06-19,31.525
2001-06-20,31.344998999999998
2001-06-21,30.125
2001-06-22,30.625
2001-06-25,30.440001000000002
2001-06-26,30.275
2001-06-27,30.57
2001-06-28,30.184998999999998
2001-06-29,30.065001000000002
2001-07-02,29.940001000000002
2001-07-03,29.875
2001-07-05,30.795
2001-07-06,31.105
2001-07-09,31.26
2001-07-10,31.219998999999998
2001-07-11,30.344998999999998
2001-07-12,30.84
2001-07-13,30.895
2001-07-16,30.875
2001-07-17,30.745001000000002
2001-07-18,30.75
2001-07-19,30.559998999999998
2001-07-20,29.99
2001-07-23,29.525
2001-07-24,28.625
2001-07-25,29.875
2001-07-26,30.1
2001-07-27,29.745001000000002
2001-07-30,30.219998999999998
2001-07-31,30.245001000000002
2001-08-01,30.485001
2001-08-02,31.115
2001-08-03,31.045
2001-08-06,30.365
2001-08-07,30.645
2001-08-08,30.07
2001-08-09,30.299999
2001-08-10,30.75
2001-08-13,30.6
2001-08-14,30.555
2001-08-15,30.559998999999998
2001-08-16,30.875
2001-08-17,31.0
2001-08-20,31.370001000000002
2001-08-21,31.02
2001-08-22,31.25
2001-08-23,31.5
2001-08-24,31.700001
2001-08-27,31.879998999999998
2001-08-28,31.764999
2001-08-29,31.475
2001-08-30,31.379998999999998
2001-08-31,31.475
2001-09-04,31.610001
2001-09-05,31.25
2001-09-06,31.355
2001-09-07,31.315001000000002
2001-09-10,30.129998999999998
2001-09-17,30.120001000000002
2001-09-18,30.75
2001-09-19,30.6
2001-09-20,29.879998999999998
2001-09-21,29.49
2001-09-24,29.495001000000002
2001-09-25,28.705
2001-09-26,28.4
2001-09-27,28.450001
2001-09-28,29.674999
2001-10-01,29.85
2001-10-02,30.0
2001-10-03,30.715
2001-10-04,31.025
2001-10-05,31.245001000000002
2001-10-08,30.76
2001-10-09,30.415001
2001-10-10,30.549999
2001-10-11,30.225
2001-10-12,29.934998999999998
2001-10-15,29.695
2001-10-16,30.475
2001-10-17,30.299999
2001-10-18,29.889999
2001-10-19,30.57
2001-10-22,30.559998999999998
2001-10-23,30.309998999999998
2001-10-24,30.15
2001-10-25,30.65
2001-10-26,30.549999
2001-10-29,30.639999
2001-10-30,30.625
2001-10-31,30.559998999999998
2001-11-01,30.875
2001-11-02,30.42
2001-11-05,30.950001
2001-11-06,30.934998999999998
2001-11-07,30.35
2001-11-08,31.190001000000002
2001-11-09,31.355
2001-11-12,31.27
2001-11-13,31.4
2001-11-14,30.27
2001-11-15,29.924999
2001-11-16,29.934998999999998
2001-11-19,29.6
2001-11-20,30.174999
2001-11-21,29.719998999999998
2001-11-23,29.98
2001-11-26,29.889999
2001-11-27,29.959999
2001-11-28,29.275
2001-11-29,29.424999
2001-11-30,29.225
2001-12-03,29.040001
2001-12-04,29.105
2001-12-05,29.115
2001-12-06,28.6
2001-12-07,29.25
2001-12-10,28.855
2001-12-11,28.1
2001-12-12,28.6
2001-12-13,28.625
2001-12-14,28.5
2001-12-17,28.049999
2001-12-18,28.6
2001-12-19,29.475
2001-12-20,29.125
2001-12-21,29.025
2001-12-24,29.15
2001-12-26,29.405001000000002
2001-12-27,29.280001000000002
2001-12-28,29.799999
2001-12-31,30.049999
2002-01-02,30.375
2002-01-03,30.25
2002-01-04,30.08
2002-01-07,30.43
2002-01-08,29.68
2002-01-09,29.754998999999998
2002-01-10,30.0
2002-01-11,29.52
2002-01-14,29.635
2002-01-15,29.75
2002-01-16,29.915001
2002-01-17,29.43
2002-01-18,29.125
2002-01-22,28.754998999999998
2002-01-23,28.950001
2002-01-24,28.9
2002-01-25,29.200001
2002-01-28,29.295
2002-01-29,28.67
2002-01-30,28.879998999999998
2002-01-31,29.434998999999998
2002-02-01,29.42
2002-02-04,29.25
2002-02-05,28.940001000000002
2002-02-06,28.775
2002-02-07,28.719998999999998
2002-02-08,28.754998999999998
2002-02-11,29.02
2002-02-12,29.09
2002-02-13,29.4
2002-02-14,29.334999
2002-02-15,29.275
2002-02-19,28.905001000000002
2002-02-20,28.905001000000002
2002-02-21,28.945
2002-02-22,29.440001000000002
2002-02-25,29.35
2002-02-26,29.15
2002-02-27,29.004998999999998
2002-02-28,29.139999
2002-03-01,29.57
2002-03-04,30.02
2002-03-05,30.105
2002-03-06,30.985001
2002-03-07,31.280001000000002
2002-03-08,31.1
2002-03-11,31.15
2002-03-12,30.674999
2002-03-13,30.299999
2002-03-14,30.665001
2002-03-15,31.0
2002-03-18,31.395
2002-03-19,31.379998999999998
2002-03-20,31.200001
2002-03-21,32.150002
2002-03-22,32.150002
2002-03-25,32.075001
2002-03-26,32.075001
2002-03-27,32.580002
2002-03-28,32.580002
2002-04-01,32.474998
2002-04-02,32.599998
2002-04-03,32.485001000000004
2002-04-04,33.095001
2002-04-05,32.935001
2002-04-08,33.0
2002-04-09,33.025002
2002-04-10,33.299999
2002-04-11,32.950001
2002-04-12,32.865002000000004
2002-04-15,32.299999
2002-04-16,32.599998
2002-04-17,32.77
2002-04-18,33.349998
2002-04-19,33.424999
2002-04-22,33.125
2002-04-23,32.950001
2002-04-24,33.215
2002-04-25,33.049999
2002-04-26,32.705002
2002-04-29,33.200001
2002-04-30,33.209998999999996
2002-05-01,32.875
2002-05-02,33.150002
2002-05-03,33.314999
2002-05-06,33.110001000000004
2002-05-07,32.610001000000004
2002-05-08,32.875
2002-05-09,32.474998
2002-05-10,32.380001
2002-05-13,32.605
2002-05-14,32.849998
2002-05-15,32.384997999999996
2002-05-16,30.82
2002-05-17,31.225
2002-05-20,31.5
2002-05-21,32.049999
2002-05-22,32.845001
2002-05-23,33.134997999999996
2002-05-24,33.07
2002-05-28,33.154999
2002-05-29,32.924999
2002-05-30,32.540001000000004
2002-05-31,32.389998999999996
2002-06-03,31.764999
2002-06-04,32.049999
2002-06-05,31.75
2002-06-06,30.895
2002-06-07,31.264999
2002-06-10,31.955
2002-06-11,31.950001
2002-06-12,32.259997999999996
2002-06-13,32.525002
2002-06-14,32.285
2002-06-17,32.470001
2002-06-18,32.794998
2002-06-19,32.48
2002-06-20,32.305
2002-06-21,32.5
2002-06-24,32.150002
2002-06-25,32.25
2002-06-26,32.185001
2002-06-27,32.485001000000004
2002-06-28,33.099998
2002-07-01,32.595001
2002-07-02,32.125
2002-07-03,32.0
2002-07-05,32.125
2002-07-08,32.150002
2002-07-09,31.57
2002-07-10,29.855
2002-07-11,30.799999
2002-07-12,29.940001000000002
2002-07-15,30.485001
2002-07-16,29.440001000000002
2002-07-17,29.040001
2002-07-18,29.504998999999998
2002-07-19,28.200001
2002-07-22,27.555
2002-07-23,24.985001
2002-07-24,27.17
2002-07-25,28.16
2002-07-26,27.389999
2002-07-29,28.805
2002-07-30,30.200001
2002-07-31,29.719998999999998
2002-08-01,29.184998999999998
2002-08-02,29.040001
2002-08-05,28.940001000000002
2002-08-06,29.775
2002-08-07,30.025
2002-08-08,30.275
2002-08-09,30.594998999999998
2002-08-12,31.15
2002-08-13,30.6
2002-08-14,31.6
2002-08-15,31.82
2002-08-16,31.725
2002-08-19,31.879998999999998
2002-08-20,31.754998999999998
2002-08-21,32.610001000000004
2002-08-22,32.549999
2002-08-23,32.404999
2002-08-26,32.924999
2002-08-27,32.25
2002-08-28,31.735001
2002-08-29,31.1
2002-08-30,31.355
2002-09-03,30.764999
2002-09-04,30.950001
2002-09-05,30.775
2002-09-06,30.905001000000002
2002-09-09,30.645
2002-09-10,29.389999
2002-09-11,29.32
2002-09-12,28.035
2002-09-13,29.0
2002-09-16,26.165001
2002-09-17,24.875
2002-09-18,25.545
2002-09-19,25.25
2002-09-20,25.0
2002-09-23,24.58
2002-09-24,24.344998999999998
2002-09-25,24.665001
2002-09-26,25.450001
2002-09-27,25.219998999999998
2002-09-30,25.365
2002-10-01,26.0
2002-10-02,25.68
2002-10-03,25.15
2002-10-04,24.110001
2002-10-07,23.875
2002-10-08,20.92
2002-10-09,18.245001000000002
2002-10-10,19.434998999999998
2002-10-11,19.84
2002-10-14,19.674999
2002-10-15,20.575001
2002-10-16,20.0
2002-10-17,20.225
2002-10-18,20.59
2002-10-21,21.174999
2002-10-22,21.025
2002-10-23,22.4
2002-10-24,22.59
2002-10-25,22.834999
2002-10-28,23.325001
2002-10-29,23.24
2002-10-30,23.67
2002-10-31,24.0
2002-11-01,24.379998999999998
2002-11-04,25.004998999999998
2002-11-05,25.495001000000002
2002-11-06,25.09
2002-11-07,23.99
2002-11-08,23.959999
2002-11-11,23.93
2002-11-12,23.344998999999998
2002-11-13,23.334999
2002-11-14,24.16
2002-11-15,24.735001
2002-11-18,24.605
2002-11-19,24.844998999999998
2002-11-20,24.754998999999998
2002-11-21,25.049999
2002-11-22,26.049999
2002-11-25,25.815001000000002
2002-11-26,25.014999
2002-11-27,25.33
2002-11-29,25.475
2002-12-02,25.1
2002-12-03,25.055
2002-12-04,25.049999
2002-12-05,25.084999
2002-12-06,25.115
2002-12-09,25.01
2002-12-10,25.690001000000002
2002-12-11,26.315001000000002
2002-12-12,26.49
2002-12-13,27.004998999999998
2002-12-16,27.0
2002-12-17,26.83
2002-12-18,26.99
2002-12-19,26.975
2002-12-20,27.65
2002-12-23,27.205
2002-12-24,27.305
2002-12-26,27.540001
2002-12-27,26.969998999999998
2002-12-30,27.584999
2002-12-31,27.450001
2003-01-02,27.885
2003-01-03,27.85
2003-01-06,29.309998999999998
2003-01-07,28.6
2003-01-08,28.225
2003-01-09,28.42
2003-01-10,28.235001
2003-01-13,28.105
2003-01-14,28.07
2003-01-15,27.844998999999998
2003-01-16,27.700001
2003-01-17,27.25
2003-01-21,26.879998999999998
2003-01-22,26.5
2003-01-23,27.215
2003-01-24,26.84
2003-01-27,25.92
2003-01-28,27.025
2003-01-29,27.145
2003-01-30,26.625
2003-01-31,27.094998999999998
2003-02-03,27.52
2003-02-04,27.26
2003-02-05,27.325001
2003-02-06,27.025
2003-02-07,26.99
2003-02-10,27.440001000000002
2003-02-11,26.875
2003-02-12,26.379998999999998
2003-02-13,26.895
2003-02-14,27.25
2003-02-18,27.51
2003-02-19,27.530001000000002
2003-02-20,27.715
2003-02-21,27.855
2003-02-24,27.885
2003-02-25,28.07
2003-02-26,27.195
2003-02-27,27.17
2003-02-28,26.950001
2003-03-03,27.115
2003-03-04,26.950001
2003-03-05,27.395
2003-03-06,27.57
2003-03-07,27.875
2003-03-10,27.254998999999998
2003-03-11,27.264999
2003-03-12,27.059998999999998
2003-03-13,27.045
2003-03-14,27.125
2003-03-17,27.49
2003-03-18,27.799999
2003-03-19,27.955
2003-03-20,28.165001
2003-03-21,28.370001000000002
2003-03-24,27.85
2003-03-25,28.01
2003-03-26,27.879998999999998
2003-03-27,28.014999
2003-03-28,28.004998999999998
2003-03-31,27.684998999999998
2003-04-01,27.84
2003-04-02,27.795
2003-04-03,27.639999
2003-04-04,28.129998999999998
2003-04-07,28.075001
2003-04-08,28.145
2003-04-09,28.065001000000002
2003-04-10,28.405001000000002
2003-04-11,28.32
2003-04-14,28.6
2003-04-15,28.98
2003-04-16,29.205
2003-04-17,29.33
2003-04-21,29.280001000000002
2003-04-22,29.25
2003-04-23,29.440001000000002
2003-04-24,29.77
2003-04-25,29.415001
2003-04-28,29.715
2003-04-29,29.639999
2003-04-30,29.59
2003-05-01,29.5
2003-05-02,29.66
2003-05-05,29.719998999999998
2003-05-06,29.709999
2003-05-07,29.540001
2003-05-08,29.48
2003-05-09,29.67
2003-05-12,29.950001
2003-05-13,29.85
2003-05-14,29.985001
2003-05-15,30.305
2003-05-16,30.945
2003-05-19,30.950001
2003-05-20,31.35
2003-05-21,30.795
2003-05-22,31.145
2003-05-23,31.995001000000002
2003-05-27,32.325001
2003-05-28,31.75
2003-05-29,31.129998999999998
2003-05-30,31.5
2003-06-02,31.66
2003-06-03,31.775
2003-06-04,31.799999
2003-06-05,31.475
2003-06-06,31.200001
2003-06-09,31.25
2003-06-10,31.35
2003-06-11,31.459999
2003-06-12,32.334998999999996
2003-06-13,31.98
2003-06-16,32.830002
2003-06-17,32.525002
2003-06-18,32.540001000000004
2003-06-19,32.610001000000004
2003-06-20,32.549999
2003-06-23,32.310001
2003-06-24,32.200001
2003-06-25,32.025002
2003-06-26,32.099998
2003-06-27,32.005001
2003-06-30,32.134997999999996
2003-07-01,31.934998999999998
2003-07-02,32.139998999999996
2003-07-03,31.809998999999998
2003-07-07,31.715
2003-07-08,31.605
2003-07-09,31.355
2003-07-10,30.545
2003-07-11,30.625
2003-07-14,30.799999
2003-07-15,30.385
2003-07-16,29.809998999999998
2003-07-17,30.030001000000002
2003-07-18,30.525
2003-07-21,30.084999
2003-07-22,30.275
2003-07-23,29.99
2003-07-24,29.9
2003-07-25,30.059998999999998
2003-07-28,29.950001
2003-07-29,30.014999
2003-07-30,30.139999
2003-07-31,30.049999
2003-08-01,29.66
2003-08-04,29.405001000000002
2003-08-05,29.145
2003-08-06,29.41
2003-08-07,29.860001
2003-08-08,30.165001
2003-08-11,30.139999
2003-08-12,30.514999
2003-08-13,30.6
2003-08-14,30.49
2003-08-15,30.385
2003-08-18,30.305
2003-08-19,30.1
2003-08-20,30.475
2003-08-21,30.629998999999998
2003-08-22,30.075001
2003-08-25,30.459999
2003-08-26,30.58
2003-08-27,30.254998999999998
2003-08-28,30.275
2003-08-29,30.290001
2003-09-02,30.6
2003-09-03,30.625
2003-09-04,30.475
2003-09-05,30.389999
2003-09-08,30.625
2003-09-09,30.174999
2003-09-10,30.355
2003-09-11,30.25
2003-09-12,30.58
2003-09-15,30.389999
2003-09-16,30.530001000000002
2003-09-17,30.5
2003-09-18,31.02
2003-09-19,30.965
2003-09-22,30.434998999999998
2003-09-23,30.549999
2003-09-24,30.309998999999998
2003-09-25,30.280001000000002
2003-09-26,30.65
2003-09-29,31.075001
2003-09-30,30.950001
2003-10-01,31.040001
2003-10-02,31.315001000000002
2003-10-03,31.41
2003-10-06,31.735001
2003-10-07,31.355
2003-10-08,31.25
2003-10-09,31.475
2003-10-10,31.360001
2003-10-13,31.27
2003-10-14,31.424999
2003-10-15,31.049999
2003-10-16,31.1
2003-10-17,31.1
2003-10-20,31.0
2003-10-21,30.844998999999998
2003-10-22,30.559998999999998
2003-10-23,30.325001
2003-10-24,30.25
2003-10-27,30.275
2003-10-28,30.389999
2003-10-29,30.735001
2003-10-30,30.615
2003-10-31,30.799999
2003-11-03,30.834999
2003-11-04,30.584999
2003-11-05,30.715
2003-11-06,30.575001
2003-11-07,30.51
2003-11-10,30.584999
2003-11-11,30.57
2003-11-12,30.48
2003-11-13,30.700001
2003-11-14,30.48
2003-11-17,30.235001
2003-11-18,29.68
2003-11-19,30.01
2003-11-20,29.959999
2003-11-21,30.075001
2003-11-24,30.344998999999998
2003-11-25,30.365
2003-11-26,30.125
2003-11-28,30.135
2003-12-01,30.440001000000002
2003-12-02,30.674999
2003-12-03,30.165001
2003-12-04,30.375
2003-12-05,30.4
2003-12-08,30.764999
2003-12-09,30.48
2003-12-10,30.450001
2003-12-11,30.469998999999998
2003-12-12,30.41
2003-12-15,30.5
2003-12-16,30.309998999999998
2003-12-17,30.584999
2003-12-18,31.055
2003-12-19,31.290001
2003-12-22,31.535
2003-12-23,31.875
2003-12-24,31.924999
2003-12-26,31.99
2003-12-29,32.09
2003-12-30,32.165001000000004
2003-12-31,31.915001
2004-01-02,32.005001
2004-01-05,31.684998999999998
2004-01-06,31.475
2004-01-07,31.41
2004-01-08,31.0
2004-01-09,30.885
2004-01-12,30.924999
2004-01-13,31.075001
2004-01-14,31.389999
2004-01-15,30.885
2004-01-16,30.700001
2004-01-20,31.0
2004-01-21,31.375
2004-01-22,31.549999
2004-01-23,31.200001
2004-01-26,31.415001
2004-01-27,31.615
2004-01-28,32.009997999999996
2004-01-29,32.215
2004-01-30,32.080002
2004-02-02,31.915001
2004-02-03,31.875
2004-02-04,31.605
2004-02-05,31.375
2004-02-06,31.65
2004-02-09,31.6
2004-02-10,31.85
2004-02-11,31.934998999999998
2004-02-12,31.6
2004-02-13,31.51
2004-02-17,31.75
2004-02-18,31.709999
2004-02-19,31.625
2004-02-20,31.4
2004-02-23,31.615
2004-02-24,31.65
2004-02-25,31.379998999999998
2004-02-26,31.125
2004-02-27,31.415001
2004-03-01,31.594998999999998
2004-03-02,31.715
2004-03-03,31.965
2004-03-04,32.115002000000004
2004-03-05,32.540001000000004
2004-03-08,32.599998
2004-03-09,32.544998
2004-03-10,32.305
2004-03-11,31.785
2004-03-12,32.009997999999996
2004-03-15,32.165001000000004
2004-03-16,32.185001
2004-03-17,32.43
2004-03-18,32.200001
2004-03-19,31.934998999999998
2004-03-22,31.639999
2004-03-23,31.459999
2004-03-24,31.254998999999998
2004-03-25,31.275
2004-03-26,31.25
2004-03-29,31.684998999999998
2004-03-30,31.945
2004-03-31,32.150002
2004-04-01,32.195
2004-04-02,32.154999
2004-04-05,32.125
2004-04-06,32.355
2004-04-07,32.189999
2004-04-08,32.185001
2004-04-12,31.495001000000002
2004-04-13,31.375
2004-04-14,31.48
2004-04-15,31.93
2004-04-16,31.950001
2004-04-19,31.85
2004-04-20,31.594998999999998
2004-04-21,31.605
2004-04-22,31.805
2004-04-23,31.785
2004-04-26,31.860001
2004-04-27,31.75
2004-04-28,31.719998999999998
2004-04-29,31.725
2004-04-30,31.905001000000002
2004-05-03,31.945
2004-05-04,31.950001
2004-05-05,31.66
2004-05-06,31.959999
2004-05-07,31.49
2004-05-10,31.0
2004-05-11,30.815001000000002
2004-05-12,30.875
2004-05-13,31.065001000000002
2004-05-14,31.23
2004-05-17,31.004998999999998
2004-05-18,30.985001
2004-05-19,30.625
2004-05-20,30.805
2004-05-21,30.799999
2004-05-24,31.315001000000002
2004-05-25,31.65
2004-05-26,31.245001000000002
2004-05-27,31.370001000000002
2004-05-28,31.485001
2004-06-01,31.42
2004-06-02,31.190001000000002
2004-06-03,30.790001
2004-06-04,30.745001000000002
2004-06-07,30.805
2004-06-08,30.825001
2004-06-09,30.684998999999998
2004-06-10,30.870001000000002
2004-06-14,30.905001000000002
2004-06-15,31.045
2004-06-16,31.440001000000002
2004-06-17,31.68
2004-06-18,31.59
2004-06-21,31.690001000000002
2004-06-22,31.76
2004-06-23,32.09
2004-06-24,32.080002
2004-06-25,31.955
2004-06-28,31.905001000000002
2004-06-29,31.465
2004-06-30,31.540001
2004-07-01,31.125
2004-07-02,31.625
2004-07-06,31.67
2004-07-07,31.66
2004-07-08,31.42
2004-07-09,31.18
2004-07-12,31.299999
2004-07-13,31.285
2004-07-14,31.584999
2004-07-15,31.780001000000002
2004-07-16,31.895
2004-07-19,32.025002
2004-07-20,32.040001000000004
2004-07-21,31.575001
2004-07-22,31.440001000000002
2004-07-23,31.34
2004-07-26,31.315001000000002
2004-07-27,31.285
2004-07-28,31.290001
2004-07-29,31.35
2004-07-30,31.73
2004-08-02,31.75
2004-08-03,31.73
2004-08-04,31.875
2004-08-05,31.605
2004-08-06,31.655001000000002
2004-08-09,31.469998999999998
2004-08-10,31.695
2004-08-11,31.844998999999998
2004-08-12,31.775
2004-08-13,31.77
2004-08-16,32.189999
2004-08-17,32.224998
2004-08-18,32.509997999999996
2004-08-19,32.334998999999996
2004-08-20,32.349998
2004-08-23,32.290001000000004
2004-08-24,32.314999
2004-08-25,32.314999
2004-08-26,32.360001000000004
2004-08-27,32.345001
2004-08-30,32.244999
2004-08-31,32.445
2004-09-01,32.564999
2004-09-02,32.52
2004-09-03,32.380001
2004-09-07,32.715
2004-09-08,32.625
2004-09-09,32.779999
2004-09-10,32.845001
2004-09-13,32.625
2004-09-14,32.5
2004-09-15,32.529999
2004-09-16,32.700001
2004-09-17,32.48
2004-09-20,32.599998
2004-09-21,32.810001
2004-09-22,32.505001
2004-09-23,32.314999
2004-09-24,32.299999
2004-09-27,32.455002
2004-09-28,32.580002
2004-09-29,32.599998
2004-09-30,32.625
2004-10-01,32.849998
2004-10-04,32.810001
2004-10-05,32.755001
2004-10-06,33.014998999999996
2004-10-07,32.740002000000004
2004-10-08,32.985001000000004
2004-10-11,32.924999
2004-10-12,33.119999
2004-10-13,32.619999
2004-10-14,32.540001000000004
2004-10-15,32.595001
2004-10-18,32.580002
2004-10-19,32.349998
2004-10-20,32.540001000000004
2004-10-21,32.0
2004-10-22,31.855
2004-10-25,31.76
2004-10-26,32.450001
2004-10-27,32.025002
2004-10-28,31.865
2004-10-29,32.16
2004-11-01,32.049999
2004-11-02,31.75
2004-11-03,32.099998
2004-11-04,32.695
2004-11-05,32.560001
2004-11-08,32.73
2004-11-09,32.915001000000004
2004-11-10,32.935001
2004-11-11,33.25
2004-11-12,33.77
2004-11-15,33.575001
2004-11-16,33.404999
2004-11-17,33.244999
2004-11-18,33.224998
2004-11-19,33.049999
2004-11-22,33.5
2004-11-23,33.625
2004-11-24,33.365002000000004
2004-11-26,33.334998999999996
2004-11-29,32.974998
2004-11-30,32.735001000000004
2004-12-01,32.625
2004-12-02,32.220001
2004-12-03,32.264998999999996
2004-12-06,33.09
2004-12-07,33.25
2004-12-08,33.634997999999996
2004-12-09,33.674999
2004-12-10,33.75
2004-12-13,34.134997999999996
2004-12-14,34.060001
2004-12-15,34.224998
2004-12-16,34.165001000000004
2004-12-17,34.119999
2004-12-20,34.02
2004-12-21,33.990002000000004
2004-12-22,34.0
2004-12-23,33.880001
2004-12-27,33.650002
2004-12-28,33.924999
2004-12-29,33.889998999999996
2004-12-30,34.084998999999996
2004-12-31,33.869999
2005-01-03,33.740002000000004
2005-01-04,33.584998999999996
2005-01-05,33.349998
2005-01-06,33.529999
2005-01-07,33.455002
2005-01-10,33.950001
2005-01-11,33.810001
2005-01-12,34.07
2005-01-13,34.25
2005-01-14,34.549999
2005-01-18,34.825001
2005-01-19,34.465
2005-01-20,34.174999
2005-01-21,34.130001
2005-01-24,34.224998
2005-01-25,34.189999
2005-01-26,34.48
2005-01-27,34.330002
2005-01-28,34.264998999999996
2005-01-31,34.689999
2005-02-01,34.474998
2005-02-02,34.549999
2005-02-03,34.41
2005-02-04,34.945
2005-02-07,35.09
2005-02-08,35.205002
2005-02-09,35.25
2005-02-10,35.424999
2005-02-11,35.314999
2005-02-14,35.584998999999996
2005-02-15,35.485001000000004
2005-02-16,35.845001
2005-02-17,36.005001
2005-02-18,35.799999
2005-02-22,35.0
2005-02-23,35.07
2005-02-24,35.43
2005-02-25,36.369999
2005-02-28,36.014998999999996
2005-03-01,35.855
2005-03-02,35.970001
2005-03-03,36.125
2005-03-04,37.125
2005-03-07,37.549999
2005-03-08,37.575001
2005-03-09,37.035
2005-03-10,37.139998999999996
2005-03-11,36.880001
2005-03-14,37.415001000000004
2005-03-15,37.154999
2005-03-16,37.119999
2005-03-17,37.830002
2005-03-18,37.904999
2005-03-21,37.775002
2005-03-22,37.195
2005-03-23,36.555
2005-03-24,36.880001
2005-03-28,36.799999
2005-03-29,36.244999
2005-03-30,36.849998
2005-03-31,37.215
2005-04-01,37.634997999999996
2005-04-04,38.040001000000004
2005-04-05,38.25
2005-04-06,37.924999
2005-04-07,38.25
2005-04-08,37.634997999999996
2005-04-11,37.75
2005-04-12,38.055
2005-04-13,37.985001000000004
2005-04-14,37.634997999999996
2005-04-15,36.790001000000004
2005-04-18,36.775002
2005-04-19,37.305
2005-04-20,36.455002
2005-04-21,37.115002000000004
2005-04-22,37.125
2005-04-25,37.639998999999996
2005-04-26,37.154999
2005-04-27,37.330002
2005-04-28,37.18
2005-04-29,37.700001
2005-05-02,37.830002
2005-05-03,37.575001
2005-05-04,36.349998
2005-05-05,36.139998999999996
2005-05-06,35.439999
2005-05-09,35.645
2005-05-10,35.055
2005-05-11,35.419998
2005-05-12,35.165001000000004
2005-05-13,34.610001000000004
2005-05-16,34.794998
2005-05-17,35.514998999999996
2005-05-18,35.505001
2005-05-19,35.810001
2005-05-20,35.700001
2005-05-23,35.314999
2005-05-24,35.424999
2005-05-25,35.105
2005-05-26,35.009997999999996
2005-05-27,35.060001
2005-05-31,35.154999
2005-06-01,35.535
2005-06-02,35.459998999999996
2005-06-03,35.549999
2005-06-06,35.5
2005-06-07,35.650002
2005-06-08,35.700001
2005-06-09,36.005001
2005-06-10,36.525002
2005-06-13,36.509997999999996
2005-06-14,36.584998999999996
2005-06-15,36.25
2005-06-16,36.400002
2005-06-17,36.299999
2005-06-20,36.965
2005-06-21,36.91
2005-06-22,36.880001
2005-06-23,36.564999
2005-06-24,36.5
2005-06-27,36.560001
2005-06-28,37.139998999999996
2005-06-29,36.924999
2005-06-30,36.695
2005-07-01,37.049999
2005-07-05,37.119999
2005-07-06,36.459998999999996
2005-07-07,37.0
2005-07-08,37.400002
2005-07-11,37.959998999999996
2005-07-12,37.955002
2005-07-13,37.724998
2005-07-14,37.240002000000004
