Date,AVGO
2014-02-27,61.380001
2014-02-28,61.700001
2014-03-03,61.740002000000004
2014-03-04,63.349998
2014-03-05,63.080002
2014-03-06,63.639998999999996
2014-03-07,62.75
2014-03-10,62.799999
2014-03-11,62.02
2014-03-12,63.18
2014-03-13,62.68
2014-03-14,62.68
2014-03-17,63.41
2014-03-18,63.82
2014-03-19,64.410004
2014-03-20,65.309998
2014-03-21,63.900002
2014-03-24,63.16
2014-03-25,64.0
2014-03-26,62.810001
2014-03-27,62.779999
2014-03-28,64.110001
2014-03-31,64.410004
2014-04-01,65.050003
2014-04-02,64.639999
2014-04-03,63.93
2014-04-04,61.799999
2014-04-07,60.360001000000004
2014-04-08,60.169998
2014-04-09,62.470001
2014-04-10,59.860001000000004
2014-04-11,58.529999
2014-04-14,58.82
2014-04-15,58.939999
2014-04-16,59.310001
2014-04-17,60.889998999999996
2014-04-21,61.889998999999996
2014-04-22,63.439999
2014-04-23,64.599998
2014-04-24,65.379997
2014-04-25,62.34
2014-04-28,60.779999
2014-04-29,60.919998
2014-04-30,63.5
2014-05-01,63.490002000000004
2014-05-02,64.269997
2014-05-05,64.25
2014-05-06,67.339996
2014-05-07,66.809998
2014-05-08,67.949997
2014-05-09,67.410004
2014-05-12,69.129997
2014-05-13,68.760002
2014-05-14,68.510002
2014-05-15,67.93
2014-05-16,68.480003
2014-05-19,68.32
2014-05-20,67.519997
2014-05-21,68.410004
2014-05-22,68.68
2014-05-23,70.550003
2014-05-27,70.93
2014-05-28,70.099998
2014-05-29,70.790001
2014-05-30,70.66999799999999
2014-06-02,71.639999
2014-06-03,71.449997
2014-06-04,71.610001
2014-06-05,71.870003
2014-06-06,71.629997
2014-06-09,71.790001
2014-06-10,71.860001
2014-06-11,71.75
2014-06-12,71.760002
2014-06-13,71.41999799999999
2014-06-16,70.879997
2014-06-17,71.480003
2014-06-18,71.220001
2014-06-19,70.93
2014-06-20,71.57
2014-06-23,71.239998
2014-06-24,70.66999799999999
2014-06-25,71.629997
2014-06-26,70.959999
2014-06-27,70.940002
2014-06-30,72.07
2014-07-01,74.029999
2014-07-02,74.32
2014-07-03,75.18
2014-07-07,74.529999
2014-07-08,73.389999
2014-07-09,74.230003
2014-07-10,73.150002
2014-07-11,73.199997
2014-07-14,74.040001
2014-07-15,73.41999799999999
2014-07-16,73.650002
2014-07-17,71.900002
2014-07-18,75.0
2014-07-21,75.41999799999999
2014-07-22,75.389999
2014-07-23,73.629997
2014-07-24,72.510002
2014-07-25,69.91999799999999
2014-07-28,70.510002
2014-07-29,69.879997
2014-07-30,70.510002
2014-07-31,69.379997
2014-08-01,70.440002
2014-08-04,71.339996
2014-08-05,70.120003
2014-08-06,70.290001
2014-08-07,69.629997
2014-08-08,70.43
2014-08-11,70.82
2014-08-12,71.150002
2014-08-13,71.970001
2014-08-14,73.839996
2014-08-15,74.790001
2014-08-18,75.370003
2014-08-19,75.620003
2014-08-20,76.379997
2014-08-21,76.269997
2014-08-22,76.209999
2014-08-25,75.769997
2014-08-26,75.959999
2014-08-27,76.160004
2014-08-28,76.360001
2014-08-29,82.089996
2014-09-02,85.019997
2014-09-03,85.389999
2014-09-04,86.089996
2014-09-05,87.879997
2014-09-08,88.190002
2014-09-09,88.410004
2014-09-10,89.0
2014-09-11,89.07
2014-09-12,87.849998
2014-09-15,86.709999
2014-09-16,87.91999799999999
2014-09-17,87.739998
2014-09-18,89.519997
2014-09-19,89.099998
2014-09-22,87.18
2014-09-23,87.559998
2014-09-24,89.019997
2014-09-25,86.459999
2014-09-26,87.5
2014-09-29,87.110001
2014-09-30,87.0
2014-10-01,85.540001
2014-10-02,83.209999
2014-10-03,83.470001
2014-10-06,82.879997
2014-10-07,81.029999
2014-10-08,83.300003
2014-10-09,80.599998
2014-10-10,71.360001
2014-10-13,69.040001
2014-10-14,72.019997
2014-10-15,72.550003
2014-10-16,75.599998
2014-10-17,77.150002
2014-10-20,77.989998
2014-10-21,82.379997
2014-10-22,80.860001
2014-10-23,81.379997
2014-10-24,81.849998
2014-10-27,81.57
2014-10-28,84.199997
2014-10-29,84.879997
2014-10-30,82.389999
2014-10-31,86.25
2014-11-03,86.339996
2014-11-04,85.360001
2014-11-05,86.709999
2014-11-06,87.629997
2014-11-07,85.040001
2014-11-10,85.910004
2014-11-11,86.160004
2014-11-12,87.050003
2014-11-13,87.449997
2014-11-14,89.019997
2014-11-17,88.519997
2014-11-18,91.410004
2014-11-19,89.25
2014-11-20,89.93
2014-11-21,90.209999
2014-11-24,91.139999
2014-11-25,91.150002
2014-11-26,93.779999
2014-11-28,93.400002
2014-12-01,90.949997
2014-12-02,92.199997
2014-12-03,95.129997
2014-12-04,103.07
2014-12-05,103.989998
2014-12-08,100.709999
2014-12-09,102.639999
2014-12-10,99.25
2014-12-11,100.550003
2014-12-12,99.199997
2014-12-15,98.209999
2014-12-16,97.33000200000001
2014-12-17,98.989998
2014-12-18,101.650002
2014-12-19,100.150002
2014-12-22,101.410004
2014-12-23,100.779999
2014-12-24,100.720001
2014-12-26,100.620003
2014-12-29,101.290001
2014-12-30,100.849998
2014-12-31,100.589996
2015-01-02,100.089996
2015-01-05,98.489998
2015-01-06,96.25
2015-01-07,98.849998
2015-01-08,103.790001
2015-01-09,104.900002
2015-01-12,103.160004
2015-01-13,102.58000200000001
2015-01-14,103.389999
2015-01-15,101.32
2015-01-16,103.82
2015-01-20,104.870003
2015-01-21,105.379997
2015-01-22,105.199997
2015-01-23,106.980003
2015-01-26,106.730003
2015-01-27,104.790001
2015-01-28,105.0
2015-01-29,106.529999
2015-01-30,102.879997
2015-02-02,102.41999799999999
2015-02-03,103.199997
2015-02-04,104.800003
2015-02-05,106.199997
2015-02-06,104.739998
2015-02-09,102.239998
2015-02-10,107.040001
2015-02-11,107.940002
2015-02-12,109.699997
2015-02-13,110.150002
2015-02-17,110.870003
2015-02-18,110.0
2015-02-19,110.900002
2015-02-20,112.059998
2015-02-23,112.849998
2015-02-24,113.18
2015-02-25,112.68
2015-02-26,129.25
2015-02-27,127.620003
2015-03-02,129.020004
2015-03-03,128.220001
2015-03-04,129.399994
2015-03-05,130.570007
2015-03-06,127.889999
2015-03-09,127.120003
2015-03-10,125.120003
2015-03-11,124.660004
2015-03-12,126.120003
2015-03-13,125.0
2015-03-16,129.869995
2015-03-17,129.100006
2015-03-18,130.440002
2015-03-19,132.03999299999998
2015-03-20,133.28999299999998
2015-03-23,134.440002
2015-03-24,133.119995
2015-03-25,124.43
2015-03-26,124.709999
2015-03-27,128.21000700000002
2015-03-30,130.550003
2015-03-31,126.980003
2015-04-01,125.629997
2015-04-02,125.019997
2015-04-06,125.83000200000001
2015-04-07,125.650002
2015-04-08,126.790001
2015-04-09,127.220001
2015-04-10,126.82
2015-04-13,125.349998
2015-04-14,123.980003
2015-04-15,125.900002
2015-04-16,125.33000200000001
2015-04-17,121.849998
2015-04-20,123.029999
2015-04-21,123.099998
2015-04-22,127.900002
2015-04-23,124.07
2015-04-24,119.5
2015-04-27,120.150002
2015-04-28,117.449997
2015-04-29,117.029999
2015-04-30,116.879997
2015-05-01,122.800003
2015-05-04,121.160004
2015-05-05,116.790001
2015-05-06,116.779999
2015-05-07,122.480003
2015-05-08,123.33000200000001
2015-05-11,122.809998
2015-05-12,122.949997
2015-05-13,123.129997
2015-05-14,126.940002
2015-05-15,127.870003
2015-05-18,130.179993
2015-05-19,129.470001
2015-05-20,129.110001
2015-05-21,129.58999599999999
2015-05-22,132.639999
2015-05-26,131.300003
2015-05-27,141.490005
2015-05-28,142.380005
2015-05-29,148.070007
2015-06-01,146.619995
2015-06-02,144.16000400000001
2015-06-03,143.059998
2015-06-04,141.199997
2015-06-05,143.809998
2015-06-08,138.630005
2015-06-09,140.21000700000002
2015-06-10,142.860001
2015-06-11,141.990005
2015-06-12,140.470001
2015-06-15,143.119995
2015-06-16,141.990005
2015-06-17,140.690002
2015-06-18,143.0
2015-06-19,142.889999
2015-06-22,143.279999
2015-06-23,141.639999
2015-06-24,139.970001
2015-06-25,139.229996
2015-06-26,135.149994
2015-06-29,132.009995
2015-06-30,132.929993
2015-07-01,135.5
2015-07-02,137.639999
2015-07-06,134.199997
2015-07-07,132.83999599999999
2015-07-08,128.050003
2015-07-09,124.68
2015-07-10,129.83999599999999
2015-07-13,129.179993
2015-07-14,132.300003
2015-07-15,131.720001
2015-07-16,134.699997
2015-07-17,133.66000400000001
2015-07-20,134.639999
2015-07-21,134.509995
2015-07-22,129.58999599999999
2015-07-23,131.970001
2015-07-24,128.479996
2015-07-27,124.650002
2015-07-28,128.419998
2015-07-29,128.580002
2015-07-30,127.650002
2015-07-31,125.139999
2015-08-03,125.800003
2015-08-04,123.470001
2015-08-05,124.75
2015-08-06,123.269997
2015-08-07,122.550003
2015-08-10,127.279999
2015-08-11,124.209999
2015-08-12,125.730003
2015-08-13,124.190002
2015-08-14,121.959999
2015-08-17,125.519997
2015-08-18,122.239998
2015-08-19,121.449997
2015-08-20,115.029999
2015-08-21,111.449997
2015-08-24,109.940002
2015-08-25,108.510002
2015-08-26,116.199997
2015-08-27,126.260002
2015-08-28,127.620003
2015-08-31,125.970001
2015-09-01,119.370003
2015-09-02,124.040001
2015-09-03,123.769997
2015-09-04,121.150002
2015-09-08,129.16000400000001
2015-09-09,127.16999799999999
2015-09-10,128.720001
2015-09-11,131.080002
2015-09-14,131.190002
2015-09-15,134.380005
2015-09-16,131.490005
2015-09-17,130.610001
2015-09-18,127.589996
2015-09-21,127.260002
2015-09-22,124.699997
2015-09-23,125.540001
2015-09-24,124.099998
2015-09-25,126.739998
2015-09-28,120.849998
2015-09-29,119.66999799999999
2015-09-30,125.010002
2015-10-01,122.139999
2015-10-02,123.33000200000001
2015-10-05,121.220001
2015-10-06,117.110001
2015-10-07,118.639999
2015-10-08,116.690002
2015-10-09,116.910004
2015-10-12,117.68
2015-10-13,113.41999799999999
2015-10-14,117.459999
2015-10-15,121.870003
2015-10-16,121.07
2015-10-19,118.959999
2015-10-20,119.889999
2015-10-21,120.5
2015-10-22,125.339996
2015-10-23,129.580002
2015-10-26,123.610001
2015-10-27,121.489998
2015-10-28,127.089996
2015-10-29,120.089996
2015-10-30,123.129997
2015-11-02,123.800003
2015-11-03,122.139999
2015-11-04,124.110001
2015-11-05,121.059998
2015-11-06,129.669998
2015-11-09,126.5
2015-11-10,119.860001
2015-11-11,119.949997
2015-11-12,119.849998
2015-11-13,117.540001
2015-11-16,121.470001
2015-11-17,122.059998
2015-11-18,125.91999799999999
2015-11-19,125.209999
2015-11-20,126.400002
2015-11-23,124.410004
2015-11-24,128.33999599999999
2015-11-25,128.389999
2015-11-27,130.03999299999998
2015-11-30,130.449997
2015-12-01,132.889999
2015-12-02,132.21000700000002
2015-12-03,144.779999
2015-12-04,147.559998
2015-12-07,148.830002
2015-12-08,147.779999
2015-12-09,145.649994
2015-12-10,147.330002
2015-12-11,144.419998
2015-12-14,142.509995
2015-12-15,143.270004
2015-12-16,143.880005
2015-12-17,140.479996
2015-12-18,140.199997
2015-12-21,145.800003
2015-12-22,145.100006
2015-12-23,146.509995
2015-12-24,146.320007
2015-12-28,146.350006
2015-12-29,147.940002
2015-12-30,147.369995
2015-12-31,145.149994
2016-01-04,142.279999
2016-01-05,137.520004
2016-01-06,133.28999299999998
2016-01-07,129.050003
2016-01-08,128.199997
2016-01-11,128.03999299999998
2016-01-12,129.919998
2016-01-13,123.309998
2016-01-14,125.190002
2016-01-15,119.970001
2016-01-19,120.07
2016-01-20,123.83000200000001
2016-01-21,124.529999
2016-01-22,124.510002
2016-01-25,124.489998
2016-01-26,124.389999
2016-01-27,122.349998
2016-01-28,126.370003
2016-01-29,133.71000700000002
2016-02-01,137.679993
2016-02-02,133.240005
2016-02-03,131.360001
2016-02-04,136.119995
2016-02-05,128.360001
2016-02-08,121.860001
2016-02-09,119.709999
2016-02-10,119.199997
2016-02-11,116.309998
2016-02-12,121.660004
2016-02-16,126.239998
2016-02-17,130.679993
2016-02-18,127.07
2016-02-19,128.669998
2016-02-22,130.639999
2016-02-23,128.16000400000001
2016-02-24,130.33999599999999
2016-02-25,132.470001
2016-02-26,133.110001
2016-02-29,133.970001
2016-03-01,138.429993
2016-03-02,136.970001
2016-03-03,137.330002
2016-03-04,146.059998
2016-03-07,143.509995
2016-03-08,139.630005
2016-03-09,141.96000700000002
2016-03-10,144.419998
2016-03-11,148.820007
2016-03-14,148.139999
2016-03-15,148.470001
2016-03-16,148.630005
2016-03-17,151.550003
2016-03-18,152.490005
2016-03-21,152.889999
2016-03-22,154.759995
2016-03-23,152.990005
2016-03-24,153.0
2016-03-28,153.100006
2016-03-29,154.130005
2016-03-30,156.929993
2016-03-31,154.5
2016-04-01,157.800003
2016-04-04,156.009995
2016-04-05,155.029999
2016-04-06,157.53999299999998
2016-04-07,154.970001
2016-04-08,156.149994
2016-04-11,155.610001
2016-04-12,155.429993
2016-04-13,159.479996
2016-04-14,158.820007
2016-04-15,155.490005
2016-04-18,155.899994
2016-04-19,151.070007
2016-04-20,153.229996
2016-04-21,151.350006
2016-04-22,150.330002
2016-04-25,149.100006
2016-04-26,150.759995
2016-04-27,151.529999
2016-04-28,147.990005
2016-04-29,145.75
2016-05-02,146.080002
2016-05-03,143.199997
2016-05-04,142.070007
2016-05-05,142.580002
2016-05-06,141.889999
2016-05-09,142.399994
2016-05-10,144.610001
2016-05-11,143.850006
2016-05-12,141.03999299999998
2016-05-13,140.050003
2016-05-16,142.649994
2016-05-17,141.169998
2016-05-18,143.880005
2016-05-19,142.740005
2016-05-20,146.729996
2016-05-23,148.100006
2016-05-24,151.419998
2016-05-25,153.570007
2016-05-26,153.020004
2016-05-27,153.300003
2016-05-31,154.360001
2016-06-01,154.770004
2016-06-02,154.91000400000001
2016-06-03,162.559998
2016-06-06,162.83999599999999
2016-06-07,164.83999599999999
2016-06-08,163.699997
2016-06-09,164.139999
2016-06-10,160.820007
2016-06-13,160.009995
2016-06-14,158.990005
2016-06-15,158.399994
2016-06-16,158.630005
2016-06-17,156.0
2016-06-20,156.929993
2016-06-21,155.809998
2016-06-22,155.139999
2016-06-23,158.619995
2016-06-24,148.720001
2016-06-27,143.630005
2016-06-28,149.770004
2016-06-29,155.0
2016-06-30,155.399994
2016-07-01,154.220001
2016-07-05,150.759995
2016-07-06,150.630005
2016-07-07,150.990005
2016-07-08,155.139999
2016-07-11,157.360001
2016-07-12,158.58999599999999
2016-07-13,157.41000400000001
2016-07-14,160.78999299999998
2016-07-15,161.16000400000001
2016-07-18,162.330002
2016-07-19,160.529999
2016-07-20,162.669998
2016-07-21,160.41000400000001
2016-07-22,159.669998
2016-07-25,159.779999
2016-07-26,163.440002
2016-07-27,165.66000400000001
2016-07-28,164.229996
2016-07-29,161.979996
2016-08-01,163.509995
2016-08-02,162.889999
2016-08-03,164.110001
2016-08-04,166.990005
2016-08-05,170.119995
2016-08-08,168.350006
2016-08-09,171.169998
2016-08-10,171.850006
2016-08-11,172.08999599999999
2016-08-12,172.470001
2016-08-15,175.53999299999998
2016-08-16,172.399994
2016-08-17,173.029999
2016-08-18,173.929993
2016-08-19,174.929993
2016-08-22,175.929993
2016-08-23,177.33999599999999
2016-08-24,175.300003
2016-08-25,176.03999299999998
2016-08-26,177.16000400000001
2016-08-29,177.399994
2016-08-30,177.0
2016-08-31,176.419998
2016-09-01,177.08999599999999
2016-09-02,173.110001
2016-09-06,171.100006
2016-09-07,168.899994
2016-09-08,168.380005
2016-09-09,160.779999
2016-09-12,164.479996
2016-09-13,165.240005
2016-09-14,169.610001
2016-09-15,172.720001
2016-09-16,171.240005
2016-09-19,170.729996
2016-09-20,168.229996
2016-09-21,169.830002
2016-09-22,168.83999599999999
2016-09-23,166.649994
2016-09-26,166.690002
2016-09-27,170.860001
2016-09-28,170.699997
2016-09-29,172.46000700000002
2016-09-30,172.520004
2016-10-03,170.070007
2016-10-04,169.050003
2016-10-05,173.479996
2016-10-06,174.190002
2016-10-07,174.21000700000002
2016-10-10,174.770004
2016-10-11,171.169998
2016-10-12,170.470001
2016-10-13,168.940002
2016-10-14,170.08999599999999
2016-10-17,168.880005
2016-10-18,172.169998
2016-10-19,171.869995
2016-10-20,173.41000400000001
2016-10-21,172.919998
2016-10-24,176.550003
2016-10-25,173.649994
2016-10-26,173.0
2016-10-27,172.240005
2016-10-28,169.350006
2016-10-31,170.279999
2016-11-01,168.800003
2016-11-02,172.559998
2016-11-03,172.990005
2016-11-04,172.169998
2016-11-07,176.96000700000002
2016-11-08,177.0
2016-11-09,173.419998
2016-11-10,167.940002
2016-11-11,167.53999299999998
2016-11-14,163.779999
2016-11-15,166.449997
2016-11-16,167.830002
2016-11-17,167.03999299999998
2016-11-18,168.16000400000001
2016-11-21,172.580002
2016-11-22,177.020004
2016-11-23,177.080002
2016-11-25,176.75
2016-11-28,174.649994
2016-11-29,175.449997
2016-11-30,170.490005
2016-12-01,162.78999299999998
2016-12-02,164.220001
2016-12-05,166.130005
2016-12-06,164.759995
2016-12-07,168.550003
2016-12-08,170.71000700000002
2016-12-09,179.08999599999999
2016-12-12,178.16000400000001
2016-12-13,179.440002
2016-12-14,177.619995
2016-12-15,180.009995
2016-12-16,178.419998
2016-12-19,180.46000700000002
2016-12-20,182.070007
2016-12-21,182.28999299999998
2016-12-22,180.600006
2016-12-23,181.940002
2016-12-27,182.309998
2016-12-28,180.190002
2016-12-29,179.869995
2016-12-30,176.770004
2017-01-03,178.33999599999999
2017-01-04,177.070007
2017-01-05,174.279999
2017-01-06,176.58999599999999
2017-01-09,176.970001
2017-01-10,180.570007
2017-01-11,179.419998
2017-01-12,178.860001
2017-01-13,180.449997
2017-01-17,179.110001
2017-01-18,185.020004
2017-01-19,185.559998
2017-01-20,191.080002
2017-01-23,191.0
2017-01-24,197.75
2017-01-25,202.479996
2017-01-26,204.169998
2017-01-27,205.71000700000002
2017-01-30,203.220001
2017-01-31,199.5
2017-02-01,203.690002
2017-02-02,204.050003
2017-02-03,206.16000400000001
2017-02-06,206.559998
2017-02-07,205.91000400000001
2017-02-08,206.889999
2017-02-09,205.33999599999999
2017-02-10,205.520004
2017-02-13,206.71000700000002
2017-02-14,205.330002
2017-02-15,205.990005
2017-02-16,208.179993
2017-02-17,210.41000400000001
2017-02-21,212.75
2017-02-22,214.16000400000001
2017-02-23,210.580002
2017-02-24,210.36999500000002
2017-02-27,213.27999900000003
2017-02-28,210.92999300000002
2017-03-01,215.13999900000002
2017-03-02,217.289993
2017-03-03,218.32000699999998
2017-03-06,217.940002
2017-03-07,219.25
2017-03-08,219.63000499999998
2017-03-09,222.00999500000003
2017-03-10,226.350006
2017-03-13,226.44999700000002
2017-03-14,224.350006
2017-03-15,225.92999300000002
2017-03-16,222.36000099999998
2017-03-17,221.17999300000002
2017-03-20,221.24000499999997
2017-03-21,216.020004
2017-03-22,217.419998
2017-03-23,216.86000099999998
2017-03-24,218.97000099999997
2017-03-27,219.05000299999998
2017-03-28,220.94999700000002
2017-03-29,221.309998
2017-03-30,220.039993
2017-03-31,218.960007
2017-04-03,218.80000299999998
2017-04-04,218.960007
2017-04-05,217.13000499999998
2017-04-06,217.5
2017-04-07,218.25
2017-04-10,218.020004
2017-04-11,217.55000299999998
2017-04-12,209.199997
2017-04-13,211.32000699999998
2017-04-17,213.86999500000002
2017-04-18,213.100006
2017-04-19,213.63000499999998
2017-04-20,218.210007
2017-04-21,217.66000400000001
2017-04-24,221.24000499999997
2017-04-25,223.19999700000002
2017-04-26,221.67999300000002
2017-04-27,223.08999599999999
2017-04-28,220.809998
2017-05-01,221.32000699999998
2017-05-02,225.44999700000002
2017-05-03,224.899994
2017-05-04,223.399994
2017-05-05,226.44999700000002
2017-05-08,225.080002
2017-05-09,228.460007
2017-05-10,231.330002
2017-05-11,231.08999599999999
2017-05-12,235.960007
2017-05-15,239.02999900000003
2017-05-16,240.67999300000002
2017-05-17,231.17999300000002
2017-05-18,237.66000400000001
2017-05-19,234.100006
2017-05-22,238.38000499999998
2017-05-23,236.539993
2017-05-24,239.600006
2017-05-25,240.86000099999998
2017-05-26,241.210007
2017-05-30,239.82000699999998
2017-05-31,239.479996
2017-06-01,234.58999599999999
2017-06-02,254.52999900000003
2017-06-05,252.210007
2017-06-06,253.86000099999998
2017-06-07,254.27999900000003
2017-06-08,254.94999700000002
2017-06-09,243.33999599999999
2017-06-12,242.669998
2017-06-13,242.940002
2017-06-14,240.539993
2017-06-15,237.99000499999997
2017-06-16,236.25
2017-06-19,241.149994
2017-06-20,239.99000499999997
2017-06-21,245.11999500000002
2017-06-22,244.039993
2017-06-23,245.25999500000003
2017-06-26,242.75
2017-06-27,235.330002
2017-06-28,241.05000299999998
2017-06-29,234.039993
2017-06-30,233.05000299999998
2017-07-03,229.75999500000003
2017-07-05,231.61000099999998
2017-07-06,235.039993
2017-07-07,239.61999500000002
2017-07-10,241.770004
2017-07-11,240.88999900000002
2017-07-12,246.419998
2017-07-13,247.309998
2017-07-14,250.289993
2017-07-17,249.020004
2017-07-18,250.88000499999998
2017-07-19,254.399994
2017-07-20,253.42999300000002
2017-07-21,253.11000099999998
2017-07-24,253.02999900000003
2017-07-25,254.30000299999998
2017-07-26,257.01001
2017-07-27,250.94999700000002
2017-07-28,250.36999500000002
2017-07-31,246.66000400000001
2017-08-01,248.38999900000002
2017-08-02,253.36000099999998
2017-08-03,250.289993
2017-08-04,249.169998
2017-08-07,252.440002
2017-08-08,251.36000099999998
2017-08-09,249.169998
2017-08-10,240.710007
2017-08-11,244.169998
2017-08-14,250.91000400000001
2017-08-15,253.690002
2017-08-16,253.419998
2017-08-17,246.94999700000002
2017-08-18,249.36999500000002
2017-08-21,249.61999500000002
2017-08-22,255.190002
2017-08-23,256.920013
2017-08-24,255.05000299999998
2017-08-25,245.58999599999999
2017-08-28,243.25
2017-08-29,241.729996
2017-08-30,246.020004
2017-08-31,252.07000699999998
2017-09-01,252.729996
2017-09-05,249.05000299999998
2017-09-06,249.38000499999998
2017-09-07,246.55000299999998
2017-09-08,244.11000099999998
2017-09-11,247.74000499999997
2017-09-12,247.13999900000002
2017-09-13,246.24000499999997
2017-09-14,246.94999700000002
2017-09-15,250.55000299999998
2017-09-18,249.82000699999998
2017-09-19,249.75999500000003
2017-09-20,242.91000400000001
2017-09-21,240.38000499999998
2017-09-22,239.24000499999997
2017-09-25,235.50999500000003
2017-09-26,237.270004
2017-09-27,240.580002
2017-09-28,242.940002
2017-09-29,242.539993
2017-10-02,240.47000099999997
2017-10-03,239.5
2017-10-04,242.0
2017-10-05,243.669998
2017-10-06,245.74000499999997
2017-10-09,246.419998
2017-10-10,245.99000499999997
2017-10-11,250.399994
2017-10-12,248.74000499999997
2017-10-13,247.960007
2017-10-16,246.669998
2017-10-17,242.61999500000002
2017-10-18,244.0
2017-10-19,244.289993
2017-10-20,244.24000499999997
2017-10-23,244.270004
2017-10-24,247.67999300000002
2017-10-25,245.82000699999998
2017-10-26,243.75999500000003
2017-10-27,252.899994
2017-10-30,261.230011
2017-10-31,263.910004
2017-11-01,259.290009
2017-11-02,259.5
2017-11-03,273.630005
2017-11-06,277.519989
2017-11-07,271.320007
2017-11-08,272.399994
2017-11-09,265.640015
2017-11-10,264.959991
2017-11-13,265.01001
2017-11-14,263.26001
2017-11-15,265.600006
2017-11-16,272.109985
2017-11-17,271.859985
2017-11-20,274.880005
2017-11-21,276.589996
2017-11-22,275.369995
2017-11-24,282.380005
2017-11-27,284.619995
2017-11-28,277.399994
2017-11-29,271.5
2017-11-30,277.940002
2017-12-01,271.559998
2017-12-04,263.609985
2017-12-05,261.649994
2017-12-06,263.890015
2017-12-07,263.890015
2017-12-08,259.910004
2017-12-11,259.950012
2017-12-12,258.700012
2017-12-13,262.02999900000003
2017-12-14,259.339996
2017-12-15,265.730011
2017-12-18,264.390015
2017-12-19,263.700012
2017-12-20,265.640015
2017-12-21,261.52999900000003
2017-12-22,262.350006
2017-12-26,258.100006
2017-12-27,259.119995
2017-12-28,260.420013
2017-12-29,256.899994
2018-01-02,267.01001
2018-01-03,269.929993
2018-01-04,270.019989
2018-01-05,271.619995
2018-01-08,272.269989
2018-01-09,268.5
2018-01-10,262.829987
2018-01-11,263.5
2018-01-12,264.290009
2018-01-16,263.25
2018-01-17,265.809998
2018-01-18,269.799988
2018-01-19,266.390015
2018-01-22,262.109985
2018-01-23,262.899994
2018-01-24,256.859985
2018-01-25,247.289993
2018-01-26,250.789993
2018-01-29,245.47000099999997
2018-01-30,240.979996
2018-01-31,248.02999900000003
2018-02-01,238.789993
2018-02-02,235.479996
2018-02-05,228.100006
2018-02-06,240.38000499999998
2018-02-07,237.38000499999998
2018-02-08,229.57000699999998
2018-02-09,235.5
2018-02-12,244.399994
2018-02-13,245.86000099999998
2018-02-14,247.66000400000001
2018-02-15,251.830002
2018-02-16,248.88999900000002
2018-02-20,249.61999500000002
2018-02-21,248.61999500000002
2018-02-22,249.350006
2018-02-23,253.710007
2018-02-26,252.94999700000002
2018-02-27,251.809998
2018-02-28,246.460007
2018-03-01,243.309998
2018-03-02,250.86999500000002
2018-03-05,246.979996
2018-03-06,250.960007
2018-03-07,247.05000299999998
2018-03-08,246.94999700000002
2018-03-09,253.77999900000003
2018-03-12,262.839996
2018-03-13,261.22000099999997
2018-03-14,260.589996
2018-03-15,267.76001
2018-03-16,254.86999500000002
2018-03-19,244.94999700000002
2018-03-20,242.36000099999998
2018-03-21,246.0
2018-03-22,243.57000699999998
2018-03-23,242.479996
2018-03-26,247.729996
2018-03-27,244.36999500000002
2018-03-28,236.67999300000002
2018-03-29,235.649994
2018-04-02,227.67999300000002
2018-04-03,236.77999900000003
2018-04-04,236.99000499999997
2018-04-05,236.309998
2018-04-06,228.86999500000002
2018-04-09,234.74000499999997
2018-04-10,239.75
2018-04-11,240.32000699999998
2018-04-12,239.42999300000002
2018-04-13,246.940002
2018-04-16,249.36999500000002
2018-04-17,251.74000499999997
2018-04-18,249.58999599999999
2018-04-19,242.86000099999998
2018-04-20,237.11999500000002
2018-04-23,233.44999700000002
2018-04-24,228.38999900000002
2018-04-25,229.0
2018-04-26,230.419998
2018-04-27,232.77999900000003
2018-04-30,229.419998
2018-05-01,230.38000499999998
2018-05-02,228.74000499999997
2018-05-03,225.25
2018-05-04,230.520004
2018-05-07,235.97000099999997
2018-05-08,238.850006
2018-05-09,238.05000299999998
2018-05-10,243.50999500000003
2018-05-11,243.38000499999998
2018-05-14,244.75999500000003
2018-05-15,241.580002
2018-05-16,240.50999500000003
2018-05-17,239.44999700000002
2018-05-18,235.99000499999997
2018-05-21,239.05000299999998
2018-05-22,238.49000499999997
2018-05-23,240.559998
2018-05-24,243.52999900000003
2018-05-25,250.02999900000003
2018-05-29,249.690002
2018-05-30,249.399994
2018-05-31,252.07000699999998
2018-06-01,256.339996
2018-06-04,258.369995
2018-06-05,259.26001
2018-06-06,263.519989
2018-06-07,264.679993
2018-06-08,257.97000099999997
2018-06-11,260.829987
2018-06-12,261.429993
2018-06-13,263.579987
2018-06-14,268.459991
2018-06-15,270.230011
2018-06-18,264.5
2018-06-19,260.950012
2018-06-20,261.22000099999997
2018-06-21,259.649994
2018-06-22,259.709991
2018-06-25,252.419998
2018-06-26,251.539993
2018-06-27,247.11000099999998
2018-06-28,244.899994
2018-06-29,242.63999900000002
2018-07-02,242.05000299999998
2018-07-03,239.289993
2018-07-05,245.399994
2018-07-06,247.67999300000002
2018-07-09,247.42999300000002
2018-07-10,250.559998
2018-07-11,243.440002
2018-07-12,209.979996
2018-07-13,202.46000700000002
2018-07-16,203.25
2018-07-17,208.309998
2018-07-18,208.779999
2018-07-19,210.36999500000002
2018-07-20,210.330002
2018-07-23,216.72000099999997
2018-07-24,217.33999599999999
2018-07-25,225.97000099999997
