Date,CORE
2010-02-12,7.94
2010-02-16,8.175
2010-02-17,8.25
2010-02-18,8.33
2010-02-19,8.2425
2010-02-22,8.06
2010-02-23,7.865
2010-02-24,7.91
2010-02-25,8.04
2010-02-26,8.01
2010-03-01,8.0125
2010-03-02,8.1775
2010-03-03,8.275
2010-03-04,8.4275
2010-03-05,8.535
2010-03-08,8.58
2010-03-09,8.4475
2010-03-10,8.4775
2010-03-11,8.555
2010-03-12,8.36
2010-03-15,7.9775
2010-03-16,8.0625
2010-03-17,8.3275
2010-03-18,8.22
2010-03-19,8.22
2010-03-22,8.22
2010-03-23,8.22
2010-03-24,8.02
2010-03-25,8.1125
2010-03-26,7.955
2010-03-29,7.72
2010-03-30,7.7625
2010-03-31,7.6525
2010-04-01,7.5575
2010-04-05,7.585
2010-04-06,7.5475
2010-04-07,7.535
2010-04-08,7.4975
2010-04-09,7.5025
2010-04-12,7.5025
2010-04-13,7.465
2010-04-14,7.515
2010-04-15,7.57
2010-04-16,7.505
2010-04-19,7.4925
2010-04-20,7.6
2010-04-21,7.665
2010-04-22,7.9175
2010-04-23,7.85
2010-04-26,7.865
2010-04-27,7.7
2010-04-28,7.745
2010-04-29,7.715
2010-04-30,7.63
2010-05-03,7.6475
2010-05-04,7.5275
2010-05-05,7.4825
2010-05-06,7.2775
2010-05-07,6.985
2010-05-10,7.25
2010-05-11,7.24
2010-05-12,7.5575
2010-05-13,7.51
2010-05-14,7.3325
2010-05-17,7.2175
2010-05-18,7.145
2010-05-19,6.9625
2010-05-20,6.7325
2010-05-21,6.8075
2010-05-24,6.775
2010-05-25,6.735
2010-05-26,6.76
2010-05-27,6.8475
2010-05-28,6.77
2010-06-01,6.69
2010-06-02,6.835
2010-06-03,6.84
2010-06-04,6.7475
2010-06-07,6.715
2010-06-08,6.83
2010-06-09,6.745
2010-06-10,6.8425
2010-06-11,6.9475
2010-06-14,6.99
2010-06-15,6.9725
2010-06-16,7.155
2010-06-17,7.04
2010-06-18,7.03
2010-06-21,6.9475
2010-06-22,6.8975
2010-06-23,6.9275
2010-06-24,7.06
2010-06-25,7.0475
2010-06-28,7.1925
2010-06-29,6.8975
2010-06-30,6.85
2010-07-01,6.94
2010-07-02,6.8775
2010-07-06,6.7175
2010-07-07,6.7875
2010-07-08,6.7675
2010-07-09,6.7975
2010-07-12,6.74
2010-07-13,6.965
2010-07-14,6.89
2010-07-15,6.875
2010-07-16,6.8775
2010-07-19,6.8725
2010-07-20,6.8975
2010-07-21,6.875
2010-07-22,7.3075
2010-07-23,7.235
2010-07-26,7.6375
2010-07-27,7.635
2010-07-28,7.525
2010-07-29,7.59
2010-07-30,7.63
2010-08-02,7.54
2010-08-03,7.525
2010-08-04,7.625
2010-08-05,7.515
2010-08-06,7.3975
2010-08-09,7.2075
2010-08-10,7.06
2010-08-11,6.89
2010-08-12,6.815
2010-08-13,7.0125
2010-08-16,6.9075
2010-08-17,6.87
2010-08-18,6.985
2010-08-19,6.75
2010-08-20,6.6525
2010-08-23,6.54
2010-08-24,6.4775
2010-08-25,6.735
2010-08-26,6.5075
2010-08-27,6.5525
2010-08-30,6.405
2010-08-31,6.4725
2010-09-01,6.7825
2010-09-02,6.855
2010-09-03,6.9275
2010-09-07,6.7725
2010-09-08,6.8125
2010-09-09,6.8675
2010-09-10,6.9025
2010-09-13,7.0275
2010-09-14,7.0575
2010-09-15,7.21
2010-09-16,7.25
2010-09-17,7.485
2010-09-20,7.75
2010-09-21,7.925
2010-09-22,7.705
2010-09-23,7.655
2010-09-24,7.7475
2010-09-27,7.7225
2010-09-28,7.745
2010-09-29,7.6925
2010-09-30,7.74
2010-10-01,7.75
2010-10-04,7.5725
2010-10-05,7.8375
2010-10-06,7.8925
2010-10-07,7.8675
2010-10-08,8.05
2010-10-11,7.97
2010-10-12,7.94
2010-10-13,8.04
2010-10-14,8.035
2010-10-15,8.135
2010-10-18,8.2625
2010-10-19,8.295
2010-10-20,8.4
2010-10-21,8.45
2010-10-22,8.465
2010-10-25,8.4825
2010-10-26,8.3975
2010-10-27,8.27
2010-10-28,8.2725
2010-10-29,8.25
2010-11-01,8.1425
2010-11-02,8.345
2010-11-03,8.3275
2010-11-04,8.4925
2010-11-05,8.465
2010-11-08,8.57
2010-11-09,8.73
2010-11-10,8.9
2010-11-11,8.92
2010-11-12,8.695
2010-11-15,8.75
2010-11-16,8.6975
2010-11-17,8.7825
2010-11-18,8.795
2010-11-19,8.6225
2010-11-22,8.7375
2010-11-23,8.7675
2010-11-24,8.855
2010-11-26,8.9725
2010-11-29,9.0375
2010-11-30,9.05
2010-12-01,8.9975
2010-12-02,8.95
2010-12-03,8.9775
2010-12-06,8.9725
2010-12-07,9.02
2010-12-08,9.015
2010-12-09,8.99
2010-12-10,9.0625
2010-12-13,9.0825
2010-12-14,9.1375
2010-12-15,9.085
2010-12-16,9.245
2010-12-17,9.1275
2010-12-20,9.0725
2010-12-21,9.1525
2010-12-22,9.135
2010-12-23,9.1475
2010-12-27,9.2375
2010-12-28,9.2
2010-12-29,9.15
2010-12-30,9.09
2010-12-31,8.8975
2011-01-03,9.0025
2011-01-04,8.7925
2011-01-05,8.8575
2011-01-06,8.825
2011-01-07,8.7725
2011-01-10,8.785
2011-01-11,8.8175
2011-01-12,8.8025
2011-01-13,8.815
2011-01-14,8.7975
2011-01-18,8.715
2011-01-19,8.5325
2011-01-20,8.5575
2011-01-21,8.5125
2011-01-24,8.6025
2011-01-25,8.6
2011-01-26,8.6225
2011-01-27,8.6425
2011-01-28,8.4475
2011-01-31,8.46
2011-02-01,8.555
2011-02-02,8.4875
2011-02-03,8.6075
2011-02-04,8.52
2011-02-07,8.5425
2011-02-08,8.735
2011-02-09,8.685
2011-02-10,8.6275
2011-02-11,8.605
2011-02-14,8.5625
2011-02-15,8.5425
2011-02-16,8.5375
2011-02-17,8.525
2011-02-18,8.545
2011-02-22,8.4375
2011-02-23,8.33
2011-02-24,8.3725
2011-02-25,8.375
2011-02-28,8.4875
2011-03-01,8.4225
2011-03-02,8.4625
2011-03-03,8.5175
2011-03-04,8.5125
2011-03-07,8.4525
2011-03-08,8.5475
2011-03-09,8.545
2011-03-10,8.5275
2011-03-11,8.5875
2011-03-14,8.4375
2011-03-15,8.205
2011-03-16,8.04
2011-03-17,8.0475
2011-03-18,7.9875
2011-03-21,8.19
2011-03-22,8.5175
2011-03-23,8.5675
2011-03-24,8.56
2011-03-25,8.46
2011-03-28,8.2775
2011-03-29,8.3475
2011-03-30,8.365
2011-03-31,8.2625
2011-04-01,8.2425
2011-04-04,8.4375
2011-04-05,8.65
2011-04-06,8.7
2011-04-07,8.81
2011-04-08,8.6425
2011-04-11,8.5575
2011-04-12,8.55
2011-04-13,8.3575
2011-04-14,8.275
2011-04-15,8.4675
2011-04-18,8.265
2011-04-19,8.255
2011-04-20,8.28
2011-04-21,8.315
2011-04-25,8.2975
2011-04-26,8.4075
2011-04-27,8.37
2011-04-28,8.4275
2011-04-29,8.3775
2011-05-02,8.46
2011-05-03,8.46
2011-05-04,8.3125
2011-05-05,8.35
2011-05-06,8.4275
2011-05-09,8.675
2011-05-10,8.9
2011-05-11,8.7825
2011-05-12,8.8375
2011-05-13,8.74
2011-05-16,8.6925
2011-05-17,8.6075
2011-05-18,8.72
2011-05-19,8.7
2011-05-20,8.52
2011-05-23,8.34
2011-05-24,8.325
2011-05-25,8.285
2011-05-26,8.615
2011-05-27,8.7275
2011-05-31,8.935
2011-06-01,8.7075
2011-06-02,8.7425
2011-06-03,8.6025
2011-06-06,8.6125
2011-06-07,8.65
2011-06-08,8.61
2011-06-09,8.6925
2011-06-10,8.475
2011-06-13,8.42
2011-06-14,8.565
2011-06-15,8.4375
2011-06-16,8.495
2011-06-17,8.65
2011-06-20,8.7575
2011-06-21,8.705
2011-06-22,8.625
2011-06-23,8.6475
2011-06-24,8.5475
2011-06-27,8.6675
2011-06-28,8.76
2011-06-29,8.7125
2011-06-30,8.925
2011-07-01,9.175
2011-07-05,9.195
2011-07-06,9.3425
2011-07-07,9.5025
2011-07-08,9.53
2011-07-11,9.45
2011-07-12,9.2525
2011-07-13,9.3125
2011-07-14,9.115
2011-07-15,9.28
2011-07-18,9.23
2011-07-19,9.5675
2011-07-20,9.4375
2011-07-21,9.5875
2011-07-22,9.5425
2011-07-25,9.4625
2011-07-26,9.255
2011-07-27,9.2175
2011-07-28,9.22
2011-07-29,9.31
2011-08-01,9.335
2011-08-02,9.2025
2011-08-03,9.225
2011-08-04,9.0875
2011-08-05,9.0725
2011-08-08,8.6175
2011-08-09,9.3025
2011-08-10,8.59
2011-08-11,8.485
2011-08-12,8.37
2011-08-15,8.6725
2011-08-16,8.645
2011-08-17,8.755
2011-08-18,8.45
2011-08-19,8.335
2011-08-22,8.4425
2011-08-23,8.51
2011-08-24,8.535
2011-08-25,8.465
2011-08-26,8.5575
2011-08-29,8.9075
2011-08-30,8.9075
2011-08-31,8.88
2011-09-01,8.6775
2011-09-02,8.51
2011-09-06,8.435
2011-09-07,8.605
2011-09-08,8.4625
2011-09-09,8.2025
2011-09-12,8.25
2011-09-13,8.36
2011-09-14,8.5375
2011-09-15,8.59
2011-09-16,8.5
2011-09-19,8.24
2011-09-20,8.0725
2011-09-21,7.795
2011-09-22,8.075
2011-09-23,7.9975
2011-09-26,8.0325
2011-09-27,8.01
2011-09-28,7.7125
2011-09-29,7.7575
2011-09-30,7.645
2011-10-03,7.465
2011-10-04,7.86
2011-10-05,7.885
2011-10-06,8.01
2011-10-07,7.88
2011-10-10,8.1625
2011-10-11,8.305
2011-10-12,8.365
2011-10-13,8.3525
2011-10-14,8.3875
2011-10-17,8.195
2011-10-18,8.375
2011-10-19,8.035
2011-10-20,8.04
2011-10-21,8.22
2011-10-24,8.395
2011-10-25,8.1125
2011-10-26,8.3425
2011-10-27,8.425
2011-10-28,8.41
2011-10-31,8.3725
2011-11-01,8.165
2011-11-02,8.2625
2011-11-03,8.3225
2011-11-04,8.2725
2011-11-07,8.125
2011-11-08,8.845
2011-11-09,8.735
2011-11-10,8.775
2011-11-11,9.2
2011-11-14,9.2075
2011-11-15,9.4375
2011-11-16,9.235
2011-11-17,9.23
2011-11-18,9.2275
2011-11-21,9.1525
2011-11-22,8.9975
2011-11-23,8.9025
2011-11-25,8.7275
2011-11-28,9.065
2011-11-29,9.2225
2011-11-30,9.64
2011-12-01,9.5275
2011-12-02,9.635
2011-12-05,9.725
2011-12-06,9.715
2011-12-07,9.755
2011-12-08,9.635
2011-12-09,9.8625
2011-12-12,9.9475
2011-12-13,9.9625
2011-12-14,9.905
2011-12-15,9.8475
2011-12-16,9.49
2011-12-19,9.62
2011-12-20,9.905
2011-12-21,9.8675
2011-12-22,9.8125
2011-12-23,9.875
2011-12-27,9.855
2011-12-28,9.7625
2011-12-29,9.87
2011-12-30,9.9
2012-01-03,9.8125
2012-01-04,9.7425
2012-01-05,9.7475
2012-01-06,9.705
2012-01-09,9.8
2012-01-10,9.8825
2012-01-11,9.7925
2012-01-12,9.7725
2012-01-13,9.7275
2012-01-17,9.775
2012-01-18,9.865
2012-01-19,9.9525
2012-01-20,9.93
2012-01-23,9.8625
2012-01-24,10.0575
2012-01-25,10.205
2012-01-26,10.2625
2012-01-27,10.2325
2012-01-30,10.2375
2012-01-31,10.1525
2012-02-01,10.425
2012-02-02,10.335
2012-02-03,10.2775
2012-02-06,10.205
2012-02-07,10.2125
2012-02-08,10.295
2012-02-09,10.3475
2012-02-10,10.2125
2012-02-13,10.305
2012-02-14,10.25
2012-02-15,10.2175
2012-02-16,10.27
2012-02-17,10.415
2012-02-21,10.4725
2012-02-22,10.3675
2012-02-23,10.58
2012-02-24,10.605
2012-02-27,10.5325
2012-02-28,10.3125
2012-02-29,10.02
2012-03-01,10.145
2012-03-02,9.8575
2012-03-05,10.1625
2012-03-06,9.865
2012-03-07,9.8825
2012-03-08,9.6375
2012-03-09,9.6725
2012-03-12,9.8025
2012-03-13,10.21
2012-03-14,10.135
2012-03-15,10.2225
2012-03-16,10.165
2012-03-19,10.2575
2012-03-20,10.025
2012-03-21,9.8025
2012-03-22,9.8275
2012-03-23,10.0775
2012-03-26,10.42
2012-03-27,10.3425
2012-03-28,10.265
2012-03-29,10.22
2012-03-30,10.235
2012-04-02,10.3375
2012-04-03,10.025
2012-04-04,9.9775
2012-04-05,9.97
2012-04-09,9.8875
2012-04-10,9.7375
2012-04-11,9.8625
2012-04-12,9.89
2012-04-13,9.7375
2012-04-16,9.7025
2012-04-17,9.765
2012-04-18,9.7025
2012-04-19,9.5175
2012-04-20,9.545
2012-04-23,9.475
2012-04-24,9.4675
2012-04-25,9.525
2012-04-26,9.735
2012-04-27,9.805
2012-04-30,9.65
2012-05-01,9.575
2012-05-02,9.635
2012-05-03,9.59
2012-05-04,9.4125
2012-05-07,9.4625
2012-05-08,10.4025
2012-05-09,10.555
2012-05-10,10.7275
2012-05-11,10.63
2012-05-14,10.6575
2012-05-15,10.715
2012-05-16,10.82
2012-05-17,10.7875
2012-05-18,10.7425
2012-05-21,10.7625
2012-05-22,10.6425
2012-05-23,10.7475
2012-05-24,10.865
2012-05-25,10.9175
2012-05-29,10.9375
2012-05-30,10.9275
2012-05-31,10.8725
2012-06-01,10.7575
2012-06-04,10.7475
2012-06-05,10.5325
2012-06-06,10.8025
2012-06-07,10.78
2012-06-08,10.795
2012-06-11,10.44
2012-06-12,10.58
2012-06-13,10.6475
2012-06-14,10.7625
2012-06-15,10.81
2012-06-18,10.795
2012-06-19,10.925
2012-06-20,10.94
2012-06-21,11.0075
2012-06-22,11.315
2012-06-25,11.39
2012-06-26,11.49
2012-06-27,11.7425
2012-06-28,11.7625
2012-06-29,12.035
2012-07-02,12.0875
2012-07-03,12.1425
2012-07-05,12.1425
2012-07-06,12.2525
2012-07-09,12.275
2012-07-10,12.345
2012-07-11,12.31
2012-07-12,12.18
2012-07-13,12.3275
2012-07-16,12.2625
2012-07-17,12.2025
2012-07-18,12.2425
2012-07-19,12.1925
2012-07-20,12.1125
2012-07-23,11.91
2012-07-24,11.805
2012-07-25,11.69
2012-07-26,11.72
2012-07-27,12.225
2012-07-30,12.1375
2012-07-31,12.0725
2012-08-01,11.83
2012-08-02,11.685
2012-08-03,12.1875
2012-08-06,12.4675
2012-08-07,12.2725
2012-08-08,11.9825
2012-08-09,11.9075
2012-08-10,11.85
2012-08-13,11.125
2012-08-14,11.325
2012-08-15,11.26
2012-08-16,11.8675
2012-08-17,11.875
2012-08-20,11.83
2012-08-21,11.6275
2012-08-22,11.3625
2012-08-23,11.36
2012-08-24,11.5375
2012-08-27,11.54
2012-08-28,11.82
2012-08-29,11.8725
2012-08-30,11.5525
2012-08-31,11.385
2012-09-04,11.755
2012-09-05,11.7975
2012-09-06,11.8375
2012-09-07,11.8025
2012-09-10,11.705
2012-09-11,11.5875
2012-09-12,11.535
2012-09-13,11.7475
2012-09-14,11.6425
2012-09-17,11.6625
2012-09-18,11.7925
2012-09-19,11.76
2012-09-20,11.7575
2012-09-21,11.6375
2012-09-24,11.67
2012-09-25,11.6225
2012-09-26,11.965
2012-09-27,12.035
2012-09-28,12.0275
2012-10-01,12.0825
2012-10-02,12.0725
2012-10-03,11.9275
2012-10-04,11.835
2012-10-05,11.62
2012-10-08,11.475
2012-10-09,11.2525
2012-10-10,11.325
2012-10-11,11.4325
2012-10-12,11.3825
2012-10-15,11.515
2012-10-16,11.46
2012-10-17,11.76
2012-10-18,11.3075
2012-10-19,11.1475
2012-10-22,11.31
2012-10-23,11.4
2012-10-24,11.0525
2012-10-25,11.7025
2012-10-26,11.915
2012-10-31,11.9675
2012-11-01,12.1
2012-11-02,11.92
2012-11-05,11.9
2012-11-06,11.9225
2012-11-07,11.735
2012-11-08,10.9275
2012-11-09,10.8525
2012-11-12,10.88
2012-11-13,10.7625
2012-11-14,10.495
2012-11-15,10.4025
2012-11-16,10.66
2012-11-19,10.7
2012-11-20,10.785
2012-11-21,10.9125
2012-11-23,10.9175
2012-11-26,11.18
2012-11-27,10.8675
2012-11-28,11.0375
2012-11-29,11.3775
2012-11-30,11.4375
2012-12-03,11.48
2012-12-04,11.5225
2012-12-05,11.615
2012-12-06,11.6675
2012-12-07,11.8125
2012-12-10,11.9075
2012-12-11,12.18
2012-12-12,12.195
2012-12-13,12.1975
2012-12-14,12.2425
2012-12-17,12.205
2012-12-18,12.0425
2012-12-19,11.745
2012-12-20,12.0875
2012-12-21,12.05
2012-12-24,12.005
2012-12-26,11.735
2012-12-27,11.7075
2012-12-28,11.61
2012-12-31,11.8375
2013-01-02,12.53
2013-01-03,12.6775
2013-01-04,12.5875
2013-01-07,12.525
2013-01-08,12.635
2013-01-09,12.735
2013-01-10,12.73
2013-01-11,12.79
2013-01-14,12.565
2013-01-15,12.5325
2013-01-16,12.415
2013-01-17,12.93
2013-01-18,12.83
2013-01-22,12.66
2013-01-23,12.5825
2013-01-24,12.5175
2013-01-25,12.585
2013-01-28,12.5625
2013-01-29,12.5475
2013-01-30,12.29
2013-01-31,12.5325
2013-02-01,12.735
2013-02-04,12.3375
2013-02-05,12.285
2013-02-06,12.425
2013-02-07,12.3775
2013-02-08,12.3625
2013-02-11,12.2975
2013-02-12,12.4625
2013-02-13,12.415
2013-02-14,12.385
2013-02-15,12.26
2013-02-19,12.41
2013-02-20,12.3375
2013-02-21,12.2225
2013-02-22,12.245
2013-02-25,11.8225
2013-02-26,11.9175
2013-02-27,11.93
2013-02-28,11.98
2013-03-01,11.9425
2013-03-04,11.5225
2013-03-05,11.8975
2013-03-06,11.85
2013-03-07,11.865
2013-03-08,11.93
2013-03-11,12.055
2013-03-12,12.1375
2013-03-13,12.115
2013-03-14,12.215
2013-03-15,12.4025
2013-03-18,12.255
2013-03-19,12.2525
2013-03-20,12.685
2013-03-21,12.7175
2013-03-22,12.765
2013-03-25,12.815
2013-03-26,12.815
2013-03-27,12.815
2013-03-28,12.8275
2013-04-01,12.7525
2013-04-02,12.7625
2013-04-03,12.7825
2013-04-04,12.85
2013-04-05,12.8925
2013-04-08,13.0075
2013-04-09,12.8175
2013-04-10,13.3325
2013-04-11,13.185
2013-04-12,13.2025
2013-04-15,12.9225
2013-04-16,12.8975
2013-04-17,12.7575
2013-04-18,12.7125
2013-04-19,12.94
2013-04-22,12.8525
2013-04-23,13.23
2013-04-24,13.1725
2013-04-25,13.185
2013-04-26,13.0475
2013-04-29,13.09
2013-04-30,13.01
2013-05-01,12.565
2013-05-02,12.735
2013-05-03,12.855
2013-05-06,12.885
2013-05-07,13.8475
2013-05-08,14.1375
2013-05-09,13.995
2013-05-10,14.045
2013-05-13,14.0575
2013-05-14,14.1425
2013-05-15,14.01
2013-05-16,14.0875
2013-05-17,14.49
2013-05-20,14.4275
2013-05-21,14.3025
2013-05-22,14.18
2013-05-23,14.38
2013-05-24,14.39
2013-05-28,14.8
2013-05-29,14.7975
2013-05-30,15.205
2013-05-31,14.7975
2013-06-03,15.48
2013-06-04,15.1925
2013-06-05,15.1725
2013-06-06,15.07
2013-06-07,15.29
2013-06-10,15.3625
2013-06-11,15.2625
2013-06-12,14.8325
2013-06-13,15.3225
2013-06-14,15.3125
2013-06-17,15.42
2013-06-18,15.7375
2013-06-19,15.59
2013-06-20,15.5
2013-06-21,15.9375
2013-06-24,15.8175
2013-06-25,15.735
2013-06-26,15.4625
2013-06-27,15.665
2013-06-28,15.875
2013-07-01,15.9925
2013-07-02,15.7525
2013-07-03,15.8425
2013-07-05,15.9625
2013-07-08,15.9075
2013-07-09,16.1625
2013-07-10,16.209999
2013-07-11,16.237499
2013-07-12,16.15
2013-07-15,16.245001000000002
2013-07-16,16.3125
2013-07-17,16.2425
2013-07-18,16.32
2013-07-19,16.4375
2013-07-22,16.362499
2013-07-23,16.200001
2013-07-24,16.022499
2013-07-25,16.1875
2013-07-26,16.0175
2013-07-29,15.9875
2013-07-30,15.7175
2013-07-31,15.6625
2013-08-01,15.92
2013-08-02,15.995
2013-08-05,16.25
2013-08-06,16.0625
2013-08-07,15.765
2013-08-08,16.022499
2013-08-09,16.059998999999998
2013-08-12,16.08
2013-08-13,16.014999
2013-08-14,15.945
2013-08-15,16.030001000000002
2013-08-16,16.252501000000002
2013-08-19,16.25
2013-08-20,16.815001000000002
2013-08-21,16.504998999999998
2013-08-22,16.7875
2013-08-23,16.7075
2013-08-26,16.514999
2013-08-27,15.8775
2013-08-28,16.012501
2013-08-29,15.995
2013-08-30,15.775
2013-09-03,16.25
2013-09-04,16.07
2013-09-05,16.2675
2013-09-06,16.334999
2013-09-09,16.567498999999998
2013-09-10,16.512501
2013-09-11,16.4175
2013-09-12,16.247498999999998
2013-09-13,16.309998999999998
2013-09-16,16.2875
2013-09-17,16.342501000000002
2013-09-18,16.450001
2013-09-19,16.2425
2013-09-20,16.219998999999998
2013-09-23,16.315001000000002
2013-09-24,16.424999
2013-09-25,16.629998999999998
2013-09-26,16.682501000000002
2013-09-27,16.6675
2013-09-30,16.610001
2013-10-01,16.915001
2013-10-02,16.932501000000002
2013-10-03,16.450001
2013-10-04,16.455
2013-10-07,16.09
2013-10-08,15.965
2013-10-09,16.1975
2013-10-10,16.6525
2013-10-11,16.695
2013-10-14,16.922501
2013-10-15,16.870001000000002
2013-10-16,17.014999
2013-10-17,17.047501
2013-10-18,17.365
2013-10-21,17.514999
2013-10-22,17.65
2013-10-23,17.905001000000002
2013-10-24,18.0725
2013-10-25,17.9725
2013-10-28,18.0725
2013-10-29,17.945
2013-10-30,17.6675
2013-10-31,17.682501000000002
2013-11-01,17.575001
2013-11-04,17.442498999999998
2013-11-05,17.545
2013-11-06,17.924999
2013-11-07,18.200001
2013-11-08,18.485001
2013-11-11,18.370001000000002
2013-11-12,18.43
2013-11-13,18.969998999999998
2013-11-14,18.977501
2013-11-15,18.885
2013-11-18,18.622498999999998
2013-11-19,18.295
2013-11-20,18.377501000000002
2013-11-21,18.385
2013-11-22,18.387501
2013-11-25,18.264999
2013-11-26,18.1775
2013-11-27,18.442498999999998
2013-11-29,18.455
2013-12-02,18.209999
2013-12-03,18.219998999999998
2013-12-04,18.120001000000002
2013-12-05,17.932501000000002
2013-12-06,18.084999
2013-12-09,18.452499
2013-12-10,18.135
2013-12-11,18.105
2013-12-12,18.1175
2013-12-13,18.4825
2013-12-16,18.405001000000002
2013-12-17,18.09
2013-12-18,18.5
2013-12-19,18.264999
2013-12-20,18.4025
2013-12-23,18.5
2013-12-24,18.702499
2013-12-26,18.817498999999998
2013-12-27,18.8125
2013-12-30,18.8125
2013-12-31,18.9825
2014-01-02,18.754998999999998
2014-01-03,18.8575
2014-01-06,18.862499
2014-01-07,19.440001000000002
2014-01-08,19.4625
2014-01-09,19.540001
2014-01-10,19.52
2014-01-13,19.272499
2014-01-14,19.625
2014-01-15,19.525
2014-01-16,19.4725
2014-01-17,19.557501000000002
2014-01-21,19.422501
2014-01-22,19.522499
2014-01-23,19.57
2014-01-24,19.2075
2014-01-27,19.075001
2014-01-28,19.262501
2014-01-29,18.77
2014-01-30,18.9725
2014-01-31,18.9125
2014-02-03,18.4
2014-02-04,18.422501
2014-02-05,18.405001000000002
2014-02-06,18.5375
2014-02-07,18.59
2014-02-10,18.635
2014-02-11,18.9925
2014-02-12,18.945
2014-02-13,19.2775
2014-02-14,19.327499
2014-02-18,19.549999
2014-02-19,19.27
2014-02-20,19.372498999999998
2014-02-21,19.504998999999998
2014-02-24,19.620001000000002
2014-02-25,19.4175
2014-02-26,19.497498999999998
2014-02-27,19.2225
2014-02-28,19.549999
2014-03-03,19.125
2014-03-04,19.764999
2014-03-05,19.315001000000002
2014-03-06,19.262501
2014-03-07,19.262501
2014-03-10,19.0725
2014-03-11,18.5175
2014-03-12,18.415001
2014-03-13,18.23
2014-03-14,18.125
2014-03-17,18.147499
2014-03-18,18.2425
2014-03-19,18.077499
2014-03-20,18.297501
2014-03-21,18.067498999999998
2014-03-24,17.9725
2014-03-25,17.870001000000002
2014-03-26,17.6525
2014-03-27,17.5
2014-03-28,17.512501
2014-03-31,18.15
2014-04-01,18.514999
2014-04-02,18.5975
2014-04-03,18.637501
2014-04-04,18.637501
2014-04-07,18.629998999999998
2014-04-08,18.91
2014-04-09,19.1075
2014-04-10,19.139999
2014-04-11,18.995001000000002
2014-04-14,19.235001
2014-04-15,19.190001000000002
2014-04-16,19.487499
2014-04-17,19.48
2014-04-21,19.59
2014-04-22,19.66
2014-04-23,19.365
2014-04-24,19.42
2014-04-25,19.1425
2014-04-28,19.174999
2014-04-29,19.5825
2014-04-30,20.135
2014-05-01,19.695
2014-05-02,19.905001000000002
2014-05-05,20.1325
2014-05-06,19.887501
2014-05-07,19.997498999999998
2014-05-08,19.612499
2014-05-09,19.74
2014-05-12,20.014999
2014-05-13,19.549999
2014-05-14,19.4625
2014-05-15,19.584999
2014-05-16,19.665001
2014-05-19,19.610001
2014-05-20,19.4475
2014-05-21,19.575001
2014-05-22,19.575001
2014-05-23,19.639999
2014-05-27,19.934998999999998
2014-05-28,20.379998999999998
2014-05-29,20.567498999999998
2014-05-30,20.67
2014-06-02,20.6775
2014-06-03,20.762501
2014-06-04,20.9575
2014-06-05,21.485001
2014-06-06,22.217501000000002
2014-06-09,22.139999
2014-06-10,22.290001
2014-06-11,22.217501000000002
2014-06-12,22.200001
2014-06-13,22.355
2014-06-16,22.389999
2014-06-17,22.362499
2014-06-18,22.93
2014-06-19,22.8025
2014-06-20,22.9175
2014-06-23,23.067498999999998
2014-06-24,23.059998999999998
2014-06-25,23.2925
2014-06-26,22.924999
2014-06-27,22.754998999999998
2014-06-30,22.815001000000002
2014-07-01,23.459999
2014-07-02,23.15
2014-07-03,23.450001
2014-07-07,22.9
2014-07-08,22.639999
2014-07-09,22.74
2014-07-10,22.325001
2014-07-11,22.055
2014-07-14,22.139999
2014-07-15,21.775
2014-07-16,21.735001
2014-07-17,22.450001
2014-07-18,23.23
2014-07-21,22.82
2014-07-22,23.299999
2014-07-23,23.25
2014-07-24,23.254998999999998
2014-07-25,23.285
2014-07-28,23.5
2014-07-29,23.565001000000002
2014-07-30,23.625
2014-07-31,23.6
2014-08-01,23.469998999999998
2014-08-04,23.790001
2014-08-05,24.030001000000002
2014-08-06,24.09
2014-08-07,23.684998999999998
2014-08-08,24.805
2014-08-11,24.184998999999998
2014-08-12,24.18
2014-08-13,24.469998999999998
2014-08-14,24.715
2014-08-15,24.545
2014-08-18,25.105
2014-08-19,25.139999
2014-08-20,24.555
2014-08-21,24.52
2014-08-22,24.655001000000002
2014-08-25,24.459999
2014-08-26,24.41
2014-08-27,24.285
2014-08-28,24.105
2014-08-29,24.08
2014-09-02,25.190001000000002
2014-09-03,25.530001000000002
2014-09-04,25.385
2014-09-05,25.825001
2014-09-08,25.85
2014-09-09,25.795
2014-09-10,25.975
2014-09-11,26.344998999999998
2014-09-12,26.225
2014-09-15,26.0
2014-09-16,26.325001
2014-09-17,26.549999
2014-09-18,27.0
2014-09-19,27.285
2014-09-22,26.860001
2014-09-23,25.950001
2014-09-24,26.215
2014-09-25,25.985001
2014-09-26,26.139999
2014-09-29,26.690001000000002
2014-09-30,26.52
2014-10-01,25.844998999999998
2014-10-02,26.215
2014-10-03,26.1
2014-10-06,25.620001000000002
2014-10-07,25.334999
2014-10-08,25.93
2014-10-09,25.950001
2014-10-10,25.905001000000002
2014-10-13,26.18
2014-10-14,26.290001
2014-10-15,26.805
2014-10-16,27.065001000000002
2014-10-17,26.98
2014-10-20,26.870001000000002
2014-10-21,27.305
2014-10-22,27.834999
2014-10-23,27.719998999999998
2014-10-24,27.620001000000002
2014-10-27,27.535
2014-10-28,28.49
2014-10-29,28.514999
2014-10-30,28.709999
2014-10-31,29.014999
2014-11-03,28.525
2014-11-04,28.450001
2014-11-05,28.26
