Date,IMIAF
2016-09-20,14.04
2016-09-21,14.04
2016-09-22,14.12
2016-09-23,14.12
2016-09-26,14.12
2016-09-27,14.12
2016-09-28,14.12
2016-09-29,13.91
2016-09-30,13.91
2016-10-03,13.95
2016-10-04,13.95
2016-10-05,13.95
2016-10-06,13.95
2016-10-07,13.95
2016-10-10,13.95
2016-10-11,13.95
2016-10-12,13.09
2016-10-13,13.09
2016-10-14,13.09
2016-10-17,12.92
2016-10-18,13.13
2016-10-19,13.09
2016-10-20,12.58
2016-10-21,12.58
2016-10-24,12.58
2016-10-25,12.39
2016-10-26,11.9
2016-10-27,11.9
2016-10-28,11.9
2016-10-31,11.9
2016-11-01,11.9
2016-11-02,11.75
2016-11-03,11.75
2016-11-04,11.75
2016-11-07,11.75
2016-11-08,11.75
2016-11-09,11.75
2016-11-10,12.05
2016-11-11,11.25
2016-11-14,11.25
2016-11-15,11.45
2016-11-16,11.45
2016-11-17,11.45
2016-11-18,11.45
2016-11-21,11.45
2016-11-22,11.73
2016-11-23,11.73
2016-11-25,11.75
2016-11-28,11.75
2016-11-29,11.91
2016-11-30,11.91
2016-12-01,12.35
2016-12-02,12.35
2016-12-05,12.35
2016-12-06,12.35
2016-12-07,12.35
2016-12-08,12.35
2016-12-09,12.6
2016-12-12,12.6
2016-12-13,12.6
2016-12-14,12.6
2016-12-15,12.6
2016-12-16,12.3
2016-12-19,12.35
2016-12-20,12.35
2016-12-21,12.35
2016-12-22,12.35
2016-12-23,12.3
2016-12-27,12.3
2016-12-28,12.3
2016-12-29,12.3
2016-12-30,12.3
2017-01-03,12.3
2017-01-04,12.3
2017-01-05,12.3
2017-01-06,12.3
2017-01-09,12.7
2017-01-10,12.7
2017-01-11,12.7
2017-01-12,12.7
2017-01-13,12.7
2017-01-17,12.7
2017-01-18,12.7
2017-01-19,13.07
2017-01-20,13.07
2017-01-23,13.07
2017-01-24,13.5
2017-01-25,13.5
2017-01-26,14.54
2017-01-27,14.54
2017-01-30,14.54
2017-01-31,14.54
2017-02-01,14.54
2017-02-02,14.54
2017-02-03,14.75
2017-02-06,14.75
2017-02-07,14.75
2017-02-08,14.75
2017-02-09,14.75
2017-02-10,15.0
2017-02-13,15.0
2017-02-14,15.0
2017-02-15,15.0
2017-02-16,15.0
2017-02-17,15.3
2017-02-21,15.3
2017-02-22,14.73
2017-02-23,14.7
2017-02-24,14.8
2017-02-27,14.8
2017-02-28,14.8
2017-03-01,14.8
2017-03-02,14.8
2017-03-03,15.4
2017-03-06,15.35
2017-03-07,15.4
2017-03-08,15.4
2017-03-09,15.4
2017-03-10,15.1
2017-03-13,15.1
2017-03-14,15.1
2017-03-15,15.1
2017-03-16,15.1
2017-03-17,15.1
2017-03-20,15.1
2017-03-21,15.1
2017-03-22,15.0
2017-03-23,15.0
2017-03-24,15.0
2017-03-27,15.15
2017-03-28,15.15
2017-03-29,15.15
2017-03-30,15.15
2017-03-31,15.15
2017-04-03,15.15
2017-04-04,15.15
2017-04-05,15.15
2017-04-06,15.15
2017-04-07,15.15
2017-04-10,15.15
2017-04-11,15.15
2017-04-12,15.15
2017-04-13,15.15
2017-04-17,15.15
2017-04-18,15.05
2017-04-19,15.05
2017-04-20,15.05
2017-04-21,15.3
2017-04-24,15.3
2017-04-25,15.95
2017-04-26,16.200001
2017-04-27,16.200001
2017-04-28,16.200001
2017-05-01,16.35
2017-05-02,16.35
2017-05-03,16.35
2017-05-04,16.35
2017-05-05,16.35
2017-05-08,16.35
2017-05-09,16.35
2017-05-10,16.35
2017-05-11,16.35
2017-05-12,16.35
2017-05-15,16.299999
2017-05-16,16.799999
2017-05-17,16.799999
2017-05-18,16.799999
2017-05-19,16.799999
2017-05-22,16.799999
2017-05-23,16.799999
2017-05-24,16.799999
2017-05-25,16.799999
2017-05-26,16.799999
2017-05-30,16.799999
2017-05-31,16.799999
2017-06-01,16.799999
2017-06-02,16.799999
2017-06-05,16.799999
2017-06-06,16.799999
2017-06-07,16.799999
2017-06-08,16.799999
2017-06-09,16.799999
2017-06-12,16.799999
2017-06-13,16.799999
2017-06-14,16.799999
2017-06-15,16.799999
2017-06-16,16.799999
2017-06-19,16.799999
2017-06-20,15.23
2017-06-21,15.25
2017-06-22,15.25
2017-06-23,15.25
2017-06-26,15.4
2017-06-27,15.4
2017-06-28,15.4
2017-06-29,15.4
2017-06-30,15.4
2017-07-03,15.4
2017-07-05,15.4
2017-07-06,15.4
2017-07-07,15.4
2017-07-10,15.57
2017-07-11,15.35
2017-07-12,15.35
2017-07-13,15.35
2017-07-14,16.15
2017-07-17,16.15
2017-07-18,16.6
2017-07-19,16.6
2017-07-20,16.9
2017-07-21,16.9
2017-07-24,16.9
2017-07-25,16.9
2017-07-26,16.9
2017-07-27,16.9
2017-07-28,16.9
2017-07-31,16.9
2017-08-01,16.9
2017-08-02,16.9
2017-08-03,16.9
2017-08-04,16.9
2017-08-07,16.9
2017-08-08,16.9
2017-08-09,16.9
2017-08-10,15.32
2017-08-11,15.32
2017-08-14,15.32
2017-08-15,14.95
2017-08-16,14.95
2017-08-17,14.95
2017-08-18,14.65
2017-08-21,14.65
2017-08-22,14.65
2017-08-23,14.55
2017-08-24,14.55
2017-08-25,14.55
2017-08-28,14.55
2017-08-29,14.55
2017-08-30,14.55
2017-08-31,14.55
2017-09-01,14.55
2017-09-05,14.55
2017-09-06,14.55
2017-09-07,14.55
2017-09-08,14.55
2017-09-11,14.8
2017-09-12,14.8
2017-09-13,14.9
2017-09-14,14.9
2017-09-15,15.09
2017-09-18,15.75
2017-09-19,15.75
2017-09-20,15.75
2017-09-21,15.75
2017-09-22,15.75
2017-09-25,15.75
2017-09-26,15.75
2017-09-27,16.0
2017-09-28,16.0
2017-09-29,16.0
2017-10-02,16.0
2017-10-03,16.0
2017-10-04,16.0
2017-10-05,16.0
2017-10-06,16.0
2017-10-09,16.0
2017-10-10,16.15
2017-10-11,16.299999
2017-10-12,16.299999
2017-10-13,16.200001
2017-10-16,16.450001
2017-10-17,16.450001
2017-10-18,16.450001
2017-10-19,16.450001
2017-10-20,16.450001
2017-10-23,16.450001
2017-10-24,16.450001
2017-10-25,16.450001
2017-10-26,16.450001
2017-10-27,16.450001
2017-10-30,16.450001
2017-10-31,16.450001
2017-11-01,16.450001
2017-11-02,16.450001
2017-11-03,16.450001
2017-11-06,16.450001
2017-11-07,16.450001
2017-11-08,16.450001
2017-11-09,16.450001
2017-11-10,16.450001
2017-11-13,16.450001
2017-11-14,16.0
2017-11-15,16.25
2017-11-16,16.25
2017-11-17,16.25
2017-11-20,16.450001
2017-11-21,16.4
2017-11-22,16.4
2017-11-24,16.4
2017-11-27,16.4
2017-11-28,16.700001
2017-11-29,17.0
2017-11-30,17.0
2017-12-01,17.0
2017-12-04,17.049999
2017-12-05,17.049999
2017-12-06,17.049999
2017-12-07,17.049999
2017-12-08,17.049999
2017-12-11,17.049999
2017-12-12,17.049999
2017-12-13,17.049999
2017-12-14,17.049999
2017-12-15,17.0
2017-12-18,17.0
2017-12-19,17.0
2017-12-20,17.6
2017-12-21,17.540001
2017-12-22,17.540001
2017-12-26,17.540001
2017-12-27,17.540001
2017-12-28,17.799999
2017-12-29,17.799999
2018-01-02,17.799999
2018-01-03,17.799999
2018-01-04,18.450001
2018-01-05,18.450001
2018-01-08,18.6
2018-01-09,18.6
2018-01-10,18.799999
2018-01-11,18.799999
2018-01-12,18.799999
2018-01-16,18.799999
2018-01-17,18.799999
2018-01-18,18.799999
2018-01-19,18.799999
2018-01-22,18.799999
2018-01-23,18.799999
2018-01-24,18.799999
2018-01-25,18.950001
2018-01-26,18.950001
2018-01-29,18.950001
2018-01-30,18.75
2018-01-31,18.75
2018-02-01,18.75
2018-02-02,18.75
2018-02-05,18.75
2018-02-06,18.75
2018-02-07,18.75
2018-02-08,18.75
2018-02-09,18.75
2018-02-12,18.75
2018-02-13,18.75
2018-02-14,18.75
2018-02-15,18.75
2018-02-16,18.75
2018-02-20,17.540001
2018-02-21,17.540001
2018-02-22,17.540001
2018-02-23,17.540001
2018-02-26,17.540001
2018-02-27,17.540001
2018-02-28,17.540001
2018-03-01,16.690001000000002
2018-03-02,16.690001000000002
2018-03-05,16.690001000000002
2018-03-06,16.690001000000002
2018-03-07,15.2
2018-03-08,15.89
2018-03-09,15.89
2018-03-12,15.89
2018-03-13,15.89
2018-03-14,15.89
2018-03-15,15.89
2018-03-16,15.89
2018-03-19,15.89
2018-03-20,15.35
2018-03-21,15.35
2018-03-22,15.35
2018-03-23,15.35
2018-03-26,15.35
2018-03-27,15.35
2018-03-28,14.9
2018-03-29,14.9
2018-04-02,14.9
2018-04-03,14.9
2018-04-04,14.85
2018-04-05,14.6
2018-04-06,14.6
2018-04-09,14.6
2018-04-10,14.6
2018-04-11,14.6
2018-04-12,14.6
2018-04-13,14.6
2018-04-16,15.22
2018-04-17,15.24
2018-04-18,15.2
2018-04-19,15.2
2018-04-20,15.2
2018-04-23,15.2
2018-04-24,15.2
2018-04-25,15.2
2018-04-26,15.2
2018-04-27,15.2
2018-04-30,15.2
2018-05-01,15.2
2018-05-02,15.2
2018-05-03,15.2
2018-05-04,15.2
2018-05-07,15.2
2018-05-08,15.2
2018-05-09,14.56
2018-05-10,14.56
2018-05-11,14.56
2018-05-14,14.56
2018-05-15,14.56
2018-05-16,14.56
2018-05-17,14.56
2018-05-18,15.75
2018-05-21,15.75
2018-05-22,15.75
2018-05-23,15.75
2018-05-24,15.75
2018-05-25,15.75
2018-05-29,15.75
2018-05-30,15.75
2018-05-31,15.75
2018-06-01,15.75
2018-06-04,15.75
2018-06-05,15.75
2018-06-06,15.75
2018-06-07,15.75
2018-06-08,15.75
2018-06-11,15.75
2018-06-12,15.75
2018-06-13,15.75
2018-06-14,16.0
2018-06-15,15.6
2018-06-18,15.6
2018-06-19,15.6
2018-06-20,15.6
2018-06-21,15.6
2018-06-22,15.6
2018-06-25,15.6
2018-06-26,15.6
2018-06-27,15.14
2018-06-28,15.14
2018-06-29,15.14
2018-07-02,14.75
2018-07-03,14.75
2018-07-05,14.75
2018-07-06,14.75
2018-07-09,14.75
2018-07-10,14.5
2018-07-11,14.5
2018-07-12,14.5
2018-07-13,14.8
2018-07-16,14.8
2018-07-17,14.8
2018-07-18,14.8
2018-07-19,14.55
2018-07-20,14.55
2018-07-23,14.55
2018-07-24,14.55
2018-07-25,14.55
2018-07-26,14.55
2018-07-27,14.55
2018-07-30,14.55
2018-07-31,16.65
2018-08-01,15.86
2018-08-02,15.86
2018-08-03,15.05
2018-08-06,15.05
2018-08-07,15.05
2018-08-08,15.05
2018-08-09,15.05
2018-08-10,14.98
2018-08-13,14.98
2018-08-14,14.98
2018-08-15,14.98
2018-08-16,14.98
2018-08-17,14.65
2018-08-20,14.65
2018-08-21,14.65
2018-08-22,14.65
2018-08-23,14.65
2018-08-24,14.65
2018-08-27,14.65
2018-08-28,14.65
2018-08-29,14.65
2018-08-30,14.65
2018-08-31,15.45
2018-09-04,15.45
2018-09-05,15.45
2018-09-06,15.45
2018-09-07,15.45
2018-09-10,14.5
2018-09-11,14.5
2018-09-12,14.5
2018-09-13,14.5
2018-09-14,14.5
2018-09-17,14.5
2018-09-18,14.5
2018-09-19,14.5
2018-09-20,14.5
2018-09-21,14.5
2018-09-24,14.92
2018-09-25,14.92
2018-09-26,14.92
2018-09-27,14.92
2018-09-28,14.92
2018-10-01,14.92
2018-10-02,14.45
2018-10-03,14.45
2018-10-04,14.45
2018-10-05,14.7
2018-10-08,14.7
2018-10-09,14.7
2018-10-10,14.7
2018-10-11,14.7
2018-10-12,14.7
2018-10-15,14.7
2018-10-16,14.7
2018-10-17,14.7
2018-10-18,12.67
2018-10-19,12.67
2018-10-22,12.67
2018-10-23,12.67
2018-10-24,12.67
2018-10-25,12.67
2018-10-26,12.67
2018-10-29,12.35
2018-10-30,12.35
2018-10-31,12.35
2018-11-01,12.35
2018-11-02,12.35
2018-11-05,12.35
2018-11-06,12.35
2018-11-07,12.35
2018-11-08,12.35
2018-11-09,12.35
2018-11-12,12.35
2018-11-13,12.35
2018-11-14,12.35
2018-11-15,12.35
2018-11-16,12.35
2018-11-19,12.35
2018-11-20,12.35
2018-11-21,12.35
2018-11-23,12.35
2018-11-26,12.3
2018-11-27,12.3
2018-11-28,12.3
2018-11-29,12.72
2018-11-30,12.72
2018-12-03,12.72
2018-12-04,12.72
2018-12-06,12.72
2018-12-07,12.72
2018-12-10,12.72
2018-12-11,12.72
2018-12-12,11.24
2018-12-13,11.24
2018-12-14,11.24
2018-12-17,11.24
2018-12-18,11.24
2018-12-19,11.24
2018-12-20,11.24
2018-12-21,11.24
2018-12-24,11.24
2018-12-26,11.66
2018-12-27,11.66
2018-12-28,11.66
2018-12-31,11.66
2019-01-02,11.92
2019-01-03,11.92
2019-01-04,11.92
2019-01-07,11.92
2019-01-08,11.92
2019-01-09,11.92
2019-01-10,11.92
2019-01-11,11.92
2019-01-14,11.92
2019-01-15,11.92
2019-01-16,12.0
2019-01-17,12.0
2019-01-18,12.0
2019-01-22,12.31
2019-01-23,12.31
2019-01-24,12.31
2019-01-25,12.31
2019-01-28,12.31
2019-01-29,12.31
2019-01-30,12.31
2019-01-31,12.31
2019-02-01,12.31
2019-02-04,12.31
2019-02-05,12.31
2019-02-06,12.31
2019-02-07,12.31
2019-02-08,12.31
2019-02-11,12.31
2019-02-12,12.31
2019-02-13,12.31
2019-02-14,12.31
2019-02-15,12.31
2019-02-19,12.31
2019-02-20,12.31
2019-02-21,12.31
2019-02-22,12.3
2019-02-25,12.3
2019-02-26,12.3
2019-02-27,12.3
2019-02-28,12.3
2019-03-01,12.3
2019-03-04,12.3
2019-03-05,12.3
2019-03-06,12.3
2019-03-07,12.3
2019-03-08,12.3
2019-03-11,12.98
2019-03-12,12.98
2019-03-13,12.98
2019-03-14,12.98
2019-03-15,12.98
2019-03-18,12.98
2019-03-19,13.38
2019-03-20,13.38
2019-03-21,13.38
2019-03-22,13.38
2019-03-25,13.38
2019-03-26,13.38
2019-03-27,13.38
2019-03-28,13.38
2019-03-29,13.38
2019-04-01,13.38
2019-04-02,13.38
2019-04-03,13.38
2019-04-04,13.38
2019-04-05,12.7
2019-04-08,12.7
2019-04-09,12.7
2019-04-10,12.7
2019-04-11,12.7
2019-04-12,12.7
2019-04-15,12.7
2019-04-16,12.7
2019-04-17,12.7
2019-04-18,12.7
2019-04-22,12.7
2019-04-23,12.7
2019-04-24,12.7
2019-04-25,12.7
2019-04-26,12.7
2019-04-29,13.25
2019-04-30,13.25
2019-05-01,13.25
2019-05-02,13.25
2019-05-03,13.25
2019-05-06,13.25
2019-05-07,13.25
2019-05-08,13.25
2019-05-09,13.25
2019-05-10,13.25
2019-05-13,13.25
2019-05-14,13.25
2019-05-15,13.25
2019-05-16,13.25
2019-05-17,13.25
2019-05-20,13.25
2019-05-21,13.25
2019-05-22,12.1
2019-05-23,12.1
2019-05-24,12.1
2019-05-28,12.1
2019-05-29,12.1
2019-05-30,12.1
2019-05-31,11.2
2019-06-03,11.2
2019-06-04,11.2
2019-06-05,11.2
2019-06-06,11.2
2019-06-07,11.2
2019-06-10,12.25
2019-06-11,12.7
2019-06-12,12.7
2019-06-13,12.7
2019-06-14,12.7
2019-06-17,12.4
2019-06-18,12.4
2019-06-19,12.4
2019-06-20,12.4
2019-06-21,12.4
2019-06-24,12.4
2019-06-25,12.4
2019-06-26,13.2
2019-06-27,13.2
2019-06-28,13.2
2019-07-01,13.5
2019-07-02,13.5
2019-07-03,13.5
2019-07-05,13.5
2019-07-08,13.5
2019-07-09,13.5
2019-07-10,13.5
2019-07-11,13.5
2019-07-12,13.5
2019-07-15,13.5
2019-07-16,12.4
2019-07-17,12.4
2019-07-18,12.4
2019-07-19,12.4
2019-07-22,12.4
2019-07-23,12.4
2019-07-24,13.05
2019-07-25,12.7
2019-07-26,12.7
2019-07-29,12.7
2019-07-30,12.7
2019-07-31,12.93
2019-08-01,12.93
2019-08-02,12.93
2019-08-05,12.93
2019-08-06,12.93
2019-08-07,12.93
2019-08-08,12.93
2019-08-09,12.93
2019-08-12,12.93
2019-08-13,12.93
2019-08-14,12.93
2019-08-15,12.93
2019-08-16,12.93
2019-08-19,12.93
2019-08-20,11.68
2019-08-21,11.68
2019-08-22,11.68
2019-08-23,11.68
2019-08-26,11.68
2019-08-27,11.7
2019-08-28,11.7
2019-08-29,11.7
2019-08-30,11.7
2019-09-03,11.75
2019-09-04,11.75
2019-09-05,11.75
2019-09-06,11.75
2019-09-09,11.75
2019-09-10,11.75
2019-09-11,11.75
2019-09-12,11.7
2019-09-13,11.7
2019-09-16,11.7
2019-09-17,11.7
2019-09-18,11.7
2019-09-19,11.7
2019-09-20,11.7
2019-09-23,11.86
2019-09-24,11.86
2019-09-25,11.86
2019-09-26,11.86
2019-09-27,11.86
2019-09-30,11.86
2019-10-01,11.86
2019-10-02,11.86
2019-10-03,11.86
2019-10-04,11.86
2019-10-07,11.86
2019-10-08,11.86
2019-10-09,11.86
2019-10-10,11.86
2019-10-11,11.86
2019-10-14,11.86
2019-10-15,11.86
2019-10-16,11.86
2019-10-17,11.86
2019-10-18,11.86
2019-10-21,12.65
2019-10-22,12.65
2019-10-23,12.65
2019-10-24,12.65
2019-10-25,12.65
2019-10-28,12.95
2019-10-29,12.95
2019-10-30,12.95
2019-10-31,12.8
2019-11-01,12.8
2019-11-04,12.8
2019-11-05,12.8
2019-11-06,12.8
2019-11-07,14.35
2019-11-08,14.35
2019-11-11,14.35
2019-11-12,14.35
2019-11-13,14.35
2019-11-14,14.35
2019-11-15,14.35
2019-11-18,14.15
2019-11-19,14.15
2019-11-20,14.15
2019-11-21,14.15
2019-11-22,14.0
2019-11-25,14.0
2019-11-26,14.0
2019-11-27,14.0
2019-11-29,14.0
2019-12-02,14.0
2019-12-03,14.0
2019-12-04,14.45
2019-12-05,14.45
2019-12-06,14.45
2019-12-09,15.0
2019-12-10,15.0
2019-12-11,14.65
2019-12-12,14.65
2019-12-13,15.65
2019-12-16,15.65
2019-12-17,15.65
2019-12-18,15.65
2019-12-19,15.65
2019-12-20,15.65
2019-12-23,15.65
2019-12-24,15.65
2019-12-26,15.65
2019-12-27,15.65
2019-12-30,15.65
2019-12-31,15.65
2020-01-02,15.65
2020-01-03,15.2
2020-01-06,15.2
2020-01-07,15.2
2020-01-08,15.2
2020-01-09,15.2
2020-01-10,15.2
2020-01-13,14.95
2020-01-14,14.95
2020-01-15,14.95
2020-01-16,14.95
2020-01-17,14.95
2020-01-21,14.95
2020-01-22,14.95
2020-01-23,14.95
2020-01-24,14.85
2020-01-27,14.45
2020-01-28,14.45
2020-01-29,14.45
2020-01-30,14.45
2020-01-31,14.45
2020-02-03,14.45
2020-02-04,14.45
2020-02-05,14.45
2020-02-06,14.45
2020-02-07,14.45
2020-02-10,14.45
2020-02-11,14.45
2020-02-12,14.45
2020-02-13,14.45
2020-02-14,14.45
2020-02-18,14.45
2020-02-19,14.45
2020-02-20,14.45
2020-02-21,14.45
2020-02-24,14.45
2020-02-25,14.45
2020-02-26,14.45
2020-02-27,14.45
2020-02-28,14.45
2020-03-02,14.45
2020-03-03,14.45
2020-03-04,14.45
2020-03-05,14.45
2020-03-06,14.45
2020-03-09,14.45
2020-03-10,14.45
2020-03-11,14.45
2020-03-12,14.45
2020-03-13,14.45
2020-03-16,14.45
2020-03-17,14.45
2020-03-18,8.25
2020-03-19,8.12
2020-03-20,8.12
2020-03-23,8.12
2020-03-24,8.12
2020-03-25,9.66
2020-03-26,9.67
2020-03-27,9.67
2020-03-30,9.67
2020-03-31,9.67
2020-04-01,8.75
2020-04-02,8.75
2020-04-03,8.75
2020-04-06,8.75
2020-04-07,8.75
2020-04-08,8.75
2020-04-09,8.75
2020-04-13,8.75
2020-04-14,8.75
2020-04-15,8.75
2020-04-16,8.75
2020-04-17,8.75
2020-04-20,8.75
2020-04-21,8.75
2020-04-22,8.75
2020-04-23,8.75
2020-04-24,8.75
2020-04-27,8.75
2020-04-28,8.75
2020-04-29,8.75
2020-04-30,8.75
2020-05-01,8.75
2020-05-04,8.75
2020-05-05,8.75
2020-05-06,8.75
2020-05-07,8.75
2020-05-08,10.1
