Date,AVP
1985-01-02,2.671875
1985-01-03,2.640625
1985-01-04,2.625
1985-01-07,2.59375
1985-01-08,2.59375
1985-01-09,2.59375
1985-01-10,2.609375
1985-01-11,2.546875
1985-01-14,2.578125
1985-01-15,2.609375
1985-01-16,2.59375
1985-01-17,2.5625
1985-01-18,2.5625
1985-01-21,2.609375
1985-01-22,2.703125
1985-01-23,2.734375
1985-01-24,2.703125
1985-01-25,2.6875
1985-01-28,2.71875
1985-01-29,2.8125
1985-01-30,2.875
1985-01-31,2.859375
1985-02-01,2.8125
1985-02-04,2.828125
1985-02-05,2.84375
1985-02-06,2.84375
1985-02-07,2.875
1985-02-08,2.890625
1985-02-11,2.84375
1985-02-12,2.828125
1985-02-13,2.828125
1985-02-14,2.859375
1985-02-15,2.84375
1985-02-19,2.84375
1985-02-20,2.859375
1985-02-21,2.84375
1985-02-22,2.796875
1985-02-25,2.796875
1985-02-26,2.796875
1985-02-27,2.796875
1985-02-28,2.765625
1985-03-01,2.796875
1985-03-04,2.78125
1985-03-05,2.796875
1985-03-06,2.78125
1985-03-07,2.796875
1985-03-08,2.796875
1985-03-11,2.75
1985-03-12,2.78125
1985-03-13,2.6875
1985-03-14,2.65625
1985-03-15,2.65625
1985-03-18,2.65625
1985-03-19,2.671875
1985-03-20,2.59375
1985-03-21,2.578125
1985-03-22,2.59375
1985-03-25,2.546875
1985-03-26,2.578125
1985-03-27,2.578125
1985-03-28,2.5625
1985-03-29,2.546875
1985-04-01,2.609375
1985-04-02,2.609375
1985-04-03,2.625
1985-04-04,2.625
1985-04-08,2.578125
1985-04-09,2.609375
1985-04-10,2.625
1985-04-11,2.65625
1985-04-12,2.640625
1985-04-15,2.625
1985-04-16,2.625
1985-04-17,2.625
1985-04-18,2.59375
1985-04-19,2.625
1985-04-22,2.6875
1985-04-23,2.703125
1985-04-24,2.6875
1985-04-25,2.625
1985-04-26,2.640625
1985-04-29,2.59375
1985-04-30,2.640625
1985-05-01,2.625
1985-05-02,2.625
1985-05-03,2.59375
1985-05-06,2.453125
1985-05-07,2.484375
1985-05-08,2.46875
1985-05-09,2.453125
1985-05-10,2.5
1985-05-13,2.484375
1985-05-14,2.484375
1985-05-15,2.484375
1985-05-16,2.515625
1985-05-17,2.53125
1985-05-20,2.5
1985-05-21,2.484375
1985-05-22,2.484375
1985-05-23,2.46875
1985-05-24,2.484375
1985-05-28,2.46875
1985-05-29,2.40625
1985-05-30,2.3125
1985-05-31,2.359375
1985-06-03,2.359375
1985-06-04,2.359375
1985-06-05,2.375
1985-06-06,2.375
1985-06-07,2.46875
1985-06-10,2.453125
1985-06-11,2.421875
1985-06-12,2.40625
1985-06-13,2.359375
1985-06-14,2.375
1985-06-17,2.453125
1985-06-18,2.46875
1985-06-19,2.453125
1985-06-20,2.515625
1985-06-21,2.59375
1985-06-24,2.578125
1985-06-25,2.59375
1985-06-26,2.5625
1985-06-27,2.640625
1985-06-28,2.671875
1985-07-01,2.65625
1985-07-02,2.78125
1985-07-03,2.765625
1985-07-05,2.8125
1985-07-08,2.859375
1985-07-09,2.859375
1985-07-10,2.84375
1985-07-11,2.8125
1985-07-12,2.8125
1985-07-15,2.796875
1985-07-16,2.8125
1985-07-17,2.84375
1985-07-18,2.859375
1985-07-19,2.859375
1985-07-22,2.859375
1985-07-23,2.875
1985-07-24,2.875
1985-07-25,2.859375
1985-07-26,2.828125
1985-07-29,2.78125
1985-07-30,2.796875
1985-07-31,2.859375
1985-08-01,2.890625
1985-08-02,2.859375
1985-08-05,2.84375
1985-08-06,2.796875
1985-08-07,2.78125
1985-08-08,2.75
1985-08-09,2.6875
1985-08-12,2.671875
1985-08-13,2.671875
1985-08-14,2.671875
1985-08-15,2.671875
1985-08-16,2.671875
1985-08-19,2.734375
1985-08-20,2.75
1985-08-21,2.75
1985-08-22,2.71875
1985-08-23,2.734375
1985-08-26,2.71875
1985-08-27,2.78125
1985-08-28,2.734375
1985-08-29,2.765625
1985-08-30,2.734375
1985-09-03,2.71875
1985-09-04,2.78125
1985-09-05,3.046875
1985-09-06,3.0
1985-09-09,3.0
1985-09-10,2.984375
1985-09-11,2.921875
1985-09-12,2.90625
1985-09-13,2.90625
1985-09-16,2.953125
1985-09-17,2.921875
1985-09-18,2.984375
1985-09-19,3.015625
1985-09-20,2.921875
1985-09-23,2.984375
1985-09-24,2.953125
1985-09-25,2.96875
1985-09-26,3.0
1985-09-30,2.984375
1985-10-01,2.984375
1985-10-02,2.9375
1985-10-03,2.984375
1985-10-04,3.09375
1985-10-07,3.078125
1985-10-08,3.109375
1985-10-09,3.09375
1985-10-10,3.09375
1985-10-11,3.15625
1985-10-14,3.125
1985-10-15,3.140625
1985-10-16,3.265625
1985-10-17,3.375
1985-10-18,3.3125
1985-10-21,3.28125
1985-10-22,3.203125
1985-10-23,3.28125
1985-10-24,3.265625
1985-10-25,3.203125
1985-10-28,3.203125
1985-10-29,3.234375
1985-10-30,3.234375
1985-10-31,3.328125
1985-11-01,3.328125
1985-11-04,3.375
1985-11-05,3.34375
1985-11-06,3.359375
1985-11-07,3.421875
1985-11-08,3.484375
1985-11-11,3.5
1985-11-12,3.453125
1985-11-13,3.484375
1985-11-14,3.453125
1985-11-15,3.421875
1985-11-18,3.421875
1985-11-19,3.421875
1985-11-20,3.421875
1985-11-21,3.421875
1985-11-22,3.453125
1985-11-25,3.4375
1985-11-26,3.421875
1985-11-27,3.4375
1985-11-29,3.46875
1985-12-02,3.453125
1985-12-03,3.53125
1985-12-04,3.5625
1985-12-05,3.546875
1985-12-06,3.5625
1985-12-09,3.578125
1985-12-10,3.59375
1985-12-11,3.59375
1985-12-12,3.5625
1985-12-13,3.5625
1985-12-16,3.546875
1985-12-17,3.421875
1985-12-18,3.4375
1985-12-19,3.46875
1985-12-20,3.5
1985-12-23,3.484375
1985-12-24,3.4375
1985-12-26,3.4375
1985-12-27,3.4375
1985-12-30,3.4375
1985-12-31,3.453125
1986-01-02,3.421875
1986-01-03,3.421875
1986-01-06,3.40625
1986-01-07,3.484375
1986-01-08,3.453125
1986-01-09,3.421875
1986-01-10,3.359375
1986-01-13,3.390625
1986-01-14,3.375
1986-01-15,3.390625
1986-01-16,3.375
1986-01-17,3.390625
1986-01-20,3.359375
1986-01-21,3.328125
1986-01-22,3.296875
1986-01-23,3.265625
1986-01-24,3.34375
1986-01-27,3.4375
1986-01-28,3.390625
1986-01-29,3.359375
1986-01-30,3.390625
1986-01-31,3.40625
1986-02-03,3.4375
1986-02-04,3.484375
1986-02-05,3.515625
1986-02-06,3.53125
1986-02-07,3.515625
1986-02-10,3.5
1986-02-11,3.578125
1986-02-12,3.609375
1986-02-13,3.625
1986-02-14,3.703125
1986-02-18,3.6875
1986-02-19,3.703125
1986-02-20,3.734375
1986-02-21,3.8125
1986-02-24,3.75
1986-02-25,3.75
1986-02-26,3.734375
1986-02-27,3.765625
1986-02-28,3.875
1986-03-03,3.90625
1986-03-04,3.875
1986-03-05,3.875
1986-03-06,3.953125
1986-03-07,4.0
1986-03-10,3.953125
1986-03-11,4.0625
1986-03-12,4.046875
1986-03-13,3.984375
1986-03-14,4.03125
1986-03-17,4.0
1986-03-18,3.96875
1986-03-19,3.953125
1986-03-20,3.953125
1986-03-21,4.0
1986-03-24,3.96875
1986-03-25,3.984375
1986-03-26,4.203125
1986-03-27,4.1875
1986-03-31,4.234375
1986-04-01,4.15625
1986-04-02,4.09375
1986-04-03,4.15625
1986-04-04,4.15625
1986-04-07,4.03125
1986-04-08,4.109375
1986-04-09,4.09375
1986-04-10,4.1875
1986-04-11,4.328125
1986-04-14,4.328125
1986-04-15,4.203125
1986-04-16,4.265625
1986-04-17,4.203125
1986-04-18,4.1875
1986-04-21,4.203125
1986-04-22,4.140625
1986-04-23,4.125
1986-04-24,4.078125
1986-04-25,4.0625
1986-04-28,3.96875
1986-04-29,3.921875
1986-04-30,3.921875
1986-05-01,3.984375
1986-05-02,4.03125
1986-05-05,4.125
1986-05-06,4.140625
1986-05-07,4.171875
1986-05-08,4.3125
1986-05-09,4.25
1986-05-12,4.234375
1986-05-13,4.203125
1986-05-14,4.15625
1986-05-15,4.125
1986-05-16,4.0
1986-05-19,4.0
1986-05-20,4.09375
1986-05-21,4.078125
1986-05-22,4.296875
1986-05-23,4.265625
1986-05-27,4.3125
1986-05-28,4.3125
1986-05-29,4.328125
1986-05-30,4.296875
1986-06-02,4.328125
1986-06-03,4.3125
1986-06-04,4.21875
1986-06-05,4.203125
1986-06-06,4.15625
1986-06-09,4.0
1986-06-10,4.03125
1986-06-11,4.171875
1986-06-12,4.171875
1986-06-13,4.234375
1986-06-16,4.34375
1986-06-17,4.421875
1986-06-18,4.40625
1986-06-19,4.34375
1986-06-20,4.40625
1986-06-23,4.359375
1986-06-24,4.453125
1986-06-25,4.5
1986-06-26,4.4375
1986-06-27,4.421875
1986-06-30,4.46875
1986-07-01,4.46875
1986-07-02,4.46875
1986-07-03,4.390625
1986-07-07,4.21875
1986-07-08,4.15625
1986-07-09,4.25
1986-07-10,4.328125
1986-07-11,4.3125
1986-07-14,4.25
1986-07-15,4.171875
1986-07-16,4.140625
1986-07-17,4.125
1986-07-18,4.15625
1986-07-21,4.09375
1986-07-22,4.140625
1986-07-23,4.09375
1986-07-24,4.09375
1986-07-25,4.125
1986-07-28,3.9375
1986-07-29,3.921875
1986-07-30,4.125
1986-07-31,4.171875
1986-08-01,4.203125
1986-08-04,4.203125
1986-08-05,4.109375
1986-08-06,4.125
1986-08-07,4.125
1986-08-08,4.078125
1986-08-11,4.28125
1986-08-12,4.296875
1986-08-13,4.328125
1986-08-14,4.46875
1986-08-15,4.3125
1986-08-18,4.21875
1986-08-19,4.234375
1986-08-20,4.28125
1986-08-21,4.28125
1986-08-22,4.25
1986-08-25,4.125
1986-08-26,4.15625
1986-08-27,4.203125
1986-08-28,4.3125
1986-08-29,4.375
1986-09-02,4.328125
1986-09-03,4.375
1986-09-04,4.46875
1986-09-05,4.3125
1986-09-08,4.34375
1986-09-09,4.359375
1986-09-10,4.328125
1986-09-11,4.03125
1986-09-12,4.0625
1986-09-15,4.125
1986-09-16,4.078125
1986-09-17,4.09375
1986-09-18,4.09375
1986-09-19,4.015625
1986-09-22,4.109375
1986-09-23,4.203125
1986-09-24,4.25
1986-09-25,4.203125
1986-09-26,4.15625
1986-09-29,4.109375
1986-09-30,4.109375
1986-10-01,4.1875
1986-10-02,4.25
1986-10-03,4.25
1986-10-06,4.203125
1986-10-07,4.171875
1986-10-08,4.203125
1986-10-09,4.25
1986-10-10,4.25
1986-10-13,4.234375
1986-10-14,4.171875
1986-10-15,4.21875
1986-10-16,4.203125
1986-10-17,4.15625
1986-10-20,4.078125
1986-10-21,4.078125
1986-10-22,4.09375
1986-10-23,4.1875
1986-10-24,4.15625
1986-10-27,4.109375
1986-10-28,4.125
1986-10-29,4.140625
1986-10-30,4.15625
1986-10-31,4.125
1986-11-03,4.140625
1986-11-04,4.171875
1986-11-05,4.171875
1986-11-06,4.15625
1986-11-07,3.90625
1986-11-10,3.8125
1986-11-11,3.71875
1986-11-12,3.703125
1986-11-13,3.75
1986-11-14,3.75
1986-11-17,3.734375
1986-11-18,3.578125
1986-11-19,3.53125
1986-11-20,3.5625
1986-11-21,3.609375
1986-11-24,3.703125
1986-11-25,3.75
1986-11-26,3.71875
1986-11-28,3.75
1986-12-01,3.71875
1986-12-02,3.75
1986-12-03,3.734375
1986-12-04,3.71875
1986-12-05,3.75
1986-12-08,3.734375
1986-12-09,3.734375
1986-12-10,3.875
1986-12-11,3.828125
1986-12-12,3.828125
1986-12-15,3.828125
1986-12-16,3.828125
1986-12-17,3.625
1986-12-18,3.53125
1986-12-19,3.59375
1986-12-22,3.5625
1986-12-23,3.5
1986-12-24,3.46875
1986-12-26,3.484375
1986-12-29,3.453125
1986-12-30,3.40625
1986-12-31,3.375
1987-01-02,3.453125
1987-01-05,3.609375
1987-01-06,3.53125
1987-01-07,3.46875
1987-01-08,3.46875
1987-01-09,3.328125
1987-01-12,3.359375
1987-01-13,3.3125
1987-01-14,3.421875
1987-01-15,3.65625
1987-01-16,3.671875
1987-01-19,3.734375
1987-01-20,3.75
1987-01-21,3.734375
1987-01-22,3.765625
1987-01-23,3.6875
1987-01-26,3.625
1987-01-27,3.703125
1987-01-28,3.796875
1987-01-29,3.796875
1987-01-30,3.765625
1987-02-02,3.765625
1987-02-03,3.78125
1987-02-04,3.828125
1987-02-05,3.78125
1987-02-06,3.8125
1987-02-09,3.8125
1987-02-10,3.75
1987-02-11,3.734375
1987-02-12,3.75
1987-02-13,3.84375
1987-02-17,3.84375
1987-02-18,3.828125
1987-02-19,3.8125
1987-02-20,3.859375
1987-02-23,3.78125
1987-02-24,3.796875
1987-02-25,3.8125
1987-02-26,3.765625
1987-02-27,3.75
1987-03-02,3.6875
1987-03-03,3.65625
1987-03-04,3.796875
1987-03-05,3.828125
1987-03-06,3.84375
1987-03-09,3.796875
1987-03-10,3.84375
1987-03-11,3.78125
1987-03-12,3.78125
1987-03-13,3.78125
1987-03-16,3.75
1987-03-17,3.765625
1987-03-18,3.765625
1987-03-19,3.765625
1987-03-20,3.890625
1987-03-23,3.984375
1987-03-24,4.0
1987-03-25,4.03125
1987-03-26,4.0
1987-03-27,3.984375
1987-03-30,3.875
1987-03-31,3.890625
1987-04-01,4.0
1987-04-02,3.953125
1987-04-03,3.921875
1987-04-06,3.984375
1987-04-07,3.96875
1987-04-08,4.015625
1987-04-09,4.0
1987-04-10,3.984375
1987-04-13,3.9375
1987-04-14,3.8125
1987-04-15,3.828125
1987-04-16,3.8125
1987-04-20,3.796875
1987-04-21,3.9375
1987-04-22,3.90625
1987-04-23,3.90625
1987-04-24,3.84375
1987-04-27,3.8125
1987-04-28,3.796875
1987-04-29,3.84375
1987-04-30,3.875
1987-05-01,3.84375
1987-05-04,3.8125
1987-05-05,3.859375
1987-05-06,3.9375
1987-05-07,3.953125
1987-05-08,3.953125
1987-05-11,4.0
1987-05-12,3.96875
1987-05-13,3.96875
1987-05-14,3.9375
1987-05-15,3.90625
1987-05-18,3.84375
1987-05-19,3.78125
1987-05-20,3.703125
1987-05-21,3.71875
1987-05-22,3.671875
1987-05-26,3.703125
1987-05-27,3.703125
1987-05-28,3.71875
1987-05-29,3.734375
1987-06-01,3.703125
1987-06-02,3.703125
1987-06-03,3.71875
1987-06-04,3.890625
1987-06-05,4.015625
1987-06-08,4.0625
1987-06-09,4.0
1987-06-10,4.046875
1987-06-11,4.171875
1987-06-12,4.21875
1987-06-15,4.21875
1987-06-16,4.234375
1987-06-17,4.234375
1987-06-18,4.234375
1987-06-19,4.328125
1987-06-22,4.34375
1987-06-23,4.296875
1987-06-24,4.28125
1987-06-25,4.328125
1987-06-26,4.296875
1987-06-29,4.25
1987-06-30,4.21875
1987-07-01,4.1875
1987-07-02,4.203125
1987-07-06,4.1875
1987-07-07,4.21875
1987-07-08,4.21875
1987-07-09,4.1875
1987-07-10,4.21875
1987-07-13,4.203125
1987-07-14,4.328125
1987-07-15,4.359375
1987-07-16,4.390625
1987-07-17,4.359375
1987-07-20,4.359375
1987-07-21,4.421875
1987-07-22,4.390625
1987-07-23,4.359375
1987-07-24,4.390625
1987-07-27,4.40625
1987-07-28,4.5
1987-07-29,4.578125
1987-07-30,4.625
1987-07-31,4.625
1987-08-03,4.578125
1987-08-04,4.5625
1987-08-05,4.609375
1987-08-06,4.75
1987-08-07,4.75
1987-08-10,4.78125
1987-08-11,4.75
1987-08-12,4.71875
1987-08-13,4.828125
1987-08-14,4.765625
1987-08-17,4.71875
1987-08-18,4.59375
1987-08-19,4.59375
1987-08-20,4.65625
1987-08-21,4.671875
1987-08-24,4.65625
1987-08-25,4.6875
1987-08-26,4.6875
1987-08-27,4.65625
1987-08-28,4.65625
1987-08-31,4.71875
1987-09-01,4.640625
1987-09-02,4.578125
1987-09-03,4.375
1987-09-04,4.421875
1987-09-08,4.421875
1987-09-09,4.4375
1987-09-10,4.375
1987-09-11,4.421875
1987-09-14,4.375
1987-09-15,4.25
1987-09-16,4.15625
1987-09-17,4.140625
1987-09-18,4.15625
1987-09-21,4.15625
1987-09-22,4.25
1987-09-23,4.28125
1987-09-24,4.328125
1987-09-25,4.328125
1987-09-28,4.328125
1987-09-29,4.34375
1987-09-30,4.390625
1987-10-01,4.328125
1987-10-02,4.28125
1987-10-05,4.234375
1987-10-06,4.234375
1987-10-07,4.109375
1987-10-08,4.015625
1987-10-09,4.046875
1987-10-12,4.0625
1987-10-13,4.140625
1987-10-14,3.96875
1987-10-15,3.921875
1987-10-16,3.859375
1987-10-19,2.625
1987-10-20,2.8125
1987-10-21,3.25
1987-10-22,3.125
1987-10-23,3.0
1987-10-26,2.875
1987-10-27,2.90625
1987-10-28,2.875
1987-10-29,2.9375
1987-10-30,3.015625
1987-11-02,3.125
1987-11-03,3.046875
1987-11-04,3.0
1987-11-05,3.0625
1987-11-06,3.03125
1987-11-09,2.984375
1987-11-10,2.984375
1987-11-11,3.015625
1987-11-12,3.046875
1987-11-13,3.015625
1987-11-16,3.0
1987-11-17,2.953125
1987-11-18,3.015625
1987-11-19,2.96875
1987-11-20,3.0
1987-11-23,2.984375
1987-11-24,2.96875
1987-11-25,2.984375
1987-11-27,2.90625
1987-11-30,2.78125
1987-12-01,2.875
1987-12-02,2.875
1987-12-03,2.84375
1987-12-04,2.84375
1987-12-07,2.84375
1987-12-08,2.890625
1987-12-09,2.9375
1987-12-10,2.9375
1987-12-11,2.9375
1987-12-14,3.078125
1987-12-15,3.046875
1987-12-16,3.0625
1987-12-17,3.046875
1987-12-18,3.09375
1987-12-21,3.1875
1987-12-22,3.3125
1987-12-23,3.265625
1987-12-24,3.234375
1987-12-28,3.140625
1987-12-29,3.125
1987-12-30,3.234375
1987-12-31,3.21875
1988-01-04,3.265625
1988-01-05,3.28125
1988-01-06,3.234375
1988-01-07,3.21875
1988-01-08,3.109375
1988-01-11,3.125
1988-01-12,3.0625
1988-01-13,3.078125
1988-01-14,3.125
1988-01-15,3.15625
1988-01-18,3.234375
1988-01-19,3.140625
1988-01-20,3.0625
1988-01-21,3.09375
1988-01-22,3.078125
1988-01-25,3.140625
1988-01-26,3.109375
1988-01-27,3.078125
1988-01-28,3.09375
1988-01-29,3.1875
1988-02-01,3.140625
1988-02-02,3.140625
1988-02-03,3.15625
1988-02-04,3.140625
1988-02-05,2.984375
1988-02-08,3.0
1988-02-09,3.0
1988-02-10,3.0
1988-02-11,3.0
1988-02-12,3.015625
1988-02-16,3.015625
1988-02-17,2.984375
1988-02-18,3.015625
1988-02-19,3.046875
1988-02-22,3.09375
1988-02-23,3.0625
1988-02-24,3.125
1988-02-25,3.109375
1988-02-26,3.0625
1988-02-29,3.015625
1988-03-01,3.015625
1988-03-02,3.0
1988-03-03,3.0
1988-03-04,3.0
1988-03-07,2.9375
1988-03-08,2.96875
1988-03-09,3.0
1988-03-10,2.984375
1988-03-11,2.96875
1988-03-14,2.953125
1988-03-15,2.921875
1988-03-16,2.921875
1988-03-17,2.921875
1988-03-18,2.875
1988-03-21,2.84375
1988-03-22,2.859375
1988-03-23,2.859375
1988-03-24,3.03125
1988-03-25,3.359375
1988-03-28,3.09375
1988-03-29,3.09375
1988-03-30,3.03125
1988-03-31,3.015625
1988-04-04,2.984375
1988-04-05,2.96875
1988-04-06,3.140625
1988-04-07,3.109375
1988-04-08,3.109375
1988-04-11,3.203125
1988-04-12,3.1875
1988-04-13,3.1875
1988-04-14,2.953125
1988-04-15,3.03125
1988-04-18,2.984375
1988-04-19,2.96875
1988-04-20,2.9375
1988-04-21,2.9375
1988-04-22,2.984375
1988-04-25,3.0
1988-04-26,2.953125
1988-04-27,2.9375
1988-04-28,2.90625
1988-04-29,2.921875
1988-05-02,3.046875
1988-05-03,3.015625
1988-05-04,3.0625
1988-05-05,3.046875
1988-05-06,3.015625
1988-05-09,3.03125
1988-05-10,3.046875
1988-05-11,3.015625
1988-05-12,3.0
1988-05-13,2.953125
1988-05-16,2.953125
1988-05-17,2.921875
1988-05-18,2.890625
1988-05-19,2.859375
1988-05-20,2.875
1988-05-23,2.84375
1988-05-24,2.890625
1988-05-25,2.90625
1988-05-26,2.90625
1988-05-27,3.015625
1988-05-31,3.03125
1988-06-01,3.015625
1988-06-02,2.96875
1988-06-03,2.984375
1988-06-06,2.921875
1988-06-07,2.890625
1988-06-08,3.140625
1988-06-09,3.109375
1988-06-10,3.125
1988-06-13,3.21875
1988-06-14,3.078125
1988-06-15,3.078125
1988-06-16,3.046875
1988-06-17,3.078125
1988-06-20,3.046875
1988-06-21,3.015625
1988-06-22,2.96875
1988-06-23,3.0
1988-06-24,2.984375
1988-06-27,2.96875
1988-06-28,3.046875
1988-06-29,2.953125
1988-06-30,3.0
1988-07-01,2.96875
1988-07-05,2.984375
1988-07-06,3.109375
1988-07-07,3.296875
1988-07-08,3.25
1988-07-11,3.203125
1988-07-12,3.140625
1988-07-13,3.203125
1988-07-14,3.203125
1988-07-15,3.15625
1988-07-18,3.109375
1988-07-19,3.109375
1988-07-20,3.171875
1988-07-21,3.125
1988-07-22,3.140625
1988-07-25,3.109375
1988-07-26,3.125
1988-07-27,3.015625
1988-07-28,3.0625
1988-07-29,3.15625
1988-08-01,3.140625
1988-08-02,3.109375
1988-08-03,3.09375
1988-08-04,3.125
1988-08-05,3.140625
1988-08-08,3.140625
1988-08-09,3.0625
1988-08-10,3.03125
1988-08-11,3.03125
1988-08-12,2.96875
1988-08-15,2.890625
1988-08-16,2.84375
1988-08-17,2.890625
1988-08-18,2.890625
1988-08-19,2.890625
1988-08-22,2.890625
1988-08-23,2.90625
1988-08-24,2.984375
1988-08-25,2.9375
1988-08-26,2.921875
1988-08-29,3.0
1988-08-30,2.96875
1988-08-31,2.953125
1988-09-01,2.921875
1988-09-02,2.96875
1988-09-06,2.9375
1988-09-07,2.984375
1988-09-08,2.984375
1988-09-09,3.0
1988-09-12,3.03125
1988-09-13,3.125
1988-09-14,3.0625
1988-09-15,3.046875
1988-09-16,3.09375
1988-09-19,3.015625
1988-09-20,3.03125
1988-09-21,3.046875
1988-09-22,3.125
1988-09-23,3.109375
1988-09-26,3.078125
1988-09-27,3.078125
1988-09-28,3.09375
1988-09-29,3.09375
1988-09-30,3.078125
1988-10-03,3.046875
1988-10-04,3.078125
1988-10-05,3.09375
1988-10-06,3.109375
1988-10-07,3.1875
1988-10-10,3.1875
1988-10-11,3.21875
1988-10-12,3.203125
1988-10-13,3.046875
1988-10-14,3.046875
1988-10-17,2.984375
1988-10-18,2.96875
1988-10-19,2.9375
1988-10-20,2.9375
1988-10-21,2.9375
1988-10-24,2.890625
1988-10-25,2.890625
1988-10-26,2.84375
1988-10-27,2.875
1988-10-28,2.84375
1988-10-31,2.828125
1988-11-01,2.796875
1988-11-02,2.8125
1988-11-03,2.8125
1988-11-04,2.734375
1988-11-07,2.71875
1988-11-08,2.765625
1988-11-09,2.71875
1988-11-10,2.734375
1988-11-11,2.6875
1988-11-14,2.578125
1988-11-15,2.5625
1988-11-16,2.46875
1988-11-17,2.390625
1988-11-18,2.40625
1988-11-21,2.421875
1988-11-22,2.40625
1988-11-23,2.4375
1988-11-25,2.359375
1988-11-28,2.34375
1988-11-29,2.390625
1988-11-30,2.4375
1988-12-01,2.46875
1988-12-02,2.453125
1988-12-05,2.421875
1988-12-06,2.40625
1988-12-07,2.375
1988-12-08,2.359375
1988-12-09,2.390625
1988-12-12,2.390625
1988-12-13,2.453125
1988-12-14,2.46875
1988-12-15,2.453125
1988-12-16,2.46875
1988-12-19,2.5
1988-12-20,2.484375
1988-12-21,2.453125
1988-12-22,2.46875
1988-12-23,2.515625
1988-12-27,2.5
1988-12-28,2.46875
1988-12-29,2.46875
1988-12-30,2.4375
1989-01-03,2.46875
1989-01-04,2.53125
1989-01-05,2.53125
1989-01-06,2.640625
1989-01-09,2.65625
1989-01-10,2.640625
1989-01-11,2.625
1989-01-12,2.640625
1989-01-13,2.625
1989-01-16,2.609375
1989-01-17,2.578125
1989-01-18,2.65625
1989-01-19,2.6875
1989-01-20,2.65625
1989-01-23,2.640625
1989-01-24,2.609375
1989-01-25,2.59375
1989-01-26,2.609375
1989-01-27,2.609375
1989-01-30,2.671875
1989-01-31,2.765625
1989-02-01,2.734375
1989-02-02,2.75
1989-02-03,2.703125
1989-02-06,2.703125
1989-02-07,2.75
1989-02-08,2.75
1989-02-09,2.71875
1989-02-10,2.703125
1989-02-13,2.703125
1989-02-14,2.6875
1989-02-15,2.734375
1989-02-16,2.734375
1989-02-17,2.734375
1989-02-21,2.75
1989-02-22,2.6875
1989-02-23,2.6875
1989-02-24,2.671875
1989-02-27,2.75
1989-02-28,3.0
1989-03-01,2.875
1989-03-02,2.921875
1989-03-03,2.875
1989-03-06,2.84375
1989-03-07,2.890625
1989-03-08,2.921875
1989-03-09,2.9375
1989-03-10,2.859375
1989-03-13,2.875
1989-03-14,2.828125
1989-03-15,2.796875
1989-03-16,2.78125
1989-03-17,2.6875
1989-03-20,2.6875
1989-03-21,2.703125
1989-03-22,2.6875
1989-03-23,2.65625
1989-03-27,2.671875
1989-03-28,2.65625
1989-03-29,2.65625
1989-03-30,2.8125
1989-03-31,2.859375
1989-04-03,2.90625
1989-04-04,2.9375
1989-04-05,3.0625
1989-04-06,3.046875
1989-04-07,3.15625
1989-04-10,3.125
1989-04-11,3.1875
1989-04-12,3.15625
1989-04-13,3.109375
1989-04-14,3.109375
1989-04-17,3.09375
1989-04-18,3.109375
1989-04-19,3.15625
1989-04-20,3.125
1989-04-21,3.140625
1989-04-24,3.15625
1989-04-25,3.3125
1989-04-26,3.359375
1989-04-27,3.375
1989-04-28,3.578125
1989-05-01,4.03125
1989-05-02,4.015625
1989-05-03,4.609375
1989-05-04,4.5
1989-05-05,4.515625
1989-05-08,4.59375
1989-05-09,4.5
1989-05-10,4.984375
1989-05-11,4.9375
1989-05-12,4.96875
1989-05-15,4.953125
1989-05-16,5.03125
1989-05-17,5.015625
1989-05-18,4.125
1989-05-19,4.03125
1989-05-22,4.328125
1989-05-23,4.34375
1989-05-24,4.484375
1989-05-25,4.390625
1989-05-26,4.59375
1989-05-30,4.453125
1989-05-31,4.421875
1989-06-01,4.296875
1989-06-02,4.421875
1989-06-05,4.34375
1989-06-06,4.3125
1989-06-07,4.515625
1989-06-08,4.734375
1989-06-09,4.5625
1989-06-12,4.53125
1989-06-13,4.484375
1989-06-14,4.4375
1989-06-15,4.328125
1989-06-16,4.390625
1989-06-19,4.328125
1989-06-20,4.28125
1989-06-21,4.21875
1989-06-22,4.234375
1989-06-23,4.359375
1989-06-26,4.390625
1989-06-27,4.328125
1989-06-28,4.453125
1989-06-29,4.3125
1989-06-30,4.484375
1989-07-03,4.46875
1989-07-05,4.53125
1989-07-06,4.484375
1989-07-07,4.484375
1989-07-10,4.453125
1989-07-11,4.390625
1989-07-12,4.359375
1989-07-13,4.375
1989-07-14,4.34375
1989-07-17,4.25
1989-07-18,4.3125
1989-07-19,4.296875
1989-07-20,4.234375
1989-07-21,4.171875
1989-07-24,4.203125
1989-07-25,4.15625
1989-07-26,4.171875
1989-07-27,4.28125
1989-07-28,4.359375
1989-07-31,4.46875
1989-08-01,4.4375
1989-08-02,4.5625
1989-08-03,4.484375
1989-08-04,4.5625
1989-08-07,4.625
1989-08-08,4.65625
1989-08-09,4.703125
1989-08-10,4.796875
1989-08-11,4.640625
1989-08-14,4.59375
1989-08-15,4.671875
1989-08-16,4.671875
1989-08-17,4.609375
1989-08-18,4.578125
1989-08-21,4.515625
1989-08-22,4.65625
1989-08-23,4.625
1989-08-24,4.640625
1989-08-25,4.625
1989-08-28,4.609375
1989-08-29,4.5625
1989-08-30,4.59375
1989-08-31,4.5625
