Date,HTV
2017-08-16,17800.0
2017-08-17,17650.0
2017-08-18,17600.0
2017-08-21,16400.0
2017-08-22,17000.0
2017-08-23,17350.0
2017-08-24,16200.0
2017-08-25,16200.0
2017-08-28,16200.0
2017-08-29,16200.0
2017-08-30,16800.0
2017-08-31,16950.0
2017-09-01,16900.0
2017-09-05,17150.0
2017-09-06,17100.0
2017-09-07,17000.0
2017-09-08,17000.0
2017-09-11,15950.0
2017-09-12,16600.0
2017-09-13,16600.0
2017-09-14,16850.0
2017-09-15,16750.0
2017-09-18,16750.0
2017-09-19,16800.0
2017-09-20,16900.0
2017-09-21,16950.0
2017-09-22,16500.0
2017-09-25,17050.0
2017-09-26,16350.0
2017-09-27,16950.0
2017-09-28,16000.0
2017-09-29,16000.0
2017-10-02,16000.0
2017-10-03,15800.0
2017-10-04,15900.0
2017-10-05,14900.0
2017-10-06,14000.0
2017-10-09,14950.0
2017-10-10,14050.0
2017-10-11,15000.0
2017-10-12,16000.0
2017-10-13,16000.0
2017-10-16,16000.0
2017-10-17,16300.0
2017-10-18,16300.0
2017-10-19,16300.0
2017-10-20,16300.0
2017-10-23,16300.0
2017-10-24,16300.0
2017-10-25,16300.0
2017-10-26,16300.0
2017-10-27,16300.0
2017-10-30,16700.0
2017-10-31,16450.0
2017-11-01,16200.0
2017-11-02,16250.0
2017-11-03,15900.0
2017-11-06,15850.0
2017-11-07,15850.0
2017-11-08,14800.0
2017-11-09,15400.0
2017-11-10,15900.0
2017-11-13,16500.0
2017-11-14,16500.0
2017-11-15,16800.0
2017-11-16,15650.0
2017-11-17,16000.0
2017-11-20,16050.0
2017-11-21,15900.0
2017-11-22,15800.0
2017-11-24,15750.0
2017-11-27,15750.0
2017-11-28,16100.0
2017-11-29,16150.0
2017-11-30,15250.0
2017-12-01,15950.0
2017-12-04,15750.0
2017-12-05,15750.0
2017-12-06,15900.0
2017-12-07,15900.0
2017-12-08,15950.0
2017-12-11,15550.0
2017-12-12,15500.0
2017-12-13,15900.0
2017-12-14,16000.0
2017-12-15,16000.0
2017-12-18,16000.0
2017-12-19,15700.0
2017-12-20,15700.0
2017-12-21,16000.0
2017-12-22,15900.0
2017-12-26,16000.0
2017-12-27,16000.0
2017-12-28,16000.0
2017-12-29,16000.0
2018-01-02,15400.0
2018-01-03,15400.0
2018-01-04,15400.0
2018-01-05,15400.0
2018-01-08,15400.0
2018-01-09,15400.0
2018-01-10,15400.0
2018-01-11,15400.0
2018-01-12,15350.0
2018-01-16,15400.0
2018-01-17,15400.0
2018-01-18,15400.0
2018-01-19,15400.0
2018-01-22,15400.0
2018-01-23,15400.0
2018-01-24,15400.0
2018-01-25,16100.0
2018-01-26,15000.0
2018-01-29,15600.0
2018-01-30,16200.0
2018-01-31,16300.0
2018-02-01,16350.0
2018-02-02,16850.0
2018-02-05,16850.0
2018-02-06,17000.0
2018-02-07,17000.0
2018-02-08,17000.0
2018-02-09,17000.0
2018-02-12,17000.0
2018-02-13,17400.0
2018-02-14,17400.0
2018-02-15,17400.0
2018-02-16,17400.0
2018-02-20,17400.0
2018-02-21,16800.0
2018-02-22,16700.0
2018-02-23,16800.0
2018-02-26,16800.0
2018-02-27,16700.0
2018-02-28,16700.0
2018-03-01,15550.0
2018-03-02,15550.0
2018-03-05,16600.0
2018-03-06,16600.0
2018-03-07,15950.0
2018-03-08,16200.0
2018-03-09,15200.0
2018-03-12,16200.0
2018-03-13,16200.0
2018-03-14,16200.0
2018-03-15,16200.0
2018-03-16,16500.0
2018-03-19,15350.0
2018-03-20,16150.0
2018-03-21,16150.0
2018-03-22,16150.0
2018-03-23,15900.0
2018-03-26,15800.0
2018-03-27,16100.0
2018-03-28,16100.0
2018-03-29,16200.0
2018-04-02,16200.0
2018-04-03,16000.0
2018-04-04,16000.0
2018-04-05,16400.0
2018-04-06,16400.0
2018-04-09,16400.0
2018-04-10,16400.0
2018-04-11,15950.0
2018-04-12,15950.0
2018-04-13,15000.0
2018-04-16,15750.0
2018-04-17,16100.0
2018-04-18,16300.0
2018-04-19,16400.0
2018-04-20,16400.0
2018-04-23,16400.0
2018-04-24,16400.0
2018-04-25,16400.0
2018-04-26,16000.0
2018-04-27,16000.0
2018-04-30,16000.0
2018-05-01,16000.0
2018-05-02,15700.0
2018-05-03,15700.0
2018-05-04,15600.0
2018-05-07,15600.0
2018-05-08,15800.0
2018-05-09,15800.0
2018-05-10,16300.0
2018-05-11,16250.0
2018-05-14,16250.0
2018-05-15,16500.0
2018-05-16,16500.0
2018-05-17,16500.0
2018-05-18,16400.0
2018-05-21,16400.0
2018-05-22,16400.0
2018-05-23,16400.0
2018-05-24,16400.0
2018-05-25,16350.0
2018-05-29,16800.0
2018-05-30,15650.0
2018-05-31,16650.0
2018-06-01,16650.0
2018-06-04,16550.0
2018-06-05,16550.0
2018-06-06,17700.0
2018-06-07,17800.0
2018-06-08,16600.0
2018-06-11,15450.0
2018-06-12,16500.0
2018-06-13,17200.0
2018-06-14,17300.0
2018-06-15,16100.0
2018-06-18,15000.0
2018-06-19,14100.0
2018-06-20,14950.0
2018-06-21,14950.0
2018-06-22,15550.0
2018-06-25,15900.0
2018-06-26,15900.0
2018-06-27,15900.0
2018-06-28,15800.0
2018-06-29,16450.0
2018-07-02,16450.0
2018-07-03,15950.0
2018-07-05,16950.0
2018-07-06,17800.0
2018-07-09,17800.0
2018-07-10,18100.0
2018-07-11,18100.0
2018-07-12,18100.0
2018-07-13,17700.0
2018-07-16,17700.0
2018-07-17,17350.0
2018-07-18,16200.0
2018-07-19,16400.0
2018-07-20,16300.0
2018-07-23,16700.0
2018-07-24,16700.0
2018-07-25,16450.0
2018-07-26,16450.0
2018-07-27,16200.0
2018-07-30,16200.0
2018-07-31,16200.0
2018-08-01,16100.0
2018-08-02,16100.0
2018-08-03,16100.0
2018-08-06,16100.0
2018-08-07,16700.0
2018-08-08,16700.0
2018-08-09,16700.0
2018-08-10,16700.0
2018-08-13,16900.0
2018-08-14,16650.0
2018-08-15,16650.0
2018-08-16,16650.0
2018-08-17,16650.0
2018-08-20,16650.0
2018-08-21,15600.0
2018-08-22,16550.0
2018-08-23,16550.0
2018-08-24,16400.0
2018-08-27,16400.0
2018-08-28,16350.0
2018-08-29,16350.0
2018-08-30,16350.0
2018-08-31,16300.0
2018-09-04,16300.0
2018-09-05,16300.0
2018-09-06,16200.0
2018-09-07,15150.0
2018-09-10,16000.0
2018-09-11,16500.0
2018-09-12,16600.0
2018-09-13,16400.0
2018-09-14,16200.0
2018-09-17,16200.0
2018-09-18,16550.0
2018-09-19,16550.0
2018-09-20,16550.0
2018-09-21,16550.0
2018-09-24,16000.0
2018-09-25,16100.0
2018-09-26,16400.0
2018-09-27,15900.0
2018-09-28,15800.0
2018-10-01,15500.0
2018-10-02,15500.0
2018-10-03,15500.0
2018-10-04,15500.0
2018-10-05,15400.0
2018-10-08,15150.0
2018-10-09,15250.0
2018-10-10,14900.0
2018-10-11,15500.0
2018-10-12,15350.0
2018-10-15,15350.0
2018-10-16,14800.0
2018-10-17,15000.0
2018-10-18,14000.0
2018-10-19,14900.0
2018-10-22,15750.0
2018-10-23,15750.0
2018-10-24,15750.0
2018-10-25,15750.0
2018-10-26,16000.0
2018-10-29,16000.0
2018-10-30,16000.0
2018-10-31,15300.0
2018-11-01,15300.0
2018-11-02,15300.0
2018-11-05,16000.0
2018-11-06,16000.0
2018-11-07,16000.0
2018-11-08,16000.0
2018-11-09,16000.0
2018-11-12,15800.0
2018-11-13,15800.0
2018-11-14,15200.0
2018-11-15,15900.0
2018-11-16,15000.0
2018-11-19,15900.0
2018-11-20,15500.0
2018-11-21,15500.0
2018-11-23,15500.0
2018-11-26,15950.0
2018-11-27,15950.0
2018-11-28,15950.0
2018-11-29,15900.0
2018-11-30,15900.0
2018-12-03,15800.0
2018-12-04,15000.0
2018-12-06,15900.0
2018-12-07,15900.0
2018-12-10,15900.0
2018-12-11,15450.0
2018-12-12,15450.0
2018-12-13,15700.0
2018-12-14,15600.0
2018-12-17,15600.0
2018-12-18,15600.0
2018-12-19,15600.0
2018-12-20,15600.0
2018-12-21,15900.0
2018-12-24,15550.0
2018-12-26,15550.0
2018-12-27,15400.0
2018-12-28,15000.0
2018-12-31,15000.0
2019-01-02,16050.0
2019-01-03,16050.0
2019-01-04,16050.0
2019-01-07,16050.0
2019-01-08,15400.0
2019-01-09,15000.0
2019-01-10,15800.0
2019-01-11,15000.0
2019-01-14,15500.0
2019-01-15,15500.0
2019-01-16,15500.0
2019-01-17,15500.0
2019-01-18,15500.0
2019-01-22,15400.0
2019-01-23,15400.0
2019-01-24,15400.0
2019-01-25,15400.0
2019-01-28,15400.0
2019-01-29,15400.0
2019-01-30,15800.0
2019-01-31,15800.0
2019-02-01,15800.0
2019-02-04,15800.0
2019-02-05,15800.0
2019-02-06,15800.0
2019-02-07,15800.0
2019-02-08,15800.0
2019-02-11,15800.0
2019-02-12,16900.0
2019-02-13,16400.0
2019-02-14,15400.0
2019-02-15,16300.0
2019-02-19,16150.0
2019-02-20,16100.0
2019-02-21,15500.0
2019-02-22,15500.0
2019-02-25,15950.0
2019-02-26,15900.0
2019-02-27,15900.0
2019-02-28,15900.0
2019-03-01,15950.0
2019-03-04,15850.0
2019-03-05,15850.0
2019-03-06,15800.0
2019-03-07,15950.0
2019-03-08,15950.0
2019-03-11,15950.0
2019-03-12,15950.0
2019-03-13,15950.0
2019-03-14,15800.0
2019-03-15,15700.0
2019-03-18,15500.0
2019-03-19,15750.0
2019-03-20,15700.0
2019-03-21,15700.0
2019-03-22,15650.0
2019-03-25,15600.0
2019-03-26,15400.0
2019-03-27,15350.0
2019-03-28,15500.0
2019-03-29,15500.0
2019-04-01,15400.0
2019-04-02,15600.0
2019-04-03,15600.0
2019-04-04,15600.0
2019-04-05,15600.0
2019-04-08,15600.0
2019-04-09,14600.0
2019-04-10,15400.0
2019-04-11,15400.0
2019-04-12,15400.0
2019-04-15,15400.0
2019-04-16,15400.0
2019-04-17,14650.0
2019-04-18,14750.0
2019-04-22,15400.0
2019-04-23,15200.0
2019-04-24,15400.0
2019-04-25,15400.0
2019-04-26,15400.0
2019-04-29,15400.0
2019-04-30,15400.0
2019-05-01,15400.0
2019-05-02,15400.0
2019-05-03,14900.0
2019-05-06,15400.0
2019-05-07,15400.0
2019-05-08,15400.0
2019-05-09,15350.0
2019-05-10,15350.0
2019-05-13,15100.0
2019-05-14,15200.0
2019-05-15,14800.0
2019-05-16,15250.0
2019-05-17,15350.0
2019-05-20,15300.0
2019-05-21,14600.0
2019-05-22,15300.0
2019-05-23,15300.0
2019-05-24,15250.0
2019-05-28,15300.0
2019-05-29,14950.0
2019-05-30,14900.0
2019-05-31,15200.0
2019-06-03,15200.0
2019-06-04,15200.0
2019-06-05,15000.0
2019-06-06,15000.0
2019-06-07,15200.0
2019-06-10,14900.0
2019-06-11,14900.0
2019-06-12,14900.0
2019-06-13,15200.0
2019-06-14,15200.0
2019-06-17,15200.0
2019-06-18,15150.0
2019-06-19,14600.0
2019-06-20,15000.0
2019-06-21,14700.0
2019-06-24,14750.0
2019-06-25,14750.0
2019-06-26,15200.0
2019-06-27,14600.0
2019-06-28,14600.0
2019-07-01,14600.0
2019-07-02,14700.0
2019-07-03,14700.0
2019-07-05,15150.0
2019-07-08,15200.0
2019-07-09,15200.0
2019-07-10,15200.0
2019-07-11,14800.0
2019-07-12,15000.0
2019-07-15,15100.0
2019-07-16,14900.0
2019-07-17,14900.0
2019-07-18,14850.0
2019-07-19,14850.0
2019-07-22,14850.0
2019-07-23,14650.0
2019-07-24,14700.0
2019-07-25,14700.0
2019-07-26,14700.0
2019-07-29,14700.0
2019-07-30,14700.0
2019-07-31,14700.0
2019-08-01,14700.0
2019-08-02,14700.0
2019-08-05,14350.0
2019-08-06,14600.0
2019-08-07,14600.0
2019-08-08,14500.0
2019-08-09,14500.0
2019-08-12,14900.0
2019-08-13,14700.0
2019-08-14,14700.0
2019-08-15,14500.0
2019-08-16,14500.0
2019-08-19,14900.0
2019-08-20,14500.0
2019-08-21,14900.0
2019-08-22,14850.0
2019-08-23,14850.0
2019-08-26,14850.0
2019-08-27,14550.0
2019-08-28,14550.0
2019-08-29,14750.0
2019-08-30,14750.0
2019-09-03,14800.0
2019-09-04,14800.0
2019-09-05,14800.0
2019-09-06,14800.0
2019-09-09,14750.0
2019-09-10,14650.0
2019-09-11,15600.0
2019-09-12,16000.0
2019-09-13,15600.0
2019-09-16,15500.0
2019-09-17,15900.0
2019-09-18,15600.0
2019-09-19,15750.0
2019-09-20,15600.0
2019-09-23,15500.0
2019-09-24,15350.0
2019-09-25,15250.0
2019-09-26,14350.0
2019-09-27,14700.0
2019-09-30,14700.0
2019-10-01,14450.0
2019-10-02,14350.0
2019-10-03,14200.0
2019-10-04,14100.0
2019-10-07,14000.0
2019-10-08,14000.0
2019-10-09,13900.0
2019-10-10,14200.0
2019-10-11,14200.0
2019-10-14,13950.0
2019-10-15,14200.0
2019-10-16,14200.0
2019-10-17,14200.0
2019-10-18,14200.0
2019-10-21,14300.0
2019-10-22,14250.0
2019-10-23,14250.0
2019-10-24,14100.0
2019-10-25,13800.0
2019-10-28,13750.0
2019-10-29,14500.0
2019-10-30,14500.0
2019-10-31,14200.0
2019-11-01,13350.0
2019-11-04,14000.0
2019-11-05,14100.0
2019-11-06,13950.0
2019-11-07,14000.0
2019-11-08,14000.0
2019-11-11,13750.0
2019-11-12,13750.0
2019-11-13,13700.0
2019-11-14,13700.0
2019-11-15,13700.0
2019-11-18,13700.0
2019-11-19,13700.0
2019-11-20,13700.0
2019-11-21,13700.0
2019-11-22,14650.0
2019-11-25,14650.0
2019-11-26,14650.0
2019-11-27,14150.0
2019-11-29,14000.0
2019-12-02,13850.0
2019-12-03,1.36
2019-12-04,1.36
2019-12-05,1.36
2019-12-06,13050.0
2019-12-09,13450.0
2019-12-10,13550.0
2019-12-11,13450.0
2019-12-12,13450.0
2019-12-13,13450.0
2019-12-16,13450.0
2019-12-17,13450.0
2019-12-18,13450.0
2019-12-19,13450.0
2019-12-20,13800.0
2019-12-23,13750.0
2019-12-24,13750.0
2019-12-26,13750.0
2019-12-27,13750.0
2019-12-30,13750.0
2019-12-31,13500.0
2020-01-02,13700.0
2020-01-03,14400.0
2020-01-06,13600.0
2020-01-07,13650.0
2020-01-08,13650.0
2020-01-09,13300.0
2020-01-10,13300.0
2020-01-13,13300.0
2020-01-14,13200.0
2020-01-15,12800.0
2020-01-16,12950.0
2020-01-17,13000.0
2020-01-21,13200.0
2020-01-22,13300.0
2020-01-23,13300.0
2020-01-24,13300.0
2020-01-27,13300.0
2020-01-28,13300.0
2020-01-29,13300.0
2020-01-30,13300.0
2020-01-31,13300.0
2020-02-03,13300.0
2020-02-04,13300.0
2020-02-05,1.36
2020-02-06,13200.0
2020-02-07,13300.0
2020-02-10,14100.0
2020-02-11,13900.0
2020-02-12,13900.0
2020-02-13,1.36
2020-02-14,1.36
2020-02-18,13000.0
2020-02-19,13000.0
2020-02-20,13700.0
2020-02-21,13350.0
2020-02-24,14000.0
2020-02-25,14000.0
2020-02-26,13500.0
2020-02-27,13500.0
2020-02-28,13500.0
2020-03-02,13400.0
2020-03-03,1.36
2020-03-04,12950.0
2020-03-05,13150.0
2020-03-06,12900.0
2020-03-09,12000.0
2020-03-10,12800.0
2020-03-11,11950.0
2020-03-12,11950.0
2020-03-13,11950.0
2020-03-16,12250.0
2020-03-17,12000.0
2020-03-18,12000.0
2020-03-19,11900.0
2020-03-20,11900.0
2020-03-23,11900.0
2020-03-24,11900.0
2020-03-25,11950.0
2020-03-26,12500.0
2020-03-27,12500.0
2020-03-30,12500.0
2020-03-31,13300.0
2020-04-01,13100.0
2020-04-02,1.36
2020-04-03,12800.0
2020-04-06,12800.0
2020-04-07,13000.0
2020-04-08,13000.0
2020-04-09,12500.0
2020-04-13,12800.0
2020-04-14,12500.0
2020-04-15,12800.0
2020-04-16,12800.0
2020-04-17,13000.0
2020-04-20,12900.0
2020-04-21,12900.0
2020-04-22,12900.0
2020-04-23,13100.0
2020-04-24,12700.0
2020-04-27,12700.0
2020-04-28,12700.0
2020-04-29,12700.0
2020-04-30,12700.0
2020-05-01,12700.0
2020-05-04,13300.0
2020-05-05,14000.0
2020-05-06,14000.0
2020-05-07,14000.0
2020-05-08,14000.0
