Date,XOM
1965-12-31,2.511719
1966-01-03,2.523438
1966-01-04,2.507813
1966-01-05,2.523438
1966-01-06,2.511719
1966-01-07,2.546875
1966-01-10,2.5625
1966-01-11,2.589844
1966-01-12,2.589844
1966-01-13,2.574219
1966-01-14,2.59375
1966-01-17,2.621094
1966-01-18,2.621094
1966-01-19,2.625
1966-01-20,2.597656
1966-01-21,2.59375
1966-01-24,2.617188
1966-01-25,2.613281
1966-01-26,2.578125
1966-01-27,2.554688
1966-01-28,2.53125
1966-01-31,2.519531
1966-02-01,2.519531
1966-02-02,2.535156
1966-02-03,2.511719
1966-02-04,2.511719
1966-02-07,2.515625
1966-02-08,2.5
1966-02-09,2.492188
1966-02-10,2.507813
1966-02-11,2.484375
1966-02-14,2.472656
1966-02-15,2.460938
1966-02-16,2.460938
1966-02-17,2.445313
1966-02-18,2.402344
1966-02-21,2.390625
1966-02-23,2.375
1966-02-24,2.359375
1966-02-25,2.390625
1966-02-28,2.394531
1966-03-01,2.375
1966-03-02,2.378906
1966-03-03,2.375
1966-03-04,2.367188
1966-03-07,2.371094
1966-03-08,2.382813
1966-03-09,2.382813
1966-03-10,2.390625
1966-03-11,2.394531
1966-03-14,2.386719
1966-03-15,2.386719
1966-03-16,2.367188
1966-03-17,2.351563
1966-03-18,2.34375
1966-03-21,2.34375
1966-03-22,2.34375
1966-03-23,2.335938
1966-03-24,2.335938
1966-03-25,2.339844
1966-03-28,2.316406
1966-03-29,2.304688
1966-03-30,2.28125
1966-03-31,2.304688
1966-04-01,2.320313
1966-04-04,2.371094
1966-04-05,2.421875
1966-04-06,2.449219
1966-04-07,2.445313
1966-04-11,2.414063
1966-04-12,2.394531
1966-04-13,2.382813
1966-04-14,2.421875
1966-04-15,2.425781
1966-04-18,2.425781
1966-04-19,2.433594
1966-04-20,2.441406
1966-04-21,2.464844
1966-04-22,2.46875
1966-04-25,2.46875
1966-04-26,2.410156
1966-04-27,2.445313
1966-04-28,2.449219
1966-04-29,2.417969
1966-05-02,2.390625
1966-05-03,2.359375
1966-05-04,2.378906
1966-05-05,2.34375
1966-05-06,2.324219
1966-05-09,2.285156
1966-05-10,2.296875
1966-05-11,2.3125
1966-05-12,2.308594
1966-05-13,2.273438
1966-05-16,2.253906
1966-05-17,2.238281
1966-05-18,2.25
1966-05-19,2.242188
1966-05-20,2.234375
1966-05-23,2.292969
1966-05-24,2.304688
1966-05-25,2.308594
1966-05-26,2.308594
1966-05-27,2.308594
1966-05-31,2.253906
1966-06-01,2.277344
1966-06-02,2.246094
1966-06-03,2.234375
1966-06-06,2.207031
1966-06-07,2.195313
1966-06-08,2.183594
1966-06-09,2.199219
1966-06-10,2.226563
1966-06-13,2.246094
