Date,KHC
2020-01-13,31.16
2020-01-14,31.73
2020-01-15,31.6
2020-01-16,31.73
2020-01-17,31.030001000000002
2020-01-21,31.01
2020-01-22,30.67
2020-01-23,30.68
2020-01-24,30.41
2020-01-27,30.35
2020-01-28,30.129998999999998
2020-01-29,29.620001000000002
2020-01-30,29.940001000000002
2020-01-31,29.200001
2020-02-03,29.15
2020-02-04,29.15
2020-02-05,29.370001000000002
2020-02-06,29.059998999999998
2020-02-07,29.540001
2020-02-10,29.690001000000002
2020-02-11,30.01
2020-02-12,30.040001
2020-02-13,27.77
2020-02-14,26.879998999999998
2020-02-18,27.33
2020-02-19,27.309998999999998
2020-02-20,27.42
2020-02-21,27.26
2020-02-24,26.629998999999998
2020-02-25,26.07
2020-02-26,25.639999
2020-02-27,24.969998999999998
2020-02-28,24.77
2020-03-02,26.07
2020-03-03,25.5
2020-03-04,26.450001
2020-03-05,26.65
2020-03-06,26.030001000000002
2020-03-09,23.959999
2020-03-10,24.5
2020-03-11,23.66
2020-03-12,20.059998999999998
2020-03-13,23.969998999999998
2020-03-16,22.02
2020-03-17,23.83
2020-03-18,23.690001000000002
2020-03-19,22.280001000000002
2020-03-20,22.280001000000002
2020-03-23,20.77
2020-03-24,22.99
2020-03-25,22.959999
2020-03-26,24.77
2020-03-27,24.24
2020-03-30,25.17
2020-03-31,24.74
2020-04-01,23.68
2020-04-02,24.639999
2020-04-03,25.32
2020-04-06,25.91
2020-04-07,26.610001
2020-04-08,27.32
2020-04-09,28.110001
2020-04-13,27.93
2020-04-14,28.450001
2020-04-15,28.049999
2020-04-16,29.23
2020-04-17,29.33
2020-04-20,29.17
2020-04-21,28.469998999999998
2020-04-22,28.76
2020-04-23,28.530001000000002
2020-04-24,29.23
2020-04-27,30.190001000000002
2020-04-28,30.43
2020-04-29,30.530001000000002
2020-04-30,30.33
2020-05-01,29.379998999999998
2020-05-04,28.93
2020-05-05,28.940001000000002
2020-05-06,29.4
2020-05-07,28.83
2020-05-08,29.559998999999998
