Date,DISH
2000-02-22,50.0
2000-02-23,60.40625
2000-02-24,57.0625
2000-02-25,54.75
2000-02-28,55.875
2000-02-29,57.0
2000-03-01,57.46875
2000-03-02,56.1875
2000-03-03,60.71875
2000-03-06,58.09375
2000-03-07,60.75
2000-03-08,63.6875
2000-03-09,65.15625
2000-03-10,69.0
2000-03-13,64.1875
2000-03-14,62.023438
2000-03-15,58.75
2000-03-16,61.875
2000-03-17,60.53125
2000-03-20,60.125
2000-03-21,60.0625
2000-03-22,62.59375
2000-03-23,72.8125
2000-03-24,76.125
2000-03-27,76.9375
2000-03-28,72.0
2000-03-29,70.4375
2000-03-30,69.125
2000-03-31,79.0
2000-04-03,74.1875
2000-04-04,68.375
2000-04-05,63.6875
2000-04-06,68.4375
2000-04-07,72.875
2000-04-10,63.875
2000-04-11,60.8125
2000-04-12,50.9375
2000-04-13,52.9375
2000-04-14,42.8125
2000-04-17,51.375
2000-04-18,57.8125
2000-04-19,52.4375
2000-04-20,49.4375
2000-04-24,50.9375
2000-04-25,58.375
2000-04-26,57.4375
2000-04-27,61.625
2000-04-28,63.6875
2000-05-01,62.125
2000-05-02,57.625
2000-05-03,55.625
2000-05-04,54.1875
2000-05-05,54.125
2000-05-08,52.25
2000-05-09,49.125
2000-05-10,43.5
2000-05-11,48.5
2000-05-12,45.375
2000-05-15,49.25
2000-05-16,49.75
2000-05-17,46.625
2000-05-18,46.0625
2000-05-19,42.3125
2000-05-22,46.5
2000-05-23,41.9375
2000-05-24,38.6875
2000-05-25,36.125
2000-05-26,38.6875
2000-05-30,43.4375
2000-05-31,39.9375
2000-06-01,40.0
2000-06-02,47.0
2000-06-05,42.4375
2000-06-06,38.1875
2000-06-07,37.0
2000-06-08,38.125
2000-06-09,38.375
2000-06-12,34.625
2000-06-13,35.0
2000-06-14,37.6875
2000-06-15,35.9375
2000-06-16,35.0625
2000-06-19,40.4375
2000-06-20,39.6875
2000-06-21,41.75
2000-06-22,38.0
2000-06-23,38.125
2000-06-26,36.5625
2000-06-27,33.625
2000-06-28,31.1875
2000-06-29,33.5625
2000-06-30,33.109375
2000-07-03,32.9375
2000-07-05,31.625
2000-07-06,35.9375
2000-07-07,36.6875
2000-07-10,36.875
2000-07-11,38.625
2000-07-12,41.625
2000-07-13,40.6875
2000-07-14,44.1875
2000-07-17,43.5
2000-07-18,41.625
2000-07-19,41.5
2000-07-20,44.625
2000-07-21,44.9375
2000-07-24,42.0625
2000-07-25,43.25
2000-07-26,40.9375
2000-07-27,39.0
2000-07-28,36.75
2000-07-31,39.4375
2000-08-01,41.125
2000-08-02,42.0
2000-08-03,42.25
2000-08-04,40.5625
2000-08-07,40.375
2000-08-08,40.625
2000-08-09,40.0
2000-08-10,39.0
2000-08-11,38.5625
2000-08-14,38.0625
2000-08-15,38.75
2000-08-16,38.0625
2000-08-17,40.5
2000-08-18,40.625
2000-08-21,41.15625
2000-08-22,43.9375
2000-08-23,44.75
2000-08-24,44.6875
2000-08-25,45.125
2000-08-28,44.4375
2000-08-29,44.0
2000-08-30,45.875
2000-08-31,48.75
2000-09-01,53.0625
2000-09-05,51.875
2000-09-06,50.25
2000-09-07,49.5
2000-09-08,47.25
2000-09-11,44.625
2000-09-12,44.9375
2000-09-13,48.4375
2000-09-14,46.3125
2000-09-15,45.4375
2000-09-18,45.6875
2000-09-19,48.1875
2000-09-20,46.375
2000-09-21,48.375
2000-09-22,51.375
2000-09-25,50.375
2000-09-26,51.375
2000-09-27,51.6875
2000-09-28,53.421875
2000-09-29,52.75
2000-10-02,54.125
2000-10-03,50.609375
2000-10-04,49.9375
2000-10-05,46.9375
2000-10-06,44.3125
2000-10-09,43.9375
2000-10-10,41.25
2000-10-11,38.625
2000-10-12,36.375
2000-10-13,39.0625
2000-10-16,42.0
2000-10-17,41.625
2000-10-18,40.1875
2000-10-19,42.1875
2000-10-20,44.0625
2000-10-23,44.828125
2000-10-24,42.9375
2000-10-25,41.5625
2000-10-26,45.125
2000-10-27,45.5625
2000-10-30,45.0
2000-10-31,45.25
2000-11-01,47.1875
2000-11-02,47.0
2000-11-03,45.0
2000-11-06,43.9375
2000-11-07,44.1875
2000-11-08,42.75
2000-11-09,42.25
2000-11-10,37.9375
2000-11-13,40.1875
2000-11-14,36.125
2000-11-15,34.6875
2000-11-16,34.25
2000-11-17,33.9375
2000-11-20,32.6875
2000-11-21,31.9375
2000-11-22,32.75
2000-11-24,34.9375
2000-11-27,33.4375
2000-11-28,29.84375
2000-11-29,27.484375
2000-11-30,29.1875
2000-12-01,26.5625
2000-12-04,27.625
2000-12-05,29.0
2000-12-06,25.75
2000-12-07,23.875
2000-12-08,25.8125
2000-12-11,27.0625
2000-12-12,24.4375
2000-12-13,25.0625
2000-12-14,23.5
2000-12-15,25.0
2000-12-18,25.125
2000-12-19,24.0
2000-12-20,22.75
2000-12-21,22.8125
2000-12-22,25.75
2000-12-26,25.125
2000-12-27,24.0625
2000-12-28,23.75
2000-12-29,22.75
2001-01-02,21.8125
2001-01-03,27.1875
2001-01-04,26.0
2001-01-05,24.0
2001-01-08,23.375
2001-01-09,24.3125
2001-01-10,25.9375
2001-01-11,28.875
2001-01-12,29.375
2001-01-16,32.0625
2001-01-17,32.9375
2001-01-18,32.6875
2001-01-19,32.5625
2001-01-22,32.75
2001-01-23,33.75
2001-01-24,34.0
2001-01-25,30.875
2001-01-26,30.875
2001-01-29,32.1875
2001-01-30,32.0
2001-01-31,30.875
2001-02-01,30.125
2001-02-02,28.1875
2001-02-05,29.5625
2001-02-06,30.5625
2001-02-07,29.1875
2001-02-08,30.0625
2001-02-09,29.0
2001-02-12,28.75
2001-02-13,29.3125
2001-02-14,28.8125
2001-02-15,28.5
2001-02-16,26.796875
2001-02-20,26.625
2001-02-21,27.0
2001-02-22,26.625
2001-02-23,27.5
2001-02-26,28.5625
2001-02-27,27.625
2001-02-28,26.125
2001-03-01,26.625
2001-03-02,26.9375
2001-03-05,27.375
2001-03-06,29.875
2001-03-07,29.8125
2001-03-08,30.125
2001-03-09,28.25
2001-03-12,26.5
2001-03-13,27.875
2001-03-14,28.0625
2001-03-15,26.625
2001-03-16,26.5
2001-03-19,28.25
2001-03-20,27.5625
2001-03-21,27.9375
2001-03-22,27.6875
2001-03-23,27.375
2001-03-26,28.0625
2001-03-27,29.5
2001-03-28,27.9375
2001-03-29,27.9375
2001-03-30,27.6875
2001-04-02,28.5625
2001-04-03,26.4375
2001-04-04,25.8125
2001-04-05,28.375
2001-04-06,26.6875
2001-04-09,28.25
2001-04-10,30.27
2001-04-11,30.809998999999998
2001-04-12,29.059998999999998
2001-04-16,29.5
2001-04-17,30.450001
2001-04-18,31.799999
2001-04-19,31.799999
2001-04-20,31.18
2001-04-23,29.950001
2001-04-24,28.93
2001-04-25,31.049999
2001-04-26,30.98
2001-04-27,30.52
2001-04-30,29.959999
2001-05-01,31.0
2001-05-02,32.299999
2001-05-03,36.93
2001-05-04,38.509997999999996
2001-05-07,38.029999
2001-05-08,36.799999
2001-05-09,37.029999
2001-05-10,37.02
2001-05-11,34.700001
2001-05-14,34.779999
2001-05-15,34.299999
2001-05-16,35.860001000000004
2001-05-17,36.889998999999996
2001-05-18,35.549999
2001-05-21,36.580002
2001-05-22,35.279999
2001-05-23,34.029999
2001-05-24,33.299999
2001-05-25,34.02
2001-05-29,32.32
2001-05-30,31.6
2001-05-31,30.59
2001-06-01,31.65
2001-06-04,31.1
2001-06-05,30.6
2001-06-06,29.48
2001-06-07,30.5
2001-06-08,31.200001
2001-06-11,29.67
2001-06-12,28.209999
2001-06-13,27.790001
2001-06-14,26.65
2001-06-15,27.450001
2001-06-18,25.83
2001-06-19,26.959999
2001-06-20,28.780001000000002
2001-06-21,29.040001
2001-06-22,28.389999
2001-06-25,28.459999
2001-06-26,28.9
2001-06-27,29.01
2001-06-28,30.1
2001-06-29,32.419998
2001-07-02,29.49
2001-07-03,29.309998999999998
2001-07-05,29.84
2001-07-06,28.700001
2001-07-09,28.200001
2001-07-10,27.799999
2001-07-11,28.76
2001-07-12,30.1
2001-07-13,29.379998999999998
2001-07-16,29.68
2001-07-17,30.01
2001-07-18,29.969998999999998
2001-07-19,28.98
2001-07-20,29.110001
2001-07-23,28.23
2001-07-24,26.49
2001-07-25,26.870001000000002
2001-07-26,26.43
2001-07-27,28.360001
2001-07-30,27.9
2001-07-31,29.75
2001-08-01,30.09
2001-08-02,30.360001
2001-08-03,30.440001000000002
2001-08-06,28.790001
2001-08-07,29.040001
2001-08-08,29.34
2001-08-09,29.09
2001-08-10,28.74
2001-08-13,29.120001000000002
2001-08-14,28.450001
2001-08-15,27.549999
2001-08-16,27.33
2001-08-17,27.09
2001-08-20,27.99
2001-08-21,27.120001000000002
2001-08-22,27.940001000000002
2001-08-23,27.719998999999998
2001-08-24,28.93
2001-08-27,29.440001000000002
2001-08-28,28.709999
2001-08-29,28.5
2001-08-30,27.790001
2001-08-31,28.16
2001-09-04,27.58
2001-09-05,25.6
2001-09-06,23.950001
2001-09-07,23.77
2001-09-10,24.73
2001-09-17,22.139999
2001-09-18,20.84
2001-09-19,20.469998999999998
2001-09-20,20.799999
2001-09-21,21.92
2001-09-24,23.1
2001-09-25,21.48
2001-09-26,21.33
2001-09-27,21.93
2001-09-28,23.27
2001-10-01,22.129998999999998
2001-10-02,23.02
2001-10-03,24.0
2001-10-04,23.790001
2001-10-05,23.889999
2001-10-08,23.15
2001-10-09,23.450001
2001-10-10,24.43
2001-10-11,25.049999
2001-10-12,25.049999
2001-10-15,25.530001000000002
2001-10-16,26.57
2001-10-17,25.129998999999998
2001-10-18,25.110001
2001-10-19,25.5
2001-10-22,26.139999
2001-10-23,26.07
2001-10-24,25.15
2001-10-25,26.4
2001-10-26,25.26
2001-10-29,24.08
2001-10-30,23.139999
2001-10-31,23.190001000000002
2001-11-01,22.92
2001-11-02,22.780001000000002
2001-11-05,23.450001
2001-11-06,24.379998999999998
2001-11-07,24.530001000000002
2001-11-08,24.6
2001-11-09,25.26
2001-11-12,25.309998999999998
2001-11-13,25.719998999999998
2001-11-14,25.67
2001-11-15,25.73
2001-11-16,25.83
2001-11-19,25.74
2001-11-20,24.879998999999998
2001-11-21,24.98
2001-11-23,25.01
2001-11-26,25.889999
2001-11-27,25.93
2001-11-28,25.700001
2001-11-29,26.030001000000002
2001-11-30,26.469998999999998
2001-12-03,25.879998999999998
2001-12-04,26.459999
2001-12-05,26.73
2001-12-06,26.74
2001-12-07,26.27
2001-12-10,25.84
2001-12-11,25.959999
2001-12-12,26.6
2001-12-13,25.9
2001-12-14,25.92
2001-12-17,26.0
2001-12-18,26.549999
2001-12-19,26.370001000000002
2001-12-20,26.469998999999998
2001-12-21,26.690001000000002
2001-12-24,26.76
2001-12-26,26.92
2001-12-27,27.02
2001-12-28,27.299999
2001-12-31,27.469998999999998
2002-01-02,28.75
2002-01-03,28.49
2002-01-04,28.59
2002-01-07,28.92
2002-01-08,29.370001000000002
2002-01-09,29.049999
2002-01-10,29.34
2002-01-11,29.450001
2002-01-14,28.440001000000002
2002-01-15,28.440001000000002
2002-01-16,27.6
2002-01-17,27.48
2002-01-18,26.790001
2002-01-22,26.58
2002-01-23,27.33
2002-01-24,27.5
2002-01-25,28.0
2002-01-28,28.17
2002-01-29,27.23
2002-01-30,26.99
2002-01-31,27.299999
2002-02-01,26.99
2002-02-04,25.690001000000002
2002-02-05,25.0
2002-02-06,25.01
2002-02-07,25.09
2002-02-08,25.629998999999998
2002-02-11,25.9
2002-02-12,25.379998999999998
2002-02-13,25.15
2002-02-14,24.190001000000002
2002-02-15,23.07
2002-02-19,22.34
2002-02-20,22.700001
2002-02-21,23.030001000000002
2002-02-22,22.9
2002-02-25,22.700001
2002-02-26,24.299999
2002-02-27,23.6
2002-02-28,26.120001000000002
2002-03-01,27.0
2002-03-04,27.790001
2002-03-05,26.809998999999998
2002-03-06,27.41
2002-03-07,26.139999
2002-03-08,26.77
2002-03-11,27.6
2002-03-12,27.26
2002-03-13,27.450001
2002-03-14,27.549999
2002-03-15,27.91
2002-03-18,28.450001
2002-03-19,28.129998999999998
2002-03-20,27.76
2002-03-21,28.59
2002-03-22,28.620001000000002
2002-03-25,28.35
2002-03-26,28.549999
2002-03-27,28.440001000000002
2002-03-28,28.32
2002-04-01,28.32
2002-04-02,26.809998999999998
2002-04-03,27.219998999999998
2002-04-04,27.73
2002-04-05,27.709999
2002-04-08,27.690001000000002
2002-04-09,27.540001
2002-04-10,27.700001
2002-04-11,27.35
2002-04-12,28.110001
2002-04-15,27.530001000000002
2002-04-16,29.35
2002-04-17,29.280001000000002
2002-04-18,28.42
2002-04-19,28.370001000000002
2002-04-22,27.709999
2002-04-23,28.32
2002-04-24,28.049999
2002-04-25,27.42
2002-04-26,27.15
2002-04-29,26.52
2002-04-30,27.200001
2002-05-01,27.610001
2002-05-02,26.26
2002-05-03,24.84
2002-05-06,24.58
2002-05-07,25.5
2002-05-08,25.860001
2002-05-09,24.540001
2002-05-10,24.08
2002-05-13,24.389999
2002-05-14,24.59
2002-05-15,24.370001000000002
2002-05-16,24.639999
2002-05-17,24.52
2002-05-20,24.629998999999998
2002-05-21,24.549999
2002-05-22,24.75
2002-05-23,25.360001
2002-05-24,24.83
2002-05-28,24.9
2002-05-29,25.1
2002-05-30,25.52
2002-05-31,25.190001000000002
2002-06-03,24.51
2002-06-04,24.450001
2002-06-05,24.09
2002-06-06,23.719998999999998
2002-06-07,24.0
2002-06-10,23.059998999999998
2002-06-11,22.5
2002-06-12,21.969998999999998
2002-06-13,22.34
2002-06-14,22.68
2002-06-17,22.26
2002-06-18,22.129998999999998
2002-06-19,21.549999
2002-06-20,19.58
2002-06-21,18.940001000000002
2002-06-24,18.870001000000002
2002-06-25,18.75
2002-06-26,16.99
2002-06-27,17.26
2002-06-28,18.559998999999998
2002-07-01,16.540001
2002-07-02,16.51
2002-07-03,16.040001
2002-07-05,18.16
2002-07-08,17.370001000000002
2002-07-09,17.1
2002-07-10,16.82
2002-07-11,17.559998999999998
2002-07-12,17.5
2002-07-15,17.0
2002-07-16,16.790001
2002-07-17,17.57
2002-07-18,16.91
2002-07-19,16.27
2002-07-22,16.0
2002-07-23,14.59
2002-07-24,15.7
2002-07-25,14.88
2002-07-26,15.09
2002-07-29,16.16
2002-07-30,16.190001000000002
2002-07-31,16.309998999999998
2002-08-01,14.86
2002-08-02,15.19
2002-08-05,14.16
2002-08-06,15.65
2002-08-07,15.7
2002-08-08,15.46
2002-08-09,15.93
2002-08-12,15.85
2002-08-13,15.78
2002-08-14,15.36
2002-08-15,17.0
2002-08-16,18.41
2002-08-19,19.15
2002-08-20,18.6
2002-08-21,18.92
2002-08-22,19.360001
2002-08-23,18.52
2002-08-26,18.85
2002-08-27,18.299999
2002-08-28,17.540001
2002-08-29,17.85
2002-08-30,17.799999
2002-09-03,17.219998999999998
2002-09-04,17.85
2002-09-05,17.17
2002-09-06,17.5
2002-09-09,17.75
2002-09-10,18.049999
2002-09-11,18.25
2002-09-12,17.77
2002-09-13,17.34
2002-09-16,17.15
2002-09-17,17.280001000000002
2002-09-18,17.4
2002-09-19,17.280001000000002
2002-09-20,17.51
2002-09-23,17.4
2002-09-24,16.040001
2002-09-25,17.34
2002-09-26,17.469998999999998
2002-09-27,17.709999
2002-09-30,17.299999
2002-10-01,17.24
2002-10-02,17.01
2002-10-03,17.0
2002-10-04,16.950001
2002-10-07,17.02
2002-10-08,17.209999
2002-10-09,17.01
2002-10-10,16.969998999999998
2002-10-11,17.280001000000002
2002-10-14,16.889999
2002-10-15,17.200001
2002-10-16,16.959999
2002-10-17,17.120001000000002
2002-10-18,16.940001000000002
2002-10-21,17.0
2002-10-22,17.129998999999998
2002-10-23,18.950001
2002-10-24,19.07
2002-10-25,20.25
2002-10-28,19.799999
2002-10-29,19.99
2002-10-30,19.82
2002-10-31,20.389999
2002-11-01,19.74
2002-11-04,20.450001
2002-11-05,20.74
2002-11-06,21.049999
2002-11-07,20.4
2002-11-08,20.0
2002-11-11,19.49
2002-11-12,20.0
2002-11-13,20.1
2002-11-14,19.01
2002-11-15,19.200001
2002-11-18,18.889999
2002-11-19,18.58
2002-11-20,18.85
2002-11-21,19.48
2002-11-22,19.809998999999998
2002-11-25,19.91
2002-11-26,19.549999
2002-11-27,20.16
2002-11-29,20.41
2002-12-02,20.67
2002-12-03,19.9
2002-12-04,19.75
2002-12-05,19.65
2002-12-06,19.610001
2002-12-09,19.049999
2002-12-10,21.09
2002-12-11,21.719998999999998
2002-12-12,21.42
2002-12-13,20.25
2002-12-16,21.139999
2002-12-17,21.799999
2002-12-18,22.790001
2002-12-19,22.719998999999998
2002-12-20,22.200001
2002-12-23,23.09
2002-12-24,22.549999
2002-12-26,22.52
2002-12-27,21.969998999999998
2002-12-30,21.709999
2002-12-31,22.26
2003-01-02,23.280001000000002
2003-01-03,23.9
2003-01-06,25.51
2003-01-07,24.969998999999998
2003-01-08,24.0
2003-01-09,25.049999
2003-01-10,26.219998999999998
2003-01-13,26.190001000000002
2003-01-14,26.91
2003-01-15,26.290001
2003-01-16,26.51
2003-01-17,25.77
2003-01-21,24.75
2003-01-22,24.65
2003-01-23,24.67
2003-01-24,23.57
2003-01-27,23.690001000000002
2003-01-28,24.790001
2003-01-29,25.27
2003-01-30,25.200001
2003-01-31,25.950001
2003-02-03,25.99
2003-02-04,25.440001000000002
2003-02-05,25.07
2003-02-06,25.34
2003-02-07,24.700001
2003-02-10,25.610001
2003-02-11,25.139999
2003-02-12,24.889999
2003-02-13,24.51
2003-02-14,25.1
2003-02-18,26.33
2003-02-19,26.48
2003-02-20,26.42
2003-02-21,26.6
2003-02-24,26.07
2003-02-25,26.5
2003-02-26,26.309998999999998
2003-02-27,26.15
2003-02-28,26.33
2003-03-03,25.950001
2003-03-04,27.65
2003-03-05,28.76
2003-03-06,29.049999
2003-03-07,28.75
2003-03-10,28.780001000000002
2003-03-11,28.5
2003-03-12,28.52
2003-03-13,29.42
2003-03-14,29.200001
2003-03-17,29.719998999999998
2003-03-18,30.059998999999998
2003-03-19,29.57
2003-03-20,29.67
2003-03-21,30.4
2003-03-24,29.34
2003-03-25,28.75
2003-03-26,28.870001000000002
2003-03-27,29.83
2003-03-28,29.48
2003-03-31,28.879998999999998
2003-04-01,28.959999
2003-04-02,29.540001
2003-04-03,29.1
2003-04-04,29.09
2003-04-07,29.379998999999998
2003-04-08,29.790001
2003-04-09,29.0
2003-04-10,28.27
2003-04-11,27.629998999999998
2003-04-14,28.469998999999998
2003-04-15,28.690001000000002
2003-04-16,28.200001
2003-04-17,28.73
2003-04-21,28.469998999999998
2003-04-22,29.4
2003-04-23,29.780001000000002
2003-04-24,28.780001000000002
2003-04-25,28.6
2003-04-28,29.549999
2003-04-29,29.85
2003-04-30,29.950001
2003-05-01,29.99
2003-05-02,32.119999
2003-05-05,30.629998999999998
2003-05-06,32.169998
2003-05-07,33.599998
2003-05-08,33.279999
2003-05-09,33.279999
2003-05-12,32.59
2003-05-13,31.959999
2003-05-14,32.119999
2003-05-15,31.620001000000002
2003-05-16,31.290001
2003-05-19,30.290001
2003-05-20,30.450001
2003-05-21,31.1
2003-05-22,32.240002000000004
2003-05-23,31.49
2003-05-27,32.75
2003-05-28,32.560001
2003-05-29,32.220001
2003-05-30,33.099998
2003-06-02,32.869999
2003-06-03,33.049999
2003-06-04,33.990002000000004
2003-06-05,34.400002
2003-06-06,33.810001
2003-06-09,33.029999
2003-06-10,33.299999
2003-06-11,35.34
2003-06-12,36.009997999999996
2003-06-13,35.580002
2003-06-16,36.279999
2003-06-17,35.709998999999996
2003-06-18,35.560001
2003-06-19,35.02
2003-06-20,35.580002
2003-06-23,35.599998
2003-06-24,34.380001
2003-06-25,34.419998
2003-06-26,35.439999
2003-06-27,34.77
2003-06-30,34.619999
2003-07-01,34.650002
2003-07-02,35.049999
2003-07-03,35.0
2003-07-07,36.5
2003-07-08,36.700001
2003-07-09,36.419998
2003-07-10,36.130001
2003-07-11,36.57
2003-07-14,37.0
2003-07-15,37.259997999999996
2003-07-16,37.240002000000004
2003-07-17,34.950001
2003-07-18,35.330002
2003-07-21,36.0
2003-07-22,35.82
2003-07-23,35.84
2003-07-24,36.419998
2003-07-25,37.150002
2003-07-28,36.91
2003-07-29,36.299999
2003-07-30,36.029999
2003-07-31,36.27
2003-08-01,35.77
2003-08-04,35.919998
2003-08-05,35.220001
2003-08-06,35.740002000000004
2003-08-07,35.349998
2003-08-08,36.029999
2003-08-11,36.700001
2003-08-12,36.119999
2003-08-13,34.27
2003-08-14,35.59
2003-08-15,35.77
2003-08-18,36.139998999999996
2003-08-19,35.950001
2003-08-20,35.799999
2003-08-21,36.23
2003-08-22,36.34
2003-08-25,36.299999
2003-08-26,35.970001
2003-08-27,36.380001
2003-08-28,36.57
2003-08-29,37.049999
2003-09-02,38.849998
2003-09-03,38.310001
2003-09-04,38.75
2003-09-05,38.299999
2003-09-08,38.77
2003-09-09,37.59
2003-09-10,36.52
2003-09-11,36.880001
2003-09-12,37.380001
2003-09-15,37.169998
2003-09-16,38.549999
2003-09-17,37.77
2003-09-18,40.049999
2003-09-19,39.529999
2003-09-22,40.060001
2003-09-23,40.400002
2003-09-24,39.27
2003-09-25,38.810001
2003-09-26,38.540001000000004
2003-09-29,39.16
2003-09-30,38.310001
2003-10-01,38.540001000000004
2003-10-02,39.130001
2003-10-03,40.02
2003-10-06,40.5
2003-10-07,40.529999
2003-10-08,40.200001
2003-10-09,39.869999
2003-10-10,39.84
2003-10-13,40.52
2003-10-14,39.900002
2003-10-15,39.82
2003-10-16,39.919998
2003-10-17,39.66
2003-10-20,39.549999
2003-10-21,39.349998
2003-10-22,39.0
2003-10-23,38.950001
2003-10-24,38.82
2003-10-27,38.799999
2003-10-28,39.009997999999996
2003-10-29,38.98
2003-10-30,38.639998999999996
2003-10-31,38.25
2003-11-03,38.18
2003-11-04,37.389998999999996
2003-11-05,37.32
2003-11-06,36.549999
2003-11-07,36.650002
2003-11-10,36.799999
2003-11-11,32.049999
2003-11-12,33.139998999999996
2003-11-13,33.389998999999996
2003-11-14,33.389998999999996
2003-11-17,33.43
2003-11-18,33.75
2003-11-19,33.939999
2003-11-20,34.32
2003-11-21,33.82
2003-11-24,34.419998
2003-11-25,34.360001000000004
2003-11-26,34.439999
2003-11-28,34.450001
2003-12-01,33.560001
2003-12-02,33.52
2003-12-03,32.860001000000004
2003-12-04,33.470001
2003-12-05,32.900002
2003-12-08,32.68
2003-12-09,32.139998999999996
2003-12-10,31.5
2003-12-11,31.4
2003-12-12,32.419998
2003-12-15,30.440001000000002
2003-12-16,31.139999
2003-12-17,31.700001
2003-12-18,32.91
2003-12-19,33.099998
2003-12-22,33.959998999999996
2003-12-23,34.009997999999996
2003-12-24,33.939999
2003-12-26,34.060001
2003-12-29,34.240002000000004
2003-12-30,34.02
2003-12-31,33.990002000000004
2004-01-02,34.09
2004-01-05,33.860001000000004
2004-01-06,34.240002000000004
2004-01-07,35.799999
2004-01-08,35.450001
2004-01-09,35.77
2004-01-12,35.689999
2004-01-13,35.509997999999996
2004-01-14,35.57
2004-01-15,35.759997999999996
2004-01-16,36.049999
2004-01-20,35.84
2004-01-21,35.869999
2004-01-22,35.939999
2004-01-23,37.32
2004-01-26,37.580002
2004-01-27,37.52
2004-01-28,36.68
2004-01-29,36.619999
2004-01-30,36.5
2004-02-02,36.25
2004-02-03,36.119999
2004-02-04,36.560001
2004-02-05,37.529999
2004-02-06,38.02
2004-02-09,37.740002000000004
2004-02-10,37.700001
2004-02-11,39.279999
2004-02-12,38.810001
2004-02-13,38.93
2004-02-17,39.330002
2004-02-18,38.669998
2004-02-19,36.68
2004-02-20,36.77
2004-02-23,36.310001
2004-02-24,36.43
2004-02-25,36.68
2004-02-26,37.0
2004-02-27,36.119999
2004-03-01,37.32
2004-03-02,36.290001000000004
2004-03-03,35.5
2004-03-04,35.98
2004-03-05,34.549999
2004-03-08,34.18
2004-03-09,34.279999
2004-03-10,34.119999
2004-03-11,35.349998
2004-03-12,35.48
2004-03-15,34.540001000000004
2004-03-16,34.560001
2004-03-17,34.860001000000004
2004-03-18,33.75
2004-03-19,33.099998
2004-03-22,33.650002
2004-03-23,33.02
2004-03-24,33.490002000000004
2004-03-25,34.639998999999996
2004-03-26,33.700001
2004-03-29,32.59
2004-03-30,32.400002
2004-03-31,32.75
2004-04-01,33.240002000000004
2004-04-02,32.990002000000004
2004-04-05,32.73
2004-04-06,32.970001
2004-04-07,32.959998999999996
2004-04-08,33.080002
2004-04-12,33.779999
2004-04-13,33.349998
2004-04-14,33.619999
2004-04-15,33.209998999999996
2004-04-16,33.009997999999996
2004-04-19,33.209998999999996
2004-04-20,32.830002
2004-04-21,34.080002
2004-04-22,34.650002
2004-04-23,34.48
2004-04-26,34.470001
2004-04-27,34.029999
2004-04-28,33.330002
2004-04-29,33.040001000000004
2004-04-30,33.189999
2004-05-03,33.880001
2004-05-04,33.889998999999996
2004-05-05,34.290001000000004
2004-05-06,32.25
2004-05-07,31.620001000000002
2004-05-10,29.540001
2004-05-11,29.99
2004-05-12,30.18
2004-05-13,30.559998999999998
2004-05-14,30.27
2004-05-17,29.790001
2004-05-18,30.379998999999998
2004-05-19,30.57
2004-05-20,31.18
2004-05-21,31.83
2004-05-24,31.82
2004-05-25,32.27
2004-05-26,32.73
2004-05-27,32.740002000000004
2004-05-28,32.16
2004-06-01,31.709999
2004-06-02,31.42
2004-06-03,31.059998999999998
2004-06-04,31.34
2004-06-07,31.790001
2004-06-08,31.49
2004-06-09,31.450001
2004-06-10,31.68
2004-06-14,31.110001
2004-06-15,31.299999
2004-06-16,30.950001
2004-06-17,30.860001
2004-06-18,30.950001
2004-06-21,30.120001000000002
2004-06-22,30.1
2004-06-23,30.09
2004-06-24,29.790001
2004-06-25,29.73
2004-06-28,29.85
2004-06-29,30.389999
2004-06-30,30.75
2004-07-01,30.41
2004-07-02,30.290001
2004-07-06,29.620001000000002
2004-07-07,29.610001
2004-07-08,29.25
2004-07-09,29.290001
2004-07-12,29.059998999999998
2004-07-13,28.92
2004-07-14,29.610001
2004-07-15,29.32
2004-07-16,28.73
2004-07-19,27.77
2004-07-20,27.27
2004-07-21,27.35
2004-07-22,29.17
2004-07-23,28.9
2004-07-26,28.549999
2004-07-27,28.43
2004-07-28,27.9
2004-07-29,27.51
2004-07-30,27.719998999999998
2004-08-02,28.639999
2004-08-03,28.5
2004-08-04,27.959999
2004-08-05,27.83
2004-08-06,27.889999
2004-08-09,27.26
2004-08-10,29.549999
2004-08-11,29.92
2004-08-12,30.42
2004-08-13,30.860001
2004-08-16,31.15
2004-08-17,30.879998999999998
2004-08-18,30.860001
2004-08-19,31.35
2004-08-20,31.620001000000002
2004-08-23,31.360001
2004-08-24,30.93
2004-08-25,31.17
2004-08-26,31.450001
2004-08-27,31.34
2004-08-30,30.75
2004-08-31,30.65
2004-09-01,30.68
2004-09-02,31.01
2004-09-03,30.67
2004-09-07,30.870001000000002
2004-09-08,31.120001000000002
2004-09-09,31.33
2004-09-10,31.530001000000002
2004-09-13,31.74
2004-09-14,31.82
2004-09-15,31.790001
2004-09-16,31.389999
2004-09-17,31.290001
2004-09-20,30.809998999999998
2004-09-21,31.23
2004-09-22,30.889999
2004-09-23,31.33
2004-09-24,31.889999
2004-09-27,31.75
2004-09-28,31.41
2004-09-29,31.25
2004-09-30,31.120001000000002
2004-10-01,31.74
2004-10-04,31.57
2004-10-05,31.780001000000002
2004-10-06,32.0
2004-10-07,31.59
2004-10-08,31.709999
2004-10-11,33.169998
2004-10-12,33.490002000000004
2004-10-13,33.439999
2004-10-14,33.029999
2004-10-15,32.93
2004-10-18,32.790001000000004
2004-10-19,32.889998999999996
2004-10-20,33.189999
