Date,PACD
2016-05-27,40700.0
2016-05-31,56200.0
2016-06-01,54700.0
2016-06-02,52900.0
2016-06-03,52300.0
2016-06-06,60900.0
2016-06-07,79000.0
2016-06-08,79300.0
2016-06-09,77000.0
2016-06-10,73400.0
2016-06-13,80000.0
2016-06-14,79800.0
2016-06-15,77400.0
2016-06-16,81000.0
2016-06-17,85000.0
2016-06-20,81900.0
2016-06-21,81300.0
2016-06-22,79800.0
2016-06-23,83500.0
2016-06-24,78700.0
2016-06-27,70100.0
2016-06-28,72300.0
2016-06-29,73500.0
2016-06-30,72200.0
2016-07-01,72900.0
2016-07-05,68000.0
2016-07-06,63300.0
2016-07-07,63500.0
2016-07-08,63500.0
2016-07-11,63300.0
2016-07-12,68800.0
2016-07-13,65500.0
2016-07-14,66900.0
2016-07-15,64900.0
2016-07-18,63300.0
2016-07-19,59800.0
2016-07-20,58000.0
2016-07-21,57800.0
2016-07-22,55800.0
2016-07-25,53900.0
2016-07-26,53500.0
2016-07-27,50000.0
2016-07-28,48600.0
2016-07-29,47800.0
2016-08-01,46400.0
2016-08-02,43000.0
2016-08-03,45600.0
2016-08-04,46300.0
2016-08-05,46800.0
2016-08-08,60200.0
2016-08-09,53800.0
2016-08-10,49500.0
2016-08-11,51200.0
2016-08-12,45400.0
2016-08-15,47400.0
2016-08-16,47400.0
2016-08-17,44200.0
2016-08-18,45300.0
2016-08-19,43900.0
2016-08-22,41300.0
2016-08-23,41900.0
2016-08-24,40300.0
2016-08-25,38900.0
2016-08-26,37200.0
2016-08-29,35400.0
2016-08-30,32600.0
2016-08-31,31400.0
2016-09-01,30500.0
2016-09-02,32600.0
2016-09-06,33500.0
2016-09-07,33500.0
2016-09-08,37500.0
2016-09-09,33800.0
2016-09-12,34800.0
2016-09-13,32600.0
2016-09-14,32500.0
2016-09-15,33100.0
2016-09-16,32500.0
2016-09-19,33100.0
2016-09-20,32900.0
2016-09-21,34300.0
2016-09-22,36500.0
2016-09-23,35600.0
2016-09-26,35600.0
2016-09-27,34500.0
2016-09-28,37000.0
2016-09-29,39900.0
2016-09-30,40600.0
2016-10-03,38800.0
2016-10-04,37800.0
2016-10-05,40800.0
2016-10-06,41500.0
2016-10-07,40200.0
2016-10-10,41800.0
2016-10-11,40000.0
2016-10-12,36300.0
2016-10-13,36800.0
2016-10-14,37700.0
2016-10-17,36300.0
2016-10-18,36500.0
2016-10-19,37900.0
2016-10-20,38100.0
2016-10-21,37300.0
2016-10-24,36400.0
2016-10-25,35300.0
2016-10-26,36500.0
2016-10-27,36600.0
2016-10-28,36800.0
2016-10-31,35200.0
2016-11-01,32100.0
2016-11-02,32200.0
2016-11-03,29800.0
2016-11-04,30500.0
2016-11-07,29500.0
2016-11-08,29000.0
2016-11-09,31900.0
2016-11-10,31300.0
2016-11-11,31300.0
2016-11-14,32000.0
2016-11-15,35100.0
2016-11-16,37700.0
2016-11-17,38500.0
2016-11-18,38100.0
2016-11-21,41300.0
2016-11-22,40100.0
2016-11-23,40900.0
2016-11-25,38300.0
2016-11-28,37100.0
2016-11-29,35100.0
2016-11-30,38600.0
2016-12-01,41700.0
2016-12-02,41000.0
2016-12-05,43200.0
2016-12-06,44300.0
2016-12-07,43300.0
2016-12-08,45400.0
2016-12-09,53300.0
2016-12-12,57200.0
2016-12-13,56500.0
2016-12-14,52100.0
2016-12-15,48200.0
2016-12-16,49300.0
2016-12-19,48500.0
2016-12-20,50300.0
2016-12-21,47400.0
2016-12-22,44300.0
2016-12-23,42800.0
2016-12-27,43000.0
2016-12-28,41700.0
2016-12-29,41300.0
2016-12-30,40600.0
2017-01-03,42600.0
2017-01-04,45400.0
2017-01-05,48400.0
2017-01-06,48800.0
2017-01-09,47800.0
2017-01-10,45900.0
2017-01-11,48000.0
2017-01-12,46900.0
2017-01-13,43600.0
2017-01-17,43100.0
2017-01-18,41100.0
2017-01-19,40500.0
2017-01-20,40300.0
2017-01-23,38500.0
2017-01-24,37600.0
2017-01-25,38100.0
2017-01-26,39100.0
2017-01-27,37000.0
2017-01-30,33800.0
2017-01-31,33000.0
2017-02-01,31700.0
2017-02-02,31200.0
2017-02-03,34000.0
2017-02-06,32200.0
2017-02-07,31400.0
2017-02-08,32500.0
2017-02-09,32500.0
2017-02-10,33000.0
2017-02-13,32800.0
2017-02-14,33800.0
2017-02-15,32700.0
2017-02-16,31900.0
2017-02-17,31400.0
2017-02-21,28800.0
2017-02-22,28600.0
2017-02-23,29100.0
2017-02-24,27600.0
2017-02-27,27800.0
2017-02-28,26500.0
2017-03-01,25400.0
2017-03-02,24500.0
2017-03-03,24200.0
2017-03-06,22000.0
2017-03-07,22000.0
2017-03-08,20400.0
2017-03-09,22600.0
2017-03-10,21100.0
2017-03-13,20200.0
2017-03-14,19800.0
2017-03-15,21300.0
2017-03-16,22600.0
2017-03-17,25000.0
2017-03-20,23000.0
2017-03-21,23200.0
2017-03-22,22400.0
2017-03-23,22100.0
2017-03-24,23300.0
2017-03-27,22500.0
2017-03-28,22300.0
2017-03-29,22800.0
2017-03-30,22500.0
2017-03-31,22200.0
2017-04-03,21300.0
2017-04-04,19400.0
2017-04-05,19200.0
2017-04-06,18600.0
2017-04-07,18200.0
2017-04-10,18900.0
2017-04-11,18000.0
2017-04-12,17900.0
2017-04-13,17900.0
2017-04-17,18600.0
2017-04-18,17900.0
2017-04-19,18000.0
2017-04-20,18100.0
2017-04-21,17300.0
2017-04-24,17400.0
2017-04-25,17200.0
2017-04-26,17800.0
2017-04-27,17700.0
2017-04-28,17000.0
2017-05-01,16100.0
2017-05-02,16000.0
2017-05-03,16300.0
2017-05-04,16600.0
2017-05-05,17700.0
2017-05-08,17200.0
2017-05-09,17700.0
2017-05-10,18800.0
2017-05-11,18900.0
2017-05-12,18800.0
2017-05-15,18900.0
2017-05-16,18600.0
2017-05-17,20400.0
2017-05-18,20700.0
2017-05-19,21100.0
2017-05-22,21100.0
2017-05-23,20200.0
2017-05-24,18600.0
2017-05-25,19800.0
2017-05-26,19300.0
2017-05-30,18700.0
2017-05-31,18600.0
2017-06-01,19200.0
2017-06-02,20400.0
2017-06-05,21000.0
2017-06-06,20900.0
2017-06-07,19700.0
2017-06-08,19500.0
2017-06-09,19000.0
2017-06-12,18800.0
2017-06-13,18700.0
2017-06-14,18400.0
2017-06-15,17800.0
2017-06-16,17700.0
2017-06-19,18000.0
2017-06-20,17300.0
2017-06-21,16100.0
2017-06-22,17000.0
2017-06-23,16300.0
2017-06-26,16100.0
2017-06-27,16900.0
2017-06-28,16500.0
2017-06-29,17000.0
2017-06-30,17100.0
2017-07-03,17200.0
2017-07-05,16200.0
2017-07-06,15700.0
2017-07-07,15400.0
2017-07-10,15200.0
2017-07-11,14900.0
2017-07-12,14100.0
2017-07-13,14300.0
2017-07-14,14000.0
2017-07-17,14400.0
2017-07-18,14200.0
2017-07-19,15700.0
2017-07-20,15800.0
2017-07-21,15900.0
2017-07-24,14800.0
2017-07-25,16000.0
2017-07-26,15000.0
2017-07-27,15500.0
2017-07-28,15400.0
2017-07-31,15000.0
2017-08-01,14600.0
2017-08-02,14000.0
2017-08-03,13500.0
2017-08-04,9400.0
2017-08-07,9200.0
2017-08-08,8000.0
2017-08-09,8600.0
2017-08-10,8300.0
2017-08-11,8100.0
2017-08-14,8500.0
2017-08-15,7600.0
2017-08-16,6800.0
2017-08-17,7200.0
2017-08-18,7100.0
2017-08-21,6300.0
2017-08-22,5900.0
2017-08-23,5800.0
2017-08-24,5500.0
2017-08-25,5000.0
2017-08-28,4800.0
2017-08-29,4800.0
2017-08-30,4600.0
2017-08-31,4700.0
2017-09-01,4300.0
2017-09-05,4000.0
2017-09-06,4100.0
2017-09-07,4400.0
2017-09-08,4100.0
2017-09-11,4500.0
2017-09-12,3800.0
2017-09-13,3800.0
2017-09-14,3800.0
2017-09-15,3800.0
2017-09-18,3800.0
2017-09-19,3800.0
2017-09-20,3800.0
2017-09-21,3800.0
2017-09-22,3800.0
2017-09-25,3800.0
2017-09-26,3800.0
2017-09-27,3800.0
2017-09-28,3800.0
2017-09-29,2500.0
2017-10-02,2300.0
2017-10-03,2100.0
2017-10-04,2100.0
2017-10-05,3200.0
2017-10-06,3500.0
2017-10-09,3500.0
2017-10-10,2600.0
2017-10-11,3400.0
2017-10-12,2800.0
2017-10-13,3800.0
2017-10-16,7000.0
2017-10-17,8700.0
2017-10-18,7700.0
2017-10-19,8500.0
2017-10-20,8700.0
2017-10-23,8400.0
2017-10-24,7800.0
2017-10-25,7800.0
2017-10-26,8000.0
2017-10-27,7600.0
2017-10-30,8800.0
2017-10-31,9000.0
2017-11-01,8300.0
2017-11-02,8100.0
2017-11-03,8400.0
2017-11-06,8300.0
2017-11-07,8100.0
2017-11-08,8300.0
2017-11-09,8200.0
2017-11-10,8100.0
2017-11-13,6200.0
2017-11-14,5100.0
2017-11-15,5100.0
2017-11-16,6000.0
2017-11-17,7200.0
2017-11-20,6000.0
2017-11-21,6500.0
2017-11-22,6400.0
2017-11-24,7400.0
2017-11-27,7500.0
2017-11-28,7200.0
2017-11-29,7500.0
2017-11-30,6900.0
2017-12-01,7200.0
2017-12-04,7200.0
2017-12-05,7000.0
2017-12-06,6300.0
2017-12-07,6100.0
2017-12-08,6200.0
2017-12-11,6500.0
2017-12-12,6500.0
2017-12-13,6500.0
2017-12-14,6000.0
2017-12-15,6300.0
2017-12-18,5900.0
2017-12-19,5800.0
2017-12-20,5700.0
2017-12-21,5300.0
2017-12-22,5400.0
2017-12-26,5300.0
2017-12-27,5600.0
2017-12-28,5300.0
2017-12-29,5100.0
2018-01-02,5100.0
2018-01-03,5500.0
2018-01-04,7000.0
2018-01-05,8200.0
2018-01-08,9000.0
2018-01-09,8700.0
2018-01-10,9000.0
2018-01-11,9500.0
2018-01-12,9900.0
2018-01-16,9000.0
2018-01-17,9500.0
2018-01-18,8900.0
2018-01-19,9400.0
2018-01-22,8700.0
2018-01-23,9000.0
2018-01-24,8600.0
2018-01-25,9100.0
2018-01-26,10000.0
2018-01-29,9200.0
2018-01-30,9000.0
2018-01-31,8700.0
2018-02-01,8900.0
2018-02-02,9200.0
2018-02-05,8800.0
2018-02-06,8100.0
2018-02-07,8000.0
2018-02-08,7500.0
2018-02-09,7400.0
2018-02-12,8500.0
2018-02-13,8500.0
2018-02-14,7000.0
2018-02-15,6700.0
2018-02-16,6500.0
2018-02-20,6200.0
2018-02-21,6200.0
2018-02-22,6200.0
2018-02-23,8600.0
2018-02-26,8600.0
2018-02-27,5900.0
2018-02-28,6500.0
2018-03-01,5900.0
2018-03-02,5900.0
2018-03-05,6500.0
2018-03-06,6000.0
2018-03-07,6000.0
2018-03-08,6000.0
2018-03-09,6000.0
2018-03-12,6000.0
2018-03-13,6200.0
2018-03-14,6500.0
2018-03-15,6500.0
2018-03-16,6500.0
2018-03-19,6500.0
2018-03-20,6500.0
2018-03-21,6500.0
2018-03-22,6500.0
2018-03-23,6500.0
2018-03-26,5500.0
2018-03-27,5700.0
2018-03-28,5600.0
2018-03-29,5500.0
2018-04-02,5100.0
2018-04-03,3500.0
2018-04-04,2800.0
2018-04-05,3000.0
2018-04-06,2500.0
2018-04-09,3200.0
2018-04-10,3000.0
2018-04-11,3600.0
2018-04-12,4100.0
2018-04-13,4400.0
2018-04-16,5000.0
2018-04-17,5800.0
2018-04-18,6000.0
2018-04-19,5900.0
2018-04-20,5700.0
2018-04-23,6400.0
2018-04-24,5400.0
2018-04-25,5400.0
2018-04-26,5800.0
2018-04-27,5400.0
2018-04-30,5300.0
2018-05-01,5300.0
2018-05-02,5300.0
2018-05-03,6700.0
2018-05-04,6500.0
2018-05-07,6500.0
2018-05-08,6800.0
2018-05-09,7400.0
2018-05-10,7200.0
2018-05-11,8000.0
2018-05-14,8000.0
2018-05-15,7000.0
2018-05-16,6500.0
2018-05-17,6500.0
2018-05-18,7500.0
2018-05-21,8000.0
2018-05-22,7800.0
2018-05-23,7900.0
2018-05-24,7800.0
2018-05-25,8000.0
2018-05-29,7800.0
2018-05-30,8000.0
2018-05-31,7800.0
2018-06-01,8000.0
2018-06-04,7800.0
2018-06-05,7400.0
2018-06-06,6000.0
2018-06-07,7800.0
2018-06-08,7800.0
2018-06-11,8000.0
2018-06-12,7500.0
2018-06-13,7500.0
2018-06-14,7400.0
2018-06-15,7400.0
2018-06-18,3000.0
2018-06-19,2300.0
2018-06-20,1700.0
2018-06-21,2800.0
2018-06-22,2900.0
2018-06-25,2800.0
2018-06-26,2800.0
2018-06-27,2400.0
2018-06-28,1800.0
2018-06-29,2000.0
2018-07-02,1800.0
2018-07-03,1400.0
2018-07-05,1500.0
2018-07-06,1700.0
2018-07-09,1600.0
2018-07-10,1800.0
2018-07-11,1600.0
2018-07-12,1600.0
2018-07-13,1800.0
2018-07-16,2000.0
2018-07-17,1400.0
2018-07-18,1800.0
2018-07-19,1800.0
2018-07-20,1800.0
2018-07-23,1600.0
2018-07-24,1600.0
2018-07-25,1600.0
2018-07-26,1400.0
2018-07-27,1200.0
2018-07-30,1000.0
2018-07-31,1100.0
2018-08-01,700.0
2018-08-02,500.0
2018-08-03,600.0
2018-08-06,600.0
2018-08-07,500.0
2018-08-08,1000.0
2018-08-09,600.0
2018-08-10,800.0
2018-08-13,600.0
2018-08-14,700.0
2018-08-15,600.0
2018-08-16,700.0
2018-08-17,900.0
2018-08-20,700.0
2018-08-21,800.0
2018-08-22,700.0
2018-08-23,800.0
2018-08-24,700.0
2018-08-27,900.0
2018-08-28,700.0
2018-08-29,700.0
2018-08-30,700.0
2018-08-31,700.0
2018-09-04,700.0
2018-09-05,700.0
2018-09-06,700.0
2018-09-07,800.0
2018-09-10,700.0
2018-09-11,700.0
2018-09-12,800.0
2018-09-13,900.0
2018-09-14,700.0
2018-09-17,700.0
2018-09-18,700.0
2018-09-19,700.0
2018-09-20,700.0
2018-09-21,700.0
2018-09-24,700.0
2018-09-25,700.0
2018-09-26,800.0
2018-09-27,800.0
2018-09-28,1500.0
2018-10-01,2600.0
2018-10-02,3200.0
2018-10-03,5000.0
2018-10-04,4400.0
2018-10-05,4500.0
2018-10-08,5000.0
2018-10-09,3500.0
2018-10-10,3300.0
2018-10-11,1700.0
2018-10-12,2000.0
2018-10-15,2000.0
2018-10-16,1900.0
2018-10-17,2400.0
2018-10-18,2500.0
2018-10-19,2800.0
2018-10-22,2500.0
2018-10-23,1800.0
2018-10-24,1600.0
2018-10-25,1500.0
2018-10-26,1600.0
2018-10-29,1400.0
2018-10-30,2200.0
2018-10-31,1800.0
2018-11-01,1800.0
2018-11-02,2400.0
2018-11-05,2500.0
2018-11-06,1800.0
2018-11-07,1800.0
2018-11-08,2500.0
2018-11-09,2200.0
2018-11-12,1600.0
2018-11-13,1200.0
2018-11-14,1400.0
2018-11-15,1300.0
2018-11-16,800.0
2018-11-19,750.0
2018-11-20,750.0
2018-11-21,750.0
2018-11-23,750.0
2018-11-26,750.0
2018-11-27,750.0
2018-11-28,30.0
2018-11-29,15.1
2018-11-30,15.1
2018-12-03,15.1
2018-12-04,15.1
2018-12-06,15.11
2018-12-07,15.11
2018-12-10,15.11
2018-12-11,15.11
2018-12-12,15.11
2018-12-13,15.11
2018-12-14,15.11
2018-12-17,15.0
2018-12-18,13.65
2018-12-19,12.91
2018-12-20,13.0
2018-12-21,11.0
2018-12-24,11.0
2018-12-26,13.59
2018-12-27,13.25
2018-12-28,12.89
2018-12-31,13.35
2019-01-02,13.94
2019-01-03,13.5
2019-01-04,13.75
2019-01-07,15.25
2019-01-08,15.08
2019-01-09,15.76
2019-01-10,15.2
2019-01-11,15.01
2019-01-14,14.5
2019-01-15,14.94
2019-01-16,14.43
2019-01-17,14.0
2019-01-18,14.5
2019-01-22,13.56
2019-01-23,13.55
2019-01-24,14.0
2019-01-25,15.22
2019-01-28,15.22
2019-01-29,15.55
2019-01-30,15.55
2019-01-31,15.5
2019-02-01,15.51
2019-02-04,15.52
2019-02-05,15.51
2019-02-06,15.21
2019-02-07,15.5
2019-02-08,15.3
2019-02-11,15.58
2019-02-12,15.4
2019-02-13,15.24
2019-02-14,15.01
2019-02-15,15.27
2019-02-19,15.25
2019-02-20,15.29
2019-02-21,15.54
2019-02-22,15.66
2019-02-25,15.5
2019-02-26,15.2
2019-02-27,15.15
2019-02-28,15.3
2019-03-01,15.16
2019-03-04,15.31
2019-03-05,15.5
2019-03-06,15.0
2019-03-07,15.0
2019-03-08,14.76
2019-03-11,15.01
2019-03-12,15.0
2019-03-13,15.0
2019-03-14,15.0
2019-03-15,14.8
2019-03-18,15.1
2019-03-19,14.92
2019-03-20,14.41
2019-03-21,14.62
2019-03-22,14.43
2019-03-25,14.23
2019-03-26,14.18
2019-03-27,14.25
2019-03-28,14.24
2019-03-29,14.1
2019-04-01,14.0
2019-04-02,14.22
2019-04-03,13.99
2019-04-04,14.0
2019-04-05,14.0
2019-04-08,14.34
2019-04-09,14.7
2019-04-10,14.49
2019-04-11,14.5
2019-04-12,14.63
2019-04-15,14.63
2019-04-16,14.47
2019-04-17,14.75
2019-04-18,14.51
2019-04-22,14.5
2019-04-23,14.87
2019-04-24,15.23
2019-04-25,15.24
2019-04-26,15.15
2019-04-29,14.99
2019-04-30,14.85
2019-05-01,14.85
2019-05-02,14.66
2019-05-03,14.96
2019-05-06,15.1
2019-05-07,14.56
2019-05-08,14.33
2019-05-09,14.34
2019-05-10,14.91
2019-05-13,13.95
2019-05-14,13.63
2019-05-15,13.77
2019-05-16,13.73
2019-05-17,14.02
2019-05-20,13.88
2019-05-21,14.65
2019-05-22,14.85
2019-05-23,14.2
2019-05-24,14.74
2019-05-28,14.19
2019-05-29,13.9
2019-05-30,13.6
2019-05-31,13.68
2019-06-03,13.4
2019-06-04,13.76
2019-06-05,12.84
2019-06-06,12.36
2019-06-07,13.2
2019-06-10,12.91
2019-06-11,12.85
2019-06-12,12.96
2019-06-13,12.23
2019-06-14,12.23
2019-06-17,12.67
2019-06-18,12.96
2019-06-19,13.18
2019-06-20,13.59
2019-06-21,13.46
2019-06-24,13.12
2019-06-25,13.01
2019-06-26,12.88
2019-06-27,12.82
2019-06-28,12.6
2019-07-01,12.9
2019-07-02,12.26
2019-07-03,11.6
2019-07-05,11.24
2019-07-08,11.18
2019-07-09,10.99
2019-07-10,11.6
2019-07-11,11.48
2019-07-12,11.11
2019-07-15,10.7
2019-07-16,10.22
2019-07-17,9.51
2019-07-18,8.61
2019-07-19,8.28
2019-07-22,8.35
2019-07-23,7.87
2019-07-24,8.5
2019-07-25,8.23
2019-07-26,8.34
2019-07-29,8.56
2019-07-30,9.05
2019-07-31,9.4
2019-08-01,8.75
2019-08-02,8.04
2019-08-05,6.97
2019-08-06,6.82
2019-08-07,5.86
2019-08-08,5.6
2019-08-09,5.04
2019-08-12,4.69
2019-08-13,4.56
2019-08-14,4.08
2019-08-15,3.79
2019-08-16,4.57
2019-08-19,5.37
2019-08-20,5.6
2019-08-21,5.67
2019-08-22,5.85
2019-08-23,5.42
2019-08-26,5.52
2019-08-27,5.6
2019-08-28,6.02
2019-08-29,6.09
2019-08-30,6.08
2019-09-03,5.71
2019-09-04,6.15
2019-09-05,6.2
2019-09-06,6.16
2019-09-09,5.95
2019-09-10,6.25
2019-09-11,6.25
2019-09-12,5.88
2019-09-13,6.12
2019-09-16,6.16
2019-09-17,5.65
2019-09-18,4.45
2019-09-19,4.35
2019-09-20,4.5
2019-09-23,4.51
2019-09-24,4.16
2019-09-25,4.42
2019-09-26,4.16
2019-09-27,3.92
2019-09-30,3.91
2019-10-01,3.37
2019-10-02,3.19
2019-10-03,3.34
2019-10-04,3.41
2019-10-07,3.46
2019-10-08,3.4
2019-10-09,3.28
2019-10-10,3.34
2019-10-11,3.69
2019-10-14,3.3
2019-10-15,3.38
2019-10-16,3.18
2019-10-17,3.02
2019-10-18,2.83
2019-10-21,2.62
2019-10-22,2.77
2019-10-23,3.04
2019-10-24,2.84
2019-10-25,2.73
2019-10-28,2.8
2019-10-29,2.78
2019-10-30,2.63
2019-10-31,2.5
2019-11-01,2.77
2019-11-04,2.88
2019-11-05,2.77
2019-11-06,2.75
2019-11-07,2.77
2019-11-08,3.5
2019-11-11,3.14
2019-11-12,3.2
2019-11-13,3.01
2019-11-14,2.82
2019-11-15,3.14
2019-11-18,2.95
2019-11-19,2.98
2019-11-20,2.99
2019-11-21,3.27
2019-11-22,2.96
2019-11-25,2.98
2019-11-26,2.85
2019-11-27,2.91
2019-11-29,2.85
2019-12-02,2.75
2019-12-03,2.61
2019-12-04,3.05
2019-12-05,3.07
2019-12-06,3.16
2019-12-09,3.1
2019-12-10,3.0
2019-12-11,2.9
2019-12-12,2.99
2019-12-13,3.2
2019-12-16,3.32
2019-12-17,3.21
2019-12-18,3.48
2019-12-19,3.65
2019-12-20,3.28
2019-12-23,3.46
2019-12-24,3.98
2019-12-26,3.88
2019-12-27,3.58
2019-12-30,3.91
2019-12-31,4.08
2020-01-02,4.08
2020-01-03,4.75
2020-01-06,6.33
2020-01-07,5.74
2020-01-08,5.16
2020-01-09,4.57
2020-01-10,4.47
2020-01-13,4.1
2020-01-14,3.99
2020-01-15,3.03
2020-01-16,2.89
2020-01-17,2.6
2020-01-21,2.55
2020-01-22,2.31
2020-01-23,2.13
2020-01-24,1.89
2020-01-27,1.71
2020-01-28,1.78
2020-01-29,1.83
2020-01-30,1.88
2020-01-31,1.84
2020-02-03,1.72
2020-02-04,1.62
2020-02-05,1.9
2020-02-06,1.73
2020-02-07,1.64
2020-02-10,1.55
2020-02-11,1.65
2020-02-12,1.81
2020-02-13,1.72
2020-02-14,1.68
2020-02-18,1.53
2020-02-19,1.59
2020-02-20,1.54
2020-02-21,1.5
2020-02-24,1.38
2020-02-25,1.26
2020-02-26,1.18
2020-02-27,1.25
2020-02-28,1.56
2020-03-02,1.49
2020-03-03,1.38
2020-03-04,1.39
2020-03-05,1.23
2020-03-06,1.15
2020-03-09,0.69
2020-03-10,0.8
2020-03-11,0.71
2020-03-12,0.76
2020-03-13,0.75
2020-03-16,0.73
2020-03-17,0.68
2020-03-18,0.45
2020-03-19,0.75
2020-03-20,0.68
2020-03-23,0.59
2020-03-24,0.61
2020-03-25,0.62
2020-03-26,0.6
2020-03-27,0.5
2020-03-30,0.43
2020-03-31,0.43
2020-04-01,0.37
2020-04-02,0.38
2020-04-03,0.36
2020-04-06,0.36
2020-04-07,0.38
2020-04-08,0.43
2020-04-09,0.66
2020-04-13,0.73
2020-04-14,0.59
2020-04-15,0.52
2020-04-16,0.49
2020-04-17,0.51
2020-04-20,0.47
2020-04-21,0.47
2020-04-22,0.51
2020-04-23,0.55
2020-04-24,0.53
2020-04-27,0.53
2020-04-28,0.52
2020-04-29,0.59
2020-04-30,0.64
2020-05-01,0.61
2020-05-04,0.6
2020-05-05,0.58
2020-05-06,0.5
2020-05-07,0.5
2020-05-08,0.48
