Date,MURGF
2018-04-17,235.13999900000002
2018-04-18,241.169998
2018-04-19,241.169998
2018-04-20,241.169998
2018-04-23,244.05000299999998
2018-04-24,244.05000299999998
2018-04-25,239.44999700000002
2018-04-26,239.44999700000002
2018-04-27,239.44999700000002
2018-04-30,228.44999700000002
2018-05-01,227.100006
2018-05-02,230.899994
2018-05-03,231.460007
2018-05-04,225.80000299999998
2018-05-07,228.5
2018-05-08,228.5
2018-05-09,228.5
2018-05-10,228.55000299999998
2018-05-11,228.55000299999998
2018-05-14,228.05000299999998
2018-05-15,228.419998
2018-05-16,228.419998
2018-05-17,228.210007
2018-05-18,228.210007
2018-05-21,228.210007
2018-05-22,230.11000099999998
2018-05-23,230.11000099999998
2018-05-24,221.30000299999998
2018-05-25,218.69999700000002
2018-05-29,218.69999700000002
2018-05-30,218.69999700000002
2018-05-31,207.570007
2018-06-01,207.570007
2018-06-04,211.61999500000002
2018-06-05,211.61999500000002
2018-06-06,210.25
2018-06-07,210.25
2018-06-08,210.25
2018-06-11,213.100006
2018-06-12,213.649994
2018-06-13,212.899994
2018-06-14,215.600006
2018-06-15,211.44999700000002
2018-06-18,208.800003
2018-06-19,208.800003
2018-06-20,208.279999
2018-06-21,205.600006
2018-06-22,208.899994
2018-06-25,208.899994
2018-06-26,208.899994
2018-06-27,206.149994
2018-06-28,206.149994
2018-06-29,206.149994
2018-07-02,206.149994
2018-07-03,210.979996
2018-07-05,214.350006
2018-07-06,215.149994
2018-07-09,218.44999700000002
2018-07-10,218.44999700000002
2018-07-11,218.44999700000002
2018-07-12,217.690002
2018-07-13,217.690002
2018-07-16,218.190002
2018-07-17,218.190002
2018-07-18,217.899994
2018-07-19,215.91000400000001
2018-07-20,215.91000400000001
2018-07-23,215.91000400000001
2018-07-24,215.91000400000001
2018-07-25,215.91000400000001
2018-07-26,215.91000400000001
2018-07-27,215.91000400000001
2018-07-30,215.91000400000001
2018-07-31,221.50999500000003
2018-08-01,221.50999500000003
2018-08-02,216.94999700000002
2018-08-03,216.94999700000002
2018-08-06,216.94999700000002
2018-08-07,216.94999700000002
2018-08-08,211.600006
2018-08-09,211.600006
2018-08-10,211.600006
2018-08-13,209.0
2018-08-14,209.0
2018-08-15,209.0
2018-08-16,210.05000299999998
2018-08-17,209.21000700000002
2018-08-20,209.21000700000002
2018-08-21,209.21000700000002
2018-08-22,214.75
2018-08-23,214.75
2018-08-24,214.75
2018-08-27,214.75
2018-08-28,220.30000299999998
2018-08-29,220.399994
2018-08-30,220.399994
2018-08-31,220.399994
2018-09-04,213.75
2018-09-05,213.75
2018-09-06,213.75
2018-09-07,213.75
2018-09-10,213.75
2018-09-11,213.75
2018-09-12,213.75
2018-09-13,213.75
2018-09-14,213.75
2018-09-17,214.94999700000002
2018-09-18,214.94999700000002
2018-09-19,214.94999700000002
2018-09-20,220.0
2018-09-21,220.0
2018-09-24,220.0
2018-09-25,223.77999900000003
2018-09-26,224.5
2018-09-27,226.25
2018-09-28,226.25
2018-10-01,226.25
2018-10-02,226.25
2018-10-03,226.25
2018-10-04,226.25
2018-10-05,226.25
2018-10-08,220.649994
2018-10-09,220.649994
2018-10-10,216.58999599999999
2018-10-11,212.30000299999998
2018-10-12,209.94999700000002
2018-10-15,209.94999700000002
2018-10-16,209.94999700000002
2018-10-17,213.539993
2018-10-18,213.30000299999998
2018-10-19,218.66000400000001
2018-10-22,218.66000400000001
2018-10-23,218.66000400000001
2018-10-24,218.66000400000001
2018-10-25,218.66000400000001
2018-10-26,218.66000400000001
2018-10-29,218.66000400000001
2018-10-30,213.24000499999997
2018-10-31,213.24000499999997
2018-11-01,213.24000499999997
2018-11-02,216.0
2018-11-05,216.0
2018-11-06,216.0
2018-11-07,216.0
2018-11-08,216.0
2018-11-09,217.0
2018-11-12,215.5
2018-11-13,218.94999700000002
2018-11-14,218.94999700000002
2018-11-15,217.55000299999998
2018-11-16,219.11000099999998
2018-11-19,218.899994
2018-11-20,216.539993
2018-11-21,218.22000099999997
2018-11-23,218.22000099999997
2018-11-26,218.22000099999997
2018-11-27,220.600006
2018-11-28,219.0
2018-11-29,219.0
2018-11-30,219.0
2018-12-03,219.0
2018-12-04,219.0
2018-12-06,212.66000400000001
2018-12-07,212.66000400000001
2018-12-10,212.66000400000001
2018-12-11,211.039993
2018-12-12,211.039993
2018-12-13,211.039993
2018-12-14,211.039993
2018-12-17,211.039993
2018-12-18,211.039993
2018-12-19,211.039993
2018-12-20,216.789993
2018-12-21,213.850006
2018-12-24,213.850006
2018-12-26,215.850006
2018-12-27,215.850006
2018-12-28,215.850006
2018-12-31,215.850006
2019-01-02,214.0
2019-01-03,214.0
2019-01-04,214.0
2019-01-07,214.0
2019-01-08,216.350006
2019-01-09,216.350006
2019-01-10,216.350006
2019-01-11,216.350006
2019-01-14,216.350006
2019-01-15,216.350006
2019-01-16,219.27999900000003
2019-01-17,217.30000299999998
2019-01-18,217.30000299999998
2019-01-22,219.69999700000002
2019-01-23,221.63999900000002
2019-01-24,224.11000099999998
2019-01-25,224.11000099999998
2019-01-28,223.75
2019-01-29,223.75
2019-01-30,223.75
2019-01-31,223.75
2019-02-01,224.55000299999998
2019-02-04,224.55000299999998
2019-02-05,225.580002
2019-02-06,226.11000099999998
2019-02-07,226.11000099999998
2019-02-08,226.11000099999998
2019-02-11,225.039993
2019-02-12,229.0
2019-02-13,229.0
2019-02-14,229.0
2019-02-15,230.0
2019-02-19,230.0
2019-02-20,233.419998
2019-02-21,233.419998
2019-02-22,233.44999700000002
2019-02-25,235.190002
2019-02-26,235.190002
2019-02-27,233.67999300000002
2019-02-28,233.67999300000002
2019-03-01,236.52999900000003
2019-03-04,236.52999900000003
2019-03-05,236.52999900000003
2019-03-06,236.52999900000003
2019-03-07,233.19999700000002
2019-03-08,233.75
2019-03-11,234.330002
2019-03-12,234.940002
2019-03-13,234.940002
2019-03-14,234.940002
2019-03-15,245.82000699999998
2019-03-18,245.82000699999998
2019-03-19,244.80000299999998
2019-03-20,244.80000299999998
2019-03-21,240.36000099999998
2019-03-22,240.36000099999998
2019-03-25,234.399994
2019-03-26,234.399994
2019-03-27,234.399994
2019-03-28,234.399994
2019-03-29,234.399994
2019-04-01,234.399994
2019-04-02,234.399994
2019-04-03,234.399994
2019-04-04,234.399994
2019-04-05,234.399994
2019-04-08,243.0
2019-04-09,242.460007
2019-04-10,242.460007
2019-04-11,243.55000299999998
2019-04-12,243.55000299999998
2019-04-15,243.55000299999998
2019-04-16,247.91000400000001
2019-04-17,248.19999700000002
2019-04-18,248.19999700000002
2019-04-22,248.44999700000002
2019-04-23,248.80000299999998
2019-04-24,246.899994
2019-04-25,246.899994
2019-04-26,248.80000299999998
2019-04-29,248.0
2019-04-30,248.399994
2019-05-01,248.55000299999998
2019-05-02,238.899994
2019-05-03,236.55000299999998
2019-05-06,236.55000299999998
2019-05-07,236.55000299999998
2019-05-08,236.55000299999998
2019-05-09,232.88999900000002
2019-05-10,232.88999900000002
2019-05-13,233.75
2019-05-14,233.75
2019-05-15,240.19999700000002
2019-05-16,244.08999599999999
2019-05-17,243.63999900000002
2019-05-20,243.63999900000002
2019-05-21,243.63999900000002
2019-05-22,243.63999900000002
2019-05-23,243.63999900000002
2019-05-24,243.63999900000002
2019-05-28,243.63999900000002
2019-05-29,243.63999900000002
2019-05-30,243.63999900000002
2019-05-31,243.63999900000002
2019-06-03,243.63999900000002
2019-06-04,243.63999900000002
2019-06-05,243.63999900000002
2019-06-06,245.960007
2019-06-07,245.960007
2019-06-10,248.5
2019-06-11,248.309998
2019-06-12,249.850006
2019-06-13,249.850006
2019-06-14,247.850006
2019-06-17,247.850006
2019-06-18,250.25
2019-06-19,251.399994
2019-06-20,251.399994
2019-06-21,255.30000299999998
2019-06-24,256.850006
2019-06-25,253.399994
2019-06-26,253.399994
2019-06-27,253.399994
2019-06-28,251.75
2019-07-01,250.899994
2019-07-02,250.899994
2019-07-03,250.899994
2019-07-05,252.399994
2019-07-08,254.22000099999997
2019-07-09,254.22000099999997
2019-07-10,254.22000099999997
2019-07-11,254.22000099999997
2019-07-12,254.22000099999997
2019-07-15,250.479996
2019-07-16,250.479996
2019-07-17,250.30000299999998
2019-07-18,251.5
2019-07-19,252.5
2019-07-22,249.92999300000002
2019-07-23,248.42999300000002
2019-07-24,248.42999300000002
2019-07-25,248.42999300000002
2019-07-26,244.38999900000002
2019-07-29,244.38999900000002
2019-07-30,244.38999900000002
2019-07-31,244.38999900000002
2019-08-01,244.38999900000002
2019-08-02,244.38999900000002
2019-08-05,237.57000699999998
2019-08-06,233.5
2019-08-07,236.559998
2019-08-08,236.559998
2019-08-09,236.559998
2019-08-12,236.559998
2019-08-13,236.559998
2019-08-14,238.99000499999997
2019-08-15,238.99000499999997
2019-08-16,236.559998
2019-08-19,238.99000499999997
2019-08-20,241.919998
2019-08-21,241.919998
2019-08-22,241.919998
2019-08-23,241.919998
2019-08-26,241.919998
2019-08-27,241.919998
2019-08-28,239.30000299999998
2019-08-29,239.30000299999998
2019-08-30,238.74000499999997
2019-09-03,238.74000499999997
2019-09-04,238.74000499999997
2019-09-05,238.74000499999997
2019-09-06,238.74000499999997
2019-09-09,251.44999700000002
2019-09-10,251.44999700000002
2019-09-11,251.44999700000002
2019-09-12,252.0
2019-09-13,252.0
2019-09-16,252.0
2019-09-17,252.0
2019-09-18,252.0
2019-09-19,252.0
2019-09-20,257.0
2019-09-23,257.0
2019-09-24,257.0
2019-09-25,257.0
2019-09-26,257.0
2019-09-27,257.0
2019-09-30,257.0
2019-10-01,258.910004
2019-10-02,258.910004
2019-10-03,258.910004
2019-10-04,258.410004
2019-10-07,258.410004
2019-10-08,258.410004
2019-10-09,258.410004
2019-10-10,260.329987
2019-10-11,260.329987
2019-10-14,265.320007
2019-10-15,269.600006
2019-10-16,269.600006
2019-10-17,274.040009
2019-10-18,276.179993
2019-10-21,277.230011
2019-10-22,277.920013
2019-10-23,278.0
2019-10-24,278.850006
2019-10-25,276.290009
2019-10-28,276.290009
2019-10-29,278.5
2019-10-30,278.5
2019-10-31,278.5
2019-11-01,278.5
2019-11-04,278.5
2019-11-05,278.5
2019-11-06,278.5
2019-11-07,278.5
2019-11-08,278.5
2019-11-11,279.619995
2019-11-12,279.619995
2019-11-13,279.619995
2019-11-14,279.619995
2019-11-15,283.410004
2019-11-18,283.410004
2019-11-19,283.410004
2019-11-20,283.410004
2019-11-21,283.410004
2019-11-22,283.410004
2019-11-25,282.5
2019-11-26,281.850006
2019-11-27,283.600006
2019-11-29,283.600006
2019-12-02,283.600006
2019-12-03,282.940002
2019-12-04,286.100006
2019-12-05,285.149994
2019-12-06,287.109985
2019-12-09,288.559998
2019-12-10,288.559998
2019-12-11,290.640015
2019-12-12,290.640015
2019-12-13,290.640015
2019-12-16,290.640015
2019-12-17,290.640015
2019-12-18,295.299988
2019-12-19,294.76001
2019-12-20,294.76001
2019-12-23,294.76001
2019-12-24,294.76001
2019-12-26,294.76001
2019-12-27,294.76001
2019-12-30,293.75
2019-12-31,293.450012
2020-01-02,293.450012
2020-01-03,293.049988
2020-01-06,293.049988
2020-01-07,293.049988
2020-01-08,294.850006
2020-01-09,298.660004
2020-01-10,298.660004
2020-01-13,298.660004
2020-01-14,297.829987
2020-01-15,297.75
2020-01-16,298.230011
2020-01-17,298.230011
2020-01-21,298.230011
2020-01-22,299.700012
2020-01-23,299.700012
2020-01-24,300.549988
2020-01-27,300.549988
2020-01-28,300.549988
2020-01-29,298.5
2020-01-30,297.149994
2020-01-31,293.619995
2020-02-03,299.950012
2020-02-04,299.950012
2020-02-05,299.950012
2020-02-06,303.200012
2020-02-07,303.200012
2020-02-10,301.5
2020-02-11,301.950012
2020-02-12,304.399994
2020-02-13,304.399994
2020-02-14,305.600006
2020-02-18,305.600006
2020-02-19,305.600006
2020-02-20,296.730011
2020-02-21,296.730011
2020-02-24,285.0
2020-02-25,273.920013
2020-02-26,273.920013
2020-02-27,268.649994
2020-02-28,249.5
2020-03-02,260.27999900000003
2020-03-03,270.0
2020-03-04,275.0
2020-03-05,271.230011
2020-03-06,265.149994
2020-03-09,253.0
2020-03-10,244.0
2020-03-11,244.0
2020-03-12,198.729996
2020-03-13,194.5
2020-03-16,194.5
2020-03-17,171.78999299999998
2020-03-18,160.0
2020-03-19,181.25
2020-03-20,164.419998
2020-03-23,166.28999299999998
2020-03-24,201.0
2020-03-25,205.0
2020-03-26,206.139999
2020-03-27,196.0
2020-03-30,193.0
2020-03-31,204.369995
2020-04-01,187.990005
2020-04-02,184.28999299999998
2020-04-03,184.28999299999998
2020-04-06,196.5
2020-04-07,200.03999299999998
2020-04-08,200.03999299999998
2020-04-09,210.50999500000003
2020-04-13,200.5
2020-04-14,211.94999700000002
2020-04-15,209.449997
2020-04-16,204.740005
2020-04-17,214.539993
2020-04-20,214.539993
2020-04-21,217.42999300000002
2020-04-22,208.53999299999998
2020-04-23,213.0
2020-04-24,211.5
2020-04-27,211.5
2020-04-28,230.0
2020-04-29,238.149994
2020-04-30,219.539993
2020-05-01,219.539993
2020-05-04,212.899994
2020-05-05,208.66000400000001
2020-05-06,206.949997
2020-05-07,207.630005
2020-05-08,206.600006
