Date,MLI
1995-10-24,6.03125
1995-10-25,5.84375
1995-10-26,5.84375
1995-10-27,5.90625
1995-10-30,5.9375
1995-10-31,5.875
1995-11-01,5.9375
1995-11-02,6.0625
1995-11-03,6.03125
1995-11-06,5.78125
1995-11-07,5.90625
1995-11-08,5.78125
1995-11-09,5.6875
1995-11-10,5.90625
1995-11-13,5.90625
1995-11-14,5.9375
1995-11-15,5.78125
1995-11-16,5.8125
1995-11-17,5.8125
1995-11-20,5.65625
1995-11-21,5.71875
1995-11-22,5.5625
1995-11-24,5.625
1995-11-27,5.65625
1995-11-28,5.75
1995-11-29,5.75
1995-11-30,5.75
1995-12-01,6.1875
1995-12-04,6.46875
1995-12-05,6.6875
1995-12-06,6.8125
1995-12-07,7.0
1995-12-08,6.96875
1995-12-11,6.90625
1995-12-12,6.9375
1995-12-13,7.03125
1995-12-14,7.1875
1995-12-15,7.34375
1995-12-18,7.0625
1995-12-19,7.25
1995-12-20,7.1875
1995-12-21,7.09375
1995-12-22,7.0625
1995-12-26,7.0625
1995-12-27,7.125
1995-12-28,7.09375
1995-12-29,7.3125
1996-01-02,7.3125
1996-01-03,7.40625
1996-01-04,7.125
1996-01-05,7.125
1996-01-08,7.34375
1996-01-09,7.0
1996-01-10,6.75
1996-01-11,6.78125
1996-01-12,6.78125
1996-01-15,6.6875
1996-01-16,6.5625
1996-01-17,6.6875
1996-01-18,6.65625
1996-01-19,6.59375
1996-01-22,7.0625
1996-01-23,7.28125
1996-01-24,7.1875
1996-01-25,7.1875
1996-01-26,7.25
1996-01-29,7.4375
1996-01-30,7.5625
1996-01-31,7.5
1996-02-01,7.53125
1996-02-02,7.53125
1996-02-05,7.71875
1996-02-06,7.5625
1996-02-07,7.5625
1996-02-08,7.71875
1996-02-09,7.59375
1996-02-12,7.5
1996-02-13,7.25
1996-02-14,7.28125
1996-02-15,7.3125
1996-02-16,7.4375
1996-02-20,7.25
1996-02-21,7.375
1996-02-22,7.5
1996-02-23,7.34375
1996-02-26,7.53125
1996-02-27,7.46875
1996-02-28,7.65625
1996-02-29,7.71875
1996-03-01,7.96875
1996-03-04,8.0625
1996-03-05,7.84375
1996-03-06,7.8125
1996-03-07,7.90625
1996-03-08,7.6875
1996-03-11,7.90625
1996-03-12,8.09375
1996-03-13,7.96875
1996-03-14,8.0625
1996-03-15,8.1875
1996-03-18,8.5
1996-03-19,8.5625
1996-03-20,8.5
1996-03-21,8.5625
1996-03-22,8.5
1996-03-25,8.46875
1996-03-26,8.53125
1996-03-27,8.71875
1996-03-28,8.78125
1996-03-29,8.84375
1996-04-01,8.9375
1996-04-02,8.96875
1996-04-03,8.875
1996-04-04,8.84375
1996-04-08,8.84375
1996-04-09,9.0625
1996-04-10,9.0
1996-04-11,8.875
1996-04-12,8.96875
1996-04-15,9.0625
1996-04-16,9.09375
1996-04-17,8.96875
1996-04-18,9.0
1996-04-19,9.03125
1996-04-22,9.1875
1996-04-23,9.53125
1996-04-24,10.25
1996-04-25,10.125
1996-04-26,10.0
1996-04-29,10.1875
1996-04-30,10.0625
1996-05-01,10.125
1996-05-02,10.0
1996-05-03,10.0
1996-05-06,9.875
1996-05-07,9.71875
1996-05-08,9.59375
1996-05-09,9.5625
1996-05-10,9.59375
1996-05-13,10.0
1996-05-14,10.0625
1996-05-15,10.03125
1996-05-16,9.9375
1996-05-17,10.0625
1996-05-20,10.0
1996-05-21,10.09375
1996-05-22,10.09375
1996-05-23,10.15625
1996-05-24,10.40625
1996-05-28,10.40625
1996-05-29,10.5625
1996-05-30,11.03125
1996-05-31,10.84375
1996-06-03,10.53125
1996-06-04,10.59375
1996-06-05,10.6875
1996-06-06,10.59375
1996-06-07,10.5
1996-06-10,10.4375
1996-06-11,10.59375
1996-06-12,10.65625
1996-06-13,10.65625
1996-06-14,10.375
1996-06-17,10.28125
1996-06-18,10.125
1996-06-19,10.0
1996-06-20,9.9375
1996-06-21,9.875
1996-06-24,10.03125
1996-06-25,9.90625
1996-06-26,9.875
1996-06-27,9.71875
1996-06-28,10.375
1996-07-01,10.4375
1996-07-02,10.375
1996-07-03,10.59375
1996-07-05,10.5
1996-07-08,10.1875
1996-07-09,10.0625
1996-07-10,10.15625
1996-07-11,9.96875
1996-07-12,9.90625
1996-07-15,9.4375
1996-07-16,9.0625
1996-07-17,9.5
1996-07-18,9.59375
1996-07-19,9.375
1996-07-22,9.21875
1996-07-23,8.375
1996-07-24,8.1875
1996-07-25,8.1875
1996-07-26,8.15625
1996-07-29,7.875
1996-07-30,7.90625
1996-07-31,8.25
1996-08-01,8.4375
1996-08-02,8.46875
1996-08-05,8.5
1996-08-06,8.5
1996-08-07,8.5625
1996-08-08,8.625
1996-08-09,8.6875
1996-08-12,8.96875
1996-08-13,9.1875
1996-08-14,9.25
1996-08-15,9.125
1996-08-16,9.25
1996-08-19,9.3125
1996-08-20,9.375
1996-08-21,9.53125
1996-08-22,9.5625
1996-08-23,9.53125
1996-08-26,9.25
1996-08-27,9.28125
1996-08-28,9.3125
1996-08-29,9.15625
1996-08-30,8.84375
1996-09-03,9.03125
1996-09-04,9.03125
1996-09-05,9.03125
1996-09-06,9.1875
1996-09-09,9.21875
1996-09-10,9.34375
1996-09-11,9.34375
1996-09-12,9.5625
1996-09-13,9.625
1996-09-16,10.09375
1996-09-17,10.59375
1996-09-18,10.21875
1996-09-19,10.21875
1996-09-20,10.21875
1996-09-23,10.09375
1996-09-24,10.15625
1996-09-25,9.875
1996-09-26,10.0
1996-09-27,9.9375
1996-09-30,10.15625
1996-10-01,10.15625
1996-10-02,10.40625
1996-10-03,10.53125
1996-10-04,10.40625
1996-10-07,10.34375
1996-10-08,10.3125
1996-10-09,10.25
1996-10-10,10.0
1996-10-11,10.03125
1996-10-14,10.53125
1996-10-15,10.46875
1996-10-16,10.40625
1996-10-17,10.21875
1996-10-18,10.03125
1996-10-21,10.25
1996-10-22,10.1875
1996-10-23,10.21875
1996-10-24,10.0625
1996-10-25,10.09375
1996-10-28,10.0
1996-10-29,9.96875
1996-10-30,10.125
1996-10-31,10.0625
1996-11-01,9.84375
1996-11-04,9.625
1996-11-05,9.6875
1996-11-06,9.96875
1996-11-07,9.90625
1996-11-08,10.15625
1996-11-11,10.0
1996-11-12,10.0
1996-11-13,9.96875
1996-11-14,10.1875
1996-11-15,10.03125
1996-11-18,10.0
1996-11-19,10.15625
1996-11-20,10.3125
1996-11-21,10.28125
1996-11-22,10.1875
1996-11-25,9.96875
1996-11-26,9.8125
1996-11-27,9.84375
1996-11-29,9.78125
1996-12-02,9.8125
1996-12-03,9.96875
1996-12-04,10.03125
1996-12-05,10.0625
1996-12-06,9.8125
1996-12-09,9.6875
1996-12-10,9.625
1996-12-11,9.5
1996-12-12,9.375
1996-12-13,9.25
1996-12-16,9.34375
1996-12-17,9.5
1996-12-18,9.375
1996-12-19,9.5625
1996-12-20,9.53125
1996-12-23,9.34375
1996-12-24,9.1875
1996-12-26,9.1875
1996-12-27,9.03125
1996-12-30,9.53125
1996-12-31,9.625
1997-01-02,9.53125
1997-01-03,9.75
1997-01-06,9.96875
1997-01-07,9.9375
1997-01-08,9.96875
1997-01-09,9.75
1997-01-10,9.8125
1997-01-13,9.75
1997-01-14,9.65625
1997-01-15,9.875
1997-01-16,9.8125
1997-01-17,9.75
1997-01-20,9.96875
1997-01-21,10.125
1997-01-22,10.34375
1997-01-23,10.28125
1997-01-24,10.34375
1997-01-27,10.1875
1997-01-28,10.25
1997-01-29,10.25
1997-01-30,10.375
1997-01-31,10.46875
1997-02-03,10.375
1997-02-04,10.375
1997-02-05,10.5
1997-02-06,10.34375
1997-02-07,10.34375
1997-02-10,10.4375
1997-02-11,10.375
1997-02-12,10.5625
1997-02-13,11.0
1997-02-14,10.96875
1997-02-18,11.03125
1997-02-19,11.0
1997-02-20,10.90625
1997-02-21,10.6875
1997-02-24,10.9375
1997-02-25,10.78125
1997-02-26,10.65625
1997-02-27,10.625
1997-02-28,10.78125
1997-03-03,10.75
1997-03-04,10.90625
1997-03-05,11.09375
1997-03-06,11.21875
1997-03-07,11.1875
1997-03-10,11.34375
1997-03-11,11.25
1997-03-12,11.03125
1997-03-13,10.96875
1997-03-14,11.03125
1997-03-17,10.6875
1997-03-18,10.46875
1997-03-19,10.25
1997-03-20,10.21875
1997-03-21,10.1875
1997-03-24,10.125
1997-03-25,10.0
1997-03-26,10.03125
1997-03-27,9.9375
1997-03-31,9.78125
1997-04-01,10.0625
1997-04-02,9.96875
1997-04-03,9.84375
1997-04-04,9.65625
1997-04-07,9.75
1997-04-08,9.84375
1997-04-09,9.75
1997-04-10,9.625
1997-04-11,9.5
1997-04-14,9.5625
1997-04-15,9.53125
1997-04-16,9.65625
1997-04-17,9.375
1997-04-18,9.25
1997-04-21,9.125
1997-04-22,9.40625
1997-04-23,9.25
1997-04-24,9.3125
1997-04-25,9.1875
1997-04-28,9.125
1997-04-29,9.15625
1997-04-30,9.375
1997-05-01,9.5625
1997-05-02,9.5
1997-05-05,9.8125
1997-05-06,9.9375
1997-05-07,9.96875
1997-05-08,10.0
1997-05-09,10.03125
1997-05-12,10.03125
1997-05-13,10.09375
1997-05-14,10.125
1997-05-15,10.125
1997-05-16,10.0
1997-05-19,10.0
1997-05-20,9.84375
1997-05-21,9.9375
1997-05-22,10.0
1997-05-23,10.25
1997-05-27,10.28125
1997-05-28,10.125
1997-05-29,9.96875
1997-05-30,9.96875
1997-06-02,10.0625
1997-06-03,10.25
1997-06-04,10.5
1997-06-05,10.5625
1997-06-06,10.75
1997-06-09,10.78125
1997-06-10,10.90625
1997-06-11,10.875
1997-06-12,11.09375
1997-06-13,11.09375
1997-06-16,11.125
1997-06-17,11.28125
1997-06-18,11.21875
1997-06-19,11.21875
1997-06-20,11.0625
1997-06-23,10.9375
1997-06-24,10.84375
1997-06-25,10.375
1997-06-26,10.734375
1997-06-27,10.75
1997-06-30,10.9375
1997-07-01,10.75
1997-07-02,10.84375
1997-07-03,10.75
1997-07-07,10.78125
1997-07-08,10.828125
1997-07-09,10.84375
1997-07-10,11.03125
1997-07-11,11.234375
1997-07-14,11.28125
1997-07-15,11.578125
1997-07-16,12.0
1997-07-17,11.8125
1997-07-18,11.75
1997-07-21,11.609375
1997-07-22,11.484375
1997-07-23,11.40625
1997-07-24,11.515625
1997-07-25,11.53125
1997-07-28,11.375
1997-07-29,11.296875
1997-07-30,11.21875
1997-07-31,11.21875
1997-08-01,11.328125
1997-08-04,11.484375
1997-08-05,11.515625
1997-08-06,11.34375
1997-08-07,11.453125
1997-08-08,11.109375
1997-08-11,10.75
1997-08-12,10.9375
1997-08-13,10.859375
1997-08-14,10.765625
1997-08-15,10.625
1997-08-18,10.734375
1997-08-19,11.015625
1997-08-20,11.03125
1997-08-21,11.015625
1997-08-22,10.859375
1997-08-25,10.84375
1997-08-26,10.90625
1997-08-27,11.21875
1997-08-28,11.078125
1997-08-29,10.953125
1997-09-02,10.96875
1997-09-03,11.09375
1997-09-04,11.015625
1997-09-05,10.875
1997-09-08,10.90625
1997-09-09,11.015625
1997-09-10,11.0625
1997-09-11,10.90625
1997-09-12,11.015625
1997-09-15,11.03125
1997-09-16,11.390625
1997-09-17,11.390625
1997-09-18,11.625
1997-09-19,11.59375
1997-09-22,11.71875
1997-09-23,11.4375
1997-09-24,11.421875
1997-09-25,11.34375
1997-09-26,11.3125
1997-09-29,11.3125
1997-09-30,11.359375
1997-10-01,11.609375
1997-10-02,11.796875
1997-10-03,11.796875
1997-10-06,11.625
1997-10-07,11.984375
1997-10-08,11.71875
1997-10-09,11.671875
1997-10-10,11.703125
1997-10-13,11.6875
1997-10-14,11.953125
1997-10-15,12.203125
1997-10-16,12.265625
1997-10-17,11.8125
1997-10-20,12.0
1997-10-21,12.296875
1997-10-22,12.40625
1997-10-23,11.96875
1997-10-24,12.0625
1997-10-27,11.46875
1997-10-28,11.28125
1997-10-29,11.1875
1997-10-30,10.859375
1997-10-31,11.046875
1997-11-03,11.59375
1997-11-04,12.21875
1997-11-05,12.390625
1997-11-06,12.4375
1997-11-07,11.921875
1997-11-10,11.78125
1997-11-11,11.8125
1997-11-12,11.546875
1997-11-13,11.46875
1997-11-14,11.375
1997-11-17,11.46875
1997-11-18,11.46875
1997-11-19,11.671875
1997-11-20,11.78125
1997-11-21,11.625
1997-11-24,11.4375
1997-11-25,11.59375
1997-11-26,11.578125
1997-11-28,11.640625
1997-12-01,11.953125
1997-12-02,11.953125
1997-12-03,11.921875
1997-12-04,11.84375
1997-12-05,11.96875
1997-12-08,12.046875
1997-12-09,11.859375
1997-12-10,11.84375
1997-12-11,11.953125
1997-12-12,12.0
1997-12-15,12.125
1997-12-16,12.25
1997-12-17,12.453125
1997-12-18,12.90625
1997-12-19,13.75
1997-12-22,14.078125
1997-12-23,13.6875
1997-12-24,13.328125
1997-12-26,13.296875
1997-12-29,13.40625
1997-12-30,13.75
1997-12-31,14.75
1998-01-02,15.46875
1998-01-05,14.609375
1998-01-06,14.109375
1998-01-07,14.046875
1998-01-08,13.5625
1998-01-09,12.9375
1998-01-12,12.765625
1998-01-13,13.21875
1998-01-14,12.96875
1998-01-15,12.90625
1998-01-16,12.953125
1998-01-20,13.375
1998-01-21,13.234375
1998-01-22,13.203125
1998-01-23,13.171875
1998-01-26,12.984375
1998-01-27,13.375
1998-01-28,13.5625
1998-01-29,13.515625
1998-01-30,13.46875
1998-02-02,13.6875
1998-02-03,14.0
1998-02-04,14.203125
1998-02-05,14.09375
1998-02-06,13.84375
1998-02-09,13.8125
1998-02-10,13.734375
1998-02-11,13.671875
1998-02-12,13.75
1998-02-13,13.984375
1998-02-17,14.046875
1998-02-18,14.0
1998-02-19,13.890625
1998-02-20,13.578125
1998-02-23,13.75
1998-02-24,13.671875
1998-02-25,13.671875
1998-02-26,13.59375
1998-02-27,13.78125
1998-03-02,13.78125
1998-03-03,13.84375
1998-03-04,13.90625
1998-03-05,13.71875
1998-03-06,13.71875
1998-03-09,13.53125
1998-03-10,13.75
1998-03-11,13.828125
1998-03-12,14.265625
1998-03-13,14.765625
1998-03-16,14.75
1998-03-17,14.9375
1998-03-18,14.9375
1998-03-19,15.15625
1998-03-20,15.125
1998-03-23,15.140625
1998-03-24,15.484375
1998-03-25,15.765625
1998-03-26,16.09375
1998-03-27,15.984375
1998-03-30,15.4375
1998-03-31,15.828125
1998-04-01,16.21875
1998-04-02,16.28125
1998-04-03,16.15625
1998-04-06,16.328125
1998-04-07,16.109375
1998-04-08,16.09375
1998-04-09,16.25
1998-04-13,16.265625
1998-04-14,16.640625
1998-04-15,16.78125
1998-04-16,16.515625
1998-04-17,16.75
1998-04-20,17.0625
1998-04-21,17.171875
1998-04-22,17.125
1998-04-23,17.265625
1998-04-24,16.859375
1998-04-27,16.421875
1998-04-28,16.71875
1998-04-29,16.609375
1998-04-30,16.921875
1998-05-01,16.796875
1998-05-04,16.984375
1998-05-05,16.84375
1998-05-06,16.71875
1998-05-07,16.46875
1998-05-08,16.765625
1998-05-11,16.6875
1998-05-12,16.390625
1998-05-13,16.28125
1998-05-14,16.234375
1998-05-15,16.28125
1998-05-18,15.96875
1998-05-19,16.4375
1998-05-20,16.265625
1998-05-21,16.5625
1998-05-22,16.125
1998-05-26,15.703125
1998-05-27,15.6875
1998-05-28,15.96875
1998-05-29,15.5
1998-06-01,15.375
1998-06-02,15.625
1998-06-03,15.6875
1998-06-04,15.40625
1998-06-05,15.75
1998-06-08,16.5
1998-06-09,16.0
1998-06-10,15.6875
1998-06-11,15.46875
1998-06-12,14.96875
1998-06-15,14.84375
1998-06-16,15.21875
1998-06-17,15.59375
1998-06-18,15.34375
1998-06-19,15.4375
1998-06-22,16.53125
1998-06-23,18.0
1998-06-24,18.84375
1998-06-25,18.0625
1998-06-26,18.5
1998-06-29,18.21875
1998-06-30,18.5625
1998-07-01,19.40625
1998-07-02,19.75
1998-07-06,19.40625
1998-07-07,18.78125
1998-07-08,18.75
1998-07-09,18.75
1998-07-10,18.78125
1998-07-13,19.6875
1998-07-14,19.5625
1998-07-15,19.5
1998-07-16,19.4375
1998-07-17,19.25
1998-07-20,19.1875
1998-07-21,18.8125
1998-07-22,19.0625
1998-07-23,18.5
1998-07-24,18.53125
1998-07-27,17.71875
1998-07-28,17.6875
1998-07-29,17.0625
1998-07-30,17.125
1998-07-31,17.09375
1998-08-03,16.75
1998-08-04,15.71875
1998-08-05,16.09375
1998-08-06,16.8125
1998-08-07,16.6875
1998-08-10,16.5625
1998-08-11,16.09375
1998-08-12,15.53125
1998-08-13,15.59375
1998-08-14,15.84375
1998-08-17,16.09375
1998-08-18,17.09375
1998-08-19,17.0
1998-08-20,16.96875
1998-08-21,16.78125
1998-08-24,16.8125
1998-08-25,16.25
1998-08-26,15.53125
1998-08-27,14.90625
1998-08-28,14.5
1998-08-31,12.78125
1998-09-01,12.8125
1998-09-02,13.4375
1998-09-03,13.03125
1998-09-04,12.96875
1998-09-08,13.25
1998-09-09,13.28125
1998-09-10,12.625
1998-09-11,12.78125
1998-09-14,13.09375
1998-09-15,13.1875
1998-09-16,12.875
1998-09-17,12.25
1998-09-18,12.78125
1998-09-21,12.75
1998-09-22,12.96875
1998-09-23,13.34375
1998-09-24,13.09375
1998-09-25,13.25
1998-09-28,13.1875
1998-09-29,13.0625
1998-09-30,12.71875
1998-10-01,11.34375
1998-10-02,11.03125
1998-10-05,10.40625
1998-10-06,10.4375
1998-10-07,9.0
1998-10-08,7.96875
1998-10-09,9.375
1998-10-12,8.3125
1998-10-13,7.5625
1998-10-14,8.1875
1998-10-15,8.1875
1998-10-16,9.21875
1998-10-19,9.6875
1998-10-20,10.0
1998-10-21,10.78125
1998-10-22,10.875
1998-10-23,10.875
1998-10-26,11.21875
1998-10-27,11.0625
1998-10-28,10.9375
1998-10-29,11.28125
1998-10-30,11.25
1998-11-02,12.0625
1998-11-03,12.09375
1998-11-04,12.5
1998-11-05,12.59375
1998-11-06,12.8125
1998-11-09,12.375
1998-11-10,12.28125
1998-11-11,11.78125
1998-11-12,11.84375
1998-11-13,11.53125
1998-11-16,11.25
1998-11-17,10.8125
1998-11-18,11.1875
1998-11-19,11.09375
1998-11-20,11.0
1998-11-23,11.09375
1998-11-24,11.96875
1998-11-25,11.71875
1998-11-27,11.90625
1998-11-30,11.40625
1998-12-01,11.1875
1998-12-02,10.53125
1998-12-03,10.59375
1998-12-04,11.125
1998-12-07,11.21875
1998-12-08,10.65625
1998-12-09,10.1875
1998-12-10,9.46875
1998-12-11,9.53125
1998-12-14,9.65625
1998-12-15,9.4375
1998-12-16,9.28125
1998-12-17,9.59375
1998-12-18,10.46875
1998-12-21,10.40625
1998-12-22,9.90625
1998-12-23,10.09375
1998-12-24,10.03125
1998-12-28,10.09375
1998-12-29,10.1875
1998-12-30,10.375
1998-12-31,10.15625
1999-01-04,10.46875
1999-01-05,10.78125
1999-01-06,11.03125
1999-01-07,11.0625
1999-01-08,12.09375
1999-01-11,12.28125
1999-01-12,12.21875
1999-01-13,12.03125
1999-01-14,11.84375
1999-01-15,12.375
1999-01-19,12.59375
1999-01-20,12.3125
1999-01-21,11.9375
1999-01-22,12.75
1999-01-25,12.65625
1999-01-26,12.625
1999-01-27,12.40625
1999-01-28,12.59375
1999-01-29,12.59375
1999-02-01,13.5
1999-02-02,13.0
1999-02-03,13.03125
1999-02-04,13.0625
1999-02-05,12.84375
1999-02-08,12.53125
1999-02-09,12.46875
1999-02-10,12.03125
1999-02-11,12.125
1999-02-12,12.21875
1999-02-16,11.90625
1999-02-17,11.21875
1999-02-18,11.46875
1999-02-19,11.46875
1999-02-22,11.46875
1999-02-23,11.8125
1999-02-24,11.28125
1999-02-25,10.71875
1999-02-26,10.5625
1999-03-01,10.75
1999-03-02,10.4375
1999-03-03,9.875
1999-03-04,10.0
1999-03-05,10.125
1999-03-08,9.84375
1999-03-09,10.15625
1999-03-10,10.09375
1999-03-11,10.28125
1999-03-12,10.28125
1999-03-15,10.375
1999-03-16,10.59375
1999-03-17,10.96875
1999-03-18,11.53125
1999-03-19,11.09375
1999-03-22,11.46875
1999-03-23,10.5625
1999-03-24,10.8125
1999-03-25,11.1875
1999-03-26,11.3125
1999-03-29,11.375
1999-03-30,11.4375
1999-03-31,11.1875
1999-04-01,11.21875
1999-04-05,11.09375
1999-04-06,11.03125
1999-04-07,11.125
1999-04-08,11.0625
1999-04-09,11.375
1999-04-12,12.21875
1999-04-13,12.03125
1999-04-14,12.71875
1999-04-15,13.5
1999-04-16,13.6875
1999-04-19,14.1875
1999-04-20,14.125
1999-04-21,14.59375
1999-04-22,14.625
1999-04-23,14.71875
1999-04-26,14.9375
1999-04-27,15.0625
1999-04-28,15.59375
1999-04-29,15.25
1999-04-30,15.75
1999-05-03,15.34375
1999-05-04,15.4375
1999-05-05,15.53125
1999-05-06,15.5625
1999-05-07,15.28125
1999-05-10,14.71875
1999-05-11,15.0
1999-05-12,14.71875
1999-05-13,14.8125
1999-05-14,14.71875
1999-05-17,14.40625
1999-05-18,13.75
1999-05-19,14.65625
1999-05-20,15.0
1999-05-21,14.875
1999-05-24,14.9375
1999-05-25,14.0625
1999-05-26,14.0
1999-05-27,14.125
1999-05-28,14.5
1999-06-01,14.96875
1999-06-02,14.625
1999-06-03,14.75
1999-06-04,14.96875
1999-06-07,15.03125
1999-06-08,15.0
1999-06-09,14.8125
1999-06-10,14.75
1999-06-11,14.96875
1999-06-14,15.09375
1999-06-15,15.09375
1999-06-16,15.1875
1999-06-17,15.5625
1999-06-18,16.34375
1999-06-21,16.4375
1999-06-22,16.03125
1999-06-23,16.0
1999-06-24,16.15625
1999-06-25,16.25
1999-06-28,16.75
1999-06-29,16.6875
1999-06-30,16.96875
1999-07-01,16.875
1999-07-02,17.25
1999-07-06,17.4375
1999-07-07,17.5
1999-07-08,17.3125
1999-07-09,17.6875
1999-07-12,17.75
1999-07-13,17.625
1999-07-14,17.0625
1999-07-15,16.625
1999-07-16,16.6875
1999-07-19,17.1875
1999-07-20,16.84375
1999-07-21,17.0625
1999-07-22,16.96875
1999-07-23,17.0625
1999-07-26,17.21875
1999-07-27,17.5625
1999-07-28,17.5625
1999-07-29,16.75
1999-07-30,17.09375
1999-08-02,16.8125
1999-08-03,16.4375
1999-08-04,16.0625
1999-08-05,16.125
1999-08-06,16.25
1999-08-09,16.21875
1999-08-10,16.28125
1999-08-11,16.4375
1999-08-12,16.125
1999-08-13,16.03125
1999-08-16,16.0
1999-08-17,15.953125
1999-08-18,15.71875
1999-08-19,15.71875
1999-08-20,15.8125
1999-08-23,15.375
1999-08-24,15.125
1999-08-25,15.34375
1999-08-26,15.25
1999-08-27,15.03125
1999-08-30,15.53125
1999-08-31,15.5
1999-09-01,15.84375
1999-09-02,16.03125
1999-09-03,16.46875
1999-09-07,16.59375
1999-09-08,16.625
1999-09-09,16.78125
1999-09-10,16.40625
1999-09-13,16.375
1999-09-14,16.1875
1999-09-15,16.375
1999-09-16,16.25
1999-09-17,16.25
1999-09-20,16.28125
1999-09-21,15.90625
1999-09-22,15.15625
1999-09-23,14.4375
1999-09-24,14.1875
1999-09-27,14.96875
1999-09-28,14.5625
1999-09-29,14.5
1999-09-30,14.84375
1999-10-01,14.625
1999-10-04,15.03125
1999-10-05,14.75
1999-10-06,15.03125
1999-10-07,14.9375
1999-10-08,15.0
1999-10-11,15.03125
1999-10-12,14.9375
1999-10-13,14.78125
1999-10-14,14.71875
1999-10-15,14.84375
1999-10-18,14.28125
1999-10-19,14.65625
1999-10-20,14.65625
1999-10-21,14.78125
1999-10-22,15.28125
1999-10-25,15.6875
1999-10-26,15.5
1999-10-27,15.84375
1999-10-28,15.5625
1999-10-29,15.96875
1999-11-01,15.8125
1999-11-02,16.15625
1999-11-03,16.46875
1999-11-04,16.9375
1999-11-05,16.84375
1999-11-08,16.40625
1999-11-09,16.125
1999-11-10,16.125
1999-11-11,16.5
1999-11-12,16.34375
1999-11-15,16.0625
1999-11-16,15.90625
1999-11-17,16.0
1999-11-18,16.09375
1999-11-19,15.8125
1999-11-22,16.96875
1999-11-23,17.3125
1999-11-24,17.84375
1999-11-26,18.25
1999-11-29,17.9375
1999-11-30,18.0
1999-12-01,18.25
1999-12-02,18.1875
1999-12-03,17.8125
1999-12-06,17.46875
1999-12-07,17.71875
1999-12-08,17.28125
1999-12-09,16.84375
1999-12-10,17.46875
1999-12-13,16.71875
1999-12-14,16.5625
1999-12-15,16.9375
1999-12-16,16.8125
1999-12-17,16.28125
1999-12-20,16.375
1999-12-21,17.09375
1999-12-22,16.65625
1999-12-23,16.4375
1999-12-27,16.15625
1999-12-28,16.59375
1999-12-29,17.59375
1999-12-30,17.96875
1999-12-31,18.125
2000-01-03,17.46875
2000-01-04,16.96875
2000-01-05,17.5625
2000-01-06,17.71875
2000-01-07,17.875
2000-01-10,18.3125
2000-01-11,17.6875
2000-01-12,17.0
2000-01-13,17.46875
2000-01-14,17.3125
2000-01-18,16.78125
2000-01-19,17.3125
2000-01-20,17.34375
2000-01-21,17.25
2000-01-24,16.8125
2000-01-25,16.65625
2000-01-26,16.78125
2000-01-27,17.0
2000-01-28,16.84375
2000-01-31,16.46875
2000-02-01,16.65625
2000-02-02,16.90625
2000-02-03,16.46875
2000-02-04,16.28125
2000-02-07,16.375
2000-02-08,15.28125
2000-02-09,15.78125
2000-02-10,16.09375
2000-02-11,16.15625
2000-02-14,15.875
2000-02-15,16.09375
2000-02-16,15.875
2000-02-17,15.75
2000-02-18,15.25
2000-02-22,15.125
2000-02-23,15.1875
2000-02-24,14.6875
2000-02-25,14.09375
2000-02-28,13.96875
2000-02-29,14.3125
2000-03-01,14.46875
2000-03-02,14.3125
2000-03-03,14.46875
2000-03-06,14.3125
2000-03-07,13.65625
2000-03-08,13.40625
2000-03-09,13.25
2000-03-10,13.5
2000-03-13,13.1875
2000-03-14,13.09375
2000-03-15,13.84375
2000-03-16,14.46875
2000-03-17,13.78125
2000-03-20,13.8125
2000-03-21,13.875
2000-03-22,13.5625
2000-03-23,14.0
2000-03-24,14.15625
2000-03-27,14.21875
2000-03-28,13.78125
2000-03-29,14.28125
2000-03-30,14.8125
2000-03-31,15.1875
2000-04-03,14.625
2000-04-04,14.8125
2000-04-05,14.71875
2000-04-06,14.875
2000-04-07,14.6875
2000-04-10,14.96875
2000-04-11,15.1875
2000-04-12,15.40625
2000-04-13,15.34375
2000-04-14,14.375
2000-04-17,14.09375
2000-04-18,14.59375
2000-04-19,14.65625
2000-04-20,15.3125
2000-04-24,14.90625
2000-04-25,15.8125
2000-04-26,15.96875
2000-04-27,16.1875
2000-04-28,16.46875
2000-05-01,16.53125
2000-05-02,16.40625
2000-05-03,16.375
2000-05-04,16.65625
2000-05-05,17.125
2000-05-08,16.5625
2000-05-09,16.53125
2000-05-10,16.03125
2000-05-11,16.46875
2000-05-12,16.40625
2000-05-15,16.6875
2000-05-16,16.75
2000-05-17,16.4375
2000-05-18,16.125
2000-05-19,15.84375
2000-05-22,15.75
2000-05-23,15.25
2000-05-24,14.96875
2000-05-25,14.65625
2000-05-26,14.6875
2000-05-30,14.9375
2000-05-31,14.6875
2000-06-01,14.75
2000-06-02,14.96875
2000-06-05,15.15625
2000-06-06,15.1875
2000-06-07,15.0
2000-06-08,14.96875
2000-06-09,14.84375
2000-06-12,14.4375
2000-06-13,14.625
2000-06-14,14.875
2000-06-15,14.625
2000-06-16,14.1875
2000-06-19,14.03125
2000-06-20,13.71875
2000-06-21,13.28125
2000-06-22,13.0
2000-06-23,13.25
2000-06-26,13.59375
2000-06-27,13.625
2000-06-28,14.1875
2000-06-29,13.78125
2000-06-30,13.992188
2000-07-03,14.0625
2000-07-05,14.03125
2000-07-06,14.40625
2000-07-07,14.34375
2000-07-10,14.5625
2000-07-11,14.625
