Date,CARE
2017-04-19,17.190001000000002
2017-04-20,17.18
2017-04-21,17.110001
2017-04-24,17.200001
2017-04-25,17.09
2017-04-26,17.01
2017-04-27,16.9
2017-04-28,16.9
2017-05-01,16.870001000000002
2017-05-02,16.75
2017-05-03,16.75
2017-05-04,16.76
2017-05-05,16.75
2017-05-08,16.700001
2017-05-09,16.75
2017-05-10,16.75
2017-05-11,16.6
2017-05-12,16.6
2017-05-15,16.25
2017-05-16,15.6
2017-05-17,15.8
2017-05-18,15.6
2017-05-19,15.6
2017-05-22,15.6
2017-05-23,15.7
2017-05-24,15.75
2017-05-25,15.75
2017-05-26,15.7
2017-05-30,15.2
2017-05-31,15.13
2017-06-01,15.06
2017-06-02,15.15
2017-06-05,15.11
2017-06-06,15.12
2017-06-07,15.1
2017-06-08,15.15
2017-06-09,15.3
2017-06-12,15.31
2017-06-13,15.42
2017-06-14,15.48
2017-06-15,15.45
2017-06-16,15.55
2017-06-19,15.54
2017-06-20,15.48
2017-06-21,15.48
2017-06-22,15.53
2017-06-23,15.5
2017-06-26,15.5
2017-06-27,15.5
2017-06-28,15.5
2017-06-29,15.51
2017-06-30,15.5
2017-07-03,15.5
2017-07-05,15.5
2017-07-06,15.55
2017-07-07,15.57
2017-07-10,15.5
2017-07-11,15.6
2017-07-12,15.65
2017-07-13,15.7
2017-07-14,15.6
2017-07-17,15.6
2017-07-18,15.5
2017-07-19,15.55
2017-07-20,15.55
2017-07-21,15.6
2017-07-24,15.55
2017-07-25,15.58
2017-07-26,15.6
2017-07-27,15.75
2017-07-28,15.87
2017-07-31,16.0
2017-08-01,16.0
2017-08-02,16.01
2017-08-03,16.0
2017-08-04,16.1
2017-08-07,16.1
2017-08-08,16.299999
2017-08-09,16.27
2017-08-10,16.25
2017-08-11,16.280001000000002
2017-08-14,16.549999
2017-08-15,16.65
2017-08-16,16.75
2017-08-17,16.75
2017-08-18,16.75
2017-08-21,16.799999
2017-08-22,17.0
2017-08-23,16.9
2017-08-24,16.9
2017-08-25,16.950001
2017-08-28,17.4
2017-08-29,17.65
2017-08-30,17.969998999999998
2017-08-31,18.0
2017-09-01,17.9
2017-09-05,17.799999
2017-09-06,17.75
2017-09-07,17.65
2017-09-08,17.5
2017-09-11,17.389999
2017-09-12,17.08
2017-09-13,17.0
2017-09-14,16.950001
2017-09-15,17.200001
2017-09-18,17.299999
2017-09-19,17.33
2017-09-20,17.200001
2017-09-21,17.1
2017-09-22,17.030001000000002
2017-09-25,16.799999
2017-09-26,17.0
2017-09-27,16.959999
2017-09-28,16.969998999999998
2017-09-29,17.049999
2017-10-02,16.9
2017-10-03,16.9
2017-10-04,16.870001000000002
2017-10-05,17.0
2017-10-06,17.1
2017-10-09,17.0
2017-10-10,16.950001
2017-10-11,16.799999
2017-10-12,16.700001
2017-10-13,16.75
2017-10-16,16.780001000000002
2017-10-17,16.799999
2017-10-18,16.75
2017-10-19,16.75
2017-10-20,16.790001
2017-10-23,16.799999
2017-10-24,16.809998999999998
2017-10-25,16.799999
2017-10-26,16.65
2017-10-27,16.5
2017-10-30,16.450001
2017-10-31,16.450001
2017-11-01,16.549999
2017-11-02,16.6
2017-11-03,16.799999
2017-11-06,16.85
2017-11-07,16.860001
2017-11-08,16.85
2017-11-09,16.860001
2017-11-10,16.85
2017-11-13,16.870001000000002
2017-11-14,17.120001000000002
2017-11-15,16.91
2017-11-16,16.91
2017-11-17,16.860001
2017-11-20,16.870001000000002
2017-11-21,16.870001000000002
2017-11-22,16.860001
2017-11-24,16.860001
2017-11-27,16.870001000000002
2017-11-28,16.85
2017-11-29,16.799999
2017-11-30,17.4
2017-12-01,17.5
2017-12-04,17.0
2017-12-05,17.110001
2017-12-06,17.049999
2017-12-07,17.25
2017-12-08,17.25
2017-12-11,17.200001
2017-12-12,17.16
2017-12-13,17.049999
2017-12-14,17.15
2017-12-15,17.1
2017-12-18,17.049999
2017-12-19,17.120001000000002
2017-12-20,17.1
2017-12-21,17.200001
2017-12-22,17.25
2017-12-26,17.25
2017-12-27,17.290001
2017-12-28,17.389999
2017-12-29,17.549999
2018-01-02,17.25
2018-01-03,17.27
2018-01-04,17.299999
2018-01-05,17.299999
2018-01-08,17.26
2018-01-09,17.35
2018-01-10,17.35
2018-01-11,17.299999
2018-01-12,17.35
2018-01-16,17.35
2018-01-17,17.4
2018-01-18,17.4
2018-01-19,17.450001
2018-01-22,17.5
2018-01-23,17.530001000000002
2018-01-24,17.530001000000002
2018-01-25,17.5
2018-01-26,17.540001
2018-01-29,17.58
2018-01-30,17.6
2018-01-31,17.6
2018-02-01,17.65
2018-02-02,17.65
2018-02-05,17.5
2018-02-06,17.6
2018-02-07,17.549999
2018-02-08,17.299999
2018-02-09,17.4
2018-02-12,17.5
2018-02-13,17.5
2018-02-14,17.4
2018-02-15,17.5
2018-02-16,17.299999
2018-02-20,16.67
2018-02-21,16.700001
2018-02-22,16.690001000000002
2018-02-23,16.66
2018-02-26,16.620001000000002
2018-02-27,16.700001
2018-02-28,16.85
2018-03-01,16.99
2018-03-02,17.0
2018-03-05,17.030001000000002
2018-03-06,17.139999
2018-03-07,17.15
2018-03-08,17.16
2018-03-09,17.25
2018-03-12,17.16
2018-03-13,17.25
2018-03-14,17.26
2018-03-15,17.35
2018-03-16,17.299999
2018-03-19,17.25
2018-03-20,17.280001000000002
2018-03-21,17.25
2018-03-22,17.200001
2018-03-23,17.1
2018-03-26,17.049999
2018-03-27,17.08
2018-03-28,17.0
2018-03-29,17.049999
2018-04-02,17.0
2018-04-03,17.0
2018-04-04,17.0
2018-04-05,17.0
2018-04-06,17.0
2018-04-09,17.0
2018-04-10,17.0
2018-04-11,16.9
2018-04-12,16.98
2018-04-13,16.950001
2018-04-16,16.9
2018-04-17,16.950001
2018-04-18,17.049999
2018-04-19,17.049999
2018-04-20,17.01
2018-04-23,17.0
2018-04-24,17.01
2018-04-25,17.049999
2018-04-26,17.35
2018-04-27,17.4
2018-04-30,17.52
2018-05-01,17.42
2018-05-02,17.450001
2018-05-03,17.4
2018-05-04,17.5
2018-05-07,17.57
2018-05-08,17.51
2018-05-09,17.549999
2018-05-10,17.57
2018-05-11,17.450001
2018-05-14,17.5
2018-05-15,17.52
2018-05-16,17.5
2018-05-17,17.5
2018-05-18,17.530001000000002
2018-05-21,17.5
2018-05-22,17.5
2018-05-23,17.5
2018-05-24,17.450001
2018-05-25,17.549999
2018-05-29,17.35
2018-05-30,17.49
2018-05-31,17.5
2018-06-01,17.52
2018-06-04,17.549999
2018-06-05,17.450001
2018-06-06,17.450001
2018-06-07,17.610001
2018-06-08,17.610001
2018-06-11,17.6
2018-06-12,17.59
2018-06-13,17.6
2018-06-14,17.58
2018-06-15,17.48
2018-06-18,17.440001000000002
2018-06-19,17.4
2018-06-20,17.65
2018-06-21,17.709999
2018-06-22,17.99
2018-06-25,17.98
2018-06-26,17.9
2018-06-27,18.0
2018-06-28,18.049999
2018-06-29,17.959999
2018-07-02,18.309998999999998
2018-07-03,18.1
2018-07-05,18.1
2018-07-06,18.1
2018-07-09,18.25
2018-07-10,18.299999
2018-07-11,18.200001
2018-07-12,18.68
2018-07-13,18.5
2018-07-16,18.5
2018-07-17,18.6
2018-07-18,18.780001000000002
2018-07-19,18.700001
2018-07-20,18.549999
2018-07-23,18.5
2018-07-24,18.299999
2018-07-25,18.299999
2018-07-26,18.24
2018-07-27,17.799999
2018-07-30,18.139999
2018-07-31,18.049999
2018-08-01,18.299999
2018-08-02,18.25
2018-08-03,18.25
2018-08-06,18.200001
2018-08-07,17.799999
2018-08-08,17.98
2018-08-09,17.950001
2018-08-10,17.950001
2018-08-13,17.75
2018-08-14,17.99
2018-08-15,17.799999
2018-08-16,17.5
2018-08-17,17.639999
2018-08-20,17.610001
2018-08-21,17.4
2018-08-22,17.5
2018-08-23,17.450001
2018-08-24,17.35
2018-08-27,17.32
2018-08-28,17.530001000000002
2018-08-29,17.530001000000002
2018-08-30,17.5
2018-08-31,17.5
2018-09-04,17.6
2018-09-05,17.700001
2018-09-06,18.1
2018-09-07,18.25
2018-09-10,18.299999
2018-09-11,18.299999
2018-09-12,18.5
2018-09-13,18.52
2018-09-14,19.049999
2018-09-17,19.049999
2018-09-18,19.75
2018-09-19,19.799999
2018-09-20,19.75
2018-09-21,19.76
2018-09-24,19.700001
2018-09-25,19.610001
2018-09-26,19.200001
2018-09-27,19.360001
2018-09-28,19.4
2018-10-01,19.4
2018-10-02,19.4
2018-10-03,19.34
2018-10-04,19.25
2018-10-05,19.1
2018-10-08,19.15
2018-10-09,19.309998999999998
2018-10-10,19.299999
2018-10-11,19.0
2018-10-12,19.0
2018-10-15,19.0
2018-10-16,18.75
2018-10-17,18.75
2018-10-18,18.5
2018-10-19,18.299999
2018-10-22,18.25
2018-10-23,18.25
2018-10-24,18.15
2018-10-25,17.5
2018-10-26,17.5
2018-10-29,17.25
2018-10-30,17.35
2018-10-31,17.35
2018-11-01,17.549999
2018-11-02,18.0
2018-11-05,18.0
2018-11-06,17.75
2018-11-07,17.799999
2018-11-08,18.799999
2018-11-09,18.799999
2018-11-12,19.0
2018-11-13,18.700001
2018-11-14,18.700001
2018-11-15,18.35
2018-11-16,18.17
2018-11-19,17.860001
2018-11-20,17.860001
2018-11-21,17.559998999999998
2018-11-23,17.559998999999998
2018-11-26,17.5
2018-11-27,17.549999
2018-11-28,17.549999
2018-11-29,17.549999
2018-11-30,17.450001
2018-12-03,17.4
2018-12-04,17.290001
2018-12-06,17.0
2018-12-07,16.75
2018-12-10,16.709999
2018-12-11,16.799999
2018-12-12,16.799999
2018-12-13,17.0
2018-12-14,16.700001
2018-12-17,16.5
2018-12-18,16.25
2018-12-19,15.5
2018-12-20,15.25
2018-12-21,15.12
2018-12-24,14.71
2018-12-26,14.75
2018-12-27,14.57
2018-12-28,14.75
2018-12-31,15.0
2019-01-02,15.25
2019-01-03,15.25
2019-01-04,15.3
2019-01-07,15.25
2019-01-08,15.25
2019-01-09,15.6
2019-01-10,15.7
2019-01-11,15.7
2019-01-14,15.83
2019-01-15,15.7
2019-01-16,15.7
2019-01-17,15.5
2019-01-18,15.6
2019-01-22,15.35
2019-01-23,15.4
2019-01-24,15.75
2019-01-25,15.75
2019-01-28,16.799999
2019-01-29,16.76
2019-01-30,16.75
2019-01-31,16.889999
2019-02-01,17.02
2019-02-04,17.049999
2019-02-05,17.15
2019-02-06,17.18
2019-02-07,17.049999
2019-02-08,17.0
2019-02-11,16.950001
2019-02-12,17.0
2019-02-13,17.049999
2019-02-14,17.049999
2019-02-15,17.15
2019-02-19,17.1
2019-02-20,17.1
2019-02-21,17.1
2019-02-22,17.209999
2019-02-25,17.200001
2019-02-26,17.15
2019-02-27,17.25
2019-02-28,17.25
2019-03-01,17.24
2019-03-04,17.200001
2019-03-05,17.25
2019-03-06,17.200001
2019-03-07,17.200001
2019-03-08,17.200001
2019-03-11,17.9
2019-03-12,17.5
2019-03-13,17.5
2019-03-14,17.799999
2019-03-15,19.0
2019-03-18,19.25
2019-03-19,18.950001
2019-03-20,18.9
2019-03-21,18.9
2019-03-22,18.799999
2019-03-25,18.549999
2019-03-26,18.99
2019-03-27,19.16
2019-03-28,19.200001
2019-03-29,19.190001000000002
2019-04-01,19.0
2019-04-02,19.0
2019-04-03,19.1
2019-04-04,19.1
2019-04-05,18.719998999999998
2019-04-08,18.9
2019-04-09,18.99
2019-04-10,18.98
2019-04-11,18.99
2019-04-12,18.950001
2019-04-15,18.75
2019-04-16,18.889999
2019-04-17,18.799999
2019-04-18,18.84
2019-04-22,18.879998999999998
2019-04-23,18.870001000000002
2019-04-24,18.9
2019-04-25,18.790001
2019-04-26,18.76
2019-04-29,18.940001000000002
2019-04-30,19.18
2019-05-01,19.24
2019-05-02,19.59
2019-05-03,19.92
2019-05-06,19.700001
2019-05-07,19.4
2019-05-08,19.719998999999998
2019-05-09,19.77
2019-05-10,19.93
2019-05-13,19.92
2019-05-14,20.0
2019-05-15,20.0
2019-05-16,19.860001
2019-05-17,19.77
2019-05-20,19.969998999999998
2019-05-21,20.0
2019-05-22,19.99
2019-05-23,19.58
2019-05-24,19.5
2019-05-28,19.48
2019-05-29,19.5
2019-05-30,19.5
2019-05-31,19.75
2019-06-03,19.83
2019-06-04,19.77
2019-06-05,19.93
2019-06-06,20.0
2019-06-07,20.0
2019-06-10,20.4
2019-06-11,20.129998999999998
2019-06-12,20.0
2019-06-13,19.959999
2019-06-14,20.049999
2019-06-17,20.17
2019-06-18,20.41
2019-06-19,20.129998999999998
2019-06-20,19.879998999999998
2019-06-21,19.559998999999998
2019-06-24,19.129998999999998
2019-06-25,19.120001000000002
2019-06-26,19.33
2019-06-27,19.549999
2019-06-28,19.75
2019-07-01,19.68
2019-07-02,19.9
2019-07-03,19.940001000000002
2019-07-05,19.889999
2019-07-08,19.940001000000002
2019-07-09,19.92
2019-07-10,19.790001
2019-07-11,19.49
2019-07-12,19.799999
2019-07-15,19.610001
2019-07-16,19.389999
2019-07-17,19.540001
2019-07-18,19.790001
2019-07-19,19.34
2019-07-22,19.290001
2019-07-23,19.280001000000002
2019-07-24,19.33
2019-07-25,19.379998999999998
2019-07-26,19.360001
2019-07-29,19.440001000000002
2019-07-30,19.91
2019-07-31,19.950001
2019-08-01,19.68
2019-08-02,19.57
2019-08-05,19.120001000000002
2019-08-06,19.24
2019-08-07,19.0
2019-08-08,19.219998999999998
2019-08-09,19.049999
2019-08-12,18.969998999999998
2019-08-13,19.120001000000002
2019-08-14,18.799999
2019-08-15,19.200001
2019-08-16,19.299999
2019-08-19,19.799999
2019-08-20,19.17
2019-08-21,19.84
2019-08-22,19.35
2019-08-23,19.24
2019-08-26,19.09
2019-08-27,18.620001000000002
2019-08-28,18.559998999999998
2019-08-29,19.040001
2019-08-30,18.889999
2019-09-03,18.690001000000002
2019-09-04,18.85
2019-09-05,19.02
2019-09-06,18.74
2019-09-09,18.91
2019-09-10,19.360001
2019-09-11,19.75
2019-09-12,19.459999
2019-09-13,19.42
2019-09-16,19.620001000000002
2019-09-17,19.5
2019-09-18,19.43
2019-09-19,19.360001
2019-09-20,19.459999
2019-09-23,19.32
2019-09-24,19.219998999999998
2019-09-25,19.51
2019-09-26,19.4
2019-09-27,19.34
2019-09-30,18.889999
2019-10-01,18.799999
2019-10-02,19.1
2019-10-03,18.959999
2019-10-04,18.9
2019-10-07,18.91
2019-10-08,19.0
2019-10-09,19.23
2019-10-10,19.370001000000002
2019-10-11,19.360001
2019-10-14,19.440001000000002
2019-10-15,19.52
2019-10-16,19.49
2019-10-17,19.52
2019-10-18,19.549999
2019-10-21,19.709999
2019-10-22,19.66
2019-10-23,19.73
2019-10-24,19.67
2019-10-25,19.68
2019-10-28,19.690001000000002
2019-10-29,19.76
2019-10-30,19.610001
2019-10-31,19.65
2019-11-01,19.77
2019-11-04,19.780001000000002
2019-11-05,19.85
2019-11-06,19.870001000000002
2019-11-07,19.91
2019-11-08,19.98
2019-11-11,20.379998999999998
2019-11-12,20.190001000000002
2019-11-13,20.33
2019-11-14,20.290001
2019-11-15,20.309998999999998
2019-11-18,20.57
2019-11-19,20.85
2019-11-20,20.73
2019-11-21,20.83
2019-11-22,20.5
2019-11-25,21.1
2019-11-26,21.040001
2019-11-27,21.17
2019-11-29,21.120001000000002
2019-12-02,20.92
2019-12-03,20.91
2019-12-04,20.82
2019-12-05,20.969998999999998
2019-12-06,21.459999
2019-12-09,21.450001
2019-12-10,21.540001
2019-12-11,21.73
2019-12-12,22.309998999999998
2019-12-13,22.42
2019-12-16,22.629998999999998
2019-12-17,22.73
2019-12-18,22.85
2019-12-19,22.9
2019-12-20,23.129998999999998
2019-12-23,23.219998999999998
2019-12-24,23.02
2019-12-26,23.450001
2019-12-27,23.33
2019-12-30,23.709999
2019-12-31,23.719998999999998
2020-01-02,22.209999
2020-01-03,21.860001
2020-01-06,21.389999
2020-01-07,21.51
2020-01-08,21.690001000000002
2020-01-09,21.07
2020-01-10,21.18
2020-01-13,21.440001000000002
2020-01-14,21.129998999999998
2020-01-15,21.299999
2020-01-16,21.43
2020-01-17,21.02
2020-01-21,20.58
2020-01-22,20.459999
2020-01-23,20.950001
2020-01-24,20.5
2020-01-27,20.27
2020-01-28,20.0
2020-01-29,20.07
2020-01-30,20.25
2020-01-31,19.790001
2020-02-03,19.57
2020-02-04,20.01
2020-02-05,20.540001
2020-02-06,21.0
2020-02-07,19.620001000000002
2020-02-10,19.98
2020-02-11,19.73
2020-02-12,19.65
2020-02-13,19.690001000000002
2020-02-14,19.6
2020-02-18,19.68
2020-02-19,19.74
2020-02-20,19.389999
2020-02-21,19.42
2020-02-24,18.870001000000002
2020-02-25,18.5
2020-02-26,18.34
2020-02-27,17.450001
2020-02-28,16.9
2020-03-02,17.309998999999998
2020-03-03,16.370001000000002
2020-03-04,16.74
2020-03-05,15.75
2020-03-06,15.09
2020-03-09,13.06
2020-03-10,13.42
2020-03-11,13.05
2020-03-12,11.26
2020-03-13,12.23
2020-03-16,9.81
2020-03-17,10.09
2020-03-18,8.44
2020-03-19,8.9
2020-03-20,6.9
2020-03-23,6.85
2020-03-24,8.55
2020-03-25,9.06
2020-03-26,10.25
2020-03-27,8.93
2020-03-30,9.3
2020-03-31,9.18
2020-04-01,7.9
2020-04-02,8.14
2020-04-03,8.07
2020-04-06,8.35
2020-04-07,8.21
2020-04-08,8.49
2020-04-09,8.75
2020-04-13,8.71
2020-04-14,8.79
2020-04-15,7.86
2020-04-16,7.55
2020-04-17,7.93
2020-04-20,7.58
2020-04-21,8.39
2020-04-22,8.09
2020-04-23,8.15
2020-04-24,8.36
2020-04-27,9.1
2020-04-28,9.44
2020-04-29,10.29
2020-04-30,9.48
2020-05-01,8.85
2020-05-04,8.51
2020-05-05,7.84
2020-05-06,7.45
2020-05-07,7.42
2020-05-08,8.37
