Date,TGNA
1988-11-29,8.795224000000001
1988-11-30,8.860616
1988-12-01,8.860616
1988-12-02,8.729832
1988-12-05,8.958704
1988-12-06,9.15488
1988-12-07,9.056792
1988-12-08,9.024096
1988-12-09,9.056792
1988-12-12,8.893312
1988-12-13,8.860616
1988-12-14,8.860616
1988-12-15,8.729832
1988-12-16,8.860616
1988-12-19,9.089488000000001
1988-12-20,9.089488000000001
1988-12-21,9.089488000000001
1988-12-22,9.122183999999999
1988-12-23,9.122183999999999
1988-12-27,9.122183999999999
1988-12-28,9.220272
1988-12-29,9.416447999999999
1988-12-30,9.31836
1989-01-03,9.089488000000001
1989-01-04,9.31836
1989-01-05,9.252968
1989-01-06,9.252968
1989-01-09,9.252968
1989-01-10,9.252968
1989-01-11,9.31836
1989-01-12,9.514536
1989-01-13,9.48184
1989-01-16,9.351056
1989-01-17,9.285664
1989-01-18,9.449144
1989-01-19,9.678016
1989-01-20,9.547232000000001
1989-01-23,9.351056
1989-01-24,9.547232000000001
1989-01-25,9.776104
1989-01-26,9.906888
1989-01-27,10.004976
1989-01-30,9.906888
1989-01-31,9.939584
1989-02-01,9.97228
1989-02-02,9.874191999999999
1989-02-03,9.8088
1989-02-06,9.776104
1989-02-07,9.906888
1989-02-08,9.8088
1989-02-09,9.776104
1989-02-10,9.48184
1989-02-13,9.64532
1989-02-14,9.64532
1989-02-15,9.743408
1989-02-16,9.874191999999999
1989-02-17,9.939584
1989-02-21,9.8088
1989-02-22,9.743408
1989-02-23,9.776104
1989-02-24,9.64532
1989-02-27,9.612624
1989-02-28,9.678016
1989-03-01,9.514536
1989-03-02,9.547232000000001
1989-03-03,9.514536
1989-03-06,9.449144
1989-03-07,9.48184
1989-03-08,9.612624
1989-03-09,9.612624
1989-03-10,9.678016
1989-03-13,9.743408
1989-03-14,9.776104
1989-03-15,10.004976
1989-03-16,9.906888
1989-03-17,9.678016
1989-03-20,9.579928
1989-03-21,9.743408
1989-03-22,9.64532
1989-03-23,9.579928
1989-03-27,9.579928
1989-03-28,9.743408
1989-03-29,9.776104
1989-03-30,9.743408
1989-03-31,9.874191999999999
1989-04-03,10.135760000000001
1989-04-04,10.037672
1989-04-05,10.037672
1989-04-06,9.841496000000001
1989-04-07,10.037672
1989-04-10,10.201152
1989-04-11,10.201152
1989-04-12,10.168455999999999
1989-04-13,10.364632
1989-04-14,10.46272
1989-04-17,10.397328
1989-04-18,10.495416
1989-04-19,10.822376
1989-04-20,10.822376
1989-04-21,10.887768
1989-04-24,10.985856
1989-04-25,10.95316
1989-04-26,10.756984
1989-04-27,10.78968
1989-04-28,11.051248
1989-05-01,11.149336
1989-05-02,11.247424
1989-05-03,11.247424
1989-05-04,11.247424
1989-05-05,11.182032000000001
1989-05-08,10.95316
1989-05-09,10.887768
1989-05-10,10.95316
1989-05-11,11.051248
1989-05-12,11.247424
1989-05-15,11.247424
1989-05-16,11.149336
1989-05-17,11.247424
1989-05-18,11.182032000000001
1989-05-19,11.247424
1989-05-22,11.247424
1989-05-23,11.083944
1989-05-24,11.11664
1989-05-25,11.149336
1989-05-26,11.28012
1989-05-30,11.182032000000001
1989-05-31,11.214728
1989-06-01,11.410903999999999
1989-06-02,11.476296000000001
1989-06-05,11.312816
1989-06-06,11.541688
1989-06-07,11.770560000000001
1989-06-08,12.032128
1989-06-09,11.966736000000001
1989-06-12,12.064824
1989-06-13,11.999432
1989-06-14,12.032128
1989-06-15,11.966736000000001
1989-06-16,12.09752
1989-06-19,12.162912
1989-06-20,12.195608
1989-06-21,12.686048
1989-06-22,12.391784
1989-06-23,12.489872
1989-06-26,12.293696
1989-06-27,12.359088
1989-06-28,12.09752
1989-06-29,11.770560000000001
1989-06-30,11.410903999999999
1989-07-03,11.541688
1989-07-05,11.574384
1989-07-06,11.574384
1989-07-07,11.737864
1989-07-10,11.737864
1989-07-11,11.966736000000001
1989-07-12,11.966736000000001
1989-07-13,11.966736000000001
1989-07-14,12.195608
1989-07-17,12.130216
1989-07-18,12.032128
1989-07-19,12.489872
1989-07-20,12.09752
1989-07-21,12.261
1989-07-24,12.162912
1989-07-25,12.195608
1989-07-26,12.522568
1989-07-27,12.849528
1989-07-28,12.816832000000002
1989-07-31,13.045703999999999
1989-08-01,12.784136
1989-08-02,12.620656
1989-08-03,12.58796
1989-08-04,12.58796
1989-08-07,12.849528
1989-08-08,12.686048
1989-08-09,12.457175999999999
1989-08-10,12.261
1989-08-11,12.032128
1989-08-14,12.261
1989-08-15,12.261
1989-08-16,12.130216
1989-08-17,12.09752
1989-08-18,12.391784
1989-08-21,12.032128
1989-08-22,12.09752
1989-08-23,12.326392
1989-08-24,12.555264
1989-08-25,12.42448
1989-08-28,12.359088
1989-08-29,12.489872
1989-08-30,12.359088
1989-08-31,12.391784
1989-09-01,12.620656
1989-09-05,12.489872
1989-09-06,12.130216
1989-09-07,12.064824
1989-09-08,12.293696
1989-09-11,12.130216
1989-09-12,11.901344
1989-09-13,11.639776
1989-09-14,11.508992
1989-09-15,11.737864
1989-09-18,11.737864
1989-09-19,11.770560000000001
1989-09-20,11.574384
1989-09-21,11.574384
1989-09-22,11.508992
1989-09-25,11.508992
1989-09-26,11.639776
1989-09-27,11.60708
1989-09-28,11.803256
1989-09-29,11.835952
1989-10-02,11.803256
1989-10-03,11.803256
1989-10-04,11.770560000000001
1989-10-05,11.639776
1989-10-06,11.639776
1989-10-09,11.705167999999999
1989-10-10,11.770560000000001
1989-10-11,11.378208
1989-10-12,11.4436
1989-10-13,10.331936
1989-10-16,10.920463999999999
1989-10-17,10.756984
1989-10-18,10.724288
1989-10-19,10.855072
1989-10-20,10.658896
1989-10-23,10.724288
1989-10-24,10.593504
1989-10-25,10.560808
1989-10-26,10.593504
1989-10-27,10.560808
1989-10-30,10.430024000000001
1989-10-31,10.495416
1989-11-01,10.593504
1989-11-02,10.593504
1989-11-03,10.658896
1989-11-06,10.528112
1989-11-07,10.6262
1989-11-08,10.658896
1989-11-09,10.593504
1989-11-10,10.724288
1989-11-13,10.95316
1989-11-14,10.95316
1989-11-15,10.822376
1989-11-16,10.78968
1989-11-17,10.887768
1989-11-20,10.756984
1989-11-21,10.691592
1989-11-22,10.756984
1989-11-24,10.887768
1989-11-27,11.051248
1989-11-28,11.083944
1989-11-29,10.756984
1989-11-30,10.822376
1989-12-01,11.051248
1989-12-04,11.051248
1989-12-05,10.985856
1989-12-06,10.95316
1989-12-07,10.95316
1989-12-08,11.149336
1989-12-11,11.28012
1989-12-12,11.051248
1989-12-13,10.95316
1989-12-14,10.855072
1989-12-15,10.887768
1989-12-18,10.724288
1989-12-19,10.658896
1989-12-20,10.78968
1989-12-21,10.658896
1989-12-22,10.658896
1989-12-26,10.756984
1989-12-27,10.855072
1989-12-28,11.083944
1989-12-29,11.378208
1990-01-02,11.4436
1990-01-03,11.508992
1990-01-04,11.60708
1990-01-05,11.378208
1990-01-08,11.345512
1990-01-09,11.214728
1990-01-10,11.051248
1990-01-11,11.149336
1990-01-12,10.985856
1990-01-15,10.78968
1990-01-16,10.593504
1990-01-17,10.691592
1990-01-18,10.724288
1990-01-19,10.78968
1990-01-22,10.593504
1990-01-23,10.46272
1990-01-24,10.46272
1990-01-25,10.364632
1990-01-26,10.397328
1990-01-29,10.364632
1990-01-30,10.430024000000001
1990-01-31,10.724288
1990-02-01,10.495416
1990-02-02,10.495416
1990-02-05,10.46272
1990-02-06,10.46272
1990-02-07,10.560808
1990-02-08,10.430024000000001
1990-02-09,10.364632
1990-02-12,10.397328
1990-02-13,10.364632
1990-02-14,10.397328
1990-02-15,10.46272
1990-02-16,10.46272
1990-02-20,10.364632
1990-02-21,10.364632
1990-02-22,10.364632
1990-02-23,10.331936
1990-02-26,10.397328
1990-02-27,10.560808
1990-02-28,10.560808
1990-03-01,10.430024000000001
1990-03-02,10.658896
1990-03-05,10.364632
1990-03-06,10.593504
1990-03-07,10.46272
1990-03-08,10.528112
1990-03-09,10.364632
1990-03-12,10.46272
1990-03-13,10.593504
1990-03-14,10.658896
1990-03-15,10.822376
1990-03-16,10.78968
1990-03-19,10.658896
1990-03-20,10.6262
1990-03-21,10.397328
1990-03-22,10.29924
1990-03-23,10.46272
1990-03-26,10.397328
1990-03-27,10.528112
1990-03-28,10.46272
1990-03-29,10.397328
1990-03-30,10.364632
1990-04-02,10.397328
1990-04-03,10.495416
1990-04-04,10.430024000000001
1990-04-05,10.397328
1990-04-06,10.233848
1990-04-09,10.266544
1990-04-10,10.168455999999999
1990-04-11,10.233848
1990-04-12,10.168455999999999
1990-04-16,10.070367999999998
1990-04-17,9.906888
1990-04-18,9.841496000000001
1990-04-19,9.64532
1990-04-20,9.547232000000001
1990-04-23,9.416447999999999
1990-04-24,9.285664
1990-04-25,9.612624
1990-04-26,9.710712
1990-04-27,9.449144
1990-04-30,9.64532
1990-05-01,9.710712
1990-05-02,9.64532
1990-05-03,9.612624
1990-05-04,9.678016
1990-05-07,9.612624
1990-05-08,9.48184
1990-05-09,9.579928
1990-05-10,9.579928
1990-05-11,10.070367999999998
1990-05-14,10.103064
1990-05-15,10.266544
1990-05-16,10.103064
1990-05-17,9.874191999999999
1990-05-18,9.776104
1990-05-21,10.070367999999998
1990-05-22,10.266544
1990-05-23,10.233848
1990-05-24,10.364632
1990-05-25,10.397328
1990-05-29,10.6262
1990-05-30,10.756984
1990-05-31,10.756984
1990-06-01,10.920463999999999
1990-06-04,10.95316
1990-06-05,11.051248
1990-06-06,10.920463999999999
1990-06-07,10.756984
1990-06-08,10.593504
1990-06-11,10.528112
1990-06-12,10.756984
1990-06-13,10.658896
1990-06-14,10.495416
1990-06-15,10.658896
1990-06-18,10.528112
1990-06-19,10.495416
1990-06-20,10.397328
1990-06-21,10.430024000000001
1990-06-22,10.46272
1990-06-25,10.331936
1990-06-26,10.201152
1990-06-27,10.29924
1990-06-28,10.331936
1990-06-29,9.97228
1990-07-02,9.743408
1990-07-03,9.8088
1990-07-05,9.710712
1990-07-06,9.547232000000001
1990-07-09,9.743408
1990-07-10,9.8088
1990-07-11,9.678016
1990-07-12,9.579928
1990-07-13,9.449144
1990-07-16,9.48184
1990-07-17,9.678016
1990-07-18,9.547232000000001
1990-07-19,9.547232000000001
1990-07-20,9.449144
1990-07-23,9.285664
1990-07-24,9.285664
1990-07-25,9.31836
1990-07-26,9.252968
1990-07-27,9.220272
1990-07-30,9.252968
1990-07-31,9.48184
1990-08-01,9.48184
1990-08-02,9.15488
1990-08-03,8.9914
1990-08-06,8.697136
1990-08-07,8.631744
1990-08-08,8.566352
1990-08-09,8.566352
1990-08-10,8.435568
1990-08-13,8.533656
1990-08-14,8.631744
1990-08-15,8.795224000000001
1990-08-16,8.468264
1990-08-17,8.468264
1990-08-20,8.500960000000001
1990-08-21,8.337480000000001
1990-08-22,8.206696
1990-08-23,7.977824000000001
1990-08-24,8.239392
1990-08-27,8.500960000000001
1990-08-28,8.697136
1990-08-29,8.697136
1990-08-30,8.631744
1990-08-31,8.958704
1990-09-04,8.893312
1990-09-05,8.860616
1990-09-06,8.795224000000001
1990-09-07,9.024096
1990-09-10,9.056792
1990-09-11,9.056792
1990-09-12,8.9914
1990-09-13,8.795224000000001
1990-09-14,8.860616
1990-09-17,8.860616
1990-09-18,8.795224000000001
1990-09-19,8.664439999999999
1990-09-20,8.435568
1990-09-21,8.435568
1990-09-24,8.206696
1990-09-25,7.977824000000001
1990-09-26,7.912432000000001
1990-09-27,7.814344
1990-09-28,8.075911999999999
1990-10-01,8.599048
1990-10-02,8.697136
1990-10-03,8.697136
1990-10-04,8.468264
1990-10-05,8.697136
1990-10-08,8.664439999999999
1990-10-09,8.500960000000001
1990-10-10,8.108608
1990-10-11,8.01052
1990-10-12,8.075911999999999
1990-10-15,8.206696
1990-10-16,8.239392
1990-10-17,8.304784
1990-10-18,8.337480000000001
1990-10-19,8.304784
1990-10-22,8.566352
1990-10-23,8.468264
1990-10-24,8.370175999999999
1990-10-25,8.370175999999999
1990-10-26,8.239392
1990-10-29,8.108608
1990-10-30,8.174
1990-10-31,8.141304
1990-11-01,8.075911999999999
1990-11-02,8.304784
1990-11-05,8.337480000000001
1990-11-06,8.500960000000001
1990-11-07,8.337480000000001
1990-11-08,8.402872
1990-11-09,8.500960000000001
1990-11-12,8.664439999999999
1990-11-13,8.762528
1990-11-14,8.926008
1990-11-15,8.729832
1990-11-16,8.762528
1990-11-19,8.926008
1990-11-20,8.631744
1990-11-21,8.795224000000001
1990-11-23,8.795224000000001
1990-11-26,8.795224000000001
1990-11-27,8.795224000000001
1990-11-28,8.958704
1990-11-29,8.664439999999999
1990-11-30,9.122183999999999
1990-12-03,9.024096
1990-12-04,9.024096
1990-12-05,9.285664
1990-12-06,9.351056
1990-12-07,9.416447999999999
1990-12-10,9.351056
1990-12-11,9.48184
1990-12-12,9.874191999999999
1990-12-13,9.710712
1990-12-14,9.48184
1990-12-17,9.187576
1990-12-18,9.351056
1990-12-19,9.514536
1990-12-20,9.64532
1990-12-21,9.776104
1990-12-24,9.710712
1990-12-26,9.64532
1990-12-27,9.514536
1990-12-28,9.449144
1990-12-31,9.449144
1991-01-02,9.383752000000001
1991-01-03,9.351056
1991-01-04,9.579928
1991-01-07,9.612624
1991-01-08,9.514536
1991-01-09,9.416447999999999
1991-01-10,9.449144
1991-01-11,9.678016
1991-01-14,9.547232000000001
1991-01-15,9.579928
1991-01-16,9.939584
1991-01-17,10.201152
1991-01-18,10.103064
1991-01-21,10.070367999999998
1991-01-22,10.070367999999998
1991-01-23,10.135760000000001
1991-01-24,10.397328
1991-01-25,10.397328
1991-01-28,10.364632
1991-01-29,10.103064
1991-01-30,10.528112
1991-01-31,10.691592
1991-02-01,10.691592
1991-02-04,10.887768
1991-02-05,10.855072
1991-02-06,11.018552
1991-02-07,10.822376
1991-02-08,10.95316
1991-02-11,11.149336
1991-02-12,10.724288
1991-02-13,10.887768
1991-02-14,10.495416
1991-02-15,10.364632
1991-02-19,10.658896
1991-02-20,10.6262
1991-02-21,10.593504
1991-02-22,10.430024000000001
1991-02-25,10.364632
1991-02-26,10.168455999999999
1991-02-27,10.331936
1991-02-28,10.103064
1991-03-01,10.364632
1991-03-04,10.658896
1991-03-05,10.691592
1991-03-06,10.724288
1991-03-07,10.593504
1991-03-08,10.560808
1991-03-11,10.29924
1991-03-12,10.29924
1991-03-13,10.397328
1991-03-14,10.46272
1991-03-15,10.6262
1991-03-18,10.560808
1991-03-19,10.495416
1991-03-20,10.756984
1991-03-21,10.593504
1991-03-22,10.985856
1991-03-25,11.11664
1991-03-26,11.051248
1991-03-27,10.822376
1991-03-28,10.593504
1991-04-01,10.397328
1991-04-02,10.46272
1991-04-03,10.691592
1991-04-04,10.528112
1991-04-05,10.46272
1991-04-08,10.691592
1991-04-09,10.430024000000001
1991-04-10,10.430024000000001
1991-04-11,10.397328
1991-04-12,10.6262
1991-04-15,10.691592
1991-04-16,10.95316
1991-04-17,11.11664
1991-04-18,11.214728
1991-04-19,11.4436
1991-04-22,11.182032000000001
1991-04-23,11.508992
1991-04-24,11.312816
1991-04-25,11.182032000000001
1991-04-26,11.247424
1991-04-29,11.11664
1991-04-30,11.11664
1991-05-01,11.149336
1991-05-02,11.345512
1991-05-03,11.476296000000001
1991-05-06,11.378208
1991-05-07,11.312816
1991-05-08,11.508992
1991-05-09,11.476296000000001
1991-05-10,11.345512
1991-05-13,11.4436
1991-05-14,11.247424
1991-05-15,10.920463999999999
1991-05-16,10.724288
1991-05-17,10.658896
1991-05-20,10.6262
1991-05-21,10.95316
1991-05-22,10.920463999999999
1991-05-23,10.887768
1991-05-24,11.051248
1991-05-28,11.149336
1991-05-29,11.051248
1991-05-30,11.378208
1991-05-31,11.60708
1991-06-03,11.508992
1991-06-04,11.312816
1991-06-05,11.410903999999999
1991-06-06,11.410903999999999
1991-06-07,11.149336
1991-06-10,10.95316
1991-06-11,11.214728
1991-06-12,11.018552
1991-06-13,11.11664
1991-06-14,11.28012
1991-06-17,11.247424
1991-06-18,11.28012
1991-06-19,10.78968
1991-06-20,11.051248
1991-06-21,11.247424
1991-06-24,11.083944
1991-06-25,11.083944
1991-06-26,11.182032000000001
1991-06-27,11.149336
1991-06-28,10.95316
1991-07-01,11.182032000000001
1991-07-02,11.312816
1991-07-03,11.247424
1991-07-05,11.345512
1991-07-08,11.508992
1991-07-09,11.574384
1991-07-10,11.541688
1991-07-11,11.672472
1991-07-12,11.705167999999999
1991-07-15,11.639776
1991-07-16,11.541688
1991-07-17,11.508992
1991-07-18,11.639776
1991-07-19,11.574384
1991-07-22,11.574384
1991-07-23,11.378208
1991-07-24,11.345512
1991-07-25,11.410903999999999
1991-07-26,11.4436
1991-07-29,11.378208
1991-07-30,11.60708
1991-07-31,11.574384
1991-08-01,11.835952
1991-08-02,11.60708
1991-08-05,11.574384
1991-08-06,11.770560000000001
1991-08-07,12.130216
1991-08-08,11.966736000000001
1991-08-09,12.162912
1991-08-12,12.195608
1991-08-13,12.064824
1991-08-14,12.064824
1991-08-15,11.966736000000001
1991-08-16,11.737864
1991-08-19,11.508992
1991-08-20,11.639776
1991-08-21,11.835952
1991-08-22,11.737864
1991-08-23,12.130216
1991-08-26,12.064824
1991-08-27,11.93404
1991-08-28,12.09752
1991-08-29,12.09752
1991-08-30,12.130216
1991-09-03,11.966736000000001
1991-09-04,11.705167999999999
1991-09-05,11.508992
1991-09-06,11.182032000000001
1991-09-09,11.508992
1991-09-10,10.95316
1991-09-11,10.691592
1991-09-12,10.495416
1991-09-13,10.430024000000001
1991-09-16,10.724288
1991-09-17,10.6262
1991-09-18,10.691592
1991-09-19,10.724288
1991-09-20,10.724288
1991-09-23,10.560808
1991-09-24,10.46272
1991-09-25,10.46272
1991-09-26,10.29924
1991-09-27,10.331936
1991-09-30,10.135760000000001
1991-10-01,10.233848
1991-10-02,10.29924
1991-10-03,10.103064
1991-10-04,10.037672
1991-10-07,10.004976
1991-10-08,10.103064
1991-10-09,9.906888
1991-10-10,9.97228
1991-10-11,10.103064
1991-10-14,10.201152
1991-10-15,10.331936
1991-10-16,10.593504
1991-10-17,10.397328
1991-10-18,10.46272
1991-10-21,10.560808
1991-10-22,10.560808
1991-10-23,10.6262
1991-10-24,10.6262
1991-10-25,10.78968
1991-10-28,10.724288
1991-10-29,10.724288
1991-10-30,10.822376
1991-10-31,10.560808
1991-11-01,10.364632
1991-11-04,10.46272
1991-11-05,10.29924
1991-11-06,10.331936
1991-11-07,10.658896
1991-11-08,10.658896
1991-11-11,10.560808
1991-11-12,10.397328
1991-11-13,10.593504
1991-11-14,10.593504
1991-11-15,10.331936
1991-11-18,10.364632
1991-11-19,10.004976
1991-11-20,9.612624
1991-11-21,9.383752000000001
1991-11-22,9.579928
1991-11-25,9.612624
1991-11-26,10.037672
1991-11-27,9.841496000000001
1991-11-29,9.776104
1991-12-02,9.906888
1991-12-03,10.037672
1991-12-04,10.070367999999998
1991-12-05,9.841496000000001
1991-12-06,9.939584
1991-12-09,9.841496000000001
1991-12-10,9.743408
1991-12-11,9.97228
1991-12-12,10.103064
1991-12-13,9.939584
1991-12-16,10.103064
1991-12-17,10.070367999999998
1991-12-18,10.201152
1991-12-19,10.004976
1991-12-20,10.29924
1991-12-23,10.593504
1991-12-24,10.855072
1991-12-26,10.855072
1991-12-27,11.051248
1991-12-30,11.705167999999999
1991-12-31,11.901344
1992-01-02,11.508992
1992-01-03,11.476296000000001
1992-01-06,11.11664
1992-01-07,11.051248
1992-01-08,11.247424
1992-01-09,11.345512
1992-01-10,11.312816
1992-01-13,11.345512
1992-01-14,11.476296000000001
1992-01-15,11.999432
1992-01-16,11.835952
1992-01-17,11.672472
1992-01-20,11.803256
1992-01-21,11.93404
1992-01-22,11.93404
1992-01-23,12.032128
1992-01-24,12.032128
1992-01-27,11.966736000000001
1992-01-28,11.901344
1992-01-29,11.574384
1992-01-30,11.639776
1992-01-31,11.639776
1992-02-03,11.639776
1992-02-04,11.705167999999999
1992-02-05,11.999432
1992-02-06,11.835952
1992-02-07,11.770560000000001
1992-02-10,11.574384
1992-02-11,11.737864
1992-02-12,12.195608
1992-02-13,12.162912
1992-02-14,12.326392
1992-02-18,12.228304
1992-02-19,12.293696
1992-02-20,12.522568
1992-02-21,12.09752
1992-02-24,12.489872
1992-02-25,12.195608
1992-02-26,12.09752
1992-02-27,11.868648
1992-02-28,11.93404
1992-03-02,12.261
1992-03-03,12.326392
1992-03-04,12.293696
1992-03-05,12.326392
1992-03-06,12.261
1992-03-09,11.966736000000001
1992-03-10,11.999432
1992-03-11,11.737864
1992-03-12,11.639776
1992-03-13,11.672472
1992-03-16,11.639776
1992-03-17,11.901344
1992-03-18,12.064824
1992-03-19,12.162912
1992-03-20,12.032128
1992-03-23,11.803256
1992-03-24,11.868648
1992-03-25,11.835952
1992-03-26,11.901344
1992-03-27,11.770560000000001
1992-03-30,11.672472
1992-03-31,11.345512
1992-04-01,11.247424
1992-04-02,11.410903999999999
1992-04-03,11.378208
1992-04-06,11.508992
1992-04-07,11.312816
1992-04-08,11.018552
1992-04-09,11.214728
1992-04-10,11.508992
1992-04-13,11.345512
1992-04-14,11.803256
1992-04-15,11.868648
1992-04-16,11.770560000000001
1992-04-20,12.130216
1992-04-21,12.457175999999999
1992-04-22,12.359088
1992-04-23,12.784136
1992-04-24,12.686048
1992-04-27,12.391784
1992-04-28,12.58796
1992-04-29,12.849528
1992-04-30,12.816832000000002
1992-05-01,12.42448
1992-05-04,12.522568
1992-05-05,12.391784
1992-05-06,12.653352
1992-05-07,12.555264
1992-05-08,12.620656
1992-05-11,12.555264
1992-05-12,12.42448
1992-05-13,12.42448
1992-05-14,12.391784
1992-05-15,12.261
1992-05-18,12.42448
1992-05-19,12.391784
1992-05-20,12.457175999999999
1992-05-21,12.653352
1992-05-22,12.42448
1992-05-26,12.457175999999999
1992-05-27,12.653352
1992-05-28,12.653352
1992-05-29,12.457175999999999
1992-06-01,12.293696
1992-06-02,12.522568
1992-06-03,12.42448
1992-06-04,12.359088
1992-06-05,12.326392
1992-06-08,12.293696
1992-06-09,11.672472
1992-06-10,11.705167999999999
1992-06-11,11.705167999999999
1992-06-12,11.705167999999999
1992-06-15,11.639776
1992-06-16,11.574384
1992-06-17,11.149336
1992-06-18,10.855072
1992-06-19,11.247424
1992-06-22,11.476296000000001
1992-06-23,11.60708
1992-06-24,11.574384
1992-06-25,11.541688
1992-06-26,11.476296000000001
1992-06-29,11.737864
1992-06-30,11.60708
1992-07-01,11.835952
1992-07-02,11.868648
1992-07-06,11.672472
1992-07-07,11.737864
1992-07-08,11.476296000000001
1992-07-09,11.639776
1992-07-10,11.541688
1992-07-13,11.574384
1992-07-14,11.541688
1992-07-15,11.966736000000001
1992-07-16,12.195608
1992-07-17,12.195608
1992-07-20,12.195608
1992-07-21,12.162912
1992-07-22,12.064824
1992-07-23,12.09752
1992-07-24,12.195608
1992-07-27,12.162912
1992-07-28,12.293696
1992-07-29,12.522568
1992-07-30,12.522568
1992-07-31,12.555264
1992-08-03,12.58796
1992-08-04,12.457175999999999
1992-08-05,12.457175999999999
1992-08-06,12.359088
1992-08-07,12.261
1992-08-10,12.228304
1992-08-11,12.162912
1992-08-12,11.966736000000001
1992-08-13,11.868648
1992-08-14,12.228304
1992-08-17,12.130216
1992-08-18,12.032128
1992-08-19,11.770560000000001
1992-08-20,11.901344
1992-08-21,11.93404
1992-08-24,11.672472
1992-08-25,11.737864
1992-08-26,11.999432
1992-08-27,12.032128
1992-08-28,12.130216
1992-08-31,12.293696
1992-09-01,12.42448
1992-09-02,12.489872
1992-09-03,12.457175999999999
1992-09-04,12.228304
1992-09-08,12.09752
1992-09-09,11.966736000000001
1992-09-10,12.162912
1992-09-11,12.489872
1992-09-14,12.293696
1992-09-15,11.93404
1992-09-16,12.195608
1992-09-17,12.130216
1992-09-18,12.195608
1992-09-21,12.130216
1992-09-22,12.326392
1992-09-23,12.228304
1992-09-24,12.326392
1992-09-25,12.42448
1992-09-28,12.620656
1992-09-29,12.522568
1992-09-30,12.555264
1992-10-01,12.489872
1992-10-02,12.293696
1992-10-05,12.359088
1992-10-06,12.261
1992-10-07,12.09752
1992-10-08,12.195608
1992-10-09,12.032128
1992-10-12,12.261
1992-10-13,12.261
1992-10-14,12.555264
1992-10-15,12.718744000000001
1992-10-16,12.718744000000001
1992-10-19,12.947616
1992-10-20,13.143792000000001
1992-10-21,12.980312
1992-10-22,13.045703999999999
1992-10-23,13.045703999999999
1992-10-26,13.143792000000001
1992-10-27,13.372664000000002
1992-10-28,13.372664000000002
1992-10-29,13.666928
1992-10-30,13.56884
1992-11-02,13.339967999999999
1992-11-03,13.470752
1992-11-04,13.372664000000002
1992-11-05,13.209184
1992-11-06,13.307272
1992-11-09,13.307272
1992-11-10,13.241879999999998
1992-11-11,13.307272
1992-11-12,13.307272
1992-11-13,13.372664000000002
1992-11-16,13.307272
1992-11-17,13.176488
1992-11-18,13.241879999999998
1992-11-19,13.241879999999998
1992-11-20,13.40536
1992-11-23,13.372664000000002
1992-11-24,13.666928
1992-11-25,13.830407999999998
1992-11-27,13.797711999999999
1992-11-30,14.026584
1992-12-01,13.961192
1992-12-02,13.797711999999999
1992-12-03,13.307272
1992-12-04,13.40536
1992-12-07,13.438056
1992-12-08,13.372664000000002
1992-12-09,13.241879999999998
1992-12-10,13.111096
1992-12-11,13.013008000000001
1992-12-14,13.0784
1992-12-15,13.111096
1992-12-16,13.111096
1992-12-17,13.0784
1992-12-18,13.438056
1992-12-21,13.601536
1992-12-22,13.56884
1992-12-23,13.634232
1992-12-24,13.503448
1992-12-28,13.503448
1992-12-29,13.601536
1992-12-30,13.438056
1992-12-31,13.274576000000001
1993-01-04,13.56884
1993-01-05,13.40536
1993-01-06,13.699623999999998
1993-01-07,13.732320000000001
1993-01-08,13.765016000000001
1993-01-11,13.666928
1993-01-12,13.470752
1993-01-13,13.666928
1993-01-14,13.765016000000001
1993-01-15,13.928495999999999
1993-01-18,14.124672
1993-01-19,13.8958
1993-01-20,13.8958
1993-01-21,13.961192
1993-01-22,14.288151999999998
1993-01-25,14.353544
1993-01-26,14.353544
1993-01-27,14.157368
1993-01-28,14.091976
1993-01-29,14.05928
1993-02-01,14.222760000000001
1993-02-02,14.190064000000001
1993-02-03,14.124672
1993-02-04,14.157368
1993-02-05,14.157368
1993-02-08,14.222760000000001
1993-02-09,13.830407999999998
1993-02-10,13.797711999999999
1993-02-11,13.699623999999998
1993-02-12,13.503448
1993-02-16,13.470752
1993-02-17,13.241879999999998
1993-02-18,13.241879999999998
1993-02-19,13.274576000000001
1993-02-22,13.339967999999999
1993-02-23,13.209184
1993-02-24,13.241879999999998
1993-02-25,13.176488
1993-02-26,13.143792000000001
1993-03-01,12.980312
1993-03-02,13.045703999999999
1993-03-03,13.045703999999999
1993-03-04,13.176488
1993-03-05,13.045703999999999
1993-03-08,13.372664000000002
1993-03-09,13.634232
1993-03-10,13.830407999999998
1993-03-11,13.56884
1993-03-12,13.438056
1993-03-15,13.438056
1993-03-16,13.765016000000001
1993-03-17,13.536144
1993-03-18,13.536144
1993-03-19,13.438056
1993-03-22,13.372664000000002
1993-03-23,13.372664000000002
1993-03-24,13.536144
1993-03-25,13.863104000000002
1993-03-26,13.503448
1993-03-29,13.634232
1993-03-30,13.470752
1993-03-31,13.601536
1993-04-01,13.601536
1993-04-02,13.503448
1993-04-05,13.536144
1993-04-06,13.961192
1993-04-07,13.765016000000001
1993-04-08,13.699623999999998
1993-04-12,14.124672
1993-04-13,14.320848000000002
1993-04-14,13.961192
1993-04-15,13.863104000000002
1993-04-16,13.928495999999999
1993-04-19,13.993888
1993-04-20,13.765016000000001
1993-04-21,13.503448
1993-04-22,13.601536
1993-04-23,13.601536
1993-04-26,13.634232
