Date,TPIC
2019-05-17,22.540001
2019-05-20,22.52
2019-05-21,23.459999
2019-05-22,23.219998999999998
2019-05-23,22.559998999999998
2019-05-24,21.860001
2019-05-28,21.98
2019-05-29,21.92
2019-05-30,21.459999
2019-05-31,20.85
2019-06-03,21.66
2019-06-04,21.889999
2019-06-05,21.889999
2019-06-06,21.389999
2019-06-07,22.190001000000002
2019-06-10,22.42
2019-06-11,22.93
2019-06-12,22.440001000000002
2019-06-13,23.700001
2019-06-14,23.24
2019-06-17,23.709999
2019-06-18,24.360001
2019-06-19,24.92
2019-06-20,25.030001000000002
2019-06-21,24.969998999999998
2019-06-24,24.59
2019-06-25,24.18
2019-06-26,23.940001000000002
2019-06-27,24.43
2019-06-28,24.719998999999998
2019-07-01,25.139999
2019-07-02,24.780001000000002
2019-07-03,24.48
2019-07-05,24.52
2019-07-08,24.860001
2019-07-09,25.049999
2019-07-10,25.120001000000002
2019-07-11,25.51
2019-07-12,25.66
2019-07-15,25.790001
2019-07-16,25.639999
2019-07-17,25.58
2019-07-18,25.870001000000002
2019-07-19,26.219998999999998
2019-07-22,25.950001
2019-07-23,26.049999
2019-07-24,26.49
2019-07-25,26.059998999999998
2019-07-26,26.389999
2019-07-29,26.0
2019-07-30,26.1
2019-07-31,25.57
2019-08-01,24.99
2019-08-02,25.24
2019-08-05,24.85
2019-08-06,25.059998999999998
2019-08-07,25.24
2019-08-08,21.01
2019-08-09,19.74
2019-08-12,18.799999
2019-08-13,18.65
2019-08-14,18.120001000000002
2019-08-15,17.360001
2019-08-16,17.690001000000002
2019-08-19,17.5
2019-08-20,18.190001000000002
2019-08-21,18.299999
2019-08-22,18.18
2019-08-23,17.280001000000002
2019-08-26,17.690001000000002
2019-08-27,17.370001000000002
2019-08-28,17.620001000000002
2019-08-29,17.799999
2019-08-30,17.639999
2019-09-03,17.16
2019-09-04,17.18
2019-09-05,17.49
2019-09-06,16.959999
2019-09-09,17.6
2019-09-10,17.33
2019-09-11,17.76
2019-09-12,17.879998999999998
2019-09-13,18.309998999999998
2019-09-16,18.77
2019-09-17,19.15
2019-09-18,19.290001
2019-09-19,19.32
2019-09-20,19.73
2019-09-23,19.73
2019-09-24,19.25
2019-09-25,19.379998999999998
2019-09-26,19.440001000000002
2019-09-27,18.785
2019-09-30,18.75
2019-10-01,18.219998999999998
2019-10-02,18.135
2019-10-03,18.43
2019-10-04,19.375
2019-10-07,18.549999
2019-10-08,18.43
2019-10-09,18.76
2019-10-10,19.18
2019-10-11,18.530001000000002
2019-10-14,18.83
2019-10-15,18.959999
2019-10-16,18.985001
2019-10-17,19.389999
2019-10-18,19.43
2019-10-21,19.129998999999998
2019-10-22,19.58
2019-10-23,19.790001
2019-10-24,19.74
2019-10-25,20.120001000000002
2019-10-28,20.57
2019-10-29,20.66
2019-10-30,20.620001000000002
2019-10-31,20.530001000000002
2019-11-01,20.799999
2019-11-04,21.18
2019-11-05,21.67
2019-11-06,21.629998999999998
2019-11-07,16.120001000000002
2019-11-08,16.26
2019-11-11,17.629998999999998
2019-11-12,17.43
2019-11-13,16.76
2019-11-14,16.780001000000002
2019-11-15,16.780001000000002
2019-11-18,16.360001
2019-11-19,16.25
2019-11-20,16.25
2019-11-21,16.299999
2019-11-22,16.950001
2019-11-25,17.790001
2019-11-26,17.639999
2019-11-27,17.799999
2019-11-29,18.049999
2019-12-02,17.610001
2019-12-03,17.35
2019-12-04,17.690001000000002
2019-12-05,17.33
2019-12-06,17.25
2019-12-09,16.945
2019-12-10,16.530001000000002
2019-12-11,16.540001
2019-12-12,16.690001000000002
2019-12-13,17.129998999999998
2019-12-16,17.639999
2019-12-17,18.615
2019-12-18,18.09
2019-12-19,18.280001000000002
2019-12-20,18.620001000000002
2019-12-23,18.860001
2019-12-24,18.65
2019-12-26,18.969998999999998
2019-12-27,18.48
2019-12-30,18.42
2019-12-31,18.51
2020-01-02,18.459999
2020-01-03,18.76
2020-01-06,18.860001
2020-01-07,19.040001
2020-01-08,18.959999
2020-01-09,18.535
2020-01-10,18.530001000000002
2020-01-13,19.440001000000002
2020-01-14,19.674999
2020-01-15,20.190001000000002
2020-01-16,20.35
2020-01-17,20.559998999999998
2020-01-21,20.959999
2020-01-22,20.85
2020-01-23,21.18
2020-01-24,20.74
2020-01-27,19.559998999999998
2020-01-28,20.549999
2020-01-29,20.73
2020-01-30,20.465
2020-01-31,20.75
2020-02-03,20.924999
2020-02-04,21.440001000000002
2020-02-05,22.01
2020-02-06,21.290001
2020-02-07,22.459999
2020-02-10,24.0
2020-02-11,23.57
2020-02-12,24.74
2020-02-13,24.610001
2020-02-14,24.59
2020-02-18,24.4
2020-02-19,26.0
2020-02-20,27.26
2020-02-21,25.969998999999998
2020-02-24,25.040001
2020-02-25,24.129998999999998
2020-02-26,24.02
2020-02-27,23.370001000000002
2020-02-28,23.74
2020-03-02,23.190001000000002
2020-03-03,23.26
2020-03-04,24.299999
2020-03-05,22.85
2020-03-06,21.559998999999998
2020-03-09,17.610001
2020-03-10,18.41
2020-03-11,17.059998999999998
2020-03-12,14.65
2020-03-13,13.99
2020-03-16,11.26
2020-03-17,11.47
2020-03-18,9.63
2020-03-19,11.27
2020-03-20,11.01
2020-03-23,11.01
2020-03-24,14.76
2020-03-25,14.58
2020-03-26,14.28
2020-03-27,14.08
2020-03-30,14.52
2020-03-31,14.78
2020-04-01,12.98
2020-04-02,12.87
2020-04-03,13.31
2020-04-06,14.46
2020-04-07,15.04
2020-04-08,15.84
2020-04-09,16.41
2020-04-13,14.29
2020-04-14,13.92
2020-04-15,13.44
2020-04-16,13.45
2020-04-17,14.88
2020-04-20,15.01
2020-04-21,15.0
2020-04-22,15.66
2020-04-23,15.97
2020-04-24,15.86
2020-04-27,16.110001
2020-04-28,17.09
2020-04-29,18.040001
2020-04-30,17.530001000000002
2020-05-01,16.23
2020-05-04,16.700001
2020-05-05,16.74
2020-05-06,16.68
2020-05-07,16.780001000000002
2020-05-08,18.73
