Date,BDX
1983-07-13,2.796875
1983-07-14,2.734375
1983-07-15,2.765625
1983-07-18,2.828125
1983-07-19,2.804688
1983-07-20,2.789063
1983-07-21,2.71875
1983-07-22,2.78125
1983-07-25,2.75
1983-07-26,2.71875
1983-07-27,2.671875
1983-07-28,2.5625
1983-07-29,2.515625
1983-08-01,2.554688
1983-08-02,2.609375
1983-08-03,2.632813
1983-08-04,2.601563
1983-08-05,2.609375
1983-08-08,2.59375
1983-08-09,2.554688
1983-08-10,2.53125
1983-08-11,2.523438
1983-08-12,2.5625
1983-08-15,2.5
1983-08-16,2.5
1983-08-17,2.546875
1983-08-18,2.515625
1983-08-19,2.5
1983-08-22,2.523438
1983-08-23,2.53125
1983-08-24,2.53125
1983-08-25,2.554688
1983-08-26,2.523438
1983-08-29,2.523438
1983-08-30,2.476563
1983-08-31,2.539063
1983-09-01,2.546875
1983-09-02,2.554688
1983-09-06,2.578125
1983-09-07,2.515625
1983-09-08,2.5625
1983-09-09,2.53125
1983-09-12,2.539063
1983-09-13,2.539063
1983-09-14,2.523438
1983-09-15,2.476563
1983-09-16,2.46875
1983-09-19,2.5
1983-09-20,2.523438
1983-09-21,2.507813
1983-09-22,2.507813
1983-09-23,2.507813
1983-09-26,2.5
1983-09-27,2.5
1983-09-28,2.507813
1983-09-29,2.546875
1983-09-30,2.546875
1983-10-03,2.546875
1983-10-04,2.59375
1983-10-05,2.671875
1983-10-06,2.6875
1983-10-07,2.6875
1983-10-10,2.71875
1983-10-11,2.671875
1983-10-12,2.648438
1983-10-13,2.65625
1983-10-14,2.640625
1983-10-17,2.609375
1983-10-18,2.578125
1983-10-19,2.53125
1983-10-20,2.554688
1983-10-21,2.5625
1983-10-24,2.578125
1983-10-25,2.59375
1983-10-26,2.5625
1983-10-27,2.578125
1983-10-28,2.546875
1983-10-31,2.484375
1983-11-01,2.453125
1983-11-02,2.5
1983-11-03,2.484375
1983-11-04,2.390625
1983-11-07,2.390625
1983-11-08,2.367188
1983-11-09,2.375
1983-11-10,2.40625
1983-11-11,2.4375
1983-11-14,2.414063
1983-11-15,2.398438
1983-11-16,2.375
1983-11-17,2.34375
1983-11-18,2.34375
1983-11-21,2.398438
1983-11-22,2.351563
1983-11-23,2.328125
1983-11-25,2.359375
1983-11-28,2.34375
1983-11-29,2.375
1983-11-30,2.359375
1983-12-01,2.320313
1983-12-02,2.34375
1983-12-05,2.296875
1983-12-06,2.296875
1983-12-07,2.265625
1983-12-08,2.21875
1983-12-09,2.210938
1983-12-12,2.203125
1983-12-13,2.171875
1983-12-14,2.21875
1983-12-15,2.203125
1983-12-16,2.21875
1983-12-19,2.234375
1983-12-20,2.21875
1983-12-21,2.234375
1983-12-22,2.265625
1983-12-23,2.265625
1983-12-27,2.28125
1983-12-28,2.273438
1983-12-29,2.25
1983-12-30,2.296875
1984-01-03,2.359375
1984-01-04,2.398438
1984-01-05,2.445313
1984-01-06,2.445313
1984-01-09,2.421875
1984-01-10,2.429688
1984-01-11,2.4375
1984-01-12,2.421875
1984-01-13,2.40625
1984-01-16,2.414063
1984-01-17,2.421875
1984-01-18,2.445313
1984-01-19,2.445313
1984-01-20,2.429688
1984-01-23,2.414063
1984-01-24,2.390625
1984-01-25,2.328125
1984-01-26,2.335938
1984-01-27,2.28125
1984-01-30,2.226563
1984-01-31,2.265625
1984-02-01,2.28125
1984-02-02,2.28125
1984-02-03,2.242188
1984-02-06,2.328125
1984-02-07,2.296875
1984-02-08,2.203125
1984-02-09,2.226563
1984-02-10,2.234375
1984-02-13,2.179688
1984-02-14,2.195313
1984-02-15,2.203125
1984-02-16,2.195313
1984-02-17,2.1875
1984-02-21,2.132813
1984-02-22,2.140625
1984-02-23,2.15625
1984-02-24,2.203125
1984-02-27,2.195313
1984-02-28,2.171875
1984-02-29,2.179688
1984-03-01,2.21875
1984-03-02,2.1875
1984-03-05,2.171875
1984-03-06,2.15625
1984-03-07,2.125
1984-03-08,2.132813
1984-03-09,2.15625
1984-03-12,2.148438
1984-03-13,2.140625
1984-03-14,2.179688
1984-03-15,2.15625
1984-03-16,2.195313
1984-03-19,2.148438
1984-03-20,2.140625
1984-03-21,2.117188
1984-03-22,2.140625
1984-03-23,2.125
1984-03-26,2.125
1984-03-27,2.179688
1984-03-28,2.210938
1984-03-29,2.1875
1984-03-30,2.1875
1984-04-02,2.164063
1984-04-03,2.171875
1984-04-04,2.171875
1984-04-05,2.171875
1984-04-06,2.15625
1984-04-09,2.15625
1984-04-10,2.179688
1984-04-11,2.171875
1984-04-12,2.210938
1984-04-13,2.171875
1984-04-16,2.1875
1984-04-17,2.203125
1984-04-18,2.203125
1984-04-19,2.203125
1984-04-23,2.210938
1984-04-24,2.203125
1984-04-25,2.21875
1984-04-26,2.195313
1984-04-27,2.171875
1984-04-30,2.179688
1984-05-01,2.179688
1984-05-02,2.21875
1984-05-03,2.171875
1984-05-04,2.140625
1984-05-07,2.148438
1984-05-08,2.148438
1984-05-09,2.1875
1984-05-10,2.179688
1984-05-11,2.164063
1984-05-14,2.140625
1984-05-15,2.15625
1984-05-16,2.164063
1984-05-17,2.132813
1984-05-18,2.140625
1984-05-21,2.125
1984-05-22,2.101563
1984-05-23,2.125
1984-05-24,2.109375
1984-05-25,2.109375
1984-05-29,2.070313
1984-05-30,2.03125
1984-05-31,2.039063
1984-06-01,2.0625
1984-06-04,2.117188
1984-06-05,2.101563
1984-06-06,2.101563
1984-06-07,2.09375
1984-06-08,2.09375
1984-06-11,2.054688
1984-06-12,2.046875
1984-06-13,2.0625
1984-06-14,2.070313
1984-06-15,2.09375
1984-06-18,2.0625
1984-06-19,2.078125
1984-06-20,2.0625
1984-06-21,2.085938
1984-06-22,2.101563
1984-06-25,2.09375
1984-06-26,2.078125
1984-06-27,2.070313
1984-06-28,2.109375
1984-06-29,2.078125
1984-07-02,2.09375
1984-07-03,2.078125
1984-07-05,2.101563
1984-07-06,2.078125
1984-07-09,2.109375
1984-07-10,2.070313
1984-07-11,2.078125
1984-07-12,2.070313
1984-07-13,2.078125
1984-07-16,2.09375
1984-07-17,2.085938
1984-07-18,2.101563
1984-07-19,2.078125
1984-07-20,2.078125
1984-07-23,2.046875
1984-07-24,2.03125
1984-07-25,2.0
1984-07-26,1.960938
1984-07-27,1.929688
1984-07-30,1.945313
1984-07-31,2.03125
1984-08-01,2.070313
1984-08-02,2.148438
1984-08-03,2.15625
1984-08-06,2.203125
1984-08-07,2.1875
1984-08-08,2.195313
1984-08-09,2.234375
1984-08-10,2.21875
1984-08-13,2.226563
1984-08-14,2.273438
1984-08-15,2.28125
1984-08-16,2.304688
1984-08-17,2.328125
1984-08-20,2.3125
1984-08-21,2.34375
1984-08-22,2.359375
1984-08-23,2.40625
1984-08-24,2.40625
1984-08-27,2.367188
1984-08-28,2.367188
1984-08-29,2.382813
1984-08-30,2.375
1984-08-31,2.375
1984-09-04,2.351563
1984-09-05,2.34375
1984-09-06,2.335938
1984-09-07,2.296875
1984-09-10,2.320313
1984-09-11,2.3125
1984-09-12,2.28125
1984-09-13,2.3125
1984-09-14,2.375
1984-09-17,2.382813
1984-09-18,2.40625
1984-09-19,2.398438
1984-09-20,2.390625
1984-09-21,2.34375
1984-09-24,2.328125
1984-09-25,2.359375
1984-09-26,2.359375
1984-09-27,2.351563
1984-09-28,2.335938
1984-10-01,2.34375
1984-10-02,2.320313
1984-10-03,2.28125
1984-10-04,2.320313
1984-10-05,2.3125
1984-10-08,2.273438
1984-10-09,2.320313
1984-10-10,2.28125
1984-10-11,2.296875
1984-10-12,2.304688
1984-10-15,2.304688
1984-10-16,2.265625
1984-10-17,2.242188
1984-10-18,2.226563
1984-10-19,2.296875
1984-10-22,2.28125
1984-10-23,2.289063
1984-10-24,2.28125
1984-10-25,2.304688
1984-10-26,2.265625
1984-10-29,2.25
1984-10-30,2.289063
1984-10-31,2.296875
1984-11-01,2.3125
1984-11-02,2.28125
1984-11-05,2.320313
1984-11-06,2.398438
1984-11-07,2.359375
1984-11-08,2.359375
1984-11-09,2.390625
1984-11-12,2.523438
1984-11-13,2.492188
1984-11-14,2.492188
1984-11-15,2.492188
1984-11-16,2.484375
1984-11-19,2.476563
1984-11-20,2.484375
1984-11-21,2.492188
1984-11-23,2.546875
1984-11-26,2.5
1984-11-27,2.53125
1984-11-28,2.515625
1984-11-29,2.5
1984-11-30,2.523438
1984-12-03,2.515625
1984-12-04,2.539063
1984-12-05,2.46875
1984-12-06,2.460938
1984-12-07,2.46875
1984-12-10,2.46875
1984-12-11,2.476563
1984-12-12,2.453125
1984-12-13,2.46875
1984-12-14,2.476563
1984-12-17,2.46875
1984-12-18,2.507813
1984-12-19,2.484375
1984-12-20,2.453125
1984-12-21,2.4375
1984-12-24,2.492188
1984-12-26,2.484375
1984-12-27,2.460938
1984-12-28,2.5
1984-12-31,2.476563
1985-01-02,2.484375
1985-01-03,2.507813
1985-01-04,2.515625
1985-01-07,2.539063
1985-01-08,2.546875
1985-01-09,2.5625
1985-01-10,2.578125
1985-01-11,2.5625
1985-01-14,2.585938
1985-01-15,2.554688
1985-01-16,2.609375
1985-01-17,2.609375
1985-01-18,2.632813
1985-01-21,2.671875
1985-01-22,2.6875
1985-01-23,2.734375
1985-01-24,2.726563
1985-01-25,2.765625
1985-01-28,2.765625
1985-01-29,2.78125
1985-01-30,2.765625
1985-01-31,2.796875
1985-02-01,2.828125
1985-02-04,2.820313
1985-02-05,2.835938
1985-02-06,2.875
1985-02-07,2.914063
1985-02-08,2.859375
1985-02-11,2.8125
1985-02-12,2.820313
1985-02-13,2.90625
1985-02-14,2.914063
1985-02-15,2.898438
1985-02-19,2.890625
1985-02-20,2.898438
1985-02-21,2.882813
1985-02-22,2.921875
1985-02-25,2.9375
1985-02-26,2.9375
1985-02-27,2.882813
1985-02-28,2.9375
1985-03-01,3.0
1985-03-04,2.921875
1985-03-05,2.867188
1985-03-06,2.84375
1985-03-07,2.835938
1985-03-08,2.804688
1985-03-11,2.75
1985-03-12,2.78125
1985-03-13,2.804688
1985-03-14,2.84375
1985-03-15,2.78125
1985-03-18,2.789063
1985-03-19,2.851563
1985-03-20,2.90625
1985-03-21,2.929688
1985-03-22,2.921875
1985-03-25,2.953125
1985-03-26,2.929688
1985-03-27,3.015625
1985-03-28,3.023438
1985-03-29,3.109375
1985-04-01,3.09375
1985-04-02,3.039063
1985-04-03,3.054688
1985-04-04,3.039063
1985-04-08,2.953125
1985-04-09,2.921875
1985-04-10,2.984375
1985-04-11,3.046875
1985-04-12,3.054688
1985-04-15,3.03125
1985-04-16,3.015625
1985-04-17,3.015625
1985-04-18,3.015625
1985-04-19,3.054688
1985-04-22,3.039063
1985-04-23,3.046875
1985-04-24,3.078125
1985-04-25,3.109375
1985-04-26,3.070313
1985-04-29,3.046875
1985-04-30,2.984375
1985-05-01,2.953125
1985-05-02,2.9375
1985-05-03,2.945313
1985-05-06,3.046875
1985-05-07,3.085938
1985-05-08,3.070313
1985-05-09,3.078125
1985-05-10,3.140625
1985-05-13,3.171875
1985-05-14,3.171875
1985-05-15,3.171875
1985-05-16,3.179688
1985-05-17,3.210938
1985-05-20,3.265625
1985-05-21,3.257813
1985-05-22,3.242188
1985-05-23,3.296875
1985-05-24,3.2890629999999996
1985-05-28,3.257813
1985-05-29,3.28125
1985-05-30,3.273438
1985-05-31,3.3125
1985-06-03,3.3125
1985-06-04,3.296875
1985-06-05,3.3515629999999996
1985-06-06,3.3671879999999996
1985-06-07,3.3125
1985-06-10,3.296875
1985-06-11,3.1875
1985-06-12,3.140625
1985-06-13,3.132813
1985-06-14,3.21875
1985-06-17,3.21875
1985-06-18,3.2890629999999996
1985-06-19,3.3203129999999996
1985-06-20,3.3671879999999996
1985-06-21,3.40625
1985-06-24,3.3671879999999996
1985-06-25,3.3515629999999996
1985-06-26,3.3515629999999996
1985-06-27,3.3671879999999996
1985-06-28,3.4140629999999996
1985-07-01,3.4140629999999996
1985-07-02,3.3515629999999996
1985-07-03,3.3671879999999996
1985-07-05,3.3359379999999996
1985-07-08,3.34375
1985-07-09,3.3515629999999996
1985-07-10,3.359375
1985-07-11,3.421875
1985-07-12,3.5
1985-07-15,3.4140629999999996
1985-07-16,3.375
1985-07-17,3.4375
1985-07-18,3.453125
1985-07-19,3.5390629999999996
1985-07-22,3.578125
1985-07-23,3.59375
1985-07-24,3.59375
1985-07-25,3.609375
1985-07-26,3.59375
1985-07-29,3.5234379999999996
1985-07-30,3.5
1985-07-31,3.53125
1985-08-01,3.5390629999999996
1985-08-02,3.5234379999999996
1985-08-05,3.5390629999999996
1985-08-06,3.5234379999999996
1985-08-07,3.5078129999999996
1985-08-08,3.515625
1985-08-09,3.5546879999999996
1985-08-12,3.53125
1985-08-13,3.5390629999999996
1985-08-14,3.546875
1985-08-15,3.5234379999999996
1985-08-16,3.53125
1985-08-19,3.53125
1985-08-20,3.546875
1985-08-21,3.53125
1985-08-22,3.53125
1985-08-23,3.546875
1985-08-26,3.5390629999999996
1985-08-27,3.53125
1985-08-28,3.546875
1985-08-29,3.5234379999999996
1985-08-30,3.5234379999999996
1985-09-03,3.4921879999999996
1985-09-04,3.484375
1985-09-05,3.515625
1985-09-06,3.5
1985-09-09,3.53125
1985-09-10,3.53125
1985-09-11,3.515625
1985-09-12,3.515625
1985-09-13,3.515625
1985-09-16,3.5
1985-09-17,3.40625
1985-09-18,3.375
1985-09-19,3.375
1985-09-20,3.421875
1985-09-23,3.515625
1985-09-24,3.4765629999999996
1985-09-25,3.46875
1985-09-26,3.4375
1985-09-30,3.453125
1985-10-01,3.5
1985-10-02,3.546875
1985-10-03,3.546875
1985-10-04,3.4765629999999996
1985-10-07,3.328125
1985-10-08,3.328125
1985-10-09,3.375
1985-10-10,3.3359379999999996
1985-10-11,3.328125
1985-10-14,3.3671879999999996
1985-10-15,3.359375
1985-10-16,3.3671879999999996
1985-10-17,3.375
1985-10-18,3.3984379999999996
1985-10-21,3.3828129999999996
1985-10-22,3.375
1985-10-23,3.421875
1985-10-24,3.375
1985-10-25,3.40625
1985-10-28,3.3828129999999996
1985-10-29,3.4296879999999996
1985-10-30,3.46875
1985-10-31,3.4140629999999996
1985-11-01,3.46875
1985-11-04,3.515625
1985-11-05,3.546875
1985-11-06,3.546875
1985-11-07,3.59375
1985-11-08,3.6953129999999996
1985-11-11,3.7734379999999996
1985-11-12,3.75
1985-11-13,3.625
1985-11-14,3.6953129999999996
1985-11-15,3.6796879999999996
1985-11-18,3.734375
1985-11-19,3.75
1985-11-20,3.7734379999999996
1985-11-21,3.8359379999999996
1985-11-22,3.796875
1985-11-25,3.75
1985-11-26,3.7734379999999996
1985-11-27,3.8359379999999996
1985-11-29,3.8203129999999996
1985-12-02,3.8125
1985-12-03,3.8125
1985-12-04,3.84375
1985-12-05,3.8515629999999996
1985-12-06,3.828125
1985-12-09,3.78125
1985-12-10,3.828125
1985-12-11,3.9140629999999996
1985-12-12,3.9296879999999996
1985-12-13,4.015625
1985-12-16,4.070313
1985-12-17,4.039063
1985-12-18,4.007813
1985-12-19,4.046875
1985-12-20,4.023438
1985-12-23,3.984375
1985-12-24,3.921875
1985-12-26,3.9375
1985-12-27,3.9140629999999996
1985-12-30,3.9375
1985-12-31,3.875
1986-01-02,3.8984379999999996
1986-01-03,3.9765629999999996
1986-01-06,3.953125
1986-01-07,4.046875
1986-01-08,4.0
1986-01-09,3.9609379999999996
1986-01-10,3.953125
1986-01-13,3.984375
1986-01-14,4.0
1986-01-15,4.15625
1986-01-16,4.234375
1986-01-17,4.328125
1986-01-20,4.242188
1986-01-21,4.203125
1986-01-22,4.234375
1986-01-23,4.140625
1986-01-24,4.171875
1986-01-27,4.1875
1986-01-28,4.40625
1986-01-29,4.414063
1986-01-30,4.320313
1986-01-31,4.328125
1986-02-03,4.359375
1986-02-04,4.390625
1986-02-05,4.3125
1986-02-06,4.335938
1986-02-07,4.328125
1986-02-10,4.335938
1986-02-11,4.3125
1986-02-12,4.265625
1986-02-13,4.257813
1986-02-14,4.296875
1986-02-18,4.359375
1986-02-19,4.3125
1986-02-20,4.34375
1986-02-21,4.320313
1986-02-24,4.28125
1986-02-25,4.25
1986-02-26,4.234375
1986-02-27,4.242188
1986-02-28,4.296875
1986-03-03,4.265625
1986-03-04,4.21875
1986-03-05,4.359375
1986-03-06,4.5
1986-03-07,4.6875
1986-03-10,4.6875
1986-03-11,4.625
1986-03-12,4.6875
1986-03-13,4.71875
1986-03-14,4.78125
1986-03-17,4.78125
1986-03-18,4.71875
1986-03-19,4.71875
1986-03-20,4.796875
1986-03-21,4.78125
1986-03-24,5.15625
1986-03-25,5.4375
1986-03-26,5.40625
1986-03-27,5.46875
1986-03-31,5.390625
1986-04-01,5.34375
1986-04-02,5.171875
1986-04-03,5.109375
1986-04-04,4.921875
1986-04-07,5.15625
1986-04-08,5.25
1986-04-09,5.359375
1986-04-10,5.5
1986-04-11,5.640625
1986-04-14,5.828125
1986-04-15,6.03125
1986-04-16,6.28125
1986-04-17,6.0625
1986-04-18,6.0625
1986-04-21,6.1875
1986-04-22,6.25
1986-04-23,6.28125
1986-04-24,6.265625
1986-04-25,6.25
1986-04-28,6.09375
1986-04-29,5.890625
1986-04-30,5.78125
1986-05-01,5.65625
1986-05-02,5.875
1986-05-05,5.875
1986-05-06,5.84375
1986-05-07,5.84375
1986-05-08,5.828125
1986-05-09,5.875
1986-05-12,5.875
1986-05-13,5.875
1986-05-14,5.921875
1986-05-15,6.015625
1986-05-16,6.203125
1986-05-19,6.28125
1986-05-20,6.390625
1986-05-21,6.484375
1986-05-22,6.53125
1986-05-23,6.765625
1986-05-27,6.84375
1986-05-28,6.875
1986-05-29,6.84375
1986-05-30,6.796875
1986-06-02,6.609375
1986-06-03,6.703125
1986-06-04,6.640625
1986-06-05,6.5625
1986-06-06,6.640625
1986-06-09,6.5
1986-06-10,6.4375
1986-06-11,6.515625
1986-06-12,6.59375
1986-06-13,6.84375
1986-06-16,6.796875
1986-06-17,6.734375
1986-06-18,6.78125
1986-06-19,6.703125
1986-06-20,6.78125
1986-06-23,6.65625
1986-06-24,6.609375
1986-06-25,6.796875
1986-06-26,6.84375
1986-06-27,6.84375
1986-06-30,6.890625
1986-07-01,7.109375
1986-07-02,7.359375
1986-07-03,7.359375
1986-07-07,6.8125
1986-07-08,6.71875
1986-07-09,6.84375
1986-07-10,6.734375
1986-07-11,6.78125
1986-07-14,6.5625
1986-07-15,6.34375
1986-07-16,6.625
1986-07-17,6.875
1986-07-18,6.859375
1986-07-21,6.609375
1986-07-22,7.171875
1986-07-23,7.09375
1986-07-24,7.15625
1986-07-25,7.046875
1986-07-28,7.0
1986-07-29,6.96875
1986-07-30,6.875
1986-07-31,6.9375
1986-08-01,6.84375
1986-08-04,6.71875
1986-08-05,6.921875
1986-08-06,6.984375
1986-08-07,6.96875
1986-08-08,7.0
1986-08-11,7.203125
1986-08-12,7.328125
1986-08-13,7.46875
1986-08-14,7.515625
1986-08-15,7.59375
1986-08-18,7.5625
1986-08-19,7.609375
1986-08-20,7.59375
1986-08-21,7.5
1986-08-22,7.34375
1986-08-25,7.234375
1986-08-26,7.25
1986-08-27,7.25
1986-08-28,7.28125
1986-08-29,7.296875
1986-09-02,7.15625
1986-09-03,7.03125
1986-09-04,6.921875
1986-09-05,6.765625
1986-09-08,6.546875
1986-09-09,6.59375
1986-09-10,6.40625
1986-09-11,6.03125
1986-09-12,5.875
1986-09-15,6.015625
1986-09-16,6.015625
1986-09-17,6.046875
1986-09-18,6.015625
1986-09-19,6.09375
1986-09-22,6.125
1986-09-23,6.046875
1986-09-24,6.234375
1986-09-25,6.03125
1986-09-26,5.984375
1986-09-29,6.09375
1986-09-30,6.15625
1986-10-01,6.1875
1986-10-02,6.15625
1986-10-03,6.15625
1986-10-06,6.125
1986-10-07,6.078125
1986-10-08,6.234375
1986-10-09,6.359375
1986-10-10,6.453125
1986-10-13,6.421875
1986-10-14,6.375
1986-10-15,6.484375
1986-10-16,6.59375
1986-10-17,6.515625
1986-10-20,6.4375
1986-10-21,6.453125
1986-10-22,6.453125
1986-10-23,6.515625
1986-10-24,6.5625
1986-10-27,6.625
1986-10-28,6.6875
1986-10-29,6.671875
1986-10-30,6.65625
1986-10-31,6.625
1986-11-03,6.59375
1986-11-04,6.5625
1986-11-05,6.578125
1986-11-06,6.609375
1986-11-07,6.5625
1986-11-10,6.65625
1986-11-11,6.625
1986-11-12,6.46875
1986-11-13,6.484375
1986-11-14,6.515625
1986-11-17,6.40625
1986-11-18,5.96875
1986-11-19,5.9375
1986-11-20,6.125
1986-11-21,6.28125
1986-11-24,6.28125
1986-11-25,6.15625
1986-11-26,6.140625
1986-11-28,6.0
1986-12-01,5.984375
1986-12-02,6.125
1986-12-03,6.109375
1986-12-04,5.90625
1986-12-05,5.875
1986-12-08,6.015625
1986-12-09,6.0625
1986-12-10,6.03125
1986-12-11,5.90625
1986-12-12,6.03125
1986-12-15,5.953125
1986-12-16,6.03125
1986-12-17,6.03125
1986-12-18,6.078125
1986-12-19,6.25
1986-12-22,6.25
1986-12-23,6.1875
1986-12-24,6.21875
1986-12-26,6.328125
1986-12-29,6.265625
1986-12-30,6.234375
1986-12-31,6.25
1987-01-02,6.328125
1987-01-05,6.390625
1987-01-06,6.46875
1987-01-07,6.5
1987-01-08,6.5
1987-01-09,6.625
1987-01-12,6.703125
1987-01-13,6.8125
1987-01-14,6.9375
1987-01-15,6.9375
1987-01-16,6.9375
1987-01-19,7.015625
1987-01-20,7.0625
1987-01-21,7.125
1987-01-22,7.28125
1987-01-23,7.0
1987-01-26,6.796875
1987-01-27,6.9375
1987-01-28,7.03125
1987-01-29,6.921875
1987-01-30,6.953125
1987-02-02,7.0625
1987-02-03,7.03125
1987-02-04,7.03125
1987-02-05,7.0
1987-02-06,6.921875
1987-02-09,6.8125
1987-02-10,6.8125
1987-02-11,6.875
1987-02-12,6.96875
1987-02-13,7.046875
1987-02-17,7.46875
1987-02-18,7.875
1987-02-19,7.8125
1987-02-20,7.59375
1987-02-23,7.546875
1987-02-24,7.59375
1987-02-25,7.828125
1987-02-26,7.96875
1987-02-27,8.078125
1987-03-02,7.90625
1987-03-03,7.8125
1987-03-04,7.78125
1987-03-05,8.0
1987-03-06,8.125
1987-03-09,8.125
1987-03-10,8.125
1987-03-11,7.9375
1987-03-12,8.203125
1987-03-13,8.140625
1987-03-16,8.171875
1987-03-17,8.171875
1987-03-18,8.28125
1987-03-19,8.25
1987-03-20,8.296875
1987-03-23,8.171875
1987-03-24,8.25
1987-03-25,8.203125
1987-03-26,8.171875
1987-03-27,8.03125
1987-03-30,7.78125
1987-03-31,7.828125
1987-04-01,7.921875
1987-04-02,8.03125
1987-04-03,8.09375
1987-04-06,8.140625
1987-04-07,7.9375
1987-04-08,7.90625
1987-04-09,7.703125
1987-04-10,7.53125
1987-04-13,7.34375
1987-04-14,7.078125
1987-04-15,7.484375
1987-04-16,7.5625
1987-04-20,7.5
1987-04-21,7.609375
1987-04-22,7.53125
1987-04-23,7.375
1987-04-24,7.125
1987-04-27,7.203125
1987-04-28,6.96875
1987-04-29,7.015625
1987-04-30,7.203125
1987-05-01,7.265625
1987-05-04,7.265625
1987-05-05,7.15625
1987-05-06,7.0625
1987-05-07,7.109375
1987-05-08,7.03125
1987-05-11,7.0
1987-05-12,6.90625
1987-05-13,6.890625
1987-05-14,6.9375
1987-05-15,6.75
1987-05-18,6.4375
1987-05-19,6.390625
1987-05-20,6.5
1987-05-21,6.875
1987-05-22,7.046875
1987-05-26,7.203125
1987-05-27,7.03125
1987-05-28,6.875
1987-05-29,6.8125
1987-06-01,6.859375
1987-06-02,6.890625
1987-06-03,7.1875
1987-06-04,7.4375
1987-06-05,7.515625
1987-06-08,7.578125
1987-06-09,7.65625
1987-06-10,7.5625
1987-06-11,7.546875
1987-06-12,7.703125
1987-06-15,7.6875
1987-06-16,7.6875
1987-06-17,7.703125
1987-06-18,7.703125
1987-06-19,7.78125
1987-06-22,7.921875
1987-06-23,8.0
1987-06-24,7.90625
1987-06-25,8.0
1987-06-26,7.96875
1987-06-29,8.03125
1987-06-30,7.96875
1987-07-01,7.84375
1987-07-02,7.8125
1987-07-06,7.875
1987-07-07,7.828125
1987-07-08,7.828125
1987-07-09,7.734375
1987-07-10,7.875
1987-07-13,7.78125
1987-07-14,7.703125
1987-07-15,7.671875
1987-07-16,7.65625
1987-07-17,7.640625
1987-07-20,7.515625
1987-07-21,7.4375
1987-07-22,7.375
1987-07-23,7.4375
1987-07-24,7.640625
1987-07-27,7.765625
1987-07-28,7.6875
1987-07-29,7.59375
1987-07-30,7.78125
1987-07-31,7.75
1987-08-03,7.796875
1987-08-04,7.828125
1987-08-05,7.859375
1987-08-06,7.984375
1987-08-07,8.09375
1987-08-10,8.203125
1987-08-11,8.40625
1987-08-12,8.296875
1987-08-13,8.359375
1987-08-14,8.34375
1987-08-17,8.25
1987-08-18,8.359375
1987-08-19,8.359375
1987-08-20,8.515625
1987-08-21,8.5625
1987-08-24,8.4375
1987-08-25,8.390625
1987-08-26,8.359375
1987-08-27,8.328125
1987-08-28,8.1875
1987-08-31,8.34375
1987-09-01,8.078125
1987-09-02,7.875
1987-09-03,7.90625
1987-09-04,7.90625
1987-09-08,7.875
1987-09-09,7.890625
1987-09-10,7.96875
1987-09-11,8.21875
1987-09-14,8.21875
1987-09-15,8.0625
1987-09-16,8.03125
1987-09-17,8.03125
1987-09-18,8.0
1987-09-21,8.0
1987-09-22,7.96875
1987-09-23,7.890625
1987-09-24,7.84375
1987-09-25,7.8125
1987-09-28,8.015625
1987-09-29,7.921875
1987-09-30,7.890625
1987-10-01,7.9375
1987-10-02,7.90625
1987-10-05,7.84375
1987-10-06,7.34375
1987-10-07,7.40625
1987-10-08,7.421875
1987-10-09,7.5
1987-10-12,7.484375
1987-10-13,7.5625
1987-10-14,7.3125
1987-10-15,6.953125
1987-10-16,6.984375
1987-10-19,6.03125
1987-10-20,5.6875
1987-10-21,6.0
1987-10-22,5.921875
1987-10-23,6.0625
1987-10-26,5.875
1987-10-27,5.625
1987-10-28,5.65625
1987-10-29,5.90625
1987-10-30,6.34375
1987-11-02,6.5
1987-11-03,6.4375
1987-11-04,6.40625
1987-11-05,6.375
1987-11-06,6.5
1987-11-09,6.40625
1987-11-10,6.21875
1987-11-11,6.40625
1987-11-12,6.28125
1987-11-13,6.21875
1987-11-16,6.21875
1987-11-17,6.15625
1987-11-18,6.21875
1987-11-19,6.171875
1987-11-20,6.4375
1987-11-23,6.5625
1987-11-24,6.484375
1987-11-25,6.21875
1987-11-27,6.203125
1987-11-30,5.828125
1987-12-01,5.828125
1987-12-02,5.84375
1987-12-03,5.53125
1987-12-04,5.546875
1987-12-07,5.515625
1987-12-08,5.84375
1987-12-09,5.875
1987-12-10,5.578125
1987-12-11,5.5625
1987-12-14,5.625
1987-12-15,5.84375
1987-12-16,6.21875
1987-12-17,6.03125
1987-12-18,6.0
1987-12-21,6.03125
1987-12-22,6.046875
1987-12-23,6.234375
1987-12-24,6.3125
1987-12-28,6.125
1987-12-29,6.140625
1987-12-30,6.25
1987-12-31,6.375
1988-01-04,6.4375
1988-01-05,6.75
1988-01-06,6.953125
1988-01-07,6.96875
1988-01-08,6.65625
1988-01-11,6.8125
1988-01-12,6.65625
1988-01-13,6.625
1988-01-14,6.609375
1988-01-15,6.859375
1988-01-18,6.828125
1988-01-19,6.75
1988-01-20,6.59375
1988-01-21,6.6875
1988-01-22,7.0625
1988-01-25,7.15625
1988-01-26,7.09375
1988-01-27,7.1875
1988-01-28,7.296875
1988-01-29,7.265625
1988-02-01,7.28125
1988-02-02,7.234375
1988-02-03,7.171875
1988-02-04,7.046875
1988-02-05,6.96875
1988-02-08,6.984375
1988-02-09,7.0625
