Date,CS
1999-11-18,46.875
1999-11-19,47.607422
1999-11-22,46.508789
1999-11-23,46.875
1999-11-24,46.264648
1999-11-26,45.898438
1999-11-29,45.166016
1999-11-30,45.776367
1999-12-01,46.508789
1999-12-02,46.142578
1999-12-03,46.75293
1999-12-06,47.363281
1999-12-07,47.485352
1999-12-08,47.851563
1999-12-09,46.875
1999-12-10,46.386719
1999-12-13,46.142578
1999-12-14,45.654297
1999-12-15,45.898438
1999-12-16,46.264648
1999-12-17,46.264648
1999-12-20,46.264648
1999-12-21,46.630859
1999-12-22,46.630859
1999-12-23,46.508789
1999-12-27,46.386719
1999-12-28,47.607422
1999-12-29,47.607422
1999-12-30,48.583984
1999-12-31,48.095703
2000-01-03,48.339844
2000-01-04,46.875
2000-01-05,46.875
2000-01-06,47.119141
2000-01-07,47.241211
2000-01-10,47.241211
2000-01-11,46.75293
2000-01-12,47.363281
2000-01-13,46.99707
2000-01-14,46.99707
2000-01-18,46.875
2000-01-19,46.142578
2000-01-20,45.898438
2000-01-21,45.776367
2000-01-24,44.799805
2000-01-25,43.701172
2000-01-26,42.724609
2000-01-27,43.701172
2000-01-28,42.96875
2000-01-31,42.480469
2000-02-01,42.96875
2000-02-02,42.724609
2000-02-03,44.555664
2000-02-04,43.945313
2000-02-07,43.945313
2000-02-08,45.410156
2000-02-09,45.654297
2000-02-10,44.433594
2000-02-11,43.945313
2000-02-14,43.579102
2000-02-15,42.114258
2000-02-16,43.457031
2000-02-17,42.96875
2000-02-18,42.96875
2000-02-22,43.212891
2000-02-23,43.457031
2000-02-24,42.724609
2000-02-25,41.992188
2000-02-28,40.039063
2000-02-29,39.550781
2000-03-01,39.306641
2000-03-02,40.649414
2000-03-03,40.283203
2000-03-06,41.015625
2000-03-07,40.527344
2000-03-08,41.015625
2000-03-09,41.503906
2000-03-10,41.259766
2000-03-13,41.015625
2000-03-14,41.259766
2000-03-15,41.259766
2000-03-16,42.96875
2000-03-17,44.677734
2000-03-20,43.945313
2000-03-21,45.043945
2000-03-22,47.607422
2000-03-23,48.339844
2000-03-24,48.828125
2000-03-27,48.339844
2000-03-28,47.851563
2000-03-29,47.607422
2000-03-30,47.607422
2000-03-31,48.828125
2000-04-03,48.583984
2000-04-04,48.583984
2000-04-05,47.607422
2000-04-06,48.339844
2000-04-07,48.583984
2000-04-10,47.729492
2000-04-11,48.339844
2000-04-12,48.950195
2000-04-13,48.828125
2000-04-14,48.706055
2000-04-17,46.142578
2000-04-18,45.410156
2000-04-19,44.433594
2000-04-20,45.532227
2000-04-24,45.166016
2000-04-25,44.799805
2000-04-26,45.410156
2000-04-27,44.311523
2000-04-28,44.433594
2000-05-01,44.189453
2000-05-02,45.898438
2000-05-03,45.410156
2000-05-04,45.654297
2000-05-05,45.166016
2000-05-08,45.898438
2000-05-09,46.99707
2000-05-10,47.485352
2000-05-11,46.508789
2000-05-12,48.339844
2000-05-15,47.851563
2000-05-16,48.583984
2000-05-17,47.119141
2000-05-18,47.973633
2000-05-19,47.607422
2000-05-22,48.095703
2000-05-23,48.095703
2000-05-24,48.339844
2000-05-25,48.095703
2000-05-26,46.386719
2000-05-30,45.776367
2000-05-31,45.410156
2000-06-01,45.898438
2000-06-02,47.729492
2000-06-05,47.363281
2000-06-06,48.583984
2000-06-07,49.560547
2000-06-08,49.560547
2000-06-09,49.560547
2000-06-12,48.828125
2000-06-13,49.072266
2000-06-14,49.804688
2000-06-15,48.828125
2000-06-16,49.560547
2000-06-19,49.316406
2000-06-20,49.194336
2000-06-21,47.851563
2000-06-22,47.851563
2000-06-23,47.851563
2000-06-26,47.241211
2000-06-27,47.119141
2000-06-28,48.095703
2000-06-29,48.706055
2000-06-30,49.072266
2000-07-03,48.583984
2000-07-05,49.316406
2000-07-06,49.072266
2000-07-07,49.560547
2000-07-10,49.438477
2000-07-11,49.194336
2000-07-12,49.926758
2000-07-13,49.194336
2000-07-14,49.194336
2000-07-17,49.560547
2000-07-18,50.048828
2000-07-19,50.048828
2000-07-20,51.879883
2000-07-21,51.269531
2000-07-24,52.734375
2000-07-25,53.100586
2000-07-26,53.466797
2000-07-27,52.734375
2000-07-28,51.757813
2000-07-31,52.734375
2000-08-01,52.490233999999994
2000-08-02,52.490233999999994
2000-08-03,52.734375
2000-08-04,52.734375
2000-08-07,54.565430000000006
2000-08-08,54.443358999999994
2000-08-09,53.161621
2000-08-10,53.955078
2000-08-11,53.83300799999999
2000-08-14,53.894043
2000-08-15,54.565430000000006
2000-08-16,55.053711
2000-08-17,55.419922
2000-08-18,55.297852
2000-08-21,54.19921899999999
2000-08-22,54.565430000000006
2000-08-23,54.931641000000006
2000-08-24,54.077148
2000-08-25,54.6875
2000-08-28,54.931641000000006
2000-08-29,53.955078
2000-08-30,52.001953
2000-08-31,51.025391
2000-09-01,51.269531
2000-09-05,52.612305000000006
2000-09-06,51.269531
2000-09-07,51.757813
2000-09-08,51.513672
2000-09-11,51.391602
2000-09-12,50.109863
2000-09-13,50.109863
2000-09-14,50.537109
2000-09-15,51.269531
2000-09-18,49.072266
2000-09-19,48.706055
2000-09-20,47.363281
2000-09-21,46.630859
2000-09-22,49.072266
2000-09-25,50.292969
2000-09-26,49.316406
2000-09-27,48.583984
2000-09-28,49.804688
2000-09-29,46.508789
2000-10-02,46.875
2000-10-03,48.828125
2000-10-04,48.339844
2000-10-05,48.828125
2000-10-06,46.020508
2000-10-09,42.480469
2000-10-10,45.166016
2000-10-11,41.015625
2000-10-12,42.480469
2000-10-13,40.649414
2000-10-16,41.992188
2000-10-17,43.457031
2000-10-18,42.480469
2000-10-19,44.067383
2000-10-20,43.823242
2000-10-23,44.189453
2000-10-24,45.166016
2000-10-25,43.334961
2000-10-26,43.945313
2000-10-27,45.043945
2000-10-30,44.921875
2000-10-31,46.264648
2000-11-01,43.823242
2000-11-02,46.386719
2000-11-03,47.119141
2000-11-06,46.875
2000-11-07,47.363281
2000-11-08,45.043945
2000-11-09,43.457031
2000-11-10,44.555664
2000-11-13,43.09082
2000-11-14,44.433594
2000-11-15,44.921875
2000-11-16,42.96875
2000-11-17,42.96875
2000-11-20,44.433594
2000-11-21,42.724609
2000-11-22,40.771484
2000-11-24,42.480469
2000-11-27,43.457031
2000-11-28,43.701172
2000-11-29,44.006347999999996
2000-11-30,42.480469
2000-12-01,44.311523
2000-12-04,43.701172
2000-12-05,44.433594
2000-12-06,46.142578
2000-12-07,44.677734
2000-12-08,44.433594
2000-12-11,46.508789
2000-12-12,46.142578
2000-12-13,46.005249
2000-12-14,44.921875
2000-12-15,43.945313
2000-12-18,43.945313
2000-12-19,44.86084
2000-12-20,43.457031
2000-12-21,44.189453
2000-12-22,44.433594
2000-12-26,44.189453
2000-12-27,45.654297
2000-12-28,45.288086
2000-12-29,46.630859
2001-01-02,46.630859
2001-01-03,45.898438
2001-01-04,48.339844
2001-01-05,47.851563
2001-01-08,49.072266
2001-01-09,48.583984
2001-01-10,48.583984
2001-01-11,50.292969
2001-01-12,49.926758
2001-01-16,48.583984
2001-01-17,50.048828
2001-01-18,50.537109
2001-01-19,49.804688
2001-01-22,49.560547
2001-01-23,49.560547
2001-01-24,49.606322999999996
2001-01-25,49.072266
2001-01-26,50.537109
2001-01-29,50.415039
2001-01-30,51.269531
2001-01-31,52.001953
2001-02-01,51.635742
2001-02-02,51.269531
2001-02-05,51.269531
2001-02-06,52.001953
2001-02-07,52.001953
2001-02-08,49.438477
2001-02-09,49.438477
2001-02-12,49.194336
2001-02-13,49.194336
2001-02-14,48.339844
2001-02-15,46.875
2001-02-16,46.386719
2001-02-20,45.410156
2001-02-21,44.067383
2001-02-22,44.631958000000004
2001-02-23,43.701172
2001-02-26,44.631958000000004
2001-02-27,45.043945
2001-02-28,44.342040999999995
2001-03-01,43.640137
2001-03-02,43.640137
2001-03-05,43.640137
2001-03-06,44.235229
2001-03-07,43.701172
2001-03-08,44.799805
2001-03-09,43.701172
2001-03-12,42.08374
2001-03-13,42.08374
2001-03-14,42.08374
2001-03-15,41.748047
2001-03-16,41.992188
2001-03-19,41.503906
2001-03-20,42.480469
2001-03-21,42.480469
2001-03-22,40.039063
2001-03-23,41.259766
2001-03-26,42.602539
2001-03-27,42.480469
2001-03-28,41.992188
2001-03-29,41.320801
2001-03-30,42.724609
2001-04-02,42.724609
2001-04-03,41.992188
2001-04-04,41.168213
2001-04-05,42.724609
2001-04-06,42.480469
2001-04-09,42.607422
2001-04-10,43.828125
2001-04-11,44.072266
2001-04-12,44.072266
2001-04-16,43.701172
2001-04-17,44.433594
2001-04-18,45.898438
2001-04-19,46.142578
2001-04-20,46.630859
2001-04-23,45.556641
2001-04-24,45.458984
2001-04-25,44.921875
2001-04-26,45.410156
2001-04-27,45.214844
2001-04-30,45.048828
2001-05-01,45.800781
2001-05-02,45.654297
2001-05-03,45.537109
2001-05-04,45.410156
2001-05-07,45.3125
2001-05-08,45.654297
2001-05-09,45.166016
2001-05-10,45.898438
2001-05-11,45.898438
2001-05-14,45.507813
2001-05-15,45.410156
2001-05-16,45.410156
2001-05-17,45.898438
2001-05-18,45.849609
2001-05-21,45.654297
2001-05-22,46.630859
2001-05-23,45.166016
2001-05-24,45.410156
2001-05-25,45.410156
2001-05-29,45.410156
2001-05-30,45.166016
2001-05-31,44.921875
2001-06-01,44.677734
2001-06-04,44.921875
2001-06-05,44.921875
2001-06-06,44.677734
2001-06-07,43.652344
2001-06-08,43.652344
2001-06-11,43.457031
2001-06-12,42.138672
2001-06-13,42.871094
2001-06-14,42.871094
2001-06-15,41.503906
2001-06-18,41.992188
2001-06-19,42.578125
2001-06-20,41.650391
2001-06-21,41.992188
2001-06-22,42.851563
2001-06-25,42.236328
2001-06-26,41.503906
2001-06-27,40.283203
2001-06-28,40.771484
2001-06-29,40.722656
2001-07-02,40.527344
2001-07-03,41.259766
2001-07-05,39.550781
2001-07-06,39.0625
2001-07-09,38.818359
2001-07-10,39.306641
2001-07-11,37.841797
2001-07-12,40.185547
2001-07-13,40.527344
2001-07-16,40.283203
2001-07-17,40.039063
2001-07-18,39.941406
2001-07-19,41.748047
2001-07-20,42.119141
2001-07-23,42.236328
2001-07-24,41.015625
2001-07-25,41.015625
2001-07-26,40.283203
2001-07-27,40.283203
2001-07-30,40.283203
2001-07-31,41.015625
2001-08-01,41.503906
2001-08-02,41.992188
2001-08-03,41.992188
2001-08-06,41.503906
2001-08-07,42.138672
2001-08-08,41.40625
2001-08-09,41.015625
2001-08-10,40.039063
2001-08-13,40.429688
2001-08-14,42.480469
2001-08-15,41.992188
2001-08-16,41.455078
2001-08-17,40.380859
2001-08-20,40.722656
2001-08-21,41.015625
2001-08-22,41.503906
2001-08-23,41.259766
2001-08-24,41.259766
2001-08-27,41.259766
2001-08-28,41.992188
2001-08-29,41.992188
2001-08-30,41.367188
2001-08-31,41.015625
2001-09-04,39.794922
2001-09-05,39.697266
2001-09-06,38.574219
2001-09-07,37.597656
2001-09-10,35.888672
2001-09-17,33.203125
2001-09-18,33.203125
2001-09-19,32.714844
2001-09-20,29.912109
2001-09-21,27.34375
2001-09-24,29.785156
2001-09-25,30.957031
2001-09-26,31.601563
2001-09-27,31.640625
2001-09-28,34.179688
2001-10-01,32.861328
2001-10-02,31.835938
2001-10-03,32.109375
2001-10-04,32.617188
2001-10-05,32.275391
2001-10-08,32.763672
2001-10-09,32.03125
2001-10-10,31.962891
2001-10-11,33.349609
2001-10-12,33.251953
2001-10-15,32.861328
2001-10-16,33.183594
2001-10-17,34.140625
2001-10-18,33.789063
2001-10-19,33.203125
2001-10-22,34.511719
2001-10-23,35.244141
2001-10-24,36.132813
2001-10-25,35.15625
2001-10-26,35.400391
2001-10-29,35.546875
2001-10-30,34.570313
2001-10-31,35.351563
2001-11-01,36.035156
2001-11-02,36.025391
2001-11-05,36.71875
2001-11-06,36.425781
2001-11-07,36.992188
2001-11-08,38.320313
2001-11-09,37.939453
2001-11-12,37.509766
2001-11-13,38.671875
2001-11-14,40.039063
2001-11-15,40.957031
2001-11-16,40.830078
2001-11-19,41.318359
2001-11-20,39.970703
2001-11-21,39.335938
2001-11-23,39.042969
2001-11-26,38.886719
2001-11-27,39.355469
2001-11-28,38.642578
2001-11-29,38.378906
2001-11-30,37.695313
2001-12-03,38.173828
2001-12-04,38.554688
2001-12-05,39.560547
2001-12-06,40.957031
2001-12-07,40.527344
2001-12-10,40.527344
2001-12-11,40.3125
2001-12-12,40.742188
2001-12-13,39.814453
2001-12-14,40.625
2001-12-17,41.611328
2001-12-18,41.796875
2001-12-19,41.962891
2001-12-20,41.503906
2001-12-21,41.601563
2001-12-24,41.396484
2001-12-26,41.572266
2001-12-27,41.552734
2001-12-28,41.269531
2001-12-31,41.650391
2002-01-02,41.992188
2002-01-03,42.617188
2002-01-04,43.115234
2002-01-07,43.554688
2002-01-08,42.236328
2002-01-09,42.353516
2002-01-10,42.714844
2002-01-11,42.773438
2002-01-14,42.207031
2002-01-15,41.835938
2002-01-16,40.332031
2002-01-17,42.285156
2002-01-18,41.552734
2002-01-22,40.625
2002-01-23,41.191406
2002-01-24,41.201172
2002-01-25,40.615234
2002-01-28,40.859375
2002-01-29,38.28125
2002-01-30,38.642578
2002-01-31,37.568359
2002-02-01,36.767578
2002-02-04,35.839844
2002-02-05,35.166016
2002-02-06,35.15625
2002-02-07,35.703125
2002-02-08,36.601563
2002-02-11,35.869141
2002-02-12,35.166016
2002-02-13,35.205078
2002-02-14,36.083984
2002-02-15,35.585938
2002-02-19,33.740234
2002-02-20,33.193359
2002-02-21,32.705078
2002-02-22,33.154297
2002-02-25,33.59375
2002-02-26,33.564453
2002-02-27,33.642578
2002-02-28,34.101563
2002-03-01,34.101563
2002-03-04,35.498047
2002-03-05,35.673828
2002-03-06,36.396484
2002-03-07,36.826172
2002-03-08,37.607422
2002-03-11,36.767578
2002-03-12,35.732422
2002-03-13,34.814453
2002-03-14,36.669922
2002-03-15,37.744141
2002-03-18,37.412109
2002-03-19,37.451172
2002-03-20,37.050781
2002-03-21,37.578125
2002-03-22,37.304688
2002-03-25,36.914063
2002-03-26,37.294922
2002-03-27,38.027344
2002-03-28,36.494141
2002-04-01,37.197266
2002-04-02,37.050781
2002-04-03,37.314453
2002-04-04,37.246094
2002-04-05,37.480469
2002-04-08,36.650391
2002-04-09,36.09375
2002-04-10,35.986328
2002-04-11,35.810547
2002-04-12,34.765625
2002-04-15,34.746094
2002-04-16,35.957031
2002-04-17,36.757813
2002-04-18,35.917969
2002-04-19,35.957031
2002-04-22,35.742188
2002-04-23,35.283203
2002-04-24,35.400391
2002-04-25,34.326172
2002-04-26,34.082031
2002-04-29,34.619141
2002-04-30,34.882813
2002-05-01,34.941406
2002-05-02,34.042969
2002-05-03,34.716797
2002-05-06,34.238281
2002-05-07,33.769531
2002-05-08,35.253906
2002-05-09,35.253906
2002-05-10,34.21875
2002-05-13,34.570313
2002-05-14,35.332031
2002-05-15,35.498047
2002-05-16,36.601563
2002-05-17,37.255859
2002-05-20,37.099609
2002-05-21,36.865234
2002-05-22,36.865234
2002-05-23,36.777344
2002-05-24,36.132813
2002-05-28,36.376953
2002-05-29,36.484375
2002-05-30,36.347656
2002-05-31,35.927734
2002-06-03,35.605469
2002-06-04,35.498047
2002-06-05,35.009766
2002-06-06,34.179688
2002-06-07,34.003906
2002-06-10,33.789063
2002-06-11,33.535156
2002-06-12,32.880859
2002-06-13,32.089844
2002-06-14,32.138672
2002-06-17,32.490234
2002-06-18,31.474609
2002-06-19,30.273438
2002-06-20,29.189453000000004
2002-06-21,30.341796999999996
2002-06-24,27.695313
2002-06-25,28.681641
2002-06-26,28.242188
2002-06-27,29.589844
2002-06-28,30.761719
2002-07-01,31.689453000000004
2002-07-02,30.195313
2002-07-03,30.224609
2002-07-05,30.957031
2002-07-08,31.09375
2002-07-09,30.517578000000004
2002-07-10,28.134766
2002-07-11,27.402344
2002-07-12,26.503906
2002-07-15,24.931641
2002-07-16,24.794922
2002-07-17,26.386719
2002-07-18,25.605469
2002-07-19,24.0625
2002-07-22,22.460938
2002-07-23,20.15625
2002-07-24,21.015625
2002-07-25,21.298828
2002-07-26,21.484375
2002-07-29,23.466797
2002-07-30,23.378906
2002-07-31,23.535156
2002-08-01,22.470703
2002-08-02,21.210938
2002-08-05,19.443359
2002-08-06,20.410156
2002-08-07,20.117188
2002-08-08,21.855469
2002-08-09,20.605469
2002-08-12,20.263672
2002-08-13,20.107422
2002-08-14,21.347656
2002-08-15,21.308594
2002-08-16,22.236328
2002-08-19,24.277344
2002-08-20,23.242188
2002-08-21,24.746094
2002-08-22,24.658203
2002-08-23,23.837891
2002-08-26,23.925781
2002-08-27,24.160156
2002-08-28,23.085938
2002-08-29,22.841797
2002-08-30,22.695313
2002-09-03,21.367188
2002-09-04,21.386719
2002-09-05,20.849609
2002-09-06,21.542969
2002-09-09,21.826172
2002-09-10,21.982422
2002-09-11,22.832031
2002-09-12,22.216797
2002-09-13,21.376953
2002-09-16,22.265625
2002-09-17,21.660156
2002-09-18,21.357422
2002-09-19,19.755859
2002-09-20,19.941406
2002-09-23,17.744141
2002-09-24,18.652344
2002-09-25,19.550781
2002-09-26,19.511719
2002-09-27,19.189453
2002-09-30,19.443359
2002-10-01,19.580078
2002-10-02,17.861328
2002-10-03,15.78125
2002-10-04,14.521484
2002-10-07,13.408203
2002-10-08,13.876953
2002-10-09,13.349609
2002-10-10,14.902344
2002-10-11,16.152344
2002-10-14,15.644531
2002-10-15,17.490234
2002-10-16,17.089844
2002-10-17,17.773438
2002-10-18,17.636719
2002-10-21,17.597656
2002-10-22,17.138672
2002-10-23,16.318359
2002-10-24,16.455078
2002-10-25,16.982422
2002-10-28,17.177734
2002-10-29,16.542969
2002-10-30,17.539063
2002-10-31,18.359375
2002-11-01,18.808594
2002-11-04,20.205078
2002-11-05,21.347656
2002-11-06,19.873047
2002-11-07,18.828125
2002-11-08,18.955078
2002-11-11,17.578125
2002-11-12,18.320313
2002-11-13,18.037109
2002-11-14,19.765625
2002-11-15,20.380859
2002-11-18,20.546875
2002-11-19,20.507813
2002-11-20,21.123047
2002-11-21,21.787109
2002-11-22,21.933594
2002-11-25,22.089844
2002-11-26,20.546875
2002-11-27,22.050781
2002-11-29,22.558594
2002-12-02,23.251953
2002-12-03,22.216797
2002-12-04,22.460938
2002-12-05,22.099609
2002-12-06,22.207031
2002-12-09,20.292969
2002-12-10,20.869141
2002-12-11,20.78125
2002-12-12,20.595703
2002-12-13,20.712891
2002-12-16,21.416016
2002-12-17,21.689453
2002-12-18,21.083984
2002-12-19,21.09375
2002-12-20,21.240234
2002-12-23,20.849609
2002-12-24,20.576172
2002-12-26,20.898438
2002-12-27,20.771484
2002-12-30,20.927734
2002-12-31,20.78125
2003-01-02,21.748047
2003-01-03,22.460938
2003-01-06,23.242188
2003-01-07,22.089844
2003-01-08,22.207031
2003-01-09,22.529297
2003-01-10,22.304688
2003-01-13,23.339844
2003-01-14,24.21875
2003-01-15,23.388672
2003-01-16,23.261719
2003-01-17,22.958984
2003-01-21,22.919922
2003-01-22,21.855469
2003-01-23,22.607422
2003-01-24,21.689453
2003-01-27,21.005859
2003-01-28,20.996094
2003-01-29,20.830078
2003-01-30,20.664063
2003-01-31,21.464844
2003-02-03,21.416016
2003-02-04,20.46875
2003-02-05,20.703125
2003-02-06,20.039063
2003-02-07,19.824219
2003-02-10,19.121094
2003-02-11,19.277344
2003-02-12,19.033203
2003-02-13,19.677734
2003-02-14,20.576172
2003-02-18,20.351563
2003-02-19,19.990234
2003-02-20,19.707031
2003-02-21,19.84375
2003-02-24,19.257813
2003-02-25,19.384766
2003-02-26,18.408203
2003-02-27,18.632813
2003-02-28,18.164063
2003-03-03,18.867188
2003-03-04,18.261719
2003-03-05,18.623047
2003-03-06,17.96875
2003-03-07,17.578125
2003-03-10,16.005859
2003-03-11,16.162109
2003-03-12,15.537109
2003-03-13,16.806641
2003-03-14,17.490234
2003-03-17,18.603516
2003-03-18,18.457031
2003-03-19,18.75
2003-03-20,19.101563
2003-03-21,20.029297
2003-03-24,18.505859
2003-03-25,18.603516
2003-03-26,18.4375
2003-03-27,18.017578
2003-03-28,17.724609
2003-03-31,16.972656
2003-04-01,17.011719
2003-04-02,17.96875
2003-04-03,17.773438
2003-04-04,18.261719
2003-04-07,18.59375
2003-04-08,19.287109
2003-04-09,18.857422
2003-04-10,18.720703
2003-04-11,19.160156
2003-04-14,19.785156
2003-04-15,20.400391
2003-04-16,20.146484
2003-04-17,20.507813
2003-04-21,20.253906
2003-04-22,21.09375
2003-04-23,21.777344
2003-04-24,20.917969
2003-04-25,21.826172
2003-04-28,22.412109
2003-04-29,22.900391
2003-04-30,23.339844
2003-05-01,23.339844
2003-05-02,23.574219
2003-05-05,23.339844
2003-05-06,23.779297
2003-05-07,23.847656
2003-05-08,23.417969
2003-05-09,24.101563
2003-05-12,23.945313
2003-05-13,24.521484
2003-05-14,24.960938
2003-05-15,25.703125
2003-05-16,25.761719
2003-05-19,24.248047
2003-05-20,24.648438
2003-05-21,24.53125
2003-05-22,25.996094
2003-05-23,26.396484
2003-05-27,26.601563
2003-05-28,26.923828000000004
2003-05-29,26.708984
2003-05-30,26.660156
2003-06-02,26.894531
2003-06-03,26.699219
2003-06-04,27.441406
2003-06-05,27.8125
2003-06-06,27.890625
2003-06-09,27.763671999999996
2003-06-10,29.033203000000004
2003-06-11,29.6875
2003-06-12,28.623046999999996
2003-06-13,28.183594
2003-06-16,29.248046999999996
2003-06-17,28.193359
2003-06-18,27.597656
2003-06-19,26.591796999999996
2003-06-20,26.728516
2003-06-23,26.621094
2003-06-24,26.621094
2003-06-25,26.074219
2003-06-26,26.005859
2003-06-27,25.78125
2003-06-30,25.703125
2003-07-01,25.878906
2003-07-02,26.953125
2003-07-03,27.333984
2003-07-07,27.832031
2003-07-08,27.597656
2003-07-09,27.480469
2003-07-10,27.1875
2003-07-11,27.197266
2003-07-14,28.164063
2003-07-15,28.515625
2003-07-16,29.052734
2003-07-17,28.066406
2003-07-18,28.789063
2003-07-21,28.134766
2003-07-22,28.378906
2003-07-23,28.427734
2003-07-24,28.59375
2003-07-25,29.394531
2003-07-28,29.804688
2003-07-29,30.332031
2003-07-30,30.117188
2003-07-31,30.517578000000004
2003-08-01,30.019531
2003-08-04,30.683594
2003-08-05,31.298828000000004
2003-08-06,31.083984
2003-08-07,31.503906
2003-08-08,31.640625
2003-08-11,31.728516
2003-08-12,31.552734
2003-08-13,31.289063
2003-08-14,31.787109
2003-08-15,32.080078
2003-08-18,31.542969
2003-08-19,31.591796999999996
2003-08-20,31.513671999999996
2003-08-21,31.09375
2003-08-22,30.371094
2003-08-25,29.882813
2003-08-26,29.931641
2003-08-27,29.990234
2003-08-28,30.761719
2003-08-29,30.732421999999996
2003-09-02,31.152344
2003-09-03,32.236328
2003-09-04,31.953125
2003-09-05,32.050781
2003-09-08,32.441406
2003-09-09,32.226563
2003-09-10,31.982421999999996
2003-09-11,32.128906
2003-09-12,32.685547
2003-09-15,32.65625
2003-09-16,33.164063
2003-09-17,33.525391
2003-09-18,34.6875
2003-09-19,34.052734
2003-09-22,33.144531
2003-09-23,32.861328
2003-09-24,31.884766
2003-09-25,31.630859
2003-09-26,31.220703000000004
2003-09-29,31.640625
2003-09-30,31.220703000000004
2003-10-01,32.353516
2003-10-02,31.933594
2003-10-03,32.8125
2003-10-06,32.558594
2003-10-07,31.855469
2003-10-08,32.246094
2003-10-09,32.373047
2003-10-10,33.095703
2003-10-13,33.642578
2003-10-14,34.296875
2003-10-15,34.160156
2003-10-16,34.326172
2003-10-17,33.535156
2003-10-20,33.974609
2003-10-21,34.111328
2003-10-22,33.496094
2003-10-23,33.056641
2003-10-24,32.910156
2003-10-27,33.251953
2003-10-28,33.896484
2003-10-29,34.169922
2003-10-30,34.404297
2003-10-31,34.453125
2003-11-03,35.126953
2003-11-04,33.017578
2003-11-05,32.294922
2003-11-06,32.03125
2003-11-07,32.402344
2003-11-10,31.640625
2003-11-11,31.474609
2003-11-12,32.197266
2003-11-13,32.539063
2003-11-14,32.128906
2003-11-17,31.845703000000004
2003-11-18,31.445313
2003-11-19,31.748046999999996
2003-11-20,31.630859
2003-11-21,32.236328
2003-11-24,32.1875
2003-11-25,32.001953
2003-11-26,32.490234
2003-11-28,32.568359
2003-12-01,33.164063
2003-12-02,33.662109
2003-12-03,34.384766
2003-12-04,34.541016
2003-12-05,33.925781
2003-12-08,34.892578
2003-12-09,34.150391
2003-12-10,33.652344
2003-12-11,34.082031
2003-12-12,34.619141
2003-12-15,34.794922
2003-12-16,34.814453
2003-12-17,33.955078
2003-12-18,34.394531
2003-12-19,34.208984
2003-12-22,34.667969
2003-12-23,34.589844
2003-12-24,34.775391
2003-12-26,34.853516
2003-12-29,35.439453
2003-12-30,35.546875
2003-12-31,35.478516
2004-01-02,35.722656
2004-01-05,36.25
2004-01-06,36.826172
2004-01-07,36.679688
2004-01-08,37.841797
2004-01-09,37.402344
2004-01-12,37.060547
2004-01-13,36.513672
2004-01-14,36.914063
2004-01-15,37.158203
2004-01-16,36.884766
2004-01-20,36.972656
2004-01-21,37.285156
2004-01-22,37.285156
2004-01-23,37.880859
2004-01-26,38.027344
2004-01-27,38.339844
2004-01-28,37.587891
2004-01-29,36.953125
2004-01-30,36.992188
2004-02-02,37.558594
2004-02-03,37.490234
2004-02-04,36.816406
2004-02-05,36.699219
2004-02-06,37.958984
2004-02-09,38.652344
2004-02-10,38.994141
2004-02-11,39.472656
2004-02-12,37.197266
2004-02-13,36.210938
2004-02-17,37.402344
2004-02-18,37.001953
2004-02-19,36.962891
2004-02-20,36.328125
2004-02-23,36.523438
2004-02-24,36.083984
2004-02-25,35.722656
2004-02-26,35.458984
2004-02-27,35.771484
2004-03-01,35.615234
2004-03-02,35.644531
2004-03-03,35.644531
2004-03-04,37.34375
2004-03-05,37.851563
2004-03-08,36.757813
2004-03-09,36.025391
2004-03-10,35.888672
2004-03-11,35.205078
2004-03-12,35.449219
2004-03-15,34.375
2004-03-16,34.970703
2004-03-17,35.507813
2004-03-18,35.498047
2004-03-19,34.306641
2004-03-22,33.603516
2004-03-23,33.701172
2004-03-24,32.978516
2004-03-25,33.671875
2004-03-26,32.832031
2004-03-29,33.574219
2004-03-30,33.173828
2004-03-31,33.984375
2004-04-01,34.980469
2004-04-02,34.941406
2004-04-05,34.951172
2004-04-06,34.443359
2004-04-07,35.019531
2004-04-08,34.501953
2004-04-12,34.580078
2004-04-13,33.662109
2004-04-14,32.851563
2004-04-15,32.314453
2004-04-16,32.636719
2004-04-19,32.490234
2004-04-20,32.431641
2004-04-21,32.246094
2004-04-22,32.792969
2004-04-23,32.431641
2004-04-26,32.373047
2004-04-27,33.476563
2004-04-28,33.046875
2004-04-29,33.212891
2004-04-30,34.140625
2004-05-03,34.521484
2004-05-04,34.84375
2004-05-05,35.263672
2004-05-06,34.863281
2004-05-07,34.082031
2004-05-10,33.730469
2004-05-11,34.208984
2004-05-12,34.0625
2004-05-13,33.642578
2004-05-14,33.164063
2004-05-17,33.134766
2004-05-18,32.900391
2004-05-19,33.193359
2004-05-20,32.871094
2004-05-21,33.330078
2004-05-24,33.652344
2004-05-25,34.267578
2004-05-26,33.828125
2004-05-27,34.707031
2004-05-28,33.847656
2004-06-01,33.535156
2004-06-02,33.515625
2004-06-03,33.730469
2004-06-04,34.414063
2004-06-07,35.605469
2004-06-08,35.478516
2004-06-09,34.462891
2004-06-10,35.0
2004-06-14,34.160156
2004-06-15,34.580078
2004-06-16,34.277344
2004-06-17,34.580078
2004-06-18,34.501953
2004-06-21,34.423828
2004-06-22,34.257813
2004-06-23,34.238281
2004-06-24,33.994141
2004-06-25,34.921875
2004-06-28,35.439453
2004-06-29,35.048828
2004-06-30,34.970703
