Date,SLRC
2014-09-26,19.16
2014-09-29,19.08
2014-09-30,18.68
2014-10-01,18.780001000000002
2014-10-02,19.059998999999998
2014-10-03,18.889999
2014-10-06,18.959999
2014-10-07,18.82
2014-10-08,18.799999
2014-10-09,18.530001000000002
2014-10-10,18.33
2014-10-13,18.23
2014-10-14,18.120001000000002
2014-10-15,17.870001000000002
2014-10-16,18.24
2014-10-17,18.32
2014-10-20,18.43
2014-10-21,18.6
2014-10-22,18.610001
2014-10-23,18.459999
2014-10-24,18.450001
2014-10-27,18.469998999999998
2014-10-28,18.459999
2014-10-29,18.68
2014-10-30,18.58
2014-10-31,18.59
2014-11-03,18.76
2014-11-04,18.66
2014-11-05,18.92
2014-11-06,18.719998999999998
2014-11-07,18.83
2014-11-10,18.940001000000002
2014-11-11,18.950001
2014-11-12,18.73
2014-11-13,18.299999
2014-11-14,18.459999
2014-11-17,18.540001
2014-11-18,18.57
2014-11-19,18.58
2014-11-20,18.51
2014-11-21,18.469998999999998
2014-11-24,18.469998999999998
2014-11-25,18.469998999999998
2014-11-26,18.459999
2014-11-28,18.379998999999998
2014-12-01,18.35
2014-12-02,18.620001000000002
2014-12-03,18.65
2014-12-04,18.610001
2014-12-05,18.49
2014-12-08,18.030001000000002
2014-12-09,18.059998999999998
2014-12-10,17.870001000000002
2014-12-11,17.77
2014-12-12,17.610001
2014-12-15,17.620001000000002
2014-12-16,17.23
2014-12-17,17.49
2014-12-18,17.93
2014-12-19,18.1
2014-12-22,18.09
2014-12-23,18.030001000000002
2014-12-24,18.01
2014-12-26,18.0
2014-12-29,17.91
2014-12-30,18.09
2014-12-31,18.01
2015-01-02,18.07
2015-01-05,18.27
2015-01-06,18.27
2015-01-07,18.299999
2015-01-08,18.549999
2015-01-09,18.620001000000002
2015-01-12,18.700001
2015-01-13,18.639999
2015-01-14,18.59
2015-01-15,18.6
2015-01-16,18.809998999999998
2015-01-20,18.85
2015-01-21,18.780001000000002
2015-01-22,18.879998999999998
2015-01-23,18.85
2015-01-26,18.719998999999998
2015-01-27,18.59
2015-01-28,18.5
2015-01-29,18.57
2015-01-30,18.48
2015-02-02,18.48
2015-02-03,19.190001000000002
2015-02-04,19.139999
2015-02-05,19.24
2015-02-06,19.469998999999998
2015-02-09,19.4
2015-02-10,19.219998999999998
2015-02-11,19.110001
2015-02-12,19.219998999999998
2015-02-13,19.24
2015-02-17,19.57
2015-02-18,19.43
2015-02-19,19.629998999999998
2015-02-20,19.58
2015-02-23,19.530001000000002
2015-02-24,19.639999
2015-02-25,19.65
2015-02-26,19.83
2015-02-27,20.120001000000002
2015-03-02,20.139999
2015-03-03,20.459999
2015-03-04,20.200001
2015-03-05,20.17
2015-03-06,20.190001000000002
2015-03-09,20.200001
2015-03-10,20.129998999999998
2015-03-11,19.9
2015-03-12,20.219998999999998
2015-03-13,20.200001
2015-03-16,20.059998999999998
2015-03-17,19.719998999999998
2015-03-18,19.85
2015-03-19,19.690001000000002
2015-03-20,19.969998999999998
2015-03-23,20.200001
2015-03-24,20.290001
2015-03-25,20.24
2015-03-26,20.309998999999998
2015-03-27,20.299999
2015-03-30,20.379998999999998
2015-03-31,20.24
2015-04-01,20.190001000000002
2015-04-02,20.49
2015-04-06,20.67
2015-04-07,20.620001000000002
2015-04-08,20.49
2015-04-09,20.6
2015-04-10,20.540001
2015-04-13,20.41
2015-04-14,20.4
2015-04-15,20.370001000000002
2015-04-16,20.23
2015-04-17,20.129998999999998
2015-04-20,20.23
2015-04-21,20.18
2015-04-22,20.18
2015-04-23,20.280001000000002
2015-04-24,20.290001
2015-04-27,20.08
2015-04-28,20.120001000000002
2015-04-29,19.860001
2015-04-30,19.76
2015-05-01,19.75
2015-05-04,19.690001000000002
2015-05-05,19.65
2015-05-06,18.82
2015-05-07,18.700001
2015-05-08,18.75
2015-05-11,18.83
2015-05-12,18.77
2015-05-13,18.66
2015-05-14,18.719998999999998
2015-05-15,18.83
2015-05-18,18.950001
2015-05-19,18.969998999999998
2015-05-20,19.02
2015-05-21,19.18
2015-05-22,19.25
2015-05-26,19.24
2015-05-27,19.120001000000002
2015-05-28,19.219998999999998
2015-05-29,19.120001000000002
2015-06-01,19.01
2015-06-02,19.18
2015-06-03,19.35
2015-06-04,19.15
2015-06-05,19.110001
2015-06-08,19.030001000000002
2015-06-09,19.040001
2015-06-10,19.0
2015-06-11,18.98
2015-06-12,18.92
2015-06-15,18.74
2015-06-16,18.67
2015-06-17,18.700001
2015-06-18,18.790001
2015-06-19,18.879998999999998
2015-06-22,18.809998999999998
2015-06-23,18.51
2015-06-24,18.469998999999998
2015-06-25,18.379998999999998
2015-06-26,18.24
2015-06-29,18.17
2015-06-30,18.0
2015-07-01,18.030001000000002
2015-07-02,18.389999
2015-07-06,18.209999
2015-07-07,18.23
2015-07-08,18.07
2015-07-09,18.1
2015-07-10,18.17
2015-07-13,18.200001
2015-07-14,18.209999
2015-07-15,18.26
2015-07-16,18.34
2015-07-17,18.26
2015-07-20,18.0
2015-07-21,18.07
2015-07-22,18.059998999999998
2015-07-23,17.92
2015-07-24,17.639999
2015-07-27,17.6
2015-07-28,17.690001000000002
2015-07-29,18.0
2015-07-30,17.870001000000002
2015-07-31,17.77
2015-08-03,17.73
2015-08-04,17.790001
2015-08-05,18.0
2015-08-06,18.25
2015-08-07,18.389999
2015-08-10,18.629998999999998
2015-08-11,18.530001000000002
2015-08-12,18.219998999999998
2015-08-13,18.26
2015-08-14,18.370001000000002
2015-08-17,18.35
2015-08-18,18.379998999999998
2015-08-19,18.280001000000002
2015-08-20,18.110001
2015-08-21,18.049999
2015-08-24,17.35
2015-08-25,17.33
2015-08-26,17.299999
2015-08-27,17.440001000000002
2015-08-28,17.379998999999998
2015-08-31,17.709999
2015-09-01,17.41
2015-09-02,17.26
2015-09-03,17.299999
2015-09-04,17.24
2015-09-08,17.27
2015-09-09,17.16
2015-09-10,17.15
2015-09-11,17.0
2015-09-14,17.040001
2015-09-15,17.0
2015-09-16,17.040001
2015-09-17,17.01
2015-09-18,16.799999
2015-09-21,16.799999
2015-09-22,16.48
2015-09-23,16.469998999999998
2015-09-24,16.379998999999998
2015-09-25,16.35
2015-09-28,16.0
2015-09-29,15.39
2015-09-30,15.82
2015-10-01,16.49
2015-10-02,16.290001
2015-10-05,16.299999
2015-10-06,16.27
2015-10-07,16.65
2015-10-08,17.01
2015-10-09,16.73
2015-10-12,16.6
2015-10-13,16.6
2015-10-14,16.639999
2015-10-15,16.870001000000002
2015-10-16,17.08
2015-10-19,17.07
2015-10-20,17.309998999999998
2015-10-21,17.26
2015-10-22,17.360001
2015-10-23,17.49
2015-10-26,17.51
2015-10-27,17.26
2015-10-28,17.469998999999998
2015-10-29,17.299999
2015-10-30,17.309998999999998
2015-11-02,17.5
2015-11-03,17.639999
2015-11-04,18.040001
2015-11-05,17.91
2015-11-06,18.16
2015-11-09,18.02
2015-11-10,17.709999
2015-11-11,17.559998999999998
2015-11-12,17.459999
2015-11-13,17.43
2015-11-16,17.700001
2015-11-17,17.719998999999998
2015-11-18,17.75
2015-11-19,17.73
2015-11-20,17.719998999999998
2015-11-23,17.98
2015-11-24,18.0
2015-11-25,17.940001000000002
2015-11-27,18.030001000000002
2015-11-30,18.200001
2015-12-01,18.18
2015-12-02,18.059998999999998
2015-12-03,17.809998999999998
2015-12-04,17.860001
2015-12-07,17.440001000000002
2015-12-08,17.309998999999998
2015-12-09,17.35
2015-12-10,17.16
2015-12-11,16.82
2015-12-14,16.1
2015-12-15,16.27
2015-12-16,16.360001
2015-12-17,16.34
2015-12-18,16.120001000000002
2015-12-21,16.65
2015-12-22,16.49
2015-12-23,16.82
2015-12-24,16.950001
2015-12-28,16.57
2015-12-29,16.700001
2015-12-30,16.5
2015-12-31,16.43
2016-01-04,16.52
2016-01-05,17.02
2016-01-06,17.09
2016-01-07,16.610001
2016-01-08,16.16
2016-01-11,16.110001
2016-01-12,16.139999
2016-01-13,15.71
2016-01-14,15.6
2016-01-15,15.85
2016-01-19,15.83
2016-01-20,15.67
2016-01-21,15.88
2016-01-22,16.290001
2016-01-25,15.98
2016-01-26,16.16
2016-01-27,16.200001
2016-01-28,16.32
2016-01-29,16.219998999999998
2016-02-01,16.34
2016-02-02,16.15
2016-02-03,16.219998999999998
2016-02-04,16.17
2016-02-05,16.610001
2016-02-08,16.59
2016-02-09,16.469998999999998
2016-02-10,16.32
2016-02-11,16.120001000000002
2016-02-12,16.16
2016-02-16,16.43
2016-02-17,16.48
2016-02-18,16.389999
2016-02-19,16.25
2016-02-22,16.25
2016-02-23,16.209999
2016-02-24,16.26
2016-02-25,16.77
2016-02-26,16.85
2016-02-29,17.25
2016-03-01,17.25
2016-03-02,17.27
2016-03-03,17.530001000000002
2016-03-04,17.450001
2016-03-07,17.610001
2016-03-08,17.33
2016-03-09,17.209999
2016-03-10,17.23
2016-03-11,17.42
2016-03-14,17.6
2016-03-15,17.4
2016-03-16,17.360001
2016-03-17,17.57
2016-03-18,17.49
2016-03-21,17.700001
2016-03-22,17.459999
2016-03-23,17.16
2016-03-24,17.209999
2016-03-28,17.09
2016-03-29,17.450001
2016-03-30,17.139999
2016-03-31,17.280001000000002
2016-04-01,17.299999
2016-04-04,17.219998999999998
2016-04-05,16.91
2016-04-06,17.1
2016-04-07,17.110001
2016-04-08,17.24
2016-04-11,17.200001
2016-04-12,17.370001000000002
2016-04-13,17.379998999999998
2016-04-14,17.209999
2016-04-15,17.370001000000002
2016-04-18,17.24
2016-04-19,17.530001000000002
2016-04-20,17.389999
2016-04-21,17.51
2016-04-22,17.85
2016-04-25,17.68
2016-04-26,17.85
2016-04-27,17.83
2016-04-28,17.719998999999998
2016-04-29,17.629998999999998
2016-05-02,17.559998999999998
2016-05-03,17.610001
2016-05-04,18.17
2016-05-05,18.42
2016-05-06,18.450001
2016-05-09,18.24
2016-05-10,18.389999
2016-05-11,18.4
2016-05-12,18.33
2016-05-13,18.23
2016-05-16,18.43
2016-05-17,18.42
2016-05-18,18.440001000000002
2016-05-19,18.139999
2016-05-20,18.530001000000002
2016-05-23,18.35
2016-05-24,18.540001
2016-05-25,18.379998999999998
2016-05-26,18.469998999999998
2016-05-27,18.49
2016-05-31,18.41
2016-06-01,18.559998999999998
2016-06-02,18.48
2016-06-03,18.57
2016-06-06,18.879998999999998
2016-06-07,18.969998999999998
2016-06-08,18.870001000000002
2016-06-09,18.85
2016-06-10,18.780001000000002
2016-06-13,18.82
2016-06-14,18.700001
2016-06-15,18.74
2016-06-16,18.889999
2016-06-17,18.940001000000002
2016-06-20,19.07
2016-06-21,18.709999
2016-06-22,18.860001
2016-06-23,18.92
2016-06-24,19.07
2016-06-27,18.51
2016-06-28,18.620001000000002
2016-06-29,18.889999
2016-06-30,19.049999
2016-07-01,19.26
2016-07-05,19.280001000000002
2016-07-06,19.02
2016-07-07,19.110001
2016-07-08,19.309998999999998
2016-07-11,19.23
2016-07-12,19.27
2016-07-13,19.35
2016-07-14,19.389999
2016-07-15,19.43
2016-07-18,19.540001
2016-07-19,19.83
2016-07-20,19.860001
2016-07-21,19.969998999999998
2016-07-22,19.98
2016-07-25,20.120001000000002
2016-07-26,20.15
2016-07-27,20.200001
2016-07-28,20.16
2016-07-29,20.25
2016-08-01,20.07
2016-08-02,19.950001
2016-08-03,20.469998999999998
2016-08-04,20.139999
2016-08-05,20.360001
2016-08-08,20.309998999999998
2016-08-09,20.23
2016-08-10,20.27
2016-08-11,20.18
2016-08-12,20.059998999999998
2016-08-15,20.16
2016-08-16,20.17
2016-08-17,20.1
2016-08-18,20.190001000000002
2016-08-19,20.23
2016-08-22,20.26
2016-08-23,20.200001
2016-08-24,20.309998999999998
2016-08-25,20.200001
2016-08-26,20.27
2016-08-29,20.5
2016-08-30,20.6
2016-08-31,20.540001
2016-09-01,20.389999
2016-09-02,20.57
2016-09-06,20.700001
2016-09-07,20.709999
2016-09-08,20.709999
2016-09-09,20.200001
2016-09-12,20.25
2016-09-13,20.1
2016-09-14,20.07
2016-09-15,20.27
2016-09-16,20.41
2016-09-19,20.549999
2016-09-20,20.309998999999998
2016-09-21,20.41
2016-09-22,20.52
2016-09-23,20.52
2016-09-26,20.370001000000002
2016-09-27,20.360001
2016-09-28,20.440001000000002
2016-09-29,20.35
2016-09-30,20.52
2016-10-03,20.58
2016-10-04,20.389999
2016-10-05,20.5
2016-10-06,20.42
2016-10-07,20.379998999999998
2016-10-10,20.51
2016-10-11,20.42
2016-10-12,20.41
2016-10-13,20.27
2016-10-14,20.26
2016-10-17,19.969998999999998
2016-10-18,19.84
2016-10-19,20.120001000000002
2016-10-20,20.129998999999998
2016-10-21,20.4
2016-10-24,20.360001
2016-10-25,20.540001
2016-10-26,20.1
2016-10-27,20.049999
2016-10-28,19.889999
2016-10-31,20.120001000000002
2016-11-01,19.790001
2016-11-02,19.43
2016-11-03,19.719998999999998
2016-11-04,19.66
2016-11-07,20.07
2016-11-08,19.959999
2016-11-09,20.41
2016-11-10,20.99
2016-11-11,21.42
2016-11-14,20.73
2016-11-15,20.549999
2016-11-16,20.57
2016-11-17,20.620001000000002
2016-11-18,20.629998999999998
2016-11-21,20.809998999999998
2016-11-22,20.540001
2016-11-23,20.57
2016-11-25,20.85
2016-11-28,20.65
2016-11-29,20.440001000000002
2016-11-30,20.25
2016-12-01,20.629998999999998
2016-12-02,20.280001000000002
2016-12-05,20.530001000000002
2016-12-06,20.67
2016-12-07,20.709999
2016-12-08,20.6
2016-12-09,20.629998999999998
2016-12-12,20.860001
2016-12-13,20.65
2016-12-14,20.51
2016-12-15,20.440001000000002
2016-12-16,20.51
2016-12-19,20.5
2016-12-20,20.610001
2016-12-21,20.969998999999998
2016-12-22,20.73
2016-12-23,20.959999
2016-12-27,20.73
2016-12-28,20.639999
2016-12-29,20.76
2016-12-30,20.82
2017-01-03,21.09
2017-01-04,21.67
2017-01-05,21.530001000000002
2017-01-06,21.33
2017-01-09,21.24
2017-01-10,21.219998999999998
2017-01-11,21.219998999999998
2017-01-12,21.219998999999998
2017-01-13,21.379998999999998
2017-01-17,21.35
2017-01-18,21.43
2017-01-19,21.219998999999998
2017-01-20,21.25
2017-01-23,21.299999
2017-01-24,21.24
2017-01-25,21.48
2017-01-26,21.49
2017-01-27,21.48
2017-01-30,21.5
2017-01-31,21.219998999999998
2017-02-01,21.5
2017-02-02,21.41
2017-02-03,21.629998999999998
2017-02-06,21.85
2017-02-07,21.85
2017-02-08,21.91
2017-02-09,21.799999
2017-02-10,21.83
2017-02-13,21.870001000000002
2017-02-14,22.08
2017-02-15,22.08
2017-02-16,22.0
2017-02-17,22.129998999999998
2017-02-21,22.4
2017-02-22,22.27
2017-02-23,22.24
2017-02-24,21.82
2017-02-27,22.18
2017-02-28,22.27
2017-03-01,22.459999
2017-03-02,22.17
2017-03-03,22.120001000000002
2017-03-06,22.219998999999998
2017-03-07,22.16
2017-03-08,22.01
2017-03-09,21.75
2017-03-10,22.200001
2017-03-13,22.26
2017-03-14,21.99
2017-03-15,22.200001
2017-03-16,22.120001000000002
2017-03-17,22.219998999999998
2017-03-20,22.299999
2017-03-21,21.75
2017-03-22,21.73
2017-03-23,21.809998999999998
2017-03-24,21.82
2017-03-27,21.91
2017-03-28,22.030001000000002
2017-03-29,22.18
2017-03-30,22.5
2017-03-31,22.610001
2017-04-03,22.65
2017-04-04,22.719998999999998
2017-04-05,22.690001000000002
2017-04-06,22.790001
2017-04-07,22.67
2017-04-10,22.58
2017-04-11,22.67
2017-04-12,22.59
2017-04-13,22.559998999999998
2017-04-17,22.559998999999998
2017-04-18,22.620001000000002
2017-04-19,22.440001000000002
2017-04-20,22.540001
2017-04-21,22.549999
2017-04-24,22.700001
2017-04-25,22.82
2017-04-26,22.82
2017-04-27,22.91
2017-04-28,22.809998999999998
2017-05-01,22.540001
2017-05-02,22.58
2017-05-03,21.75
2017-05-04,21.129998999999998
2017-05-05,21.58
2017-05-08,21.629998999999998
2017-05-09,21.469998999999998
2017-05-10,21.5
2017-05-11,21.870001000000002
2017-05-12,21.91
2017-05-15,22.09
2017-05-16,22.129998999999998
2017-05-17,21.690001000000002
2017-05-18,21.559998999999998
2017-05-19,21.5
2017-05-22,21.709999
2017-05-23,21.84
2017-05-24,22.040001
2017-05-25,21.92
2017-05-26,21.92
2017-05-30,21.65
2017-05-31,21.610001
2017-06-01,21.719998999999998
2017-06-02,21.73
2017-06-05,21.700001
2017-06-06,21.66
2017-06-07,21.530001000000002
2017-06-08,21.48
2017-06-09,21.950001
2017-06-12,22.030001000000002
2017-06-13,22.120001000000002
2017-06-14,21.950001
2017-06-15,21.809998999999998
2017-06-16,21.780001000000002
2017-06-19,21.950001
2017-06-20,21.620001000000002
2017-06-21,21.66
2017-06-22,21.52
2017-06-23,21.73
2017-06-26,21.799999
2017-06-27,21.620001000000002
2017-06-28,21.67
2017-06-29,21.799999
2017-06-30,21.870001000000002
2017-07-03,21.9
2017-07-05,21.639999
2017-07-06,21.780001000000002
2017-07-07,21.84
2017-07-10,22.08
2017-07-11,21.790001
2017-07-12,21.84
2017-07-13,21.91
2017-07-14,21.790001
2017-07-17,21.799999
2017-07-18,22.0
2017-07-19,21.9
2017-07-20,21.950001
2017-07-21,21.92
2017-07-24,21.780001000000002
2017-07-25,21.83
2017-07-26,21.950001
2017-07-27,21.870001000000002
2017-07-28,21.85
2017-07-31,21.85
2017-08-01,22.059998999999998
2017-08-02,22.08
2017-08-03,22.0
2017-08-04,22.07
2017-08-07,21.99
2017-08-08,21.969998999999998
2017-08-09,21.879998999999998
2017-08-10,21.709999
2017-08-11,21.42
2017-08-14,21.42
2017-08-15,21.440001000000002
2017-08-16,21.41
2017-08-17,21.41
2017-08-18,21.360001
2017-08-21,21.74
2017-08-22,21.85
2017-08-23,21.549999
2017-08-24,21.530001000000002
2017-08-25,21.5
2017-08-28,21.700001
2017-08-29,21.870001000000002
2017-08-30,21.629998999999998
2017-08-31,21.370001000000002
2017-09-01,21.52
2017-09-05,21.4
2017-09-06,21.379998999999998
2017-09-07,21.309998999999998
2017-09-08,21.190001000000002
2017-09-11,21.139999
2017-09-12,20.92
2017-09-13,20.889999
2017-09-14,20.809998999999998
2017-09-15,20.799999
2017-09-18,20.629998999999998
2017-09-19,20.65
2017-09-20,20.4
2017-09-21,20.440001000000002
2017-09-22,20.620001000000002
2017-09-25,20.790001
2017-09-26,21.120001000000002
2017-09-27,21.24
2017-09-28,21.620001000000002
2017-09-29,21.639999
2017-10-02,21.559998999999998
2017-10-03,21.610001
2017-10-04,21.76
2017-10-05,21.809998999999998
2017-10-06,21.73
2017-10-09,21.57
2017-10-10,21.559998999999998
2017-10-11,21.719998999999998
2017-10-12,21.469998999999998
2017-10-13,21.66
2017-10-16,21.690001000000002
2017-10-17,21.440001000000002
2017-10-18,21.530001000000002
2017-10-19,21.32
2017-10-20,21.469998999999998
2017-10-23,21.559998999999998
2017-10-24,21.65
2017-10-25,21.290001
2017-10-26,21.290001
2017-10-27,21.51
2017-10-30,21.33
2017-10-31,21.209999
2017-11-01,21.219998999999998
2017-11-02,21.1
2017-11-03,21.379998999999998
2017-11-06,21.77
2017-11-07,21.780001000000002
2017-11-08,22.459999
2017-11-09,21.83
2017-11-10,21.700001
2017-11-13,22.190001000000002
2017-11-14,22.120001000000002
2017-11-15,21.9
2017-11-16,21.92
2017-11-17,21.940001000000002
2017-11-20,21.77
2017-11-21,21.690001000000002
2017-11-22,22.01
2017-11-24,22.02
2017-11-27,21.99
2017-11-28,21.969998999999998
2017-11-29,21.41
2017-11-30,21.379998999999998
2017-12-01,21.309998999999998
2017-12-04,21.25
2017-12-05,20.879998999999998
2017-12-06,20.92
2017-12-07,20.690001000000002
2017-12-08,20.809998999999998
2017-12-11,20.75
2017-12-12,20.440001000000002
2017-12-13,20.440001000000002
2017-12-14,20.280001000000002
2017-12-15,20.370001000000002
2017-12-18,20.4
2017-12-19,20.4
2017-12-20,20.08
2017-12-21,20.25
2017-12-22,20.15
2017-12-26,20.09
2017-12-27,20.16
2017-12-28,20.110001
2017-12-29,20.209999
2018-01-02,20.08
2018-01-03,20.040001
2018-01-04,20.09
2018-01-05,20.129998999999998
2018-01-08,20.32
2018-01-09,19.969998999999998
2018-01-10,20.309998999999998
2018-01-11,20.209999
2018-01-12,20.889999
2018-01-16,21.0
2018-01-17,21.1
2018-01-18,21.1
2018-01-19,21.129998999999998
2018-01-22,21.18
2018-01-23,21.219998999999998
2018-01-24,21.23
2018-01-25,21.24
2018-01-26,21.280001000000002
2018-01-29,21.18
2018-01-30,21.02
2018-01-31,21.0
2018-02-01,21.23
2018-02-02,20.639999
2018-02-05,20.02
2018-02-06,20.219998999999998
2018-02-07,20.4
2018-02-08,20.27
2018-02-09,20.17
2018-02-12,20.379998999999998
2018-02-13,20.549999
2018-02-14,20.49
2018-02-15,20.309998999999998
2018-02-16,20.469998999999998
2018-02-20,20.370001000000002
2018-02-21,20.41
2018-02-22,20.530001000000002
2018-02-23,20.700001
2018-02-26,20.450001
2018-02-27,20.370001000000002
2018-02-28,20.299999
2018-03-01,20.4
2018-03-02,20.49
2018-03-05,20.57
2018-03-06,20.629998999999998
2018-03-07,20.469998999999998
2018-03-08,20.42
2018-03-09,20.65
2018-03-12,21.08
2018-03-13,20.91
2018-03-14,20.790001
2018-03-15,20.49
2018-03-16,20.629998999999998
2018-03-19,20.65
2018-03-20,20.629998999999998
2018-03-21,20.379998999999998
2018-03-22,20.67
2018-03-23,20.040001
2018-03-26,20.26
2018-03-27,20.209999
2018-03-28,20.07
2018-03-29,20.309998999999998
2018-04-02,20.200001
2018-04-03,20.290001
2018-04-04,20.450001
2018-04-05,20.860001
2018-04-06,20.639999
2018-04-09,20.540001
2018-04-10,20.559998999999998
2018-04-11,20.43
2018-04-12,20.5
2018-04-13,20.35
2018-04-16,20.5
2018-04-17,20.49
2018-04-18,20.41
2018-04-19,20.32
2018-04-20,20.450001
2018-04-23,20.379998999999998
2018-04-24,20.389999
2018-04-25,20.360001
2018-04-26,20.34
2018-04-27,20.540001
2018-04-30,20.379998999999998
2018-05-01,20.360001
2018-05-02,20.469998999999998
2018-05-03,20.540001
2018-05-04,20.6
2018-05-07,20.73
2018-05-08,21.27
2018-05-09,21.370001000000002
2018-05-10,21.33
2018-05-11,21.440001000000002
2018-05-14,21.23
2018-05-15,21.4
2018-05-16,21.440001000000002
2018-05-17,21.450001
2018-05-18,21.440001000000002
2018-05-21,21.49
2018-05-22,21.6
2018-05-23,21.65
2018-05-24,21.65
2018-05-25,21.68
2018-05-29,21.52
2018-05-30,21.459999
2018-05-31,21.610001
2018-06-01,21.610001
2018-06-04,21.68
2018-06-05,21.59
2018-06-06,21.51
2018-06-07,21.379998999999998
2018-06-08,21.309998999999998
2018-06-11,21.27
2018-06-12,21.209999
2018-06-13,21.120001000000002
2018-06-14,21.129998999999998
2018-06-15,21.26
2018-06-18,21.23
2018-06-19,21.4
2018-06-20,21.120001000000002
2018-06-21,20.860001
2018-06-22,20.66
2018-06-25,20.59
2018-06-26,20.549999
2018-06-27,20.370001000000002
2018-06-28,20.299999
2018-06-29,20.440001000000002
2018-07-02,20.6
2018-07-03,20.76
2018-07-05,20.860001
2018-07-06,20.790001
2018-07-09,20.9
2018-07-10,20.74
2018-07-11,20.66
2018-07-12,20.559998999999998
2018-07-13,20.74
2018-07-16,20.74
2018-07-17,20.879998999999998
2018-07-18,21.040001
2018-07-19,21.059998999999998
2018-07-20,20.9
2018-07-23,20.74
2018-07-24,20.799999
2018-07-25,20.700001
2018-07-26,20.83
2018-07-27,21.190001000000002
2018-07-30,21.309998999999998
2018-07-31,21.280001000000002
2018-08-01,21.219998999999998
2018-08-02,21.370001000000002
2018-08-03,21.48
2018-08-06,21.549999
2018-08-07,21.58
2018-08-08,21.450001
2018-08-09,21.68
2018-08-10,21.709999
2018-08-13,21.75
2018-08-14,21.969998999999998
2018-08-15,21.73
2018-08-16,21.719998999999998
2018-08-17,21.870001000000002
2018-08-20,21.85
2018-08-21,21.93
2018-08-22,21.959999
2018-08-23,21.85
2018-08-24,21.85
2018-08-27,21.780001000000002
2018-08-28,21.5
2018-08-29,21.639999
2018-08-30,21.67
2018-08-31,21.75
2018-09-04,21.82
2018-09-05,21.76
2018-09-06,21.700001
2018-09-07,21.629998999999998
2018-09-10,21.620001000000002
2018-09-11,21.629998999999998
2018-09-12,21.790001
2018-09-13,21.74
2018-09-14,21.74
2018-09-17,21.74
2018-09-18,21.9
2018-09-19,21.5
2018-09-20,21.57
2018-09-21,21.59
2018-09-24,21.620001000000002
2018-09-25,21.58
2018-09-26,21.559998999999998
2018-09-27,21.57
2018-09-28,21.379998999999998
2018-10-01,21.51
2018-10-02,21.51
2018-10-03,21.4
2018-10-04,21.18
2018-10-05,21.01
2018-10-08,20.690001000000002
2018-10-09,21.26
2018-10-10,21.209999
2018-10-11,20.83
2018-10-12,20.66
2018-10-15,20.700001
2018-10-16,20.76
2018-10-17,20.690001000000002
2018-10-18,20.790001
2018-10-19,20.68
2018-10-22,20.52
2018-10-23,20.49
2018-10-24,20.370001000000002
2018-10-25,20.440001000000002
2018-10-26,20.280001000000002
2018-10-29,20.290001
2018-10-30,20.34
2018-10-31,20.6
2018-11-01,20.809998999999998
2018-11-02,20.76
2018-11-05,20.9
2018-11-06,21.25
2018-11-07,21.040001
2018-11-08,21.030001000000002
2018-11-09,21.0
2018-11-12,20.610001
2018-11-13,20.639999
2018-11-14,20.67
2018-11-15,20.809998999999998
2018-11-16,20.860001
2018-11-19,21.0
2018-11-20,20.76
2018-11-21,20.84
2018-11-23,21.17
2018-11-26,20.9
2018-11-27,21.01
2018-11-28,21.459999
2018-11-29,21.25
2018-11-30,21.190001000000002
2018-12-03,21.370001000000002
2018-12-04,21.370001000000002
2018-12-06,20.809998999999998
2018-12-07,21.0
2018-12-10,20.9
2018-12-11,21.040001
2018-12-12,21.02
2018-12-13,20.51
2018-12-14,20.379998999999998
2018-12-17,19.73
2018-12-18,19.83
2018-12-19,19.559998999999998
2018-12-20,18.91
2018-12-21,18.92
2018-12-24,18.620001000000002
2018-12-26,19.370001000000002
2018-12-27,19.59
2018-12-28,19.59
2018-12-31,19.190001000000002
2019-01-02,19.41
2019-01-03,19.57
2019-01-04,19.719998999999998
2019-01-07,20.290001
2019-01-08,19.92
2019-01-09,19.66
2019-01-10,20.030001000000002
2019-01-11,20.02
2019-01-14,19.969998999999998
2019-01-15,19.959999
2019-01-16,19.870001000000002
2019-01-17,19.93
2019-01-18,19.969998999999998
2019-01-22,19.98
2019-01-23,19.950001
2019-01-24,20.1
2019-01-25,20.299999
2019-01-28,20.27
2019-01-29,20.200001
2019-01-30,20.440001000000002
2019-01-31,20.51
2019-02-01,20.469998999999998
2019-02-04,20.58
2019-02-05,20.809998999999998
2019-02-06,20.77
2019-02-07,20.610001
2019-02-08,20.629998999999998
2019-02-11,20.65
2019-02-12,20.84
2019-02-13,20.85
2019-02-14,20.82
2019-02-15,20.799999
2019-02-19,20.780001000000002
2019-02-20,20.940001000000002
2019-02-21,21.280001000000002
2019-02-22,21.4
2019-02-25,21.629998999999998
2019-02-26,21.620001000000002
2019-02-27,21.389999
2019-02-28,21.48
2019-03-01,21.35
2019-03-04,21.469998999999998
2019-03-05,21.4
2019-03-06,21.48
2019-03-07,21.52
2019-03-08,21.549999
2019-03-11,21.6
2019-03-12,21.5
2019-03-13,21.5
2019-03-14,21.610001
2019-03-15,21.75
2019-03-18,21.74
2019-03-19,21.719998999999998
2019-03-20,21.049999
2019-03-21,20.92
2019-03-22,20.940001000000002
2019-03-25,20.940001000000002
2019-03-26,20.98
2019-03-27,20.91
2019-03-28,20.969998999999998
2019-03-29,20.84
2019-04-01,20.98
2019-04-02,21.360001
