Date,BCE
1993-03-17,18.1875
1993-03-18,18.3125
1993-03-19,18.375
1993-03-22,18.25
1993-03-23,18.3125
1993-03-24,18.375
1993-03-25,18.3125
1993-03-26,17.9375
1993-03-29,17.9375
1993-03-30,17.6875
1993-03-31,17.5
1993-04-01,17.4375
1993-04-02,17.3125
1993-04-05,17.4375
1993-04-06,17.4375
1993-04-07,17.5
1993-04-08,17.5625
1993-04-12,17.625
1993-04-13,17.5
1993-04-14,17.375
1993-04-15,17.375
1993-04-16,17.5
1993-04-19,17.6875
1993-04-20,17.625
1993-04-21,17.6875
1993-04-22,17.5
1993-04-23,17.5
1993-04-26,17.625
1993-04-27,17.5
1993-04-28,17.4375
1993-04-29,17.4375
1993-04-30,17.5
1993-05-03,17.5625
1993-05-04,17.4375
1993-05-05,17.5
1993-05-06,17.5625
1993-05-07,17.5
1993-05-10,17.5
1993-05-11,17.4375
1993-05-12,17.4375
1993-05-13,17.3125
1993-05-14,17.5
1993-05-17,17.4375
1993-05-18,17.5
1993-05-19,17.5625
1993-05-20,17.5
1993-05-21,17.5625
1993-05-24,17.625
1993-05-25,17.6875
1993-05-26,17.625
1993-05-27,17.5
1993-05-28,17.5
1993-06-01,17.4375
1993-06-02,17.6875
1993-06-03,17.8125
1993-06-04,17.8125
1993-06-07,17.875
1993-06-08,17.8125
1993-06-09,17.625
1993-06-10,17.625
1993-06-11,17.6875
1993-06-14,17.625
1993-06-15,17.625
1993-06-16,17.625
1993-06-17,17.5625
1993-06-18,17.6875
1993-06-21,17.8125
1993-06-22,17.875
1993-06-23,17.875
1993-06-24,17.8125
1993-06-25,17.6875
1993-06-28,17.25
1993-06-29,17.0
1993-06-30,17.0
1993-07-01,17.0625
1993-07-02,17.125
1993-07-06,17.3125
1993-07-07,17.375
1993-07-08,17.625
1993-07-09,17.6875
1993-07-12,17.75
1993-07-13,17.6875
1993-07-14,17.6875
1993-07-15,17.625
1993-07-16,17.625
1993-07-19,17.5
1993-07-20,17.375
1993-07-21,17.3125
1993-07-22,17.0625
1993-07-23,16.9375
1993-07-26,16.9375
1993-07-27,17.0
1993-07-28,17.0625
1993-07-29,16.875
1993-07-30,16.8125
1993-08-02,16.875
1993-08-03,17.125
1993-08-04,16.9375
1993-08-05,16.8125
1993-08-06,16.9375
1993-08-09,17.25
1993-08-10,17.25
1993-08-11,17.125
1993-08-12,16.8125
1993-08-13,16.875
1993-08-16,17.0
1993-08-17,17.125
1993-08-18,17.0
1993-08-19,17.0
1993-08-20,16.875
1993-08-23,16.875
1993-08-24,16.875
1993-08-25,17.0
1993-08-26,16.875
1993-08-27,16.875
1993-08-30,16.625
1993-08-31,16.3125
1993-09-01,16.3125
1993-09-02,16.25
1993-09-03,16.25
1993-09-07,16.25
1993-09-08,16.1875
1993-09-09,16.0625
1993-09-10,16.25
1993-09-13,16.3125
1993-09-14,16.75
1993-09-15,16.8125
1993-09-16,16.6875
1993-09-17,16.75
1993-09-20,16.625
1993-09-21,16.5625
1993-09-22,16.6875
1993-09-23,16.75
1993-09-24,16.9375
1993-09-27,17.0
1993-09-28,16.875
1993-09-29,16.75
1993-09-30,16.6875
1993-10-01,16.625
1993-10-04,16.625
1993-10-05,16.5625
1993-10-06,16.4375
1993-10-07,16.375
1993-10-08,16.5
1993-10-11,16.5625
1993-10-12,16.25
1993-10-13,16.25
1993-10-14,16.8125
1993-10-15,16.8125
1993-10-18,16.75
1993-10-19,16.75
1993-10-20,17.125
1993-10-21,17.3125
1993-10-22,17.4375
1993-10-25,17.375
1993-10-26,17.4375
1993-10-27,17.5625
1993-10-28,17.625
1993-10-29,17.625
1993-11-01,17.6875
1993-11-02,17.6875
1993-11-03,17.75
1993-11-04,17.5
1993-11-05,17.5625
1993-11-08,17.5
1993-11-09,17.5
1993-11-10,17.5
1993-11-11,17.4375
1993-11-12,17.5
1993-11-15,17.375
1993-11-16,17.375
1993-11-17,17.375
1993-11-18,17.4375
1993-11-19,17.3125
1993-11-22,17.3125
1993-11-23,17.375
1993-11-24,17.25
1993-11-26,17.3125
1993-11-29,17.25
1993-11-30,17.125
1993-12-01,17.0625
1993-12-02,17.25
1993-12-03,17.375
1993-12-06,17.5
1993-12-07,17.5625
1993-12-08,17.625
1993-12-09,17.3125
1993-12-10,17.3125
1993-12-13,17.3125
1993-12-14,17.125
1993-12-15,17.1875
1993-12-16,16.9375
1993-12-17,16.8125
1993-12-20,16.75
1993-12-21,16.75
1993-12-22,17.0
1993-12-23,17.1875
1993-12-27,17.25
1993-12-28,17.25
1993-12-29,17.4375
1993-12-30,17.375
1993-12-31,17.4375
1994-01-03,17.5
1994-01-04,17.4375
1994-01-05,17.25
1994-01-06,17.25
1994-01-07,17.4375
1994-01-10,17.5
1994-01-11,17.4375
1994-01-12,17.5625
1994-01-13,17.5625
1994-01-14,17.625
1994-01-17,17.9375
1994-01-18,18.0
1994-01-19,18.125
1994-01-20,18.0625
1994-01-21,17.9375
1994-01-24,17.9375
1994-01-25,17.8125
1994-01-26,17.9375
1994-01-27,17.875
1994-01-28,17.875
1994-01-31,18.125
1994-02-01,18.125
1994-02-02,18.25
1994-02-03,18.25
1994-02-04,17.8125
1994-02-07,17.75
1994-02-08,17.75
1994-02-09,17.875
1994-02-10,17.9375
1994-02-11,17.8125
1994-02-14,17.75
1994-02-15,17.75
1994-02-16,17.75
1994-02-17,18.0
1994-02-18,17.875
1994-02-22,18.125
1994-02-23,18.1875
1994-02-24,17.8125
1994-02-25,17.8125
1994-02-28,18.0625
1994-03-01,18.0625
1994-03-02,17.9375
1994-03-03,18.0625
1994-03-04,18.4375
1994-03-07,18.9375
1994-03-08,19.0625
1994-03-09,18.875
1994-03-10,18.6875
1994-03-11,18.75
1994-03-14,18.9375
1994-03-15,19.125
1994-03-16,19.1875
1994-03-17,19.0625
1994-03-18,19.0
1994-03-21,18.8125
1994-03-22,19.0
1994-03-23,19.25
1994-03-24,18.9375
1994-03-25,18.625
1994-03-28,18.625
1994-03-29,18.25
1994-03-30,18.0625
1994-03-31,18.0625
1994-04-04,17.6875
1994-04-05,18.0
1994-04-06,18.125
1994-04-07,18.125
1994-04-08,18.0
1994-04-11,17.9375
1994-04-12,18.125
1994-04-13,18.125
1994-04-14,17.9375
1994-04-15,17.9375
1994-04-18,17.75
1994-04-19,17.5625
1994-04-20,17.5625
1994-04-21,17.75
1994-04-22,17.6875
1994-04-25,17.6875
1994-04-26,17.75
1994-04-28,17.8125
1994-04-29,17.875
1994-05-02,17.9375
1994-05-03,17.8125
1994-05-04,17.75
1994-05-05,17.8125
1994-05-06,17.5625
1994-05-09,17.4375
1994-05-10,17.5625
1994-05-11,17.375
1994-05-12,17.1875
1994-05-13,17.25
1994-05-16,17.375
1994-05-17,17.4375
1994-05-18,17.5
1994-05-19,17.6875
1994-05-20,17.5
1994-05-23,17.5625
1994-05-24,17.5
1994-05-25,17.5
1994-05-26,17.625
1994-05-27,17.625
1994-05-31,17.6875
1994-06-01,17.5
1994-06-02,17.5625
1994-06-03,17.75
1994-06-06,17.8125
1994-06-07,17.75
1994-06-08,17.6875
1994-06-09,17.3125
1994-06-10,17.4375
1994-06-13,17.3125
1994-06-14,17.0625
1994-06-15,17.0
1994-06-16,16.9375
1994-06-17,16.6875
1994-06-20,16.375
1994-06-21,16.3125
1994-06-22,16.3125
1994-06-23,16.375
1994-06-24,16.0
1994-06-27,16.1875
1994-06-28,16.125
1994-06-29,16.3125
1994-06-30,16.1875
1994-07-01,16.4375
1994-07-05,16.25
1994-07-06,16.25
1994-07-07,16.375
1994-07-08,16.4375
1994-07-11,16.4375
1994-07-12,16.6875
1994-07-13,17.0
1994-07-14,17.0625
1994-07-15,17.0625
1994-07-18,17.1875
1994-07-19,17.25
1994-07-20,17.0625
1994-07-21,17.0
1994-07-22,16.9375
1994-07-25,17.0
1994-07-26,16.875
1994-07-27,16.8125
1994-07-28,16.625
1994-07-29,16.5
1994-08-01,16.5625
1994-08-02,16.5625
1994-08-03,16.625
1994-08-04,16.8125
1994-08-05,16.6875
1994-08-08,16.9375
1994-08-09,16.875
1994-08-10,16.9375
1994-08-11,16.8125
1994-08-12,16.75
1994-08-15,16.875
1994-08-16,17.0
1994-08-17,17.0625
1994-08-18,16.875
1994-08-19,16.9375
1994-08-22,16.9375
1994-08-23,17.0
1994-08-24,17.3125
1994-08-25,17.125
1994-08-26,17.375
1994-08-29,17.4375
1994-08-30,17.5
1994-08-31,17.5
1994-09-01,17.3125
1994-09-02,17.3125
1994-09-06,17.25
1994-09-07,17.3125
1994-09-08,17.25
1994-09-09,16.875
1994-09-12,16.6875
1994-09-13,16.9375
1994-09-14,17.0
1994-09-15,17.1875
1994-09-16,17.8125
1994-09-19,18.125
1994-09-20,17.9375
1994-09-21,18.0625
1994-09-22,18.0625
1994-09-23,18.0625
1994-09-26,17.75
1994-09-27,17.75
1994-09-28,17.875
1994-09-29,17.9375
1994-09-30,17.9375
1994-10-03,18.0
1994-10-04,17.75
1994-10-05,17.625
1994-10-06,17.5625
1994-10-07,17.625
1994-10-10,17.625
1994-10-11,17.8125
1994-10-12,17.8125
1994-10-13,17.9375
1994-10-14,17.75
1994-10-17,17.6875
1994-10-18,17.6875
1994-10-19,17.625
1994-10-20,17.5625
1994-10-21,17.625
1994-10-24,17.375
1994-10-25,17.375
1994-10-26,17.5
1994-10-27,17.375
1994-10-28,17.5625
1994-10-31,17.5
1994-11-01,17.25
1994-11-02,17.1875
1994-11-03,17.125
1994-11-04,17.125
1994-11-07,17.1875
1994-11-08,17.125
1994-11-09,17.125
1994-11-10,16.9375
1994-11-11,16.9375
1994-11-14,16.9375
1994-11-15,16.75
1994-11-16,16.6875
1994-11-17,16.75
1994-11-18,16.75
1994-11-21,16.6875
1994-11-22,16.5625
1994-11-23,16.6875
1994-11-25,16.75
1994-11-28,16.75
1994-11-29,16.75
1994-11-30,16.6875
1994-12-01,16.625
1994-12-02,16.75
1994-12-05,16.75
1994-12-06,16.6875
1994-12-07,16.5625
1994-12-08,16.625
1994-12-09,16.4375
1994-12-12,16.3125
1994-12-13,15.9375
1994-12-14,16.0625
1994-12-15,16.0625
1994-12-16,15.9375
1994-12-19,15.9375
1994-12-20,15.9375
1994-12-21,16.0
1994-12-22,16.0625
1994-12-23,16.125
1994-12-27,16.25
1994-12-28,16.0625
1994-12-29,16.0625
1994-12-30,16.0625
1995-01-03,16.0625
1995-01-04,16.1875
1995-01-05,16.0625
1995-01-06,16.0625
1995-01-09,16.125
1995-01-10,15.8125
1995-01-11,15.5
1995-01-12,15.0625
1995-01-13,15.0625
1995-01-16,15.1875
1995-01-17,15.0
1995-01-18,15.0625
1995-01-19,14.8125
1995-01-20,14.75
1995-01-23,14.5625
1995-01-24,15.0
1995-01-25,15.125
1995-01-26,14.8125
1995-01-27,14.9375
1995-01-30,14.75
1995-01-31,15.0
1995-02-01,15.0625
1995-02-02,15.25
1995-02-03,15.5625
1995-02-06,15.8125
1995-02-07,15.6875
1995-02-08,15.6875
1995-02-09,15.6875
1995-02-10,15.4375
1995-02-13,15.3125
1995-02-14,15.4375
1995-02-15,15.5
1995-02-16,15.25
1995-02-17,15.375
1995-02-21,15.3125
1995-02-22,15.4375
1995-02-23,15.6875
1995-02-24,15.5625
1995-02-27,15.4375
1995-02-28,15.4375
1995-03-01,15.375
1995-03-02,15.25
1995-03-03,15.25
1995-03-06,15.375
1995-03-07,15.5
1995-03-08,15.5
1995-03-09,15.5
1995-03-10,15.625
1995-03-13,15.5
1995-03-14,15.6875
1995-03-15,15.75
1995-03-16,15.9375
1995-03-17,16.0
1995-03-20,15.9375
1995-03-21,16.125
1995-03-22,16.3125
1995-03-23,16.25
1995-03-24,16.375
1995-03-27,16.375
1995-03-28,15.8125
1995-03-29,15.4375
1995-03-30,15.5
1995-03-31,15.4375
1995-04-03,15.375
1995-04-04,15.0625
1995-04-05,15.375
1995-04-06,15.5
1995-04-07,15.4375
1995-04-10,15.5
1995-04-11,15.5
1995-04-12,15.625
1995-04-13,15.8125
1995-04-17,15.6875
1995-04-18,15.6875
1995-04-19,15.75
1995-04-20,15.6875
1995-04-21,15.6875
1995-04-24,16.0
1995-04-25,15.8125
1995-04-26,16.0
1995-04-27,15.6875
1995-04-28,15.875
1995-05-01,16.0
1995-05-02,16.0625
1995-05-03,16.0625
1995-05-04,16.0
1995-05-05,16.1875
1995-05-08,16.25
1995-05-09,16.0
1995-05-10,16.125
1995-05-11,16.25
1995-05-12,16.0
1995-05-15,16.0625
1995-05-16,15.9375
1995-05-17,15.9375
1995-05-18,15.875
1995-05-19,15.875
1995-05-22,15.8125
1995-05-23,15.9375
1995-05-24,16.0625
1995-05-25,15.875
1995-05-26,15.75
1995-05-30,15.6875
1995-05-31,15.6875
1995-06-01,15.6875
1995-06-02,15.5625
1995-06-05,15.625
1995-06-06,15.5625
1995-06-07,15.625
1995-06-08,15.75
1995-06-09,15.625
1995-06-12,15.75
1995-06-13,15.5625
1995-06-14,15.5625
1995-06-15,15.5625
1995-06-16,15.5625
1995-06-19,15.6875
1995-06-20,15.5625
1995-06-21,15.5625
1995-06-22,15.5625
1995-06-23,15.5625
1995-06-26,15.75
1995-06-27,15.6875
1995-06-28,15.875
1995-06-29,16.0
1995-06-30,16.0625
1995-07-03,16.125
1995-07-05,16.0625
1995-07-06,16.0625
1995-07-07,16.0
1995-07-10,16.125
1995-07-11,16.125
1995-07-12,16.125
1995-07-13,16.0
1995-07-14,16.0
1995-07-17,16.125
1995-07-18,16.0
1995-07-19,15.8125
1995-07-20,15.9375
1995-07-21,15.625
1995-07-24,15.8125
1995-07-25,15.75
1995-07-26,15.4375
1995-07-27,15.5625
1995-07-28,15.5625
1995-07-31,15.5625
1995-08-01,15.4375
1995-08-02,15.625
1995-08-03,15.5625
1995-08-04,15.59375
1995-08-07,15.625
1995-08-08,15.625
1995-08-09,15.5625
1995-08-10,15.5
1995-08-11,15.5
1995-08-14,15.5625
1995-08-15,15.5
1995-08-16,15.5625
1995-08-17,15.375
1995-08-18,15.375
1995-08-21,15.25
1995-08-22,15.3125
1995-08-23,15.5
1995-08-24,15.5
1995-08-25,15.6875
1995-08-28,15.8125
1995-08-29,15.875
1995-08-30,16.0
1995-08-31,16.125
1995-09-01,16.0
1995-09-05,16.25
1995-09-06,16.375
1995-09-07,16.25
1995-09-08,16.3125
1995-09-11,16.4375
1995-09-12,16.3125
1995-09-13,16.0625
1995-09-14,15.75
1995-09-15,15.75
1995-09-18,15.875
1995-09-19,15.875
1995-09-20,16.0
1995-09-21,16.25
1995-09-22,16.3125
1995-09-25,16.375
1995-09-26,16.5
1995-09-27,16.375
1995-09-28,16.625
1995-09-29,16.6875
1995-10-02,16.625
1995-10-03,17.0
1995-10-04,16.9375
1995-10-05,17.0
1995-10-06,17.0
1995-10-09,16.875
1995-10-10,16.8125
1995-10-11,16.75
1995-10-12,16.6875
1995-10-13,16.875
1995-10-16,16.8125
1995-10-17,16.8125
1995-10-18,16.75
1995-10-19,16.875
1995-10-20,16.4375
1995-10-23,15.625
1995-10-24,15.875
1995-10-25,15.5625
1995-10-26,15.5
1995-10-27,15.6875
1995-10-30,16.0625
1995-10-31,16.8125
1995-11-01,16.3125
1995-11-02,16.5625
1995-11-03,16.5625
1995-11-06,16.625
1995-11-07,16.5625
1995-11-08,16.4375
1995-11-09,16.4375
1995-11-10,16.3125
1995-11-13,16.3125
1995-11-14,16.1875
1995-11-15,16.3125
1995-11-16,16.125
1995-11-17,16.25
1995-11-20,16.375
1995-11-21,16.5
1995-11-22,16.5
1995-11-24,16.625
1995-11-27,16.5625
1995-11-28,16.5
1995-11-29,16.8125
1995-11-30,16.75
1995-12-01,16.5625
1995-12-04,16.8125
1995-12-05,16.8125
1995-12-06,16.8125
1995-12-07,16.75
1995-12-08,16.75
1995-12-11,16.75
1995-12-12,16.8125
1995-12-13,16.75
1995-12-14,16.625
1995-12-15,16.5625
1995-12-18,16.25
1995-12-19,16.5
1995-12-20,16.5
1995-12-21,17.4375
1995-12-22,17.3125
1995-12-26,17.25
1995-12-27,17.25
1995-12-28,17.25
1995-12-29,17.25
1996-01-02,17.5625
1996-01-03,17.625
1996-01-04,17.625
1996-01-05,17.6875
1996-01-08,17.8125
1996-01-09,17.625
1996-01-10,17.5625
1996-01-11,17.625
1996-01-12,17.6875
1996-01-15,17.5
1996-01-16,17.5625
1996-01-17,17.5
1996-01-18,17.6875
1996-01-19,17.8125
1996-01-22,17.875
1996-01-23,17.625
1996-01-24,17.8125
1996-01-25,17.5
1996-01-26,17.625
1996-01-29,17.9375
1996-01-30,18.0
1996-01-31,18.0625
1996-02-01,18.125
1996-02-02,18.0625
1996-02-05,17.875
1996-02-06,18.0
1996-02-07,18.3125
1996-02-08,18.25
1996-02-09,18.375
1996-02-12,18.375
1996-02-13,18.25
1996-02-14,18.0625
1996-02-15,17.9375
1996-02-16,17.875
1996-02-20,17.4375
1996-02-21,17.375
1996-02-22,17.5
1996-02-23,17.3125
1996-02-26,17.375
1996-02-27,17.3125
1996-02-28,17.3125
1996-02-29,17.375
1996-03-01,17.5625
1996-03-04,17.5625
1996-03-05,17.6875
1996-03-06,17.75
1996-03-07,17.75
1996-03-08,17.5625
1996-03-11,17.6875
1996-03-12,17.625
1996-03-13,17.4375
1996-03-14,17.4375
1996-03-15,17.5625
1996-03-18,17.625
1996-03-19,17.625
1996-03-20,17.75
1996-03-21,17.8125
1996-03-22,17.75
1996-03-25,17.8125
1996-03-26,17.75
1996-03-27,17.75
1996-03-28,17.625
1996-03-29,17.6875
1996-04-01,18.0625
1996-04-02,18.3125
1996-04-03,18.3125
1996-04-04,18.4375
1996-04-08,18.1875
1996-04-09,18.1875
1996-04-10,18.125
1996-04-11,18.25
1996-04-12,18.25
1996-04-15,18.5
1996-04-16,18.625
1996-04-17,18.5625
1996-04-18,18.5
1996-04-19,18.8125
1996-04-22,19.0
1996-04-23,19.5
1996-04-24,19.8125
1996-04-25,19.4375
1996-04-26,19.625
1996-04-29,19.6875
1996-04-30,19.6875
1996-05-01,19.625
1996-05-02,19.5625
1996-05-03,19.625
1996-05-06,19.6875
1996-05-07,19.9375
1996-05-08,19.875
1996-05-09,20.0
1996-05-10,20.0
1996-05-13,19.9375
1996-05-14,19.8125
1996-05-15,19.875
1996-05-16,19.875
1996-05-17,19.9375
1996-05-20,20.0625
1996-05-21,20.0
1996-05-22,20.0
1996-05-23,20.0
1996-05-24,20.0
1996-05-28,19.9375
1996-05-29,19.9375
1996-05-30,19.9375
1996-05-31,19.875
1996-06-03,19.875
1996-06-04,19.8125
1996-06-05,20.0
1996-06-06,20.125
1996-06-07,20.0
1996-06-10,19.9375
1996-06-11,20.0625
1996-06-12,19.8125
1996-06-13,19.4375
1996-06-14,19.3125
1996-06-17,19.4375
1996-06-18,19.5625
1996-06-19,19.6875
1996-06-20,19.625
1996-06-21,19.625
1996-06-24,19.875
1996-06-25,19.875
1996-06-26,19.8125
1996-06-27,19.6875
1996-06-28,19.75
1996-07-01,19.6875
1996-07-02,19.875
1996-07-03,20.0625
1996-07-05,19.8125
1996-07-08,19.9375
1996-07-09,20.4375
1996-07-10,20.5625
1996-07-11,20.5625
1996-07-12,20.3125
1996-07-15,20.125
1996-07-16,20.0625
1996-07-17,20.0
1996-07-18,20.3125
1996-07-19,20.125
1996-07-22,20.0
1996-07-23,19.5
1996-07-24,19.25
1996-07-25,19.4375
1996-07-26,19.625
1996-07-29,19.625
1996-07-30,19.875
1996-07-31,19.9375
1996-08-01,19.9375
1996-08-02,20.1875
1996-08-05,20.0625
1996-08-06,20.0625
1996-08-07,20.0625
1996-08-08,20.125
1996-08-09,20.1875
1996-08-12,20.125
1996-08-13,20.0625
1996-08-14,20.0625
1996-08-15,20.0625
1996-08-16,20.25
1996-08-19,20.25
1996-08-20,20.3125
1996-08-21,20.3125
1996-08-22,20.3125
1996-08-23,20.25
1996-08-26,20.0625
1996-08-27,19.875
1996-08-28,19.875
1996-08-29,19.75
1996-08-30,19.6875
1996-09-03,19.625
1996-09-04,19.875
1996-09-05,19.75
1996-09-06,19.875
1996-09-09,19.875
1996-09-10,20.0625
1996-09-11,19.8125
1996-09-12,20.0
1996-09-13,20.125
1996-09-16,20.25
1996-09-17,20.4375
1996-09-18,20.375
1996-09-19,20.5625
1996-09-20,20.75
1996-09-23,20.6875
1996-09-24,20.6875
1996-09-25,20.8125
1996-09-26,21.1875
1996-09-27,21.3125
1996-09-30,21.375
1996-10-01,21.4375
1996-10-02,21.8125
1996-10-03,21.9375
1996-10-04,22.1875
1996-10-07,22.1875
1996-10-08,21.875
1996-10-09,21.75
1996-10-10,21.5
1996-10-11,22.125
1996-10-14,22.25
1996-10-15,22.3125
1996-10-16,22.0625
1996-10-17,22.0
1996-10-18,22.0
1996-10-21,21.8125
1996-10-22,22.0
1996-10-23,22.9375
1996-10-24,22.6875
1996-10-25,22.6875
1996-10-28,22.75
1996-10-29,22.875
1996-10-30,22.875
1996-10-31,23.0
1996-11-01,22.8125
1996-11-04,22.875
1996-11-05,23.375
1996-11-06,24.0
1996-11-07,24.1875
1996-11-08,24.0625
1996-11-11,23.875
1996-11-12,24.0
1996-11-13,23.5
1996-11-14,23.4375
1996-11-15,23.625
1996-11-18,23.75
1996-11-19,24.0
1996-11-20,24.25
1996-11-21,24.0625
1996-11-22,24.125
1996-11-25,24.5625
1996-11-26,24.8125
1996-11-27,24.8125
1996-11-29,25.0625
1996-12-02,25.1875
1996-12-03,24.875
1996-12-04,24.625
1996-12-05,23.75
1996-12-06,23.4375
1996-12-09,24.3125
1996-12-10,24.125
1996-12-11,23.4375
1996-12-12,23.0625
1996-12-13,22.9375
1996-12-16,22.8125
1996-12-17,22.8125
1996-12-18,23.1875
1996-12-19,23.6875
1996-12-20,24.0
1996-12-23,24.125
1996-12-24,24.0
1996-12-26,23.75
1996-12-27,23.875
1996-12-30,24.0625
1996-12-31,23.875
1997-01-02,23.625
1997-01-03,23.8125
1997-01-06,24.0
1997-01-07,24.0
1997-01-08,24.25
1997-01-09,24.375
1997-01-10,24.3125
1997-01-13,24.5625
1997-01-14,25.125
1997-01-15,25.5
1997-01-16,25.6875
1997-01-17,25.6875
1997-01-20,25.5625
1997-01-21,25.1875
1997-01-22,25.125
1997-01-23,24.625
1997-01-24,24.4375
1997-01-27,24.4375
1997-01-28,24.8125
1997-01-29,24.875
1997-01-30,24.8125
1997-01-31,25.125
1997-02-03,25.875
1997-02-04,26.1875
1997-02-05,25.8125
1997-02-06,25.5625
1997-02-07,25.6875
1997-02-10,25.4375
1997-02-11,25.9375
1997-02-12,26.1875
1997-02-13,26.4375
1997-02-14,26.375
1997-02-18,26.25
1997-02-19,26.125
1997-02-20,25.75
1997-02-21,25.6875
1997-02-24,25.6875
1997-02-25,25.6875
1997-02-26,25.3125
1997-02-27,24.4375
1997-02-28,24.25
1997-03-03,24.375
1997-03-04,24.5
1997-03-05,24.9375
1997-03-06,24.6875
1997-03-07,24.75
1997-03-10,25.25
1997-03-11,25.3125
1997-03-12,24.9375
1997-03-13,24.1875
1997-03-14,24.25
1997-03-17,24.0
1997-03-18,23.6875
1997-03-19,23.3125
1997-03-20,23.125
1997-03-21,23.25
1997-03-24,23.6875
1997-03-25,23.9375
1997-03-26,24.125
1997-03-27,23.625
1997-03-31,23.0
1997-04-01,23.0625
1997-04-02,22.8125
1997-04-03,22.625
1997-04-04,22.5625
1997-04-07,22.9375
1997-04-08,22.8125
1997-04-09,22.6875
1997-04-10,22.5625
1997-04-11,22.1875
1997-04-14,22.0625
1997-04-15,22.75
1997-04-16,22.9375
1997-04-17,22.5625
1997-04-18,22.5
1997-04-21,22.5
1997-04-22,22.9375
1997-04-23,23.0625
1997-04-24,22.6875
1997-04-25,22.5
1997-04-28,22.6875
1997-04-29,23.0625
1997-04-30,23.375
1997-05-01,23.6875
1997-05-02,25.3125
1997-05-05,25.25
1997-05-06,25.1875
1997-05-07,24.75
1997-05-08,24.5625
1997-05-09,24.4375
1997-05-12,24.9375
1997-05-13,24.75
1997-05-14,25.0625
1997-05-15,25.4375
1997-05-16,25.5
1997-05-19,25.5
1997-05-20,25.5625
1997-05-21,26.3125
1997-05-22,26.625
1997-05-23,27.625
1997-05-27,27.25
1997-05-28,27.0
1997-05-29,26.625
1997-05-30,26.5
1997-06-02,27.125
1997-06-03,27.5
1997-06-04,27.625
1997-06-05,27.75
1997-06-06,28.0
1997-06-09,28.0
1997-06-10,28.25
1997-06-11,28.0
1997-06-12,28.75
1997-06-13,29.125
1997-06-16,28.875
1997-06-17,28.875
1997-06-18,28.5
1997-06-19,28.75
1997-06-20,28.75
1997-06-23,28.0
1997-06-24,28.5
1997-06-25,28.6875
1997-06-26,28.5
1997-06-27,28.1875
1997-06-30,28.0
1997-07-01,28.25
1997-07-02,29.0625
1997-07-03,29.8125
1997-07-07,30.0
1997-07-08,30.0625
1997-07-09,30.5
1997-07-10,30.6875
1997-07-11,30.5625
1997-07-14,30.5625
1997-07-15,30.9375
1997-07-16,32.0625
1997-07-17,31.0625
1997-07-18,30.6875
1997-07-21,29.9375
1997-07-22,30.1875
1997-07-23,30.5625
1997-07-24,30.25
1997-07-25,30.0
1997-07-28,29.8125
1997-07-29,30.0
1997-07-30,30.0
1997-07-31,30.4375
1997-08-01,30.25
1997-08-04,30.75
1997-08-05,30.625
1997-08-06,30.75
1997-08-07,30.75
1997-08-08,30.0
1997-08-11,29.5
1997-08-12,29.125
1997-08-13,28.8125
1997-08-14,28.875
1997-08-15,28.5625
1997-08-18,28.375
1997-08-19,29.0
1997-08-20,29.375
1997-08-21,28.5625
1997-08-22,28.5625
1997-08-25,28.625
1997-08-26,28.25
1997-08-27,28.375
1997-08-28,28.3125
1997-08-29,28.3125
1997-09-02,28.8125
1997-09-03,28.625
1997-09-04,28.625
1997-09-05,28.875
1997-09-08,29.0
1997-09-09,29.5
1997-09-10,29.1875
1997-09-11,28.8125
1997-09-12,28.8125
1997-09-15,29.125
1997-09-16,30.1875
1997-09-17,30.125
1997-09-18,30.1875
1997-09-19,30.5625
1997-09-22,30.5625
1997-09-23,30.375
1997-09-24,30.375
1997-09-25,30.1875
1997-09-26,30.125
1997-09-29,30.125
1997-09-30,29.875
1997-10-01,30.125
1997-10-02,30.25
1997-10-03,30.125
1997-10-06,31.375
1997-10-07,32.25
1997-10-08,31.9375
1997-10-09,31.375
1997-10-10,30.875
1997-10-13,30.8125
1997-10-14,31.375
1997-10-15,31.1875
1997-10-16,30.8125
1997-10-17,30.375
1997-10-20,30.875
1997-10-21,29.875
1997-10-22,29.5625
1997-10-23,29.0625
1997-10-24,29.3125
1997-10-27,27.4375
1997-10-28,28.125
1997-10-29,28.25
1997-10-30,27.625
1997-10-31,27.875
1997-11-03,28.625
1997-11-04,28.8125
1997-11-05,29.75
1997-11-06,29.6875
1997-11-07,29.0625
1997-11-10,29.0625
1997-11-11,29.0625
1997-11-12,28.8125
1997-11-13,29.1875
1997-11-14,29.625
1997-11-17,30.3125
1997-11-18,30.25
1997-11-19,30.75
1997-11-20,30.75
1997-11-21,30.125
1997-11-24,30.0
1997-11-25,30.125
1997-11-26,29.625
1997-11-28,30.3125
1997-12-01,31.0
1997-12-02,30.9375
1997-12-03,31.75
1997-12-04,32.0
1997-12-05,32.25
1997-12-08,33.25
1997-12-09,33.375
1997-12-10,33.4375
1997-12-11,33.0
1997-12-12,32.75
1997-12-15,32.1875
1997-12-16,31.75
1997-12-17,31.9375
1997-12-18,31.5
1997-12-19,31.625
1997-12-22,33.4375
1997-12-23,32.875
1997-12-24,32.3125
1997-12-26,32.625
1997-12-29,33.5
1997-12-30,33.75
1997-12-31,33.3125
1998-01-02,33.375
1998-01-05,33.8125
1998-01-06,34.0625
1998-01-07,34.0
1998-01-08,33.4375
