Date,NCR
2001-09-06,18.184998999999998
2001-09-07,18.0
2001-09-10,18.225
2001-09-17,17.15
2001-09-18,17.084999
2001-09-19,17.040001
2001-09-20,16.299999
2001-09-21,15.4
2001-09-24,15.51
2001-09-25,15.375
2001-09-26,14.945
2001-09-27,14.645
2001-09-28,14.825
2001-10-01,14.475
2001-10-02,14.49
2001-10-03,15.81
2001-10-04,16.049999
2001-10-05,16.245001000000002
2001-10-08,16.055
2001-10-09,15.635
2001-10-10,16.014999
2001-10-11,16.695
2001-10-12,17.325001
2001-10-15,17.120001000000002
2001-10-16,17.405001000000002
2001-10-17,17.004998999999998
2001-10-18,16.995001000000002
2001-10-19,17.120001000000002
2001-10-22,17.375
2001-10-23,17.615
2001-10-24,17.870001000000002
2001-10-25,18.43
2001-10-26,18.375
2001-10-29,17.620001000000002
2001-10-30,17.309998999999998
2001-10-31,17.725
2001-11-01,18.195
2001-11-02,18.245001000000002
2001-11-05,18.6
2001-11-06,18.969998999999998
2001-11-07,19.225
2001-11-08,19.004998999999998
2001-11-09,19.125
2001-11-12,19.17
2001-11-13,19.27
2001-11-14,19.559998999999998
2001-11-15,19.49
2001-11-16,19.665001
2001-11-19,19.715
2001-11-20,19.299999
2001-11-21,19.014999
2001-11-23,19.309998999999998
2001-11-26,19.5
2001-11-27,19.205
2001-11-28,19.004998999999998
2001-11-29,19.059998999999998
2001-11-30,19.215
2001-12-03,18.805
2001-12-04,19.135
2001-12-05,19.485001
2001-12-06,19.495001000000002
2001-12-07,19.25
2001-12-10,19.01
2001-12-11,18.575001
2001-12-12,18.49
2001-12-13,18.209999
2001-12-14,18.305
2001-12-17,18.17
2001-12-18,18.635
2001-12-19,18.615
2001-12-20,18.295
2001-12-21,18.625
2001-12-24,18.594998999999998
2001-12-26,18.455
2001-12-27,18.575001
2001-12-28,18.625
2001-12-31,18.43
2002-01-02,19.125
2002-01-03,19.49
2002-01-04,20.450001
2002-01-07,20.83
2002-01-08,21.725
2002-01-09,22.1
2002-01-10,21.74
2002-01-11,21.4
2002-01-14,21.594998999999998
2002-01-15,21.334999
2002-01-16,20.58
2002-01-17,21.02
2002-01-18,21.129998999999998
2002-01-22,19.65
2002-01-23,19.99
2002-01-24,20.924999
2002-01-25,20.875
2002-01-28,21.014999
2002-01-29,20.450001
2002-01-30,21.025
2002-01-31,21.27
2002-02-01,21.235001
2002-02-04,20.885
2002-02-05,20.75
2002-02-06,20.73
2002-02-07,19.915001
2002-02-08,20.040001
2002-02-11,20.875
2002-02-12,20.764999
2002-02-13,20.969998999999998
2002-02-14,20.889999
2002-02-15,20.334999
2002-02-19,19.924999
2002-02-20,20.405001000000002
2002-02-21,20.15
2002-02-22,19.549999
2002-02-25,20.5
2002-02-26,20.924999
2002-02-27,20.360001
2002-02-28,20.9
2002-03-01,21.525
2002-03-04,22.215
2002-03-05,21.225
2002-03-06,21.93
2002-03-07,21.495001000000002
2002-03-08,22.235001
2002-03-11,22.389999
2002-03-12,22.41
2002-03-13,22.504998999999998
2002-03-14,21.98
2002-03-15,21.945
2002-03-18,22.35
2002-03-19,22.719998999999998
2002-03-20,22.285
2002-03-21,22.575001
2002-03-22,22.450001
2002-03-25,21.85
2002-03-26,21.74
2002-03-27,22.18
2002-03-28,22.375
2002-04-01,22.35
2002-04-02,22.08
2002-04-03,21.5
2002-04-04,21.545
2002-04-05,21.370001000000002
2002-04-08,21.57
2002-04-09,21.495001000000002
2002-04-10,22.049999
2002-04-11,21.469998999999998
2002-04-12,21.485001
2002-04-15,21.18
2002-04-16,21.66
2002-04-17,21.040001
2002-04-18,20.225
2002-04-19,20.65
2002-04-22,19.75
2002-04-23,19.709999
2002-04-24,19.344998999999998
2002-04-25,19.290001
2002-04-26,18.655001000000002
2002-04-29,18.684998999999998
2002-04-30,19.43
2002-05-01,19.34
2002-05-02,19.25
2002-05-03,18.924999
2002-05-06,18.575001
2002-05-07,18.17
2002-05-08,19.16
2002-05-09,18.965
2002-05-10,18.434998999999998
2002-05-13,18.575001
2002-05-14,19.35
2002-05-15,19.205
2002-05-16,19.105
2002-05-17,19.434998999999998
2002-05-20,18.975
2002-05-21,18.635
2002-05-22,18.639999
2002-05-23,18.559998999999998
2002-05-24,18.434998999999998
2002-05-28,18.35
2002-05-29,18.334999
2002-05-30,18.455
2002-05-31,18.275
2002-06-03,18.125
2002-06-04,18.16
2002-06-05,18.155001000000002
2002-06-06,18.084999
2002-06-07,18.25
2002-06-10,18.275
2002-06-11,18.455
2002-06-12,18.139999
2002-06-13,17.855
2002-06-14,18.4
2002-06-17,18.825001
2002-06-18,18.84
2002-06-19,18.09
2002-06-20,17.645
2002-06-21,17.105
2002-06-24,17.68
2002-06-25,17.004998999999998
2002-06-26,17.0
2002-06-27,17.51
2002-06-28,17.299999
2002-07-01,16.73
2002-07-02,16.0
2002-07-03,17.0
2002-07-05,17.975
2002-07-08,17.17
2002-07-09,16.809998999999998
2002-07-10,15.82
2002-07-11,16.4
2002-07-12,16.049999
2002-07-15,16.24
2002-07-16,16.200001
2002-07-17,16.25
2002-07-18,16.004998999999998
2002-07-19,15.535
2002-07-22,14.57
2002-07-23,14.695
2002-07-24,15.46
2002-07-25,13.01
2002-07-26,11.5
2002-07-29,13.285
2002-07-30,13.32
2002-07-31,13.155
2002-08-01,12.72
2002-08-02,12.52
2002-08-05,12.11
2002-08-06,12.545
2002-08-07,12.89
2002-08-08,13.5
2002-08-09,13.5
2002-08-12,13.865
2002-08-13,13.755
2002-08-14,14.33
2002-08-15,14.71
2002-08-16,14.99
2002-08-19,15.395
2002-08-20,14.99
2002-08-21,15.225
2002-08-22,15.41
2002-08-23,14.955
2002-08-26,15.115
2002-08-27,14.85
2002-08-28,14.18
2002-08-29,14.59
2002-08-30,14.05
2002-09-03,13.54
2002-09-04,13.715
2002-09-05,13.63
2002-09-06,13.785
2002-09-09,14.01
2002-09-10,13.955
2002-09-11,13.99
2002-09-12,13.49
2002-09-13,13.165
2002-09-16,12.855
2002-09-17,12.665
2002-09-18,12.215
2002-09-19,11.83
2002-09-20,11.2
2002-09-23,10.825
2002-09-24,10.765
2002-09-25,10.955
2002-09-26,10.77
2002-09-27,10.335
2002-09-30,9.9
2002-10-01,10.425
2002-10-02,10.25
2002-10-03,10.05
2002-10-04,9.8
2002-10-07,9.55
2002-10-08,9.685
2002-10-09,9.455
2002-10-10,9.95
2002-10-11,11.055
2002-10-14,11.325
2002-10-15,12.05
2002-10-16,11.69
2002-10-17,12.34
2002-10-18,12.05
2002-10-21,12.69
2002-10-22,12.845
2002-10-23,12.73
2002-10-24,12.125
2002-10-25,11.0
2002-10-28,11.055
2002-10-29,10.695
2002-10-30,11.05
2002-10-31,11.12
2002-11-01,11.5
2002-11-04,12.0
2002-11-05,11.93
2002-11-06,12.19
2002-11-07,11.445
2002-11-08,11.65
2002-11-11,11.45
2002-11-12,11.555
2002-11-13,11.51
2002-11-14,12.11
2002-11-15,12.09
2002-11-18,12.0
2002-11-19,11.9
2002-11-20,12.425
2002-11-21,13.31
2002-11-22,13.47
2002-11-25,14.0
2002-11-26,14.055
2002-11-27,13.865
2002-11-29,13.8
2002-12-02,13.485
2002-12-03,13.07
2002-12-04,12.52
2002-12-05,12.24
2002-12-06,12.29
2002-12-09,11.835
2002-12-10,12.33
2002-12-11,12.385
2002-12-12,12.27
2002-12-13,11.925
2002-12-16,12.49
2002-12-17,12.225
2002-12-18,11.975
2002-12-19,11.72
2002-12-20,11.98
2002-12-23,11.975
2002-12-24,11.85
2002-12-26,11.94
2002-12-27,11.945
2002-12-30,11.935
2002-12-31,11.87
2003-01-02,12.32
2003-01-03,12.275
2003-01-06,12.61
2003-01-07,12.71
2003-01-08,12.465
2003-01-09,12.98
2003-01-10,13.085
2003-01-13,12.9
2003-01-14,11.3
2003-01-15,10.425
2003-01-16,9.865
2003-01-17,9.54
2003-01-21,9.925
2003-01-22,9.83
2003-01-23,9.88
2003-01-24,9.75
2003-01-27,9.275
2003-01-28,9.83
2003-01-29,9.725
2003-01-30,9.525
2003-01-31,9.645
2003-02-03,9.5
2003-02-04,9.335
2003-02-05,9.325
2003-02-06,9.215
2003-02-07,9.17
2003-02-10,8.975
2003-02-11,8.835
2003-02-12,8.65
2003-02-13,8.605
2003-02-14,8.73
2003-02-18,8.8
2003-02-19,8.8
2003-02-20,9.86
2003-02-21,9.765
2003-02-24,9.45
2003-02-25,9.685
2003-02-26,9.625
2003-02-27,9.725
2003-02-28,9.725
2003-03-03,9.75
2003-03-04,9.49
2003-03-05,9.4
2003-03-06,9.275
2003-03-07,9.3
2003-03-10,9.2
2003-03-11,9.095
2003-03-12,8.96
2003-03-13,9.155
2003-03-14,9.055
2003-03-17,9.65
2003-03-18,9.585
2003-03-19,9.67
2003-03-20,9.66
2003-03-21,10.03
2003-03-24,9.41
2003-03-25,9.55
2003-03-26,9.56
2003-03-27,9.5
2003-03-28,9.51
2003-03-31,9.17
2003-04-01,9.175
2003-04-02,9.5
2003-04-03,9.64
2003-04-04,9.535
2003-04-07,9.505
2003-04-08,9.185
2003-04-09,10.2
2003-04-10,9.93
2003-04-11,10.025
2003-04-14,10.165
2003-04-15,10.205
2003-04-16,10.275
2003-04-17,10.465
2003-04-21,10.585
2003-04-22,10.87
2003-04-23,11.16
2003-04-24,10.825
2003-04-25,10.47
2003-04-28,11.03
2003-04-29,11.19
2003-04-30,10.96
2003-05-01,11.155
2003-05-02,11.505
2003-05-05,11.38
2003-05-06,11.495
2003-05-07,11.375
2003-05-08,11.255
2003-05-09,11.5
2003-05-12,11.81
2003-05-13,11.68
2003-05-14,11.655
2003-05-15,11.985
2003-05-16,11.765
2003-05-19,11.585
2003-05-20,11.455
2003-05-21,11.75
2003-05-22,11.825
2003-05-23,11.71
2003-05-27,12.09
2003-05-28,12.19
2003-05-29,12.26
2003-05-30,12.535
2003-06-02,12.76
2003-06-03,11.955
2003-06-04,12.425
2003-06-05,12.43
2003-06-06,12.915
2003-06-09,12.305
2003-06-10,12.415
2003-06-11,12.745
2003-06-12,13.76
2003-06-13,13.345
2003-06-16,13.69
2003-06-17,13.575
2003-06-18,13.64
2003-06-19,13.42
2003-06-20,13.175
2003-06-23,12.8
2003-06-24,12.615
2003-06-25,12.575
2003-06-26,12.68
2003-06-27,12.61
2003-06-30,12.81
2003-07-01,13.565
2003-07-02,13.695
2003-07-03,13.66
2003-07-07,14.4
2003-07-08,14.205
2003-07-09,16.125
2003-07-10,15.685
2003-07-11,15.75
2003-07-14,15.645
2003-07-15,15.66
2003-07-16,15.27
2003-07-17,14.745
2003-07-18,14.975
2003-07-21,14.915
2003-07-22,15.08
2003-07-23,15.165
2003-07-24,14.53
2003-07-25,14.085
2003-07-28,13.8
2003-07-29,13.46
2003-07-30,13.38
2003-07-31,13.785
2003-08-01,13.675
2003-08-04,13.81
2003-08-05,13.55
2003-08-06,13.43
2003-08-07,13.015
2003-08-08,13.225
2003-08-11,13.26
2003-08-12,13.415
2003-08-13,13.4
2003-08-14,13.7
2003-08-15,13.665
2003-08-18,13.97
2003-08-19,14.23
2003-08-20,14.295
2003-08-21,14.42
2003-08-22,14.275
2003-08-25,14.19
2003-08-26,14.215
2003-08-27,14.3
2003-08-28,14.325
2003-08-29,14.505
2003-09-02,14.945
2003-09-03,15.12
2003-09-04,15.45
2003-09-05,15.245
2003-09-08,15.2
2003-09-09,15.0
2003-09-10,14.51
2003-09-11,14.58
2003-09-12,14.55
2003-09-15,14.565
2003-09-16,14.78
2003-09-17,14.85
2003-09-18,15.25
2003-09-19,15.35
2003-09-22,14.98
2003-09-23,15.165
2003-09-24,14.845
2003-09-25,16.25
2003-09-26,15.78
2003-09-29,16.27
2003-09-30,15.845
2003-10-01,16.4
2003-10-02,16.719998999999998
2003-10-03,17.139999
2003-10-06,17.325001
2003-10-07,17.25
2003-10-08,17.299999
2003-10-09,17.120001000000002
2003-10-10,17.41
2003-10-13,17.309998999999998
2003-10-14,17.475
2003-10-15,17.275
2003-10-16,17.459999
2003-10-17,16.985001
2003-10-20,17.15
2003-10-21,17.17
2003-10-22,17.17
2003-10-23,16.955
2003-10-24,17.469998999999998
2003-10-27,17.424999
2003-10-28,17.959999
2003-10-29,17.805
2003-10-30,18.065001000000002
2003-10-31,17.969998999999998
2003-11-03,18.040001
2003-11-04,18.01
2003-11-05,18.115
2003-11-06,18.1
2003-11-07,17.885
2003-11-10,17.32
2003-11-11,17.424999
2003-11-12,17.790001
2003-11-13,17.98
2003-11-14,17.385
2003-11-17,16.975
2003-11-18,16.475
2003-11-19,16.424999
2003-11-20,16.23
2003-11-21,16.34
2003-11-24,16.975
2003-11-25,17.139999
2003-11-26,17.344998999999998
2003-11-28,17.450001
2003-12-01,17.555
2003-12-02,17.514999
2003-12-03,17.35
2003-12-04,17.5
2003-12-05,17.35
2003-12-08,17.76
2003-12-09,17.775
2003-12-10,17.67
2003-12-11,17.775
2003-12-12,17.73
2003-12-15,17.83
2003-12-16,17.860001
2003-12-17,17.754998999999998
2003-12-18,18.094998999999998
2003-12-19,18.205
2003-12-22,19.635
2003-12-23,19.375
2003-12-24,19.4
2003-12-26,19.424999
2003-12-29,19.525
2003-12-30,19.49
2003-12-31,19.4
2004-01-02,19.41
2004-01-05,19.690001000000002
2004-01-06,20.045
2004-01-07,20.094998999999998
2004-01-08,20.16
2004-01-09,20.184998999999998
2004-01-12,20.26
2004-01-13,20.15
2004-01-14,20.049999
2004-01-15,20.495001000000002
2004-01-16,20.415001
2004-01-20,20.375
2004-01-21,20.305
2004-01-22,20.375
2004-01-23,20.34
2004-01-26,20.5
2004-01-27,19.875
2004-01-28,19.725
2004-01-29,20.434998999999998
2004-01-30,20.775
2004-02-02,21.165001
2004-02-03,20.969998999999998
2004-02-04,21.219998999999998
2004-02-05,21.68
2004-02-06,22.075001
2004-02-09,21.945
2004-02-10,22.375
2004-02-11,22.809998999999998
2004-02-12,22.785
2004-02-13,22.795
2004-02-17,22.77
2004-02-18,22.655001000000002
2004-02-19,22.51
2004-02-20,22.620001000000002
2004-02-23,21.85
2004-02-24,21.875
2004-02-25,22.0
2004-02-26,22.174999
2004-02-27,22.379998999999998
2004-03-01,22.870001000000002
2004-03-02,22.695
2004-03-03,22.875
2004-03-04,22.950001
2004-03-05,22.780001000000002
2004-03-08,22.565001000000002
2004-03-09,21.855
2004-03-10,21.174999
2004-03-11,20.9
2004-03-12,21.325001
2004-03-15,21.08
2004-03-16,20.639999
2004-03-17,20.92
2004-03-18,20.785
2004-03-19,20.700001
2004-03-22,20.504998999999998
2004-03-23,20.379998999999998
2004-03-24,20.514999
2004-03-25,21.01
2004-03-26,21.254998999999998
2004-03-29,21.645
2004-03-30,21.65
2004-03-31,22.030001000000002
2004-04-01,22.545
2004-04-02,22.790001
2004-04-05,23.075001
2004-04-06,23.049999
2004-04-07,23.125
2004-04-08,23.0
2004-04-12,23.370001000000002
2004-04-13,23.174999
2004-04-14,23.434998999999998
2004-04-15,23.285
2004-04-16,23.315001000000002
2004-04-19,23.25
2004-04-20,23.049999
2004-04-21,23.325001
2004-04-22,23.719998999999998
2004-04-23,23.625
2004-04-26,23.424999
2004-04-27,23.365
2004-04-28,23.0
2004-04-29,22.870001000000002
2004-04-30,22.344998999999998
2004-05-03,22.67
2004-05-04,22.875
2004-05-05,23.135
2004-05-06,22.754998999999998
2004-05-07,22.639999
2004-05-10,22.709999
2004-05-11,23.075001
2004-05-12,22.959999
2004-05-13,23.165001
2004-05-14,22.98
2004-05-17,22.68
2004-05-18,23.129998999999998
2004-05-19,23.045
2004-05-20,22.985001
2004-05-21,23.059998999999998
2004-05-24,23.245001000000002
2004-05-25,23.855
2004-05-26,23.875
2004-05-27,23.915001
2004-05-28,24.120001000000002
2004-06-01,24.139999
2004-06-02,24.41
2004-06-03,24.190001000000002
2004-06-04,24.23
2004-06-07,24.625
2004-06-08,24.625
2004-06-09,24.504998999999998
2004-06-10,24.450001
2004-06-14,24.105
2004-06-15,24.445
2004-06-16,24.549999
2004-06-17,24.405001000000002
2004-06-18,24.530001000000002
2004-06-21,24.16
2004-06-22,24.33
2004-06-23,24.955
2004-06-24,24.764999
2004-06-25,24.76
2004-06-28,24.219998999999998
2004-06-29,24.4
2004-06-30,24.795
2004-07-01,24.700001
2004-07-02,24.395
2004-07-06,23.975
2004-07-07,23.905001000000002
2004-07-08,23.684998999999998
2004-07-09,23.51
2004-07-12,25.905001000000002
2004-07-13,25.34
2004-07-14,25.674999
2004-07-15,25.504998999999998
2004-07-16,24.91
2004-07-19,25.035
2004-07-20,25.195
2004-07-21,24.325001
2004-07-22,24.209999
2004-07-23,24.4
2004-07-26,24.385
2004-07-27,24.469998999999998
2004-07-28,24.5
2004-07-29,22.73
2004-07-30,23.215
2004-08-02,23.065001000000002
2004-08-03,22.455
2004-08-04,22.525
2004-08-05,22.025
2004-08-06,21.535
2004-08-09,21.514999
2004-08-10,21.91
2004-08-11,21.77
2004-08-12,21.485001
2004-08-13,21.129998999999998
2004-08-16,21.209999
2004-08-17,21.684998999999998
2004-08-18,22.1
2004-08-19,21.975
2004-08-20,22.379998999999998
2004-08-23,22.215
2004-08-24,22.25
2004-08-25,22.25
2004-08-26,22.6
2004-08-27,22.639999
2004-08-30,22.280001000000002
2004-08-31,22.084999
2004-09-01,22.389999
2004-09-02,22.66
2004-09-03,22.434998999999998
2004-09-07,22.855
2004-09-08,22.940001000000002
2004-09-09,23.559998999999998
2004-09-10,24.035
2004-09-13,23.870001000000002
2004-09-14,23.91
2004-09-15,23.545
2004-09-16,24.075001
2004-09-17,24.485001
2004-09-20,24.735001
2004-09-21,25.385
2004-09-22,24.83
2004-09-23,24.540001
2004-09-24,24.51
2004-09-27,24.875
2004-09-28,24.655001000000002
2004-09-29,24.75
2004-09-30,24.795
2004-10-01,25.344998999999998
2004-10-04,25.469998999999998
2004-10-05,24.924999
2004-10-06,24.98
2004-10-07,24.775
2004-10-08,24.41
2004-10-11,24.459999
2004-10-12,26.0
2004-10-13,26.1
2004-10-14,26.495001000000002
2004-10-15,26.325001
2004-10-18,27.004998999999998
2004-10-19,27.200001
2004-10-20,26.969998999999998
2004-10-21,26.705
2004-10-22,26.635
2004-10-25,26.48
2004-10-26,26.485001
2004-10-27,26.385
2004-10-28,26.93
2004-10-29,28.174999
2004-11-01,27.629998999999998
2004-11-02,28.5
2004-11-03,28.315001000000002
2004-11-04,28.540001
2004-11-05,28.594998999999998
2004-11-08,28.620001000000002
2004-11-09,28.719998999999998
2004-11-10,28.575001
2004-11-11,28.695
2004-11-12,28.695
2004-11-15,28.775
2004-11-16,28.395
2004-11-17,28.59
2004-11-18,28.540001
2004-11-19,28.434998999999998
2004-11-22,28.684998999999998
2004-11-23,29.575001
2004-11-24,29.715
2004-11-26,29.76
2004-11-29,29.889999
2004-11-30,29.865
2004-12-01,30.725
2004-12-02,31.040001
2004-12-03,32.939999
2004-12-06,33.294998
2004-12-07,32.564999
2004-12-08,32.639998999999996
2004-12-09,33.105
2004-12-10,33.564999
2004-12-13,34.025002
2004-12-14,35.080002
2004-12-15,34.945
2004-12-16,34.744999
2004-12-17,34.330002
2004-12-20,34.299999
2004-12-21,34.5
2004-12-22,34.830002
2004-12-23,34.665001000000004
2004-12-27,34.275002
2004-12-28,34.755001
2004-12-29,34.814999
2004-12-30,34.549999
2004-12-31,34.615002000000004
2005-01-03,34.154999
2005-01-04,33.450001
2005-01-05,33.360001000000004
2005-01-06,33.314999
2005-01-07,33.029999
2005-01-10,33.580002
2005-01-11,33.595001
2005-01-12,32.365002000000004
2005-01-13,32.785
2005-01-14,32.575001
2005-01-18,34.654999
2005-01-19,34.674999
2005-01-20,34.825001
2005-01-21,34.025002
2005-01-24,33.82
2005-01-25,33.77
2005-01-26,33.849998
2005-01-27,34.0
2005-01-28,34.209998999999996
2005-01-31,34.18
2005-02-01,34.849998
2005-02-02,35.630001
2005-02-03,35.900002
2005-02-04,36.869999
2005-02-07,36.900002
2005-02-08,36.810001
2005-02-09,36.700001
2005-02-10,37.0
2005-02-11,37.860001000000004
2005-02-14,37.860001000000004
2005-02-15,38.119999
2005-02-16,38.259997999999996
2005-02-17,37.630001
2005-02-18,37.599998
2005-02-22,37.68
2005-02-23,38.110001000000004
2005-02-24,38.25
2005-02-25,39.380001
2005-02-28,38.990002000000004
2005-03-01,38.900002
2005-03-02,38.41
2005-03-03,38.279999
2005-03-04,38.380001
2005-03-07,38.720001
2005-03-08,38.25
2005-03-09,38.599998
2005-03-10,38.73
2005-03-11,39.040001000000004
2005-03-14,39.02
2005-03-15,39.34
2005-03-16,39.189999
2005-03-17,38.790001000000004
2005-03-18,39.25
2005-03-21,39.130001
2005-03-22,38.68
2005-03-23,39.099998
2005-03-24,39.25
2005-03-28,37.900002
2005-03-29,31.4
2005-03-30,33.419998
2005-03-31,33.740002000000004
2005-04-01,33.419998
2005-04-04,34.16
2005-04-05,34.77
2005-04-06,34.700001
2005-04-07,34.709998999999996
2005-04-08,34.66
2005-04-11,35.25
2005-04-12,35.470001
2005-04-13,34.77
2005-04-14,35.009997999999996
2005-04-15,33.860001000000004
2005-04-18,33.700001
2005-04-19,34.189999
2005-04-20,32.990002000000004
2005-04-21,33.700001
2005-04-22,33.5
2005-04-25,33.73
2005-04-26,33.009997999999996
2005-04-27,32.98
2005-04-28,32.91
2005-04-29,33.0
2005-05-02,33.48
2005-05-03,33.509997999999996
2005-05-04,33.07
2005-05-05,33.59
2005-05-06,34.400002
2005-05-09,35.049999
2005-05-10,34.48
2005-05-11,35.82
2005-05-12,36.5
2005-05-13,37.200001
2005-05-16,37.209998999999996
2005-05-17,36.529999
2005-05-18,37.919998
2005-05-19,37.290001000000004
2005-05-20,37.099998
2005-05-23,37.130001
2005-05-24,37.18
2005-05-25,36.900002
2005-05-26,37.0
2005-05-27,36.970001
2005-05-31,36.630001
2005-06-01,37.150002
2005-06-02,36.919998
2005-06-03,36.48
2005-06-06,36.77
2005-06-07,36.720001
2005-06-08,36.669998
2005-06-09,36.540001000000004
2005-06-10,36.189999
2005-06-13,36.43
2005-06-14,35.939999
2005-06-15,36.939999
2005-06-16,37.580002
2005-06-17,37.040001000000004
2005-06-20,36.900002
2005-06-21,36.740002000000004
2005-06-22,36.720001
2005-06-23,36.360001000000004
2005-06-24,36.09
2005-06-27,36.119999
2005-06-28,36.630001
2005-06-29,36.450001
2005-06-30,35.119999
2005-07-01,34.990002000000004
2005-07-05,35.630001
2005-07-06,35.139998999999996
2005-07-07,35.450001
2005-07-08,35.580002
2005-07-11,36.66
2005-07-12,34.610001000000004
2005-07-13,34.509997999999996
2005-07-14,34.57
2005-07-15,34.189999
2005-07-18,34.400002
2005-07-19,34.66
2005-07-20,35.009997999999996
2005-07-21,34.740002000000004
2005-07-22,34.75
2005-07-25,34.299999
2005-07-26,33.240002000000004
2005-07-27,34.119999
2005-07-28,35.099998
2005-07-29,34.709998999999996
2005-08-01,33.470001
2005-08-02,33.990002000000004
2005-08-03,34.080002
2005-08-04,34.689999
2005-08-05,34.790001000000004
2005-08-08,35.049999
2005-08-09,35.139998999999996
2005-08-10,35.5
2005-08-11,36.09
2005-08-12,35.799999
2005-08-15,36.349998
2005-08-16,35.810001
2005-08-17,35.959998999999996
2005-08-18,35.689999
2005-08-19,35.389998999999996
2005-08-22,35.27
2005-08-23,35.5
2005-08-24,34.970001
2005-08-25,34.970001
2005-08-26,34.779999
2005-08-29,34.900002
2005-08-30,34.099998
2005-08-31,34.220001
2005-09-01,33.610001000000004
2005-09-02,33.450001
2005-09-06,33.279999
2005-09-07,33.400002
2005-09-08,32.990002000000004
2005-09-09,31.940001000000002
2005-09-12,31.85
2005-09-13,32.119999
2005-09-14,31.780001000000002
2005-09-15,31.5
2005-09-16,31.85
2005-09-19,31.93
2005-09-20,31.76
2005-09-21,30.1
2005-09-22,30.5
2005-09-23,30.889999
2005-09-26,30.43
2005-09-27,30.5
2005-09-28,30.1
2005-09-29,31.02
2005-09-30,31.91
2005-10-03,32.380001
2005-10-04,31.700001
2005-10-05,31.0
2005-10-06,31.049999
2005-10-07,31.059998999999998
2005-10-10,30.950001
2005-10-11,32.240002000000004
2005-10-12,32.849998
2005-10-13,32.349998
2005-10-14,32.580002
2005-10-17,31.92
2005-10-18,31.6
2005-10-19,31.67
2005-10-20,31.280001000000002
2005-10-21,31.24
2005-10-24,31.33
2005-10-25,30.98
2005-10-26,30.4
2005-10-27,30.33
2005-10-28,29.92
2005-10-31,30.219998999999998
2005-11-01,30.190001000000002
2005-11-02,30.110001
2005-11-03,30.25
2005-11-04,30.0
2005-11-07,29.9
2005-11-08,29.690001000000002
2005-11-09,29.65
2005-11-10,29.549999
2005-11-11,29.879998999999998
2005-11-14,29.870001000000002
2005-11-15,29.27
2005-11-16,29.690001000000002
2005-11-17,29.719998999999998
2005-11-18,29.75
2005-11-21,30.59
2005-11-22,30.719998999999998
2005-11-23,32.299999
2005-11-25,32.299999
2005-11-28,32.639998999999996
2005-11-29,32.549999
2005-11-30,33.950001
2005-12-01,33.889998999999996
2005-12-02,33.810001
2005-12-05,33.77
2005-12-06,34.119999
2005-12-07,34.57
2005-12-08,34.299999
2005-12-09,34.82
2005-12-12,34.950001
2005-12-13,34.369999
2005-12-14,34.349998
2005-12-15,34.25
2005-12-16,34.560001
2005-12-19,34.130001
2005-12-20,34.27
2005-12-21,34.0
2005-12-22,34.380001
2005-12-23,34.470001
2005-12-27,33.869999
2005-12-28,34.049999
2005-12-29,34.080002
2005-12-30,33.939999
2006-01-03,33.990002000000004
2006-01-04,33.950001
2006-01-05,34.150002
2006-01-06,34.790001000000004
2006-01-09,35.700001
2006-01-10,36.689999
2006-01-11,36.700001
2006-01-12,36.77
2006-01-13,37.0
2006-01-17,37.490002000000004
2006-01-18,37.73
2006-01-19,38.5
2006-01-20,37.360001000000004
2006-01-23,37.25
2006-01-24,37.34
2006-01-25,36.900002
2006-01-26,36.810001
2006-01-27,37.490002000000004
2006-01-30,37.52
2006-01-31,37.150002
2006-02-01,38.009997999999996
2006-02-02,38.34
2006-02-03,38.330002
2006-02-06,37.66
2006-02-07,38.82
2006-02-08,38.849998
2006-02-09,38.830002
2006-02-10,38.790001000000004
2006-02-13,38.540001000000004
2006-02-14,38.5
2006-02-15,38.130001
2006-02-16,39.599998
2006-02-17,39.66
2006-02-21,38.939999
2006-02-22,38.889998999999996
2006-02-23,39.099998
2006-02-24,39.919998
2006-02-27,40.27
2006-02-28,40.09
2006-03-01,40.07
2006-03-02,39.779999
2006-03-03,39.349998
2006-03-06,39.009997999999996
2006-03-07,39.220001
2006-03-08,39.540001000000004
2006-03-09,39.939999
2006-03-10,39.779999
2006-03-13,39.810001
2006-03-14,40.16
2006-03-15,39.599998
2006-03-16,39.34
2006-03-17,39.459998999999996
2006-03-20,39.18
2006-03-21,39.240002000000004
2006-03-22,39.209998999999996
2006-03-23,39.330002
2006-03-24,39.119999
2006-03-27,39.75
2006-03-28,41.580002
2006-03-29,42.290001000000004
2006-03-30,42.0
2006-03-31,41.790001000000004
2006-04-03,42.310001
2006-04-04,42.150002
2006-04-05,42.419998
2006-04-06,42.27
2006-04-07,42.25
2006-04-10,41.880001
2006-04-11,41.580002
2006-04-12,41.349998
2006-04-13,41.099998
2006-04-17,41.419998
2006-04-18,43.02
2006-04-19,43.009997999999996
2006-04-20,43.0
2006-04-21,42.279999
2006-04-24,42.009997999999996
2006-04-25,42.619999
2006-04-26,43.959998999999996
2006-04-27,39.599998
2006-04-28,39.400002
2006-05-01,39.900002
2006-05-02,39.93
2006-05-03,40.119999
2006-05-04,41.0
2006-05-05,40.91
2006-05-08,41.080002
2006-05-09,41.130001
2006-05-10,40.900002
2006-05-11,39.970001
2006-05-12,39.09
2006-05-15,39.040001000000004
