Date,CHEF
2016-04-08,19.790001
2016-04-11,20.030001000000002
2016-04-12,20.01
2016-04-13,20.280001000000002
2016-04-14,19.91
2016-04-15,20.139999
2016-04-18,20.18
2016-04-19,20.290001
2016-04-20,19.870001000000002
2016-04-21,18.700001
2016-04-22,18.85
2016-04-25,19.18
2016-04-26,19.209999
2016-04-27,19.32
2016-04-28,19.25
2016-04-29,19.27
2016-05-02,19.23
2016-05-03,19.1
2016-05-04,15.86
2016-05-05,15.85
2016-05-06,16.209999
2016-05-09,16.98
2016-05-10,16.549999
2016-05-11,16.049999
2016-05-12,15.87
2016-05-13,15.62
2016-05-16,15.59
2016-05-17,14.98
2016-05-18,15.13
2016-05-19,15.07
2016-05-20,15.19
2016-05-23,14.98
2016-05-24,15.59
2016-05-25,15.87
2016-05-26,15.84
2016-05-27,15.7
2016-05-31,15.18
2016-06-01,15.63
2016-06-02,15.95
2016-06-03,15.47
2016-06-06,15.78
2016-06-07,15.68
2016-06-08,15.83
2016-06-09,15.68
2016-06-10,15.23
2016-06-13,14.82
2016-06-14,14.94
2016-06-15,15.09
2016-06-16,15.3
2016-06-17,15.57
2016-06-20,15.36
2016-06-21,15.47
2016-06-22,15.22
2016-06-23,15.82
2016-06-24,15.51
2016-06-27,14.54
2016-06-28,14.71
2016-06-29,15.51
2016-06-30,16.0
2016-07-01,15.83
2016-07-05,15.44
2016-07-06,15.72
2016-07-07,15.87
2016-07-08,16.18
2016-07-11,16.27
2016-07-12,16.450001
2016-07-13,16.32
2016-07-14,16.35
2016-07-15,16.35
2016-07-18,16.23
2016-07-19,16.360001
2016-07-20,16.32
2016-07-21,16.110001
2016-07-22,16.41
2016-07-25,16.34
2016-07-26,16.629998999999998
2016-07-27,16.719998999999998
2016-07-28,16.190001000000002
2016-07-29,16.15
2016-08-01,16.030001000000002
2016-08-02,16.15
2016-08-03,11.42
2016-08-04,10.49
2016-08-05,10.9
2016-08-08,11.62
2016-08-09,11.72
2016-08-10,11.65
2016-08-11,11.4
2016-08-12,11.35
2016-08-15,11.16
2016-08-16,10.89
2016-08-17,10.85
2016-08-18,10.97
2016-08-19,11.0
2016-08-22,11.18
2016-08-23,11.28
2016-08-24,11.21
2016-08-25,11.41
2016-08-26,11.32
2016-08-29,11.5
2016-08-30,11.33
2016-08-31,11.02
2016-09-01,11.3
2016-09-02,11.67
2016-09-06,12.0
2016-09-07,12.0
2016-09-08,12.0
2016-09-09,11.45
2016-09-12,11.54
2016-09-13,11.48
2016-09-14,11.71
2016-09-15,11.9
2016-09-16,11.76
2016-09-19,11.83
2016-09-20,11.84
2016-09-21,11.87
2016-09-22,11.97
2016-09-23,11.75
2016-09-26,11.16
2016-09-27,11.05
2016-09-28,11.0
2016-09-29,10.8
2016-09-30,11.14
2016-10-03,11.46
2016-10-04,11.51
2016-10-05,11.59
2016-10-06,11.71
2016-10-07,11.6
2016-10-10,11.75
2016-10-11,11.85
2016-10-12,12.25
2016-10-13,12.25
2016-10-14,12.8
2016-10-17,12.55
2016-10-18,12.45
2016-10-19,12.53
2016-10-20,12.5
2016-10-21,12.48
2016-10-24,12.6
2016-10-25,12.4
2016-10-26,12.1
2016-10-27,11.7
2016-10-28,11.4
2016-10-31,11.4
2016-11-01,11.15
2016-11-02,11.15
2016-11-03,11.35
2016-11-04,11.65
2016-11-07,11.35
2016-11-08,11.35
2016-11-09,12.25
2016-11-10,12.6
2016-11-11,12.85
2016-11-14,12.95
2016-11-15,12.85
2016-11-16,12.7
2016-11-17,12.65
2016-11-18,12.8
2016-11-21,13.0
2016-11-22,13.25
2016-11-23,13.3
2016-11-25,13.05
2016-11-28,13.3
2016-11-29,13.2
2016-11-30,12.95
2016-12-01,12.9
2016-12-02,13.2
2016-12-05,14.1
2016-12-06,13.95
2016-12-07,14.05
2016-12-08,14.5
2016-12-09,14.9
2016-12-12,14.5
2016-12-13,14.7
2016-12-14,14.6
2016-12-15,15.4
2016-12-16,15.45
2016-12-19,16.049999
2016-12-20,16.15
2016-12-21,16.1
2016-12-22,15.6
2016-12-23,15.5
2016-12-27,15.4
2016-12-28,15.8
2016-12-29,16.15
2016-12-30,15.8
2017-01-03,15.65
2017-01-04,15.95
2017-01-05,16.0
2017-01-06,15.95
2017-01-09,16.0
2017-01-10,15.9
2017-01-11,15.5
2017-01-12,15.2
2017-01-13,15.45
2017-01-17,15.2
2017-01-18,15.25
2017-01-19,15.15
2017-01-20,15.25
2017-01-23,15.2
2017-01-24,15.75
2017-01-25,15.6
2017-01-26,16.049999
2017-01-27,16.15
2017-01-30,16.75
2017-01-31,16.700001
2017-02-01,16.700001
2017-02-02,16.799999
2017-02-03,16.85
2017-02-06,16.65
2017-02-07,16.75
2017-02-08,16.299999
2017-02-09,16.450001
2017-02-10,16.9
2017-02-13,16.65
2017-02-14,16.200001
2017-02-15,16.049999
2017-02-16,15.95
2017-02-17,15.8
2017-02-21,15.9
2017-02-22,15.25
2017-02-23,14.35
2017-02-24,15.05
2017-02-27,15.1
2017-02-28,14.0
2017-03-01,14.8
2017-03-02,14.8
2017-03-03,14.55
2017-03-06,14.75
2017-03-07,14.5
2017-03-08,14.5
2017-03-09,14.45
2017-03-10,14.3
2017-03-13,14.35
2017-03-14,14.3
2017-03-15,14.15
2017-03-16,14.2
2017-03-17,14.2
2017-03-20,14.0
2017-03-21,13.65
2017-03-22,13.6
2017-03-23,13.8
2017-03-24,13.95
2017-03-27,13.9
2017-03-28,13.85
2017-03-29,13.8
2017-03-30,13.85
2017-03-31,13.9
2017-04-03,13.55
2017-04-04,13.35
2017-04-05,13.25
2017-04-06,13.55
2017-04-07,14.0
2017-04-10,13.75
2017-04-11,14.0
2017-04-12,13.6
2017-04-13,13.6
2017-04-17,13.7
2017-04-18,13.7
2017-04-19,13.9
2017-04-20,13.95
2017-04-21,13.85
2017-04-24,13.95
2017-04-25,14.15
2017-04-26,14.35
2017-04-27,14.15
2017-04-28,13.65
2017-05-01,13.7
2017-05-02,13.75
2017-05-03,13.7
2017-05-04,13.75
2017-05-05,13.75
2017-05-08,13.65
2017-05-09,13.5
2017-05-10,14.95
2017-05-11,15.0
2017-05-12,14.5
2017-05-15,14.8
2017-05-16,14.85
2017-05-17,14.5
2017-05-18,14.2
2017-05-19,14.9
2017-05-22,15.95
2017-05-23,16.049999
2017-05-24,15.85
2017-05-25,15.85
2017-05-26,15.95
2017-05-30,15.2
2017-05-31,15.15
2017-06-01,15.6
2017-06-02,15.6
2017-06-05,15.4
2017-06-06,15.25
2017-06-07,15.05
2017-06-08,15.2
2017-06-09,15.75
2017-06-12,15.65
2017-06-13,15.7
2017-06-14,15.6
2017-06-15,15.05
2017-06-16,14.7
2017-06-19,14.7
2017-06-20,14.15
2017-06-21,13.65
2017-06-22,13.85
2017-06-23,13.55
2017-06-26,13.45
2017-06-27,13.2
2017-06-28,13.45
2017-06-29,13.05
2017-06-30,13.0
2017-07-03,12.95
2017-07-05,12.5
2017-07-06,12.0
2017-07-07,12.15
2017-07-10,12.3
2017-07-11,12.1
2017-07-12,12.5
2017-07-13,12.95
2017-07-14,13.15
2017-07-17,13.2
2017-07-18,13.2
2017-07-19,13.85
2017-07-20,13.95
2017-07-21,14.25
2017-07-24,13.7
2017-07-25,14.0
2017-07-26,14.45
2017-07-27,14.5
2017-07-28,14.5
2017-07-31,14.5
2017-08-01,14.7
2017-08-02,14.6
2017-08-03,14.8
2017-08-04,14.55
2017-08-07,14.6
2017-08-08,14.6
2017-08-09,14.5
2017-08-10,17.25
2017-08-11,17.6
2017-08-14,17.85
2017-08-15,17.950001
2017-08-16,17.450001
2017-08-17,17.4
2017-08-18,17.5
2017-08-21,17.4
2017-08-22,17.5
2017-08-23,17.25
2017-08-24,17.049999
2017-08-25,17.950001
2017-08-28,16.9
2017-08-29,17.15
2017-08-30,17.200001
2017-08-31,17.25
2017-09-01,17.4
2017-09-05,17.15
2017-09-06,17.25
2017-09-07,16.950001
2017-09-08,16.6
2017-09-11,16.75
2017-09-12,16.65
2017-09-13,16.85
2017-09-14,16.85
2017-09-15,17.549999
2017-09-18,18.1
2017-09-19,18.200001
2017-09-20,18.700001
2017-09-21,18.85
2017-09-22,18.85
2017-09-25,19.200001
2017-09-26,19.799999
2017-09-27,19.700001
2017-09-28,19.700001
2017-09-29,19.299999
2017-10-02,19.65
2017-10-03,19.799999
2017-10-04,19.6
2017-10-05,20.0
2017-10-06,20.35
2017-10-09,19.9
2017-10-10,19.85
2017-10-11,19.65
2017-10-12,19.950001
2017-10-13,20.049999
2017-10-16,20.549999
2017-10-17,20.75
2017-10-18,21.049999
2017-10-19,20.950001
2017-10-20,20.65
2017-10-23,20.299999
2017-10-24,20.1
2017-10-25,20.1
2017-10-26,19.85
2017-10-27,20.0
2017-10-30,19.75
2017-10-31,19.950001
2017-11-01,20.799999
2017-11-02,20.85
2017-11-03,20.9
2017-11-06,21.15
2017-11-07,20.549999
2017-11-08,20.35
2017-11-09,16.6
2017-11-10,16.799999
2017-11-13,18.6
2017-11-14,17.549999
2017-11-15,18.200001
2017-11-16,18.4
2017-11-17,18.6
2017-11-20,18.9
2017-11-21,18.6
2017-11-22,19.0
2017-11-24,19.549999
2017-11-27,19.25
2017-11-28,19.65
2017-11-29,19.6
2017-11-30,20.25
2017-12-01,20.68
2017-12-04,21.23
2017-12-05,20.75
2017-12-06,20.299999
2017-12-07,20.5
2017-12-08,20.6
2017-12-11,20.25
2017-12-12,20.15
2017-12-13,20.4
2017-12-14,20.0
2017-12-15,20.25
2017-12-18,20.950001
2017-12-19,20.75
2017-12-20,20.75
2017-12-21,20.6
2017-12-22,20.85
2017-12-26,20.950001
2017-12-27,20.700001
2017-12-28,20.4
2017-12-29,20.5
2018-01-02,21.200001
2018-01-03,20.9
2018-01-04,20.15
2018-01-05,20.450001
2018-01-08,20.4
2018-01-09,20.25
2018-01-10,20.0
2018-01-11,20.35
2018-01-12,20.65
2018-01-16,20.299999
2018-01-17,20.4
2018-01-18,20.049999
2018-01-19,20.450001
2018-01-22,20.25
2018-01-23,20.6
2018-01-24,21.450001
2018-01-25,21.1
2018-01-26,21.1
2018-01-29,20.5
2018-01-30,20.65
2018-01-31,20.35
2018-02-01,20.549999
2018-02-02,19.65
2018-02-05,19.0
2018-02-06,19.25
2018-02-07,19.5
2018-02-08,19.200001
2018-02-09,19.75
2018-02-12,19.65
2018-02-13,19.1
2018-02-14,19.6
2018-02-15,19.799999
2018-02-16,20.200001
2018-02-20,19.450001
2018-02-21,22.049999
2018-02-22,21.5
2018-02-23,22.450001
2018-02-26,22.6
2018-02-27,22.6
2018-02-28,22.549999
2018-03-01,22.75
2018-03-02,23.0
2018-03-05,23.25
2018-03-06,23.6
2018-03-07,23.700001
2018-03-08,23.15
2018-03-09,23.9
2018-03-12,23.25
2018-03-13,23.299999
2018-03-14,23.5
2018-03-15,23.0
2018-03-16,23.25
2018-03-19,23.9
2018-03-20,23.799999
2018-03-21,24.950001
2018-03-22,24.65
2018-03-23,23.6
2018-03-26,23.5
2018-03-27,23.0
2018-03-28,23.049999
2018-03-29,23.0
2018-04-02,22.6
2018-04-03,23.5
2018-04-04,24.65
2018-04-05,24.200001
2018-04-06,23.5
2018-04-09,23.299999
2018-04-10,23.950001
2018-04-11,23.85
2018-04-12,24.049999
2018-04-13,23.85
2018-04-16,24.049999
2018-04-17,24.549999
2018-04-18,24.15
2018-04-19,23.75
2018-04-20,23.15
2018-04-23,23.35
2018-04-24,23.85
2018-04-25,24.1
2018-04-26,24.450001
2018-04-27,24.549999
2018-04-30,24.25
2018-05-01,24.4
2018-05-02,24.5
2018-05-03,24.6
2018-05-04,24.9
2018-05-07,25.0
2018-05-08,25.200001
2018-05-09,25.1
2018-05-10,28.15
2018-05-11,27.700001
2018-05-14,27.5
2018-05-15,27.799999
2018-05-16,27.75
2018-05-17,28.35
2018-05-18,27.75
2018-05-21,27.5
2018-05-22,27.15
2018-05-23,27.6
2018-05-24,27.549999
2018-05-25,27.65
2018-05-29,27.75
2018-05-30,27.75
2018-05-31,27.200001
2018-06-01,27.75
2018-06-04,27.950001
2018-06-05,27.700001
2018-06-06,27.200001
2018-06-07,26.6
2018-06-08,26.450001
2018-06-11,27.6
2018-06-12,27.549999
2018-06-13,27.65
2018-06-14,27.75
2018-06-15,28.200001
2018-06-18,28.9
2018-06-19,28.9
2018-06-20,28.0
2018-06-21,28.0
2018-06-22,27.950001
2018-06-25,28.549999
2018-06-26,28.700001
2018-06-27,28.450001
2018-06-28,28.700001
2018-06-29,28.5
2018-07-02,28.75
2018-07-03,28.950001
2018-07-05,29.75
2018-07-06,30.950001
2018-07-09,30.200001
2018-07-10,30.65
2018-07-11,30.35
2018-07-12,31.049999
2018-07-13,31.25
2018-07-16,31.200001
2018-07-17,31.5
2018-07-18,31.450001
2018-07-19,30.9
2018-07-20,30.6
2018-07-23,30.299999
2018-07-24,28.85
2018-07-25,29.1
2018-07-26,29.5
2018-07-27,28.700001
2018-07-30,27.049999
2018-07-31,26.950001
2018-08-01,26.85
2018-08-02,29.049999
2018-08-03,28.25
2018-08-06,28.85
2018-08-07,28.75
2018-08-08,29.0
2018-08-09,29.049999
2018-08-10,28.85
2018-08-13,28.799999
2018-08-14,28.950001
2018-08-15,28.700001
2018-08-16,28.950001
2018-08-17,28.9
2018-08-20,29.1
2018-08-21,29.299999
2018-08-22,29.0
2018-08-23,29.049999
2018-08-24,28.950001
2018-08-27,28.75
2018-08-28,28.1
2018-08-29,28.5
2018-08-30,28.9
2018-08-31,29.4
2018-09-04,29.700001
2018-09-05,29.75
2018-09-06,29.700001
2018-09-07,30.65
2018-09-10,32.0
2018-09-11,32.200001
2018-09-12,33.75
2018-09-13,33.75
2018-09-14,34.299999
2018-09-17,36.099998
2018-09-18,36.75
2018-09-19,37.150002
2018-09-20,36.349998
2018-09-21,37.049999
2018-09-24,37.700001
2018-09-25,37.599998
2018-09-26,37.200001
2018-09-27,36.950001
2018-09-28,36.349998
2018-10-01,36.889998999999996
2018-10-02,36.610001000000004
2018-10-03,35.68
2018-10-04,34.349998
2018-10-05,38.310001
2018-10-08,38.18
2018-10-09,36.389998999999996
2018-10-10,32.040001000000004
2018-10-11,30.940001000000002
2018-10-12,30.559998999999998
2018-10-15,31.110001
2018-10-16,33.110001000000004
2018-10-17,32.709998999999996
2018-10-18,32.779999
2018-10-19,32.400002
2018-10-22,32.639998999999996
2018-10-23,32.990002000000004
2018-10-24,32.669998
2018-10-25,33.330002
2018-10-26,32.459998999999996
2018-10-29,32.610001000000004
2018-10-30,33.490002000000004
2018-10-31,33.630001
2018-11-01,33.799999
2018-11-02,35.0
2018-11-05,34.470001
2018-11-06,34.950001
2018-11-07,36.639998999999996
2018-11-08,36.330002
2018-11-09,35.060001
2018-11-12,35.220001
2018-11-13,34.549999
2018-11-14,36.040001000000004
2018-11-15,36.439999
2018-11-16,36.439999
2018-11-19,35.5
2018-11-20,35.0
2018-11-21,34.970001
2018-11-23,36.169998
2018-11-26,36.5
2018-11-27,36.189999
2018-11-28,37.860001000000004
2018-11-29,38.200001
2018-11-30,38.110001000000004
2018-12-03,38.830002
2018-12-04,37.23
2018-12-06,37.619999
2018-12-07,36.759997999999996
2018-12-10,37.23
2018-12-11,37.5
2018-12-12,37.959998999999996
2018-12-13,37.5
2018-12-14,36.459998999999996
2018-12-17,35.18
2018-12-18,33.98
2018-12-19,33.73
2018-12-20,32.049999
2018-12-21,30.07
2018-12-24,30.299999
2018-12-26,31.209999
2018-12-27,31.76
2018-12-28,31.33
2018-12-31,31.98
2019-01-02,32.150002
2019-01-03,31.32
2019-01-04,32.119999
2019-01-07,33.509997999999996
2019-01-08,33.52
2019-01-09,34.299999
2019-01-10,33.66
2019-01-11,33.91
2019-01-14,34.209998999999996
2019-01-15,34.830002
2019-01-16,35.91
2019-01-17,35.299999
2019-01-18,35.189999
2019-01-22,34.900002
2019-01-23,35.049999
2019-01-24,34.5
2019-01-25,33.880001
2019-01-28,33.75
2019-01-29,34.040001000000004
2019-01-30,32.52
2019-01-31,32.119999
2019-02-01,32.330002
2019-02-04,33.509997999999996
2019-02-05,34.18
2019-02-06,33.84
2019-02-07,33.82
2019-02-08,34.490002000000004
2019-02-11,35.209998999999996
2019-02-12,35.740002000000004
2019-02-13,36.66
2019-02-14,34.23
2019-02-15,34.02
2019-02-19,34.34
2019-02-20,32.860001000000004
2019-02-21,32.0
2019-02-22,32.310001
2019-02-25,32.099998
2019-02-26,32.73
2019-02-27,32.009997999999996
2019-02-28,32.009997999999996
2019-03-01,31.85
2019-03-04,32.139998999999996
2019-03-05,31.969998999999998
2019-03-06,30.32
2019-03-07,30.33
2019-03-08,30.42
2019-03-11,31.35
2019-03-12,31.639999
2019-03-13,31.07
2019-03-14,30.43
2019-03-15,30.73
2019-03-18,31.299999
2019-03-19,31.209999
2019-03-20,30.889999
2019-03-21,31.08
2019-03-22,30.32
2019-03-25,30.16
2019-03-26,30.17
2019-03-27,30.5
2019-03-28,31.190001000000002
2019-03-29,31.049999
2019-04-01,31.74
2019-04-02,31.48
2019-04-03,31.790001
2019-04-04,31.9
2019-04-05,31.67
2019-04-08,31.83
2019-04-09,31.77
2019-04-10,32.25
2019-04-11,32.59
2019-04-12,32.099998
2019-04-15,32.189999
2019-04-16,31.809998999999998
2019-04-17,31.690001000000002
2019-04-18,31.65
2019-04-22,31.200001
2019-04-23,32.18
2019-04-24,32.490002000000004
2019-04-25,32.099998
2019-04-26,32.34
2019-04-29,32.939999
2019-04-30,32.68
2019-05-01,33.509997999999996
2019-05-02,33.25
2019-05-03,34.049999
2019-05-06,34.48
2019-05-07,33.490002000000004
2019-05-08,32.919998
2019-05-09,33.0
2019-05-10,33.5
2019-05-13,33.68
2019-05-14,34.130001
2019-05-15,34.299999
2019-05-16,33.84
2019-05-17,34.66
2019-05-20,34.25
2019-05-21,33.939999
2019-05-22,33.990002000000004
2019-05-23,33.919998
2019-05-24,34.290001000000004
2019-05-28,34.560001
2019-05-29,33.43
2019-05-30,32.43
2019-05-31,31.67
2019-06-03,31.77
2019-06-04,32.02
2019-06-05,32.700001
2019-06-06,31.93
2019-06-07,32.23
2019-06-10,32.41
2019-06-11,32.77
2019-06-12,33.23
2019-06-13,34.060001
2019-06-14,33.450001
2019-06-17,33.77
2019-06-18,33.860001000000004
2019-06-19,33.91
2019-06-20,32.68
2019-06-21,31.75
2019-06-24,32.84
2019-06-25,33.259997999999996
2019-06-26,33.299999
2019-06-27,34.0
2019-06-28,35.07
2019-07-01,33.950001
2019-07-02,34.080002
2019-07-03,34.549999
2019-07-05,34.669998
2019-07-08,34.310001
2019-07-09,34.360001000000004
2019-07-10,34.470001
2019-07-11,34.950001
2019-07-12,35.540001000000004
2019-07-15,35.130001
2019-07-16,35.779999
2019-07-17,34.43
2019-07-18,34.880001
2019-07-19,34.23
2019-07-22,34.25
2019-07-23,34.459998999999996
2019-07-24,34.720001
2019-07-25,35.099998
2019-07-26,36.279999
2019-07-29,35.830002
2019-07-30,35.990002000000004
2019-07-31,36.470001
2019-08-01,37.18
2019-08-02,37.02
2019-08-05,37.0
2019-08-06,36.990002000000004
2019-08-07,37.549999
2019-08-08,37.990002000000004
2019-08-09,37.75
2019-08-12,37.139998999999996
2019-08-13,37.860001000000004
2019-08-14,37.0
2019-08-15,37.419998
2019-08-16,38.049999
2019-08-19,38.18
2019-08-20,37.900002
2019-08-21,38.549999
2019-08-22,39.330002
2019-08-23,37.939999
2019-08-26,38.360001000000004
2019-08-27,38.18
2019-08-28,38.52
2019-08-29,38.75
2019-08-30,38.580002
2019-09-03,38.32
2019-09-04,38.610001000000004
2019-09-05,38.799999
2019-09-06,37.849998
2019-09-09,38.720001
2019-09-10,38.849998
2019-09-11,40.68
2019-09-12,40.82
2019-09-13,40.610001000000004
2019-09-16,40.84
2019-09-17,41.200001
2019-09-18,40.549999
2019-09-19,40.279999
2019-09-20,40.470001
2019-09-23,39.950001
2019-09-24,39.580002
2019-09-25,39.57
2019-09-26,40.009997999999996
2019-09-27,39.77
2019-09-30,40.32
2019-10-01,39.849998
2019-10-02,39.610001000000004
2019-10-03,38.700001
2019-10-04,37.849998
2019-10-07,36.389998999999996
2019-10-08,36.290001000000004
2019-10-09,36.130001
2019-10-10,36.049999
2019-10-11,36.419998
2019-10-14,36.220001
2019-10-15,36.009997999999996
2019-10-16,36.259997999999996
2019-10-17,36.650002
2019-10-18,36.970001
2019-10-21,37.57
2019-10-22,37.23
2019-10-23,37.599998
2019-10-24,37.450001
2019-10-25,37.73
2019-10-28,38.049999
2019-10-29,38.689999
2019-10-30,38.619999
2019-10-31,33.130001
2019-11-01,34.560001
2019-11-04,34.18
2019-11-05,34.939999
2019-11-06,34.990002000000004
2019-11-07,35.040001000000004
2019-11-08,34.869999
2019-11-11,35.389998999999996
2019-11-12,35.810001
2019-11-13,35.970001
2019-11-14,35.639998999999996
2019-11-15,35.02
2019-11-18,35.549999
2019-11-19,32.740002000000004
2019-11-20,33.369999
2019-11-21,34.240002000000004
2019-11-22,34.549999
2019-11-25,34.860001000000004
2019-11-26,35.470001
2019-11-27,35.73
2019-11-29,35.560001
2019-12-02,35.290001000000004
2019-12-03,35.139998999999996
2019-12-04,35.630001
2019-12-05,36.060001
2019-12-06,35.939999
2019-12-09,35.459998999999996
2019-12-10,35.700001
2019-12-11,35.200001
2019-12-12,36.360001000000004
2019-12-13,36.380001
2019-12-16,36.919998
2019-12-17,36.619999
2019-12-18,37.709998999999996
2019-12-19,38.450001
2019-12-20,38.630001
2019-12-23,37.849998
2019-12-24,38.25
2019-12-26,37.950001
2019-12-27,37.970001
2019-12-30,37.950001
2019-12-31,38.110001000000004
2020-01-02,38.139998999999996
2020-01-03,38.369999
2020-01-06,38.779999
2020-01-07,39.099998
2020-01-08,38.91
2020-01-09,38.700001
2020-01-10,38.509997999999996
2020-01-13,38.549999
2020-01-14,38.52
2020-01-15,38.580002
2020-01-16,38.740002000000004
2020-01-17,38.68
2020-01-21,38.240002000000004
2020-01-22,37.450001
2020-01-23,36.869999
2020-01-24,36.610001000000004
2020-01-27,37.23
2020-01-28,37.470001
2020-01-29,36.560001
2020-01-30,36.869999
2020-01-31,36.400002
2020-02-03,37.279999
2020-02-04,38.360001000000004
2020-02-05,38.23
2020-02-06,39.029999
2020-02-07,39.0
2020-02-10,39.099998
2020-02-11,39.240002000000004
2020-02-12,39.580002
2020-02-13,37.630001
2020-02-14,37.099998
2020-02-18,37.040001000000004
2020-02-19,36.82
2020-02-20,36.490002000000004
2020-02-21,36.18
2020-02-24,34.43
2020-02-25,33.0
2020-02-26,31.91
2020-02-27,30.65
2020-02-28,30.620001000000002
2020-03-02,31.040001
2020-03-03,30.01
2020-03-04,29.860001
2020-03-05,27.030001000000002
2020-03-06,26.219998999999998
2020-03-09,22.459999
2020-03-10,24.08
2020-03-11,20.959999
2020-03-12,16.950001
2020-03-13,17.48
2020-03-16,9.93
2020-03-17,7.67
2020-03-18,3.6
2020-03-19,4.85
2020-03-20,5.54
2020-03-23,6.72
2020-03-24,10.43
2020-03-25,11.56
2020-03-26,12.25
2020-03-27,10.71
2020-03-30,9.31
2020-03-31,10.07
2020-04-01,9.24
2020-04-02,9.08
2020-04-03,8.46
2020-04-06,10.4
2020-04-07,10.95
2020-04-08,11.99
2020-04-09,12.85
2020-04-13,12.07
2020-04-14,12.77
2020-04-15,12.43
2020-04-16,11.97
2020-04-17,12.33
2020-04-20,11.94
2020-04-21,12.05
2020-04-22,12.53
2020-04-23,10.97
2020-04-24,11.03
2020-04-27,12.19
2020-04-28,12.22
2020-04-29,15.23
2020-04-30,14.08
2020-05-01,12.66
2020-05-04,12.5
2020-05-05,11.67
2020-05-06,11.44
2020-05-07,12.92
2020-05-08,13.64
