Date,ECL
2009-07-24,40.099998
2009-07-27,40.419998
2009-07-28,40.040001000000004
2009-07-29,40.900002
2009-07-30,41.299999
2009-07-31,41.509997999999996
2009-08-03,42.59
2009-08-04,42.290001000000004
2009-08-05,41.98
2009-08-06,41.869999
2009-08-07,42.009997999999996
2009-08-10,41.880001
2009-08-11,41.830002
2009-08-12,41.880001
2009-08-13,42.27
2009-08-14,42.07
2009-08-17,41.610001000000004
2009-08-18,42.310001
2009-08-19,42.880001
2009-08-20,42.470001
2009-08-21,42.98
2009-08-24,42.290001000000004
2009-08-25,42.0
2009-08-26,41.959998999999996
2009-08-27,41.98
2009-08-28,42.060001
2009-08-31,42.290001000000004
2009-09-01,42.009997999999996
2009-09-02,42.43
2009-09-03,42.580002
2009-09-04,42.779999
2009-09-08,43.240002000000004
2009-09-09,43.669998
2009-09-10,44.380001
2009-09-11,44.0
2009-09-14,45.889998999999996
2009-09-15,46.110001000000004
2009-09-16,47.32
2009-09-17,47.48
2009-09-18,47.049999
2009-09-21,46.669998
2009-09-22,46.330002
2009-09-23,45.799999
2009-09-24,45.91
2009-09-25,45.799999
2009-09-28,46.389998999999996
2009-09-29,45.889998999999996
2009-09-30,46.23
2009-10-01,45.169998
2009-10-02,44.900002
2009-10-05,45.43
2009-10-06,45.860001000000004
2009-10-07,45.490002000000004
2009-10-08,46.02
2009-10-09,45.939999
2009-10-12,46.119999
2009-10-13,46.110001000000004
2009-10-14,46.57
2009-10-15,46.380001
2009-10-16,46.290001000000004
2009-10-19,46.580002
2009-10-20,46.169998
2009-10-21,45.869999
2009-10-22,46.330002
2009-10-23,46.099998
2009-10-26,45.93
2009-10-27,44.950001
2009-10-28,44.150002
2009-10-29,44.759997999999996
2009-10-30,43.959998999999996
2009-11-02,44.049999
2009-11-03,44.509997999999996
2009-11-04,44.330002
2009-11-05,45.139998999999996
2009-11-06,45.18
2009-11-09,46.139998999999996
2009-11-10,46.380001
2009-11-11,46.240002000000004
2009-11-12,45.540001000000004
2009-11-13,45.93
2009-11-16,46.150002
2009-11-17,46.360001000000004
2009-11-18,45.959998999999996
2009-11-19,45.290001000000004
2009-11-20,45.290001000000004
2009-11-23,45.639998999999996
2009-11-24,45.099998
2009-11-25,45.290001000000004
2009-11-27,44.450001
2009-11-30,44.91
2009-12-01,45.48
2009-12-02,45.790001000000004
2009-12-03,45.099998
2009-12-04,45.209998999999996
2009-12-07,44.919998
2009-12-08,44.5
2009-12-09,45.07
2009-12-10,45.549999
2009-12-11,45.169998
2009-12-14,45.41
2009-12-15,45.0
2009-12-16,45.310001
2009-12-17,44.720001
2009-12-18,44.709998999999996
2009-12-21,44.82
2009-12-22,44.720001
2009-12-23,44.880001
2009-12-24,45.220001
2009-12-28,45.220001
2009-12-29,45.349998
2009-12-30,45.209998999999996
2009-12-31,44.580002
2010-01-04,45.25
2010-01-05,44.560001
2010-01-06,44.43
2010-01-07,44.91
2010-01-08,45.290001000000004
2010-01-11,46.279999
2010-01-12,46.43
2010-01-13,47.060001
2010-01-14,46.389998999999996
2010-01-15,46.139998999999996
2010-01-19,46.919998
2010-01-20,47.099998
2010-01-21,45.810001
2010-01-22,44.869999
2010-01-25,45.07
2010-01-26,44.509997999999996
2010-01-27,44.650002
2010-01-28,43.900002
2010-01-29,43.900002
2010-02-01,44.369999
2010-02-02,44.68
2010-02-03,44.52
2010-02-04,43.16
2010-02-05,43.369999
2010-02-08,43.52
2010-02-09,44.16
2010-02-10,43.779999
2010-02-11,41.330002
2010-02-12,41.790001000000004
2010-02-16,42.380001
2010-02-17,42.360001000000004
2010-02-18,42.720001
2010-02-19,42.57
2010-02-22,42.119999
2010-02-23,41.580002
2010-02-24,42.009997999999996
2010-02-25,42.16
2010-02-26,42.139998999999996
2010-03-01,42.360001000000004
2010-03-02,42.200001
2010-03-03,42.669998
2010-03-04,42.68
2010-03-05,43.099998
2010-03-08,42.700001
2010-03-09,42.549999
2010-03-10,42.580002
2010-03-11,42.700001
2010-03-12,43.619999
2010-03-15,43.529999
2010-03-16,43.709998999999996
2010-03-17,43.599998
2010-03-18,43.139998999999996
2010-03-19,43.189999
2010-03-22,43.389998999999996
2010-03-23,43.419998
2010-03-24,43.290001000000004
2010-03-25,43.099998
2010-03-26,43.490002000000004
2010-03-29,43.630001
2010-03-30,43.900002
2010-03-31,43.950001
2010-04-01,44.43
2010-04-05,44.560001
2010-04-06,44.560001
2010-04-07,44.700001
2010-04-08,44.400002
2010-04-09,45.02
2010-04-12,45.0
2010-04-13,45.119999
2010-04-14,45.310001
2010-04-15,45.41
2010-04-16,45.279999
2010-04-19,45.509997999999996
2010-04-20,45.950001
2010-04-21,46.380001
2010-04-22,46.900002
2010-04-23,47.619999
2010-04-26,47.709998999999996
2010-04-27,46.93
2010-04-28,47.459998999999996
2010-04-29,49.0
2010-04-30,48.84
2010-05-03,49.34
2010-05-04,48.59
2010-05-05,48.59
2010-05-06,47.5
2010-05-07,47.740002000000004
2010-05-10,49.029999
2010-05-11,48.849998
2010-05-12,48.509997999999996
2010-05-13,48.099998
2010-05-14,47.48
2010-05-17,47.889998999999996
2010-05-18,47.66
2010-05-19,47.490002000000004
2010-05-20,45.549999
2010-05-21,46.650002
2010-05-24,46.049999
2010-05-25,46.599998
2010-05-26,46.18
2010-05-27,47.52
2010-05-28,47.23
2010-06-01,46.650002
2010-06-02,47.59
2010-06-03,47.639998999999996
2010-06-04,46.189999
2010-06-07,45.43
2010-06-08,45.889998999999996
2010-06-09,45.52
2010-06-10,46.470001
2010-06-11,46.439999
2010-06-14,45.98
2010-06-15,47.209998999999996
2010-06-16,47.049999
2010-06-17,47.25
2010-06-18,47.0
2010-06-21,46.98
2010-06-22,46.619999
2010-06-23,46.619999
2010-06-24,45.66
2010-06-25,45.669998
2010-06-28,45.580002
2010-06-29,45.060001
2010-06-30,44.91
2010-07-01,45.09
2010-07-02,44.919998
2010-07-06,45.25
2010-07-07,47.060001
2010-07-08,47.630001
2010-07-09,47.860001000000004
2010-07-12,47.380001
2010-07-13,48.52
2010-07-14,48.189999
2010-07-15,48.450001
2010-07-16,47.57
2010-07-19,48.060001
2010-07-20,49.09
2010-07-21,48.16
2010-07-22,48.400002
2010-07-23,49.27
2010-07-26,49.77
2010-07-27,48.349998
2010-07-28,48.860001000000004
2010-07-29,48.880001
2010-07-30,48.91
2010-08-02,49.130001
2010-08-03,48.790001000000004
2010-08-04,49.5
2010-08-05,49.349998
2010-08-06,49.169998
2010-08-09,49.349998
2010-08-10,48.959998999999996
2010-08-11,47.869999
2010-08-12,48.040001000000004
2010-08-13,47.700001
2010-08-16,47.73
2010-08-17,48.380001
2010-08-18,48.049999
2010-08-19,47.09
2010-08-20,47.450001
2010-08-23,46.720001
2010-08-24,46.439999
2010-08-25,46.560001
2010-08-26,46.5
2010-08-27,47.619999
2010-08-30,47.16
2010-08-31,47.400002
2010-09-01,48.610001000000004
2010-09-02,49.150002
2010-09-03,49.41
2010-09-07,48.689999
2010-09-08,49.060001
2010-09-09,49.189999
2010-09-10,48.790001000000004
2010-09-13,49.099998
2010-09-14,49.540001000000004
2010-09-15,49.889998999999996
2010-09-16,50.150002
2010-09-17,50.16
2010-09-20,50.619999
2010-09-21,50.720001
2010-09-22,50.509997999999996
2010-09-23,50.029999
2010-09-24,50.950001
2010-09-27,50.68
2010-09-28,50.619999
2010-09-29,50.57
2010-09-30,50.740002000000004
2010-10-01,51.32
2010-10-04,50.77
2010-10-05,52.099998
2010-10-06,52.16
2010-10-07,51.740002000000004
2010-10-08,51.639998999999996
2010-10-11,51.66
2010-10-12,51.860001000000004
2010-10-13,52.299999
2010-10-14,51.950001
2010-10-15,52.060001
2010-10-18,51.73
2010-10-19,50.759997999999996
2010-10-20,51.16
2010-10-21,51.549999
2010-10-22,51.560001
2010-10-25,52.119999
2010-10-26,49.290001000000004
2010-10-27,49.57
2010-10-28,49.209998999999996
2010-10-29,49.32
2010-11-01,49.32
2010-11-02,49.419998
2010-11-03,49.490002000000004
2010-11-04,49.540001000000004
2010-11-05,49.650002
2010-11-08,49.669998
2010-11-09,48.82
2010-11-10,49.099998
2010-11-11,49.490002000000004
2010-11-12,48.880001
2010-11-15,48.240002000000004
2010-11-16,47.610001000000004
2010-11-17,47.740002000000004
2010-11-18,48.889998999999996
2010-11-19,49.07
2010-11-22,49.07
2010-11-23,48.419998
2010-11-24,49.119999
2010-11-26,48.779999
2010-11-29,48.560001
2010-11-30,47.810001
2010-12-01,47.880001
2010-12-02,47.959998999999996
2010-12-03,47.59
2010-12-06,47.040001000000004
2010-12-07,47.220001
2010-12-08,47.549999
2010-12-09,47.810001
2010-12-10,47.990002000000004
2010-12-13,48.939999
2010-12-14,49.560001
2010-12-15,49.040001000000004
2010-12-16,49.77
2010-12-17,50.07
2010-12-20,50.330002
2010-12-21,50.240002000000004
2010-12-22,50.259997999999996
2010-12-23,50.25
2010-12-27,50.259997999999996
2010-12-28,50.41
2010-12-29,50.330002
2010-12-30,50.48
2010-12-31,50.419998
2011-01-03,50.52
2011-01-04,49.759997999999996
2011-01-05,49.860001000000004
2011-01-06,49.610001000000004
2011-01-07,49.25
2011-01-10,49.5
2011-01-11,49.0
2011-01-12,49.52
2011-01-13,49.040001000000004
2011-01-14,48.830002
2011-01-18,49.099998
2011-01-19,49.720001
2011-01-20,49.599998
2011-01-21,50.139998999999996
2011-01-24,50.369999
2011-01-25,49.98
2011-01-26,50.450001
2011-01-27,49.950001
2011-01-28,49.259997999999996
2011-01-31,49.689999
2011-02-01,50.619999
2011-02-02,50.049999
2011-02-03,50.200001
2011-02-04,50.279999
2011-02-07,50.459998999999996
2011-02-08,50.419998
2011-02-09,49.790001000000004
2011-02-10,50.27
2011-02-11,49.549999
2011-02-14,49.450001
2011-02-15,49.290001000000004
2011-02-16,49.740002000000004
2011-02-17,47.119999
2011-02-18,49.349998
2011-02-22,48.150002
2011-02-23,47.990002000000004
2011-02-24,47.490002000000004
2011-02-25,48.23
2011-02-28,48.639998999999996
2011-03-01,48.48
2011-03-02,48.299999
2011-03-03,49.009997999999996
2011-03-04,48.349998
2011-03-07,47.419998
2011-03-08,47.950001
2011-03-09,47.639998999999996
2011-03-10,47.990002000000004
2011-03-11,48.66
2011-03-14,48.82
2011-03-15,48.91
2011-03-16,48.139998999999996
2011-03-17,47.82
2011-03-18,47.740002000000004
2011-03-21,48.700001
2011-03-22,48.77
2011-03-23,49.380001
2011-03-24,49.650002
2011-03-25,49.610001000000004
2011-03-28,49.970001
2011-03-29,49.990002000000004
2011-03-30,50.299999
2011-03-31,51.02
2011-04-01,51.57
2011-04-04,51.66
2011-04-05,52.009997999999996
2011-04-06,51.75
2011-04-07,51.470001
2011-04-08,51.52
2011-04-11,51.299999
2011-04-12,50.779999
2011-04-13,50.459998999999996
2011-04-14,50.459998999999996
2011-04-15,50.939999
2011-04-18,50.740002000000004
2011-04-19,51.369999
2011-04-20,51.360001000000004
2011-04-21,51.75
2011-04-25,52.009997999999996
2011-04-26,51.73
2011-04-27,52.75
2011-04-28,52.900002
2011-04-29,52.759997999999996
2011-05-02,52.580002
2011-05-03,52.25
2011-05-04,52.18
2011-05-05,51.669998
2011-05-06,51.880001
2011-05-09,52.470001
2011-05-10,52.73
2011-05-11,52.07
2011-05-12,52.689999
2011-05-13,52.07
2011-05-16,52.169998
2011-05-17,51.360001000000004
2011-05-18,52.860001000000004
2011-05-19,52.68
2011-05-20,52.380001
2011-05-23,52.669998
2011-05-24,52.689999
2011-05-25,53.099998
2011-05-26,53.299999
2011-05-27,53.990002000000004
2011-05-31,54.880001
2011-06-01,54.279999
2011-06-02,54.330002
2011-06-03,54.099998
2011-06-06,53.880001
2011-06-07,54.099998
2011-06-08,53.580002
2011-06-09,54.389998999999996
2011-06-10,53.799999
2011-06-13,54.040001000000004
2011-06-14,55.139998999999996
2011-06-15,54.900002
2011-06-16,54.490002000000004
2011-06-17,53.950001
2011-06-20,54.220001
2011-06-21,54.869999
2011-06-22,54.509997999999996
2011-06-23,54.52
2011-06-24,54.419998
2011-06-27,54.549999
2011-06-28,55.060001
2011-06-29,55.32
2011-06-30,56.380001
2011-07-01,56.759997999999996
2011-07-05,56.389998999999996
2011-07-06,56.619999
2011-07-07,56.639998999999996
2011-07-08,56.5
2011-07-11,56.0
2011-07-12,55.799999
2011-07-13,56.080002
2011-07-14,55.48
2011-07-15,55.720001
2011-07-18,55.009997999999996
2011-07-19,55.389998999999996
2011-07-20,51.310001
2011-07-21,53.200001
2011-07-22,53.049999
2011-07-25,51.98
2011-07-26,50.880001
2011-07-27,50.150002
2011-07-28,50.07
2011-07-29,50.0
2011-08-01,49.77
2011-08-02,48.529999
2011-08-03,49.529999
2011-08-04,48.16
2011-08-05,47.779999
2011-08-08,44.959998999999996
2011-08-09,46.259997999999996
2011-08-10,44.75
2011-08-11,46.5
2011-08-12,47.060001
2011-08-15,47.259997999999996
2011-08-16,46.59
2011-08-17,46.529999
2011-08-18,44.68
2011-08-19,44.529999
2011-08-22,45.91
2011-08-23,49.060001
2011-08-24,49.75
2011-08-25,49.779999
2011-08-26,50.799999
2011-08-29,52.41
2011-08-30,52.82
2011-08-31,53.599998
2011-09-01,52.41
2011-09-02,51.650002
2011-09-06,51.830002
2011-09-07,53.130001
2011-09-08,52.310001
2011-09-09,50.200001
2011-09-12,49.77
2011-09-13,50.32
2011-09-14,51.310001
2011-09-15,51.57
2011-09-16,51.889998999999996
2011-09-19,51.32
2011-09-20,51.41
2011-09-21,50.23
2011-09-22,49.189999
2011-09-23,49.040001000000004
2011-09-26,50.27
2011-09-27,51.09
2011-09-28,49.279999
2011-09-29,49.330002
2011-09-30,48.889998999999996
2011-10-03,48.07
2011-10-04,49.689999
2011-10-05,50.619999
2011-10-06,50.09
2011-10-07,50.25
2011-10-10,51.869999
2011-10-11,52.25
2011-10-12,52.779999
2011-10-13,52.639998999999996
2011-10-14,52.790001000000004
2011-10-17,52.349998
2011-10-18,53.290001000000004
2011-10-19,53.18
2011-10-20,53.200001
2011-10-21,53.919998
2011-10-24,54.330002
2011-10-25,52.66
2011-10-26,53.549999
2011-10-27,55.200001
2011-10-28,55.0
2011-10-31,53.84
2011-11-01,52.470001
2011-11-02,54.16
2011-11-03,55.610001000000004
2011-11-04,55.029999
2011-11-07,55.68
2011-11-08,56.150002
2011-11-09,53.810001
2011-11-10,54.720001
2011-11-11,56.18
2011-11-14,55.630001
2011-11-15,55.639998999999996
2011-11-16,54.900002
2011-11-17,54.169998
2011-11-18,54.220001
2011-11-21,53.110001000000004
2011-11-22,53.009997999999996
2011-11-23,52.68
2011-11-25,53.509997999999996
2011-11-28,55.360001000000004
2011-11-29,55.470001
2011-11-30,57.02
2011-12-01,55.619999
2011-12-02,55.84
2011-12-05,55.23
2011-12-06,55.580002
2011-12-07,55.389998999999996
2011-12-08,55.419998
2011-12-09,55.900002
2011-12-12,55.310001
2011-12-13,54.669998
2011-12-14,54.080002
2011-12-15,54.349998
2011-12-16,54.720001
2011-12-19,54.110001000000004
2011-12-20,55.48
2011-12-21,56.150002
2011-12-22,56.330002
2011-12-23,56.91
2011-12-27,57.25
2011-12-28,56.540001000000004
2011-12-29,57.630001
2011-12-30,57.810001
2012-01-03,58.02
2012-01-04,58.07
2012-01-05,58.209998999999996
2012-01-06,58.290001000000004
2012-01-09,58.549999
2012-01-10,58.880001
2012-01-11,59.330002
2012-01-12,59.810001
2012-01-13,59.689999
2012-01-17,59.639998999999996
2012-01-18,60.540001000000004
2012-01-19,60.150002
2012-01-20,60.380001
2012-01-23,60.41
2012-01-24,60.990002000000004
2012-01-25,60.939999
2012-01-26,60.759997999999996
2012-01-27,60.509997999999996
2012-01-30,60.27
2012-01-31,60.439999
2012-02-01,60.610001000000004
2012-02-02,60.5
2012-02-03,61.529999
2012-02-06,61.290001000000004
2012-02-07,61.68
2012-02-08,61.860001000000004
2012-02-09,61.650002
2012-02-10,61.200001
2012-02-13,61.450001
2012-02-14,61.310001
2012-02-15,61.709998999999996
2012-02-16,61.98
2012-02-17,61.849998
2012-02-21,61.650002
2012-02-22,61.939999
2012-02-23,62.169998
2012-02-24,62.689999
2012-02-27,62.619999
2012-02-28,61.75
2012-02-29,60.0
2012-03-01,60.110001000000004
2012-03-02,59.549999
2012-03-05,59.400002
2012-03-06,59.34
2012-03-07,59.360001000000004
2012-03-08,59.330002
2012-03-09,59.709998999999996
2012-03-12,59.23
2012-03-13,60.029999
2012-03-14,59.82
2012-03-15,59.82
2012-03-16,60.07
2012-03-19,60.209998999999996
2012-03-20,60.490002000000004
2012-03-21,60.16
2012-03-22,60.02
2012-03-23,60.27
2012-03-26,61.689999
2012-03-27,61.439999
2012-03-28,61.439999
2012-03-29,61.709998999999996
2012-03-30,61.720001
2012-04-02,62.32
2012-04-03,62.18
2012-04-04,61.48
2012-04-05,61.5
2012-04-09,61.23
2012-04-10,59.919998
2012-04-11,60.290001000000004
2012-04-12,61.82
2012-04-13,61.610001000000004
2012-04-16,61.790001000000004
2012-04-17,62.57
2012-04-18,62.450001
2012-04-19,62.259997999999996
2012-04-20,62.220001
2012-04-23,62.040001000000004
2012-04-24,62.110001000000004
2012-04-25,62.689999
2012-04-26,62.970001
2012-04-27,63.810001
2012-04-30,63.689999
2012-05-01,64.339996
2012-05-02,64.010002
2012-05-03,64.110001
2012-05-04,63.509997999999996
2012-05-07,64.959999
2012-05-08,64.879997
2012-05-09,64.650002
2012-05-10,64.809998
2012-05-11,64.709999
2012-05-14,64.260002
2012-05-15,64.260002
2012-05-16,64.629997
2012-05-17,62.73
2012-05-18,62.880001
2012-05-21,64.360001
2012-05-22,64.82
2012-05-23,64.790001
2012-05-24,65.089996
2012-05-25,64.349998
2012-05-29,64.41999799999999
2012-05-30,63.830002
2012-05-31,63.209998999999996
2012-06-01,61.919998
2012-06-04,62.27
2012-06-05,62.630001
2012-06-06,64.910004
2012-06-07,65.66999799999999
2012-06-08,66.540001
2012-06-11,65.57
2012-06-12,66.610001
2012-06-13,66.260002
2012-06-14,66.860001
2012-06-15,67.019997
2012-06-18,66.959999
2012-06-19,67.349998
2012-06-20,66.349998
2012-06-21,65.019997
2012-06-22,66.529999
2012-06-25,66.120003
2012-06-26,66.629997
2012-06-27,66.889999
2012-06-28,66.639999
2012-06-29,68.529999
2012-07-02,68.769997
2012-07-03,68.959999
2012-07-05,68.620003
2012-07-06,67.82
2012-07-09,67.949997
2012-07-10,67.489998
2012-07-11,67.160004
2012-07-12,67.33000200000001
2012-07-13,67.690002
2012-07-16,67.480003
2012-07-17,68.139999
2012-07-18,67.870003
2012-07-19,67.93
2012-07-20,67.230003
2012-07-23,66.610001
2012-07-24,65.410004
2012-07-25,65.41999799999999
2012-07-26,66.0
2012-07-27,67.16999799999999
2012-07-30,68.150002
2012-07-31,65.449997
2012-08-01,65.699997
2012-08-02,63.48
2012-08-03,64.410004
2012-08-06,64.43
2012-08-07,64.480003
2012-08-08,64.18
2012-08-09,64.529999
2012-08-10,65.339996
2012-08-13,65.110001
2012-08-14,64.790001
2012-08-15,65.089996
2012-08-16,66.769997
2012-08-17,66.790001
2012-08-20,66.129997
2012-08-21,65.839996
2012-08-22,67.290001
2012-08-23,66.790001
2012-08-24,66.519997
2012-08-27,66.150002
2012-08-28,65.019997
2012-08-29,65.120003
2012-08-30,64.010002
2012-08-31,64.029999
2012-09-04,63.470001
2012-09-05,63.900002
2012-09-06,64.940002
2012-09-07,65.260002
2012-09-10,64.629997
2012-09-11,64.199997
2012-09-12,64.139999
2012-09-13,64.900002
2012-09-14,64.120003
2012-09-17,63.849998
2012-09-18,63.630001
2012-09-19,63.59
2012-09-20,63.57
2012-09-21,64.110001
2012-09-24,64.489998
2012-09-25,63.77
2012-09-26,64.300003
2012-09-27,65.110001
2012-09-28,64.809998
2012-10-01,64.93
2012-10-02,64.809998
2012-10-03,64.41999799999999
2012-10-04,64.900002
2012-10-05,64.989998
2012-10-08,64.889999
2012-10-09,64.150002
2012-10-10,63.630001
2012-10-11,63.669998
2012-10-12,66.239998
2012-10-15,67.870003
2012-10-16,68.779999
2012-10-17,69.400002
2012-10-18,69.879997
2012-10-19,69.07
2012-10-22,69.739998
2012-10-23,69.18
2012-10-24,68.989998
2012-10-25,69.199997
2012-10-26,69.559998
2012-10-31,69.599998
2012-11-01,70.82
2012-11-02,70.610001
2012-11-05,70.739998
2012-11-06,71.360001
2012-11-07,70.480003
2012-11-08,70.040001
2012-11-09,69.870003
2012-11-12,69.41999799999999
2012-11-13,69.25
2012-11-14,68.260002
2012-11-15,68.699997
2012-11-16,68.970001
2012-11-19,70.0
2012-11-20,70.32
2012-11-21,69.699997
2012-11-23,70.349998
2012-11-26,69.809998
2012-11-27,70.040001
2012-11-28,70.970001
2012-11-29,71.809998
2012-11-30,72.08000200000001
2012-12-03,71.519997
2012-12-04,71.870003
2012-12-05,71.160004
2012-12-06,72.389999
2012-12-07,72.720001
2012-12-10,72.040001
2012-12-11,72.529999
2012-12-12,70.510002
2012-12-13,70.68
2012-12-14,70.519997
2012-12-17,71.08000200000001
2012-12-18,71.870003
2012-12-19,71.800003
2012-12-20,72.230003
2012-12-21,71.199997
2012-12-24,72.08000200000001
2012-12-26,71.82
2012-12-27,71.800003
2012-12-28,70.779999
2012-12-31,71.900002
2013-01-02,74.33000200000001
2013-01-03,74.099998
2013-01-04,74.349998
2013-01-07,73.900002
2013-01-08,73.25
2013-01-09,73.370003
2013-01-10,73.150002
2013-01-11,72.809998
2013-01-14,72.940002
2013-01-15,73.129997
2013-01-16,72.839996
2013-01-17,73.32
2013-01-18,73.82
2013-01-22,74.160004
2013-01-23,73.389999
2013-01-24,73.16999799999999
2013-01-25,73.440002
2013-01-28,72.650002
2013-01-29,72.879997
2013-01-30,72.239998
2013-01-31,72.400002
2013-02-01,73.870003
2013-02-04,73.279999
2013-02-05,74.309998
2013-02-06,74.059998
2013-02-07,73.440002
2013-02-08,74.400002
2013-02-11,74.059998
2013-02-12,74.459999
2013-02-13,74.66999799999999
2013-02-14,74.82
2013-02-15,75.209999
2013-02-19,75.690002
2013-02-20,74.809998
2013-02-21,73.980003
2013-02-22,74.699997
2013-02-25,72.800003
2013-02-26,75.839996
2013-02-27,77.309998
2013-02-28,76.550003
2013-03-01,76.769997
2013-03-04,77.32
2013-03-05,77.279999
2013-03-06,77.66999799999999
2013-03-07,77.93
2013-03-08,78.139999
2013-03-11,78.809998
2013-03-12,79.449997
2013-03-13,79.949997
2013-03-14,79.959999
2013-03-15,79.639999
2013-03-18,78.779999
2013-03-19,79.190002
2013-03-20,79.379997
2013-03-21,78.849998
2013-03-22,79.470001
2013-03-25,79.730003
2013-03-26,78.879997
2013-03-27,78.339996
2013-03-28,80.18
2013-04-01,79.5
2013-04-02,80.199997
2013-04-03,79.559998
2013-04-04,79.849998
2013-04-05,79.339996
2013-04-08,80.040001
2013-04-09,80.57
2013-04-10,82.309998
2013-04-11,82.970001
2013-04-12,82.220001
2013-04-15,80.529999
2013-04-16,81.91999799999999
2013-04-17,81.559998
2013-04-18,81.33000200000001
2013-04-19,82.230003
2013-04-22,83.019997
2013-04-23,83.790001
2013-04-24,83.290001
2013-04-25,83.730003
2013-04-26,82.940002
2013-04-29,83.25
2013-04-30,84.620003
2013-05-01,84.25
2013-05-02,84.269997
2013-05-03,85.58000200000001
2013-05-06,85.349998
2013-05-07,87.16999799999999
2013-05-08,86.870003
2013-05-09,86.779999
2013-05-10,86.800003
2013-05-13,86.980003
2013-05-14,87.970001
2013-05-15,89.139999
2013-05-16,88.160004
2013-05-17,89.089996
2013-05-20,88.08000200000001
2013-05-21,89.050003
2013-05-22,87.43
2013-05-23,87.190002
2013-05-24,87.139999
2013-05-28,87.059998
2013-05-29,86.040001
2013-05-30,85.459999
2013-05-31,84.470001
2013-06-03,83.75
2013-06-04,84.519997
2013-06-05,83.510002
2013-06-06,84.089996
2013-06-07,84.75
2013-06-10,84.610001
2013-06-11,83.699997
2013-06-12,84.25
2013-06-13,84.760002
2013-06-14,84.029999
2013-06-17,86.32
2013-06-18,86.730003
2013-06-19,85.68
2013-06-20,83.989998
2013-06-21,83.769997
2013-06-24,83.93
2013-06-25,84.410004
2013-06-26,85.93
2013-06-27,85.699997
2013-06-28,85.190002
2013-07-01,86.339996
2013-07-02,86.129997
2013-07-03,85.83000200000001
2013-07-05,86.5
2013-07-08,86.860001
2013-07-09,88.459999
2013-07-10,88.660004
2013-07-11,89.900002
2013-07-12,90.290001
2013-07-15,90.769997
2013-07-16,91.32
2013-07-17,91.639999
2013-07-18,92.480003
2013-07-19,93.400002
2013-07-22,94.279999
2013-07-23,94.769997
2013-07-24,93.68
2013-07-25,93.540001
2013-07-26,92.989998
2013-07-29,92.099998
2013-07-30,93.75
2013-07-31,92.139999
2013-08-01,94.040001
2013-08-02,93.620003
2013-08-05,92.459999
2013-08-06,93.5
2013-08-07,93.300003
2013-08-08,93.050003
2013-08-09,93.040001
2013-08-12,92.790001
2013-08-13,93.150002
2013-08-14,93.029999
2013-08-15,92.199997
2013-08-16,91.709999
2013-08-19,91.230003
2013-08-20,90.599998
2013-08-21,90.690002
2013-08-22,91.540001
2013-08-23,91.709999
2013-08-26,92.440002
2013-08-27,90.599998
2013-08-28,90.83000200000001
2013-08-29,91.639999
2013-08-30,91.349998
2013-09-03,92.58000200000001
2013-09-04,93.730003
2013-09-05,93.120003
2013-09-06,92.730003
2013-09-09,93.790001
2013-09-10,95.389999
2013-09-11,96.099998
2013-09-12,96.0
2013-09-13,95.690002
2013-09-16,96.849998
2013-09-17,96.269997
2013-09-18,99.0
2013-09-19,98.800003
2013-09-20,98.129997
2013-09-23,98.370003
2013-09-24,98.360001
2013-09-25,98.629997
2013-09-26,99.120003
2013-09-27,98.110001
2013-09-30,98.760002
2013-10-01,99.480003
2013-10-02,99.510002
2013-10-03,97.760002
2013-10-04,99.339996
2013-10-07,97.269997
2013-10-08,96.910004
2013-10-09,97.629997
2013-10-10,98.83000200000001
2013-10-11,100.019997
2013-10-14,100.709999
2013-10-15,99.620003
2013-10-16,101.839996
2013-10-17,102.300003
2013-10-18,103.510002
2013-10-21,102.620003
2013-10-22,104.260002
2013-10-23,103.279999
2013-10-24,104.91999799999999
2013-10-25,105.18
2013-10-28,103.260002
2013-10-29,107.480003
2013-10-30,106.360001
2013-10-31,106.0
2013-11-01,105.690002
2013-11-04,105.959999
2013-11-05,105.32
2013-11-06,106.389999
2013-11-07,104.620003
2013-11-08,106.559998
2013-11-11,105.989998
2013-11-12,106.43
2013-11-13,106.290001
2013-11-14,107.029999
2013-11-15,107.610001
2013-11-18,107.07
2013-11-19,106.58000200000001
2013-11-20,106.589996
2013-11-21,107.41999799999999
2013-11-22,107.459999
2013-11-25,106.480003
2013-11-26,107.989998
2013-11-27,106.959999
2013-11-29,107.16999799999999
2013-12-02,105.75
2013-12-03,103.650002
2013-12-04,103.410004
2013-12-05,103.050003
2013-12-06,105.690002
2013-12-09,105.760002
2013-12-10,105.050003
2013-12-11,103.239998
2013-12-12,102.839996
2013-12-13,102.58000200000001
2013-12-16,102.099998
2013-12-17,102.059998
2013-12-18,104.08000200000001
2013-12-19,102.949997
2013-12-20,104.239998
2013-12-23,104.279999
2013-12-24,104.93
2013-12-26,104.699997
2013-12-27,104.470001
2013-12-30,104.110001
2013-12-31,104.269997
2014-01-02,103.790001
2014-01-03,103.91999799999999
2014-01-06,102.279999
2014-01-07,103.33000200000001
2014-01-08,104.139999
2014-01-09,105.0
2014-01-10,105.389999
2014-01-13,103.099998
2014-01-14,104.33000200000001
2014-01-15,103.620003
2014-01-16,104.449997
2014-01-17,104.150002
2014-01-21,103.900002
2014-01-22,103.690002
2014-01-23,101.940002
2014-01-24,99.349998
2014-01-27,98.760002
