Date,SNA
2009-04-24,34.700001
2009-04-27,33.16
2009-04-28,32.119999
2009-04-29,33.779999
2009-04-30,33.919998
2009-05-01,34.049999
2009-05-04,34.490002000000004
2009-05-05,33.080002
2009-05-06,32.939999
2009-05-07,32.200001
2009-05-08,32.990002000000004
2009-05-11,31.66
2009-05-12,30.93
2009-05-13,29.52
2009-05-14,29.01
2009-05-15,29.120001000000002
2009-05-18,30.5
2009-05-19,30.370001000000002
2009-05-20,30.66
2009-05-21,30.139999
2009-05-22,30.23
2009-05-26,31.219998999999998
2009-05-27,30.469998999999998
2009-05-28,30.940001000000002
2009-05-29,31.15
2009-06-01,32.700001
2009-06-02,33.279999
2009-06-03,32.68
2009-06-04,32.810001
2009-06-05,32.82
2009-06-08,32.259997999999996
2009-06-09,32.220001
2009-06-10,31.82
2009-06-11,32.009997999999996
2009-06-12,32.150002
2009-06-15,31.27
2009-06-16,29.83
2009-06-17,30.190001000000002
2009-06-18,30.0
2009-06-19,29.790001
2009-06-22,29.23
2009-06-23,29.01
2009-06-24,28.969998999999998
2009-06-25,29.540001
2009-06-26,29.280001000000002
2009-06-29,29.18
2009-06-30,28.74
2009-07-01,28.610001
2009-07-02,27.879998999999998
2009-07-06,27.5
2009-07-07,26.52
2009-07-08,26.5
2009-07-09,26.84
2009-07-10,27.18
2009-07-13,27.139999
2009-07-14,27.809998999999998
2009-07-15,28.700001
2009-07-16,29.629998999999998
2009-07-17,29.42
2009-07-20,30.92
2009-07-21,30.84
2009-07-22,31.190001000000002
2009-07-23,32.700001
2009-07-24,33.32
2009-07-27,33.720001
2009-07-28,33.0
2009-07-29,32.75
2009-07-30,33.23
2009-07-31,35.630001
2009-08-03,36.389998999999996
2009-08-04,36.619999
2009-08-05,36.900002
2009-08-06,37.189999
2009-08-07,38.630001
2009-08-10,38.18
2009-08-11,37.66
2009-08-12,38.130001
2009-08-13,38.040001000000004
2009-08-14,37.18
2009-08-17,35.900002
2009-08-18,36.540001000000004
2009-08-19,36.529999
2009-08-20,36.669998
2009-08-21,38.02
2009-08-24,37.970001
2009-08-25,38.299999
2009-08-26,38.16
2009-08-27,38.41
2009-08-28,38.169998
2009-08-31,37.32
2009-09-01,36.470001
2009-09-02,36.369999
2009-09-03,37.0
2009-09-04,37.189999
2009-09-08,36.98
2009-09-09,37.509997999999996
2009-09-10,36.259997999999996
2009-09-11,36.150002
2009-09-14,36.259997999999996
2009-09-15,36.619999
2009-09-16,36.75
2009-09-17,36.529999
2009-09-18,36.779999
2009-09-21,36.889998999999996
2009-09-22,37.169998
2009-09-23,36.34
2009-09-24,35.549999
2009-09-25,35.099998
2009-09-28,33.900002
2009-09-29,34.580002
2009-09-30,34.759997999999996
2009-10-01,34.049999
2009-10-02,33.48
2009-10-05,34.049999
2009-10-06,34.759997999999996
2009-10-07,34.82
2009-10-08,35.900002
2009-10-09,36.279999
2009-10-12,37.279999
2009-10-13,36.869999
2009-10-14,37.459998999999996
2009-10-15,37.59
2009-10-16,36.939999
2009-10-19,37.490002000000004
2009-10-20,37.68
2009-10-21,37.619999
2009-10-22,37.669998
2009-10-23,37.759997999999996
2009-10-26,37.299999
2009-10-27,36.470001
2009-10-28,35.549999
2009-10-29,37.610001000000004
2009-10-30,36.529999
2009-11-02,36.07
2009-11-03,37.73
2009-11-04,37.41
2009-11-05,38.400002
2009-11-06,37.990002000000004
2009-11-09,38.91
2009-11-10,38.669998
2009-11-11,38.82
2009-11-12,37.84
2009-11-13,38.139998999999996
2009-11-16,38.580002
2009-11-17,38.150002
2009-11-18,37.84
2009-11-19,37.150002
2009-11-20,36.830002
2009-11-23,37.200001
2009-11-24,36.950001
2009-11-25,37.220001
2009-11-27,36.439999
2009-11-30,36.150002
2009-12-01,36.650002
2009-12-02,37.900002
2009-12-03,37.900002
2009-12-04,38.549999
2009-12-07,38.669998
2009-12-08,38.509997999999996
2009-12-09,38.389998999999996
2009-12-10,38.73
2009-12-11,39.169998
2009-12-14,39.73
2009-12-15,39.98
2009-12-16,40.200001
2009-12-17,39.860001000000004
2009-12-18,40.040001000000004
2009-12-21,40.41
2009-12-22,42.290001000000004
2009-12-23,43.299999
2009-12-24,43.57
2009-12-28,43.299999
2009-12-29,43.169998
2009-12-30,42.830002
2009-12-31,42.259997999999996
2010-01-04,42.860001000000004
2010-01-05,42.84
2010-01-06,43.080002
2010-01-07,43.799999
2010-01-08,44.709998999999996
2010-01-11,44.900002
2010-01-12,43.959998999999996
2010-01-13,44.240002000000004
2010-01-14,44.099998
2010-01-15,43.400002
2010-01-19,44.009997999999996
2010-01-20,43.490002000000004
2010-01-21,43.389998999999996
2010-01-22,43.209998999999996
2010-01-25,43.07
2010-01-26,42.669998
2010-01-27,42.200001
2010-01-28,41.259997999999996
2010-01-29,40.880001
2010-02-01,41.689999
2010-02-02,42.990002000000004
2010-02-03,42.93
2010-02-04,40.400002
2010-02-05,40.310001
2010-02-08,40.119999
2010-02-09,41.009997999999996
2010-02-10,41.009997999999996
2010-02-11,41.43
2010-02-12,41.610001000000004
2010-02-16,42.25
2010-02-17,42.470001
2010-02-18,42.57
2010-02-19,42.900002
2010-02-22,42.869999
2010-02-23,42.16
2010-02-24,42.27
2010-02-25,42.119999
2010-02-26,42.220001
2010-03-01,42.810001
2010-03-02,43.02
2010-03-03,42.959998999999996
2010-03-04,43.07
2010-03-05,43.450001
2010-03-08,43.169998
2010-03-09,43.18
2010-03-10,43.650002
2010-03-11,43.52
2010-03-12,43.310001
2010-03-15,43.169998
2010-03-16,43.310001
2010-03-17,43.529999
2010-03-18,43.740002000000004
2010-03-19,42.880001
2010-03-22,43.029999
2010-03-23,43.380001
2010-03-24,42.93
2010-03-25,42.610001000000004
2010-03-26,42.799999
2010-03-29,43.060001
2010-03-30,43.59
2010-03-31,43.34
2010-04-01,43.669998
2010-04-05,44.419998
2010-04-06,44.470001
2010-04-07,44.560001
2010-04-08,44.580002
2010-04-09,44.900002
2010-04-12,45.16
2010-04-13,45.299999
2010-04-14,45.57
2010-04-15,45.43
2010-04-16,44.939999
2010-04-19,44.799999
2010-04-20,48.59
2010-04-21,48.419998
2010-04-22,49.360001000000004
2010-04-23,49.220001
2010-04-26,48.869999
2010-04-27,47.939999
2010-04-28,48.459998999999996
2010-04-29,49.540001000000004
2010-04-30,48.18
2010-05-03,48.759997999999996
2010-05-04,47.240002000000004
2010-05-05,46.310001
2010-05-06,44.599998
2010-05-07,43.5
2010-05-10,46.509997999999996
2010-05-11,46.540001000000004
2010-05-12,47.57
2010-05-13,46.709998999999996
2010-05-14,45.720001
2010-05-17,45.919998
2010-05-18,44.93
2010-05-19,44.23
2010-05-20,42.189999
2010-05-21,43.02
2010-05-24,42.790001000000004
2010-05-25,43.009997999999996
2010-05-26,43.27
2010-05-27,44.580002
2010-05-28,44.200001
2010-06-01,42.82
2010-06-02,44.220001
2010-06-03,44.279999
2010-06-04,42.360001000000004
2010-06-07,40.880001
2010-06-08,41.189999
2010-06-09,41.310001
2010-06-10,42.66
2010-06-11,43.009997999999996
2010-06-14,43.209998999999996
2010-06-15,44.09
2010-06-16,43.810001
2010-06-17,43.75
2010-06-18,43.77
2010-06-21,43.700001
2010-06-22,42.5
2010-06-23,42.59
2010-06-24,41.860001000000004
2010-06-25,42.139998999999996
2010-06-28,42.139998999999996
2010-06-29,41.290001000000004
2010-06-30,40.91
2010-07-01,41.110001000000004
2010-07-02,40.360001000000004
2010-07-06,40.57
2010-07-07,42.09
2010-07-08,42.459998999999996
2010-07-09,42.860001000000004
2010-07-12,42.68
2010-07-13,44.0
2010-07-14,43.810001
2010-07-15,43.57
2010-07-16,41.560001
2010-07-19,42.16
2010-07-20,43.130001
2010-07-21,43.32
2010-07-22,44.529999
2010-07-23,45.439999
2010-07-26,45.43
2010-07-27,45.279999
2010-07-28,44.619999
2010-07-29,44.490002000000004
2010-07-30,44.669998
2010-08-02,46.0
2010-08-03,45.369999
2010-08-04,45.299999
2010-08-05,44.669998
2010-08-06,44.150002
2010-08-09,44.130001
2010-08-10,43.25
2010-08-11,41.869999
2010-08-12,41.73
2010-08-13,41.779999
2010-08-16,41.450001
2010-08-17,42.200001
2010-08-18,42.009997999999996
2010-08-19,41.009997999999996
2010-08-20,40.93
2010-08-23,40.59
2010-08-24,39.880001
2010-08-25,40.220001
2010-08-26,40.200001
2010-08-27,41.220001
2010-08-30,40.849998
2010-08-31,41.23
2010-09-01,42.82
2010-09-02,43.360001000000004
2010-09-03,44.5
2010-09-07,43.950001
2010-09-08,44.25
2010-09-09,44.32
2010-09-10,44.509997999999996
2010-09-13,45.34
2010-09-14,45.389998999999996
2010-09-15,45.509997999999996
2010-09-16,45.419998
2010-09-17,45.560001
2010-09-20,46.919998
2010-09-21,46.490002000000004
2010-09-22,46.0
2010-09-23,45.25
2010-09-24,46.900002
2010-09-27,46.189999
2010-09-28,46.529999
2010-09-29,46.299999
2010-09-30,46.509997999999996
2010-10-01,46.639998999999996
2010-10-04,46.299999
2010-10-05,47.439999
2010-10-06,47.299999
2010-10-07,47.049999
2010-10-08,47.349998
2010-10-11,47.610001000000004
2010-10-12,47.689999
2010-10-13,48.470001
2010-10-14,48.259997999999996
2010-10-15,48.509997999999996
2010-10-18,48.75
2010-10-19,47.549999
2010-10-20,48.34
2010-10-21,48.790001000000004
2010-10-22,50.0
2010-10-25,50.439999
2010-10-26,50.5
2010-10-27,49.919998
2010-10-28,50.509997999999996
2010-10-29,51.0
2010-11-01,51.099998
2010-11-02,51.75
2010-11-03,51.77
2010-11-04,53.040001000000004
2010-11-05,52.959998999999996
2010-11-08,53.0
2010-11-09,52.150002
2010-11-10,52.5
2010-11-11,52.5
2010-11-12,51.860001000000004
2010-11-15,52.509997999999996
2010-11-16,51.720001
2010-11-17,51.619999
2010-11-18,52.82
2010-11-19,52.889998999999996
2010-11-22,53.16
2010-11-23,52.0
2010-11-24,53.080002
2010-11-26,52.860001000000004
2010-11-29,53.049999
2010-11-30,52.93
2010-12-01,54.540001000000004
2010-12-02,55.610001000000004
2010-12-03,55.529999
2010-12-06,55.099998
2010-12-07,55.73
2010-12-08,55.599998
2010-12-09,55.450001
2010-12-10,55.790001000000004
2010-12-13,56.540001000000004
2010-12-14,56.98
2010-12-15,57.040001000000004
2010-12-16,57.34
2010-12-17,57.209998999999996
2010-12-20,57.029999
2010-12-21,57.259997999999996
2010-12-22,57.389998999999996
2010-12-23,57.18
2010-12-27,57.34
2010-12-28,57.169998
2010-12-29,57.23
2010-12-30,57.049999
2010-12-31,56.580002
2011-01-03,57.970001
2011-01-04,57.349998
2011-01-05,56.759997999999996
2011-01-06,55.650002
2011-01-07,55.029999
2011-01-10,55.25
2011-01-11,55.900002
2011-01-12,56.66
2011-01-13,56.439999
2011-01-14,57.0
2011-01-18,56.919998
2011-01-19,55.919998
2011-01-20,55.669998
2011-01-21,55.779999
2011-01-24,56.889998999999996
2011-01-25,56.720001
2011-01-26,57.130001
2011-01-27,57.52
2011-01-28,56.16
2011-01-31,56.630001
2011-02-01,57.689999
2011-02-02,57.52
2011-02-03,57.09
2011-02-04,58.400002
2011-02-07,58.849998
2011-02-08,58.900002
2011-02-09,58.939999
2011-02-10,59.18
2011-02-11,59.009997999999996
2011-02-14,58.700001
2011-02-15,58.560001
2011-02-16,59.799999
2011-02-17,61.23
2011-02-18,61.279999
2011-02-22,58.880001
2011-02-23,56.599998
2011-02-24,55.490002000000004
2011-02-25,56.869999
2011-02-28,57.43
2011-03-01,56.580002
2011-03-02,57.060001
2011-03-03,58.700001
2011-03-04,57.860001000000004
2011-03-07,57.5
2011-03-08,58.970001
2011-03-09,58.93
2011-03-10,57.459998999999996
2011-03-11,57.98
2011-03-14,57.549999
2011-03-15,57.209998999999996
2011-03-16,56.509997999999996
2011-03-17,56.790001000000004
2011-03-18,57.66
2011-03-21,58.860001000000004
2011-03-22,58.349998
2011-03-23,58.16
2011-03-24,58.549999
2011-03-25,59.25
2011-03-28,58.950001
2011-03-29,59.73
2011-03-30,60.200001
2011-03-31,60.060001
2011-04-01,61.080002
2011-04-04,61.200001
2011-04-05,61.560001
2011-04-06,61.439999
2011-04-07,61.009997999999996
2011-04-08,60.060001
2011-04-11,60.0
2011-04-12,59.509997999999996
2011-04-13,59.84
2011-04-14,59.68
2011-04-15,60.360001000000004
2011-04-18,59.169998
2011-04-19,59.75
2011-04-20,61.009997999999996
2011-04-21,61.73
2011-04-25,61.59
2011-04-26,62.220001
2011-04-27,62.259997999999996
2011-04-28,61.889998999999996
2011-04-29,61.77
2011-05-02,61.450001
2011-05-03,60.98
2011-05-04,60.48
2011-05-05,60.0
2011-05-06,59.990002000000004
2011-05-09,60.380001
2011-05-10,60.939999
2011-05-11,60.450001
2011-05-12,60.68
2011-05-13,59.82
2011-05-16,59.43
2011-05-17,58.959998999999996
2011-05-18,60.169998
2011-05-19,61.09
2011-05-20,60.630001
2011-05-23,59.459998999999996
2011-05-24,59.650002
2011-05-25,59.66
2011-05-26,59.560001
2011-05-27,60.049999
2011-05-31,60.32
2011-06-01,58.450001
2011-06-02,58.150002
2011-06-03,57.07
2011-06-06,56.810001
2011-06-07,56.709998999999996
2011-06-08,56.5
2011-06-09,56.959998999999996
2011-06-10,55.540001000000004
2011-06-13,55.389998999999996
2011-06-14,56.970001
2011-06-15,56.16
2011-06-16,56.709998999999996
2011-06-17,57.470001
2011-06-20,58.09
2011-06-21,59.759997999999996
2011-06-22,59.939999
2011-06-23,60.34
2011-06-24,60.060001
2011-06-27,60.290001000000004
2011-06-28,61.119999
2011-06-29,61.59
2011-06-30,62.48
2011-07-01,63.630001
2011-07-05,63.459998999999996
2011-07-06,63.189999
2011-07-07,64.089996
2011-07-08,63.599998
2011-07-11,62.73
2011-07-12,62.41
2011-07-13,62.169998
2011-07-14,61.509997999999996
2011-07-15,61.610001000000004
2011-07-18,61.400002
2011-07-19,61.959998999999996
2011-07-20,62.360001000000004
2011-07-21,61.91
2011-07-22,60.619999
2011-07-25,60.380001
2011-07-26,59.0
2011-07-27,57.389998999999996
2011-07-28,57.07
2011-07-29,56.860001000000004
2011-08-01,56.77
2011-08-02,54.48
2011-08-03,54.889998999999996
2011-08-04,52.639998999999996
2011-08-05,52.07
2011-08-08,47.52
2011-08-09,49.57
2011-08-10,46.5
2011-08-11,48.93
2011-08-12,50.07
2011-08-15,51.209998999999996
2011-08-16,50.259997999999996
2011-08-17,49.950001
2011-08-18,46.41
2011-08-19,45.919998
2011-08-22,46.25
2011-08-23,48.48
2011-08-24,49.540001000000004
2011-08-25,48.16
2011-08-26,49.57
2011-08-29,51.720001
2011-08-30,51.849998
2011-08-31,52.91
2011-09-01,52.400002
2011-09-02,50.349998
2011-09-06,49.73
2011-09-07,51.650002
2011-09-08,51.009997999999996
2011-09-09,49.150002
2011-09-12,48.700001
2011-09-13,49.450001
2011-09-14,50.779999
2011-09-15,51.75
2011-09-16,51.799999
2011-09-19,50.75
2011-09-20,49.919998
2011-09-21,47.389998999999996
2011-09-22,44.77
2011-09-23,45.009997999999996
2011-09-26,45.73
2011-09-27,47.32
2011-09-28,46.080002
2011-09-29,45.970001
2011-09-30,44.400002
2011-10-03,42.450001
2011-10-04,44.18
2011-10-05,44.959998999999996
2011-10-06,46.189999
2011-10-07,45.540001000000004
2011-10-10,47.560001
2011-10-11,47.790001000000004
2011-10-12,48.689999
2011-10-13,48.450001
2011-10-14,49.299999
2011-10-17,48.080002
2011-10-18,49.25
2011-10-19,49.380001
2011-10-20,49.48
2011-10-21,51.630001
2011-10-24,52.91
2011-10-25,51.869999
2011-10-26,52.349998
2011-10-27,54.990002000000004
2011-10-28,54.84
2011-10-31,53.669998
2011-11-01,51.59
2011-11-02,52.860001000000004
2011-11-03,55.240002000000004
2011-11-04,54.959998999999996
2011-11-07,54.950001
2011-11-08,56.060001
2011-11-09,53.740002000000004
2011-11-10,54.139998999999996
2011-11-11,55.360001000000004
2011-11-14,55.889998999999996
2011-11-15,55.779999
2011-11-16,54.360001000000004
2011-11-17,52.75
2011-11-18,52.150002
2011-11-21,50.540001000000004
2011-11-22,49.93
2011-11-23,48.419998
2011-11-25,48.049999
2011-11-28,49.290001000000004
2011-11-29,49.549999
2011-11-30,51.299999
2011-12-01,51.549999
2011-12-02,51.580002
2011-12-05,51.900002
2011-12-06,51.990002000000004
2011-12-07,51.75
2011-12-08,50.209998999999996
2011-12-09,51.41
2011-12-12,50.779999
2011-12-13,50.259997999999996
2011-12-14,49.040001000000004
2011-12-15,49.029999
2011-12-16,49.59
2011-12-19,49.02
2011-12-20,51.169998
2011-12-21,51.880001
2011-12-22,52.07
2011-12-23,51.900002
2011-12-27,51.549999
2011-12-28,50.560001
2011-12-29,51.049999
2011-12-30,50.619999
2012-01-03,51.240002000000004
2012-01-04,51.119999
2012-01-05,51.799999
2012-01-06,52.009997999999996
2012-01-09,52.389998999999996
2012-01-10,53.380001
2012-01-11,53.529999
2012-01-12,54.02
2012-01-13,53.029999
2012-01-17,53.110001000000004
2012-01-18,53.709998999999996
2012-01-19,54.290001000000004
2012-01-20,54.41
2012-01-23,54.470001
2012-01-24,54.939999
2012-01-25,56.18
2012-01-26,56.18
2012-01-27,56.759997999999996
2012-01-30,56.200001
2012-01-31,56.509997999999996
2012-02-01,57.060001
2012-02-02,58.189999
2012-02-03,59.59
2012-02-06,59.799999
2012-02-07,59.84
2012-02-08,60.0
2012-02-09,60.73
2012-02-10,60.98
2012-02-13,62.18
2012-02-14,62.09
2012-02-15,60.48
2012-02-16,61.990002000000004
2012-02-17,62.16
2012-02-21,61.900002
2012-02-22,61.060001
2012-02-23,61.310001
2012-02-24,60.73
2012-02-27,61.07
2012-02-28,61.299999
2012-02-29,61.130001
2012-03-01,61.200001
2012-03-02,60.330002
2012-03-05,60.299999
2012-03-06,58.529999
2012-03-07,59.07
2012-03-08,60.209998999999996
2012-03-09,60.450001
2012-03-12,60.419998
2012-03-13,61.299999
2012-03-14,61.290001000000004
2012-03-15,62.18
2012-03-16,61.509997999999996
2012-03-19,61.0
2012-03-20,60.439999
2012-03-21,60.490002000000004
2012-03-22,60.240002000000004
2012-03-23,60.580002
2012-03-26,61.799999
2012-03-27,61.77
2012-03-28,60.98
2012-03-29,61.07
2012-03-30,60.970001
2012-04-02,61.310001
2012-04-03,60.619999
2012-04-04,60.279999
2012-04-05,59.709998999999996
2012-04-09,59.189999
2012-04-10,57.650002
2012-04-11,58.709998999999996
2012-04-12,59.75
2012-04-13,59.27
2012-04-16,59.540001000000004
2012-04-17,60.619999
2012-04-18,59.650002
2012-04-19,61.560001
2012-04-20,61.650002
2012-04-23,60.66
2012-04-24,61.889998999999996
2012-04-25,62.240002000000004
2012-04-26,62.57
2012-04-27,63.549999
2012-04-30,62.540001000000004
2012-05-01,62.630001
2012-05-02,62.810001
2012-05-03,62.790001000000004
2012-05-04,62.349998
2012-05-07,62.48
2012-05-08,61.939999
2012-05-09,61.220001
2012-05-10,60.970001
2012-05-11,61.330002
2012-05-14,60.439999
2012-05-15,60.32
2012-05-16,60.169998
2012-05-17,58.220001
2012-05-18,58.099998
2012-05-21,59.540001000000004
2012-05-22,60.02
2012-05-23,60.68
2012-05-24,60.619999
2012-05-25,60.119999
2012-05-29,60.970001
2012-05-30,60.25
2012-05-31,60.509997999999996
2012-06-01,58.57
2012-06-04,57.630001
2012-06-05,58.57
2012-06-06,60.73
2012-06-07,61.720001
2012-06-08,62.66
2012-06-11,61.34
2012-06-12,63.040001000000004
2012-06-13,62.169998
2012-06-14,62.41
2012-06-15,63.189999
2012-06-18,63.639998999999996
2012-06-19,64.239998
2012-06-20,63.360001000000004
2012-06-21,61.950001
2012-06-22,62.099998
2012-06-25,60.279999
2012-06-26,60.0
2012-06-27,59.990002000000004
2012-06-28,59.450001
2012-06-29,62.25
2012-07-02,61.93
2012-07-03,62.529999
2012-07-05,62.52
2012-07-06,61.66
2012-07-09,61.779999
2012-07-10,60.720001
2012-07-11,60.099998
2012-07-12,59.959998999999996
2012-07-13,61.209998999999996
2012-07-16,60.41
2012-07-17,59.900002
2012-07-18,61.34
2012-07-19,67.239998
2012-07-20,67.650002
2012-07-23,67.199997
2012-07-24,66.900002
2012-07-25,67.66999799999999
2012-07-26,69.18
2012-07-27,70.199997
2012-07-30,68.940002
2012-07-31,67.779999
2012-08-01,66.440002
2012-08-02,65.910004
2012-08-03,67.449997
2012-08-06,67.449997
2012-08-07,68.150002
2012-08-08,68.43
2012-08-09,68.25
2012-08-10,68.639999
2012-08-13,68.620003
2012-08-14,68.540001
2012-08-15,68.120003
2012-08-16,69.860001
2012-08-17,70.309998
2012-08-20,69.910004
2012-08-21,70.019997
2012-08-22,70.379997
2012-08-23,69.769997
2012-08-24,69.959999
2012-08-27,69.57
2012-08-28,69.459999
2012-08-29,69.540001
2012-08-30,69.389999
2012-08-31,69.41999799999999
2012-09-04,70.019997
2012-09-05,69.959999
2012-09-06,72.980003
2012-09-07,73.230003
2012-09-10,72.519997
2012-09-11,72.209999
2012-09-12,72.41999799999999
2012-09-13,72.629997
2012-09-14,73.43
2012-09-17,72.5
2012-09-18,72.949997
2012-09-19,72.910004
2012-09-20,72.300003
2012-09-21,71.980003
2012-09-24,71.510002
2012-09-25,71.230003
2012-09-26,70.360001
2012-09-27,71.220001
2012-09-28,71.870003
2012-10-01,71.5
2012-10-02,71.849998
2012-10-03,71.629997
2012-10-04,72.389999
2012-10-05,72.769997
2012-10-08,72.800003
2012-10-09,71.529999
2012-10-10,71.589996
2012-10-11,71.839996
2012-10-12,71.279999
2012-10-15,72.660004
2012-10-16,73.639999
2012-10-17,74.25
2012-10-18,76.970001
2012-10-19,75.849998
2012-10-22,75.25
2012-10-23,75.449997
2012-10-24,76.019997
2012-10-25,76.370003
2012-10-26,76.510002
2012-10-31,77.33000200000001
2012-11-01,79.16999799999999
2012-11-02,78.75
2012-11-05,79.410004
2012-11-06,79.860001
2012-11-07,77.5
2012-11-08,77.040001
2012-11-09,77.16999799999999
2012-11-12,77.190002
2012-11-13,76.5
2012-11-14,74.449997
2012-11-15,74.150002
2012-11-16,74.760002
2012-11-19,76.800003
2012-11-20,77.760002
2012-11-21,77.699997
2012-11-23,77.83000200000001
2012-11-26,78.209999
2012-11-27,77.690002
2012-11-28,78.559998
2012-11-29,80.029999
2012-11-30,79.440002
2012-12-03,78.940002
2012-12-04,78.650002
2012-12-05,78.339996
2012-12-06,78.529999
2012-12-07,78.059998
2012-12-10,79.720001
2012-12-11,79.309998
2012-12-12,80.0
2012-12-13,79.0
2012-12-14,77.889999
2012-12-17,79.110001
2012-12-18,79.790001
2012-12-19,78.870003
2012-12-20,79.129997
2012-12-21,78.220001
2012-12-24,78.610001
2012-12-26,77.959999
2012-12-27,78.139999
2012-12-28,77.339996
2012-12-31,78.989998
2013-01-02,80.860001
2013-01-03,80.58000200000001
2013-01-04,79.970001
2013-01-07,79.650002
2013-01-08,79.199997
2013-01-09,79.66999799999999
2013-01-10,79.5
2013-01-11,79.599998
2013-01-14,79.720001
2013-01-15,80.349998
2013-01-16,80.33000200000001
2013-01-17,80.889999
2013-01-18,81.040001
2013-01-22,81.309998
2013-01-23,81.220001
2013-01-24,81.599998
2013-01-25,81.720001
2013-01-28,80.889999
2013-01-29,82.510002
2013-01-30,81.629997
2013-01-31,81.019997
2013-02-01,82.08000200000001
2013-02-04,80.879997
2013-02-05,80.800003
2013-02-06,80.980003
2013-02-07,77.239998
2013-02-08,79.139999
2013-02-11,78.389999
2013-02-12,78.790001
2013-02-13,79.040001
2013-02-14,79.16999799999999
2013-02-15,79.43
2013-02-19,79.980003
2013-02-20,78.940002
2013-02-21,77.93
2013-02-22,78.809998
2013-02-25,77.059998
2013-02-26,77.779999
2013-02-27,79.43
2013-02-28,80.269997
2013-03-01,79.660004
2013-03-04,79.650002
2013-03-05,80.599998
2013-03-06,81.83000200000001
2013-03-07,81.18
2013-03-08,81.970001
2013-03-11,82.33000200000001
2013-03-12,81.75
2013-03-13,80.800003
2013-03-14,81.360001
2013-03-15,81.230003
2013-03-18,81.18
2013-03-19,81.400002
2013-03-20,81.83000200000001
2013-03-21,81.239998
2013-03-22,81.589996
2013-03-25,81.790001
2013-03-26,82.559998
2013-03-27,81.690002
2013-03-28,82.699997
2013-04-01,81.870003
2013-04-02,81.760002
2013-04-03,81.059998
2013-04-04,82.029999
2013-04-05,81.599998
2013-04-08,82.480003
2013-04-09,83.099998
2013-04-10,84.68
2013-04-11,85.25
2013-04-12,84.870003
2013-04-15,81.660004
2013-04-16,82.650002
2013-04-17,82.510002
2013-04-18,80.879997
2013-04-19,81.16999799999999
2013-04-22,81.970001
2013-04-23,82.33000200000001
2013-04-24,84.379997
2013-04-25,85.089996
2013-04-26,84.510002
2013-04-29,85.139999
2013-04-30,86.199997
2013-05-01,84.360001
2013-05-02,85.629997
2013-05-03,87.25
2013-05-06,87.290001
2013-05-07,88.620003
2013-05-08,89.279999
2013-05-09,89.029999
2013-05-10,89.339996
2013-05-13,89.110001
2013-05-14,91.489998
2013-05-15,92.91999799999999
2013-05-16,90.839996
2013-05-17,91.66999799999999
2013-05-20,91.75
2013-05-21,92.279999
2013-05-22,90.760002
2013-05-23,90.349998
2013-05-24,90.230003
2013-05-28,91.41999799999999
2013-05-29,90.760002
2013-05-30,91.470001
2013-05-31,91.089996
2013-06-03,91.739998
2013-06-04,91.610001
2013-06-05,90.370003
2013-06-06,90.730003
2013-06-07,91.82
2013-06-10,91.769997
2013-06-11,90.309998
2013-06-12,89.160004
2013-06-13,90.879997
2013-06-14,91.050003
2013-06-17,91.870003
2013-06-18,92.209999
2013-06-19,91.18
2013-06-20,89.010002
2013-06-21,88.07
2013-06-24,86.269997
2013-06-25,87.800003
2013-06-26,88.900002
2013-06-27,89.910004
2013-06-28,89.379997
2013-07-01,91.16999799999999
2013-07-02,90.5
2013-07-03,90.620003
2013-07-05,92.07
2013-07-08,91.57
2013-07-09,92.349998
2013-07-10,91.720001
2013-07-11,93.410004
2013-07-12,93.260002
2013-07-15,94.690002
2013-07-16,93.290001
2013-07-17,93.110001
2013-07-18,95.0
2013-07-19,95.440002
2013-07-22,95.470001
2013-07-23,95.010002
2013-07-24,94.959999
2013-07-25,94.66999799999999
2013-07-26,94.089996
2013-07-29,94.57
2013-07-30,94.870003
2013-07-31,94.849998
2013-08-01,95.949997
2013-08-02,95.800003
2013-08-05,95.959999
2013-08-06,95.529999
2013-08-07,95.510002
2013-08-08,96.0
2013-08-09,96.470001
2013-08-12,97.699997
2013-08-13,98.540001
2013-08-14,97.730003
2013-08-15,96.209999
2013-08-16,98.389999
2013-08-19,95.970001
2013-08-20,96.239998
2013-08-21,95.110001
2013-08-22,95.839996
2013-08-23,95.66999799999999
2013-08-26,95.18
2013-08-27,94.16999799999999
2013-08-28,94.160004
2013-08-29,94.809998
2013-08-30,93.599998
2013-09-03,93.449997
2013-09-04,94.849998
2013-09-05,96.08000200000001
2013-09-06,95.889999
2013-09-09,96.959999
2013-09-10,98.010002
2013-09-11,98.949997
2013-09-12,98.480003
2013-09-13,99.519997
2013-09-16,99.589996
2013-09-17,99.739998
2013-09-18,100.0
2013-09-19,100.980003
2013-09-20,100.839996
2013-09-23,100.08000200000001
2013-09-24,100.41999799999999
2013-09-25,99.58000200000001
2013-09-26,100.150002
2013-09-27,99.720001
2013-09-30,99.5
2013-10-01,100.75
2013-10-02,100.400002
2013-10-03,99.110001
2013-10-04,99.589996
2013-10-07,97.209999
2013-10-08,95.629997
2013-10-09,95.82
2013-10-10,98.599998
2013-10-11,98.93
2013-10-14,99.059998
2013-10-15,98.25
2013-10-16,98.459999
2013-10-17,100.400002
2013-10-18,101.589996
2013-10-21,102.059998
2013-10-22,101.900002
2013-10-23,101.300003
2013-10-24,101.389999
