Date,TNET
2018-10-15,48.610001000000004
2018-10-16,49.93
2018-10-17,49.669998
2018-10-18,48.860001000000004
2018-10-19,48.23
2018-10-22,49.189999
2018-10-23,49.27
2018-10-24,46.16
2018-10-25,46.560001
2018-10-26,46.110001000000004
2018-10-29,46.419998
2018-10-30,47.830002
2018-10-31,46.990002000000004
2018-11-01,47.18
2018-11-02,47.32
2018-11-05,45.900002
2018-11-06,46.470001
2018-11-07,47.23
2018-11-08,47.77
2018-11-09,46.43
2018-11-12,45.029999
2018-11-13,44.669998
2018-11-14,44.439999
2018-11-15,44.950001
2018-11-16,44.759997999999996
2018-11-19,44.240002000000004
2018-11-20,43.240002000000004
2018-11-21,43.98
2018-11-23,43.41
2018-11-26,43.709998999999996
2018-11-27,43.34
2018-11-28,45.860001000000004
2018-11-29,44.900002
2018-11-30,45.91
2018-12-03,46.18
2018-12-04,42.790001000000004
2018-12-06,43.290001000000004
2018-12-07,41.889998999999996
2018-12-10,42.32
2018-12-11,42.330002
2018-12-12,42.93
2018-12-13,42.400002
2018-12-14,42.130001
2018-12-17,41.130001
2018-12-18,41.580002
2018-12-19,40.5
2018-12-20,40.619999
2018-12-21,40.060001
2018-12-24,39.369999
2018-12-26,41.610001000000004
2018-12-27,41.360001000000004
2018-12-28,41.200001
2018-12-31,41.950001
2019-01-02,40.98
2019-01-03,39.759997999999996
2019-01-04,42.02
2019-01-07,41.630001
2019-01-08,43.299999
2019-01-09,43.529999
2019-01-10,43.389998999999996
2019-01-11,43.139998999999996
2019-01-14,43.040001000000004
2019-01-15,43.68
2019-01-16,44.240002000000004
2019-01-17,44.990002000000004
2019-01-18,45.41
2019-01-22,44.779999
2019-01-23,44.59
2019-01-24,44.5
2019-01-25,45.290001000000004
2019-01-28,44.66
2019-01-29,44.560001
2019-01-30,45.560001
2019-01-31,45.66
2019-02-01,46.91
2019-02-04,46.77
2019-02-05,46.119999
2019-02-06,46.32
2019-02-07,45.529999
2019-02-08,45.970001
2019-02-11,46.799999
2019-02-12,48.16
2019-02-13,48.68
2019-02-14,49.529999
2019-02-15,60.970001
2019-02-19,61.43
2019-02-20,61.150002
2019-02-21,61.57
2019-02-22,62.209998999999996
2019-02-25,62.619999
2019-02-26,62.349998
2019-02-27,62.389998999999996
2019-02-28,61.290001000000004
2019-03-01,61.73
2019-03-04,61.34
2019-03-05,60.849998
2019-03-06,59.869999
2019-03-07,60.330002
2019-03-08,59.759997999999996
2019-03-11,60.73
2019-03-12,60.939999
2019-03-13,61.189999
2019-03-14,61.400002
2019-03-15,61.700001
2019-03-18,61.740002000000004
2019-03-19,62.310001
2019-03-20,61.5
2019-03-21,61.799999
2019-03-22,59.0
2019-03-25,58.16
2019-03-26,59.400002
2019-03-27,58.630001
2019-03-28,59.34
2019-03-29,59.740002000000004
2019-04-01,60.25
2019-04-02,60.400002
2019-04-03,60.68
2019-04-04,60.139998999999996
2019-04-05,60.689999
2019-04-08,60.630001
2019-04-09,59.919998
2019-04-10,60.990002000000004
2019-04-11,61.59
2019-04-12,61.869999
2019-04-15,62.25
2019-04-16,61.900002
2019-04-17,60.369999
2019-04-18,59.970001
2019-04-22,61.0
2019-04-23,62.189999
2019-04-24,61.990002000000004
2019-04-25,60.82
2019-04-26,61.630001
2019-04-29,61.75
2019-04-30,62.34
2019-05-01,63.720001
2019-05-02,63.119999
2019-05-03,65.0
2019-05-06,64.940002
2019-05-07,63.299999
2019-05-08,62.59
2019-05-09,62.700001
2019-05-10,63.0
2019-05-13,60.200001
2019-05-14,61.240002000000004
2019-05-15,61.389998999999996
2019-05-16,62.630001
2019-05-17,61.099998
2019-05-20,61.32
2019-05-21,62.130001
2019-05-22,62.490002000000004
2019-05-23,61.790001000000004
2019-05-24,62.330002
2019-05-28,62.23
2019-05-29,62.66
2019-05-30,63.610001000000004
2019-05-31,63.380001
2019-06-03,62.580002
2019-06-04,63.57
2019-06-05,64.32
2019-06-06,64.559998
2019-06-07,65.050003
2019-06-10,65.860001
2019-06-11,67.18
2019-06-12,68.66999799999999
2019-06-13,69.129997
2019-06-14,69.010002
2019-06-17,68.620003
2019-06-18,69.449997
2019-06-19,69.980003
2019-06-20,70.41999799999999
2019-06-21,69.300003
2019-06-24,68.489998
2019-06-25,67.190002
2019-06-26,66.989998
2019-06-27,67.620003
2019-06-28,67.800003
2019-07-01,68.650002
2019-07-02,68.790001
2019-07-03,69.089996
2019-07-05,69.150002
2019-07-08,69.459999
2019-07-09,69.66999799999999
2019-07-10,70.610001
2019-07-11,70.269997
2019-07-12,71.41999799999999
2019-07-15,71.699997
2019-07-16,71.360001
2019-07-17,71.07
2019-07-18,72.290001
2019-07-19,71.720001
2019-07-22,70.93
2019-07-23,71.75
2019-07-24,72.379997
2019-07-25,72.230003
2019-07-26,76.779999
2019-07-29,73.459999
2019-07-30,72.91999799999999
2019-07-31,73.540001
2019-08-01,73.139999
2019-08-02,71.58000200000001
2019-08-05,68.209999
2019-08-06,69.339996
2019-08-07,69.510002
2019-08-08,72.720001
2019-08-09,72.790001
2019-08-12,71.889999
2019-08-13,72.68
2019-08-14,67.699997
2019-08-15,67.239998
2019-08-16,68.519997
2019-08-19,68.779999
2019-08-20,67.989998
2019-08-21,68.43
2019-08-22,67.599998
2019-08-23,64.93
2019-08-26,66.279999
2019-08-27,65.75
2019-08-28,66.68
2019-08-29,67.779999
2019-08-30,67.129997
2019-09-03,65.040001
2019-09-04,64.389999
2019-09-05,65.5
2019-09-06,64.41999799999999
2019-09-09,63.57
2019-09-10,62.349998
2019-09-11,62.439999
2019-09-12,62.130001
2019-09-13,64.83000200000001
2019-09-16,65.16999799999999
2019-09-17,65.68
2019-09-18,65.470001
2019-09-19,65.459999
2019-09-20,65.449997
2019-09-23,64.050003
2019-09-24,63.099998
2019-09-25,63.389998999999996
2019-09-26,63.0
2019-09-27,61.779999
2019-09-30,62.189999
2019-10-01,60.099998
2019-10-02,58.59
2019-10-03,58.27
2019-10-04,59.0
2019-10-07,57.900002
2019-10-08,57.009997999999996
2019-10-09,56.290001000000004
2019-10-10,57.349998
2019-10-11,59.029999
2019-10-14,58.849998
2019-10-15,60.400002
2019-10-16,60.549999
2019-10-17,60.490002000000004
2019-10-18,60.25
2019-10-21,59.450001
2019-10-22,58.220001
2019-10-23,57.869999
2019-10-24,58.59
2019-10-25,50.310001
2019-10-28,50.040001000000004
2019-10-29,49.610001000000004
2019-10-30,51.150002
2019-10-31,52.990002000000004
2019-11-01,53.0
2019-11-04,51.849998
2019-11-05,52.73
2019-11-06,53.029999
2019-11-07,53.400002
2019-11-08,53.98
2019-11-11,54.470001
2019-11-12,54.130001
2019-11-13,54.610001000000004
2019-11-14,54.580002
2019-11-15,54.669998
2019-11-18,54.330002
2019-11-19,54.07
2019-11-20,54.220001
2019-11-21,54.16
2019-11-22,54.310001
2019-11-25,54.740002000000004
2019-11-26,55.130001
2019-11-27,54.84
2019-11-29,54.75
2019-12-02,54.240002000000004
2019-12-03,54.009997999999996
2019-12-04,53.889998999999996
2019-12-05,54.0
2019-12-06,54.709998999999996
2019-12-09,54.529999
2019-12-10,55.080002
2019-12-11,55.16
2019-12-12,56.189999
2019-12-13,56.16
2019-12-16,55.889998999999996
2019-12-17,55.669998
2019-12-18,55.689999
2019-12-19,56.23
2019-12-20,56.650002
2019-12-23,56.77
2019-12-24,56.77
2019-12-26,56.810001
2019-12-27,56.580002
2019-12-30,56.900002
2019-12-31,56.610001000000004
2020-01-02,57.169998
2020-01-03,56.470001
2020-01-06,56.880001
2020-01-07,56.139998999999996
2020-01-08,55.650002
2020-01-09,55.919998
2020-01-10,55.959998999999996
2020-01-13,56.23
2020-01-14,56.470001
2020-01-15,57.380001
2020-01-16,58.049999
2020-01-17,58.84
2020-01-21,57.419998
2020-01-22,57.669998
2020-01-23,57.0
2020-01-24,56.32
2020-01-27,55.049999
2020-01-28,55.349998
2020-01-29,56.0
2020-01-30,57.43
2020-01-31,57.060001
2020-02-03,57.709998999999996
2020-02-04,58.860001000000004
2020-02-05,59.439999
2020-02-06,58.02
2020-02-07,57.099998
2020-02-10,55.360001000000004
2020-02-11,54.23
2020-02-12,51.049999
2020-02-13,50.84
2020-02-14,61.0
2020-02-18,58.540001000000004
2020-02-19,62.0
2020-02-20,61.540001000000004
2020-02-21,59.599998
2020-02-24,58.740002000000004
2020-02-25,56.02
2020-02-26,53.200001
2020-02-27,51.5
2020-02-28,52.860001000000004
2020-03-02,54.57
2020-03-03,53.330002
2020-03-04,56.189999
2020-03-05,53.540001000000004
2020-03-06,53.860001000000004
2020-03-09,51.34
2020-03-10,54.959998999999996
2020-03-11,50.09
2020-03-12,47.009997999999996
2020-03-13,47.09
2020-03-16,41.049999
2020-03-17,38.470001
2020-03-18,29.57
2020-03-19,34.990002000000004
2020-03-20,36.16
2020-03-23,32.349998
2020-03-24,36.25
2020-03-25,34.650002
2020-03-26,39.959998999999996
2020-03-27,38.599998
2020-03-30,38.880001
2020-03-31,37.66
2020-04-01,34.860001000000004
2020-04-02,34.490002000000004
2020-04-03,33.669998
2020-04-06,37.990002000000004
2020-04-07,39.580002
2020-04-08,41.290001000000004
2020-04-09,43.759997999999996
2020-04-13,42.52
2020-04-14,44.279999
2020-04-15,43.18
2020-04-16,43.34
2020-04-17,46.25
2020-04-20,45.400002
2020-04-21,44.580002
2020-04-22,45.849998
2020-04-23,43.639998999999996
2020-04-24,43.18
2020-04-27,44.82
2020-04-28,46.869999
2020-04-29,53.439999
2020-04-30,48.970001
2020-05-01,47.540001000000004
2020-05-04,48.220001
2020-05-05,50.380001
2020-05-06,48.080002
2020-05-07,50.43
2020-05-08,51.599998
