Date,MMI
2018-05-30,37.639998999999996
2018-05-31,37.459998999999996
2018-06-01,37.18
2018-06-04,37.529999
2018-06-05,38.209998999999996
2018-06-06,38.48
2018-06-07,38.41
2018-06-08,38.32
2018-06-11,38.689999
2018-06-12,38.23
2018-06-13,38.07
2018-06-14,38.419998
2018-06-15,38.950001
2018-06-18,39.299999
2018-06-19,38.830002
2018-06-20,39.630001
2018-06-21,39.93
2018-06-22,40.16
2018-06-25,38.869999
2018-06-26,39.509997999999996
2018-06-27,38.790001000000004
2018-06-28,39.169998
2018-06-29,39.009997999999996
2018-07-02,39.91
2018-07-03,39.68
2018-07-05,40.66
2018-07-06,40.580002
2018-07-09,40.869999
2018-07-10,40.779999
2018-07-11,40.639998999999996
2018-07-12,40.619999
2018-07-13,40.470001
2018-07-16,40.470001
2018-07-17,40.52
2018-07-18,40.669998
2018-07-19,40.549999
2018-07-20,40.380001
2018-07-23,40.27
2018-07-24,40.439999
2018-07-25,40.619999
2018-07-26,41.18
2018-07-27,40.450001
2018-07-30,39.959998999999996
2018-07-31,40.209998999999996
2018-08-01,39.900002
2018-08-02,39.66
2018-08-03,39.470001
2018-08-06,39.599998
2018-08-07,39.869999
2018-08-08,38.400002
2018-08-09,38.360001000000004
2018-08-10,38.110001000000004
2018-08-13,37.669998
2018-08-14,37.709998999999996
2018-08-15,37.639998999999996
2018-08-16,37.799999
2018-08-17,37.880001
2018-08-20,38.290001000000004
2018-08-21,38.5
2018-08-22,36.98
2018-08-23,36.619999
2018-08-24,36.650002
2018-08-27,36.619999
2018-08-28,36.549999
2018-08-29,36.43
2018-08-30,36.360001000000004
2018-08-31,36.41
2018-09-04,35.759997999999996
2018-09-05,35.73
2018-09-06,35.549999
2018-09-07,35.16
2018-09-10,35.400002
2018-09-11,35.450001
2018-09-12,35.34
2018-09-13,35.32
2018-09-14,35.450001
2018-09-17,35.080002
2018-09-18,34.990002000000004
2018-09-19,34.580002
2018-09-20,35.169998
2018-09-21,34.580002
2018-09-24,34.869999
2018-09-25,34.619999
2018-09-26,34.57
2018-09-27,34.459998999999996
2018-09-28,34.709998999999996
2018-10-01,34.18
2018-10-02,33.889998999999996
2018-10-03,33.380001
2018-10-04,33.099998
2018-10-05,32.419998
2018-10-08,32.5
2018-10-09,32.130001
2018-10-10,31.48
2018-10-11,31.440001000000002
2018-10-12,31.23
2018-10-15,31.84
2018-10-16,32.57
2018-10-17,32.220001
2018-10-18,31.82
2018-10-19,32.27
2018-10-22,31.780001000000002
2018-10-23,31.799999
2018-10-24,31.049999
2018-10-25,31.48
2018-10-26,31.1
2018-10-29,31.620001000000002
2018-10-30,32.27
2018-10-31,34.720001
2018-11-01,35.34
2018-11-02,35.060001
2018-11-05,34.830002
2018-11-06,35.110001000000004
2018-11-07,36.889998999999996
2018-11-08,36.889998999999996
2018-11-09,37.380001
2018-11-12,37.02
2018-11-13,37.110001000000004
2018-11-14,37.0
2018-11-15,37.0
2018-11-16,36.970001
2018-11-19,36.68
2018-11-20,36.09
2018-11-21,36.27
2018-11-23,36.470001
2018-11-26,37.080002
2018-11-27,36.939999
2018-11-28,37.040001000000004
2018-11-29,36.27
2018-11-30,36.490002000000004
2018-12-03,36.450001
2018-12-04,34.889998999999996
2018-12-06,35.400002
2018-12-07,34.82
2018-12-10,34.580002
2018-12-11,34.720001
2018-12-12,35.139998999999996
2018-12-13,34.970001
2018-12-14,34.509997999999996
2018-12-17,33.529999
2018-12-18,33.880001
2018-12-19,33.040001000000004
2018-12-20,33.139998999999996
2018-12-21,32.68
2018-12-24,32.0
2018-12-26,33.43
2018-12-27,33.889998999999996
2018-12-28,34.23
2018-12-31,34.330002
2019-01-02,34.02
2019-01-03,33.529999
2019-01-04,34.130001
2019-01-07,34.740002000000004
2019-01-08,36.380001
2019-01-09,36.41
2019-01-10,36.900002
2019-01-11,36.59
2019-01-14,35.950001
2019-01-15,36.490002000000004
2019-01-16,36.939999
2019-01-17,37.84
2019-01-18,38.02
2019-01-22,37.509997999999996
2019-01-23,37.540001000000004
2019-01-24,38.450001
2019-01-25,38.41
2019-01-28,38.650002
2019-01-29,38.580002
2019-01-30,39.09
2019-01-31,39.599998
2019-02-01,39.259997999999996
2019-02-04,38.93
2019-02-05,39.23
2019-02-06,38.66
2019-02-07,38.669998
2019-02-08,38.220001
2019-02-11,38.869999
2019-02-12,39.240002000000004
2019-02-13,39.450001
2019-02-14,39.75
2019-02-15,39.84
2019-02-19,39.560001
2019-02-20,39.07
2019-02-21,39.970001
2019-02-22,39.939999
2019-02-25,38.66
2019-02-26,39.0
2019-02-27,38.650002
2019-02-28,38.619999
2019-03-01,38.599998
2019-03-04,38.869999
2019-03-05,38.689999
2019-03-06,38.34
2019-03-07,38.25
2019-03-08,38.200001
2019-03-11,38.57
2019-03-12,38.290001000000004
2019-03-13,38.470001
2019-03-14,38.880001
2019-03-15,38.779999
2019-03-18,39.009997999999996
2019-03-19,39.610001000000004
2019-03-20,38.82
2019-03-21,39.049999
2019-03-22,37.91
2019-03-25,38.889998999999996
2019-03-26,39.830002
2019-03-27,39.889998999999996
2019-03-28,40.27
2019-03-29,40.73
2019-04-01,41.119999
2019-04-02,41.43
2019-04-03,41.880001
2019-04-04,41.849998
2019-04-05,42.720001
2019-04-08,42.709998999999996
2019-04-09,42.330002
2019-04-10,42.599998
2019-04-11,43.009997999999996
2019-04-12,43.02
2019-04-15,42.669998
2019-04-16,42.220001
2019-04-17,42.27
2019-04-18,42.389998999999996
2019-04-22,42.209998999999996
2019-04-23,43.02
2019-04-24,43.07
2019-04-25,43.040001000000004
2019-04-26,43.209998999999996
2019-04-29,43.099998
2019-04-30,43.099998
2019-05-01,43.060001
2019-05-02,42.68
2019-05-03,43.0
2019-05-06,43.099998
2019-05-07,42.740002000000004
2019-05-08,36.610001000000004
2019-05-09,35.619999
2019-05-10,35.360001000000004
2019-05-13,34.650002
2019-05-14,34.09
2019-05-15,34.049999
2019-05-16,34.049999
2019-05-17,33.240002000000004
2019-05-20,32.66
2019-05-21,33.23
2019-05-22,32.950001
2019-05-23,32.360001000000004
2019-05-24,32.849998
2019-05-28,32.950001
2019-05-29,31.540001
2019-05-30,31.120001000000002
2019-05-31,30.540001
2019-06-03,29.940001000000002
2019-06-04,30.459999
2019-06-05,30.99
2019-06-06,30.73
2019-06-07,31.030001000000002
2019-06-10,31.23
2019-06-11,31.120001000000002
2019-06-12,30.950001
2019-06-13,30.959999
2019-06-14,30.32
2019-06-17,30.219998999999998
2019-06-18,31.040001
2019-06-19,30.889999
2019-06-20,30.700001
2019-06-21,30.709999
2019-06-24,30.219998999999998
2019-06-25,30.110001
2019-06-26,29.49
2019-06-27,30.549999
2019-06-28,30.85
2019-07-01,30.77
2019-07-02,30.83
2019-07-03,30.92
2019-07-05,31.09
2019-07-08,31.209999
2019-07-09,30.780001000000002
2019-07-10,30.99
2019-07-11,31.23
2019-07-12,31.67
2019-07-15,31.51
2019-07-16,31.530001000000002
2019-07-17,31.389999
2019-07-18,31.5
2019-07-19,31.309998999999998
2019-07-22,31.16
2019-07-23,31.51
2019-07-24,32.439999
2019-07-25,32.919998
2019-07-26,33.150002
2019-07-29,33.049999
2019-07-30,33.419998
2019-07-31,33.200001
2019-08-01,33.119999
2019-08-02,32.389998999999996
2019-08-05,31.030001000000002
2019-08-06,31.110001
2019-08-07,34.119999
2019-08-08,35.139998999999996
2019-08-09,34.900002
2019-08-12,34.779999
2019-08-13,35.529999
2019-08-14,34.889998999999996
2019-08-15,34.880001
2019-08-16,35.790001000000004
2019-08-19,35.41
2019-08-20,35.150002
2019-08-21,34.970001
2019-08-22,34.73
2019-08-23,33.849998
2019-08-26,34.130001
2019-08-27,34.290001000000004
2019-08-28,34.970001
2019-08-29,35.66
2019-08-30,36.080002
2019-09-03,35.509997999999996
2019-09-04,35.41
2019-09-05,35.900002
2019-09-06,35.759997999999996
2019-09-09,37.27
2019-09-10,37.759997999999996
2019-09-11,37.48
2019-09-12,37.5
2019-09-13,37.369999
2019-09-16,37.509997999999996
2019-09-17,36.990002000000004
2019-09-18,36.970001
2019-09-19,36.669998
2019-09-20,36.400002
2019-09-23,36.209998999999996
2019-09-24,35.049999
2019-09-25,36.209998999999996
2019-09-26,35.860001000000004
2019-09-27,35.52
2019-09-30,35.490002000000004
2019-10-01,34.84
2019-10-02,35.049999
2019-10-03,35.380001
2019-10-04,36.0
2019-10-07,35.849998
2019-10-08,34.209998999999996
2019-10-09,34.119999
2019-10-10,34.060001
2019-10-11,35.240002000000004
2019-10-14,35.240002000000004
2019-10-15,35.43
2019-10-16,35.48
2019-10-17,35.75
2019-10-18,36.0
2019-10-21,36.279999
2019-10-22,36.09
2019-10-23,36.009997999999996
2019-10-24,34.57
2019-10-25,34.52
2019-10-28,35.200001
2019-10-29,35.5
2019-10-30,35.75
2019-10-31,35.720001
2019-11-01,36.599998
2019-11-04,36.09
2019-11-05,36.959998999999996
2019-11-06,36.389998999999996
2019-11-07,36.509997999999996
2019-11-08,33.75
2019-11-11,34.700001
2019-11-12,34.900002
2019-11-13,34.529999
2019-11-14,34.990002000000004
2019-11-15,35.75
2019-11-18,35.759997999999996
2019-11-19,35.849998
2019-11-20,35.93
2019-11-21,35.240002000000004
2019-11-22,35.23
2019-11-25,35.700001
2019-11-26,35.98
2019-11-27,36.82
2019-11-29,36.759997999999996
2019-12-02,36.43
2019-12-03,36.25
2019-12-04,36.279999
2019-12-05,36.880001
2019-12-06,37.09
2019-12-09,36.709998999999996
2019-12-10,36.880001
2019-12-11,36.529999
2019-12-12,36.52
2019-12-13,36.419998
2019-12-16,36.220001
2019-12-17,36.220001
2019-12-18,36.869999
2019-12-19,37.25
2019-12-20,37.880001
2019-12-23,37.41
2019-12-24,37.549999
2019-12-26,37.290001000000004
2019-12-27,37.200001
2019-12-30,37.389998999999996
2019-12-31,37.25
2020-01-02,37.68
2020-01-03,37.880001
2020-01-06,38.02
2020-01-07,37.619999
2020-01-08,37.16
2020-01-09,37.330002
2020-01-10,37.279999
2020-01-13,37.5
2020-01-14,37.389998999999996
2020-01-15,37.439999
2020-01-16,37.380001
2020-01-17,37.790001000000004
2020-01-21,37.650002
2020-01-22,37.619999
2020-01-23,37.709998999999996
2020-01-24,37.02
2020-01-27,36.77
2020-01-28,36.759997999999996
2020-01-29,36.400002
2020-01-30,36.220001
2020-01-31,35.400002
2020-02-03,35.860001000000004
2020-02-04,36.330002
2020-02-05,36.900002
2020-02-06,36.68
2020-02-07,36.689999
2020-02-10,36.84
2020-02-11,36.700001
2020-02-12,36.91
2020-02-13,37.200001
2020-02-14,37.52
2020-02-18,37.330002
2020-02-19,36.77
2020-02-20,36.709998999999996
2020-02-21,37.119999
2020-02-24,35.560001
2020-02-25,33.259997999999996
2020-02-26,33.84
2020-02-27,32.830002
2020-02-28,31.959999
2020-03-02,32.310001
2020-03-03,31.370001000000002
2020-03-04,32.639998999999996
2020-03-05,30.49
2020-03-06,30.76
2020-03-09,28.07
2020-03-10,28.9
2020-03-11,27.23
2020-03-12,25.4
2020-03-13,27.65
2020-03-16,22.559998999999998
2020-03-17,28.98
2020-03-18,26.17
2020-03-19,27.110001
2020-03-20,23.92
2020-03-23,25.290001
2020-03-24,27.52
2020-03-25,27.809998999999998
2020-03-26,29.969998999999998
2020-03-27,29.709999
2020-03-30,28.639999
2020-03-31,27.1
2020-04-01,25.309998999999998
2020-04-02,25.450001
2020-04-03,25.809998999999998
2020-04-06,27.4
2020-04-07,29.35
2020-04-08,29.639999
2020-04-09,28.690001000000002
2020-04-13,29.43
2020-04-14,29.93
2020-04-15,29.360001
2020-04-16,29.780001000000002
2020-04-17,29.65
2020-04-20,27.940001000000002
2020-04-21,26.84
2020-04-22,26.35
2020-04-23,27.65
2020-04-24,27.629998999999998
2020-04-27,28.360001
2020-04-28,28.610001
2020-04-29,30.0
2020-04-30,29.049999
2020-05-01,27.08
2020-05-04,26.65
2020-05-05,26.9
2020-05-06,26.08
2020-05-07,27.120001000000002
2020-05-08,28.559998999999998
