Date,TIF
1991-12-06,6.078125
1991-12-09,5.9375
1991-12-10,5.890625
1991-12-11,5.75
1991-12-12,5.703125
1991-12-13,5.71875
1991-12-16,5.734375
1991-12-17,5.625
1991-12-18,5.484375
1991-12-19,5.359375
1991-12-20,5.34375
1991-12-23,5.484375
1991-12-24,5.609375
1991-12-26,5.5625
1991-12-27,5.375
1991-12-30,5.59375
1991-12-31,5.65625
1992-01-02,5.578125
1992-01-03,5.5
1992-01-06,5.53125
1992-01-07,5.625
1992-01-08,5.59375
1992-01-09,5.5
1992-01-10,5.390625
1992-01-13,5.28125
1992-01-14,5.375
1992-01-15,5.46875
1992-01-16,5.609375
1992-01-17,5.609375
1992-01-20,5.515625
1992-01-21,5.375
1992-01-22,5.375
1992-01-23,5.40625
1992-01-24,5.3125
1992-01-27,5.265625
1992-01-28,5.375
1992-01-29,5.34375
1992-01-30,5.328125
1992-01-31,5.328125
1992-02-03,5.453125
1992-02-04,5.546875
1992-02-05,5.546875
1992-02-06,5.59375
1992-02-07,5.5625
1992-02-10,5.515625
1992-02-11,5.625
1992-02-12,5.578125
1992-02-13,5.609375
1992-02-14,5.65625
1992-02-18,5.59375
1992-02-19,5.609375
1992-02-20,5.59375
1992-02-21,5.640625
1992-02-24,5.71875
1992-02-25,5.640625
1992-02-26,5.765625
1992-02-27,5.8125
1992-02-28,5.71875
1992-03-02,5.734375
1992-03-03,5.84375
1992-03-04,6.34375
1992-03-05,6.234375
1992-03-06,6.046875
1992-03-09,6.296875
1992-03-10,6.265625
1992-03-11,6.203125
1992-03-12,6.140625
1992-03-13,6.09375
1992-03-16,6.03125
1992-03-17,6.203125
1992-03-18,6.21875
1992-03-19,6.515625
1992-03-20,6.609375
1992-03-23,6.453125
1992-03-24,6.46875
1992-03-25,6.484375
1992-03-26,6.390625
1992-03-27,6.4375
1992-03-30,6.46875
1992-03-31,6.4375
1992-04-01,6.34375
1992-04-02,6.296875
1992-04-03,6.125
1992-04-06,6.046875
1992-04-07,5.890625
1992-04-08,5.6875
1992-04-09,5.875
1992-04-10,5.984375
1992-04-13,5.875
1992-04-14,5.984375
1992-04-15,5.9375
1992-04-16,5.953125
1992-04-20,5.6875
1992-04-21,5.640625
1992-04-22,5.65625
1992-04-23,5.609375
1992-04-24,5.4375
1992-04-27,5.359375
1992-04-28,5.34375
1992-04-29,5.265625
1992-04-30,5.34375
1992-05-01,5.296875
1992-05-04,5.34375
1992-05-05,5.46875
1992-05-06,5.46875
1992-05-07,5.390625
1992-05-08,5.390625
1992-05-11,5.375
1992-05-12,5.265625
1992-05-13,5.265625
1992-05-14,4.703125
1992-05-15,4.53125
1992-05-18,4.46875
1992-05-19,4.46875
1992-05-20,4.5625
1992-05-21,4.5625
1992-05-22,4.546875
1992-05-26,4.46875
1992-05-27,4.421875
1992-05-28,4.390625
1992-05-29,4.375
1992-06-01,4.328125
1992-06-02,4.453125
1992-06-03,4.4375
1992-06-04,4.359375
1992-06-05,4.21875
1992-06-08,4.125
1992-06-09,4.109375
1992-06-10,4.21875
1992-06-11,4.125
1992-06-12,4.109375
1992-06-15,4.09375
1992-06-16,4.109375
1992-06-17,3.96875
1992-06-18,3.9375
1992-06-19,3.9375
1992-06-22,3.875
1992-06-23,4.078125
1992-06-24,4.078125
1992-06-25,4.1875
1992-06-26,4.1875
1992-06-29,4.125
1992-06-30,4.109375
1992-07-01,4.078125
1992-07-02,4.0625
1992-07-06,3.984375
1992-07-07,3.703125
1992-07-08,3.5
1992-07-09,3.5625
1992-07-10,3.5625
1992-07-13,3.53125
1992-07-14,3.453125
1992-07-15,3.28125
1992-07-16,3.21875
1992-07-17,3.109375
1992-07-20,3.078125
1992-07-21,3.03125
1992-07-22,3.015625
1992-07-23,3.125
1992-07-24,3.125
1992-07-27,3.125
1992-07-28,3.203125
1992-07-29,3.40625
1992-07-30,3.40625
1992-07-31,3.359375
1992-08-03,3.296875
1992-08-04,3.375
1992-08-05,3.359375
1992-08-06,3.3125
1992-08-07,3.359375
1992-08-10,3.296875
1992-08-11,3.1875
1992-08-12,3.125
1992-08-13,3.125
1992-08-14,3.109375
1992-08-17,3.125
1992-08-18,3.03125
1992-08-19,3.046875
1992-08-20,3.109375
1992-08-21,3.1875
1992-08-24,3.125
1992-08-25,3.0625
1992-08-26,3.09375
1992-08-27,3.234375
1992-08-28,3.3125
1992-08-31,3.265625
1992-09-01,3.34375
1992-09-02,3.4375
1992-09-03,3.484375
1992-09-04,3.453125
1992-09-08,3.34375
1992-09-09,3.390625
1992-09-10,3.46875
1992-09-11,3.53125
1992-09-14,3.609375
1992-09-15,3.484375
1992-09-16,3.40625
1992-09-17,3.453125
1992-09-18,3.390625
1992-09-21,3.078125
1992-09-22,3.0
1992-09-23,3.015625
1992-09-24,3.109375
1992-09-25,3.0625
1992-09-28,3.09375
1992-09-29,3.03125
1992-09-30,3.03125
1992-10-01,3.0
1992-10-02,3.015625
1992-10-05,2.96875
1992-10-06,3.015625
1992-10-07,3.0
1992-10-08,3.03125
1992-10-09,3.0
1992-10-12,2.953125
1992-10-13,2.953125
1992-10-14,2.9375
1992-10-15,2.921875
1992-10-16,2.96875
1992-10-19,3.328125
1992-10-20,3.15625
1992-10-21,3.15625
1992-10-22,3.15625
1992-10-23,3.140625
1992-10-26,3.15625
1992-10-27,3.15625
1992-10-28,3.1875
1992-10-29,3.125
1992-10-30,3.125
1992-11-02,3.296875
1992-11-03,3.328125
1992-11-04,3.390625
1992-11-05,3.4375
1992-11-06,3.59375
1992-11-09,3.578125
1992-11-10,3.5
1992-11-11,3.53125
1992-11-12,3.5
1992-11-13,3.484375
1992-11-16,3.375
1992-11-17,3.46875
1992-11-18,3.59375
1992-11-19,3.703125
1992-11-20,3.71875
1992-11-23,3.640625
1992-11-24,3.71875
1992-11-25,3.671875
1992-11-27,3.625
1992-11-30,3.75
1992-12-01,3.6875
1992-12-02,3.71875
1992-12-03,3.671875
1992-12-04,3.625
1992-12-07,3.609375
1992-12-08,3.640625
1992-12-09,3.546875
1992-12-10,3.59375
1992-12-11,3.515625
1992-12-14,3.46875
1992-12-15,3.40625
1992-12-16,3.40625
1992-12-17,3.4375
1992-12-18,3.4375
1992-12-21,3.640625
1992-12-22,3.546875
1992-12-23,3.546875
1992-12-24,3.546875
1992-12-28,3.6875
1992-12-29,4.140625
1992-12-30,4.3125
1992-12-31,4.328125
1993-01-04,4.265625
1993-01-05,4.21875
1993-01-06,4.234375
1993-01-07,4.234375
1993-01-08,4.234375
1993-01-11,4.234375
1993-01-12,4.203125
1993-01-13,4.21875
1993-01-14,4.234375
1993-01-15,4.234375
1993-01-18,4.28125
1993-01-19,4.296875
1993-01-20,4.3125
1993-01-21,4.21875
1993-01-22,4.296875
1993-01-25,4.25
1993-01-26,4.140625
1993-01-27,4.046875
1993-01-28,4.03125
1993-01-29,4.046875
1993-02-01,4.0
1993-02-02,3.9375
1993-02-03,3.921875
1993-02-04,4.0
1993-02-05,3.984375
1993-02-08,3.90625
1993-02-09,3.734375
1993-02-10,3.765625
1993-02-11,3.796875
1993-02-12,3.8125
1993-02-16,3.5625
1993-02-17,3.53125
1993-02-18,3.53125
1993-02-19,3.53125
1993-02-22,3.390625
1993-02-23,3.296875
1993-02-24,3.40625
1993-02-25,3.390625
1993-02-26,3.390625
1993-03-01,3.40625
1993-03-02,3.40625
1993-03-03,3.53125
1993-03-04,3.390625
1993-03-05,3.453125
1993-03-08,3.484375
1993-03-09,3.453125
1993-03-10,3.453125
1993-03-11,3.453125
1993-03-12,3.46875
1993-03-15,3.515625
1993-03-16,3.546875
1993-03-17,3.53125
1993-03-18,3.625
1993-03-19,3.578125
1993-03-22,3.625
1993-03-23,3.59375
1993-03-24,3.515625
1993-03-25,3.484375
1993-03-26,3.40625
1993-03-29,3.390625
1993-03-30,3.40625
1993-03-31,3.390625
1993-04-01,3.4375
1993-04-02,3.34375
1993-04-05,3.328125
1993-04-06,3.328125
1993-04-07,3.234375
1993-04-08,3.25
1993-04-12,3.21875
1993-04-13,3.296875
1993-04-14,3.140625
1993-04-15,3.09375
1993-04-16,3.140625
1993-04-19,3.109375
1993-04-20,3.078125
1993-04-21,3.109375
1993-04-22,3.140625
1993-04-23,3.125
1993-04-26,3.125
1993-04-27,3.09375
1993-04-28,3.09375
1993-04-29,3.171875
1993-04-30,3.296875
1993-05-03,3.359375
1993-05-04,3.375
1993-05-05,3.421875
1993-05-06,3.390625
1993-05-07,3.359375
1993-05-10,3.421875
1993-05-11,3.421875
1993-05-12,3.453125
1993-05-13,3.4375
1993-05-14,3.5
1993-05-17,3.53125
1993-05-18,3.546875
1993-05-19,3.71875
1993-05-20,3.6875
1993-05-21,3.671875
1993-05-24,3.640625
1993-05-25,3.671875
1993-05-26,3.671875
1993-05-27,3.65625
1993-05-28,3.703125
1993-06-01,3.734375
1993-06-02,3.71875
1993-06-03,3.75
1993-06-04,3.75
1993-06-07,3.671875
1993-06-08,3.625
1993-06-09,3.578125
1993-06-10,3.578125
1993-06-11,3.5625
1993-06-14,3.5625
1993-06-15,3.921875
1993-06-16,3.953125
1993-06-17,3.921875
1993-06-18,3.90625
1993-06-21,3.90625
1993-06-22,3.921875
1993-06-23,3.890625
1993-06-24,3.90625
1993-06-25,3.9375
1993-06-28,3.9375
1993-06-29,4.03125
1993-06-30,4.03125
1993-07-01,4.09375
1993-07-02,4.078125
1993-07-06,4.0
1993-07-07,3.953125
1993-07-08,3.953125
1993-07-09,3.9375
1993-07-12,3.921875
1993-07-13,3.984375
1993-07-14,4.0
1993-07-15,3.96875
1993-07-16,3.953125
1993-07-19,3.953125
1993-07-20,3.90625
1993-07-21,3.890625
1993-07-22,3.890625
1993-07-23,3.875
1993-07-26,3.875
1993-07-27,3.875
1993-07-28,3.875
1993-07-29,3.859375
1993-07-30,3.8125
1993-08-02,3.875
1993-08-03,3.828125
1993-08-04,3.625
1993-08-05,3.609375
1993-08-06,3.59375
1993-08-09,3.53125
1993-08-10,3.4375
1993-08-11,3.453125
1993-08-12,3.34375
1993-08-13,3.40625
1993-08-16,3.5
1993-08-17,3.59375
1993-08-18,3.78125
1993-08-19,3.734375
1993-08-20,3.734375
1993-08-23,3.671875
1993-08-24,3.65625
1993-08-25,3.65625
1993-08-26,3.6875
1993-08-27,3.734375
1993-08-30,3.734375
1993-08-31,3.84375
1993-09-01,3.859375
1993-09-02,3.78125
1993-09-03,3.734375
1993-09-07,3.71875
1993-09-08,3.6875
1993-09-09,3.6875
1993-09-10,3.671875
1993-09-13,3.625
1993-09-14,3.609375
1993-09-15,3.609375
1993-09-16,3.578125
1993-09-17,3.53125
1993-09-20,3.5625
1993-09-21,3.546875
1993-09-22,3.546875
1993-09-23,3.59375
1993-09-24,3.59375
1993-09-27,3.640625
1993-09-28,3.71875
1993-09-29,3.78125
1993-09-30,3.6875
1993-10-01,3.625
1993-10-04,3.546875
1993-10-05,3.65625
1993-10-06,3.734375
1993-10-07,3.78125
1993-10-08,3.828125
1993-10-11,3.78125
1993-10-12,3.8125
1993-10-13,3.875
1993-10-14,3.984375
1993-10-15,4.03125
1993-10-18,4.046875
1993-10-19,4.078125
1993-10-20,4.078125
1993-10-21,4.125
1993-10-22,4.0625
1993-10-25,4.09375
1993-10-26,4.140625
1993-10-27,4.15625
1993-10-28,4.09375
1993-10-29,4.078125
1993-11-01,4.0625
1993-11-02,4.078125
1993-11-03,4.046875
1993-11-04,3.90625
1993-11-05,3.90625
1993-11-08,3.9375
1993-11-09,3.90625
1993-11-10,3.890625
1993-11-11,3.890625
1993-11-12,3.828125
1993-11-15,3.96875
1993-11-16,4.046875
1993-11-17,4.0
1993-11-18,3.96875
1993-11-19,3.96875
1993-11-22,3.9375
1993-11-23,3.90625
1993-11-24,3.953125
1993-11-26,3.953125
1993-11-29,3.96875
1993-11-30,3.90625
1993-12-01,4.0
1993-12-02,3.953125
1993-12-03,4.046875
1993-12-06,4.03125
1993-12-07,4.109375
1993-12-08,4.265625
1993-12-09,4.234375
1993-12-10,4.1875
1993-12-13,4.234375
1993-12-14,4.25
1993-12-15,4.28125
1993-12-16,4.421875
1993-12-17,4.484375
1993-12-20,4.734375
1993-12-21,4.53125
1993-12-22,4.453125
1993-12-23,4.515625
1993-12-27,4.515625
1993-12-28,3.984375
1993-12-29,3.984375
1993-12-30,4.03125
1993-12-31,3.984375
1994-01-03,3.90625
1994-01-04,3.921875
1994-01-05,3.9375
1994-01-06,3.90625
1994-01-07,3.8125
1994-01-10,3.875
1994-01-11,3.8125
1994-01-12,3.8125
1994-01-13,3.796875
1994-01-14,3.78125
1994-01-17,3.875
1994-01-18,3.78125
1994-01-19,3.8125
1994-01-20,3.828125
1994-01-21,3.78125
1994-01-24,3.6875
1994-01-25,3.71875
1994-01-26,3.703125
1994-01-27,3.71875
1994-01-28,3.671875
1994-01-31,3.65625
1994-02-01,3.625
1994-02-02,3.65625
1994-02-03,3.765625
1994-02-04,3.703125
1994-02-07,3.71875
1994-02-08,3.71875
1994-02-09,3.75
1994-02-10,3.75
1994-02-11,3.703125
1994-02-14,3.765625
1994-02-15,3.78125
1994-02-16,3.8125
1994-02-17,3.8125
1994-02-18,3.828125
1994-02-22,3.921875
1994-02-23,3.921875
1994-02-24,3.78125
1994-02-25,3.78125
1994-02-28,3.859375
1994-03-01,3.8125
1994-03-02,3.75
1994-03-03,3.765625
1994-03-04,3.8125
1994-03-07,3.875
1994-03-08,4.0
1994-03-09,4.109375
1994-03-10,4.046875
1994-03-11,3.96875
1994-03-14,3.96875
1994-03-15,3.96875
1994-03-16,3.953125
1994-03-17,4.171875
1994-03-18,4.140625
1994-03-21,4.15625
1994-03-22,4.25
1994-03-23,4.203125
1994-03-24,4.1875
1994-03-25,4.125
1994-03-28,4.109375
1994-03-29,4.015625
1994-03-30,3.953125
1994-03-31,3.8125
1994-04-04,3.796875
1994-04-05,3.859375
1994-04-06,3.84375
1994-04-07,3.953125
1994-04-08,3.9375
1994-04-11,3.9375
1994-04-12,3.875
1994-04-13,3.734375
1994-04-14,3.6875
1994-04-15,3.6875
1994-04-18,3.65625
1994-04-19,3.578125
1994-04-20,3.578125
1994-04-21,3.625
1994-04-22,3.65625
1994-04-25,3.75
1994-04-26,3.78125
1994-04-28,3.765625
1994-04-29,3.796875
1994-05-02,3.765625
1994-05-03,3.765625
1994-05-04,3.765625
1994-05-05,3.8125
1994-05-06,3.765625
1994-05-09,3.640625
1994-05-10,3.625
1994-05-11,3.625
1994-05-12,3.65625
1994-05-13,3.640625
1994-05-16,3.984375
1994-05-17,4.046875
1994-05-18,4.09375
1994-05-19,4.15625
1994-05-20,4.140625
1994-05-23,4.21875
1994-05-24,4.203125
1994-05-25,4.140625
1994-05-26,4.15625
1994-05-27,4.1875
1994-05-31,4.34375
1994-06-01,4.34375
1994-06-02,4.359375
1994-06-03,4.328125
1994-06-06,4.328125
1994-06-07,4.34375
1994-06-08,4.40625
1994-06-09,4.453125
1994-06-10,4.40625
1994-06-13,4.4375
1994-06-14,4.4375
1994-06-15,4.40625
1994-06-16,4.421875
1994-06-17,4.34375
1994-06-20,4.28125
1994-06-21,4.234375
1994-06-22,4.265625
1994-06-23,4.34375
1994-06-24,4.203125
1994-06-27,4.171875
1994-06-28,4.140625
1994-06-29,4.203125
1994-06-30,4.328125
1994-07-01,4.40625
1994-07-05,4.421875
1994-07-06,4.390625
1994-07-07,4.390625
1994-07-08,4.5
1994-07-11,4.625
1994-07-12,4.625
1994-07-13,4.578125
1994-07-14,4.625
1994-07-15,4.59375
1994-07-18,4.578125
1994-07-19,4.640625
1994-07-20,4.6875
1994-07-21,4.6875
1994-07-22,4.59375
1994-07-25,4.578125
1994-07-26,4.46875
1994-07-27,4.53125
1994-07-28,4.609375
1994-07-29,4.578125
1994-08-01,4.625
1994-08-02,4.5625
1994-08-03,4.4375
1994-08-04,4.5625
1994-08-05,4.515625
1994-08-08,4.546875
1994-08-09,4.546875
1994-08-10,4.53125
1994-08-11,4.5
1994-08-12,4.4375
1994-08-15,4.59375
1994-08-16,4.546875
1994-08-17,4.546875
1994-08-18,4.5625
1994-08-19,4.640625
1994-08-22,4.609375
1994-08-23,4.703125
1994-08-24,4.71875
1994-08-25,4.671875
1994-08-26,4.75
1994-08-29,4.71875
1994-08-30,4.703125
1994-08-31,4.703125
1994-09-01,4.71875
1994-09-02,4.6875
1994-09-06,4.625
1994-09-07,4.640625
1994-09-08,4.6875
1994-09-09,4.734375
1994-09-12,4.6875
1994-09-13,4.65625
1994-09-14,4.671875
1994-09-15,4.671875
1994-09-16,4.59375
1994-09-19,4.5625
1994-09-20,4.578125
1994-09-21,4.5
1994-09-22,4.28125
1994-09-23,4.390625
1994-09-26,4.4375
1994-09-27,4.46875
1994-09-28,4.5625
1994-09-29,4.609375
1994-09-30,4.625
1994-10-03,4.5625
1994-10-04,4.5625
1994-10-05,4.46875
1994-10-06,4.46875
1994-10-07,4.46875
1994-10-10,4.46875
1994-10-11,4.46875
1994-10-12,4.4375
1994-10-13,4.453125
1994-10-14,4.453125
1994-10-17,4.4375
1994-10-18,4.3125
1994-10-19,4.296875
1994-10-20,4.25
1994-10-21,4.265625
1994-10-24,4.265625
1994-10-25,4.3125
1994-10-26,4.3125
1994-10-27,4.6875
1994-10-28,4.90625
1994-10-31,4.875
1994-11-01,4.859375
1994-11-02,4.859375
1994-11-03,4.890625
1994-11-04,4.921875
1994-11-07,5.0625
1994-11-08,5.15625
1994-11-09,5.25
1994-11-10,5.1875
1994-11-11,5.25
1994-11-14,5.3125
1994-11-15,5.421875
1994-11-16,5.4375
1994-11-17,5.28125
1994-11-18,5.1875
1994-11-21,5.109375
1994-11-22,5.03125
1994-11-23,5.015625
1994-11-25,5.015625
1994-11-28,5.15625
1994-11-29,5.125
1994-11-30,5.171875
1994-12-01,5.0625
1994-12-02,5.0
1994-12-05,4.953125
1994-12-06,4.9375
1994-12-07,4.96875
1994-12-08,4.921875
1994-12-09,4.765625
1994-12-12,4.828125
1994-12-13,5.0625
1994-12-14,5.03125
1994-12-15,5.109375
1994-12-16,5.109375
1994-12-19,5.015625
1994-12-20,4.953125
1994-12-21,4.984375
1994-12-22,4.96875
1994-12-23,4.9375
1994-12-27,4.921875
1994-12-28,4.90625
1994-12-29,4.875
1994-12-30,4.875
1995-01-03,4.90625
1995-01-04,5.0
1995-01-05,4.265625
1995-01-06,4.234375
1995-01-09,4.171875
1995-01-10,3.796875
1995-01-11,3.828125
1995-01-12,3.828125
1995-01-13,3.796875
1995-01-16,3.796875
1995-01-17,3.75
1995-01-18,3.78125
1995-01-19,3.8125
1995-01-20,3.8125
1995-01-23,3.75
1995-01-24,3.671875
1995-01-25,3.6875
1995-01-26,3.765625
1995-01-27,3.71875
1995-01-30,3.6875
1995-01-31,3.640625
1995-02-01,3.640625
1995-02-02,3.640625
1995-02-03,3.7421879999999996
1995-02-06,3.78125
1995-02-07,3.796875
1995-02-08,3.796875
1995-02-09,3.875
1995-02-10,3.859375
1995-02-13,3.890625
1995-02-14,3.921875
1995-02-15,3.9375
1995-02-16,3.953125
1995-02-17,3.921875
1995-02-21,3.84375
1995-02-22,3.84375
1995-02-23,3.84375
1995-02-24,3.859375
1995-02-27,3.84375
1995-02-28,3.9375
1995-03-01,3.859375
1995-03-02,3.890625
1995-03-03,3.875
1995-03-06,3.90625
1995-03-07,3.859375
1995-03-08,3.828125
1995-03-09,3.828125
1995-03-10,3.859375
1995-03-13,3.875
1995-03-14,3.859375
1995-03-15,3.859375
1995-03-16,3.875
1995-03-17,3.859375
1995-03-20,3.828125
1995-03-21,3.75
1995-03-22,3.75
1995-03-23,3.703125
1995-03-24,3.734375
1995-03-27,3.75
1995-03-28,3.84375
1995-03-29,3.78125
1995-03-30,3.921875
1995-03-31,3.875
1995-04-03,3.859375
1995-04-04,3.90625
1995-04-05,3.9375
1995-04-06,3.9375
1995-04-07,3.9375
1995-04-10,3.96875
1995-04-11,3.984375
1995-04-12,4.25
1995-04-13,4.140625
1995-04-17,4.109375
1995-04-18,3.984375
1995-04-19,3.875
1995-04-20,3.875
1995-04-21,3.859375
1995-04-24,3.90625
1995-04-25,3.96875
1995-04-26,3.953125
1995-04-27,4.0
1995-04-28,4.015625
1995-05-01,4.125
1995-05-02,4.0625
1995-05-03,4.09375
1995-05-04,4.0625
1995-05-05,4.03125
1995-05-08,4.03125
1995-05-09,4.015625
1995-05-10,4.015625
1995-05-11,4.15625
1995-05-12,4.15625
1995-05-15,4.296875
1995-05-16,4.171875
1995-05-17,4.09375
1995-05-18,4.109375
1995-05-19,4.0625
1995-05-22,4.0
1995-05-23,3.984375
1995-05-24,3.96875
1995-05-25,3.9375
1995-05-26,3.953125
1995-05-30,3.953125
1995-05-31,4.03125
1995-06-01,4.046875
1995-06-02,4.0625
1995-06-05,4.0625
1995-06-06,4.140625
1995-06-07,4.171875
1995-06-08,4.203125
1995-06-09,4.25
1995-06-12,4.296875
1995-06-13,4.453125
1995-06-14,4.484375
1995-06-15,4.484375
1995-06-16,4.4375
1995-06-19,4.421875
1995-06-20,4.25
1995-06-21,4.265625
1995-06-22,4.34375
1995-06-23,4.34375
1995-06-26,4.375
1995-06-27,4.234375
1995-06-28,4.25
1995-06-29,4.234375
1995-06-30,4.25
1995-07-03,4.203125
1995-07-05,4.21875
1995-07-06,4.25
1995-07-07,4.296875
1995-07-10,4.4375
1995-07-11,4.46875
1995-07-12,4.5625
1995-07-13,4.453125
1995-07-14,4.421875
1995-07-17,4.40625
1995-07-18,4.515625
1995-07-19,4.484375
1995-07-20,4.625
1995-07-21,4.65625
1995-07-24,4.625
1995-07-25,4.609375
1995-07-26,4.859375
1995-07-27,4.828125
1995-07-28,4.8125
1995-07-31,4.78125
1995-08-01,4.796875
1995-08-02,4.953125
1995-08-03,4.78125
1995-08-04,4.828125
1995-08-07,4.796875
1995-08-08,4.921875
1995-08-09,4.953125
1995-08-10,5.0
1995-08-11,4.921875
1995-08-14,4.9375
1995-08-15,5.0625
1995-08-16,5.03125
1995-08-17,5.046875
1995-08-18,5.171875
1995-08-21,5.25
1995-08-22,5.1875
1995-08-23,5.234375
1995-08-24,5.421875
1995-08-25,5.390625
1995-08-28,5.296875
1995-08-29,5.25
1995-08-30,5.296875
1995-08-31,5.34375
1995-09-01,5.3125
1995-09-05,5.359375
1995-09-06,5.359375
1995-09-07,5.359375
1995-09-08,5.359375
1995-09-11,5.390625
1995-09-12,5.484375
1995-09-13,5.6875
1995-09-14,5.5625
1995-09-15,5.46875
1995-09-18,5.34375
1995-09-19,5.3125
1995-09-20,5.328125
1995-09-21,5.421875
1995-09-22,5.453125
1995-09-25,5.40625
1995-09-26,5.328125
1995-09-27,5.265625
1995-09-28,5.21875
1995-09-29,5.234375
1995-10-02,5.171875
1995-10-03,5.0625
1995-10-04,5.046875
1995-10-05,4.9375
1995-10-06,5.03125
1995-10-09,5.0625
1995-10-10,5.09375
1995-10-11,5.125
1995-10-12,5.1875
1995-10-13,5.46875
1995-10-16,5.53125
1995-10-17,5.53125
1995-10-18,5.671875
1995-10-19,5.609375
1995-10-20,5.46875
1995-10-23,5.390625
1995-10-24,5.5625
1995-10-25,5.5
1995-10-26,5.484375
1995-10-27,5.359375
1995-10-30,5.453125
1995-10-31,5.453125
1995-11-01,5.609375
1995-11-02,5.734375
1995-11-03,5.78125
1995-11-06,5.796875
1995-11-07,5.84375
1995-11-08,5.796875
1995-11-09,5.78125
1995-11-10,5.75
1995-11-13,5.75
1995-11-14,5.71875
1995-11-15,6.0
1995-11-16,6.125
1995-11-17,6.109375
1995-11-20,6.125
1995-11-21,6.078125
1995-11-22,6.15625
1995-11-24,6.171875
1995-11-27,6.140625
1995-11-28,6.1875
1995-11-29,6.25
1995-11-30,6.453125
1995-12-01,6.484375
1995-12-04,6.53125
1995-12-05,6.59375
1995-12-06,6.546875
1995-12-07,6.578125
1995-12-08,6.6875
1995-12-11,6.671875
1995-12-12,6.71875
1995-12-13,6.71875
1995-12-14,6.828125
1995-12-15,6.703125
1995-12-18,6.40625
1995-12-19,6.453125
1995-12-20,6.453125
1995-12-21,6.4375
1995-12-22,6.4375
1995-12-26,6.5
1995-12-27,6.4375
1995-12-28,6.390625
1995-12-29,6.296875
1996-01-02,6.1875
1996-01-03,6.34375
1996-01-04,6.625
1996-01-05,6.671875
1996-01-08,6.671875
1996-01-09,6.578125
1996-01-10,6.578125
1996-01-11,6.6875
1996-01-12,6.703125
1996-01-15,6.78125
1996-01-16,6.84375
1996-01-17,6.8125
1996-01-18,6.859375
1996-01-19,6.9375
1996-01-22,6.8125
1996-01-23,6.953125
1996-01-24,6.9375
1996-01-25,6.84375
1996-01-26,6.796875
1996-01-29,6.921875
1996-01-30,6.859375
1996-01-31,6.921875
1996-02-01,6.9375
1996-02-02,6.921875
1996-02-05,6.875
1996-02-06,6.96875
1996-02-07,6.984375
1996-02-08,7.03125
1996-02-09,7.046875
1996-02-12,7.0625
1996-02-13,7.109375
1996-02-14,7.09375
1996-02-15,6.984375
1996-02-16,6.71875
1996-02-20,6.546875
1996-02-21,6.359375
1996-02-22,6.796875
1996-02-23,6.734375
1996-02-26,6.75
1996-02-27,6.703125
1996-02-28,6.671875
1996-02-29,6.71875
1996-03-01,6.71875
1996-03-04,7.125
1996-03-05,7.09375
1996-03-06,6.875
1996-03-07,6.828125
1996-03-08,6.8125
1996-03-11,6.8125
1996-03-12,6.65625
1996-03-13,6.765625
1996-03-14,6.765625
1996-03-15,6.71875
1996-03-18,6.71875
1996-03-19,6.671875
1996-03-20,6.671875
1996-03-21,6.5625
1996-03-22,6.71875
1996-03-25,6.75
1996-03-26,6.890625
1996-03-27,7.125
1996-03-28,7.09375
1996-03-29,7.09375
1996-04-01,7.0625
1996-04-02,7.078125
1996-04-03,7.09375
1996-04-04,7.046875
1996-04-08,6.890625
1996-04-09,7.046875
1996-04-10,7.015625
1996-04-11,7.125
1996-04-12,7.328125
1996-04-15,7.421875
1996-04-16,7.515625
1996-04-17,7.546875
1996-04-18,7.75
1996-04-19,7.796875
1996-04-22,7.796875
1996-04-23,7.875
1996-04-24,7.78125
1996-04-25,7.90625
1996-04-26,8.09375
1996-04-29,8.203125
1996-04-30,8.15625
1996-05-01,8.3125
1996-05-02,8.15625
1996-05-03,8.125
1996-05-06,8.015625
1996-05-07,7.875
1996-05-08,7.78125
1996-05-09,8.234375
1996-05-10,8.265625
1996-05-13,8.421875
1996-05-14,9.3125
1996-05-15,9.21875
1996-05-16,9.5625
1996-05-17,9.625
1996-05-20,9.578125
1996-05-21,9.765625
1996-05-22,9.59375
1996-05-23,9.453125
1996-05-24,9.671875
1996-05-28,9.625
1996-05-29,9.390625
1996-05-30,9.40625
1996-05-31,9.484375
1996-06-03,9.390625
1996-06-04,9.375
1996-06-05,9.234375
1996-06-06,9.125
1996-06-07,9.109375
1996-06-10,9.0625
1996-06-11,9.125
1996-06-12,9.140625
1996-06-13,8.8125
1996-06-14,8.96875
1996-06-17,8.828125
1996-06-18,8.75
1996-06-19,8.78125
1996-06-20,8.734375
1996-06-21,8.734375
1996-06-24,8.859375
1996-06-25,8.84375
1996-06-26,8.671875
1996-06-27,8.75
1996-06-28,9.125
1996-07-01,9.28125
1996-07-02,9.328125
1996-07-03,9.234375
1996-07-05,9.125
1996-07-08,8.921875
1996-07-09,9.078125
1996-07-10,8.859375
1996-07-11,8.5625
1996-07-12,8.734375
1996-07-15,8.25
1996-07-16,8.09375
1996-07-17,8.390625
1996-07-18,8.65625
1996-07-19,8.453125
1996-07-22,8.234375
1996-07-23,7.984375
1996-07-24,8.0
1996-07-25,7.9375
1996-07-26,8.03125
1996-07-29,8.25
1996-07-30,8.5625
1996-07-31,8.21875
1996-08-01,8.65625
1996-08-02,9.09375
1996-08-05,9.28125
