Date,MDP
1990-09-06,6.1875
1990-09-07,6.40625
1990-09-10,6.21875
1990-09-11,6.15625
1990-09-12,6.09375
1990-09-13,6.0
1990-09-14,5.90625
1990-09-17,5.96875
1990-09-18,5.9375
1990-09-19,5.9375
1990-09-20,5.8125
1990-09-21,5.625
1990-09-24,5.65625
1990-09-25,5.6875
1990-09-26,5.53125
1990-09-27,5.5
1990-09-28,5.40625
1990-10-01,5.53125
1990-10-02,5.625
1990-10-03,5.625
1990-10-04,5.75
1990-10-05,5.75
1990-10-08,5.6875
1990-10-09,5.46875
1990-10-10,5.28125
1990-10-11,5.1875
1990-10-12,5.3125
1990-10-15,5.3125
1990-10-16,5.3125
1990-10-17,5.3125
1990-10-18,5.3125
1990-10-19,5.4375
1990-10-22,5.375
1990-10-23,5.5
1990-10-24,5.53125
1990-10-25,5.46875
1990-10-26,5.3125
1990-10-29,5.25
1990-10-30,5.34375
1990-10-31,5.40625
1990-11-01,5.53125
1990-11-02,5.75
1990-11-05,5.53125
1990-11-06,5.46875
1990-11-07,5.34375
1990-11-08,5.25
1990-11-09,5.375
1990-11-12,5.46875
1990-11-13,5.5
1990-11-14,5.625
1990-11-15,5.6875
1990-11-16,5.5
1990-11-19,5.5625
1990-11-20,5.375
1990-11-21,5.375
1990-11-23,5.3125
1990-11-26,5.5
1990-11-27,5.53125
1990-11-28,5.625
1990-11-29,5.53125
1990-11-30,5.6875
1990-12-03,5.75
1990-12-04,5.75
1990-12-05,5.71875
1990-12-06,6.0
1990-12-07,6.0
1990-12-10,5.90625
1990-12-11,6.0
1990-12-12,6.0
1990-12-13,5.96875
1990-12-14,5.8125
1990-12-17,5.90625
1990-12-18,5.9375
1990-12-19,5.84375
1990-12-20,5.90625
1990-12-21,5.875
1990-12-24,5.78125
1990-12-26,5.9375
1990-12-27,5.9375
1990-12-28,6.0
1990-12-31,5.90625
1991-01-02,5.90625
1991-01-03,5.59375
1991-01-04,5.5625
1991-01-07,5.5
1991-01-08,5.5625
1991-01-09,5.5
1991-01-10,5.59375
1991-01-11,5.53125
1991-01-14,5.34375
1991-01-15,5.46875
1991-01-16,5.53125
1991-01-17,5.9375
1991-01-18,5.875
1991-01-21,5.90625
1991-01-22,5.9375
1991-01-23,6.0
1991-01-24,5.9375
1991-01-25,5.96875
1991-01-28,6.0625
1991-01-29,6.0625
1991-01-30,6.28125
1991-01-31,6.125
1991-02-01,6.15625
1991-02-04,6.3125
1991-02-05,6.21875
1991-02-06,6.28125
1991-02-07,6.25
1991-02-08,6.3125
1991-02-11,6.5
1991-02-12,6.5625
1991-02-13,6.84375
1991-02-14,6.8125
1991-02-15,6.84375
1991-02-19,6.84375
1991-02-20,6.8125
1991-02-21,6.75
1991-02-22,6.75
1991-02-25,6.84375
1991-02-26,6.8125
1991-02-27,6.84375
1991-02-28,6.84375
1991-03-01,6.9375
1991-03-04,6.84375
1991-03-05,6.9375
1991-03-06,6.875
1991-03-07,6.8125
1991-03-08,6.84375
1991-03-11,6.8125
1991-03-12,6.8125
1991-03-13,6.9375
1991-03-14,6.84375
1991-03-15,6.90625
1991-03-18,6.84375
1991-03-19,6.78125
1991-03-20,6.78125
1991-03-21,6.6875
1991-03-22,6.84375
1991-03-25,6.875
1991-03-26,6.90625
1991-03-27,6.78125
1991-03-28,6.84375
1991-04-01,6.6875
1991-04-02,6.96875
1991-04-03,6.84375
1991-04-04,6.84375
1991-04-05,6.875
1991-04-08,6.90625
1991-04-09,6.84375
1991-04-10,6.71875
1991-04-11,6.8125
1991-04-12,6.84375
1991-04-15,6.84375
1991-04-16,6.96875
1991-04-17,6.90625
1991-04-18,6.875
1991-04-19,6.75
1991-04-22,6.75
1991-04-23,6.65625
1991-04-24,6.65625
1991-04-25,6.59375
1991-04-26,6.625
1991-04-29,6.65625
1991-04-30,6.6875
1991-05-01,6.71875
1991-05-02,6.84375
1991-05-03,7.0
1991-05-06,7.03125
1991-05-07,7.03125
1991-05-08,7.15625
1991-05-09,7.3125
1991-05-10,7.15625
1991-05-13,7.1875
1991-05-14,7.03125
1991-05-15,7.0
1991-05-16,7.21875
1991-05-17,7.3125
1991-05-20,7.25
1991-05-21,7.25
1991-05-22,7.125
1991-05-23,7.15625
1991-05-24,7.25
1991-05-28,7.34375
1991-05-29,7.4375
1991-05-30,7.5
1991-05-31,7.53125
1991-06-03,7.40625
1991-06-04,7.40625
1991-06-05,7.25
1991-06-06,7.25
1991-06-07,7.21875
1991-06-10,7.0
1991-06-11,7.0625
1991-06-12,7.03125
1991-06-13,7.125
1991-06-14,7.1875
1991-06-17,7.125
1991-06-18,7.125
1991-06-19,7.125
1991-06-20,7.15625
1991-06-21,7.15625
1991-06-24,7.0625
1991-06-25,6.9375
1991-06-26,6.90625
1991-06-27,6.84375
1991-06-28,6.875
1991-07-01,6.9375
1991-07-02,6.9375
1991-07-03,6.6875
1991-07-05,6.84375
1991-07-08,6.875
1991-07-09,6.84375
1991-07-10,6.78125
1991-07-11,6.75
1991-07-12,6.65625
1991-07-15,6.6875
1991-07-16,6.6875
1991-07-17,6.5625
1991-07-18,6.75
1991-07-19,6.65625
1991-07-22,6.6875
1991-07-23,6.625
1991-07-24,6.625
1991-07-25,6.59375
1991-07-26,6.53125
1991-07-29,6.59375
1991-07-30,6.59375
1991-07-31,6.5625
1991-08-01,6.5
1991-08-02,6.53125
1991-08-05,6.46875
1991-08-06,6.5625
1991-08-07,6.53125
1991-08-08,6.40625
1991-08-09,6.4375
1991-08-12,6.40625
1991-08-13,6.40625
1991-08-14,6.375
1991-08-15,6.375
1991-08-16,6.1875
1991-08-19,6.0625
1991-08-20,6.25
1991-08-21,6.34375
1991-08-22,6.5
1991-08-23,6.53125
1991-08-26,6.5
1991-08-27,6.4375
1991-08-28,6.5625
1991-08-29,6.5625
1991-08-30,6.5
1991-09-03,6.5625
1991-09-04,6.53125
1991-09-05,6.5625
1991-09-06,6.5625
1991-09-09,6.65625
1991-09-10,6.625
1991-09-11,6.6875
1991-09-12,6.6875
1991-09-13,6.6875
1991-09-16,6.6875
1991-09-17,6.65625
1991-09-18,6.65625
1991-09-19,6.6875
1991-09-20,6.65625
1991-09-23,6.65625
1991-09-24,6.65625
1991-09-25,6.625
1991-09-26,6.6875
1991-09-27,6.65625
1991-09-30,6.65625
1991-10-01,6.75
1991-10-02,6.84375
1991-10-03,6.75
1991-10-04,6.75
1991-10-07,6.6875
1991-10-08,6.625
1991-10-09,6.625
1991-10-10,6.625
1991-10-11,6.625
1991-10-14,6.6875
1991-10-15,6.84375
1991-10-16,6.625
1991-10-17,6.8125
1991-10-18,6.75
1991-10-21,6.6875
1991-10-22,6.71875
1991-10-23,6.75
1991-10-24,6.75
1991-10-25,6.6875
1991-10-28,6.875
1991-10-29,6.9375
1991-10-30,6.875
1991-10-31,6.875
1991-11-01,6.71875
1991-11-04,6.78125
1991-11-05,6.65625
1991-11-06,6.5625
1991-11-07,6.71875
1991-11-08,6.71875
1991-11-11,6.84375
1991-11-12,6.8125
1991-11-13,6.71875
1991-11-14,6.65625
1991-11-15,6.34375
1991-11-18,6.34375
1991-11-19,6.3125
1991-11-20,6.28125
1991-11-21,6.28125
1991-11-22,6.1875
1991-11-25,6.21875
1991-11-26,6.25
1991-11-27,6.28125
1991-11-29,6.25
1991-12-02,6.21875
1991-12-03,6.28125
1991-12-04,6.25
1991-12-05,6.15625
1991-12-06,6.21875
1991-12-09,6.1875
1991-12-10,6.25
1991-12-11,6.25
1991-12-12,6.21875
1991-12-13,6.25
1991-12-16,6.25
1991-12-17,6.21875
1991-12-18,6.21875
1991-12-19,6.21875
1991-12-20,6.21875
1991-12-23,6.1875
1991-12-24,6.375
1991-12-26,6.34375
1991-12-27,6.40625
1991-12-30,6.75
1991-12-31,6.78125
1992-01-02,6.1875
1992-01-03,6.5
1992-01-06,6.59375
1992-01-07,6.59375
1992-01-08,6.625
1992-01-09,6.59375
1992-01-10,6.53125
1992-01-13,6.5625
1992-01-14,6.625
1992-01-15,6.625
1992-01-16,6.71875
1992-01-17,6.75
1992-01-20,6.75
1992-01-21,6.96875
1992-01-22,6.8125
1992-01-23,6.65625
1992-01-24,6.71875
1992-01-27,6.71875
1992-01-28,6.6875
1992-01-29,6.6875
1992-01-30,6.5
1992-01-31,6.4375
1992-02-03,6.5625
1992-02-04,6.53125
1992-02-05,6.59375
1992-02-06,6.6875
1992-02-07,6.65625
1992-02-10,6.8125
1992-02-11,6.8125
1992-02-12,6.78125
1992-02-13,6.71875
1992-02-14,6.9375
1992-02-18,6.875
1992-02-19,6.90625
1992-02-20,6.9375
1992-02-21,6.90625
1992-02-24,6.875
1992-02-25,6.78125
1992-02-26,6.78125
1992-02-27,6.875
1992-02-28,6.65625
1992-03-02,6.6875
1992-03-03,6.71875
1992-03-04,6.65625
1992-03-05,6.59375
1992-03-06,6.53125
1992-03-09,6.59375
1992-03-10,6.6875
1992-03-11,6.65625
1992-03-12,6.6875
1992-03-13,6.65625
1992-03-16,6.6875
1992-03-17,6.75
1992-03-18,6.78125
1992-03-19,6.8125
1992-03-20,6.84375
1992-03-23,6.84375
1992-03-24,6.6875
1992-03-25,6.65625
1992-03-26,6.65625
1992-03-27,6.59375
1992-03-30,6.625
1992-03-31,6.65625
1992-04-01,6.5625
1992-04-02,6.4375
1992-04-03,6.5
1992-04-06,6.34375
1992-04-07,6.28125
1992-04-08,6.1875
1992-04-09,6.15625
1992-04-10,6.21875
1992-04-13,6.25
1992-04-14,6.3125
1992-04-15,6.3125
1992-04-16,6.59375
1992-04-20,6.4375
1992-04-21,6.5
1992-04-22,6.4375
1992-04-23,6.5
1992-04-24,6.4375
1992-04-27,6.46875
1992-04-28,6.53125
1992-04-29,6.5
1992-04-30,6.5625
1992-05-01,6.4375
1992-05-04,6.5
1992-05-05,6.5
1992-05-06,6.5625
1992-05-07,6.5
1992-05-08,6.40625
1992-05-11,6.53125
1992-05-12,6.46875
1992-05-13,6.40625
1992-05-14,6.4375
1992-05-15,6.40625
1992-05-18,6.5
1992-05-19,6.5625
1992-05-20,6.5
1992-05-21,6.4375
1992-05-22,6.4375
1992-05-26,6.4375
1992-05-27,6.5
1992-05-28,6.53125
1992-05-29,6.5
1992-06-01,6.53125
1992-06-02,6.625
1992-06-03,6.5625
1992-06-04,6.625
1992-06-05,6.65625
1992-06-08,6.59375
1992-06-09,6.5625
1992-06-10,6.5
1992-06-11,6.625
1992-06-12,6.625
1992-06-15,6.625
1992-06-16,6.5625
1992-06-17,6.40625
1992-06-18,6.40625
1992-06-19,6.5
1992-06-22,6.46875
1992-06-23,6.4375
1992-06-24,6.34375
1992-06-25,6.4375
1992-06-26,6.375
1992-06-29,6.84375
1992-06-30,6.84375
1992-07-01,6.875
1992-07-02,6.875
1992-07-06,6.71875
1992-07-07,6.5625
1992-07-08,6.59375
1992-07-09,6.65625
1992-07-10,6.6875
1992-07-13,6.75
1992-07-14,6.65625
1992-07-15,6.65625
1992-07-16,6.65625
1992-07-17,6.71875
1992-07-20,6.78125
1992-07-21,6.75
1992-07-22,6.71875
1992-07-23,6.6875
1992-07-24,6.65625
1992-07-27,6.65625
1992-07-28,6.71875
1992-07-29,6.875
1992-07-30,7.0
1992-07-31,6.875
1992-08-03,6.8125
1992-08-04,6.84375
1992-08-05,6.6875
1992-08-06,6.78125
1992-08-07,6.59375
1992-08-10,6.6875
1992-08-11,6.6875
1992-08-12,6.59375
1992-08-13,6.65625
1992-08-14,6.78125
1992-08-17,6.5625
1992-08-18,6.625
1992-08-19,6.5
1992-08-20,6.4375
1992-08-21,6.40625
1992-08-24,6.5
1992-08-25,6.40625
1992-08-26,6.40625
1992-08-27,6.4375
1992-08-28,6.375
1992-08-31,6.3125
1992-09-01,6.46875
1992-09-02,6.5
1992-09-03,6.34375
1992-09-04,6.34375
1992-09-08,6.21875
1992-09-09,6.4375
1992-09-10,6.375
1992-09-11,6.375
1992-09-14,6.4375
1992-09-15,6.1875
1992-09-16,6.09375
1992-09-17,6.1875
1992-09-18,6.3125
1992-09-21,6.125
1992-09-22,5.9375
1992-09-23,5.96875
1992-09-24,6.0625
1992-09-25,5.96875
1992-09-28,5.9375
1992-09-29,5.90625
1992-09-30,6.09375
1992-10-01,5.96875
1992-10-02,5.90625
1992-10-05,5.875
1992-10-06,5.8125
1992-10-07,5.625
1992-10-08,5.6875
1992-10-09,5.5625
1992-10-12,5.625
1992-10-13,5.5
1992-10-14,5.5
1992-10-15,5.625
1992-10-16,5.75
1992-10-19,5.75
1992-10-20,5.875
1992-10-21,6.0
1992-10-22,5.90625
1992-10-23,6.0625
1992-10-26,6.21875
1992-10-27,6.21875
1992-10-28,6.34375
1992-10-29,6.3125
1992-10-30,6.21875
1992-11-02,6.28125
1992-11-03,6.09375
1992-11-04,6.1875
1992-11-05,6.3125
1992-11-06,6.34375
1992-11-09,6.4375
1992-11-10,6.375
1992-11-11,6.34375
1992-11-12,6.21875
1992-11-13,6.25
1992-11-16,6.21875
1992-11-17,6.1875
1992-11-18,6.25
1992-11-19,6.25
1992-11-20,6.25
1992-11-23,6.15625
1992-11-24,6.3125
1992-11-25,6.4375
1992-11-27,6.46875
1992-11-30,6.46875
1992-12-01,6.3125
1992-12-02,6.40625
1992-12-03,6.25
1992-12-04,6.28125
1992-12-07,6.34375
1992-12-08,6.3125
1992-12-09,6.34375
1992-12-10,6.3125
1992-12-11,6.34375
1992-12-14,6.40625
1992-12-15,6.4375
1992-12-16,6.53125
1992-12-17,6.5625
1992-12-18,6.8125
1992-12-21,6.8125
1992-12-22,6.75
1992-12-23,6.75
1992-12-24,6.8125
1992-12-28,6.78125
1992-12-29,6.6875
1992-12-30,6.6875
1992-12-31,6.75
1993-01-04,6.78125
1993-01-05,6.90625
1993-01-06,6.84375
1993-01-07,6.90625
1993-01-08,6.75
1993-01-11,6.625
1993-01-12,6.6875
1993-01-13,6.78125
1993-01-14,6.84375
1993-01-15,6.84375
1993-01-18,6.875
1993-01-19,6.96875
1993-01-20,6.90625
1993-01-21,6.9375
1993-01-22,7.03125
1993-01-25,7.09375
1993-01-26,7.03125
1993-01-27,7.03125
1993-01-28,6.9375
1993-01-29,6.90625
1993-02-01,7.0
1993-02-02,6.96875
1993-02-03,7.0625
1993-02-04,7.09375
1993-02-05,7.03125
1993-02-08,7.03125
1993-02-09,7.09375
1993-02-10,7.0625
1993-02-11,7.125
1993-02-12,7.0625
1993-02-16,7.03125
1993-02-17,7.21875
1993-02-18,7.21875
1993-02-19,7.1875
1993-02-22,7.25
1993-02-23,7.28125
1993-02-24,7.40625
1993-02-25,7.4375
1993-02-26,7.40625
1993-03-01,7.21875
1993-03-02,7.1875
1993-03-03,7.1875
1993-03-04,7.15625
1993-03-05,7.125
1993-03-08,7.21875
1993-03-09,7.40625
1993-03-10,7.53125
1993-03-11,7.46875
1993-03-12,7.46875
1993-03-15,7.46875
1993-03-16,7.46875
1993-03-17,7.4375
1993-03-18,7.53125
1993-03-19,7.5
1993-03-22,7.5625
1993-03-23,7.5625
1993-03-24,7.5625
1993-03-25,7.625
1993-03-26,7.625
1993-03-29,7.65625
1993-03-30,7.75
1993-03-31,8.0
1993-04-01,7.8125
1993-04-02,7.8125
1993-04-05,7.5625
1993-04-06,7.625
1993-04-07,7.65625
1993-04-08,7.71875
1993-04-12,7.90625
1993-04-13,7.8125
1993-04-14,7.71875
1993-04-15,7.75
1993-04-16,7.84375
1993-04-19,7.75
1993-04-20,7.46875
1993-04-21,7.625
1993-04-22,7.59375
1993-04-23,7.40625
1993-04-26,7.46875
1993-04-27,7.59375
1993-04-28,7.5
1993-04-29,7.5
1993-04-30,7.40625
1993-05-03,7.53125
1993-05-04,7.53125
1993-05-05,7.46875
1993-05-06,7.53125
1993-05-07,7.46875
1993-05-10,7.53125
1993-05-11,7.5
1993-05-12,7.5
1993-05-13,7.4375
1993-05-14,7.5625
1993-05-17,8.09375
1993-05-18,8.125
1993-05-19,8.0625
1993-05-20,8.0
1993-05-21,8.0625
1993-05-24,8.125
1993-05-25,8.125
1993-05-26,8.5
1993-05-27,8.59375
1993-05-28,8.5
1993-06-01,8.5625
1993-06-02,8.65625
1993-06-03,8.625
1993-06-04,8.53125
1993-06-07,8.46875
1993-06-08,8.40625
1993-06-09,8.5
1993-06-10,8.4375
1993-06-11,8.5
1993-06-14,8.375
1993-06-15,8.375
1993-06-16,8.4375
1993-06-17,8.53125
1993-06-18,8.4375
1993-06-21,8.8125
1993-06-22,8.59375
1993-06-23,8.59375
1993-06-24,8.6875
1993-06-25,8.84375
1993-06-28,8.9375
1993-06-29,8.9375
1993-06-30,8.96875
1993-07-01,8.75
1993-07-02,8.75
1993-07-06,8.71875
1993-07-07,8.875
1993-07-08,8.96875
1993-07-09,8.875
1993-07-12,8.9375
1993-07-13,8.875
1993-07-14,8.875
1993-07-15,8.71875
1993-07-16,8.71875
1993-07-19,8.6875
1993-07-20,8.71875
1993-07-21,8.8125
1993-07-22,8.84375
1993-07-23,8.90625
1993-07-26,8.96875
1993-07-27,8.84375
1993-07-28,8.8125
1993-07-29,8.75
1993-07-30,8.71875
1993-08-02,8.65625
1993-08-03,8.5625
1993-08-04,8.53125
1993-08-05,8.5
1993-08-06,8.5625
1993-08-09,8.53125
1993-08-10,8.53125
1993-08-11,8.5625
1993-08-12,8.59375
1993-08-13,8.5
1993-08-16,8.4375
1993-08-17,8.4375
1993-08-18,8.5625
1993-08-19,8.6875
1993-08-20,8.625
1993-08-23,8.59375
1993-08-24,8.78125
1993-08-25,8.875
1993-08-26,9.0625
1993-08-27,9.1875
1993-08-30,9.0
1993-08-31,9.15625
1993-09-01,9.0
1993-09-02,8.96875
1993-09-03,8.78125
1993-09-07,8.8125
1993-09-08,8.6875
1993-09-09,8.75
1993-09-10,8.84375
1993-09-13,9.0
1993-09-14,9.03125
1993-09-15,8.96875
1993-09-16,8.9375
1993-09-17,9.03125
1993-09-20,9.0
1993-09-21,8.84375
1993-09-22,8.875
1993-09-23,8.8125
1993-09-24,8.96875
1993-09-27,9.1875
1993-09-28,9.09375
1993-09-29,9.0
1993-09-30,9.09375
1993-10-01,9.28125
1993-10-04,9.25
1993-10-05,9.21875
1993-10-06,9.1875
1993-10-07,9.15625
1993-10-08,9.1875
1993-10-11,9.21875
1993-10-12,9.25
1993-10-13,9.34375
1993-10-14,9.28125
1993-10-15,9.28125
1993-10-18,9.3125
1993-10-19,9.4375
1993-10-20,9.53125
1993-10-21,9.65625
1993-10-22,9.875
1993-10-25,9.96875
1993-10-26,9.875
1993-10-27,9.90625
1993-10-28,9.875
1993-10-29,10.03125
1993-11-01,10.0625
1993-11-02,9.8125
1993-11-03,9.84375
1993-11-04,9.6875
1993-11-05,9.84375
1993-11-08,10.1875
1993-11-09,10.25
1993-11-10,10.5
1993-11-11,10.6875
1993-11-12,10.65625
1993-11-15,10.5625
1993-11-16,10.5
1993-11-17,10.34375
1993-11-18,10.21875
1993-11-19,10.03125
1993-11-22,10.0625
1993-11-23,10.125
1993-11-24,10.09375
1993-11-26,10.125
1993-11-29,10.0
1993-11-30,9.9375
1993-12-01,10.0625
1993-12-02,10.09375
1993-12-03,10.28125
1993-12-06,10.40625
1993-12-07,10.40625
1993-12-08,10.34375
1993-12-09,10.3125
1993-12-10,10.21875
1993-12-13,10.3125
1993-12-14,10.34375
1993-12-15,10.5
1993-12-16,10.28125
1993-12-17,10.125
1993-12-20,10.125
1993-12-21,10.125
1993-12-22,10.25
1993-12-23,10.125
1993-12-27,10.1875
1993-12-28,10.1875
1993-12-29,10.125
1993-12-30,10.0
1993-12-31,10.0
1994-01-03,9.96875
1994-01-04,9.90625
1994-01-05,9.90625
1994-01-06,9.75
1994-01-07,9.84375
1994-01-10,10.0
1994-01-11,9.96875
1994-01-12,10.09375
1994-01-13,10.0
1994-01-14,10.0625
1994-01-17,10.03125
1994-01-18,10.0
1994-01-19,9.96875
1994-01-20,10.03125
1994-01-21,10.0625
1994-01-24,9.9375
1994-01-25,9.90625
1994-01-26,10.125
1994-01-27,10.375
1994-01-28,10.5
1994-01-31,10.53125
1994-02-01,10.46875
1994-02-02,10.625
1994-02-03,10.71875
1994-02-04,10.75
1994-02-07,10.71875
1994-02-08,10.625
1994-02-09,10.75
1994-02-10,10.75
1994-02-11,10.875
1994-02-14,11.125
1994-02-15,11.34375
1994-02-16,11.1875
1994-02-17,11.03125
1994-02-18,10.84375
1994-02-22,10.90625
1994-02-23,10.875
1994-02-24,10.875
1994-02-25,10.9375
1994-02-28,11.0625
1994-03-01,10.96875
1994-03-02,10.875
1994-03-03,10.875
1994-03-04,10.90625
1994-03-07,10.78125
1994-03-08,10.90625
1994-03-09,11.0
1994-03-10,11.03125
1994-03-11,11.15625
1994-03-14,11.09375
1994-03-15,10.96875
1994-03-16,11.03125
1994-03-17,10.96875
1994-03-18,11.125
1994-03-21,11.25
1994-03-22,11.34375
1994-03-23,11.34375
1994-03-24,11.21875
1994-03-25,10.9375
1994-03-28,11.0
1994-03-29,10.84375
1994-03-30,10.6875
1994-03-31,10.59375
1994-04-04,10.5
1994-04-05,10.6875
1994-04-06,10.78125
1994-04-07,10.78125
1994-04-08,10.6875
1994-04-11,10.78125
1994-04-12,10.78125
1994-04-13,10.8125
1994-04-14,10.75
1994-04-15,10.8125
1994-04-18,10.6875
1994-04-19,10.84375
1994-04-20,10.90625
1994-04-21,10.6875
1994-04-22,10.65625
1994-04-25,10.6875
1994-04-26,10.875
1994-04-28,10.71875
1994-04-29,10.875
1994-05-02,10.78125
1994-05-03,10.8125
1994-05-04,10.78125
1994-05-05,10.8125
1994-05-06,10.65625
1994-05-09,10.53125
1994-05-10,10.5625
1994-05-11,10.53125
1994-05-12,10.4375
1994-05-13,10.4375
1994-05-16,10.46875
1994-05-17,10.46875
1994-05-18,10.5
1994-05-19,10.53125
1994-05-20,10.65625
1994-05-23,10.6875
1994-05-24,10.625
1994-05-25,10.65625
1994-05-26,10.875
1994-05-27,11.0
1994-05-31,10.90625
1994-06-01,10.78125
1994-06-02,10.78125
1994-06-03,10.78125
1994-06-06,10.78125
1994-06-07,10.78125
1994-06-08,10.8125
1994-06-09,10.9375
1994-06-10,10.875
1994-06-13,10.8125
1994-06-14,10.8125
1994-06-15,10.71875
1994-06-16,10.75
1994-06-17,10.8125
1994-06-20,10.71875
1994-06-21,10.6875
1994-06-22,10.5625
1994-06-23,10.5625
1994-06-24,10.5625
1994-06-27,10.5625
1994-06-28,10.5
1994-06-29,10.84375
1994-06-30,10.625
1994-07-01,11.4375
1994-07-05,11.25
1994-07-06,11.21875
1994-07-07,11.375
1994-07-08,11.3125
1994-07-11,11.3125
1994-07-12,11.21875
1994-07-13,11.25
1994-07-14,11.34375
1994-07-15,11.4375
1994-07-18,11.34375
1994-07-19,11.25
1994-07-20,11.25
1994-07-21,11.28125
1994-07-22,11.25
1994-07-25,11.28125
1994-07-26,11.375
1994-07-27,11.21875
1994-07-28,11.21875
1994-07-29,11.21875
1994-08-01,11.1875
1994-08-02,11.1875
1994-08-03,11.375
1994-08-04,11.3125
1994-08-05,11.1875
1994-08-08,11.4375
1994-08-09,11.59375
1994-08-10,11.5625
1994-08-11,11.5625
1994-08-12,11.5625
1994-08-15,11.625
1994-08-16,11.6875
1994-08-17,11.625
1994-08-18,11.65625
1994-08-19,11.5625
1994-08-22,11.5
1994-08-23,11.71875
1994-08-24,11.90625
1994-08-25,11.9375
1994-08-26,12.125
1994-08-29,12.28125
1994-08-30,12.1875
1994-08-31,12.0625
1994-09-01,12.0625
1994-09-02,12.0625
1994-09-06,12.0625
1994-09-07,12.1875
1994-09-08,12.21875
1994-09-09,12.15625
1994-09-12,12.09375
1994-09-13,12.125
1994-09-14,12.0
1994-09-15,12.0625
1994-09-16,12.0
1994-09-19,12.03125
1994-09-20,11.875
1994-09-21,11.71875
1994-09-22,11.625
1994-09-23,11.53125
1994-09-26,11.625
1994-09-27,11.59375
1994-09-28,11.625
1994-09-29,11.65625
1994-09-30,11.625
1994-10-03,11.53125
1994-10-04,11.3125
1994-10-05,11.25
1994-10-06,11.21875
1994-10-07,11.375
1994-10-10,11.46875
1994-10-11,11.78125
1994-10-12,11.75
1994-10-13,11.875
1994-10-14,12.0
1994-10-17,11.90625
1994-10-18,11.875
1994-10-19,11.90625
1994-10-20,11.9375
1994-10-21,11.90625
1994-10-24,11.90625
1994-10-25,11.875
1994-10-26,11.9375
1994-10-27,11.8125
1994-10-28,12.0
1994-10-31,12.25
1994-11-01,12.0625
1994-11-02,11.875
1994-11-03,12.0
1994-11-04,11.78125
1994-11-07,11.8125
1994-11-08,11.875
1994-11-09,11.8125
1994-11-10,11.75
1994-11-11,11.65625
1994-11-14,11.8125
1994-11-15,11.90625
1994-11-16,12.0625
1994-11-17,12.03125
1994-11-18,12.0
1994-11-21,11.9375
1994-11-22,11.84375
1994-11-23,11.71875
1994-11-25,11.625
1994-11-28,11.8125
1994-11-29,11.9375
1994-11-30,12.03125
1994-12-01,12.1875
1994-12-02,12.21875
1994-12-05,12.21875
1994-12-06,12.1875
1994-12-07,11.78125
1994-12-08,11.59375
1994-12-09,11.4375
1994-12-12,11.25
1994-12-13,11.21875
1994-12-14,11.28125
1994-12-15,11.28125
1994-12-16,11.53125
1994-12-19,11.5625
1994-12-20,11.6875
1994-12-21,11.875
1994-12-22,12.03125
1994-12-23,11.75
1994-12-27,11.75
1994-12-28,11.75
1994-12-29,11.75
1994-12-30,11.65625
1995-01-03,11.59375
1995-01-04,11.46875
1995-01-05,11.5625
1995-01-06,11.625
1995-01-09,11.6875
1995-01-10,11.84375
1995-01-11,11.9375
1995-01-12,11.9375
1995-01-13,11.75
1995-01-16,11.625
1995-01-17,11.65625
1995-01-18,11.59375
1995-01-19,11.5
1995-01-20,11.53125
1995-01-23,11.59375
1995-01-24,11.65625
1995-01-25,11.5625
1995-01-26,11.71875
1995-01-27,11.59375
1995-01-30,11.6875
1995-01-31,11.5625
1995-02-01,11.625
1995-02-02,11.71875
1995-02-03,11.75
1995-02-06,11.84375
1995-02-07,12.0
1995-02-08,11.875
1995-02-09,11.9375
1995-02-10,12.0
1995-02-13,11.96875
1995-02-14,12.0
1995-02-15,12.0
1995-02-16,11.9375
1995-02-17,11.96875
1995-02-21,12.0
1995-02-22,11.96875
1995-02-23,12.0
1995-02-24,11.96875
1995-02-27,11.9375
1995-02-28,12.15625
1995-03-01,12.25
1995-03-02,12.0
1995-03-03,12.03125
1995-03-06,11.90625
1995-03-07,11.875
1995-03-08,12.09375
1995-03-09,11.9375
1995-03-10,12.0
1995-03-13,11.96875
1995-03-14,12.0
1995-03-15,12.03125
1995-03-16,12.15625
1995-03-17,12.125
1995-03-20,12.25
1995-03-21,12.625
1995-03-22,12.4375
1995-03-23,12.4375
1995-03-24,12.875
1995-03-27,13.125
1995-03-28,13.0
1995-03-29,13.125
1995-03-30,13.25
1995-03-31,13.0
1995-04-03,12.875
1995-04-04,12.9375
1995-04-05,12.9375
1995-04-06,12.9375
1995-04-07,12.875
1995-04-10,12.9375
1995-04-11,12.6875
1995-04-12,12.75
1995-04-13,12.4375
1995-04-17,12.4375
1995-04-18,12.25
1995-04-19,12.1875
1995-04-20,12.1875
1995-04-21,12.125
1995-04-24,12.5
1995-04-25,12.25
1995-04-26,12.25
1995-04-27,12.1875
1995-04-28,12.5
1995-05-01,12.5625
1995-05-02,12.625
1995-05-03,12.8125
1995-05-04,12.875
1995-05-05,12.875
1995-05-08,12.875
1995-05-09,12.8125
1995-05-10,12.9375
1995-05-11,12.9375
1995-05-12,13.1875
1995-05-15,12.9375
1995-05-16,13.125
1995-05-17,12.9375
1995-05-18,12.75
1995-05-19,12.75
1995-05-22,12.625
1995-05-23,12.8125
1995-05-24,12.875
1995-05-25,12.5
1995-05-26,12.625
