Date,ANK
2012-11-13,0.34
2012-11-14,0.32
2012-11-15,0.32
2012-11-16,0.32
2012-11-19,0.325
2012-11-20,0.33
2012-11-21,0.33
2012-11-23,0.33
2012-11-26,0.33
2012-11-27,0.31
2012-11-28,0.325
2012-11-29,0.31
2012-11-30,0.29
2012-12-03,0.275
2012-12-04,0.275
2012-12-05,0.31
2012-12-06,0.29
2012-12-07,0.29
2012-12-10,0.285
2012-12-11,0.285
2012-12-12,0.285
2012-12-13,0.26
2012-12-14,0.27
2012-12-17,0.265
2012-12-18,0.265
2012-12-19,0.29
2012-12-20,0.29
2012-12-21,0.28
2012-12-24,0.28
2012-12-26,0.28
2012-12-27,0.27
2012-12-28,0.295
2012-12-31,0.3
2013-01-02,0.3
2013-01-03,0.33
2013-01-04,0.33
2013-01-07,0.3
2013-01-08,0.35
2013-01-09,0.35
2013-01-10,0.38
2013-01-11,0.375
2013-01-14,0.37
2013-01-15,0.38
2013-01-16,0.38
2013-01-17,0.37
2013-01-18,0.385
2013-01-22,0.385
2013-01-23,0.38
2013-01-24,0.385
2013-01-25,0.385
2013-01-28,0.385
2013-01-29,0.385
2013-01-30,0.385
2013-01-31,0.39
2013-02-01,0.39
2013-02-04,0.37
2013-02-05,0.385
2013-02-06,0.385
2013-02-07,0.36
2013-02-08,0.38
2013-02-11,0.38
2013-02-12,0.365
2013-02-13,0.375
2013-02-14,0.38
2013-02-15,0.38
2013-02-19,0.38
2013-02-20,0.38
2013-02-21,0.37
2013-02-22,0.38
2013-02-25,0.37
2013-02-26,0.37
2013-02-27,0.37
2013-02-28,0.37
2013-03-01,0.38
2013-03-04,0.38
2013-03-05,0.38
2013-03-06,0.38
2013-03-07,0.38
2013-03-08,0.385
2013-03-11,0.39
2013-03-12,0.41
2013-03-13,0.41
2013-03-14,0.415
2013-03-15,0.4
2013-03-18,0.4
2013-03-19,0.38
2013-03-20,0.385
2013-03-21,0.385
2013-03-22,0.385
2013-03-25,0.385
2013-03-26,0.4
2013-03-27,0.4
2013-03-28,0.4
2013-04-01,0.425
2013-04-02,0.42
2013-04-03,0.42
2013-04-04,0.43
2013-04-05,0.43
2013-04-08,0.42
2013-04-09,0.415
2013-04-10,0.42
2013-04-11,0.43
2013-04-12,0.425
2013-04-15,0.4
2013-04-16,0.42
2013-04-17,0.42
2013-04-18,0.42
2013-04-19,0.42
2013-04-22,0.42
2013-04-23,0.4
2013-04-24,0.41
2013-04-25,0.4
2013-04-26,0.4
2013-04-29,0.415
2013-04-30,0.42
2013-05-01,0.4
2013-05-02,0.4
2013-05-03,0.42
2013-05-06,0.42
2013-05-07,0.42
2013-05-08,0.43
2013-05-09,0.43
2013-05-10,0.43
2013-05-13,0.425
2013-05-14,0.43
2013-05-15,0.4
2013-05-16,0.4
2013-05-17,0.4
2013-05-20,0.4
2013-05-21,0.39
2013-05-22,0.395
2013-05-23,0.4
2013-05-24,0.4
2013-05-28,0.4
2013-05-29,0.4
2013-05-30,0.4
2013-05-31,0.385
2013-06-03,0.39
2013-06-04,0.39
2013-06-05,0.4
2013-06-06,0.375
2013-06-07,0.38
2013-06-10,0.38
2013-06-11,0.38
2013-06-12,0.375
2013-06-13,0.38
2013-06-14,0.4
2013-06-17,0.39
2013-06-18,0.39
2013-06-19,0.39
2013-06-20,0.375
2013-06-21,0.375
2013-06-24,0.375
2013-06-25,0.37
2013-06-26,0.34
2013-06-27,0.35
2013-06-28,0.345
2013-07-01,0.345
2013-07-02,0.345
2013-07-03,0.355
2013-07-05,0.355
2013-07-08,0.36
2013-07-09,0.36
2013-07-10,0.36
2013-07-11,0.37
2013-07-12,0.365
2013-07-15,0.365
2013-07-16,0.365
2013-07-17,0.365
2013-07-18,0.37
2013-07-19,0.37
2013-07-22,0.36
2013-07-23,0.36
2013-07-24,0.36
2013-07-25,0.355
2013-07-26,0.355
2013-07-29,0.355
2013-07-30,0.355
2013-07-31,0.355
2013-08-01,0.365
2013-08-02,0.365
2013-08-05,0.365
2013-08-06,0.35
2013-08-07,0.35
2013-08-08,0.365
2013-08-09,0.35
2013-08-12,0.35
2013-08-13,0.37
2013-08-14,0.37
2013-08-15,0.37
2013-08-16,0.37
2013-08-19,0.37
2013-08-20,0.37
2013-08-21,0.37
2013-08-22,0.37
2013-08-23,0.37
2013-08-26,0.35
2013-08-27,0.35
2013-08-28,0.35
2013-08-29,0.35
2013-08-30,0.35
2013-09-03,0.365
2013-09-04,0.365
2013-09-05,0.365
2013-09-06,0.365
2013-09-09,0.35
2013-09-10,0.35
2013-09-11,0.35
2013-09-12,0.35
2013-09-13,0.35
2013-09-16,0.34
2013-09-17,0.35
2013-09-18,0.335
2013-09-19,0.33
2013-09-20,0.33
2013-09-23,0.33
2013-09-24,0.33
2013-09-25,0.33
2013-09-26,0.33
2013-09-27,0.33
2013-09-30,0.33
2013-10-01,0.33
2013-10-02,0.33
2013-10-03,0.335
2013-10-04,0.345
2013-10-07,0.345
2013-10-08,0.305
2013-10-09,0.305
2013-10-10,0.325
2013-10-11,0.325
2013-10-14,0.325
2013-10-15,0.325
2013-10-16,0.31
2013-10-17,0.305
2013-10-18,0.32
2013-10-21,0.32
2013-10-22,0.32
2013-10-23,0.32
2013-10-24,0.32
2013-10-25,0.33
2013-10-28,0.33
2013-10-29,0.305
2013-10-30,0.305
2013-10-31,0.3
2013-11-01,0.305
2013-11-04,0.31
2013-11-05,0.305
2013-11-06,0.3
2013-11-07,0.305
2013-11-08,0.31
2013-11-11,0.31
2013-11-12,0.3
2013-11-13,0.3
2013-11-14,0.3
2013-11-15,0.3
2013-11-18,0.31
2013-11-19,0.31
2013-11-20,0.3
2013-11-21,0.315
2013-11-22,0.32
2013-11-25,0.295
2013-11-26,0.295
2013-11-27,0.3
2013-11-29,0.3
2013-12-02,0.3
2013-12-03,0.3
2013-12-04,0.3
2013-12-05,0.32
2013-12-06,0.32
2013-12-09,0.3
2013-12-10,0.3
2013-12-11,0.3
2013-12-12,0.32
2013-12-13,0.3
2013-12-16,0.3
2013-12-17,0.3
2013-12-18,0.3
2013-12-19,0.3
2013-12-20,0.3
2013-12-23,0.3
2013-12-24,0.31
2013-12-26,0.31
2013-12-27,0.31
2013-12-30,0.31
2013-12-31,0.31
2014-01-02,0.31
2014-01-03,0.31
2014-01-06,0.275
2014-01-07,0.3
2014-01-08,0.28
2014-01-09,0.28
2014-01-10,0.28
2014-01-13,0.3
2014-01-14,0.31
2014-01-15,0.3
2014-01-16,0.32
2014-01-17,0.325
2014-01-21,0.33
2014-01-22,0.32
2014-01-23,0.34
2014-01-24,0.34
2014-01-27,0.33
2014-01-28,0.33
2014-01-29,0.335
2014-01-30,0.335
2014-01-31,0.34
2014-02-03,0.34
2014-02-04,0.34
2014-02-05,0.34
2014-02-06,0.34
2014-02-07,0.34
2014-02-10,0.34
2014-02-11,0.34
2014-02-12,0.34
2014-02-13,0.34
2014-02-14,0.34
2014-02-18,0.33
2014-02-19,0.34
2014-02-20,0.34
2014-02-21,0.345
2014-02-24,0.34
2014-02-25,0.34
2014-02-26,0.33
2014-02-27,0.32
2014-02-28,0.34
2014-03-03,0.34
2014-03-04,0.33
2014-03-05,0.33
2014-03-06,0.33
2014-03-07,0.33
2014-03-10,0.33
2014-03-11,0.33
2014-03-12,0.33
2014-03-13,0.33
2014-03-14,0.33
2014-03-17,0.33
2014-03-18,0.31
2014-03-19,0.32
2014-03-20,0.32
2014-03-21,0.32
2014-03-24,0.32
2014-03-25,0.32
2014-03-26,0.32
2014-03-27,0.33
2014-03-28,0.33
2014-03-31,0.3
2014-04-01,0.3
2014-04-02,0.3
2014-04-03,0.315
2014-04-04,0.32
2014-04-07,0.32
2014-04-08,0.32
2014-04-09,0.305
2014-04-10,0.305
2014-04-11,0.305
2014-04-14,0.32
2014-04-15,0.325
2014-04-16,0.34
2014-04-17,0.35
2014-04-21,0.36
2014-04-22,0.36
2014-04-23,0.36
2014-04-24,0.36
2014-04-25,0.36
2014-04-28,0.36
2014-04-29,0.36
2014-04-30,0.36
2014-05-01,0.36
2014-05-02,0.365
2014-05-05,0.355
2014-05-06,0.35
2014-05-07,0.35
2014-05-08,18.32
2014-05-09,0.35
2014-05-12,18.625999
2014-05-13,0.36
2014-05-14,19.326
2014-05-15,18.971001
2014-05-16,18.785999
2014-05-19,19.18
2014-05-20,19.18
2014-05-21,19.18
2014-05-22,19.52
2014-05-23,19.924999
2014-05-27,19.959
2014-05-28,20.194
2014-05-29,20.469998999999998
2014-05-30,20.334999
2014-06-02,0.325
2014-06-03,20.405001000000002
2014-06-04,20.308001
2014-06-05,20.455
2014-06-06,20.479
2014-06-09,20.434998999999998
2014-06-10,20.434998999999998
2014-06-11,20.434998999999998
2014-06-12,20.434998999999998
2014-06-13,20.115
2014-06-16,0.33
2014-06-17,0.33
2014-06-18,0.33
2014-06-19,0.35
2014-06-20,0.35
2014-06-23,0.33
2014-06-24,0.33
2014-06-25,0.35
2014-06-26,0.35
2014-06-27,0.355
2014-06-30,0.355
2014-07-01,19.618999
2014-07-02,0.33
2014-07-03,0.31
2014-07-07,0.33
2014-07-08,0.32
2014-07-09,19.485001
2014-07-10,19.445
2014-07-11,0.32
2014-07-14,19.35
2014-07-15,19.443001000000002
2014-07-16,0.3
2014-07-17,0.3
2014-07-18,18.785999
2014-07-21,0.32
2014-07-22,19.285
2014-07-23,0.32
2014-07-24,19.216
2014-07-25,19.245001000000002
2014-07-28,0.3
2014-07-29,0.3
2014-07-30,0.3
2014-07-31,0.31
2014-08-01,0.31
2014-08-04,18.412001
2014-08-05,0.31
2014-08-06,0.31
2014-08-07,18.235001
2014-08-08,0.3
2014-08-11,18.299999
2014-08-12,0.31
2014-08-13,18.5
2014-08-14,18.591998999999998
2014-08-15,18.469998999999998
2014-08-18,18.465
2014-08-19,18.58
2014-08-20,18.58
2014-08-21,18.52
2014-08-22,
2014-08-25,18.455999
2014-08-26,18.58
2014-08-27,18.615999
2014-08-28,18.629998999999998
2014-08-29,18.164
2014-09-02,0.355
2014-09-03,
2014-09-04,
2014-09-05,18.483999
2014-09-08,0.32
2014-09-09,
2014-09-10,
2014-09-11,19.09
2014-09-12,0.365
2014-09-15,19.09
2014-09-16,0.38
2014-09-17,18.915001
2014-09-18,18.915001
2014-09-19,18.940001000000002
2014-09-22,19.080999
2014-09-23,19.080999
2014-09-24,19.080999
2014-09-25,19.240999
2014-09-26,0.35
2014-09-29,19.34
2014-09-30,0.35
2014-10-01,19.23
2014-10-02,18.405001000000002
2014-10-03,18.865
2014-10-06,18.513
2014-10-07,18.73
2014-10-08,18.409
2014-10-09,18.514999
2014-10-10,17.92
2014-10-13,17.933001
2014-10-14,17.601
2014-10-15,0.34
2014-10-16,0.34
2014-10-17,0.34
2014-10-20,0.34
2014-10-21,0.34
2014-10-22,0.34
2014-10-23,0.35
2014-10-24,0.35
2014-10-27,18.174999
2014-10-28,0.36
2014-10-29,0.37
2014-10-30,18.865
2014-10-31,0.36
2014-11-03,0.36
2014-11-04,0.36
2014-11-05,0.37
2014-11-06,0.35
2014-11-07,19.875
2014-11-10,0.37
2014-11-11,0.355
2014-11-12,19.862
2014-11-13,20.465
2014-11-14,0.365
2014-11-17,0.35
2014-11-18,20.139999
2014-11-19,0.37
2014-11-20,19.355
2014-11-21,19.4
2014-11-24,0.395
2014-11-25,19.799
2014-11-26,0.395
2014-11-28,19.889999
2014-12-01,20.344998999999998
2014-12-02,0.415
2014-12-03,20.754998999999998
2014-12-04,21.535
2014-12-05,21.48
2014-12-08,21.087999
2014-12-09,0.415
2014-12-10,20.504
2014-12-11,20.738001
2014-12-12,20.790001
2014-12-15,20.25
2014-12-16,20.290001
2014-12-17,20.134001
2014-12-18,0.4
2014-12-19,0.41
2014-12-22,20.985001
2014-12-23,0.41
2014-12-24,20.774
2014-12-26,0.44
2014-12-29,20.915001
2014-12-30,20.915001
2014-12-31,20.915001
2015-01-02,20.778
2015-01-05,21.07
2015-01-06,0.48
2015-01-07,20.865999
2015-01-08,21.014999
2015-01-09,21.216
2015-01-12,21.216
2015-01-13,20.440001000000002
2015-01-14,20.879998999999998
2015-01-15,20.705
2015-01-16,21.030001000000002
2015-01-20,21.662001
2015-01-21,21.304001
2015-01-22,21.235001
2015-01-23,22.49
2015-01-26,22.117001000000002
2015-01-27,0.48
2015-01-28,0.47
2015-01-29,0.485
2015-01-30,0.48
2015-02-02,0.48
2015-02-03,0.475
2015-02-04,0.445
2015-02-05,0.465
2015-02-06,0.47
2015-02-09,0.475
2015-02-10,0.48
2015-02-11,0.51
2015-02-12,0.52
2015-02-13,0.51
2015-02-17,0.51
2015-02-18,25.726
2015-02-19,0.51
2015-02-20,0.5
2015-02-23,0.49
2015-02-24,0.49
