Date,SJM
2004-07-13,46.509997999999996
2004-07-14,46.43
2004-07-15,46.560001
2004-07-16,46.349998
2004-07-19,45.700001
2004-07-20,45.599998
2004-07-21,44.73
2004-07-22,44.279999
2004-07-23,43.209998999999996
2004-07-26,42.700001
2004-07-27,42.560001
2004-07-28,42.349998
2004-07-29,41.279999
2004-07-30,41.810001
2004-08-02,42.599998
2004-08-03,43.009997999999996
2004-08-04,43.5
2004-08-05,43.0
2004-08-06,43.619999
2004-08-09,43.720001
2004-08-10,44.209998999999996
2004-08-11,44.549999
2004-08-12,44.830002
2004-08-13,44.689999
2004-08-16,44.68
2004-08-17,44.75
2004-08-18,45.139998999999996
2004-08-19,44.5
2004-08-20,44.599998
2004-08-23,45.25
2004-08-24,45.560001
2004-08-25,46.41
2004-08-26,46.57
2004-08-27,46.380001
2004-08-30,45.330002
2004-08-31,45.98
2004-09-01,46.240002000000004
2004-09-02,46.549999
2004-09-03,46.41
2004-09-07,46.299999
2004-09-08,45.93
2004-09-09,45.860001000000004
2004-09-10,45.860001000000004
2004-09-13,46.110001000000004
2004-09-14,46.400002
2004-09-15,45.990002000000004
2004-09-16,45.860001000000004
2004-09-17,45.779999
2004-09-20,45.02
2004-09-21,44.060001
2004-09-22,43.549999
2004-09-23,43.049999
2004-09-24,43.189999
2004-09-27,43.130001
2004-09-28,43.290001000000004
2004-09-29,43.98
2004-09-30,44.41
2004-10-01,44.27
2004-10-04,44.009997999999996
2004-10-05,44.509997999999996
2004-10-06,44.610001000000004
2004-10-07,44.380001
2004-10-08,43.700001
2004-10-11,43.73
2004-10-12,44.259997999999996
2004-10-13,43.869999
2004-10-14,43.52
2004-10-15,43.470001
2004-10-18,43.82
2004-10-19,43.639998999999996
2004-10-20,44.02
2004-10-21,44.200001
2004-10-22,43.43
2004-10-25,43.669998
2004-10-26,43.290001000000004
2004-10-27,44.459998999999996
2004-10-28,44.330002
2004-10-29,44.5
2004-11-01,43.799999
2004-11-02,43.509997999999996
2004-11-03,44.619999
2004-11-04,45.830002
2004-11-05,46.32
2004-11-08,46.869999
2004-11-09,46.860001000000004
2004-11-10,47.07
2004-11-11,46.900002
2004-11-12,47.450001
2004-11-15,47.32
2004-11-16,47.169998
2004-11-17,46.889998999999996
2004-11-18,46.380001
2004-11-19,44.75
2004-11-22,44.049999
2004-11-23,44.099998
2004-11-24,44.580002
2004-11-26,44.830002
2004-11-29,45.369999
2004-11-30,45.48
2004-12-01,45.919998
2004-12-02,46.200001
2004-12-03,46.060001
2004-12-06,45.77
2004-12-07,45.779999
2004-12-08,45.900002
2004-12-09,45.990002000000004
2004-12-10,46.5
2004-12-13,46.639998999999996
2004-12-14,46.860001000000004
2004-12-15,47.150002
2004-12-16,47.439999
2004-12-17,47.48
2004-12-20,47.299999
2004-12-21,46.799999
2004-12-22,46.720001
2004-12-23,46.450001
2004-12-27,46.07
2004-12-28,46.450001
2004-12-29,46.700001
2004-12-30,46.970001
2004-12-31,47.07
2005-01-03,46.84
2005-01-04,46.400002
2005-01-05,46.540001000000004
2005-01-06,46.830002
2005-01-07,46.75
2005-01-10,46.610001000000004
2005-01-11,46.41
2005-01-12,46.23
2005-01-13,46.0
2005-01-14,46.040001000000004
2005-01-18,46.5
2005-01-19,46.540001000000004
2005-01-20,46.810001
2005-01-21,46.650002
2005-01-24,46.330002
2005-01-25,45.93
2005-01-26,45.82
2005-01-27,46.080002
2005-01-28,46.220001
2005-01-31,46.650002
2005-02-01,46.900002
2005-02-02,47.68
2005-02-03,47.73
2005-02-04,47.869999
2005-02-07,48.990002000000004
2005-02-08,48.299999
2005-02-09,47.810001
2005-02-10,47.439999
2005-02-11,47.439999
2005-02-14,47.619999
2005-02-15,47.950001
2005-02-16,47.860001000000004
2005-02-17,48.310001
2005-02-18,48.189999
2005-02-22,47.709998999999996
2005-02-23,48.529999
2005-02-24,48.75
2005-02-25,48.939999
2005-02-28,49.16
2005-03-01,49.619999
2005-03-02,49.98
2005-03-03,50.759997999999996
2005-03-04,51.5
2005-03-07,51.48
2005-03-08,51.099998
2005-03-09,50.57
2005-03-10,51.029999
2005-03-11,51.0
2005-03-14,51.599998
2005-03-15,51.099998
2005-03-16,50.200001
2005-03-17,49.939999
2005-03-18,49.380001
2005-03-21,49.200001
2005-03-22,48.650002
2005-03-23,48.799999
2005-03-24,48.950001
2005-03-28,49.540001000000004
2005-03-29,49.77
2005-03-30,49.830002
2005-03-31,50.299999
2005-04-01,49.68
2005-04-04,49.860001000000004
2005-04-05,50.060001
2005-04-06,49.779999
2005-04-07,49.970001
2005-04-08,49.669998
2005-04-11,49.529999
2005-04-12,50.07
2005-04-13,50.0
2005-04-14,50.119999
2005-04-15,50.009997999999996
2005-04-18,50.209998999999996
2005-04-19,50.150002
2005-04-20,49.689999
2005-04-21,49.43
2005-04-22,48.799999
2005-04-25,49.82
2005-04-26,49.639998999999996
2005-04-27,49.470001
2005-04-28,49.080002
2005-04-29,49.619999
2005-05-02,49.580002
2005-05-03,49.389998999999996
2005-05-04,49.360001000000004
2005-05-05,49.299999
2005-05-06,49.200001
2005-05-09,49.57
2005-05-10,49.889998999999996
2005-05-11,50.380001
2005-05-12,50.110001000000004
2005-05-13,50.299999
2005-05-16,50.669998
2005-05-17,50.77
2005-05-18,50.869999
2005-05-19,50.740002000000004
2005-05-20,50.509997999999996
2005-05-23,50.669998
2005-05-24,50.450001
2005-05-25,50.119999
2005-05-26,50.099998
2005-05-27,50.169998
2005-05-31,49.810001
2005-06-01,50.48
2005-06-02,50.32
2005-06-03,50.529999
2005-06-06,50.110001000000004
2005-06-07,50.25
2005-06-08,49.639998999999996
2005-06-09,49.990002000000004
2005-06-10,50.130001
2005-06-13,50.200001
2005-06-14,50.400002
2005-06-15,50.84
2005-06-16,50.330002
2005-06-17,48.599998
2005-06-20,48.360001000000004
2005-06-21,48.25
2005-06-22,48.27
2005-06-23,48.25
2005-06-24,47.689999
2005-06-27,47.400002
2005-06-28,47.200001
2005-06-29,47.18
2005-06-30,46.939999
2005-07-01,47.18
2005-07-05,47.049999
2005-07-06,46.5
2005-07-07,46.349998
2005-07-08,46.389998999999996
2005-07-11,46.400002
2005-07-12,46.509997999999996
2005-07-13,46.310001
2005-07-14,46.689999
2005-07-15,46.810001
2005-07-18,46.900002
2005-07-19,47.23
2005-07-20,46.849998
2005-07-21,46.959998999999996
2005-07-22,47.200001
2005-07-25,46.720001
2005-07-26,47.009997999999996
2005-07-27,47.400002
2005-07-28,47.950001
2005-07-29,47.57
2005-08-01,46.939999
2005-08-02,47.529999
2005-08-03,47.880001
2005-08-04,48.080002
2005-08-05,47.599998
2005-08-08,47.529999
2005-08-09,47.5
2005-08-10,47.25
2005-08-11,47.360001000000004
2005-08-12,47.080002
2005-08-15,47.549999
2005-08-16,46.869999
2005-08-17,47.049999
2005-08-18,47.93
2005-08-19,48.02
2005-08-22,46.009997999999996
2005-08-23,45.700001
2005-08-24,46.0
2005-08-25,47.130001
2005-08-26,46.990002000000004
2005-08-29,47.279999
2005-08-30,47.459998999999996
2005-08-31,47.720001
2005-09-01,47.950001
2005-09-02,48.040001000000004
2005-09-06,48.009997999999996
2005-09-07,47.740002000000004
2005-09-08,47.560001
2005-09-09,48.02
2005-09-12,48.099998
2005-09-13,47.98
2005-09-14,47.369999
2005-09-15,48.099998
2005-09-16,48.240002000000004
2005-09-19,47.98
2005-09-20,47.860001000000004
2005-09-21,47.48
2005-09-22,46.860001000000004
2005-09-23,47.110001000000004
2005-09-26,47.450001
2005-09-27,47.419998
2005-09-28,47.740002000000004
2005-09-29,48.400002
2005-09-30,48.540001000000004
2005-10-03,48.75
2005-10-04,49.200001
2005-10-05,47.639998999999996
2005-10-06,47.040001000000004
2005-10-07,46.66
2005-10-10,46.849998
2005-10-11,47.189999
2005-10-12,46.700001
2005-10-13,46.529999
2005-10-14,46.099998
2005-10-17,46.25
2005-10-18,46.099998
2005-10-19,46.18
2005-10-20,45.700001
2005-10-21,45.720001
2005-10-24,45.75
2005-10-25,45.959998999999996
2005-10-26,45.639998999999996
2005-10-27,44.599998
2005-10-28,45.610001000000004
2005-10-31,45.709998999999996
2005-11-01,45.689999
2005-11-02,45.669998
2005-11-03,45.68
2005-11-04,45.900002
2005-11-07,45.68
2005-11-08,45.560001
2005-11-09,46.009997999999996
2005-11-10,45.830002
2005-11-11,45.700001
2005-11-14,45.459998999999996
2005-11-15,45.790001000000004
2005-11-16,45.439999
2005-11-17,45.75
2005-11-18,45.279999
2005-11-21,45.07
2005-11-22,45.09
2005-11-23,45.299999
2005-11-25,45.57
2005-11-28,45.009997999999996
2005-11-29,45.34
2005-11-30,45.349998
2005-12-01,45.68
2005-12-02,45.5
2005-12-05,44.880001
2005-12-06,44.880001
2005-12-07,45.099998
2005-12-08,45.110001000000004
2005-12-09,45.119999
2005-12-12,45.09
2005-12-13,45.23
2005-12-14,44.59
2005-12-15,44.389998999999996
2005-12-16,44.259997999999996
2005-12-19,43.939999
2005-12-20,43.990002000000004
2005-12-21,44.009997999999996
2005-12-22,44.139998999999996
2005-12-23,44.279999
2005-12-27,44.299999
2005-12-28,44.580002
2005-12-29,44.349998
2005-12-30,44.0
2006-01-03,45.380001
2006-01-04,45.52
2006-01-05,46.209998999999996
2006-01-06,45.799999
2006-01-09,46.0
2006-01-10,45.470001
2006-01-11,45.48
2006-01-12,45.400002
2006-01-13,45.09
2006-01-17,44.990002000000004
2006-01-18,44.990002000000004
2006-01-19,45.02
2006-01-20,44.349998
2006-01-23,44.310001
2006-01-24,43.990002000000004
2006-01-25,43.810001
2006-01-26,43.849998
2006-01-27,43.740002000000004
2006-01-30,43.689999
2006-01-31,43.5
2006-02-01,43.900002
2006-02-02,43.84
2006-02-03,43.5
2006-02-06,43.299999
2006-02-07,43.16
2006-02-08,42.759997999999996
2006-02-09,41.860001000000004
2006-02-10,41.759997999999996
2006-02-13,41.599998
2006-02-14,42.360001000000004
2006-02-15,42.490002000000004
2006-02-16,42.43
2006-02-17,38.25
2006-02-21,37.779999
2006-02-22,38.869999
2006-02-23,39.049999
2006-02-24,39.549999
2006-02-27,39.990002000000004
2006-02-28,39.52
2006-03-01,40.220001
2006-03-02,40.279999
2006-03-03,40.07
2006-03-06,40.259997999999996
2006-03-07,40.700001
2006-03-08,40.34
2006-03-09,40.259997999999996
2006-03-10,40.25
2006-03-13,40.150002
2006-03-14,40.130001
2006-03-15,40.0
2006-03-16,40.0
2006-03-17,40.029999
2006-03-20,39.91
2006-03-21,39.860001000000004
2006-03-22,39.98
2006-03-23,39.889998999999996
2006-03-24,39.939999
2006-03-27,39.630001
2006-03-28,39.540001000000004
2006-03-29,39.77
2006-03-30,39.860001000000004
2006-03-31,39.700001
2006-04-03,40.029999
2006-04-04,39.779999
2006-04-05,39.82
2006-04-06,39.23
2006-04-07,38.799999
2006-04-10,39.540001000000004
2006-04-11,39.310001
2006-04-12,38.970001
2006-04-13,39.200001
2006-04-17,39.060001
2006-04-18,39.240002000000004
2006-04-19,39.299999
2006-04-20,39.189999
2006-04-21,39.349998
2006-04-24,39.18
2006-04-25,39.32
2006-04-26,39.450001
2006-04-27,39.330002
2006-04-28,39.259997999999996
2006-05-01,39.529999
2006-05-02,39.880001
2006-05-03,39.849998
2006-05-04,40.259997999999996
2006-05-05,40.799999
2006-05-08,41.16
2006-05-09,40.93
2006-05-10,40.689999
2006-05-11,40.349998
2006-05-12,40.220001
2006-05-15,40.66
2006-05-16,41.049999
2006-05-17,40.549999
2006-05-18,40.459998999999996
2006-05-19,40.82
2006-05-22,40.900002
2006-05-23,40.509997999999996
2006-05-24,40.990002000000004
2006-05-25,40.66
2006-05-26,40.950001
2006-05-30,40.689999
2006-05-31,41.459998999999996
2006-06-01,41.669998
2006-06-02,41.610001000000004
2006-06-05,41.200001
2006-06-06,40.84
2006-06-07,41.18
2006-06-08,40.950001
2006-06-09,40.939999
2006-06-12,40.599998
2006-06-13,40.150002
2006-06-14,40.130001
2006-06-15,40.07
2006-06-16,40.75
2006-06-19,40.41
2006-06-20,43.299999
2006-06-21,44.330002
2006-06-22,44.34
2006-06-23,44.240002000000004
2006-06-26,44.73
2006-06-27,45.240002000000004
2006-06-28,44.82
2006-06-29,45.25
2006-06-30,44.700001
2006-07-03,44.799999
2006-07-05,46.189999
2006-07-06,45.610001000000004
2006-07-07,45.889998999999996
2006-07-10,46.16
2006-07-11,46.5
2006-07-12,46.75
2006-07-13,46.950001
2006-07-14,46.290001000000004
2006-07-17,46.009997999999996
2006-07-18,46.25
2006-07-19,47.07
2006-07-20,46.82
2006-07-21,45.619999
2006-07-24,46.009997999999996
2006-07-25,45.959998999999996
2006-07-26,45.630001
2006-07-27,45.27
2006-07-28,45.32
2006-07-31,44.630001
2006-08-01,44.389998999999996
2006-08-02,44.209998999999996
2006-08-03,44.189999
2006-08-04,44.23
2006-08-07,43.48
2006-08-08,43.43
2006-08-09,43.220001
2006-08-10,43.560001
2006-08-11,43.66
2006-08-14,43.599998
2006-08-15,44.09
2006-08-16,44.599998
2006-08-17,44.860001000000004
2006-08-18,45.209998999999996
2006-08-21,45.540001000000004
2006-08-22,46.119999
2006-08-23,47.709998999999996
2006-08-24,47.529999
2006-08-25,47.75
2006-08-28,47.970001
2006-08-29,48.439999
2006-08-30,48.419998
2006-08-31,48.630001
2006-09-01,48.970001
2006-09-05,48.93
2006-09-06,48.52
2006-09-07,48.279999
2006-09-08,48.52
2006-09-11,48.240002000000004
2006-09-12,48.57
2006-09-13,48.68
2006-09-14,48.57
2006-09-15,48.419998
2006-09-18,47.439999
2006-09-19,47.919998
2006-09-20,47.990002000000004
2006-09-21,47.990002000000004
2006-09-22,48.07
2006-09-25,48.400002
2006-09-26,48.549999
2006-09-27,48.48
2006-09-28,48.369999
2006-09-29,47.950001
2006-10-02,47.959998999999996
2006-10-03,47.919998
2006-10-04,48.639998999999996
2006-10-05,48.93
2006-10-06,48.860001000000004
2006-10-09,49.099998
2006-10-10,48.599998
2006-10-11,48.419998
2006-10-12,48.400002
2006-10-13,48.189999
2006-10-16,48.419998
2006-10-17,48.450001
2006-10-18,48.93
2006-10-19,48.740002000000004
2006-10-20,48.689999
2006-10-23,48.900002
2006-10-24,48.799999
2006-10-25,48.650002
2006-10-26,48.950001
2006-10-27,48.369999
2006-10-30,48.68
2006-10-31,49.0
2006-11-01,48.639998999999996
2006-11-02,48.990002000000004
2006-11-03,48.669998
2006-11-06,49.099998
2006-11-07,49.240002000000004
2006-11-08,49.790001000000004
2006-11-09,49.470001
2006-11-10,49.549999
2006-11-13,49.720001
2006-11-14,49.75
2006-11-15,49.939999
2006-11-16,47.299999
2006-11-17,46.799999
2006-11-20,47.950001
2006-11-21,46.93
2006-11-22,47.330002
2006-11-24,47.459998999999996
2006-11-27,46.84
2006-11-28,47.869999
2006-11-29,48.119999
2006-11-30,48.080002
2006-12-01,48.290001000000004
2006-12-04,48.799999
2006-12-05,48.73
2006-12-06,48.360001000000004
2006-12-07,48.240002000000004
2006-12-08,48.209998999999996
2006-12-11,48.099998
2006-12-12,48.709998999999996
2006-12-13,48.209998999999996
2006-12-14,48.709998999999996
2006-12-15,48.580002
2006-12-18,48.040001000000004
2006-12-19,48.700001
2006-12-20,48.450001
2006-12-21,48.0
2006-12-22,48.0
2006-12-26,48.68
2006-12-27,48.77
2006-12-28,48.889998999999996
2006-12-29,48.470001
2007-01-03,49.299999
2007-01-04,48.57
2007-01-05,48.299999
2007-01-08,47.860001000000004
2007-01-09,47.900002
2007-01-10,47.529999
2007-01-11,48.18
2007-01-12,47.689999
2007-01-16,47.400002
2007-01-17,47.490002000000004
2007-01-18,47.169998
2007-01-19,47.25
2007-01-22,46.950001
2007-01-23,47.400002
2007-01-24,47.700001
2007-01-25,47.669998
2007-01-26,46.860001000000004
2007-01-29,47.639998999999996
2007-01-30,47.419998
2007-01-31,47.490002000000004
2007-02-01,47.84
2007-02-02,48.119999
2007-02-05,48.049999
2007-02-06,48.25
2007-02-07,48.169998
2007-02-08,48.009997999999996
2007-02-09,47.98
2007-02-12,48.119999
2007-02-13,48.59
2007-02-14,48.75
2007-02-15,48.330002
2007-02-16,49.41
2007-02-20,51.349998
2007-02-21,50.32
2007-02-22,50.639998999999996
2007-02-23,50.560001
2007-02-26,50.700001
2007-02-27,49.709998999999996
2007-02-28,49.540001000000004
2007-03-01,50.73
2007-03-02,50.150002
2007-03-05,49.189999
2007-03-06,49.310001
2007-03-07,49.209998999999996
2007-03-08,49.720001
2007-03-09,49.66
2007-03-12,50.220001
2007-03-13,49.599998
2007-03-14,49.630001
2007-03-15,49.950001
2007-03-16,49.849998
2007-03-19,50.0
2007-03-20,50.849998
2007-03-21,51.650002
2007-03-22,51.689999
2007-03-23,51.669998
2007-03-26,51.959998999999996
2007-03-27,51.380001
2007-03-28,53.439999
2007-03-29,53.560001
2007-03-30,53.32
2007-04-02,54.220001
2007-04-03,55.009997999999996
2007-04-04,54.619999
2007-04-05,54.84
2007-04-09,54.639998999999996
2007-04-10,55.09
2007-04-11,55.389998999999996
2007-04-12,56.060001
2007-04-13,56.880001
2007-04-16,56.450001
2007-04-17,56.189999
2007-04-18,56.09
2007-04-19,55.560001
2007-04-20,56.52
2007-04-23,56.549999
2007-04-24,56.290001000000004
2007-04-25,56.389998999999996
2007-04-26,56.290001000000004
2007-04-27,56.099998
2007-04-30,55.82
2007-05-01,56.529999
2007-05-02,56.799999
2007-05-03,56.860001000000004
2007-05-04,57.950001
2007-05-07,58.27
2007-05-08,58.25
2007-05-09,57.889998999999996
2007-05-10,56.73
2007-05-11,56.740002000000004
2007-05-14,57.240002000000004
2007-05-15,57.060001
2007-05-16,57.919998
2007-05-17,58.75
2007-05-18,58.990002000000004
2007-05-21,58.060001
2007-05-22,58.290001000000004
2007-05-23,57.799999
2007-05-24,56.990002000000004
2007-05-25,57.470001
2007-05-29,57.959998999999996
2007-05-30,58.25
2007-05-31,57.700001
2007-06-01,58.950001
2007-06-04,59.150002
2007-06-05,58.450001
2007-06-06,58.150002
2007-06-07,56.799999
2007-06-08,57.200001
2007-06-11,58.09
2007-06-12,57.450001
2007-06-13,57.900002
2007-06-14,58.049999
2007-06-15,57.810001
2007-06-18,57.209998999999996
2007-06-19,57.25
2007-06-20,56.799999
2007-06-21,60.689999
2007-06-22,61.900002
2007-06-25,61.349998
2007-06-26,61.43
2007-06-27,63.0
2007-06-28,62.959998999999996
2007-06-29,63.66
2007-07-02,63.599998
2007-07-03,63.630001
2007-07-05,63.25
2007-07-06,63.330002
2007-07-09,62.59
2007-07-10,62.07
2007-07-11,62.939999
2007-07-12,63.349998
2007-07-13,63.490002000000004
2007-07-16,60.560001
2007-07-17,60.07
2007-07-18,58.810001
2007-07-19,59.549999
2007-07-20,57.93
2007-07-23,58.57
2007-07-24,57.790001000000004
2007-07-25,57.75
2007-07-26,57.959998999999996
2007-07-27,56.220001
2007-07-30,57.009997999999996
2007-07-31,55.810001
2007-08-01,56.23
2007-08-02,57.18
2007-08-03,55.98
2007-08-06,57.43
2007-08-07,57.43
2007-08-08,55.689999
2007-08-09,52.619999
2007-08-10,56.709998999999996
2007-08-13,56.43
2007-08-14,55.66
2007-08-15,54.599998
2007-08-16,55.599998
2007-08-17,56.68
2007-08-20,55.59
2007-08-21,55.450001
2007-08-22,56.07
2007-08-23,55.09
2007-08-24,56.07
2007-08-27,54.950001
2007-08-28,53.610001000000004
2007-08-29,53.740002000000004
2007-08-30,54.209998999999996
2007-08-31,55.009997999999996
2007-09-04,54.77
2007-09-05,54.450001
2007-09-06,54.860001000000004
2007-09-07,54.91
2007-09-10,55.220001
2007-09-11,55.0
2007-09-12,54.290001000000004
2007-09-13,53.779999
2007-09-14,53.619999
2007-09-17,53.849998
2007-09-18,54.720001
2007-09-19,54.5
2007-09-20,54.25
2007-09-21,54.43
2007-09-24,53.700001
2007-09-25,53.400002
2007-09-26,53.650002
2007-09-27,53.900002
2007-09-28,53.419998
2007-10-01,53.740002000000004
2007-10-02,54.610001000000004
2007-10-03,54.169998
2007-10-04,54.060001
2007-10-05,54.34
2007-10-08,54.380001
2007-10-09,54.549999
2007-10-10,53.709998999999996
2007-10-11,53.150002
2007-10-12,53.369999
2007-10-15,52.970001
2007-10-16,53.139998999999996
2007-10-17,52.540001000000004
2007-10-18,52.470001
2007-10-19,52.0
2007-10-22,51.27
2007-10-23,51.66
2007-10-24,51.830002
2007-10-25,52.279999
2007-10-26,53.240002000000004
2007-10-29,52.77
2007-10-30,53.139998999999996
2007-10-31,53.43
2007-11-01,51.48
2007-11-02,50.740002000000004
2007-11-05,50.5
2007-11-06,50.66
2007-11-07,51.040001000000004
2007-11-08,51.939999
2007-11-09,52.200001
2007-11-12,52.889998999999996
2007-11-13,52.919998
2007-11-14,52.68
2007-11-15,52.189999
2007-11-16,52.490002000000004
2007-11-19,50.200001
2007-11-20,50.810001
2007-11-21,50.459998999999996
2007-11-23,50.610001000000004
2007-11-26,50.07
2007-11-27,49.529999
2007-11-28,50.419998
2007-11-29,49.380001
2007-11-30,49.130001
2007-12-03,48.939999
2007-12-04,49.580002
2007-12-05,50.380001
2007-12-06,51.310001
2007-12-07,52.099998
2007-12-10,51.349998
2007-12-11,50.110001000000004
2007-12-12,49.57
2007-12-13,50.720001
2007-12-14,50.080002
2007-12-17,49.380001
2007-12-18,50.09
2007-12-19,50.209998999999996
2007-12-20,50.529999
2007-12-21,50.700001
2007-12-24,51.330002
2007-12-26,51.139998999999996
2007-12-27,50.900002
2007-12-28,51.290001000000004
2007-12-31,51.439999
2008-01-02,50.98
2008-01-03,49.720001
2008-01-04,49.09
2008-01-07,49.240002000000004
2008-01-08,49.27
2008-01-09,48.630001
2008-01-10,49.16
2008-01-11,48.07
2008-01-14,47.189999
2008-01-15,46.0
2008-01-16,46.220001
2008-01-17,46.060001
2008-01-18,45.040001000000004
2008-01-22,44.66
2008-01-23,45.610001000000004
2008-01-24,45.5
2008-01-25,45.040001000000004
2008-01-28,46.18
2008-01-29,46.68
2008-01-30,46.189999
2008-01-31,46.779999
2008-02-01,48.549999
2008-02-04,48.060001
2008-02-05,48.080002
2008-02-06,47.150002
2008-02-07,48.169998
2008-02-08,47.540001000000004
2008-02-11,48.330002
2008-02-12,48.400002
2008-02-13,48.540001000000004
2008-02-14,47.849998
2008-02-15,50.259997999999996
2008-02-19,49.119999
2008-02-20,50.02
2008-02-21,50.25
2008-02-22,50.5
2008-02-25,51.779999
2008-02-26,51.82
2008-02-27,51.849998
2008-02-28,51.84
2008-02-29,51.189999
2008-03-03,52.259997999999996
2008-03-04,51.389998999999996
2008-03-05,51.669998
2008-03-06,49.830002
2008-03-07,49.439999
2008-03-10,50.34
2008-03-11,50.619999
2008-03-12,50.82
2008-03-13,51.029999
2008-03-14,50.830002
2008-03-17,49.990002000000004
2008-03-18,50.990002000000004
2008-03-19,50.459998999999996
2008-03-20,50.959998999999996
2008-03-24,51.0
2008-03-25,51.389998999999996
2008-03-26,50.549999
2008-03-27,50.720001
2008-03-28,50.799999
2008-03-31,50.610001000000004
2008-04-01,51.779999
2008-04-02,51.32
2008-04-03,51.349998
2008-04-04,51.169998
2008-04-07,51.310001
2008-04-08,51.049999
2008-04-09,50.610001000000004
2008-04-10,49.650002
2008-04-11,48.279999
2008-04-14,48.560001
2008-04-15,49.279999
2008-04-16,50.220001
2008-04-17,50.139998999999996
2008-04-18,50.610001000000004
2008-04-21,50.16
2008-04-22,49.09
2008-04-23,49.049999
2008-04-24,49.599998
2008-04-25,49.529999
2008-04-28,49.560001
2008-04-29,49.82
2008-04-30,49.880001
2008-05-01,50.560001
2008-05-02,50.419998
2008-05-05,49.900002
2008-05-06,49.93
2008-05-07,49.790001000000004
2008-05-08,50.450001
2008-05-09,50.810001
2008-05-12,51.580002
2008-05-13,51.48
2008-05-14,51.619999
2008-05-15,51.919998
2008-05-16,51.689999
2008-05-19,51.869999
2008-05-20,52.0
2008-05-21,51.73
2008-05-22,52.450001
2008-05-23,51.599998
2008-05-27,52.5
2008-05-28,52.459998999999996
2008-05-29,52.52
2008-05-30,52.790001000000004
2008-06-02,53.040001000000004
2008-06-03,53.75
2008-06-04,53.869999
2008-06-05,53.810001
2008-06-06,52.060001
2008-06-09,52.32
2008-06-10,52.169998
2008-06-11,51.720001
2008-06-12,51.889998999999996
2008-06-13,51.709998999999996
2008-06-16,51.529999
2008-06-17,51.0
2008-06-18,49.939999
2008-06-19,45.549999
2008-06-20,44.700001
2008-06-23,43.799999
2008-06-24,43.0
2008-06-25,42.75
2008-06-26,42.07
2008-06-27,41.380001
2008-06-30,40.639998999999996
2008-07-01,40.799999
2008-07-02,42.029999
2008-07-03,42.0
2008-07-07,42.580002
2008-07-08,43.549999
2008-07-09,43.220001
2008-07-10,43.52
2008-07-11,43.5
2008-07-14,43.799999
2008-07-15,45.130001
2008-07-16,46.66
2008-07-17,47.419998
2008-07-18,46.919998
2008-07-21,47.060001
2008-07-22,47.93
2008-07-23,48.450001
2008-07-24,48.139998999999996
2008-07-25,46.950001
2008-07-28,47.669998
2008-07-29,48.599998
2008-07-30,47.48
2008-07-31,48.740002000000004
2008-08-01,48.799999
2008-08-04,48.98
2008-08-05,50.32
2008-08-06,50.59
2008-08-07,50.080002
2008-08-08,50.849998
2008-08-11,51.759997999999996
2008-08-12,51.549999
2008-08-13,50.5
2008-08-14,54.34
2008-08-15,55.689999
2008-08-18,56.360001000000004
2008-08-19,55.740002000000004
2008-08-20,55.700001
2008-08-21,54.66
2008-08-22,54.450001
2008-08-25,54.330002
2008-08-26,54.48
2008-08-27,54.59
2008-08-28,54.68
2008-08-29,54.23
2008-09-02,54.040001000000004
2008-09-03,54.169998
2008-09-04,53.630001
2008-09-05,54.25
2008-09-08,54.380001
2008-09-09,52.810001
2008-09-10,52.610001000000004
2008-09-11,52.860001000000004
2008-09-12,52.34
2008-09-15,51.310001
2008-09-16,52.419998
2008-09-17,50.939999
2008-09-18,50.91
2008-09-19,53.790001000000004
2008-09-22,54.27
2008-09-23,54.0
2008-09-24,54.049999
2008-09-25,55.790001000000004
2008-09-26,51.630001
2008-09-29,50.419998
2008-09-30,50.689999
2008-10-01,51.450001
2008-10-02,51.099998
2008-10-03,48.82
2008-10-06,47.189999
2008-10-07,48.110001000000004
2008-10-08,45.299999
2008-10-09,43.43
2008-10-10,41.849998
2008-10-13,46.360001000000004
2008-10-14,45.66
2008-10-15,44.619999
2008-10-16,46.169998
2008-10-17,46.639998999999996
2008-10-20,46.279999
2008-10-21,45.970001
2008-10-22,45.540001000000004
2008-10-23,45.939999
2008-10-24,44.73
2008-10-27,43.5
2008-10-28,44.5
2008-10-29,44.5
2008-10-30,43.48
2008-10-31,44.560001
2008-11-03,45.18
2008-11-04,44.650002
2008-11-05,42.0
2008-11-06,40.049999
2008-11-07,41.150002
2008-11-10,41.619999
2008-11-11,41.0
2008-11-12,39.299999
2008-11-13,39.27
2008-11-14,39.0
2008-11-17,39.009997999999996
2008-11-18,39.169998
2008-11-19,39.400002
2008-11-20,38.25
2008-11-21,44.049999
2008-11-24,43.66
2008-11-25,43.599998
2008-11-26,44.400002
2008-11-28,45.369999
2008-12-01,41.509997999999996
2008-12-02,41.91
2008-12-03,41.630001
2008-12-04,41.380001
2008-12-05,42.060001
2008-12-08,42.599998
2008-12-09,41.369999
2008-12-10,41.34
2008-12-11,40.830002
2008-12-12,41.23
2008-12-15,40.630001
2008-12-16,41.200001
2008-12-17,40.860001000000004
2008-12-18,41.919998
2008-12-19,41.759997999999996
2008-12-22,41.080002
2008-12-23,41.349998
2008-12-24,42.02
2008-12-26,42.43
2008-12-29,42.419998
2008-12-30,43.209998999999996
2008-12-31,43.360001000000004
2009-01-02,43.48
2009-01-05,43.84
2009-01-06,43.759997999999996
