Date,AU
2012-05-02,33.799999
2012-05-03,32.77
2012-05-04,33.240002000000004
2012-05-07,33.150002
2012-05-08,32.470001
2012-05-09,32.529999
2012-05-10,34.07
2012-05-11,33.48
2012-05-14,32.220001
2012-05-15,30.809998999999998
2012-05-16,31.66
2012-05-17,32.529999
2012-05-18,34.279999
2012-05-21,35.07
2012-05-22,35.220001
2012-05-23,36.560001
2012-05-24,36.419998
2012-05-25,36.18
2012-05-29,35.84
2012-05-30,35.529999
2012-05-31,36.060001
2012-06-01,36.860001000000004
2012-06-04,37.68
2012-06-05,37.400002
2012-06-06,37.709998999999996
2012-06-07,36.360001000000004
2012-06-08,36.279999
2012-06-11,36.009997999999996
2012-06-12,36.82
2012-06-13,36.419998
2012-06-14,36.369999
2012-06-15,36.84
2012-06-18,36.880001
2012-06-19,37.130001
2012-06-20,36.970001
2012-06-21,35.110001000000004
2012-06-22,34.41
2012-06-25,34.759997999999996
2012-06-26,34.490002000000004
2012-06-27,34.150002
2012-06-28,33.900002
2012-06-29,34.34
2012-07-02,33.540001000000004
2012-07-03,34.290001000000004
2012-07-05,34.209998999999996
2012-07-06,33.189999
2012-07-09,33.060001
2012-07-10,32.540001000000004
2012-07-11,32.400002
2012-07-12,32.380001
2012-07-13,32.68
2012-07-16,32.709998999999996
2012-07-17,32.169998
2012-07-18,31.34
2012-07-19,31.0
2012-07-20,31.77
2012-07-23,31.91
2012-07-24,31.99
2012-07-25,33.130001
2012-07-26,33.700001
2012-07-27,34.759997999999996
2012-07-30,34.779999
2012-07-31,34.009997999999996
2012-08-01,33.860001000000004
2012-08-02,33.610001000000004
2012-08-03,33.889998999999996
2012-08-06,34.470001
2012-08-07,34.599998
2012-08-08,33.799999
2012-08-09,34.099998
2012-08-10,34.610001000000004
2012-08-13,34.73
2012-08-14,33.91
2012-08-15,33.93
2012-08-16,35.369999
2012-08-17,34.580002
2012-08-20,34.310001
2012-08-21,34.369999
2012-08-22,34.759997999999996
2012-08-23,33.68
2012-08-24,33.580002
2012-08-27,32.279999
2012-08-28,31.719998999999998
2012-08-29,31.129998999999998
2012-08-30,31.16
2012-08-31,31.9
2012-09-04,31.42
2012-09-05,32.23
2012-09-06,33.290001000000004
2012-09-07,34.18
2012-09-10,33.799999
2012-09-11,34.299999
2012-09-12,34.09
2012-09-13,35.400002
2012-09-14,35.790001000000004
2012-09-17,36.279999
2012-09-18,36.91
2012-09-19,36.720001
2012-09-20,36.299999
2012-09-21,36.610001000000004
2012-09-24,36.290001000000004
2012-09-25,35.580002
2012-09-26,34.450001
2012-09-27,35.07
2012-09-28,35.049999
2012-10-01,35.279999
2012-10-02,34.580002
2012-10-03,33.009997999999996
2012-10-04,33.07
2012-10-05,33.369999
2012-10-08,33.82
2012-10-09,33.799999
2012-10-10,34.110001000000004
2012-10-11,34.380001
2012-10-12,34.279999
2012-10-15,34.060001
2012-10-16,34.869999
2012-10-17,34.939999
2012-10-18,32.57
2012-10-19,33.209998999999996
2012-10-22,33.259997999999996
2012-10-23,32.27
2012-10-24,32.040001000000004
2012-10-25,32.5
2012-10-26,32.450001
2012-10-31,33.98
2012-11-01,33.580002
2012-11-02,32.75
2012-11-05,32.720001
2012-11-06,34.040001000000004
2012-11-07,34.950001
2012-11-08,34.09
2012-11-09,33.389998999999996
2012-11-12,33.470001
2012-11-13,32.98
2012-11-14,31.450001
2012-11-15,30.34
2012-11-16,30.73
2012-11-19,31.09
2012-11-20,30.719998999999998
2012-11-21,30.940001000000002
2012-11-23,31.27
2012-11-26,31.43
2012-11-27,30.24
2012-11-28,30.65
2012-11-29,31.6
2012-11-30,30.969998999999998
2012-12-03,30.030001000000002
2012-12-04,30.57
2012-12-05,29.98
2012-12-06,29.91
2012-12-07,30.16
2012-12-10,30.49
2012-12-11,30.209999
2012-12-12,30.92
2012-12-13,30.219998999999998
2012-12-14,29.9
2012-12-17,29.99
2012-12-18,30.59
2012-12-19,30.299999
2012-12-20,30.18
2012-12-21,30.34
2012-12-24,30.299999
2012-12-26,30.4
2012-12-27,30.950001
2012-12-28,30.66
2012-12-31,31.370001000000002
2013-01-02,31.32
2013-01-03,30.389999
2013-01-04,30.48
2013-01-07,29.870001000000002
2013-01-08,29.02
2013-01-09,28.870001000000002
2013-01-10,28.77
2013-01-11,29.16
2013-01-14,29.120001000000002
2013-01-15,29.549999
2013-01-16,29.42
2013-01-17,29.139999
2013-01-18,29.129998999999998
2013-01-22,29.610001
2013-01-23,29.08
2013-01-24,28.09
2013-01-25,27.309998999999998
2013-01-28,27.18
2013-01-29,27.389999
2013-01-30,27.73
2013-01-31,28.02
2013-02-01,29.299999
2013-02-04,29.1
2013-02-05,28.889999
2013-02-06,28.700001
2013-02-07,28.77
2013-02-08,28.58
2013-02-11,28.09
2013-02-12,28.76
2013-02-13,28.549999
2013-02-14,28.370001000000002
2013-02-15,26.99
2013-02-19,26.73
2013-02-20,24.809998999999998
2013-02-21,25.08
2013-02-22,25.15
2013-02-25,25.34
2013-02-26,25.66
2013-02-27,25.08
2013-02-28,24.24
2013-03-01,24.049999
2013-03-04,23.41
2013-03-05,23.450001
2013-03-06,24.43
2013-03-07,24.15
2013-03-08,24.6
2013-03-11,24.780001000000002
2013-03-12,25.34
2013-03-13,24.59
2013-03-14,24.790001
2013-03-15,24.58
2013-03-18,24.540001
2013-03-19,24.219998999999998
2013-03-20,23.969998999999998
2013-03-21,24.450001
2013-03-22,23.91
2013-03-25,23.719998999999998
2013-03-26,23.73
2013-03-27,23.52
2013-03-28,23.549999
2013-04-01,23.290001
2013-04-02,22.49
2013-04-03,21.59
2013-04-04,22.34
2013-04-05,21.85
2013-04-08,21.91
2013-04-09,23.030001000000002
2013-04-10,22.360001
2013-04-11,21.6
2013-04-12,20.42
2013-04-15,18.299999
2013-04-16,18.49
2013-04-17,17.559998999999998
2013-04-18,17.959999
2013-04-19,18.610001
2013-04-22,18.6
2013-04-23,18.27
2013-04-24,19.35
2013-04-25,19.26
2013-04-26,18.48
2013-04-29,18.940001000000002
2013-04-30,19.5
2013-05-01,19.120001000000002
2013-05-02,19.01
2013-05-03,18.84
2013-05-06,19.059998999999998
2013-05-07,18.379998999999998
2013-05-08,19.25
2013-05-09,18.709999
2013-05-10,18.98
2013-05-13,18.469998999999998
2013-05-14,18.120001000000002
2013-05-15,17.700001
2013-05-16,17.549999
2013-05-17,17.120001000000002
2013-05-20,17.1
2013-05-21,16.379998999999998
2013-05-22,16.58
2013-05-23,16.719998999999998
2013-05-24,16.34
2013-05-28,16.34
2013-05-29,16.76
2013-05-30,17.950001
2013-05-31,18.139999
2013-06-03,18.620001000000002
2013-06-04,17.91
2013-06-05,17.780001000000002
2013-06-06,17.860001
2013-06-07,16.809998999999998
2013-06-10,16.860001
2013-06-11,16.52
2013-06-12,16.370001000000002
2013-06-13,16.48
2013-06-14,16.290001
2013-06-17,16.4
2013-06-18,15.6
2013-06-19,15.17
2013-06-20,14.42
2013-06-21,14.89
2013-06-24,14.05
2013-06-25,13.99
2013-06-26,13.16
2013-06-27,13.6
2013-06-28,14.3
2013-07-01,14.97
2013-07-02,14.41
2013-07-03,13.85
2013-07-05,12.89
2013-07-08,12.58
2013-07-09,12.72
2013-07-10,12.73
2013-07-11,13.31
2013-07-12,12.75
2013-07-15,12.44
2013-07-16,12.95
2013-07-17,12.68
2013-07-18,12.71
2013-07-19,13.4
2013-07-22,14.03
2013-07-23,14.42
2013-07-24,13.74
2013-07-25,13.81
2013-07-26,13.74
2013-07-29,13.47
2013-07-30,13.23
2013-07-31,13.17
2013-08-01,12.71
2013-08-02,12.55
2013-08-05,12.64
2013-08-06,12.05
2013-08-07,11.76
2013-08-08,12.6
2013-08-09,13.16
2013-08-12,13.48
2013-08-13,12.87
2013-08-14,13.84
2013-08-15,15.08
2013-08-16,14.75
2013-08-19,13.92
2013-08-20,14.89
2013-08-21,13.76
2013-08-22,13.9
2013-08-23,14.31
2013-08-26,14.47
2013-08-27,14.02
2013-08-28,13.3
2013-08-29,13.34
2013-08-30,13.37
2013-09-03,13.61
2013-09-04,13.63
2013-09-05,13.48
2013-09-06,14.02
2013-09-09,13.88
2013-09-10,13.49
2013-09-11,13.5
2013-09-12,12.8
2013-09-13,12.58
2013-09-16,12.92
2013-09-17,13.13
2013-09-18,14.3
2013-09-19,13.81
2013-09-20,12.99
2013-09-23,12.84
2013-09-24,12.61
2013-09-25,13.27
2013-09-26,13.1
2013-09-27,13.24
2013-09-30,13.28
2013-10-01,12.88
2013-10-02,12.81
2013-10-03,12.71
2013-10-04,12.77
2013-10-07,13.02
2013-10-08,12.68
2013-10-09,13.01
2013-10-10,13.16
2013-10-11,13.04
2013-10-14,13.33
2013-10-15,13.69
2013-10-16,13.58
2013-10-17,14.89
2013-10-18,14.8
2013-10-21,14.91
2013-10-22,16.26
2013-10-23,15.76
2013-10-24,16.0
2013-10-25,16.040001
2013-10-28,16.360001
2013-10-29,16.049999
2013-10-30,16.190001000000002
2013-10-31,15.1
2013-11-01,14.74
2013-11-04,15.09
2013-11-05,14.63
2013-11-06,15.55
2013-11-07,15.17
2013-11-08,15.44
2013-11-11,15.36
2013-11-12,15.02
2013-11-13,15.22
2013-11-14,16.01
2013-11-15,15.51
2013-11-18,14.99
2013-11-19,14.71
2013-11-20,14.1
2013-11-21,13.9
2013-11-22,13.68
2013-11-25,13.36
2013-11-26,13.12
2013-11-27,13.14
2013-11-29,13.59
2013-12-02,12.68
2013-12-03,12.37
2013-12-04,12.73
2013-12-05,12.01
2013-12-06,12.02
2013-12-09,12.14
2013-12-10,13.22
2013-12-11,12.25
2013-12-12,11.8
2013-12-13,11.8
2013-12-16,12.08
2013-12-17,11.87
2013-12-18,11.66
2013-12-19,11.35
2013-12-20,11.24
2013-12-23,11.21
2013-12-24,11.51
2013-12-26,11.46
2013-12-27,11.74
2013-12-30,11.54
2013-12-31,11.72
2014-01-02,12.19
2014-01-03,12.15
2014-01-06,12.05
2014-01-07,11.89
2014-01-08,11.71
2014-01-09,11.39
2014-01-10,11.84
2014-01-13,12.6
2014-01-14,12.35
2014-01-15,12.67
2014-01-16,12.79
2014-01-17,13.52
2014-01-21,13.55
2014-01-22,13.1
2014-01-23,13.91
2014-01-24,14.1
2014-01-27,13.73
2014-01-28,14.17
2014-01-29,14.71
2014-01-30,14.37
2014-01-31,14.64
2014-02-03,14.85
2014-02-04,14.64
2014-02-05,14.48
2014-02-06,14.85
2014-02-07,15.32
2014-02-10,15.79
2014-02-11,16.6
2014-02-12,16.41
2014-02-13,17.1
2014-02-14,17.469998999999998
2014-02-18,17.59
2014-02-19,17.09
2014-02-20,17.91
2014-02-21,17.969998999999998
2014-02-24,18.16
2014-02-25,17.969998999999998
2014-02-26,17.209999
2014-02-27,17.59
2014-02-28,17.58
2014-03-03,17.959999
2014-03-04,17.52
2014-03-05,18.059998999999998
2014-03-06,18.59
2014-03-07,18.620001000000002
2014-03-10,18.559998999999998
2014-03-11,18.49
2014-03-12,18.75
2014-03-13,18.950001
2014-03-14,19.360001
2014-03-17,19.049999
2014-03-18,19.0
2014-03-19,17.91
2014-03-20,18.139999
2014-03-21,17.99
2014-03-24,17.059998999999998
2014-03-25,17.540001
2014-03-26,16.780001000000002
2014-03-27,17.02
2014-03-28,17.549999
2014-03-31,17.08
2014-04-01,17.280001000000002
2014-04-02,17.450001
2014-04-03,17.26
2014-04-04,17.280001000000002
2014-04-07,17.450001
2014-04-08,18.57
2014-04-09,18.440001000000002
2014-04-10,18.110001
2014-04-11,17.969998999999998
2014-04-14,18.16
2014-04-15,17.73
2014-04-16,17.440001000000002
2014-04-17,17.459999
2014-04-21,17.33
2014-04-22,17.549999
2014-04-23,18.17
2014-04-24,17.879998999999998
2014-04-25,18.389999
2014-04-28,18.35
2014-04-29,18.18
2014-04-30,18.1
2014-05-01,17.969998999999998
2014-05-02,18.389999
2014-05-05,18.360001
2014-05-06,18.219998999999998
2014-05-07,18.0
2014-05-08,17.77
2014-05-09,17.299999
2014-05-12,17.379998999999998
2014-05-13,17.049999
2014-05-14,17.049999
2014-05-15,16.99
2014-05-16,16.889999
2014-05-19,17.030001000000002
2014-05-20,16.870001000000002
2014-05-21,16.950001
2014-05-22,17.02
2014-05-23,16.870001000000002
2014-05-27,15.79
2014-05-28,15.46
2014-05-29,15.6
2014-05-30,15.79
2014-06-02,15.75
2014-06-03,15.76
2014-06-04,15.42
2014-06-05,15.89
2014-06-06,15.84
2014-06-09,15.8
2014-06-10,15.93
2014-06-11,15.9
2014-06-12,16.1
2014-06-13,15.99
2014-06-16,15.93
2014-06-17,16.09
2014-06-18,16.35
2014-06-19,17.139999
2014-06-20,16.860001
2014-06-23,17.110001
2014-06-24,16.68
2014-06-25,16.799999
2014-06-26,16.870001000000002
2014-06-27,16.76
2014-06-30,17.209999
2014-07-01,17.1
2014-07-02,17.360001
2014-07-03,17.15
2014-07-07,16.889999
2014-07-08,17.6
2014-07-09,18.200001
2014-07-10,17.809998999999998
2014-07-11,18.530001000000002
2014-07-14,17.969998999999998
2014-07-15,17.370001000000002
2014-07-16,17.84
2014-07-17,18.16
2014-07-18,18.110001
2014-07-21,18.379998999999998
2014-07-22,18.040001
2014-07-23,17.93
2014-07-24,17.49
2014-07-25,18.049999
2014-07-28,18.209999
2014-07-29,18.049999
2014-07-30,17.780001000000002
2014-07-31,17.190001000000002
2014-08-01,17.09
2014-08-04,17.23
2014-08-05,17.33
2014-08-06,17.76
2014-08-07,17.59
2014-08-08,17.799999
2014-08-11,18.030001000000002
2014-08-12,17.790001
2014-08-13,17.66
2014-08-14,17.58
2014-08-15,17.370001000000002
2014-08-18,17.42
2014-08-19,17.219998999999998
2014-08-20,17.27
2014-08-21,17.030001000000002
2014-08-22,16.889999
2014-08-25,16.709999
2014-08-26,16.98
2014-08-27,16.969998999999998
2014-08-28,16.99
2014-08-29,17.18
2014-09-02,16.530001000000002
2014-09-03,16.459999
2014-09-04,15.9
2014-09-05,15.74
2014-09-08,15.38
2014-09-09,15.49
2014-09-10,13.07
2014-09-11,13.09
2014-09-12,13.45
2014-09-15,13.67
2014-09-16,13.66
2014-09-17,13.3
2014-09-18,13.25
2014-09-19,13.1
2014-09-22,12.83
2014-09-23,13.15
2014-09-24,12.87
2014-09-25,12.61
2014-09-26,12.47
2014-09-29,12.17
2014-09-30,12.0
2014-10-01,12.0
2014-10-02,11.99
2014-10-03,11.19
2014-10-06,11.66
2014-10-07,11.14
2014-10-08,11.68
2014-10-09,11.19
2014-10-10,10.79
2014-10-13,11.05
2014-10-14,10.89
2014-10-15,10.19
2014-10-16,10.45
2014-10-17,10.02
2014-10-20,10.0
2014-10-21,10.12
2014-10-22,9.59
2014-10-23,9.66
2014-10-24,9.54
2014-10-27,9.34
2014-10-28,9.53
2014-10-29,9.21
2014-10-30,8.47
2014-10-31,8.27
2014-11-03,10.12
2014-11-04,9.07
2014-11-05,8.81
2014-11-06,9.03
2014-11-07,9.82
2014-11-10,8.85
2014-11-11,9.18
2014-11-12,9.0
2014-11-13,8.72
2014-11-14,9.56
2014-11-17,9.66
2014-11-18,10.27
2014-11-19,9.34
2014-11-20,9.57
2014-11-21,9.89
2014-11-24,9.56
2014-11-25,9.97
2014-11-26,9.74
2014-11-28,8.56
2014-12-01,9.34
2014-12-02,8.85
2014-12-03,9.1
2014-12-04,8.81
2014-12-05,8.52
2014-12-08,8.66
2014-12-09,9.08
2014-12-10,8.46
2014-12-11,8.27
2014-12-12,8.21
2014-12-15,7.48
2014-12-16,7.52
2014-12-17,8.16
2014-12-18,8.68
2014-12-19,8.73
2014-12-22,8.03
2014-12-23,8.15
2014-12-24,8.39
2014-12-26,8.74
2014-12-29,8.4
2014-12-30,8.75
2014-12-31,8.7
2015-01-02,8.78
2015-01-05,9.17
2015-01-06,9.74
2015-01-07,9.56
2015-01-08,9.57
2015-01-09,10.14
2015-01-12,10.77
2015-01-13,10.46
2015-01-14,10.42
2015-01-15,11.03
2015-01-16,10.99
2015-01-20,11.56
2015-01-21,11.42
2015-01-22,11.36
2015-01-23,10.92
2015-01-26,10.92
2015-01-27,11.64
2015-01-28,11.4
2015-01-29,11.44
2015-01-30,12.38
2015-02-02,12.77
2015-02-03,12.79
2015-02-04,12.76
2015-02-05,12.99
2015-02-06,12.26
2015-02-09,12.43
2015-02-10,12.22
2015-02-11,11.87
2015-02-12,11.97
2015-02-13,12.33
2015-02-17,11.82
2015-02-18,12.01
2015-02-19,11.57
2015-02-20,11.47
2015-02-23,11.35
2015-02-24,11.11
2015-02-25,11.19
2015-02-26,11.16
2015-02-27,11.27
2015-03-02,10.9
2015-03-03,10.6
2015-03-04,10.49
2015-03-05,10.29
2015-03-06,9.56
2015-03-09,9.13
2015-03-10,8.97
2015-03-11,9.33
2015-03-12,9.05
2015-03-13,8.64
2015-03-16,8.8
2015-03-17,8.86
2015-03-18,9.57
2015-03-19,9.4
2015-03-20,9.84
2015-03-23,9.99
2015-03-24,9.96
2015-03-25,9.94
2015-03-26,10.1
2015-03-27,9.86
2015-03-30,9.48
2015-03-31,9.34
2015-04-01,9.66
2015-04-02,9.42
2015-04-06,10.06
2015-04-07,9.92
2015-04-08,9.75
2015-04-09,9.52
2015-04-10,10.24
2015-04-13,10.32
2015-04-14,10.88
2015-04-15,11.42
2015-04-16,11.28
2015-04-17,11.41
2015-04-20,11.54
2015-04-21,11.54
2015-04-22,11.08
2015-04-23,11.12
2015-04-24,10.65
2015-04-27,10.93
2015-04-28,11.43
2015-04-29,11.62
2015-04-30,11.33
2015-05-01,11.43
2015-05-04,11.47
2015-05-05,11.49
2015-05-06,11.16
2015-05-07,11.24
2015-05-08,11.26
2015-05-11,11.14
2015-05-12,11.12
2015-05-13,11.2
2015-05-14,11.38
2015-05-15,10.98
2015-05-18,10.92
2015-05-19,10.42
2015-05-20,10.35
2015-05-21,10.24
2015-05-22,9.96
2015-05-26,9.6
2015-05-27,9.42
2015-05-28,9.6
2015-05-29,9.58
2015-06-01,9.37
2015-06-02,9.4
2015-06-03,9.21
2015-06-04,8.85
2015-06-05,8.72
2015-06-08,8.72
2015-06-09,9.3
2015-06-10,9.45
2015-06-11,9.0
2015-06-12,9.06
2015-06-15,9.02
2015-06-16,8.91
2015-06-17,9.19
2015-06-18,9.6
2015-06-19,9.27
2015-06-22,8.98
2015-06-23,8.94
2015-06-24,8.96
2015-06-25,9.02
2015-06-26,9.11
2015-06-29,9.13
2015-06-30,8.95
2015-07-01,8.45
2015-07-02,8.81
2015-07-06,8.85
2015-07-07,8.41
2015-07-08,8.07
2015-07-09,8.19
2015-07-10,8.1
2015-07-13,8.11
2015-07-14,8.27
2015-07-15,8.11
2015-07-16,7.97
2015-07-17,7.49
2015-07-20,6.74
2015-07-21,6.83
2015-07-22,6.75
2015-07-23,6.55
2015-07-24,6.78
2015-07-27,6.36
2015-07-28,6.32
2015-07-29,6.47
2015-07-30,6.07
2015-07-31,6.12
2015-08-03,5.91
2015-08-04,5.78
2015-08-05,5.68
2015-08-06,5.83
2015-08-07,5.73
2015-08-10,6.29
2015-08-11,6.38
2015-08-12,6.95
2015-08-13,6.3
2015-08-14,6.25
2015-08-17,6.73
2015-08-18,6.75
2015-08-19,7.47
2015-08-20,8.29
2015-08-21,8.13
2015-08-24,8.3
2015-08-25,7.7
2015-08-26,7.18
2015-08-27,7.61
2015-08-28,8.12
2015-08-31,8.12
2015-09-01,7.61
2015-09-02,7.61
2015-09-03,7.67
2015-09-04,7.6
2015-09-08,7.8
2015-09-09,7.51
2015-09-10,7.62
2015-09-11,7.38
2015-09-14,7.34
2015-09-15,7.54
2015-09-16,7.95
2015-09-17,8.25
2015-09-18,8.5
2015-09-21,8.37
2015-09-22,8.16
2015-09-23,7.85
2015-09-24,8.38
2015-09-25,8.06
2015-09-28,7.38
2015-09-29,7.7
2015-09-30,8.19
2015-10-01,7.97
2015-10-02,8.4
2015-10-05,8.53
2015-10-06,9.05
2015-10-07,8.75
2015-10-08,9.06
2015-10-09,9.55
2015-10-12,9.48
2015-10-13,9.22
2015-10-14,9.93
2015-10-15,9.72
2015-10-16,9.34
2015-10-19,8.78
2015-10-20,9.08
2015-10-21,8.57
2015-10-22,8.87
2015-10-23,9.04
2015-10-26,8.79
2015-10-27,8.86
2015-10-28,8.74
2015-10-29,8.28
2015-10-30,8.44
2015-11-02,8.55
2015-11-03,8.45
2015-11-04,7.84
2015-11-05,7.57
2015-11-06,7.06
2015-11-09,7.11
2015-11-10,6.94
2015-11-11,7.04
2015-11-12,6.79
2015-11-13,6.89
2015-11-16,6.82
2015-11-17,6.48
2015-11-18,6.66
2015-11-19,6.98
2015-11-20,6.66
2015-11-23,6.54
2015-11-24,6.81
2015-11-25,6.58
2015-11-27,6.27
2015-11-30,6.4
2015-12-01,6.59
2015-12-02,6.36
2015-12-03,6.46
2015-12-04,6.84
2015-12-07,6.51
2015-12-08,6.41
2015-12-09,6.61
2015-12-10,7.21
2015-12-11,7.24
2015-12-14,6.49
2015-12-15,6.83
2015-12-16,7.1
2015-12-17,6.45
2015-12-18,6.8
2015-12-21,7.1
2015-12-22,6.98
2015-12-23,7.34
2015-12-24,7.47
2015-12-28,7.08
2015-12-29,7.21
2015-12-30,7.03
2015-12-31,7.1
2016-01-04,7.46
2016-01-05,7.36
2016-01-06,7.72
2016-01-07,7.88
2016-01-08,7.9
2016-01-11,7.91
2016-01-12,7.83
2016-01-13,7.86
2016-01-14,7.42
2016-01-15,7.33
2016-01-19,7.44
2016-01-20,7.93
2016-01-21,8.05
2016-01-22,7.85
2016-01-25,8.23
2016-01-26,8.76
2016-01-27,8.85
2016-01-28,8.24
2016-01-29,8.48
2016-02-01,8.67
2016-02-02,8.64
2016-02-03,9.47
2016-02-04,9.66
2016-02-05,10.73
2016-02-08,10.9
2016-02-09,10.41
2016-02-10,10.77
2016-02-11,11.41
2016-02-12,11.7
2016-02-16,10.49
2016-02-17,10.7
2016-02-18,11.26
2016-02-19,10.88
2016-02-22,11.34
2016-02-23,11.99
2016-02-24,12.05
2016-02-25,12.63
2016-02-26,12.15
2016-02-29,13.02
2016-03-01,12.19
2016-03-02,12.76
2016-03-03,13.28
2016-03-04,12.92
2016-03-07,13.4
2016-03-08,12.91
2016-03-09,13.15
2016-03-10,13.65
2016-03-11,13.47
2016-03-14,12.66
2016-03-15,13.08
2016-03-16,13.9
2016-03-17,13.26
2016-03-18,13.58
2016-03-21,13.44
2016-03-22,13.61
2016-03-23,12.85
2016-03-24,13.05
2016-03-28,13.05
2016-03-29,13.95
2016-03-30,13.75
2016-03-31,13.69
2016-04-01,13.74
2016-04-04,13.26
2016-04-05,13.75
2016-04-06,13.89
2016-04-07,14.21
2016-04-08,14.56
2016-04-11,15.57
2016-04-12,15.79
2016-04-13,15.23
2016-04-14,14.61
2016-04-15,14.96
2016-04-18,14.86
2016-04-19,15.29
2016-04-20,14.97
2016-04-21,15.11
2016-04-22,14.71
2016-04-25,14.6
2016-04-26,14.42
2016-04-27,14.53
2016-04-28,15.49
2016-04-29,16.450001
2016-05-02,16.030001000000002
2016-05-03,15.47
2016-05-04,14.89
2016-05-05,15.69
2016-05-06,16.370001000000002
2016-05-09,14.11
2016-05-10,14.51
2016-05-11,15.27
2016-05-12,15.01
2016-05-13,15.15
2016-05-16,15.13
2016-05-17,14.99
2016-05-18,13.9
2016-05-19,14.29
2016-05-20,14.46
2016-05-23,14.38
2016-05-24,13.53
2016-05-25,13.81
2016-05-26,13.8
2016-05-27,13.38
2016-05-31,13.43
2016-06-01,13.73
2016-06-02,13.93
2016-06-03,15.89
2016-06-06,15.91
2016-06-07,15.81
2016-06-08,16.620001000000002
2016-06-09,16.950001
2016-06-10,16.66
2016-06-13,16.219998999999998
2016-06-14,16.08
2016-06-15,16.77
2016-06-16,15.82
2016-06-17,16.030001000000002
2016-06-20,15.85
2016-06-21,15.78
2016-06-22,15.86
2016-06-23,15.78
2016-06-24,16.77
2016-06-27,17.450001
2016-06-28,17.190001000000002
2016-06-29,17.9
2016-06-30,18.059998999999998
2016-07-01,19.040001
2016-07-05,19.219998999999998
2016-07-06,20.35
2016-07-07,20.0
2016-07-08,20.84
2016-07-11,21.280001000000002
2016-07-12,20.379998999999998
2016-07-13,21.26
2016-07-14,21.08
2016-07-15,21.0
2016-07-18,20.780001000000002
2016-07-19,21.110001
2016-07-20,19.92
2016-07-21,21.139999
2016-07-22,21.049999
2016-07-25,20.219998999999998
2016-07-26,20.889999
2016-07-27,21.690001000000002
2016-07-28,21.58
2016-07-29,21.91
2016-08-01,22.360001
2016-08-02,22.25
2016-08-03,21.799999
2016-08-04,22.65
2016-08-05,21.67
2016-08-08,21.48
2016-08-09,21.67
2016-08-10,22.190001000000002
2016-08-11,22.030001000000002
2016-08-12,21.91
2016-08-15,20.76
2016-08-16,20.16
2016-08-17,19.559998999999998
2016-08-18,19.780001000000002
2016-08-19,19.17
2016-08-22,18.540001
2016-08-23,18.200001
2016-08-24,17.58
2016-08-25,17.799999
2016-08-26,17.73
2016-08-29,17.52
2016-08-30,16.639999
2016-08-31,16.09
2016-09-01,16.620001000000002
2016-09-02,17.040001
2016-09-06,17.76
2016-09-07,17.59
2016-09-08,17.17
2016-09-09,16.16
2016-09-12,16.459999
2016-09-13,15.61
2016-09-14,15.72
2016-09-15,15.53
2016-09-16,15.25
2016-09-19,15.29
2016-09-20,15.11
2016-09-21,16.68
2016-09-22,16.559998999999998
2016-09-23,16.200001
2016-09-26,15.94
2016-09-27,16.17
2016-09-28,16.209999
2016-09-29,16.139999
2016-09-30,15.92
2016-10-03,15.71
2016-10-04,14.2
2016-10-05,14.13
2016-10-06,13.59
2016-10-07,13.43
2016-10-10,13.43
2016-10-11,12.96
2016-10-12,13.29
2016-10-13,13.64
2016-10-14,13.38
2016-10-17,13.36
2016-10-18,14.13
2016-10-19,14.31
2016-10-20,14.04
2016-10-21,13.88
2016-10-24,13.51
2016-10-25,13.83
2016-10-26,13.51
2016-10-27,13.36
2016-10-28,13.52
2016-10-31,13.74
2016-11-01,14.27
2016-11-02,14.1
2016-11-03,14.58
2016-11-04,14.18
2016-11-07,13.4
2016-11-08,13.14
2016-11-09,13.51
2016-11-10,12.46
2016-11-11,11.21
2016-11-14,11.72
2016-11-15,11.95
2016-11-16,11.78
2016-11-17,11.46
2016-11-18,11.43
2016-11-21,11.42
2016-11-22,11.22
2016-11-23,10.59
2016-11-25,10.88
2016-11-28,11.28
2016-11-29,11.1
2016-11-30,10.94
2016-12-01,10.89
2016-12-02,11.45
2016-12-05,11.0
2016-12-06,10.83
2016-12-07,11.15
2016-12-08,11.08
2016-12-09,10.67
2016-12-12,10.59
2016-12-13,10.81
2016-12-14,10.08
2016-12-15,9.54
2016-12-16,9.51
2016-12-19,9.56
2016-12-20,9.82
2016-12-21,9.83
2016-12-22,9.71
2016-12-23,9.88
2016-12-27,10.1
2016-12-28,10.28
2016-12-29,11.03
2016-12-30,10.51
2017-01-03,11.09
2017-01-04,11.25
2017-01-05,11.99
2017-01-06,11.39
2017-01-09,11.33
2017-01-10,11.5
2017-01-11,11.46
2017-01-12,11.89
2017-01-13,12.03
2017-01-17,12.41
2017-01-18,12.14
2017-01-19,12.09
2017-01-20,12.06
2017-01-23,12.48
2017-01-24,12.46
2017-01-25,12.16
2017-01-26,11.74
2017-01-27,12.0
2017-01-30,12.0
2017-01-31,12.71
2017-02-01,12.54
2017-02-02,13.0
2017-02-03,13.03
2017-02-06,13.34
2017-02-07,13.14
2017-02-08,13.52
2017-02-09,13.14
2017-02-10,13.39
2017-02-13,13.18
2017-02-14,13.17
2017-02-15,13.22
2017-02-16,13.29
2017-02-17,12.9
2017-02-21,12.54
2017-02-22,11.81
2017-02-23,11.83
2017-02-24,11.59
2017-02-27,10.99
2017-02-28,11.02
