Date,ACOPF
2018-05-02,8.75
2018-05-03,8.795
2018-05-04,9.16
2018-05-07,9.32
2018-05-08,8.979
2018-05-09,8.94
2018-05-10,9.01
2018-05-11,9.07
2018-05-14,9.25
2018-05-15,9.06
2018-05-16,7.9
2018-05-17,8.05
2018-05-18,7.7
2018-05-21,7.7
2018-05-22,7.33
2018-05-23,7.0
2018-05-24,7.4
2018-05-25,7.5012
2018-05-29,7.199
2018-05-30,7.57
2018-05-31,7.568
2018-06-01,7.345
2018-06-04,7.248
2018-06-05,7.63
2018-06-06,7.625
2018-06-07,7.95
2018-06-08,7.99
2018-06-11,8.15
2018-06-12,8.25
2018-06-13,8.2
2018-06-14,8.17
2018-06-15,8.17
2018-06-18,8.1
2018-06-19,7.894
2018-06-20,8.09
2018-06-21,8.25
2018-06-22,8.2
2018-06-25,8.2
2018-06-26,7.88
2018-06-27,7.86
2018-06-28,7.92
2018-06-29,7.826
2018-07-02,7.61
2018-07-03,7.59
2018-07-05,7.59
2018-07-06,7.8
2018-07-09,7.92
2018-07-10,7.86
2018-07-11,7.86
2018-07-12,7.8
2018-07-13,7.8
2018-07-16,7.75
2018-07-17,7.47
2018-07-18,7.42
2018-07-19,7.18
2018-07-20,7.1603
2018-07-23,7.055
2018-07-24,7.2
2018-07-25,7.395
2018-07-26,7.239
2018-07-27,7.22
2018-07-30,7.2
2018-07-31,7.078
2018-08-01,6.98
2018-08-02,7.0
2018-08-03,6.988
2018-08-06,7.18
2018-08-07,7.16
2018-08-08,6.99
2018-08-09,7.0
2018-08-10,6.97
2018-08-13,7.1
2018-08-14,7.406
2018-08-15,7.16
2018-08-16,7.12
2018-08-17,7.09
2018-08-20,7.13
2018-08-21,7.4
2018-08-22,7.87
2018-08-23,7.86
2018-08-24,7.88
2018-08-27,8.198
2018-08-28,8.4
2018-08-29,8.69
2018-08-30,8.486
2018-08-31,8.315
2018-09-04,8.5
2018-09-05,8.15
2018-09-06,7.815
2018-09-07,7.626
2018-09-10,7.59
2018-09-11,7.87
2018-09-12,7.86
2018-09-13,7.88
2018-09-14,7.825
2018-09-17,8.1
2018-09-18,8.1
2018-09-19,8.095
2018-09-20,8.3501
2018-09-21,8.34
2018-09-24,7.8
2018-09-25,7.82
2018-09-26,7.9
2018-09-27,7.77
2018-09-28,7.5
2018-10-01,7.64
2018-10-02,7.4
2018-10-03,7.15
2018-10-04,6.77
2018-10-05,6.87
2018-10-08,6.731
2018-10-09,6.59
2018-10-10,6.49
2018-10-11,5.9
2018-10-12,6.48
2018-10-15,6.45
2018-10-16,6.37
2018-10-17,6.95
2018-10-18,6.83
2018-10-19,6.94
2018-10-22,6.79
2018-10-23,6.6396
2018-10-24,6.7
2018-10-25,6.51
2018-10-26,6.35
2018-10-29,6.31
2018-10-30,6.815
2018-10-31,6.88
2018-11-01,7.1
2018-11-02,7.17
2018-11-05,6.895
2018-11-06,7.03
2018-11-07,7.09
2018-11-08,7.1
2018-11-09,7.045
2018-11-12,7.095
2018-11-13,7.095
2018-11-14,6.92
2018-11-15,6.9066
2018-11-16,6.95
2018-11-19,7.024
2018-11-20,6.82
2018-11-21,6.74
2018-11-23,7.25
2018-11-26,7.0
2018-11-27,7.09
2018-11-28,7.405
2018-11-29,7.5
2018-11-30,7.36
2018-12-03,7.4125
2018-12-04,7.54
2018-12-06,7.22
2018-12-07,7.524
2018-12-10,7.41
2018-12-11,7.35
2018-12-12,7.51
2018-12-13,7.481
2018-12-14,7.29
2018-12-17,7.23
2018-12-18,7.348
2018-12-19,7.33
2018-12-20,7.14
2018-12-21,6.995
2018-12-24,6.995
2018-12-26,7.125
2018-12-27,7.13
2018-12-28,7.275
2018-12-31,7.3
2019-01-02,7.3
2019-01-03,7.36
2019-01-04,7.25
2019-01-07,7.54
2019-01-08,7.44
2019-01-09,7.705
2019-01-10,7.685
2019-01-11,7.7
2019-01-14,7.6
2019-01-15,7.91
2019-01-16,8.19
2019-01-17,8.5
2019-01-18,8.62
2019-01-22,8.31
2019-01-23,8.41
2019-01-24,8.4
2019-01-25,8.32
2019-01-28,8.39
2019-01-29,8.187
2019-01-30,8.36
2019-01-31,8.63
2019-02-01,8.84
2019-02-04,8.75
2019-02-05,8.86
2019-02-06,8.845
2019-02-07,8.879
2019-02-08,8.83
2019-02-11,9.1
2019-02-12,9.07
2019-02-13,9.3
2019-02-14,9.11
2019-02-15,8.8
2019-02-19,9.4
2019-02-20,9.8
2019-02-21,9.99
2019-02-22,9.95
2019-02-25,10.05
2019-02-26,10.155
2019-02-27,9.98
2019-02-28,9.765
2019-03-01,9.84
2019-03-04,9.915
2019-03-05,10.115
2019-03-06,9.94
2019-03-07,9.735
2019-03-08,9.89
2019-03-11,9.865
2019-03-12,9.83
2019-03-13,9.79
2019-03-14,9.63
2019-03-15,9.605
2019-03-18,9.48
2019-03-19,9.35
2019-03-20,9.585
2019-03-21,9.47
2019-03-22,9.45
2019-03-25,9.4
2019-03-26,9.58
2019-03-27,9.525
2019-03-28,9.78
2019-03-29,9.675
2019-04-01,9.86
2019-04-02,9.88
2019-04-03,9.95
2019-04-04,9.98
2019-04-05,9.83
2019-04-08,9.83
2019-04-09,9.925
2019-04-10,9.92
2019-04-11,9.79
2019-04-12,9.94
2019-04-15,10.38
2019-04-16,10.65
2019-04-17,10.7
2019-04-18,10.41
2019-04-22,10.35
2019-04-23,10.68
2019-04-24,10.95
2019-04-25,10.88
2019-04-26,11.03
2019-04-29,11.175
2019-04-30,11.34
2019-05-01,10.85
2019-05-02,10.85
2019-05-03,11.0
2019-05-06,10.71
2019-05-07,10.75
2019-05-08,10.77
2019-05-09,10.65
2019-05-10,10.52
2019-05-13,10.3
2019-05-14,10.36
2019-05-15,10.61
2019-05-16,10.749
2019-05-17,10.6
2019-05-20,10.6868
2019-05-21,10.4201
2019-05-22,10.52
2019-05-23,10.35
2019-05-24,10.42
2019-05-28,10.295
2019-05-29,10.385
2019-05-30,10.146
2019-05-31,10.22
2019-06-03,10.1
2019-06-04,9.29
2019-06-05,9.55
2019-06-06,9.455
2019-06-07,9.55
2019-06-10,9.6
2019-06-11,9.71
2019-06-12,9.7
2019-06-13,9.75
2019-06-14,9.575
2019-06-17,9.56
2019-06-18,9.3
2019-06-19,9.43
2019-06-20,9.43
2019-06-21,9.43
2019-06-24,9.43
2019-06-25,9.69
2019-06-26,9.66
2019-06-27,9.72
2019-06-28,9.72
2019-07-01,9.61
2019-07-02,9.795
2019-07-03,10.05
2019-07-05,9.8
2019-07-08,10.11
2019-07-09,10.075
2019-07-10,10.858
2019-07-11,11.01
2019-07-12,11.0
2019-07-15,11.135
2019-07-16,10.985
2019-07-17,11.1378
2019-07-18,11.3
2019-07-19,11.49
2019-07-22,11.59
2019-07-23,11.6
2019-07-24,11.36
2019-07-25,11.55
2019-07-26,11.53
2019-07-29,11.66
2019-07-30,11.698
2019-07-31,11.97
2019-08-01,11.5
2019-08-02,11.5
2019-08-05,11.0
2019-08-06,10.89
2019-08-07,10.815
2019-08-08,10.48
2019-08-09,10.48
2019-08-12,10.3
2019-08-13,10.37
2019-08-14,10.25
2019-08-15,10.32
2019-08-16,10.27
2019-08-19,10.47
2019-08-20,10.47
2019-08-21,9.57
2019-08-22,9.37
2019-08-23,9.05
2019-08-26,9.05
2019-08-27,9.07
2019-08-28,9.14
2019-08-29,8.9
2019-08-30,9.17
2019-09-03,9.18
2019-09-04,9.43
2019-09-05,9.7
2019-09-06,9.95
2019-09-09,9.71
2019-09-10,9.4
2019-09-11,9.4
2019-09-12,9.4
2019-09-13,9.07
2019-09-16,9.26
2019-09-17,9.07
2019-09-18,8.75
2019-09-19,8.47
2019-09-20,8.548
2019-09-23,8.63
2019-09-24,8.336
2019-09-25,8.46
2019-09-26,8.285
2019-09-27,8.24
2019-09-30,8.275
2019-10-01,8.43
2019-10-02,8.145
2019-10-03,8.18
2019-10-04,8.18
2019-10-07,8.18
2019-10-08,8.275
2019-10-09,8.21
2019-10-10,8.299
2019-10-11,8.465
2019-10-14,8.08
2019-10-15,8.41
2019-10-16,8.54
2019-10-17,8.495
2019-10-18,8.495
2019-10-21,8.305
2019-10-22,8.39
2019-10-23,8.295
2019-10-24,8.295
2019-10-25,8.235
2019-10-28,8.112
2019-10-29,8.28
2019-10-30,8.29
2019-10-31,8.295
2019-11-01,8.35
2019-11-04,8.49
2019-11-05,8.22
2019-11-06,7.795
2019-11-07,8.05
2019-11-08,7.99
2019-11-11,7.95
2019-11-12,8.045
2019-11-13,8.15
2019-11-14,8.19
2019-11-15,8.152
2019-11-18,8.22
2019-11-19,9.1
2019-11-20,9.3278
2019-11-21,9.455
2019-11-22,9.725
2019-11-25,9.585
2019-11-26,9.61
2019-11-27,9.845
2019-11-29,9.845
2019-12-02,9.98
2019-12-03,9.9
2019-12-04,9.825
2019-12-05,9.97
2019-12-06,9.965
2019-12-09,9.6
2019-12-10,9.91
2019-12-11,9.915
2019-12-12,10.1
2019-12-13,10.075
2019-12-16,10.065
2019-12-17,10.025
2019-12-18,10.065
2019-12-19,10.28
2019-12-20,10.1
2019-12-23,10.35
2019-12-24,10.35
2019-12-26,10.0
2019-12-27,9.95
2019-12-30,10.24
2019-12-31,10.14
2020-01-02,9.87
2020-01-03,9.65
2020-01-06,9.76
2020-01-07,9.655
2020-01-08,9.68
2020-01-09,9.78
2020-01-10,9.84
2020-01-13,9.95
2020-01-14,9.67
2020-01-15,9.67
2020-01-16,9.9
2020-01-17,9.94
2020-01-21,9.85
2020-01-22,10.51
2020-01-23,10.5
2020-01-24,10.485
2020-01-27,10.245
2020-01-28,10.1
2020-01-29,10.1
2020-01-30,9.955
2020-01-31,9.769
2020-02-03,9.585
2020-02-04,9.62
2020-02-05,9.68
2020-02-06,9.7
2020-02-07,9.7
2020-02-10,9.75
2020-02-11,10.07
2020-02-12,10.145
2020-02-13,10.11
2020-02-14,10.25
2020-02-18,10.375
2020-02-19,10.41
2020-02-20,10.4
2020-02-21,10.14
2020-02-24,9.72
2020-02-25,9.72
2020-02-26,10.2
2020-02-27,10.2
2020-02-28,9.94
2020-03-02,10.23
2020-03-03,10.56
2020-03-04,10.75
2020-03-05,10.805
2020-03-06,10.835
2020-03-09,10.275
2020-03-10,10.1
2020-03-11,10.0875
2020-03-12,8.921
2020-03-13,9.43
2020-03-16,8.52
2020-03-17,8.7
2020-03-18,8.885
2020-03-19,8.58
2020-03-20,9.1
2020-03-23,8.58
2020-03-24,8.7
2020-03-25,9.3
2020-03-26,9.85
2020-03-27,9.74
2020-03-30,10.195
2020-03-31,10.07
2020-04-01,10.215
2020-04-02,10.0
2020-04-03,10.0
2020-04-06,10.238
2020-04-07,10.46
2020-04-08,10.9
2020-04-09,10.64
2020-04-13,10.625
2020-04-14,11.35
2020-04-15,11.35
2020-04-16,11.5
2020-04-17,11.661
2020-04-20,11.885
2020-04-21,11.51
2020-04-22,11.69
2020-04-23,11.65
2020-04-24,11.74
2020-04-27,11.92
2020-04-28,12.25
2020-04-29,12.24
2020-04-30,11.75
2020-05-01,11.7
2020-05-04,11.915
2020-05-05,12.15
2020-05-06,11.94
2020-05-07,11.79
2020-05-08,11.89
