Date,UN
1989-07-12,5.65625
1989-07-13,5.6875
1989-07-14,5.7395830000000005
1989-07-17,5.7604169999999995
1989-07-18,5.7708330000000005
1989-07-19,5.8333330000000005
1989-07-20,5.8125
1989-07-21,5.875
1989-07-24,5.8854169999999995
1989-07-25,5.9375
1989-07-26,6.0208330000000005
1989-07-27,5.9895830000000005
1989-07-28,5.9583330000000005
1989-07-31,6.0208330000000005
1989-08-01,6.0416669999999995
1989-08-02,6.0729169999999995
1989-08-03,5.9895830000000005
1989-08-04,5.9375
1989-08-07,5.9166669999999995
1989-08-08,5.9895830000000005
1989-08-09,5.9583330000000005
1989-08-10,6.0
1989-08-11,5.96875
1989-08-14,5.9375
1989-08-15,5.9791669999999995
1989-08-16,6.0104169999999995
1989-08-17,6.0
1989-08-18,6.0208330000000005
1989-08-21,6.03125
1989-08-22,6.0625
1989-08-23,6.0625
1989-08-24,6.1354169999999995
1989-08-25,6.1041669999999995
1989-08-28,6.09375
1989-08-29,6.1041669999999995
1989-08-30,6.125
1989-08-31,6.1145830000000005
1989-09-01,6.0625
1989-09-05,5.9791669999999995
1989-09-06,5.96875
1989-09-07,5.96875
1989-09-08,6.0
1989-09-11,5.9375
1989-09-12,5.90625
1989-09-13,5.90625
1989-09-14,5.90625
1989-09-15,5.9479169999999995
1989-09-18,5.9791669999999995
1989-09-19,6.0
1989-09-20,6.0729169999999995
1989-09-21,6.0625
1989-09-22,6.0625
1989-09-25,6.1041669999999995
1989-09-26,6.0833330000000005
1989-09-27,6.0625
1989-09-28,6.03125
1989-09-29,6.03125
1989-10-02,6.0208330000000005
1989-10-03,6.0520830000000005
1989-10-04,6.125
1989-10-05,6.1458330000000005
1989-10-06,6.2083330000000005
1989-10-09,6.21875
1989-10-10,6.15625
1989-10-11,6.09375
1989-10-12,6.0520830000000005
1989-10-13,5.875
1989-10-16,5.9791669999999995
1989-10-17,5.8854169999999995
1989-10-18,5.9583330000000005
1989-10-19,6.0833330000000005
1989-10-20,6.0208330000000005
1989-10-23,6.0520830000000005
1989-10-24,6.0729169999999995
1989-10-25,6.0208330000000005
1989-10-26,5.96875
1989-10-27,5.9791669999999995
1989-10-30,6.0208330000000005
1989-10-31,6.0520830000000005
1989-11-01,6.0208330000000005
1989-11-02,5.9270830000000005
1989-11-03,5.8541669999999995
1989-11-06,5.7916669999999995
1989-11-07,5.8125
1989-11-08,5.8333330000000005
1989-11-09,5.7291669999999995
1989-11-10,5.8333330000000005
1989-11-13,5.96875
1989-11-14,5.9583330000000005
1989-11-15,6.0729169999999995
1989-11-16,6.0625
1989-11-17,6.0833330000000005
1989-11-20,6.0520830000000005
1989-11-21,6.0625
1989-11-22,6.125
1989-11-24,6.25
1989-11-27,6.3020830000000005
1989-11-28,6.34375
1989-11-29,6.3125
1989-11-30,6.5
1989-12-01,6.6458330000000005
1989-12-04,6.6875
1989-12-05,6.65625
1989-12-06,6.65625
1989-12-07,6.6145830000000005
1989-12-08,6.65625
1989-12-11,6.6979169999999995
1989-12-12,6.8854169999999995
1989-12-13,6.8541669999999995
1989-12-14,6.7708330000000005
1989-12-15,6.78125
1989-12-18,6.6979169999999995
1989-12-19,6.7083330000000005
1989-12-20,6.7395830000000005
1989-12-21,6.75
1989-12-22,6.9166669999999995
1989-12-26,6.9375
1989-12-27,7.0208330000000005
1989-12-28,7.0
1989-12-29,7.0625
1990-01-02,7.0833330000000005
1990-01-03,7.0833330000000005
1990-01-04,7.1458330000000005
1990-01-05,7.0729169999999995
1990-01-08,7.1041669999999995
1990-01-09,7.0208330000000005
1990-01-10,6.9895830000000005
1990-01-11,7.0104169999999995
1990-01-12,6.7708330000000005
1990-01-15,6.75
1990-01-16,6.71875
1990-01-17,6.6666669999999995
1990-01-18,6.625
1990-01-19,6.6354169999999995
1990-01-22,6.40625
1990-01-23,6.6354169999999995
1990-01-24,6.5416669999999995
1990-01-25,6.5
1990-01-26,6.5416669999999995
1990-01-29,6.6145830000000005
1990-01-30,6.5416669999999995
1990-01-31,6.6979169999999995
1990-02-01,6.6666669999999995
1990-02-02,6.6875
1990-02-05,6.6666669999999995
1990-02-06,6.6145830000000005
1990-02-07,6.5833330000000005
1990-02-08,6.5833330000000005
1990-02-09,6.5625
1990-02-12,6.46875
1990-02-13,6.4895830000000005
1990-02-14,6.4895830000000005
1990-02-15,6.46875
1990-02-16,6.4479169999999995
1990-02-20,6.3229169999999995
1990-02-21,6.3229169999999995
1990-02-22,6.25
1990-02-23,6.2083330000000005
1990-02-26,6.1666669999999995
1990-02-27,6.1458330000000005
1990-02-28,6.09375
1990-03-01,6.03125
1990-03-02,6.0833330000000005
1990-03-05,6.0520830000000005
1990-03-06,6.1458330000000005
1990-03-07,6.2083330000000005
1990-03-08,6.3645830000000005
1990-03-09,6.3125
1990-03-12,6.3125
1990-03-13,6.28125
1990-03-14,6.375
1990-03-15,6.4270830000000005
1990-03-16,6.53125
1990-03-19,6.5
1990-03-20,6.4270830000000005
1990-03-21,6.375
1990-03-22,6.3645830000000005
1990-03-23,6.3958330000000005
1990-03-26,6.46875
1990-03-27,6.5
1990-03-28,6.5208330000000005
1990-03-29,6.5416669999999995
1990-03-30,6.5625
1990-04-02,6.4270830000000005
1990-04-03,6.5520830000000005
1990-04-04,6.46875
1990-04-05,6.4895830000000005
1990-04-06,6.5
1990-04-09,6.4895830000000005
1990-04-10,6.53125
1990-04-11,6.5208330000000005
1990-04-12,6.5625
1990-04-16,6.5520830000000005
1990-04-17,6.5416669999999995
1990-04-18,6.5208330000000005
1990-04-19,6.5104169999999995
1990-04-20,6.3645830000000005
1990-04-23,6.2083330000000005
1990-04-24,6.2083330000000005
1990-04-25,6.1875
1990-04-26,6.21875
1990-04-27,6.1354169999999995
1990-04-30,6.1458330000000005
1990-05-01,6.125
1990-05-02,6.28125
1990-05-03,6.2916669999999995
1990-05-04,6.3854169999999995
1990-05-07,6.40625
1990-05-08,6.4583330000000005
1990-05-09,6.4479169999999995
1990-05-10,6.3958330000000005
1990-05-11,6.6458330000000005
1990-05-14,6.7395830000000005
1990-05-15,6.6875
1990-05-16,6.7395830000000005
1990-05-17,6.7916669999999995
1990-05-18,6.78125
1990-05-21,6.7604169999999995
1990-05-22,6.78125
1990-05-23,6.6875
1990-05-24,6.6458330000000005
1990-05-25,6.5833330000000005
1990-05-29,6.7395830000000005
1990-05-30,6.8020830000000005
1990-05-31,6.7395830000000005
1990-06-01,6.8645830000000005
1990-06-04,6.9583330000000005
1990-06-05,6.9270830000000005
1990-06-06,6.9166669999999995
1990-06-07,6.9270830000000005
1990-06-08,6.8229169999999995
1990-06-11,6.84375
1990-06-12,6.8854169999999995
1990-06-13,6.8958330000000005
1990-06-14,6.9270830000000005
1990-06-15,6.9166669999999995
1990-06-18,6.8229169999999995
1990-06-19,6.8854169999999995
1990-06-20,6.8958330000000005
1990-06-21,6.9479169999999995
1990-06-22,6.96875
1990-06-25,6.96875
1990-06-26,7.0520830000000005
1990-06-27,7.1666669999999995
1990-06-28,7.1458330000000005
1990-06-29,7.125
1990-07-02,7.1979169999999995
1990-07-03,7.25
1990-07-05,7.1145830000000005
1990-07-06,7.1979169999999995
1990-07-09,7.1770830000000005
1990-07-10,7.1354169999999995
1990-07-11,7.2291669999999995
1990-07-12,7.2916669999999995
1990-07-13,7.3125
1990-07-16,7.3958330000000005
1990-07-17,7.3958330000000005
1990-07-18,7.375
1990-07-19,7.3645830000000005
1990-07-20,7.34375
1990-07-23,7.21875
1990-07-24,7.2395830000000005
1990-07-25,7.28125
1990-07-26,7.1979169999999995
1990-07-27,7.2395830000000005
1990-07-30,7.34375
1990-07-31,7.3958330000000005
1990-08-01,7.3854169999999995
1990-08-02,7.28125
1990-08-03,7.0104169999999995
1990-08-06,6.8541669999999995
1990-08-07,6.9270830000000005
1990-08-08,6.9166669999999995
1990-08-09,6.8958330000000005
1990-08-10,6.84375
1990-08-13,6.9791669999999995
1990-08-14,7.0
1990-08-15,7.125
1990-08-16,7.03125
1990-08-17,7.0208330000000005
1990-08-20,6.8854169999999995
1990-08-21,6.7395830000000005
1990-08-22,6.6979169999999995
1990-08-23,6.5625
1990-08-24,6.5625
1990-08-27,6.7916669999999995
1990-08-28,6.7291669999999995
1990-08-29,6.7395830000000005
1990-08-30,6.625
1990-08-31,6.75
1990-09-04,6.6458330000000005
1990-09-05,6.7395830000000005
1990-09-06,6.7083330000000005
1990-09-07,6.7291669999999995
1990-09-10,6.7708330000000005
1990-09-11,6.7083330000000005
1990-09-12,6.7708330000000005
1990-09-13,6.75
1990-09-14,6.71875
1990-09-17,6.7604169999999995
1990-09-18,6.7604169999999995
1990-09-19,6.7083330000000005
1990-09-20,6.5104169999999995
1990-09-21,6.4583330000000005
1990-09-24,6.40625
1990-09-25,6.46875
1990-09-26,6.40625
1990-09-27,6.4479169999999995
1990-09-28,6.4583330000000005
1990-10-01,6.6770830000000005
1990-10-02,6.71875
1990-10-03,6.8125
1990-10-04,6.75
1990-10-05,6.8125
1990-10-08,6.9270830000000005
1990-10-09,6.78125
1990-10-10,6.78125
1990-10-11,6.8229169999999995
1990-10-12,6.9270830000000005
1990-10-15,6.9583330000000005
1990-10-16,7.0104169999999995
1990-10-17,7.0104169999999995
1990-10-18,7.1875
1990-10-19,7.1770830000000005
1990-10-22,7.15625
1990-10-23,7.2395830000000005
1990-10-24,7.3125
1990-10-25,7.3020830000000005
1990-10-26,7.2083330000000005
1990-10-29,7.1666669999999995
1990-10-30,7.1458330000000005
1990-10-31,7.1979169999999995
1990-11-01,7.1875
1990-11-02,7.2708330000000005
1990-11-05,7.3020830000000005
1990-11-06,7.25
1990-11-07,7.125
1990-11-08,7.125
1990-11-09,7.1354169999999995
1990-11-12,7.2395830000000005
1990-11-13,7.1875
1990-11-14,7.28125
1990-11-15,7.21875
1990-11-16,7.28125
1990-11-19,7.3541669999999995
1990-11-20,7.375
1990-11-21,7.375
1990-11-23,7.2604169999999995
1990-11-26,7.1666669999999995
1990-11-27,7.2083330000000005
1990-11-28,7.1458330000000005
1990-11-29,7.09375
1990-11-30,7.21875
1990-12-03,7.2395830000000005
1990-12-04,7.28125
1990-12-05,7.3125
1990-12-06,7.3958330000000005
1990-12-07,7.46875
1990-12-10,7.46875
1990-12-11,7.4583330000000005
1990-12-12,7.5729169999999995
1990-12-13,7.5520830000000005
1990-12-14,7.5208330000000005
1990-12-17,7.4479169999999995
1990-12-18,7.5416669999999995
1990-12-19,7.5104169999999995
1990-12-20,7.3854169999999995
1990-12-21,7.3958330000000005
1990-12-24,7.3229169999999995
1990-12-26,7.375
1990-12-27,7.375
1990-12-28,7.5
1990-12-31,7.5416669999999995
1991-01-02,7.5
1991-01-03,7.46875
1991-01-04,7.3645830000000005
1991-01-07,7.0833330000000005
1991-01-08,7.09375
1991-01-09,6.9375
1991-01-10,7.0729169999999995
1991-01-11,7.0520830000000005
1991-01-14,6.9791669999999995
1991-01-15,6.9479169999999995
1991-01-16,6.875
1991-01-17,7.2395830000000005
1991-01-18,7.3333330000000005
1991-01-21,7.25
1991-01-22,7.1666669999999995
1991-01-23,7.25
1991-01-24,7.3125
1991-01-25,7.2916669999999995
1991-01-28,7.2395830000000005
1991-01-29,7.1666669999999995
1991-01-30,7.2604169999999995
1991-01-31,7.28125
1991-02-01,7.1875
1991-02-04,7.2083330000000005
1991-02-05,7.21875
1991-02-06,7.3541669999999995
1991-02-07,7.3645830000000005
1991-02-08,7.4166669999999995
1991-02-11,7.6770830000000005
1991-02-12,7.5625
1991-02-13,7.65625
1991-02-14,7.625
1991-02-15,7.7291669999999995
1991-02-19,7.6875
1991-02-20,7.5625
1991-02-21,7.53125
1991-02-22,7.4479169999999995
1991-02-25,7.4479169999999995
1991-02-26,7.1979169999999995
1991-02-27,7.1979169999999995
1991-02-28,7.1666669999999995
1991-03-01,7.1666669999999995
1991-03-04,7.1770830000000005
1991-03-05,7.34375
1991-03-06,7.3541669999999995
1991-03-07,7.375
1991-03-08,7.3541669999999995
1991-03-11,7.2083330000000005
1991-03-12,7.21875
1991-03-13,7.2604169999999995
1991-03-14,7.3125
1991-03-15,7.2708330000000005
1991-03-18,7.1875
1991-03-19,7.0104169999999995
1991-03-20,7.0729169999999995
1991-03-21,7.09375
1991-03-22,7.0729169999999995
1991-03-25,7.0208330000000005
1991-03-26,7.03125
1991-03-27,7.0104169999999995
1991-03-28,7.1354169999999995
1991-04-01,7.15625
1991-04-02,7.2604169999999995
1991-04-03,7.28125
1991-04-04,7.3333330000000005
1991-04-05,7.1979169999999995
1991-04-08,7.2291669999999995
1991-04-09,7.28125
1991-04-10,7.25
1991-04-11,7.3541669999999995
1991-04-12,7.2916669999999995
1991-04-15,7.375
1991-04-16,7.3645830000000005
1991-04-17,7.3541669999999995
1991-04-18,7.2291669999999995
1991-04-19,7.0833330000000005
1991-04-22,6.9791669999999995
1991-04-23,7.0625
1991-04-24,7.0208330000000005
1991-04-25,6.9270830000000005
1991-04-26,6.8020830000000005
1991-04-29,6.7395830000000005
1991-04-30,6.8958330000000005
1991-05-01,6.9166669999999995
1991-05-02,6.8645830000000005
1991-05-03,6.84375
1991-05-06,6.84375
1991-05-07,6.8645830000000005
1991-05-08,6.8958330000000005
1991-05-09,6.8020830000000005
1991-05-10,6.7916669999999995
1991-05-13,6.8125
1991-05-14,6.7916669999999995
1991-05-15,6.7708330000000005
1991-05-16,6.8333330000000005
1991-05-17,6.7708330000000005
1991-05-20,6.71875
1991-05-21,6.7916669999999995
1991-05-22,6.7916669999999995
1991-05-23,6.7083330000000005
1991-05-24,6.84375
1991-05-28,7.0625
1991-05-29,7.0729169999999995
1991-05-30,7.0520830000000005
1991-05-31,7.0729169999999995
1991-06-03,7.09375
1991-06-04,7.0729169999999995
1991-06-05,7.0625
1991-06-06,7.03125
1991-06-07,6.9166669999999995
1991-06-10,6.90625
1991-06-11,6.9270830000000005
1991-06-12,6.8020830000000005
1991-06-13,6.7708330000000005
1991-06-14,6.8020830000000005
1991-06-17,6.7604169999999995
1991-06-18,6.7604169999999995
1991-06-19,6.7604169999999995
1991-06-20,6.7395830000000005
1991-06-21,6.7604169999999995
1991-06-24,6.7083330000000005
1991-06-25,6.7291669999999995
1991-06-26,6.71875
1991-06-27,6.71875
1991-06-28,6.6354169999999995
1991-07-01,6.7291669999999995
1991-07-02,6.65625
1991-07-03,6.625
1991-07-05,6.6354169999999995
1991-07-08,6.6666669999999995
1991-07-09,6.6354169999999995
1991-07-10,6.6145830000000005
1991-07-11,6.5208330000000005
1991-07-12,6.5729169999999995
1991-07-15,6.6145830000000005
1991-07-16,6.6145830000000005
1991-07-17,6.625
1991-07-18,6.7083330000000005
1991-07-19,6.7083330000000005
1991-07-22,6.7395830000000005
1991-07-23,6.7604169999999995
1991-07-24,6.8333330000000005
1991-07-25,6.8229169999999995
1991-07-26,6.8541669999999995
1991-07-29,6.84375
1991-07-30,6.8645830000000005
1991-07-31,6.8958330000000005
1991-08-01,6.8958330000000005
1991-08-02,6.9166669999999995
1991-08-05,6.9270830000000005
1991-08-06,6.96875
1991-08-07,6.9270830000000005
1991-08-08,6.8333330000000005
1991-08-09,6.78125
1991-08-12,6.78125
1991-08-13,6.7708330000000005
1991-08-14,6.7291669999999995
1991-08-15,6.6666669999999995
1991-08-16,6.6145830000000005
1991-08-19,6.3020830000000005
1991-08-20,6.3958330000000005
1991-08-21,6.7083330000000005
1991-08-22,6.7604169999999995
1991-08-23,6.71875
1991-08-26,6.6770830000000005
1991-08-27,6.6770830000000005
1991-08-28,6.7291669999999995
1991-08-29,6.75
1991-08-30,6.75
1991-09-03,6.8645830000000005
1991-09-04,6.84375
1991-09-05,6.8333330000000005
1991-09-06,6.9166669999999995
1991-09-09,6.9583330000000005
1991-09-10,6.9479169999999995
1991-09-11,6.9375
1991-09-12,7.0208330000000005
1991-09-13,6.9895830000000005
1991-09-16,7.0416669999999995
1991-09-17,7.0
1991-09-18,6.9479169999999995
1991-09-19,6.8854169999999995
1991-09-20,6.90625
1991-09-23,6.90625
1991-09-24,6.9270830000000005
1991-09-25,6.9270830000000005
1991-09-26,6.9375
1991-09-27,6.9895830000000005
1991-09-30,7.1666669999999995
1991-10-01,7.2708330000000005
1991-10-02,7.28125
1991-10-03,7.25
1991-10-04,7.15625
1991-10-07,7.1041669999999995
1991-10-08,7.0625
1991-10-09,6.9479169999999995
1991-10-10,6.9583330000000005
1991-10-11,6.9791669999999995
1991-10-14,7.0520830000000005
1991-10-15,7.0104169999999995
1991-10-16,7.0
1991-10-17,7.0833330000000005
1991-10-18,7.125
1991-10-21,7.1354169999999995
1991-10-22,7.1770830000000005
1991-10-23,7.21875
1991-10-24,7.1145830000000005
1991-10-25,7.1354169999999995
1991-10-28,7.21875
1991-10-29,7.3229169999999995
1991-10-30,7.3541669999999995
1991-10-31,7.3125
1991-11-01,7.3645830000000005
1991-11-04,7.4479169999999995
1991-11-05,7.40625
1991-11-06,7.4270830000000005
1991-11-07,7.5416669999999995
1991-11-08,7.75
1991-11-11,7.84375
1991-11-12,7.9166669999999995
1991-11-13,7.875
1991-11-14,7.875
1991-11-15,7.75
1991-11-18,7.8125
1991-11-19,7.6875
1991-11-20,7.7083330000000005
1991-11-21,7.7916669999999995
1991-11-22,7.8125
1991-11-25,7.8333330000000005
1991-11-26,7.7604169999999995
1991-11-27,7.6979169999999995
1991-11-29,7.6145830000000005
1991-12-02,7.7708330000000005
1991-12-03,7.75
1991-12-04,7.7708330000000005
1991-12-05,7.7708330000000005
1991-12-06,7.9166669999999995
1991-12-09,8.020833
1991-12-10,8.072917
1991-12-11,8.083333
1991-12-12,8.125
1991-12-13,8.229167
1991-12-16,8.197917
1991-12-17,8.177083
1991-12-18,8.15625
1991-12-19,8.177083
1991-12-20,8.229167
1991-12-23,8.333333
1991-12-24,8.364583
1991-12-26,8.447917
1991-12-27,8.5
1991-12-30,8.770833
1991-12-31,8.854167
1992-01-02,8.822917
1992-01-03,8.770833
1992-01-06,8.791667
1992-01-07,8.6875
1992-01-08,8.645833
1992-01-09,8.53125
1992-01-10,8.302083
1992-01-13,8.416667
1992-01-14,8.541667
1992-01-15,8.447917
1992-01-16,8.354167
1992-01-17,8.375
1992-01-20,8.40625
1992-01-21,8.385417
1992-01-22,8.447917
1992-01-23,8.354167
1992-01-24,8.427083
1992-01-27,8.479167
1992-01-28,8.552083
1992-01-29,8.510417
1992-01-30,8.510417
1992-01-31,8.489583
1992-02-03,8.59375
1992-02-04,8.625
1992-02-05,8.65625
1992-02-06,8.697917
1992-02-07,8.645833
1992-02-10,8.666667
1992-02-11,8.635417
1992-02-12,8.604167
1992-02-13,8.552083
1992-02-14,8.510417
1992-02-18,8.552083
1992-02-19,8.645833
1992-02-20,8.854167
1992-02-21,8.65625
1992-02-24,8.677083
1992-02-25,8.3125
1992-02-26,8.375
1992-02-27,8.447917
1992-02-28,8.375
1992-03-02,8.354167
1992-03-03,8.34375
1992-03-04,8.3125
1992-03-05,8.270833
1992-03-06,8.302083
1992-03-09,8.34375
1992-03-10,8.291667
1992-03-11,8.229167
1992-03-12,8.1875
1992-03-13,8.208333
1992-03-16,8.166667
1992-03-17,8.21875
1992-03-18,8.145833
1992-03-19,8.104167
1992-03-20,8.15625
1992-03-23,8.208333
1992-03-24,8.208333
1992-03-25,8.25
1992-03-26,8.208333
1992-03-27,8.197917
1992-03-30,8.177083
1992-03-31,8.166667
1992-04-01,8.166667
1992-04-02,8.15625
1992-04-03,8.25
1992-04-06,8.333333
1992-04-07,8.25
1992-04-08,8.177083
1992-04-09,8.21875
1992-04-10,8.28125
1992-04-13,8.25
1992-04-14,8.364583
1992-04-15,8.510417
1992-04-16,8.520833
1992-04-20,8.4375
1992-04-21,8.427083
1992-04-22,8.447917
1992-04-23,8.5625
1992-04-24,8.520833
1992-04-27,8.53125
1992-04-28,8.46875
1992-04-29,8.4375
1992-04-30,8.447917
1992-05-01,8.385417
1992-05-04,8.447917
1992-05-05,8.447917
1992-05-06,8.59375
1992-05-07,8.489583
1992-05-08,8.59375
1992-05-11,8.739583
1992-05-12,8.739583
1992-05-13,8.791667
1992-05-14,8.791667
1992-05-15,8.510417
1992-05-18,8.635417
1992-05-19,8.65625
1992-05-20,8.604167
1992-05-21,8.510417
1992-05-22,8.5
1992-05-26,8.479167
1992-05-27,8.395833
1992-05-28,8.416667
1992-05-29,8.416667
1992-06-01,8.458333
1992-06-02,8.447917
1992-06-03,8.53125
1992-06-04,8.510417
1992-06-05,8.541667
1992-06-08,8.5625
1992-06-09,8.552083
1992-06-10,8.572917
1992-06-11,8.666667
1992-06-12,8.635417
1992-06-15,8.75
1992-06-16,8.802083
1992-06-17,8.71875
1992-06-18,8.697917
1992-06-19,8.6875
1992-06-22,8.666667
1992-06-23,8.760417
1992-06-24,8.854167
1992-06-25,8.947917
1992-06-26,8.927083
1992-06-29,9.03125
1992-06-30,9.03125
1992-07-01,9.03125
1992-07-02,9.052083
1992-07-06,9.072917
1992-07-07,9.135417
1992-07-08,9.21875
1992-07-09,9.15625
1992-07-10,9.208333
1992-07-13,9.229167
1992-07-14,9.28125
1992-07-15,9.291667
1992-07-16,9.375
1992-07-17,9.34375
1992-07-20,9.135417
1992-07-21,9.072917
1992-07-22,8.958333
1992-07-23,9.03125
1992-07-24,8.822917
1992-07-27,8.822917
1992-07-28,8.979167
1992-07-29,9.114583
1992-07-30,9.114583
1992-07-31,9.15625
1992-08-03,9.177083
1992-08-04,9.197917
1992-08-05,9.177083
1992-08-06,9.15625
1992-08-07,9.239583
1992-08-10,9.3125
1992-08-11,9.28125
1992-08-12,9.177083
1992-08-13,9.25
1992-08-14,9.3125
1992-08-17,9.25
1992-08-18,9.229167
1992-08-19,9.229167
1992-08-20,9.28125
1992-08-21,9.333333
1992-08-24,9.364583
1992-08-25,9.333333
1992-08-26,9.291667
1992-08-27,9.28125
1992-08-28,9.34375
1992-08-31,9.375
1992-09-01,9.40625
1992-09-02,9.489583
1992-09-03,9.416667
1992-09-04,9.447917
1992-09-08,9.479167
1992-09-09,9.4375
1992-09-10,9.510417
1992-09-11,9.3125
1992-09-14,9.5
1992-09-15,9.322917
1992-09-16,9.270833
1992-09-17,9.40625
1992-09-18,9.479167
1992-09-21,9.385417
1992-09-22,9.260417
1992-09-23,9.1875
1992-09-24,9.21875
1992-09-25,9.25
1992-09-28,9.479167
1992-09-29,9.65625
1992-09-30,9.645833
1992-10-01,9.6875
1992-10-02,9.697917
1992-10-05,9.604167
1992-10-06,9.458333
1992-10-07,9.270833
1992-10-08,9.197917
1992-10-09,9.041667
1992-10-12,9.260417
1992-10-13,9.28125
1992-10-14,9.322917
1992-10-15,9.354167
1992-10-16,9.197917
1992-10-19,9.125
1992-10-20,9.15625
1992-10-21,9.166667
1992-10-22,9.21875
1992-10-23,9.197917
1992-10-26,9.229167
1992-10-27,9.291667
1992-10-28,9.21875
1992-10-29,9.1875
1992-10-30,9.083333
1992-11-02,9.0
1992-11-03,9.083333
1992-11-04,9.010417
1992-11-05,9.041667
1992-11-06,8.6875
1992-11-09,8.59375
1992-11-10,8.541667
1992-11-11,8.65625
1992-11-12,8.6875
1992-11-13,8.645833
1992-11-16,8.53125
1992-11-17,8.4375
1992-11-18,8.5625
1992-11-19,8.59375
1992-11-20,8.479167
1992-11-23,8.458333
1992-11-24,8.395833
1992-11-25,8.416667
1992-11-27,8.416667
1992-11-30,8.520833
1992-12-01,8.614583
1992-12-02,8.604167
1992-12-03,8.604167
1992-12-04,8.625
1992-12-07,8.885417
1992-12-08,8.916667
1992-12-09,8.84375
1992-12-10,8.8125
1992-12-11,8.8125
1992-12-14,8.822917
1992-12-15,8.84375
1992-12-16,8.8125
1992-12-17,8.854167
1992-12-18,8.875
1992-12-21,8.947917
1992-12-22,8.947917
1992-12-23,8.9375
1992-12-24,8.947917
1992-12-28,8.75
1992-12-29,8.739583
1992-12-30,8.75
1992-12-31,8.6875
1993-01-04,8.625
1993-01-05,8.666667
1993-01-06,8.645833
1993-01-07,8.572917
1993-01-08,8.541667
1993-01-11,8.583333
1993-01-12,8.5625
1993-01-13,8.625
1993-01-14,8.697917
1993-01-15,8.71875
1993-01-18,8.78125
1993-01-19,8.875
1993-01-20,8.875
1993-01-21,8.875
1993-01-22,8.958333
1993-01-25,9.03125
1993-01-26,8.989583
1993-01-27,8.947917
1993-01-28,8.958333
1993-01-29,8.833333
1993-02-01,8.760417
1993-02-02,8.760417
1993-02-03,8.8125
1993-02-04,8.822917
1993-02-05,8.802083
1993-02-08,8.770833
1993-02-09,8.75
1993-02-10,8.71875
1993-02-11,8.739583
1993-02-12,8.739583
1993-02-16,8.791667
1993-02-17,8.854167
1993-02-18,8.854167
1993-02-19,8.864583
1993-02-22,8.958333
1993-02-23,9.114583
1993-02-24,9.28125
1993-02-25,9.322917
1993-02-26,9.5625
1993-03-01,9.4375
1993-03-02,9.5
1993-03-03,9.427083
1993-03-04,9.5
1993-03-05,9.479167
1993-03-08,9.708333
1993-03-09,9.604167
1993-03-10,9.666667
1993-03-11,9.677083
1993-03-12,9.614583
1993-03-15,9.635417
1993-03-16,9.614583
1993-03-17,9.520833
1993-03-18,9.697917
1993-03-19,9.770833
1993-03-22,9.697917
1993-03-23,9.614583
1993-03-24,9.458333
1993-03-25,9.458333
1993-03-26,9.520833
1993-03-29,9.65625
1993-03-30,9.6875
1993-03-31,9.739583
1993-04-01,9.854167
1993-04-02,9.791667
1993-04-05,9.71875
1993-04-06,9.520833
1993-04-07,9.479167
1993-04-08,9.40625
1993-04-12,9.572917
1993-04-13,9.614583
1993-04-14,9.635417
1993-04-15,9.635417
1993-04-16,9.510417
1993-04-19,9.71875
1993-04-20,9.760417
1993-04-21,9.677083
1993-04-22,9.625
1993-04-23,9.614583
1993-04-26,9.65625
1993-04-27,9.604167
1993-04-28,9.479167
1993-04-29,9.395833
1993-04-30,9.4375
1993-05-03,9.46875
1993-05-04,9.552083
1993-05-05,9.40625
1993-05-06,9.395833
1993-05-07,9.322917
1993-05-10,9.302083
1993-05-11,9.25
1993-05-12,9.28125
1993-05-13,9.260417
1993-05-14,9.125
1993-05-17,9.03125
1993-05-18,8.791667
1993-05-19,8.8125
1993-05-20,8.75
1993-05-21,8.6875
1993-05-24,8.822917
1993-05-25,8.947917
1993-05-26,9.0
1993-05-27,9.041667
1993-05-28,8.989583
1993-06-01,9.010417
1993-06-02,9.0
1993-06-03,8.9375
1993-06-04,8.885417
1993-06-07,8.90625
1993-06-08,8.90625
1993-06-09,8.9375
1993-06-10,8.947917
1993-06-11,9.010417
1993-06-14,9.052083
1993-06-15,8.989583
1993-06-16,8.885417
1993-06-17,8.875
1993-06-18,8.75
1993-06-21,8.90625
1993-06-22,8.947917
1993-06-23,8.895833
1993-06-24,8.802083
1993-06-25,8.791667
1993-06-28,8.875
1993-06-29,8.864583
1993-06-30,8.8125
1993-07-01,8.875
1993-07-02,8.822917
1993-07-06,8.75
1993-07-07,8.75
1993-07-08,8.822917
1993-07-09,8.645833
1993-07-12,8.604167
1993-07-13,8.375
1993-07-14,8.270833
1993-07-15,8.291667
1993-07-16,8.291667
1993-07-19,8.354167
1993-07-20,8.125
1993-07-21,8.145833
1993-07-22,8.166667
1993-07-23,8.135417
1993-07-26,8.15625
1993-07-27,8.15625
1993-07-28,8.166667
1993-07-29,8.135417
1993-07-30,8.0625
1993-08-02,8.197917
1993-08-03,8.145833
1993-08-04,8.041667
1993-08-05,7.9895830000000005
1993-08-06,8.041667
1993-08-09,8.09375
1993-08-10,8.09375
1993-08-11,8.145833
1993-08-12,8.145833
1993-08-13,8.25
1993-08-16,8.46875
1993-08-17,8.552083
1993-08-18,8.78125
1993-08-19,8.697917
1993-08-20,8.697917
1993-08-23,8.6875
1993-08-24,8.770833
1993-08-25,8.75
