Date,WPX
2016-10-10,12.79
2016-10-11,12.38
2016-10-12,12.37
2016-10-13,12.53
2016-10-14,12.43
2016-10-17,12.42
2016-10-18,12.39
2016-10-19,12.94
2016-10-20,12.85
2016-10-21,12.68
2016-10-24,12.3
2016-10-25,11.63
2016-10-26,11.34
2016-10-27,11.64
2016-10-28,11.3
2016-10-31,10.86
2016-11-01,10.79
2016-11-02,10.56
2016-11-03,11.82
2016-11-04,11.46
2016-11-07,11.74
2016-11-08,11.56
2016-11-09,12.03
2016-11-10,12.16
2016-11-11,12.06
2016-11-14,12.11
2016-11-15,12.82
2016-11-16,12.88
2016-11-17,12.67
2016-11-18,12.65
2016-11-21,13.31
2016-11-22,13.2
2016-11-23,13.43
2016-11-25,13.28
2016-11-28,12.75
2016-11-29,12.18
2016-11-30,15.54
2016-12-01,15.0
2016-12-02,15.21
2016-12-05,14.72
2016-12-06,15.15
2016-12-07,14.93
2016-12-08,14.9
2016-12-09,14.82
2016-12-12,14.54
2016-12-13,15.17
2016-12-14,14.42
2016-12-15,14.38
2016-12-16,14.67
2016-12-19,15.09
2016-12-20,14.93
2016-12-21,14.71
2016-12-22,14.89
2016-12-23,14.99
2016-12-27,15.08
2016-12-28,14.8
2016-12-29,14.55
2016-12-30,14.57
2017-01-03,14.93
2017-01-04,15.26
2017-01-05,14.95
2017-01-06,14.57
2017-01-09,13.85
2017-01-10,13.92
2017-01-11,13.97
2017-01-12,13.78
2017-01-13,13.72
2017-01-17,14.11
2017-01-18,14.17
2017-01-19,13.91
2017-01-20,13.71
2017-01-23,13.56
2017-01-24,13.66
2017-01-25,13.83
2017-01-26,14.27
2017-01-27,14.28
2017-01-30,14.09
2017-01-31,13.93
2017-02-01,13.89
2017-02-02,13.85
2017-02-03,14.08
2017-02-06,13.59
2017-02-07,12.98
2017-02-08,13.01
2017-02-09,13.36
2017-02-10,13.7
2017-02-13,13.89
2017-02-14,14.03
2017-02-15,13.8
2017-02-16,13.61
2017-02-17,13.52
2017-02-21,13.74
2017-02-22,13.2
2017-02-23,13.36
2017-02-24,12.81
2017-02-27,12.98
2017-02-28,12.9
2017-03-01,13.27
2017-03-02,12.87
2017-03-03,12.86
2017-03-06,13.05
2017-03-07,12.85
2017-03-08,11.89
2017-03-09,12.22
2017-03-10,12.34
2017-03-13,12.4
2017-03-14,12.01
2017-03-15,12.56
2017-03-16,12.46
2017-03-17,12.45
2017-03-20,12.58
2017-03-21,12.09
2017-03-22,11.89
2017-03-23,12.06
2017-03-24,12.34
2017-03-27,12.52
2017-03-28,12.75
2017-03-29,13.13
2017-03-30,13.01
2017-03-31,13.39
2017-04-03,13.32
2017-04-04,13.57
2017-04-05,13.18
2017-04-06,13.23
2017-04-07,13.0
2017-04-10,13.24
2017-04-11,12.94
2017-04-12,12.9
2017-04-13,12.6
2017-04-17,12.93
2017-04-18,12.77
2017-04-19,12.13
2017-04-20,12.21
2017-04-21,12.08
2017-04-24,12.0
2017-04-25,12.39
2017-04-26,12.26
2017-04-27,11.94
2017-04-28,11.93
2017-05-01,11.85
2017-05-02,11.6
2017-05-03,11.72
2017-05-04,11.04
2017-05-05,11.71
2017-05-08,11.75
2017-05-09,11.73
2017-05-10,12.23
2017-05-11,12.18
2017-05-12,12.23
2017-05-15,12.39
2017-05-16,12.35
2017-05-17,12.15
2017-05-18,12.18
2017-05-19,12.65
2017-05-22,12.4
2017-05-23,12.42
2017-05-24,12.14
2017-05-25,11.69
2017-05-26,11.76
2017-05-30,11.08
2017-05-31,10.82
2017-06-01,11.0
2017-06-02,11.0
2017-06-05,10.9
2017-06-06,11.35
2017-06-07,10.14
2017-06-08,9.67
2017-06-09,10.07
2017-06-12,9.94
2017-06-13,10.56
2017-06-14,9.74
2017-06-15,9.26
2017-06-16,9.15
2017-06-19,9.01
2017-06-20,9.27
2017-06-21,8.71
2017-06-22,9.13
2017-06-23,9.35
2017-06-26,9.3
2017-06-27,9.24
2017-06-28,9.52
2017-06-29,9.54
2017-06-30,9.66
2017-07-03,9.98
2017-07-05,9.69
2017-07-06,9.27
2017-07-07,9.29
2017-07-10,9.59
2017-07-11,9.67
2017-07-12,9.6
2017-07-13,9.71
2017-07-14,9.9
2017-07-17,9.96
2017-07-18,9.7
2017-07-19,10.3
2017-07-20,10.13
2017-07-21,10.0
2017-07-24,10.21
2017-07-25,10.59
2017-07-26,10.71
2017-07-27,10.88
2017-07-28,10.87
2017-07-31,10.78
2017-08-01,10.84
2017-08-02,10.6
2017-08-03,9.67
2017-08-04,10.41
2017-08-07,10.23
2017-08-08,10.3
2017-08-09,10.2
2017-08-10,10.17
2017-08-11,10.16
2017-08-14,9.92
2017-08-15,9.8
2017-08-16,9.56
2017-08-17,9.51
2017-08-18,9.75
2017-08-21,9.62
2017-08-22,9.73
2017-08-23,9.96
2017-08-24,9.91
2017-08-25,9.94
2017-08-28,9.66
2017-08-29,9.74
2017-08-30,9.84
2017-08-31,9.99
2017-09-01,10.01
2017-09-05,10.15
2017-09-06,10.39
2017-09-07,10.1
2017-09-08,9.62
2017-09-11,9.79
2017-09-12,9.97
2017-09-13,10.55
2017-09-14,10.5
2017-09-15,10.57
2017-09-18,10.67
2017-09-19,10.74
2017-09-20,11.06
2017-09-21,11.2
2017-09-22,11.21
2017-09-25,11.54
2017-09-26,11.45
2017-09-27,11.51
2017-09-28,11.48
2017-09-29,11.5
2017-10-02,11.37
2017-10-03,11.42
2017-10-04,11.34
2017-10-05,11.36
2017-10-06,11.04
2017-10-09,10.99
2017-10-10,10.95
2017-10-11,11.1
2017-10-12,10.93
2017-10-13,10.74
2017-10-16,10.9
2017-10-17,10.97
2017-10-18,10.95
2017-10-19,10.68
2017-10-20,10.62
2017-10-23,10.36
2017-10-24,10.34
2017-10-25,10.22
2017-10-26,10.36
2017-10-27,10.91
2017-10-30,10.93
2017-10-31,11.28
2017-11-01,11.7
2017-11-02,12.13
2017-11-03,12.4
2017-11-06,12.9
2017-11-07,12.93
2017-11-08,12.62
2017-11-09,12.87
2017-11-10,12.64
2017-11-13,12.31
2017-11-14,11.93
2017-11-15,11.76
2017-11-16,11.88
2017-11-17,12.35
2017-11-20,12.2
2017-11-21,12.26
2017-11-22,12.52
2017-11-24,12.65
2017-11-27,12.07
2017-11-28,12.14
2017-11-29,12.15
2017-11-30,12.67
2017-12-01,13.08
2017-12-04,13.08
2017-12-05,12.99
2017-12-06,12.39
2017-12-07,12.64
2017-12-08,12.91
2017-12-11,12.95
2017-12-12,12.65
2017-12-13,12.41
2017-12-14,12.49
2017-12-15,12.6
2017-12-18,12.82
2017-12-19,12.89
2017-12-20,13.27
2017-12-21,13.77
2017-12-22,13.9
2017-12-26,14.38
2017-12-27,14.09
2017-12-28,14.2
2017-12-29,14.07
2018-01-02,14.31
2018-01-03,14.39
2018-01-04,14.44
2018-01-05,14.24
2018-01-08,14.31
2018-01-09,14.27
2018-01-10,14.4
2018-01-11,14.95
2018-01-12,15.07
2018-01-16,14.77
2018-01-17,14.73
2018-01-18,14.59
2018-01-19,14.89
2018-01-22,15.37
2018-01-23,15.51
2018-01-24,15.76
2018-01-25,15.53
2018-01-26,15.76
2018-01-29,15.46
2018-01-30,14.86
2018-01-31,14.73
2018-02-01,15.08
2018-02-02,14.46
2018-02-05,14.14
2018-02-06,14.62
2018-02-07,13.9
2018-02-08,13.03
2018-02-09,12.98
2018-02-12,13.45
2018-02-13,13.21
2018-02-14,13.86
2018-02-15,14.07
2018-02-16,13.95
2018-02-20,13.94
2018-02-21,13.54
2018-02-22,14.34
2018-02-23,14.61
2018-02-26,14.97
2018-02-27,14.58
2018-02-28,14.13
2018-03-01,14.16
2018-03-02,14.54
2018-03-05,14.88
2018-03-06,14.55
2018-03-07,14.25
2018-03-08,14.07
2018-03-09,14.47
2018-03-12,14.3
2018-03-13,14.31
2018-03-14,14.32
2018-03-15,13.97
2018-03-16,13.92
2018-03-19,13.55
2018-03-20,13.93
2018-03-21,14.85
2018-03-22,14.41
2018-03-23,14.46
2018-03-26,14.34
2018-03-27,13.94
2018-03-28,14.05
2018-03-29,14.78
2018-04-02,13.6
2018-04-03,13.66
2018-04-04,13.4
2018-04-05,13.73
2018-04-06,13.14
2018-04-09,13.12
2018-04-10,14.03
2018-04-11,14.53
2018-04-12,14.86
2018-04-13,15.24
2018-04-16,15.48
2018-04-17,15.83
2018-04-18,16.5
2018-04-19,16.52
2018-04-20,16.68
2018-04-23,16.860001
2018-04-24,16.68
2018-04-25,17.08
2018-04-26,17.34
2018-04-27,16.99
2018-04-30,17.09
2018-05-01,17.08
2018-05-02,17.41
2018-05-03,17.5
2018-05-04,17.780001000000002
2018-05-07,18.030001000000002
2018-05-08,18.58
2018-05-09,18.540001
2018-05-10,18.389999
2018-05-11,18.34
2018-05-14,18.32
2018-05-15,18.18
2018-05-16,18.58
2018-05-17,18.85
2018-05-18,18.52
2018-05-21,19.17
2018-05-22,18.190001000000002
2018-05-23,18.190001000000002
2018-05-24,17.879998999999998
2018-05-25,17.459999
2018-05-29,17.74
2018-05-30,18.379998999999998
2018-05-31,18.209999
2018-06-01,18.389999
2018-06-04,17.33
2018-06-05,17.49
2018-06-06,17.450001
2018-06-07,17.860001
2018-06-08,17.92
2018-06-11,18.209999
2018-06-12,18.139999
2018-06-13,18.299999
2018-06-14,17.76
2018-06-15,17.07
2018-06-18,17.59
2018-06-19,17.66
2018-06-20,17.969998999999998
2018-06-21,17.26
2018-06-22,17.969998999999998
2018-06-25,17.389999
2018-06-26,17.98
2018-06-27,18.26
2018-06-28,18.24
2018-06-29,18.030001000000002
2018-07-02,17.93
2018-07-03,18.49
2018-07-05,18.5
2018-07-06,18.959999
2018-07-09,19.35
2018-07-10,19.0
2018-07-11,18.51
2018-07-12,18.549999
2018-07-13,18.74
2018-07-16,18.43
2018-07-17,18.68
2018-07-18,18.77
2018-07-19,18.790001
2018-07-20,18.780001000000002
2018-07-23,18.889999
2018-07-24,19.17
2018-07-25,19.209999
2018-07-26,19.360001
2018-07-27,18.51
2018-07-30,19.01
2018-07-31,18.77
2018-08-01,18.280001000000002
2018-08-02,19.52
2018-08-03,18.68
2018-08-06,19.16
2018-08-07,18.790001
2018-08-08,18.07
2018-08-09,18.290001
2018-08-10,18.34
2018-08-13,17.77
2018-08-14,18.23
2018-08-15,17.280001000000002
2018-08-16,17.41
2018-08-17,17.629998999999998
2018-08-20,17.68
2018-08-21,18.0
2018-08-22,18.43
2018-08-23,18.6
2018-08-24,18.99
2018-08-27,18.83
2018-08-28,18.549999
2018-08-29,19.02
2018-08-30,19.209999
2018-08-31,19.07
2018-09-04,18.4
2018-09-05,18.040001
2018-09-06,17.43
2018-09-07,17.6
2018-09-10,17.290001
2018-09-11,18.02
2018-09-12,17.940001000000002
2018-09-13,17.809998999999998
2018-09-14,17.860001
2018-09-17,17.77
2018-09-18,18.389999
2018-09-19,18.59
2018-09-20,18.42
2018-09-21,18.440001000000002
2018-09-24,18.99
2018-09-25,19.370001000000002
2018-09-26,19.200001
2018-09-27,19.65
2018-09-28,20.120001000000002
2018-10-01,20.02
2018-10-02,20.08
2018-10-03,20.530001000000002
2018-10-04,20.190001000000002
2018-10-05,20.32
2018-10-08,19.950001
2018-10-09,20.24
2018-10-10,18.99
2018-10-11,18.17
2018-10-12,18.6
2018-10-15,18.870001000000002
2018-10-16,19.030001000000002
2018-10-17,18.549999
2018-10-18,18.25
2018-10-19,18.129998999999998
2018-10-22,17.959999
2018-10-23,17.18
2018-10-24,16.219998999999998
2018-10-25,16.49
2018-10-26,16.309998999999998
2018-10-29,15.39
2018-10-30,15.66
2018-10-31,16.040001
2018-11-01,16.219998999999998
2018-11-02,16.049999
2018-11-05,16.110001
2018-11-06,15.88
2018-11-07,16.450001
2018-11-08,15.58
2018-11-09,15.54
2018-11-12,15.02
2018-11-13,14.2
2018-11-14,14.08
2018-11-15,14.39
2018-11-16,14.32
2018-11-19,14.0
2018-11-20,13.37
2018-11-21,13.61
2018-11-23,13.25
2018-11-26,13.41
2018-11-27,13.2
2018-11-28,13.64
2018-11-29,14.18
2018-11-30,13.95
2018-12-03,14.82
2018-12-04,13.95
2018-12-06,13.22
2018-12-07,13.2
2018-12-10,12.75
2018-12-11,12.56
2018-12-12,12.72
2018-12-13,12.75
2018-12-14,12.08
2018-12-17,11.48
2018-12-18,10.93
2018-12-19,10.8
2018-12-20,10.78
2018-12-21,10.65
2018-12-24,10.1
2018-12-26,11.12
2018-12-27,11.28
2018-12-28,11.04
2018-12-31,11.35
2019-01-02,11.63
2019-01-03,11.54
2019-01-04,12.13
2019-01-07,12.87
2019-01-08,12.93
2019-01-09,13.06
2019-01-10,13.18
2019-01-11,12.85
2019-01-14,12.72
2019-01-15,12.86
2019-01-16,12.75
2019-01-17,12.71
2019-01-18,13.09
2019-01-22,12.27
2019-01-23,12.11
2019-01-24,12.23
2019-01-25,12.48
2019-01-28,12.14
2019-01-29,12.15
2019-01-30,12.35
2019-01-31,12.26
2019-02-01,12.51
2019-02-04,12.99
2019-02-05,12.92
2019-02-06,12.89
2019-02-07,12.24
2019-02-08,11.91
2019-02-11,12.17
2019-02-12,12.33
2019-02-13,12.74
2019-02-14,13.02
2019-02-15,13.41
2019-02-19,13.24
2019-02-20,13.4
2019-02-21,12.95
2019-02-22,12.84
2019-02-25,12.47
2019-02-26,12.3
2019-02-27,12.59
2019-02-28,12.34
2019-03-01,12.54
2019-03-04,12.7
2019-03-05,12.62
2019-03-06,12.12
2019-03-07,11.93
2019-03-08,11.41
2019-03-11,11.59
2019-03-12,11.91
2019-03-13,12.43
2019-03-14,12.44
2019-03-15,12.44
2019-03-18,12.71
2019-03-19,12.5
2019-03-20,12.98
2019-03-21,13.18
2019-03-22,12.31
2019-03-25,12.39
2019-03-26,12.85
2019-03-27,12.9
2019-03-28,13.07
2019-03-29,13.11
2019-04-01,13.53
2019-04-02,13.35
2019-04-03,12.86
2019-04-04,13.05
2019-04-05,13.63
2019-04-08,13.69
2019-04-09,13.44
2019-04-10,13.48
2019-04-11,13.42
2019-04-12,14.31
2019-04-15,14.5
2019-04-16,14.65
2019-04-17,14.58
2019-04-18,14.74
2019-04-22,15.23
2019-04-23,15.09
2019-04-24,14.74
2019-04-25,14.52
2019-04-26,14.07
2019-04-29,14.09
2019-04-30,13.89
2019-05-01,13.23
2019-05-02,12.51
2019-05-03,12.79
2019-05-06,12.9
2019-05-07,12.38
2019-05-08,12.54
2019-05-09,12.46
2019-05-10,12.5
2019-05-13,12.2
2019-05-14,12.76
2019-05-15,12.84
2019-05-16,13.0
2019-05-17,12.52
2019-05-20,12.28
2019-05-21,12.69
2019-05-22,11.92
2019-05-23,11.33
2019-05-24,11.28
2019-05-28,11.17
2019-05-29,11.26
2019-05-30,10.93
2019-05-31,10.76
2019-06-03,10.88
2019-06-04,11.1
2019-06-05,10.66
2019-06-06,10.94
2019-06-07,10.93
2019-06-10,11.03
2019-06-11,11.07
2019-06-12,10.66
2019-06-13,10.77
2019-06-14,10.37
2019-06-17,10.56
2019-06-18,10.98
2019-06-19,11.0
2019-06-20,11.45
2019-06-21,11.39
2019-06-24,11.04
2019-06-25,10.96
2019-06-26,11.47
2019-06-27,11.27
2019-06-28,11.51
2019-07-01,11.59
2019-07-02,10.86
2019-07-03,10.78
2019-07-05,10.88
2019-07-08,10.79
2019-07-09,10.79
2019-07-10,11.06
2019-07-11,11.1
2019-07-12,11.21
2019-07-15,10.67
2019-07-16,10.43
2019-07-17,10.16
2019-07-18,9.98
2019-07-19,10.28
2019-07-22,10.26
2019-07-23,10.49
2019-07-24,10.58
2019-07-25,10.24
2019-07-26,10.03
2019-07-29,10.01
2019-07-30,10.6
2019-07-31,10.44
2019-08-01,9.36
2019-08-02,9.44
2019-08-05,8.93
2019-08-06,9.91
2019-08-07,10.29
2019-08-08,10.39
2019-08-09,10.28
2019-08-12,10.19
2019-08-13,10.27
2019-08-14,9.91
2019-08-15,10.0
2019-08-16,10.34
2019-08-19,10.52
2019-08-20,10.39
2019-08-21,10.51
2019-08-22,10.57
2019-08-23,10.16
2019-08-26,10.25
2019-08-27,10.25
2019-08-28,10.76
2019-08-29,10.89
2019-08-30,10.76
2019-09-03,10.46
2019-09-04,10.69
2019-09-05,10.6
2019-09-06,10.47
2019-09-09,10.99
2019-09-10,11.03
2019-09-11,10.99
2019-09-12,10.83
2019-09-13,10.98
2019-09-16,12.39
2019-09-17,11.48
2019-09-18,11.23
2019-09-19,11.06
2019-09-20,11.01
2019-09-23,10.96
2019-09-24,10.53
2019-09-25,10.63
2019-09-26,10.44
2019-09-27,10.39
2019-09-30,10.59
2019-10-01,10.2
2019-10-02,9.96
2019-10-03,10.15
2019-10-04,10.05
2019-10-07,9.92
2019-10-08,9.8
2019-10-09,9.88
2019-10-10,10.14
2019-10-11,10.32
2019-10-14,10.01
2019-10-15,9.87
2019-10-16,9.83
2019-10-17,9.82
2019-10-18,9.54
2019-10-21,9.57
2019-10-22,9.8
2019-10-23,9.91
2019-10-24,10.03
2019-10-25,10.11
2019-10-28,10.05
2019-10-29,10.29
2019-10-30,9.89
2019-10-31,9.98
2019-11-01,10.17
2019-11-04,10.57
2019-11-05,10.84
2019-11-06,10.4
2019-11-07,10.62
2019-11-08,10.67
2019-11-11,10.44
2019-11-12,10.52
2019-11-13,10.29
2019-11-14,10.05
2019-11-15,10.21
2019-11-18,9.9
2019-11-19,9.53
2019-11-20,9.73
2019-11-21,9.88
2019-11-22,9.88
2019-11-25,10.24
2019-11-26,10.01
2019-11-27,10.13
2019-11-29,9.84
2019-12-02,10.07
2019-12-03,9.83
2019-12-04,10.35
2019-12-05,10.07
2019-12-06,10.51
2019-12-09,10.59
2019-12-10,10.63
2019-12-11,10.64
2019-12-12,11.16
2019-12-13,10.91
2019-12-16,11.9
2019-12-17,12.69
2019-12-18,12.82
2019-12-19,13.07
2019-12-20,13.3
2019-12-23,13.42
2019-12-24,13.51
2019-12-26,13.63
2019-12-27,13.48
2019-12-30,13.61
2019-12-31,13.74
2020-01-02,13.71
2020-01-03,14.06
2020-01-06,14.14
2020-01-07,13.96
2020-01-08,13.42
2020-01-09,13.6
2020-01-10,13.32
2020-01-13,12.89
2020-01-14,12.98
2020-01-15,12.85
2020-01-16,12.78
2020-01-17,12.67
2020-01-21,12.38
2020-01-22,12.53
2020-01-23,12.5
2020-01-24,12.52
2020-01-27,12.03
2020-01-28,12.33
2020-01-29,12.06
2020-01-30,12.1
2020-01-31,11.95
2020-02-03,11.87
2020-02-04,12.08
2020-02-05,12.65
2020-02-06,12.33
2020-02-07,12.08
2020-02-10,11.54
2020-02-11,11.61
2020-02-12,11.95
2020-02-13,11.95
2020-02-14,11.89
2020-02-18,11.71
2020-02-19,12.13
2020-02-20,12.18
2020-02-21,11.85
2020-02-24,11.0
2020-02-25,10.71
2020-02-26,10.27
2020-02-27,9.16
2020-02-28,9.33
2020-03-02,9.08
2020-03-03,8.49
2020-03-04,8.21
2020-03-05,7.81
2020-03-06,6.5
2020-03-09,3.52
2020-03-10,4.34
2020-03-11,3.73
2020-03-12,3.31
2020-03-13,4.5
2020-03-16,3.41
2020-03-17,2.91
2020-03-18,2.11
2020-03-19,2.9
2020-03-20,2.82
2020-03-23,2.95
2020-03-24,3.33
2020-03-25,3.29
2020-03-26,3.35
2020-03-27,3.08
2020-03-30,2.81
2020-03-31,3.05
2020-04-01,2.75
2020-04-02,3.49
2020-04-03,3.78
2020-04-06,3.83
2020-04-07,3.85
2020-04-08,4.3
2020-04-09,4.32
2020-04-13,4.32
2020-04-14,4.2
2020-04-15,4.02
2020-04-16,3.63
2020-04-17,4.26
2020-04-20,4.06
2020-04-21,4.14
2020-04-22,4.58
2020-04-23,4.88
2020-04-24,4.82
2020-04-27,4.77
2020-04-28,5.21
2020-04-29,6.08
2020-04-30,6.13
2020-05-01,5.43
2020-05-04,5.84
2020-05-05,5.66
2020-05-06,5.65
2020-05-07,5.94
2020-05-08,6.03
