Date,TRGP
2015-06-26,91.16999799999999
2015-06-29,88.709999
2015-06-30,89.220001
2015-07-01,86.940002
2015-07-02,87.550003
2015-07-06,85.57
2015-07-07,88.940002
2015-07-08,86.370003
2015-07-09,87.68
2015-07-10,87.639999
2015-07-13,90.019997
2015-07-14,91.260002
2015-07-15,88.959999
2015-07-16,88.309998
2015-07-17,87.849998
2015-07-20,86.639999
2015-07-21,87.790001
2015-07-22,85.43
2015-07-23,86.83000200000001
2015-07-24,86.379997
2015-07-27,86.050003
2015-07-28,88.970001
2015-07-29,91.089996
2015-07-30,89.66999799999999
2015-07-31,88.449997
2015-08-03,84.889999
2015-08-04,83.540001
2015-08-05,78.660004
2015-08-06,76.760002
2015-08-07,73.91999799999999
2015-08-10,77.339996
2015-08-11,77.389999
2015-08-12,77.989998
2015-08-13,74.970001
2015-08-14,74.260002
2015-08-17,75.32
2015-08-18,75.040001
2015-08-19,72.629997
2015-08-20,65.050003
2015-08-21,63.619999
2015-08-24,59.290001000000004
2015-08-25,58.720001
2015-08-26,59.529999
2015-08-27,63.939999
2015-08-28,65.959999
2015-08-31,66.059998
2015-09-01,63.759997999999996
2015-09-02,63.34
2015-09-03,64.389999
2015-09-04,63.490002000000004
2015-09-08,64.379997
2015-09-09,63.610001000000004
2015-09-10,62.43
2015-09-11,59.75
2015-09-14,58.75
2015-09-15,59.240002000000004
2015-09-16,61.52
2015-09-17,61.889998999999996
2015-09-18,60.73
2015-09-21,61.790001000000004
2015-09-22,60.630001
2015-09-23,56.32
2015-09-24,53.389998999999996
2015-09-25,54.0
2015-09-28,50.110001000000004
2015-09-29,48.919998
2015-09-30,51.52
2015-10-01,52.060001
2015-10-02,55.290001000000004
2015-10-05,60.509997999999996
2015-10-06,62.18
2015-10-07,63.720001
2015-10-08,65.43
2015-10-09,64.18
2015-10-12,62.43
2015-10-13,61.41
2015-10-14,61.259997999999996
2015-10-15,62.16
2015-10-16,61.91
2015-10-19,61.759997999999996
2015-10-20,62.720001
2015-10-21,60.830002
2015-10-22,59.049999
2015-10-23,58.66
2015-10-26,56.349998
2015-10-27,52.970001
2015-10-28,55.080002
2015-10-29,54.889998999999996
2015-10-30,57.150002
2015-11-02,58.209998999999996
2015-11-03,50.880001
2015-11-04,50.130001
2015-11-05,50.139998999999996
2015-11-06,48.369999
2015-11-09,47.549999
2015-11-10,46.650002
2015-11-11,43.73
2015-11-12,41.110001000000004
2015-11-13,41.450001
2015-11-16,43.299999
2015-11-17,42.25
2015-11-18,42.98
2015-11-19,42.099998
2015-11-20,40.169998
2015-11-23,39.59
2015-11-24,41.529999
2015-11-25,40.57
2015-11-27,39.939999
2015-11-30,39.299999
2015-12-01,38.32
2015-12-02,36.880001
2015-12-03,36.02
2015-12-04,30.23
2015-12-07,26.030001000000002
2015-12-08,28.049999
2015-12-09,31.41
2015-12-10,32.080002
2015-12-11,28.42
2015-12-14,27.83
2015-12-15,28.25
2015-12-16,28.280001000000002
2015-12-17,26.42
2015-12-18,25.74
2015-12-21,26.059998999999998
2015-12-22,27.049999
2015-12-23,28.18
2015-12-24,27.219998999999998
2015-12-28,26.07
2015-12-29,26.17
2015-12-30,26.049999
2015-12-31,27.059998999999998
2016-01-04,26.799999
2016-01-05,26.379998999999998
2016-01-06,23.190001000000002
2016-01-07,21.459999
2016-01-08,22.59
2016-01-11,21.870001000000002
2016-01-12,22.02
2016-01-13,17.280001000000002
2016-01-14,18.790001
2016-01-15,17.040001
2016-01-19,16.02
2016-01-20,16.23
2016-01-21,18.74
2016-01-22,20.450001
2016-01-25,20.75
2016-01-26,22.290001
2016-01-27,22.49
2016-01-28,23.66
2016-01-29,22.469998999999998
2016-02-01,21.51
2016-02-02,21.530001000000002
2016-02-03,22.25
2016-02-04,23.51
2016-02-05,22.809998999999998
2016-02-08,19.76
2016-02-09,17.620001000000002
2016-02-10,18.16
2016-02-11,15.43
2016-02-12,16.280001000000002
2016-02-16,17.25
2016-02-17,20.59
2016-02-18,23.030001000000002
2016-02-19,21.379998999999998
2016-02-22,22.530001000000002
2016-02-23,21.17
2016-02-24,22.129998999999998
2016-02-25,24.299999
2016-02-26,25.549999
2016-02-29,26.879998999999998
2016-03-01,26.440001000000002
2016-03-02,27.190001000000002
2016-03-03,28.75
2016-03-04,29.5
2016-03-07,30.030001000000002
2016-03-08,27.049999
2016-03-09,28.360001
2016-03-10,27.290001
2016-03-11,28.34
2016-03-14,29.110001
2016-03-15,27.93
2016-03-16,30.24
2016-03-17,30.23
2016-03-18,29.75
2016-03-21,29.25
2016-03-22,29.879998999999998
2016-03-23,28.059998999999998
2016-03-24,28.07
2016-03-28,28.02
2016-03-29,28.24
2016-03-30,29.09
2016-03-31,29.860001
2016-04-01,28.26
2016-04-04,27.52
2016-04-05,28.059998999999998
2016-04-06,28.68
2016-04-07,28.719998999999998
2016-04-08,29.57
2016-04-11,30.0
2016-04-12,32.189999
2016-04-13,31.99
2016-04-14,32.110001000000004
2016-04-15,32.540001000000004
2016-04-18,33.490002000000004
2016-04-19,37.209998999999996
2016-04-20,37.790001000000004
2016-04-21,38.43
2016-04-22,39.669998
2016-04-25,37.540001000000004
2016-04-26,38.099998
2016-04-27,40.459998999999996
2016-04-28,38.709998999999996
2016-04-29,40.459998999999996
2016-05-02,38.919998
2016-05-03,38.189999
2016-05-04,39.139998999999996
2016-05-05,39.889998999999996
2016-05-06,40.0
2016-05-09,38.830002
2016-05-10,39.919998
2016-05-11,41.98
2016-05-12,41.119999
2016-05-13,40.98
2016-05-16,43.310001
2016-05-17,43.810001
2016-05-18,42.119999
2016-05-19,43.0
2016-05-20,44.099998
2016-05-23,42.799999
2016-05-24,42.200001
2016-05-25,43.939999
2016-05-26,43.0
2016-05-27,42.720001
2016-05-31,42.830002
2016-06-01,43.560001
2016-06-02,43.66
2016-06-03,43.720001
2016-06-06,44.959998999999996
2016-06-07,44.799999
2016-06-08,43.41
2016-06-09,43.119999
2016-06-10,40.700001
2016-06-13,39.82
2016-06-14,39.509997999999996
2016-06-15,40.779999
2016-06-16,40.439999
2016-06-17,41.48
2016-06-20,41.959998999999996
2016-06-21,42.189999
2016-06-22,41.630001
2016-06-23,42.939999
2016-06-24,41.09
2016-06-27,38.73
2016-06-28,40.98
2016-06-29,42.27
2016-06-30,42.139998999999996
2016-07-01,42.66
2016-07-05,41.43
2016-07-06,41.950001
2016-07-07,41.169998
2016-07-08,42.330002
2016-07-11,42.709998999999996
2016-07-12,44.43
2016-07-13,42.849998
2016-07-14,42.73
2016-07-15,42.189999
2016-07-18,43.169998
2016-07-19,41.32
2016-07-20,41.700001
2016-07-21,40.740002000000004
2016-07-22,40.330002
2016-07-25,38.849998
2016-07-26,38.439999
2016-07-27,37.150002
2016-07-28,37.18
2016-07-29,37.259997999999996
2016-08-01,36.880001
2016-08-02,37.389998999999996
2016-08-03,38.509997999999996
2016-08-04,40.450001
2016-08-05,41.299999
2016-08-08,42.080002
2016-08-09,41.959998999999996
2016-08-10,41.540001000000004
2016-08-11,42.25
2016-08-12,42.439999
2016-08-15,43.580002
2016-08-16,43.0
2016-08-17,43.150002
2016-08-18,44.709998999999996
2016-08-19,43.919998
2016-08-22,42.849998
2016-08-23,43.360001000000004
2016-08-24,42.32
2016-08-25,43.27
2016-08-26,43.540001000000004
2016-08-29,44.049999
2016-08-30,43.650002
2016-08-31,43.580002
2016-09-01,43.330002
2016-09-02,44.07
2016-09-06,45.970001
2016-09-07,46.810001
2016-09-08,48.360001000000004
2016-09-09,46.52
2016-09-12,46.279999
2016-09-13,45.259997999999996
2016-09-14,46.049999
2016-09-15,46.529999
2016-09-16,46.799999
2016-09-19,48.130001
2016-09-20,47.310001
2016-09-21,49.34
2016-09-22,49.07
2016-09-23,47.139998999999996
2016-09-26,46.779999
2016-09-27,46.959998999999996
2016-09-28,49.259997999999996
2016-09-29,49.400002
2016-09-30,49.110001000000004
2016-10-03,49.049999
2016-10-04,48.25
2016-10-05,48.919998
2016-10-06,48.91
2016-10-07,48.810001
2016-10-10,49.740002000000004
2016-10-11,49.119999
2016-10-12,47.98
2016-10-13,48.02
2016-10-14,48.119999
2016-10-17,46.700001
2016-10-18,47.09
2016-10-19,48.099998
2016-10-20,47.75
2016-10-21,48.59
2016-10-24,47.25
2016-10-25,45.939999
2016-10-26,46.759997999999996
2016-10-27,46.630001
2016-10-28,45.700001
2016-10-31,43.900002
2016-11-01,43.93
2016-11-02,45.599998
2016-11-03,46.310001
2016-11-04,45.349998
2016-11-07,45.759997999999996
2016-11-08,46.939999
2016-11-09,48.59
2016-11-10,48.040001000000004
2016-11-11,48.130001
2016-11-14,48.66
2016-11-15,49.939999
2016-11-16,49.779999
2016-11-17,49.970001
2016-11-18,50.439999
2016-11-21,52.959998999999996
2016-11-22,51.830002
2016-11-23,51.68
2016-11-25,51.939999
2016-11-28,49.57
2016-11-29,48.59
2016-11-30,53.290001000000004
2016-12-01,51.860001000000004
2016-12-02,52.619999
2016-12-05,53.34
2016-12-06,53.619999
2016-12-07,53.82
2016-12-08,54.200001
2016-12-09,53.540001000000004
2016-12-12,53.43
2016-12-13,53.950001
2016-12-14,53.07
2016-12-15,54.009997999999996
2016-12-16,54.919998
2016-12-19,54.950001
2016-12-20,56.209998999999996
2016-12-21,57.48
2016-12-22,57.240002000000004
2016-12-23,58.040001000000004
2016-12-27,58.200001
2016-12-28,57.080002
2016-12-29,56.669998
2016-12-30,56.07
2017-01-03,57.98
2017-01-04,58.27
2017-01-05,58.990002000000004
2017-01-06,59.41
2017-01-09,58.599998
2017-01-10,57.02
2017-01-11,57.43
2017-01-12,57.349998
2017-01-13,57.950001
2017-01-17,59.68
2017-01-18,60.0
2017-01-19,59.889998999999996
2017-01-20,60.049999
2017-01-23,57.77
2017-01-24,59.400002
2017-01-25,59.459998999999996
2017-01-26,59.66
2017-01-27,58.549999
2017-01-30,57.169998
2017-01-31,57.619999
2017-02-01,59.049999
2017-02-02,59.880001
2017-02-03,60.900002
2017-02-06,61.349998
2017-02-07,58.66
2017-02-08,59.110001000000004
2017-02-09,59.310001
2017-02-10,59.34
2017-02-13,59.560001
2017-02-14,59.299999
2017-02-15,59.290001000000004
2017-02-16,58.529999
2017-02-17,58.689999
2017-02-21,58.48
2017-02-22,57.080002
2017-02-23,56.23
2017-02-24,56.380001
2017-02-27,55.91
2017-02-28,56.5
2017-03-01,57.27
2017-03-02,57.080002
2017-03-03,58.09
2017-03-06,58.32
2017-03-07,59.07
2017-03-08,56.810001
2017-03-09,55.52
2017-03-10,55.720001
2017-03-13,56.52
2017-03-14,54.959998999999996
2017-03-15,56.860001000000004
2017-03-16,56.82
2017-03-17,56.470001
2017-03-20,56.919998
2017-03-21,56.299999
2017-03-22,56.209998999999996
2017-03-23,56.740002000000004
2017-03-24,56.689999
2017-03-27,56.849998
2017-03-28,57.32
2017-03-29,59.009997999999996
2017-03-30,59.060001
2017-03-31,59.900002
2017-04-03,59.490002000000004
2017-04-04,59.48
2017-04-05,58.330002
2017-04-06,59.32
2017-04-07,59.349998
2017-04-10,59.720001
2017-04-11,59.360001000000004
2017-04-12,58.880001
2017-04-13,58.439999
2017-04-17,57.869999
2017-04-18,57.52
2017-04-19,55.75
2017-04-20,56.189999
2017-04-21,55.43
2017-04-24,56.16
2017-04-25,56.98
2017-04-26,57.040001000000004
2017-04-27,56.150002
2017-04-28,55.130001
2017-05-01,55.860001000000004
2017-05-02,55.740002000000004
2017-05-03,55.0
2017-05-04,48.91
2017-05-05,50.369999
2017-05-08,50.369999
2017-05-09,49.259997999999996
2017-05-10,50.869999
2017-05-11,50.889998999999996
2017-05-12,50.82
2017-05-15,51.200001
2017-05-16,50.779999
2017-05-17,49.549999
2017-05-18,49.540001000000004
2017-05-19,50.919998
2017-05-22,50.790001000000004
2017-05-23,50.259997999999996
2017-05-24,49.580002
2017-05-25,48.470001
2017-05-26,47.34
2017-05-30,45.919998
2017-05-31,45.93
2017-06-01,45.860001000000004
2017-06-02,45.48
2017-06-05,45.130001
2017-06-06,45.57
2017-06-07,44.09
2017-06-08,44.400002
2017-06-09,45.77
2017-06-12,45.740002000000004
2017-06-13,45.82
2017-06-14,43.509997999999996
2017-06-15,42.450001
2017-06-16,43.5
2017-06-19,43.0
2017-06-20,41.41
2017-06-21,40.68
2017-06-22,41.459998999999996
2017-06-23,42.599998
2017-06-26,43.099998
2017-06-27,43.529999
2017-06-28,44.200001
2017-06-29,43.830002
2017-06-30,45.200001
2017-07-03,45.02
2017-07-05,43.419998
2017-07-06,44.470001
2017-07-07,43.610001000000004
2017-07-10,43.84
2017-07-11,43.860001000000004
2017-07-12,45.200001
2017-07-13,45.060001
2017-07-14,45.740002000000004
2017-07-17,46.040001000000004
2017-07-18,45.919998
2017-07-19,46.650002
2017-07-20,46.389998999999996
2017-07-21,45.860001000000004
2017-07-24,46.299999
2017-07-25,46.639998999999996
2017-07-26,46.25
2017-07-27,47.400002
2017-07-28,46.77
2017-07-31,46.41
2017-08-01,46.220001
2017-08-02,46.0
2017-08-03,46.009997999999996
2017-08-04,45.830002
2017-08-07,44.799999
2017-08-08,43.790001000000004
2017-08-09,44.860001000000004
2017-08-10,44.150002
2017-08-11,44.299999
2017-08-14,43.720001
2017-08-15,43.169998
2017-08-16,42.869999
2017-08-17,42.619999
2017-08-18,43.310001
2017-08-21,43.360001000000004
2017-08-22,44.650002
2017-08-23,44.529999
2017-08-24,44.0
2017-08-25,44.09
2017-08-28,43.279999
2017-08-29,43.439999
2017-08-30,43.73
2017-08-31,44.57
2017-09-01,44.540001000000004
2017-09-05,44.720001
2017-09-06,45.630001
2017-09-07,45.57
2017-09-08,45.209998999999996
2017-09-11,45.549999
2017-09-12,46.389998999999996
2017-09-13,47.18
2017-09-14,47.689999
2017-09-15,46.93
2017-09-18,47.23
2017-09-19,47.490002000000004
2017-09-20,48.18
2017-09-21,46.82
2017-09-22,46.959998999999996
2017-09-25,48.349998
2017-09-26,47.790001000000004
2017-09-27,48.240002000000004
2017-09-28,47.509997999999996
2017-09-29,47.299999
2017-10-02,46.91
2017-10-03,47.380001
2017-10-04,46.860001000000004
2017-10-05,48.27
2017-10-06,48.080002
2017-10-09,47.880001
2017-10-10,47.66
2017-10-11,47.779999
2017-10-12,47.459998999999996
2017-10-13,47.23
2017-10-16,45.689999
2017-10-17,45.380001
2017-10-18,44.459998999999996
2017-10-19,44.490002000000004
2017-10-20,43.779999
2017-10-23,42.77
2017-10-24,42.34
2017-10-25,40.349998
2017-10-26,40.689999
2017-10-27,42.060001
2017-10-30,42.200001
2017-10-31,41.5
2017-11-01,42.009997999999996
2017-11-02,42.82
2017-11-03,43.889998999999996
2017-11-06,45.279999
2017-11-07,44.290001000000004
2017-11-08,43.669998
2017-11-09,44.360001000000004
2017-11-10,44.130001
2017-11-13,42.290001000000004
2017-11-14,41.560001
2017-11-15,42.32
2017-11-16,41.900002
2017-11-17,42.040001000000004
2017-11-20,42.599998
2017-11-21,42.23
2017-11-22,43.279999
2017-11-24,43.389998999999996
2017-11-27,42.119999
2017-11-28,41.59
2017-11-29,41.73
2017-11-30,43.400002
2017-12-01,44.200001
2017-12-04,44.799999
2017-12-05,45.029999
2017-12-06,43.650002
2017-12-07,45.009997999999996
2017-12-08,45.360001000000004
2017-12-11,46.240002000000004
2017-12-12,46.400002
2017-12-13,46.66
2017-12-14,47.0
2017-12-15,46.360001000000004
2017-12-18,47.02
2017-12-19,45.689999
2017-12-20,45.540001000000004
2017-12-21,46.25
2017-12-22,47.189999
2017-12-26,47.310001
2017-12-27,47.619999
2017-12-28,48.189999
2017-12-29,48.419998
2018-01-02,49.09
2018-01-03,49.93
2018-01-04,50.369999
2018-01-05,48.450001
2018-01-08,48.59
2018-01-09,48.52
2018-01-10,49.52
2018-01-11,50.82
2018-01-12,51.439999
2018-01-16,50.75
2018-01-17,51.209998999999996
2018-01-18,50.689999
2018-01-19,50.73
2018-01-22,51.0
2018-01-23,51.029999
2018-01-24,50.790001000000004
2018-01-25,50.0
2018-01-26,49.990002000000004
2018-01-29,48.889998999999996
2018-01-30,47.919998
2018-01-31,48.0
2018-02-01,48.91
2018-02-02,47.139998999999996
2018-02-05,45.830002
2018-02-06,46.48
2018-02-07,47.57
2018-02-08,45.299999
2018-02-09,45.169998
2018-02-12,47.029999
2018-02-13,47.299999
2018-02-14,47.810001
2018-02-15,49.849998
2018-02-16,47.91
2018-02-20,47.75
2018-02-21,46.740002000000004
2018-02-22,45.959998999999996
2018-02-23,46.970001
2018-02-26,47.189999
2018-02-27,45.93
2018-02-28,44.650002
2018-03-01,45.299999
2018-03-02,45.669998
2018-03-05,46.549999
2018-03-06,46.25
2018-03-07,45.09
2018-03-08,44.77
2018-03-09,45.66
2018-03-12,46.709998999999996
2018-03-13,47.139998999999996
2018-03-14,46.740002000000004
2018-03-15,46.349998
2018-03-16,47.73
2018-03-19,46.16
2018-03-20,46.43
2018-03-21,47.5
2018-03-22,46.490002000000004
2018-03-23,46.220001
2018-03-26,46.389998999999996
2018-03-27,45.459998999999996
2018-03-28,43.740002000000004
2018-03-29,44.0
2018-04-02,43.419998
2018-04-03,43.880001
2018-04-04,43.689999
2018-04-05,45.220001
2018-04-06,44.950001
2018-04-09,44.619999
2018-04-10,46.259997999999996
2018-04-11,45.639998999999996
2018-04-12,45.080002
2018-04-13,45.200001
2018-04-16,46.639998999999996
2018-04-17,47.25
2018-04-18,48.029999
2018-04-19,47.169998
2018-04-20,47.59
2018-04-23,47.990002000000004
2018-04-24,46.279999
2018-04-25,46.75
2018-04-26,46.630001
2018-04-27,47.369999
2018-04-30,46.970001
2018-05-01,46.68
2018-05-02,47.43
2018-05-03,46.299999
2018-05-04,46.029999
2018-05-07,46.549999
2018-05-08,47.400002
2018-05-09,47.59
2018-05-10,48.07
2018-05-11,48.119999
2018-05-14,48.849998
2018-05-15,48.709998999999996
2018-05-16,48.59
2018-05-17,48.57
2018-05-18,48.34
2018-05-21,48.73
2018-05-22,48.529999
2018-05-23,48.509997999999996
2018-05-24,47.290001000000004
2018-05-25,46.790001000000004
2018-05-29,46.610001000000004
2018-05-30,48.349998
2018-05-31,48.630001
2018-06-01,48.790001000000004
2018-06-04,48.709998999999996
2018-06-05,48.779999
2018-06-06,48.77
2018-06-07,49.720001
2018-06-08,49.310001
2018-06-11,50.639998999999996
2018-06-12,48.779999
2018-06-13,47.93
2018-06-14,48.52
2018-06-15,46.540001000000004
2018-06-18,47.400002
2018-06-19,47.66
2018-06-20,48.52
2018-06-21,48.240002000000004
2018-06-22,49.450001
2018-06-25,48.490002000000004
2018-06-26,49.009997999999996
2018-06-27,49.209998999999996
2018-06-28,50.209998999999996
2018-06-29,49.490002000000004
2018-07-02,48.27
2018-07-03,48.66
2018-07-05,48.599998
2018-07-06,49.84
2018-07-09,50.630001
2018-07-10,50.900002
2018-07-11,50.490002000000004
2018-07-12,51.189999
2018-07-13,52.259997999999996
2018-07-16,51.68
2018-07-17,51.599998
2018-07-18,51.759997999999996
2018-07-19,52.299999
2018-07-20,51.630001
2018-07-23,51.98
2018-07-24,52.029999
2018-07-25,52.59
2018-07-26,52.82
2018-07-27,51.240002000000004
2018-07-30,52.16
2018-07-31,51.07
2018-08-01,51.59
2018-08-02,51.919998
2018-08-03,51.630001
2018-08-06,52.889998999999996
2018-08-07,52.75
2018-08-08,53.18
2018-08-09,52.52
2018-08-10,53.98
2018-08-13,53.009997999999996
2018-08-14,53.470001
2018-08-15,52.450001
2018-08-16,52.919998
2018-08-17,53.919998
2018-08-20,54.220001
2018-08-21,54.290001000000004
2018-08-22,55.709998999999996
2018-08-23,55.380001
2018-08-24,55.669998
2018-08-27,55.849998
2018-08-28,55.470001
2018-08-29,55.48
2018-08-30,55.299999
2018-08-31,55.07
2018-09-04,54.389998999999996
2018-09-05,54.669998
2018-09-06,53.939999
2018-09-07,53.98
2018-09-10,54.09
2018-09-11,54.830002
2018-09-12,55.57
2018-09-13,55.52
2018-09-14,55.130001
2018-09-17,54.650002
2018-09-18,55.849998
2018-09-19,56.0
2018-09-20,55.259997999999996
2018-09-21,55.330002
2018-09-24,55.689999
2018-09-25,56.119999
2018-09-26,55.389998999999996
2018-09-27,56.389998999999996
2018-09-28,56.310001
2018-10-01,57.59
2018-10-02,57.139998999999996
2018-10-03,58.380001
2018-10-04,58.310001
2018-10-05,58.509997999999996
2018-10-08,57.73
2018-10-09,58.02
2018-10-10,56.830002
2018-10-11,55.290001000000004
2018-10-12,55.419998
2018-10-15,55.360001000000004
2018-10-16,56.650002
2018-10-17,56.57
2018-10-18,56.48
2018-10-19,56.560001
2018-10-22,56.240002000000004
2018-10-23,54.0
2018-10-24,51.5
2018-10-25,52.450001
2018-10-26,51.439999
2018-10-29,51.02
2018-10-30,50.049999
2018-10-31,51.669998
2018-11-01,52.599998
2018-11-02,51.299999
2018-11-05,51.91
2018-11-06,51.650002
2018-11-07,52.970001
2018-11-08,52.240002000000004
2018-11-09,50.549999
2018-11-12,49.52
2018-11-13,47.82
2018-11-14,46.68
2018-11-15,47.18
2018-11-16,47.5
2018-11-19,47.25
2018-11-20,44.849998
2018-11-21,45.990002000000004
2018-11-23,44.400002
2018-11-26,45.02
2018-11-27,45.110001000000004
2018-11-28,44.93
2018-11-29,45.209998999999996
2018-11-30,44.630001
2018-12-03,46.619999
2018-12-04,45.18
2018-12-06,43.639998999999996
2018-12-07,44.549999
2018-12-10,42.939999
2018-12-11,42.610001000000004
2018-12-12,43.450001
2018-12-13,44.23
2018-12-14,42.209998999999996
2018-12-17,40.849998
2018-12-18,39.07
2018-12-19,39.049999
2018-12-20,38.139998999999996
2018-12-21,36.220001
2018-12-24,34.110001000000004
2018-12-26,36.459998999999996
2018-12-27,35.470001
2018-12-28,35.009997999999996
2018-12-31,36.02
2019-01-02,36.740002000000004
2019-01-03,37.369999
2019-01-04,39.400002
2019-01-07,41.02
2019-01-08,42.700001
2019-01-09,43.790001000000004
2019-01-10,42.830002
2019-01-11,42.080002
2019-01-14,41.900002
2019-01-15,42.549999
2019-01-16,42.830002
2019-01-17,42.740002000000004
2019-01-18,43.5
2019-01-22,42.259997999999996
2019-01-23,41.27
2019-01-24,41.259997999999996
2019-01-25,42.549999
2019-01-28,42.459998999999996
2019-01-29,43.66
2019-01-30,43.18
2019-01-31,43.009997999999996
2019-02-01,43.610001000000004
2019-02-04,44.169998
2019-02-05,43.919998
2019-02-06,43.799999
2019-02-07,42.720001
2019-02-08,42.669998
2019-02-11,42.5
2019-02-12,43.630001
2019-02-13,44.419998
2019-02-14,45.099998
2019-02-15,45.509997999999996
2019-02-19,47.889998999999996
2019-02-20,44.889998999999996
2019-02-21,42.029999
2019-02-22,41.880001
2019-02-25,41.360001000000004
2019-02-26,40.330002
2019-02-27,40.790001000000004
2019-02-28,40.240002000000004
2019-03-01,41.720001
2019-03-04,41.57
2019-03-05,41.18
2019-03-06,40.279999
2019-03-07,40.09
2019-03-08,39.400002
2019-03-11,40.34
2019-03-12,40.599998
2019-03-13,40.779999
2019-03-14,40.580002
2019-03-15,40.040001000000004
2019-03-18,40.75
2019-03-19,40.610001000000004
2019-03-20,41.580002
2019-03-21,42.009997999999996
2019-03-22,40.73
2019-03-25,40.529999
2019-03-26,40.98
2019-03-27,40.779999
2019-03-28,40.990002000000004
2019-03-29,41.549999
2019-04-01,42.380001
2019-04-02,42.25
2019-04-03,40.57
2019-04-04,40.259997999999996
2019-04-05,40.790001000000004
2019-04-08,40.330002
2019-04-09,39.990002000000004
2019-04-10,39.299999
2019-04-11,39.389998999999996
2019-04-12,40.110001000000004
2019-04-15,39.959998999999996
2019-04-16,39.610001000000004
2019-04-17,39.369999
2019-04-18,39.34
2019-04-22,40.970001
2019-04-23,40.91
2019-04-24,40.68
2019-04-25,40.23
2019-04-26,40.619999
2019-04-29,41.560001
2019-04-30,40.150002
2019-05-01,39.869999
2019-05-02,39.34
2019-05-03,39.869999
2019-05-06,39.950001
2019-05-07,40.799999
2019-05-08,39.439999
2019-05-09,38.549999
2019-05-10,40.43
2019-05-13,40.439999
2019-05-14,41.240002000000004
2019-05-15,41.939999
2019-05-16,42.259997999999996
2019-05-17,42.169998
2019-05-20,41.25
2019-05-21,42.169998
2019-05-22,41.68
2019-05-23,40.110001000000004
2019-05-24,40.459998999999996
2019-05-28,39.389998999999996
2019-05-29,39.110001000000004
2019-05-30,39.040001000000004
2019-05-31,38.459998999999996
2019-06-03,39.439999
2019-06-04,40.77
2019-06-05,39.349998
2019-06-06,39.07
2019-06-07,38.540001000000004
2019-06-10,38.470001
2019-06-11,38.48
2019-06-12,36.970001
2019-06-13,37.84
2019-06-14,36.59
2019-06-17,36.73
2019-06-18,37.59
2019-06-19,37.52
2019-06-20,38.560001
2019-06-21,38.720001
2019-06-24,37.41
2019-06-25,37.27
2019-06-26,38.27
2019-06-27,38.330002
2019-06-28,39.259997999999996
2019-07-01,39.98
2019-07-02,39.130001
2019-07-03,39.650002
2019-07-05,40.25
2019-07-08,39.900002
2019-07-09,40.52
2019-07-10,41.639998999999996
2019-07-11,41.869999
2019-07-12,41.830002
2019-07-15,41.169998
2019-07-16,40.779999
2019-07-17,39.619999
2019-07-18,39.16
2019-07-19,39.709998999999996
2019-07-22,40.029999
2019-07-23,39.57
2019-07-24,40.290001000000004
2019-07-25,40.220001
2019-07-26,39.880001
2019-07-29,39.130001
2019-07-30,38.869999
2019-07-31,38.91
2019-08-01,37.369999
2019-08-02,37.150002
2019-08-05,35.509997999999996
2019-08-06,35.549999
2019-08-07,34.119999
2019-08-08,35.959998999999996
2019-08-09,35.860001000000004
2019-08-12,35.419998
2019-08-13,35.549999
2019-08-14,33.529999
2019-08-15,33.080002
2019-08-16,34.080002
2019-08-19,35.360001000000004
2019-08-20,35.529999
2019-08-21,35.869999
2019-08-22,35.220001
2019-08-23,32.919998
2019-08-26,32.970001
2019-08-27,32.459998999999996
2019-08-28,34.080002
2019-08-29,35.509997999999996
2019-08-30,36.119999
2019-09-03,35.18
2019-09-04,36.299999
2019-09-05,36.779999
2019-09-06,37.5
2019-09-09,39.310001
2019-09-10,39.130001
2019-09-11,39.459998999999996
2019-09-12,39.279999
2019-09-13,39.900002
2019-09-16,43.27
2019-09-17,41.32
2019-09-18,41.639998999999996
2019-09-19,40.869999
2019-09-20,41.439999
2019-09-23,41.279999
2019-09-24,40.389998999999996
2019-09-25,39.939999
2019-09-26,39.77
2019-09-27,39.75
2019-09-30,40.169998
2019-10-01,39.66
2019-10-02,38.900002
2019-10-03,39.93
2019-10-04,40.59
2019-10-07,39.43
2019-10-08,37.880001
2019-10-09,38.139998999999996
2019-10-10,38.709998999999996
2019-10-11,39.459998999999996
2019-10-14,38.450001
2019-10-15,38.860001000000004
2019-10-16,38.93
2019-10-17,38.98
2019-10-18,39.369999
2019-10-21,39.380001
2019-10-22,40.09
2019-10-23,40.560001
2019-10-24,40.740002000000004
2019-10-25,40.869999
2019-10-28,41.049999
2019-10-29,41.080002
2019-10-30,40.23
2019-10-31,38.880001
2019-11-01,40.110001000000004
2019-11-04,40.950001
2019-11-05,40.610001000000004
2019-11-06,39.470001
2019-11-07,39.82
2019-11-08,39.900002
2019-11-11,39.200001
2019-11-12,38.810001
2019-11-13,38.330002
2019-11-14,38.029999
2019-11-15,39.259997999999996
2019-11-18,39.029999
2019-11-19,37.110001000000004
2019-11-20,38.139998999999996
2019-11-21,38.490002000000004
2019-11-22,37.529999
2019-11-25,37.950001
2019-11-26,37.200001
2019-11-27,36.900002
2019-11-29,36.529999
2019-12-02,36.529999
2019-12-03,35.939999
2019-12-04,35.369999
2019-12-05,35.220001
2019-12-06,35.830002
2019-12-09,36.389998999999996
2019-12-10,37.080002
2019-12-11,36.860001000000004
2019-12-12,37.16
2019-12-13,37.110001000000004
