Date,JCP
1985-07-03,12.40625
1985-07-05,12.4375
1985-07-08,12.3125
1985-07-09,12.28125
1985-07-10,12.28125
1985-07-11,12.21875
1985-07-12,12.25
1985-07-15,12.21875
1985-07-16,12.5625
1985-07-17,12.6875
1985-07-18,12.53125
1985-07-19,12.53125
1985-07-22,12.5
1985-07-23,12.5
1985-07-24,12.4375
1985-07-25,12.46875
1985-07-26,12.4375
1985-07-29,12.40625
1985-07-30,12.28125
1985-07-31,12.3125
1985-08-01,12.375
1985-08-02,12.28125
1985-08-05,12.28125
1985-08-06,12.34375
1985-08-07,12.3125
1985-08-08,12.28125
1985-08-09,12.21875
1985-08-12,12.1875
1985-08-13,12.1875
1985-08-14,12.15625
1985-08-15,12.125
1985-08-16,12.125
1985-08-19,12.0625
1985-08-20,12.0625
1985-08-21,12.15625
1985-08-22,12.125
1985-08-23,12.125
1985-08-26,12.0625
1985-08-27,12.15625
1985-08-28,12.15625
1985-08-29,12.125
1985-08-30,12.15625
1985-09-03,12.15625
1985-09-04,12.15625
1985-09-05,12.25
1985-09-06,12.375
1985-09-09,12.5625
1985-09-10,12.4375
1985-09-11,12.34375
1985-09-12,12.28125
1985-09-13,12.15625
1985-09-16,12.15625
1985-09-17,12.0
1985-09-18,12.0
1985-09-19,12.15625
1985-09-20,12.09375
1985-09-23,12.25
1985-09-24,12.21875
1985-09-25,12.125
1985-09-26,12.125
1985-09-30,12.15625
1985-10-01,12.1875
1985-10-02,12.15625
1985-10-03,12.3125
1985-10-04,11.96875
1985-10-07,12.0
1985-10-08,11.9375
1985-10-09,11.90625
1985-10-10,11.6875
1985-10-11,11.6875
1985-10-14,11.78125
1985-10-15,11.875
1985-10-16,11.9375
1985-10-17,12.0625
1985-10-18,12.0625
1985-10-21,12.28125
1985-10-22,12.25
1985-10-23,12.125
1985-10-24,11.96875
1985-10-25,11.96875
1985-10-28,12.0
1985-10-29,12.1875
1985-10-30,12.21875
1985-10-31,12.21875
1985-11-01,12.21875
1985-11-04,12.15625
1985-11-05,12.0625
1985-11-06,12.125
1985-11-07,12.3125
1985-11-08,12.34375
1985-11-11,12.6875
1985-11-12,12.8125
1985-11-13,12.59375
1985-11-14,12.71875
1985-11-15,12.71875
1985-11-18,12.96875
1985-11-19,13.03125
1985-11-20,13.0625
1985-11-21,13.375
1985-11-22,13.5
1985-11-25,13.375
1985-11-26,13.25
1985-11-27,13.28125
1985-11-29,13.375
1985-12-02,13.46875
1985-12-03,13.53125
1985-12-04,13.75
1985-12-05,13.59375
1985-12-06,13.71875
1985-12-09,13.875
1985-12-10,14.0
1985-12-11,14.0
1985-12-12,14.0
1985-12-13,14.375
1985-12-16,14.125
1985-12-17,14.0625
1985-12-18,13.875
1985-12-19,13.90625
1985-12-20,13.84375
1985-12-23,13.75
1985-12-24,13.75
1985-12-26,13.625
1985-12-27,13.78125
1985-12-30,13.875
1985-12-31,13.875
1986-01-02,13.8125
1986-01-03,13.84375
1986-01-06,13.65625
1986-01-07,13.96875
1986-01-08,13.25
1986-01-09,13.625
1986-01-10,13.75
1986-01-13,13.78125
1986-01-14,13.90625
1986-01-15,14.125
1986-01-16,14.15625
1986-01-17,14.0625
1986-01-20,13.96875
1986-01-21,13.8125
1986-01-22,13.5625
1986-01-23,13.5625
1986-01-24,13.875
1986-01-27,14.21875
1986-01-28,14.625
1986-01-29,14.40625
1986-01-30,14.53125
1986-01-31,14.875
1986-02-03,14.875
1986-02-04,14.625
1986-02-05,14.78125
1986-02-06,14.84375
1986-02-07,14.84375
1986-02-10,14.6875
1986-02-11,14.875
1986-02-12,14.8125
1986-02-13,14.78125
1986-02-14,14.875
1986-02-18,15.34375
1986-02-19,14.90625
1986-02-20,15.125
1986-02-21,15.125
1986-02-24,15.25
1986-02-25,15.5
1986-02-26,15.53125
1986-02-27,15.9375
1986-02-28,16.125
1986-03-03,16.09375
1986-03-04,16.34375
1986-03-05,16.25
1986-03-06,16.25
1986-03-07,16.25
1986-03-10,16.375
1986-03-11,16.875
1986-03-12,16.5625
1986-03-13,16.46875
1986-03-14,16.625
1986-03-17,16.5
1986-03-18,16.53125
1986-03-19,16.40625
1986-03-20,16.5
1986-03-21,16.5
1986-03-24,16.65625
1986-03-25,16.6875
1986-03-26,16.78125
1986-03-27,17.09375
1986-03-31,17.1875
1986-04-01,17.1875
1986-04-02,17.09375
1986-04-03,17.0
1986-04-04,16.6875
1986-04-07,16.625
1986-04-08,17.0
1986-04-09,16.9375
1986-04-10,17.0
1986-04-11,17.09375
1986-04-14,17.125
1986-04-15,17.4375
1986-04-16,17.625
1986-04-17,17.625
1986-04-18,17.90625
1986-04-21,17.96875
1986-04-22,17.65625
1986-04-23,17.75
1986-04-24,17.5625
1986-04-25,17.59375
1986-04-28,17.59375
1986-04-29,17.75
1986-04-30,17.625
1986-05-01,17.3125
1986-05-02,16.9375
1986-05-05,16.875
1986-05-06,17.4375
1986-05-07,17.84375
1986-05-08,18.59375
1986-05-09,18.875
1986-05-12,18.6875
1986-05-13,18.96875
1986-05-14,19.125
1986-05-15,19.0
1986-05-16,18.8125
1986-05-19,18.75
1986-05-20,18.875
1986-05-21,19.75
1986-05-22,19.75
1986-05-23,19.625
1986-05-27,20.09375
1986-05-28,20.75
1986-05-29,20.5
1986-05-30,20.40625
1986-06-02,20.0
1986-06-03,19.90625
1986-06-04,19.5625
1986-06-05,19.75
1986-06-06,20.0
1986-06-09,19.78125
1986-06-10,19.75
1986-06-11,19.5625
1986-06-12,19.4375
1986-06-13,20.09375
1986-06-16,20.5625
1986-06-17,20.40625
1986-06-18,20.25
1986-06-19,20.0625
1986-06-20,20.15625
1986-06-23,20.28125
1986-06-24,20.21875
1986-06-25,20.4375
1986-06-26,20.625
1986-06-27,21.1875
1986-06-30,21.3125
1986-07-01,21.1875
1986-07-02,21.46875
1986-07-03,21.125
1986-07-07,19.6875
1986-07-08,19.875
1986-07-09,19.9375
1986-07-10,19.46875
1986-07-11,19.5625
1986-07-14,18.6875
1986-07-15,18.375
1986-07-16,18.40625
1986-07-17,18.59375
1986-07-18,18.375
1986-07-21,18.25
1986-07-22,18.96875
1986-07-23,19.46875
1986-07-24,19.6875
1986-07-25,20.75
1986-07-28,20.9375
1986-07-29,20.0625
1986-07-30,20.125
1986-07-31,19.71875
1986-08-01,18.9375
1986-08-04,19.375
1986-08-05,19.28125
1986-08-06,19.5
1986-08-07,19.53125
1986-08-08,19.1875
1986-08-11,19.3125
1986-08-12,19.375
1986-08-13,20.0625
1986-08-14,19.78125
1986-08-15,19.96875
1986-08-18,19.5625
1986-08-19,19.25
1986-08-20,19.21875
1986-08-21,19.0625
1986-08-22,19.03125
1986-08-25,19.03125
1986-08-26,19.40625
1986-08-27,19.65625
1986-08-28,19.5625
1986-08-29,19.59375
1986-09-02,19.1875
1986-09-03,18.96875
1986-09-04,19.5625
1986-09-05,19.53125
1986-09-08,19.0
1986-09-09,19.125
1986-09-10,19.03125
1986-09-11,18.1875
1986-09-12,17.96875
1986-09-15,18.0
1986-09-16,17.84375
1986-09-17,17.96875
1986-09-18,17.8125
1986-09-19,17.5625
1986-09-22,17.71875
1986-09-23,18.0625
1986-09-24,18.15625
1986-09-25,17.8125
1986-09-26,17.625
1986-09-29,17.4375
1986-09-30,17.4375
1986-10-01,17.75
1986-10-02,18.03125
1986-10-03,18.0625
1986-10-06,17.84375
1986-10-07,18.03125
1986-10-08,18.40625
1986-10-09,18.65625
1986-10-10,18.5
1986-10-13,18.625
1986-10-14,18.84375
1986-10-15,18.9375
1986-10-16,19.21875
1986-10-17,19.21875
1986-10-20,19.03125
1986-10-21,19.03125
1986-10-22,19.125
1986-10-23,19.5
1986-10-24,19.0
1986-10-27,18.875
1986-10-28,18.9375
1986-10-29,19.59375
1986-10-30,19.59375
1986-10-31,19.53125
1986-11-03,19.875
1986-11-04,20.0625
1986-11-05,20.09375
1986-11-06,20.0625
1986-11-07,20.625
1986-11-10,20.6875
1986-11-11,21.3125
1986-11-12,21.6875
1986-11-13,21.125
1986-11-14,21.4375
1986-11-17,21.3125
1986-11-18,19.875
1986-11-19,20.03125
1986-11-20,20.21875
1986-11-21,20.09375
1986-11-24,20.25
1986-11-25,20.46875
1986-11-26,20.5
1986-11-28,20.5625
1986-12-01,20.5
1986-12-02,21.0
1986-12-03,21.03125
1986-12-04,20.1875
1986-12-05,20.28125
1986-12-08,20.53125
1986-12-09,20.1875
1986-12-10,19.40625
1986-12-11,19.0625
1986-12-12,19.125
1986-12-15,19.3125
1986-12-16,19.0625
1986-12-17,18.78125
1986-12-18,19.09375
1986-12-19,19.09375
1986-12-22,19.03125
1986-12-23,18.8125
1986-12-24,18.59375
1986-12-26,18.5625
1986-12-29,18.125
1986-12-30,18.0625
1986-12-31,18.0625
1987-01-02,18.375
1987-01-05,18.84375
1987-01-06,19.4375
1987-01-07,19.71875
1987-01-08,19.71875
1987-01-09,19.6875
1987-01-12,19.65625
1987-01-13,19.65625
1987-01-14,19.4375
1987-01-15,19.3125
1987-01-16,19.4375
1987-01-19,19.5
1987-01-20,19.65625
1987-01-21,19.1875
1987-01-22,20.25
1987-01-23,19.78125
1987-01-26,19.71875
1987-01-27,19.875
1987-01-28,19.875
1987-01-29,20.1875
1987-01-30,20.0625
1987-02-02,20.125
1987-02-03,20.25
1987-02-04,20.5
1987-02-05,20.46875
1987-02-06,20.5625
1987-02-09,20.75
1987-02-10,20.75
1987-02-11,21.0
1987-02-12,20.96875
1987-02-13,21.3125
1987-02-17,21.65625
1987-02-18,22.28125
1987-02-19,23.375
1987-02-20,23.6875
1987-02-23,23.625
1987-02-24,24.0625
1987-02-25,24.125
1987-02-26,24.125
1987-02-27,23.84375
1987-03-02,23.6875
1987-03-03,23.5
1987-03-04,23.875
1987-03-05,24.625
1987-03-06,24.40625
1987-03-09,23.9375
1987-03-10,24.0625
1987-03-11,24.65625
1987-03-12,24.96875
1987-03-13,24.5
1987-03-16,24.4375
1987-03-17,24.8125
1987-03-18,24.5625
1987-03-19,24.8125
1987-03-20,24.96875
1987-03-23,24.875
1987-03-24,24.875
1987-03-25,24.78125
1987-03-26,24.875
1987-03-27,24.9375
1987-03-30,24.40625
1987-03-31,24.75
1987-04-01,24.40625
1987-04-02,25.03125
1987-04-03,26.0
1987-04-06,25.96875
1987-04-07,25.59375
1987-04-08,25.5625
1987-04-09,24.90625
1987-04-10,24.625
1987-04-13,24.25
1987-04-14,23.125
1987-04-15,23.625
1987-04-16,24.28125
1987-04-20,24.0625
1987-04-21,24.5
1987-04-22,24.0625
1987-04-23,23.875
1987-04-24,23.21875
1987-04-27,23.4375
1987-04-28,23.71875
1987-04-29,24.0625
1987-04-30,24.34375
1987-05-01,24.0625
1987-05-04,24.1875
1987-05-05,24.9375
1987-05-06,25.125
1987-05-07,24.75
1987-05-08,24.5625
1987-05-11,24.3125
1987-05-12,24.125
1987-05-13,23.75
1987-05-14,23.8125
1987-05-15,23.0
1987-05-18,22.875
1987-05-19,23.5625
1987-05-20,23.9375
1987-05-21,24.25
1987-05-22,24.8125
1987-05-26,25.625
1987-05-27,25.75
1987-05-28,25.625
1987-05-29,25.6875
1987-06-01,25.3125
1987-06-02,25.1875
1987-06-03,25.75
1987-06-04,26.0
1987-06-05,26.0625
1987-06-08,26.875
1987-06-09,26.8125
1987-06-10,27.25
1987-06-11,28.0
1987-06-12,28.4375
1987-06-15,28.0625
1987-06-16,27.8125
1987-06-17,28.1875
1987-06-18,28.5625
1987-06-19,28.625
1987-06-22,28.5
1987-06-23,28.5
1987-06-24,28.1875
1987-06-25,27.75
1987-06-26,27.4375
1987-06-29,26.9375
1987-06-30,26.25
1987-07-01,26.0
1987-07-02,27.0
1987-07-06,27.0625
1987-07-07,27.1875
1987-07-08,27.375
1987-07-09,27.3125
1987-07-10,26.875
1987-07-13,26.375
1987-07-14,26.8125
1987-07-15,26.625
1987-07-16,27.75
1987-07-17,28.5
1987-07-20,28.25
1987-07-21,27.625
1987-07-22,28.5625
1987-07-23,28.375
1987-07-24,28.5
1987-07-27,28.5
1987-07-28,28.5625
1987-07-29,29.375
1987-07-30,29.8125
1987-07-31,30.0
1987-08-03,29.25
1987-08-04,28.9375
1987-08-05,29.5
1987-08-06,29.75
1987-08-07,29.875
1987-08-10,30.625
1987-08-11,31.875
1987-08-12,31.75
1987-08-13,32.5625
1987-08-14,31.875
1987-08-17,32.0
1987-08-18,31.75
1987-08-19,32.125
1987-08-20,32.4375
1987-08-21,32.375
1987-08-24,32.125
1987-08-25,32.375
1987-08-26,32.4375
1987-08-27,32.1875
1987-08-28,31.25
1987-08-31,31.25
1987-09-01,30.9375
1987-09-02,31.0625
1987-09-03,30.4375
1987-09-04,29.75
1987-09-08,29.3125
1987-09-09,29.0
1987-09-10,29.375
1987-09-11,29.375
1987-09-14,29.375
1987-09-15,29.3125
1987-09-16,29.3125
1987-09-17,29.0
1987-09-18,27.875
1987-09-21,26.25
1987-09-22,26.875
1987-09-23,27.625
1987-09-24,27.8125
1987-09-25,27.4375
1987-09-28,28.25
1987-09-29,29.5625
1987-09-30,29.0
1987-10-01,29.5625
1987-10-02,29.875
1987-10-05,29.8125
1987-10-06,29.1875
1987-10-07,29.25
1987-10-08,28.125
1987-10-09,27.625
1987-10-12,27.75
1987-10-13,28.0
1987-10-14,26.625
1987-10-15,25.25
1987-10-16,24.125
1987-10-19,19.5
1987-10-20,21.5
1987-10-21,23.25
1987-10-22,22.25
1987-10-23,20.875
1987-10-26,18.75
1987-10-27,18.9375
1987-10-28,18.9375
1987-10-29,20.375
1987-10-30,21.75
1987-11-02,22.5625
1987-11-03,21.875
1987-11-04,21.875
1987-11-05,24.1875
1987-11-06,22.25
1987-11-09,21.6875
1987-11-10,21.125
1987-11-11,21.375
1987-11-12,22.4375
1987-11-13,22.25
1987-11-16,22.6875
1987-11-17,21.8125
1987-11-18,22.875
1987-11-19,22.375
1987-11-20,22.5625
1987-11-23,22.6875
1987-11-24,23.25
1987-11-25,23.375
1987-11-27,23.0
1987-11-30,20.875
1987-12-01,21.5625
1987-12-02,21.8125
1987-12-03,20.625
1987-12-04,19.875
1987-12-07,20.4375
1987-12-08,21.6875
1987-12-09,21.625
1987-12-10,21.1875
1987-12-11,21.375
1987-12-14,22.5
1987-12-15,23.0
1987-12-16,23.0
1987-12-17,22.5
1987-12-18,22.4375
1987-12-21,22.5625
1987-12-22,22.625
1987-12-23,22.3125
1987-12-24,22.5625
1987-12-28,22.0
1987-12-29,22.0625
1987-12-30,21.625
1987-12-31,21.6875
1988-01-04,23.625
1988-01-05,23.375
1988-01-06,23.3125
1988-01-07,21.75
1988-01-08,20.375
1988-01-11,20.3125
1988-01-12,20.125
1988-01-13,20.0625
1988-01-14,20.125
1988-01-15,20.25
1988-01-18,20.25
1988-01-19,19.8125
1988-01-20,19.5
1988-01-21,19.25
1988-01-22,19.0
1988-01-25,20.125
1988-01-26,20.8125
1988-01-27,21.0
1988-01-28,21.0625
1988-01-29,21.5
1988-02-01,21.5625
1988-02-02,21.125
1988-02-03,21.0625
1988-02-04,21.0
1988-02-05,20.6875
1988-02-08,20.0625
1988-02-09,21.125
1988-02-10,22.25
1988-02-11,22.3125
1988-02-12,22.25
1988-02-16,22.75
1988-02-17,22.8125
1988-02-18,23.0625
1988-02-19,23.5
1988-02-22,23.8125
1988-02-23,23.375
1988-02-24,23.75
1988-02-25,23.875
1988-02-26,23.625
1988-02-29,24.375
1988-03-01,24.625
1988-03-02,24.6875
1988-03-03,24.25
1988-03-04,24.0
1988-03-07,23.9375
1988-03-08,23.6875
1988-03-09,23.1875
1988-03-10,22.625
1988-03-11,22.375
1988-03-14,22.4375
1988-03-15,22.5
1988-03-16,22.875
1988-03-17,23.5625
1988-03-18,24.0
1988-03-21,23.875
1988-03-22,24.1875
1988-03-23,24.1875
1988-03-24,23.8125
1988-03-25,23.75
1988-03-28,23.625
1988-03-29,23.625
1988-03-30,24.125
1988-03-31,24.3125
1988-04-04,23.875
1988-04-05,23.875
1988-04-06,24.375
1988-04-07,24.625
1988-04-08,25.0
1988-04-11,24.8125
1988-04-12,25.375
1988-04-13,25.4375
1988-04-14,23.5625
1988-04-15,23.6875
1988-04-18,23.875
1988-04-19,24.0
1988-04-20,24.0625
1988-04-21,24.1875
1988-04-22,24.25
1988-04-25,24.4375
1988-04-26,24.25
1988-04-27,24.375
1988-04-28,23.9375
1988-04-29,23.9375
1988-05-02,24.0
1988-05-03,23.75
1988-05-04,23.1875
1988-05-05,23.25
1988-05-06,23.0625
1988-05-09,22.8125
1988-05-10,22.9375
1988-05-11,22.625
1988-05-12,22.75
1988-05-13,22.9375
1988-05-16,23.125
1988-05-17,23.0625
1988-05-18,22.875
1988-05-19,22.5625
1988-05-20,22.625
1988-05-23,22.625
1988-05-24,23.0
1988-05-25,23.0625
1988-05-26,22.75
1988-05-27,22.1875
1988-05-31,23.4375
1988-06-01,24.5
1988-06-02,23.9375
1988-06-03,24.1875
1988-06-06,24.125
1988-06-07,24.1875
1988-06-08,24.6875
1988-06-09,24.8125
1988-06-10,24.75
1988-06-13,24.625
1988-06-14,24.6875
1988-06-15,24.75
1988-06-16,24.375
1988-06-17,24.375
1988-06-20,24.3125
1988-06-21,24.6875
1988-06-22,25.375
1988-06-23,25.625
1988-06-24,25.375
1988-06-27,25.25
1988-06-28,25.25
1988-06-29,24.4375
1988-06-30,24.3125
1988-07-01,24.375
1988-07-05,24.6875
1988-07-06,24.3125
1988-07-07,24.375
1988-07-08,24.5625
1988-07-11,24.8125
1988-07-12,24.5625
1988-07-13,24.625
1988-07-14,24.6875
1988-07-15,24.875
1988-07-18,24.875
1988-07-19,24.5
1988-07-20,24.625
1988-07-21,24.125
1988-07-22,23.5
1988-07-25,23.6875
1988-07-26,23.3125
1988-07-27,22.75
1988-07-28,22.875
1988-07-29,23.375
1988-08-01,23.875
1988-08-02,24.75
1988-08-03,24.5
1988-08-04,24.3125
1988-08-05,23.875
1988-08-08,24.25
1988-08-09,23.9375
1988-08-10,23.4375
1988-08-11,23.5
1988-08-12,24.0
1988-08-15,23.8125
1988-08-16,23.75
1988-08-17,23.25
1988-08-18,23.1875
1988-08-19,23.3125
1988-08-22,23.375
1988-08-23,23.3125
1988-08-24,23.3125
1988-08-25,23.0625
1988-08-26,22.875
1988-08-29,23.125
1988-08-30,24.0625
1988-08-31,23.125
1988-09-01,22.5625
1988-09-02,22.625
1988-09-06,23.0625
1988-09-07,23.375
1988-09-08,23.9375
1988-09-09,24.0
1988-09-12,23.8125
1988-09-13,24.0625
1988-09-14,24.375
1988-09-15,24.0625
1988-09-16,24.125
1988-09-19,23.875
1988-09-20,24.125
1988-09-21,24.625
1988-09-22,24.625
1988-09-23,25.0625
1988-09-26,24.9375
1988-09-27,24.875
1988-09-28,25.0
1988-09-29,25.5625
1988-09-30,25.1875
1988-10-03,25.0625
1988-10-04,25.125
1988-10-05,25.75
1988-10-06,25.75
1988-10-07,26.1875
1988-10-10,26.4375
1988-10-11,26.1875
1988-10-12,25.625
1988-10-13,26.0
1988-10-14,25.75
1988-10-17,25.625
1988-10-18,25.8125
1988-10-19,26.0
1988-10-20,26.75
1988-10-21,27.5
1988-10-24,27.0
1988-10-25,26.9375
1988-10-26,26.875
1988-10-27,26.8125
1988-10-28,27.1875
1988-10-31,27.125
1988-11-01,26.9375
1988-11-02,27.125
1988-11-03,27.1875
1988-11-04,27.0
1988-11-07,26.6875
1988-11-08,26.75
1988-11-09,26.75
1988-11-10,26.625
1988-11-11,25.5625
1988-11-14,26.0
1988-11-15,26.5
1988-11-16,25.5
1988-11-17,25.6875
1988-11-18,25.8125
1988-11-21,25.8125
1988-11-22,25.8125
1988-11-23,26.0
1988-11-25,25.5625
1988-11-28,25.6875
1988-11-29,25.9375
1988-11-30,26.6875
1988-12-01,26.4375
1988-12-02,26.125
1988-12-05,26.5
1988-12-06,26.6875
1988-12-07,27.0
1988-12-08,26.625
1988-12-09,26.625
1988-12-12,27.0
1988-12-13,27.0
1988-12-14,26.9375
1988-12-15,26.75
1988-12-16,26.4375
1988-12-19,26.5
1988-12-20,26.3125
1988-12-21,26.5
1988-12-22,26.375
1988-12-23,26.4375
1988-12-27,26.125
1988-12-28,26.125
1988-12-29,26.0
1988-12-30,25.3125
1989-01-03,25.75
1989-01-04,26.0
1989-01-05,26.125
1989-01-06,26.0625
1989-01-09,25.9375
1989-01-10,25.5
1989-01-11,25.4375
1989-01-12,25.5625
1989-01-13,25.5
1989-01-16,25.5
1989-01-17,25.6875
1989-01-18,26.375
1989-01-19,26.375
1989-01-20,26.3125
1989-01-23,26.4375
1989-01-24,26.6875
1989-01-25,26.5625
1989-01-26,26.5
1989-01-27,27.0625
1989-01-30,27.375
1989-01-31,27.375
1989-02-01,27.4375
1989-02-02,27.25
1989-02-03,27.1875
1989-02-06,27.0625
1989-02-07,27.625
1989-02-08,27.3125
1989-02-09,27.0625
1989-02-10,26.4375
1989-02-13,26.3125
1989-02-14,26.25
1989-02-15,26.3125
1989-02-16,26.0
1989-02-17,26.5625
1989-02-21,26.625
1989-02-22,26.125
1989-02-23,26.125
1989-02-24,25.8125
1989-02-27,25.8125
1989-02-28,25.8125
1989-03-01,25.625
1989-03-02,26.0
1989-03-03,26.0625
1989-03-06,26.4375
1989-03-07,26.5625
1989-03-08,26.625
1989-03-09,26.9375
1989-03-10,27.125
1989-03-13,26.75
1989-03-14,26.625
1989-03-15,26.5
1989-03-16,26.8125
1989-03-17,26.3125
1989-03-20,26.4375
1989-03-21,26.1875
1989-03-22,26.1875
1989-03-23,26.125
1989-03-27,26.375
1989-03-28,26.625
1989-03-29,26.75
1989-03-30,26.875
1989-03-31,27.0625
1989-04-03,26.8125
1989-04-04,26.4375
1989-04-05,26.5
1989-04-06,26.3125
1989-04-07,26.5
1989-04-10,26.25
1989-04-11,26.4375
1989-04-12,26.3125
1989-04-13,26.1875
1989-04-14,26.5
1989-04-17,26.625
1989-04-18,27.0
1989-04-19,27.375
1989-04-20,27.1875
1989-04-21,27.5
1989-04-24,27.625
1989-04-25,27.4375
1989-04-26,27.5625
1989-04-27,27.8125
1989-04-28,27.875
1989-05-01,28.0625
1989-05-02,28.4375
1989-05-03,28.5
1989-05-04,28.5
1989-05-05,28.9375
1989-05-08,28.875
1989-05-09,28.9375
1989-05-10,28.9375
1989-05-11,29.0625
1989-05-12,29.375
1989-05-15,30.0
1989-05-16,29.375
1989-05-17,29.5
1989-05-18,29.5
1989-05-19,29.5
1989-05-22,30.0
1989-05-23,29.75
1989-05-24,29.5625
1989-05-25,29.0
1989-05-26,29.5
1989-05-30,29.125
1989-05-31,29.0
1989-06-01,28.8125
1989-06-02,28.8125
1989-06-05,28.5
1989-06-06,28.4375
1989-06-07,28.4375
1989-06-08,28.375
1989-06-09,28.375
1989-06-12,28.6875
1989-06-13,28.625
1989-06-14,28.75
1989-06-15,28.5
1989-06-16,28.1875
1989-06-19,28.1875
1989-06-20,28.4375
1989-06-21,28.0625
1989-06-22,28.75
1989-06-23,28.9375
1989-06-26,28.625
1989-06-27,28.4375
1989-06-28,28.25
1989-06-29,27.9375
1989-06-30,27.75
1989-07-03,27.6875
1989-07-05,27.9375
1989-07-06,28.3125
1989-07-07,28.5
1989-07-10,28.625
1989-07-11,28.8125
1989-07-12,28.8125
1989-07-13,29.0625
1989-07-14,29.5
1989-07-17,29.3125
1989-07-18,29.3125
1989-07-19,29.25
1989-07-20,28.8125
1989-07-21,28.8125
1989-07-24,28.75
1989-07-25,28.6875
1989-07-26,28.75
1989-07-27,29.6875
1989-07-28,29.8125
1989-07-31,30.1875
1989-08-01,29.75
1989-08-02,30.3125
1989-08-03,30.8125
1989-08-04,30.9375
1989-08-07,31.375
1989-08-08,31.375
1989-08-09,31.5
1989-08-10,31.75
1989-08-11,31.875
1989-08-14,31.75
1989-08-15,32.0625
1989-08-16,32.8125
1989-08-17,32.5
1989-08-18,32.5
1989-08-21,32.4375
1989-08-22,31.9375
1989-08-23,33.5
1989-08-24,33.8125
1989-08-25,33.875
1989-08-28,33.75
1989-08-29,33.625
1989-08-30,34.1875
1989-08-31,34.125
1989-09-01,34.25
1989-09-05,34.1875
1989-09-06,33.5
1989-09-07,33.0625
1989-09-08,32.8125
1989-09-11,32.875
1989-09-12,33.625
1989-09-13,33.8125
1989-09-14,33.0
1989-09-15,33.0
1989-09-18,33.0625
1989-09-19,33.0625
1989-09-20,33.375
1989-09-21,33.75
1989-09-22,33.8125
1989-09-25,33.625
1989-09-26,34.0625
1989-09-27,34.0
1989-09-28,34.0625
1989-09-29,33.75
1989-10-02,33.875
1989-10-03,33.9375
1989-10-04,34.0
1989-10-05,34.0625
1989-10-06,34.1875
1989-10-09,34.0625
1989-10-10,34.0
1989-10-11,34.0
1989-10-12,34.0
1989-10-13,32.9375
1989-10-16,32.6875
1989-10-17,32.875
1989-10-18,32.6875
1989-10-19,33.0625
1989-10-20,32.875
1989-10-23,32.75
1989-10-24,32.3125
1989-10-25,32.375
1989-10-26,32.375
1989-10-27,32.4375
1989-10-30,32.0625
1989-10-31,32.1875
1989-11-01,32.5
1989-11-02,32.5
1989-11-03,32.625
1989-11-06,32.75
1989-11-07,32.8125
1989-11-08,33.0
1989-11-09,32.6875
1989-11-10,33.375
1989-11-13,33.375
1989-11-14,33.4375
1989-11-15,33.5625
1989-11-16,33.5
1989-11-17,34.0
1989-11-20,33.875
1989-11-21,33.375
1989-11-22,33.4375
1989-11-24,33.5
1989-11-27,33.5625
1989-11-28,33.375
1989-11-29,33.375
1989-11-30,33.375
1989-12-01,33.625
1989-12-04,34.4375
1989-12-05,34.3125
1989-12-06,34.625
1989-12-07,34.625
1989-12-08,35.0625
1989-12-11,35.375
1989-12-12,35.4375
1989-12-13,36.0625
1989-12-14,35.625
1989-12-15,35.4375
1989-12-18,34.6875
1989-12-19,34.3125
1989-12-20,34.875
1989-12-21,35.0625
1989-12-22,35.5625
1989-12-26,35.375
1989-12-27,35.375
1989-12-28,35.9375
1989-12-29,36.375
1990-01-02,36.9375
1990-01-03,37.4375
1990-01-04,37.3125
1990-01-05,36.8125
1990-01-08,36.5625
1990-01-09,37.5
1990-01-10,36.6875
1990-01-11,36.6875
1990-01-12,35.75
1990-01-15,35.25
1990-01-16,35.4375
1990-01-17,34.5
1990-01-18,34.125
1990-01-19,34.1875
1990-01-22,33.625
1990-01-23,33.625
1990-01-24,33.625
1990-01-25,33.625
1990-01-26,33.875
1990-01-29,33.75
1990-01-30,33.4375
1990-01-31,33.4375
1990-02-01,33.3125
1990-02-02,33.25
1990-02-05,33.0
1990-02-06,32.5625
1990-02-07,32.9375
1990-02-08,33.125
1990-02-09,33.6875
1990-02-12,33.875
1990-02-13,34.25
1990-02-14,34.25
1990-02-15,32.875
1990-02-16,32.5625
1990-02-20,32.125
1990-02-21,31.4375
1990-02-22,31.4375
1990-02-23,31.875
1990-02-26,32.375
1990-02-27,32.75
1990-02-28,32.9375
1990-03-01,33.125
1990-03-02,34.0
1990-03-05,34.1875
1990-03-06,34.25
1990-03-07,33.875
1990-03-08,34.4375
1990-03-09,34.1875
1990-03-12,34.375
1990-03-13,34.0
1990-03-14,34.0625
1990-03-15,33.8125
1990-03-16,34.5
1990-03-19,35.0
1990-03-20,35.0625
1990-03-21,34.8125
1990-03-22,34.25
1990-03-23,34.3125
1990-03-26,34.625
1990-03-27,34.375
1990-03-28,34.25
1990-03-29,34.3125
1990-03-30,34.25
1990-04-02,33.875
1990-04-03,34.3125
1990-04-04,33.9375
1990-04-05,33.9375
1990-04-06,33.75
1990-04-09,33.8125
1990-04-10,33.75
1990-04-11,34.125
1990-04-12,34.375
1990-04-16,34.8125
1990-04-17,34.875
1990-04-18,34.375
1990-04-19,33.625
1990-04-20,32.6875
1990-04-23,32.5
