Date,CNSWF
2012-01-12,74.790001
2012-01-13,74.790001
2012-01-17,74.790001
2012-01-18,74.790001
2012-01-19,74.790001
2012-01-20,74.790001
2012-01-23,87.449997
2012-01-24,87.449997
2012-01-25,87.449997
2012-01-26,87.449997
2012-01-27,87.449997
2012-01-30,87.449997
2012-01-31,87.449997
2012-02-01,87.449997
2012-02-02,90.029999
2012-02-03,90.029999
2012-02-06,87.300003
2012-02-07,87.300003
2012-02-08,87.300003
2012-02-09,87.300003
2012-02-10,87.300003
2012-02-13,87.300003
2012-02-14,92.589996
2012-02-15,92.720001
2012-02-16,92.720001
2012-02-17,92.720001
2012-02-21,92.720001
2012-02-22,92.720001
2012-02-23,92.720001
2012-02-24,92.720001
2012-02-27,95.040001
2012-02-28,95.040001
2012-02-29,100.099998
2012-03-01,96.459999
2012-03-02,95.519997
2012-03-05,95.519997
2012-03-06,95.519997
2012-03-07,95.519997
2012-03-08,95.519997
2012-03-09,95.519997
2012-03-12,93.839996
2012-03-13,93.839996
2012-03-14,89.480003
2012-03-15,89.480003
2012-03-16,89.480003
2012-03-19,89.480003
2012-03-20,89.480003
2012-03-21,89.480003
2012-03-22,89.480003
2012-03-23,89.480003
2012-03-26,90.779999
2012-03-27,90.779999
2012-03-28,90.779999
2012-03-29,90.779999
2012-03-30,90.779999
2012-04-02,90.779999
2012-04-03,90.779999
2012-04-04,90.779999
2012-04-05,90.779999
2012-04-09,90.779999
2012-04-10,90.779999
2012-04-11,90.779999
2012-04-12,90.779999
2012-04-13,90.779999
2012-04-16,90.779999
2012-04-17,90.779999
2012-04-18,90.779999
2012-04-19,87.5
2012-04-20,87.5
2012-04-23,87.5
2012-04-24,90.550003
2012-04-25,90.550003
2012-04-26,90.550003
2012-04-27,90.550003
2012-04-30,94.089996
2012-05-01,94.089996
2012-05-02,96.860001
2012-05-03,89.610001
2012-05-04,89.610001
2012-05-07,90.510002
2012-05-08,90.510002
2012-05-09,90.510002
2012-05-10,90.510002
2012-05-11,90.58000200000001
2012-05-14,90.58000200000001
2012-05-15,90.58000200000001
2012-05-16,90.58000200000001
2012-05-17,90.58000200000001
2012-05-18,90.58000200000001
2012-05-21,90.58000200000001
2012-05-22,86.43
2012-05-23,86.43
2012-05-24,86.43
2012-05-25,86.43
2012-05-29,86.43
2012-05-30,86.43
2012-05-31,86.43
2012-06-01,86.43
2012-06-04,86.43
2012-06-05,86.43
2012-06-06,86.43
2012-06-07,86.43
2012-06-08,86.43
2012-06-11,86.43
2012-06-12,86.43
2012-06-13,86.43
2012-06-14,86.43
2012-06-15,86.43
2012-06-18,86.43
2012-06-19,86.43
2012-06-20,86.43
2012-06-21,86.43
2012-06-22,86.43
2012-06-25,86.43
2012-06-26,86.43
2012-06-27,86.43
2012-06-28,86.43
2012-06-29,86.43
2012-07-02,86.43
2012-07-03,86.43
2012-07-05,86.43
2012-07-06,86.43
2012-07-09,86.43
2012-07-10,90.650002
2012-07-11,90.650002
2012-07-12,90.650002
2012-07-13,89.059998
2012-07-16,89.059998
2012-07-17,89.059998
2012-07-18,89.059998
2012-07-19,89.059998
2012-07-20,91.5
2012-07-23,91.5
2012-07-24,91.5
2012-07-25,91.5
2012-07-26,90.410004
2012-07-27,90.410004
2012-07-30,90.410004
2012-07-31,90.410004
2012-08-01,90.410004
2012-08-02,90.410004
2012-08-03,90.970001
2012-08-06,90.970001
2012-08-07,90.400002
2012-08-08,90.400002
2012-08-09,92.459999
2012-08-10,92.459999
2012-08-13,92.5
2012-08-14,92.5
2012-08-15,92.5
2012-08-16,92.5
2012-08-17,92.5
2012-08-20,92.5
2012-08-21,92.5
2012-08-22,92.5
2012-08-23,92.5
2012-08-24,92.5
2012-08-27,92.5
2012-08-28,92.5
2012-08-29,92.5
2012-08-30,100.730003
2012-08-31,100.730003
2012-09-04,100.730003
2012-09-05,100.730003
2012-09-06,100.730003
2012-09-07,104.230003
2012-09-10,104.230003
2012-09-11,104.230003
2012-09-12,104.230003
2012-09-13,104.230003
2012-09-14,104.230003
2012-09-17,104.879997
2012-09-18,104.879997
2012-09-19,107.779999
2012-09-20,107.779999
2012-09-21,107.779999
2012-09-24,105.139999
2012-09-25,106.279999
2012-09-26,105.91999799999999
2012-09-27,105.91999799999999
2012-09-28,105.91999799999999
2012-10-01,105.91999799999999
2012-10-02,105.91999799999999
2012-10-03,105.91999799999999
2012-10-04,105.91999799999999
2012-10-05,105.91999799999999
2012-10-08,105.91999799999999
2012-10-09,105.91999799999999
2012-10-10,105.91999799999999
2012-10-11,105.91999799999999
2012-10-12,105.730003
2012-10-15,105.730003
2012-10-16,105.730003
2012-10-17,105.730003
2012-10-18,105.730003
2012-10-19,105.730003
2012-10-22,105.730003
2012-10-23,105.730003
2012-10-24,105.730003
2012-10-25,105.730003
2012-10-26,105.730003
2012-10-31,114.620003
2012-11-01,114.620003
2012-11-02,114.620003
2012-11-05,114.620003
2012-11-06,118.190002
2012-11-07,119.529999
2012-11-08,121.730003
2012-11-09,119.050003
2012-11-12,119.050003
2012-11-13,119.050003
2012-11-14,114.93
2012-11-15,114.349998
2012-11-16,114.349998
2012-11-19,114.349998
2012-11-20,114.349998
2012-11-21,118.980003
2012-11-23,119.16999799999999
2012-11-26,118.029999
2012-11-27,117.349998
2012-11-28,117.349998
2012-11-29,117.349998
2012-11-30,118.559998
2012-12-03,118.559998
2012-12-04,118.559998
2012-12-05,118.559998
2012-12-06,118.559998
2012-12-07,118.559998
2012-12-10,118.559998
2012-12-11,118.559998
2012-12-12,120.5
2012-12-13,120.5
2012-12-14,119.5
2012-12-17,122.199997
2012-12-18,122.199997
2012-12-19,122.199997
2012-12-20,122.199997
2012-12-21,120.790001
2012-12-24,120.349998
2012-12-26,120.349998
2012-12-27,120.349998
2012-12-28,120.0
2012-12-31,120.0
2013-01-02,120.0
2013-01-03,120.0
2013-01-04,120.0
2013-01-07,120.0
2013-01-08,120.0
2013-01-09,120.0
2013-01-10,120.0
2013-01-11,120.0
2013-01-14,120.0
2013-01-15,120.0
2013-01-16,120.0
2013-01-17,120.0
2013-01-18,120.0
2013-01-22,120.0
2013-01-23,120.0
2013-01-24,120.0
2013-01-25,120.0
2013-01-28,122.779999
2013-01-29,122.779999
2013-01-30,122.779999
2013-01-31,120.699997
2013-02-01,124.599998
2013-02-04,124.410004
2013-02-05,124.75
2013-02-06,124.0
2013-02-07,124.0
2013-02-08,124.0
2013-02-11,124.0
2013-02-12,120.120003
2013-02-13,121.559998
2013-02-14,116.839996
2013-02-15,117.239998
2013-02-19,114.739998
2013-02-20,110.870003
2013-02-21,110.870003
2013-02-22,116.650002
2013-02-25,116.650002
2013-02-26,116.650002
2013-02-27,116.650002
2013-02-28,116.650002
2013-03-01,116.650002
2013-03-04,117.550003
2013-03-05,120.089996
2013-03-06,120.089996
2013-03-07,116.199997
2013-03-08,116.199997
2013-03-11,116.199997
2013-03-12,116.199997
2013-03-13,117.010002
2013-03-14,117.650002
2013-03-15,117.650002
2013-03-18,116.349998
2013-03-19,115.68
2013-03-20,115.68
2013-03-21,118.0
2013-03-22,121.400002
2013-03-25,121.400002
2013-03-26,121.550003
2013-03-27,121.550003
2013-03-28,121.550003
2013-04-01,122.989998
2013-04-02,124.66999799999999
2013-04-03,124.66999799999999
2013-04-04,124.66999799999999
2013-04-05,124.66999799999999
2013-04-08,124.66999799999999
2013-04-09,127.970001
2013-04-10,127.970001
2013-04-11,134.440002
2013-04-12,134.440002
2013-04-15,134.440002
2013-04-16,134.440002
2013-04-17,134.440002
2013-04-18,134.440002
2013-04-19,134.440002
2013-04-22,134.440002
2013-04-23,134.440002
2013-04-24,134.440002
2013-04-25,134.440002
2013-04-26,134.440002
2013-04-29,134.440002
2013-04-30,137.570007
2013-05-01,137.570007
2013-05-02,137.570007
2013-05-03,137.570007
2013-05-06,134.149994
2013-05-07,134.149994
2013-05-08,134.220001
2013-05-09,134.220001
2013-05-10,134.220001
2013-05-13,135.46000700000002
2013-05-14,135.46000700000002
2013-05-15,135.46000700000002
2013-05-16,142.820007
2013-05-17,142.820007
2013-05-20,142.820007
2013-05-21,142.820007
2013-05-22,142.820007
2013-05-23,142.820007
2013-05-24,142.820007
2013-05-28,142.820007
2013-05-29,142.820007
2013-05-30,141.949997
2013-05-31,141.949997
2013-06-03,148.009995
2013-06-04,148.009995
2013-06-05,148.009995
2013-06-06,148.009995
2013-06-07,146.75
2013-06-10,145.860001
2013-06-11,145.860001
2013-06-12,145.860001
2013-06-13,141.570007
2013-06-14,141.570007
2013-06-17,142.139999
2013-06-18,142.139999
2013-06-19,142.139999
2013-06-20,142.139999
2013-06-21,142.139999
2013-06-24,130.990005
2013-06-25,130.990005
2013-06-26,136.899994
2013-06-27,138.570007
2013-06-28,138.570007
2013-07-01,138.820007
2013-07-02,138.300003
2013-07-03,137.919998
2013-07-05,137.919998
2013-07-08,137.919998
2013-07-09,137.919998
2013-07-10,137.919998
2013-07-11,137.919998
2013-07-12,140.649994
2013-07-15,140.649994
2013-07-16,140.649994
2013-07-17,140.649994
2013-07-18,140.649994
2013-07-19,140.649994
2013-07-22,144.259995
2013-07-23,144.110001
2013-07-24,144.110001
2013-07-25,146.199997
2013-07-26,146.199997
2013-07-29,146.199997
2013-07-30,146.199997
2013-07-31,145.800003
2013-08-01,157.130005
2013-08-02,154.070007
2013-08-05,154.470001
2013-08-06,152.399994
2013-08-07,156.369995
2013-08-08,156.369995
2013-08-09,163.809998
2013-08-12,164.03999299999998
2013-08-13,164.03999299999998
2013-08-14,164.03999299999998
2013-08-15,164.03999299999998
2013-08-16,164.03999299999998
2013-08-19,164.03999299999998
2013-08-20,164.03999299999998
2013-08-21,164.03999299999998
2013-08-22,164.03999299999998
2013-08-23,163.240005
2013-08-26,163.240005
2013-08-27,163.240005
2013-08-28,163.240005
2013-08-29,163.240005
2013-08-30,163.240005
2013-09-03,163.240005
2013-09-04,163.240005
2013-09-05,163.240005
2013-09-06,167.0
2013-09-09,166.53999299999998
2013-09-10,166.53999299999998
2013-09-11,166.53999299999998
2013-09-12,166.53999299999998
2013-09-13,166.919998
2013-09-16,166.919998
2013-09-17,166.919998
2013-09-18,166.919998
2013-09-19,166.919998
2013-09-20,166.919998
2013-09-23,174.130005
2013-09-24,174.880005
2013-09-25,174.880005
2013-09-26,174.880005
2013-09-27,174.880005
2013-09-30,174.880005
2013-10-01,177.220001
2013-10-02,177.850006
2013-10-03,177.850006
2013-10-04,177.850006
2013-10-07,177.850006
2013-10-08,177.850006
2013-10-09,177.850006
2013-10-10,177.850006
2013-10-11,177.850006
2013-10-14,177.850006
2013-10-15,177.850006
2013-10-16,177.850006
2013-10-17,180.470001
2013-10-18,180.470001
2013-10-21,185.270004
2013-10-22,187.199997
2013-10-23,185.729996
2013-10-24,185.729996
2013-10-25,185.729996
2013-10-28,185.729996
2013-10-29,185.729996
2013-10-30,185.729996
2013-10-31,185.729996
2013-11-01,182.46000700000002
2013-11-04,182.46000700000002
2013-11-05,182.46000700000002
2013-11-06,182.46000700000002
2013-11-07,182.46000700000002
2013-11-08,182.46000700000002
2013-11-11,182.46000700000002
2013-11-12,182.46000700000002
2013-11-13,182.46000700000002
2013-11-14,182.46000700000002
2013-11-15,182.46000700000002
2013-11-18,192.880005
2013-11-19,192.880005
2013-11-20,192.429993
2013-11-21,192.429993
2013-11-22,183.100006
2013-11-25,173.740005
2013-11-26,173.740005
2013-11-27,180.740005
2013-11-29,180.740005
2013-12-02,180.740005
2013-12-03,180.740005
2013-12-04,180.740005
2013-12-05,185.110001
2013-12-06,185.110001
2013-12-09,185.110001
2013-12-10,185.110001
2013-12-11,187.699997
2013-12-12,187.699997
2013-12-13,187.699997
2013-12-16,194.649994
2013-12-17,207.320007
2013-12-18,205.100006
2013-12-19,205.100006
2013-12-20,203.690002
2013-12-23,205.53999299999998
2013-12-24,205.53999299999998
2013-12-26,205.53999299999998
2013-12-27,203.600006
2013-12-30,207.16000400000001
2013-12-31,207.16000400000001
2014-01-02,207.16000400000001
2014-01-03,212.80000299999998
2014-01-06,210.57000699999998
2014-01-07,210.57000699999998
2014-01-08,211.24000499999997
2014-01-09,207.949997
2014-01-10,207.949997
2014-01-13,207.009995
2014-01-14,204.139999
2014-01-15,204.139999
2014-01-16,208.75
2014-01-17,211.729996
2014-01-21,211.02999900000003
2014-01-22,210.330002
2014-01-23,211.0
2014-01-24,204.360001
2014-01-27,210.91000400000001
2014-01-28,210.91000400000001
2014-01-29,211.059998
2014-01-30,214.41000400000001
2014-01-31,214.41000400000001
2014-02-03,213.86999500000002
2014-02-04,215.330002
2014-02-05,216.25
2014-02-06,217.0
2014-02-07,216.460007
2014-02-10,215.5
2014-02-11,217.75
2014-02-12,217.75
2014-02-13,217.75
2014-02-14,217.75
2014-02-18,227.0
2014-02-19,224.47000099999997
2014-02-20,224.47000099999997
2014-02-21,224.47000099999997
2014-02-24,217.0
2014-02-25,207.0
2014-02-26,215.74000499999997
2014-02-27,219.33999599999999
2014-02-28,221.75
2014-03-03,219.33999599999999
2014-03-04,219.33999599999999
2014-03-05,219.33999599999999
2014-03-06,214.0
2014-03-07,240.039993
2014-03-10,235.0
2014-03-11,235.0
2014-03-12,232.97000099999997
2014-03-13,234.32000699999998
2014-03-14,234.32000699999998
2014-03-17,236.0
2014-03-18,236.0
2014-03-19,234.5
2014-03-20,234.309998
2014-03-21,232.75999500000003
2014-03-24,231.75
2014-03-25,236.0
2014-03-26,236.25
2014-03-27,236.25
2014-03-28,238.25
2014-03-31,244.25
2014-04-01,244.88999900000002
2014-04-02,249.229996
2014-04-03,254.0
2014-04-04,254.0
2014-04-07,249.25
2014-04-08,242.0
2014-04-09,253.22000099999997
2014-04-10,247.25
2014-04-11,242.5
2014-04-14,242.5
2014-04-15,239.399994
2014-04-16,239.75
2014-04-17,239.75
2014-04-21,239.75
2014-04-22,240.25
2014-04-23,241.350006
2014-04-24,241.100006
2014-04-25,237.44999700000002
2014-04-28,231.25
2014-04-29,227.0
2014-04-30,221.25
2014-05-01,231.960007
2014-05-02,236.94999700000002
2014-05-05,234.58999599999999
2014-05-06,221.350006
2014-05-07,217.0
2014-05-08,225.25
2014-05-09,225.25
2014-05-12,224.25
2014-05-13,224.0
2014-05-14,226.36000099999998
2014-05-15,221.270004
2014-05-16,221.270004
2014-05-19,221.270004
2014-05-20,213.600006
2014-05-21,219.32000699999998
2014-05-22,221.25
2014-05-23,221.25
2014-05-27,228.30000299999998
2014-05-28,224.520004
2014-05-29,226.5
2014-05-30,226.5
2014-06-02,225.100006
2014-06-03,224.07000699999998
2014-06-04,226.17999300000002
2014-06-05,226.17999300000002
2014-06-06,227.149994
2014-06-09,225.5
2014-06-10,224.75
2014-06-11,229.75
2014-06-12,234.05000299999998
2014-06-13,234.05000299999998
2014-06-16,231.69999700000002
2014-06-17,231.69999700000002
2014-06-18,231.69999700000002
2014-06-19,231.69999700000002
2014-06-20,235.25
2014-06-23,235.25
2014-06-24,231.66000400000001
2014-06-25,231.66000400000001
2014-06-26,235.0
2014-06-27,241.5
2014-06-30,241.5
2014-07-01,252.0
2014-07-02,250.63999900000002
2014-07-03,251.24000499999997
2014-07-07,246.0
2014-07-08,245.5
2014-07-09,245.5
2014-07-10,245.5
2014-07-11,241.25
2014-07-14,247.0
2014-07-15,242.19999700000002
2014-07-16,242.19999700000002
2014-07-17,243.55000299999998
2014-07-18,243.5
2014-07-21,243.5
2014-07-22,243.5
2014-07-23,242.41000400000001
2014-07-24,242.41000400000001
2014-07-25,242.169998
2014-07-28,242.169998
2014-07-29,234.08999599999999
2014-07-30,235.5
2014-07-31,235.57000699999998
2014-08-01,256.079987
2014-08-04,254.75
2014-08-05,254.75
2014-08-06,254.75
2014-08-07,248.17999300000002
2014-08-08,248.17999300000002
2014-08-11,253.86000099999998
2014-08-12,253.86000099999998
2014-08-13,253.86000099999998
2014-08-14,253.88999900000002
2014-08-15,253.97000099999997
2014-08-18,254.5
2014-08-19,253.94999700000002
2014-08-20,248.99000499999997
2014-08-21,249.75
2014-08-22,251.36000099999998
2014-08-25,251.36000099999998
2014-08-26,249.770004
2014-08-27,250.0
2014-08-28,249.559998
2014-08-29,248.5
2014-09-02,250.5
2014-09-03,247.75
2014-09-04,248.0
2014-09-05,248.00999500000003
2014-09-08,248.5
2014-09-09,246.25
2014-09-10,250.0
2014-09-11,247.5
2014-09-12,245.5
2014-09-15,244.25
2014-09-16,247.75
2014-09-17,247.75
2014-09-18,249.17999300000002
2014-09-19,246.520004
2014-09-22,242.600006
2014-09-23,243.75
2014-09-24,250.5
2014-09-25,244.0
2014-09-26,247.75
2014-09-29,250.0
2014-09-30,251.75
2014-10-01,253.0
2014-10-02,255.75
2014-10-03,252.190002
2014-10-06,257.0
2014-10-07,261.25
2014-10-08,259.0
2014-10-09,256.27999900000003
2014-10-10,252.0
2014-10-13,247.13999900000002
2014-10-14,250.25
2014-10-15,241.77999900000003
2014-10-16,243.5
2014-10-17,242.039993
2014-10-20,250.5
2014-10-21,261.75
2014-10-22,263.0
2014-10-23,264.839996
2014-10-24,263.75
2014-10-27,262.75
2014-10-28,273.25
2014-10-29,271.5
2014-10-30,270.980011
2014-10-31,284.5
2014-11-03,279.75
2014-11-04,288.309998
2014-11-05,276.0
2014-11-06,278.25
2014-11-07,278.75
2014-11-10,281.019989
2014-11-11,282.0
2014-11-12,282.0
2014-11-13,283.75
2014-11-14,283.75
2014-11-17,283.75
2014-11-18,290.75
2014-11-19,288.209991
2014-11-20,283.25
2014-11-21,283.0
2014-11-24,278.25
2014-11-25,286.0
2014-11-26,292.450012
2014-11-28,289.75
2014-12-01,292.920013
2014-12-02,291.0
2014-12-03,294.5
2014-12-04,296.0
2014-12-05,297.5
2014-12-08,290.869995
2014-12-09,291.75
2014-12-10,287.75
2014-12-11,288.75
2014-12-12,286.25
2014-12-15,283.059998
2014-12-16,283.02999900000003
2014-12-17,282.940002
2014-12-18,283.910004
2014-12-19,282.5
2014-12-22,283.399994
2014-12-23,284.0
2014-12-24,285.23999
2014-12-26,284.850006
2014-12-29,292.5
2014-12-30,299.25
2014-12-31,297.559998
2015-01-02,289.75
2015-01-05,289.75
2015-01-06,282.109985
2015-01-07,283.25
2015-01-08,292.730011
2015-01-09,286.25
2015-01-12,284.070007
2015-01-13,287.5
2015-01-14,283.0
2015-01-15,281.98999
2015-01-16,285.51001
2015-01-20,287.329987
2015-01-21,279.0
2015-01-22,282.519989
2015-01-23,285.0
2015-01-26,289.059998
2015-01-27,291.040009
2015-01-28,278.959991
2015-01-29,275.630005
2015-01-30,276.0
2015-02-02,282.630005
2015-02-03,296.0
2015-02-04,294.5
2015-02-05,295.0
2015-02-06,303.25
2015-02-09,304.75
2015-02-10,312.649994
2015-02-11,312.75
2015-02-12,315.540009
2015-02-13,317.559998
2015-02-17,317.48999
2015-02-18,316.299988
2015-02-19,318.75
2015-02-20,321.980011
2015-02-23,322.01001
2015-02-24,327.549988
2015-02-25,335.47000099999997
2015-02-26,350.0
2015-02-27,341.5
2015-03-02,344.0
2015-03-03,338.5
2015-03-04,345.75
2015-03-05,348.709991
2015-03-06,345.399994
2015-03-09,345.0
2015-03-10,340.25
2015-03-11,345.089996
2015-03-12,345.940002
2015-03-13,342.899994
2015-03-16,343.0
2015-03-17,340.75
2015-03-18,348.880005
2015-03-19,348.200012
2015-03-20,352.75
2015-03-23,348.5
2015-03-24,349.25
2015-03-25,344.75
2015-03-26,343.0
2015-03-27,354.089996
2015-03-30,352.019989
2015-03-31,350.5
2015-04-01,345.809998
2015-04-02,353.109985
2015-04-06,366.299988
2015-04-07,382.75
2015-04-08,395.0
2015-04-09,392.5
2015-04-10,391.75
2015-04-13,386.619995
2015-04-14,386.75
2015-04-15,405.0
2015-04-16,406.73999
2015-04-17,401.0
2015-04-20,400.890015
2015-04-21,402.5
2015-04-22,403.940002
2015-04-23,405.0
2015-04-24,402.25
2015-04-27,402.369995
2015-04-28,407.25
2015-04-29,404.5
2015-04-30,393.049988
2015-05-01,386.869995
2015-05-04,395.02999900000003
2015-05-05,397.829987
2015-05-06,398.75
2015-05-07,403.0
2015-05-08,402.320007
2015-05-11,402.320007
2015-05-12,408.0
2015-05-13,405.589996
2015-05-14,413.269989
2015-05-15,410.799988
2015-05-18,410.070007
2015-05-19,408.75
2015-05-20,420.089996
2015-05-21,415.119995
2015-05-22,409.420013
2015-05-26,413.5
2015-05-27,409.25
2015-05-28,414.25
2015-05-29,408.0
2015-06-01,409.25
2015-06-02,418.5
2015-06-03,422.0
2015-06-04,425.10998499999994
2015-06-05,427.799988
2015-06-08,430.25
2015-06-09,426.27999900000003
2015-06-10,425.75
2015-06-11,427.5
2015-06-12,427.47000099999997
2015-06-15,419.5
2015-06-16,420.0
2015-06-17,420.25
2015-06-18,417.75
2015-06-19,407.0
2015-06-22,417.5
2015-06-23,420.73999000000003
2015-06-24,418.25
2015-06-25,422.23999000000003
2015-06-26,417.709991
2015-06-29,406.52999900000003
2015-06-30,402.119995
2015-07-01,397.01001
2015-07-02,402.950012
2015-07-06,414.730011
2015-07-07,403.75
2015-07-08,395.190002
2015-07-09,388.959991
2015-07-10,406.399994
2015-07-13,406.399994
2015-07-14,420.25
2015-07-15,413.75
2015-07-16,422.75
2015-07-17,421.0
2015-07-20,414.5
2015-07-21,421.64999400000005
2015-07-22,437.75
2015-07-23,436.25
2015-07-24,436.89001500000006
2015-07-27,434.5
2015-07-28,450.10000599999995
2015-07-29,460.89999400000005
2015-07-30,439.25
2015-07-31,442.75
2015-08-03,442.75
2015-08-04,427.5
2015-08-05,432.17999299999997
2015-08-06,437.75
2015-08-07,422.25
2015-08-10,421.23001100000005
2015-08-11,425.5
2015-08-12,417.5
2015-08-13,428.23999000000003
2015-08-14,420.329987
2015-08-17,421.25
2015-08-18,420.01998899999995
2015-08-19,418.390015
2015-08-20,419.94000199999994
2015-08-21,413.75
2015-08-24,397.670013
2015-08-25,407.0
2015-08-26,417.440002
2015-08-27,426.01998899999995
2015-08-28,419.73001100000005
2015-08-31,422.64999400000005
2015-09-01,426.02999900000003
2015-09-02,448.5
2015-09-03,438.35000599999995
2015-09-04,438.35000599999995
2015-09-08,437.01998899999995
2015-09-09,430.55999800000006
2015-09-10,425.5
2015-09-11,425.0
2015-09-14,427.5
2015-09-15,436.27999900000003
2015-09-16,443.01998899999995
2015-09-17,443.0
2015-09-18,444.75
2015-09-21,446.01000999999997
2015-09-22,438.97000099999997
2015-09-23,439.75
2015-09-24,425.75
2015-09-25,429.25
2015-09-28,417.5
2015-09-29,408.5
2015-09-30,418.75
2015-10-01,433.079987
2015-10-02,436.25
2015-10-05,436.25
2015-10-06,434.0
2015-10-07,434.0
2015-10-08,416.309998
2015-10-09,409.200012
2015-10-12,411.140015
2015-10-13,419.019989
2015-10-14,420.75
2015-10-15,419.5
2015-10-16,420.25
2015-10-19,420.0
2015-10-20,418.75
2015-10-21,420.85998499999994
2015-10-22,437.73999000000003
2015-10-23,435.85000599999995
2015-10-26,443.0
2015-10-27,418.299988
2015-10-28,426.040009
2015-10-29,444.75
2015-10-30,429.25
2015-11-02,434.14999400000005
2015-11-03,426.209991
2015-11-04,431.01000999999997
2015-11-05,438.0
2015-11-06,422.85000599999995
2015-11-09,424.459991
2015-11-10,424.0
2015-11-11,424.0
2015-11-12,418.75
2015-11-13,413.190002
2015-11-16,418.459991
2015-11-17,417.5
2015-11-18,416.75
2015-11-19,420.75
2015-11-20,428.950012
2015-11-23,425.64001500000006
2015-11-24,419.25
2015-11-25,425.25
2015-11-27,428.75
2015-11-30,428.75
2015-12-01,442.60000599999995
2015-12-02,436.950012
2015-12-03,431.75
2015-12-04,429.25
2015-12-07,420.290009
2015-12-08,424.5
2015-12-09,425.75
2015-12-10,425.75
2015-12-11,424.5
2015-12-14,424.01000999999997
2015-12-15,426.25
2015-12-16,424.25
2015-12-17,417.690002
2015-12-18,420.75
2015-12-21,414.0
2015-12-22,417.47000099999997
2015-12-23,419.100006
2015-12-24,421.579987
2015-12-28,419.89001500000006
2015-12-29,428.75
2015-12-30,418.200012
2015-12-31,416.75
2016-01-04,395.25
2016-01-05,396.600006
2016-01-06,386.410004
2016-01-07,365.0
2016-01-08,375.75
2016-01-11,358.399994
2016-01-12,364.25
2016-01-13,358.25
2016-01-14,365.450012
2016-01-15,356.119995
2016-01-19,342.75
2016-01-20,351.820007
2016-01-21,357.0
2016-01-22,360.130005
2016-01-25,359.75
2016-01-26,367.0
2016-01-27,354.549988
2016-01-28,346.25
2016-01-29,356.5
2016-02-01,370.0
2016-02-02,350.700012
2016-02-03,347.619995
2016-02-04,338.0
2016-02-05,323.350006
2016-02-08,318.660004
2016-02-09,340.25
2016-02-10,341.25
2016-02-11,337.98999
2016-02-12,346.23999
2016-02-16,358.839996
2016-02-17,372.769989
2016-02-18,377.25
2016-02-19,375.119995
2016-02-22,388.369995
2016-02-23,396.230011
2016-02-24,406.320007
2016-02-25,407.399994
2016-02-26,412.519989
2016-02-29,413.140015
2016-03-01,425.660004
2016-03-02,408.26001
2016-03-03,417.72000099999997
2016-03-04,401.079987
2016-03-07,401.140015
2016-03-08,387.619995
2016-03-09,388.649994
2016-03-10,381.649994
2016-03-11,389.130005
2016-03-14,384.450012
2016-03-15,382.040009
2016-03-16,388.450012
2016-03-17,400.47000099999997
2016-03-18,390.769989
2016-03-21,390.609985
2016-03-22,396.690002
2016-03-23,387.579987
2016-03-24,397.149994
2016-03-28,399.700012
2016-03-29,415.0
2016-03-30,415.0
2016-03-31,409.690002
2016-04-01,417.0
2016-04-04,411.27999900000003
2016-04-05,409.089996
2016-04-06,408.670013
2016-04-07,391.25
2016-04-08,407.890015
2016-04-11,404.049988
2016-04-12,416.380005
2016-04-13,423.829987
2016-04-14,415.660004
2016-04-15,418.0
2016-04-18,420.209991
2016-04-19,420.01000999999997
2016-04-20,421.420013
2016-04-21,416.0
2016-04-22,415.26001
2016-04-25,412.0
2016-04-26,410.459991
2016-04-27,409.359985
2016-04-28,390.160004
2016-04-29,390.929993
2016-05-02,395.899994
2016-05-03,390.600006
2016-05-04,385.52999900000003
2016-05-05,384.579987
2016-05-06,381.76001
2016-05-09,379.929993
2016-05-10,393.350006
2016-05-11,397.829987
2016-05-12,395.399994
2016-05-13,389.820007
2016-05-16,391.089996
2016-05-17,390.440002
2016-05-18,387.51001
2016-05-19,398.200012
2016-05-20,400.070007
2016-05-23,400.0
2016-05-24,387.649994
2016-05-25,396.390015
2016-05-26,400.559998
2016-05-27,405.649994
2016-05-31,405.01001
2016-06-01,407.269989
2016-06-02,414.859985
2016-06-03,410.019989
2016-06-06,422.02999900000003
2016-06-07,423.540009
2016-06-08,420.420013
2016-06-09,419.089996
2016-06-10,413.589996
2016-06-13,405.820007
2016-06-14,403.0
2016-06-15,401.72000099999997
2016-06-16,396.549988
2016-06-17,396.170013
2016-06-20,397.5
2016-06-21,396.600006
2016-06-22,401.649994
2016-06-23,397.519989
2016-06-24,386.0
2016-06-27,382.410004
2016-06-28,383.119995
2016-06-29,389.100006
2016-06-30,388.109985
2016-07-01,390.170013
2016-07-05,386.709991
2016-07-06,384.390015
2016-07-07,383.22000099999997
2016-07-08,383.97000099999997
2016-07-11,384.01001
2016-07-12,393.440002
2016-07-13,385.75
2016-07-14,390.190002
2016-07-15,386.450012
2016-07-18,392.0
2016-07-19,388.869995
2016-07-20,398.459991
2016-07-21,392.5
2016-07-22,386.790009
2016-07-25,389.920013
2016-07-26,388.880005
2016-07-27,391.880005
2016-07-28,400.570007
2016-07-29,408.0
2016-08-01,405.570007
2016-08-02,402.730011
2016-08-03,400.0
2016-08-04,401.929993
2016-08-05,412.839996
2016-08-08,418.350006
2016-08-09,418.839996
2016-08-10,417.820007
2016-08-11,418.799988
2016-08-12,417.209991
