Date,BPOP
2000-10-27,135.0
2000-10-30,137.8125
2000-10-31,139.0625
2000-11-01,136.25
2000-11-02,139.375
2000-11-03,139.375
2000-11-06,137.1875
2000-11-07,138.75
2000-11-08,135.625
2000-11-09,133.4375
2000-11-10,132.5
2000-11-13,131.25
2000-11-14,131.25
2000-11-15,128.75
2000-11-16,127.1875
2000-11-17,125.0
2000-11-20,120.0
2000-11-21,125.3125
2000-11-22,125.0
2000-11-24,125.0
2000-11-27,125.0
2000-11-28,124.375
2000-11-29,125.3125
2000-11-30,125.9375
2000-12-01,126.5625
2000-12-04,126.5625
2000-12-05,129.84375
2000-12-06,131.875
2000-12-07,130.3125
2000-12-08,131.5625
2000-12-11,131.5625
2000-12-12,130.3125
2000-12-13,126.953125
2000-12-14,125.0
2000-12-15,124.6875
2000-12-18,130.625
2000-12-19,129.375
2000-12-20,126.25
2000-12-21,128.125
2000-12-22,126.25
2000-12-26,128.4375
2000-12-27,129.375
2000-12-28,130.0
2000-12-29,131.5625
2001-01-02,130.0
2001-01-03,135.0
2001-01-04,135.9375
2001-01-05,133.125
2001-01-08,128.4375
2001-01-09,129.6875
2001-01-10,130.3125
2001-01-11,132.1875
2001-01-12,130.9375
2001-01-16,131.25
2001-01-17,130.625
2001-01-18,131.25
2001-01-19,126.25
2001-01-22,131.171875
2001-01-23,131.25
2001-01-24,134.375
2001-01-25,134.375
2001-01-26,134.6875
2001-01-29,135.0
2001-01-30,133.59375
2001-01-31,135.0
2001-02-01,134.0625
2001-02-02,135.0
2001-02-05,136.25
2001-02-06,135.3125
2001-02-07,136.25
2001-02-08,135.3125
2001-02-09,136.25
2001-02-12,135.9375
2001-02-13,134.6875
2001-02-14,136.25
2001-02-15,136.25
2001-02-16,136.875
2001-02-20,136.875
2001-02-21,136.875
2001-02-22,135.15625
2001-02-23,135.0
2001-02-26,137.5
2001-02-27,136.5625
2001-02-28,136.25
2001-03-01,136.875
2001-03-02,138.125
2001-03-05,138.4375
2001-03-06,139.6875
2001-03-07,140.9375
2001-03-08,141.875
2001-03-09,142.1875
2001-03-12,139.6875
2001-03-13,142.5
2001-03-14,138.75
2001-03-15,139.6875
2001-03-16,138.4375
2001-03-19,142.8125
2001-03-20,141.875
2001-03-21,138.125
2001-03-22,133.359375
2001-03-23,137.1875
2001-03-26,141.796875
2001-03-27,145.0
2001-03-28,144.453125
2001-03-29,142.8125
2001-03-30,147.265625
2001-04-02,148.4375
2001-04-03,144.0625
2001-04-04,142.1875
2001-04-05,145.3125
2001-04-06,143.125
2001-04-09,145.300003
2001-04-10,146.850006
2001-04-11,147.300003
2001-04-12,147.449997
2001-04-16,148.550003
2001-04-17,150.0
2001-04-18,153.25
2001-04-19,155.5
2001-04-20,155.199997
2001-04-23,154.0
2001-04-24,151.25
2001-04-25,153.75
2001-04-26,153.75
2001-04-27,152.5
2001-04-30,152.050003
2001-05-01,151.850006
2001-05-02,152.050003
2001-05-03,151.800003
2001-05-04,153.199997
2001-05-07,153.600006
2001-05-08,153.149994
2001-05-09,152.800003
2001-05-10,154.5
2001-05-11,155.149994
2001-05-14,155.0
2001-05-15,155.050003
2001-05-16,155.850006
2001-05-17,156.649994
2001-05-18,157.5
2001-05-21,157.5
2001-05-22,157.449997
2001-05-23,157.0
2001-05-24,158.25
2001-05-25,158.5
2001-05-29,155.5
2001-05-30,154.449997
2001-05-31,156.75
2001-06-01,156.25
2001-06-04,156.949997
2001-06-05,158.5
2001-06-06,156.0
2001-06-07,156.550003
2001-06-08,155.699997
2001-06-11,156.75
2001-06-12,156.25
2001-06-13,156.25
2001-06-14,155.0
2001-06-15,158.25
2001-06-18,154.850006
2001-06-19,158.149994
2001-06-20,159.0
2001-06-21,158.75
2001-06-22,158.850006
2001-06-25,158.600006
2001-06-26,154.100006
2001-06-27,159.5
2001-06-28,161.25
2001-06-29,164.699997
2001-07-02,164.949997
2001-07-03,164.350006
2001-07-05,163.899994
2001-07-06,160.25
2001-07-09,158.5
2001-07-10,159.300003
2001-07-11,163.449997
2001-07-12,164.449997
2001-07-13,165.0
2001-07-16,170.050003
2001-07-17,172.75
2001-07-18,173.300003
2001-07-19,174.850006
2001-07-20,174.449997
2001-07-23,172.550003
2001-07-24,170.0
2001-07-25,170.300003
2001-07-26,171.550003
2001-07-27,175.199997
2001-07-30,175.399994
2001-07-31,174.850006
2001-08-01,175.649994
2001-08-02,175.0
2001-08-03,173.800003
2001-08-06,172.949997
2001-08-07,173.899994
2001-08-08,174.350006
2001-08-09,174.75
2001-08-10,174.550003
2001-08-13,174.699997
2001-08-14,174.800003
2001-08-15,175.0
2001-08-16,175.25
2001-08-17,175.300003
2001-08-20,179.699997
2001-08-21,181.300003
2001-08-22,178.75
2001-08-23,179.449997
2001-08-24,165.850006
2001-08-27,154.5
2001-08-28,160.0
2001-08-29,160.550003
2001-08-30,160.5
2001-08-31,161.25
2001-09-04,161.149994
2001-09-05,159.050003
2001-09-06,152.399994
2001-09-07,145.199997
2001-09-10,149.399994
2001-09-17,142.5
2001-09-18,147.449997
2001-09-19,146.899994
2001-09-20,141.399994
2001-09-21,137.100006
2001-09-24,142.0
2001-09-25,141.600006
2001-09-26,141.5
2001-09-27,147.300003
2001-09-28,156.0
2001-10-01,150.800003
2001-10-02,147.649994
2001-10-03,149.449997
2001-10-04,146.850006
2001-10-05,139.699997
2001-10-08,136.550003
2001-10-09,138.399994
2001-10-10,139.199997
2001-10-11,144.100006
2001-10-12,142.300003
2001-10-15,144.0
2001-10-16,146.350006
2001-10-17,144.949997
2001-10-18,144.899994
2001-10-19,146.399994
2001-10-22,146.25
2001-10-23,146.949997
2001-10-24,148.25
2001-10-25,148.300003
2001-10-26,148.649994
2001-10-29,145.800003
2001-10-30,142.75
2001-10-31,146.850006
2001-11-01,146.949997
2001-11-02,145.649994
2001-11-05,146.100006
2001-11-06,148.399994
2001-11-07,147.75
2001-11-08,149.050003
2001-11-09,148.0
2001-11-12,145.449997
2001-11-13,146.949997
2001-11-14,147.5
2001-11-15,146.25
2001-11-16,146.75
2001-11-19,146.199997
2001-11-20,146.199997
2001-11-21,145.199997
2001-11-23,146.0
2001-11-26,144.399994
2001-11-27,144.100006
2001-11-28,144.899994
2001-11-29,145.0
2001-11-30,143.350006
2001-12-03,142.949997
2001-12-04,140.300003
2001-12-05,140.5
2001-12-06,140.75
2001-12-07,142.850006
2001-12-10,141.899994
2001-12-11,139.699997
2001-12-12,138.899994
2001-12-13,138.649994
2001-12-14,139.199997
2001-12-17,141.899994
2001-12-18,142.899994
2001-12-19,142.449997
2001-12-20,142.75
2001-12-21,143.0
2001-12-24,143.100006
2001-12-26,143.949997
2001-12-27,144.899994
2001-12-28,144.949997
2001-12-31,145.399994
2002-01-02,142.699997
2002-01-03,144.149994
2002-01-04,146.399994
2002-01-07,146.449997
2002-01-08,144.899994
2002-01-09,145.0
2002-01-10,143.5
2002-01-11,143.699997
2002-01-14,149.199997
2002-01-15,145.649994
2002-01-16,146.600006
2002-01-17,147.0
2002-01-18,146.5
2002-01-22,144.850006
2002-01-23,146.25
2002-01-24,146.149994
2002-01-25,146.5
2002-01-28,145.699997
2002-01-29,142.25
2002-01-30,141.149994
2002-01-31,140.949997
2002-02-01,141.5
2002-02-04,139.800003
2002-02-05,139.800003
2002-02-06,137.5
2002-02-07,138.100006
2002-02-08,143.5
2002-02-11,142.449997
2002-02-12,142.449997
2002-02-13,143.899994
2002-02-14,144.199997
2002-02-15,144.850006
2002-02-19,143.5
2002-02-20,144.100006
2002-02-21,142.75
2002-02-22,142.699997
2002-02-25,145.350006
2002-02-26,146.350006
2002-02-27,145.899994
2002-02-28,145.100006
2002-03-01,147.600006
2002-03-04,148.699997
2002-03-05,148.800003
2002-03-06,149.399994
2002-03-07,148.899994
2002-03-08,148.5
2002-03-11,149.699997
2002-03-12,149.649994
2002-03-13,147.800003
2002-03-14,147.850006
2002-03-15,149.25
2002-03-18,147.199997
2002-03-19,146.850006
2002-03-20,146.399994
2002-03-21,143.850006
2002-03-22,144.0
2002-03-25,145.800003
2002-03-26,144.75
2002-03-27,148.350006
2002-03-28,146.100006
2002-04-01,145.100006
2002-04-02,145.699997
2002-04-03,145.0
2002-04-04,144.0
2002-04-05,146.0
2002-04-08,146.25
2002-04-09,146.649994
2002-04-10,148.300003
2002-04-11,143.949997
2002-04-12,146.25
2002-04-15,147.300003
2002-04-16,148.75
2002-04-17,146.0
2002-04-18,146.050003
2002-04-19,144.75
2002-04-22,145.0
2002-04-23,145.149994
2002-04-24,145.0
2002-04-25,143.5
2002-04-26,143.850006
2002-04-29,143.0
2002-04-30,147.050003
2002-05-01,147.5
2002-05-02,149.850006
2002-05-03,149.949997
2002-05-06,150.850006
2002-05-07,151.25
2002-05-08,152.25
2002-05-09,152.600006
2002-05-10,153.5
2002-05-13,153.149994
2002-05-14,156.100006
2002-05-15,158.199997
2002-05-16,160.0
2002-05-17,161.449997
2002-05-20,159.0
2002-05-21,159.550003
2002-05-22,159.350006
2002-05-23,160.5
2002-05-24,158.550003
2002-05-28,159.050003
2002-05-29,157.5
2002-05-30,158.449997
2002-05-31,159.5
2002-06-03,160.050003
2002-06-04,158.350006
2002-06-05,159.399994
2002-06-06,158.75
2002-06-07,157.699997
2002-06-10,157.949997
2002-06-11,158.899994
2002-06-12,156.949997
2002-06-13,155.449997
2002-06-14,159.199997
2002-06-17,162.25
2002-06-18,165.550003
2002-06-19,165.600006
2002-06-20,164.199997
2002-06-21,166.100006
2002-06-24,163.800003
2002-06-25,164.5
2002-06-26,161.100006
2002-06-27,165.399994
2002-06-28,168.399994
2002-07-01,164.5
2002-07-02,161.850006
2002-07-03,157.850006
2002-07-05,160.850006
2002-07-08,163.649994
2002-07-09,162.449997
2002-07-10,161.0
2002-07-11,160.649994
2002-07-12,159.899994
2002-07-15,158.300003
2002-07-16,158.949997
2002-07-17,160.899994
2002-07-18,156.949997
2002-07-19,157.449997
2002-07-22,156.5
2002-07-23,150.550003
2002-07-24,157.199997
2002-07-25,159.949997
2002-07-26,160.800003
2002-07-29,168.199997
2002-07-30,168.699997
2002-07-31,174.899994
2002-08-01,173.0
2002-08-02,169.050003
2002-08-05,169.300003
2002-08-06,171.300003
2002-08-07,172.949997
2002-08-08,175.050003
2002-08-09,175.0
2002-08-12,174.0
2002-08-13,171.800003
2002-08-14,178.25
2002-08-15,178.949997
2002-08-16,178.149994
2002-08-19,179.25
2002-08-20,176.0
2002-08-21,177.0
2002-08-22,175.75
2002-08-23,174.550003
2002-08-26,175.0
2002-08-27,174.699997
2002-08-28,174.050003
2002-08-29,174.449997
2002-08-30,174.050003
2002-09-03,169.800003
2002-09-04,172.699997
2002-09-05,171.25
2002-09-06,174.0
2002-09-09,174.0
2002-09-10,171.800003
2002-09-11,170.75
2002-09-12,167.0
2002-09-13,170.149994
2002-09-16,169.550003
2002-09-17,168.100006
2002-09-18,165.0
2002-09-19,160.949997
2002-09-20,159.399994
2002-09-23,159.75
2002-09-24,156.25
2002-09-25,161.25
2002-09-26,164.25
2002-09-27,160.199997
2002-09-30,158.0
2002-10-01,165.300003
2002-10-02,161.100006
2002-10-03,158.350006
2002-10-04,156.449997
2002-10-07,155.899994
2002-10-08,155.350006
2002-10-09,152.75
2002-10-10,152.699997
2002-10-11,143.600006
2002-10-14,147.5
2002-10-15,156.300003
2002-10-16,152.899994
2002-10-17,152.899994
2002-10-18,154.399994
2002-10-21,154.25
2002-10-22,152.050003
2002-10-23,153.100006
2002-10-24,150.649994
2002-10-25,156.050003
2002-10-28,155.449997
2002-10-29,153.850006
2002-10-30,159.399994
2002-10-31,161.949997
2002-11-01,162.649994
2002-11-04,159.699997
2002-11-05,161.75
2002-11-06,162.050003
2002-11-07,157.75
2002-11-08,156.300003
2002-11-11,156.75
2002-11-12,158.149994
2002-11-13,158.350006
2002-11-14,163.699997
2002-11-15,162.399994
2002-11-18,160.449997
2002-11-19,158.899994
2002-11-20,161.149994
2002-11-21,164.300003
2002-11-22,162.75
2002-11-25,167.050003
2002-11-26,165.0
2002-11-27,169.449997
2002-11-29,168.149994
2002-12-02,165.550003
2002-12-03,165.75
2002-12-04,165.149994
2002-12-05,163.899994
2002-12-06,165.350006
2002-12-09,164.0
2002-12-10,166.149994
2002-12-11,163.550003
2002-12-12,164.850006
2002-12-13,164.949997
2002-12-16,168.449997
2002-12-17,168.800003
2002-12-18,168.949997
2002-12-19,170.0
2002-12-20,171.350006
2002-12-23,171.199997
2002-12-24,169.399994
2002-12-26,170.25
2002-12-27,167.75
2002-12-30,167.949997
2002-12-31,169.0
2003-01-02,173.100006
2003-01-03,171.899994
2003-01-06,174.100006
2003-01-07,174.0
2003-01-08,172.800003
2003-01-09,174.050003
2003-01-10,173.300003
2003-01-13,174.5
2003-01-14,174.850006
2003-01-15,172.5
2003-01-16,170.0
2003-01-17,169.5
2003-01-21,171.149994
2003-01-22,170.5
2003-01-23,171.0
2003-01-24,169.949997
2003-01-27,169.5
2003-01-28,169.050003
2003-01-29,167.75
2003-01-30,163.649994
2003-01-31,168.0
2003-02-03,168.300003
2003-02-04,164.399994
2003-02-05,163.449997
2003-02-06,163.550003
2003-02-07,161.149994
2003-02-10,161.350006
2003-02-11,160.649994
2003-02-12,159.949997
2003-02-13,159.75
2003-02-14,161.350006
2003-02-18,162.300003
2003-02-19,164.5
2003-02-20,164.399994
2003-02-21,165.199997
2003-02-24,165.050003
2003-02-25,166.949997
2003-02-26,165.449997
2003-02-27,167.850006
2003-02-28,169.449997
2003-03-03,168.649994
2003-03-04,167.0
2003-03-05,168.550003
2003-03-06,167.550003
2003-03-07,168.0
2003-03-10,165.550003
2003-03-11,164.75
2003-03-12,163.699997
2003-03-13,167.5
2003-03-14,167.5
2003-03-17,169.149994
2003-03-18,169.149994
2003-03-19,169.149994
2003-03-20,169.699997
2003-03-21,173.149994
2003-03-24,167.350006
2003-03-25,169.800003
2003-03-26,170.350006
2003-03-27,170.5
2003-03-28,170.300003
2003-03-31,169.949997
2003-04-01,174.149994
2003-04-02,174.0
2003-04-03,173.550003
2003-04-04,173.850006
2003-04-07,172.699997
2003-04-08,172.399994
2003-04-09,170.800003
2003-04-10,172.0
2003-04-11,171.100006
2003-04-14,173.600006
2003-04-15,173.800003
2003-04-16,175.949997
2003-04-17,177.600006
2003-04-21,177.5
2003-04-22,180.050003
2003-04-23,179.600006
2003-04-24,177.600006
2003-04-25,176.850006
2003-04-28,179.300003
2003-04-29,179.550003
2003-04-30,182.600006
2003-05-01,182.25
2003-05-02,184.550003
2003-05-05,185.050003
2003-05-06,189.149994
2003-05-07,188.350006
2003-05-08,188.949997
2003-05-09,189.449997
2003-05-12,189.75
2003-05-13,193.550003
2003-05-14,192.699997
2003-05-15,192.5
2003-05-16,194.350006
2003-05-19,191.850006
2003-05-20,188.25
2003-05-21,187.949997
2003-05-22,189.600006
2003-05-23,192.100006
2003-05-27,193.25
2003-05-28,196.550003
2003-05-29,194.199997
2003-05-30,197.449997
2003-06-02,197.25
2003-06-03,199.350006
2003-06-04,200.899994
2003-06-05,203.5
2003-06-06,204.100006
2003-06-09,199.649994
2003-06-10,201.0
2003-06-11,200.399994
2003-06-12,199.449997
2003-06-13,198.25
2003-06-16,197.75
2003-06-17,198.0
2003-06-18,196.050003
2003-06-19,192.550003
2003-06-20,194.600006
2003-06-23,191.100006
2003-06-24,188.899994
2003-06-25,189.149994
2003-06-26,193.0
2003-06-27,191.5
2003-06-30,192.699997
2003-07-01,196.5
2003-07-02,200.699997
2003-07-03,199.550003
2003-07-07,200.300003
2003-07-08,199.649994
2003-07-09,192.5
2003-07-10,190.699997
2003-07-11,192.75
2003-07-14,193.5
2003-07-15,191.0
2003-07-16,191.199997
2003-07-17,189.600006
2003-07-18,190.5
2003-07-21,192.0
2003-07-22,192.649994
2003-07-23,191.300003
2003-07-24,190.550003
2003-07-25,190.300003
2003-07-28,191.5
2003-07-29,190.050003
2003-07-30,189.600006
2003-07-31,187.899994
2003-08-01,185.050003
2003-08-04,183.899994
2003-08-05,184.399994
2003-08-06,186.550003
2003-08-07,187.0
2003-08-08,186.75
2003-08-11,185.850006
2003-08-12,186.649994
2003-08-13,185.0
2003-08-14,187.300003
2003-08-15,185.550003
2003-08-18,185.850006
2003-08-19,185.5
2003-08-20,185.100006
2003-08-21,185.449997
2003-08-22,183.25
2003-08-25,184.300003
2003-08-26,184.050003
2003-08-27,184.699997
2003-08-28,187.550003
2003-08-29,188.399994
2003-09-02,190.149994
2003-09-03,192.399994
2003-09-04,195.100006
2003-09-05,196.600006
2003-09-08,197.600006
2003-09-09,196.899994
2003-09-10,191.75
2003-09-11,194.649994
2003-09-12,195.550003
2003-09-15,198.350006
2003-09-16,199.949997
2003-09-17,200.0
2003-09-18,204.949997
2003-09-19,205.850006
2003-09-22,202.100006
2003-09-23,203.300003
2003-09-24,200.149994
2003-09-25,199.350006
2003-09-26,197.350006
2003-09-29,199.100006
2003-09-30,199.0
2003-10-01,199.0
2003-10-02,202.100006
2003-10-03,204.850006
2003-10-06,206.850006
2003-10-07,207.5
2003-10-08,206.25
2003-10-09,205.949997
2003-10-10,206.75
2003-10-13,209.5
2003-10-14,211.5
2003-10-15,213.649994
2003-10-16,213.75
2003-10-17,213.69999700000002
2003-10-20,215.75
2003-10-21,214.649994
2003-10-22,216.25
2003-10-23,214.30000299999998
2003-10-24,215.5
2003-10-27,218.5
2003-10-28,220.19999700000002
2003-10-29,220.75
2003-10-30,223.100006
2003-10-31,223.850006
2003-11-03,230.0
2003-11-04,231.44999700000002
2003-11-05,230.850006
2003-11-06,230.19999700000002
2003-11-07,232.75
2003-11-10,232.05000299999998
2003-11-11,231.0
2003-11-12,230.75
2003-11-13,231.149994
2003-11-14,230.55000299999998
2003-11-17,231.850006
2003-11-18,229.44999700000002
2003-11-19,228.899994
2003-11-20,228.75
2003-11-21,227.149994
2003-11-24,228.100006
2003-11-25,235.44999700000002
2003-11-26,236.80000299999998
2003-11-28,236.5
2003-12-01,237.850006
2003-12-02,237.5
2003-12-03,235.80000299999998
2003-12-04,234.100006
2003-12-05,234.25
2003-12-08,235.0
2003-12-09,233.69999700000002
2003-12-10,229.149994
2003-12-11,228.80000299999998
2003-12-12,229.350006
2003-12-15,225.44999700000002
2003-12-16,227.69999700000002
2003-12-17,229.149994
2003-12-18,225.19999700000002
2003-12-19,224.350006
2003-12-22,224.44999700000002
2003-12-23,223.899994
2003-12-24,223.899994
2003-12-26,223.19999700000002
2003-12-29,224.75
2003-12-30,225.5
2003-12-31,224.25
2004-01-02,226.44999700000002
2004-01-05,223.850006
2004-01-06,226.19999700000002
2004-01-07,227.350006
2004-01-08,231.399994
2004-01-09,233.80000299999998
2004-01-12,235.69999700000002
2004-01-13,235.350006
2004-01-14,235.0
2004-01-15,239.399994
2004-01-16,240.5
2004-01-20,237.850006
2004-01-21,237.350006
2004-01-22,236.399994
2004-01-23,235.600006
2004-01-26,233.5
2004-01-27,230.5
2004-01-28,225.399994
2004-01-29,222.399994
2004-01-30,221.30000299999998
2004-02-02,222.19999700000002
2004-02-03,220.55000299999998
2004-02-04,218.649994
2004-02-05,219.44999700000002
2004-02-06,221.25
2004-02-09,219.19999700000002
2004-02-10,221.399994
2004-02-11,222.30000299999998
2004-02-12,222.75
2004-02-13,225.44999700000002
2004-02-17,225.600006
2004-02-18,225.600006
2004-02-19,227.25
2004-02-20,226.80000299999998
2004-02-23,225.899994
2004-02-24,224.5
2004-02-25,225.69999700000002
2004-02-26,225.69999700000002
2004-02-27,224.0
2004-03-01,224.44999700000002
2004-03-02,225.0
2004-03-03,224.5
2004-03-04,224.350006
2004-03-05,229.100006
2004-03-08,226.5
2004-03-09,223.75
2004-03-10,221.5
2004-03-11,219.399994
2004-03-12,221.399994
2004-03-15,219.850006
2004-03-16,219.399994
2004-03-17,220.05000299999998
2004-03-18,219.5
2004-03-19,218.30000299999998
2004-03-22,215.350006
2004-03-23,215.350006
2004-03-24,215.69999700000002
2004-03-25,215.44999700000002
2004-03-26,215.55000299999998
2004-03-29,217.44999700000002
2004-03-30,215.0
2004-03-31,215.5
2004-04-01,216.55000299999998
2004-04-02,216.5
2004-04-05,215.399994
2004-04-06,219.69999700000002
2004-04-07,217.899994
2004-04-08,217.30000299999998
2004-04-12,218.899994
2004-04-13,212.649994
2004-04-14,205.800003
2004-04-15,208.449997
2004-04-16,207.899994
2004-04-19,208.75
2004-04-20,206.899994
2004-04-21,205.699997
2004-04-22,208.649994
2004-04-23,207.399994
2004-04-26,206.5
2004-04-27,206.75
2004-04-28,206.199997
2004-04-29,206.899994
2004-04-30,210.25
2004-05-03,207.649994
2004-05-04,207.100006
2004-05-05,205.300003
2004-05-06,209.100006
2004-05-07,204.699997
2004-05-10,200.399994
2004-05-11,200.899994
2004-05-12,201.75
2004-05-13,214.94999700000002
2004-05-14,215.399994
2004-05-17,214.649994
2004-05-18,215.0
2004-05-19,213.80000299999998
2004-05-20,213.30000299999998
2004-05-21,211.25
2004-05-24,211.600006
2004-05-25,215.25
2004-05-26,215.5
2004-05-27,215.94999700000002
2004-05-28,216.100006
2004-06-01,215.0
2004-06-02,213.649994
2004-06-03,212.44999700000002
2004-06-04,214.30000299999998
2004-06-07,215.600006
2004-06-08,214.94999700000002
2004-06-09,213.350006
2004-06-10,213.149994
2004-06-14,212.600006
2004-06-15,213.75
2004-06-16,213.850006
2004-06-17,215.350006
2004-06-18,213.649994
2004-06-21,213.75
2004-06-22,212.19999700000002
2004-06-23,213.350006
2004-06-24,215.05000299999998
2004-06-25,210.100006
2004-06-28,210.80000299999998
2004-06-29,210.25
2004-06-30,213.850006
2004-07-01,214.649994
2004-07-02,215.100006
2004-07-06,215.350006
2004-07-07,216.649994
2004-07-08,215.100006
2004-07-09,215.80000299999998
2004-07-12,219.100006
2004-07-13,220.399994
2004-07-14,222.19999700000002
2004-07-15,217.600006
2004-07-16,220.899994
2004-07-19,221.899994
2004-07-20,223.30000299999998
2004-07-21,222.600006
2004-07-22,221.600006
2004-07-23,221.399994
2004-07-26,222.399994
2004-07-27,221.0
2004-07-28,223.5
2004-07-29,226.19999700000002
2004-07-30,227.399994
2004-08-02,230.19999700000002
2004-08-03,230.100006
2004-08-04,229.19999700000002
2004-08-05,229.5
2004-08-06,227.69999700000002
2004-08-09,224.399994
2004-08-10,228.30000299999998
2004-08-11,227.30000299999998
2004-08-12,229.19999700000002
2004-08-13,231.399994
2004-08-16,234.19999700000002
2004-08-17,232.399994
2004-08-18,236.19999700000002
2004-08-19,237.899994
2004-08-20,240.19999700000002
2004-08-23,239.100006
2004-08-24,239.399994
2004-08-25,240.19999700000002
2004-08-26,241.100006
2004-08-27,240.5
2004-08-30,238.69999700000002
2004-08-31,242.0
2004-09-01,242.0
2004-09-02,243.600006
2004-09-03,245.0
2004-09-07,247.30000299999998
2004-09-08,247.100006
2004-09-09,247.69999700000002
2004-09-10,257.0
2004-09-13,258.700012
2004-09-14,258.700012
2004-09-15,258.5
2004-09-16,260.299988
2004-09-17,257.0
2004-09-20,258.5
2004-09-21,261.0
2004-09-22,258.899994
2004-09-23,258.299988
2004-09-24,258.799988
2004-09-27,255.0
2004-09-28,258.0
2004-09-29,261.0
2004-09-30,263.0
2004-10-01,264.600006
2004-10-04,265.700012
2004-10-05,262.0
2004-10-06,265.899994
2004-10-07,263.899994
2004-10-08,265.5
2004-10-11,265.0
2004-10-12,265.899994
2004-10-13,262.100006
2004-10-14,253.100006
2004-10-15,255.30000299999998
2004-10-18,253.600006
2004-10-19,252.600006
2004-10-20,249.899994
2004-10-21,247.899994
2004-10-22,245.80000299999998
2004-10-25,245.399994
2004-10-26,245.80000299999998
2004-10-27,246.30000299999998
2004-10-28,254.0
2004-10-29,257.200012
2004-11-01,257.0
2004-11-02,254.5
2004-11-03,257.299988
2004-11-04,262.0
2004-11-05,263.799988
2004-11-08,263.600006
2004-11-09,265.799988
2004-11-10,266.100006
2004-11-11,271.899994
2004-11-12,274.700012
2004-11-15,274.600006
2004-11-16,269.0
2004-11-17,270.299988
2004-11-18,270.0
2004-11-19,266.799988
2004-11-22,268.799988
2004-11-23,271.600006
2004-11-24,269.0
2004-11-26,268.399994
2004-11-29,264.0
2004-11-30,265.0
2004-12-01,270.0
2004-12-02,270.299988
2004-12-03,269.899994
2004-12-06,271.799988
2004-12-07,268.700012
2004-12-08,268.100006
2004-12-09,271.200012
2004-12-10,270.299988
2004-12-13,273.0
2004-12-14,274.200012
2004-12-15,276.0
2004-12-16,277.700012
2004-12-17,276.700012
2004-12-20,278.799988
2004-12-21,277.0
2004-12-22,275.700012
2004-12-23,278.799988
2004-12-27,279.299988
2004-12-28,284.299988
2004-12-29,284.100006
2004-12-30,288.700012
2004-12-31,288.299988
2005-01-03,279.299988
2005-01-04,279.600006
2005-01-05,277.0
2005-01-06,280.299988
2005-01-07,278.100006
2005-01-10,278.399994
2005-01-11,279.0
2005-01-12,272.799988
2005-01-13,273.399994
2005-01-14,273.299988
2005-01-18,280.0
2005-01-19,279.0
2005-01-20,279.0
2005-01-21,277.700012
2005-01-24,272.799988
2005-01-25,266.5
2005-01-26,264.799988
2005-01-27,261.799988
2005-01-28,260.700012
2005-01-31,266.799988
2005-02-01,270.5
2005-02-02,269.799988
2005-02-03,270.0
2005-02-04,271.0
2005-02-07,271.0
2005-02-08,273.299988
2005-02-09,270.799988
2005-02-10,271.899994
2005-02-11,271.399994
2005-02-14,271.700012
2005-02-15,269.799988
2005-02-16,272.0
2005-02-17,271.899994
2005-02-18,269.700012
2005-02-22,265.0
2005-02-23,262.700012
2005-02-24,263.0
2005-02-25,264.799988
2005-02-28,264.899994
2005-03-01,269.600006
2005-03-02,269.899994
2005-03-03,270.0
2005-03-04,270.799988
2005-03-07,273.0
2005-03-08,273.299988
2005-03-09,268.5
2005-03-10,269.299988
2005-03-11,271.399994
2005-03-14,273.5
2005-03-15,274.200012
2005-03-16,265.299988
2005-03-17,255.899994
2005-03-18,249.19999700000002
2005-03-21,240.69999700000002
2005-03-22,246.600006
2005-03-23,244.30000299999998
2005-03-24,243.899994
2005-03-28,242.0
2005-03-29,238.0
2005-03-30,240.100006
2005-03-31,243.19999700000002
2005-04-01,242.5
2005-04-04,242.600006
2005-04-05,242.80000299999998
2005-04-06,243.899994
2005-04-07,244.5
2005-04-08,241.30000299999998
2005-04-11,240.0
2005-04-12,243.5
2005-04-13,240.80000299999998
2005-04-14,233.19999700000002
2005-04-15,229.399994
2005-04-18,231.19999700000002
2005-04-19,234.80000299999998
2005-04-20,233.80000299999998
2005-04-21,233.5
2005-04-22,231.5
2005-04-25,232.600006
2005-04-26,231.100006
2005-04-27,234.100006
2005-04-28,229.5
2005-04-29,231.399994
2005-05-02,232.399994
2005-05-03,232.5
2005-05-04,237.0
2005-05-05,238.5
2005-05-06,236.30000299999998
2005-05-09,236.100006
2005-05-10,236.0
2005-05-11,236.600006
2005-05-12,235.5
2005-05-13,233.80000299999998
2005-05-16,238.19999700000002
2005-05-17,242.100006
2005-05-18,243.80000299999998
2005-05-19,241.5
2005-05-20,239.0
2005-05-23,237.600006
2005-05-24,236.30000299999998
2005-05-25,235.0
2005-05-26,233.80000299999998
2005-05-27,236.69999700000002
2005-05-31,235.5
2005-06-01,236.5
2005-06-02,233.5
2005-06-03,234.600006
2005-06-06,236.399994
2005-06-07,236.399994
2005-06-08,237.19999700000002
2005-06-09,238.100006
2005-06-10,236.5
2005-06-13,238.30000299999998
2005-06-14,239.30000299999998
2005-06-15,243.19999700000002
2005-06-16,249.5
2005-06-17,253.69999700000002
2005-06-20,256.5
2005-06-21,254.899994
2005-06-22,253.30000299999998
2005-06-23,251.5
2005-06-24,248.80000299999998
2005-06-27,250.19999700000002
2005-06-28,250.899994
2005-06-29,251.5
