Date,LILAK
2019-12-27,19.59
2019-12-30,19.42
2019-12-31,19.459999
2020-01-02,19.719998999999998
2020-01-03,19.639999
2020-01-06,19.74
2020-01-07,19.559998999999998
2020-01-08,19.15
2020-01-09,19.254998999999998
2020-01-10,18.965
2020-01-13,18.959999
2020-01-14,18.77
2020-01-15,19.16
2020-01-16,19.24
2020-01-17,18.92
2020-01-21,18.610001
2020-01-22,18.41
2020-01-23,18.280001000000002
2020-01-24,18.0
2020-01-27,17.77
2020-01-28,17.48
2020-01-29,17.42
2020-01-30,17.57
2020-01-31,16.85
2020-02-03,17.02
2020-02-04,16.9
2020-02-05,17.129998999999998
2020-02-06,17.360001
2020-02-07,17.190001000000002
2020-02-10,17.139999
2020-02-11,17.209999
2020-02-12,17.41
2020-02-13,17.219998999999998
2020-02-14,17.15
2020-02-18,17.34
2020-02-19,17.530001000000002
2020-02-20,19.139999
2020-02-21,18.790001
2020-02-24,18.23
2020-02-25,17.59
2020-02-26,17.17
2020-02-27,16.26
2020-02-28,15.19
2020-03-02,15.42
2020-03-03,15.0
2020-03-04,14.92
2020-03-05,14.52
2020-03-06,14.86
2020-03-09,13.11
2020-03-10,12.99
2020-03-11,12.01
2020-03-12,9.94
2020-03-13,10.48
2020-03-16,8.66
2020-03-17,10.64
2020-03-18,9.05
2020-03-19,9.5
2020-03-20,9.23
2020-03-23,9.92
2020-03-24,10.96
2020-03-25,10.89
2020-03-26,11.87
2020-03-27,10.8
2020-03-30,10.38
2020-03-31,10.26
2020-04-01,9.51
2020-04-02,9.86
2020-04-03,9.27
2020-04-06,10.11
2020-04-07,10.41
2020-04-08,10.73
2020-04-09,11.4
2020-04-13,11.08
2020-04-14,11.23
2020-04-15,10.39
2020-04-16,10.22
2020-04-17,10.95
2020-04-20,10.5
2020-04-21,10.07
2020-04-22,9.85
2020-04-23,10.19
2020-04-24,10.23
2020-04-27,10.38
2020-04-28,10.36
2020-04-29,11.08
2020-04-30,10.34
2020-05-01,10.16
2020-05-04,10.06
2020-05-05,9.76
2020-05-06,9.32
2020-05-07,9.32
2020-05-08,9.64
