Date,CBWBF
2014-07-17,37.599998
2014-07-18,37.970001
2014-07-21,37.849998
2014-07-22,37.849998
2014-07-23,38.169998
2014-07-24,38.169998
2014-07-25,37.970001
2014-07-28,37.970001
2014-07-29,37.970001
2014-07-30,37.970001
2014-07-31,37.970001
2014-08-01,37.970001
2014-08-04,37.970001
2014-08-05,37.970001
2014-08-06,37.189999
2014-08-07,37.189999
2014-08-08,37.189999
2014-08-11,37.189999
2014-08-12,37.189999
2014-08-13,37.669998
2014-08-14,37.669998
2014-08-15,37.669998
2014-08-18,37.669998
2014-08-19,37.669998
2014-08-20,38.73
2014-08-21,38.73
2014-08-22,38.73
2014-08-25,38.73
2014-08-26,39.490002000000004
2014-08-27,39.490002000000004
2014-08-28,38.18
2014-08-29,38.18
2014-09-02,37.290001000000004
2014-09-03,37.290001000000004
2014-09-04,37.290001000000004
2014-09-05,37.290001000000004
2014-09-08,37.290001000000004
2014-09-09,36.509997999999996
2014-09-10,36.509997999999996
2014-09-11,36.509997999999996
2014-09-12,36.509997999999996
2014-09-15,36.509997999999996
2014-09-16,36.240002000000004
2014-09-17,36.57
2014-09-18,36.75
2014-09-19,36.75
2014-09-22,36.029999
2014-09-23,35.759997999999996
2014-09-24,35.759997999999996
2014-09-25,35.759997999999996
2014-09-26,35.759997999999996
2014-09-29,35.610001000000004
2014-09-30,35.16
2014-10-01,35.099998
2014-10-02,35.099998
2014-10-03,35.189999
2014-10-06,35.189999
2014-10-07,35.189999
2014-10-08,35.34
2014-10-09,35.34
2014-10-10,35.34
2014-10-13,35.34
2014-10-14,33.77
2014-10-15,32.59
2014-10-16,32.82
2014-10-17,32.900002
2014-10-20,32.970001
2014-10-21,32.970001
2014-10-22,33.400002
2014-10-23,33.400002
2014-10-24,33.400002
2014-10-27,33.400002
2014-10-28,33.400002
2014-10-29,33.400002
2014-10-30,33.400002
2014-10-31,33.419998
2014-11-03,33.419998
2014-11-04,33.419998
2014-11-05,32.869999
2014-11-06,32.869999
2014-11-07,32.59
2014-11-10,32.669998
2014-11-11,32.669998
2014-11-12,32.990002000000004
2014-11-13,32.990002000000004
2014-11-14,32.689999
2014-11-17,32.689999
2014-11-18,32.689999
2014-11-19,33.439999
2014-11-20,33.439999
2014-11-21,33.439999
2014-11-24,33.439999
2014-11-25,33.380001
2014-11-26,33.400002
2014-11-28,33.400002
2014-12-01,30.57
2014-12-02,30.25
2014-12-03,30.4
2014-12-04,28.99
2014-12-05,28.99
2014-12-08,28.99
2014-12-09,27.16
2014-12-10,26.84
2014-12-11,26.84
2014-12-12,25.790001
2014-12-15,25.26
2014-12-16,25.219998999999998
2014-12-17,26.629998999999998
2014-12-18,28.34
2014-12-19,28.030001000000002
2014-12-22,28.030001000000002
2014-12-23,27.98
2014-12-24,28.559998999999998
2014-12-26,28.559998999999998
2014-12-29,28.639999
2014-12-30,28.540001
2014-12-31,28.32
2015-01-02,27.77
2015-01-05,27.77
2015-01-06,24.969998999999998
2015-01-07,25.190001000000002
2015-01-08,25.190001000000002
2015-01-09,24.84
2015-01-12,23.110001
2015-01-13,23.639999
2015-01-14,22.940001000000002
2015-01-15,23.4
2015-01-16,23.360001
2015-01-20,22.799999
2015-01-21,23.389999
2015-01-22,23.290001
2015-01-23,23.5
2015-01-26,23.5
2015-01-27,22.68
2015-01-28,22.120001000000002
2015-01-29,21.030001000000002
2015-01-30,20.23
2015-02-02,22.15
2015-02-03,23.75
2015-02-04,22.559998999999998
2015-02-05,23.129998999999998
2015-02-06,23.629998999999998
2015-02-09,23.629998999999998
2015-02-10,23.629998999999998
2015-02-11,23.629998999999998
2015-02-12,22.889999
2015-02-13,23.299999
2015-02-17,23.309998999999998
2015-02-18,22.85
2015-02-19,22.17
2015-02-20,22.030001000000002
2015-02-23,21.370001000000002
2015-02-24,22.02
2015-02-25,23.02
2015-02-26,23.17
2015-02-27,23.209999
2015-03-02,23.209999
2015-03-03,23.049999
2015-03-04,23.4
2015-03-05,21.99
2015-03-06,21.99
2015-03-09,21.469998999999998
2015-03-10,20.57
2015-03-11,20.370001000000002
2015-03-12,20.450001
2015-03-13,20.15
2015-03-16,19.870001000000002
2015-03-17,20.25
2015-03-18,20.530001000000002
2015-03-19,20.59
2015-03-20,20.59
2015-03-23,22.059998999999998
2015-03-24,22.43
2015-03-25,22.450001
2015-03-26,22.559998999999998
2015-03-27,22.309998999999998
2015-03-30,21.75
2015-03-31,21.75
2015-04-01,21.65
2015-04-02,22.209999
2015-04-06,22.790001
2015-04-07,22.790001
2015-04-08,23.360001
2015-04-09,23.02
2015-04-10,23.25
2015-04-13,23.57
2015-04-14,23.98
2015-04-15,24.790001
2015-04-16,25.219998999999998
2015-04-17,25.190001000000002
2015-04-20,25.030001000000002
2015-04-21,25.030001000000002
2015-04-22,24.65
2015-04-23,25.08
2015-04-24,25.58
2015-04-27,25.290001
2015-04-28,25.23
2015-04-29,26.18
2015-04-30,25.98
2015-05-01,25.41
2015-05-04,25.41
2015-05-05,24.92
2015-05-06,24.92
2015-05-07,23.83
2015-05-08,24.360001
2015-05-11,24.57
2015-05-12,24.629998999999998
2015-05-13,24.370001000000002
2015-05-14,24.309998999999998
2015-05-15,24.1
2015-05-18,23.42
2015-05-19,23.58
2015-05-20,23.540001
2015-05-21,23.77
2015-05-22,23.77
2015-05-26,22.790001
2015-05-27,22.790001
2015-05-28,22.67
2015-05-29,22.58
2015-06-01,22.58
2015-06-02,22.870001000000002
2015-06-03,22.92
2015-06-04,22.809998999999998
2015-06-05,22.700001
2015-06-08,22.700001
2015-06-09,22.700001
2015-06-10,23.26
2015-06-11,22.83
2015-06-12,22.75
2015-06-15,22.700001
2015-06-16,22.620001000000002
2015-06-17,23.08
2015-06-18,23.120001000000002
2015-06-19,23.030001000000002
2015-06-22,23.52
2015-06-23,23.52
2015-06-24,24.030001000000002
2015-06-25,24.139999
2015-06-26,24.139999
2015-06-29,24.139999
2015-06-30,24.139999
2015-07-01,23.620001000000002
2015-07-02,23.620001000000002
2015-07-06,21.959999
2015-07-07,21.959999
2015-07-08,21.110001
2015-07-09,21.110001
2015-07-10,21.110001
2015-07-13,20.77
2015-07-14,20.77
2015-07-15,20.77
2015-07-16,19.82
2015-07-17,19.82
2015-07-20,19.52
2015-07-21,19.52
2015-07-22,19.01
2015-07-23,18.690001000000002
2015-07-24,18.690001000000002
2015-07-27,18.690001000000002
2015-07-28,18.33
2015-07-29,18.52
2015-07-30,18.799999
2015-07-31,18.799999
2015-08-03,18.110001
2015-08-04,18.879998999999998
2015-08-05,18.879998999999998
2015-08-06,18.879998999999998
2015-08-07,18.879998999999998
2015-08-10,18.879998999999998
2015-08-11,18.530001000000002
2015-08-12,18.530001000000002
2015-08-13,18.530001000000002
2015-08-14,18.690001000000002
2015-08-17,18.690001000000002
2015-08-18,18.360001
2015-08-19,18.01
2015-08-20,17.76
2015-08-21,17.1
2015-08-24,16.1
2015-08-25,16.1
2015-08-26,17.299999
2015-08-27,18.98
2015-08-28,19.25
2015-08-31,18.74
2015-09-01,18.0
2015-09-02,18.0
2015-09-03,18.26
2015-09-04,16.82
2015-09-08,16.93
2015-09-09,16.93
2015-09-10,17.34
2015-09-11,17.120001000000002
2015-09-14,16.98
2015-09-15,17.440001000000002
2015-09-16,18.110001
2015-09-17,18.4
2015-09-18,17.790001
2015-09-21,17.98
2015-09-22,17.82
2015-09-23,17.290001
2015-09-24,17.290001
2015-09-25,17.559998999999998
2015-09-28,17.559998999999998
2015-09-29,17.09
2015-09-30,17.85
2015-10-01,17.92
2015-10-02,17.610001
2015-10-05,18.65
2015-10-06,18.65
2015-10-07,19.85
2015-10-08,19.85
2015-10-09,20.549999
2015-10-12,20.549999
2015-10-13,19.77
2015-10-14,19.77
2015-10-15,19.27
2015-10-16,18.93
2015-10-19,18.93
2015-10-20,18.9
2015-10-21,18.940001000000002
2015-10-22,18.940001000000002
2015-10-23,18.940001000000002
2015-10-26,18.940001000000002
2015-10-27,18.870001000000002
2015-10-28,18.870001000000002
2015-10-29,19.219998999999998
2015-10-30,19.16
2015-11-02,19.16
2015-11-03,19.26
2015-11-04,19.26
2015-11-05,19.26
2015-11-06,19.17
2015-11-09,18.99
2015-11-10,18.99
2015-11-11,18.99
2015-11-12,18.99
2015-11-13,18.99
2015-11-16,18.99
2015-11-17,19.209999
2015-11-18,19.209999
2015-11-19,19.209999
2015-11-20,19.209999
2015-11-23,19.209999
2015-11-24,19.209999
2015-11-25,19.209999
2015-11-27,19.209999
2015-11-30,19.27
2015-12-01,19.27
2015-12-02,19.370001000000002
2015-12-03,19.370001000000002
2015-12-04,19.370001000000002
2015-12-07,19.370001000000002
2015-12-08,17.09
2015-12-09,17.09
2015-12-10,17.0
2015-12-11,16.59
2015-12-14,16.59
2015-12-15,16.48
2015-12-16,16.48
2015-12-17,16.5
2015-12-18,16.35
2015-12-21,16.799999
2015-12-22,16.690001000000002
2015-12-23,16.690001000000002
2015-12-24,16.690001000000002
2015-12-28,17.5
2015-12-29,17.5
2015-12-30,17.5
2015-12-31,16.950001
2016-01-04,16.549999
2016-01-05,16.549999
2016-01-06,15.76
2016-01-07,15.7
2016-01-08,15.35
2016-01-11,14.83
2016-01-12,15.17
2016-01-13,14.35
2016-01-14,14.35
2016-01-15,14.0
2016-01-19,14.07
2016-01-20,14.07
2016-01-21,14.16
2016-01-22,15.08
2016-01-25,15.03
2016-01-26,14.91
2016-01-27,15.35
2016-01-28,15.57
2016-01-29,15.57
2016-02-01,16.35
2016-02-02,16.129998999999998
2016-02-03,16.129998999999998
2016-02-04,16.67
2016-02-05,16.620001000000002
2016-02-08,15.86
2016-02-09,15.86
2016-02-10,15.86
2016-02-11,15.86
2016-02-12,15.86
2016-02-16,15.86
2016-02-17,16.190001000000002
2016-02-18,16.190001000000002
2016-02-19,16.190001000000002
2016-02-22,16.190001000000002
2016-02-23,16.190001000000002
2016-02-24,14.43
2016-02-25,14.43
2016-02-26,14.43
2016-02-29,14.43
2016-03-01,14.43
2016-03-02,14.43
2016-03-03,16.639999
2016-03-04,16.639999
2016-03-07,16.639999
2016-03-08,16.639999
2016-03-09,16.639999
2016-03-10,17.67
2016-03-11,18.23
2016-03-14,18.23
2016-03-15,17.99
2016-03-16,18.0
2016-03-17,18.93
2016-03-18,18.93
2016-03-21,19.629998999999998
2016-03-22,19.629998999999998
2016-03-23,19.629998999999998
2016-03-24,19.629998999999998
2016-03-28,18.25
2016-03-29,18.25
2016-03-30,19.02
2016-03-31,19.02
2016-04-01,19.02
2016-04-04,19.02
2016-04-05,18.01
2016-04-06,18.01
2016-04-07,18.01
2016-04-08,18.01
2016-04-11,18.01
2016-04-12,18.01
2016-04-13,20.030001000000002
2016-04-14,20.030001000000002
2016-04-15,19.940001000000002
2016-04-18,20.09
2016-04-19,21.530001000000002
2016-04-20,22.66
2016-04-21,22.49
2016-04-22,23.1
2016-04-25,23.1
2016-04-26,22.450001
2016-04-27,22.450001
2016-04-28,22.450001
2016-04-29,22.450001
2016-05-02,21.809998999999998
2016-05-03,20.09
2016-05-04,20.09
2016-05-05,19.32
2016-05-06,19.32
2016-05-09,19.32
2016-05-10,19.32
2016-05-11,19.32
2016-05-12,19.32
2016-05-13,19.32
2016-05-16,19.450001
2016-05-17,19.450001
2016-05-18,19.559998999999998
2016-05-19,19.559998999999998
2016-05-20,19.450001
2016-05-23,19.450001
2016-05-24,19.280001000000002
2016-05-25,19.82
2016-05-26,19.82
2016-05-27,19.76
2016-05-31,19.879998999999998
2016-06-01,19.620001000000002
2016-06-02,19.690001000000002
2016-06-03,19.59
2016-06-06,20.42
2016-06-07,20.42
2016-06-08,21.389999
2016-06-09,21.389999
2016-06-10,20.68
2016-06-13,20.68
2016-06-14,20.360001
2016-06-15,20.360001
2016-06-16,20.360001
2016-06-17,20.360001
2016-06-20,20.360001
2016-06-21,19.629998999999998
2016-06-22,19.58
2016-06-23,19.58
2016-06-24,19.58
2016-06-27,19.58
2016-06-28,18.389999
2016-06-29,18.389999
2016-06-30,18.389999
2016-07-01,18.389999
2016-07-05,19.190001000000002
2016-07-06,19.190001000000002
2016-07-07,19.190001000000002
2016-07-08,19.190001000000002
2016-07-11,19.190001000000002
2016-07-12,19.190001000000002
2016-07-13,19.4
2016-07-14,19.4
2016-07-15,19.4
2016-07-18,19.940001000000002
2016-07-19,19.440001000000002
2016-07-20,19.440001000000002
2016-07-21,19.440001000000002
2016-07-22,19.440001000000002
2016-07-25,19.440001000000002
2016-07-26,19.59
2016-07-27,19.43
2016-07-28,19.43
2016-07-29,19.32
2016-08-01,19.32
2016-08-02,19.32
2016-08-03,18.92
2016-08-04,18.75
2016-08-05,18.75
2016-08-08,18.75
2016-08-09,19.67
2016-08-10,19.67
2016-08-11,19.67
2016-08-12,19.33
2016-08-15,19.639999
2016-08-16,19.639999
2016-08-17,19.639999
2016-08-18,20.26
2016-08-19,19.92
2016-08-22,19.92
2016-08-23,20.24
2016-08-24,20.24
2016-08-25,20.24
2016-08-26,20.24
2016-08-29,20.17
2016-08-30,20.17
2016-08-31,20.17
2016-09-01,20.01
2016-09-02,20.379998999999998
2016-09-06,20.799999
2016-09-07,20.799999
2016-09-08,20.799999
2016-09-09,19.91
2016-09-12,19.91
2016-09-13,19.26
2016-09-14,19.18
2016-09-15,19.24
2016-09-16,19.24
2016-09-19,19.1
2016-09-20,19.1
2016-09-21,19.1
2016-09-22,19.26
2016-09-23,19.26
2016-09-26,19.26
2016-09-27,19.26
2016-09-28,19.26
2016-09-29,19.17
2016-09-30,19.17
2016-10-03,19.17
2016-10-04,18.41
2016-10-05,18.41
2016-10-06,18.41
2016-10-07,18.41
2016-10-10,18.41
2016-10-11,18.41
2016-10-12,18.41
2016-10-13,18.41
2016-10-14,18.41
2016-10-17,18.969998999999998
2016-10-18,19.1
2016-10-19,19.1
2016-10-20,19.1
2016-10-21,19.1
2016-10-24,19.1
2016-10-25,18.799999
2016-10-26,18.799999
2016-10-27,18.860001
2016-10-28,18.860001
2016-10-31,18.860001
2016-11-01,18.860001
2016-11-02,19.08
2016-11-03,19.08
2016-11-04,19.08
2016-11-07,19.08
2016-11-08,19.040001
2016-11-09,19.280001000000002
2016-11-10,19.280001000000002
2016-11-11,19.08
2016-11-14,19.52
2016-11-15,19.52
2016-11-16,20.120001000000002
2016-11-17,20.0
2016-11-18,20.0
2016-11-21,20.0
2016-11-22,21.07
2016-11-23,21.559998999999998
2016-11-25,21.559998999999998
2016-11-28,21.559998999999998
2016-11-29,21.559998999999998
2016-11-30,21.860001
2016-12-01,22.4
2016-12-02,22.4
2016-12-05,22.23
2016-12-06,23.450001
2016-12-07,23.83
2016-12-08,24.129998999999998
2016-12-09,23.91
2016-12-12,24.120001000000002
2016-12-13,24.120001000000002
2016-12-14,23.27
2016-12-15,23.27
2016-12-16,23.17
2016-12-19,23.17
2016-12-20,23.17
2016-12-21,22.74
2016-12-22,22.74
2016-12-23,22.5
2016-12-27,22.5
2016-12-28,22.5
2016-12-29,22.5
2016-12-30,22.610001
2017-01-03,22.809998999999998
2017-01-04,23.559998999999998
2017-01-05,23.530001000000002
2017-01-06,23.48
2017-01-09,23.48
2017-01-10,23.48
2017-01-11,23.48
2017-01-12,23.48
2017-01-13,23.48
2017-01-17,23.48
2017-01-18,23.48
2017-01-19,22.620001000000002
2017-01-20,22.58
2017-01-23,22.51
2017-01-24,22.51
2017-01-25,23.059998999999998
2017-01-26,23.059998999999998
2017-01-27,23.18
2017-01-30,23.18
2017-01-31,23.18
2017-02-01,23.18
2017-02-02,23.18
2017-02-03,23.18
2017-02-06,23.18
2017-02-07,23.18
2017-02-08,22.1
2017-02-09,22.83
2017-02-10,22.83
2017-02-13,22.83
2017-02-14,23.09
2017-02-15,23.09
2017-02-16,23.09
2017-02-17,23.09
2017-02-21,22.73
2017-02-22,23.040001
2017-02-23,23.040001
2017-02-24,23.040001
2017-02-27,23.040001
2017-02-28,22.1
2017-03-01,22.780001000000002
2017-03-02,22.780001000000002
2017-03-03,23.17
2017-03-06,22.98
2017-03-07,22.98
2017-03-08,22.98
2017-03-09,22.73
2017-03-10,22.68
2017-03-13,22.690001000000002
2017-03-14,22.370001000000002
2017-03-15,22.299999
2017-03-16,22.68
2017-03-17,22.68
2017-03-20,22.110001
2017-03-21,22.110001
2017-03-22,22.110001
2017-03-23,22.110001
2017-03-24,22.110001
2017-03-27,22.110001
2017-03-28,22.110001
2017-03-29,22.01
2017-03-30,22.01
2017-03-31,22.01
2017-04-03,21.709999
2017-04-04,21.709999
2017-04-05,21.879998999999998
2017-04-06,21.870001000000002
2017-04-07,21.870001000000002
2017-04-10,21.870001000000002
2017-04-11,21.870001000000002
2017-04-12,21.870001000000002
2017-04-13,21.32
2017-04-17,21.559998999999998
2017-04-18,21.559998999999998
2017-04-19,21.27
2017-04-20,21.27
2017-04-21,21.27
2017-04-24,21.0
2017-04-25,21.200001
2017-04-26,21.200001
2017-04-27,21.200001
2017-04-28,19.629998999999998
2017-05-01,19.629998999999998
2017-05-02,19.629998999999998
2017-05-03,19.629998999999998
2017-05-04,18.540001
2017-05-05,18.77
2017-05-08,18.77
2017-05-09,19.129998999999998
2017-05-10,19.43
2017-05-11,19.43
2017-05-12,19.43
2017-05-15,19.139999
2017-05-16,19.139999
2017-05-17,19.139999
2017-05-18,19.139999
2017-05-19,18.879998999999998
2017-05-22,18.879998999999998
2017-05-23,18.83
2017-05-24,18.83
2017-05-25,18.83
2017-05-26,18.110001
2017-05-30,18.110001
2017-05-31,17.889999
2017-06-01,18.42
2017-06-02,18.83
2017-06-05,18.860001
2017-06-06,18.860001
2017-06-07,18.860001
2017-06-08,19.030001000000002
2017-06-09,19.440001000000002
2017-06-12,19.440001000000002
2017-06-13,19.719998999999998
2017-06-14,19.700001
2017-06-15,19.700001
2017-06-16,19.700001
2017-06-19,19.870001000000002
2017-06-20,19.389999
2017-06-21,19.5
2017-06-22,19.5
2017-06-23,19.5
2017-06-26,19.5
2017-06-27,19.5
2017-06-28,19.5
2017-06-29,21.059998999999998
2017-06-30,21.059998999999998
2017-07-03,21.059998999999998
2017-07-05,21.059998999999998
2017-07-06,21.059998999999998
2017-07-07,21.059998999999998
2017-07-10,21.360001
2017-07-11,21.360001
2017-07-12,21.690001000000002
2017-07-13,21.790001
2017-07-14,21.790001
2017-07-17,21.790001
2017-07-18,21.790001
2017-07-19,21.790001
2017-07-20,21.950001
2017-07-21,21.889999
2017-07-24,21.889999
2017-07-25,22.32
2017-07-26,22.34
2017-07-27,22.34
2017-07-28,22.23
2017-07-31,22.35
2017-08-01,22.35
2017-08-02,22.35
2017-08-03,22.35
2017-08-04,22.35
2017-08-07,22.35
2017-08-08,23.18
2017-08-09,23.18
2017-08-10,22.65
2017-08-11,22.389999
2017-08-14,22.59
2017-08-15,22.32
2017-08-16,22.32
2017-08-17,22.110001
2017-08-18,22.110001
2017-08-21,22.24
2017-08-22,22.24
2017-08-23,22.76
2017-08-24,22.76
2017-08-25,22.84
2017-08-28,22.610001
2017-08-29,22.610001
2017-08-30,22.610001
2017-08-31,23.290001
2017-09-01,24.200001
2017-09-05,24.559998999999998
2017-09-06,24.559998999999998
2017-09-07,24.700001
2017-09-08,24.700001
2017-09-11,25.15
2017-09-12,25.15
2017-09-13,25.15
2017-09-14,25.15
2017-09-15,25.15
2017-09-18,25.15
2017-09-19,25.15
2017-09-20,25.15
2017-09-21,25.15
2017-09-22,25.15
2017-09-25,25.15
2017-09-26,25.15
2017-09-27,27.110001
2017-09-28,27.15
2017-09-29,27.049999
2017-10-02,27.049999
2017-10-03,27.049999
2017-10-04,26.67
2017-10-05,26.51
2017-10-06,26.51
2017-10-09,27.34
2017-10-10,27.34
2017-10-11,26.93
2017-10-12,26.93
2017-10-13,26.93
2017-10-16,26.93
2017-10-17,26.66
2017-10-18,26.66
2017-10-19,26.860001
2017-10-20,26.809998999999998
2017-10-23,26.93
2017-10-24,27.129998999999998
2017-10-25,26.629998999999998
2017-10-26,26.629998999999998
2017-10-27,26.629998999999998
2017-10-30,26.629998999999998
2017-10-31,26.629998999999998
2017-11-01,27.690001000000002
2017-11-02,27.690001000000002
2017-11-03,27.690001000000002
2017-11-06,27.690001000000002
2017-11-07,27.32
2017-11-08,27.32
2017-11-09,27.32
2017-11-10,27.32
2017-11-13,27.32
2017-11-14,27.32
2017-11-15,26.719998999999998
2017-11-16,26.719998999999998
2017-11-17,26.719998999999998
2017-11-20,26.719998999999998
2017-11-21,26.719998999999998
2017-11-22,28.52
2017-11-24,28.52
2017-11-27,28.52
2017-11-28,27.9
2017-11-29,27.85
2017-11-30,27.85
2017-12-01,28.709999
2017-12-04,28.709999
2017-12-05,28.709999
2017-12-06,28.709999
2017-12-07,28.709999
2017-12-08,28.709999
2017-12-11,28.709999
2017-12-12,28.709999
2017-12-13,28.709999
2017-12-14,28.709999
2017-12-15,28.709999
2017-12-18,28.709999
2017-12-19,28.709999
2017-12-20,28.709999
2017-12-21,30.18
2017-12-22,29.98
2017-12-26,29.98
2017-12-27,29.98
2017-12-28,29.98
2017-12-29,30.950001
2018-01-02,31.450001
2018-01-03,31.450001
2018-01-04,31.450001
2018-01-05,31.450001
2018-01-08,31.540001
2018-01-09,31.91
2018-01-10,31.35
2018-01-11,31.35
2018-01-12,31.07
2018-01-16,32.169998
2018-01-17,32.25
2018-01-18,32.400002
2018-01-19,32.470001
2018-01-22,32.400002
2018-01-23,32.43
2018-01-24,32.099998
2018-01-25,32.099998
2018-01-26,32.099998
2018-01-29,32.099998
2018-01-30,31.450001
2018-01-31,31.469998999999998
2018-02-01,31.15
2018-02-02,31.15
2018-02-05,29.32
2018-02-06,29.52
2018-02-07,30.33
2018-02-08,30.33
2018-02-09,29.049999
2018-02-12,29.290001
2018-02-13,29.870001000000002
2018-02-14,30.0
2018-02-15,30.870001000000002
2018-02-16,30.209999
2018-02-20,29.700001
2018-02-21,29.98
2018-02-22,29.459999
2018-02-23,30.040001
2018-02-26,30.73
2018-02-27,30.700001
2018-02-28,29.620001000000002
2018-03-01,28.42
2018-03-02,28.370001000000002
2018-03-05,28.120001000000002
2018-03-06,28.370001000000002
2018-03-07,28.370001000000002
2018-03-08,27.75
2018-03-09,27.83
2018-03-12,27.83
2018-03-13,27.51
2018-03-14,27.51
2018-03-15,26.639999
2018-03-16,26.66
2018-03-19,26.66
2018-03-20,26.73
2018-03-21,27.139999
2018-03-22,26.49
2018-03-23,26.41
2018-03-26,26.41
2018-03-27,26.41
2018-03-28,25.41
2018-03-29,25.41
2018-04-02,24.719998999999998
2018-04-03,24.610001
2018-04-04,24.92
2018-04-05,24.92
2018-04-06,25.290001
2018-04-09,25.76
2018-04-10,25.76
2018-04-11,26.52
2018-04-12,26.52
2018-04-13,26.58
2018-04-16,26.58
2018-04-17,26.299999
2018-04-18,26.450001
2018-04-19,26.5
2018-04-20,26.5
2018-04-23,25.92
2018-04-24,26.25
2018-04-25,26.25
2018-04-26,26.25
2018-04-27,26.25
2018-04-30,26.25
2018-05-01,26.469998999999998
2018-05-02,26.639999
2018-05-03,26.639999
2018-05-04,26.700001
2018-05-07,26.700001
2018-05-08,26.32
2018-05-09,26.68
2018-05-10,26.9
2018-05-11,26.959999
2018-05-14,26.959999
2018-05-15,26.959999
2018-05-16,27.01
2018-05-17,27.01
2018-05-18,26.98
2018-05-21,26.68
2018-05-22,26.68
2018-05-23,27.190001000000002
2018-05-24,27.190001000000002
2018-05-25,26.68
2018-05-29,26.4
2018-05-30,26.209999
2018-05-31,26.01
2018-06-01,26.01
2018-06-04,26.059998999999998
2018-06-05,26.059998999999998
2018-06-06,26.65
2018-06-07,28.25
2018-06-08,28.76
2018-06-11,28.76
2018-06-12,28.24
2018-06-13,28.129998999999998
2018-06-14,28.129998999999998
2018-06-15,28.129998999999998
2018-06-18,28.129998999999998
2018-06-19,27.43
2018-06-20,27.24
2018-06-21,27.23
2018-06-22,27.23
2018-06-25,27.23
2018-06-26,27.23
2018-06-27,26.219998999999998
2018-06-28,26.34
2018-06-29,26.34
2018-07-02,26.34
2018-07-03,26.530001000000002
2018-07-05,27.18
2018-07-06,27.18
2018-07-09,27.18
2018-07-10,27.639999
2018-07-11,27.190001000000002
2018-07-12,27.190001000000002
2018-07-13,27.190001000000002
2018-07-16,27.190001000000002
2018-07-17,27.360001
2018-07-18,27.58
2018-07-19,27.33
2018-07-20,27.49
2018-07-23,27.73
2018-07-24,27.73
2018-07-25,27.52
2018-07-26,27.73
2018-07-27,27.84
2018-07-30,27.84
2018-07-31,27.84
2018-08-01,27.84
2018-08-02,27.84
2018-08-03,28.040001
2018-08-06,26.540001
2018-08-07,27.790001
2018-08-08,27.58
2018-08-09,27.58
2018-08-10,27.58
2018-08-13,27.68
2018-08-14,27.68
2018-08-15,27.75
2018-08-16,27.98
2018-08-17,28.51
2018-08-20,28.35
2018-08-21,28.860001
2018-08-22,29.690001000000002
2018-08-23,29.389999
2018-08-24,29.389999
2018-08-27,29.719998999999998
2018-08-28,29.719998999999998
2018-08-29,29.48
2018-08-30,27.780001000000002
2018-08-31,27.08
2018-09-04,26.49
2018-09-05,26.82
2018-09-06,26.82
2018-09-07,26.99
2018-09-10,26.99
2018-09-11,26.68
2018-09-12,26.959999
2018-09-13,26.959999
2018-09-14,26.959999
2018-09-17,26.959999
2018-09-18,26.5
2018-09-19,26.5
2018-09-20,26.5
2018-09-21,26.5
2018-09-24,26.5
2018-09-25,26.77
2018-09-26,26.77
2018-09-27,26.77
2018-09-28,26.77
2018-10-01,26.530001000000002
2018-10-02,26.530001000000002
2018-10-03,26.530001000000002
2018-10-04,25.610001
2018-10-05,24.99
2018-10-08,24.99
2018-10-09,24.639999
2018-10-10,24.639999
2018-10-11,25.77
2018-10-12,25.77
2018-10-15,25.77
2018-10-16,26.129998999999998
2018-10-17,26.09
2018-10-18,25.879998999999998
2018-10-19,25.34
2018-10-22,24.24
2018-10-23,23.940001000000002
2018-10-24,23.83
2018-10-25,23.52
2018-10-26,23.1
2018-10-29,23.1
2018-10-30,22.959999
2018-10-31,23.51
2018-11-01,23.51
2018-11-02,23.51
2018-11-05,23.51
2018-11-06,24.129998999999998
2018-11-07,25.07
2018-11-08,25.07
2018-11-09,23.92
2018-11-12,23.709999
2018-11-13,23.559998999999998
2018-11-14,22.98
2018-11-15,23.040001
2018-11-16,23.040001
2018-11-19,23.040001
2018-11-20,22.26
2018-11-21,22.26
2018-11-23,22.26
2018-11-26,20.92
2018-11-27,21.049999
2018-11-28,21.17
2018-11-29,21.629998999999998
2018-11-30,21.68
2018-12-03,21.77
2018-12-04,21.139999
2018-12-06,19.16
2018-12-07,19.690001000000002
2018-12-10,19.690001000000002
2018-12-11,19.969998999999998
2018-12-12,20.1
2018-12-13,19.67
2018-12-14,19.67
2018-12-17,19.16
2018-12-18,19.18
2018-12-19,19.18
2018-12-20,19.18
2018-12-21,18.309998999999998
2018-12-24,18.469998999999998
2018-12-26,18.469998999999998
2018-12-27,18.33
2018-12-28,18.860001
2018-12-31,19.200001
2019-01-02,19.08
2019-01-03,19.57
2019-01-04,20.370001000000002
2019-01-07,20.66
2019-01-08,20.66
2019-01-09,21.219998999999998
2019-01-10,21.219998999999998
2019-01-11,21.780001000000002
2019-01-14,21.790001
2019-01-15,21.790001
2019-01-16,21.790001
2019-01-17,21.790001
2019-01-18,21.790001
2019-01-22,22.16
2019-01-23,22.16
2019-01-24,22.16
2019-01-25,22.200001
2019-01-28,22.4
2019-01-29,22.4
2019-01-30,22.5
2019-01-31,22.42
2019-02-01,22.42
2019-02-04,22.66
2019-02-05,22.43
2019-02-06,22.43
2019-02-07,22.110001
2019-02-08,22.110001
2019-02-11,21.52
2019-02-12,21.52
2019-02-13,21.52
2019-02-14,22.49
2019-02-15,22.49
