Date,TMS
2018-10-03,22134.400391
2018-10-04,22134.400391
2018-10-05,23675.900391
2018-10-08,23320.199219
2018-10-09,22924.900391
2018-10-10,23320.199219
2018-10-11,22845.800781
2018-10-12,22529.599609
2018-10-15,23320.199219
2018-10-16,22529.599609
2018-10-17,22766.800781
2018-10-18,22529.599609
2018-10-19,21043.5
2018-10-22,21521.699219
2018-10-23,20434.800781
2018-10-24,20043.5
2018-10-25,18695.699219
2018-10-26,19521.699219
2018-10-29,19043.5
2018-10-30,18478.300781
2018-10-31,18956.5
2018-11-01,18565.199219
2018-11-02,19565.199219
2018-11-05,19565.199219
2018-11-06,19913.0
2018-11-07,19913.0
2018-11-08,20000.0
2018-11-09,20000.0
2018-11-12,19913.0
2018-11-13,19913.0
2018-11-14,19434.800781
2018-11-15,19391.300781
2018-11-16,19739.099609
2018-11-19,19826.099609
2018-11-20,19826.099609
2018-11-21,20000.0
2018-11-23,19869.599609
2018-11-26,20000.0
2018-11-27,20087.0
2018-11-28,20782.599609
2018-11-29,20000.0
2018-11-30,20000.0
2018-12-03,20000.0
2018-12-04,19826.099609
2018-12-06,19739.099609
2018-12-07,19565.199219
2018-12-10,19565.199219
2018-12-11,19739.099609
2018-12-12,19739.099609
2018-12-13,19391.300781
2018-12-14,19434.800781
2018-12-17,19434.800781
2018-12-18,19130.400391
2018-12-19,19652.199219
2018-12-20,20000.0
2018-12-21,20000.0
2018-12-24,20000.0
2018-12-26,21739.099609
2018-12-27,22608.699219
2018-12-28,22608.699219
2018-12-31,22608.699219
2019-01-02,23043.5
2019-01-03,22608.699219
2019-01-04,22608.699219
2019-01-07,22347.800781
2019-01-08,22608.699219
2019-01-09,22521.699219
2019-01-10,21130.400391
2019-01-11,22521.699219
2019-01-14,22391.300781
2019-01-15,22391.300781
2019-01-16,22434.800781
2019-01-17,22782.599609
2019-01-18,22608.699219
2019-01-22,21608.699219
2019-01-23,21739.099609
2019-01-24,21739.099609
2019-01-25,22608.699219
2019-01-28,21739.099609
2019-01-29,21739.099609
2019-01-30,22608.699219
2019-01-31,21826.099609
2019-02-01,22956.5
2019-02-04,22956.5
2019-02-05,22956.5
2019-02-06,22956.5
2019-02-07,22956.5
2019-02-08,22956.5
2019-02-11,23478.300781
2019-02-12,22956.5
2019-02-13,23043.5
2019-02-14,23478.300781
2019-02-15,23478.300781
2019-02-19,23652.199219
2019-02-20,23739.099609
2019-02-21,23478.300781
2019-02-22,23478.300781
2019-02-25,23130.400391
2019-02-26,23043.5
2019-02-27,23043.5
2019-02-28,23478.300781
2019-03-01,23478.300781
2019-03-04,24347.800781
2019-03-05,24347.800781
2019-03-06,24652.199219
2019-03-07,25217.400391
2019-03-08,26087.0
2019-03-11,25217.400391
2019-03-12,26087.0
2019-03-13,26695.699219
2019-03-14,26956.5
2019-03-15,26956.5
2019-03-18,26913.0
2019-03-19,26869.599608999997
2019-03-20,26087.0
2019-03-21,25695.699219
2019-03-22,25652.199219
2019-03-25,26000.0
2019-03-26,26956.5
2019-03-27,26087.0
2019-03-28,26087.0
2019-03-29,26087.0
2019-04-01,24347.800781
2019-04-02,25217.400391
2019-04-03,25565.199219
2019-04-04,25087.0
2019-04-05,25521.699219
2019-04-08,25521.699219
2019-04-09,24652.199219
2019-04-10,25217.400391
2019-04-11,24869.599609
2019-04-12,25391.300781
2019-04-15,25391.300781
2019-04-16,26087.0
2019-04-17,25000.0
2019-04-18,25782.599609
2019-04-22,24391.300781
2019-04-23,25652.199219
2019-04-24,24956.5
2019-04-25,25217.400391
2019-04-26,25217.400391
2019-04-29,25217.400391
2019-04-30,25217.400391
2019-05-01,25217.400391
2019-05-02,23565.199219
2019-05-03,24565.199219
2019-05-06,25173.900391
2019-05-07,24478.300781
2019-05-08,24478.300781
2019-05-09,24434.800781
2019-05-10,24434.800781
2019-05-13,24434.800781
2019-05-14,23826.099609
2019-05-15,24347.800781
2019-05-16,24478.300781
2019-05-17,24434.800781
2019-05-20,24434.800781
2019-05-21,23695.699219
2019-05-22,23565.199219
2019-05-23,24347.800781
2019-05-24,24347.800781
2019-05-28,24347.800781
2019-05-29,23739.099609
2019-05-30,24347.800781
2019-05-31,24304.300781
2019-06-03,24304.300781
2019-06-04,24087.0
2019-06-05,23478.300781
2019-06-06,23478.300781
2019-06-07,23913.0
2019-06-10,23913.0
2019-06-11,23869.599609
2019-06-12,23478.300781
2019-06-13,23478.300781
2019-06-14,24173.900391
2019-06-17,24173.900391
2019-06-18,24087.0
2019-06-19,23347.800781
2019-06-20,23478.300781
2019-06-21,25000.0
2019-06-24,25000.0
2019-06-25,24956.5
2019-06-26,23695.699219
2019-06-27,25173.900391
2019-06-28,25652.199219
2019-07-01,25913.0
2019-07-02,24173.900391
2019-07-03,24173.900391
2019-07-05,24173.900391
2019-07-08,24173.900391
2019-07-09,24173.900391
2019-07-10,24173.900391
2019-07-11,24173.900391
2019-07-12,24173.900391
2019-07-15,24347.800781
2019-07-16,24347.800781
2019-07-17,24347.800781
2019-07-18,23913.0
2019-07-19,24347.800781
2019-07-22,24347.800781
2019-07-23,24347.800781
2019-07-24,24347.800781
2019-07-25,24347.800781
2019-07-26,24347.800781
2019-07-29,24347.800781
2019-07-30,24347.800781
2019-07-31,23913.0
2019-08-01,23652.199219
2019-08-02,23782.599609
2019-08-05,24000.0
2019-08-06,24000.0
2019-08-07,23652.199219
2019-08-08,25043.5
2019-08-09,25043.5
2019-08-12,25565.199219
2019-08-13,25913.0
2019-08-14,24782.599609
2019-08-15,25130.400391
2019-08-16,24434.800781
2019-08-19,24347.800781
2019-08-20,24260.900391
2019-08-21,24347.800781
2019-08-22,24000.0
2019-08-23,24000.0
2019-08-26,24608.699219
2019-08-27,25130.400391
2019-08-28,23782.599609
2019-08-29,24434.800781
2019-08-30,24782.599609
2019-09-03,24782.599609
2019-09-04,24782.599609
2019-09-05,24782.599609
2019-09-06,24173.900391
2019-09-09,24173.900391
2019-09-10,24521.699219
2019-09-11,24521.699219
2019-09-12,23652.199219
2019-09-13,23695.699219
2019-09-16,24347.800781
2019-09-17,24347.800781
2019-09-18,24347.800781
2019-09-19,23913.0
2019-09-20,23913.0
2019-09-23,23652.199219
2019-09-24,25130.400391
2019-09-25,23826.099609
2019-09-26,23478.300781
2019-09-27,23478.300781
2019-09-30,23652.199219
2019-10-01,23478.300781
2019-10-02,23695.699219
2019-10-03,23695.699219
2019-10-04,25043.5
2019-10-07,25043.5
2019-10-08,23956.5
2019-10-09,23913.0
2019-10-10,23913.0
2019-10-11,23869.599609
2019-10-14,24043.5
2019-10-15,24782.599609
2019-10-16,24782.599609
2019-10-17,24956.5
2019-10-18,24521.699219
2019-10-21,24347.800781
2019-10-22,24347.800781
2019-10-23,24347.800781
2019-10-24,25130.400391
2019-10-25,24173.900391
2019-10-28,24173.900391
2019-10-29,24347.800781
2019-10-30,24347.800781
2019-10-31,24347.800781
2019-11-01,24347.800781
2019-11-04,24043.5
2019-11-05,24087.0
2019-11-06,24087.0
2019-11-07,24347.800781
2019-11-08,24347.800781
2019-11-11,24347.800781
2019-11-12,24347.800781
2019-11-13,23913.0
2019-11-14,24000.0
2019-11-15,24000.0
2019-11-18,24347.800781
2019-11-19,24347.800781
2019-11-20,24565.199219
2019-11-21,25217.400391
2019-11-22,25217.400391
2019-11-25,24695.699219
2019-11-26,25043.5
2019-11-27,25043.5
2019-11-29,24869.599609
2019-12-02,24695.699219
2019-12-03,24608.699219
2019-12-04,23652.199219
2019-12-05,23913.0
2019-12-06,23913.0
2019-12-09,23217.400391
2019-12-10,24521.699219
2019-12-11,24347.800781
2019-12-12,24217.400391
2019-12-13,23913.0
2019-12-16,24695.699219
2019-12-17,24173.900391
2019-12-18,24782.599609
2019-12-19,24782.599609
2019-12-20,24260.900391
2019-12-23,24521.699219
2019-12-24,24608.699219
2019-12-26,25217.400391
2019-12-27,24565.199219
2019-12-30,24608.699219
2019-12-31,23695.699219
2020-01-02,25217.400391
2020-01-03,24782.599609
2020-01-06,25217.400391
2020-01-07,24695.699219
2020-01-08,24782.599609
2020-01-09,24000.0
2020-01-10,24521.699219
2020-01-13,25173.900391
2020-01-14,25130.400391
2020-01-15,25130.400391
2020-01-16,25217.400391
2020-01-17,25217.400391
2020-01-21,25217.400391
2020-01-22,24391.300781
2020-01-23,24391.300781
2020-01-24,24391.300781
2020-01-27,24391.300781
2020-01-28,24391.300781
2020-01-29,24391.300781
2020-01-30,25217.400391
2020-01-31,24782.599609
2020-02-03,24347.800781
2020-02-04,24347.800781
2020-02-05,24695.699219
2020-02-06,24695.699219
2020-02-07,24695.699219
2020-02-10,25217.400391
2020-02-11,25565.199219
2020-02-12,25608.699219
2020-02-13,26087.0
2020-02-14,26087.0
2020-02-18,27200.0
2020-02-19,28500.0
2020-02-20,27500.0
2020-02-21,27600.0
2020-02-24,27000.0
2020-02-25,26700.0
2020-02-26,25500.0
2020-02-27,25050.0
2020-02-28,25100.0
2020-03-02,26450.0
2020-03-03,26500.0
2020-03-04,25500.0
2020-03-05,25550.0
2020-03-06,25300.0
2020-03-09,25950.0
2020-03-10,26600.0
2020-03-11,26600.0
2020-03-12,26550.0
2020-03-13,25500.0
2020-03-16,26400.0
2020-03-17,26300.0
2020-03-18,25000.0
2020-03-19,24100.0
2020-03-20,24100.0
2020-03-23,22500.0
2020-03-24,22950.0
2020-03-25,22950.0
2020-03-26,23800.0
2020-03-27,24950.0
2020-03-30,25550.0
2020-03-31,25100.0
2020-04-01,23400.0
2020-04-02,23400.0
2020-04-03,22200.0
2020-04-06,23700.0
2020-04-07,24600.0
2020-04-08,24600.0
2020-04-09,23200.0
2020-04-13,24950.0
2020-04-14,24500.0
2020-04-15,25350.0
2020-04-16,25350.0
2020-04-17,25000.0
2020-04-20,24000.0
2020-04-21,24600.0
2020-04-22,23000.0
2020-04-23,23550.0
2020-04-24,24350.0
2020-04-27,25950.0
2020-04-28,24150.0
2020-04-29,25800.0
2020-04-30,25800.0
2020-05-01,25800.0
2020-05-04,27000.0
2020-05-05,26700.0
2020-05-06,26500.0
2020-05-07,25600.0
2020-05-08,26100.0
