Date,ABC
1999-10-15,4.421875
1999-10-18,4.40625
1999-10-19,4.25
1999-10-20,4.078125
1999-10-21,4.15625
1999-10-22,3.046875
1999-10-25,3.140625
1999-10-26,3.140625
1999-10-27,3.390625
1999-10-28,3.640625
1999-10-29,3.75
1999-11-01,3.421875
1999-11-02,3.390625
1999-11-03,3.28125
1999-11-04,3.25
1999-11-05,3.15625
1999-11-08,3.171875
1999-11-09,3.25
1999-11-10,3.375
1999-11-11,3.234375
1999-11-12,3.28125
1999-11-15,3.3125
1999-11-16,3.234375
1999-11-17,3.203125
1999-11-18,3.453125
1999-11-19,3.421875
1999-11-22,3.3125
1999-11-23,3.078125
1999-11-24,3.078125
1999-11-26,3.078125
1999-11-29,3.0625
1999-11-30,3.09375
1999-12-01,3.109375
1999-12-02,3.03125
1999-12-03,2.9375
1999-12-06,2.984375
1999-12-07,2.953125
1999-12-08,2.953125
1999-12-09,2.96875
1999-12-10,3.21875
1999-12-13,3.109375
1999-12-14,3.265625
1999-12-15,3.265625
1999-12-16,3.125
1999-12-17,3.203125
1999-12-20,3.171875
1999-12-21,3.265625
1999-12-22,3.21875
1999-12-23,3.34375
1999-12-27,3.46875
1999-12-28,3.78125
1999-12-29,3.671875
1999-12-30,3.796875
1999-12-31,3.796875
2000-01-03,3.890625
2000-01-04,3.625
2000-01-05,3.90625
2000-01-06,4.203125
2000-01-07,4.75
2000-01-10,4.875
2000-01-11,5.03125
2000-01-12,5.03125
2000-01-13,5.921875
2000-01-14,5.546875
2000-01-18,5.3125
2000-01-19,5.328125
2000-01-20,5.046875
2000-01-21,4.8125
2000-01-24,4.859375
2000-01-25,4.6875
2000-01-26,4.53125
2000-01-27,4.6875
2000-01-28,4.6875
2000-01-31,4.53125
2000-02-01,4.671875
2000-02-02,4.71875
2000-02-03,4.6875
2000-02-04,4.609375
2000-02-07,4.578125
2000-02-08,4.46875
2000-02-09,4.3125
2000-02-10,4.265625
2000-02-11,4.125
2000-02-14,4.09375
2000-02-15,3.96875
2000-02-16,3.984375
2000-02-17,4.1875
2000-02-18,3.921875
2000-02-22,3.9375
2000-02-23,3.875
2000-02-24,3.75
2000-02-25,3.5
2000-02-28,3.625
2000-02-29,3.640625
2000-03-01,3.71875
2000-03-02,3.734375
2000-03-03,3.578125
2000-03-06,3.46875
2000-03-07,3.265625
2000-03-08,3.234375
2000-03-09,3.25
2000-03-10,3.25
2000-03-13,3.21875
2000-03-14,3.0
2000-03-15,3.421875
2000-03-16,4.078125
2000-03-17,3.953125
2000-03-20,3.984375
2000-03-21,4.0
2000-03-22,4.0
2000-03-23,3.765625
2000-03-24,3.75
2000-03-27,3.734375
2000-03-28,3.734375
2000-03-29,3.75
2000-03-30,3.625
2000-03-31,3.75
2000-04-03,3.65625
2000-04-04,3.890625
2000-04-05,4.015625
2000-04-06,4.203125
2000-04-07,4.1875
2000-04-10,3.890625
2000-04-11,4.265625
2000-04-12,4.359375
2000-04-13,4.453125
2000-04-14,4.28125
2000-04-17,4.34375
2000-04-18,4.484375
2000-04-19,4.515625
2000-04-20,4.515625
2000-04-24,4.46875
2000-04-25,4.671875
2000-04-26,4.765625
2000-04-27,4.875
2000-04-28,5.0
2000-05-01,4.875
2000-05-02,4.515625
2000-05-03,4.515625
2000-05-04,4.5625
2000-05-05,4.75
2000-05-08,4.65625
2000-05-09,4.65625
2000-05-10,4.546875
2000-05-11,4.546875
2000-05-12,4.421875
2000-05-15,4.5
2000-05-16,5.0
2000-05-17,4.953125
2000-05-18,5.015625
2000-05-19,5.5
2000-05-22,5.46875
2000-05-23,5.71875
2000-05-24,6.375
2000-05-25,6.328125
2000-05-26,6.21875
2000-05-30,6.234375
2000-05-31,6.0625
2000-06-01,6.34375
2000-06-02,6.3125
2000-06-05,6.09375
2000-06-06,6.5625
2000-06-07,6.40625
2000-06-08,6.203125
2000-06-09,6.4375
2000-06-12,6.546875
2000-06-13,7.3125
2000-06-14,6.875
2000-06-15,7.15625
2000-06-16,7.359375
2000-06-19,7.1875
2000-06-20,7.28125
2000-06-21,7.265625
2000-06-22,7.125
2000-06-23,7.109375
2000-06-26,7.484375
2000-06-27,7.015625
2000-06-28,7.421875
2000-06-29,7.78125
2000-06-30,7.753906
2000-07-03,7.625
2000-07-05,7.65625
2000-07-06,8.484375
2000-07-07,8.671875
2000-07-10,8.6875
2000-07-11,8.1875
2000-07-12,7.984375
2000-07-13,7.6875
2000-07-14,7.609375
2000-07-17,7.6875
2000-07-18,7.703125
2000-07-19,7.40625
2000-07-20,7.703125
2000-07-21,7.75
2000-07-24,7.828125
2000-07-25,7.578125
2000-07-26,7.890625
2000-07-27,8.25
2000-07-28,8.6875
2000-07-31,8.734375
2000-08-01,8.765625
2000-08-02,8.65625
2000-08-03,8.90625
2000-08-04,9.0
2000-08-07,9.46875
2000-08-08,9.453125
2000-08-09,9.25
2000-08-10,9.125
2000-08-11,9.3125
2000-08-14,9.25
2000-08-15,9.171875
2000-08-16,8.859375
2000-08-17,9.203125
2000-08-18,8.921875
2000-08-21,9.4375
2000-08-22,9.15625
2000-08-23,8.96875
2000-08-24,8.796875
2000-08-25,8.703125
2000-08-28,8.59375
2000-08-29,8.40625
2000-08-30,8.546875
2000-08-31,8.78125
2000-09-01,8.703125
2000-09-05,8.609375
2000-09-06,8.34375
2000-09-07,8.484375
2000-09-08,8.546875
2000-09-11,8.4375
2000-09-12,8.953125
2000-09-13,9.09375
2000-09-14,9.171875
2000-09-15,9.703125
2000-09-18,9.109375
2000-09-19,9.453125
2000-09-20,9.890625
2000-09-21,9.734375
2000-09-22,10.570313
2000-09-25,11.351563
2000-09-26,11.40625
2000-09-27,11.046875
2000-09-28,11.71875
2000-09-29,11.75
2000-10-02,12.296875
2000-10-03,12.09375
2000-10-04,11.9375
2000-10-05,12.09375
2000-10-06,11.9375
2000-10-09,11.46875
2000-10-10,11.71875
2000-10-11,11.59375
2000-10-12,10.90625
2000-10-13,11.296875
2000-10-16,11.359375
2000-10-17,11.5
2000-10-18,11.484375
2000-10-19,11.0625
2000-10-20,11.171875
2000-10-23,11.453125
2000-10-24,11.0625
2000-10-25,10.25
2000-10-26,10.609375
2000-10-27,10.5
2000-10-30,11.046875
2000-10-31,10.859375
2000-11-01,11.03125
2000-11-02,10.203125
2000-11-03,10.171875
2000-11-06,10.234375
2000-11-07,10.484375
2000-11-08,11.125
2000-11-09,11.46875
2000-11-10,11.671875
2000-11-13,11.34375
2000-11-14,11.515625
2000-11-15,11.59375
2000-11-16,11.359375
2000-11-17,11.984375
2000-11-20,12.0625
2000-11-21,12.03125
2000-11-22,12.015625
2000-11-24,12.328125
2000-11-27,12.84375
2000-11-28,12.46875
2000-11-29,12.40625
2000-11-30,12.3125
2000-12-01,12.21875
2000-12-04,11.5
2000-12-05,11.265625
2000-12-06,10.59375
2000-12-07,10.375
2000-12-08,10.6875
2000-12-11,10.84375
2000-12-12,10.265625
2000-12-13,10.5
2000-12-14,10.78125
2000-12-15,11.5
2000-12-18,12.03125
2000-12-19,12.390625
2000-12-20,11.984375
2000-12-21,12.078125
2000-12-22,12.484375
2000-12-26,12.65625
2000-12-27,12.953125
2000-12-28,13.15625
2000-12-29,12.625
2001-01-02,12.484375
2001-01-03,12.734375
2001-01-04,11.6875
2001-01-05,11.28125
2001-01-08,11.96875
2001-01-09,12.0
2001-01-10,12.4375
2001-01-11,12.015625
2001-01-12,12.28125
2001-01-16,12.21875
2001-01-17,12.25
2001-01-18,11.234375
2001-01-19,10.515625
2001-01-22,11.03125
2001-01-23,11.671875
2001-01-24,11.375
2001-01-25,11.84375
2001-01-26,11.796875
2001-01-29,12.1925
2001-01-30,11.9975
2001-01-31,11.9575
2001-02-01,11.875
2001-02-02,12.275
2001-02-05,12.5075
2001-02-06,12.925
2001-02-07,12.7875
2001-02-08,12.8125
2001-02-09,13.075
2001-02-12,13.38
2001-02-13,13.75
2001-02-14,13.7075
2001-02-15,13.325
2001-02-16,13.685
2001-02-20,13.8325
2001-02-21,13.675
2001-02-22,13.6575
2001-02-23,13.625
2001-02-26,14.0
2001-02-27,14.0775
2001-02-28,13.43
2001-03-01,13.54
2001-03-02,14.0275
2001-03-05,14.4125
2001-03-06,14.2375
2001-03-07,13.78
2001-03-08,13.4675
2001-03-09,13.445
2001-03-12,12.85
2001-03-13,12.6725
2001-03-14,12.575
2001-03-15,12.395
2001-03-16,12.12
2001-03-19,11.3
2001-03-20,11.3725
2001-03-21,11.375
2001-03-22,10.8475
2001-03-23,11.0975
2001-03-26,11.03
2001-03-27,11.225
2001-03-28,11.6625
2001-03-29,12.475
2001-03-30,12.2625
2001-04-02,12.175
2001-04-03,12.0975
2001-04-04,12.1275
2001-04-05,12.875
2001-04-06,12.7675
2001-04-09,12.9125
2001-04-10,13.12
2001-04-11,13.0225
2001-04-12,13.065
2001-04-16,13.0225
2001-04-17,13.175
2001-04-18,12.8625
2001-04-19,12.9275
2001-04-20,12.8575
2001-04-23,12.975
2001-04-24,12.93
2001-04-25,13.025
2001-04-26,12.8825
2001-04-27,13.23
2001-04-30,13.5
2001-05-01,13.265
2001-05-02,13.0625
2001-05-03,13.05
2001-05-04,13.2925
2001-05-07,13.0375
2001-05-08,12.725
2001-05-09,12.8275
2001-05-10,12.9725
2001-05-11,13.0025
2001-05-14,13.1125
2001-05-15,12.965
2001-05-16,13.1375
2001-05-17,13.7725
2001-05-18,13.8575
2001-05-21,13.7625
2001-05-22,13.755
2001-05-23,13.475
2001-05-24,13.885
2001-05-25,13.8525
2001-05-29,14.175
2001-05-30,14.0
2001-05-31,14.4275
2001-06-01,14.76
2001-06-04,15.215
2001-06-05,14.745
2001-06-06,14.3375
2001-06-07,14.515
2001-06-08,14.71
2001-06-11,14.51
2001-06-12,14.1075
2001-06-13,14.1875
2001-06-14,14.135
2001-06-15,14.8
2001-06-18,14.77
2001-06-19,14.6575
2001-06-20,15.1775
2001-06-21,15.43
2001-06-22,14.76
2001-06-25,14.25
2001-06-26,14.28
2001-06-27,14.25
2001-06-28,14.3875
2001-06-29,13.8375
2001-07-02,13.925
2001-07-03,14.0975
2001-07-05,13.91
2001-07-06,13.75
2001-07-09,13.81
2001-07-10,13.75
2001-07-11,13.6875
2001-07-12,13.6575
2001-07-13,13.9375
2001-07-16,14.035
2001-07-17,14.3825
2001-07-18,14.5375
2001-07-19,14.3
2001-07-20,14.465
2001-07-23,14.15
2001-07-24,13.825
2001-07-25,13.8325
2001-07-26,14.375
2001-07-27,14.6525
2001-07-30,14.8675
2001-07-31,14.535
2001-08-01,14.2975
2001-08-02,14.075
2001-08-03,14.2
2001-08-06,14.255
2001-08-07,14.0
2001-08-08,13.865
2001-08-09,14.0125
2001-08-10,14.3625
2001-08-13,14.4225
2001-08-14,14.3975
2001-08-15,14.25
2001-08-16,14.2875
2001-08-17,14.75
2001-08-20,14.7125
2001-08-21,14.975
2001-08-22,15.35
2001-08-23,15.25
2001-08-24,15.5475
2001-08-27,16.25
2001-08-28,16.15
2001-08-29,15.875
2001-08-30,15.7075
2001-08-31,16.110001
2001-09-04,16.334999
2001-09-05,16.3675
2001-09-06,16.6775
2001-09-07,16.225
2001-09-10,16.219998999999998
2001-09-17,16.004998999999998
2001-09-18,16.25
2001-09-19,16.125
2001-09-20,16.4275
2001-09-21,16.252501000000002
2001-09-24,16.547501
2001-09-25,17.047501
2001-09-26,17.035
2001-09-27,17.299999
2001-09-28,17.737499
2001-10-01,17.6625
2001-10-02,17.5
2001-10-03,17.049999
2001-10-04,17.32
2001-10-05,17.387501
2001-10-08,17.25
2001-10-09,17.32
2001-10-10,17.372498999999998
2001-10-11,17.022499
2001-10-12,16.754998999999998
2001-10-15,17.102501
2001-10-16,17.487499
2001-10-17,17.4125
2001-10-18,17.487499
2001-10-19,17.6975
2001-10-22,17.825001
2001-10-23,17.387501
2001-10-24,16.9625
2001-10-25,17.1975
2001-10-26,16.6625
2001-10-29,16.504998999999998
2001-10-30,15.75
2001-10-31,15.89
2001-11-01,15.75
2001-11-02,15.575
2001-11-05,15.745
2001-11-06,15.975
2001-11-07,15.9625
2001-11-08,14.625
2001-11-09,14.0
2001-11-12,14.1975
2001-11-13,14.25
2001-11-14,13.775
2001-11-15,13.86
2001-11-16,14.3125
2001-11-19,14.405
2001-11-20,14.5625
2001-11-21,14.595
2001-11-23,14.4525
2001-11-26,14.165
2001-11-27,14.095
2001-11-28,14.2525
2001-11-29,14.535
2001-11-30,14.875
2001-12-03,15.325
2001-12-04,15.3425
2001-12-05,15.13
2001-12-06,14.6225
2001-12-07,14.6175
2001-12-10,14.375
2001-12-11,14.4025
2001-12-12,14.425
2001-12-13,14.505
2001-12-14,14.865
2001-12-17,14.7225
2001-12-18,15.0375
2001-12-19,15.4275
2001-12-20,15.4225
2001-12-21,15.65
2001-12-24,15.8025
2001-12-26,15.885
2001-12-27,15.745
2001-12-28,15.9875
2001-12-31,15.8875
2002-01-02,15.7125
2002-01-03,15.425
2002-01-04,15.0375
2002-01-07,14.5125
2002-01-08,14.605
2002-01-09,14.5875
2002-01-10,14.76
2002-01-11,14.82
2002-01-14,14.98
2002-01-15,14.875
2002-01-16,14.5625
2002-01-17,14.29
2002-01-18,14.2
2002-01-22,14.9625
2002-01-23,15.205
2002-01-24,15.595
2002-01-25,15.635
2002-01-28,15.575
2002-01-29,15.2525
2002-01-30,15.6
2002-01-31,16.182501000000002
2002-02-01,15.945
2002-02-04,15.8125
2002-02-05,16.055
2002-02-06,15.595
2002-02-07,15.4125
2002-02-08,15.75
2002-02-11,15.87
2002-02-12,15.9975
2002-02-13,16.07
2002-02-14,16.0275
2002-02-15,16.025
2002-02-19,15.8775
2002-02-20,15.97
2002-02-21,16.125
2002-02-22,16.112499
2002-02-25,16.165001
2002-02-26,16.465
2002-02-27,16.674999
2002-02-28,16.924999
2002-03-01,17.0
2002-03-04,16.7225
2002-03-05,16.445
2002-03-06,16.565001000000002
2002-03-07,16.967501000000002
2002-03-08,16.5875
2002-03-11,16.6
2002-03-12,17.049999
2002-03-13,17.2875
2002-03-14,17.422501
2002-03-15,17.512501
2002-03-18,17.387501
2002-03-19,17.407498999999998
2002-03-20,17.075001
2002-03-21,17.467501000000002
2002-03-22,17.459999
2002-03-25,17.315001000000002
2002-03-26,16.827499
2002-03-27,17.155001000000002
2002-03-28,17.075001
2002-04-01,17.2875
2002-04-02,17.1975
2002-04-03,16.9
2002-04-04,16.8825
2002-04-05,16.5175
2002-04-08,16.775
2002-04-09,16.885
2002-04-10,16.98
2002-04-11,17.040001
2002-04-12,17.23
2002-04-15,17.3675
2002-04-16,17.5
2002-04-17,17.0625
2002-04-18,17.647499
2002-04-19,18.075001
2002-04-22,18.190001000000002
2002-04-23,17.627501000000002
2002-04-24,17.9
2002-04-25,18.9
2002-04-26,19.6525
2002-04-29,19.120001000000002
2002-04-30,19.375
2002-05-01,19.014999
2002-05-02,18.997498999999998
2002-05-03,18.965
2002-05-06,19.305
2002-05-07,19.014999
2002-05-08,18.997498999999998
2002-05-09,19.125
2002-05-10,18.855
2002-05-13,18.897499
2002-05-14,18.807501000000002
2002-05-15,18.965
2002-05-16,19.01
2002-05-17,19.405001000000002
2002-05-20,19.327499
2002-05-21,19.317498999999998
2002-05-22,19.450001
2002-05-23,19.625
2002-05-24,19.52
2002-05-28,19.612499
2002-05-29,19.702499
2002-05-30,19.737499
2002-05-31,19.272499
2002-06-03,19.002501000000002
2002-06-04,19.0625
2002-06-05,18.825001
2002-06-06,19.0625
2002-06-07,19.66
2002-06-10,20.2775
2002-06-11,20.15
2002-06-12,19.65
2002-06-13,19.73
2002-06-14,19.725
2002-06-17,20.24
2002-06-18,20.360001
2002-06-19,20.565001000000002
2002-06-20,20.25
2002-06-21,19.797501
2002-06-24,19.4375
2002-06-25,19.200001
2002-06-26,19.147499
2002-06-27,19.52
2002-06-28,19.0
2002-07-01,17.9475
2002-07-02,17.6175
2002-07-03,17.405001000000002
2002-07-05,17.987499
2002-07-08,17.700001
2002-07-09,15.695
2002-07-10,15.7425
2002-07-11,14.75
2002-07-12,15.25
2002-07-15,15.175
2002-07-16,15.705
2002-07-17,16.125
2002-07-18,15.8225
2002-07-19,15.3375
2002-07-22,14.45
2002-07-23,14.775
2002-07-24,15.5375
2002-07-25,16.065001000000002
2002-07-26,16.352501
2002-07-29,17.245001000000002
2002-07-30,17.4
2002-07-31,16.747498999999998
2002-08-01,16.315001000000002
2002-08-02,16.25
2002-08-05,15.65
2002-08-06,15.91
2002-08-07,16.275
2002-08-08,16.969998999999998
2002-08-09,17.2775
2002-08-12,17.067498999999998
2002-08-13,16.875
2002-08-14,17.415001
2002-08-15,17.327499
2002-08-16,17.125
2002-08-19,17.299999
2002-08-20,17.25
2002-08-21,17.620001000000002
2002-08-22,18.32
2002-08-23,17.747498999999998
2002-08-26,18.067498999999998
2002-08-27,17.85
2002-08-28,17.952499
2002-08-29,18.32
2002-08-30,18.127501000000002
2002-09-03,17.684998999999998
2002-09-04,17.842501000000002
2002-09-05,18.1325
2002-09-06,18.174999
2002-09-09,18.174999
2002-09-10,17.82
2002-09-11,17.6975
2002-09-12,17.915001
2002-09-13,17.987499
2002-09-16,18.264999
2002-09-17,17.4125
2002-09-18,17.32
2002-09-19,16.799999
2002-09-20,17.1975
2002-09-23,17.129998999999998
2002-09-24,17.512501
2002-09-25,17.8125
2002-09-26,18.165001
2002-09-27,17.6875
2002-09-30,17.855
2002-10-01,18.245001000000002
2002-10-02,17.747498999999998
2002-10-03,18.315001000000002
2002-10-04,17.737499
2002-10-07,17.625
2002-10-08,18.377501000000002
2002-10-09,17.959999
2002-10-10,17.817498999999998
2002-10-11,18.344998999999998
2002-10-14,18.7325
2002-10-15,18.559998999999998
2002-10-16,18.4
2002-10-17,17.85
2002-10-18,17.674999
2002-10-21,18.35
2002-10-22,18.6975
2002-10-23,18.6625
2002-10-24,18.055
2002-10-25,18.5525
2002-10-28,17.887501
2002-10-29,18.0725
2002-10-30,18.327499
2002-10-31,17.7875
2002-11-01,18.112499
2002-11-04,17.987499
2002-11-05,17.202499
2002-11-06,17.8375
2002-11-07,17.504998999999998
2002-11-08,16.75
2002-11-11,16.442498999999998
2002-11-12,16.67
2002-11-13,16.615
2002-11-14,15.95
2002-11-15,16.252501000000002
2002-11-18,15.85
2002-11-19,14.75
2002-11-20,15.085
2002-11-21,14.425
2002-11-22,14.8275
2002-11-25,14.21
2002-11-26,14.57
2002-11-27,14.625
2002-11-29,14.505
2002-12-02,14.96
2002-12-03,14.975
2002-12-04,15.7875
2002-12-05,15.1825
2002-12-06,15.5775
2002-12-09,15.56
2002-12-10,14.9775
2002-12-11,14.2875
2002-12-12,14.0725
2002-12-13,14.29
2002-12-16,13.9175
2002-12-17,13.87
2002-12-18,13.7875
2002-12-19,13.575
2002-12-20,12.825
2002-12-23,13.5
2002-12-24,13.4875
2002-12-26,13.6225
2002-12-27,13.545
2002-12-30,13.425
2002-12-31,13.5775
2003-01-02,14.4075
2003-01-03,14.625
2003-01-06,14.8
2003-01-07,14.42
2003-01-08,13.8925
2003-01-09,13.715
2003-01-10,13.56
2003-01-13,13.78
2003-01-14,13.6525
2003-01-15,13.5375
2003-01-16,13.6175
2003-01-17,13.565
2003-01-21,13.4375
2003-01-22,13.645
2003-01-23,13.6
2003-01-24,13.8375
2003-01-27,13.8275
2003-01-28,14.23
2003-01-29,14.5875
2003-01-30,14.35
2003-01-31,14.55
2003-02-03,14.375
2003-02-04,14.375
2003-02-05,14.5425
2003-02-06,14.4325
2003-02-07,14.145
2003-02-10,14.245
2003-02-11,14.1975
2003-02-12,13.7
2003-02-13,13.4475
2003-02-14,13.2475
2003-02-18,13.5725
2003-02-19,13.5925
2003-02-20,13.75
2003-02-21,13.9525
2003-02-24,13.73
2003-02-25,13.9675
2003-02-26,13.8625
2003-02-27,13.8375
2003-02-28,13.75
2003-03-03,13.5175
2003-03-04,13.29
2003-03-05,13.38
2003-03-06,13.275
2003-03-07,13.1325
2003-03-10,12.755
2003-03-11,12.785
2003-03-12,12.175
2003-03-13,12.02
2003-03-14,11.69
2003-03-17,12.5
2003-03-18,12.8075
2003-03-19,13.075
2003-03-20,12.9725
2003-03-21,13.1225
2003-03-24,12.7525
2003-03-25,13.3475
2003-03-26,13.0125
2003-03-27,13.1375
2003-03-28,13.345
2003-03-31,13.125
2003-04-01,13.1825
2003-04-02,13.4975
2003-04-03,13.545
2003-04-04,13.455
2003-04-07,13.4125
2003-04-08,13.17
2003-04-09,12.7925
2003-04-10,12.9625
2003-04-11,13.0025
2003-04-14,13.155
2003-04-15,13.29
2003-04-16,13.0275
2003-04-17,13.0
2003-04-21,12.7
2003-04-22,12.9375
2003-04-23,12.57
2003-04-24,13.2825
2003-04-25,13.5
2003-04-28,13.825
2003-04-29,14.1125
2003-04-30,14.4625
2003-05-01,14.1875
2003-05-02,14.3425
2003-05-05,14.435
2003-05-06,14.2975
2003-05-07,14.4025
2003-05-08,14.475
2003-05-09,14.9775
2003-05-12,15.095
2003-05-13,15.2625
2003-05-14,15.2075
2003-05-15,15.1975
2003-05-16,15.3875
2003-05-19,14.77
2003-05-20,14.51
2003-05-21,14.75
2003-05-22,14.815
2003-05-23,14.7625
2003-05-27,14.945
2003-05-28,15.07
2003-05-29,15.2925
2003-05-30,15.6725
2003-06-02,15.665
2003-06-03,15.64
2003-06-04,15.94
2003-06-05,16.719998999999998
2003-06-06,17.26
2003-06-09,16.635
2003-06-10,16.73
2003-06-11,16.887501
2003-06-12,16.897499
2003-06-13,16.5625
2003-06-16,17.225
2003-06-17,17.434998999999998
2003-06-18,17.184998999999998
2003-06-19,16.975
2003-06-20,17.530001000000002
2003-06-23,17.08
2003-06-24,16.9575
2003-06-25,17.172501
2003-06-26,17.5
2003-06-27,17.422501
2003-06-30,17.3375
2003-07-01,17.532498999999998
2003-07-02,17.809998999999998
2003-07-03,17.797501
2003-07-07,18.325001
2003-07-08,18.047501
2003-07-09,17.764999
2003-07-10,17.254998999999998
2003-07-11,17.355
2003-07-14,17.362499
2003-07-15,17.450001
2003-07-16,17.295
2003-07-17,17.125
2003-07-18,17.1875
2003-07-21,16.887501
2003-07-22,16.674999
2003-07-23,16.745001000000002
2003-07-24,16.1
2003-07-25,16.045
2003-07-28,16.200001
2003-07-29,16.424999
2003-07-30,16.51
2003-07-31,15.7725
2003-08-01,15.575
2003-08-04,15.35
2003-08-05,14.995
2003-08-06,14.55
2003-08-07,15.23
2003-08-08,15.11
2003-08-11,15.1
2003-08-12,15.355
2003-08-13,15.375
2003-08-14,15.4325
2003-08-15,15.4475
2003-08-18,15.3175
2003-08-19,15.2275
2003-08-20,15.0
2003-08-21,15.035
2003-08-22,14.8275
2003-08-25,14.675
2003-08-26,14.4125
2003-08-27,14.05
2003-08-28,14.505
2003-08-29,14.5525
2003-09-02,14.6725
2003-09-03,14.205
2003-09-04,14.1375
2003-09-05,13.71
2003-09-08,14.18
2003-09-09,14.28
2003-09-10,14.5125
2003-09-11,14.52
2003-09-12,14.695
2003-09-15,14.59
2003-09-16,14.3675
2003-09-17,14.275
2003-09-18,14.1625
2003-09-19,13.5375
2003-09-22,13.4875
2003-09-23,13.655
2003-09-24,13.4975
2003-09-25,13.375
2003-09-26,13.395
2003-09-29,13.425
2003-09-30,13.5125
2003-10-01,13.75
2003-10-02,14.0775
2003-10-03,14.1375
2003-10-06,13.925
2003-10-07,13.8625
2003-10-08,14.015
2003-10-09,14.2275
2003-10-10,13.9975
2003-10-13,14.115
2003-10-14,14.29
2003-10-15,14.2375
2003-10-16,14.275
2003-10-17,14.31
2003-10-20,14.25
2003-10-21,14.61
2003-10-22,14.2775
2003-10-23,14.6975
2003-10-24,14.2525
2003-10-27,14.3325
2003-10-28,14.37
2003-10-29,14.3
2003-10-30,14.1825
2003-10-31,14.1925
2003-11-03,14.0025
2003-11-04,14.1
2003-11-05,15.18
2003-11-06,15.2375
2003-11-07,15.2675
2003-11-10,15.2475
2003-11-11,15.8025
2003-11-12,15.9225
2003-11-13,16.237499
2003-11-14,16.047501
2003-11-17,16.205
2003-11-18,15.9525
2003-11-19,16.24
2003-11-20,16.059998999999998
2003-11-21,15.7375
2003-11-24,15.95
2003-11-25,15.8975
2003-11-26,15.755
2003-11-28,15.8225
2003-12-01,16.237499
2003-12-02,16.4725
2003-12-03,16.25
2003-12-04,16.25
2003-12-05,16.25
2003-12-08,16.25
2003-12-09,15.9525
2003-12-10,15.725
2003-12-11,15.4125
2003-12-12,15.465
2003-12-15,15.8275
2003-12-16,15.75
2003-12-17,15.715
2003-12-18,15.905
2003-12-19,15.8825
2003-12-22,15.9525
2003-12-23,15.9375
2003-12-24,15.9525
2003-12-26,15.935
2003-12-29,15.8325
2003-12-30,15.875
2003-12-31,14.3325
2004-01-02,13.5
2004-01-05,13.9575
2004-01-06,13.9
2004-01-07,14.035
2004-01-08,13.9675
2004-01-09,13.905
2004-01-12,13.8125
2004-01-13,13.5375
2004-01-14,13.8125
2004-01-15,13.7
2004-01-16,13.8625
2004-01-20,13.865
2004-01-21,13.9425
2004-01-22,14.1
2004-01-23,14.0625
2004-01-26,14.035
2004-01-27,14.09
2004-01-28,13.9525
2004-01-29,13.87
2004-01-30,13.7625
2004-02-02,13.84
2004-02-03,13.9
2004-02-04,13.91
2004-02-05,13.7125
2004-02-06,13.8975
2004-02-09,14.0075
2004-02-10,14.1675
2004-02-11,14.25
2004-02-12,14.145
2004-02-13,14.1525
2004-02-17,14.25
2004-02-18,14.2275
2004-02-19,14.17
2004-02-20,14.225
2004-02-23,14.02
2004-02-24,14.1025
2004-02-25,14.3025
2004-02-26,14.445
2004-02-27,14.5075
2004-03-01,14.7225
2004-03-02,14.5725
2004-03-03,14.7525
2004-03-04,14.7875
2004-03-05,14.585
2004-03-08,14.3725
2004-03-09,14.215
2004-03-10,13.7375
2004-03-11,13.6725
2004-03-12,14.0525
2004-03-15,13.96
2004-03-16,13.7425
2004-03-17,13.7025
2004-03-18,13.74
2004-03-19,13.45
2004-03-22,13.3875
2004-03-23,13.235
2004-03-24,13.14
2004-03-25,13.2275
2004-03-26,13.375
2004-03-29,13.4325
2004-03-30,13.4125
2004-03-31,13.67
2004-04-01,13.55
2004-04-02,13.6975
2004-04-05,13.725
2004-04-06,13.7375
2004-04-07,13.6925
2004-04-08,13.665
2004-04-12,13.79
2004-04-13,13.68
2004-04-14,13.6
2004-04-15,13.7875
2004-04-16,13.8575
2004-04-19,13.995
2004-04-20,13.89
2004-04-21,14.295
2004-04-22,14.505
2004-04-23,14.5
2004-04-26,14.6125
2004-04-27,14.5825
2004-04-28,14.435
2004-04-29,14.265
2004-04-30,14.4725
2004-05-03,15.045
2004-05-04,15.3025
2004-05-05,15.26
2004-05-06,15.3275
2004-05-07,15.2225
2004-05-10,14.975
2004-05-11,15.0575
2004-05-12,14.775
2004-05-13,14.6875
2004-05-14,14.7425
2004-05-17,14.57
2004-05-18,14.5825
2004-05-19,14.6225
2004-05-20,14.4225
2004-05-21,14.485
2004-05-24,14.4875
2004-05-25,15.05
2004-05-26,15.0675
2004-05-27,15.025
2004-05-28,14.995
2004-06-01,15.2725
2004-06-02,15.265
2004-06-03,15.245
2004-06-04,15.41
2004-06-07,15.3975
2004-06-08,15.375
2004-06-09,15.19
2004-06-10,15.1725
2004-06-14,15.0625
2004-06-15,15.14
2004-06-16,15.035
2004-06-17,15.025
2004-06-18,14.9375
2004-06-21,14.8325
2004-06-22,14.7775
2004-06-23,14.825
2004-06-24,14.6425
2004-06-25,14.61
2004-06-28,14.59
2004-06-29,14.765
2004-06-30,14.945
2004-07-01,13.9325
2004-07-02,13.8875
2004-07-06,13.5
2004-07-07,13.455
2004-07-08,13.4175
2004-07-09,13.2725
2004-07-12,13.135
2004-07-13,13.35
