Date,MRK
1995-03-06,21.25
1995-03-07,21.125
1995-03-08,21.0625
1995-03-09,20.9375
1995-03-10,20.9375
1995-03-13,21.0
1995-03-14,21.25
1995-03-15,21.4375
1995-03-16,21.625
1995-03-17,22.0
1995-03-20,22.3125
1995-03-21,22.3125
1995-03-22,22.125
1995-03-23,22.0
1995-03-24,21.8125
1995-03-27,21.5625
1995-03-28,21.75
1995-03-29,21.625
1995-03-30,21.0
1995-03-31,21.3125
1995-04-03,21.75
1995-04-04,21.6875
1995-04-05,21.5625
1995-04-06,21.5625
1995-04-07,21.4375
1995-04-10,21.4375
1995-04-11,21.5
1995-04-12,21.4375
1995-04-13,21.5625
1995-04-17,21.6875
1995-04-18,21.5
1995-04-19,21.0625
1995-04-20,20.9375
1995-04-21,21.4375
1995-04-24,21.6875
1995-04-25,21.375
1995-04-26,21.4375
1995-04-27,21.3125
1995-04-28,21.4375
1995-05-01,21.5625
1995-05-02,21.5
1995-05-03,22.0
1995-05-04,22.125
1995-05-05,22.25
1995-05-08,22.125
1995-05-09,22.0625
1995-05-10,21.5
1995-05-11,21.5625
1995-05-12,21.1875
1995-05-15,21.0625
1995-05-16,21.125
1995-05-17,20.875
1995-05-18,20.625
1995-05-19,21.0
1995-05-22,21.25
1995-05-23,21.375
1995-05-24,22.25
1995-05-25,22.75
1995-05-26,22.5625
1995-05-30,22.625
1995-05-31,23.5
1995-06-01,23.625
1995-06-02,23.6875
1995-06-05,24.625
1995-06-06,24.875
1995-06-07,24.3125
1995-06-08,24.1875
1995-06-09,23.75
1995-06-12,24.0625
1995-06-13,24.1875
1995-06-14,24.0625
1995-06-15,24.1875
1995-06-16,24.375
1995-06-19,24.25
1995-06-20,24.0
1995-06-21,24.5625
1995-06-22,24.9375
1995-06-23,24.875
1995-06-26,24.625
1995-06-27,24.3125
1995-06-28,24.8125
1995-06-29,24.875
1995-06-30,24.5625
1995-07-03,24.8125
1995-07-05,24.6875
1995-07-06,24.375
1995-07-07,23.8125
1995-07-10,24.5
1995-07-11,24.75
1995-07-12,24.75
1995-07-13,25.4375
1995-07-14,25.3125
1995-07-17,25.25
1995-07-18,25.375
1995-07-19,25.25
1995-07-20,24.875
1995-07-21,25.0
1995-07-24,24.9375
1995-07-25,24.9375
1995-07-26,25.0
1995-07-27,25.4375
1995-07-28,25.75
1995-07-31,25.8125
1995-08-01,26.0
1995-08-02,25.875
1995-08-03,25.5
1995-08-04,25.6875
1995-08-07,25.4375
1995-08-08,25.125
1995-08-09,25.5625
1995-08-10,25.25
1995-08-11,25.0625
1995-08-14,25.4375
1995-08-15,25.0
1995-08-16,24.75
1995-08-17,24.5625
1995-08-18,24.5
1995-08-21,24.625
1995-08-22,24.75
1995-08-23,25.0
1995-08-24,25.3125
1995-08-25,25.25
1995-08-28,25.0
1995-08-29,24.9375
1995-08-30,25.0
1995-08-31,24.9375
1995-09-01,25.125
1995-09-05,25.3125
1995-09-06,25.5625
1995-09-07,25.75
1995-09-08,25.875
1995-09-11,26.0625
1995-09-12,25.9375
1995-09-13,26.0
1995-09-14,26.25
1995-09-15,26.5625
1995-09-18,27.125
1995-09-19,26.9375
1995-09-20,27.5
1995-09-21,28.25
1995-09-22,28.75
1995-09-25,28.5625
1995-09-26,28.6875
1995-09-27,28.4375
1995-09-28,28.1875
1995-09-29,28.0
1995-10-02,28.4375
1995-10-03,29.0
1995-10-04,29.625
1995-10-05,29.75
1995-10-06,29.8125
1995-10-09,29.25
1995-10-10,29.875
1995-10-11,30.0
1995-10-12,29.9375
1995-10-13,29.9375
1995-10-16,29.75
1995-10-17,29.5
1995-10-18,29.8125
1995-10-19,30.0
1995-10-20,30.0
1995-10-23,29.75
1995-10-24,30.1875
1995-10-25,30.125
1995-10-26,30.0
1995-10-27,29.125
1995-10-30,28.9375
1995-10-31,28.75
1995-11-01,28.5
1995-11-02,28.25
1995-11-03,28.4375
1995-11-06,28.1875
1995-11-07,28.875
1995-11-08,29.25
1995-11-09,29.1875
1995-11-10,29.125
1995-11-13,29.25
1995-11-14,29.625
1995-11-15,30.0
1995-11-16,29.9375
1995-11-17,29.8125
1995-11-20,29.6875
1995-11-21,29.6875
1995-11-22,29.5
1995-11-24,29.375
1995-11-27,29.3125
1995-11-28,29.75
1995-11-29,30.4375
1995-11-30,30.9375
1995-12-01,30.8125
1995-12-04,31.0
1995-12-05,31.6875
1995-12-06,31.875
1995-12-07,31.6875
1995-12-08,31.75
1995-12-11,31.625
1995-12-12,31.625
1995-12-13,32.5625
1995-12-14,33.4375
1995-12-15,32.875
1995-12-18,32.4375
1995-12-19,31.8125
1995-12-20,31.5625
1995-12-21,32.5
1995-12-22,32.5
1995-12-26,33.3125
1995-12-27,32.4375
1995-12-28,33.0625
1995-12-29,32.8125
1996-01-02,32.125
1996-01-03,31.6875
1996-01-04,31.875
1996-01-05,31.5
1996-01-08,31.9375
1996-01-09,31.75
1996-01-10,30.625
1996-01-11,30.75
1996-01-12,31.0625
1996-01-15,31.8125
1996-01-16,32.375
1996-01-17,32.75
1996-01-18,32.625
1996-01-19,32.75
1996-01-22,33.125
1996-01-23,33.4375
1996-01-24,33.9375
1996-01-25,33.4375
1996-01-26,33.9375
1996-01-29,34.4375
1996-01-30,35.0625
1996-01-31,35.0625
1996-02-01,35.0
1996-02-02,34.6875
1996-02-05,34.5625
1996-02-06,33.6875
1996-02-07,34.5
1996-02-08,35.0
1996-02-09,35.0
1996-02-12,35.3125
1996-02-13,35.1875
1996-02-14,35.3125
1996-02-15,34.8125
1996-02-16,34.375
1996-02-20,33.25
1996-02-21,33.375
1996-02-22,33.625
1996-02-23,33.625
1996-02-26,32.9375
1996-02-27,32.5625
1996-02-28,32.9375
1996-02-29,33.125
1996-03-01,33.6875
1996-03-04,34.1875
1996-03-05,34.4375
1996-03-06,33.125
1996-03-07,33.5
1996-03-08,30.5
1996-03-11,32.4375
1996-03-12,31.5625
1996-03-13,30.8125
1996-03-14,31.0
1996-03-15,31.0625
1996-03-18,31.375
1996-03-19,31.0625
1996-03-20,31.5
1996-03-21,32.75
1996-03-22,31.75
1996-03-25,31.25
1996-03-26,32.0625
1996-03-27,31.5625
1996-03-28,31.5
1996-03-29,31.125
1996-04-01,31.6875
1996-04-02,31.75
1996-04-03,31.75
1996-04-04,31.9375
1996-04-08,30.9375
1996-04-09,30.5625
1996-04-10,29.375
1996-04-11,29.6875
1996-04-12,30.3125
1996-04-15,30.0625
1996-04-16,30.0
1996-04-17,30.125
1996-04-18,30.6875
1996-04-19,30.9375
1996-04-22,30.8125
1996-04-23,30.875
1996-04-24,30.1875
1996-04-25,30.0625
1996-04-26,30.0
1996-04-29,30.375
1996-04-30,30.25
1996-05-01,30.3125
1996-05-02,29.375
1996-05-03,29.125
1996-05-06,28.5
1996-05-07,28.875
1996-05-08,29.6875
1996-05-09,29.1875
1996-05-10,29.6875
1996-05-13,30.0
1996-05-14,30.3125
1996-05-15,30.6875
1996-05-16,31.0625
1996-05-17,31.8125
1996-05-20,31.75
1996-05-21,31.5625
1996-05-22,31.5625
1996-05-23,31.6875
1996-05-24,32.25
1996-05-28,31.8125
1996-05-29,31.875
1996-05-30,32.5
1996-05-31,32.3125
1996-06-03,32.375
1996-06-04,32.5625
1996-06-05,33.0625
1996-06-06,32.3125
1996-06-07,32.625
1996-06-10,32.625
1996-06-11,32.0
1996-06-12,31.875
1996-06-13,32.1875
1996-06-14,32.0
1996-06-17,31.8125
1996-06-18,31.75
1996-06-19,31.9375
1996-06-20,32.5
1996-06-21,32.5625
1996-06-24,32.0625
1996-06-25,32.5
1996-06-26,32.5
1996-06-27,32.75
1996-06-28,32.3125
1996-07-01,33.0625
1996-07-02,33.0
1996-07-03,33.0
1996-07-05,32.1875
1996-07-08,32.4375
1996-07-09,32.3125
1996-07-10,32.5
1996-07-11,32.0625
1996-07-12,31.703125
1996-07-15,31.125
1996-07-16,30.5625
1996-07-17,31.375
1996-07-18,32.1875
1996-07-19,32.3125
1996-07-22,32.8125
1996-07-23,31.8125
1996-07-24,32.3125
1996-07-25,31.9375
1996-07-26,32.125
1996-07-29,31.6875
1996-07-30,32.0
1996-07-31,32.125
1996-08-01,32.9375
1996-08-02,33.25
1996-08-05,33.3125
1996-08-06,33.625
1996-08-07,33.4375
1996-08-08,33.4375
1996-08-09,33.75
1996-08-12,34.6875
1996-08-13,34.5625
1996-08-14,34.25
1996-08-15,34.5625
1996-08-16,34.625
1996-08-19,34.6875
1996-08-20,34.375
1996-08-21,34.375
1996-08-22,34.4375
1996-08-23,33.9375
1996-08-26,33.5
1996-08-27,33.625
1996-08-28,33.875
1996-08-29,33.25
1996-08-30,32.8125
1996-09-03,32.5625
1996-09-04,32.8125
1996-09-05,32.75
1996-09-06,32.4375
1996-09-09,33.25
1996-09-10,33.5
1996-09-11,33.5
1996-09-12,33.625
1996-09-13,33.9375
1996-09-16,34.0625
1996-09-17,34.1875
1996-09-18,34.1875
1996-09-19,34.25
1996-09-20,34.3125
1996-09-23,34.6875
1996-09-24,34.5625
1996-09-25,34.4375
1996-09-26,35.375
1996-09-27,35.125
1996-09-30,35.1875
1996-10-01,35.5
1996-10-02,35.25
1996-10-03,35.625
1996-10-04,35.625
1996-10-07,35.1875
1996-10-08,35.75
1996-10-09,35.25
1996-10-10,34.8125
1996-10-11,34.9375
1996-10-14,35.8125
1996-10-15,35.625
1996-10-16,36.0
1996-10-17,37.4375
1996-10-18,37.6875
1996-10-21,37.5
1996-10-22,37.8125
1996-10-23,37.9375
1996-10-24,37.5625
1996-10-25,36.625
1996-10-28,36.4375
1996-10-29,36.9375
1996-10-30,36.6875
1996-10-31,36.9375
1996-11-01,37.0
1996-11-04,37.6875
1996-11-05,37.75
1996-11-06,39.5
1996-11-07,39.625
1996-11-08,40.25
1996-11-11,40.5
1996-11-12,39.8125
1996-11-13,39.9375
1996-11-14,40.6875
1996-11-15,41.0
1996-11-18,40.8125
1996-11-19,40.875
1996-11-20,41.25
1996-11-21,40.9375
1996-11-22,41.375
1996-11-25,42.125
1996-11-26,41.8125
1996-11-27,41.875
1996-11-29,41.5
1996-12-02,41.125
1996-12-03,40.5
1996-12-04,40.375
1996-12-05,39.625
1996-12-06,39.0625
1996-12-09,40.1875
1996-12-10,39.8125
1996-12-11,39.5625
1996-12-12,38.125
1996-12-13,38.625
1996-12-16,37.9375
1996-12-17,38.125
1996-12-18,38.4375
1996-12-19,40.625
1996-12-20,41.3125
1996-12-23,41.5
1996-12-24,41.625
1996-12-26,40.875
1996-12-27,40.8125
1996-12-30,40.5625
1996-12-31,39.8125
1997-01-02,39.9375
1997-01-03,41.3125
1997-01-06,41.4375
1997-01-07,41.5
1997-01-08,41.0
1997-01-09,41.3125
1997-01-10,41.625
1997-01-13,41.5
1997-01-14,42.0
1997-01-15,41.625
1997-01-16,42.375
1997-01-17,43.0
1997-01-20,42.8125
1997-01-21,43.25
1997-01-22,44.1875
1997-01-23,43.125
1997-01-24,42.8125
1997-01-27,42.25
1997-01-28,43.5
1997-01-29,44.125
1997-01-30,45.1875
1997-01-31,45.3125
1997-02-03,45.125
1997-02-04,45.8125
1997-02-05,44.9375
1997-02-06,46.0
1997-02-07,46.75
1997-02-10,46.1875
1997-02-11,46.5
1997-02-12,47.9375
1997-02-13,49.8125
1997-02-14,48.6875
1997-02-18,49.625
1997-02-19,49.0
1997-02-20,48.25
1997-02-21,47.5625
1997-02-24,49.1875
1997-02-25,48.875
1997-02-26,48.6875
1997-02-27,46.9375
1997-02-28,46.0625
1997-03-03,47.0
1997-03-04,45.625
1997-03-05,47.0
1997-03-06,46.125
1997-03-07,46.5
1997-03-10,47.6875
1997-03-11,46.9375
1997-03-12,46.125
1997-03-13,45.25
1997-03-14,44.1875
1997-03-17,45.5625
1997-03-18,45.1875
1997-03-19,45.75
1997-03-20,45.375
1997-03-21,45.5625
1997-03-24,44.9375
1997-03-25,45.5
1997-03-26,45.4375
1997-03-27,44.4375
1997-03-31,42.125
1997-04-01,43.3125
1997-04-02,42.6875
1997-04-03,42.625
1997-04-04,43.4375
1997-04-07,43.3125
1997-04-08,42.625
1997-04-09,40.75
1997-04-10,41.8125
1997-04-11,40.875
1997-04-14,41.3125
1997-04-15,42.25
1997-04-16,42.8125
1997-04-17,43.125
1997-04-18,43.3125
1997-04-21,43.25
1997-04-22,44.625
1997-04-23,43.875
1997-04-24,43.5625
1997-04-25,43.6875
1997-04-28,44.375
1997-04-29,45.75
1997-04-30,45.1875
1997-05-01,44.5
1997-05-02,45.5
1997-05-05,45.75
1997-05-06,46.0
1997-05-07,44.75
1997-05-08,44.375
1997-05-09,45.125
1997-05-12,46.3125
1997-05-13,46.25
1997-05-14,46.3125
1997-05-15,46.8125
1997-05-16,45.625
1997-05-19,46.0625
1997-05-20,46.5625
1997-05-21,46.4375
1997-05-22,45.6875
1997-05-23,46.5
1997-05-27,46.6875
1997-05-28,46.0
1997-05-29,45.5
1997-05-30,44.9375
1997-06-02,45.0
1997-06-03,45.0
1997-06-04,44.625
1997-06-05,44.625
1997-06-06,46.125
1997-06-09,46.75
1997-06-10,47.0
1997-06-11,47.875
1997-06-12,48.8125
1997-06-13,49.3125
1997-06-16,49.0
1997-06-17,48.8125
1997-06-18,48.1875
1997-06-19,49.875
1997-06-20,50.0
1997-06-23,49.3125
1997-06-24,51.5625
1997-06-25,51.40625
1997-06-26,50.875
1997-06-27,51.25
1997-06-30,51.15625
1997-07-01,52.03125
1997-07-02,52.3125
1997-07-03,52.59375
1997-07-07,51.75
1997-07-08,51.96875
1997-07-09,50.59375
1997-07-10,50.25
1997-07-11,50.75
1997-07-14,50.3125
1997-07-15,50.28125
1997-07-16,49.25
1997-07-17,53.375
1997-07-18,53.1875
1997-07-21,52.3125
1997-07-22,53.09375
1997-07-23,52.34375
1997-07-24,51.875
1997-07-25,51.5
1997-07-28,50.3125
1997-07-29,51.375
1997-07-30,52.0
1997-07-31,51.9375
1997-08-01,51.25
1997-08-04,51.5625
1997-08-05,51.5
1997-08-06,51.0
1997-08-07,49.875
1997-08-08,49.40625
1997-08-11,47.625
1997-08-12,46.8125
1997-08-13,46.3125
1997-08-14,46.65625
1997-08-15,45.4375
1997-08-18,46.625
1997-08-19,47.375
1997-08-20,47.875
1997-08-21,47.375
1997-08-22,47.1875
1997-08-25,46.75
1997-08-26,45.8125
1997-08-27,46.4375
1997-08-28,46.0
1997-08-29,45.90625
1997-09-02,47.84375
1997-09-03,47.96875
1997-09-04,47.65625
1997-09-05,47.75
1997-09-08,46.8125
1997-09-09,47.21875
1997-09-10,46.21875
1997-09-11,46.1875
1997-09-12,46.40625
1997-09-15,46.84375
1997-09-16,48.34375
1997-09-17,49.0
1997-09-18,48.625
1997-09-19,49.3125
1997-09-22,51.4375
1997-09-23,51.9375
1997-09-24,50.625
1997-09-25,49.5625
1997-09-26,50.0625
1997-09-29,50.78125
1997-09-30,49.96875
1997-10-01,50.1875
1997-10-02,50.65625
1997-10-03,50.4375
1997-10-06,50.5625
1997-10-07,51.21875
1997-10-08,51.125
1997-10-09,50.0625
1997-10-10,49.5625
1997-10-13,49.96875
1997-10-14,50.75
1997-10-15,51.125
1997-10-16,48.8125
1997-10-17,47.375
1997-10-20,47.34375
1997-10-21,48.5625
1997-10-22,48.625
1997-10-23,47.25
1997-10-24,46.6875
1997-10-27,42.5
1997-10-28,43.9375
1997-10-29,44.34375
1997-10-30,43.75
1997-10-31,44.625
1997-11-03,45.25
1997-11-04,44.09375
1997-11-05,43.9375
1997-11-06,44.375
1997-11-07,44.375
1997-11-10,44.25
1997-11-11,44.3125
1997-11-12,43.46875
1997-11-13,43.96875
1997-11-14,45.15625
1997-11-17,45.6875
1997-11-18,45.3125
1997-11-19,46.40625
1997-11-20,46.28125
1997-11-21,47.28125
1997-11-24,46.25
1997-11-25,46.96875
1997-11-26,47.0625
1997-11-28,47.414063
1997-12-01,47.65625
1997-12-02,47.5625
1997-12-03,49.0
1997-12-04,52.3125
1997-12-05,52.25
1997-12-08,52.375
1997-12-09,52.53125
1997-12-10,52.4375
1997-12-11,52.3125
1997-12-12,52.375
1997-12-15,52.75
1997-12-16,53.34375
1997-12-17,53.65625
1997-12-18,52.5625
1997-12-19,51.3125
1997-12-22,52.96875
1997-12-23,52.21875
1997-12-24,50.625
1997-12-26,51.75
1997-12-29,52.375
1997-12-30,53.34375
1997-12-31,53.0
1998-01-02,53.8125
1998-01-05,54.125
1998-01-06,53.375
1998-01-07,52.5625
1998-01-08,53.09375
1998-01-09,51.4375
1998-01-12,53.09375
1998-01-13,53.125
1998-01-14,54.9375
1998-01-15,54.34375
1998-01-16,54.875
1998-01-20,57.75
1998-01-21,57.0
1998-01-22,56.3125
1998-01-23,56.46875
1998-01-26,57.0
1998-01-27,57.25
1998-01-28,58.8125
1998-01-29,58.9375
1998-01-30,58.6875
1998-02-02,58.875
1998-02-03,58.125
1998-02-04,57.5
1998-02-05,56.625
1998-02-06,57.125
1998-02-09,57.875
1998-02-10,58.71875
1998-02-11,58.75
1998-02-12,58.90625
1998-02-13,58.84375
1998-02-17,59.9375
1998-02-18,62.125
1998-02-19,61.125
1998-02-20,62.34375
1998-02-23,65.3125
1998-02-24,63.96875
1998-02-25,63.4375
1998-02-26,63.0
1998-02-27,63.78125
1998-03-02,63.40625
1998-03-03,63.40625
1998-03-04,62.4375
1998-03-05,61.84375
1998-03-06,63.6875
1998-03-09,64.34375
1998-03-10,65.40625
1998-03-11,64.875
1998-03-12,64.53125
1998-03-13,64.125
1998-03-16,64.75
1998-03-17,66.0625
1998-03-18,65.75
1998-03-19,65.5
1998-03-20,65.9375
1998-03-23,65.53125
1998-03-24,65.9375
1998-03-25,65.0
1998-03-26,64.25
1998-03-27,63.875
1998-03-30,63.125
1998-03-31,64.09375
1998-04-01,64.9375
1998-04-02,66.1875
1998-04-03,65.71875
1998-04-06,65.96875
1998-04-07,65.375
1998-04-08,63.90625
1998-04-09,63.125
1998-04-13,62.625
1998-04-14,62.5
1998-04-15,61.75
1998-04-16,59.71875
1998-04-17,60.1875
1998-04-20,61.125
1998-04-21,60.0625
1998-04-22,59.8125
1998-04-23,60.1875
1998-04-24,58.25
1998-04-27,56.40625
1998-04-28,57.75
1998-04-29,58.0
1998-04-30,60.25
1998-05-01,58.15625
1998-05-04,58.09375
1998-05-05,57.96875
1998-05-06,57.75
1998-05-07,57.5
1998-05-08,58.9375
1998-05-11,59.03125
1998-05-12,58.71875
1998-05-13,58.6875
1998-05-14,59.03125
1998-05-15,58.375
1998-05-18,59.8125
1998-05-19,59.4375
1998-05-20,60.28125
1998-05-21,59.34375
1998-05-22,59.0
1998-05-26,58.25
1998-05-27,59.40625
1998-05-28,59.46875
1998-05-29,58.5
1998-06-01,58.25
1998-06-02,57.5625
1998-06-03,56.28125
1998-06-04,57.84375
1998-06-05,59.78125
1998-06-08,60.75
1998-06-09,61.5
1998-06-10,63.0625
1998-06-11,63.25
1998-06-12,63.21875
1998-06-15,62.0
1998-06-16,63.3125
1998-06-17,63.875
1998-06-18,64.4375
1998-06-19,63.4375
1998-06-22,62.90625
1998-06-23,63.65625
1998-06-24,65.625
1998-06-25,65.3125
1998-06-26,65.71875
1998-06-29,66.375
1998-06-30,66.875
1998-07-01,66.578125
1998-07-02,66.375
1998-07-06,67.4375
1998-07-07,66.6875
1998-07-08,66.8125
1998-07-09,65.96875
1998-07-10,66.25
1998-07-13,67.4375
1998-07-14,68.6875
1998-07-15,68.3125
1998-07-16,69.1875
1998-07-17,69.0
1998-07-20,69.1875
1998-07-21,64.28125
1998-07-22,62.5625
1998-07-23,61.71875
1998-07-24,62.875
1998-07-27,62.53125
1998-07-28,62.25
1998-07-29,61.65625
1998-07-30,63.09375
1998-07-31,61.78125
1998-08-03,60.75
1998-08-04,59.5625
1998-08-05,60.5625
1998-08-06,61.125
1998-08-07,61.9375
1998-08-10,63.0625
1998-08-11,62.0
1998-08-12,62.625
1998-08-13,63.375
1998-08-14,63.6875
1998-08-17,65.625
1998-08-18,65.75
1998-08-19,65.46875
1998-08-20,64.34375
1998-08-21,64.5
1998-08-24,65.6875
1998-08-25,66.75
1998-08-26,66.6875
1998-08-27,64.5625
1998-08-28,63.6875
1998-08-31,57.96875
1998-09-01,61.25
1998-09-02,60.0
1998-09-03,61.75
1998-09-04,61.0625
1998-09-08,62.75
1998-09-09,63.21875
1998-09-10,61.90625
1998-09-11,64.0
1998-09-14,66.0
1998-09-15,67.75
1998-09-16,67.625
1998-09-17,66.90625
1998-09-18,67.21875
1998-09-21,67.8125
1998-09-22,68.3125
1998-09-23,69.28125
1998-09-24,68.5625
1998-09-25,65.75
1998-09-28,64.375
1998-09-29,65.96875
1998-09-30,64.78125
1998-10-01,62.5
1998-10-02,63.875
1998-10-05,64.375
1998-10-06,63.8125
1998-10-07,62.90625
1998-10-08,63.5
1998-10-09,65.03125
1998-10-12,65.5625
1998-10-13,65.375
1998-10-14,64.6875
1998-10-15,66.625
1998-10-16,68.0
1998-10-19,66.875
1998-10-20,65.3125
1998-10-21,66.625
1998-10-22,66.71875
1998-10-23,65.28125
1998-10-26,65.8125
1998-10-27,65.875
1998-10-28,66.0
1998-10-29,67.96875
1998-10-30,67.53125
1998-11-02,69.25
1998-11-03,69.78125
1998-11-04,69.15625
1998-11-05,70.96875
1998-11-06,72.46875
1998-11-09,72.78125
1998-11-10,73.40625
1998-11-11,72.0
1998-11-12,72.6875
1998-11-13,72.8125
1998-11-16,73.65625
1998-11-17,73.6875
1998-11-18,74.6875
1998-11-19,75.15625
1998-11-20,75.75
1998-11-23,78.0
1998-11-24,79.3125
1998-11-25,79.25
1998-11-27,79.4375
1998-11-30,77.5625
1998-12-01,78.5
1998-12-02,79.1875
1998-12-03,77.4375
1998-12-04,78.8125
1998-12-07,78.84375
1998-12-08,79.34375
1998-12-09,75.96875
1998-12-10,73.125
1998-12-11,72.78125
1998-12-14,72.78125
1998-12-15,72.9375
1998-12-16,73.875
1998-12-17,73.96875
1998-12-18,72.25
1998-12-21,72.03125
1998-12-22,73.6875
1998-12-23,74.8125
1998-12-24,74.40625
1998-12-28,74.0
1998-12-29,75.53125
1998-12-30,74.40625
1998-12-31,73.75
1999-01-04,74.875
1999-01-05,75.375
1999-01-06,76.84375
1999-01-07,76.15625
1999-01-08,76.90625
1999-01-11,75.34375
1999-01-12,73.96875
1999-01-13,73.6875
1999-01-14,72.375
1999-01-15,73.5625
1999-01-19,73.875
1999-01-20,74.4375
1999-01-21,73.15625
1999-01-22,69.5
1999-01-25,68.75
1999-01-26,72.0
1999-01-27,71.875
1999-01-28,71.21875
1999-01-29,73.375
1999-02-01,73.46875
1999-02-02,75.15625
1999-02-03,74.9375
1999-02-04,75.125
1999-02-05,74.6875
1999-02-08,74.9375
1999-02-09,72.6875
1999-02-10,73.125
1999-02-11,75.375
1999-02-12,75.25
1999-02-16,76.96875
1999-02-17,76.1875
1999-02-18,77.875
1999-02-19,79.0
1999-02-22,81.75
1999-02-23,81.0625
1999-02-24,79.5
1999-02-25,80.8125
1999-02-26,81.5
1999-03-01,79.75
1999-03-02,79.4375
1999-03-03,78.4375
1999-03-04,80.4375
1999-03-05,82.75
1999-03-08,82.9375
1999-03-09,83.125
1999-03-10,82.8125
1999-03-11,82.8125
1999-03-12,83.875
1999-03-15,84.25
1999-03-16,85.875
1999-03-17,84.0
1999-03-18,86.0
1999-03-19,86.0
1999-03-22,86.375
1999-03-23,83.0
1999-03-24,82.375
1999-03-25,82.5625
1999-03-26,80.375
1999-03-29,81.75
1999-03-30,82.25
1999-03-31,80.125
1999-04-01,79.9375
1999-04-05,78.1875
1999-04-06,78.0625
1999-04-07,80.1875
1999-04-08,81.625
1999-04-09,83.25
1999-04-12,85.0
1999-04-13,83.125
1999-04-14,78.5
1999-04-15,77.375
1999-04-16,77.625
1999-04-19,73.125
1999-04-20,75.25
1999-04-21,75.875
1999-04-22,77.875
1999-04-23,75.75
1999-04-26,74.0
1999-04-27,73.5625
1999-04-28,70.75
1999-04-29,70.375
1999-04-30,70.375
1999-05-03,70.6875
1999-05-04,70.875
1999-05-05,72.8125
1999-05-06,74.375
1999-05-07,74.5
1999-05-10,72.125
1999-05-11,71.5625
1999-05-12,71.5625
1999-05-13,73.0
1999-05-14,71.25
1999-05-17,71.9375
1999-05-18,70.3125
1999-05-19,70.5
1999-05-20,72.25
1999-05-21,71.3125
1999-05-24,69.875
1999-05-25,68.25
1999-05-26,67.3125
1999-05-27,66.0
1999-05-28,67.625
1999-06-01,68.125
1999-06-02,66.75
1999-06-03,68.3125
1999-06-04,70.625
1999-06-07,69.3125
1999-06-08,68.625
1999-06-09,69.875
1999-06-10,67.875
1999-06-11,66.5625
1999-06-14,66.25
1999-06-15,67.625
1999-06-16,68.625
1999-06-17,69.5
1999-06-18,69.0
1999-06-21,69.4375
1999-06-22,69.75
1999-06-23,67.875
1999-06-24,68.9375
1999-06-25,68.875
1999-06-28,70.0625
1999-06-29,71.5
1999-06-30,73.625
1999-07-01,75.25
1999-07-02,75.25
1999-07-06,73.9375
1999-07-07,74.6875
1999-07-08,75.3125
1999-07-09,75.1875
1999-07-12,75.0
1999-07-13,74.625
1999-07-14,72.75
1999-07-15,73.0
1999-07-16,71.125
1999-07-19,70.625
1999-07-20,68.6875
1999-07-21,68.6875
1999-07-22,69.375
1999-07-23,69.0
1999-07-26,68.3125
1999-07-27,68.75
1999-07-28,68.5
1999-07-29,66.75
1999-07-30,67.625
1999-08-02,67.375
1999-08-03,67.0
1999-08-04,64.5
1999-08-05,64.0
1999-08-06,62.3125
1999-08-09,62.0625
1999-08-10,62.25
1999-08-11,60.9375
1999-08-12,62.0
1999-08-13,63.75
1999-08-16,64.8125
1999-08-17,65.0
1999-08-18,64.8125
1999-08-19,65.5
1999-08-20,67.625
1999-08-23,70.0625
1999-08-24,69.0
1999-08-25,70.5
1999-08-26,68.8125
1999-08-27,68.125
1999-08-30,68.125
1999-08-31,67.1875
1999-09-01,68.875
1999-09-02,68.25
1999-09-03,70.5
1999-09-07,68.8125
1999-09-08,69.1875
1999-09-09,69.1875
1999-09-10,69.8125
1999-09-13,69.625
1999-09-14,68.5625
1999-09-15,68.0625
1999-09-16,69.4375
1999-09-17,68.6875
1999-09-20,70.125
1999-09-21,68.75
1999-09-22,69.875
1999-09-23,68.5625
1999-09-24,66.0625
1999-09-27,65.9375
1999-09-28,65.375
1999-09-29,64.3125
1999-09-30,64.8125
1999-10-01,68.125
1999-10-04,69.25
1999-10-05,70.125
1999-10-06,72.125
1999-10-07,70.875
1999-10-08,73.75
1999-10-11,75.125
1999-10-12,73.9375
1999-10-13,72.5
1999-10-14,73.0
1999-10-15,70.25
1999-10-18,72.1875
1999-10-19,74.9375
1999-10-20,75.6875
1999-10-21,78.625
1999-10-22,79.75
1999-10-25,78.5625
1999-10-26,77.625
1999-10-27,77.8125
1999-10-28,79.375
1999-10-29,79.5625
1999-11-01,79.5625
1999-11-02,78.0625
1999-11-03,79.125
1999-11-04,79.6875
1999-11-05,80.375
1999-11-08,78.9375
1999-11-09,78.0
1999-11-10,77.5625
1999-11-11,76.75
1999-11-12,75.9375
1999-11-15,75.1875
1999-11-16,76.0
1999-11-17,77.25
1999-11-18,78.6875
1999-11-19,79.375
1999-11-22,78.734375
1999-11-23,78.1875
1999-11-24,79.6875
1999-11-26,79.875
1999-11-29,80.0
1999-11-30,78.6875
1999-12-01,76.390625
1999-12-02,75.375
1999-12-03,77.375
1999-12-06,75.671875
1999-12-07,73.1875
1999-12-08,73.296875
1999-12-09,71.1875
1999-12-10,71.4375
1999-12-13,68.25
1999-12-14,69.6875
1999-12-15,71.6875
1999-12-16,69.4375
1999-12-17,66.5625
1999-12-20,66.625
1999-12-21,66.0625
1999-12-22,67.1875
1999-12-23,69.75
