Date,HUM
1990-09-26,29.166665999999996
1990-09-27,29.0
1990-09-28,29.666665999999996
1990-10-01,30.166665999999996
1990-10-02,30.083334000000004
1990-10-03,29.333334000000004
1990-10-04,30.0
1990-10-05,29.916665999999996
1990-10-08,30.25
1990-10-09,29.416665999999996
1990-10-10,29.25
1990-10-11,29.0
1990-10-12,29.25
1990-10-15,29.666665999999996
1990-10-16,29.0
1990-10-17,28.833334000000004
1990-10-18,29.25
1990-10-19,29.75
1990-10-22,30.0
1990-10-23,29.833334000000004
1990-10-24,29.75
1990-10-25,29.333334000000004
1990-10-26,29.0
1990-10-29,28.166665999999996
1990-10-30,26.916665999999996
1990-10-31,27.833334000000004
1990-11-01,27.0
1990-11-02,27.833334000000004
1990-11-05,28.0
1990-11-06,27.5
1990-11-07,26.75
1990-11-08,26.916665999999996
1990-11-09,27.583334000000004
1990-11-12,28.0
1990-11-13,28.166665999999996
1990-11-14,28.416665999999996
1990-11-15,28.583334000000004
1990-11-16,28.916665999999996
1990-11-19,29.0
1990-11-20,28.583334000000004
1990-11-21,28.666665999999996
1990-11-23,28.333334000000004
1990-11-26,28.083334000000004
1990-11-27,28.166665999999996
1990-11-28,28.583334000000004
1990-11-29,28.333334000000004
1990-11-30,28.75
1990-12-03,29.5
1990-12-04,29.75
1990-12-05,30.75
1990-12-06,30.25
1990-12-07,29.0
1990-12-10,29.333334000000004
1990-12-11,29.166665999999996
1990-12-12,29.25
1990-12-13,29.0
1990-12-14,28.833334000000004
1990-12-17,28.666665999999996
1990-12-18,28.333334000000004
1990-12-19,28.583334000000004
1990-12-20,28.416665999999996
1990-12-21,28.916665999999996
1990-12-24,28.833334000000004
1990-12-26,28.333334000000004
1990-12-27,27.916665999999996
1990-12-28,27.75
1990-12-31,28.083334000000004
1991-01-02,27.833334000000004
1991-01-03,27.333334000000004
1991-01-04,27.0
1991-01-07,26.583334000000004
1991-01-08,26.666665999999996
1991-01-09,25.833334
1991-01-10,25.666666
1991-01-11,25.916666
1991-01-14,25.75
1991-01-15,25.75
1991-01-16,26.25
1991-01-17,26.5
1991-01-18,26.666665999999996
1991-01-21,26.5
1991-01-22,26.0
1991-01-23,25.75
1991-01-24,26.333334000000004
1991-01-25,26.0
1991-01-28,27.083334000000004
1991-01-29,28.166665999999996
1991-01-30,29.75
1991-01-31,30.333334000000004
1991-02-01,29.666665999999996
1991-02-04,30.0
1991-02-05,30.166665999999996
1991-02-06,30.333334000000004
1991-02-07,30.833334000000004
1991-02-08,31.0
1991-02-11,31.75
1991-02-12,31.916665999999996
1991-02-13,32.25
1991-02-14,31.583334000000004
1991-02-15,30.416665999999996
1991-02-19,30.666665999999996
1991-02-20,30.166665999999996
1991-02-21,30.583334000000004
1991-02-22,30.583334000000004
1991-02-25,30.166665999999996
1991-02-26,30.0
1991-02-27,30.166665999999996
1991-02-28,30.25
1991-03-01,30.75
1991-03-04,31.083334000000004
1991-03-05,31.333334000000004
1991-03-06,31.583334000000004
1991-03-07,31.666665999999996
1991-03-08,32.0
1991-03-11,32.083332
1991-03-12,31.75
1991-03-13,31.666665999999996
1991-03-14,31.666665999999996
1991-03-15,31.916665999999996
1991-03-18,31.75
1991-03-19,31.583334000000004
1991-03-20,32.166668
1991-03-21,32.666668
1991-03-22,32.833332
1991-03-25,32.916668
1991-03-26,32.833332
1991-03-27,32.75
1991-03-28,32.666668
1991-04-01,32.416668
1991-04-02,32.5
1991-04-03,33.333332
1991-04-04,34.5
1991-04-05,33.583332
1991-04-08,33.583332
1991-04-09,33.333332
1991-04-10,33.166668
1991-04-11,33.75
1991-04-12,33.833332
1991-04-15,34.166668
1991-04-16,34.833332
1991-04-17,34.833332
1991-04-18,34.333332
1991-04-19,34.666668
1991-04-22,34.5
1991-04-23,34.416668
1991-04-24,34.0
1991-04-25,33.583332
1991-04-26,33.75
1991-04-29,33.666668
1991-04-30,33.0
1991-05-01,33.5
1991-05-02,33.916668
1991-05-03,34.0
1991-05-06,33.333332
1991-05-07,32.666668
1991-05-08,33.25
1991-05-09,34.0
1991-05-10,33.416668
1991-05-13,33.333332
1991-05-14,33.083332
1991-05-15,33.333332
1991-05-16,33.583332
1991-05-17,33.5
1991-05-20,33.583332
1991-05-21,34.0
1991-05-22,33.75
1991-05-23,33.5
1991-05-24,33.833332
1991-05-28,34.25
1991-05-29,34.0
1991-05-30,34.166668
1991-05-31,34.5
1991-06-03,33.333332
1991-06-04,33.166668
1991-06-05,33.25
1991-06-06,33.0
1991-06-07,32.5
1991-06-10,31.916665999999996
1991-06-11,31.75
1991-06-12,31.666665999999996
1991-06-13,31.833334000000004
1991-06-14,31.666665999999996
1991-06-17,31.5
1991-06-18,30.916665999999996
1991-06-19,31.25
1991-06-20,32.75
1991-06-21,32.583332
1991-06-24,32.083332
1991-06-25,31.833334000000004
1991-06-26,31.916665999999996
1991-06-27,32.166668
1991-06-28,31.916665999999996
1991-07-01,31.916665999999996
1991-07-02,31.333334000000004
1991-07-03,31.083334000000004
1991-07-05,30.833334000000004
1991-07-08,31.0
1991-07-09,31.166665999999996
1991-07-10,31.0
1991-07-11,31.0
1991-07-12,31.666665999999996
1991-07-15,31.5
1991-07-16,31.25
1991-07-17,31.25
1991-07-18,32.0
1991-07-19,32.75
1991-07-22,32.583332
1991-07-23,32.833332
1991-07-24,32.75
1991-07-25,33.083332
1991-07-26,32.833332
1991-07-29,32.666668
1991-07-30,33.166668
1991-07-31,33.5
1991-08-01,34.0
1991-08-02,33.875
1991-08-05,33.625
1991-08-06,33.25
1991-08-07,32.375
1991-08-08,32.375
1991-08-09,32.25
1991-08-12,32.0
1991-08-13,32.25
1991-08-14,32.25
1991-08-15,31.875
1991-08-16,31.25
1991-08-19,30.875
1991-08-20,32.0
1991-08-21,32.375
1991-08-22,32.375
1991-08-23,32.375
1991-08-26,32.75
1991-08-27,32.375
1991-08-28,33.125
1991-08-29,33.375
1991-08-30,32.5
1991-09-03,31.875
1991-09-04,31.625
1991-09-05,31.0
1991-09-06,31.875
1991-09-09,31.875
1991-09-10,31.5
1991-09-11,31.375
1991-09-12,32.625
1991-09-13,32.75
1991-09-16,33.125
1991-09-17,33.0
1991-09-18,32.5
1991-09-19,32.25
1991-09-20,31.875
1991-09-23,31.25
1991-09-24,31.5
1991-09-25,31.625
1991-09-26,31.0
1991-09-27,30.875
1991-09-30,30.25
1991-10-01,30.375
1991-10-02,30.0
1991-10-03,29.875
1991-10-04,29.375
1991-10-07,28.75
1991-10-08,27.75
1991-10-09,27.625
1991-10-10,28.0
1991-10-11,28.625
1991-10-14,29.5
1991-10-15,29.125
1991-10-16,28.375
1991-10-17,28.125
1991-10-18,26.625
1991-10-21,26.75
1991-10-22,26.125
1991-10-23,26.0
1991-10-24,25.75
1991-10-25,26.5
1991-10-28,27.625
1991-10-29,28.0
1991-10-30,27.75
1991-10-31,29.0
1991-11-01,28.0
1991-11-04,28.625
1991-11-05,28.0
1991-11-06,28.125
1991-11-07,28.875
1991-11-08,28.5
1991-11-11,28.875
1991-11-12,28.875
1991-11-13,27.375
1991-11-14,23.375
1991-11-15,23.125
1991-11-18,24.0
1991-11-19,23.5
1991-11-20,23.75
1991-11-21,23.875
1991-11-22,24.0
1991-11-25,23.75
1991-11-26,23.875
1991-11-27,24.25
1991-11-29,24.125
1991-12-02,25.125
1991-12-03,25.25
1991-12-04,25.375
1991-12-05,25.125
1991-12-06,25.0
1991-12-09,25.125
1991-12-10,24.875
1991-12-11,24.875
1991-12-12,25.0
1991-12-13,24.75
1991-12-16,24.75
1991-12-17,24.625
1991-12-18,25.125
1991-12-19,25.0
1991-12-20,25.125
1991-12-23,24.5
1991-12-24,24.75
1991-12-26,25.375
1991-12-27,25.625
1991-12-30,26.0
1991-12-31,26.875
1992-01-02,27.0
1992-01-03,26.875
1992-01-06,26.5
1992-01-07,26.25
1992-01-08,27.125
1992-01-09,26.875
1992-01-10,27.5
1992-01-13,28.125
1992-01-14,28.25
1992-01-15,28.0
1992-01-16,28.5
1992-01-17,28.375
1992-01-20,28.0
1992-01-21,27.875
1992-01-22,28.0
1992-01-23,28.0
1992-01-24,28.25
1992-01-27,29.25
1992-01-28,28.5
1992-01-29,27.25
1992-01-30,27.375
1992-01-31,28.125
1992-02-03,28.0
1992-02-04,27.625
1992-02-05,28.0
1992-02-06,27.875
1992-02-07,26.75
1992-02-10,27.75
1992-02-11,28.125
1992-02-12,28.25
1992-02-13,27.375
1992-02-14,27.375
1992-02-18,27.0
1992-02-19,27.0
1992-02-20,26.875
1992-02-21,26.5
1992-02-24,25.875
1992-02-25,25.25
1992-02-26,25.75
1992-02-27,25.5
1992-02-28,25.25
1992-03-02,25.0
1992-03-03,25.0
1992-03-04,24.5
1992-03-05,24.5
1992-03-06,24.5
1992-03-09,24.625
1992-03-10,24.5
1992-03-11,24.625
1992-03-12,24.75
1992-03-13,24.75
1992-03-16,24.5
1992-03-17,24.5
1992-03-18,24.75
1992-03-19,24.375
1992-03-20,24.75
1992-03-23,25.375
1992-03-24,25.25
1992-03-25,25.125
1992-03-26,24.875
1992-03-27,24.25
1992-03-30,24.625
1992-03-31,25.0
1992-04-01,24.625
1992-04-02,24.0
1992-04-03,24.0
1992-04-06,23.75
1992-04-07,23.5
1992-04-08,24.0
1992-04-09,24.375
1992-04-10,24.5
1992-04-13,24.5
1992-04-14,25.0
1992-04-15,24.5
1992-04-16,24.5
1992-04-20,24.625
1992-04-21,24.375
1992-04-22,24.625
1992-04-23,24.125
1992-04-24,24.0
1992-04-27,24.375
1992-04-28,24.25
1992-04-29,24.25
1992-04-30,24.375
1992-05-01,24.375
1992-05-04,24.875
1992-05-05,24.75
1992-05-06,24.75
1992-05-07,24.75
1992-05-08,24.5
1992-05-11,24.75
1992-05-12,24.75
1992-05-13,24.75
1992-05-14,24.625
1992-05-15,24.75
1992-05-18,25.375
1992-05-19,25.25
1992-05-20,23.0
1992-05-21,21.25
1992-05-22,21.875
1992-05-26,21.125
1992-05-27,21.375
1992-05-28,21.5
1992-05-29,21.625
1992-06-01,20.5
1992-06-02,20.125
1992-06-03,20.25
1992-06-04,20.375
1992-06-05,20.25
1992-06-08,20.5
1992-06-09,20.25
1992-06-10,20.125
1992-06-11,19.875
1992-06-12,20.125
1992-06-15,20.25
1992-06-16,20.375
1992-06-17,20.25
1992-06-18,19.875
1992-06-19,19.75
1992-06-22,20.25
1992-06-23,20.375
1992-06-24,20.5
1992-06-25,20.375
1992-06-26,20.25
1992-06-29,20.75
1992-06-30,21.125
1992-07-01,21.0
1992-07-02,21.25
1992-07-06,21.5
1992-07-07,21.375
1992-07-08,22.25
1992-07-09,23.25
1992-07-10,22.875
1992-07-13,22.625
1992-07-14,23.0
1992-07-15,23.125
1992-07-16,23.0
1992-07-17,23.0
1992-07-20,23.0
1992-07-21,22.75
1992-07-22,23.125
1992-07-23,23.5
1992-07-24,23.25
1992-07-27,23.125
1992-07-28,23.375
1992-07-29,23.375
1992-07-30,23.375
1992-07-31,23.0
1992-08-03,23.375
1992-08-04,23.25
1992-08-05,23.5
1992-08-06,23.5
1992-08-07,23.5
1992-08-10,23.5
1992-08-11,23.625
1992-08-12,23.625
1992-08-13,23.375
1992-08-14,23.375
1992-08-17,23.375
1992-08-18,23.625
1992-08-19,23.375
1992-08-20,23.625
1992-08-21,23.125
1992-08-24,23.125
1992-08-25,22.625
1992-08-26,22.875
1992-08-27,22.625
1992-08-28,21.625
1992-08-31,20.5
1992-09-01,20.5
1992-09-02,20.625
1992-09-03,20.875
1992-09-04,21.25
1992-09-08,21.125
1992-09-09,21.125
1992-09-10,21.0
1992-09-11,21.375
1992-09-14,21.25
1992-09-15,21.0
1992-09-16,21.375
1992-09-17,21.375
1992-09-18,21.25
1992-09-21,21.0
1992-09-22,21.0
1992-09-23,21.0
1992-09-24,21.375
1992-09-25,21.0
1992-09-28,21.5
1992-09-29,21.375
1992-09-30,21.625
1992-10-01,21.625
1992-10-02,21.5
1992-10-05,20.875
1992-10-06,21.5
1992-10-07,21.5
1992-10-08,22.0
1992-10-09,22.25
1992-10-12,22.5
1992-10-13,21.875
1992-10-14,22.5
1992-10-15,23.0
1992-10-16,23.125
1992-10-19,23.625
1992-10-20,23.375
1992-10-21,22.75
1992-10-22,22.625
1992-10-23,22.125
1992-10-26,22.0
1992-10-27,22.0
1992-10-28,22.25
1992-10-29,22.875
1992-10-30,22.625
1992-11-02,22.625
1992-11-03,22.5
1992-11-04,22.5
1992-11-05,22.75
1992-11-06,23.25
1992-11-09,23.25
1992-11-10,23.625
1992-11-11,23.875
1992-11-12,23.875
1992-11-13,19.875
1992-11-16,19.5
1992-11-17,18.625
1992-11-18,17.75
1992-11-19,18.75
1992-11-20,19.375
1992-11-23,19.25
1992-11-24,19.5
1992-11-25,19.75
1992-11-27,19.875
1992-11-30,20.625
1992-12-01,20.375
1992-12-02,20.375
1992-12-03,20.25
1992-12-04,20.25
1992-12-07,20.5
1992-12-08,20.875
1992-12-09,20.625
1992-12-10,20.25
1992-12-11,20.125
1992-12-14,20.5
1992-12-15,20.625
1992-12-16,20.625
1992-12-17,20.625
1992-12-18,20.75
1992-12-21,20.625
1992-12-22,20.5
1992-12-23,20.625
1992-12-24,20.375
1992-12-28,20.125
1992-12-29,20.125
1992-12-30,20.25
1992-12-31,20.5
1993-01-04,20.25
1993-01-05,19.875
1993-01-06,20.5
1993-01-07,20.0
1993-01-08,20.25
1993-01-11,19.5
1993-01-12,19.75
1993-01-13,20.125
1993-01-14,20.25
1993-01-15,19.875
1993-01-18,19.625
1993-01-19,19.5
1993-01-20,19.875
1993-01-21,19.75
1993-01-22,20.125
1993-01-25,20.125
1993-01-26,20.25
1993-01-27,20.125
1993-01-28,20.0
1993-01-29,19.875
1993-02-01,20.5
1993-02-02,20.625
1993-02-03,20.875
1993-02-04,21.0
1993-02-05,21.0
1993-02-08,21.0
1993-02-09,20.875
1993-02-10,21.25
1993-02-11,20.875
1993-02-12,20.125
1993-02-16,19.75
1993-02-17,19.25
1993-02-18,19.25
1993-02-19,18.625
1993-02-22,17.625
1993-02-23,18.375
1993-02-24,18.625
1993-02-25,18.875
1993-02-26,19.375
1993-03-01,19.875
1993-03-02,19.75
1993-03-03,19.875
1993-03-04,19.625
1993-03-05,20.0
1993-03-08,6.875
1993-03-09,7.5
1993-03-10,7.875
1993-03-11,7.5
1993-03-12,7.75
1993-03-15,8.0
1993-03-16,8.25
1993-03-17,7.875
1993-03-18,7.75
1993-03-19,7.875
1993-03-22,7.75
1993-03-23,7.75
1993-03-24,7.375
1993-03-25,7.5
1993-03-26,7.625
1993-03-29,7.5
1993-03-30,7.75
1993-03-31,7.875
1993-04-01,7.625
1993-04-02,7.625
1993-04-05,7.5
1993-04-06,7.125
1993-04-07,7.0
1993-04-08,7.0
1993-04-12,6.75
1993-04-13,6.75
1993-04-14,6.625
1993-04-15,6.625
1993-04-16,6.75
1993-04-19,7.25
1993-04-20,7.625
1993-04-21,8.25
1993-04-22,8.125
1993-04-23,8.125
1993-04-26,8.125
1993-04-27,8.25
1993-04-28,8.75
1993-04-29,8.75
1993-04-30,9.25
1993-05-03,9.25
1993-05-04,8.875
1993-05-05,9.125
1993-05-06,10.0
1993-05-07,9.875
1993-05-10,9.875
1993-05-11,10.375
1993-05-12,10.75
1993-05-13,10.75
1993-05-14,10.25
1993-05-17,10.375
1993-05-18,10.5
1993-05-19,10.625
1993-05-20,10.875
1993-05-21,11.25
1993-05-24,11.0
1993-05-25,11.375
1993-05-26,11.5
1993-05-27,11.5
1993-05-28,11.75
1993-06-01,11.375
1993-06-02,12.0
1993-06-03,12.0
1993-06-04,11.75
1993-06-07,11.375
1993-06-08,11.75
1993-06-09,11.125
1993-06-10,10.75
1993-06-11,11.0
1993-06-14,10.625
1993-06-15,10.75
1993-06-16,10.5
1993-06-17,10.875
1993-06-18,10.75
1993-06-21,10.625
1993-06-22,10.375
1993-06-23,10.125
1993-06-24,10.375
1993-06-25,10.125
1993-06-28,10.75
1993-06-29,11.0
1993-06-30,11.25
1993-07-01,12.125
1993-07-02,11.875
1993-07-06,11.875
1993-07-07,11.5
1993-07-08,11.625
1993-07-09,11.5
1993-07-12,11.75
1993-07-13,12.75
1993-07-14,12.875
1993-07-15,12.75
1993-07-16,12.5
1993-07-19,12.75
1993-07-20,12.5
1993-07-21,12.25
1993-07-22,12.0
1993-07-23,12.25
1993-07-26,12.5
1993-07-27,12.5
1993-07-28,11.875
1993-07-29,11.625
1993-07-30,11.375
1993-08-02,11.125
1993-08-03,10.875
1993-08-04,11.875
1993-08-05,12.125
1993-08-06,11.875
1993-08-09,11.5
1993-08-10,11.5
1993-08-11,10.75
1993-08-12,10.875
1993-08-13,10.875
1993-08-16,10.625
1993-08-17,11.25
1993-08-18,12.5
1993-08-19,13.125
1993-08-20,12.875
1993-08-23,12.75
1993-08-24,12.75
1993-08-25,13.0
1993-08-26,13.25
1993-08-27,12.75
1993-08-30,12.5
1993-08-31,12.625
1993-09-01,13.0
1993-09-02,13.5
1993-09-03,13.75
1993-09-07,13.125
1993-09-08,12.25
1993-09-09,12.25
1993-09-10,12.625
1993-09-13,12.375
1993-09-14,12.375
1993-09-15,12.125
1993-09-16,12.0
1993-09-17,12.0
1993-09-20,12.375
1993-09-21,12.25
1993-09-22,13.0
1993-09-23,13.25
1993-09-24,13.375
1993-09-27,13.0
1993-09-28,13.0
1993-09-29,12.875
1993-09-30,12.875
1993-10-01,12.625
1993-10-04,13.0
1993-10-05,13.375
1993-10-06,13.75
1993-10-07,14.25
1993-10-08,14.0
1993-10-11,13.75
1993-10-12,14.125
1993-10-13,13.625
1993-10-14,13.875
1993-10-15,13.875
1993-10-18,13.625
1993-10-19,14.0
1993-10-20,14.0
1993-10-21,14.125
1993-10-22,14.0
1993-10-25,14.0
1993-10-26,13.5
1993-10-27,14.0
1993-10-28,13.625
1993-10-29,14.125
1993-11-01,14.0
1993-11-02,14.375
1993-11-03,14.375
1993-11-04,14.5
1993-11-05,14.375
1993-11-08,15.0
1993-11-09,15.0
1993-11-10,15.0
1993-11-11,15.5
1993-11-12,16.5
1993-11-15,15.875
1993-11-16,15.875
1993-11-17,16.375
1993-11-18,16.25
1993-11-19,15.625
1993-11-22,15.5
1993-11-23,15.375
1993-11-24,16.5
1993-11-26,16.5
1993-11-29,16.125
1993-11-30,16.25
1993-12-01,16.625
1993-12-02,16.875
1993-12-03,16.75
1993-12-06,16.375
1993-12-07,17.25
1993-12-08,17.625
1993-12-09,18.0
1993-12-10,17.625
1993-12-13,18.375
1993-12-14,18.5
1993-12-15,18.625
1993-12-16,17.5
1993-12-17,17.625
1993-12-20,17.875
1993-12-21,17.75
1993-12-22,17.875
1993-12-23,18.375
1993-12-27,17.375
1993-12-28,17.875
1993-12-29,17.625
1993-12-30,17.75
1993-12-31,17.75
1994-01-03,17.5
1994-01-04,17.625
1994-01-05,17.5
1994-01-06,16.875
1994-01-07,17.5
1994-01-10,17.75
1994-01-11,17.75
1994-01-12,17.625
1994-01-13,18.25
1994-01-14,18.125
1994-01-17,18.625
1994-01-18,19.25
1994-01-19,18.875
1994-01-20,18.875
1994-01-21,19.125
1994-01-24,19.0
1994-01-25,18.625
1994-01-26,18.625
1994-01-27,18.625
1994-01-28,19.375
1994-01-31,20.25
1994-02-01,21.125
1994-02-02,21.5
1994-02-03,21.5
1994-02-04,19.75
1994-02-07,21.0
1994-02-08,21.25
1994-02-09,21.0
1994-02-10,20.75
1994-02-11,20.75
1994-02-14,21.375
1994-02-15,21.0
1994-02-16,21.375
1994-02-17,21.125
1994-02-18,20.25
1994-02-22,20.0
1994-02-23,20.375
1994-02-24,19.875
1994-02-25,19.875
1994-02-28,19.5
1994-03-01,19.25
1994-03-02,19.125
1994-03-03,19.5
1994-03-04,19.25
1994-03-07,20.0
1994-03-08,20.25
1994-03-09,20.75
1994-03-10,20.5
1994-03-11,20.125
1994-03-14,20.625
1994-03-15,21.0
1994-03-16,20.75
1994-03-17,20.875
1994-03-18,21.5
1994-03-21,22.125
1994-03-22,21.875
1994-03-23,22.0
1994-03-24,21.125
1994-03-25,21.125
1994-03-28,20.375
1994-03-29,19.0
1994-03-30,18.375
1994-03-31,18.5
1994-04-04,18.25
1994-04-05,19.875
1994-04-06,19.75
1994-04-07,20.125
1994-04-08,20.25
1994-04-11,20.25
1994-04-12,19.875
1994-04-13,19.25
1994-04-14,20.125
1994-04-15,19.875
1994-04-18,19.75
1994-04-19,18.75
1994-04-20,17.125
1994-04-21,18.875
1994-04-22,18.875
1994-04-25,19.125
1994-04-26,19.125
1994-04-28,18.875
1994-04-29,18.5
1994-05-02,18.875
1994-05-03,19.875
1994-05-04,19.375
1994-05-05,20.0
1994-05-06,19.875
1994-05-09,19.375
1994-05-10,19.0
1994-05-11,18.25
1994-05-12,19.25
1994-05-13,19.0
1994-05-16,19.5
1994-05-17,19.875
1994-05-18,20.625
1994-05-19,20.375
1994-05-20,20.375
1994-05-23,19.75
1994-05-24,20.125
1994-05-25,20.75
1994-05-26,20.75
1994-05-27,20.25
1994-05-31,20.5
1994-06-01,20.75
1994-06-02,19.75
1994-06-03,19.625
1994-06-06,19.875
1994-06-07,19.625
1994-06-08,18.875
1994-06-09,18.375
1994-06-10,19.125
1994-06-13,19.25
1994-06-14,19.5
1994-06-15,20.25
1994-06-16,20.5
1994-06-17,20.125
1994-06-20,19.875
1994-06-21,19.375
1994-06-22,18.5
1994-06-23,17.625
1994-06-24,17.625
1994-06-27,17.875
1994-06-28,18.125
1994-06-29,17.5
1994-06-30,16.125
1994-07-01,16.375
1994-07-05,16.625
1994-07-06,16.875
1994-07-07,17.375
1994-07-08,17.75
1994-07-11,17.125
1994-07-12,17.625
1994-07-13,17.5
1994-07-14,17.625
1994-07-15,17.375
1994-07-18,17.375
1994-07-19,17.0
1994-07-20,17.0
1994-07-21,17.625
1994-07-22,18.375
1994-07-25,18.125
1994-07-26,18.25
1994-07-27,18.75
1994-07-28,18.25
1994-07-29,18.75
1994-08-01,19.375
1994-08-02,19.625
1994-08-03,19.125
1994-08-04,18.875
1994-08-05,18.375
1994-08-08,18.625
1994-08-09,19.125
1994-08-10,19.5
1994-08-11,19.5
1994-08-12,18.875
1994-08-15,19.0
1994-08-16,18.875
1994-08-17,19.125
1994-08-18,19.5
1994-08-19,19.375
1994-08-22,19.875
1994-08-23,20.125
1994-08-24,20.25
1994-08-25,21.0
1994-08-26,21.0
1994-08-29,21.5
1994-08-30,21.125
1994-08-31,21.25
1994-09-01,21.5
1994-09-02,21.625
1994-09-06,20.75
1994-09-07,21.625
1994-09-08,22.5
1994-09-09,23.25
1994-09-12,22.125
1994-09-13,23.25
1994-09-14,23.0
1994-09-15,23.0
1994-09-16,22.375
1994-09-19,23.125
1994-09-20,22.75
1994-09-21,22.5
1994-09-22,21.875
1994-09-23,22.0
1994-09-26,22.75
1994-09-27,23.0
1994-09-28,23.375
1994-09-29,23.0
1994-09-30,23.625
1994-10-03,23.125
1994-10-04,22.5
1994-10-05,21.75
1994-10-06,22.125
1994-10-07,23.5
1994-10-10,23.75
1994-10-11,23.75
1994-10-12,24.0
1994-10-13,24.25
1994-10-14,24.125
1994-10-17,23.875
1994-10-18,23.5
1994-10-19,23.375
1994-10-20,22.875
1994-10-21,22.875
1994-10-24,22.25
1994-10-25,23.25
1994-10-26,24.0
1994-10-27,24.625
1994-10-28,24.875
1994-10-31,24.375
1994-11-01,23.625
1994-11-02,23.25
1994-11-03,23.0
1994-11-04,23.375
1994-11-07,22.875
1994-11-08,23.125
1994-11-09,23.375
1994-11-10,23.5
1994-11-11,23.25
1994-11-14,23.125
1994-11-15,23.75
1994-11-16,23.25
1994-11-17,22.875
1994-11-18,22.375
1994-11-21,22.25
1994-11-22,21.75
1994-11-23,21.625
1994-11-25,21.75
1994-11-28,22.0
1994-11-29,22.25
1994-11-30,22.375
1994-12-01,22.5
1994-12-02,21.625
1994-12-05,21.0
1994-12-06,21.875
1994-12-07,20.625
1994-12-08,18.5
1994-12-09,19.125
1994-12-12,20.625
1994-12-13,20.875
1994-12-14,21.75
1994-12-15,22.0
1994-12-16,22.0
1994-12-19,22.5
1994-12-20,22.0
1994-12-21,22.25
1994-12-22,22.0
1994-12-23,22.125
1994-12-27,23.0
1994-12-28,23.125
1994-12-29,23.125
1994-12-30,22.625
1995-01-03,22.5
1995-01-04,21.875
1995-01-05,21.875
1995-01-06,22.125
1995-01-09,22.375
1995-01-10,23.5
1995-01-11,23.5
1995-01-12,23.0
1995-01-13,23.625
1995-01-16,23.75
1995-01-17,23.375
1995-01-18,22.75
1995-01-19,22.25
1995-01-20,22.125
1995-01-23,22.375
1995-01-24,22.375
1995-01-25,22.375
1995-01-26,22.875
1995-01-27,22.375
1995-01-30,23.25
1995-01-31,22.875
1995-02-01,23.75
1995-02-02,24.875
1995-02-03,25.375
1995-02-06,25.25
1995-02-07,24.375
1995-02-08,24.75
1995-02-09,24.625
1995-02-10,24.5
1995-02-13,24.0
1995-02-14,23.625
1995-02-15,23.375
1995-02-16,23.75
1995-02-17,23.625
1995-02-21,23.5
1995-02-22,23.5
1995-02-23,23.125
1995-02-24,22.875
1995-02-27,23.25
1995-02-28,23.5
1995-03-01,24.125
1995-03-02,23.875
1995-03-03,24.0
1995-03-06,23.5
1995-03-07,23.0
1995-03-08,23.125
1995-03-09,23.125
1995-03-10,22.875
1995-03-13,23.5
1995-03-14,23.625
1995-03-15,23.75
1995-03-16,24.625
1995-03-17,24.375
1995-03-20,25.125
1995-03-21,24.625
1995-03-22,24.75
1995-03-23,24.25
1995-03-24,24.125
1995-03-27,24.625
1995-03-28,25.875
1995-03-29,26.5
1995-03-30,25.875
1995-03-31,25.625
1995-04-03,26.0
1995-04-04,27.125
1995-04-05,26.5
1995-04-06,25.375
1995-04-07,25.125
1995-04-10,24.5
1995-04-11,24.75
1995-04-12,25.25
1995-04-13,26.0
1995-04-17,25.25
1995-04-18,24.625
1995-04-19,21.875
1995-04-20,20.875
1995-04-21,21.625
1995-04-24,21.625
1995-04-25,20.5
1995-04-26,20.875
1995-04-27,20.0
1995-04-28,19.5
1995-05-01,20.0
1995-05-02,20.25
1995-05-03,19.75
1995-05-04,18.25
1995-05-05,18.75
1995-05-08,19.5
1995-05-09,20.25
1995-05-10,21.5
1995-05-11,21.5
1995-05-12,21.0
1995-05-15,20.875
1995-05-16,20.875
1995-05-17,21.125
1995-05-18,20.875
1995-05-19,20.75
1995-05-22,20.375
1995-05-23,21.5
1995-05-24,21.5
1995-05-25,21.25
1995-05-26,20.875
1995-05-30,20.875
1995-05-31,21.125
1995-06-01,21.375
1995-06-02,21.875
1995-06-05,22.5
1995-06-06,22.625
1995-06-07,23.375
1995-06-08,23.25
1995-06-09,22.875
1995-06-12,22.75
1995-06-13,22.875
1995-06-14,19.625
1995-06-15,20.0
1995-06-16,19.875
1995-06-19,20.0
1995-06-20,20.0
1995-06-21,19.875
1995-06-22,19.875
1995-06-23,19.375
1995-06-26,18.875
1995-06-27,17.875
1995-06-28,17.5
1995-06-29,17.375
1995-06-30,17.75
1995-07-03,17.9375
1995-07-05,17.625
1995-07-06,17.625
1995-07-07,17.5
1995-07-10,17.5
1995-07-11,17.75
1995-07-12,18.25
1995-07-13,18.625
1995-07-14,19.0
1995-07-17,19.125
1995-07-18,19.125
1995-07-19,18.75
1995-07-20,19.375
1995-07-21,19.0
1995-07-24,19.125
1995-07-25,19.375
1995-07-26,19.75
1995-07-27,19.75
1995-07-28,20.125
1995-07-31,19.5
1995-08-01,19.875
1995-08-02,19.875
1995-08-03,18.703125
1995-08-04,18.0
1995-08-07,18.25
1995-08-08,18.625
1995-08-09,18.25
1995-08-10,18.5
1995-08-11,18.625
1995-08-14,18.75
1995-08-15,18.625
1995-08-16,18.75
