Date,VIV
2003-11-06,14.6
2003-11-07,14.53
2003-11-10,13.97
2003-11-11,13.55
2003-11-12,13.75
2003-11-13,13.45
2003-11-14,13.35
2003-11-17,13.38
2003-11-18,13.17
2003-11-19,13.41
2003-11-20,13.5
2003-11-21,13.52
2003-11-24,13.91
2003-11-25,13.75
2003-11-26,13.85
2003-11-28,14.0
2003-12-01,14.34
2003-12-02,14.36
2003-12-03,14.02
2003-12-04,14.05
2003-12-05,14.35
2003-12-08,14.15
2003-12-09,14.53
2003-12-10,14.15
2003-12-11,14.55
2003-12-12,14.72
2003-12-15,15.11
2003-12-16,15.06
2003-12-17,15.29
2003-12-18,15.41
2003-12-19,16.059998999999998
2003-12-22,16.469998999999998
2003-12-23,16.25
2003-12-24,15.72
2003-12-26,15.42
2003-12-29,15.49
2003-12-30,15.69
2003-12-31,15.73
2004-01-02,16.4
2004-01-05,16.860001
2004-01-06,16.99
2004-01-07,16.959999
2004-01-08,17.1
2004-01-09,16.99
2004-01-12,17.6
2004-01-13,17.65
2004-01-14,17.700001
2004-01-15,17.809998999999998
2004-01-16,17.98
2004-01-20,18.030001000000002
2004-01-21,18.0
2004-01-22,17.799999
2004-01-23,18.15
2004-01-26,19.25
2004-01-27,18.799999
2004-01-28,18.41
2004-01-29,17.799999
2004-01-30,17.459999
2004-02-02,17.110001
2004-02-03,17.25
2004-02-04,16.700001
2004-02-05,16.049999
2004-02-06,17.799999
2004-02-09,17.700001
2004-02-10,17.299999
2004-02-11,18.09
2004-02-12,18.01
2004-02-13,17.549999
2004-02-17,17.07
2004-02-18,16.85
2004-02-19,15.75
2004-02-20,15.9
2004-02-23,15.94
2004-02-24,16.5
2004-02-25,16.52
2004-02-26,16.389999
2004-02-27,16.49
2004-03-01,17.41
2004-03-02,17.290001
2004-03-03,17.92
2004-03-04,18.209999
2004-03-05,19.030001000000002
2004-03-08,18.120001000000002
2004-03-09,17.799999
2004-03-10,17.34
2004-03-11,16.379998999999998
2004-03-12,17.139999
2004-03-15,16.379998999999998
2004-03-16,16.93
2004-03-17,16.889999
2004-03-18,17.299999
2004-03-19,17.360001
2004-03-22,16.91
2004-03-23,16.67
2004-03-24,16.0
2004-03-25,16.1
2004-03-26,16.110001
2004-03-29,15.9
2004-03-30,16.700001
2004-03-31,16.950001
2004-04-01,17.1
2004-04-02,17.18
2004-04-05,17.07
2004-04-06,16.969998999999998
2004-04-07,16.610001
2004-04-08,16.91
2004-04-12,16.9
2004-04-13,16.99
2004-04-14,16.889999
2004-04-15,15.86
2004-04-16,15.85
2004-04-19,15.7
2004-04-20,15.01
2004-04-21,15.03
2004-04-22,15.3
2004-04-23,15.58
2004-04-26,15.28
2004-04-27,15.35
2004-04-28,14.75
2004-04-29,14.49
2004-04-30,14.68
2004-05-03,14.19
2004-05-04,14.15
2004-05-05,14.12
2004-05-06,13.61
2004-05-07,13.03
2004-05-10,12.5
2004-05-11,12.84
2004-05-12,12.8
2004-05-13,12.8
2004-05-14,13.13
2004-05-17,12.66
2004-05-18,13.1
2004-05-19,12.88
2004-05-20,12.45
2004-05-21,12.56
2004-05-24,12.49
2004-05-25,12.9
2004-05-26,12.9
2004-05-27,13.24
2004-05-28,13.4
2004-06-01,12.95
2004-06-02,13.2
2004-06-03,12.99
2004-06-04,13.28
2004-06-07,13.75
2004-06-08,13.82
2004-06-09,13.81
2004-06-10,14.05
2004-06-14,13.36
2004-06-15,13.7
2004-06-16,14.33
2004-06-17,14.1
2004-06-18,14.23
2004-06-21,14.47
2004-06-22,13.95
2004-06-23,14.22
2004-06-24,14.38
2004-06-25,14.26
2004-06-28,14.07
2004-06-29,14.8
2004-06-30,14.87
2004-07-01,15.2
2004-07-02,16.65
2004-07-06,16.09
2004-07-07,16.18
2004-07-08,15.85
2004-07-09,16.280001000000002
2004-07-12,16.18
2004-07-13,16.15
2004-07-14,16.0
2004-07-15,16.25
2004-07-16,16.690001000000002
2004-07-19,16.15
2004-07-20,16.190001000000002
2004-07-21,15.8
2004-07-22,15.58
2004-07-23,15.37
2004-07-26,15.35
2004-07-27,16.08
2004-07-28,16.75
2004-07-29,16.59
2004-07-30,16.370001000000002
2004-08-02,16.85
2004-08-03,16.610001
2004-08-04,16.200001
2004-08-05,15.93
2004-08-06,16.25
2004-08-09,16.049999
2004-08-10,16.440001000000002
2004-08-11,16.700001
2004-08-12,16.76
2004-08-13,16.99
2004-08-16,17.01
2004-08-17,17.209999
2004-08-18,17.83
2004-08-19,17.709999
2004-08-20,17.950001
2004-08-23,18.16
2004-08-24,18.25
2004-08-25,18.780001000000002
2004-08-26,18.48
2004-08-27,18.15
2004-08-30,17.75
2004-08-31,17.33
2004-09-01,16.620001000000002
2004-09-02,16.709999
2004-09-03,16.65
2004-09-07,17.059998999999998
2004-09-08,17.200001
2004-09-09,17.190001000000002
2004-09-10,16.870001000000002
2004-09-13,16.84
2004-09-14,16.799999
2004-09-15,16.950001
2004-09-16,17.84
2004-09-17,17.700001
2004-09-20,17.700001
2004-09-21,17.65
2004-09-22,17.51
2004-09-23,17.540001
2004-09-24,17.49
2004-09-27,17.469998999999998
2004-09-28,17.51
2004-09-29,17.65
2004-09-30,17.52
2004-10-01,17.870001000000002
2004-10-04,17.799999
2004-10-05,17.49
2004-10-06,17.799999
2004-10-07,17.700001
2004-10-08,17.950001
2004-10-11,17.860001
2004-10-12,16.450001
2004-10-13,16.139999
2004-10-14,15.6
2004-10-15,16.290001
2004-10-18,16.1
2004-10-19,15.99
2004-10-20,15.95
2004-10-21,16.049999
2004-10-22,15.75
2004-10-25,15.8
2004-10-26,16.09
2004-10-27,15.95
2004-10-28,15.89
2004-10-29,16.049999
2004-11-01,16.0
2004-11-02,16.35
2004-11-03,17.0
2004-11-04,17.16
2004-11-05,16.940001000000002
2004-11-08,17.049999
2004-11-09,16.82
2004-11-10,16.9
2004-11-11,17.200001
2004-11-12,17.65
2004-11-15,18.120001000000002
2004-11-16,18.059998999999998
2004-11-17,18.200001
2004-11-18,17.9
2004-11-19,17.690001000000002
2004-11-22,18.09
2004-11-23,18.23
2004-11-24,18.059998999999998
2004-11-26,18.09
2004-11-29,17.74
2004-11-30,17.9
2004-12-01,18.049999
2004-12-02,17.85
2004-12-03,18.299999
2004-12-06,18.5
2004-12-07,18.049999
2004-12-08,18.75
2004-12-09,17.74
2004-12-10,18.0
2004-12-13,18.030001000000002
2004-12-14,17.780001000000002
2004-12-15,18.370001000000002
2004-12-16,18.459999
2004-12-17,18.52
2004-12-20,18.860001
2004-12-21,18.940001000000002
2004-12-22,19.030001000000002
2004-12-23,19.09
2004-12-27,19.049999
2004-12-28,19.209999
2004-12-29,19.15
2004-12-30,19.309998999999998
2004-12-31,19.43
2005-01-03,19.299999
2005-01-04,18.6
2005-01-05,18.24
2005-01-06,17.91
2005-01-07,18.139999
2005-01-10,17.709999
2005-01-11,17.92
2005-01-12,18.02
2005-01-13,17.9
2005-01-14,17.5
2005-01-18,16.75
2005-01-19,16.57
2005-01-20,16.16
2005-01-21,16.42
2005-01-24,17.48
2005-01-25,18.0
2005-01-26,18.01
2005-01-27,17.940001000000002
2005-01-28,18.58
2005-01-31,18.9
2005-02-01,18.48
2005-02-02,18.75
2005-02-03,19.15
2005-02-04,19.549999
2005-02-07,19.790001
2005-02-08,20.16
2005-02-09,20.299999
2005-02-10,20.620001000000002
2005-02-11,21.309998999999998
2005-02-14,20.719998999999998
2005-02-15,21.200001
2005-02-16,21.110001
2005-02-17,21.48
2005-02-18,21.35
2005-02-22,21.09
2005-02-23,21.030001000000002
2005-02-24,21.969998999999998
2005-02-25,21.65
2005-02-28,20.809998999999998
2005-03-01,20.98
2005-03-02,21.49
2005-03-03,21.35
2005-03-04,21.84
2005-03-07,21.450001
2005-03-08,21.1
2005-03-09,20.940001000000002
2005-03-10,20.33
2005-03-11,20.4
2005-03-14,19.92
2005-03-15,19.66
2005-03-16,19.6
2005-03-17,20.15
2005-03-18,19.549999
2005-03-21,19.200001
2005-03-22,19.1
2005-03-23,18.700001
2005-03-24,19.09
2005-03-28,19.15
2005-03-29,19.0
2005-03-30,19.209999
2005-03-31,19.139999
2005-04-01,19.129998999999998
2005-04-04,19.51
2005-04-05,19.41
2005-04-06,19.52
2005-04-07,20.0
2005-04-08,19.059998999999998
2005-04-11,19.25
2005-04-12,20.15
2005-04-13,20.110001
2005-04-14,19.440001000000002
2005-04-15,19.35
2005-04-18,18.799999
2005-04-19,19.200001
2005-04-20,18.9
2005-04-21,18.950001
2005-04-22,18.870001000000002
2005-04-25,19.299999
2005-04-26,19.309998999999998
2005-04-27,19.379998999999998
2005-04-28,18.700001
2005-04-29,19.120001000000002
2005-05-02,19.040001
2005-05-03,19.07
2005-05-04,19.950001
2005-05-05,19.809998999999998
2005-05-06,20.07
2005-05-09,20.360001
2005-05-10,20.32
2005-05-11,19.65
2005-05-12,18.92
2005-05-13,18.6
2005-05-16,18.889999
2005-05-17,18.379998999999998
2005-05-18,19.18
2005-05-19,19.389999
2005-05-20,18.91
2005-05-23,19.27
2005-05-24,19.049999
2005-05-25,18.99
2005-05-26,19.200001
2005-05-27,19.540001
2005-05-31,19.17
2005-06-01,19.35
2005-06-02,20.09
2005-06-03,19.58
2005-06-06,19.01
2005-06-07,18.65
2005-06-08,18.58
2005-06-09,19.030001000000002
2005-06-10,19.190001000000002
2005-06-13,19.200001
2005-06-14,19.74
2005-06-15,19.700001
2005-06-16,19.860001
2005-06-17,20.0
2005-06-20,20.17
2005-06-21,20.18
2005-06-22,19.940001000000002
2005-06-23,19.65
2005-06-24,19.85
2005-06-27,19.940001000000002
2005-06-28,20.1
2005-06-29,20.280001000000002
2005-06-30,20.43
2005-07-01,20.799999
2005-07-05,19.809998999999998
2005-07-06,19.309998999999998
2005-07-07,19.6
2005-07-08,19.370001000000002
2005-07-11,19.99
2005-07-12,20.08
2005-07-13,19.99
2005-07-14,19.92
2005-07-15,20.1
2005-07-18,20.07
2005-07-19,19.74
2005-07-20,19.65
2005-07-21,19.6
2005-07-22,19.1
2005-07-25,18.6
2005-07-26,18.610001
2005-07-27,18.809998999999998
2005-07-28,19.34
2005-07-29,19.27
2005-08-01,19.15
2005-08-02,19.08
2005-08-03,19.129998999999998
2005-08-04,18.82
2005-08-05,18.889999
2005-08-08,18.6
2005-08-09,18.780001000000002
2005-08-10,18.450001
2005-08-11,18.049999
2005-08-12,18.049999
2005-08-15,18.799999
2005-08-16,18.450001
2005-08-17,18.549999
2005-08-18,18.16
2005-08-19,17.700001
2005-08-22,18.16
2005-08-23,17.75
2005-08-24,17.540001
2005-08-25,18.17
2005-08-26,17.82
2005-08-29,17.9
2005-08-30,18.01
2005-08-31,18.530001000000002
2005-09-01,18.620001000000002
2005-09-02,19.860001
2005-09-06,20.43
2005-09-07,20.389999
2005-09-08,20.190001000000002
2005-09-09,20.5
2005-09-12,20.18
2005-09-13,20.299999
2005-09-14,20.5
2005-09-15,20.58
2005-09-16,20.309998999999998
2005-09-19,20.139999
2005-09-20,19.83
2005-09-21,20.32
2005-09-22,20.209999
2005-09-23,19.540001
2005-09-26,19.66
2005-09-27,19.01
2005-09-28,19.440001000000002
2005-09-29,19.719998999999998
2005-09-30,19.879998999999998
2005-10-03,19.68
2005-10-04,19.120001000000002
2005-10-05,18.889999
2005-10-06,18.34
2005-10-07,18.860001
2005-10-10,19.26
2005-10-11,19.35
2005-10-12,18.76
2005-10-13,18.82
2005-10-14,18.870001000000002
2005-10-17,19.459999
2005-10-18,18.74
2005-10-19,18.799999
2005-10-20,18.549999
2005-10-21,19.15
2005-10-24,19.16
2005-10-25,18.950001
2005-10-26,19.030001000000002
2005-10-27,18.5
2005-10-28,19.049999
2005-10-31,19.530001000000002
2005-11-01,19.629998999999998
2005-11-02,19.719998999999998
2005-11-03,19.959999
2005-11-04,20.389999
2005-11-07,20.620001000000002
2005-11-08,20.74
2005-11-09,20.950001
2005-11-10,21.43
2005-11-11,21.58
2005-11-14,21.27
2005-11-15,21.219998999999998
2005-11-16,21.33
2005-11-17,21.74
2005-11-18,21.530001000000002
2005-11-21,21.48
2005-11-22,21.52
2005-11-23,21.43
2005-11-25,21.43
2005-11-28,21.200001
2005-11-29,21.299999
2005-11-30,20.92
2005-12-01,20.93
2005-12-02,21.040001
2005-12-05,21.0
2005-12-06,21.26
2005-12-07,21.17
2005-12-08,21.040001
2005-12-09,20.719998999999998
2005-12-12,20.940001000000002
2005-12-13,21.1
2005-12-14,20.92
2005-12-15,20.780001000000002
2005-12-16,20.370001000000002
2005-12-19,19.860001
2005-12-20,20.209999
2005-12-21,20.49
2005-12-22,20.15
2005-12-23,20.5
2005-12-27,20.299999
2005-12-28,20.01
2005-12-29,20.459999
2005-12-30,20.440001000000002
2006-01-03,20.709999
2006-01-04,20.66
2006-01-05,20.75
2006-01-06,20.93
2006-01-09,20.860001
2006-01-10,20.639999
2006-01-11,20.58
2006-01-12,21.02
2006-01-13,21.139999
2006-01-17,20.92
2006-01-18,21.059998999999998
2006-01-19,21.66
2006-01-20,21.65
2006-01-23,22.110001
2006-01-24,22.59
2006-01-25,22.58
2006-01-26,23.059998999999998
2006-01-27,23.1
2006-01-30,23.52
2006-01-31,23.73
2006-02-01,23.02
2006-02-02,22.799999
2006-02-03,23.35
2006-02-06,24.25
2006-02-07,23.98
2006-02-08,24.129998999999998
2006-02-09,24.290001
2006-02-10,24.700001
2006-02-13,24.82
2006-02-14,24.940001000000002
2006-02-15,25.030001000000002
2006-02-16,25.5
2006-02-17,25.01
2006-02-21,23.700001
2006-02-22,23.65
2006-02-23,23.24
2006-02-24,23.26
2006-02-27,23.41
2006-02-28,23.51
2006-03-01,24.059998999999998
2006-03-02,24.42
2006-03-03,24.15
2006-03-06,23.92
2006-03-07,23.24
2006-03-08,23.780001000000002
2006-03-09,23.6
2006-03-10,23.889999
2006-03-13,23.48
2006-03-14,24.01
2006-03-15,24.610001
2006-03-16,24.98
2006-03-17,24.379998999999998
2006-03-20,24.040001
2006-03-21,23.549999
2006-03-22,24.219998999999998
2006-03-23,23.59
2006-03-24,23.0
2006-03-27,24.16
2006-03-28,24.379998999999998
2006-03-29,24.08
2006-03-30,24.889999
2006-03-31,24.700001
2006-04-03,25.030001000000002
2006-04-04,25.139999
2006-04-05,24.65
2006-04-06,24.440001000000002
2006-04-07,24.299999
2006-04-10,24.120001000000002
2006-04-11,24.24
2006-04-12,24.68
2006-04-13,24.02
2006-04-17,24.32
2006-04-18,24.67
2006-04-19,24.65
2006-04-20,24.33
2006-04-21,24.719998999999998
2006-04-24,24.440001000000002
2006-04-25,24.32
2006-04-26,24.860001
2006-04-27,24.99
2006-04-28,24.5
2006-05-01,24.41
2006-05-02,24.35
2006-05-03,24.379998999999998
2006-05-04,24.700001
2006-05-05,24.48
2006-05-08,24.360001
2006-05-09,24.5
2006-05-10,24.459999
2006-05-11,24.049999
2006-05-12,22.450001
2006-05-15,22.1
2006-05-16,22.440001000000002
2006-05-17,21.049999
2006-05-18,21.18
2006-05-19,21.42
2006-05-22,19.85
2006-05-23,19.33
2006-05-24,19.299999
2006-05-25,20.200001
2006-05-26,21.33
2006-05-30,18.85
2006-05-31,18.84
2006-06-01,20.059998999999998
2006-06-02,21.200001
2006-06-05,20.120001000000002
2006-06-06,20.690001000000002
2006-06-07,21.059998999999998
2006-06-08,20.49
2006-06-09,20.08
2006-06-12,19.15
2006-06-13,18.889999
2006-06-14,19.450001
2006-06-15,20.5
2006-06-16,19.66
2006-06-19,19.57
2006-06-20,19.5
2006-06-21,19.780001000000002
2006-06-22,19.75
2006-06-23,19.92
2006-06-26,19.91
2006-06-27,19.65
2006-06-28,19.74
2006-06-29,20.6
2006-06-30,21.1
2006-07-03,21.610001
2006-07-05,20.32
2006-07-06,20.6
2006-07-07,20.639999
2006-07-10,21.110001
2006-07-11,21.200001
2006-07-12,20.68
2006-07-13,19.98
2006-07-14,19.950001
2006-07-17,19.959999
2006-07-18,20.65
2006-07-19,21.35
2006-07-20,20.9
2006-07-21,20.75
2006-07-24,21.040001
2006-07-25,20.780001000000002
2006-07-26,20.780001000000002
2006-07-27,20.93
2006-07-28,21.700001
2006-07-31,21.700001
2006-08-01,21.51
2006-08-02,21.889999
2006-08-03,22.379998999999998
2006-08-04,22.450001
2006-08-07,22.65
2006-08-08,22.799999
2006-08-09,22.700001
2006-08-10,23.24
2006-08-11,22.799999
2006-08-14,22.690001000000002
2006-08-15,23.1
2006-08-16,24.120001000000002
2006-08-17,24.02
2006-08-18,24.219998999999998
2006-08-21,23.98
2006-08-22,23.389999
2006-08-23,22.290001
2006-08-24,22.35
2006-08-25,22.459999
2006-08-28,22.73
2006-08-29,22.9
2006-08-30,22.9
2006-08-31,22.65
2006-09-01,23.0
2006-09-05,23.290001
2006-09-06,23.16
2006-09-07,22.93
2006-09-08,22.91
2006-09-11,22.610001
2006-09-12,22.98
2006-09-13,22.889999
2006-09-14,22.74
2006-09-15,22.700001
2006-09-18,22.940001000000002
2006-09-19,22.530001000000002
2006-09-20,22.610001
2006-09-21,22.35
2006-09-22,22.26
2006-09-25,22.17
2006-09-26,22.24
2006-09-27,21.99
2006-09-28,22.59
2006-09-29,22.32
2006-10-02,22.709999
2006-10-03,22.5
2006-10-04,23.35
2006-10-05,23.41
2006-10-06,23.01
2006-10-09,22.799999
2006-10-10,23.110001
2006-10-11,23.110001
2006-10-12,23.4
2006-10-13,23.620001000000002
2006-10-16,23.709999
2006-10-17,23.440001000000002
2006-10-18,23.25
2006-10-19,23.32
2006-10-20,23.110001
2006-10-23,23.26
2006-10-24,23.25
2006-10-25,23.23
2006-10-26,23.540001
2006-10-27,23.57
2006-10-30,23.549999
2006-10-31,23.549999
2006-11-01,23.59
2006-11-02,23.58
2006-11-03,24.200001
2006-11-06,24.33
2006-11-07,24.18
2006-11-08,24.33
2006-11-09,24.34
2006-11-10,24.23
2006-11-13,24.33
2006-11-14,24.440001000000002
2006-11-15,24.700001
2006-11-16,24.459999
2006-11-17,23.0
2006-11-20,23.24
2006-11-21,23.219998999999998
2006-11-22,23.040001
2006-11-24,22.76
2006-11-27,22.27
2006-11-28,22.59
2006-11-29,22.67
2006-11-30,22.67
2006-12-01,22.6
2006-12-04,22.950001
2006-12-05,23.129998999999998
2006-12-06,23.48
2006-12-07,23.629998999999998
2006-12-08,23.74
2006-12-11,24.120001000000002
2006-12-12,24.450001
2006-12-13,24.85
2006-12-14,24.940001000000002
2006-12-15,24.809998999999998
2006-12-18,24.950001
2006-12-19,25.209999
2006-12-20,24.889999
2006-12-21,24.950001
2006-12-22,24.91
2006-12-26,25.09
2006-12-27,25.34
2006-12-28,25.5
2006-12-29,25.629998999999998
2007-01-03,25.91
2007-01-04,25.790001
2007-01-05,25.07
2007-01-08,25.200001
2007-01-09,24.5
2007-01-10,24.59
2007-01-11,24.49
2007-01-12,24.629998999999998
2007-01-16,24.690001000000002
2007-01-17,24.790001
2007-01-18,24.719998999999998
2007-01-19,24.82
2007-01-22,25.0
2007-01-23,25.15
2007-01-24,25.219998999999998
2007-01-25,24.85
2007-01-26,25.139999
2007-01-29,24.83
2007-01-30,24.98
2007-01-31,25.440001000000002
2007-02-01,26.1
2007-02-02,26.469998999999998
2007-02-05,27.0
2007-02-06,27.139999
2007-02-07,26.65
2007-02-08,26.5
2007-02-09,26.27
2007-02-12,25.860001
2007-02-13,26.17
2007-02-14,26.43
2007-02-15,26.18
2007-02-16,26.1
2007-02-20,26.610001
2007-02-21,26.719998999999998
2007-02-22,26.290001
2007-02-23,26.15
2007-02-26,26.09
2007-02-27,23.77
2007-02-28,24.6
2007-03-01,24.360001
2007-03-02,24.049999
2007-03-05,23.620001000000002
2007-03-06,24.17
2007-03-07,24.18
2007-03-08,24.299999
2007-03-09,25.030001000000002
2007-03-12,24.99
2007-03-13,24.309998999999998
2007-03-14,24.190001000000002
2007-03-15,23.84
2007-03-16,23.73
2007-03-19,24.1
2007-03-20,24.15
2007-03-21,25.32
2007-03-22,25.33
2007-03-23,25.360001
2007-03-26,25.530001000000002
2007-03-27,25.41
2007-03-28,25.34
2007-03-29,26.209999
2007-03-30,25.610001
2007-04-02,26.01
2007-04-03,26.780001000000002
2007-04-04,26.1
2007-04-05,25.9
2007-04-09,25.92
2007-04-10,25.459999
2007-04-11,25.299999
2007-04-12,25.41
2007-04-13,25.969998999999998
2007-04-16,25.700001
2007-04-17,25.65
2007-04-18,25.700001
2007-04-19,25.6
2007-04-20,26.0
2007-04-23,25.77
2007-04-24,25.870001000000002
2007-04-25,26.0
2007-04-26,26.42
2007-04-27,26.42
2007-04-30,26.67
2007-05-01,26.5
2007-05-02,26.879998999999998
2007-05-03,27.4
2007-05-04,28.139999
2007-05-07,28.01
2007-05-08,27.51
2007-05-09,28.110001
2007-05-10,27.889999
2007-05-11,27.76
2007-05-14,28.01
2007-05-15,28.25
2007-05-16,28.940001000000002
2007-05-17,29.07
2007-05-18,29.120001000000002
2007-05-21,29.6
2007-05-22,29.610001
2007-05-23,28.66
2007-05-24,27.57
2007-05-25,28.459999
2007-05-29,28.469998999999998
2007-05-30,29.219998999999998
2007-05-31,29.389999
2007-06-01,29.969998999999998
2007-06-04,30.049999
2007-06-05,30.07
2007-06-06,28.690001000000002
2007-06-07,27.879998999999998
2007-06-08,29.309998999999998
2007-06-11,30.200001
2007-06-12,30.82
2007-06-13,31.85
2007-06-14,32.369999
2007-06-15,32.830002
2007-06-18,32.990002000000004
2007-06-19,32.950001
2007-06-20,32.040001000000004
2007-06-21,32.700001
2007-06-22,32.200001
2007-06-25,31.85
2007-06-26,32.240002000000004
2007-06-27,32.5
2007-06-28,32.560001
2007-06-29,32.540001000000004
2007-07-02,32.799999
2007-07-03,34.27
2007-07-05,34.02
2007-07-06,35.0
2007-07-09,34.970001
2007-07-10,35.529999
2007-07-11,35.209998999999996
2007-07-12,35.779999
2007-07-13,36.099998
2007-07-16,35.880001
2007-07-17,36.91
2007-07-18,36.330002
2007-07-19,37.150002
2007-07-20,36.580002
2007-07-23,35.209998999999996
2007-07-24,32.209998999999996
2007-07-25,31.950001
2007-07-26,29.65
2007-07-27,29.82
2007-07-30,31.370001000000002
2007-07-31,31.6
2007-08-01,31.58
2007-08-02,31.700001
2007-08-03,30.48
2007-08-06,31.040001
2007-08-07,31.309998999999998
2007-08-08,32.799999
2007-08-09,30.85
2007-08-10,29.110001
2007-08-13,29.379998999999998
2007-08-14,27.870001000000002
2007-08-15,26.98
2007-08-16,26.709999
2007-08-17,27.0
2007-08-20,27.15
2007-08-21,28.389999
2007-08-22,29.559998999999998
2007-08-23,31.360001
2007-08-24,32.59
2007-08-27,32.490002000000004
2007-08-28,30.1
2007-08-29,31.82
2007-08-30,31.77
2007-08-31,32.73
2007-09-04,33.200001
2007-09-05,32.459998999999996
2007-09-06,32.5
2007-09-07,31.26
2007-09-10,31.02
2007-09-11,32.290001000000004
2007-09-12,32.200001
2007-09-13,32.919998
2007-09-14,32.799999
2007-09-17,32.150002
2007-09-18,33.830002
2007-09-19,33.389998999999996
2007-09-20,33.16
2007-09-21,33.200001
2007-09-24,32.830002
2007-09-25,33.029999
2007-09-26,33.23
2007-09-27,33.369999
2007-09-28,32.450001
2007-10-01,32.68
2007-10-02,32.580002
2007-10-03,31.639999
2007-10-04,32.48
2007-10-05,33.299999
2007-10-08,33.490002000000004
2007-10-09,35.16
2007-10-10,34.119999
2007-10-11,34.099998
2007-10-12,34.59
2007-10-15,33.77
2007-10-16,33.02
2007-10-17,32.959998999999996
2007-10-18,33.049999
2007-10-19,31.809998999999998
2007-10-22,32.07
2007-10-23,33.220001
2007-10-24,33.740002000000004
2007-10-25,33.389998999999996
2007-10-26,33.619999
2007-10-29,33.599998
2007-10-30,33.650002
2007-10-31,34.220001
2007-11-01,32.450001
2007-11-02,32.130001
2007-11-05,33.450001
2007-11-06,33.860001000000004
2007-11-07,31.5
2007-11-08,30.73
2007-11-09,30.780001000000002
2007-11-12,28.75
2007-11-13,28.559998999999998
2007-11-14,28.1
2007-11-15,28.209999
2007-11-16,28.93
2007-11-19,27.82
2007-11-20,28.0
2007-11-21,27.51
2007-11-23,27.459999
2007-11-26,26.030001000000002
2007-11-27,26.27
2007-11-28,26.870001000000002
2007-11-29,26.9
2007-11-30,26.27
2007-12-03,26.92
2007-12-04,26.959999
2007-12-05,28.85
2007-12-06,28.799999
2007-12-07,28.18
2007-12-10,28.01
2007-12-11,27.719998999999998
2007-12-12,27.719998999999998
2007-12-13,27.200001
2007-12-14,26.77
2007-12-17,25.450001
2007-12-18,26.07
2007-12-19,26.0
2007-12-20,25.59
2007-12-21,26.16
2007-12-24,26.59
2007-12-26,26.16
2007-12-27,25.77
2007-12-28,25.629998999999998
2007-12-31,25.450001
2008-01-02,25.34
2008-01-03,25.51
2008-01-04,24.08
2008-01-07,25.43
2008-01-08,26.0
2008-01-09,26.559998999999998
2008-01-10,27.450001
2008-01-11,26.5
2008-01-14,26.1
2008-01-15,24.84
2008-01-16,24.639999
2008-01-17,24.17
2008-01-18,24.33
2008-01-22,24.32
2008-01-23,24.860001
2008-01-24,24.73
2008-01-25,24.57
2008-01-28,25.6
2008-01-29,25.889999
2008-01-30,26.58
2008-01-31,27.73
2008-02-01,27.280001000000002
2008-02-04,27.5
2008-02-05,26.209999
2008-02-06,26.559998999999998
2008-02-07,26.719998999999998
2008-02-08,26.540001
2008-02-11,27.59
2008-02-12,28.1
2008-02-13,27.02
2008-02-14,27.5
2008-02-15,27.809998999999998
2008-02-19,28.139999
2008-02-20,29.34
2008-02-21,29.83
2008-02-22,29.629998999999998
2008-02-25,29.469998999999998
2008-02-26,28.84
2008-02-27,28.75
2008-02-28,28.110001
2008-02-29,28.200001
2008-03-03,28.15
2008-03-04,27.309998999999998
2008-03-05,28.6
2008-03-06,26.879998999999998
2008-03-07,26.799999
2008-03-10,26.26
2008-03-11,27.33
2008-03-12,27.190001000000002
2008-03-13,26.76
2008-03-14,25.889999
2008-03-17,25.35
2008-03-18,26.459999
2008-03-19,24.969998999999998
2008-03-20,25.780001000000002
2008-03-24,26.190001000000002
2008-03-25,26.1
2008-03-26,26.309998999999998
2008-03-27,24.969998999999998
2008-03-28,25.120001000000002
2008-03-31,25.030001000000002
2008-04-01,26.620001000000002
2008-04-02,26.719998999999998
2008-04-03,27.07
2008-04-04,26.870001000000002
2008-04-07,26.58
2008-04-08,26.280001000000002
2008-04-09,26.049999
2008-04-10,26.120001000000002
2008-04-11,25.74
2008-04-14,25.530001000000002
2008-04-15,25.32
2008-04-16,26.129998999999998
2008-04-17,26.01
2008-04-18,25.73
2008-04-21,26.120001000000002
2008-04-22,26.129998999999998
2008-04-23,26.18
2008-04-24,26.42
2008-04-25,26.59
2008-04-28,26.299999
2008-04-29,25.17
2008-04-30,26.52
2008-05-01,27.209999
2008-05-02,26.879998999999998
2008-05-05,27.110001
2008-05-06,26.98
2008-05-07,26.74
2008-05-08,26.98
2008-05-09,26.940001000000002
2008-05-12,27.43
2008-05-13,27.469998999999998
2008-05-14,28.24
2008-05-15,29.52
2008-05-16,29.299999
2008-05-19,29.02
2008-05-20,29.32
2008-05-21,29.209999
2008-05-22,28.52
2008-05-23,28.0
2008-05-27,27.879998999999998
2008-05-28,27.77
2008-05-29,27.940001000000002
2008-05-30,28.16
2008-06-02,28.33
2008-06-03,27.809998999999998
2008-06-04,28.1
2008-06-05,28.9
2008-06-06,27.75
2008-06-09,28.0
2008-06-10,27.49
2008-06-11,27.52
2008-06-12,27.280001000000002
2008-06-13,26.74
2008-06-16,26.700001
2008-06-17,27.41
2008-06-18,27.08
2008-06-19,28.15
2008-06-20,27.030001000000002
2008-06-23,27.200001
2008-06-24,27.200001
2008-06-25,28.33
2008-06-26,27.870001000000002
2008-06-27,27.84
