Date,EDU
2015-12-22,32.450001
2015-12-23,32.669998
2015-12-24,32.759997999999996
2015-12-28,32.59
2015-12-29,32.240002000000004
2015-12-30,31.6
2015-12-31,31.370001000000002
2016-01-04,29.450001
2016-01-05,29.27
2016-01-06,28.969998999999998
2016-01-07,27.48
2016-01-08,27.959999
2016-01-11,27.879998999999998
2016-01-12,28.57
2016-01-13,28.110001
2016-01-14,28.370001000000002
2016-01-15,27.889999
2016-01-19,28.889999
2016-01-20,28.65
2016-01-21,28.870001000000002
2016-01-22,29.59
2016-01-25,29.4
2016-01-26,29.67
2016-01-27,30.24
2016-01-28,30.450001
2016-01-29,31.41
2016-02-01,32.009997999999996
2016-02-02,32.049999
2016-02-03,32.34
2016-02-04,31.459999
2016-02-05,30.190001000000002
2016-02-08,29.190001000000002
2016-02-09,28.860001
2016-02-10,29.290001
2016-02-11,28.85
2016-02-12,29.51
2016-02-16,31.08
2016-02-17,30.84
2016-02-18,30.98
2016-02-19,31.540001
2016-02-22,31.77
2016-02-23,31.68
2016-02-24,31.889999
2016-02-25,31.889999
2016-02-26,31.26
2016-02-29,31.129998999999998
2016-03-01,32.32
2016-03-02,31.690001000000002
2016-03-03,31.799999
2016-03-04,31.07
2016-03-07,30.43
2016-03-08,31.65
2016-03-09,32.09
2016-03-10,32.509997999999996
2016-03-11,32.849998
2016-03-14,33.959998999999996
2016-03-15,33.540001000000004
2016-03-16,33.389998999999996
2016-03-17,35.990002000000004
2016-03-18,35.900002
2016-03-21,34.310001
2016-03-22,34.459998999999996
2016-03-23,34.23
2016-03-24,34.880001
2016-03-28,34.27
2016-03-29,34.869999
2016-03-30,35.889998999999996
2016-03-31,34.59
2016-04-01,34.810001
2016-04-04,34.779999
2016-04-05,33.549999
2016-04-06,34.700001
2016-04-07,34.950001
2016-04-08,35.889998999999996
2016-04-11,36.259997999999996
2016-04-12,34.48
2016-04-13,35.490002000000004
2016-04-14,35.290001000000004
2016-04-15,35.540001000000004
2016-04-18,36.259997999999996
2016-04-19,39.540001000000004
2016-04-20,39.299999
2016-04-21,40.529999
2016-04-22,39.759997999999996
2016-04-25,39.970001
2016-04-26,39.950001
2016-04-27,39.669998
2016-04-28,39.349998
2016-04-29,39.16
2016-05-02,39.200001
2016-05-03,39.150002
2016-05-04,39.419998
2016-05-05,39.459998999999996
2016-05-06,39.73
2016-05-09,39.380001
2016-05-10,40.380001
2016-05-11,39.560001
2016-05-12,40.290001000000004
2016-05-13,39.669998
2016-05-16,41.27
2016-05-17,39.709998999999996
2016-05-18,39.619999
2016-05-19,40.580002
2016-05-20,41.049999
2016-05-23,41.5
2016-05-24,42.869999
2016-05-25,41.200001
2016-05-26,41.709998999999996
2016-05-27,42.529999
2016-05-31,42.25
2016-06-01,42.09
2016-06-02,43.07
2016-06-03,43.02
2016-06-06,42.959998999999996
2016-06-07,42.830002
2016-06-08,39.119999
2016-06-09,38.860001000000004
2016-06-10,38.98
2016-06-13,38.459998999999996
2016-06-14,38.84
2016-06-15,39.419998
2016-06-16,39.810001
2016-06-17,40.02
2016-06-20,40.150002
2016-06-21,40.540001000000004
2016-06-22,41.0
2016-06-23,40.790001000000004
2016-06-24,41.040001000000004
2016-06-27,40.939999
2016-06-28,40.950001
2016-06-29,41.73
2016-06-30,41.880001
2016-07-01,42.060001
2016-07-05,42.57
2016-07-06,41.450001
2016-07-07,41.610001000000004
2016-07-08,41.700001
2016-07-11,41.84
2016-07-12,40.93
2016-07-13,41.07
2016-07-14,41.470001
2016-07-15,41.490002000000004
2016-07-18,41.09
2016-07-19,41.779999
2016-07-20,44.57
2016-07-21,44.41
2016-07-22,44.380001
2016-07-25,44.009997999999996
2016-07-26,44.349998
2016-07-27,44.310001
2016-07-28,45.119999
2016-07-29,44.060001
2016-08-01,43.09
2016-08-02,42.369999
2016-08-03,42.209998999999996
2016-08-04,42.259997999999996
2016-08-05,43.41
2016-08-08,43.259997999999996
2016-08-09,42.619999
2016-08-10,42.73
2016-08-11,42.779999
2016-08-12,42.689999
2016-08-15,42.470001
2016-08-16,42.740002000000004
2016-08-17,42.34
2016-08-18,42.099998
2016-08-19,42.810001
2016-08-22,41.740002000000004
2016-08-23,41.540001000000004
2016-08-24,39.59
2016-08-25,40.07
2016-08-26,40.43
2016-08-29,40.279999
2016-08-30,40.66
2016-08-31,39.48
2016-09-01,40.709998999999996
2016-09-02,42.139998999999996
2016-09-06,44.049999
2016-09-07,44.540001000000004
2016-09-08,43.990002000000004
2016-09-09,44.189999
2016-09-12,44.77
2016-09-13,45.150002
2016-09-14,45.259997999999996
2016-09-15,48.349998
2016-09-16,46.830002
2016-09-19,46.560001
2016-09-20,46.360001000000004
2016-09-21,47.07
2016-09-22,48.049999
2016-09-23,47.310001
2016-09-26,46.490002000000004
2016-09-27,47.169998
2016-09-28,46.700001
2016-09-29,46.900002
2016-09-30,46.360001000000004
2016-10-03,46.439999
2016-10-04,45.34
2016-10-05,46.040001000000004
2016-10-06,46.029999
2016-10-07,45.709998999999996
2016-10-10,46.689999
2016-10-11,45.900002
2016-10-12,46.630001
2016-10-13,45.860001000000004
2016-10-14,47.049999
2016-10-17,46.740002000000004
2016-10-18,47.169998
2016-10-19,46.869999
2016-10-20,46.119999
2016-10-21,46.799999
2016-10-24,48.43
2016-10-25,53.060001
2016-10-26,52.41
2016-10-27,52.119999
2016-10-28,51.610001000000004
2016-10-31,50.130001
2016-11-01,49.779999
2016-11-02,49.779999
2016-11-03,49.299999
2016-11-04,50.48
2016-11-07,51.400002
2016-11-08,52.799999
2016-11-09,51.540001000000004
2016-11-10,51.57
2016-11-11,50.509997999999996
2016-11-14,47.43
2016-11-15,47.189999
2016-11-16,48.75
2016-11-17,49.540001000000004
2016-11-18,50.200001
2016-11-21,51.349998
2016-11-22,51.349998
2016-11-23,51.240002000000004
2016-11-25,51.560001
2016-11-28,50.419998
2016-11-29,50.189999
2016-11-30,50.169998
2016-12-01,48.990002000000004
2016-12-02,42.0
2016-12-05,43.900002
2016-12-06,44.220001
2016-12-07,43.5
2016-12-08,43.669998
2016-12-09,43.439999
2016-12-12,43.869999
2016-12-13,44.0
2016-12-14,43.73
2016-12-15,43.220001
2016-12-16,42.91
2016-12-19,41.669998
2016-12-20,41.509997999999996
2016-12-21,42.240002000000004
2016-12-22,41.970001
2016-12-23,42.5
2016-12-27,42.959998999999996
2016-12-28,42.880001
2016-12-29,42.529999
2016-12-30,42.099998
2017-01-03,43.34
2017-01-04,45.110001000000004
2017-01-05,46.669998
2017-01-06,47.66
2017-01-09,48.869999
2017-01-10,48.509997999999996
2017-01-11,48.240002000000004
2017-01-12,47.990002000000004
2017-01-13,48.740002000000004
2017-01-17,50.110001000000004
2017-01-18,47.869999
2017-01-19,48.029999
2017-01-20,48.43
2017-01-23,48.189999
2017-01-24,47.740002000000004
2017-01-25,47.970001
2017-01-26,48.25
2017-01-27,48.799999
2017-01-30,47.450001
2017-01-31,47.549999
2017-02-01,47.580002
2017-02-02,48.240002000000004
2017-02-03,47.41
2017-02-06,47.23
2017-02-07,48.02
2017-02-08,47.779999
2017-02-09,48.75
2017-02-10,50.799999
2017-02-13,51.290001000000004
2017-02-14,49.73
2017-02-15,49.560001
2017-02-16,49.490002000000004
2017-02-17,49.419998
2017-02-21,49.169998
2017-02-22,49.619999
2017-02-23,49.720001
2017-02-24,49.150002
2017-02-27,48.830002
2017-02-28,48.41
2017-03-01,50.470001
2017-03-02,51.25
2017-03-03,49.880001
2017-03-06,51.689999
2017-03-07,50.82
2017-03-08,50.459998999999996
2017-03-09,50.25
2017-03-10,51.110001000000004
2017-03-13,51.84
2017-03-14,52.060001
2017-03-15,53.630001
2017-03-16,54.200001
2017-03-17,55.099998
2017-03-20,57.240002000000004
2017-03-21,57.48
2017-03-22,58.689999
2017-03-23,58.099998
2017-03-24,58.950001
2017-03-27,58.470001
2017-03-28,58.07
2017-03-29,59.459998999999996
2017-03-30,59.529999
2017-03-31,60.380001
2017-04-03,60.91
2017-04-04,60.689999
2017-04-05,60.73
2017-04-06,61.450001
2017-04-07,61.060001
2017-04-10,60.09
2017-04-11,59.68
2017-04-12,59.450001
2017-04-13,59.389998999999996
2017-04-17,60.380001
2017-04-18,60.330002
2017-04-19,62.400002
2017-04-20,62.049999
2017-04-21,62.810001
2017-04-24,62.810001
2017-04-25,66.910004
2017-04-26,65.309998
2017-04-27,65.0
2017-04-28,64.540001
2017-05-01,64.400002
2017-05-02,64.349998
2017-05-03,64.029999
2017-05-04,64.0
2017-05-05,65.32
2017-05-08,67.150002
2017-05-09,66.970001
2017-05-10,67.980003
2017-05-11,69.360001
2017-05-12,71.589996
2017-05-15,70.910004
2017-05-16,75.82
2017-05-17,68.949997
2017-05-18,68.040001
2017-05-19,71.699997
2017-05-22,73.410004
2017-05-23,73.209999
2017-05-24,73.209999
2017-05-25,73.0
2017-05-26,73.43
2017-05-30,70.620003
2017-05-31,71.66999799999999
2017-06-01,74.050003
2017-06-02,73.959999
2017-06-05,74.550003
2017-06-06,76.120003
2017-06-07,82.660004
2017-06-08,75.83000200000001
2017-06-09,72.470001
2017-06-12,74.08000200000001
2017-06-13,73.690002
2017-06-14,72.959999
2017-06-15,72.800003
2017-06-16,74.099998
2017-06-19,75.470001
2017-06-20,74.16999799999999
2017-06-21,72.839996
2017-06-22,72.650002
2017-06-23,72.720001
2017-06-26,72.410004
2017-06-27,71.599998
2017-06-28,71.290001
2017-06-29,70.41999799999999
2017-06-30,70.489998
2017-07-03,71.33000200000001
2017-07-05,72.0
2017-07-06,71.0
2017-07-07,72.120003
2017-07-10,74.650002
2017-07-11,76.129997
2017-07-12,79.860001
2017-07-13,78.190002
2017-07-14,79.779999
2017-07-17,79.800003
2017-07-18,82.07
2017-07-19,80.230003
2017-07-20,80.610001
2017-07-21,79.110001
2017-07-24,80.489998
2017-07-25,80.699997
2017-07-26,82.870003
2017-07-27,79.230003
2017-07-28,79.839996
2017-07-31,79.660004
2017-08-01,78.110001
2017-08-02,77.32
2017-08-03,78.650002
2017-08-04,79.089996
2017-08-07,81.099998
2017-08-08,80.08000200000001
2017-08-09,79.82
2017-08-10,77.540001
2017-08-11,78.230003
2017-08-14,82.339996
2017-08-15,81.059998
2017-08-16,80.470001
2017-08-17,79.199997
2017-08-18,80.050003
2017-08-21,82.029999
2017-08-22,83.519997
2017-08-23,84.459999
2017-08-24,83.220001
2017-08-25,77.790001
2017-08-28,76.68
2017-08-29,78.309998
2017-08-30,79.309998
2017-08-31,81.75
2017-09-01,84.120003
2017-09-05,80.91999799999999
2017-09-06,83.279999
2017-09-07,90.660004
2017-09-08,87.889999
2017-09-11,90.010002
2017-09-12,91.010002
2017-09-13,91.860001
2017-09-14,88.190002
2017-09-15,87.040001
2017-09-18,87.160004
2017-09-19,85.93
2017-09-20,87.190002
2017-09-21,86.410004
2017-09-22,85.58000200000001
2017-09-25,82.290001
2017-09-26,82.290001
2017-09-27,86.220001
2017-09-28,87.730003
2017-09-29,88.260002
2017-10-02,88.099998
2017-10-03,92.720001
2017-10-04,90.68
2017-10-05,89.879997
2017-10-06,91.629997
2017-10-09,91.639999
2017-10-10,93.440002
2017-10-11,91.339996
2017-10-12,90.529999
2017-10-13,93.800003
2017-10-16,93.629997
2017-10-17,90.93
2017-10-18,91.230003
2017-10-19,90.5
2017-10-20,92.75
2017-10-23,93.970001
2017-10-24,92.120003
2017-10-25,88.93
2017-10-26,82.75
2017-10-27,85.360001
2017-10-30,82.75
2017-10-31,83.239998
2017-11-01,82.459999
2017-11-02,81.66999799999999
2017-11-03,81.540001
2017-11-06,88.0
2017-11-07,87.510002
2017-11-08,87.139999
2017-11-09,85.41999799999999
2017-11-10,85.529999
2017-11-13,84.58000200000001
2017-11-14,84.099998
2017-11-15,84.980003
2017-11-16,88.129997
2017-11-17,89.290001
2017-11-20,88.230003
2017-11-21,90.389999
2017-11-22,89.309998
2017-11-24,88.57
2017-11-27,86.269997
2017-11-28,88.290001
2017-11-29,85.0
2017-11-30,84.860001
2017-12-01,84.279999
2017-12-04,84.690002
2017-12-05,84.480003
2017-12-06,88.879997
2017-12-07,88.889999
2017-12-08,90.010002
2017-12-11,90.239998
2017-12-12,89.18
2017-12-13,88.199997
2017-12-14,89.43
2017-12-15,89.5
2017-12-18,91.879997
2017-12-19,90.889999
2017-12-20,91.809998
2017-12-21,92.190002
2017-12-22,91.75
2017-12-26,92.459999
2017-12-27,92.83000200000001
2017-12-28,92.650002
2017-12-29,94.0
2018-01-02,97.790001
2018-01-03,101.57
2018-01-04,99.389999
2018-01-05,100.860001
2018-01-08,101.489998
2018-01-09,103.510002
2018-01-10,103.230003
2018-01-11,101.91999799999999
2018-01-12,104.91999799999999
2018-01-16,100.519997
2018-01-17,102.25
2018-01-18,102.349998
2018-01-19,101.690002
2018-01-22,98.940002
2018-01-23,90.099998
2018-01-24,90.019997
2018-01-25,92.0
2018-01-26,94.410004
2018-01-29,94.400002
2018-01-30,91.07
2018-01-31,92.089996
2018-02-01,91.599998
2018-02-02,89.58000200000001
2018-02-05,88.08000200000001
2018-02-06,87.599998
2018-02-07,86.709999
2018-02-08,82.769997
2018-02-09,85.0
2018-02-12,86.709999
2018-02-13,85.68
2018-02-14,88.790001
2018-02-15,92.68
2018-02-16,92.940002
2018-02-20,93.160004
2018-02-21,92.779999
2018-02-22,92.41999799999999
2018-02-23,95.949997
2018-02-26,92.019997
2018-02-27,90.099998
2018-02-28,91.389999
2018-03-01,87.349998
2018-03-02,85.91999799999999
2018-03-05,86.050003
2018-03-06,87.449997
2018-03-07,91.050003
2018-03-08,93.029999
2018-03-09,93.5
2018-03-12,94.809998
2018-03-13,91.349998
2018-03-14,91.809998
2018-03-15,93.779999
2018-03-16,90.5
2018-03-19,92.660004
2018-03-20,97.040001
2018-03-21,95.82
2018-03-22,91.120003
2018-03-23,89.91999799999999
2018-03-26,91.779999
2018-03-27,87.730003
2018-03-28,86.25
2018-03-29,87.650002
2018-04-02,86.029999
2018-04-03,86.480003
2018-04-04,87.690002
2018-04-05,88.970001
2018-04-06,88.720001
2018-04-09,91.599998
2018-04-10,95.389999
2018-04-11,95.470001
2018-04-12,94.120003
2018-04-13,92.290001
2018-04-16,91.43
2018-04-17,92.400002
2018-04-18,93.650002
2018-04-19,91.620003
2018-04-20,91.110001
2018-04-23,86.82
2018-04-24,90.269997
2018-04-25,88.470001
2018-04-26,90.290001
2018-04-27,90.089996
2018-04-30,89.839996
2018-05-01,91.360001
2018-05-02,91.510002
2018-05-03,91.57
2018-05-04,90.779999
2018-05-07,91.66999799999999
2018-05-08,92.25
2018-05-09,91.989998
2018-05-10,94.400002
2018-05-11,93.25
2018-05-14,93.519997
2018-05-15,93.209999
2018-05-16,93.199997
2018-05-17,93.660004
2018-05-18,94.040001
2018-05-21,95.910004
2018-05-22,96.489998
2018-05-23,101.33000200000001
2018-05-24,104.300003
2018-05-25,100.68
2018-05-29,98.269997
2018-05-30,97.629997
2018-05-31,99.470001
2018-06-01,101.400002
2018-06-04,101.050003
2018-06-05,102.529999
2018-06-06,104.410004
2018-06-07,104.33000200000001
2018-06-08,105.0
2018-06-11,105.400002
2018-06-12,106.269997
2018-06-13,102.82
2018-06-14,103.989998
2018-06-15,103.809998
2018-06-18,104.970001
2018-06-19,105.690002
2018-06-20,103.879997
2018-06-21,102.529999
2018-06-22,100.91999799999999
2018-06-25,95.449997
2018-06-26,95.129997
2018-06-27,92.650002
2018-06-28,93.879997
2018-06-29,94.660004
2018-07-02,94.41999799999999
2018-07-03,94.58000200000001
2018-07-05,91.709999
2018-07-06,94.459999
2018-07-09,96.32
2018-07-10,95.230003
2018-07-11,95.379997
2018-07-12,98.129997
2018-07-13,97.139999
2018-07-16,95.379997
2018-07-17,96.089996
2018-07-18,97.089996
2018-07-19,93.959999
2018-07-20,93.300003
2018-07-23,91.989998
2018-07-24,90.660004
2018-07-25,91.099998
2018-07-26,89.529999
2018-07-27,89.66999799999999
2018-07-30,87.949997
2018-07-31,86.040001
2018-08-01,86.629997
2018-08-02,84.279999
2018-08-03,85.239998
2018-08-06,86.800003
2018-08-07,87.160004
2018-08-08,86.099998
2018-08-09,86.800003
2018-08-10,86.989998
2018-08-13,85.25
2018-08-14,85.089996
2018-08-15,82.139999
2018-08-16,85.0
2018-08-17,83.370003
2018-08-20,86.059998
2018-08-21,79.050003
2018-08-22,80.260002
2018-08-23,75.93
2018-08-24,75.220001
2018-08-27,76.839996
2018-08-28,76.989998
2018-08-29,80.279999
2018-08-30,79.33000200000001
2018-08-31,78.599998
2018-09-04,75.529999
2018-09-05,72.199997
2018-09-06,70.739998
2018-09-07,72.339996
2018-09-10,70.050003
2018-09-11,71.769997
2018-09-12,69.790001
2018-09-13,69.019997
2018-09-14,69.510002
2018-09-17,68.760002
2018-09-18,67.58000200000001
2018-09-19,71.690002
2018-09-20,73.110001
2018-09-21,75.690002
2018-09-24,72.980003
2018-09-25,73.620003
2018-09-26,73.559998
2018-09-27,73.260002
2018-09-28,74.010002
2018-10-01,71.040001
2018-10-02,65.459999
2018-10-03,63.75
2018-10-04,62.150002
2018-10-05,61.459998999999996
2018-10-08,60.75
2018-10-09,63.040001000000004
2018-10-10,59.040001000000004
2018-10-11,58.57
2018-10-12,61.540001000000004
2018-10-15,61.599998
2018-10-16,64.41999799999999
2018-10-17,63.209998999999996
2018-10-18,61.459998999999996
2018-10-19,61.07
2018-10-22,62.84
2018-10-23,52.75
2018-10-24,51.259997999999996
2018-10-25,54.220001
2018-10-26,56.860001000000004
2018-10-29,55.75
2018-10-30,56.900002
2018-10-31,58.509997999999996
2018-11-01,62.48
2018-11-02,62.029999
2018-11-05,60.549999
2018-11-06,60.630001
2018-11-07,61.169998
2018-11-08,60.52
2018-11-09,57.400002
2018-11-12,57.209998999999996
2018-11-13,58.259997999999996
2018-11-14,58.27
2018-11-15,58.82
2018-11-16,55.68
2018-11-19,54.830002
2018-11-20,52.880001
2018-11-21,54.540001000000004
2018-11-23,52.939999
2018-11-26,54.209998999999996
2018-11-27,54.169998
2018-11-28,56.560001
2018-11-29,55.959998999999996
2018-11-30,57.16
2018-12-03,61.0
2018-12-04,59.950001
2018-12-06,59.630001
2018-12-07,57.5
2018-12-10,54.970001
2018-12-11,54.509997999999996
2018-12-12,56.919998
2018-12-13,56.349998
2018-12-14,56.689999
2018-12-17,55.860001000000004
2018-12-18,55.139998999999996
2018-12-19,53.490002000000004
2018-12-20,52.830002
2018-12-21,51.450001
2018-12-24,50.490002000000004
2018-12-26,53.470001
2018-12-27,54.259997999999996
2018-12-28,54.860001000000004
2018-12-31,54.810001
2019-01-02,55.310001
2019-01-03,53.950001
2019-01-04,56.57
2019-01-07,58.619999
2019-01-08,58.740002000000004
2019-01-09,62.98
2019-01-10,61.990002000000004
2019-01-11,60.689999
2019-01-14,60.279999
2019-01-15,62.919998
2019-01-16,63.830002
2019-01-17,64.16999799999999
2019-01-18,65.900002
2019-01-22,71.029999
2019-01-23,72.809998
2019-01-24,73.980003
2019-01-25,77.489998
2019-01-28,75.779999
2019-01-29,75.089996
2019-01-30,75.58000200000001
2019-01-31,77.040001
2019-02-01,75.699997
2019-02-04,76.790001
2019-02-05,78.660004
2019-02-06,78.629997
2019-02-07,76.82
2019-02-08,77.599998
2019-02-11,79.010002
2019-02-12,77.440002
2019-02-13,78.739998
2019-02-14,77.07
2019-02-15,77.529999
2019-02-19,76.82
2019-02-20,79.279999
2019-02-21,78.379997
2019-02-22,80.610001
2019-02-25,82.379997
2019-02-26,83.709999
2019-02-27,81.629997
2019-02-28,82.059998
2019-03-01,82.769997
2019-03-04,82.83000200000001
2019-03-05,83.0
2019-03-06,82.199997
2019-03-07,79.449997
2019-03-08,79.019997
2019-03-11,81.43
2019-03-12,78.550003
2019-03-13,77.25
2019-03-14,76.07
2019-03-15,77.089996
2019-03-18,79.089996
2019-03-19,80.599998
2019-03-20,81.33000200000001
2019-03-21,81.370003
2019-03-22,79.510002
2019-03-25,82.779999
2019-03-26,84.089996
2019-03-27,84.82
2019-03-28,86.269997
2019-03-29,90.089996
2019-04-01,89.040001
2019-04-02,88.41999799999999
2019-04-03,88.43
2019-04-04,88.790001
2019-04-05,88.940002
2019-04-08,89.25
2019-04-09,90.989998
2019-04-10,90.66999799999999
2019-04-11,90.589996
2019-04-12,90.870003
2019-04-15,89.43
2019-04-16,89.989998
2019-04-17,89.730003
2019-04-18,89.989998
2019-04-22,90.41999799999999
2019-04-23,92.970001
2019-04-24,90.339996
2019-04-25,92.25
2019-04-26,94.540001
2019-04-29,94.260002
2019-04-30,95.459999
2019-05-01,93.849998
2019-05-02,95.739998
2019-05-03,95.309998
2019-05-06,92.0
2019-05-07,88.459999
2019-05-08,90.849998
2019-05-09,88.150002
2019-05-10,88.010002
2019-05-13,81.93
2019-05-14,84.029999
2019-05-15,85.599998
2019-05-16,85.870003
2019-05-17,84.660004
2019-05-20,83.120003
2019-05-21,84.519997
2019-05-22,82.839996
2019-05-23,81.16999799999999
2019-05-24,81.540001
2019-05-28,82.769997
2019-05-29,83.190002
2019-05-30,84.110001
2019-05-31,85.650002
2019-06-03,87.980003
2019-06-04,90.889999
2019-06-05,88.5
2019-06-06,88.0
2019-06-07,89.290001
2019-06-10,89.440002
2019-06-11,91.349998
2019-06-12,89.599998
2019-06-13,90.190002
2019-06-14,90.760002
2019-06-17,89.16999799999999
2019-06-18,91.589996
2019-06-19,93.410004
2019-06-20,93.480003
2019-06-21,94.599998
2019-06-24,93.66999799999999
2019-06-25,91.349998
2019-06-26,95.620003
2019-06-27,95.75
2019-06-28,96.58000200000001
2019-07-01,98.41999799999999
2019-07-02,97.91999799999999
2019-07-03,97.08000200000001
2019-07-05,95.879997
2019-07-08,90.989998
2019-07-09,93.300003
2019-07-10,90.529999
2019-07-11,92.029999
2019-07-12,92.82
2019-07-15,94.879997
2019-07-16,96.410004
2019-07-17,95.870003
2019-07-18,96.739998
2019-07-19,97.0
2019-07-22,98.290001
2019-07-23,107.32
2019-07-24,107.139999
2019-07-25,107.93
2019-07-26,105.0
2019-07-29,105.0
2019-07-30,104.940002
2019-07-31,104.309998
2019-08-01,103.849998
2019-08-02,103.16999799999999
2019-08-05,99.029999
2019-08-06,100.470001
2019-08-07,102.099998
2019-08-08,104.220001
2019-08-09,103.839996
2019-08-12,102.41999799999999
2019-08-13,105.660004
2019-08-14,101.66999799999999
2019-08-15,103.0
2019-08-16,104.599998
2019-08-19,105.25
2019-08-20,107.0
2019-08-21,108.040001
2019-08-22,106.660004
2019-08-23,104.940002
2019-08-26,106.43
2019-08-27,108.41999799999999
2019-08-28,111.059998
2019-08-29,113.489998
2019-08-30,113.400002
2019-09-03,109.0
2019-09-04,108.839996
2019-09-05,112.769997
2019-09-06,113.199997
2019-09-09,112.0
2019-09-10,105.940002
2019-09-11,106.309998
2019-09-12,108.870003
2019-09-13,110.459999
2019-09-16,110.110001
2019-09-17,110.699997
2019-09-18,110.879997
2019-09-19,113.110001
2019-09-20,111.389999
2019-09-23,113.0
2019-09-24,111.550003
2019-09-25,112.08000200000001
2019-09-26,113.660004
2019-09-27,106.209999
2019-09-30,110.760002
2019-10-01,111.220001
2019-10-02,110.389999
2019-10-03,112.910004
2019-10-04,114.07
2019-10-07,114.25
2019-10-08,109.58000200000001
2019-10-09,110.870003
2019-10-10,112.650002
2019-10-11,112.720001
2019-10-14,112.879997
2019-10-15,116.290001
2019-10-16,113.739998
2019-10-17,114.900002
2019-10-18,113.82
2019-10-21,116.559998
2019-10-22,108.379997
2019-10-23,112.43
2019-10-24,120.230003
2019-10-25,120.900002
2019-10-28,121.339996
2019-10-29,121.0
2019-10-30,122.639999
2019-10-31,122.059998
2019-11-01,119.620003
2019-11-04,121.93
2019-11-05,122.150002
2019-11-06,120.970001
2019-11-07,123.629997
2019-11-08,120.43
2019-11-11,120.93
2019-11-12,119.68
2019-11-13,122.440002
2019-11-14,121.489998
2019-11-15,121.470001
2019-11-18,122.089996
2019-11-19,121.970001
2019-11-20,118.690002
2019-11-21,118.260002
2019-11-22,119.139999
2019-11-25,122.720001
2019-11-26,124.400002
2019-11-27,124.260002
2019-11-29,121.08000200000001
2019-12-02,122.25
2019-12-03,120.010002
2019-12-04,119.849998
2019-12-05,122.029999
2019-12-06,120.790001
2019-12-09,120.940002
2019-12-10,120.41999799999999
2019-12-11,121.730003
2019-12-12,122.33000200000001
2019-12-13,123.199997
2019-12-16,122.760002
2019-12-17,125.059998
2019-12-18,127.519997
2019-12-19,122.980003
2019-12-20,123.739998
2019-12-23,124.959999
2019-12-24,124.699997
2019-12-26,125.0
2019-12-27,124.0
2019-12-30,123.0
2019-12-31,121.25
2020-01-02,127.25
2020-01-03,126.160004
2020-01-06,128.080002
2020-01-07,129.100006
2020-01-08,130.809998
2020-01-09,133.639999
2020-01-10,131.119995
2020-01-13,134.71000700000002
2020-01-14,136.83999599999999
2020-01-15,138.479996
2020-01-16,140.75
2020-01-17,135.75
2020-01-21,132.179993
2020-01-22,133.16000400000001
2020-01-23,129.009995
2020-01-24,124.610001
2020-01-27,121.949997
2020-01-28,129.080002
2020-01-29,129.190002
2020-01-30,123.43
2020-01-31,121.550003
2020-02-03,127.690002
2020-02-04,132.990005
2020-02-05,131.559998
2020-02-06,133.96000700000002
2020-02-07,134.419998
2020-02-10,135.190002
2020-02-11,138.08999599999999
2020-02-12,138.479996
2020-02-13,138.850006
2020-02-14,141.529999
2020-02-18,138.970001
2020-02-19,141.759995
2020-02-20,137.66000400000001
2020-02-21,137.809998
2020-02-24,134.779999
2020-02-25,134.470001
2020-02-26,133.75
2020-02-27,132.630005
2020-02-28,127.889999
2020-03-02,134.470001
2020-03-03,134.199997
2020-03-04,134.58999599999999
2020-03-05,134.21000700000002
2020-03-06,128.830002
2020-03-09,127.120003
2020-03-10,128.309998
2020-03-11,126.690002
2020-03-12,116.860001
2020-03-13,122.08000200000001
2020-03-16,114.650002
2020-03-17,117.199997
2020-03-18,111.07
2020-03-19,110.41999799999999
2020-03-20,108.720001
2020-03-23,103.849998
2020-03-24,117.699997
2020-03-25,124.440002
2020-03-26,125.199997
2020-03-27,112.699997
2020-03-30,109.0
2020-03-31,108.239998
2020-04-01,104.739998
2020-04-02,107.910004
2020-04-03,106.510002
2020-04-06,111.0
2020-04-07,115.309998
2020-04-08,112.540001
2020-04-09,115.739998
2020-04-13,117.089996
2020-04-14,118.309998
2020-04-15,115.150002
2020-04-16,110.540001
2020-04-17,112.480003
2020-04-20,109.370003
2020-04-21,113.129997
2020-04-22,113.779999
2020-04-23,110.690002
2020-04-24,110.150002
2020-04-27,120.040001
2020-04-28,120.290001
2020-04-29,127.16999799999999
2020-04-30,127.660004
2020-05-01,120.110001
2020-05-04,118.349998
2020-05-05,123.25
2020-05-06,123.050003
2020-05-07,123.720001
2020-05-08,127.650002
