Date,WPG
2019-04-25,4.42
2019-04-26,4.62
2019-04-29,4.51
2019-04-30,4.45
2019-05-01,4.42
2019-05-02,4.39
2019-05-03,4.77
2019-05-06,4.86
2019-05-07,4.77
2019-05-08,4.73
2019-05-09,4.7
2019-05-10,4.75
2019-05-13,4.72
2019-05-14,4.83
2019-05-15,4.95
2019-05-16,4.85
2019-05-17,4.88
2019-05-20,4.56
2019-05-21,4.64
2019-05-22,4.46
2019-05-23,4.46
2019-05-24,4.64
2019-05-28,4.5
2019-05-29,4.34
2019-05-30,4.42
2019-05-31,4.1
2019-06-03,4.05
2019-06-04,4.08
2019-06-05,4.05
2019-06-06,3.99
2019-06-07,4.05
2019-06-10,4.21
2019-06-11,4.16
2019-06-12,4.2
2019-06-13,4.29
2019-06-14,3.97
2019-06-17,4.04
2019-06-18,4.17
2019-06-19,4.1
2019-06-20,4.03
2019-06-21,3.96
2019-06-24,3.64
2019-06-25,3.51
2019-06-26,3.48
2019-06-27,3.73
2019-06-28,3.82
2019-07-01,3.74
2019-07-02,3.75
2019-07-03,3.81
2019-07-05,3.85
2019-07-08,3.9
2019-07-09,3.87
2019-07-10,3.83
2019-07-11,3.75
2019-07-12,3.69
2019-07-15,3.66
2019-07-16,3.74
2019-07-17,3.64
2019-07-18,3.55
2019-07-19,3.36
2019-07-22,3.36
2019-07-23,3.46
2019-07-24,3.46
2019-07-25,3.54
2019-07-26,3.58
2019-07-29,3.59
2019-07-30,3.71
2019-07-31,3.63
2019-08-01,3.5
2019-08-02,3.58
2019-08-05,3.54
2019-08-06,3.54
2019-08-07,3.62
2019-08-08,3.65
2019-08-09,3.6
2019-08-12,3.62
2019-08-13,3.54
2019-08-14,3.27
2019-08-15,3.2
2019-08-16,3.28
2019-08-19,3.37
2019-08-20,3.24
2019-08-21,3.31
2019-08-22,3.38
2019-08-23,3.3
2019-08-26,3.39
2019-08-27,3.3
2019-08-28,3.37
2019-08-29,3.49
2019-08-30,3.23
2019-09-03,3.2
2019-09-04,3.32
2019-09-05,3.38
2019-09-06,3.45
2019-09-09,3.8
2019-09-10,4.15
2019-09-11,4.4
2019-09-12,4.18
2019-09-13,3.95
2019-09-16,4.03
2019-09-17,3.95
2019-09-18,3.9
2019-09-19,4.01
2019-09-20,4.0
2019-09-23,4.02
2019-09-24,4.06
2019-09-25,4.1
2019-09-26,4.26
2019-09-27,4.19
2019-09-30,4.14
2019-10-01,3.95
2019-10-02,3.88
2019-10-03,3.85
2019-10-04,3.83
2019-10-07,3.87
2019-10-08,3.73
2019-10-09,3.65
2019-10-10,3.68
2019-10-11,3.86
2019-10-14,3.89
2019-10-15,4.0
2019-10-16,4.1
2019-10-17,4.12
2019-10-18,4.07
2019-10-21,4.24
2019-10-22,4.39
2019-10-23,4.45
2019-10-24,4.34
2019-10-25,4.45
2019-10-28,4.36
2019-10-29,4.42
2019-10-30,4.32
2019-10-31,4.22
2019-11-01,4.41
2019-11-04,4.52
2019-11-05,4.57
2019-11-06,4.5
2019-11-07,4.5
2019-11-08,4.33
2019-11-11,4.38
2019-11-12,4.33
2019-11-13,4.3
2019-11-14,4.41
2019-11-15,4.41
2019-11-18,4.38
2019-11-19,4.22
2019-11-20,4.16
2019-11-21,4.18
2019-11-22,4.13
2019-11-25,4.3
2019-11-26,4.33
2019-11-27,4.46
2019-11-29,4.16
2019-12-02,4.14
2019-12-03,3.88
2019-12-04,3.8
2019-12-05,3.59
2019-12-06,3.76
2019-12-09,3.87
2019-12-10,3.9
2019-12-11,3.73
2019-12-12,3.65
2019-12-13,3.59
2019-12-16,3.57
2019-12-17,3.64
2019-12-18,3.68
2019-12-19,3.66
2019-12-20,3.63
2019-12-23,3.52
2019-12-24,3.53
2019-12-26,3.55
2019-12-27,3.54
2019-12-30,3.57
2019-12-31,3.64
2020-01-02,3.41
2020-01-03,3.46
2020-01-06,3.53
2020-01-07,3.55
2020-01-08,3.57
2020-01-09,3.58
2020-01-10,3.51
2020-01-13,3.59
2020-01-14,3.66
2020-01-15,3.74
2020-01-16,3.7
2020-01-17,3.72
2020-01-21,3.68
2020-01-22,3.75
2020-01-23,3.73
2020-01-24,3.36
2020-01-27,3.19
2020-01-28,3.23
2020-01-29,3.27
2020-01-30,3.11
2020-01-31,3.01
2020-02-03,3.03
2020-02-04,3.09
2020-02-05,3.18
2020-02-06,3.25
2020-02-07,2.94
2020-02-10,3.02
2020-02-11,2.9
2020-02-12,2.96
2020-02-13,2.86
2020-02-14,2.67
2020-02-18,2.82
2020-02-19,2.69
2020-02-20,2.77
2020-02-21,2.72
2020-02-24,2.6
2020-02-25,2.41
2020-02-26,2.26
2020-02-27,2.5
2020-02-28,2.75
2020-03-02,2.5
2020-03-03,2.57
2020-03-04,2.62
2020-03-05,2.5
2020-03-06,2.33
2020-03-09,1.98
2020-03-10,2.15
2020-03-11,1.77
2020-03-12,1.39
2020-03-13,1.7
2020-03-16,1.31
2020-03-17,1.32
2020-03-18,1.15
2020-03-19,1.41
2020-03-20,1.16
2020-03-23,1.09
2020-03-24,1.2
2020-03-25,1.21
2020-03-26,1.1
2020-03-27,1.03
2020-03-30,0.851
2020-03-31,0.805
2020-04-01,0.621
2020-04-02,0.598
2020-04-03,0.623
2020-04-06,0.73
2020-04-07,0.81
2020-04-08,0.84
2020-04-09,0.999
2020-04-13,0.865
2020-04-14,0.941
2020-04-15,0.8
2020-04-16,0.75
2020-04-17,0.76
2020-04-20,0.7
2020-04-21,0.7
2020-04-22,0.665
2020-04-23,0.692
2020-04-24,0.69
2020-04-27,0.813
2020-04-28,0.84
2020-04-29,0.98
2020-04-30,0.86
2020-05-01,0.747
2020-05-04,0.739
2020-05-05,0.72
2020-05-06,0.69
2020-05-07,0.715
2020-05-08,0.723
