Date,GL
1982-09-07,3.574074
1982-09-08,3.574074
1982-09-09,3.6481480000000004
1982-09-10,3.6851849999999997
1982-09-13,3.703704
1982-09-14,3.703704
1982-09-15,3.7407410000000003
1982-09-16,3.7407410000000003
1982-09-17,3.666667
1982-09-20,3.611111
1982-09-21,3.62963
1982-09-22,3.7407410000000003
1982-09-23,3.6851849999999997
1982-09-24,3.703704
1982-09-27,3.666667
1982-09-28,3.6481480000000004
1982-09-29,3.592592
1982-09-30,3.703704
1982-10-01,3.666667
1982-10-04,3.62963
1982-10-05,3.6851849999999997
1982-10-06,3.6851849999999997
1982-10-07,3.8518519999999996
1982-10-08,4.0
1982-10-11,4.296296
1982-10-12,4.203704
1982-10-13,4.444445
1982-10-14,4.3333330000000005
1982-10-15,4.203704
1982-10-18,4.1666669999999995
1982-10-19,4.1666669999999995
1982-10-20,4.185185
1982-10-21,4.277778
1982-10-22,4.240741000000001
1982-10-25,4.185185
1982-10-26,4.185185
1982-10-27,4.185185
1982-10-28,4.222222
1982-10-29,4.092593
1982-11-01,4.0
1982-11-02,4.0740739999999995
1982-11-03,4.185185
1982-11-04,4.148148
1982-11-05,4.148148
1982-11-08,4.037037000000001
1982-11-09,4.370369999999999
1982-11-10,4.407407
1982-11-11,4.296296
1982-11-12,4.3333330000000005
1982-11-15,4.370369999999999
1982-11-16,4.222222
1982-11-17,4.277778
1982-11-18,4.259258999999999
1982-11-19,4.240741000000001
1982-11-22,4.296296
1982-11-23,4.259258999999999
1982-11-24,4.240741000000001
1982-11-26,4.185185
1982-11-29,4.277778
1982-11-30,4.277778
1982-12-01,4.277778
1982-12-02,4.296296
1982-12-03,4.277778
1982-12-06,4.314815
1982-12-07,4.203704
1982-12-08,4.240741000000001
1982-12-09,4.277778
1982-12-10,4.277778
1982-12-13,4.240741000000001
1982-12-14,4.222222
1982-12-15,4.185185
1982-12-16,4.148148
1982-12-17,4.0740739999999995
1982-12-20,4.0
1982-12-21,4.018518
1982-12-22,4.0
1982-12-23,4.0
1982-12-27,3.981482
1982-12-28,3.981482
1982-12-29,3.925926
1982-12-30,3.87037
1982-12-31,3.87037
1983-01-03,3.8518519999999996
1983-01-04,3.907408
1983-01-05,3.981482
1983-01-06,4.055555
1983-01-07,4.148148
1983-01-10,4.277778
1983-01-11,4.277778
1983-01-12,4.277778
1983-01-13,4.240741000000001
1983-01-14,4.240741000000001
1983-01-17,4.259258999999999
1983-01-18,4.277778
1983-01-19,4.259258999999999
1983-01-20,4.259258999999999
1983-01-21,4.185185
1983-01-24,4.0
1983-01-25,3.962963
1983-01-26,3.925926
1983-01-27,3.925926
1983-01-28,3.8518519999999996
1983-01-31,3.87037
1983-02-01,3.907408
1983-02-02,3.888889
1983-02-03,3.8518519999999996
1983-02-04,3.777778
1983-02-07,3.981482
1983-02-08,3.981482
1983-02-09,4.0
1983-02-10,4.0
1983-02-11,3.981482
1983-02-14,3.9444440000000003
1983-02-15,4.0
1983-02-16,4.0
1983-02-17,4.037037000000001
1983-02-18,4.0740739999999995
1983-02-22,4.0740739999999995
1983-02-23,4.277778
1983-02-24,4.314815
1983-02-25,4.259258999999999
1983-02-28,4.259258999999999
1983-03-01,4.259258999999999
1983-03-02,4.203704
1983-03-03,4.259258999999999
1983-03-04,4.370369999999999
1983-03-07,4.314815
1983-03-08,4.185185
1983-03-09,4.222222
1983-03-10,4.185185
1983-03-11,4.185185
1983-03-14,4.129630000000001
1983-03-15,4.148148
1983-03-16,4.296296
1983-03-17,4.222222
1983-03-18,4.185185
1983-03-21,4.203704
1983-03-22,4.277778
1983-03-23,4.370369999999999
1983-03-24,4.611111
1983-03-25,4.592593
1983-03-28,4.629630000000001
1983-03-29,4.611111
1983-03-30,4.685185
1983-03-31,4.722222
1983-04-04,4.796296
1983-04-05,4.814815
1983-04-06,4.740741000000001
1983-04-07,4.518518
1983-04-08,4.444445
1983-04-11,4.555555
1983-04-12,4.555555
1983-04-13,4.518518
1983-04-14,4.5740739999999995
1983-04-15,4.537037000000001
1983-04-18,4.648148
1983-04-19,4.8333330000000005
1983-04-20,5.018518
1983-04-21,5.222222
1983-04-22,4.9259260000000005
1983-04-25,4.9259260000000005
1983-04-26,4.888889
1983-04-27,4.851852
1983-04-28,4.814815
1983-04-29,4.944445
1983-05-02,4.814815
1983-05-03,4.888889
1983-05-04,4.962962999999999
1983-05-05,4.981482
1983-05-06,5.0
1983-05-09,5.148148
1983-05-10,5.240741000000001
1983-05-11,5.203704
1983-05-12,4.962962999999999
1983-05-13,5.0740739999999995
1983-05-16,4.944445
1983-05-17,5.0
1983-05-18,4.962962999999999
1983-05-19,4.962962999999999
1983-05-20,5.037037000000001
1983-05-23,5.018518
1983-05-24,5.0
1983-05-25,5.037037000000001
1983-05-26,5.037037000000001
1983-05-27,5.037037000000001
1983-05-31,4.981482
1983-06-01,4.8333330000000005
1983-06-02,4.870369999999999
1983-06-03,4.888889
1983-06-06,4.962962999999999
1983-06-07,5.018518
1983-06-08,5.018518
1983-06-09,5.018518
1983-06-10,5.0
1983-06-13,5.0
1983-06-14,5.0
1983-06-15,5.0
1983-06-16,5.037037000000001
1983-06-17,4.962962999999999
1983-06-20,4.944445
1983-06-21,4.888889
1983-06-22,4.9259260000000005
1983-06-23,4.9259260000000005
1983-06-24,4.9259260000000005
1983-06-27,4.9259260000000005
1983-06-28,4.888889
1983-06-29,4.9259260000000005
1983-06-30,4.944445
1983-07-01,4.981482
1983-07-05,4.981482
1983-07-06,4.981482
1983-07-07,4.944445
1983-07-08,4.888889
1983-07-11,4.944445
1983-07-12,4.9259260000000005
1983-07-13,4.9259260000000005
1983-07-14,4.962962999999999
1983-07-15,4.962962999999999
1983-07-18,4.9259260000000005
1983-07-19,4.962962999999999
1983-07-20,5.0
1983-07-21,4.981482
1983-07-22,5.055555
1983-07-25,5.111111
1983-07-26,5.185185
1983-07-27,5.185185
1983-07-28,5.148148
1983-07-29,5.111111
1983-08-01,5.129630000000001
1983-08-02,5.092593
1983-08-03,5.111111
1983-08-04,5.0740739999999995
1983-08-05,5.129630000000001
1983-08-08,5.1666669999999995
1983-08-09,5.129630000000001
1983-08-10,5.129630000000001
1983-08-11,5.1666669999999995
1983-08-12,5.148148
1983-08-15,5.111111
1983-08-16,5.111111
1983-08-17,5.0740739999999995
1983-08-18,5.092593
1983-08-19,5.0740739999999995
1983-08-22,5.037037000000001
1983-08-23,4.962962999999999
1983-08-24,4.944445
1983-08-25,4.907407
1983-08-26,4.944445
1983-08-29,4.944445
1983-08-30,4.981482
1983-08-31,4.944445
1983-09-01,4.9259260000000005
1983-09-02,4.907407
1983-09-06,4.888889
1983-09-07,4.981482
1983-09-08,5.0
1983-09-09,5.0
1983-09-12,4.962962999999999
1983-09-13,4.981482
1983-09-14,5.037037000000001
1983-09-15,5.037037000000001
1983-09-16,5.018518
1983-09-19,5.037037000000001
1983-09-20,5.222222
1983-09-21,5.222222
1983-09-22,5.203704
1983-09-23,5.240741000000001
1983-09-26,5.240741000000001
1983-09-27,5.277778
1983-09-28,5.222222
1983-09-29,5.222222
1983-09-30,5.185185
1983-10-03,5.037037000000001
1983-10-04,5.1666669999999995
1983-10-05,5.185185
1983-10-06,5.296296
1983-10-07,5.388889
1983-10-10,5.481482
1983-10-11,5.537037000000001
1983-10-12,5.444445
1983-10-13,5.4259260000000005
1983-10-14,5.444445
1983-10-17,5.592593
1983-10-18,5.592593
1983-10-19,5.592593
1983-10-20,5.537037000000001
1983-10-21,5.555555
1983-10-24,5.611111
1983-10-25,5.6666669999999995
1983-10-26,5.6666669999999995
1983-10-27,5.592593
1983-10-28,5.592593
1983-10-31,5.444445
1983-11-01,5.555555
1983-11-02,5.777778
1983-11-03,5.888889
1983-11-04,5.888889
1983-11-07,6.0
1983-11-08,6.129630000000001
1983-11-09,6.185185
1983-11-10,6.185185
1983-11-11,6.018518
1983-11-14,6.240741000000001
1983-11-15,6.259258999999999
1983-11-16,6.314815
1983-11-17,6.3333330000000005
1983-11-18,6.3333330000000005
1983-11-21,6.370369999999999
1983-11-22,6.259258999999999
1983-11-23,6.259258999999999
1983-11-25,6.259258999999999
1983-11-28,6.4259260000000005
1983-11-29,6.481482
1983-11-30,6.592592999999999
1983-12-01,6.611111
1983-12-02,6.611111
1983-12-05,6.592592999999999
1983-12-06,6.629630000000001
1983-12-07,6.648148
1983-12-08,6.592592999999999
1983-12-09,6.518518
1983-12-12,6.462962999999999
1983-12-13,6.296296
1983-12-14,6.1666669999999995
1983-12-15,6.148148
1983-12-16,6.148148
1983-12-19,6.148148
1983-12-20,6.277778
1983-12-21,6.240741000000001
1983-12-22,6.3333330000000005
1983-12-23,6.314815
1983-12-27,6.370369999999999
1983-12-28,6.3333330000000005
1983-12-29,6.277778
1983-12-30,6.3333330000000005
1984-01-03,6.4259260000000005
1984-01-04,6.481482
1984-01-05,6.5
1984-01-06,6.5
1984-01-09,6.481482
1984-01-10,6.5
1984-01-11,6.4259260000000005
1984-01-12,6.370369999999999
1984-01-13,6.370369999999999
1984-01-16,6.4259260000000005
1984-01-17,6.3333330000000005
1984-01-18,6.240741000000001
1984-01-19,6.296296
1984-01-20,6.314815
1984-01-23,6.185185
1984-01-24,6.111111
1984-01-25,6.203704
1984-01-26,6.296296
1984-01-27,6.370369999999999
1984-01-30,6.296296
1984-01-31,6.222222
1984-02-01,6.222222
1984-02-02,6.129630000000001
1984-02-03,6.222222
1984-02-06,6.185185
1984-02-07,6.111111
1984-02-08,6.0
1984-02-09,5.907407
1984-02-10,5.962962999999999
1984-02-13,5.888889
1984-02-14,5.888889
1984-02-15,5.777778
1984-02-16,5.481482
1984-02-17,5.537037000000001
1984-02-21,5.537037000000001
1984-02-22,5.611111
1984-02-23,5.592593
1984-02-24,5.629630000000001
1984-02-27,5.759258999999999
1984-02-28,5.777778
1984-02-29,5.777778
1984-03-01,5.9259260000000005
1984-03-02,6.0
1984-03-05,6.018518
1984-03-06,5.962962999999999
1984-03-07,5.962962999999999
1984-03-08,5.888889
1984-03-09,5.814815
1984-03-12,5.851852
1984-03-13,5.9259260000000005
1984-03-14,5.851852
1984-03-15,5.9259260000000005
1984-03-16,5.9259260000000005
1984-03-19,5.888889
1984-03-20,5.8333330000000005
1984-03-21,5.8333330000000005
1984-03-22,5.851852
1984-03-23,5.888889
1984-03-26,5.888889
1984-03-27,5.8333330000000005
1984-03-28,5.962962999999999
1984-03-29,5.9259260000000005
1984-03-30,5.8333330000000005
1984-04-02,5.907407
1984-04-03,5.907407
1984-04-04,5.907407
1984-04-05,5.851852
1984-04-06,5.777778
1984-04-09,5.851852
1984-04-10,6.037037000000001
1984-04-11,6.018518
1984-04-12,6.018518
1984-04-13,6.037037000000001
1984-04-16,6.111111
1984-04-17,6.259258999999999
1984-04-18,6.111111
1984-04-19,6.0
1984-04-23,5.8333330000000005
1984-04-24,5.777778
1984-04-25,5.8333330000000005
1984-04-26,5.851852
1984-04-27,5.9259260000000005
1984-04-30,6.0
1984-05-01,6.018518
1984-05-02,6.129630000000001
1984-05-03,6.148148
1984-05-04,6.129630000000001
1984-05-07,6.148148
1984-05-08,6.148148
1984-05-09,6.259258999999999
1984-05-10,6.370369999999999
1984-05-11,6.351852
1984-05-14,6.3333330000000005
1984-05-15,6.481482
1984-05-16,6.444445
1984-05-17,6.370369999999999
1984-05-18,6.3333330000000005
1984-05-21,6.314815
1984-05-22,6.222222
1984-05-23,6.0740739999999995
1984-05-24,5.888889
1984-05-25,5.851852
1984-05-29,5.814815
1984-05-30,2.907408
1984-05-31,2.944444
1984-06-01,2.981482
1984-06-04,3.055556
1984-06-05,3.0370369999999998
1984-06-06,3.018518
1984-06-07,3.055556
1984-06-08,3.055556
1984-06-11,3.092592
1984-06-12,3.092592
1984-06-13,3.1851849999999997
1984-06-14,3.12963
1984-06-15,3.1851849999999997
1984-06-18,3.518518
1984-06-19,3.481482
1984-06-20,3.5
1984-06-21,3.462963
1984-06-22,3.407408
1984-06-25,3.240741
1984-06-26,3.407408
1984-06-27,3.3518519999999996
1984-06-28,3.388889
1984-06-29,3.3148150000000003
1984-07-02,3.222222
1984-07-03,3.1851849999999997
1984-07-05,3.148148
1984-07-06,3.111111
1984-07-09,3.12963
1984-07-10,3.222222
1984-07-11,3.259259
1984-07-12,3.296296
1984-07-13,3.37037
1984-07-16,3.37037
1984-07-17,3.407408
1984-07-18,3.407408
1984-07-19,3.481482
1984-07-20,3.4444440000000003
1984-07-23,3.537037
1984-07-24,3.462963
1984-07-25,3.4444440000000003
1984-07-26,3.518518
1984-07-27,3.592592
1984-07-30,3.5555559999999997
1984-07-31,3.6481480000000004
1984-08-01,3.777778
1984-08-02,3.833333
1984-08-03,3.925926
1984-08-06,4.0740739999999995
1984-08-07,3.981482
1984-08-08,3.8518519999999996
1984-08-09,3.8518519999999996
1984-08-10,3.8518519999999996
1984-08-13,3.7407410000000003
1984-08-14,3.7592589999999997
1984-08-15,3.666667
1984-08-16,3.703704
1984-08-17,3.777778
1984-08-20,3.8518519999999996
1984-08-21,3.907408
1984-08-22,3.9444440000000003
1984-08-23,4.0740739999999995
1984-08-24,4.148148
1984-08-27,4.0740739999999995
1984-08-28,4.129630000000001
1984-08-29,4.148148
1984-08-30,4.148148
1984-08-31,4.185185
1984-09-04,4.111111
1984-09-05,4.037037000000001
1984-09-06,4.092593
1984-09-07,4.0740739999999995
1984-09-10,4.0740739999999995
1984-09-11,4.037037000000001
1984-09-12,3.9444440000000003
1984-09-13,4.0
1984-09-14,4.037037000000001
1984-09-17,4.129630000000001
1984-09-18,4.018518
1984-09-19,4.092593
1984-09-20,4.0740739999999995
1984-09-21,4.111111
1984-09-24,4.185185
1984-09-25,4.314815
1984-09-26,4.3333330000000005
1984-09-27,4.4259260000000005
1984-09-28,4.351852
1984-10-01,4.3333330000000005
1984-10-02,4.277778
1984-10-03,4.296296
1984-10-04,4.222222
1984-10-05,4.351852
1984-10-08,4.3333330000000005
1984-10-09,4.351852
1984-10-10,4.388889
1984-10-11,4.555555
1984-10-12,4.703704
1984-10-15,4.611111
1984-10-16,4.5
1984-10-17,4.5740739999999995
1984-10-18,4.777778
1984-10-19,4.888889
1984-10-22,4.888889
1984-10-23,4.8333330000000005
1984-10-24,4.851852
1984-10-25,4.814815
1984-10-26,4.814815
1984-10-29,4.740741000000001
1984-10-30,4.703704
1984-10-31,4.796296
1984-11-01,4.888889
1984-11-02,5.0
1984-11-05,5.055555
1984-11-06,4.981482
1984-11-07,4.907407
1984-11-08,4.777778
1984-11-09,4.648148
1984-11-12,4.592593
1984-11-13,4.518518
1984-11-14,4.5740739999999995
1984-11-15,4.592593
1984-11-16,4.629630000000001
1984-11-19,4.370369999999999
1984-11-20,4.259258999999999
1984-11-21,4.277778
1984-11-23,4.4259260000000005
1984-11-26,4.555555
1984-11-27,4.611111
1984-11-28,4.685185
1984-11-29,4.611111
1984-11-30,4.5740739999999995
1984-12-03,4.648148
1984-12-04,4.5740739999999995
1984-12-05,4.5740739999999995
