Date,NYT
1982-11-15,4.34375
1982-11-16,4.25
1982-11-17,4.40625
1982-11-18,4.375
1982-11-19,4.375
1982-11-22,4.2916669999999995
1982-11-23,4.2083330000000005
1982-11-24,4.1770830000000005
1982-11-26,4.1875
1982-11-29,4.3125
1982-11-30,4.4375
1982-12-01,4.65625
1982-12-02,4.75
1982-12-03,4.6875
1982-12-06,4.6770830000000005
1982-12-07,4.71875
1982-12-08,4.65625
1982-12-09,4.7083330000000005
1982-12-10,4.71875
1982-12-13,4.6875
1982-12-14,4.65625
1982-12-15,4.5729169999999995
1982-12-16,4.5625
1982-12-17,4.65625
1982-12-20,4.5729169999999995
1982-12-21,4.4270830000000005
1982-12-22,4.59375
1982-12-23,4.6458330000000005
1982-12-27,4.71875
1982-12-28,4.75
1982-12-29,4.71875
1982-12-30,4.75
1982-12-31,4.7604169999999995
1983-01-03,4.71875
1983-01-04,4.7604169999999995
1983-01-05,4.75
1983-01-06,4.7604169999999995
1983-01-07,4.71875
1983-01-10,4.71875
1983-01-11,4.75
1983-01-12,4.75
1983-01-13,4.78125
1983-01-14,4.78125
1983-01-17,4.78125
1983-01-18,4.7916669999999995
1983-01-19,4.7604169999999995
1983-01-20,4.8125
1983-01-21,4.8229169999999995
1983-01-24,4.6875
1983-01-25,4.75
1983-01-26,4.7395830000000005
1983-01-27,4.71875
1983-01-28,4.7083330000000005
1983-01-31,4.65625
1983-02-01,4.625
1983-02-02,4.5
1983-02-03,4.5729169999999995
1983-02-04,4.6458330000000005
1983-02-07,4.6875
1983-02-08,4.75
1983-02-09,4.78125
1983-02-10,4.84375
1983-02-11,5.0104169999999995
1983-02-14,5.0416669999999995
1983-02-15,5.1875
1983-02-16,5.15625
1983-02-17,5.3229169999999995
1983-02-18,5.34375
1983-02-22,5.2604169999999995
1983-02-23,5.40625
1983-02-24,5.5104169999999995
1983-02-25,5.625
1983-02-28,5.625
1983-03-01,5.6145830000000005
1983-03-02,5.65625
1983-03-03,5.78125
1983-03-04,5.7395830000000005
1983-03-07,5.6875
1983-03-08,5.65625
1983-03-09,5.59375
1983-03-10,5.5104169999999995
1983-03-11,5.40625
1983-03-14,5.4583330000000005
1983-03-15,5.5625
1983-03-16,5.59375
1983-03-17,5.53125
1983-03-18,5.53125
1983-03-21,5.5625
1983-03-22,5.5416669999999995
1983-03-23,5.53125
1983-03-24,5.53125
1983-03-25,5.53125
1983-03-28,5.5416669999999995
1983-03-29,5.5625
1983-03-30,5.53125
1983-03-31,5.5104169999999995
1983-04-04,5.40625
1983-04-05,5.4375
1983-04-06,5.4583330000000005
1983-04-07,5.46875
1983-04-08,5.5104169999999995
1983-04-11,5.5625
1983-04-12,5.5729169999999995
1983-04-13,5.5729169999999995
1983-04-14,5.6770830000000005
1983-04-15,5.8229169999999995
1983-04-18,5.8229169999999995
1983-04-19,5.84375
1983-04-20,5.875
1983-04-21,5.90625
1983-04-22,5.8958330000000005
1983-04-25,5.8229169999999995
1983-04-26,5.7395830000000005
1983-04-27,5.7604169999999995
1983-04-28,5.6145830000000005
1983-04-29,5.59375
1983-05-02,5.5104169999999995
1983-05-03,5.375
1983-05-04,5.6770830000000005
1983-05-05,5.9583330000000005
1983-05-06,6.0104169999999995
1983-05-09,6.2291669999999995
1983-05-10,6.2083330000000005
1983-05-11,6.375
1983-05-12,6.5104169999999995
1983-05-13,6.4583330000000005
1983-05-16,6.3229169999999995
1983-05-17,6.3229169999999995
1983-05-18,6.375
1983-05-19,6.34375
1983-05-20,6.3958330000000005
1983-05-23,6.4375
1983-05-24,6.59375
1983-05-25,6.59375
1983-05-26,6.5416669999999995
1983-05-27,6.53125
1983-05-31,6.53125
1983-06-01,6.4375
1983-06-02,6.4270830000000005
1983-06-03,6.4791669999999995
1983-06-06,6.4895830000000005
1983-06-07,6.5104169999999995
1983-06-08,6.375
1983-06-09,6.34375
1983-06-10,6.34375
1983-06-13,6.40625
1983-06-14,6.53125
1983-06-15,6.65625
1983-06-16,6.625
1983-06-17,6.7604169999999995
1983-06-20,6.90625
1983-06-21,6.9791669999999995
1983-06-22,7.1458330000000005
1983-06-23,7.03125
1983-06-24,7.03125
1983-06-27,7.0104169999999995
1983-06-28,6.7604169999999995
1983-06-29,6.65625
1983-06-30,6.6458330000000005
1983-07-01,6.7604169999999995
1983-07-05,6.53125
1983-07-06,6.5729169999999995
1983-07-07,6.8125
1983-07-08,6.7916669999999995
1983-07-11,6.78125
1983-07-12,6.7604169999999995
1983-07-13,6.5729169999999995
1983-07-14,6.59375
1983-07-15,6.5416669999999995
1983-07-18,6.4583330000000005
1983-07-19,6.3229169999999995
1983-07-20,6.4583330000000005
1983-07-21,6.5104169999999995
1983-07-22,6.53125
1983-07-25,6.65625
1983-07-26,6.9583330000000005
1983-07-27,6.9583330000000005
1983-07-28,6.8125
1983-07-29,6.7291669999999995
1983-08-01,6.5416669999999995
1983-08-02,6.5625
1983-08-03,6.59375
1983-08-04,6.65625
1983-08-05,6.65625
1983-08-08,6.5729169999999995
1983-08-09,6.5104169999999995
1983-08-10,6.625
1983-08-11,6.6875
1983-08-12,6.6875
1983-08-15,6.8333330000000005
1983-08-16,6.875
1983-08-17,6.875
1983-08-18,6.8333330000000005
1983-08-19,6.84375
1983-08-22,6.9895830000000005
1983-08-23,6.8333330000000005
1983-08-24,6.7604169999999995
1983-08-25,6.7083330000000005
1983-08-26,6.65625
1983-08-29,6.625
1983-08-30,6.5104169999999995
1983-08-31,6.5729169999999995
1983-09-01,6.625
1983-09-02,6.6875
1983-09-06,6.84375
1983-09-07,6.9583330000000005
1983-09-08,6.90625
1983-09-09,7.0104169999999995
1983-09-12,7.09375
1983-09-13,7.09375
1983-09-14,7.15625
1983-09-15,7.125
1983-09-16,7.03125
1983-09-19,7.3125
1983-09-20,7.40625
1983-09-21,7.2291669999999995
1983-09-22,7.09375
1983-09-23,7.0104169999999995
1983-09-26,6.90625
1983-09-27,6.9895830000000005
1983-09-28,7.0104169999999995
1983-09-29,6.9791669999999995
1983-09-30,6.8958330000000005
1983-10-03,7.03125
1983-10-04,7.1458330000000005
1983-10-05,7.1458330000000005
1983-10-06,7.34375
1983-10-07,7.2291669999999995
1983-10-10,7.28125
1983-10-11,7.34375
1983-10-12,7.4375
1983-10-13,7.40625
1983-10-14,7.4791669999999995
1983-10-17,7.5833330000000005
1983-10-18,7.2604169999999995
1983-10-19,7.125
1983-10-20,7.28125
1983-10-21,7.28125
1983-10-24,7.15625
1983-10-25,7.125
1983-10-26,7.0833330000000005
1983-10-27,7.0104169999999995
1983-10-28,6.9791669999999995
1983-10-31,6.9375
1983-11-01,6.8958330000000005
1983-11-02,7.0104169999999995
1983-11-03,6.9791669999999995
1983-11-04,7.0104169999999995
1983-11-07,7.0104169999999995
1983-11-08,7.0104169999999995
1983-11-09,7.0833330000000005
1983-11-10,7.0416669999999995
1983-11-11,7.15625
1983-11-14,7.2916669999999995
1983-11-15,7.5104169999999995
1983-11-16,7.4895830000000005
1983-11-17,7.3958330000000005
1983-11-18,7.28125
1983-11-21,7.2604169999999995
1983-11-22,7.28125
1983-11-23,7.2916669999999995
1983-11-25,7.15625
1983-11-28,7.3125
1983-11-29,7.2083330000000005
1983-11-30,7.2291669999999995
1983-12-01,7.2604169999999995
1983-12-02,7.2083330000000005
1983-12-05,7.09375
1983-12-06,7.1875
1983-12-07,7.1458330000000005
1983-12-08,7.1145830000000005
1983-12-09,7.15625
1983-12-12,7.09375
1983-12-13,7.09375
1983-12-14,7.03125
1983-12-15,6.9375
1983-12-16,6.9583330000000005
1983-12-19,7.0416669999999995
1983-12-20,7.0104169999999995
1983-12-21,6.90625
1983-12-22,6.84375
1983-12-23,6.6875
1983-12-27,6.5
1983-12-28,6.5
1983-12-29,6.84375
1983-12-30,7.0
1984-01-03,6.625
1984-01-04,6.65625
1984-01-05,6.625
1984-01-06,6.65625
1984-01-09,6.6875
1984-01-10,6.53125
1984-01-11,6.4375
1984-01-12,6.375
1984-01-13,6.3125
1984-01-16,6.375
1984-01-17,6.5
1984-01-18,6.53125
1984-01-19,6.46875
1984-01-20,6.375
1984-01-23,6.25
1984-01-24,6.34375
1984-01-25,6.5
1984-01-26,6.4375
1984-01-27,6.59375
1984-01-30,6.59375
1984-01-31,6.5
1984-02-01,6.375
1984-02-02,6.40625
1984-02-03,5.9375
1984-02-06,5.59375
1984-02-07,5.71875
1984-02-08,5.59375
1984-02-09,5.75
1984-02-10,6.15625
1984-02-13,6.0625
1984-02-14,6.53125
1984-02-15,6.125
1984-02-16,5.78125
1984-02-17,5.90625
1984-02-21,5.6875
1984-02-22,5.96875
1984-02-23,5.84375
1984-02-24,6.03125
1984-02-27,6.5
1984-02-28,6.25
1984-02-29,6.15625
1984-03-01,6.21875
1984-03-02,6.25
1984-03-05,6.25
1984-03-06,6.125
1984-03-07,6.09375
1984-03-08,6.125
1984-03-09,6.21875
1984-03-12,6.03125
1984-03-13,5.84375
1984-03-14,5.78125
1984-03-15,6.15625
1984-03-16,6.25
1984-03-19,6.0
1984-03-20,6.0625
1984-03-21,6.0
1984-03-22,6.03125
1984-03-23,6.0625
1984-03-26,6.3125
1984-03-27,6.34375
1984-03-28,6.5625
1984-03-29,6.5625
1984-03-30,6.6875
1984-04-02,6.5625
1984-04-03,6.5625
1984-04-04,6.625
1984-04-05,6.6875
1984-04-06,6.84375
1984-04-09,6.71875
1984-04-10,6.75
1984-04-11,6.75
1984-04-12,6.59375
1984-04-13,6.5625
1984-04-16,6.5
1984-04-17,6.6875
1984-04-18,6.6875
1984-04-19,6.625
1984-04-23,6.625
1984-04-24,6.4375
1984-04-25,6.875
1984-04-26,7.15625
1984-04-27,7.125
1984-04-30,7.03125
1984-05-01,6.96875
1984-05-02,7.09375
1984-05-03,7.03125
1984-05-04,7.0
1984-05-07,7.0
1984-05-08,7.125
1984-05-09,7.25
1984-05-10,7.3125
1984-05-11,7.40625
1984-05-14,7.1875
1984-05-15,7.15625
1984-05-16,7.1875
1984-05-17,7.0
1984-05-18,7.15625
1984-05-21,7.09375
1984-05-22,6.9375
1984-05-23,6.90625
1984-05-24,6.8125
1984-05-25,6.65625
1984-05-29,6.59375
1984-05-30,6.59375
1984-05-31,6.875
1984-06-01,7.125
1984-06-04,7.5
1984-06-05,7.3125
1984-06-06,7.34375
1984-06-07,7.3125
1984-06-08,7.4375
1984-06-11,7.40625
1984-06-12,7.3125
1984-06-13,7.1875
1984-06-14,7.15625
1984-06-15,7.25
1984-06-18,7.5
1984-06-19,7.625
1984-06-20,7.6875
1984-06-21,7.875
1984-06-22,7.90625
1984-06-25,8.0
1984-06-26,7.84375
1984-06-27,7.625
1984-06-28,7.6875
1984-06-29,7.84375
1984-07-02,7.71875
1984-07-03,7.9375
1984-07-05,7.875
1984-07-06,7.78125
1984-07-09,7.71875
1984-07-10,7.625
1984-07-11,7.65625
1984-07-12,7.625
1984-07-13,7.6875
1984-07-16,7.625
1984-07-17,7.71875
1984-07-18,7.8125
1984-07-19,7.75
1984-07-20,7.65625
1984-07-23,7.75
1984-07-24,7.5
1984-07-25,7.375
1984-07-26,7.40625
1984-07-27,7.875
1984-07-30,7.8125
1984-07-31,7.875
1984-08-01,8.25
1984-08-02,8.8125
1984-08-03,9.625
1984-08-06,9.09375
1984-08-07,9.09375
1984-08-08,8.9375
1984-08-09,9.0625
1984-08-10,9.25
1984-08-13,9.0
1984-08-14,8.96875
1984-08-15,8.90625
1984-08-16,8.96875
1984-08-17,9.0625
1984-08-20,8.8125
1984-08-21,8.96875
1984-08-22,9.0
1984-08-23,8.9375
1984-08-24,8.75
1984-08-27,8.5
1984-08-28,8.5625
1984-08-29,8.65625
1984-08-30,8.6875
1984-08-31,8.90625
1984-09-04,8.71875
1984-09-05,8.59375
1984-09-06,8.8125
1984-09-07,8.84375
1984-09-10,8.625
1984-09-11,8.625
1984-09-12,8.40625
1984-09-13,8.59375
1984-09-14,8.5625
1984-09-17,8.8125
1984-09-18,8.375
1984-09-19,8.5
1984-09-20,8.59375
1984-09-21,8.59375
1984-09-24,8.40625
1984-09-25,8.4375
1984-09-26,8.6875
1984-09-27,8.75
1984-09-28,8.5
1984-10-01,8.4375
1984-10-02,8.40625
1984-10-03,8.09375
1984-10-04,8.0625
1984-10-05,8.1875
1984-10-08,8.09375
1984-10-09,8.28125
1984-10-10,7.9375
1984-10-11,8.03125
1984-10-12,8.34375
1984-10-15,8.28125
1984-10-16,8.375
1984-10-17,8.3125
1984-10-18,8.625
1984-10-19,8.71875
1984-10-22,8.875
1984-10-23,8.96875
1984-10-24,8.9375
1984-10-25,8.90625
1984-10-26,8.875
1984-10-29,8.71875
1984-10-30,8.75
1984-10-31,8.875
1984-11-01,8.875
1984-11-02,8.8125
1984-11-05,8.84375
1984-11-06,8.96875
1984-11-07,8.8125
1984-11-08,8.8125
1984-11-09,8.6875
1984-11-12,8.78125
1984-11-13,8.8125
1984-11-14,8.65625
1984-11-15,8.78125
1984-11-16,8.625
1984-11-19,8.3125
1984-11-20,8.15625
1984-11-21,8.15625
1984-11-23,8.6875
1984-11-26,8.71875
1984-11-27,8.6875
1984-11-28,8.625
1984-11-29,8.84375
1984-11-30,8.8125
1984-12-03,8.71875
1984-12-04,8.65625
1984-12-05,8.6875
1984-12-06,8.6875
1984-12-07,8.625
1984-12-10,8.71875
1984-12-11,8.6875
1984-12-12,8.71875
1984-12-13,8.71875
1984-12-14,8.625
1984-12-17,8.46875
1984-12-18,9.0
1984-12-19,9.125
1984-12-20,9.15625
1984-12-21,9.3125
1984-12-24,9.375
1984-12-26,9.46875
1984-12-27,9.5625
1984-12-28,9.5625
1984-12-31,9.59375
1985-01-02,9.40625
1985-01-03,9.34375
1985-01-04,9.1875
1985-01-07,8.8125
1985-01-08,9.3125
1985-01-09,9.21875
1985-01-10,9.21875
1985-01-11,9.15625
1985-01-14,9.125
1985-01-15,9.59375
1985-01-16,9.59375
1985-01-17,9.5625
1985-01-18,9.5625
1985-01-21,9.625
1985-01-22,9.5625
1985-01-23,9.90625
1985-01-24,9.90625
1985-01-25,9.75
1985-01-28,9.84375
1985-01-29,10.3125
1985-01-30,10.5
1985-01-31,10.28125
1985-02-01,10.34375
1985-02-04,10.25
1985-02-05,10.125
1985-02-06,9.96875
1985-02-07,10.0
1985-02-08,9.90625
1985-02-11,9.8125
1985-02-12,9.625
1985-02-13,9.75
1985-02-14,9.8125
1985-02-15,9.625
1985-02-19,9.8125
1985-02-20,9.8125
1985-02-21,9.75
1985-02-22,9.59375
1985-02-25,9.5625
1985-02-26,9.90625
1985-02-27,9.65625
1985-02-28,9.84375
1985-03-01,10.40625
1985-03-04,10.34375
1985-03-05,10.59375
1985-03-06,10.46875
1985-03-07,10.21875
1985-03-08,10.46875
1985-03-11,10.15625
1985-03-12,10.40625
1985-03-13,10.34375
1985-03-14,10.25
1985-03-15,10.625
1985-03-18,10.75
1985-03-19,10.78125
1985-03-20,10.6875
1985-03-21,10.6875
1985-03-22,10.375
1985-03-25,10.96875
1985-03-26,10.84375
1985-03-27,10.6875
1985-03-28,10.625
1985-03-29,10.96875
1985-04-01,10.84375
1985-04-02,10.65625
1985-04-03,10.5625
1985-04-04,10.625
1985-04-08,10.6875
1985-04-09,10.6875
1985-04-10,10.8125
1985-04-11,10.84375
1985-04-12,10.90625
1985-04-15,10.90625
1985-04-16,10.84375
1985-04-17,10.96875
1985-04-18,11.0
1985-04-19,11.3125
1985-04-22,11.25
1985-04-23,11.34375
1985-04-24,11.53125
1985-04-25,11.375
1985-04-26,11.3125
1985-04-29,11.0625
1985-04-30,10.84375
1985-05-01,10.78125
1985-05-02,10.84375
1985-05-03,10.9375
1985-05-06,11.0625
1985-05-07,11.21875
1985-05-08,11.09375
1985-05-09,11.34375
1985-05-10,11.5
1985-05-13,11.59375
1985-05-14,11.5
1985-05-15,11.65625
1985-05-16,11.625
1985-05-17,11.84375
1985-05-20,11.96875
1985-05-21,12.0
1985-05-22,11.9375
1985-05-23,11.84375
1985-05-24,11.875
1985-05-28,11.78125
1985-05-29,11.90625
1985-05-30,12.0625
1985-05-31,12.25
1985-06-03,12.1875
1985-06-04,12.15625
1985-06-05,11.9375
1985-06-06,12.125
1985-06-07,12.09375
1985-06-10,11.90625
1985-06-11,11.84375
1985-06-12,11.71875
1985-06-13,11.53125
1985-06-14,11.5625
1985-06-17,11.40625
1985-06-18,11.5
1985-06-19,11.6875
1985-06-20,11.625
1985-06-21,11.9375
1985-06-24,11.875
1985-06-25,11.90625
1985-06-26,12.0
1985-06-27,11.96875
1985-06-28,11.96875
1985-07-01,11.9375
1985-07-02,11.875
1985-07-03,11.875
1985-07-05,11.90625
1985-07-08,11.9375
1985-07-09,11.875
1985-07-10,11.78125
1985-07-11,11.90625
1985-07-12,11.84375
1985-07-15,11.84375
1985-07-16,11.84375
1985-07-17,11.8125
1985-07-18,11.6875
1985-07-19,11.8125
1985-07-22,11.5
1985-07-23,11.34375
1985-07-24,11.375
1985-07-25,11.34375
1985-07-26,11.5
1985-07-29,11.5
1985-07-30,11.375
1985-07-31,11.28125
1985-08-01,11.1875
1985-08-02,11.40625
1985-08-05,11.40625
1985-08-06,11.28125
1985-08-07,11.34375
1985-08-08,11.375
1985-08-09,11.375
1985-08-12,11.15625
1985-08-13,11.09375
1985-08-14,11.25
1985-08-15,11.1875
1985-08-16,11.0
1985-08-19,11.09375
1985-08-20,11.1875
1985-08-21,11.3125
1985-08-22,11.125
1985-08-23,10.8125
1985-08-26,10.59375
1985-08-27,10.875
1985-08-28,10.875
1985-08-29,11.0
1985-08-30,10.9375
1985-09-03,10.84375
1985-09-04,10.875
1985-09-05,10.90625
1985-09-06,10.875
1985-09-09,10.8125
1985-09-10,10.65625
1985-09-11,10.40625
1985-09-12,10.34375
1985-09-13,10.03125
1985-09-16,10.21875
1985-09-17,10.34375
1985-09-18,10.3125
1985-09-19,10.25
1985-09-20,10.5
1985-09-23,10.5625
1985-09-24,10.5
1985-09-25,10.09375
1985-09-26,10.125
1985-09-30,10.0
1985-10-01,10.125
1985-10-02,10.03125
1985-10-03,10.09375
1985-10-04,9.90625
1985-10-07,9.9375
1985-10-08,9.53125
1985-10-09,9.9375
1985-10-10,10.15625
1985-10-11,10.5625
1985-10-14,10.375
1985-10-15,10.40625
1985-10-16,10.6875
1985-10-17,10.71875
1985-10-18,10.5
1985-10-21,10.65625
1985-10-22,10.8125
1985-10-23,11.125
1985-10-24,11.1875
1985-10-25,10.90625
1985-10-28,10.9375
1985-10-29,11.0
1985-10-30,10.90625
1985-10-31,10.84375
1985-11-01,10.75
1985-11-04,10.75
1985-11-05,10.71875
1985-11-06,10.65625
1985-11-07,10.96875
1985-11-08,11.0625
1985-11-11,11.21875
1985-11-12,11.5
1985-11-13,11.65625
1985-11-14,11.9375
1985-11-15,11.6875
1985-11-18,11.71875
1985-11-19,11.8125
1985-11-20,11.8125
1985-11-21,12.09375
1985-11-22,11.875
1985-11-25,11.8125
1985-11-26,12.0
1985-11-27,12.0625
1985-11-29,12.03125
1985-12-02,11.9375
1985-12-03,11.875
1985-12-04,12.0625
1985-12-05,12.0625
1985-12-06,11.90625
1985-12-09,11.96875
1985-12-10,11.9375
1985-12-11,11.96875
1985-12-12,11.875
1985-12-13,12.0
1985-12-16,12.59375
1985-12-17,12.53125
1985-12-18,12.28125
1985-12-19,12.6875
1985-12-20,12.3125
1985-12-23,12.3125
1985-12-24,12.1875
1985-12-26,12.21875
1985-12-27,12.40625
1985-12-30,12.34375
1985-12-31,12.25
1986-01-02,12.25
1986-01-03,12.375
1986-01-06,12.3125
1986-01-07,12.8125
1986-01-08,12.75
1986-01-09,12.46875
1986-01-10,12.46875
1986-01-13,12.5625
1986-01-14,12.4375
1986-01-15,12.34375
1986-01-16,12.25
1986-01-17,12.1875
1986-01-20,12.1875
1986-01-21,12.125
1986-01-22,12.0625
1986-01-23,12.09375
1986-01-24,12.0625
1986-01-27,12.0
1986-01-28,12.09375
1986-01-29,12.15625
1986-01-30,12.21875
1986-01-31,12.4375
1986-02-03,12.4375
1986-02-04,12.59375
1986-02-05,12.84375
1986-02-06,13.0625
1986-02-07,13.28125
1986-02-10,13.25
1986-02-11,13.21875
1986-02-12,13.46875
1986-02-13,13.375
1986-02-14,13.4375
1986-02-18,13.90625
1986-02-19,14.09375
1986-02-20,14.4375
1986-02-21,14.75
1986-02-24,14.625
1986-02-25,14.84375
1986-02-26,15.0
1986-02-27,14.9375
1986-02-28,15.75
1986-03-03,15.40625
1986-03-04,15.625
1986-03-05,15.4375
1986-03-06,15.6875
1986-03-07,16.21875
1986-03-10,15.6875
1986-03-11,16.0625
1986-03-12,16.0
1986-03-13,16.09375
1986-03-14,16.625
1986-03-17,16.0
1986-03-18,15.9375
1986-03-19,15.8125
1986-03-20,15.75
1986-03-21,15.0
1986-03-24,15.21875
1986-03-25,15.375
1986-03-26,15.71875
1986-03-27,15.75
1986-03-31,15.59375
1986-04-01,15.375
1986-04-02,15.65625
1986-04-03,15.0625
1986-04-04,14.625
1986-04-07,14.40625
1986-04-08,15.65625
1986-04-09,15.0
1986-04-10,15.5625
1986-04-11,15.3125
1986-04-14,15.59375
1986-04-15,15.59375
1986-04-16,15.59375
1986-04-17,15.71875
1986-04-18,15.71875
1986-04-21,16.1875
1986-04-22,15.875
1986-04-23,15.9375
1986-04-24,16.25
1986-04-25,16.125
1986-04-28,16.46875
1986-04-29,16.125
1986-04-30,15.96875
1986-05-01,16.0
1986-05-02,15.59375
1986-05-05,16.0
1986-05-06,16.09375
1986-05-07,16.0
1986-05-08,16.09375
1986-05-09,16.0
1986-05-12,15.875
1986-05-13,16.0
1986-05-14,16.15625
1986-05-15,16.15625
1986-05-16,16.3125
1986-05-19,16.5
1986-05-20,17.34375
1986-05-21,17.5625
1986-05-22,17.8125
1986-05-23,17.75
1986-05-27,17.8125
1986-05-28,17.84375
1986-05-29,18.09375
1986-05-30,18.59375
1986-06-02,18.5
1986-06-03,18.75
1986-06-04,18.65625
1986-06-05,18.8125
1986-06-06,18.625
1986-06-09,18.125
1986-06-10,17.9375
1986-06-11,18.21875
1986-06-12,18.1875
1986-06-13,18.6875
1986-06-16,18.84375
1986-06-17,18.875
1986-06-18,19.0625
1986-06-19,19.375
1986-06-20,20.0
1986-06-23,19.84375
1986-06-24,19.75
1986-06-25,20.0625
1986-06-26,21.0
1986-06-27,20.59375
1986-06-30,20.34375
1986-07-01,20.0625
1986-07-02,20.0
1986-07-03,19.75
1986-07-07,19.3125
1986-07-08,18.6875
1986-07-09,18.9375
1986-07-10,19.09375
1986-07-11,19.15625
1986-07-14,18.3125
1986-07-15,17.5625
1986-07-16,18.0
1986-07-17,18.0625
1986-07-18,18.4375
1986-07-21,18.75
1986-07-22,19.0625
1986-07-23,19.3125
1986-07-24,19.0625
1986-07-25,19.0
1986-07-28,18.65625
1986-07-29,18.3125
1986-07-30,18.75
1986-07-31,18.6875
1986-08-01,18.6875
1986-08-04,18.75
1986-08-05,18.75
1986-08-06,18.46875
1986-08-07,18.1875
1986-08-08,18.09375
1986-08-11,18.4375
1986-08-12,18.71875
1986-08-13,19.0
1986-08-14,18.875
1986-08-15,18.84375
1986-08-18,18.875
1986-08-19,18.8125
1986-08-20,19.03125
1986-08-21,19.1875
1986-08-22,19.1875
1986-08-25,18.875
1986-08-26,19.40625
1986-08-27,19.46875
1986-08-28,19.25
1986-08-29,19.34375
1986-09-02,19.1875
1986-09-03,19.375
1986-09-04,19.5
1986-09-05,19.0
1986-09-08,18.71875
1986-09-09,18.375
1986-09-10,17.96875
1986-09-11,16.75
1986-09-12,16.625
1986-09-15,16.5625
1986-09-16,16.625
1986-09-17,16.8125
1986-09-18,16.625
1986-09-19,16.875
1986-09-22,17.5625
1986-09-23,17.28125
1986-09-24,17.75
1986-09-25,17.4375
1986-09-26,17.4375
1986-09-29,17.1875
1986-09-30,17.4375
1986-10-01,17.6875
1986-10-02,18.0
1986-10-03,18.125
1986-10-06,18.375
1986-10-07,19.25
1986-10-08,19.5625
1986-10-09,19.625
1986-10-10,19.0
1986-10-13,18.9375
1986-10-14,18.875
1986-10-15,19.0
1986-10-16,18.875
1986-10-17,18.6875
1986-10-20,18.5625
1986-10-21,18.875
1986-10-22,18.8125
1986-10-23,18.8125
1986-10-24,18.625
1986-10-27,18.75
1986-10-28,18.4375
1986-10-29,18.0
1986-10-30,18.5
1986-10-31,18.4375
1986-11-03,18.4375
1986-11-04,18.375
1986-11-05,18.1875
1986-11-06,18.375
1986-11-07,18.25
1986-11-10,18.3125
1986-11-11,18.125
1986-11-12,18.0625
1986-11-13,17.8125
1986-11-14,17.75
1986-11-17,17.75
1986-11-18,17.3125
1986-11-19,17.5
1986-11-20,18.125
1986-11-21,18.375
1986-11-24,18.5
1986-11-25,18.5
1986-11-26,18.25
1986-11-28,18.25
1986-12-01,18.3125
1986-12-02,18.625
1986-12-03,18.625
1986-12-04,18.5
1986-12-05,18.6875
1986-12-08,18.625
1986-12-09,18.625
1986-12-10,18.9375
1986-12-11,18.4375
1986-12-12,18.25
1986-12-15,17.5625
1986-12-16,17.9375
1986-12-17,18.25
1986-12-18,18.0
1986-12-19,19.25
1986-12-22,19.0
1986-12-23,18.3125
1986-12-24,18.25
1986-12-26,18.3125
1986-12-29,17.875
1986-12-30,17.8125
1986-12-31,17.75
1987-01-02,18.0
1987-01-05,18.0625
1987-01-06,17.9375
1987-01-07,18.125
1987-01-08,19.25
1987-01-09,19.4375
1987-01-12,19.6875
1987-01-13,19.125
1987-01-14,18.9375
1987-01-15,19.875
1987-01-16,19.4375
1987-01-19,19.5
1987-01-20,19.0
1987-01-21,19.0
1987-01-22,19.375
1987-01-23,19.1875
1987-01-26,19.4375
1987-01-27,19.5
1987-01-28,20.125
1987-01-29,20.125
1987-01-30,20.1875
1987-02-02,20.375
1987-02-03,20.375
1987-02-04,21.0
1987-02-05,21.375
1987-02-06,21.375
1987-02-09,21.6875
1987-02-10,21.5
1987-02-11,21.5625
1987-02-12,21.375
1987-02-13,22.125
1987-02-17,22.625
1987-02-18,22.625
1987-02-19,23.5
1987-02-20,23.0
1987-02-23,23.125
1987-02-24,23.5
1987-02-25,23.75
1987-02-26,24.0
1987-02-27,22.875
1987-03-02,23.0
1987-03-03,22.5
1987-03-04,22.75
1987-03-05,23.125
1987-03-06,23.1875
1987-03-09,22.5
1987-03-10,22.75
1987-03-11,22.3125
1987-03-12,22.375
1987-03-13,22.625
1987-03-16,22.5
1987-03-17,22.5625
1987-03-18,22.4375
1987-03-19,23.0
1987-03-20,23.3125
1987-03-23,23.375
1987-03-24,23.5
1987-03-25,23.3125
1987-03-26,22.625
1987-03-27,22.1875
1987-03-30,21.375
1987-03-31,21.875
1987-04-01,21.4375
1987-04-02,21.3125
1987-04-03,21.3125
1987-04-06,21.875
1987-04-07,22.5
1987-04-08,22.75
1987-04-09,22.4375
1987-04-10,21.6875
1987-04-13,21.5
1987-04-14,20.5
1987-04-15,21.3125
1987-04-16,22.125
1987-04-20,21.625
1987-04-21,22.0
1987-04-22,21.25
1987-04-23,20.875
1987-04-24,20.4375
1987-04-27,20.4375
1987-04-28,20.1875
1987-04-29,20.125
1987-04-30,20.3125
1987-05-01,20.25
1987-05-04,20.625
1987-05-05,21.5625
1987-05-06,21.4375
1987-05-07,21.375
1987-05-08,21.0625
1987-05-11,20.875
1987-05-12,20.75
1987-05-13,20.625
1987-05-14,20.625
1987-05-15,19.75
1987-05-18,19.8125
1987-05-19,19.75
1987-05-20,19.875
1987-05-21,20.1875
1987-05-22,20.5
1987-05-26,21.4375
1987-05-27,21.1875
1987-05-28,21.4375
1987-05-29,20.8125
1987-06-01,20.625
1987-06-02,20.625
1987-06-03,21.25
1987-06-04,22.0625
1987-06-05,21.75
