Date,NXY
1995-03-17,3.125
1995-03-20,
1995-03-21,3.172
1995-03-22,3.2345
1995-03-23,3.2345
1995-03-24,3.3125
1995-03-27,3.3125
1995-03-28,
1995-03-29,
1995-03-30,3.3125
1995-03-31,3.266
1995-04-03,
1995-04-04,3.25
1995-04-05,3.266
1995-04-06,3.391
1995-04-07,3.375
1995-04-10,3.4065
1995-04-11,3.469
1995-04-12,3.469
1995-04-13,3.469
1995-04-17,3.5
1995-04-18,3.4845
1995-04-19,3.422
1995-04-20,
1995-04-21,3.4845
1995-04-24,3.5
1995-04-25,3.547
1995-04-26,3.5785
1995-04-27,3.5785
1995-04-28,3.6565
1995-05-01,3.6875
1995-05-02,3.7035
1995-05-03,3.7035
1995-05-04,3.7345
1995-05-05,3.75
1995-05-08,3.766
1995-05-09,3.797
1995-05-10,3.8125
1995-05-11,3.766
1995-05-12,3.75
1995-05-15,3.75
1995-05-16,3.75
1995-05-17,3.766
1995-05-18,3.797
1995-05-19,3.8285
1995-05-22,3.844
1995-05-23,3.922
1995-05-24,3.9375
1995-05-25,3.891
1995-05-26,3.891
1995-05-30,3.922
1995-05-31,3.9375
1995-06-01,3.961
1995-06-02,3.969
1995-06-05,4.016
1995-06-06,4.0315
1995-06-07,4.0625
1995-06-08,4.1095
1995-06-09,4.0785
1995-06-12,4.047
1995-06-13,4.1095
1995-06-14,4.1095
1995-06-15,4.125
1995-06-16,4.125
1995-06-19,4.141
1995-06-20,4.0625
1995-06-21,3.891
1995-06-22,3.9065
1995-06-23,3.891
1995-06-26,3.844
1995-06-27,3.8595
1995-06-28,3.8595
1995-06-29,3.8595
1995-06-30,3.891
1995-07-03,3.9375
1995-07-05,3.875
1995-07-06,3.9065
1995-07-07,3.891
1995-07-10,3.922
1995-07-11,3.9375
1995-07-12,4.0315
1995-07-13,4.016
1995-07-14,4.047
1995-07-17,4.079
1995-07-18,4.0625
1995-07-19,4.0
1995-07-20,3.9845
1995-07-21,3.969
1995-07-24,4.0
1995-07-25,4.016
1995-07-26,4.047
1995-07-27,4.0625
1995-07-28,4.094
1995-07-31,4.094
1995-08-01,4.1095
1995-08-02,4.125
1995-08-03,4.125
1995-08-04,4.125
1995-08-07,4.172
1995-08-08,4.141
1995-08-09,4.141
1995-08-10,4.125
1995-08-11,4.0785
1995-08-14,4.0315
1995-08-15,4.0625
1995-08-16,4.016
1995-08-17,4.016
1995-08-18,4.016
1995-08-21,4.016
1995-08-22,4.016
1995-08-23,3.9375
1995-08-24,3.969
1995-08-25,3.9845
1995-08-28,3.9845
1995-08-29,3.969
1995-08-30,3.9375
1995-08-31,3.9065
1995-09-01,3.9065
1995-09-05,3.9535
1995-09-06,3.9535
1995-09-07,3.9375
1995-09-08,3.9535
1995-09-11,3.9535
1995-09-12,3.922
1995-09-13,3.844
1995-09-14,3.797
1995-09-15,3.7345
1995-09-18,3.75
1995-09-19,3.766
1995-09-20,3.797
1995-09-21,3.844
1995-09-22,3.8125
1995-09-25,3.8595
1995-09-26,3.844
1995-09-27,3.844
1995-09-28,3.8595
1995-09-29,3.969
1995-10-02,3.9375
1995-10-03,3.922
1995-10-04,3.891
1995-10-05,3.8595
1995-10-06,3.844
1995-10-09,3.844
1995-10-10,3.797
1995-10-11,3.766
1995-10-12,3.797
1995-10-13,3.797
1995-10-16,3.8125
1995-10-17,3.8285
1995-10-18,3.8125
1995-10-19,3.75
1995-10-20,3.6875
1995-10-23,3.516
1995-10-24,3.5315
1995-10-25,3.4845
1995-10-26,3.4535
1995-10-27,3.4375
1995-10-30,3.4375
1995-10-31,3.6565
1995-11-01,3.7345
1995-11-02,3.8125
1995-11-03,3.891
1995-11-06,3.969
1995-11-07,3.844
1995-11-08,3.797
1995-11-09,3.8285
1995-11-10,3.8125
1995-11-13,3.875
1995-11-14,3.8595
1995-11-15,3.844
1995-11-16,3.8595
1995-11-17,3.922
1995-11-20,3.969
1995-11-21,4.0395
1995-11-22,4.0785
1995-11-24,4.125
1995-11-27,4.172
1995-11-28,4.297
1995-11-29,4.375
1995-11-30,4.375
1995-12-01,4.297
1995-12-04,4.3125
1995-12-05,4.2815
1995-12-06,4.2815
1995-12-07,4.266
1995-12-08,4.125
1995-12-11,4.0315
1995-12-12,3.969
1995-12-13,4.0315
1995-12-14,4.094
1995-12-15,4.047
1995-12-18,
1995-12-19,4.0625
1995-12-20,4.0625
1995-12-21,
1995-12-22,
1995-12-26,4.094
1995-12-27,4.1095
1995-12-28,4.0785
1995-12-29,4.094
1996-01-02,4.1565
1996-01-03,4.297
1996-01-04,4.297
1996-01-05,4.3285
1996-01-08,4.3285
1996-01-09,4.297
1996-01-10,4.2345
1996-01-11,4.1875
1996-01-12,4.0625
1996-01-15,4.016
1996-01-16,4.0625
1996-01-17,4.0
1996-01-18,4.0625
1996-01-19,4.1095
1996-01-22,4.0625
1996-01-23,4.047
1996-01-24,4.0625
1996-01-25,4.0625
1996-01-26,4.016
1996-01-29,4.0315
1996-01-30,4.047
1996-01-31,3.969
1996-02-01,3.9375
1996-02-02,3.969
1996-02-05,3.9535
1996-02-06,3.922
1996-02-07,3.8985
1996-02-08,3.875
1996-02-09,3.922
1996-02-12,3.922
1996-02-13,3.9375
1996-02-14,4.0
1996-02-15,4.0
1996-02-16,4.047
1996-02-20,4.0
1996-02-21,4.0
1996-02-22,4.1095
1996-02-23,4.125
1996-02-26,4.125
1996-02-27,4.125
1996-02-28,4.1095
1996-02-29,4.0625
1996-03-01,4.047
1996-03-04,4.016
1996-03-05,4.047
1996-03-06,4.016
1996-03-07,4.016
1996-03-08,4.0
1996-03-11,3.9535
1996-03-12,4.0
1996-03-13,4.016
1996-03-14,4.016
1996-03-15,4.0
1996-03-18,4.0625
1996-03-19,4.1095
1996-03-20,
1996-03-21,4.125
1996-03-22,
1996-03-25,4.1565
1996-03-26,4.1875
1996-03-27,4.172
1996-03-28,4.1875
1996-03-29,4.219
1996-04-01,4.25
1996-04-02,4.297
1996-04-03,4.2035
1996-04-04,4.2345
1996-04-08,4.219
1996-04-09,4.266
1996-04-10,4.3125
1996-04-11,4.3125
1996-04-12,4.344
1996-04-15,4.391
1996-04-16,4.4535
1996-04-17,4.469
1996-04-18,4.469
1996-04-19,4.469
1996-04-22,4.5315
1996-04-23,4.547
1996-04-24,4.516
1996-04-25,4.4845
1996-04-26,4.5
1996-04-29,4.422
1996-04-30,4.344
1996-05-01,4.3125
1996-05-02,4.3125
1996-05-03,4.3285
1996-05-06,4.3125
1996-05-07,4.25
1996-05-08,
1996-05-09,4.2815
1996-05-10,4.2815
1996-05-13,4.2815
1996-05-14,4.2815
1996-05-15,4.25
1996-05-16,4.1875
1996-05-17,4.219
1996-05-20,4.219
1996-05-21,4.25
1996-05-22,4.266
1996-05-23,4.219
1996-05-24,4.2035
1996-05-28,4.266
1996-05-29,4.2815
1996-05-30,4.391
1996-05-31,4.391
1996-06-03,4.375
1996-06-04,4.4065
1996-06-05,4.375
1996-06-06,
1996-06-07,4.4065
1996-06-10,
1996-06-11,
1996-06-12,4.4375
1996-06-13,4.4065
1996-06-14,4.2815
1996-06-17,4.219
1996-06-18,4.25
1996-06-19,
1996-06-20,4.25
1996-06-21,4.219
1996-06-24,4.1875
1996-06-25,4.219
1996-06-26,4.1565
1996-06-27,
1996-06-28,4.1565
1996-07-01,4.1875
1996-07-02,4.219
1996-07-03,4.219
1996-07-05,4.094
1996-07-08,4.125
1996-07-09,4.1565
1996-07-10,4.1565
1996-07-11,4.25
1996-07-12,4.25
1996-07-15,4.25
1996-07-16,4.125
1996-07-17,4.0315
1996-07-18,4.219
1996-07-19,4.1875
1996-07-22,4.125
1996-07-23,4.0
1996-07-24,3.9535
1996-07-25,3.969
1996-07-26,4.0
1996-07-29,4.0
1996-07-30,4.0
1996-07-31,4.0315
1996-08-01,4.0315
1996-08-02,4.0315
1996-08-05,3.969
1996-08-06,3.9065
1996-08-07,3.9065
1996-08-08,3.9065
1996-08-09,4.0
1996-08-12,4.0
1996-08-13,4.0625
1996-08-14,4.0625
1996-08-15,4.3125
1996-08-16,4.375
1996-08-19,4.344
1996-08-20,4.3125
1996-08-21,4.2815
1996-08-22,4.1875
1996-08-23,4.1565
1996-08-26,4.1565
1996-08-27,4.1565
1996-08-28,4.219
1996-08-29,4.1565
1996-08-30,4.1875
1996-09-03,4.219
1996-09-04,4.25
1996-09-05,4.219
1996-09-06,4.1875
1996-09-09,4.219
1996-09-10,4.1875
1996-09-11,4.219
1996-09-12,4.25
1996-09-13,4.25
1996-09-16,4.219
1996-09-17,4.1565
1996-09-18,4.094
1996-09-19,4.1565
1996-09-20,4.1565
1996-09-23,4.125
1996-09-24,4.094
1996-09-25,4.0
1996-09-26,4.0315
1996-09-27,4.0625
1996-09-30,4.0625
1996-10-01,4.094
1996-10-02,4.25
1996-10-03,4.4065
1996-10-04,4.469
1996-10-07,4.5315
1996-10-08,4.5
1996-10-09,4.5315
1996-10-10,4.469
1996-10-11,4.4065
1996-10-14,4.375
1996-10-15,4.4065
1996-10-16,4.4375
1996-10-17,4.4065
1996-10-18,4.4375
1996-10-21,4.5315
1996-10-22,4.5315
1996-10-23,4.5
1996-10-24,4.4375
1996-10-25,4.4375
1996-10-28,4.4375
1996-10-29,4.469
1996-10-30,4.469
1996-10-31,4.4375
1996-11-01,4.3125
1996-11-04,4.3125
1996-11-05,4.344
1996-11-06,4.4065
1996-11-07,4.4065
1996-11-08,4.5
1996-11-11,4.5625
1996-11-12,4.5315
1996-11-13,4.5315
1996-11-14,4.6875
1996-11-15,4.6875
1996-11-18,4.6565
1996-11-19,4.594
1996-11-20,4.6565
1996-11-21,4.6875
1996-11-22,4.625
1996-11-25,4.5625
1996-11-26,4.5
1996-11-27,4.5
1996-11-29,4.469
1996-12-02,4.4375
1996-12-03,4.469
1996-12-04,4.4065
1996-12-05,4.375
1996-12-06,4.375
1996-12-09,4.344
1996-12-10,4.3125
1996-12-11,4.125
1996-12-12,4.0625
1996-12-13,4.0
1996-12-16,4.0625
1996-12-17,4.0
1996-12-18,4.125
1996-12-19,4.125
1996-12-20,4.094
1996-12-23,4.094
1996-12-24,4.094
1996-12-26,4.0315
1996-12-27,4.0315
1996-12-30,4.0315
1996-12-31,4.0
1997-01-02,4.0
1997-01-03,4.0315
1997-01-06,4.0315
1997-01-07,4.0625
1997-01-08,4.1875
1997-01-09,4.3125
1997-01-10,4.4065
1997-01-13,4.4375
1997-01-14,4.5
1997-01-15,4.5
1997-01-16,4.5
1997-01-17,4.719
1997-01-20,4.7815
1997-01-21,4.75
1997-01-22,4.6565
1997-01-23,4.625
1997-01-24,4.594
1997-01-27,4.5625
1997-01-28,4.5625
1997-01-29,4.625
1997-01-30,4.625
1997-01-31,4.625
1997-02-03,4.6565
1997-02-04,4.6875
1997-02-05,4.625
1997-02-06,4.469
1997-02-07,4.344
1997-02-10,4.25
1997-02-11,4.3125
1997-02-12,4.3125
1997-02-13,4.4375
1997-02-14,4.469
1997-02-18,4.5
1997-02-19,4.4065
1997-02-20,4.375
1997-02-21,4.375
1997-02-24,
1997-02-25,
1997-02-26,4.25
1997-02-27,4.2815
1997-02-28,4.219
1997-03-03,4.1565
1997-03-04,4.1875
1997-03-05,4.1565
1997-03-06,4.1565
1997-03-07,4.094
1997-03-10,4.1565
1997-03-11,4.1875
1997-03-12,4.1875
1997-03-13,4.1875
1997-03-14,4.25
1997-03-17,4.2815
1997-03-18,4.6565
1997-03-19,4.75
1997-03-20,4.719
1997-03-21,4.875
1997-03-24,4.9065
1997-03-25,4.8125
1997-03-26,4.8125
1997-03-27,4.6565
1997-03-31,4.5625
1997-04-01,4.6875
1997-04-02,4.6565
1997-04-03,4.6565
1997-04-04,4.5315
1997-04-07,4.5315
1997-04-08,4.5
1997-04-09,4.9065
1997-04-10,4.8125
1997-04-11,4.5625
1997-04-14,4.625
1997-04-15,4.6565
1997-04-16,4.8125
1997-04-17,4.844
1997-04-18,
1997-04-21,4.844
1997-04-22,4.844
1997-04-23,4.969
1997-04-24,5.0
1997-04-25,4.969
1997-04-28,4.9065
1997-04-29,4.9375
1997-04-30,4.9375
1997-05-01,4.9065
1997-05-02,5.0
1997-05-05,5.0315
1997-05-06,4.969
1997-05-07,5.0
1997-05-08,4.969
1997-05-09,5.0315
1997-05-12,5.1875
1997-05-13,5.1565
1997-05-14,5.047
1997-05-15,5.266
1997-05-16,5.266
1997-05-19,5.219
1997-05-20,5.2815
1997-05-21,5.5315
1997-05-22,5.6875
1997-05-23,5.719
1997-05-27,5.719
1997-05-28,5.641
1997-05-29,5.7035
1997-05-30,5.6875
1997-06-02,5.719
1997-06-03,5.75
1997-06-04,5.719
1997-06-05,5.75
1997-06-06,
1997-06-09,5.6875
1997-06-10,5.7035
1997-06-11,5.6875
1997-06-12,5.7035
1997-06-13,5.719
1997-06-16,5.7345
1997-06-17,5.672
1997-06-18,5.6565
1997-06-19,5.5785
1997-06-20,5.4845
1997-06-23,5.4535
1997-06-24,5.4065
1997-06-25,5.5315
1997-06-26,5.5625
1997-06-27,5.625
1997-06-30,5.625
1997-07-01,5.594
1997-07-02,5.7815
1997-07-03,6.1565
1997-07-07,6.4535
1997-07-08,6.672
1997-07-09,6.375
1997-07-10,6.4535
1997-07-11,6.391
1997-07-14,6.375
1997-07-15,6.125
1997-07-16,6.219
1997-07-17,6.2815
1997-07-18,6.516
1997-07-21,6.4375
1997-07-22,6.4535
1997-07-23,6.4375
1997-07-24,6.469
1997-07-25,6.4535
1997-07-28,6.641
1997-07-29,6.6875
1997-07-30,6.6875
1997-07-31,6.641
1997-08-01,6.594
1997-08-04,6.6095
1997-08-05,6.672
1997-08-06,6.6875
1997-08-07,6.7035
1997-08-08,6.547
1997-08-11,6.516
1997-08-12,6.516
1997-08-13,6.375
1997-08-14,6.266
1997-08-15,6.172
1997-08-18,6.1565
1997-08-19,6.219
1997-08-20,6.469
1997-08-21,6.4535
1997-08-22,6.422
1997-08-25,6.4535
1997-08-26,6.4065
1997-08-27,6.391
1997-08-28,6.2815
1997-08-29,6.2035
1997-09-02,6.266
1997-09-03,6.391
1997-09-04,6.4375
1997-09-05,6.469
1997-09-08,6.5315
1997-09-09,6.6875
1997-09-10,6.6875
1997-09-11,6.672
1997-09-12,6.672
1997-09-15,6.7345
1997-09-16,6.719
1997-09-17,6.7345
1997-09-18,6.7035
1997-09-19,6.7345
1997-09-22,6.719
1997-09-23,6.7035
1997-09-24,6.6565
1997-09-25,6.594
1997-09-26,6.5625
1997-09-29,6.625
1997-09-30,6.6875
1997-10-01,6.6875
1997-10-02,6.6875
1997-10-03,6.8285
1997-10-06,7.4065
1997-10-07,7.297
1997-10-08,7.1875
1997-10-09,7.0625
1997-10-10,7.0
1997-10-13,7.0625
1997-10-14,7.0
1997-10-15,6.844
1997-10-16,6.8595
1997-10-17,6.7815
1997-10-20,6.719
1997-10-21,6.766
1997-10-22,6.7345
1997-10-23,6.625
1997-10-24,6.7035
1997-10-27,6.469
1997-10-28,6.4845
1997-10-29,6.625
1997-10-30,6.469
1997-10-31,6.4065
1997-11-03,6.4375
1997-11-04,6.469
1997-11-05,6.422
1997-11-06,6.4375
1997-11-07,6.344
1997-11-10,6.375
1997-11-11,6.3595
1997-11-12,6.1875
1997-11-13,6.094
1997-11-14,6.0315
1997-11-17,6.0
1997-11-18,5.922
1997-11-19,5.891
1997-11-20,5.969
1997-11-21,6.0
1997-11-24,5.9535
1997-11-25,5.9065
1997-11-26,5.719
1997-11-28,5.5785
1997-12-01,5.5
1997-12-02,5.6095
1997-12-03,5.6565
1997-12-04,5.641
1997-12-05,5.672
1997-12-08,5.766
1997-12-09,5.9845
1997-12-10,5.922
1997-12-11,5.8125
1997-12-12,5.719
1997-12-15,5.7345
1997-12-16,5.594
1997-12-17,5.5315
1997-12-18,5.547
1997-12-19,5.469
1997-12-22,5.5785
1997-12-23,5.4845
1997-12-24,
1997-12-26,5.547
1997-12-29,5.6565
1997-12-30,5.672
1997-12-31,5.6565
1998-01-02,5.5315
1998-01-05,5.3285
1998-01-06,5.047
1998-01-07,5.0315
1998-01-08,4.7815
1998-01-09,4.641
1998-01-12,4.6875
1998-01-13,4.75
1998-01-14,4.7345
1998-01-15,4.7345
1998-01-16,4.9375
1998-01-20,5.125
1998-01-21,5.1095
1998-01-22,5.0625
1998-01-23,5.016
1998-01-26,5.125
1998-01-27,5.2815
1998-01-28,5.391
1998-01-29,5.3595
1998-01-30,5.266
1998-02-02,5.2815
1998-02-03,5.3595
1998-02-04,5.266
1998-02-05,5.1875
1998-02-06,5.219
1998-02-09,5.0785
1998-02-10,5.047
1998-02-11,5.0625
1998-02-12,5.047
1998-02-13,4.969
1998-02-17,4.9375
1998-02-18,4.922
1998-02-19,5.0
1998-02-20,5.0315
1998-02-23,4.9065
1998-02-24,4.922
1998-02-25,4.875
1998-02-26,4.922
1998-02-27,4.969
1998-03-02,4.9065
1998-03-03,4.9375
1998-03-04,4.844
1998-03-05,4.8125
1998-03-06,4.844
1998-03-09,4.8125
1998-03-10,4.844
1998-03-11,4.8125
1998-03-12,4.797
1998-03-13,4.797
1998-03-16,4.8285
1998-03-17,4.7815
1998-03-18,4.8125
1998-03-19,4.9375
1998-03-20,5.016
1998-03-23,5.391
1998-03-24,5.2815
1998-03-25,5.266
1998-03-26,5.266
1998-03-27,5.266
1998-03-30,5.1095
1998-03-31,5.016
1998-04-01,5.0315
1998-04-02,4.969
1998-04-03,4.9535
1998-04-06,4.969
1998-04-07,5.0315
1998-04-08,
1998-04-09,5.0
1998-04-13,4.9375
1998-04-14,4.9065
1998-04-15,4.969
1998-04-16,5.172
1998-04-17,5.172
1998-04-20,5.25
1998-04-21,5.1095
1998-04-22,5.172
1998-04-23,5.1565
1998-04-24,5.172
1998-04-27,5.0785
1998-04-28,5.0315
1998-04-29,5.0315
1998-04-30,5.1095
1998-05-01,5.2815
1998-05-04,5.2815
1998-05-05,5.375
1998-05-06,5.344
1998-05-07,5.344
1998-05-08,5.3595
1998-05-11,5.5
1998-05-12,5.6565
1998-05-13,5.5785
1998-05-14,5.5625
1998-05-15,5.594
1998-05-18,5.547
1998-05-19,5.4845
1998-05-20,5.4535
1998-05-21,5.5
1998-05-22,5.4535
1998-05-26,5.344
1998-05-27,5.1565
1998-05-28,5.172
1998-05-29,5.2345
1998-06-01,5.0
1998-06-02,5.141
1998-06-03,5.047
1998-06-04,5.125
1998-06-05,5.2345
1998-06-08,5.2035
1998-06-09,5.1095
1998-06-10,4.922
1998-06-11,5.0315
1998-06-12,5.125
1998-06-15,4.922
1998-06-16,4.9065
1998-06-17,5.1095
1998-06-18,5.016
1998-06-19,5.0625
1998-06-22,5.141
1998-06-23,5.2815
1998-06-24,5.375
1998-06-25,5.375
1998-06-26,5.4535
1998-06-29,5.4375
1998-06-30,5.375
1998-07-01,
1998-07-02,5.4065
1998-07-06,5.4065
1998-07-07,5.3125
1998-07-08,5.172
1998-07-09,5.172
1998-07-10,5.1095
1998-07-13,5.0315
1998-07-14,5.0
1998-07-15,4.9535
1998-07-16,4.922
1998-07-17,4.9065
1998-07-20,4.7815
1998-07-21,4.7345
1998-07-22,4.8285
1998-07-23,4.641
1998-07-24,4.5625
1998-07-27,4.6875
1998-07-28,4.6875
1998-07-29,4.641
1998-07-30,4.625
1998-07-31,4.516
1998-08-03,4.469
1998-08-04,4.344
1998-08-05,4.3125
1998-08-06,4.2815
1998-08-07,4.344
1998-08-10,4.266
1998-08-11,4.125
1998-08-12,4.125
1998-08-13,4.172
1998-08-14,4.1565
1998-08-17,4.1095
1998-08-18,4.016
1998-08-19,3.9535
1998-08-20,3.891
1998-08-21,3.8285
1998-08-24,3.797
1998-08-25,3.8285
1998-08-26,3.6875
1998-08-27,3.266
1998-08-28,3.266
1998-08-31,3.0625
1998-09-01,2.969
1998-09-02,3.047
1998-09-03,3.1565
1998-09-04,3.4845
1998-09-08,3.922
1998-09-09,3.7035
1998-09-10,3.7815
1998-09-11,3.969
1998-09-14,4.0625
1998-09-15,4.0785
1998-09-16,4.125
1998-09-17,3.9065
1998-09-18,4.0785
1998-09-21,4.1565
1998-09-22,4.5
1998-09-23,4.594
1998-09-24,4.4845
1998-09-25,4.3285
1998-09-28,4.25
1998-09-29,4.3125
1998-09-30,4.0785
1998-10-01,3.75
1998-10-02,3.9375
1998-10-05,3.75
1998-10-06,3.9375
1998-10-07,4.0625
1998-10-08,3.891
1998-10-09,3.9065
1998-10-12,3.9065
1998-10-13,3.969
1998-10-14,3.9845
1998-10-15,4.219
1998-10-16,4.2035
1998-10-19,4.0315
1998-10-20,4.047
1998-10-21,4.0315
1998-10-22,4.016
1998-10-23,3.891
1998-10-26,3.891
1998-10-27,3.8595
1998-10-28,3.766
1998-10-29,3.719
1998-10-30,3.766
1998-11-02,3.875
1998-11-03,3.9845
1998-11-04,4.094
1998-11-05,4.219
1998-11-06,4.219
1998-11-09,4.047
1998-11-10,3.9065
1998-11-11,3.7815
1998-11-12,3.9065
1998-11-13,3.875
1998-11-16,3.844
1998-11-17,3.758
1998-11-18,3.6485
1998-11-19,3.6095
1998-11-20,3.625
1998-11-23,3.594
1998-11-24,3.5625
1998-11-25,
1998-11-27,3.4535
1998-11-30,3.3285
1998-12-01,3.25
1998-12-02,3.141
1998-12-03,3.0315
1998-12-04,3.0625
1998-12-07,3.0785
1998-12-08,3.094
1998-12-09,3.0785
1998-12-10,2.9375
1998-12-11,3.0
1998-12-14,2.844
1998-12-15,2.8595
1998-12-16,3.0315
1998-12-17,2.891
1998-12-18,2.875
1998-12-21,2.766
1998-12-22,2.594
1998-12-23,2.6095
1998-12-24,2.594
1998-12-28,2.7035
1998-12-29,2.547
1998-12-30,2.5315
1998-12-31,2.6095
1999-01-04,2.641
1999-01-05,2.625
1999-01-06,2.8285
1999-01-07,3.039
1999-01-08,2.9375
1999-01-11,2.9375
1999-01-12,2.7735
1999-01-13,2.6875
1999-01-14,2.641
1999-01-15,2.758
1999-01-19,2.641
1999-01-20,2.625
1999-01-21,2.6875
1999-01-22,2.594
1999-01-25,2.594
1999-01-26,2.719
1999-01-27,2.719
1999-01-28,2.719
1999-01-29,2.9535
1999-02-01,2.9065
1999-02-02,2.7345
1999-02-03,2.719
1999-02-04,2.7035
1999-02-05,2.7035
1999-02-08,2.7345
1999-02-09,2.6565
1999-02-10,2.641
1999-02-11,2.797
1999-02-12,2.7815
1999-02-16,2.7345
1999-02-17,2.672
1999-02-18,2.6565
1999-02-19,2.625
1999-02-22,2.5625
1999-02-23,2.469
1999-02-24,2.375
1999-02-25,2.391
1999-02-26,2.375
1999-03-01,2.2815
1999-03-02,2.18
1999-03-03,2.18
1999-03-04,2.297
1999-03-05,2.422
1999-03-08,2.4845
1999-03-09,2.5
1999-03-10,2.75
1999-03-11,2.641
1999-03-12,2.7345
1999-03-15,2.8285
1999-03-16,2.7815
1999-03-17,2.875
1999-03-18,2.922
1999-03-19,3.0
1999-03-22,3.094
1999-03-23,2.844
1999-03-24,2.922
1999-03-25,3.016
1999-03-26,3.094
1999-03-29,3.1875
1999-03-30,3.0315
1999-03-31,3.016
1999-04-01,3.0
1999-04-05,3.0625
1999-04-06,2.9065
1999-04-07,2.8125
1999-04-08,2.844
1999-04-09,3.0
1999-04-12,3.0315
1999-04-13,3.141
1999-04-14,3.1875
1999-04-15,3.172
1999-04-16,3.4065
1999-04-19,3.594
1999-04-20,3.547
1999-04-21,3.547
1999-04-22,3.547
1999-04-23,3.75
1999-04-26,3.6095
1999-04-27,3.594
1999-04-28,3.844
1999-04-29,3.9845
1999-04-30,3.8125
1999-05-03,3.891
1999-05-04,3.9845
1999-05-05,3.922
1999-05-06,3.922
1999-05-07,3.797
1999-05-10,3.75
1999-05-11,3.5785
1999-05-12,3.5315
1999-05-13,3.5625
1999-05-14,3.5625
1999-05-17,3.547
1999-05-18,3.4535
1999-05-19,3.4535
1999-05-20,3.3595
1999-05-21,3.375
1999-05-24,3.3595
1999-05-25,3.25
1999-05-26,3.297
1999-05-27,
1999-05-28,3.344
1999-06-01,3.344
1999-06-02,3.4375
1999-06-03,3.469
1999-06-04,3.4845
1999-06-07,3.6565
1999-06-08,3.6095
1999-06-09,3.547
1999-06-10,3.5785
1999-06-11,3.6875
1999-06-14,3.6875
1999-06-15,3.641
1999-06-16,3.6095
1999-06-17,3.594
1999-06-18,3.625
1999-06-21,3.547
1999-06-22,3.4845
1999-06-23,3.5785
1999-06-24,3.555
1999-06-25,3.75
1999-06-28,3.797
1999-06-29,3.875
1999-06-30,4.0315
1999-07-01,4.0315
1999-07-02,4.125
1999-07-06,4.2815
1999-07-07,4.375
1999-07-08,4.5315
1999-07-09,4.5785
1999-07-12,4.5785
1999-07-13,4.508
1999-07-14,4.7815
1999-07-15,4.6565
1999-07-16,4.8515
1999-07-19,4.797
1999-07-20,4.6485
1999-07-21,4.5625
1999-07-22,4.5705
1999-07-23,4.6175
1999-07-26,4.594
1999-07-27,4.6015
1999-07-28,4.7815
1999-07-29,4.7425
1999-07-30,4.7345
1999-08-02,4.7035
1999-08-03,4.6955
1999-08-04,4.711
1999-08-05,4.5625
1999-08-06,4.641
1999-08-09,4.6565
1999-08-10,4.625
1999-08-11,4.625
1999-08-12,4.594
1999-08-13,4.641
1999-08-16,4.7345
1999-08-17,4.75
1999-08-18,4.797
1999-08-19,4.797
1999-08-20,4.9375
1999-08-23,4.922
1999-08-24,4.8125
1999-08-25,4.672
1999-08-26,4.6565
1999-08-27,4.6095
1999-08-30,4.5785
1999-08-31,4.586
1999-09-01,4.6015
1999-09-02,4.469
1999-09-03,4.672
1999-09-07,4.641
1999-09-08,4.719
1999-09-09,5.0
1999-09-10,4.891
1999-09-13,4.844
1999-09-14,4.75
1999-09-15,4.8285
1999-09-16,4.9065
1999-09-17,4.9535
1999-09-20,4.7815
1999-09-21,4.6565
1999-09-22,4.625
1999-09-23,4.7035
1999-09-24,4.625
1999-09-27,4.641
1999-09-28,4.641
1999-09-29,4.5315
1999-09-30,4.5625
1999-10-01,4.5315
1999-10-04,4.594
1999-10-05,4.4375
1999-10-06,4.4065
1999-10-07,4.5
1999-10-08,4.469
1999-10-11,4.516
1999-10-12,4.5785
1999-10-13,4.5785
1999-10-14,4.5785
1999-10-15,4.4375
1999-10-18,4.422
1999-10-19,4.516
1999-10-20,4.6095
1999-10-21,4.5625
1999-10-22,4.6875
1999-10-25,4.6875
1999-10-26,4.6875
1999-10-27,4.719
1999-10-28,4.766
1999-10-29,4.8595
1999-11-01,4.8595
1999-11-02,4.922
1999-11-03,4.9375
1999-11-04,4.9845
1999-11-05,4.9375
1999-11-08,4.8595
1999-11-09,4.875
1999-11-10,4.922
1999-11-11,4.875
1999-11-12,4.9065
1999-11-15,4.9375
1999-11-16,5.094
1999-11-17,5.266
1999-11-18,5.1875
1999-11-19,5.4065
1999-11-22,5.375
1999-11-23,5.2815
1999-11-24,5.1875
1999-11-26,5.0
1999-11-29,4.9065
1999-11-30,4.8285
1999-12-01,4.8125
1999-12-02,4.719
1999-12-03,4.766
1999-12-06,4.75
1999-12-07,4.766
1999-12-08,4.719
1999-12-09,4.766
1999-12-10,4.641
1999-12-13,4.6095
1999-12-14,4.5625
1999-12-15,4.7815
1999-12-16,4.969
1999-12-17,5.047
1999-12-20,4.969
1999-12-21,4.891
1999-12-22,4.969
1999-12-23,4.922
1999-12-27,5.0785
1999-12-28,5.0
1999-12-29,4.9535
1999-12-30,4.9375
1999-12-31,4.9375
2000-01-03,4.875
2000-01-04,4.922
2000-01-05,4.969
2000-01-06,5.0315
2000-01-07,5.0
2000-01-10,5.0
2000-01-11,4.9535
2000-01-12,4.875
2000-01-13,5.1565
2000-01-14,5.375
2000-01-18,5.625
2000-01-19,5.469
2000-01-20,5.469
2000-01-21,5.516
