Date,GPN
2014-12-17,39.605
2014-12-18,40.575001
2014-12-19,40.650002
2014-12-22,40.849998
2014-12-23,40.834998999999996
2014-12-24,40.965
2014-12-26,40.75
2014-12-29,40.855
2014-12-30,40.485001000000004
2014-12-31,40.365002000000004
2015-01-02,40.325001
2015-01-05,39.639998999999996
2015-01-06,39.185001
2015-01-07,39.645
2015-01-08,42.389998999999996
2015-01-09,42.740002000000004
2015-01-12,42.349998
2015-01-13,42.490002000000004
2015-01-14,42.349998
2015-01-15,42.34
2015-01-16,43.810001
2015-01-20,43.544998
2015-01-21,43.310001
2015-01-22,44.174999
2015-01-23,44.139998999999996
2015-01-26,44.43
2015-01-27,44.0
2015-01-28,43.695
2015-01-29,43.974998
2015-01-30,43.654999
2015-02-02,44.355
2015-02-03,44.785
2015-02-04,44.52
2015-02-05,45.349998
2015-02-06,45.105
2015-02-09,44.915001000000004
2015-02-10,45.18
2015-02-11,45.325001
2015-02-12,46.09
2015-02-13,45.93
2015-02-17,45.849998
2015-02-18,46.07
2015-02-19,46.105
2015-02-20,46.355
2015-02-23,46.115002000000004
2015-02-24,45.959998999999996
2015-02-25,46.064999
2015-02-26,46.400002
2015-02-27,45.93
2015-03-02,46.384997999999996
2015-03-03,46.0
2015-03-04,46.005001
2015-03-05,46.25
2015-03-06,45.27
2015-03-09,45.215
2015-03-10,44.130001
2015-03-11,44.610001000000004
2015-03-12,45.224998
2015-03-13,44.575001
2015-03-16,45.294998
2015-03-17,45.860001000000004
2015-03-18,45.994999
2015-03-19,46.474998
2015-03-20,46.029999
2015-03-23,45.865002000000004
2015-03-24,45.549999
2015-03-25,44.735001000000004
2015-03-26,44.93
2015-03-27,44.985001000000004
2015-03-30,45.834998999999996
2015-03-31,45.84
2015-04-01,45.915001000000004
2015-04-02,45.959998999999996
2015-04-06,46.294998
2015-04-07,46.115002000000004
2015-04-08,49.305
2015-04-09,49.314999
2015-04-10,49.84
2015-04-13,49.049999
2015-04-14,49.325001
2015-04-15,50.029999
2015-04-16,49.855
2015-04-17,49.875
2015-04-20,50.145
2015-04-21,50.814999
2015-04-22,50.935001
2015-04-23,50.855
2015-04-24,50.895
2015-04-27,50.68
2015-04-28,50.490002000000004
2015-04-29,50.950001
2015-04-30,50.139998999999996
2015-05-01,50.535
2015-05-04,50.459998999999996
2015-05-05,50.535
2015-05-06,50.645
2015-05-07,50.68
2015-05-08,50.939999
2015-05-11,51.084998999999996
2015-05-12,50.740002000000004
2015-05-13,51.365002000000004
2015-05-14,52.279999
2015-05-15,52.099998
2015-05-18,52.619999
2015-05-19,52.689999
2015-05-20,52.084998999999996
2015-05-21,52.700001
2015-05-22,52.549999
2015-05-26,52.174999
2015-05-27,52.200001
2015-05-28,52.220001
2015-05-29,52.189999
2015-06-01,52.369999
2015-06-02,52.860001000000004
2015-06-03,53.334998999999996
2015-06-04,52.419998
2015-06-05,52.834998999999996
2015-06-08,52.174999
2015-06-09,52.48
2015-06-10,53.105
2015-06-11,52.919998
2015-06-12,52.560001
2015-06-15,52.5
2015-06-16,53.064999
2015-06-17,53.105
2015-06-18,53.685001
2015-06-19,53.099998
2015-06-22,53.595001
2015-06-23,53.375
2015-06-24,52.855
2015-06-25,52.945
2015-06-26,52.66
2015-06-29,51.384997999999996
2015-06-30,51.724998
2015-07-01,52.544998
2015-07-02,52.285
2015-07-06,52.279999
2015-07-07,52.619999
2015-07-08,51.900002
2015-07-09,52.255001
2015-07-10,52.974998
2015-07-13,53.224998
2015-07-14,53.244999
2015-07-15,53.200001
2015-07-16,53.77
2015-07-17,53.290001000000004
2015-07-20,54.0
2015-07-21,53.419998
2015-07-22,53.209998999999996
2015-07-23,52.689999
2015-07-24,52.23
2015-07-27,51.084998999999996
2015-07-28,54.955002
2015-07-29,55.855
2015-07-30,55.919998
2015-07-31,56.044998
2015-08-03,56.134997999999996
2015-08-04,56.25
2015-08-05,56.654999
2015-08-06,56.259997999999996
2015-08-07,56.369999
2015-08-10,57.345001
2015-08-11,57.040001000000004
2015-08-12,57.290001000000004
2015-08-13,58.0
2015-08-14,58.474998
2015-08-17,58.610001000000004
2015-08-18,58.810001
2015-08-19,58.955002
2015-08-20,58.125
2015-08-21,55.965
2015-08-24,52.950001
2015-08-25,53.02
2015-08-26,54.560001
2015-08-27,55.994999
2015-08-28,56.235001000000004
2015-08-31,55.695
2015-09-01,54.18
2015-09-02,55.240002000000004
2015-09-03,55.5
2015-09-04,55.145
2015-09-08,56.715
2015-09-09,56.07
2015-09-10,56.465
2015-09-11,57.040001000000004
2015-09-14,56.299999
2015-09-15,57.209998999999996
2015-09-16,57.255001
2015-09-17,57.314999
2015-09-18,56.869999
2015-09-21,58.119999
2015-09-22,58.029999
2015-09-23,58.639998999999996
2015-09-24,57.755001
2015-09-25,57.869999
2015-09-28,56.0
2015-09-29,56.974998
2015-09-30,57.365002000000004
2015-10-01,58.27
2015-10-02,59.224998
2015-10-05,58.450001
2015-10-06,57.685001
2015-10-07,64.099998
2015-10-08,66.224998
2015-10-09,66.510002
2015-10-12,66.870003
2015-10-13,64.834999
2015-10-14,63.459998999999996
2015-10-15,64.875
2015-10-16,65.43
2015-10-19,66.635002
2015-10-20,65.41999799999999
2015-10-21,65.614998
2015-10-22,66.809998
2015-10-23,66.970001
2015-10-26,66.445
2015-10-27,65.489998
2015-10-28,68.720001
2015-10-29,68.214996
2015-10-30,68.20500200000001
2015-11-02,68.114998
2015-11-03,67.559998
2015-11-04,68.07
2015-11-05,68.599998
2015-11-06,69.940002
2015-11-09,69.25
2015-11-10,69.0
2015-11-11,69.699997
2015-11-12,68.889999
2015-11-13,69.029999
2015-11-16,69.150002
2015-11-17,70.08000200000001
2015-11-18,70.900002
2015-11-19,71.269997
2015-11-20,71.260002
2015-11-23,72.660004
2015-11-24,72.25
2015-11-25,72.440002
2015-11-27,72.290001
2015-11-30,70.849998
2015-12-01,71.089996
2015-12-02,71.66999799999999
2015-12-03,69.339996
2015-12-04,70.389999
2015-12-07,69.760002
2015-12-08,70.32
2015-12-09,69.629997
2015-12-10,71.449997
2015-12-11,69.690002
2015-12-14,70.33000200000001
2015-12-15,71.41999799999999
2015-12-16,65.690002
2015-12-17,64.18
2015-12-18,63.799999
2015-12-21,63.880001
2015-12-22,64.360001
2015-12-23,65.620003
2015-12-24,65.5
2015-12-28,65.589996
2015-12-29,66.519997
2015-12-30,65.260002
2015-12-31,64.510002
2016-01-04,62.580002
2016-01-05,63.549999
2016-01-06,63.75
2016-01-07,61.360001000000004
2016-01-08,60.18
2016-01-11,58.52
2016-01-12,58.52
2016-01-13,56.400002
2016-01-14,57.360001000000004
2016-01-15,57.099998
2016-01-19,57.32
2016-01-20,58.029999
2016-01-21,57.290001000000004
2016-01-22,58.860001000000004
2016-01-25,57.66
2016-01-26,58.66
2016-01-27,56.549999
2016-01-28,55.849998
2016-01-29,58.950001
2016-02-01,59.619999
2016-02-02,56.549999
2016-02-03,57.330002
2016-02-04,57.689999
2016-02-05,55.759997999999996
2016-02-08,52.540001000000004
2016-02-09,52.470001
2016-02-10,54.48
2016-02-11,54.900002
2016-02-12,56.799999
2016-02-16,58.099998
2016-02-17,59.189999
2016-02-18,58.009997999999996
2016-02-19,59.16
2016-02-22,61.459998999999996
2016-02-23,60.580002
2016-02-24,61.889998999999996
2016-02-25,62.380001
2016-02-26,61.599998
2016-02-29,60.950001
2016-03-01,62.709998999999996
2016-03-02,62.220001
2016-03-03,62.959998999999996
2016-03-04,63.259997999999996
2016-03-07,60.529999
2016-03-08,58.93
2016-03-09,59.27
2016-03-10,59.830002
2016-03-11,60.16
2016-03-14,58.93
2016-03-15,58.470001
2016-03-16,59.080002
2016-03-17,59.900002
2016-03-18,59.349998
2016-03-21,59.48
2016-03-22,59.619999
2016-03-23,59.669998
2016-03-24,60.169998
2016-03-28,60.09
2016-03-29,62.959998999999996
2016-03-30,62.779999
2016-03-31,65.300003
2016-04-01,65.150002
2016-04-04,64.769997
2016-04-05,65.150002
2016-04-06,70.860001
2016-04-07,71.739998
2016-04-08,72.199997
2016-04-11,72.290001
2016-04-12,71.809998
2016-04-13,75.68
2016-04-14,75.300003
2016-04-15,75.690002
2016-04-18,76.91999799999999
2016-04-19,76.599998
2016-04-20,76.0
2016-04-21,74.269997
2016-04-22,73.290001
2016-04-25,73.290001
2016-04-26,73.190002
2016-04-27,74.75
2016-04-28,72.809998
2016-04-29,72.18
2016-05-02,73.260002
2016-05-03,73.059998
2016-05-04,72.629997
2016-05-05,72.309998
2016-05-06,72.860001
2016-05-09,73.040001
2016-05-10,74.300003
2016-05-11,74.07
2016-05-12,74.370003
2016-05-13,74.239998
2016-05-16,74.349998
2016-05-17,74.150002
2016-05-18,74.279999
2016-05-19,74.199997
2016-05-20,74.949997
2016-05-23,74.900002
2016-05-24,77.220001
2016-05-25,76.260002
2016-05-26,76.370003
2016-05-27,77.110001
2016-05-31,77.690002
2016-06-01,77.709999
2016-06-02,78.91999799999999
2016-06-03,76.059998
2016-06-06,77.150002
2016-06-07,76.940002
2016-06-08,76.32
2016-06-09,76.599998
2016-06-10,74.739998
2016-06-13,73.779999
2016-06-14,73.739998
2016-06-15,74.059998
2016-06-16,74.540001
2016-06-17,73.989998
2016-06-20,75.099998
2016-06-21,74.879997
2016-06-22,74.260002
2016-06-23,75.889999
2016-06-24,70.269997
2016-06-27,67.480003
2016-06-28,69.760002
2016-06-29,70.839996
2016-06-30,71.379997
2016-07-01,71.739998
2016-07-05,71.860001
2016-07-06,72.059998
2016-07-07,71.800003
2016-07-08,73.540001
2016-07-11,74.800003
2016-07-12,75.440002
2016-07-13,75.68
2016-07-14,76.480003
2016-07-15,76.720001
2016-07-18,76.760002
2016-07-19,76.769997
2016-07-20,77.91999799999999
2016-07-21,77.209999
2016-07-22,77.809998
2016-07-25,78.32
2016-07-26,79.230003
2016-07-27,78.43
2016-07-28,78.190002
2016-07-29,74.660004
2016-08-01,73.709999
2016-08-02,71.5
2016-08-03,73.160004
2016-08-04,73.559998
2016-08-05,74.540001
2016-08-08,73.940002
2016-08-09,74.889999
2016-08-10,74.709999
2016-08-11,74.849998
2016-08-12,74.690002
2016-08-15,74.940002
2016-08-16,73.529999
2016-08-17,74.220001
2016-08-18,74.160004
2016-08-19,74.75
2016-08-22,75.41999799999999
2016-08-23,76.25
2016-08-24,75.5
2016-08-25,76.610001
2016-08-26,76.139999
2016-08-29,75.91999799999999
2016-08-30,76.449997
2016-08-31,75.949997
2016-09-01,76.82
2016-09-02,76.32
2016-09-06,76.709999
2016-09-07,76.43
2016-09-08,76.269997
2016-09-09,73.620003
2016-09-12,74.589996
2016-09-13,73.18
2016-09-14,73.519997
2016-09-15,76.050003
2016-09-16,74.300003
2016-09-19,74.440002
2016-09-20,74.43
2016-09-21,76.33000200000001
2016-09-22,76.050003
2016-09-23,75.41999799999999
2016-09-26,75.620003
2016-09-27,76.08000200000001
2016-09-28,76.779999
2016-09-29,76.089996
2016-09-30,76.760002
2016-10-03,77.120003
2016-10-04,76.440002
2016-10-05,79.040001
2016-10-06,78.980003
2016-10-07,76.010002
2016-10-10,75.599998
2016-10-11,73.699997
2016-10-12,73.809998
2016-10-13,73.349998
2016-10-14,73.040001
2016-10-17,73.010002
2016-10-18,74.209999
2016-10-19,74.370003
2016-10-20,73.589996
2016-10-21,72.879997
2016-10-24,74.059998
2016-10-25,73.269997
2016-10-26,73.660004
2016-10-27,72.470001
2016-10-28,72.589996
2016-10-31,72.519997
2016-11-01,71.75
2016-11-02,70.629997
2016-11-03,70.480003
2016-11-04,70.809998
2016-11-07,71.82
2016-11-08,72.629997
2016-11-09,72.809998
2016-11-10,70.93
2016-11-11,69.489998
2016-11-14,66.57
2016-11-15,68.050003
2016-11-16,69.940002
2016-11-17,69.760002
2016-11-18,70.709999
2016-11-21,71.989998
2016-11-22,71.720001
2016-11-23,72.089996
2016-11-25,72.089996
2016-11-28,71.540001
2016-11-29,70.589996
2016-11-30,68.550003
2016-12-01,66.41999799999999
2016-12-02,68.129997
2016-12-05,69.730003
2016-12-06,69.900002
2016-12-07,70.870003
2016-12-08,71.779999
2016-12-09,72.190002
2016-12-12,71.239998
2016-12-13,71.849998
2016-12-14,71.459999
2016-12-15,70.629997
2016-12-16,70.290001
2016-12-19,70.779999
2016-12-20,71.41999799999999
2016-12-21,70.870003
2016-12-22,70.029999
2016-12-23,70.300003
2016-12-27,70.730003
2016-12-28,69.66999799999999
2016-12-29,69.82
2016-12-30,69.410004
2017-01-03,70.5
2017-01-04,73.129997
2017-01-05,73.41999799999999
2017-01-06,74.449997
2017-01-09,79.790001
2017-01-10,77.879997
2017-01-11,78.230003
2017-01-12,77.599998
2017-01-13,77.739998
2017-01-17,78.040001
2017-01-18,78.620003
2017-01-19,79.389999
2017-01-20,79.08000200000001
2017-01-23,78.389999
2017-01-24,79.029999
2017-01-25,78.279999
2017-01-26,76.800003
2017-01-27,77.440002
2017-01-30,77.809998
2017-01-31,77.279999
2017-02-01,77.050003
2017-02-02,76.720001
2017-02-03,78.599998
2017-02-06,78.18
2017-02-07,78.699997
2017-02-08,79.07
2017-02-09,78.620003
2017-02-10,78.470001
2017-02-13,78.220001
2017-02-14,79.209999
2017-02-15,78.959999
2017-02-16,77.66999799999999
2017-02-17,77.949997
2017-02-21,78.849998
2017-02-22,78.699997
2017-02-23,78.209999
2017-02-24,78.970001
2017-02-27,79.900002
2017-02-28,79.690002
2017-03-01,79.449997
2017-03-02,78.269997
2017-03-03,80.610001
2017-03-06,80.209999
2017-03-07,80.889999
2017-03-08,80.269997
2017-03-09,79.66999799999999
2017-03-10,79.139999
2017-03-13,79.66999799999999
2017-03-14,79.07
2017-03-15,78.730003
2017-03-16,79.699997
2017-03-17,80.029999
2017-03-20,79.379997
2017-03-21,78.25
2017-03-22,79.07
2017-03-23,78.940002
2017-03-24,78.41999799999999
2017-03-27,78.120003
2017-03-28,78.75
2017-03-29,78.83000200000001
2017-03-30,80.699997
2017-03-31,80.68
2017-04-03,79.33000200000001
2017-04-04,78.349998
2017-04-05,77.75
2017-04-06,78.089996
2017-04-07,77.93
2017-04-10,77.5
2017-04-11,77.690002
2017-04-12,77.510002
2017-04-13,77.540001
2017-04-17,78.58000200000001
2017-04-18,79.0
2017-04-19,78.949997
2017-04-20,80.989998
2017-04-21,80.860001
2017-04-24,81.389999
2017-04-25,81.980003
2017-04-26,81.41999799999999
2017-04-27,81.970001
2017-04-28,81.760002
2017-05-01,81.5
2017-05-02,81.720001
2017-05-03,81.099998
2017-05-04,86.139999
2017-05-05,86.07
2017-05-08,86.540001
2017-05-09,87.269997
2017-05-10,87.790001
2017-05-11,88.25
2017-05-12,87.739998
2017-05-15,89.440002
2017-05-16,89.360001
2017-05-17,88.099998
2017-05-18,88.769997
2017-05-19,90.040001
2017-05-22,91.730003
2017-05-23,91.209999
2017-05-24,92.510002
2017-05-25,92.370003
2017-05-26,91.849998
2017-05-30,91.980003
2017-05-31,91.610001
2017-06-01,93.309998
2017-06-02,92.389999
2017-06-05,91.720001
2017-06-06,92.239998
2017-06-07,92.25
2017-06-08,91.08000200000001
2017-06-09,89.099998
2017-06-12,89.5
2017-06-13,90.800003
2017-06-14,90.400002
2017-06-15,90.339996
2017-06-16,89.550003
2017-06-19,89.75
2017-06-20,89.110001
2017-06-21,89.610001
2017-06-22,90.480003
2017-06-23,91.260002
2017-06-26,90.25
2017-06-27,89.860001
2017-06-28,91.879997
2017-06-29,90.410004
2017-06-30,90.32
2017-07-03,90.050003
2017-07-05,89.879997
2017-07-06,88.410004
2017-07-07,88.989998
2017-07-10,88.650002
2017-07-11,88.309998
2017-07-12,90.190002
2017-07-13,90.68
2017-07-14,91.860001
2017-07-17,91.370003
2017-07-18,91.709999
2017-07-19,92.800003
2017-07-20,93.610001
2017-07-21,93.779999
2017-07-24,94.800003
2017-07-25,95.010002
2017-07-26,95.300003
2017-07-27,94.620003
2017-07-28,94.519997
2017-07-31,94.370003
2017-08-01,95.510002
2017-08-02,95.410004
2017-08-03,95.150002
2017-08-04,97.720001
2017-08-07,96.760002
2017-08-08,96.949997
2017-08-09,96.019997
2017-08-10,93.639999
2017-08-11,93.309998
2017-08-14,94.480003
2017-08-15,94.32
2017-08-16,94.599998
2017-08-17,93.66999799999999
2017-08-18,93.760002
2017-08-21,94.57
2017-08-22,95.849998
2017-08-23,94.58000200000001
2017-08-24,94.260002
2017-08-25,93.349998
2017-08-28,93.870003
2017-08-29,93.989998
2017-08-30,94.519997
2017-08-31,95.489998
2017-09-01,95.519997
2017-09-05,94.849998
2017-09-06,94.769997
2017-09-07,95.989998
2017-09-08,95.089996
2017-09-11,96.5
2017-09-12,98.08000200000001
2017-09-13,97.379997
2017-09-14,97.029999
2017-09-15,97.559998
2017-09-18,96.989998
2017-09-19,96.08000200000001
2017-09-20,95.620003
2017-09-21,96.339996
2017-09-22,95.82
2017-09-25,94.199997
2017-09-26,94.349998
2017-09-27,94.480003
2017-09-28,93.940002
2017-09-29,95.029999
2017-10-02,96.129997
2017-10-03,96.620003
2017-10-04,96.41999799999999
2017-10-05,96.790001
2017-10-06,96.949997
2017-10-09,98.150002
2017-10-10,98.519997
2017-10-11,99.07
2017-10-12,99.059998
2017-10-13,99.639999
2017-10-16,99.339996
2017-10-17,97.68
2017-10-18,96.870003
2017-10-19,96.809998
2017-10-20,97.16999799999999
2017-10-23,97.440002
2017-10-24,97.739998
2017-10-25,99.519997
2017-10-26,100.400002
2017-10-27,101.57
2017-10-30,101.879997
2017-10-31,103.949997
2017-11-01,102.550003
2017-11-02,102.809998
2017-11-03,103.610001
2017-11-06,104.269997
2017-11-07,103.900002
2017-11-08,101.650002
2017-11-09,99.32
2017-11-10,98.849998
2017-11-13,99.599998
2017-11-14,101.339996
2017-11-15,99.389999
2017-11-16,100.220001
2017-11-17,100.029999
2017-11-20,101.08000200000001
2017-11-21,103.209999
2017-11-22,102.43
2017-11-24,103.470001
2017-11-27,103.889999
2017-11-28,103.550003
2017-11-29,98.959999
2017-11-30,100.559998
2017-12-01,100.75
2017-12-04,95.959999
2017-12-05,96.629997
2017-12-06,97.190002
2017-12-07,99.190002
2017-12-08,99.370003
2017-12-11,100.220001
2017-12-12,100.139999
2017-12-13,99.360001
2017-12-14,99.540001
2017-12-15,100.83000200000001
2017-12-18,101.360001
2017-12-19,102.720001
2017-12-20,101.720001
2017-12-21,100.370003
2017-12-22,100.360001
2017-12-26,100.730003
2017-12-27,100.33000200000001
2017-12-28,100.32
2017-12-29,100.239998
2018-01-02,99.559998
2018-01-03,101.709999
2018-01-04,103.650002
2018-01-05,103.559998
2018-01-08,104.18
2018-01-09,104.809998
2018-01-10,103.57
2018-01-11,104.0
2018-01-12,103.260002
2018-01-16,104.599998
2018-01-17,105.800003
2018-01-18,106.18
2018-01-19,108.010002
2018-01-22,109.099998
2018-01-23,109.889999
2018-01-24,112.16999799999999
2018-01-25,112.199997
2018-01-26,113.260002
2018-01-29,112.41999799999999
2018-01-30,111.379997
2018-01-31,111.779999
2018-02-01,111.589996
2018-02-02,108.720001
2018-02-05,104.980003
2018-02-06,106.010002
2018-02-07,106.32
2018-02-08,100.589996
2018-02-09,103.93
2018-02-12,106.400002
2018-02-13,106.849998
2018-02-14,107.58000200000001
2018-02-15,112.349998
2018-02-16,114.349998
2018-02-20,114.730003
2018-02-21,112.239998
2018-02-22,112.019997
2018-02-23,114.459999
2018-02-26,114.699997
2018-02-27,114.199997
2018-02-28,113.389999
2018-03-01,111.449997
2018-03-02,113.449997
2018-03-05,113.730003
2018-03-06,114.18
2018-03-07,114.309998
2018-03-08,114.529999
2018-03-09,117.220001
2018-03-12,117.83000200000001
2018-03-13,117.25
2018-03-14,117.879997
2018-03-15,118.209999
2018-03-16,118.010002
2018-03-19,116.550003
2018-03-20,117.699997
2018-03-21,116.529999
2018-03-22,113.510002
2018-03-23,111.18
2018-03-26,114.410004
2018-03-27,111.120003
2018-03-28,110.08000200000001
2018-03-29,111.519997
2018-04-02,109.190002
2018-04-03,109.650002
2018-04-04,110.41999799999999
2018-04-05,111.370003
2018-04-06,108.769997
2018-04-09,108.480003
2018-04-10,110.690002
2018-04-11,108.699997
2018-04-12,109.559998
2018-04-13,109.93
2018-04-16,110.440002
2018-04-17,111.910004
2018-04-18,112.559998
2018-04-19,112.339996
2018-04-20,111.279999
2018-04-23,110.25
2018-04-24,109.650002
2018-04-25,109.529999
2018-04-26,112.160004
2018-04-27,111.099998
2018-04-30,113.050003
2018-05-01,113.33000200000001
2018-05-02,112.57
2018-05-03,113.349998
2018-05-04,112.849998
2018-05-07,113.650002
2018-05-08,113.959999
2018-05-09,114.599998
2018-05-10,116.0
2018-05-11,116.129997
2018-05-14,114.900002
2018-05-15,114.5
2018-05-16,115.16999799999999
2018-05-17,113.839996
2018-05-18,113.760002
2018-05-21,113.68
2018-05-22,111.91999799999999
2018-05-23,112.050003
2018-05-24,112.879997
2018-05-25,111.709999
2018-05-29,109.339996
2018-05-30,111.519997
2018-05-31,111.160004
2018-06-01,113.400002
2018-06-04,115.370003
2018-06-05,115.07
2018-06-06,117.970001
2018-06-07,116.970001
2018-06-08,117.08000200000001
2018-06-11,116.83000200000001
2018-06-12,118.459999
2018-06-13,118.480003
2018-06-14,117.75
2018-06-15,117.5
2018-06-18,117.150002
2018-06-19,116.18
2018-06-20,116.900002
2018-06-21,114.699997
2018-06-22,114.400002
2018-06-25,110.83000200000001
2018-06-26,110.519997
2018-06-27,108.779999
2018-06-28,109.989998
2018-06-29,111.489998
2018-07-02,112.410004
2018-07-03,111.099998
2018-07-05,112.089996
2018-07-06,112.75
2018-07-09,112.980003
2018-07-10,113.599998
2018-07-11,116.410004
2018-07-12,117.68
2018-07-13,117.949997
2018-07-16,117.0
2018-07-17,117.940002
2018-07-18,118.300003
2018-07-19,117.08000200000001
2018-07-20,117.120003
2018-07-23,117.809998
2018-07-24,115.410004
2018-07-25,117.83000200000001
2018-07-26,117.68
2018-07-27,115.25
2018-07-30,112.260002
2018-07-31,112.57
2018-08-01,111.900002
2018-08-02,119.18
2018-08-03,118.769997
2018-08-06,118.440002
2018-08-07,118.059998
2018-08-08,116.16999799999999
2018-08-09,116.610001
2018-08-10,116.139999
2018-08-13,116.940002
2018-08-14,118.349998
2018-08-15,116.91999799999999
2018-08-16,118.019997
2018-08-17,118.66999799999999
2018-08-20,119.290001
2018-08-21,119.029999
2018-08-22,120.339996
2018-08-23,120.379997
2018-08-24,122.150002
2018-08-27,123.230003
2018-08-28,124.370003
2018-08-29,125.010002
2018-08-30,123.66999799999999
2018-08-31,124.58000200000001
2018-09-04,125.510002
2018-09-05,123.690002
2018-09-06,124.279999
2018-09-07,123.730003
2018-09-10,125.58000200000001
2018-09-11,126.809998
2018-09-12,127.949997
2018-09-13,128.330002
2018-09-14,128.58999599999999
2018-09-17,126.970001
2018-09-18,128.550003
2018-09-19,126.82
2018-09-20,127.150002
2018-09-21,127.190002
2018-09-24,127.290001
2018-09-25,127.860001
2018-09-26,127.110001
2018-09-27,126.709999
2018-09-28,127.400002
2018-10-01,126.519997
2018-10-02,125.709999
2018-10-03,125.489998
2018-10-04,122.089996
2018-10-05,121.800003
2018-10-08,117.860001
2018-10-09,117.629997
2018-10-10,113.110001
2018-10-11,112.779999
2018-10-12,117.360001
2018-10-15,115.449997
2018-10-16,119.889999
2018-10-17,119.889999
2018-10-18,117.940002
2018-10-19,116.5
2018-10-22,116.83000200000001
2018-10-23,114.940002
2018-10-24,110.389999
2018-10-25,114.139999
2018-10-26,112.040001
2018-10-29,108.839996
2018-10-30,110.660004
2018-10-31,114.230003
2018-11-01,114.769997
2018-11-02,114.57
2018-11-05,111.589996
2018-11-06,112.129997
2018-11-07,115.040001
2018-11-08,113.709999
2018-11-09,112.16999799999999
2018-11-12,109.260002
2018-11-13,108.559998
2018-11-14,107.300003
2018-11-15,109.41999799999999
2018-11-16,109.690002
2018-11-19,104.379997
2018-11-20,103.139999
2018-11-21,103.870003
2018-11-23,103.129997
2018-11-26,106.43
2018-11-27,106.050003
2018-11-28,111.059998
2018-11-29,110.75
2018-11-30,111.809998
2018-12-03,112.82
2018-12-04,106.989998
2018-12-06,106.32
2018-12-07,103.839996
2018-12-10,103.790001
2018-12-11,103.0
2018-12-12,104.360001
2018-12-13,103.769997
2018-12-14,101.599998
2018-12-17,99.629997
2018-12-18,101.139999
2018-12-19,101.339996
2018-12-20,98.860001
2018-12-21,96.269997
2018-12-24,95.370003
2018-12-26,101.440002
2018-12-27,102.730003
2018-12-28,102.540001
2018-12-31,103.129997
2019-01-02,102.029999
2019-01-03,98.720001
2019-01-04,102.75
2019-01-07,104.900002
2019-01-08,107.66999799999999
2019-01-09,109.25
2019-01-10,110.25
2019-01-11,110.790001
2019-01-14,110.040001
2019-01-15,112.010002
2019-01-16,112.910004
2019-01-17,113.43
2019-01-18,114.589996
2019-01-22,112.690002
2019-01-23,111.279999
2019-01-24,112.230003
2019-01-25,113.230003
2019-01-28,111.650002
2019-01-29,110.699997
2019-01-30,113.68
2019-01-31,112.279999
2019-02-01,113.760002
2019-02-04,115.120003
2019-02-05,115.300003
2019-02-06,114.32
2019-02-07,113.0
2019-02-08,114.900002
2019-02-11,116.019997
2019-02-12,117.41999799999999
2019-02-13,122.75
2019-02-14,121.550003
2019-02-15,123.300003
2019-02-19,124.370003
2019-02-20,125.940002
2019-02-21,126.620003
2019-02-22,127.730003
2019-02-25,128.220001
2019-02-26,128.399994
2019-02-27,129.279999
2019-02-28,130.380005
2019-03-01,131.490005
2019-03-04,130.53999299999998
2019-03-05,129.940002
2019-03-06,129.550003
2019-03-07,129.869995
2019-03-08,130.320007
2019-03-11,131.889999
2019-03-12,131.889999
2019-03-13,133.0
2019-03-14,132.350006
2019-03-15,134.119995
2019-03-18,134.03999299999998
2019-03-19,134.350006
2019-03-20,133.360001
2019-03-21,136.149994
2019-03-22,134.0
2019-03-25,132.899994
2019-03-26,134.690002
2019-03-27,133.990005
2019-03-28,135.149994
2019-03-29,136.520004
2019-04-01,138.66000400000001
2019-04-02,138.800003
2019-04-03,137.800003
2019-04-04,135.690002
2019-04-05,136.899994
2019-04-08,136.630005
2019-04-09,136.679993
2019-04-10,137.050003
2019-04-11,137.070007
2019-04-12,139.139999
2019-04-15,138.309998
2019-04-16,138.820007
2019-04-17,138.639999
2019-04-18,139.669998
2019-04-22,140.580002
2019-04-23,143.71000700000002
2019-04-24,142.889999
2019-04-25,143.429993
2019-04-26,144.889999
2019-04-29,145.380005
2019-04-30,146.070007
2019-05-01,144.080002
2019-05-02,144.330002
2019-05-03,145.899994
2019-05-06,147.320007
2019-05-07,144.199997
2019-05-08,145.08999599999999
2019-05-09,146.070007
2019-05-10,146.889999
2019-05-13,143.600006
2019-05-14,146.78999299999998
2019-05-15,148.220001
2019-05-16,151.399994
2019-05-17,149.809998
2019-05-20,148.53999299999998
2019-05-21,150.490005
2019-05-22,150.619995
2019-05-23,147.96000700000002
2019-05-24,153.440002
2019-05-28,148.869995
2019-05-29,147.669998
2019-05-30,152.929993
2019-05-31,154.03999299999998
2019-06-03,148.869995
2019-06-04,153.179993
2019-06-05,157.080002
2019-06-06,157.800003
2019-06-07,160.91000400000001
2019-06-10,160.449997
2019-06-11,158.940002
2019-06-12,158.699997
2019-06-13,158.169998
2019-06-14,158.809998
2019-06-17,159.820007
2019-06-18,158.78999299999998
2019-06-19,160.899994
2019-06-20,161.759995
2019-06-21,161.03999299999998
2019-06-24,160.179993
2019-06-25,157.820007
2019-06-26,158.639999
2019-06-27,159.729996
2019-06-28,160.130005
2019-07-01,162.649994
2019-07-02,162.029999
2019-07-03,162.990005
2019-07-05,162.490005
2019-07-08,163.0
2019-07-09,164.779999
2019-07-10,163.880005
2019-07-11,164.130005
