Date,HLX
2007-01-31,32.169998
2007-02-01,32.220001
2007-02-02,32.060001
2007-02-05,32.290001000000004
2007-02-06,32.700001
2007-02-07,32.360001000000004
2007-02-08,32.880001
2007-02-09,33.02
2007-02-12,32.52
2007-02-13,32.720001
2007-02-14,32.880001
2007-02-15,32.470001
2007-02-16,32.799999
2007-02-20,32.599998
2007-02-21,32.82
2007-02-22,33.23
2007-02-23,34.049999
2007-02-26,34.139998999999996
2007-02-27,33.389998999999996
2007-02-28,33.490002000000004
2007-03-01,33.549999
2007-03-02,32.950001
2007-03-05,32.439999
2007-03-06,32.959998999999996
2007-03-07,33.650002
2007-03-08,33.650002
2007-03-09,33.650002
2007-03-12,33.360001000000004
2007-03-13,33.25
2007-03-14,33.639998999999996
2007-03-15,33.73
2007-03-16,33.860001000000004
2007-03-19,35.049999
2007-03-20,35.139998999999996
2007-03-21,35.830002
2007-03-22,36.279999
2007-03-23,36.619999
2007-03-26,36.77
2007-03-27,36.669998
2007-03-28,37.07
2007-03-29,37.450001
2007-03-30,37.290001000000004
2007-04-02,38.25
2007-04-03,37.889998999999996
2007-04-04,37.599998
2007-04-05,38.080002
2007-04-09,38.18
2007-04-10,38.860001000000004
2007-04-11,38.650002
2007-04-12,39.389998999999996
2007-04-13,39.400002
2007-04-16,39.509997999999996
2007-04-17,39.189999
2007-04-18,38.200001
2007-04-19,37.860001000000004
2007-04-20,38.639998999999996
2007-04-23,38.669998
2007-04-24,38.52
2007-04-25,39.07
2007-04-26,39.150002
2007-04-27,39.290001000000004
2007-04-30,38.259997999999996
2007-05-01,38.799999
2007-05-02,39.799999
2007-05-03,36.849998
2007-05-04,36.549999
2007-05-07,36.299999
2007-05-08,36.07
2007-05-09,35.950001
2007-05-10,35.52
2007-05-11,36.380001
2007-05-14,36.119999
2007-05-15,36.610001000000004
2007-05-16,36.810001
2007-05-17,38.18
2007-05-18,38.880001
2007-05-21,39.52
2007-05-22,39.32
2007-05-23,40.540001000000004
2007-05-24,38.150002
2007-05-25,39.290001000000004
2007-05-29,39.380001
2007-05-30,40.349998
2007-05-31,39.849998
2007-06-01,40.41
2007-06-04,41.439999
2007-06-05,41.119999
2007-06-06,40.009997999999996
2007-06-07,39.650002
2007-06-08,39.5
2007-06-11,39.59
2007-06-12,38.919998
2007-06-13,39.849998
2007-06-14,40.639998999999996
2007-06-15,40.849998
2007-06-18,41.009997999999996
2007-06-19,41.07
2007-06-20,40.240002000000004
2007-06-21,41.040001000000004
2007-06-22,41.080002
2007-06-25,40.389998999999996
2007-06-26,38.529999
2007-06-27,39.810001
2007-06-28,39.400002
2007-06-29,39.91
2007-07-02,40.080002
2007-07-03,40.07
2007-07-05,39.52
2007-07-06,39.900002
2007-07-09,40.119999
2007-07-10,39.900002
2007-07-11,40.150002
2007-07-12,40.970001
2007-07-13,40.779999
2007-07-16,40.610001000000004
2007-07-17,41.18
2007-07-18,41.849998
2007-07-19,42.490002000000004
2007-07-20,42.950001
2007-07-23,42.849998
2007-07-24,40.939999
2007-07-25,40.98
2007-07-26,39.299999
2007-07-27,38.310001
2007-07-30,38.950001
2007-07-31,38.950001
2007-08-01,38.68
2007-08-02,37.400002
2007-08-03,36.299999
2007-08-06,35.25
2007-08-07,36.52
2007-08-08,38.5
2007-08-09,39.549999
2007-08-10,39.43
2007-08-13,38.439999
2007-08-14,37.77
2007-08-15,36.830002
2007-08-16,36.07
2007-08-17,36.450001
2007-08-20,36.119999
2007-08-21,35.34
2007-08-22,35.689999
2007-08-23,36.779999
2007-08-24,38.119999
2007-08-27,37.439999
2007-08-28,36.52
2007-08-29,37.950001
2007-08-30,38.18
2007-08-31,38.43
2007-09-04,38.93
2007-09-05,39.73
2007-09-06,39.650002
2007-09-07,39.59
2007-09-10,39.52
2007-09-11,39.709998999999996
2007-09-12,40.529999
2007-09-13,40.73
2007-09-14,40.98
2007-09-17,40.349998
2007-09-18,41.349998
2007-09-19,41.759997999999996
2007-09-20,41.799999
2007-09-21,42.419998
2007-09-24,41.529999
2007-09-25,41.349998
2007-09-26,40.75
2007-09-27,41.470001
2007-09-28,42.459998999999996
2007-10-01,43.5
2007-10-02,44.25
2007-10-03,44.900002
2007-10-04,45.139998999999996
2007-10-05,46.0
2007-10-08,45.029999
2007-10-09,45.599998
2007-10-10,45.849998
2007-10-11,46.299999
2007-10-12,46.84
2007-10-15,46.720001
2007-10-16,45.689999
2007-10-17,45.700001
2007-10-18,45.650002
2007-10-19,45.150002
2007-10-22,44.09
2007-10-23,45.23
2007-10-24,44.98
2007-10-25,45.200001
2007-10-26,45.380001
2007-10-29,46.099998
2007-10-30,44.630001
2007-10-31,46.25
2007-11-01,43.209998999999996
2007-11-02,43.740002000000004
2007-11-05,42.860001000000004
2007-11-06,44.889998999999996
2007-11-07,43.619999
2007-11-08,43.900002
2007-11-09,42.0
2007-11-12,40.610001000000004
2007-11-13,40.93
2007-11-14,41.150002
2007-11-15,40.349998
2007-11-16,41.0
2007-11-19,39.619999
2007-11-20,40.459998999999996
2007-11-21,39.810001
2007-11-23,40.330002
2007-11-26,40.0
2007-11-27,39.299999
2007-11-28,39.759997999999996
2007-11-29,40.439999
2007-11-30,40.59
2007-12-03,39.080002
2007-12-04,39.73
2007-12-05,40.77
2007-12-06,41.689999
2007-12-07,42.0
2007-12-10,41.84
2007-12-11,41.32
2007-12-12,42.650002
2007-12-13,42.16
2007-12-14,41.009997999999996
2007-12-17,40.540001000000004
2007-12-18,40.259997999999996
2007-12-19,40.279999
2007-12-20,40.880001
2007-12-21,41.490002000000004
2007-12-24,41.77
2007-12-26,42.220001
2007-12-27,41.349998
2007-12-28,41.040001000000004
2007-12-31,41.5
2008-01-02,41.709998999999996
2008-01-03,42.57
2008-01-04,41.73
2008-01-07,40.380001
2008-01-08,40.209998999999996
2008-01-09,40.380001
2008-01-10,40.32
2008-01-11,39.950001
2008-01-14,40.849998
2008-01-15,39.959998999999996
2008-01-16,38.560001
2008-01-17,36.0
2008-01-18,36.029999
2008-01-22,35.110001000000004
2008-01-23,35.619999
2008-01-24,36.400002
2008-01-25,36.27
2008-01-28,37.299999
2008-01-29,37.330002
2008-01-30,36.700001
2008-01-31,36.970001
2008-02-01,37.650002
2008-02-04,36.330002
2008-02-05,35.029999
2008-02-06,33.240002000000004
2008-02-07,32.84
2008-02-08,33.220001
2008-02-11,33.939999
2008-02-12,33.360001000000004
2008-02-13,34.040001000000004
2008-02-14,33.369999
2008-02-15,32.919998
2008-02-19,34.009997999999996
2008-02-20,33.68
2008-02-21,32.619999
2008-02-22,32.52
2008-02-25,33.990002000000004
2008-02-26,34.630001
2008-02-27,33.110001000000004
2008-02-28,33.599998
2008-02-29,35.220001
2008-03-03,34.650002
2008-03-04,34.07
2008-03-05,34.990002000000004
2008-03-06,34.080002
2008-03-07,33.279999
2008-03-10,32.48
2008-03-11,31.299999
2008-03-12,31.32
2008-03-13,32.25
2008-03-14,31.219998999999998
2008-03-17,30.110001
2008-03-18,31.440001000000002
2008-03-19,29.639999
2008-03-20,29.209999
2008-03-24,29.18
2008-03-25,29.790001
2008-03-26,30.450001
2008-03-27,29.209999
2008-03-28,31.049999
2008-03-31,31.5
2008-04-01,30.99
2008-04-02,31.42
2008-04-03,32.759997999999996
2008-04-04,33.810001
2008-04-07,34.02
2008-04-08,33.549999
2008-04-09,33.290001000000004
2008-04-10,33.360001000000004
2008-04-11,32.529999
2008-04-14,33.310001
2008-04-15,33.709998999999996
2008-04-16,34.77
2008-04-17,34.650002
2008-04-18,35.77
2008-04-21,35.380001
2008-04-22,35.77
2008-04-23,35.07
2008-04-24,34.310001
2008-04-25,35.77
2008-04-28,35.459998999999996
2008-04-29,34.599998
2008-04-30,34.549999
2008-05-01,33.66
2008-05-02,34.240002000000004
2008-05-05,35.75
2008-05-06,36.950001
2008-05-07,36.330002
2008-05-08,36.970001
2008-05-09,36.91
2008-05-12,36.43
2008-05-13,37.419998
2008-05-14,36.919998
2008-05-15,37.130001
2008-05-16,37.939999
2008-05-19,38.75
2008-05-20,38.889998999999996
2008-05-21,39.119999
2008-05-22,38.669998
2008-05-23,38.560001
2008-05-27,37.82
2008-05-28,38.049999
2008-05-29,37.0
2008-05-30,38.630001
2008-06-02,38.610001000000004
2008-06-03,38.41
2008-06-04,38.07
2008-06-05,39.82
2008-06-06,38.689999
2008-06-09,39.220001
2008-06-10,37.950001
2008-06-11,37.830002
2008-06-12,37.34
2008-06-13,37.77
2008-06-16,39.080002
2008-06-17,39.779999
2008-06-18,40.41
2008-06-19,40.130001
2008-06-20,40.02
2008-06-23,41.18
2008-06-24,40.639998999999996
2008-06-25,40.560001
2008-06-26,41.0
2008-06-27,40.869999
2008-06-30,41.639998999999996
2008-07-01,40.549999
2008-07-02,39.310001
2008-07-03,37.709998999999996
2008-07-07,36.759997999999996
2008-07-08,36.580002
2008-07-09,36.75
2008-07-10,38.43
2008-07-11,38.389998999999996
2008-07-14,37.84
2008-07-15,36.68
2008-07-16,35.490002000000004
2008-07-17,35.0
2008-07-18,34.75
2008-07-21,36.32
2008-07-22,34.599998
2008-07-23,32.68
2008-07-24,33.330002
2008-07-25,33.68
2008-07-28,33.240002000000004
2008-07-29,32.049999
2008-07-30,33.860001000000004
2008-07-31,31.93
2008-08-01,31.65
2008-08-04,29.809998999999998
2008-08-05,29.15
2008-08-06,30.26
2008-08-07,29.879998999999998
2008-08-08,29.459999
2008-08-11,29.85
2008-08-12,29.469998999999998
2008-08-13,30.33
2008-08-14,29.719998999999998
2008-08-15,29.59
2008-08-18,28.74
2008-08-19,28.99
2008-08-20,29.950001
2008-08-21,31.219998999999998
2008-08-22,30.870001000000002
2008-08-25,30.709999
2008-08-26,31.08
2008-08-27,31.6
2008-08-28,31.41
2008-08-29,30.77
2008-09-02,28.93
2008-09-03,28.6
2008-09-04,28.82
2008-09-05,28.59
2008-09-08,28.77
2008-09-09,26.700001
2008-09-10,27.200001
2008-09-11,27.1
2008-09-12,28.26
2008-09-15,26.190001000000002
2008-09-16,27.32
2008-09-17,26.65
2008-09-18,27.16
2008-09-19,28.540001
2008-09-22,28.629998999999998
2008-09-23,27.459999
2008-09-24,26.860001
2008-09-25,26.700001
2008-09-26,25.85
2008-09-29,22.82
2008-09-30,24.280001000000002
2008-10-01,23.17
2008-10-02,20.85
2008-10-03,20.26
2008-10-06,18.65
2008-10-07,16.620001000000002
2008-10-08,16.43
2008-10-09,14.42
2008-10-10,10.8
2008-10-13,12.49
2008-10-14,13.37
2008-10-15,11.03
2008-10-16,11.48
2008-10-17,10.99
2008-10-20,11.74
2008-10-21,11.22
2008-10-22,9.64
2008-10-23,9.55
2008-10-24,9.01
2008-10-27,8.02
2008-10-28,7.99
2008-10-29,9.2
2008-10-30,10.27
2008-10-31,10.56
2008-11-03,10.03
2008-11-04,10.54
2008-11-05,10.48
2008-11-06,9.02
2008-11-07,10.0
2008-11-10,9.94
2008-11-11,9.62
2008-11-12,8.21
2008-11-13,9.12
2008-11-14,8.45
2008-11-17,8.29
2008-11-18,8.13
2008-11-19,7.33
2008-11-20,4.0
2008-11-21,5.31
2008-11-24,5.41
2008-11-25,5.27
2008-11-26,6.27
2008-11-28,6.43
2008-12-01,5.21
2008-12-02,5.54
2008-12-03,5.81
2008-12-04,5.2
2008-12-05,5.22
2008-12-08,5.65
2008-12-09,5.83
2008-12-10,6.76
2008-12-11,6.69
2008-12-12,7.03
2008-12-15,6.76
2008-12-16,7.16
2008-12-17,7.38
2008-12-18,6.63
2008-12-19,6.57
2008-12-22,6.22
2008-12-23,6.04
2008-12-24,5.92
2008-12-26,6.36
2008-12-29,6.41
2008-12-30,6.87
2008-12-31,7.24
2009-01-02,7.86
2009-01-05,8.66
2009-01-06,9.09
2009-01-07,8.26
2009-01-08,8.1
2009-01-09,7.45
2009-01-12,6.88
2009-01-13,7.14
2009-01-14,6.6
2009-01-15,6.56
2009-01-16,6.56
2009-01-20,5.46
2009-01-21,6.25
2009-01-22,5.61
2009-01-23,5.78
2009-01-26,5.5
2009-01-27,5.48
2009-01-28,5.67
2009-01-29,5.26
2009-01-30,5.15
2009-02-02,4.88
2009-02-03,4.89
2009-02-04,5.03
2009-02-05,5.22
2009-02-06,5.47
2009-02-09,5.5
2009-02-10,5.11
2009-02-11,4.9
2009-02-12,4.86
2009-02-13,4.78
2009-02-17,4.12
2009-02-18,4.04
2009-02-19,4.08
2009-02-20,3.47
2009-02-23,2.93
2009-02-24,2.85
2009-02-25,2.7
2009-02-26,3.06
2009-02-27,3.11
2009-03-02,2.96
2009-03-03,3.21
2009-03-04,3.77
2009-03-05,3.53
2009-03-06,3.66
2009-03-09,4.12
2009-03-10,4.52
2009-03-11,4.34
2009-03-12,4.51
2009-03-13,4.54
2009-03-16,4.61
2009-03-17,5.02
2009-03-18,5.23
2009-03-19,5.63
2009-03-20,5.22
2009-03-23,6.04
2009-03-24,5.81
2009-03-25,5.66
2009-03-26,5.85
2009-03-27,5.65
2009-03-30,5.07
2009-03-31,5.14
2009-04-01,5.32
2009-04-02,5.93
2009-04-03,6.16
2009-04-06,6.03
2009-04-07,5.91
2009-04-08,7.82
2009-04-09,8.57
2009-04-13,8.41
2009-04-14,8.35
2009-04-15,8.57
2009-04-16,8.25
2009-04-17,8.36
2009-04-20,7.5
2009-04-21,8.28
2009-04-22,8.24
2009-04-23,7.93
2009-04-24,8.92
2009-04-27,8.71
2009-04-28,8.79
2009-04-29,9.36
2009-04-30,9.09
2009-05-01,9.43
2009-05-04,9.98
2009-05-05,9.78
2009-05-06,11.04
2009-05-07,10.54
2009-05-08,11.3
2009-05-11,10.6
2009-05-12,10.57
2009-05-13,9.42
2009-05-14,9.71
2009-05-15,9.33
2009-05-18,10.19
2009-05-19,10.26
2009-05-20,10.25
2009-05-21,9.65
2009-05-22,9.83
2009-05-26,10.54
2009-05-27,10.79
2009-05-28,11.11
2009-05-29,11.25
2009-06-01,11.89
2009-06-02,11.7
2009-06-03,11.03
2009-06-04,11.4
2009-06-05,11.3
2009-06-08,11.26
2009-06-09,11.45
2009-06-10,11.82
2009-06-11,12.4
2009-06-12,12.12
2009-06-15,11.49
2009-06-16,11.37
2009-06-17,10.69
2009-06-18,10.51
2009-06-19,10.37
2009-06-22,9.28
2009-06-23,9.61
2009-06-24,9.67
2009-06-25,10.1
2009-06-26,10.84
2009-06-29,10.85
2009-06-30,10.87
2009-07-01,10.97
2009-07-02,9.93
2009-07-06,9.69
2009-07-07,9.38
2009-07-08,9.22
2009-07-09,9.49
2009-07-10,9.42
2009-07-13,9.68
2009-07-14,10.2
2009-07-15,10.7
2009-07-16,11.19
2009-07-17,11.14
2009-07-20,11.51
2009-07-21,11.33
2009-07-22,11.29
2009-07-23,11.57
2009-07-24,11.4
2009-07-27,11.3
2009-07-28,10.77
2009-07-29,10.23
2009-07-30,10.33
2009-07-31,10.49
2009-08-03,11.05
2009-08-04,11.22
2009-08-05,11.03
2009-08-06,11.16
2009-08-07,11.25
2009-08-10,11.59
2009-08-11,11.31
2009-08-12,11.75
2009-08-13,12.22
2009-08-14,12.03
2009-08-17,11.33
2009-08-18,11.51
2009-08-19,11.9
2009-08-20,12.35
2009-08-21,12.25
2009-08-24,12.58
2009-08-25,12.11
2009-08-26,11.88
2009-08-27,11.84
2009-08-28,12.14
2009-08-31,11.7
2009-09-01,11.3
2009-09-02,11.35
2009-09-03,11.79
2009-09-04,12.28
2009-09-08,12.89
2009-09-09,13.33
2009-09-10,13.95
2009-09-11,14.31
2009-09-14,14.74
2009-09-15,15.54
2009-09-16,15.99
2009-09-17,15.76
2009-09-18,15.43
2009-09-21,14.99
2009-09-22,15.22
2009-09-23,14.69
2009-09-24,14.24
2009-09-25,14.1
2009-09-28,14.94
2009-09-29,15.19
2009-09-30,14.98
2009-10-01,13.97
2009-10-02,13.86
2009-10-05,13.75
2009-10-06,14.03
2009-10-07,14.41
2009-10-08,15.07
2009-10-09,14.93
2009-10-12,15.31
2009-10-13,15.41
2009-10-14,15.96
2009-10-15,16.48
2009-10-16,16.219998999999998
2009-10-19,16.59
2009-10-20,16.1
2009-10-21,16.299999
2009-10-22,16.389999
2009-10-23,15.87
2009-10-26,15.49
2009-10-27,15.26
2009-10-28,14.34
2009-10-29,14.46
2009-10-30,13.73
2009-11-02,13.36
2009-11-03,14.16
2009-11-04,14.15
2009-11-05,14.5
2009-11-06,14.37
2009-11-09,14.68
2009-11-10,14.64
2009-11-11,14.71
2009-11-12,14.1
2009-11-13,13.48
2009-11-16,13.81
2009-11-17,13.56
2009-11-18,13.22
2009-11-19,12.72
2009-11-20,12.15
2009-11-23,12.27
2009-11-24,11.88
2009-11-25,12.0
2009-11-27,11.53
2009-11-30,11.76
2009-12-01,12.51
2009-12-02,12.62
2009-12-03,11.87
2009-12-04,11.74
2009-12-07,11.57
2009-12-08,10.98
2009-12-09,11.1
2009-12-10,11.28
2009-12-11,11.44
2009-12-14,11.5
2009-12-15,11.44
2009-12-16,11.83
2009-12-17,11.64
2009-12-18,11.57
2009-12-21,12.04
2009-12-22,12.13
2009-12-23,12.0
2009-12-24,12.07
2009-12-28,11.96
2009-12-29,11.73
2009-12-30,11.77
2009-12-31,11.75
2010-01-04,12.4
2010-01-05,13.02
2010-01-06,13.31
2010-01-07,13.19
2010-01-08,13.28
2010-01-11,13.09
2010-01-12,12.62
2010-01-13,12.66
2010-01-14,12.91
2010-01-15,12.49
2010-01-19,12.7
2010-01-20,12.36
2010-01-21,11.94
2010-01-22,11.52
2010-01-25,11.58
2010-01-26,11.55
2010-01-27,11.1
2010-01-28,10.84
2010-01-29,10.61
2010-02-01,10.9
2010-02-02,11.0
2010-02-03,11.08
2010-02-04,10.3
2010-02-05,10.54
2010-02-08,10.14
2010-02-09,10.63
2010-02-10,10.67
2010-02-11,10.93
2010-02-12,10.83
2010-02-16,11.1
2010-02-17,11.38
2010-02-18,11.53
2010-02-19,11.6
2010-02-22,11.35
2010-02-23,10.98
2010-02-24,11.04
2010-02-25,11.11
2010-02-26,11.51
2010-03-01,11.11
2010-03-02,11.55
2010-03-03,11.61
2010-03-04,11.49
2010-03-05,11.86
2010-03-08,12.93
2010-03-09,13.1
2010-03-10,14.27
2010-03-11,14.5
2010-03-12,14.63
2010-03-15,13.84
2010-03-16,14.25
2010-03-17,14.38
2010-03-18,14.17
2010-03-19,13.33
2010-03-22,13.46
2010-03-23,13.49
2010-03-24,13.5
2010-03-25,12.8
2010-03-26,12.39
2010-03-29,12.6
2010-03-30,12.86
2010-03-31,13.03
2010-04-01,13.84
2010-04-05,14.56
2010-04-06,15.0
2010-04-07,14.53
2010-04-08,14.59
2010-04-09,14.59
2010-04-12,15.25
2010-04-13,15.11
2010-04-14,15.82
2010-04-15,16.35
2010-04-16,16.15
2010-04-19,15.97
2010-04-20,16.719998999999998
2010-04-21,16.57
2010-04-22,16.639999
2010-04-23,16.870001000000002
2010-04-26,16.709999
2010-04-27,15.82
2010-04-28,16.120001000000002
2010-04-29,15.39
2010-04-30,14.58
2010-05-03,15.18
2010-05-04,14.09
2010-05-05,14.6
2010-05-06,13.91
2010-05-07,12.99
2010-05-10,14.32
2010-05-11,14.34
2010-05-12,15.01
2010-05-13,14.5
2010-05-14,13.86
2010-05-17,13.58
2010-05-18,13.12
2010-05-19,12.77
2010-05-20,11.57
2010-05-21,12.0
2010-05-24,11.2
2010-05-25,11.12
2010-05-26,11.35
2010-05-27,11.7
2010-05-28,10.89
2010-06-01,10.0
2010-06-02,10.74
2010-06-03,10.63
2010-06-04,10.09
2010-06-07,9.8
2010-06-08,10.04
2010-06-09,10.37
2010-06-10,10.63
2010-06-11,10.54
2010-06-14,11.59
2010-06-15,12.0
2010-06-16,11.99
2010-06-17,11.93
2010-06-18,12.26
2010-06-21,12.11
2010-06-22,11.58
2010-06-23,11.12
2010-06-24,11.0
2010-06-25,11.61
2010-06-28,11.24
2010-06-29,11.04
2010-06-30,10.77
2010-07-01,10.72
2010-07-02,9.93
2010-07-06,9.55
2010-07-07,9.95
2010-07-08,10.21
2010-07-09,10.41
2010-07-12,10.1
2010-07-13,10.28
2010-07-14,10.38
2010-07-15,10.2
2010-07-16,9.6
2010-07-19,9.56
2010-07-20,9.73
2010-07-21,9.44
2010-07-22,9.95
2010-07-23,10.32
2010-07-26,10.62
2010-07-27,10.69
2010-07-28,10.55
2010-07-29,9.68
2010-07-30,9.39
2010-08-02,9.61
2010-08-03,10.38
2010-08-04,11.0
2010-08-05,10.82
2010-08-06,10.64
2010-08-09,10.86
2010-08-10,10.53
2010-08-11,9.81
2010-08-12,9.59
2010-08-13,9.43
2010-08-16,9.48
2010-08-17,9.67
2010-08-18,9.54
2010-08-19,9.1
2010-08-20,9.1
2010-08-23,8.86
2010-08-24,8.7
2010-08-25,8.79
2010-08-26,8.94
2010-08-27,9.77
2010-08-30,9.55
2010-08-31,9.1
2010-09-01,9.74
2010-09-02,10.01
2010-09-03,10.22
2010-09-07,10.0
2010-09-08,10.06
2010-09-09,10.08
2010-09-10,10.26
2010-09-13,10.79
2010-09-14,10.59
2010-09-15,10.84
2010-09-16,10.09
2010-09-17,10.15
2010-09-20,10.53
2010-09-21,10.54
2010-09-22,10.0
2010-09-23,9.87
2010-09-24,10.14
2010-09-27,10.2
2010-09-28,10.57
2010-09-29,10.89
2010-09-30,11.14
2010-10-01,11.46
2010-10-04,11.07
2010-10-05,11.58
2010-10-06,11.73
2010-10-07,11.53
2010-10-08,12.01
2010-10-11,11.89
2010-10-12,12.16
2010-10-13,12.08
2010-10-14,11.97
2010-10-15,12.13
2010-10-18,12.33
2010-10-19,11.98
2010-10-20,12.31
2010-10-21,12.06
2010-10-22,12.3
2010-10-25,12.48
2010-10-26,12.79
2010-10-27,13.09
2010-10-28,12.4
2010-10-29,12.69
2010-11-01,12.68
2010-11-02,13.2
2010-11-03,13.19
2010-11-04,13.63
2010-11-05,13.67
2010-11-08,13.97
2010-11-09,13.67
2010-11-10,14.15
2010-11-11,14.2
2010-11-12,13.6
2010-11-15,13.6
2010-11-16,13.2
2010-11-17,13.53
2010-11-18,13.9
2010-11-19,13.97
2010-11-22,13.91
2010-11-23,13.5
2010-11-24,14.07
2010-11-26,13.88
2010-11-29,14.11
2010-11-30,14.03
2010-12-01,13.99
2010-12-02,13.81
2010-12-03,13.85
2010-12-06,13.57
2010-12-07,13.14
2010-12-08,13.27
2010-12-09,13.2
2010-12-10,13.49
2010-12-13,13.33
2010-12-14,13.1
2010-12-15,12.88
2010-12-16,12.64
2010-12-17,12.27
2010-12-20,12.2
2010-12-21,12.63
2010-12-22,12.55
2010-12-23,12.5
2010-12-27,12.26
2010-12-28,12.03
2010-12-29,12.06
2010-12-30,12.21
2010-12-31,12.14
2011-01-03,12.01
2011-01-04,12.02
2011-01-05,12.17
2011-01-06,11.92
2011-01-07,11.7
2011-01-10,11.91
2011-01-11,12.1
2011-01-12,12.01
2011-01-13,11.9
2011-01-14,12.23
2011-01-18,12.11
2011-01-19,11.86
2011-01-20,11.6
2011-01-21,11.32
2011-01-24,11.5
2011-01-25,11.3
2011-01-26,11.9
2011-01-27,12.33
2011-01-28,11.78
2011-01-31,12.4
2011-02-01,12.54
2011-02-02,13.26
2011-02-03,12.74
2011-02-04,12.61
2011-02-07,12.65
2011-02-08,12.55
2011-02-09,12.19
2011-02-10,12.57
2011-02-11,12.84
2011-02-14,13.34
2011-02-15,13.19
2011-02-16,13.55
2011-02-17,14.59
2011-02-18,14.35
2011-02-22,13.82
2011-02-23,13.73
2011-02-24,14.2
2011-02-25,14.91
2011-02-28,15.4
2011-03-01,15.19
2011-03-02,14.95
2011-03-03,15.6
2011-03-04,15.62
2011-03-07,15.4
2011-03-08,15.3
2011-03-09,15.29
2011-03-10,14.52
2011-03-11,14.72
2011-03-14,14.79
2011-03-15,14.82
2011-03-16,14.38
2011-03-17,14.71
2011-03-18,15.39
2011-03-21,16.25
2011-03-22,16.450001
2011-03-23,16.74
2011-03-24,16.92
2011-03-25,16.68
2011-03-28,16.870001000000002
2011-03-29,17.530001000000002
2011-03-30,17.120001000000002
2011-03-31,17.200001
2011-04-01,17.26
2011-04-04,17.1
2011-04-05,17.459999
2011-04-06,17.27
2011-04-07,17.26
2011-04-08,17.07
2011-04-11,16.709999
2011-04-12,15.93
2011-04-13,15.89
2011-04-14,16.110001
2011-04-15,16.540001
2011-04-18,15.92
2011-04-19,16.059998999999998
2011-04-20,16.290001
2011-04-21,16.790001
2011-04-25,16.559998999999998
2011-04-26,18.219998999999998
2011-04-27,17.74
2011-04-28,17.959999
2011-04-29,18.93
2011-05-02,18.09
2011-05-03,17.73
2011-05-04,16.959999
2011-05-05,16.42
2011-05-06,16.540001
2011-05-09,17.16
2011-05-10,17.15
2011-05-11,16.139999
2011-05-12,16.059998999999998
2011-05-13,15.71
2011-05-16,15.49
2011-05-17,15.42
2011-05-18,16.08
2011-05-19,15.75
2011-05-20,15.96
2011-05-23,15.51
2011-05-24,15.78
2011-05-25,16.34
2011-05-26,16.860001
2011-05-27,17.309998999999998
2011-05-31,17.52
2011-06-01,16.389999
2011-06-02,16.48
2011-06-03,16.389999
2011-06-06,15.7
2011-06-07,15.65
2011-06-08,15.55
2011-06-09,16.01
2011-06-10,15.72
2011-06-13,15.02
2011-06-14,15.77
2011-06-15,15.11
2011-06-16,14.85
2011-06-17,14.83
2011-06-20,15.38
2011-06-21,16.389999
2011-06-22,16.700001
2011-06-23,16.4
2011-06-24,15.97
2011-06-27,15.74
2011-06-28,16.190001000000002
2011-06-29,16.469998999999998
2011-06-30,16.559998999999998
2011-07-01,16.690001000000002
2011-07-05,16.809998999999998
2011-07-06,16.91
2011-07-07,17.35
2011-07-08,17.200001
2011-07-11,16.700001
2011-07-12,16.68
2011-07-13,16.719998999999998
2011-07-14,16.49
2011-07-15,17.42
2011-07-18,17.32
2011-07-19,17.92
2011-07-20,17.889999
2011-07-21,18.17
2011-07-22,18.57
2011-07-25,18.43
2011-07-26,20.76
2011-07-27,19.700001
2011-07-28,19.690001000000002
2011-07-29,19.58
2011-08-01,19.059998999999998
2011-08-02,18.549999
2011-08-03,18.68
2011-08-04,16.6
2011-08-05,15.47
2011-08-08,13.55
2011-08-09,14.65
2011-08-10,14.31
2011-08-11,16.15
2011-08-12,16.23
2011-08-15,16.879998999999998
2011-08-16,16.43
2011-08-17,16.459999
2011-08-18,15.1
2011-08-19,14.45
2011-08-22,14.16
2011-08-23,15.37
2011-08-24,15.98
2011-08-25,15.25
2011-08-26,15.9
2011-08-29,16.969998999999998
2011-08-30,16.969998999999998
2011-08-31,16.889999
2011-09-01,16.629998999999998
2011-09-02,15.62
2011-09-06,15.43
2011-09-07,16.49
2011-09-08,16.370001000000002
2011-09-09,15.73
2011-09-12,16.200001
2011-09-13,16.48
2011-09-14,16.459999
2011-09-15,16.790001
2011-09-16,16.559998999999998
2011-09-19,16.4
2011-09-20,16.26
2011-09-21,14.86
2011-09-22,13.56
2011-09-23,13.23
2011-09-26,14.34
2011-09-27,14.57
2011-09-28,13.37
2011-09-29,13.66
2011-09-30,13.1
2011-10-03,11.95
2011-10-04,12.96
2011-10-05,13.64
2011-10-06,13.88
2011-10-07,13.43
2011-10-10,14.99
2011-10-11,15.05
2011-10-12,15.19
2011-10-13,15.45
2011-10-14,16.1
2011-10-17,15.66
2011-10-18,16.469998999999998
2011-10-19,16.610001
2011-10-20,16.700001
2011-10-21,17.040001
2011-10-24,17.889999
2011-10-25,17.450001
2011-10-26,17.440001000000002
2011-10-27,18.77
2011-10-28,19.280001000000002
2011-10-31,18.059998999999998
2011-11-01,17.290001
2011-11-02,18.15
2011-11-03,18.639999
2011-11-04,18.6
2011-11-07,18.5
2011-11-08,18.67
2011-11-09,17.1
2011-11-10,17.309998999999998
2011-11-11,17.49
