Date,BIIB
1996-05-15,4.8541669999999995
1996-05-16,4.9583330000000005
1996-05-17,5.0208330000000005
1996-05-20,5.0208330000000005
1996-05-21,4.9375
1996-05-22,4.9166669999999995
1996-05-23,4.6875
1996-05-24,4.6875
1996-05-28,4.2291669999999995
1996-05-29,4.3125
1996-05-30,4.3333330000000005
1996-05-31,4.2916669999999995
1996-06-03,4.1875
1996-06-04,4.0625
1996-06-05,4.1666669999999995
1996-06-06,4.0416669999999995
1996-06-07,3.979167
1996-06-10,4.0625
1996-06-11,4.0833330000000005
1996-06-12,4.1041669999999995
1996-06-13,4.1041669999999995
1996-06-14,4.1458330000000005
1996-06-17,4.0416669999999995
1996-06-18,3.958333
1996-06-19,3.8125
1996-06-20,3.75
1996-06-21,3.791667
1996-06-24,3.854167
1996-06-25,3.916667
1996-06-26,3.583333
1996-06-27,3.625
1996-06-28,3.854167
1996-07-01,3.958333
1996-07-02,3.729167
1996-07-03,3.5625
1996-07-05,3.020833
1996-07-08,3.291667
1996-07-09,3.479167
1996-07-10,3.270833
1996-07-11,3.0625
1996-07-12,3.1875
1996-07-15,3.0
1996-07-16,2.854167
1996-07-17,3.0625
1996-07-18,3.104167
1996-07-19,3.0
1996-07-22,2.8125
1996-07-23,2.520833
1996-07-24,2.4375
1996-07-25,2.645833
1996-07-26,2.666667
1996-07-29,2.5625
1996-07-30,2.625
1996-07-31,2.583333
1996-08-01,2.520833
1996-08-02,2.770833
1996-08-05,2.916667
1996-08-06,3.020833
1996-08-07,2.916667
1996-08-08,2.895833
1996-08-09,2.895833
1996-08-12,3.1875
1996-08-13,3.270833
1996-08-14,3.229167
1996-08-15,3.145833
1996-08-16,3.3125
1996-08-19,3.541667
1996-08-20,3.645833
1996-08-21,3.729167
1996-08-22,3.666667
1996-08-23,3.604167
1996-08-26,3.65625
1996-08-27,3.666667
1996-08-28,4.0
1996-08-29,3.895833
1996-08-30,3.895833
1996-09-03,3.854167
1996-09-04,3.854167
1996-09-05,3.822917
1996-09-06,3.833333
1996-09-09,3.979167
1996-09-10,3.854167
1996-09-11,3.833333
1996-09-12,3.8125
1996-09-13,4.3125
1996-09-16,4.3958330000000005
1996-09-17,4.3125
1996-09-18,4.1354169999999995
1996-09-19,4.125
1996-09-20,4.0208330000000005
1996-09-23,3.9375
1996-09-24,4.1041669999999995
1996-09-25,4.1666669999999995
1996-09-26,4.5208330000000005
1996-09-27,4.1979169999999995
1996-09-30,4.0
1996-10-01,4.1875
1996-10-02,4.0
1996-10-03,3.958333
1996-10-04,4.1666669999999995
1996-10-07,4.0833330000000005
1996-10-08,3.958333
1996-10-09,3.854167
1996-10-10,3.979167
1996-10-11,4.1666669999999995
1996-10-14,4.3125
1996-10-15,4.1041669999999995
1996-10-16,4.0416669999999995
1996-10-17,4.0833330000000005
1996-10-18,4.1041669999999995
1996-10-21,3.729167
1996-10-22,3.791667
1996-10-23,3.895833
1996-10-24,3.75
1996-10-25,3.708333
1996-10-28,3.666667
1996-10-29,3.604167
1996-10-30,3.458333
1996-10-31,3.604167
1996-11-01,3.583333
1996-11-04,3.333333
1996-11-05,3.145833
1996-11-06,3.166667
1996-11-07,3.229167
1996-11-08,3.104167
1996-11-11,3.104167
1996-11-12,3.0625
1996-11-13,3.395833
1996-11-14,3.5
1996-11-15,3.333333
1996-11-18,3.354167
1996-11-19,3.458333
1996-11-20,3.385417
1996-11-21,3.604167
1996-11-22,3.666667
1996-11-25,3.708333
1996-11-26,3.8125
1996-11-27,3.916667
1996-11-29,4.0416669999999995
1996-12-02,4.09375
1996-12-03,4.1666669999999995
1996-12-04,4.0520830000000005
1996-12-05,4.3125
1996-12-06,4.1041669999999995
1996-12-09,3.9375
1996-12-10,3.708333
1996-12-11,3.5625
1996-12-12,3.416667
1996-12-13,3.5
1996-12-16,3.375
1996-12-17,3.270833
1996-12-18,3.4375
1996-12-19,3.5625
1996-12-20,3.6875
1996-12-23,3.645833
1996-12-24,3.708333
1996-12-26,3.916667
1996-12-27,4.1041669999999995
1996-12-30,3.9375
1996-12-31,3.958333
1997-01-02,3.75
1997-01-03,3.604167
1997-01-06,3.6875
1997-01-07,3.5
1997-01-08,3.5625
1997-01-09,3.541667
1997-01-10,3.375
1997-01-13,3.395833
1997-01-14,3.520833
1997-01-15,3.5
1997-01-16,3.6875
1997-01-17,3.645833
1997-01-20,3.541667
1997-01-21,3.416667
1997-01-22,3.4375
1997-01-23,3.416667
1997-01-24,3.5625
1997-01-27,3.625
1997-01-28,3.625
1997-01-29,3.604167
1997-01-30,3.604167
1997-01-31,3.875
1997-02-03,3.802083
1997-02-04,3.729167
1997-02-05,3.645833
1997-02-06,3.604167
1997-02-07,3.645833
1997-02-10,3.583333
1997-02-11,3.520833
1997-02-12,3.583333
1997-02-13,3.708333
1997-02-14,3.729167
1997-02-18,3.708333
1997-02-19,3.708333
1997-02-20,3.729167
1997-02-21,3.833333
1997-02-24,4.0625
1997-02-25,4.1041669999999995
1997-02-26,4.0208330000000005
1997-02-27,3.958333
1997-02-28,4.1458330000000005
1997-03-03,4.0520830000000005
1997-03-04,4.1041669999999995
1997-03-05,4.0833330000000005
1997-03-06,4.1041669999999995
1997-03-07,4.3333330000000005
1997-03-10,4.8125
1997-03-11,5.0208330000000005
1997-03-12,4.8333330000000005
1997-03-13,4.75
1997-03-14,4.6666669999999995
1997-03-17,4.5
1997-03-18,4.5208330000000005
1997-03-19,4.3125
1997-03-20,4.25
1997-03-21,4.3020830000000005
1997-03-24,4.3229169999999995
1997-03-25,4.3125
1997-03-26,4.2916669999999995
1997-03-27,4.2708330000000005
1997-03-31,3.96875
1997-04-01,3.854167
1997-04-02,3.520833
1997-04-03,3.354167
1997-04-04,3.520833
1997-04-07,3.791667
1997-04-08,3.916667
1997-04-09,3.791667
1997-04-10,3.9375
1997-04-11,3.625
1997-04-14,3.395833
1997-04-15,3.354167
1997-04-16,3.0
1997-04-17,2.708333
1997-04-18,3.0
1997-04-21,2.916667
1997-04-22,2.8125
1997-04-23,3.0
1997-04-24,2.958333
1997-04-25,3.0
1997-04-28,2.833333
1997-04-29,2.875
1997-04-30,2.958333
1997-05-01,3.166667
1997-05-02,3.270833
1997-05-05,3.75
1997-05-06,3.6875
1997-05-07,3.666667
1997-05-08,3.625
1997-05-09,3.520833
1997-05-12,3.645833
1997-05-13,3.645833
1997-05-14,3.625
1997-05-15,3.625
1997-05-16,3.666667
1997-05-19,3.666667
1997-05-20,3.6875
1997-05-21,3.75
1997-05-22,3.708333
1997-05-23,3.645833
1997-05-27,3.645833
1997-05-28,3.6875
1997-05-29,3.770833
1997-05-30,3.75
1997-06-02,3.75
1997-06-03,3.75
1997-06-04,4.0625
1997-06-05,4.125
1997-06-06,4.2916669999999995
1997-06-09,4.2291669999999995
1997-06-10,4.21875
1997-06-11,4.3125
1997-06-12,4.4270830000000005
1997-06-13,4.3333330000000005
1997-06-16,4.375
1997-06-17,4.3125
1997-06-18,4.375
1997-06-19,4.40625
1997-06-20,4.40625
1997-06-23,4.3125
1997-06-24,3.875
1997-06-25,3.8125
1997-06-26,4.1458330000000005
1997-06-27,3.958333
1997-06-30,4.0416669999999995
1997-07-01,4.0
1997-07-02,4.125
1997-07-03,4.1041669999999995
1997-07-07,4.125
1997-07-08,4.3958330000000005
1997-07-09,4.2291669999999995
1997-07-10,4.2916669999999995
1997-07-11,4.2708330000000005
1997-07-14,4.2916669999999995
1997-07-15,4.2708330000000005
1997-07-16,4.4166669999999995
1997-07-17,4.6666669999999995
1997-07-18,4.5
1997-07-21,4.5
1997-07-22,4.6666669999999995
1997-07-23,4.7916669999999995
1997-07-24,4.65625
1997-07-25,4.3958330000000005
1997-07-28,4.2708330000000005
1997-07-29,4.5
1997-07-30,4.5625
1997-07-31,4.5416669999999995
1997-08-01,4.5625
1997-08-04,4.5208330000000005
1997-08-05,4.5208330000000005
1997-08-06,4.5
1997-08-07,4.3854169999999995
1997-08-08,4.2708330000000005
1997-08-11,4.2916669999999995
1997-08-12,4.1875
1997-08-13,4.1666669999999995
1997-08-14,4.0416669999999995
1997-08-15,3.895833
1997-08-18,4.0416669999999995
1997-08-19,4.3333330000000005
1997-08-20,4.7916669999999995
1997-08-21,4.6458330000000005
1997-08-22,4.6458330000000005
1997-08-25,4.6145830000000005
1997-08-26,4.6041669999999995
1997-08-27,4.6145830000000005
1997-08-28,4.6458330000000005
1997-08-29,5.0625
1997-09-02,4.9375
1997-09-03,4.9791669999999995
1997-09-04,5.125
1997-09-05,5.125
1997-09-08,5.5
1997-09-09,5.5208330000000005
1997-09-10,5.5833330000000005
1997-09-11,5.9479169999999995
1997-09-12,6.0
1997-09-15,5.8125
1997-09-16,5.8541669999999995
1997-09-17,6.2708330000000005
1997-09-18,6.0416669999999995
1997-09-19,6.2083330000000005
1997-09-22,6.5833330000000005
1997-09-23,6.5833330000000005
1997-09-24,6.375
1997-09-25,6.0416669999999995
1997-09-26,5.9791669999999995
1997-09-29,6.1666669999999995
1997-09-30,6.9791669999999995
1997-10-01,6.9375
1997-10-02,7.0
1997-10-03,7.1458330000000005
1997-10-06,7.2916669999999995
1997-10-07,7.6666669999999995
1997-10-08,7.4791669999999995
1997-10-09,7.0416669999999995
1997-10-10,7.1666669999999995
1997-10-13,6.6875
1997-10-14,6.7083330000000005
1997-10-15,6.6458330000000005
1997-10-16,6.4583330000000005
1997-10-17,6.3125
1997-10-20,6.2916669999999995
1997-10-21,6.8333330000000005
1997-10-22,6.4166669999999995
1997-10-23,6.5208330000000005
1997-10-24,6.4895830000000005
1997-10-27,5.9166669999999995
1997-10-28,5.9375
1997-10-29,6.5416669999999995
1997-10-30,6.3333330000000005
1997-10-31,6.3541669999999995
1997-11-03,6.5989580000000005
1997-11-04,6.5
1997-11-05,6.4583330000000005
1997-11-06,6.6666669999999995
1997-11-07,6.4895830000000005
1997-11-10,6.0208330000000005
1997-11-11,5.8645830000000005
1997-11-12,5.59375
1997-11-13,5.6041669999999995
1997-11-14,6.0104169999999995
1997-11-17,6.2291669999999995
1997-11-18,6.1666669999999995
1997-11-19,6.3125
1997-11-20,6.4791669999999995
1997-11-21,6.6458330000000005
1997-11-24,6.1666669999999995
1997-11-25,5.9270830000000005
1997-11-26,5.8333330000000005
1997-11-28,5.8229169999999995
1997-12-01,5.8541669999999995
1997-12-02,5.9166669999999995
1997-12-03,6.0833330000000005
1997-12-04,6.0833330000000005
1997-12-05,6.0208330000000005
1997-12-08,6.2291669999999995
1997-12-09,6.2083330000000005
1997-12-10,6.0
1997-12-11,5.6666669999999995
1997-12-12,5.6041669999999995
1997-12-15,5.4375
1997-12-16,5.6458330000000005
1997-12-17,5.7291669999999995
1997-12-18,5.4166669999999995
1997-12-19,5.4791669999999995
1997-12-22,5.5625
1997-12-23,5.6666669999999995
1997-12-24,5.6666669999999995
1997-12-26,5.6041669999999995
1997-12-29,5.7708330000000005
1997-12-30,5.7291669999999995
1997-12-31,5.7291669999999995
1998-01-02,5.6458330000000005
1998-01-05,5.6666669999999995
1998-01-06,5.8333330000000005
1998-01-07,5.7083330000000005
1998-01-08,5.875
1998-01-09,5.9895830000000005
1998-01-12,5.8333330000000005
1998-01-13,6.2291669999999995
1998-01-14,6.5
1998-01-15,6.5416669999999995
1998-01-16,6.4583330000000005
1998-01-20,7.2083330000000005
1998-01-21,7.0625
1998-01-22,7.0
1998-01-23,7.0
1998-01-26,6.8333330000000005
1998-01-27,6.9270830000000005
1998-01-28,7.125
1998-01-29,7.1458330000000005
1998-01-30,6.9583330000000005
1998-02-02,7.1875
1998-02-03,7.0833330000000005
1998-02-04,7.0833330000000005
1998-02-05,6.9166669999999995
1998-02-06,6.9583330000000005
1998-02-09,7.2291669999999995
1998-02-10,7.3125
1998-02-11,7.0833330000000005
1998-02-12,7.0833330000000005
1998-02-13,7.2916669999999995
1998-02-17,7.25
1998-02-18,7.4791669999999995
1998-02-19,7.4791669999999995
1998-02-20,7.4166669999999995
1998-02-23,7.25
1998-02-24,6.96875
1998-02-25,7.25
1998-02-26,7.3333330000000005
1998-02-27,7.5625
1998-03-02,7.1666669999999995
1998-03-03,6.8541669999999995
1998-03-04,6.5416669999999995
1998-03-05,6.875
1998-03-06,7.2083330000000005
1998-03-09,7.0
1998-03-10,7.3333330000000005
1998-03-11,7.4791669999999995
1998-03-12,7.5729169999999995
1998-03-13,7.5416669999999995
1998-03-16,7.4166669999999995
1998-03-17,7.53125
1998-03-18,7.5833330000000005
1998-03-19,7.5833330000000005
1998-03-20,7.5833330000000005
1998-03-23,7.5625
1998-03-24,7.5208330000000005
1998-03-25,7.4375
1998-03-26,7.40625
1998-03-27,7.28125
1998-03-30,7.1666669999999995
1998-03-31,7.375
1998-04-01,7.4375
1998-04-02,7.5208330000000005
1998-04-03,7.1666669999999995
1998-04-06,7.0416669999999995
1998-04-07,6.9583330000000005
1998-04-08,6.8333330000000005
1998-04-09,6.9895830000000005
1998-04-13,6.8229169999999995
1998-04-14,6.4791669999999995
1998-04-15,6.1875
1998-04-16,6.5208330000000005
1998-04-17,6.5833330000000005
1998-04-20,6.125
1998-04-21,6.0208330000000005
1998-04-22,5.9791669999999995
1998-04-23,5.8333330000000005
1998-04-24,5.6458330000000005
1998-04-27,5.4375
1998-04-28,5.5208330000000005
1998-04-29,5.7916669999999995
1998-04-30,6.0
1998-05-01,6.0625
1998-05-04,5.9583330000000005
1998-05-05,5.8958330000000005
1998-05-06,5.9479169999999995
1998-05-07,5.6770830000000005
1998-05-08,5.8125
1998-05-11,5.5833330000000005
1998-05-12,5.8125
1998-05-13,6.0
1998-05-14,6.1875
1998-05-15,6.0416669999999995
1998-05-18,5.7916669999999995
1998-05-19,5.6354169999999995
1998-05-20,5.5729169999999995
1998-05-21,5.25
1998-05-22,5.3333330000000005
1998-05-26,5.4166669999999995
1998-05-27,5.2916669999999995
1998-05-28,5.5833330000000005
1998-05-29,5.25
1998-06-01,5.1458330000000005
1998-06-02,5.1041669999999995
1998-06-03,5.1041669999999995
1998-06-04,5.2291669999999995
1998-06-05,4.5416669999999995
1998-06-08,4.7291669999999995
1998-06-09,4.7083330000000005
1998-06-10,4.75
1998-06-11,4.6875
1998-06-12,4.6875
1998-06-15,4.5833330000000005
1998-06-16,4.7291669999999995
1998-06-17,4.5416669999999995
1998-06-18,4.375
1998-06-19,4.2708330000000005
1998-06-22,4.1875
1998-06-23,4.2083330000000005
1998-06-24,4.4583330000000005
1998-06-25,4.4270830000000005
1998-06-26,4.2916669999999995
1998-06-29,4.25
1998-06-30,3.927083
1998-07-01,3.979167
1998-07-02,3.822917
1998-07-06,3.927083
1998-07-07,3.8125
1998-07-08,3.760417
1998-07-09,3.854167
1998-07-10,3.854167
1998-07-13,3.833333
1998-07-14,4.4375
1998-07-15,4.4375
1998-07-16,4.2604169999999995
1998-07-17,4.5416669999999995
1998-07-20,4.3541669999999995
1998-07-21,4.4583330000000005
1998-07-22,4.3645830000000005
1998-07-23,4.21875
1998-07-24,4.1041669999999995
1998-07-27,3.916667
1998-07-28,3.90625
1998-07-29,3.958333
1998-07-30,4.0416669999999995
1998-07-31,3.947917
1998-08-03,3.71875
1998-08-04,3.885417
1998-08-05,3.90625
1998-08-06,4.0208330000000005
1998-08-07,4.3020830000000005
1998-08-10,4.2916669999999995
1998-08-11,3.9375
1998-08-12,3.916667
1998-08-13,3.8125
1998-08-14,3.875
1998-08-17,3.833333
1998-08-18,4.125
1998-08-19,3.916667
1998-08-20,3.9375
1998-08-21,3.854167
1998-08-24,3.833333
1998-08-25,3.770833
1998-08-26,3.5625
1998-08-27,3.583333
1998-08-28,3.53125
1998-08-31,3.0
1998-09-01,2.916667
1998-09-02,3.34375
1998-09-03,3.625
1998-09-04,3.604167
1998-09-08,4.0
1998-09-09,3.9375
1998-09-10,3.8125
1998-09-11,4.0833330000000005
1998-09-14,4.0208330000000005
1998-09-15,4.25
1998-09-16,4.2916669999999995
1998-09-17,4.125
1998-09-18,4.1875
1998-09-21,4.125
1998-09-22,4.6458330000000005
1998-09-23,4.6458330000000005
1998-09-24,4.6145830000000005
1998-09-25,4.625
1998-09-28,4.1041669999999995
1998-09-29,3.875
1998-09-30,3.958333
1998-10-01,3.822917
1998-10-02,4.0
1998-10-05,3.833333
1998-10-06,3.625
1998-10-07,3.520833
1998-10-08,3.208333
1998-10-09,3.375
1998-10-12,3.760417
1998-10-13,3.666667
1998-10-14,3.78125
1998-10-15,4.0
1998-10-16,4.1145830000000005
1998-10-19,4.4583330000000005
1998-10-20,4.375
1998-10-21,4.4583330000000005
1998-10-22,4.6041669999999995
1998-10-23,4.59375
1998-10-26,4.90625
1998-10-27,4.5208330000000005
1998-10-28,4.4791669999999995
1998-10-29,4.9791669999999995
1998-10-30,4.9791669999999995
1998-11-02,5.1458330000000005
1998-11-03,5.03125
1998-11-04,5.1666669999999995
1998-11-05,5.3333330000000005
1998-11-06,5.5
1998-11-09,5.0833330000000005
1998-11-10,5.0833330000000005
1998-11-11,5.2395830000000005
1998-11-12,5.2916669999999995
1998-11-13,5.25
1998-11-16,4.9583330000000005
1998-11-17,4.9166669999999995
1998-11-18,4.9895830000000005
1998-11-19,5.125
1998-11-20,5.3958330000000005
1998-11-23,5.4166669999999995
1998-11-24,5.4583330000000005
1998-11-25,5.5625
1998-11-27,5.5416669999999995
1998-11-30,5.6041669999999995
1998-12-01,5.1458330000000005
1998-12-02,5.25
1998-12-03,5.5416669999999995
1998-12-04,5.5208330000000005
1998-12-07,5.6041669999999995
1998-12-08,6.0208330000000005
1998-12-09,6.0833330000000005
1998-12-10,6.4375
1998-12-11,7.2604169999999995
1998-12-14,6.8958330000000005
1998-12-15,7.03125
1998-12-16,7.5
1998-12-17,7.5208330000000005
1998-12-18,8.020833
1998-12-21,7.71875
1998-12-22,7.8020830000000005
1998-12-23,7.3541669999999995
1998-12-24,7.2708330000000005
1998-12-28,7.3333330000000005
1998-12-29,7.5833330000000005
1998-12-30,7.6458330000000005
1998-12-31,7.8333330000000005
1999-01-04,7.7916669999999995
1999-01-05,7.375
1999-01-06,7.0
1999-01-07,7.125
1999-01-08,7.2708330000000005
1999-01-11,7.1875
1999-01-12,7.5
1999-01-13,7.71875
1999-01-14,8.041667
1999-01-15,8.5
1999-01-19,8.083333
1999-01-20,7.9583330000000005
1999-01-21,7.8854169999999995
1999-01-22,8.020833
1999-01-25,7.7708330000000005
1999-01-26,7.9375
1999-01-27,7.6041669999999995
1999-01-28,7.8333330000000005
1999-01-29,8.416667
1999-02-01,8.5
1999-02-02,8.3125
1999-02-03,7.8333330000000005
1999-02-04,7.5208330000000005
1999-02-05,7.1145830000000005
1999-02-08,7.3541669999999995
1999-02-09,7.2083330000000005
1999-02-10,6.9895830000000005
1999-02-11,7.1666669999999995
1999-02-12,6.8541669999999995
1999-02-16,6.9583330000000005
1999-02-17,6.875
1999-02-18,7.1614580000000005
1999-02-19,7.5416669999999995
1999-02-22,7.6458330000000005
1999-02-23,7.65625
1999-02-24,7.5416669999999995
1999-02-25,7.5208330000000005
1999-02-26,7.21875
1999-03-01,7.3958330000000005
1999-03-02,7.6666669999999995
1999-03-03,8.041667
1999-03-04,8.354167
1999-03-05,8.583333
1999-03-08,8.75
1999-03-09,9.083333
1999-03-10,9.145833
1999-03-11,9.166667
1999-03-12,8.697917
1999-03-15,8.25
1999-03-16,8.3125
1999-03-17,8.333333
1999-03-18,8.166667
1999-03-19,7.8333330000000005
1999-03-22,7.9791669999999995
1999-03-23,8.020833
1999-03-24,8.166667
1999-03-25,8.625
1999-03-26,8.666667
1999-03-29,8.5625
1999-03-30,8.427083
1999-03-31,8.5625
1999-04-01,8.770833
1999-04-05,9.1875
1999-04-06,9.229167
1999-04-07,8.802083
1999-04-08,8.979167
1999-04-09,9.583333
1999-04-12,9.583333
1999-04-13,9.4375
1999-04-14,8.75
1999-04-15,8.3125
1999-04-16,8.1875
1999-04-19,7.125
1999-04-20,9.083333
1999-04-21,9.510417
1999-04-22,8.822917
1999-04-23,8.791667
1999-04-26,8.75
1999-04-27,9.208333
1999-04-28,8.729167
1999-04-29,8.6875
1999-04-30,8.458333
1999-05-03,9.166667
1999-05-04,9.364583
1999-05-05,9.4375
1999-05-06,9.4375
1999-05-07,9.833333
1999-05-10,9.520833
1999-05-11,9.5
1999-05-12,9.583333
1999-05-13,10.03125
1999-05-14,9.916667
1999-05-17,9.458333
1999-05-18,9.041667
1999-05-19,9.052083
1999-05-20,9.166667
1999-05-21,9.166667
1999-05-24,8.6875
1999-05-25,8.583333
1999-05-26,8.489583
1999-05-27,8.416667
1999-05-28,8.40625
1999-06-01,9.666667
1999-06-02,9.03125
1999-06-03,9.1875
1999-06-04,9.208333
1999-06-07,9.864583
1999-06-08,9.833333
1999-06-09,9.760417
1999-06-10,9.375
1999-06-11,9.6875
1999-06-14,9.645833
1999-06-15,9.75
1999-06-16,10.59375
1999-06-17,10.854167
1999-06-18,11.1875
1999-06-21,11.489583
1999-06-22,11.416667
1999-06-23,11.09375
1999-06-24,11.104167
1999-06-25,11.177083
1999-06-28,11.65625
1999-06-29,12.583333
1999-06-30,12.84375
1999-07-01,12.75
1999-07-02,13.020833
1999-07-06,13.78125
1999-07-07,13.864582999999998
1999-07-08,13.75
1999-07-09,14.020832999999998
1999-07-12,13.75
1999-07-13,13.916667000000002
1999-07-14,14.552082999999998
1999-07-15,15.489582999999998
1999-07-16,16.03125
1999-07-19,14.322917000000002
1999-07-20,13.729167000000002
1999-07-21,13.895832999999998
1999-07-22,13.916667000000002
1999-07-23,14.708332999999998
1999-07-26,15.083332999999998
1999-07-27,16.333334
1999-07-28,16.65625
1999-07-29,16.572916
1999-07-30,16.520834
1999-08-02,16.666666
1999-08-03,16.635416
1999-08-04,16.583334
1999-08-05,16.916666
1999-08-06,17.208334
1999-08-09,18.645834
1999-08-10,19.4375
1999-08-11,20.0625
1999-08-12,19.572916
1999-08-13,20.791666
1999-08-16,20.583334
1999-08-17,19.5
1999-08-18,19.989584
1999-08-19,20.541666
1999-08-20,21.0
1999-08-23,22.854166
1999-08-24,22.59375
1999-08-25,22.0
1999-08-26,21.625
1999-08-27,21.708334
1999-08-30,21.291666
1999-08-31,21.177084
1999-09-01,21.583334
1999-09-02,21.083334
1999-09-03,22.083334
1999-09-07,22.520834
1999-09-08,22.78125
1999-09-09,20.630209
1999-09-10,17.572916
1999-09-13,19.9375
1999-09-14,18.34375
1999-09-15,18.208334
1999-09-16,17.552084
1999-09-17,17.927084
1999-09-20,17.802084
1999-09-21,17.354166
1999-09-22,18.041666
1999-09-23,16.260416
1999-09-24,15.614582999999998
1999-09-27,15.8125
1999-09-28,15.739582999999998
1999-09-29,16.364584
1999-09-30,15.671875
1999-10-01,15.708332999999998
1999-10-04,15.760417000000002
1999-10-05,16.322916
1999-10-06,17.833334
1999-10-07,17.604166
1999-10-08,17.416666
1999-10-11,18.166666
1999-10-12,18.041666
1999-10-13,17.15625
1999-10-14,16.630209
1999-10-15,15.510417000000002
1999-10-18,14.822917000000002
1999-10-19,16.322916
1999-10-20,17.375
1999-10-21,19.25
1999-10-22,18.354166
1999-10-25,18.885416
1999-10-26,18.458334
1999-10-27,18.291666
1999-10-28,18.885416
1999-10-29,19.364584
1999-11-01,20.25
1999-11-02,19.34375
1999-11-03,19.895834
1999-11-04,20.9375
1999-11-05,21.104166
1999-11-08,21.666666
1999-11-09,21.625
1999-11-10,20.666666
1999-11-11,20.239584
1999-11-12,19.770834
1999-11-15,19.229166
1999-11-16,20.510416
1999-11-17,21.3125
1999-11-18,20.833334
1999-11-19,20.833334
1999-11-22,22.416666
1999-11-23,22.052084
1999-11-24,22.5625
1999-11-26,23.166666
1999-11-29,22.302084
1999-11-30,21.125
1999-12-01,20.645834
1999-12-02,20.864584
1999-12-03,21.135416
1999-12-06,18.916666
1999-12-07,18.916666
1999-12-08,19.791666
1999-12-09,18.916666
1999-12-10,19.8125
1999-12-13,21.145834
1999-12-14,19.697916
1999-12-15,20.416666
1999-12-16,19.75
1999-12-17,20.333334
1999-12-20,21.083334
1999-12-21,24.0625
1999-12-22,28.6875
1999-12-23,31.770834000000004
1999-12-27,32.625
1999-12-28,32.5
1999-12-29,31.916665999999996
1999-12-30,31.322915999999996
1999-12-31,32.75
2000-01-03,31.083334000000004
2000-01-04,28.979165999999996
2000-01-05,31.0
2000-01-06,32.375
2000-01-07,36.104168
2000-01-10,39.833332
2000-01-11,36.708332
2000-01-12,35.208332
2000-01-13,38.708332
2000-01-14,38.5
2000-01-18,35.6875
2000-01-19,40.333332
2000-01-20,40.895832
2000-01-21,49.25
2000-01-24,45.770832
2000-01-25,45.291668
2000-01-26,47.791668
2000-01-27,43.416668
2000-01-28,42.75
2000-01-31,42.0625
2000-02-01,44.3125
2000-02-02,35.333332
2000-02-03,34.375
2000-02-04,36.5
2000-02-07,38.270832
2000-02-08,43.291668
2000-02-09,41.0
2000-02-10,39.0625
2000-02-11,39.604168
2000-02-14,39.604168
2000-02-15,38.791668
2000-02-16,40.625
2000-02-17,43.875
2000-02-18,43.958332
2000-02-22,41.625
2000-02-23,46.3125
2000-02-24,46.25
2000-02-25,45.8125
2000-02-28,44.5
2000-02-29,46.958332
2000-03-01,48.9375
2000-03-02,46.354168
2000-03-03,50.0
2000-03-06,57.10416800000001
2000-03-07,52.85416800000001
2000-03-08,50.875
2000-03-09,47.625
2000-03-10,43.104168
2000-03-13,38.583332
2000-03-14,35.0
2000-03-15,36.1875
2000-03-16,39.958332
2000-03-17,39.645832
2000-03-20,35.5
2000-03-21,38.53125
2000-03-22,43.75
2000-03-23,42.041668
2000-03-24,39.666668
2000-03-27,39.145832
2000-03-28,37.833332
2000-03-29,32.208332
2000-03-30,28.916665999999996
2000-03-31,32.75
2000-04-03,31.375
2000-04-04,32.166668
2000-04-05,36.666668
2000-04-06,35.6875
2000-04-07,33.770832
2000-04-10,32.291668
2000-04-11,29.479165999999996
2000-04-12,26.8125
2000-04-13,25.833334
2000-04-14,24.0
2000-04-17,21.5625
2000-04-18,24.083334
2000-04-19,25.791666
2000-04-20,21.041666
2000-04-24,19.125
2000-04-25,19.916666
2000-04-26,20.0625
2000-04-27,19.333334
2000-04-28,21.333334
2000-05-01,24.041666
2000-05-02,22.3125
2000-05-03,21.645834
2000-05-04,23.875
2000-05-05,25.0625
2000-05-08,24.895834
2000-05-09,24.354166
2000-05-10,24.104166
2000-05-11,24.541666
2000-05-12,26.166666
2000-05-15,25.041666
2000-05-16,24.979166
2000-05-17,23.875
2000-05-18,23.916666
2000-05-19,23.291666
2000-05-22,20.645834
2000-05-23,21.041666
2000-05-24,21.3125
2000-05-25,20.0
2000-05-26,21.041666
2000-05-30,21.791666
2000-05-31,21.270834
2000-06-01,25.041666
2000-06-02,28.8125
2000-06-05,29.583334000000004
2000-06-06,32.0625
2000-06-07,31.708334000000004
2000-06-08,31.125
2000-06-09,33.416668
2000-06-12,31.645834000000004
2000-06-13,34.479168
2000-06-14,32.520832
2000-06-15,32.625
2000-06-16,34.854168
2000-06-19,40.083332
2000-06-20,38.979168
2000-06-21,40.875
2000-06-22,36.166668
2000-06-23,37.833332
2000-06-26,39.3125
2000-06-27,38.4375
2000-06-28,42.208332
2000-06-29,41.354168
2000-06-30,39.104168
2000-07-03,39.666668
2000-07-05,43.416668
2000-07-06,44.375
2000-07-07,43.375
2000-07-10,43.166668
2000-07-11,43.6875
2000-07-12,41.666668
2000-07-13,38.125
2000-07-14,39.333332
2000-07-17,42.270832
2000-07-18,41.416668
2000-07-19,39.833332
2000-07-20,40.041668
2000-07-21,39.770832
2000-07-24,39.375
2000-07-25,38.479168
2000-07-26,41.854168
2000-07-27,42.520832
2000-07-28,38.666668
2000-07-31,40.9375
2000-08-01,42.916668
2000-08-02,44.8125
2000-08-03,45.291668
