Date,HBI
2016-03-03,29.629998999999998
2016-03-04,29.379998999999998
2016-03-07,29.370001000000002
2016-03-08,28.6
2016-03-09,28.23
2016-03-10,28.74
2016-03-11,29.41
2016-03-14,29.33
2016-03-15,29.25
2016-03-16,28.99
2016-03-17,29.25
2016-03-18,29.52
2016-03-21,29.309998999999998
2016-03-22,28.93
2016-03-23,28.059998999999998
2016-03-24,28.16
2016-03-28,28.299999
2016-03-29,28.35
2016-03-30,28.48
2016-03-31,28.34
2016-04-01,28.43
2016-04-04,27.91
2016-04-05,26.85
2016-04-06,27.1
2016-04-07,27.870001000000002
2016-04-08,27.190001000000002
2016-04-11,27.030001000000002
2016-04-12,26.98
2016-04-13,27.51
2016-04-14,27.32
2016-04-15,27.809998999999998
2016-04-18,28.02
2016-04-19,28.280001000000002
2016-04-20,28.18
2016-04-21,28.18
2016-04-22,28.549999
2016-04-25,27.690001000000002
2016-04-26,28.02
2016-04-27,27.790001
2016-04-28,29.530001000000002
2016-04-29,29.030001000000002
2016-05-02,29.309998999999998
2016-05-03,28.75
2016-05-04,28.370001000000002
2016-05-05,28.01
2016-05-06,27.66
2016-05-09,27.780001000000002
2016-05-10,27.969998999999998
2016-05-11,26.85
2016-05-12,26.959999
2016-05-13,26.9
2016-05-16,27.09
2016-05-17,27.049999
2016-05-18,26.690001000000002
2016-05-19,26.99
2016-05-20,27.52
2016-05-23,26.969998999999998
2016-05-24,26.790001
2016-05-25,27.059998999999998
2016-05-26,27.26
2016-05-27,27.030001000000002
2016-05-31,27.07
2016-06-01,27.65
2016-06-02,27.76
2016-06-03,27.370001000000002
2016-06-06,27.280001000000002
2016-06-07,27.129998999999998
2016-06-08,26.969998999999998
2016-06-09,26.83
2016-06-10,26.860001
2016-06-13,26.139999
2016-06-14,25.93
2016-06-15,26.110001
2016-06-16,26.040001
2016-06-17,26.23
2016-06-20,26.77
2016-06-21,26.629998999999998
2016-06-22,26.34
2016-06-23,26.469998999999998
2016-06-24,25.620001000000002
2016-06-27,25.42
2016-06-28,25.82
2016-06-29,26.299999
2016-06-30,25.129998999999998
2016-07-01,25.6
2016-07-05,25.0
2016-07-06,25.530001000000002
2016-07-07,25.51
2016-07-08,26.27
2016-07-11,26.26
2016-07-12,26.969998999999998
2016-07-13,26.719998999999998
2016-07-14,26.700001
2016-07-15,26.549999
2016-07-18,26.52
2016-07-19,26.74
2016-07-20,27.02
2016-07-21,26.870001000000002
2016-07-22,26.870001000000002
2016-07-25,26.85
2016-07-26,26.549999
2016-07-27,26.07
2016-07-28,25.65
2016-07-29,26.66
2016-08-01,26.549999
2016-08-02,25.65
2016-08-03,25.01
2016-08-04,25.290001
2016-08-05,25.42
2016-08-08,25.540001
2016-08-09,25.58
2016-08-10,26.389999
2016-08-11,27.26
2016-08-12,27.110001
2016-08-15,27.23
2016-08-16,27.16
2016-08-17,27.32
2016-08-18,27.110001
2016-08-19,27.9
2016-08-22,27.700001
2016-08-23,27.799999
2016-08-24,27.76
2016-08-25,27.379998999999998
2016-08-26,27.16
2016-08-29,27.190001000000002
2016-08-30,26.76
2016-08-31,26.540001
2016-09-01,26.52
2016-09-02,26.4
2016-09-06,26.09
2016-09-07,26.190001000000002
2016-09-08,25.959999
2016-09-09,25.700001
2016-09-12,26.48
2016-09-13,25.98
2016-09-14,26.110001
2016-09-15,26.110001
2016-09-16,26.120001000000002
2016-09-19,26.1
2016-09-20,25.709999
2016-09-21,26.139999
2016-09-22,26.15
2016-09-23,25.809998999999998
2016-09-26,25.459999
2016-09-27,25.68
2016-09-28,25.59
2016-09-29,25.16
2016-09-30,25.25
2016-10-03,25.5
2016-10-04,25.5
2016-10-05,25.51
2016-10-06,25.58
2016-10-07,25.299999
2016-10-10,25.629998999999998
2016-10-11,25.91
2016-10-12,25.219998999999998
2016-10-13,24.700001
2016-10-14,24.379998999999998
2016-10-17,24.16
2016-10-18,24.4
2016-10-19,24.83
2016-10-20,24.76
2016-10-21,24.690001000000002
2016-10-24,24.58
2016-10-25,23.860001
2016-10-26,23.889999
2016-10-27,23.799999
2016-10-28,25.77
2016-10-31,25.700001
2016-11-01,24.959999
2016-11-02,24.18
2016-11-03,23.67
2016-11-04,23.76
2016-11-07,24.299999
2016-11-08,24.26
2016-11-09,24.41
2016-11-10,24.43
2016-11-11,24.76
2016-11-14,25.190001000000002
2016-11-15,25.76
2016-11-16,25.49
2016-11-17,25.35
2016-11-18,24.610001
2016-11-21,24.48
2016-11-22,24.23
2016-11-23,24.48
2016-11-25,24.4
2016-11-28,23.790001
2016-11-29,23.469998999999998
2016-11-30,23.23
2016-12-01,23.25
2016-12-02,22.870001000000002
2016-12-05,22.950001
2016-12-06,22.860001
2016-12-07,22.57
2016-12-08,22.889999
2016-12-09,22.9
2016-12-12,23.08
2016-12-13,23.0
2016-12-14,22.459999
2016-12-15,22.08
2016-12-16,21.549999
2016-12-19,21.66
2016-12-20,21.9
2016-12-21,22.08
2016-12-22,21.719998999999998
2016-12-23,21.690001000000002
2016-12-27,21.700001
2016-12-28,21.530001000000002
2016-12-29,21.65
2016-12-30,21.57
2017-01-03,22.120001000000002
2017-01-04,22.6
2017-01-05,22.610001
2017-01-06,22.459999
2017-01-09,22.219998999999998
2017-01-10,22.43
2017-01-11,21.93
2017-01-12,21.92
2017-01-13,22.059998999999998
2017-01-17,22.860001
2017-01-18,22.01
2017-01-19,22.08
2017-01-20,22.370001000000002
2017-01-23,22.530001000000002
2017-01-24,22.629998999999998
2017-01-25,23.83
2017-01-26,23.639999
2017-01-27,22.879998999999998
2017-01-30,23.33
2017-01-31,23.709999
2017-02-01,23.23
2017-02-02,22.709999
2017-02-03,18.98
2017-02-06,19.32
2017-02-07,19.299999
2017-02-08,19.889999
2017-02-09,20.24
2017-02-10,20.85
2017-02-13,20.450001
2017-02-14,20.85
2017-02-15,21.129998999999998
2017-02-16,20.85
2017-02-17,21.02
2017-02-21,20.98
2017-02-22,21.27
2017-02-23,20.92
2017-02-24,21.379998999999998
2017-02-27,20.65
2017-02-28,20.01
2017-03-01,20.1
2017-03-02,20.35
2017-03-03,20.540001
2017-03-06,20.43
2017-03-07,19.98
2017-03-08,20.219998999999998
2017-03-09,19.99
2017-03-10,19.969998999999998
2017-03-13,20.15
2017-03-14,20.26
2017-03-15,20.33
2017-03-16,20.51
2017-03-17,20.280001000000002
2017-03-20,20.190001000000002
2017-03-21,20.120001000000002
2017-03-22,20.209999
2017-03-23,20.32
2017-03-24,20.42
2017-03-27,20.459999
2017-03-28,20.84
2017-03-29,21.09
2017-03-30,20.709999
2017-03-31,20.76
2017-04-03,20.700001
2017-04-04,20.24
2017-04-05,20.34
2017-04-06,20.719998999999998
2017-04-07,20.82
2017-04-10,20.790001
2017-04-11,20.85
2017-04-12,21.110001
2017-04-13,21.26
2017-04-17,21.33
2017-04-18,21.26
2017-04-19,21.68
2017-04-20,22.139999
2017-04-21,21.690001000000002
2017-04-24,21.780001000000002
2017-04-25,21.959999
2017-04-26,21.98
2017-04-27,22.370001000000002
2017-04-28,21.809998999999998
2017-05-01,21.809998999999998
2017-05-02,22.059998999999998
2017-05-03,20.719998999999998
2017-05-04,20.879998999999998
2017-05-05,21.459999
2017-05-08,21.629998999999998
2017-05-09,22.49
2017-05-10,22.75
2017-05-11,22.280001000000002
2017-05-12,21.440001000000002
2017-05-15,21.35
2017-05-16,20.690001000000002
2017-05-17,20.42
2017-05-18,20.360001
2017-05-19,20.719998999999998
2017-05-22,20.75
2017-05-23,20.540001
2017-05-24,20.41
2017-05-25,20.299999
2017-05-26,20.700001
2017-05-30,20.620001000000002
2017-05-31,20.65
2017-06-01,21.09
2017-06-02,21.309998999999998
2017-06-05,21.290001
2017-06-06,21.15
2017-06-07,21.32
2017-06-08,21.309998999999998
2017-06-09,22.07
2017-06-12,22.82
2017-06-13,22.85
2017-06-14,22.950001
2017-06-15,22.629998999999998
2017-06-16,22.610001
2017-06-19,22.4
2017-06-20,22.08
2017-06-21,22.040001
2017-06-22,22.25
2017-06-23,22.6
2017-06-26,22.75
2017-06-27,22.84
2017-06-28,22.85
2017-06-29,22.99
2017-06-30,23.16
2017-07-03,23.26
2017-07-05,23.18
2017-07-06,22.530001000000002
2017-07-07,22.93
2017-07-10,22.91
2017-07-11,22.690001000000002
2017-07-12,22.860001
2017-07-13,23.049999
2017-07-14,22.690001000000002
2017-07-17,22.92
2017-07-18,22.83
2017-07-19,23.15
2017-07-20,23.26
2017-07-21,23.549999
2017-07-24,23.24
2017-07-25,23.57
2017-07-26,23.389999
2017-07-27,23.120001000000002
2017-07-28,23.27
2017-07-31,22.92
2017-08-01,23.040001
2017-08-02,23.65
2017-08-03,23.84
2017-08-04,24.290001
2017-08-07,24.290001
2017-08-08,24.620001000000002
2017-08-09,24.309998999999998
2017-08-10,23.950001
2017-08-11,23.93
2017-08-14,24.209999
2017-08-15,24.049999
2017-08-16,24.309998999999998
2017-08-17,23.879998999999998
2017-08-18,23.530001000000002
2017-08-21,23.299999
2017-08-22,23.450001
2017-08-23,23.49
2017-08-24,23.85
2017-08-25,24.27
2017-08-28,24.51
2017-08-29,24.389999
2017-08-30,24.129998999999998
2017-08-31,24.26
2017-09-01,24.75
2017-09-05,24.68
2017-09-06,25.23
2017-09-07,25.129998999999998
2017-09-08,25.129998999999998
2017-09-11,25.43
2017-09-12,25.6
2017-09-13,25.67
2017-09-14,25.23
2017-09-15,25.27
2017-09-18,24.73
2017-09-19,24.709999
2017-09-20,24.639999
2017-09-21,24.5
2017-09-22,24.540001
2017-09-25,24.209999
2017-09-26,24.58
2017-09-27,25.190001000000002
2017-09-28,24.49
2017-09-29,24.639999
2017-10-02,24.98
2017-10-03,23.860001
2017-10-04,23.719998999999998
2017-10-05,23.77
2017-10-06,23.75
2017-10-09,23.52
2017-10-10,23.790001
2017-10-11,23.66
2017-10-12,23.68
2017-10-13,23.73
2017-10-16,23.389999
2017-10-17,23.129998999999998
2017-10-18,23.209999
2017-10-19,23.15
2017-10-20,23.49
2017-10-23,22.860001
2017-10-24,23.110001
2017-10-25,22.780001000000002
2017-10-26,22.82
2017-10-27,22.52
2017-10-30,22.66
2017-10-31,22.5
2017-11-01,22.01
2017-11-02,20.08
2017-11-03,19.360001
2017-11-06,19.34
2017-11-07,19.08
2017-11-08,19.690001000000002
2017-11-09,19.469998999999998
2017-11-10,19.290001
2017-11-13,19.23
2017-11-14,19.25
2017-11-15,19.190001000000002
2017-11-16,19.219998999999998
2017-11-17,19.5
2017-11-20,19.75
2017-11-21,19.51
2017-11-22,19.82
2017-11-24,19.82
2017-11-27,19.67
2017-11-28,19.75
2017-11-29,20.309998999999998
2017-11-30,20.889999
2017-12-01,20.84
2017-12-04,21.15
2017-12-05,20.68
2017-12-06,20.540001
2017-12-07,20.58
2017-12-08,20.75
2017-12-11,20.65
2017-12-12,20.950001
2017-12-13,21.24
2017-12-14,21.26
2017-12-15,21.459999
2017-12-18,21.120001000000002
2017-12-19,20.870001000000002
2017-12-20,20.299999
2017-12-21,20.190001000000002
2017-12-22,20.41
2017-12-26,20.91
2017-12-27,21.1
2017-12-28,21.030001000000002
2017-12-29,20.91
2018-01-02,21.299999
2018-01-03,21.030001000000002
2018-01-04,21.26
2018-01-05,21.23
2018-01-08,21.6
2018-01-09,21.73
2018-01-10,21.65
2018-01-11,22.34
2018-01-12,22.42
2018-01-16,22.1
2018-01-17,21.940001000000002
2018-01-18,22.0
2018-01-19,23.200001
2018-01-22,23.0
2018-01-23,22.98
2018-01-24,23.24
2018-01-25,22.809998999999998
2018-01-26,22.67
2018-01-29,22.59
2018-01-30,21.75
2018-01-31,21.719998999999998
2018-02-01,21.450001
2018-02-02,20.99
2018-02-05,20.85
2018-02-06,21.629998999999998
2018-02-07,21.959999
2018-02-08,19.57
2018-02-09,19.26
2018-02-12,19.690001000000002
2018-02-13,19.93
2018-02-14,21.139999
2018-02-15,20.719998999999998
2018-02-16,20.49
2018-02-20,19.93
2018-02-21,19.959999
2018-02-22,20.129998999999998
2018-02-23,19.940001000000002
2018-02-26,20.26
2018-02-27,19.950001
2018-02-28,19.4
2018-03-01,19.51
2018-03-02,19.99
2018-03-05,20.290001
2018-03-06,20.32
2018-03-07,20.4
2018-03-08,19.540001
2018-03-09,20.01
2018-03-12,20.15
2018-03-13,19.77
2018-03-14,19.379998999999998
2018-03-15,19.43
2018-03-16,19.700001
2018-03-19,19.379998999999998
2018-03-20,19.129998999999998
2018-03-21,18.99
2018-03-22,18.59
2018-03-23,18.43
2018-03-26,18.790001
2018-03-27,18.790001
2018-03-28,18.379998999999998
2018-03-29,18.42
2018-04-02,18.18
2018-04-03,18.360001
2018-04-04,18.99
2018-04-05,19.219998999999998
2018-04-06,18.879998999999998
2018-04-09,18.58
2018-04-10,18.809998999999998
2018-04-11,18.780001000000002
2018-04-12,18.559998999999998
2018-04-13,18.129998999999998
2018-04-16,18.049999
2018-04-17,18.360001
2018-04-18,17.91
2018-04-19,17.620001000000002
2018-04-20,17.209999
2018-04-23,18.219998999999998
2018-04-24,18.139999
2018-04-25,18.01
2018-04-26,18.27
2018-04-27,18.68
2018-04-30,18.469998999999998
2018-05-01,17.73
2018-05-02,17.280001000000002
2018-05-03,16.51
2018-05-04,16.809998999999998
2018-05-07,16.84
2018-05-08,16.75
2018-05-09,16.559998999999998
2018-05-10,16.58
2018-05-11,16.73
2018-05-14,16.74
2018-05-15,17.27
2018-05-16,17.700001
2018-05-17,18.139999
2018-05-18,18.379998999999998
2018-05-21,18.120001000000002
2018-05-22,18.23
2018-05-23,18.120001000000002
2018-05-24,18.209999
2018-05-25,18.190001000000002
2018-05-29,18.32
2018-05-30,18.6
2018-05-31,18.23
2018-06-01,18.299999
2018-06-04,18.66
2018-06-05,18.85
2018-06-06,19.360001
2018-06-07,19.809998999999998
2018-06-08,20.09
2018-06-11,20.5
2018-06-12,20.92
2018-06-13,21.07
2018-06-14,20.17
2018-06-15,20.299999
2018-06-18,20.85
2018-06-19,20.99
2018-06-20,21.43
2018-06-21,22.040001
2018-06-22,21.959999
2018-06-25,22.120001000000002
2018-06-26,22.299999
2018-06-27,21.790001
2018-06-28,22.059998999999998
2018-06-29,22.02
2018-07-02,22.049999
2018-07-03,22.120001000000002
2018-07-05,22.26
2018-07-06,22.32
2018-07-09,22.459999
2018-07-10,22.23
2018-07-11,21.889999
2018-07-12,21.66
2018-07-13,21.68
2018-07-16,21.860001
2018-07-17,22.059998999999998
2018-07-18,21.92
2018-07-19,22.200001
2018-07-20,22.17
2018-07-23,22.309998999999998
2018-07-24,21.690001000000002
2018-07-25,21.77
2018-07-26,22.01
2018-07-27,21.790001
2018-07-30,21.950001
2018-07-31,22.26
2018-08-01,17.959999
2018-08-02,18.280001000000002
2018-08-03,17.969998999999998
2018-08-06,18.120001000000002
2018-08-07,18.219998999999998
2018-08-08,18.58
2018-08-09,18.780001000000002
2018-08-10,18.620001000000002
2018-08-13,18.190001000000002
2018-08-14,18.190001000000002
2018-08-15,18.24
2018-08-16,18.26
2018-08-17,18.4
2018-08-20,18.93
2018-08-21,19.120001000000002
2018-08-22,18.4
2018-08-23,17.780001000000002
2018-08-24,17.639999
2018-08-27,17.49
2018-08-28,17.51
2018-08-29,18.0
2018-08-30,17.51
2018-08-31,17.540001
2018-09-04,17.610001
2018-09-05,17.85
2018-09-06,17.66
2018-09-07,17.6
2018-09-10,17.77
2018-09-11,17.799999
2018-09-12,17.92
2018-09-13,17.57
2018-09-14,17.690001000000002
2018-09-17,17.9
2018-09-18,18.09
2018-09-19,18.23
2018-09-20,18.629998999999998
2018-09-21,18.700001
2018-09-24,18.110001
2018-09-25,17.91
2018-09-26,18.1
2018-09-27,18.129998999999998
2018-09-28,18.43
2018-10-01,17.959999
2018-10-02,17.809998999999998
2018-10-03,17.83
2018-10-04,17.23
2018-10-05,17.190001000000002
2018-10-08,17.41
2018-10-09,17.389999
2018-10-10,16.639999
2018-10-11,16.17
2018-10-12,16.360001
2018-10-15,16.629998999999998
2018-10-16,17.059998999999998
2018-10-17,16.879998999999998
2018-10-18,16.549999
2018-10-19,16.32
2018-10-22,16.58
2018-10-23,16.67
2018-10-24,16.6
2018-10-25,16.860001
2018-10-26,16.42
2018-10-29,16.709999
2018-10-30,17.59
2018-10-31,17.16
2018-11-01,16.219998999999998
2018-11-02,15.96
2018-11-05,16.540001
2018-11-06,16.51
2018-11-07,16.91
2018-11-08,16.709999
2018-11-09,16.559998999999998
2018-11-12,16.17
2018-11-13,15.79
2018-11-14,15.86
2018-11-15,15.67
2018-11-16,14.91
2018-11-19,14.93
2018-11-20,14.75
2018-11-21,15.72
2018-11-23,15.31
2018-11-26,15.68
2018-11-27,15.55
2018-11-28,15.83
2018-11-29,15.66
2018-11-30,15.91
2018-12-03,16.16
2018-12-04,15.45
2018-12-06,15.7
2018-12-07,15.16
2018-12-10,14.95
2018-12-11,14.88
2018-12-12,14.78
2018-12-13,13.8
2018-12-14,13.57
2018-12-17,12.97
2018-12-18,12.77
2018-12-19,12.12
2018-12-20,12.09
2018-12-21,11.89
2018-12-24,11.62
2018-12-26,12.39
2018-12-27,12.29
2018-12-28,12.19
2018-12-31,12.53
2019-01-02,12.67
2019-01-03,12.52
2019-01-04,12.9
2019-01-07,13.31
2019-01-08,13.75
2019-01-09,13.82
2019-01-10,13.62
2019-01-11,13.7
2019-01-14,13.81
2019-01-15,13.78
2019-01-16,13.81
2019-01-17,14.32
2019-01-18,14.84
2019-01-22,14.58
2019-01-23,14.8
2019-01-24,14.71
2019-01-25,15.2
2019-01-28,15.36
2019-01-29,15.23
2019-01-30,14.95
2019-01-31,14.99
2019-02-01,15.19
2019-02-04,15.37
2019-02-05,15.6
2019-02-06,15.57
2019-02-07,18.709999
2019-02-08,17.84
2019-02-11,18.389999
2019-02-12,18.6
2019-02-13,18.82
2019-02-14,18.709999
2019-02-15,18.77
2019-02-19,18.790001
2019-02-20,18.959999
2019-02-21,19.139999
2019-02-22,19.129998999999998
2019-02-25,19.040001
2019-02-26,18.690001000000002
2019-02-27,18.780001000000002
2019-02-28,18.59
2019-03-01,18.52
2019-03-04,18.42
2019-03-05,18.52
2019-03-06,18.27
2019-03-07,18.33
2019-03-08,18.290001
2019-03-11,17.889999
2019-03-12,17.74
2019-03-13,17.690001000000002
2019-03-14,17.75
2019-03-15,17.629998999999998
2019-03-18,17.65
2019-03-19,17.85
2019-03-20,17.6
2019-03-21,17.780001000000002
2019-03-22,16.92
2019-03-25,16.889999
2019-03-26,17.110001
2019-03-27,17.17
2019-03-28,17.719998999999998
2019-03-29,17.879998999999998
2019-04-01,18.18
2019-04-02,17.91
2019-04-03,17.83
2019-04-04,18.389999
2019-04-05,18.459999
2019-04-08,18.34
2019-04-09,17.98
2019-04-10,18.02
2019-04-11,18.32
2019-04-12,18.52
2019-04-15,18.49
2019-04-16,18.75
2019-04-17,18.809998999999998
2019-04-18,18.889999
2019-04-22,18.629998999999998
2019-04-23,18.82
2019-04-24,18.959999
2019-04-25,18.74
2019-04-26,18.780001000000002
2019-04-29,18.559998999999998
2019-04-30,18.07
2019-05-01,18.139999
2019-05-02,17.23
2019-05-03,17.82
2019-05-06,17.799999
2019-05-07,17.75
2019-05-08,17.52
2019-05-09,17.52
2019-05-10,17.0
2019-05-13,16.120001000000002
2019-05-14,16.48
2019-05-15,16.4
2019-05-16,16.82
2019-05-17,16.82
2019-05-20,16.57
2019-05-21,16.889999
2019-05-22,16.4
2019-05-23,15.89
2019-05-24,15.78
2019-05-28,15.75
2019-05-29,15.5
2019-05-30,15.17
2019-05-31,14.85
2019-06-03,14.9
2019-06-04,15.73
2019-06-05,15.91
2019-06-06,16.059998999999998
2019-06-07,16.25
2019-06-10,16.34
2019-06-11,16.41
2019-06-12,16.07
2019-06-13,16.41
2019-06-14,16.59
2019-06-17,16.85
2019-06-18,17.35
2019-06-19,17.23
2019-06-20,17.549999
2019-06-21,17.620001000000002
2019-06-24,16.700001
2019-06-25,16.65
2019-06-26,16.92
2019-06-27,16.99
2019-06-28,17.219998999999998
2019-07-01,16.969998999999998
2019-07-02,16.91
2019-07-03,17.379998999999998
2019-07-05,17.379998999999998
2019-07-08,17.459999
2019-07-09,17.18
2019-07-10,16.34
2019-07-11,16.08
2019-07-12,16.379998999999998
2019-07-15,16.620001000000002
2019-07-16,16.93
2019-07-17,16.49
2019-07-18,16.459999
2019-07-19,16.530001000000002
2019-07-22,15.97
2019-07-23,16.200001
2019-07-24,16.559998999999998
2019-07-25,16.129998999999998
2019-07-26,16.16
2019-07-29,15.83
2019-07-30,15.89
2019-07-31,16.09
2019-08-01,15.05
2019-08-02,15.16
2019-08-05,15.0
2019-08-06,15.03
2019-08-07,14.75
2019-08-08,14.99
2019-08-09,15.07
2019-08-12,14.54
2019-08-13,14.57
2019-08-14,13.93
2019-08-15,13.11
2019-08-16,13.62
2019-08-19,13.8
2019-08-20,13.81
2019-08-21,14.0
2019-08-22,14.17
2019-08-23,13.65
2019-08-26,13.73
2019-08-27,13.5
2019-08-28,13.56
2019-08-29,13.66
2019-08-30,13.66
2019-09-03,13.12
2019-09-04,13.62
2019-09-05,14.33
2019-09-06,14.12
2019-09-09,15.06
2019-09-10,15.54
2019-09-11,15.92
2019-09-12,15.91
2019-09-13,15.83
2019-09-16,15.63
2019-09-17,14.83
2019-09-18,14.87
2019-09-19,14.49
2019-09-20,14.33
2019-09-23,14.56
2019-09-24,14.89
2019-09-25,14.88
2019-09-26,15.04
2019-09-27,15.11
2019-09-30,15.32
2019-10-01,14.88
2019-10-02,14.36
2019-10-03,14.58
2019-10-04,14.82
2019-10-07,14.84
2019-10-08,14.61
2019-10-09,14.47
2019-10-10,14.75
2019-10-11,15.26
2019-10-14,15.32
2019-10-15,15.46
2019-10-16,15.49
2019-10-17,15.84
2019-10-18,15.23
2019-10-21,15.65
2019-10-22,16.309998999999998
2019-10-23,16.17
2019-10-24,15.95
2019-10-25,15.89
2019-10-28,16.01
2019-10-29,16.049999
2019-10-30,16.030001000000002
2019-10-31,15.21
2019-11-01,15.48
2019-11-04,15.81
2019-11-05,15.92
2019-11-06,15.89
2019-11-07,15.99
2019-11-08,15.86
2019-11-11,15.99
2019-11-12,15.63
2019-11-13,15.18
2019-11-14,15.25
2019-11-15,15.57
2019-11-18,15.44
2019-11-19,14.97
2019-11-20,15.06
2019-11-21,14.77
2019-11-22,15.03
2019-11-25,15.16
2019-11-26,15.05
2019-11-27,15.4
2019-11-29,15.07
2019-12-02,15.19
2019-12-03,14.6
2019-12-04,14.72
2019-12-05,14.86
2019-12-06,14.97
2019-12-09,15.27
2019-12-10,15.03
2019-12-11,14.98
2019-12-12,15.18
2019-12-13,14.4
2019-12-16,14.86
2019-12-17,14.64
2019-12-18,14.84
2019-12-19,14.51
2019-12-20,14.62
2019-12-23,14.74
2019-12-24,14.71
2019-12-26,14.68
2019-12-27,14.83
2019-12-30,14.74
2019-12-31,14.85
2020-01-02,14.57
2020-01-03,14.41
2020-01-06,14.67
2020-01-07,14.57
2020-01-08,14.39
2020-01-09,14.05
2020-01-10,13.84
2020-01-13,14.14
2020-01-14,14.27
2020-01-15,14.01
2020-01-16,14.29
2020-01-17,14.32
2020-01-21,14.23
2020-01-22,14.33
2020-01-23,14.44
2020-01-24,14.25
2020-01-27,14.04
2020-01-28,14.23
2020-01-29,14.34
2020-01-30,14.27
2020-01-31,13.76
2020-02-03,13.37
2020-02-04,13.85
2020-02-05,14.65
2020-02-06,14.42
2020-02-07,14.2
2020-02-10,13.89
2020-02-11,14.35
2020-02-12,14.77
2020-02-13,14.39
2020-02-14,14.3
2020-02-18,14.51
2020-02-19,14.29
2020-02-20,14.72
2020-02-21,14.49
2020-02-24,14.08
2020-02-25,13.42
2020-02-26,12.67
2020-02-27,12.86
2020-02-28,13.24
2020-03-02,13.36
2020-03-03,12.35
2020-03-04,12.79
2020-03-05,12.4
2020-03-06,12.02
2020-03-09,11.26
2020-03-10,11.32
2020-03-11,10.17
2020-03-12,9.3
2020-03-13,9.68
2020-03-16,8.38
2020-03-17,9.8
2020-03-18,8.95
2020-03-19,9.19
2020-03-20,8.98
2020-03-23,8.98
2020-03-24,9.0
2020-03-25,8.92
2020-03-26,8.95
2020-03-27,8.19
2020-03-30,8.06
2020-03-31,7.87
2020-04-01,7.39
2020-04-02,7.25
2020-04-03,7.17
2020-04-06,8.05
2020-04-07,8.36
2020-04-08,9.21
2020-04-09,9.57
2020-04-13,9.35
2020-04-14,9.47
2020-04-15,8.89
2020-04-16,8.68
2020-04-17,9.21
2020-04-20,8.79
2020-04-21,8.68
2020-04-22,8.37
2020-04-23,8.29
2020-04-24,8.44
2020-04-27,9.18
2020-04-28,9.75
2020-04-29,10.39
2020-04-30,9.94
2020-05-01,9.58
2020-05-04,9.51
2020-05-05,10.05
2020-05-06,9.6
2020-05-07,9.31
2020-05-08,9.47
