Date,OGZPY
2010-12-10,12.55
2010-12-13,12.725
2010-12-14,12.86
2010-12-15,12.655
2010-12-16,12.6
2010-12-17,12.645
2010-12-20,12.7
2010-12-21,12.83
2010-12-22,12.875
2010-12-23,12.86
2010-12-27,12.86
2010-12-28,12.81
2010-12-29,12.625
2010-12-30,12.73
2010-12-31,12.72
2011-01-03,12.925
2011-01-04,13.415
2011-01-05,13.35
2011-01-06,13.22
2011-01-07,12.87
2011-01-10,12.6
2011-01-11,12.715
2011-01-12,13.325
2011-01-13,13.1
2011-01-14,13.125
2011-01-18,13.41
2011-01-19,13.25
2011-01-20,13.0
2011-01-21,12.8
2011-01-24,12.73
2011-01-25,12.785
2011-01-26,13.33
2011-01-27,13.65
2011-01-28,13.275
2011-01-31,13.38
2011-02-01,13.9
2011-02-02,14.25
2011-02-03,14.2
2011-02-04,14.525
2011-02-07,14.55
2011-02-08,14.525
2011-02-09,14.665
2011-02-10,14.205
2011-02-11,14.285
2011-02-14,13.925
2011-02-15,13.59
2011-02-16,13.635
2011-02-17,13.445
2011-02-18,13.425
2011-02-22,13.425
2011-02-23,13.9
2011-02-24,14.28
2011-02-25,14.485
2011-02-28,14.66
2011-03-01,14.585
2011-03-02,15.0
2011-03-03,15.225
2011-03-04,15.19
2011-03-07,15.355
2011-03-08,15.21
2011-03-09,15.175
2011-03-10,14.5
2011-03-11,14.69
2011-03-14,15.25
2011-03-15,15.22
2011-03-16,15.325
2011-03-17,15.775
2011-03-18,15.685
2011-03-21,15.805
2011-03-22,15.635
2011-03-23,15.855
2011-03-24,15.895
2011-03-25,15.765
2011-03-28,15.925
2011-03-29,15.95
2011-03-30,16.139999
2011-03-31,16.17
2011-04-01,16.635
2011-04-04,16.924999
2011-04-05,16.915001
2011-04-06,17.035
2011-04-07,16.905001000000002
2011-04-08,17.4
2011-04-11,17.200001
2011-04-12,16.74
2011-04-13,16.57
2011-04-14,16.200001
2011-04-15,16.275
2011-04-18,15.55
2011-04-19,16.0
2011-04-20,16.525
2011-04-21,16.860001
2011-04-25,16.799999
2011-04-26,16.93
2011-04-27,16.940001000000002
2011-04-28,16.99
2011-04-29,17.059998999999998
2011-05-02,16.809998999999998
2011-05-03,16.25
2011-05-04,15.55
2011-05-05,14.75
2011-05-06,15.05
2011-05-09,15.51
2011-05-10,15.23
2011-05-11,14.77
2011-05-12,14.39
2011-05-13,14.24
2011-05-16,13.95
2011-05-17,14.15
2011-05-18,14.55
2011-05-19,14.51
2011-05-20,13.95
2011-05-23,13.39
2011-05-24,13.7
2011-05-25,13.85
2011-05-26,13.81
2011-05-27,14.5
2011-05-31,14.75
2011-06-01,14.43
2011-06-02,14.39
2011-06-03,13.95
2011-06-06,13.88
2011-06-07,14.76
2011-06-08,14.88
2011-06-09,15.3
2011-06-10,14.97
2011-06-13,14.88
2011-06-14,15.1
2011-06-15,14.42
2011-06-16,14.43
2011-06-17,14.24
2011-06-20,14.23
2011-06-21,14.46
2011-06-22,14.25
2011-06-23,14.0
2011-06-24,14.01
2011-06-27,14.0
2011-06-28,14.14
2011-06-29,14.39
2011-06-30,14.55
2011-07-01,14.77
2011-07-05,14.6
2011-07-06,14.41
2011-07-07,14.96
2011-07-08,14.62
2011-07-11,14.26
2011-07-12,14.23
2011-07-13,14.28
2011-07-14,14.11
2011-07-15,14.3
2011-07-18,14.04
2011-07-19,14.26
2011-07-20,14.28
2011-07-21,14.65
2011-07-22,14.51
2011-07-25,14.38
2011-07-26,14.55
2011-07-27,14.46
2011-07-28,14.49
2011-07-29,14.66
2011-08-01,14.59
2011-08-02,14.15
2011-08-03,13.9
2011-08-04,12.84
2011-08-05,12.77
2011-08-08,11.64
2011-08-09,11.44
2011-08-10,10.55
2011-08-11,11.5
2011-08-12,11.62
2011-08-15,12.17
2011-08-16,11.82
2011-08-17,12.06
2011-08-18,11.48
2011-08-19,11.42
2011-08-22,11.33
2011-08-23,11.9
2011-08-24,11.99
2011-08-25,11.8
2011-08-26,11.99
2011-08-29,12.31
2011-08-30,12.35
2011-08-31,12.15
2011-09-01,12.18
2011-09-02,11.63
2011-09-06,11.6
2011-09-07,11.84
2011-09-08,11.6
2011-09-09,11.07
2011-09-12,11.01
2011-09-13,10.89
2011-09-14,11.01
2011-09-15,10.86
2011-09-16,10.69
2011-09-19,10.56
2011-09-20,10.42
2011-09-21,10.12
2011-09-22,9.14
2011-09-23,9.46
2011-09-26,9.75
2011-09-27,9.78
2011-09-28,9.45
2011-09-29,9.88
2011-09-30,9.55
2011-10-03,9.15
2011-10-04,9.2
2011-10-05,8.96
2011-10-06,9.5
2011-10-07,9.22
2011-10-10,9.8
2011-10-11,9.62
2011-10-12,10.27
2011-10-13,10.22
2011-10-14,10.62
2011-10-17,10.25
2011-10-18,10.49
2011-10-19,10.38
2011-10-20,10.31
2011-10-21,10.69
2011-10-24,11.19
2011-10-25,10.8
2011-10-26,11.65
2011-10-27,12.6
2011-10-28,12.42
2011-10-31,11.61
2011-11-01,11.36
2011-11-02,11.88
2011-11-03,12.09
2011-11-04,12.04
2011-11-07,12.09
2011-11-08,12.4
2011-11-09,11.5
2011-11-10,11.81
2011-11-11,12.08
2011-11-14,12.05
2011-11-15,12.25
2011-11-16,12.07
2011-11-17,11.57
2011-11-18,11.49
2011-11-21,10.72
2011-11-22,10.9
2011-11-23,10.58
2011-11-25,10.35
2011-11-28,10.87
2011-11-29,10.92
2011-11-30,11.5
2011-12-01,11.81
2011-12-02,11.76
2011-12-05,11.96
2011-12-06,11.0
2011-12-07,11.21
2011-12-08,10.95
2011-12-09,10.68
2011-12-12,10.17
2011-12-13,10.3
2011-12-14,10.19
2011-12-15,10.73
2011-12-16,10.6
2011-12-19,10.15
2011-12-20,10.78
2011-12-21,10.82
2011-12-22,10.83
2011-12-23,10.9
2011-12-27,10.84
2011-12-28,10.6
2011-12-29,10.61
2011-12-30,10.68
2012-01-03,11.23
2012-01-04,11.18
2012-01-05,11.11
2012-01-06,11.0
2012-01-09,11.09
2012-01-10,11.27
2012-01-11,11.33
2012-01-12,11.19
2012-01-13,11.17
2012-01-17,11.44
2012-01-18,11.75
2012-01-19,11.9
2012-01-20,11.71
2012-01-23,11.94
2012-01-24,11.91
2012-01-25,12.35
2012-01-26,12.16
2012-01-27,12.19
2012-01-30,12.07
2012-01-31,12.05
2012-02-01,12.28
2012-02-02,12.4
2012-02-03,12.69
2012-02-06,12.65
2012-02-07,12.72
2012-02-08,12.75
2012-02-09,12.68
2012-02-10,12.51
2012-02-13,12.85
2012-02-14,12.67
2012-02-15,12.65
2012-02-16,12.74
2012-02-17,12.65
2012-02-21,12.68
2012-02-22,12.59
2012-02-23,12.74
2012-02-24,13.29
2012-02-27,13.27
2012-02-28,13.3
2012-02-29,13.2
2012-03-01,13.42
2012-03-02,13.63
2012-03-05,13.44
2012-03-06,12.84
2012-03-07,13.08
2012-03-08,13.32
2012-03-09,13.22
2012-03-12,13.22
2012-03-13,13.51
2012-03-14,13.16
2012-03-15,13.46
2012-03-16,13.37
2012-03-19,13.1
2012-03-20,12.7
2012-03-21,12.7
2012-03-22,12.27
2012-03-23,12.54
2012-03-26,12.69
2012-03-27,12.5
2012-03-28,12.14
2012-03-29,12.1
2012-03-30,12.37
2012-04-02,12.44
2012-04-03,12.48
2012-04-04,12.2
2012-04-05,12.28
2012-04-09,12.06
2012-04-10,11.61
2012-04-11,11.79
2012-04-12,11.98
2012-04-13,11.99
2012-04-16,11.72
2012-04-17,11.55
2012-04-18,11.4
2012-04-19,11.43
2012-04-20,11.5
2012-04-23,11.22
2012-04-24,11.14
2012-04-25,11.22
2012-04-26,11.23
2012-04-27,11.42
2012-04-30,11.47
2012-05-01,11.57
2012-05-02,11.31
2012-05-03,11.31
2012-05-04,10.79
2012-05-07,11.01
2012-05-08,10.39
2012-05-09,10.13
2012-05-10,10.35
2012-05-11,10.35
2012-05-14,9.7
2012-05-15,9.44
2012-05-16,9.3
2012-05-17,8.95
2012-05-18,8.74
2012-05-21,9.14
2012-05-22,9.12
2012-05-23,8.77
2012-05-24,8.9
2012-05-25,8.88
2012-05-29,9.18
2012-05-30,9.01
2012-05-31,8.78
2012-06-01,8.73
2012-06-04,9.02
2012-06-05,9.01
2012-06-06,9.19
2012-06-07,9.26
2012-06-08,9.31
2012-06-11,9.27
2012-06-12,9.4
2012-06-13,9.25
2012-06-14,9.26
2012-06-15,9.6
2012-06-18,9.58
2012-06-19,9.72
2012-06-20,9.56
2012-06-21,9.14
2012-06-22,9.31
2012-06-25,9.03
2012-06-26,9.2
2012-06-27,9.3
2012-06-28,9.01
2012-06-29,9.5
2012-07-02,9.52
2012-07-03,9.88
2012-07-05,9.56
2012-07-06,9.46
2012-07-09,9.35
2012-07-10,9.32
2012-07-11,9.4
2012-07-12,9.31
2012-07-13,9.34
2012-07-16,9.37
2012-07-17,9.54
2012-07-18,9.54
2012-07-19,9.73
2012-07-20,9.57
2012-07-23,9.1
2012-07-24,8.84
2012-07-25,8.91
2012-07-26,9.16
2012-07-27,9.57
2012-07-30,9.49
2012-07-31,9.21
2012-08-01,9.17
2012-08-02,9.03
2012-08-03,9.45
2012-08-06,9.68
2012-08-07,9.8
2012-08-08,9.78
2012-08-09,9.75
2012-08-10,9.71
2012-08-13,9.69
2012-08-14,9.73
2012-08-15,9.73
2012-08-16,9.89
2012-08-17,9.78
2012-08-20,9.68
2012-08-21,9.75
2012-08-22,9.84
2012-08-23,9.77
2012-08-24,9.78
2012-08-27,9.72
2012-08-28,9.7
2012-08-29,9.68
2012-08-30,9.55
2012-08-31,9.74
2012-09-04,9.73
2012-09-05,9.5
2012-09-06,9.88
2012-09-07,10.26
2012-09-10,10.27
2012-09-11,10.35
2012-09-12,10.32
2012-09-13,10.75
2012-09-14,11.2
2012-09-17,10.85
2012-09-18,10.81
2012-09-19,10.52
2012-09-20,10.51
2012-09-21,10.49
2012-09-24,10.4
2012-09-25,10.15
2012-09-26,10.05
2012-09-27,10.26
2012-09-28,10.09
2012-10-01,10.21
2012-10-02,10.17
2012-10-03,10.07
2012-10-04,10.2
2012-10-05,10.19
2012-10-08,10.17
2012-10-09,10.0
2012-10-10,9.95
2012-10-11,9.9
2012-10-12,9.78
2012-10-15,9.82
2012-10-16,9.93
2012-10-17,10.08
2012-10-18,10.01
2012-10-19,9.95
2012-10-22,10.02
2012-10-23,9.76
2012-10-24,9.63
2012-10-25,9.72
2012-10-26,9.63
2012-10-31,9.14
2012-11-01,9.2
2012-11-02,9.18
2012-11-05,9.1
2012-11-06,9.28
2012-11-07,9.04
2012-11-08,8.93
2012-11-09,9.19
2012-11-12,9.15
2012-11-13,8.77
2012-11-14,8.63
2012-11-15,8.8
2012-11-16,8.88
2012-11-19,9.03
2012-11-20,9.02
2012-11-21,9.1
2012-11-23,9.14
2012-11-26,8.95
2012-11-27,8.75
2012-11-28,8.88
2012-11-29,8.84
2012-11-30,8.9
2012-12-03,8.98
2012-12-04,9.01
2012-12-05,9.06
2012-12-06,9.05
2012-12-07,9.05
2012-12-10,9.04
2012-12-11,9.08
2012-12-12,9.14
2012-12-13,8.96
2012-12-14,8.99
2012-12-17,9.06
2012-12-18,9.09
2012-12-19,9.02
2012-12-20,9.35
2012-12-21,9.42
2012-12-24,9.41
2012-12-26,9.43
2012-12-27,9.48
2012-12-28,9.47
2012-12-31,9.73
2013-01-02,9.91
2013-01-03,9.67
2013-01-04,9.87
2013-01-07,9.71
2013-01-08,9.69
2013-01-09,9.71
2013-01-10,9.74
2013-01-11,9.72
2013-01-14,9.89
2013-01-15,9.78
2013-01-16,9.6
2013-01-17,9.75
2013-01-18,9.66
2013-01-22,9.67
2013-01-23,9.63
2013-01-24,9.63
2013-01-25,9.7
2013-01-28,9.68
2013-01-29,9.71
2013-01-30,9.51
2013-01-31,9.45
2013-02-01,9.5
2013-02-04,9.3
2013-02-05,9.42
2013-02-06,9.27
2013-02-07,9.11
2013-02-08,9.04
2013-02-11,8.87
2013-02-12,8.85
2013-02-13,9.05
2013-02-14,8.88
2013-02-15,8.85
2013-02-19,9.1
2013-02-20,8.95
2013-02-21,8.85
2013-02-22,8.91
2013-02-25,8.95
2013-02-26,8.91
2013-02-27,9.0
2013-02-28,8.88
2013-03-01,8.74
2013-03-04,8.63
2013-03-05,8.85
2013-03-06,8.72
2013-03-07,8.69
2013-03-08,8.98
2013-03-11,8.86
2013-03-12,8.89
2013-03-13,9.04
2013-03-14,9.24
2013-03-15,9.49
2013-03-18,9.32
2013-03-19,9.15
2013-03-20,9.18
2013-03-21,9.15
2013-03-22,9.06
2013-03-25,8.94
2013-03-26,8.83
2013-03-27,8.66
2013-03-28,8.5
2013-04-01,8.5
2013-04-02,8.25
2013-04-03,8.07
2013-04-04,8.25
2013-04-05,8.26
2013-04-08,8.25
2013-04-09,8.35
2013-04-10,8.33
2013-04-11,8.14
2013-04-12,8.15
2013-04-15,7.85
2013-04-16,7.93
2013-04-17,7.63
2013-04-18,7.6
2013-04-19,7.57
2013-04-22,7.54
2013-04-23,7.6
2013-04-24,7.9
2013-04-25,7.81
2013-04-26,7.83
2013-04-29,7.89
2013-04-30,7.95
2013-05-01,7.69
2013-05-02,7.85
2013-05-03,8.26
2013-05-06,8.2
2013-05-07,8.36
2013-05-08,8.47
2013-05-09,8.17
2013-05-10,8.12
2013-05-13,7.94
2013-05-14,8.03
2013-05-15,7.75
2013-05-16,7.76
2013-05-17,8.0
2013-05-20,8.05
2013-05-21,8.06
2013-05-22,8.01
2013-05-23,7.8
2013-05-24,7.66
2013-05-28,7.64
2013-05-29,7.52
2013-05-30,7.55
2013-05-31,7.57
2013-06-03,7.62
2013-06-04,7.47
2013-06-05,7.28
2013-06-06,7.28
2013-06-07,7.26
2013-06-10,7.16
2013-06-11,6.93
2013-06-12,6.89
2013-06-13,6.95
2013-06-14,6.87
2013-06-17,6.92
2013-06-18,7.05
2013-06-19,6.72
2013-06-20,6.48
2013-06-21,6.64
2013-06-24,6.56
2013-06-25,6.66
2013-06-26,6.62
2013-06-27,6.58
2013-06-28,6.57
2013-07-01,6.55
2013-07-02,6.48
2013-07-03,6.56
2013-07-05,6.81
2013-07-08,6.83
2013-07-09,6.91
2013-07-10,6.86
2013-07-11,7.23
2013-07-12,7.45
2013-07-15,7.53
2013-07-16,7.71
2013-07-17,8.13
2013-07-18,7.98
2013-07-19,7.99
2013-07-22,7.97
2013-07-23,7.89
2013-07-24,7.78
2013-07-25,7.85
2013-07-26,7.87
2013-07-29,7.85
2013-07-30,7.83
2013-07-31,7.77
2013-08-01,7.89
2013-08-02,7.83
2013-08-05,7.79
2013-08-06,7.61
2013-08-07,7.57
2013-08-08,7.65
2013-08-09,7.75
2013-08-12,7.82
2013-08-13,7.96
2013-08-14,8.1
2013-08-15,7.94
2013-08-16,7.89
2013-08-19,7.93
2013-08-20,8.0
2013-08-21,7.9
2013-08-22,8.07
2013-08-23,8.03
2013-08-26,7.94
2013-08-27,7.87
2013-08-28,7.91
2013-08-29,7.82
2013-08-30,7.8
2013-09-03,7.77
2013-09-04,7.9
2013-09-05,8.36
2013-09-06,8.52
2013-09-09,8.95
2013-09-10,8.86
2013-09-11,8.96
2013-09-12,8.84
2013-09-13,8.75
2013-09-16,8.96
2013-09-17,8.98
2013-09-18,9.3
2013-09-19,9.28
2013-09-20,9.21
2013-09-23,9.16
2013-09-24,9.0
2013-09-25,9.05
2013-09-26,9.01
2013-09-27,8.96
2013-09-30,8.82
2013-10-01,9.06
2013-10-02,8.92
2013-10-03,8.84
2013-10-04,9.03
2013-10-07,9.1
2013-10-08,9.33
2013-10-09,9.37
2013-10-10,9.55
2013-10-11,9.51
2013-10-14,9.52
2013-10-15,9.61
2013-10-16,9.82
2013-10-17,9.76
2013-10-18,9.81
2013-10-21,9.74
2013-10-22,9.66
2013-10-23,9.4
2013-10-24,9.46
2013-10-25,9.47
2013-10-28,9.39
2013-10-29,9.41
2013-10-30,9.38
2013-10-31,9.33
2013-11-01,9.23
2013-11-04,9.25
2013-11-05,9.09
2013-11-06,9.12
2013-11-07,9.08
2013-11-08,9.04
2013-11-11,8.82
2013-11-12,8.84
2013-11-13,8.75
2013-11-14,8.96
2013-11-15,9.05
2013-11-18,9.18
2013-11-19,9.03
2013-11-20,9.05
2013-11-21,9.03
2013-11-22,9.1
2013-11-25,8.89
2013-11-26,8.71
2013-11-27,8.61
2013-11-29,8.67
2013-12-02,8.41
2013-12-03,8.34
2013-12-04,8.28
2013-12-05,8.18
2013-12-06,8.33
2013-12-09,8.4
2013-12-10,8.38
2013-12-11,8.2
2013-12-12,8.15
2013-12-13,8.09
2013-12-16,8.23
2013-12-17,8.34
2013-12-18,8.59
2013-12-19,8.49
2013-12-20,8.54
2013-12-23,8.64
2013-12-24,8.69
2013-12-26,8.55
2013-12-27,8.51
2013-12-30,8.48
2013-12-31,8.65
2014-01-02,8.29
2014-01-03,8.28
2014-01-06,8.14
2014-01-07,8.28
2014-01-08,8.29
2014-01-09,8.3
2014-01-10,8.48
2014-01-13,8.25
2014-01-14,8.29
2014-01-15,8.21
2014-01-16,8.13
2014-01-17,8.15
2014-01-21,8.6
2014-01-22,8.67
2014-01-23,8.43
2014-01-24,8.45
2014-01-27,8.45
2014-01-28,8.44
2014-01-29,8.36
2014-01-30,8.44
2014-01-31,8.31
2014-02-03,7.9
2014-02-04,8.05
2014-02-05,8.13
2014-02-06,8.36
2014-02-07,8.45
2014-02-10,8.42
2014-02-11,8.56
2014-02-12,8.56
2014-02-13,8.41
2014-02-14,8.58
2014-02-18,8.61
2014-02-19,8.22
2014-02-20,8.36
2014-02-21,8.46
2014-02-24,8.44
2014-02-25,8.21
2014-02-26,7.98
2014-02-27,7.86
2014-02-28,7.61
2014-03-03,6.73
2014-03-04,7.24
2014-03-05,7.03
2014-03-06,6.83
2014-03-07,6.82
2014-03-10,6.92
2014-03-11,6.66
2014-03-12,6.62
2014-03-13,6.46
2014-03-14,6.72
2014-03-17,6.85
2014-03-18,7.1
2014-03-19,6.96
2014-03-20,6.76
2014-03-21,6.75
2014-03-24,6.9
2014-03-25,7.22
2014-03-26,7.49
2014-03-27,7.43
2014-03-28,7.35
2014-03-31,7.77
2014-04-01,7.66
2014-04-02,7.68
2014-04-03,7.6
2014-04-04,7.77
2014-04-07,7.51
2014-04-08,7.49
2014-04-09,7.48
2014-04-10,7.49
2014-04-11,7.55
2014-04-14,7.24
2014-04-15,7.07
2014-04-16,7.23
2014-04-17,7.63
2014-04-21,7.41
2014-04-22,7.41
2014-04-23,7.34
2014-04-24,7.16
2014-04-25,6.98
2014-04-28,7.3
2014-04-29,7.27
2014-04-30,7.22
2014-05-01,7.2
2014-05-02,7.07
2014-05-05,7.21
2014-05-06,7.34
2014-05-07,7.71
2014-05-08,7.85
2014-05-09,7.88
2014-05-12,7.82
2014-05-13,8.01
2014-05-14,8.13
2014-05-15,8.18
2014-05-16,8.4
2014-05-19,8.66
2014-05-20,8.51
2014-05-21,8.62
2014-05-22,8.42
2014-05-23,8.41
2014-05-27,8.23
2014-05-28,8.22
2014-05-29,8.37
2014-05-30,8.17
2014-06-02,8.24
2014-06-03,8.3
2014-06-04,8.18
2014-06-05,8.28
2014-06-06,8.35
2014-06-09,8.46
2014-06-10,8.43
2014-06-11,8.52
2014-06-12,8.43
2014-06-13,8.35
2014-06-16,8.28
2014-06-17,8.31
2014-06-18,8.51
2014-06-19,8.49
2014-06-20,8.46
2014-06-23,8.65
2014-06-24,8.97
2014-06-25,8.87
2014-06-26,8.84
2014-06-27,8.81
2014-06-30,8.72
2014-07-01,8.7
2014-07-02,8.89
2014-07-03,8.93
2014-07-07,8.82
2014-07-08,8.76
2014-07-09,8.85
2014-07-10,8.69
2014-07-11,8.62
2014-07-14,8.57
2014-07-15,8.16
2014-07-16,8.25
2014-07-17,7.73
2014-07-18,7.94
2014-07-21,7.76
2014-07-22,7.89
2014-07-23,7.81
2014-07-24,7.75
2014-07-25,7.62
2014-07-28,7.48
2014-07-29,7.32
2014-07-30,7.5
2014-07-31,7.33
2014-08-01,7.36
2014-08-04,7.28
2014-08-05,7.02
2014-08-06,6.85
2014-08-07,7.02
2014-08-08,7.12
2014-08-11,7.18
2014-08-12,7.13
2014-08-13,7.26
2014-08-14,7.27
2014-08-15,7.29
2014-08-18,7.5
2014-08-19,7.57
2014-08-20,7.57
2014-08-21,7.58
2014-08-22,7.45
2014-08-25,7.59
2014-08-26,7.52
2014-08-27,7.5
2014-08-28,7.31
2014-08-29,7.19
2014-09-02,7.12
2014-09-03,7.53
2014-09-04,7.32
2014-09-05,7.58
2014-09-08,7.54
2014-09-09,7.45
2014-09-10,7.55
2014-09-11,7.36
2014-09-12,7.32
2014-09-15,7.14
2014-09-16,7.28
2014-09-17,7.19
2014-09-18,7.15
2014-09-19,7.08
2014-09-22,7.03
2014-09-23,7.13
2014-09-24,7.3
2014-09-25,7.11
2014-09-26,7.15
2014-09-29,6.98
2014-09-30,6.98
2014-10-01,6.96
2014-10-02,6.88
2014-10-03,6.93
2014-10-06,7.02
2014-10-07,6.88
2014-10-08,6.88
2014-10-09,6.76
2014-10-10,6.65
2014-10-13,6.72
2014-10-14,6.61
2014-10-15,6.69
2014-10-16,6.57
2014-10-17,6.64
2014-10-20,6.57
2014-10-21,6.61
2014-10-22,6.44
2014-10-23,6.43
2014-10-24,6.53
2014-10-27,6.43
2014-10-28,6.47
2014-10-29,6.43
2014-10-30,6.7
2014-10-31,6.6
2014-11-03,6.62
2014-11-04,6.57
2014-11-05,6.46
2014-11-06,6.22
2014-11-07,6.3
2014-11-10,6.36
2014-11-11,6.26
2014-11-12,6.29
2014-11-13,6.1
2014-11-14,6.14
2014-11-17,6.08
2014-11-18,6.1
2014-11-19,6.22
2014-11-20,6.28
2014-11-21,6.39
2014-11-24,6.49
2014-11-25,6.28
2014-11-26,6.24
2014-11-28,5.79
2014-12-01,5.69
2014-12-02,5.45
2014-12-03,5.56
2014-12-04,5.36
2014-12-05,5.4
2014-12-08,5.1
2014-12-09,5.08
2014-12-10,4.97
2014-12-11,4.73
2014-12-12,4.61
2014-12-15,4.05
2014-12-16,4.0
2014-12-17,4.63
2014-12-18,4.37
2014-12-19,4.82
2014-12-22,4.91
2014-12-23,4.85
2014-12-24,5.04
2014-12-26,4.97
2014-12-29,4.59
2014-12-30,4.78
2014-12-31,4.53
2015-01-02,4.56
2015-01-05,4.45
2015-01-06,4.41
2015-01-07,4.65
2015-01-08,4.89
2015-01-09,4.71
2015-01-12,4.56
2015-01-13,4.5
2015-01-14,4.67
2015-01-15,4.51
2015-01-16,4.67
2015-01-20,4.52
2015-01-21,4.6
2015-01-22,4.79
2015-01-23,4.83
2015-01-26,4.42
2015-01-27,4.56
2015-01-28,4.41
2015-01-29,4.32
2015-01-30,4.2
2015-02-02,4.09
2015-02-03,4.36
2015-02-04,4.24
2015-02-05,4.46
2015-02-06,4.53
2015-02-09,4.54
2015-02-10,4.63
2015-02-11,4.69
2015-02-12,4.95
2015-02-13,5.14
2015-02-17,5.18
2015-02-18,5.36
2015-02-19,5.27
2015-02-20,5.15
2015-02-23,4.89
2015-02-24,4.97
2015-02-25,4.97
2015-02-26,4.9
2015-02-27,5.01
2015-03-02,5.0
2015-03-03,5.15
2015-03-04,5.03
2015-03-05,5.13
2015-03-06,5.03
2015-03-09,4.91
2015-03-10,4.75
2015-03-11,4.78
2015-03-12,4.74
2015-03-13,4.58
2015-03-16,4.53
2015-03-17,4.52
2015-03-18,4.67
2015-03-19,4.52
2015-03-20,4.59
2015-03-23,4.57
2015-03-24,4.71
2015-03-25,4.69
2015-03-26,4.59
2015-03-27,4.55
2015-03-30,4.72
2015-03-31,4.72
2015-04-01,4.93
2015-04-02,5.09
2015-04-06,5.25
2015-04-07,5.26
2015-04-08,5.39
2015-04-09,5.64
2015-04-10,5.54
2015-04-13,5.59
2015-04-14,5.63
2015-04-15,6.03
2015-04-16,6.08
2015-04-17,5.75
2015-04-20,5.73
2015-04-21,5.78
2015-04-22,5.76
2015-04-23,5.89
2015-04-24,5.97
2015-04-27,5.81
2015-04-28,5.92
2015-04-29,5.95
2015-04-30,5.88
2015-05-01,5.94
2015-05-04,5.92
2015-05-05,6.1
2015-05-06,6.08
2015-05-07,6.03
2015-05-08,6.1
2015-05-11,6.04
2015-05-12,6.13
2015-05-13,6.14
2015-05-14,6.14
2015-05-15,6.17
2015-05-18,6.17
2015-05-19,6.02
2015-05-20,5.88
2015-05-21,5.89
2015-05-22,5.91
2015-05-26,5.7
2015-05-27,5.66
2015-05-28,5.58
2015-05-29,5.36
2015-06-01,5.19
2015-06-02,5.31
2015-06-03,5.19
2015-06-04,4.9
2015-06-05,4.98
2015-06-08,5.05
2015-06-09,5.21
2015-06-10,5.32
2015-06-11,5.29
2015-06-12,5.19
2015-06-15,5.28
2015-06-16,5.41
2015-06-17,5.47
2015-06-18,5.48
2015-06-19,5.38
2015-06-22,5.47
2015-06-23,5.44
2015-06-24,5.31
2015-06-25,5.25
2015-06-26,5.27
2015-06-29,5.08
2015-06-30,5.27
2015-07-01,5.17
2015-07-02,5.22
2015-07-06,4.98
2015-07-07,5.04
2015-07-08,4.86
2015-07-09,4.96
2015-07-10,5.11
2015-07-13,5.09
2015-07-14,5.14
2015-07-15,4.96
2015-07-16,5.03
2015-07-17,5.01
2015-07-20,4.92
2015-07-21,4.94
2015-07-22,4.82
2015-07-23,4.71
2015-07-24,4.62
2015-07-27,4.45
2015-07-28,4.46
2015-07-29,4.64
2015-07-30,4.63
2015-07-31,4.59
2015-08-03,4.41
2015-08-04,4.45
2015-08-05,4.46
2015-08-06,4.36
2015-08-07,4.35
2015-08-10,4.45
2015-08-11,4.37
2015-08-12,4.44
2015-08-13,4.37
2015-08-14,4.39
2015-08-17,4.34
2015-08-18,4.29
2015-08-19,4.18
2015-08-20,4.15
2015-08-21,3.99
2015-08-24,3.82
2015-08-25,3.98
2015-08-26,4.09
2015-08-27,4.33
2015-08-28,4.42
2015-08-31,4.52
2015-09-01,4.25
2015-09-02,4.25
2015-09-03,4.26
2015-09-04,4.12
2015-09-08,4.2
2015-09-09,4.12
2015-09-10,4.21
2015-09-11,4.17
2015-09-14,4.19
2015-09-15,4.24
2015-09-16,4.33
2015-09-17,4.32
2015-09-18,4.16
2015-09-21,4.17
2015-09-22,4.07
2015-09-23,4.0
2015-09-24,3.96
2015-09-25,4.0
2015-09-28,3.91
2015-09-29,4.02
2015-09-30,4.06
2015-10-01,4.0
2015-10-02,3.97
2015-10-05,4.21
2015-10-06,4.32
2015-10-07,4.44
2015-10-08,4.6
2015-10-09,4.6
2015-10-12,4.5
2015-10-13,4.4
2015-10-14,4.51
2015-10-15,4.65
2015-10-16,4.61
2015-10-19,4.46
2015-10-20,4.48
2015-10-21,4.37
2015-10-22,4.4
2015-10-23,4.44
2015-10-26,4.35
2015-10-27,4.19
2015-10-28,4.26
2015-10-29,4.17
2015-10-30,4.18
2015-11-02,4.26
2015-11-03,4.51
2015-11-04,4.47
2015-11-05,4.39
2015-11-06,4.21
2015-11-09,4.14
2015-11-10,4.16
2015-11-11,4.08
2015-11-12,4.02
2015-11-13,4.03
2015-11-16,4.18
2015-11-17,4.32
2015-11-18,4.52
2015-11-19,4.47
2015-11-20,4.51
2015-11-23,4.55
2015-11-24,4.41
2015-11-25,4.35
2015-11-27,4.19
2015-11-30,4.12
2015-12-01,4.09
2015-12-02,4.01
2015-12-03,4.1
2015-12-04,4.0
2015-12-07,3.83
2015-12-08,3.81
2015-12-09,3.84
2015-12-10,3.84
2015-12-11,3.68
2015-12-14,3.71
2015-12-15,3.78
2015-12-16,3.78
2015-12-17,3.78
2015-12-18,3.67
2015-12-21,3.63
2015-12-22,3.67
2015-12-23,3.84
2015-12-24,3.83
