Date,BMBLF
2018-07-27,6.77
2018-07-30,6.77
2018-07-31,6.77
2018-08-01,6.77
2018-08-02,6.77
2018-08-03,6.77
2018-08-06,6.77
2018-08-07,6.77
2018-08-08,6.77
2018-08-09,7.2
2018-08-10,6.96
2018-08-13,6.96
2018-08-14,6.96
2018-08-15,6.96
2018-08-16,7.32
2018-08-17,7.15
2018-08-20,7.15
2018-08-21,7.15
2018-08-22,7.15
2018-08-23,7.15
2018-08-24,7.15
2018-08-27,7.15
2018-08-28,7.15
2018-08-29,7.15
2018-08-30,7.15
2018-08-31,7.15
2018-09-04,7.15
2018-09-05,7.15
2018-09-06,7.8
2018-09-07,7.8
2018-09-10,7.8
2018-09-11,7.8
2018-09-12,7.8
2018-09-13,7.8
2018-09-14,7.8
2018-09-17,7.8
2018-09-18,7.8
2018-09-19,7.8
2018-09-20,7.8
2018-09-21,7.8
2018-09-24,7.8
2018-09-25,7.8
2018-09-26,7.8
2018-09-27,7.8
2018-09-28,7.8
2018-10-01,7.8
2018-10-02,7.8
2018-10-03,7.8
2018-10-04,7.8
2018-10-05,7.8
2018-10-08,7.58
2018-10-09,7.58
2018-10-10,7.58
2018-10-11,7.58
2018-10-12,7.45
2018-10-15,7.45
2018-10-16,7.45
2018-10-17,7.45
2018-10-18,7.45
2018-10-19,7.45
2018-10-22,7.45
2018-10-23,7.45
2018-10-24,7.45
2018-10-25,7.45
2018-10-26,7.45
2018-10-29,7.45
2018-10-30,7.45
2018-10-31,7.45
2018-11-01,7.45
2018-11-02,7.45
2018-11-05,7.45
2018-11-06,7.45
2018-11-07,7.81
2018-11-08,7.81
2018-11-09,7.81
2018-11-12,7.81
2018-11-13,7.81
2018-11-14,7.81
2018-11-15,7.81
2018-11-16,7.81
2018-11-19,7.81
2018-11-20,7.44
2018-11-21,7.44
2018-11-23,7.44
2018-11-26,7.44
2018-11-27,7.44
2018-11-28,7.44
2018-11-29,7.44
2018-11-30,7.44
2018-12-03,7.44
2018-12-04,7.44
2018-12-06,7.25
2018-12-07,7.25
2018-12-10,7.25
2018-12-11,7.25
2018-12-12,7.25
2018-12-13,7.0
2018-12-14,7.0
2018-12-17,7.0
2018-12-18,7.0
2018-12-19,7.0
2018-12-20,7.0
2018-12-21,7.0
2018-12-24,7.0
2018-12-26,7.0
2018-12-27,7.0
2018-12-28,7.0
2018-12-31,7.0
2019-01-02,7.0
2019-01-03,7.0
2019-01-04,7.0
2019-01-07,7.0
2019-01-08,7.0
2019-01-09,7.0
2019-01-10,7.0
2019-01-11,7.0
2019-01-14,7.0
2019-01-15,7.0
2019-01-16,7.0
2019-01-17,7.0
2019-01-18,7.0
2019-01-22,7.0
2019-01-23,7.0
2019-01-24,7.0
2019-01-25,7.0
2019-01-28,7.0
2019-01-29,7.0
2019-01-30,7.0
2019-01-31,7.0
2019-02-01,7.0
2019-02-04,7.0
2019-02-05,7.0
2019-02-06,7.0
2019-02-07,7.0
2019-02-08,7.0
2019-02-11,7.0
2019-02-12,7.0
2019-02-13,7.0
2019-02-14,7.0
2019-02-15,7.0
2019-02-19,7.0
2019-02-20,7.0
2019-02-21,7.0
2019-02-22,7.0
2019-02-25,7.0
2019-02-26,7.0
2019-02-27,7.0
2019-02-28,7.0
2019-03-01,7.0
2019-03-04,7.0
2019-03-05,7.0
2019-03-06,7.0
2019-03-07,7.0
2019-03-08,7.0
2019-03-11,7.0
2019-03-12,8.35
2019-03-13,8.35
2019-03-14,8.35
2019-03-15,8.35
2019-03-18,8.35
2019-03-19,8.35
2019-03-20,8.35
2019-03-21,8.35
2019-03-22,8.35
2019-03-25,8.4
2019-03-26,8.4
2019-03-27,8.4
2019-03-28,8.4
2019-03-29,8.4
2019-04-01,8.4
2019-04-02,8.4
2019-04-03,8.4
2019-04-04,8.4
2019-04-05,8.4
2019-04-08,8.4
2019-04-09,8.4
2019-04-10,8.4
2019-04-11,8.4
2019-04-12,8.4
2019-04-15,8.4
2019-04-16,8.39
2019-04-17,8.39
2019-04-18,8.39
2019-04-22,8.39
2019-04-23,8.39
2019-04-24,8.39
2019-04-25,8.39
2019-04-26,8.39
2019-04-29,8.45
2019-04-30,8.45
2019-05-01,8.45
2019-05-02,8.45
2019-05-03,8.7
2019-05-06,8.7
2019-05-07,8.7
2019-05-08,8.7
2019-05-09,8.7
2019-05-10,8.7
2019-05-13,8.7
2019-05-14,8.7
2019-05-15,8.7
2019-05-16,8.55
2019-05-17,8.55
2019-05-20,8.55
2019-05-21,8.55
2019-05-22,8.55
2019-05-23,8.55
2019-05-24,8.55
2019-05-28,8.55
2019-05-29,8.55
2019-05-30,8.55
2019-05-31,8.55
2019-06-03,8.33
2019-06-04,8.6
2019-06-05,8.65
2019-06-06,8.65
2019-06-07,8.65
2019-06-10,8.65
2019-06-11,8.65
2019-06-12,8.65
2019-06-13,8.65
2019-06-14,8.65
2019-06-17,8.65
2019-06-18,8.65
2019-06-19,8.8
2019-06-20,8.9
2019-06-21,8.9
2019-06-24,8.9
2019-06-25,8.9
2019-06-26,8.9
2019-06-27,8.9
2019-06-28,8.9
2019-07-01,8.9
2019-07-02,8.86
2019-07-03,8.86
2019-07-05,8.4
2019-07-08,8.4
2019-07-09,8.43
2019-07-10,8.45
2019-07-11,8.45
2019-07-12,8.45
2019-07-15,8.45
2019-07-16,8.45
2019-07-17,8.45
2019-07-18,8.45
2019-07-19,8.45
2019-07-22,8.45
2019-07-23,8.45
2019-07-24,8.45
2019-07-25,8.45
2019-07-26,8.45
2019-07-29,8.45
2019-07-30,8.45
2019-07-31,8.45
2019-08-01,8.85
2019-08-02,8.85
2019-08-05,8.85
2019-08-06,8.85
2019-08-07,8.85
2019-08-08,8.85
2019-08-09,8.85
2019-08-12,8.85
2019-08-13,8.85
2019-08-14,8.66
2019-08-15,8.66
2019-08-16,8.66
2019-08-19,8.66
2019-08-20,8.66
2019-08-21,8.66
2019-08-22,8.66
2019-08-23,7.6
2019-08-26,7.6
2019-08-27,7.6
2019-08-28,7.6
2019-08-29,7.6
2019-08-30,7.6
2019-09-03,7.6
2019-09-04,7.63
2019-09-05,7.63
2019-09-06,7.63
2019-09-09,7.65
2019-09-10,7.65
2019-09-11,7.6
2019-09-12,7.6
2019-09-13,7.6
2019-09-16,7.6
2019-09-17,7.6
2019-09-18,7.6
2019-09-19,7.75
2019-09-20,7.65
2019-09-23,7.65
2019-09-24,7.65
2019-09-25,7.6
2019-09-26,7.6
2019-09-27,7.5
2019-09-30,7.65
2019-10-01,7.65
2019-10-02,7.65
2019-10-03,7.65
2019-10-04,7.65
2019-10-07,7.34
2019-10-08,7.34
2019-10-09,7.3
2019-10-10,7.3
2019-10-11,7.3
2019-10-14,7.3
2019-10-15,7.3
2019-10-16,7.3
2019-10-17,7.3
2019-10-18,7.3
2019-10-21,7.3
2019-10-22,7.3
2019-10-23,7.3
2019-10-24,7.3
2019-10-25,7.3
2019-10-28,7.3
2019-10-29,8.2
2019-10-30,8.2
2019-10-31,8.15
2019-11-01,8.31
2019-11-04,8.5
2019-11-05,8.5
2019-11-06,8.5
2019-11-07,8.5
2019-11-08,8.5
2019-11-11,8.5
2019-11-12,8.5
2019-11-13,8.5
2019-11-14,8.25
2019-11-15,8.25
2019-11-18,8.25
2019-11-19,8.25
2019-11-20,8.25
2019-11-21,8.25
2019-11-22,8.25
2019-11-25,8.41
2019-11-26,8.41
2019-11-27,8.41
2019-11-29,8.51
2019-12-02,8.51
2019-12-03,8.51
2019-12-04,8.51
2019-12-05,8.51
2019-12-06,8.51
2019-12-09,8.4
2019-12-10,8.4
2019-12-11,8.4
2019-12-12,8.4
2019-12-13,8.4
2019-12-16,8.4
2019-12-17,8.4
2019-12-18,8.4
2019-12-19,8.4
2019-12-20,8.4
2019-12-23,8.4
2019-12-24,8.4
2019-12-26,8.26
2019-12-27,8.26
2019-12-30,8.26
2019-12-31,8.18
2020-01-02,8.1
2020-01-03,8.1
2020-01-06,8.1
2020-01-07,8.1
2020-01-08,8.1
2020-01-09,8.1
2020-01-10,8.1
2020-01-13,8.1
2020-01-14,8.1
2020-01-15,8.1
2020-01-16,8.1
2020-01-17,8.1
2020-01-21,8.1
2020-01-22,8.1
2020-01-23,8.1
2020-01-24,8.1
2020-01-27,8.22
2020-01-28,8.22
2020-01-29,8.22
2020-01-30,8.22
2020-01-31,8.22
2020-02-03,8.22
2020-02-04,8.22
2020-02-05,8.3
2020-02-06,8.3
2020-02-07,8.3
2020-02-10,8.3
2020-02-11,8.3
2020-02-12,8.3
2020-02-13,8.45
2020-02-14,8.42
2020-02-18,8.42
2020-02-19,8.42
2020-02-20,8.42
2020-02-21,8.42
2020-02-24,8.42
2020-02-25,8.42
2020-02-26,8.42
2020-02-27,8.42
2020-02-28,8.42
2020-03-02,8.42
2020-03-03,8.42
2020-03-04,7.8
2020-03-05,7.8
2020-03-06,7.8
2020-03-09,7.8
2020-03-10,7.8
2020-03-11,7.8
2020-03-12,7.8
2020-03-13,6.4
2020-03-16,5.6
2020-03-17,5.6
2020-03-18,5.6
2020-03-19,5.8
2020-03-20,5.8
2020-03-23,5.8
2020-03-24,5.8
2020-03-25,5.75
2020-03-26,5.75
2020-03-27,5.75
2020-03-30,5.75
2020-03-31,6.4
2020-04-01,6.4
2020-04-02,6.4
2020-04-03,6.4
2020-04-06,6.8
2020-04-07,6.8
2020-04-08,6.8
2020-04-09,6.8
2020-04-13,6.8
2020-04-14,7.0
2020-04-15,7.0
2020-04-16,7.0
2020-04-17,7.0
2020-04-20,6.8
2020-04-21,6.8
2020-04-22,6.8
2020-04-23,7.25
2020-04-24,6.8
2020-04-27,6.8
2020-04-28,6.8
2020-04-29,6.8
2020-04-30,6.8
2020-05-01,6.8
2020-05-04,6.8
2020-05-05,6.8
2020-05-06,6.8
2020-05-07,6.8
2020-05-08,6.8
