Date,EL
2005-05-05,18.959999
2005-05-06,18.809998999999998
2005-05-09,18.93
2005-05-10,18.799999
2005-05-11,18.684998999999998
2005-05-12,18.635
2005-05-13,18.5
2005-05-16,18.58
2005-05-17,18.795
2005-05-18,19.65
2005-05-19,19.65
2005-05-20,20.02
2005-05-23,19.75
2005-05-24,19.625
2005-05-25,19.58
2005-05-26,19.795
2005-05-27,19.715
2005-05-31,19.545
2005-06-01,19.905001000000002
2005-06-02,19.805
2005-06-03,19.690001000000002
2005-06-06,19.77
2005-06-07,19.684998999999998
2005-06-08,19.975
2005-06-09,19.545
2005-06-10,19.690001000000002
2005-06-13,19.625
2005-06-14,19.725
2005-06-15,19.795
2005-06-16,19.825001
2005-06-17,19.75
2005-06-20,19.620001000000002
2005-06-21,19.584999
2005-06-22,19.379998999999998
2005-06-23,19.254998999999998
2005-06-24,19.469998999999998
2005-06-27,19.424999
2005-06-28,19.5
2005-06-29,19.42
2005-06-30,19.565001000000002
2005-07-01,19.25
2005-07-05,19.41
2005-07-06,19.344998999999998
2005-07-07,18.969998999999998
2005-07-08,18.965
2005-07-11,19.08
2005-07-12,19.280001000000002
2005-07-13,19.084999
2005-07-14,18.93
2005-07-15,19.135
2005-07-18,19.07
2005-07-19,18.924999
2005-07-20,18.969998999999998
2005-07-21,18.83
2005-07-22,19.125
2005-07-25,19.125
2005-07-26,19.129998999999998
2005-07-27,19.15
2005-07-28,19.674999
2005-07-29,19.57
2005-08-01,19.385
2005-08-02,19.485001
2005-08-03,19.665001
2005-08-04,19.465
2005-08-05,19.15
2005-08-08,18.950001
2005-08-09,18.795
2005-08-10,18.695
2005-08-11,18.809998999999998
2005-08-12,18.66
2005-08-15,18.700001
2005-08-16,20.4
2005-08-17,20.49
2005-08-18,20.92
2005-08-19,20.73
2005-08-22,20.535
2005-08-23,20.365
2005-08-24,20.084999
2005-08-25,20.23
2005-08-26,19.955
2005-08-29,20.295
2005-08-30,20.174999
2005-08-31,20.195
2005-09-01,20.295
2005-09-02,20.264999
2005-09-06,20.385
2005-09-07,20.525
2005-09-08,20.08
2005-09-09,20.16
2005-09-12,20.184998999999998
2005-09-13,19.995001000000002
2005-09-14,19.799999
2005-09-15,20.084999
2005-09-16,20.290001
2005-09-19,20.24
2005-09-20,18.24
2005-09-21,17.99
2005-09-22,17.834999
2005-09-23,17.700001
2005-09-26,17.5
2005-09-27,17.559998999999998
2005-09-28,17.355
2005-09-29,16.959999
2005-09-30,17.415001
2005-10-03,17.645
2005-10-04,17.59
2005-10-05,17.4
2005-10-06,17.565001000000002
2005-10-07,17.559998999999998
2005-10-10,17.504998999999998
2005-10-11,17.5
2005-10-12,17.26
2005-10-13,17.41
2005-10-14,17.605
2005-10-17,17.68
2005-10-18,17.625
2005-10-19,17.385
2005-10-20,16.969998999999998
2005-10-21,16.879998999999998
2005-10-24,16.950001
2005-10-25,16.629998999999998
2005-10-26,15.355
2005-10-27,15.4
2005-10-28,16.209999
2005-10-31,16.584999
2005-11-01,16.51
2005-11-02,16.615
2005-11-03,16.525
2005-11-04,16.5
2005-11-07,16.629998999999998
2005-11-08,16.450001
2005-11-09,16.605
2005-11-10,16.92
2005-11-11,16.684998999999998
2005-11-14,16.565001000000002
2005-11-15,16.424999
2005-11-16,16.235001
2005-11-17,16.635
2005-11-18,16.66
2005-11-21,16.725
2005-11-22,16.475
2005-11-23,16.584999
2005-11-25,16.860001
2005-11-28,16.610001
2005-11-29,16.575001
2005-11-30,16.504998999999998
2005-12-01,16.725
2005-12-02,17.035
2005-12-05,17.120001000000002
2005-12-06,17.049999
2005-12-07,16.700001
2005-12-08,16.59
2005-12-09,16.66
2005-12-12,17.280001000000002
2005-12-13,17.049999
2005-12-14,17.105
2005-12-15,16.93
2005-12-16,16.950001
2005-12-19,16.700001
2005-12-20,16.684998999999998
2005-12-21,16.535
2005-12-22,16.535
2005-12-23,16.655001000000002
2005-12-27,16.434998999999998
2005-12-28,16.700001
2005-12-29,16.76
2005-12-30,16.74
2006-01-03,16.67
2006-01-04,17.5
2006-01-05,17.190001000000002
2006-01-06,17.125
2006-01-09,17.315001000000002
2006-01-10,17.43
2006-01-11,17.4
2006-01-12,17.440001000000002
2006-01-13,17.424999
2006-01-17,17.415001
2006-01-18,17.715
2006-01-19,17.620001000000002
2006-01-20,17.049999
2006-01-23,17.040001
2006-01-24,17.165001
2006-01-25,17.135
2006-01-26,17.85
2006-01-27,17.965
2006-01-30,17.92
2006-01-31,18.235001
2006-02-01,18.325001
2006-02-02,18.549999
2006-02-03,18.35
2006-02-06,18.385
2006-02-07,18.365
2006-02-08,18.870001000000002
2006-02-09,18.725
2006-02-10,18.93
2006-02-13,18.875
2006-02-14,18.860001
2006-02-15,19.209999
2006-02-16,19.275
2006-02-17,19.139999
2006-02-21,19.125
2006-02-22,19.5
2006-02-23,19.225
2006-02-24,19.280001000000002
2006-02-27,18.865
2006-02-28,18.709999
2006-03-01,18.639999
2006-03-02,18.635
2006-03-03,18.6
2006-03-06,18.65
2006-03-07,18.514999
2006-03-08,18.575001
2006-03-09,18.57
2006-03-10,18.555
2006-03-13,18.700001
2006-03-14,18.825001
2006-03-15,18.84
2006-03-16,18.67
2006-03-17,18.805
2006-03-20,18.84
2006-03-21,18.780001000000002
2006-03-22,18.889999
2006-03-23,18.629998999999998
2006-03-24,18.780001000000002
2006-03-27,18.77
2006-03-28,18.5
2006-03-29,18.459999
2006-03-30,18.66
2006-03-31,18.594998999999998
2006-04-03,18.684998999999998
2006-04-04,18.615
2006-04-05,18.245001000000002
2006-04-06,18.264999
2006-04-07,18.43
2006-04-10,18.4
2006-04-11,17.889999
2006-04-12,18.01
2006-04-13,17.995001000000002
2006-04-17,17.945
2006-04-18,18.15
2006-04-19,18.049999
2006-04-20,18.139999
2006-04-21,18.17
2006-04-24,18.1
2006-04-25,18.125
2006-04-26,18.465
2006-04-27,18.540001
2006-04-28,18.559998999999998
2006-05-01,18.559998999999998
2006-05-02,18.875
2006-05-03,18.6
2006-05-04,19.719998999999998
2006-05-05,19.940001000000002
2006-05-08,20.434998999999998
2006-05-09,20.49
2006-05-10,20.379998999999998
2006-05-11,20.4
2006-05-12,20.0
2006-05-15,20.469998999999998
2006-05-16,20.450001
2006-05-17,20.514999
2006-05-18,20.5
2006-05-19,20.565001000000002
2006-05-22,20.674999
2006-05-23,20.4
2006-05-24,20.375
2006-05-25,20.424999
2006-05-26,20.674999
2006-05-30,20.295
2006-05-31,20.469998999999998
2006-06-01,20.440001000000002
2006-06-02,20.08
2006-06-05,19.754998999999998
2006-06-06,19.745001000000002
2006-06-07,19.705
2006-06-08,19.545
2006-06-09,19.459999
2006-06-12,19.1
2006-06-13,19.290001
2006-06-14,19.27
2006-06-15,19.299999
2006-06-16,19.174999
2006-06-19,19.610001
2006-06-20,19.33
2006-06-21,19.174999
2006-06-22,18.969998999999998
2006-06-23,19.08
2006-06-26,19.049999
2006-06-27,18.889999
2006-06-28,18.76
2006-06-29,19.434998999999998
2006-06-30,19.334999
2006-07-03,19.32
2006-07-05,19.120001000000002
2006-07-06,19.445
2006-07-07,19.25
2006-07-10,19.1
2006-07-11,19.43
2006-07-12,19.190001000000002
2006-07-13,18.885
2006-07-14,18.379998999999998
2006-07-17,18.41
2006-07-18,18.535
2006-07-19,18.745001000000002
2006-07-20,18.450001
2006-07-21,18.17
2006-07-24,18.370001000000002
2006-07-25,18.424999
2006-07-26,18.299999
2006-07-27,18.275
2006-07-28,18.77
2006-07-31,18.66
2006-08-01,18.4
2006-08-02,18.610001
2006-08-03,18.575001
2006-08-04,18.799999
2006-08-07,18.860001
2006-08-08,18.825001
2006-08-09,19.0
2006-08-10,19.495001000000002
2006-08-11,18.385
2006-08-14,18.48
2006-08-15,18.59
2006-08-16,18.375
2006-08-17,17.809998999999998
2006-08-18,17.799999
2006-08-21,17.584999
2006-08-22,17.665001
2006-08-23,17.674999
2006-08-24,17.559998999999998
2006-08-25,17.469998999999998
2006-08-28,17.865
2006-08-29,18.225
2006-08-30,18.379998999999998
2006-08-31,18.43
2006-09-01,18.745001000000002
2006-09-05,18.77
2006-09-06,18.49
2006-09-07,18.504998999999998
2006-09-08,18.555
2006-09-11,19.35
2006-09-12,19.67
2006-09-13,19.735001
2006-09-14,19.68
2006-09-15,19.405001000000002
2006-09-18,19.75
2006-09-19,19.68
2006-09-20,19.780001000000002
2006-09-21,19.885
2006-09-22,19.725
2006-09-25,19.85
2006-09-26,20.110001
2006-09-27,19.940001000000002
2006-09-28,20.445
2006-09-29,20.165001
2006-10-02,19.93
2006-10-03,19.955
2006-10-04,20.245001000000002
2006-10-05,20.245001000000002
2006-10-06,20.245001000000002
2006-10-09,20.309998999999998
2006-10-10,20.355
2006-10-11,20.26
2006-10-12,20.1
2006-10-13,19.82
2006-10-16,20.315001000000002
2006-10-17,20.264999
2006-10-18,20.280001000000002
2006-10-19,20.125
2006-10-20,20.0
2006-10-23,19.879998999999998
2006-10-24,19.924999
2006-10-25,20.905001000000002
2006-10-26,20.33
2006-10-27,20.0
2006-10-30,19.98
2006-10-31,20.195
2006-11-01,19.895
2006-11-02,19.799999
2006-11-03,19.594998999999998
2006-11-06,19.93
2006-11-07,19.975
2006-11-08,20.014999
2006-11-09,19.75
2006-11-10,19.98
2006-11-13,19.780001000000002
2006-11-14,19.985001
2006-11-15,20.1
2006-11-16,20.434998999999998
2006-11-17,20.52
2006-11-20,20.584999
2006-11-21,20.75
2006-11-22,20.76
2006-11-24,20.91
2006-11-27,20.635
2006-11-28,20.559998999999998
2006-11-29,20.690001000000002
2006-11-30,20.645
2006-12-01,20.424999
2006-12-04,20.809998999999998
2006-12-05,20.99
2006-12-06,20.735001
2006-12-07,20.780001000000002
2006-12-08,20.77
2006-12-11,20.540001
2006-12-12,20.65
2006-12-13,20.635
2006-12-14,20.635
2006-12-15,20.52
2006-12-18,20.605
2006-12-19,20.77
2006-12-20,20.549999
2006-12-21,20.57
2006-12-22,20.575001
2006-12-26,20.594998999999998
2006-12-27,20.620001000000002
2006-12-28,20.674999
2006-12-29,20.41
2007-01-03,20.545
2007-01-04,20.545
2007-01-05,20.290001
2007-01-08,20.084999
2007-01-09,20.209999
2007-01-10,20.26
2007-01-11,20.4
2007-01-12,20.469998999999998
2007-01-16,20.655001000000002
2007-01-17,20.4
2007-01-18,20.264999
2007-01-19,20.469998999999998
2007-01-22,20.26
2007-01-23,20.16
2007-01-24,20.610001
2007-01-25,20.385
2007-01-26,20.27
2007-01-29,20.379998999999998
2007-01-30,20.665001
2007-01-31,23.75
2007-02-01,23.725
2007-02-02,23.065001000000002
2007-02-05,23.309998999999998
2007-02-06,23.245001000000002
2007-02-07,22.934998999999998
2007-02-08,23.129998999999998
2007-02-09,23.315001000000002
2007-02-12,23.209999
2007-02-13,23.325001
2007-02-14,23.565001000000002
2007-02-15,23.76
2007-02-16,23.875
2007-02-20,24.115
2007-02-21,23.52
2007-02-22,23.35
2007-02-23,23.68
2007-02-26,23.655001000000002
2007-02-27,22.879998999999998
2007-02-28,23.934998999999998
2007-03-01,23.455
2007-03-02,22.965
2007-03-05,23.025
2007-03-06,23.594998999999998
2007-03-07,23.495001000000002
2007-03-08,24.035
2007-03-09,23.809998999999998
2007-03-12,24.665001
2007-03-13,24.209999
2007-03-14,24.125
2007-03-15,23.955
2007-03-16,23.92
2007-03-19,23.995001000000002
2007-03-20,24.41
2007-03-21,24.629998999999998
2007-03-22,24.725
2007-03-23,24.74
2007-03-26,24.385
2007-03-27,24.315001000000002
2007-03-28,24.34
2007-03-29,24.385
2007-03-30,24.424999
2007-04-02,24.555
2007-04-03,24.65
2007-04-04,24.555
2007-04-05,24.645
2007-04-09,24.625
2007-04-10,24.674999
2007-04-11,24.559998999999998
2007-04-12,24.764999
2007-04-13,24.924999
2007-04-16,25.129998999999998
2007-04-17,25.219998999999998
2007-04-18,25.065001000000002
2007-04-19,25.08
2007-04-20,25.35
2007-04-23,25.514999
2007-04-24,25.424999
2007-04-25,25.74
2007-04-26,25.504998999999998
2007-04-27,25.450001
2007-04-30,25.709999
2007-05-01,25.43
2007-05-02,25.5
2007-05-03,23.65
2007-05-04,23.965
2007-05-07,23.9
2007-05-08,23.785
2007-05-09,23.68
2007-05-10,23.5
2007-05-11,23.530001000000002
2007-05-14,23.594998999999998
2007-05-15,23.51
2007-05-16,23.485001
2007-05-17,23.485001
2007-05-18,23.5
2007-05-21,23.58
2007-05-22,23.629998999999998
2007-05-23,23.52
2007-05-24,23.485001
2007-05-25,23.625
2007-05-29,23.719998999999998
2007-05-30,23.700001
2007-05-31,23.65
2007-06-01,23.605
2007-06-04,23.68
2007-06-05,23.365
2007-06-06,23.049999
2007-06-07,22.855
2007-06-08,22.975
2007-06-11,23.23
2007-06-12,23.07
2007-06-13,23.379998999999998
2007-06-14,23.225
2007-06-15,23.035
2007-06-18,23.09
2007-06-19,23.075001
2007-06-20,22.785
2007-06-21,22.924999
2007-06-22,22.709999
2007-06-25,22.645
2007-06-26,22.6
2007-06-27,22.540001
2007-06-28,22.9
2007-06-29,22.754998999999998
2007-07-02,22.775
2007-07-03,22.58
2007-07-05,22.93
2007-07-06,23.040001
2007-07-09,23.190001000000002
2007-07-10,22.915001
2007-07-11,23.295
2007-07-12,23.625
2007-07-13,23.555
2007-07-16,23.530001000000002
2007-07-17,23.74
2007-07-18,23.605
2007-07-19,23.745001000000002
2007-07-20,23.559998999999998
2007-07-23,23.495001000000002
2007-07-24,23.405001000000002
2007-07-25,23.295
2007-07-26,23.17
2007-07-27,22.915001
2007-07-30,22.754998999999998
2007-07-31,22.51
2007-08-01,22.495001000000002
2007-08-02,22.405001000000002
2007-08-03,22.27
2007-08-06,22.485001
2007-08-07,22.24
2007-08-08,21.995001000000002
2007-08-09,21.625
2007-08-10,21.674999
2007-08-13,22.110001
2007-08-14,22.065001000000002
2007-08-15,21.575001
2007-08-16,20.15
2007-08-17,20.155001000000002
2007-08-20,20.459999
2007-08-21,20.715
2007-08-22,20.674999
2007-08-23,20.940001000000002
2007-08-24,21.35
2007-08-27,21.209999
2007-08-28,20.639999
2007-08-29,20.815001000000002
2007-08-30,20.775
2007-08-31,20.795
2007-09-04,20.945
2007-09-05,20.735001
2007-09-06,20.605
2007-09-07,20.434998999999998
2007-09-10,20.1
2007-09-11,20.055
2007-09-12,20.155001000000002
2007-09-13,20.26
2007-09-14,20.045
2007-09-17,20.08
2007-09-18,20.735001
2007-09-19,20.57
2007-09-20,20.315001000000002
2007-09-21,21.290001
2007-09-24,21.190001000000002
2007-09-25,21.35
2007-09-26,21.280001000000002
2007-09-27,21.395
2007-09-28,21.23
2007-10-01,21.455
2007-10-02,21.52
2007-10-03,21.885
2007-10-04,22.075001
2007-10-05,21.98
2007-10-08,21.945
2007-10-09,21.705
2007-10-10,21.530001000000002
2007-10-11,21.57
2007-10-12,21.57
2007-10-15,21.450001
2007-10-16,21.139999
2007-10-17,21.004998999999998
2007-10-18,21.855
2007-10-19,21.834999
2007-10-22,22.174999
2007-10-23,22.155001000000002
2007-10-24,21.66
2007-10-25,22.360001
2007-10-26,22.555
2007-10-29,22.254998999999998
2007-10-30,21.969998999999998
2007-10-31,21.950001
2007-11-01,21.59
2007-11-02,21.105
2007-11-05,20.875
2007-11-06,20.98
2007-11-07,20.615
2007-11-08,20.540001
2007-11-09,22.125
2007-11-12,21.5
2007-11-13,22.23
2007-11-14,22.045
2007-11-15,21.915001
2007-11-16,22.290001
2007-11-19,21.450001
2007-11-20,21.450001
2007-11-21,21.115
2007-11-23,20.975
2007-11-26,21.08
2007-11-27,21.174999
2007-11-28,22.049999
2007-11-29,21.905001000000002
2007-11-30,22.440001000000002
2007-12-03,21.809998999999998
2007-12-04,21.870001000000002
2007-12-05,21.76
2007-12-06,21.6
2007-12-07,21.780001000000002
2007-12-10,22.01
2007-12-11,21.74
2007-12-12,22.235001
2007-12-13,22.125
2007-12-14,21.65
2007-12-17,21.389999
2007-12-18,21.610001
2007-12-19,21.705
2007-12-20,22.120001000000002
2007-12-21,22.475
2007-12-24,22.285
2007-12-26,22.17
2007-12-27,21.895
2007-12-28,21.905001000000002
2007-12-31,21.805
2008-01-02,21.559998999999998
2008-01-03,21.625
2008-01-04,20.934998999999998
2008-01-07,20.965
2008-01-08,20.92
2008-01-09,20.98
2008-01-10,20.91
2008-01-11,19.379998999999998
2008-01-14,19.290001
2008-01-15,19.02
2008-01-16,19.389999
2008-01-17,19.17
2008-01-18,19.385
2008-01-22,19.605
2008-01-23,20.545
2008-01-24,19.540001
2008-01-25,19.620001000000002
2008-01-28,19.92
2008-01-29,20.6
2008-01-30,20.32
2008-01-31,21.110001
2008-02-01,22.415001
2008-02-04,22.045
2008-02-05,21.594998999999998
2008-02-06,21.799999
2008-02-07,22.139999
2008-02-08,21.775
2008-02-11,21.924999
2008-02-12,21.92
2008-02-13,21.950001
2008-02-14,21.754998999999998
2008-02-15,21.725
2008-02-19,21.305
2008-02-20,21.02
2008-02-21,20.959999
2008-02-22,21.25
2008-02-25,21.525
2008-02-26,21.76
2008-02-27,21.625
2008-02-28,21.424999
2008-02-29,21.290001
2008-03-03,21.715
2008-03-04,21.645
2008-03-05,22.0
2008-03-06,21.799999
2008-03-07,21.865
2008-03-10,22.030001000000002
2008-03-11,22.485001
2008-03-12,22.555
2008-03-13,22.775
2008-03-14,22.165001
2008-03-17,22.155001000000002
2008-03-18,22.68
2008-03-19,22.245001000000002
2008-03-20,22.66
2008-03-24,22.65
2008-03-25,22.52
2008-03-26,22.6
2008-03-27,22.879998999999998
2008-03-28,22.639999
2008-03-31,22.924999
2008-04-01,23.700001
2008-04-02,23.485001
2008-04-03,23.885
2008-04-04,23.635
2008-04-07,23.01
2008-04-08,23.055
2008-04-09,22.32
2008-04-10,22.719998999999998
2008-04-11,22.690001000000002
2008-04-14,22.969998999999998
2008-04-15,22.485001
2008-04-16,22.379998999999998
2008-04-17,22.295
2008-04-18,22.174999
2008-04-21,22.209999
2008-04-22,22.094998999999998
2008-04-23,22.0
2008-04-24,22.565001000000002
2008-04-25,22.825001
2008-04-28,22.955
2008-04-29,23.195
2008-04-30,22.805
2008-05-01,22.625
2008-05-02,22.165001
2008-05-05,22.700001
2008-05-06,24.334999
2008-05-07,23.815001000000002
2008-05-08,23.905001000000002
2008-05-09,24.040001
2008-05-12,24.375
2008-05-13,24.34
2008-05-14,23.924999
2008-05-15,24.125
2008-05-16,24.025
2008-05-19,23.950001
2008-05-20,23.635
2008-05-21,23.424999
2008-05-22,23.65
2008-05-23,23.27
2008-05-27,23.475
2008-05-28,23.389999
2008-05-29,23.9
2008-05-30,23.799999
2008-06-02,23.58
2008-06-03,23.5
2008-06-04,23.535
2008-06-05,23.815001000000002
2008-06-06,23.120001000000002
2008-06-09,23.48
2008-06-10,24.145
2008-06-11,23.834999
2008-06-12,23.82
2008-06-13,24.42
2008-06-16,24.370001000000002
2008-06-17,24.004998999999998
2008-06-18,23.51
2008-06-19,23.645
2008-06-20,23.025
2008-06-23,22.92
2008-06-24,22.844998999999998
2008-06-25,23.344998999999998
2008-06-26,23.075001
2008-06-27,23.059998999999998
2008-06-30,23.225
2008-07-01,23.059998999999998
2008-07-02,22.405001000000002
2008-07-03,22.9
2008-07-07,22.745001000000002
2008-07-08,22.76
2008-07-09,23.030001000000002
2008-07-10,22.379998999999998
2008-07-11,21.445
2008-07-14,21.4
2008-07-15,21.08
2008-07-16,21.459999
2008-07-17,22.004998999999998
2008-07-18,21.705
2008-07-21,21.66
2008-07-22,21.844998999999998
2008-07-23,22.200001
2008-07-24,21.545
2008-07-25,21.455
2008-07-28,21.344998999999998
2008-07-29,21.785
2008-07-30,22.165001
2008-07-31,22.049999
2008-08-01,22.09
2008-08-04,22.385
2008-08-05,23.125
2008-08-06,23.200001
2008-08-07,22.905001000000002
2008-08-08,23.195
2008-08-11,22.82
2008-08-12,22.705
2008-08-13,22.48
2008-08-14,25.625
2008-08-15,25.99
2008-08-18,25.295
2008-08-19,25.26
2008-08-20,25.1
2008-08-21,25.030001000000002
2008-08-22,25.219998999999998
2008-08-25,24.955
2008-08-26,24.785
2008-08-27,24.775
2008-08-28,25.025
2008-08-29,24.885
2008-09-02,24.85
2008-09-03,25.305
2008-09-04,25.504998999999998
2008-09-05,26.385
2008-09-08,26.870001000000002
2008-09-09,26.184998999999998
2008-09-10,25.965
2008-09-11,26.415001
2008-09-12,26.709999
2008-09-15,26.805
2008-09-16,26.16
2008-09-17,25.215
2008-09-18,25.805
2008-09-19,25.48
2008-09-22,24.969998999999998
2008-09-23,24.860001
2008-09-24,25.219998999999998
2008-09-25,25.34
2008-09-26,25.440001000000002
2008-09-29,24.365
2008-09-30,24.955
2008-10-01,25.195
2008-10-02,24.125
2008-10-03,23.065001000000002
2008-10-06,22.75
2008-10-07,21.68
2008-10-08,20.84
2008-10-09,19.834999
2008-10-10,19.875
2008-10-13,20.975
2008-10-14,20.299999
2008-10-15,19.1
2008-10-16,18.690001000000002
2008-10-17,18.264999
2008-10-20,18.74
2008-10-21,18.1
2008-10-22,17.25
2008-10-23,16.915001
2008-10-24,16.219998999999998
2008-10-27,16.295
2008-10-28,17.684998999999998
2008-10-29,17.389999
2008-10-30,17.459999
2008-10-31,18.02
2008-11-03,17.495001000000002
2008-11-04,18.415001
2008-11-05,17.1
2008-11-06,16.58
2008-11-07,16.809998999999998
2008-11-10,16.655001000000002
2008-11-11,16.465
2008-11-12,15.39
2008-11-13,15.915
2008-11-14,14.965
2008-11-17,14.865
2008-11-18,14.575
2008-11-19,13.96
2008-11-20,12.36
2008-11-21,12.825
2008-11-24,13.315
2008-11-25,13.49
2008-11-26,13.815
2008-11-28,13.95
2008-12-01,12.51
2008-12-02,13.535
2008-12-03,13.8
2008-12-04,13.39
2008-12-05,14.055
2008-12-08,13.915
2008-12-09,14.055
2008-12-10,14.505
2008-12-11,14.34
2008-12-12,14.8
2008-12-15,14.595
2008-12-16,15.19
2008-12-17,15.125
2008-12-18,14.88
2008-12-19,14.815
2008-12-22,14.71
2008-12-23,14.54
2008-12-24,14.755
2008-12-26,14.76
2008-12-29,14.73
2008-12-30,15.185
2008-12-31,15.48
2009-01-02,16.325001
2009-01-05,15.54
2009-01-06,15.59
2009-01-07,15.455
2009-01-08,15.565
2009-01-09,15.285
2009-01-12,14.755
2009-01-13,14.365
2009-01-14,14.18
2009-01-15,14.515
2009-01-16,13.055
2009-01-20,13.06
2009-01-21,13.13
2009-01-22,13.285
2009-01-23,12.65
2009-01-26,12.82
2009-01-27,12.905
2009-01-28,13.45
2009-01-29,13.395
2009-01-30,13.125
2009-02-02,12.935
2009-02-03,13.09
2009-02-04,13.095
2009-02-05,13.41
2009-02-06,14.06
2009-02-09,14.365
2009-02-10,13.39
2009-02-11,13.415
2009-02-12,13.69
2009-02-13,13.445
2009-02-17,12.88
2009-02-18,12.74
2009-02-19,12.6
2009-02-20,12.365
2009-02-23,11.655
2009-02-24,11.755
2009-02-25,11.64
2009-02-26,11.44
2009-02-27,11.325
2009-03-02,10.555
2009-03-03,10.485
2009-03-04,10.87
2009-03-05,10.29
2009-03-06,10.33
2009-03-09,9.975
2009-03-10,10.51
2009-03-11,10.55
2009-03-12,10.8
2009-03-13,11.07
2009-03-16,11.14
2009-03-17,11.53
2009-03-18,11.845
2009-03-19,11.8
2009-03-20,11.605
2009-03-23,12.4
2009-03-24,12.525
2009-03-25,12.625
2009-03-26,13.0
2009-03-27,12.86
2009-03-30,12.32
2009-03-31,12.325
2009-04-01,12.565
2009-04-02,13.395
2009-04-03,13.34
2009-04-06,13.415
2009-04-07,12.49
2009-04-08,12.87
2009-04-09,13.35
2009-04-13,13.485
2009-04-14,13.185
2009-04-15,13.12
2009-04-16,13.44
2009-04-17,13.99
2009-04-20,13.215
2009-04-21,13.68
2009-04-22,13.95
2009-04-23,13.985
2009-04-24,14.64
2009-04-27,14.1
2009-04-28,14.2
2009-04-29,14.31
2009-04-30,14.95
2009-05-01,15.565
2009-05-04,18.440001000000002
2009-05-05,17.280001000000002
2009-05-06,16.780001000000002
2009-05-07,16.82
2009-05-08,16.950001
2009-05-11,16.924999
2009-05-12,16.610001
2009-05-13,16.0
2009-05-14,16.094998999999998
2009-05-15,16.040001
2009-05-18,16.68
2009-05-19,16.540001
2009-05-20,16.58
2009-05-21,16.02
2009-05-22,16.200001
2009-05-26,16.635
2009-05-27,16.309998999999998
2009-05-28,16.215
2009-05-29,16.540001
2009-06-01,17.184998999999998
2009-06-02,17.205
2009-06-03,16.905001000000002
2009-06-04,16.98
2009-06-05,16.860001
2009-06-08,16.799999
2009-06-09,16.855
2009-06-10,16.825001
2009-06-11,17.075001
2009-06-12,16.965
2009-06-15,16.34
2009-06-16,15.635
2009-06-17,15.56
2009-06-18,15.685
2009-06-19,15.72
2009-06-22,15.295
2009-06-23,15.805
2009-06-24,16.215
2009-06-25,16.690001000000002
2009-06-26,16.41
2009-06-29,16.59
2009-06-30,16.334999
2009-07-01,16.75
2009-07-02,16.215
2009-07-06,16.25
2009-07-07,15.745
2009-07-08,15.585
2009-07-09,15.28
2009-07-10,15.135
2009-07-13,15.685
2009-07-14,15.89
2009-07-15,16.514999
2009-07-16,16.695
2009-07-17,16.605
2009-07-20,17.02
2009-07-21,16.969998999999998
2009-07-22,17.040001
2009-07-23,17.780001000000002
2009-07-24,17.809998999999998
2009-07-27,17.745001000000002
2009-07-28,17.875
2009-07-29,17.875
2009-07-30,18.254998999999998
2009-07-31,18.219998999999998
2009-08-03,18.309998999999998
2009-08-04,18.344998999999998
2009-08-05,18.18
2009-08-06,18.094998999999998
2009-08-07,18.605
2009-08-10,18.655001000000002
2009-08-11,18.49
2009-08-12,18.82
2009-08-13,18.9
2009-08-14,18.040001
2009-08-17,17.5
2009-08-18,17.42
2009-08-19,17.5
2009-08-20,17.690001000000002
2009-08-21,17.92
2009-08-24,17.805
2009-08-25,17.969998999999998
2009-08-26,17.950001
2009-08-27,18.125
2009-08-28,18.285
2009-08-31,17.924999
2009-09-01,17.35
2009-09-02,17.0
2009-09-03,16.84
2009-09-04,17.290001
2009-09-08,17.334999
2009-09-09,17.145
2009-09-10,17.24
2009-09-11,17.125
2009-09-14,17.309998999999998
2009-09-15,17.455
2009-09-16,17.745001000000002
2009-09-17,17.709999
2009-09-18,18.395
2009-09-21,18.379998999999998
2009-09-22,18.66
2009-09-23,18.49
2009-09-24,18.07
2009-09-25,17.915001
2009-09-28,18.18
2009-09-29,18.355
2009-09-30,18.540001
2009-10-01,17.969998999999998
2009-10-02,18.17
2009-10-05,18.344998999999998
2009-10-06,18.459999
2009-10-07,19.280001000000002
2009-10-08,19.764999
2009-10-09,19.84
2009-10-12,19.365
2009-10-13,19.26
2009-10-14,19.42
2009-10-15,19.559998999999998
2009-10-16,20.555
2009-10-19,20.85
2009-10-20,20.955
2009-10-21,21.16
2009-10-22,21.375
2009-10-23,21.0
2009-10-26,20.83
2009-10-27,20.610001
2009-10-28,20.014999
2009-10-29,20.57
2009-10-30,21.25
2009-11-02,22.195
2009-11-03,22.33
2009-11-04,22.370001000000002
2009-11-05,23.084999
2009-11-06,23.375
2009-11-09,23.57
2009-11-10,23.424999
2009-11-11,23.264999
2009-11-12,23.23
2009-11-13,23.315001000000002
2009-11-16,24.43
2009-11-17,24.504998999999998
2009-11-18,24.075001
2009-11-19,23.805
2009-11-20,23.93
2009-11-23,24.145
2009-11-24,24.025
2009-11-25,24.110001
2009-11-27,23.495001000000002
2009-11-30,23.415001
2009-12-01,24.334999
2009-12-02,24.75
2009-12-03,24.665001
2009-12-04,24.405001000000002
2009-12-07,24.535
2009-12-08,23.92
2009-12-09,23.764999
2009-12-10,24.1
2009-12-11,24.65
2009-12-14,25.139999
2009-12-15,24.959999
