Date,BURL
2018-02-27,120.839996
2018-02-28,122.639999
2018-03-01,121.760002
2018-03-02,122.940002
2018-03-05,119.66999799999999
2018-03-06,122.739998
2018-03-07,116.08000200000001
2018-03-08,122.860001
2018-03-09,128.070007
2018-03-12,125.540001
2018-03-13,127.089996
2018-03-14,127.160004
2018-03-15,128.050003
2018-03-16,126.989998
2018-03-19,125.860001
2018-03-20,128.259995
2018-03-21,130.419998
2018-03-22,129.850006
2018-03-23,127.910004
2018-03-26,132.169998
2018-03-27,130.009995
2018-03-28,130.490005
2018-03-29,133.149994
2018-04-02,133.259995
2018-04-03,134.880005
2018-04-04,137.0
2018-04-05,137.130005
2018-04-06,136.940002
2018-04-09,136.470001
