Date,DHI
1996-09-19,2.651734
1996-09-20,2.720611
1996-09-23,2.651734
1996-09-24,2.651734
1996-09-25,2.651734
1996-09-26,2.686172
1996-09-27,2.686172
1996-09-30,2.686172
1996-10-01,2.513982
1996-10-02,2.5828580000000003
1996-10-03,2.617296
1996-10-04,2.686172
1996-10-07,2.513982
1996-10-08,2.5828580000000003
1996-10-09,2.513982
1996-10-10,2.54842
1996-10-11,2.5828580000000003
1996-10-14,2.5828580000000003
1996-10-15,2.617296
1996-10-16,2.5828580000000003
1996-10-17,2.513982
1996-10-18,2.5828580000000003
1996-10-21,2.54842
1996-10-22,2.410668
1996-10-23,2.445106
1996-10-24,2.5828580000000003
1996-10-25,2.54842
1996-10-28,2.4795439999999997
1996-10-29,2.54842
1996-10-30,2.513982
1996-10-31,2.513982
1996-11-01,2.4795439999999997
1996-11-04,2.5828580000000003
1996-11-05,2.5828580000000003
1996-11-06,2.5828580000000003
1996-11-07,2.617296
1996-11-08,2.5828580000000003
1996-11-11,2.5828580000000003
1996-11-12,2.54842
1996-11-13,2.5828580000000003
1996-11-14,2.651734
1996-11-15,2.617296
1996-11-18,2.5828580000000003
1996-11-19,2.54842
1996-11-20,2.5828580000000003
1996-11-21,2.617296
1996-11-22,2.755049
1996-11-25,2.858363
1996-11-26,2.823925
1996-11-27,2.789487
1996-11-29,2.892801
1996-12-02,2.961677
1996-12-03,2.961677
1996-12-04,2.927239
1996-12-05,2.927239
1996-12-06,2.892801
1996-12-09,2.892801
1996-12-10,2.996115
1996-12-11,2.996115
1996-12-12,2.823925
1996-12-13,2.892801
1996-12-16,2.892801
1996-12-17,2.927239
1996-12-18,3.09943
1996-12-19,3.09943
1996-12-20,3.0649919999999997
1996-12-23,2.996115
1996-12-24,2.927239
1996-12-26,2.996115
1996-12-27,2.961677
1996-12-30,2.858363
1996-12-31,2.996115
1997-01-02,2.927239
1997-01-03,2.892801
1997-01-06,2.927239
1997-01-07,2.927239
1997-01-08,2.927239
1997-01-09,2.927239
1997-01-10,2.927239
1997-01-13,2.892801
1997-01-14,2.892801
1997-01-15,2.892801
1997-01-16,2.858363
1997-01-17,2.858363
1997-01-20,2.892801
1997-01-21,2.823925
1997-01-22,3.030554
1997-01-23,3.030554
1997-01-24,3.030554
1997-01-27,3.030554
1997-01-28,3.0649919999999997
1997-01-29,2.996115
1997-01-30,3.340497
1997-01-31,3.27162
1997-02-03,3.237182
1997-02-04,3.202744
1997-02-05,3.202744
1997-02-06,3.1683060000000003
1997-02-07,3.1683060000000003
1997-02-10,3.202744
1997-02-11,3.237182
1997-02-12,3.340497
1997-02-13,3.478249
1997-02-14,3.443811
1997-02-18,3.443811
1997-02-19,3.4093730000000004
1997-02-20,3.4093730000000004
1997-02-21,3.478249
1997-02-24,3.4093730000000004
1997-02-25,3.443811
1997-02-26,3.512687
1997-02-27,3.478249
1997-02-28,3.443811
1997-03-03,3.27162
1997-03-04,3.237182
1997-03-05,3.202744
1997-03-06,3.1683060000000003
1997-03-07,3.27162
1997-03-10,3.1683060000000003
1997-03-11,3.030554
1997-03-12,3.09943
1997-03-13,3.030554
1997-03-14,3.09943
1997-03-17,3.09943
1997-03-18,3.133868
1997-03-19,3.1683060000000003
1997-03-20,3.202744
1997-03-21,3.09943
1997-03-24,3.0649919999999997
1997-03-25,3.030554
1997-03-26,3.030554
1997-03-27,2.961677
1997-03-31,2.961677
1997-04-01,2.961677
1997-04-02,2.961677
1997-04-03,2.961677
1997-04-04,2.996115
1997-04-07,3.030554
1997-04-08,3.030554
1997-04-09,3.133868
1997-04-10,3.27162
1997-04-11,3.1683060000000003
1997-04-14,3.202744
1997-04-15,3.27162
1997-04-16,3.1683060000000003
1997-04-17,3.374935
1997-04-18,3.374935
1997-04-21,3.306058
1997-04-22,3.237182
1997-04-23,3.1683060000000003
1997-04-24,3.030554
1997-04-25,2.858363
1997-04-28,2.720611
1997-04-29,2.755049
1997-04-30,2.686172
1997-05-01,2.720611
1997-05-02,2.755049
1997-05-05,2.961677
1997-05-06,3.1683060000000003
1997-05-07,2.686172
1997-05-08,2.651734
1997-05-09,2.617296
1997-05-12,2.5828580000000003
1997-05-13,2.651734
1997-05-14,2.651734
1997-05-15,2.5828580000000003
1997-05-16,2.617296
1997-05-19,2.617296
1997-05-20,2.5828580000000003
1997-05-21,2.54842
1997-05-22,2.54842
1997-05-23,2.5828580000000003
1997-05-27,2.617296
1997-05-28,2.686172
1997-05-29,2.651734
1997-05-30,2.686172
1997-06-02,2.686172
1997-06-03,2.755049
1997-06-04,2.858363
1997-06-05,2.892801
1997-06-06,2.892801
1997-06-09,2.892801
1997-06-10,2.892801
1997-06-11,2.858363
1997-06-12,2.823925
1997-06-13,2.858363
1997-06-16,2.789487
1997-06-17,2.823925
1997-06-18,2.858363
1997-06-19,2.858363
1997-06-20,2.892801
1997-06-23,2.858363
1997-06-24,2.841144
1997-06-25,2.823925
1997-06-26,2.755049
1997-06-27,2.789487
1997-06-30,2.858363
1997-07-01,2.823925
1997-07-02,2.944458
1997-07-03,3.0649919999999997
1997-07-07,3.0649919999999997
1997-07-08,3.09943
1997-07-09,2.961677
1997-07-10,3.030554
1997-07-11,3.082211
1997-07-14,3.030554
1997-07-15,3.082211
1997-07-16,3.1683060000000003
1997-07-17,3.030554
1997-07-18,3.0649919999999997
1997-07-21,2.996115
1997-07-22,3.047773
1997-07-23,3.0649919999999997
1997-07-24,2.996115
1997-07-25,2.996115
1997-07-28,2.944458
1997-07-29,3.030554
1997-07-30,3.030554
1997-07-31,3.306058
1997-08-01,3.512687
1997-08-04,3.443811
1997-08-05,3.736535
1997-08-06,3.770973
1997-08-07,3.6676589999999996
1997-08-08,3.684878
1997-08-11,3.6160010000000002
1997-08-12,3.564344
1997-08-13,3.547125
1997-08-14,3.6676589999999996
1997-08-15,3.684878
1997-08-18,3.736535
1997-08-19,3.8398489999999996
1997-08-20,4.046478
1997-08-21,4.01204
1997-08-22,4.01204
1997-08-25,3.9431629999999998
1997-08-26,4.01204
1997-08-27,4.01204
1997-08-28,3.994821
1997-08-29,4.270325
1997-09-02,4.253106
1997-09-03,4.235887
1997-09-04,4.390859
1997-09-05,4.218668
1997-09-08,4.442516
1997-09-09,4.459735
1997-09-10,4.390859
1997-09-11,4.390859
1997-09-12,4.494173
1997-09-15,4.614707
1997-09-16,4.597487
1997-09-17,4.511392
1997-09-18,4.339201
1997-09-19,4.390859
1997-09-22,4.37364
1997-09-23,4.390859
1997-09-24,4.339201
1997-09-25,4.235887
1997-09-26,4.149792
1997-09-29,4.321982
1997-09-30,4.339201
1997-10-01,4.339201
1997-10-02,4.511392
1997-10-03,4.5630489999999995
1997-10-06,4.7008019999999995
1997-10-07,4.769678
1997-10-08,4.73524
1997-10-09,4.649145
1997-10-10,4.666364
1997-10-13,4.614707
1997-10-14,4.614707
1997-10-15,4.614707
1997-10-16,4.442516
1997-10-17,4.321982
1997-10-20,4.494173
1997-10-21,4.580268
1997-10-22,4.614707
1997-10-23,4.4252970000000005
1997-10-24,4.597487
1997-10-27,4.408078
1997-10-28,4.253106
1997-10-29,4.476954
1997-10-30,4.201449
1997-10-31,4.132573000000001
1997-11-03,4.2875440000000005
1997-11-04,4.321982
1997-11-05,4.5630489999999995
1997-11-06,4.666364
1997-11-07,4.494173
1997-11-10,4.270325
1997-11-11,4.5458300000000005
1997-11-12,4.4252970000000005
1997-11-13,4.5458300000000005
1997-11-14,4.528611
1997-11-17,4.666364
1997-11-18,4.6835830000000005
1997-11-19,4.838554
1997-11-20,4.924649
1997-11-21,5.131278
1997-11-24,4.838554
1997-11-25,4.752459
1997-11-26,4.907430000000001
1997-11-28,4.907430000000001
1997-12-01,4.907430000000001
1997-12-02,5.027964
1997-12-03,5.320688
1997-12-04,5.269031
1997-12-05,5.510097
1997-12-08,5.613411
1997-12-09,5.578973
1997-12-10,5.492878
1997-12-11,5.28625
1997-12-12,5.45844
1997-12-15,5.09684
1997-12-16,5.234592
1997-12-17,5.372345
1997-12-18,5.303469000000001
1997-12-19,4.666364
1997-12-22,4.7008019999999995
1997-12-23,4.5630489999999995
1997-12-24,4.5458300000000005
1997-12-26,4.5630489999999995
1997-12-29,4.649145
1997-12-30,4.8213349999999995
1997-12-31,4.786897
1998-01-02,4.7008019999999995
1998-01-05,4.614707
1998-01-06,4.769678
1998-01-07,4.907430000000001
1998-01-08,4.976306
1998-01-09,4.838554
1998-01-12,5.010745
1998-01-13,5.200154
1998-01-14,5.337907
1998-01-15,5.337907
1998-01-16,5.372345
1998-01-20,5.578973
1998-01-21,5.527316000000001
1998-01-22,5.527316000000001
1998-01-23,5.475658999999999
1998-01-26,5.45844
1998-01-27,5.406783
1998-01-28,5.45844
1998-01-29,5.510097
1998-01-30,5.441221
1998-02-02,5.527316000000001
1998-02-03,5.63063
1998-02-04,5.768383
1998-02-05,5.923355
1998-02-06,5.854478
1998-02-09,5.906136
1998-02-10,6.00945
1998-02-11,5.957793
1998-02-12,6.00945
1998-02-13,6.00945
1998-02-17,6.129983
1998-02-18,6.302174
1998-02-19,6.267735
1998-02-20,6.198859
1998-02-23,6.302174
1998-02-24,6.284955
1998-02-25,6.198859
1998-02-26,6.250516
1998-02-27,6.422707
1998-03-02,6.336612000000001
1998-03-03,6.336612000000001
1998-03-04,6.388269
1998-03-05,6.353831
1998-03-06,6.319393
1998-03-09,6.250516
1998-03-10,6.18164
1998-03-11,6.129983
1998-03-12,6.336612000000001
1998-03-13,6.336612000000001
1998-03-16,6.457145
1998-03-17,6.405488
1998-03-18,6.319393
1998-03-19,6.147202
1998-03-20,6.061107
1998-03-23,5.8200400000000005
1998-03-24,5.785602
1998-03-25,5.8200400000000005
1998-03-26,6.00945
1998-03-27,5.975012
1998-03-30,5.854478
1998-03-31,5.871697
1998-04-01,5.682288
1998-04-02,5.923355
1998-04-03,6.043888
1998-04-06,5.975012
1998-04-07,5.8200400000000005
1998-04-08,5.906136
1998-04-09,5.992230999999999
1998-04-13,6.00945
1998-04-14,5.923355
1998-04-15,5.923355
1998-04-16,5.923355
1998-04-17,6.078326000000001
1998-04-20,6.250516
1998-04-21,6.405488
1998-04-22,6.233297
1998-04-23,5.992230999999999
1998-04-24,5.768383
1998-04-27,5.09684
1998-04-28,4.872992
1998-04-29,5.0796209999999995
1998-04-30,5.09684
1998-05-01,5.045183
1998-05-04,5.355126
1998-05-05,5.28625
1998-05-06,5.217373
1998-05-07,5.217373
1998-05-08,5.182935
1998-05-11,5.182935
1998-05-12,5.165716000000001
1998-05-13,5.234592
1998-05-14,5.200154
1998-05-15,5.182935
1998-05-18,4.924649
1998-05-19,4.855773
1998-05-20,4.976306
1998-05-21,4.907430000000001
1998-05-22,4.7008019999999995
1998-05-26,4.769678
1998-05-27,4.752459
1998-05-28,4.8041160000000005
1998-05-29,4.959087
1998-06-01,4.890211
1998-06-02,4.907430000000001
1998-06-03,4.993526
1998-06-04,5.010745
1998-06-05,5.234592
1998-06-08,5.131278
1998-06-09,4.976306
1998-06-10,5.424002
1998-06-11,5.527316000000001
1998-06-12,5.475658999999999
1998-06-15,5.475658999999999
1998-06-16,5.510097
1998-06-17,5.45844
1998-06-18,5.45844
1998-06-19,5.372345
1998-06-22,5.372345
1998-06-23,5.665069
1998-06-24,5.923355
1998-06-25,5.64785
1998-06-26,5.544535
1998-06-29,5.751164
1998-06-30,5.751164
1998-07-01,5.785602
1998-07-02,5.940574
1998-07-06,6.00945
1998-07-07,6.129983
1998-07-08,6.2160779999999995
1998-07-09,6.526021
1998-07-10,6.508801999999999
1998-07-13,6.543241
1998-07-14,6.73265
1998-07-15,6.629336
1998-07-16,6.646555
1998-07-17,6.577678999999999
1998-07-20,6.680992999999999
1998-07-21,6.73265
1998-07-22,6.37105
1998-07-23,6.078326000000001
1998-07-24,5.992230999999999
1998-07-27,6.0955449999999995
1998-07-28,6.00945
1998-07-29,5.906136
1998-07-30,6.2160779999999995
1998-07-31,5.957793
1998-08-03,5.8372589999999995
1998-08-04,5.45844
1998-08-05,5.28625
1998-08-06,5.716726
1998-08-07,6.00945
1998-08-10,6.061107
1998-08-11,5.992230999999999
1998-08-12,6.026669
1998-08-13,5.992230999999999
1998-08-14,5.923355
1998-08-17,5.8200400000000005
1998-08-18,6.00945
1998-08-19,5.940574
1998-08-20,5.768383
1998-08-21,5.751164
1998-08-24,5.475658999999999
1998-08-25,5.510097
1998-08-26,5.510097
1998-08-27,5.269031
1998-08-28,4.872992
1998-08-31,4.408078
1998-09-01,4.614707
1998-09-02,4.73524
1998-09-03,4.511392
1998-09-04,4.511392
1998-09-08,4.7008019999999995
1998-09-09,4.476954
1998-09-10,4.4252970000000005
1998-09-11,4.5458300000000005
1998-09-14,4.924649
1998-09-15,5.165716000000001
1998-09-16,4.959087
1998-09-17,4.8041160000000005
1998-09-18,4.838554
1998-09-21,4.666364
1998-09-22,4.442516
1998-09-23,4.5630489999999995
1998-09-24,4.649145
1998-09-25,4.6835830000000005
1998-09-28,4.718021
1998-09-29,4.580268
1998-09-30,4.408078
1998-10-01,4.1670110000000005
1998-10-02,3.9776019999999996
1998-10-05,3.684878
1998-10-06,3.684878
1998-10-07,3.512687
1998-10-08,3.202744
1998-10-09,3.374935
1998-10-12,3.374935
1998-10-13,3.443811
1998-10-14,3.340497
1998-10-15,3.5815629999999996
1998-10-16,4.098135
1998-10-19,4.270325
1998-10-20,4.73524
1998-10-21,4.718021
1998-10-22,4.855773
1998-10-23,4.718021
1998-10-26,4.718021
1998-10-27,4.718021
1998-10-28,4.511392
1998-10-29,4.356421
1998-10-30,4.37364
1998-11-02,4.408078
1998-11-03,4.8213349999999995
1998-11-04,5.0796209999999995
1998-11-05,5.062402
1998-11-06,4.959087
1998-11-09,4.993526
1998-11-10,4.959087
1998-11-11,4.838554
1998-11-12,4.786897
1998-11-13,4.786897
1998-11-16,5.062402
1998-11-17,4.959087
1998-11-18,5.010745
1998-11-19,5.217373
1998-11-20,5.217373
1998-11-23,5.217373
1998-11-24,5.269031
1998-11-25,5.303469000000001
1998-11-27,5.337907
1998-11-30,5.200154
1998-12-01,5.114058999999999
1998-12-02,5.234592
1998-12-03,5.303469000000001
1998-12-04,5.544535
1998-12-07,5.596191999999999
1998-12-08,5.802821
1998-12-09,5.64785
1998-12-10,5.665069
1998-12-11,5.716726
1998-12-14,5.785602
1998-12-15,5.699507
1998-12-16,5.5617540000000005
1998-12-17,5.320688
1998-12-18,5.234592
1998-12-21,5.682288
1998-12-22,5.475658999999999
1998-12-23,5.251812
1998-12-24,5.45844
1998-12-28,5.441221
1998-12-29,5.613411
1998-12-30,5.785602
1998-12-31,6.336612000000001
1999-01-04,6.147202
1999-01-05,5.940574
1999-01-06,6.043888
1999-01-07,5.871697
1999-01-08,6.043888
1999-01-11,5.940574
1999-01-12,6.043888
1999-01-13,6.112764
1999-01-14,5.923355
1999-01-15,5.940574
1999-01-19,5.940574
1999-01-20,6.061107
1999-01-21,5.768383
1999-01-22,5.785602
1999-01-25,5.768383
1999-01-26,5.751164
1999-01-27,5.613411
1999-01-28,5.64785
1999-01-29,5.8200400000000005
1999-02-01,5.802821
1999-02-02,5.372345
1999-02-03,5.165716000000001
1999-02-04,4.993526
1999-02-05,5.114058999999999
1999-02-08,5.200154
1999-02-09,5.217373
1999-02-10,5.09684
1999-02-11,5.165716000000001
1999-02-12,4.976306
1999-02-16,5.062402
1999-02-17,4.993526
1999-02-18,4.907430000000001
1999-02-19,4.718021
1999-02-22,4.666364
1999-02-23,4.597487
1999-02-24,4.614707
1999-02-25,4.528611
1999-02-26,4.390859
1999-03-01,4.442516
1999-03-02,4.321982
1999-03-03,4.3047629999999995
1999-03-04,4.218668
1999-03-05,4.253106
1999-03-08,4.253106
1999-03-09,4.201449
1999-03-10,4.270325
1999-03-11,4.408078
1999-03-12,4.442516
1999-03-15,4.476954
1999-03-16,4.511392
1999-03-17,4.5630489999999995
1999-03-18,4.631926
1999-03-19,4.597487
1999-03-22,4.5458300000000005
1999-03-23,4.390859
1999-03-24,4.356421
1999-03-25,4.459735
1999-03-26,4.511392
1999-03-29,4.4252970000000005
1999-03-30,4.580268
1999-03-31,4.614707
1999-04-01,4.580268
1999-04-05,4.614707
1999-04-06,4.614707
1999-04-07,4.511392
1999-04-08,4.528611
1999-04-09,4.614707
1999-04-12,4.459735
1999-04-13,4.4252970000000005
1999-04-14,4.976306
1999-04-15,5.165716000000001
1999-04-16,5.09684
1999-04-19,5.09684
1999-04-20,5.062402
1999-04-21,5.234592
1999-04-22,5.114058999999999
1999-04-23,5.148497
1999-04-26,4.941868
1999-04-27,5.062402
1999-04-28,5.148497
1999-04-29,5.251812
1999-04-30,5.337907
1999-05-03,5.337907
1999-05-04,5.200154
1999-05-05,5.234592
1999-05-06,5.182935
1999-05-07,5.251812
1999-05-10,5.320688
1999-05-11,5.337907
1999-05-12,5.372345
1999-05-13,5.406783
1999-05-14,5.131278
1999-05-17,4.959087
1999-05-18,4.941868
1999-05-19,4.769678
1999-05-20,4.786897
1999-05-21,4.8041160000000005
1999-05-24,4.890211
1999-05-25,4.769678
1999-05-26,4.73524
1999-05-27,4.5458300000000005
1999-05-28,4.6835830000000005
1999-06-01,4.649145
1999-06-02,4.752459
1999-06-03,4.959087
1999-06-04,4.959087
1999-06-07,4.907430000000001
1999-06-08,4.920344999999999
1999-06-09,4.786897
1999-06-10,4.649145
1999-06-11,4.597487
1999-06-14,4.4252970000000005
1999-06-15,4.270325
1999-06-16,4.597487
1999-06-17,4.718021
1999-06-18,4.494173
1999-06-21,4.666364
1999-06-22,4.666364
1999-06-23,4.5458300000000005
1999-06-24,4.4252970000000005
1999-06-25,4.4252970000000005
1999-06-28,4.5630489999999995
1999-06-29,4.442516
1999-06-30,4.580268
1999-07-01,4.666364
1999-07-02,4.752459
1999-07-06,4.6835830000000005
1999-07-07,4.6835830000000005
1999-07-08,4.73524
1999-07-09,4.838554
1999-07-12,4.6835830000000005
1999-07-13,4.631926
1999-07-14,4.786897
1999-07-15,4.7008019999999995
1999-07-16,4.7008019999999995
1999-07-19,4.6835830000000005
1999-07-20,4.631926
1999-07-21,4.5458300000000005
1999-07-22,4.459735
1999-07-23,4.4252970000000005
1999-07-26,4.356421
1999-07-27,4.4252970000000005
1999-07-28,4.442516
1999-07-29,4.4252970000000005
1999-07-30,4.476954
1999-08-02,4.511392
1999-08-03,4.5458300000000005
1999-08-04,4.494173
1999-08-05,4.339201
1999-08-06,4.270325
1999-08-09,4.18423
1999-08-10,4.046478
1999-08-11,4.080916
1999-08-12,4.046478
1999-08-13,4.046478
1999-08-16,4.046478
1999-08-17,4.063697
1999-08-18,4.080916
1999-08-19,3.9776019999999996
1999-08-20,4.029259
1999-08-23,4.098135
1999-08-24,4.132573000000001
1999-08-25,4.115354
1999-08-26,4.132573000000001
1999-08-27,4.115354
1999-08-30,4.080916
1999-08-31,4.01204
1999-09-01,4.063697
1999-09-02,4.063697
1999-09-03,4.149792
1999-09-07,4.132573000000001
1999-09-08,4.029259
1999-09-09,3.908725
1999-09-10,3.857068
1999-09-13,3.857068
1999-09-14,3.908725
1999-09-15,3.9259440000000003
1999-09-16,3.908725
1999-09-17,3.908725
1999-09-20,3.908725
1999-09-21,3.857068
1999-09-22,3.788192
1999-09-23,3.4954680000000002
1999-09-24,3.4954680000000002
1999-09-27,3.4954680000000002
1999-09-28,3.426592
1999-09-29,3.4954680000000002
1999-09-30,3.564344
1999-10-01,3.4093730000000004
1999-10-04,3.512687
1999-10-05,3.306058
1999-10-06,3.340497
1999-10-07,3.306058
1999-10-08,3.306058
1999-10-11,3.4093730000000004
1999-10-12,3.2544009999999997
1999-10-13,3.185525
1999-10-14,3.1683060000000003
1999-10-15,3.047773
1999-10-18,3.030554
1999-10-19,3.030554
1999-10-20,2.9100200000000003
1999-10-21,2.841144
1999-10-22,2.996115
1999-10-25,2.9788959999999998
1999-10-26,3.0649919999999997
1999-10-27,3.1683060000000003
1999-10-28,3.237182
1999-10-29,3.2544009999999997
1999-11-01,3.6160010000000002
1999-11-02,3.857068
1999-11-03,3.8398489999999996
1999-11-04,3.770973
1999-11-05,3.994821
1999-11-08,4.01204
1999-11-09,3.770973
1999-11-10,3.7537540000000003
1999-11-11,3.805411
1999-11-12,3.736535
1999-11-15,3.82263
1999-11-16,4.1670110000000005
1999-11-17,4.063697
1999-11-18,4.098135
1999-11-19,4.1670110000000005
1999-11-22,4.115354
1999-11-23,3.9431629999999998
1999-11-24,3.960382
1999-11-26,3.9776019999999996
1999-11-29,3.857068
1999-11-30,3.788192
1999-12-01,3.702097
1999-12-02,3.770973
1999-12-03,3.908725
1999-12-06,3.960382
1999-12-07,3.8742870000000003
1999-12-08,3.7537540000000003
1999-12-09,3.684878
1999-12-10,3.5815629999999996
1999-12-13,3.547125
1999-12-14,3.426592
1999-12-15,3.529906
1999-12-16,3.340497
1999-12-17,3.306058
1999-12-20,3.374935
1999-12-21,3.4093730000000004
1999-12-22,3.288839
1999-12-23,3.374935
1999-12-27,3.443811
1999-12-28,3.478249
1999-12-29,3.564344
1999-12-30,3.6160010000000002
1999-12-31,3.805411
2000-01-03,3.65044
2000-01-04,3.512687
2000-01-05,3.564344
2000-01-06,3.374935
2000-01-07,3.4954680000000002
2000-01-10,3.564344
2000-01-11,3.340497
2000-01-12,3.306058
2000-01-13,3.340497
2000-01-14,3.4954680000000002
2000-01-18,3.3232769999999996
2000-01-19,3.237182
2000-01-20,3.237182
2000-01-21,3.202744
2000-01-24,3.202744
2000-01-25,3.030554
2000-01-26,3.082211
2000-01-27,3.1166490000000002
2000-01-28,3.0649919999999997
2000-01-31,3.202744
2000-02-01,3.151087
2000-02-02,3.202744
2000-02-03,3.3577160000000004
2000-02-04,3.340497
2000-02-07,3.392154
2000-02-08,3.4093730000000004
2000-02-09,3.426592
2000-02-10,3.4093730000000004
2000-02-11,3.3232769999999996
2000-02-14,3.426592
2000-02-15,3.426592
2000-02-16,3.219963
2000-02-17,3.27162
2000-02-18,3.27162
2000-02-22,3.237182
2000-02-23,3.151087
2000-02-24,3.082211
2000-02-25,3.09943
2000-02-28,3.1166490000000002
2000-02-29,3.09943
2000-03-01,3.3232769999999996
2000-03-02,3.3232769999999996
2000-03-03,3.340497
2000-03-06,3.27162
2000-03-07,3.1166490000000002
2000-03-08,3.151087
2000-03-09,3.288839
2000-03-10,3.185525
2000-03-13,3.185525
2000-03-14,3.09943
2000-03-15,3.3232769999999996
2000-03-16,3.788192
2000-03-17,3.684878
2000-03-20,3.7193160000000005
2000-03-21,3.684878
2000-03-22,3.6160010000000002
2000-03-23,3.7537540000000003
2000-03-24,3.702097
2000-03-27,3.65044
2000-03-28,3.5815629999999996
2000-03-29,3.512687
2000-03-30,3.684878
2000-03-31,3.598782
2000-04-03,3.65044
2000-04-04,3.5815629999999996
2000-04-05,3.5815629999999996
2000-04-06,3.684878
2000-04-07,3.736535
2000-04-10,3.6332199999999997
2000-04-11,3.6160010000000002
2000-04-12,3.702097
2000-04-13,3.770973
2000-04-14,3.478249
2000-04-17,3.374935
2000-04-18,3.512687
2000-04-19,3.512687
2000-04-20,3.3577160000000004
2000-04-24,3.529906
2000-04-25,3.598782
2000-04-26,3.6332199999999997
2000-04-27,3.65044
2000-04-28,3.564344
2000-05-01,3.5815629999999996
2000-05-02,3.6160010000000002
2000-05-03,3.529906
2000-05-04,3.6332199999999997
2000-05-05,3.857068
2000-05-08,3.788192
2000-05-09,3.908725
2000-05-10,3.684878
2000-05-11,3.805411
2000-05-12,3.9431629999999998
2000-05-15,3.908725
2000-05-16,3.960382
2000-05-17,3.82263
2000-05-18,3.684878
2000-05-19,3.564344
2000-05-22,3.529906
2000-05-23,3.4954680000000002
2000-05-24,3.5815629999999996
2000-05-25,3.6160010000000002
2000-05-26,3.6160010000000002
2000-05-30,3.65044
2000-05-31,3.598782
2000-06-01,3.6160010000000002
2000-06-02,3.8742870000000003
2000-06-05,3.770973
2000-06-06,3.805411
2000-06-07,3.770973
2000-06-08,3.7537540000000003
2000-06-09,3.788192
2000-06-12,3.65044
2000-06-13,3.7193160000000005
2000-06-14,3.736535
2000-06-15,3.6676589999999996
2000-06-16,3.788192
2000-06-19,3.788192
2000-06-20,3.684878
2000-06-21,3.7193160000000005
2000-06-22,3.65044
2000-06-23,3.6160010000000002
2000-06-26,3.684878
2000-06-27,3.805411
2000-06-28,3.770973
2000-06-29,3.857068
2000-06-30,3.736535
2000-07-03,3.9259440000000003
2000-07-05,4.063697
2000-07-06,4.132573000000001
2000-07-07,4.098135
2000-07-10,4.115354
2000-07-11,3.960382
2000-07-12,4.063697
2000-07-13,3.9259440000000003
2000-07-14,3.8915059999999997
2000-07-17,3.960382
2000-07-18,3.994821
2000-07-19,4.098135
2000-07-20,4.18423
2000-07-21,4.218668
2000-07-24,4.115354
2000-07-25,4.098135
2000-07-26,4.2875440000000005
2000-07-27,4.339201
2000-07-28,4.218668
2000-07-31,4.270325
2000-08-01,4.37364
2000-08-02,4.37364
2000-08-03,4.459735
2000-08-04,4.528611
2000-08-07,5.010745
2000-08-08,5.28625
2000-08-09,5.062402
2000-08-10,4.959087
2000-08-11,5.234592
2000-08-14,5.165716000000001
2000-08-15,4.993526
2000-08-16,4.993526
2000-08-17,4.976306
2000-08-18,4.855773
2000-08-21,4.941868
2000-08-22,4.855773
2000-08-23,4.8041160000000005
2000-08-24,4.7008019999999995
2000-08-25,4.6835830000000005
2000-08-28,4.993526
2000-08-29,5.234592
2000-08-30,5.337907
2000-08-31,5.406783
2000-09-01,5.441221
2000-09-05,5.389564
2000-09-06,5.475658999999999
2000-09-07,5.63063
2000-09-08,5.613411
2000-09-11,5.699507
2000-09-12,5.45844
2000-09-13,5.492878
2000-09-14,5.63063
2000-09-15,5.33033
2000-09-18,5.048799
2000-09-19,4.936186
2000-09-20,4.954955
2000-09-21,4.936186
2000-09-22,4.7672669999999995
2000-09-25,5.03003
2000-09-26,4.8423419999999995
2000-09-27,4.8423419999999995
2000-09-28,5.0675669999999995
2000-09-29,5.161411
2000-10-02,5.011261
2000-10-03,5.217718
2000-10-04,5.442943
2000-10-05,5.33033
2000-10-06,5.349099
2000-10-09,5.480481
2000-10-10,5.386637
2000-10-11,5.236486
2000-10-12,4.973724
2000-10-13,5.18018
2000-10-16,5.1426419999999995
2000-10-17,5.048799
2000-10-18,4.823574
2000-10-19,4.954955
2000-10-20,4.823574
2000-10-23,4.861111
2000-10-24,5.086336
2000-10-25,5.011261
2000-10-26,5.105105
2000-10-27,5.236486
2000-10-30,5.349099
2000-10-31,5.555555
2000-11-01,5.480481
2000-11-02,5.855856
2000-11-03,5.837087
2000-11-06,5.837087
2000-11-07,5.780781
2000-11-08,5.724474
2000-11-09,5.780781
2000-11-10,5.555555
2000-11-13,5.555555
2000-11-14,5.593093
2000-11-15,5.649399
2000-11-16,5.536787
2000-11-17,5.686937
2000-11-20,5.593093
2000-11-21,5.461712
2000-11-22,5.499249
2000-11-24,5.743243
2000-11-27,5.855856
2000-11-28,5.818318
2000-11-29,5.79955
2000-11-30,5.574324
2000-12-01,5.649399
2000-12-04,5.574324
2000-12-05,6.024775
2000-12-06,6.118618
2000-12-07,6.6629130000000005
2000-12-08,7.3573580000000005
2000-12-11,7.376125999999999
2000-12-12,7.075825999999999
2000-12-13,7.1133630000000005
2000-12-14,6.70045
2000-12-15,6.944445
2000-12-18,7.075825999999999
2000-12-19,6.9632130000000005
2000-12-20,6.625375
2000-12-21,6.531531
2000-12-22,6.794294
2000-12-26,7.225975999999999
2000-12-27,7.46997
2000-12-28,7.751502
2000-12-29,7.338589
2001-01-02,7.638889
2001-01-03,7.8828830000000005
2001-01-04,8.014264
2001-01-05,7.563814
2001-01-08,7.244745
2001-01-09,7.1884380000000005
