Date,EXR
2014-03-03,48.73
2014-03-04,49.610001000000004
2014-03-05,49.619999
2014-03-06,49.150002
2014-03-07,48.23
2014-03-10,48.259997999999996
2014-03-11,49.25
2014-03-12,49.220001
2014-03-13,49.119999
2014-03-14,49.259997999999996
2014-03-17,48.490002000000004
2014-03-18,48.549999
2014-03-19,47.549999
2014-03-20,47.41
2014-03-21,48.0
2014-03-24,47.599998
2014-03-25,47.91
2014-03-26,47.549999
2014-03-27,47.599998
2014-03-28,48.0
2014-03-31,48.509997999999996
2014-04-01,49.450001
2014-04-02,48.919998
2014-04-03,48.380001
2014-04-04,48.25
2014-04-07,48.0
2014-04-08,48.02
2014-04-09,48.240002000000004
2014-04-10,48.16
2014-04-11,47.669998
2014-04-14,48.52
2014-04-15,49.259997999999996
2014-04-16,49.790001000000004
2014-04-17,49.970001
2014-04-21,50.27
2014-04-22,50.66
2014-04-23,50.439999
2014-04-24,50.82
2014-04-25,50.5
2014-04-28,50.93
2014-04-29,51.459998999999996
2014-04-30,52.330002
2014-05-01,52.110001000000004
2014-05-02,52.139998999999996
2014-05-05,51.689999
2014-05-06,51.450001
2014-05-07,51.970001
2014-05-08,51.43
2014-05-09,51.560001
2014-05-12,52.049999
2014-05-13,51.330002
2014-05-14,51.189999
2014-05-15,51.240002000000004
2014-05-16,51.869999
2014-05-19,52.130001
2014-05-20,52.009997999999996
2014-05-21,51.82
2014-05-22,51.619999
2014-05-23,51.959998999999996
2014-05-27,52.709998999999996
2014-05-28,52.259997999999996
2014-05-29,52.310001
2014-05-30,52.349998
2014-06-02,52.5
2014-06-03,52.369999
2014-06-04,52.68
2014-06-05,54.119999
2014-06-06,53.630001
2014-06-09,53.610001000000004
2014-06-10,53.48
2014-06-11,53.189999
2014-06-12,52.82
2014-06-13,53.139998999999996
2014-06-16,52.490002000000004
2014-06-17,52.869999
2014-06-18,53.310001
2014-06-19,54.279999
2014-06-20,54.169998
2014-06-23,53.5
2014-06-24,53.380001
2014-06-25,53.189999
2014-06-26,53.220001
2014-06-27,53.349998
2014-06-30,53.25
2014-07-01,53.450001
2014-07-02,53.439999
2014-07-03,53.139998999999996
2014-07-07,53.060001
2014-07-08,53.029999
2014-07-09,52.970001
2014-07-10,53.02
2014-07-11,53.0
2014-07-14,53.540001000000004
2014-07-15,53.27
2014-07-16,53.18
2014-07-17,52.869999
2014-07-18,53.75
2014-07-21,53.27
2014-07-22,53.490002000000004
2014-07-23,53.549999
2014-07-24,53.610001000000004
2014-07-25,53.009997999999996
2014-07-28,53.220001
2014-07-29,52.939999
2014-07-30,53.040001000000004
2014-07-31,51.73
2014-08-01,51.990002000000004
2014-08-04,52.049999
2014-08-05,51.75
2014-08-06,52.02
2014-08-07,52.16
2014-08-08,52.66
2014-08-11,53.189999
2014-08-12,53.32
2014-08-13,53.900002
2014-08-14,53.939999
2014-08-15,53.849998
2014-08-18,54.349998
2014-08-19,54.43
2014-08-20,54.59
2014-08-21,54.07
2014-08-22,53.419998
2014-08-25,52.639998999999996
2014-08-26,52.720001
2014-08-27,52.740002000000004
2014-08-28,52.720001
2014-08-29,52.700001
2014-09-02,53.369999
2014-09-03,53.830002
2014-09-04,53.709998999999996
2014-09-05,54.32
2014-09-08,54.310001
2014-09-09,53.959998999999996
2014-09-10,53.169998
2014-09-11,52.599998
2014-09-12,50.700001
2014-09-15,50.299999
2014-09-16,51.200001
2014-09-17,51.75
2014-09-18,51.48
2014-09-19,51.450001
2014-09-22,51.080002
2014-09-23,50.939999
2014-09-24,50.869999
2014-09-25,50.650002
2014-09-26,51.540001000000004
2014-09-29,51.77
2014-09-30,51.57
2014-10-01,51.419998
2014-10-02,51.689999
2014-10-03,51.700001
2014-10-06,52.02
2014-10-07,51.580002
2014-10-08,52.82
2014-10-09,53.18
2014-10-10,53.389998999999996
2014-10-13,53.599998
2014-10-14,55.119999
2014-10-15,54.939999
2014-10-16,55.220001
2014-10-17,54.82
2014-10-20,55.470001
2014-10-21,56.25
2014-10-22,56.290001000000004
2014-10-23,56.610001000000004
2014-10-24,56.200001
2014-10-27,56.740002000000004
2014-10-28,56.970001
2014-10-29,56.68
2014-10-30,56.84
2014-10-31,58.16
2014-11-03,58.82
2014-11-04,58.490002000000004
2014-11-05,58.549999
2014-11-06,58.279999
2014-11-07,58.220001
2014-11-10,58.650002
2014-11-11,58.400002
2014-11-12,57.900002
2014-11-13,58.459998999999996
2014-11-14,57.810001
2014-11-17,57.790001000000004
2014-11-18,58.240002000000004
2014-11-19,57.200001
2014-11-20,57.060001
2014-11-21,57.889998999999996
2014-11-24,58.169998
2014-11-25,58.630001
2014-11-26,59.290001000000004
2014-11-28,59.27
2014-12-01,59.09
2014-12-02,59.560001
2014-12-03,60.119999
2014-12-04,60.119999
2014-12-05,59.439999
2014-12-08,59.650002
2014-12-09,59.939999
2014-12-10,59.380001
2014-12-11,58.959998999999996
2014-12-12,58.279999
2014-12-15,57.450001
2014-12-16,57.299999
2014-12-17,58.630001
2014-12-18,58.950001
2014-12-19,58.860001000000004
2014-12-22,59.779999
2014-12-23,59.439999
2014-12-24,59.25
2014-12-26,59.349998
2014-12-29,59.900002
2014-12-30,59.830002
2014-12-31,58.639998999999996
2015-01-02,58.939999
2015-01-05,60.240002000000004
2015-01-06,61.549999
2015-01-07,62.439999
2015-01-08,63.380001
2015-01-09,63.139998999999996
2015-01-12,64.040001
2015-01-13,64.110001
2015-01-14,64.779999
2015-01-15,65.41999799999999
2015-01-16,66.699997
2015-01-20,66.279999
2015-01-21,66.139999
2015-01-22,66.949997
2015-01-23,66.5
2015-01-26,66.730003
2015-01-27,66.860001
2015-01-28,67.230003
2015-01-29,67.389999
2015-01-30,66.0
2015-02-02,66.150002
2015-02-03,66.66999799999999
2015-02-04,66.66999799999999
2015-02-05,67.970001
2015-02-06,66.16999799999999
2015-02-09,65.449997
2015-02-10,65.220001
2015-02-11,64.889999
2015-02-12,65.650002
2015-02-13,65.33000200000001
2015-02-17,64.699997
2015-02-18,65.449997
2015-02-19,63.759997999999996
2015-02-20,65.57
2015-02-23,66.07
2015-02-24,65.360001
2015-02-25,66.339996
2015-02-26,65.449997
2015-02-27,65.779999
2015-03-02,66.489998
2015-03-03,66.230003
2015-03-04,65.309998
2015-03-05,65.849998
2015-03-06,64.220001
2015-03-09,64.33000200000001
2015-03-10,63.950001
2015-03-11,64.010002
2015-03-12,64.91999799999999
2015-03-13,64.68
2015-03-16,65.059998
2015-03-17,65.110001
2015-03-18,66.550003
2015-03-19,66.93
2015-03-20,69.220001
2015-03-23,69.300003
2015-03-24,68.41999799999999
2015-03-25,67.139999
2015-03-26,67.25
2015-03-27,66.980003
2015-03-30,68.260002
2015-03-31,67.57
2015-04-01,67.339996
2015-04-02,67.870003
2015-04-06,68.400002
2015-04-07,67.730003
2015-04-08,68.209999
2015-04-09,66.910004
2015-04-10,67.08000200000001
2015-04-13,66.889999
2015-04-14,66.970001
2015-04-15,66.110001
2015-04-16,66.209999
2015-04-17,65.82
2015-04-20,66.220001
2015-04-21,66.879997
2015-04-22,66.970001
2015-04-23,67.33000200000001
2015-04-24,67.610001
2015-04-27,66.790001
2015-04-28,66.849998
2015-04-29,65.089996
2015-04-30,65.93
2015-05-01,66.529999
2015-05-04,66.720001
2015-05-05,65.660004
2015-05-06,65.57
2015-05-07,66.989998
2015-05-08,68.510002
2015-05-11,68.050003
2015-05-12,68.910004
2015-05-13,68.550003
2015-05-14,70.57
2015-05-15,72.220001
2015-05-18,71.620003
2015-05-19,71.139999
2015-05-20,71.010002
2015-05-21,70.459999
2015-05-22,70.779999
2015-05-26,70.610001
2015-05-27,70.959999
2015-05-28,70.639999
2015-05-29,70.029999
2015-06-01,70.309998
2015-06-02,69.16999799999999
2015-06-03,68.199997
2015-06-04,67.620003
2015-06-05,66.589996
2015-06-08,66.43
2015-06-09,65.83000200000001
2015-06-10,66.540001
2015-06-11,67.099998
2015-06-12,67.199997
2015-06-15,67.099998
2015-06-16,68.470001
2015-06-17,68.639999
2015-06-18,69.550003
2015-06-19,68.900002
2015-06-22,68.150002
2015-06-23,67.160004
2015-06-24,66.25
2015-06-25,65.410004
2015-06-26,65.639999
2015-06-29,65.040001
2015-06-30,65.220001
2015-07-01,66.83000200000001
2015-07-02,67.410004
2015-07-06,67.32
2015-07-07,68.540001
2015-07-08,68.809998
2015-07-09,68.900002
2015-07-10,69.58000200000001
2015-07-13,69.699997
2015-07-14,69.57
2015-07-15,69.57
2015-07-16,70.370003
2015-07-17,70.16999799999999
2015-07-20,70.779999
2015-07-21,70.279999
2015-07-22,70.910004
2015-07-23,70.849998
2015-07-24,70.980003
2015-07-27,71.16999799999999
2015-07-28,70.989998
2015-07-29,71.150002
2015-07-30,72.83000200000001
2015-07-31,73.519997
2015-08-03,74.41999799999999
2015-08-04,74.309998
2015-08-05,74.690002
2015-08-06,75.339996
2015-08-07,75.699997
2015-08-10,75.300003
2015-08-11,76.110001
2015-08-12,76.699997
2015-08-13,77.25
2015-08-14,78.449997
2015-08-17,78.699997
2015-08-18,78.529999
2015-08-19,78.449997
2015-08-20,77.879997
2015-08-21,76.529999
2015-08-24,72.220001
2015-08-25,70.029999
2015-08-26,72.110001
2015-08-27,73.839996
2015-08-28,74.129997
2015-08-31,73.480003
2015-09-01,72.489998
2015-09-02,73.57
2015-09-03,73.300003
2015-09-04,71.41999799999999
2015-09-08,73.08000200000001
2015-09-09,71.900002
2015-09-10,71.970001
2015-09-11,72.970001
2015-09-14,73.050003
2015-09-15,74.82
2015-09-16,74.029999
2015-09-17,75.260002
2015-09-18,75.480003
2015-09-21,76.599998
2015-09-22,75.620003
2015-09-23,76.349998
2015-09-24,75.610001
2015-09-25,76.269997
2015-09-28,75.470001
2015-09-29,76.610001
2015-09-30,77.160004
2015-10-01,76.410004
2015-10-02,76.870003
2015-10-05,78.230003
2015-10-06,76.720001
2015-10-07,76.290001
2015-10-08,77.349998
2015-10-09,77.099998
2015-10-12,78.07
2015-10-13,77.029999
2015-10-14,76.08000200000001
2015-10-15,77.239998
2015-10-16,77.309998
2015-10-19,79.540001
2015-10-20,80.699997
2015-10-21,80.790001
2015-10-22,81.379997
2015-10-23,80.779999
2015-10-26,80.730003
2015-10-27,81.349998
2015-10-28,80.75
2015-10-29,80.809998
2015-10-30,79.239998
2015-11-02,80.470001
2015-11-03,79.150002
2015-11-04,79.150002
2015-11-05,79.129997
2015-11-06,77.510002
2015-11-09,76.260002
2015-11-10,77.260002
2015-11-11,78.199997
2015-11-12,79.08000200000001
2015-11-13,78.870003
2015-11-16,79.370003
2015-11-17,81.32
2015-11-18,80.91999799999999
2015-11-19,80.970001
2015-11-20,82.940002
2015-11-23,82.779999
2015-11-24,82.43
2015-11-25,83.440002
2015-11-27,83.93
2015-11-30,83.75
2015-12-01,85.709999
2015-12-02,85.07
2015-12-03,84.360001
2015-12-04,85.790001
2015-12-07,86.25
2015-12-08,86.550003
2015-12-09,85.620003
2015-12-10,84.91999799999999
2015-12-11,85.269997
2015-12-14,86.199997
2015-12-15,87.0
2015-12-16,88.68
2015-12-17,88.379997
2015-12-18,87.660004
2015-12-21,89.089996
2015-12-22,89.029999
2015-12-23,88.209999
2015-12-24,88.230003
2015-12-28,89.059998
2015-12-29,90.220001
2015-12-30,89.459999
2015-12-31,88.209999
2016-01-04,87.82
2016-01-05,90.400002
2016-01-06,91.150002
2016-01-07,90.18
2016-01-08,89.910004
2016-01-11,90.809998
2016-01-12,90.510002
2016-01-13,89.550003
2016-01-14,87.220001
2016-01-15,86.029999
2016-01-19,88.5
2016-01-20,84.849998
2016-01-21,84.720001
2016-01-22,87.349998
2016-01-25,87.599998
2016-01-26,90.459999
2016-01-27,88.739998
2016-01-28,89.339996
2016-01-29,90.690002
2016-02-01,89.489998
2016-02-02,91.099998
2016-02-03,88.360001
2016-02-04,86.099998
2016-02-05,81.709999
2016-02-08,78.41999799999999
2016-02-09,79.279999
2016-02-10,79.860001
2016-02-11,80.879997
2016-02-12,81.389999
2016-02-16,82.980003
2016-02-17,84.93
2016-02-18,84.550003
2016-02-19,86.199997
2016-02-22,85.989998
2016-02-23,85.900002
2016-02-24,82.16999799999999
2016-02-25,84.540001
2016-02-26,83.110001
2016-02-29,82.150002
2016-03-01,84.239998
2016-03-02,86.290001
2016-03-03,84.83000200000001
2016-03-04,83.980003
2016-03-07,83.599998
2016-03-08,83.449997
2016-03-09,84.949997
2016-03-10,85.160004
2016-03-11,87.08000200000001
2016-03-14,87.279999
2016-03-15,88.25
2016-03-16,89.970001
2016-03-17,91.269997
2016-03-18,89.610001
2016-03-21,88.510002
2016-03-22,88.639999
2016-03-23,89.370003
2016-03-24,90.08000200000001
2016-03-28,91.129997
2016-03-29,92.980003
2016-03-30,92.510002
2016-03-31,93.459999
2016-04-01,93.510002
2016-04-04,93.489998
2016-04-05,92.629997
2016-04-06,93.480003
2016-04-07,92.699997
2016-04-08,93.58000200000001
2016-04-11,91.949997
2016-04-12,92.129997
2016-04-13,91.489998
2016-04-14,89.260002
2016-04-15,90.190002
2016-04-18,90.559998
2016-04-19,88.050003
2016-04-20,87.529999
2016-04-21,85.389999
2016-04-22,86.0
2016-04-25,86.449997
2016-04-26,87.209999
2016-04-27,86.029999
2016-04-28,86.139999
2016-04-29,84.949997
2016-05-02,86.870003
2016-05-03,88.879997
2016-05-04,90.43
2016-05-05,90.730003
2016-05-06,92.43
2016-05-09,93.349998
2016-05-10,94.040001
2016-05-11,91.779999
2016-05-12,93.400002
2016-05-13,92.970001
2016-05-16,93.57
2016-05-17,92.08000200000001
2016-05-18,91.190002
2016-05-19,89.75
2016-05-20,91.029999
2016-05-23,91.150002
2016-05-24,91.970001
2016-05-25,92.260002
2016-05-26,92.639999
2016-05-27,92.93
2016-05-31,92.970001
2016-06-01,93.0
2016-06-02,93.410004
2016-06-03,93.559998
2016-06-06,91.910004
2016-06-07,91.970001
2016-06-08,91.0
2016-06-09,89.66999799999999
2016-06-10,88.610001
2016-06-13,87.66999799999999
2016-06-14,86.139999
2016-06-15,87.309998
2016-06-16,87.910004
2016-06-17,87.120003
2016-06-20,87.300003
2016-06-21,87.32
2016-06-22,87.470001
2016-06-23,87.040001
2016-06-24,86.870003
2016-06-27,90.309998
2016-06-28,91.480003
2016-06-29,91.360001
2016-06-30,92.540001
2016-07-01,90.650002
2016-07-05,93.25
2016-07-06,92.459999
2016-07-07,92.040001
2016-07-08,93.25
2016-07-11,93.66999799999999
2016-07-12,93.489998
2016-07-13,94.379997
2016-07-14,94.110001
2016-07-15,92.709999
2016-07-18,92.370003
2016-07-19,92.239998
2016-07-20,92.839996
2016-07-21,92.889999
2016-07-22,93.620003
2016-07-25,91.860001
2016-07-26,90.400002
2016-07-27,89.900002
2016-07-28,85.980003
2016-07-29,86.019997
2016-08-01,86.57
2016-08-02,85.16999799999999
2016-08-03,83.050003
2016-08-04,81.989998
2016-08-05,82.480003
2016-08-08,82.290001
2016-08-09,82.900002
2016-08-10,83.760002
2016-08-11,83.550003
2016-08-12,83.440002
2016-08-15,83.110001
2016-08-16,82.559998
2016-08-17,82.58000200000001
2016-08-18,81.769997
2016-08-19,80.790001
2016-08-22,81.349998
2016-08-23,81.18
2016-08-24,80.57
2016-08-25,80.989998
2016-08-26,79.879997
2016-08-29,80.58000200000001
2016-08-30,80.400002
2016-08-31,80.550003
2016-09-01,81.010002
2016-09-02,81.860001
2016-09-06,82.07
2016-09-07,82.660004
2016-09-08,81.870003
2016-09-09,79.91999799999999
2016-09-12,78.529999
2016-09-13,76.16999799999999
2016-09-14,77.129997
2016-09-15,77.760002
2016-09-16,77.199997
2016-09-19,77.559998
2016-09-20,77.32
2016-09-21,77.650002
2016-09-22,79.43
2016-09-23,80.019997
2016-09-26,81.379997
2016-09-27,80.879997
2016-09-28,81.610001
2016-09-29,80.91999799999999
2016-09-30,79.410004
2016-10-03,77.660004
2016-10-04,76.690002
2016-10-05,74.129997
2016-10-06,74.110001
2016-10-07,75.470001
2016-10-10,75.599998
2016-10-11,74.91999799999999
2016-10-12,75.760002
2016-10-13,76.08000200000001
2016-10-14,75.93
2016-10-17,76.290001
2016-10-18,76.190002
2016-10-19,76.290001
2016-10-20,76.269997
2016-10-21,74.82
2016-10-24,75.089996
2016-10-25,75.279999
2016-10-26,76.220001
2016-10-27,70.589996
2016-10-28,72.089996
2016-10-31,73.150002
2016-11-01,71.260002
2016-11-02,71.519997
2016-11-03,70.41999799999999
2016-11-04,71.660004
2016-11-07,74.089996
2016-11-08,75.379997
2016-11-09,75.989998
2016-11-10,73.440002
2016-11-11,73.760002
2016-11-14,74.849998
2016-11-15,73.389999
2016-11-16,71.870003
2016-11-17,70.510002
2016-11-18,70.610001
2016-11-21,68.779999
2016-11-22,69.809998
2016-11-23,69.639999
2016-11-25,70.08000200000001
2016-11-28,70.949997
2016-11-29,70.849998
2016-11-30,70.160004
2016-12-01,69.209999
2016-12-02,70.18
2016-12-05,70.43
2016-12-06,71.900002
2016-12-07,74.199997
2016-12-08,75.190002
2016-12-09,75.010002
2016-12-12,74.739998
2016-12-13,74.139999
2016-12-14,73.410004
2016-12-15,72.379997
2016-12-16,74.199997
2016-12-19,74.940002
2016-12-20,74.300003
2016-12-21,73.58000200000001
2016-12-22,74.360001
2016-12-23,74.760002
2016-12-27,75.379997
2016-12-28,74.339996
2016-12-29,75.589996
2016-12-30,77.239998
2017-01-03,77.050003
2017-01-04,77.459999
2017-01-05,78.470001
2017-01-06,79.199997
2017-01-09,78.260002
2017-01-10,76.629997
2017-01-11,74.650002
2017-01-12,73.809998
2017-01-13,72.650002
2017-01-17,73.040001
2017-01-18,73.16999799999999
2017-01-19,73.099998
2017-01-20,73.41999799999999
2017-01-23,75.0
2017-01-24,75.139999
2017-01-25,73.769997
2017-01-26,73.980003
2017-01-27,73.199997
2017-01-30,72.300003
2017-01-31,72.050003
2017-02-01,71.639999
2017-02-02,72.459999
2017-02-03,73.010002
2017-02-06,73.209999
2017-02-07,73.720001
2017-02-08,74.190002
2017-02-09,74.510002
2017-02-10,75.0
2017-02-13,74.849998
2017-02-14,73.5
2017-02-15,73.540001
2017-02-16,74.870003
2017-02-17,77.25
2017-02-21,78.370003
2017-02-22,77.91999799999999
2017-02-23,79.139999
2017-02-24,79.489998
2017-02-27,79.510002
2017-02-28,79.190002
2017-03-01,79.82
2017-03-02,79.41999799999999
2017-03-03,79.08000200000001
2017-03-06,79.459999
2017-03-07,78.989998
2017-03-08,78.620003
2017-03-09,76.230003
2017-03-10,74.739998
2017-03-13,73.25
2017-03-14,74.129997
2017-03-15,75.5
2017-03-16,74.68
2017-03-17,75.360001
2017-03-20,75.370003
2017-03-21,75.309998
2017-03-22,75.470001
2017-03-23,75.5
2017-03-24,75.040001
2017-03-27,74.459999
2017-03-28,74.760002
2017-03-29,74.059998
2017-03-30,74.0
2017-03-31,74.389999
2017-04-03,75.540001
2017-04-04,76.139999
2017-04-05,77.379997
2017-04-06,77.690002
2017-04-07,78.07
2017-04-10,78.779999
2017-04-11,78.68
2017-04-12,77.93
2017-04-13,78.099998
2017-04-17,80.43
2017-04-18,80.800003
2017-04-19,80.470001
2017-04-20,80.620003
2017-04-21,80.470001
2017-04-24,78.940002
2017-04-25,78.58000200000001
2017-04-26,78.970001
2017-04-27,76.050003
2017-04-28,75.529999
2017-05-01,75.43
2017-05-02,73.540001
2017-05-03,72.83000200000001
2017-05-04,73.309998
2017-05-05,73.389999
2017-05-08,73.209999
2017-05-09,73.139999
2017-05-10,73.150002
2017-05-11,72.510002
2017-05-12,72.41999799999999
2017-05-15,73.25
2017-05-16,71.790001
2017-05-17,75.269997
2017-05-18,75.900002
2017-05-19,76.489998
2017-05-22,77.540001
2017-05-23,77.879997
2017-05-24,78.690002
2017-05-25,79.040001
2017-05-26,78.0
2017-05-30,77.16999799999999
2017-05-31,77.470001
2017-06-01,75.769997
2017-06-02,76.459999
2017-06-05,75.68
2017-06-06,74.480003
2017-06-07,75.83000200000001
2017-06-08,75.16999799999999
2017-06-09,74.519997
2017-06-12,75.449997
2017-06-13,75.199997
2017-06-14,75.400002
2017-06-15,76.790001
2017-06-16,78.5
2017-06-19,77.91999799999999
2017-06-20,78.290001
2017-06-21,78.089996
2017-06-22,77.309998
2017-06-23,78.75
2017-06-26,78.760002
2017-06-27,78.309998
2017-06-28,77.949997
2017-06-29,77.529999
2017-06-30,78.0
2017-07-03,78.489998
2017-07-05,77.389999
2017-07-06,75.910004
2017-07-07,76.529999
2017-07-10,74.760002
2017-07-11,74.129997
2017-07-12,75.43
2017-07-13,75.57
2017-07-14,76.68
2017-07-17,77.400002
2017-07-18,77.480003
2017-07-19,78.790001
2017-07-20,78.230003
2017-07-21,78.970001
2017-07-24,78.639999
2017-07-25,79.480003
2017-07-26,80.300003
2017-07-27,76.5
2017-07-28,77.91999799999999
2017-07-31,79.5
2017-08-01,79.290001
2017-08-02,79.260002
2017-08-03,77.220001
2017-08-04,77.75
2017-08-07,77.870003
2017-08-08,77.0
2017-08-09,76.589996
2017-08-10,76.230003
2017-08-11,76.309998
2017-08-14,76.870003
2017-08-15,76.599998
2017-08-16,75.870003
2017-08-17,76.190002
2017-08-18,74.739998
2017-08-21,75.519997
2017-08-22,75.82
2017-08-23,77.660004
2017-08-24,77.529999
2017-08-25,76.900002
2017-08-28,77.269997
2017-08-29,78.08000200000001
2017-08-30,77.589996
2017-08-31,77.629997
2017-09-01,77.779999
2017-09-05,78.400002
2017-09-06,79.389999
2017-09-07,81.239998
2017-09-08,82.25
2017-09-11,79.730003
2017-09-12,77.470001
2017-09-13,77.68
2017-09-14,78.370003
2017-09-15,79.07
2017-09-18,79.400002
2017-09-19,79.440002
2017-09-20,79.459999
2017-09-21,79.339996
2017-09-22,78.889999
2017-09-25,79.690002
2017-09-26,79.370003
2017-09-27,78.040001
2017-09-28,79.08000200000001
2017-09-29,79.91999799999999
2017-10-02,79.599998
2017-10-03,79.019997
2017-10-04,79.599998
2017-10-05,80.459999
2017-10-06,80.379997
2017-10-09,80.019997
2017-10-10,80.199997
2017-10-11,80.57
2017-10-12,81.610001
2017-10-13,82.709999
2017-10-16,81.870003
2017-10-17,82.190002
2017-10-18,81.91999799999999
2017-10-19,81.699997
2017-10-20,81.769997
2017-10-23,81.870003
2017-10-24,80.410004
2017-10-25,80.650002
2017-10-26,78.699997
2017-10-27,80.300003
2017-10-30,81.089996
2017-10-31,81.589996
2017-11-01,81.599998
2017-11-02,83.120003
2017-11-03,85.040001
2017-11-06,86.019997
2017-11-07,85.68
2017-11-08,86.010002
2017-11-09,85.449997
2017-11-10,86.0
2017-11-13,86.870003
2017-11-14,86.339996
2017-11-15,85.66999799999999
2017-11-16,87.199997
2017-11-17,87.199997
2017-11-20,87.349998
2017-11-21,87.660004
2017-11-22,87.41999799999999
2017-11-24,87.379997
2017-11-27,87.400002
2017-11-28,85.209999
2017-11-29,85.059998
2017-11-30,85.360001
2017-12-01,85.199997
2017-12-04,84.849998
2017-12-05,84.870003
2017-12-06,85.440002
2017-12-07,85.25
2017-12-08,86.279999
2017-12-11,87.82
2017-12-12,87.860001
2017-12-13,87.599998
2017-12-14,86.599998
2017-12-15,87.559998
2017-12-18,87.58000200000001
2017-12-19,86.199997
2017-12-20,85.660004
2017-12-21,85.16999799999999
2017-12-22,86.120003
2017-12-26,86.800003
2017-12-27,87.410004
2017-12-28,87.760002
2017-12-29,87.449997
2018-01-02,85.68
2018-01-03,85.860001
2018-01-04,84.300003
2018-01-05,83.900002
2018-01-08,85.16999799999999
2018-01-09,83.110001
2018-01-10,82.360001
2018-01-11,82.25
2018-01-12,82.25
2018-01-16,82.709999
2018-01-17,83.459999
2018-01-18,82.699997
2018-01-19,83.639999
2018-01-22,85.150002
2018-01-23,86.720001
2018-01-24,85.540001
2018-01-25,85.0
2018-01-26,84.209999
2018-01-29,82.790001
2018-01-30,82.910004
2018-01-31,83.480003
2018-02-01,82.059998
2018-02-02,81.839996
2018-02-05,79.870003
2018-02-06,79.730003
2018-02-07,80.41999799999999
2018-02-08,77.559998
2018-02-09,80.389999
2018-02-12,80.800003
2018-02-13,82.58000200000001
2018-02-14,81.139999
2018-02-15,82.510002
2018-02-16,82.199997
2018-02-20,80.75
2018-02-21,81.5
2018-02-22,84.43
2018-02-23,86.599998
2018-02-26,86.660004
2018-02-27,84.879997
2018-02-28,85.050003
2018-03-01,85.860001
2018-03-02,85.050003
2018-03-05,86.220001
2018-03-06,86.25
2018-03-07,86.190002
2018-03-08,87.050003
2018-03-09,88.190002
2018-03-12,87.559998
2018-03-13,87.910004
2018-03-14,86.160004
2018-03-15,86.230003
2018-03-16,85.980003
2018-03-19,85.099998
2018-03-20,85.519997
2018-03-21,85.190002
2018-03-22,84.309998
2018-03-23,82.980003
2018-03-26,84.360001
2018-03-27,85.550003
2018-03-28,87.360001
2018-03-29,87.360001
2018-04-02,85.760002
2018-04-03,86.459999
2018-04-04,87.699997
2018-04-05,87.779999
2018-04-06,86.82
2018-04-09,86.870003
2018-04-10,87.58000200000001
2018-04-11,87.480003
2018-04-12,85.489998
2018-04-13,87.08000200000001
2018-04-16,87.349998
2018-04-17,89.129997
2018-04-18,89.559998
2018-04-19,87.400002
2018-04-20,86.089996
2018-04-23,85.910004
2018-04-24,86.699997
2018-04-25,86.279999
2018-04-26,88.470001
2018-04-27,89.769997
2018-04-30,89.589996
2018-05-01,90.410004
2018-05-02,89.559998
2018-05-03,91.739998
2018-05-04,92.190002
2018-05-07,93.440002
2018-05-08,93.529999
2018-05-09,94.309998
2018-05-10,95.160004
2018-05-11,95.25
2018-05-14,94.339996
2018-05-15,92.519997
2018-05-16,92.190002
2018-05-17,92.019997
2018-05-18,91.980003
2018-05-21,92.980003
2018-05-22,92.58000200000001
2018-05-23,93.739998
2018-05-24,95.099998
2018-05-25,95.150002
2018-05-29,95.650002
2018-05-30,96.940002
2018-05-31,96.25
2018-06-01,96.610001
2018-06-04,98.83000200000001
2018-06-05,97.66999799999999
2018-06-06,97.489998
2018-06-07,97.730003
2018-06-08,98.019997
2018-06-11,97.860001
2018-06-12,98.43
2018-06-13,96.959999
2018-06-14,97.529999
2018-06-15,96.709999
2018-06-18,97.18
2018-06-19,97.339996
2018-06-20,98.199997
2018-06-21,99.690002
2018-06-22,99.269997
2018-06-25,100.010002
2018-06-26,100.959999
2018-06-27,99.650002
2018-06-28,100.099998
2018-06-29,99.809998
2018-07-02,98.849998
2018-07-03,99.279999
2018-07-05,100.66999799999999
2018-07-06,100.760002
2018-07-09,99.309998
2018-07-10,99.230003
2018-07-11,98.889999
2018-07-12,98.660004
2018-07-13,96.809998
2018-07-16,96.709999
2018-07-17,94.68
2018-07-18,94.389999
2018-07-19,95.120003
2018-07-20,94.57
2018-07-23,93.980003
2018-07-24,93.610001
2018-07-25,94.25
2018-07-26,94.699997
2018-07-27,92.900002
2018-07-30,93.510002
2018-07-31,93.970001
2018-08-01,92.629997
2018-08-02,90.949997
2018-08-03,92.199997
2018-08-06,93.41999799999999
2018-08-07,93.650002
2018-08-08,93.58000200000001
2018-08-09,93.300003
2018-08-10,92.900002
2018-08-13,92.800003
2018-08-14,92.559998
2018-08-15,92.949997
2018-08-16,94.269997
2018-08-17,95.18
2018-08-20,94.889999
2018-08-21,93.650002
2018-08-22,91.66999799999999
2018-08-23,91.510002
2018-08-24,92.529999
2018-08-27,91.639999
2018-08-28,92.370003
2018-08-29,92.050003
2018-08-30,91.839996
2018-08-31,92.209999
2018-09-04,91.900002
2018-09-05,92.379997
2018-09-06,92.709999
2018-09-07,90.129997
2018-09-10,90.910004
2018-09-11,90.349998
2018-09-12,90.370003
2018-09-13,90.029999
2018-09-14,88.410004
2018-09-17,89.32
2018-09-18,87.91999799999999
2018-09-19,86.839996
