Date,SPGI
1982-04-21,3.0625
1982-04-22,3.1875
1982-04-23,3.25
1982-04-26,3.28125
1982-04-27,3.265625
1982-04-28,3.25
1982-04-29,3.21875
1982-04-30,3.210938
1982-05-03,3.21875
1982-05-04,3.296875
1982-05-05,3.2890629999999996
1982-05-06,3.257813
1982-05-07,3.328125
1982-05-10,3.3359379999999996
1982-05-11,3.375
1982-05-12,3.40625
1982-05-13,3.375
1982-05-14,3.40625
1982-05-17,3.3671879999999996
1982-05-18,3.3359379999999996
1982-05-19,3.3671879999999996
1982-05-20,3.40625
1982-05-21,3.4453129999999996
1982-05-24,3.4375
1982-05-25,3.3828129999999996
1982-05-26,3.328125
1982-05-27,3.273438
1982-05-28,3.28125
1982-06-01,3.25
1982-06-02,3.210938
1982-06-03,3.164063
1982-06-04,3.179688
1982-06-07,3.171875
1982-06-08,3.148438
1982-06-09,3.078125
1982-06-10,3.09375
1982-06-11,3.171875
1982-06-14,3.132813
1982-06-15,3.125
1982-06-16,3.132813
1982-06-17,3.132813
1982-06-18,3.125
1982-06-21,3.125
1982-06-22,3.109375
1982-06-23,3.1875
1982-06-24,3.28125
1982-06-25,3.226563
1982-06-28,3.226563
1982-06-29,3.171875
1982-06-30,3.1875
1982-07-01,3.15625
1982-07-02,3.039063
1982-07-06,3.046875
1982-07-07,3.03125
1982-07-08,2.9375
1982-07-09,3.007813
1982-07-12,3.171875
1982-07-13,3.203125
1982-07-14,3.117188
1982-07-15,3.21875
1982-07-16,3.171875
1982-07-19,3.171875
1982-07-20,3.171875
1982-07-21,3.179688
1982-07-22,3.195313
1982-07-23,3.1875
1982-07-26,3.1875
1982-07-27,3.148438
1982-07-28,3.140625
1982-07-29,3.132813
1982-07-30,3.140625
1982-08-02,3.117188
1982-08-03,3.023438
1982-08-04,2.945313
1982-08-05,2.96875
1982-08-06,3.054688
1982-08-09,2.953125
1982-08-10,2.9375
1982-08-11,2.9375
1982-08-12,2.953125
1982-08-13,2.9375
1982-08-16,2.835938
1982-08-17,2.898438
1982-08-18,3.015625
1982-08-19,3.125
1982-08-20,3.171875
1982-08-23,3.21875
1982-08-24,3.203125
1982-08-25,3.210938
1982-08-26,3.34375
1982-08-27,3.3125
1982-08-30,3.242188
1982-08-31,3.257813
1982-09-01,3.28125
1982-09-02,3.4375
1982-09-03,3.5859379999999996
1982-09-07,3.5625
1982-09-08,3.578125
1982-09-09,3.6171879999999996
1982-09-10,3.578125
1982-09-13,3.5625
1982-09-14,3.6328129999999996
1982-09-15,3.71875
1982-09-16,3.75
1982-09-17,3.640625
1982-09-20,3.6015629999999996
1982-09-21,3.75
1982-09-22,3.828125
1982-09-23,3.7734379999999996
1982-09-24,3.734375
1982-09-27,3.65625
1982-09-28,3.6796879999999996
1982-09-29,3.6875
1982-09-30,3.6796879999999996
1982-10-01,3.65625
1982-10-04,3.625
1982-10-05,3.6484379999999996
1982-10-06,3.6875
1982-10-07,3.890625
1982-10-08,4.0625
1982-10-11,4.21875
1982-10-12,4.085938
1982-10-13,4.078125
1982-10-14,4.039063
1982-10-15,4.007813
1982-10-18,4.03125
1982-10-19,4.0
1982-10-20,4.09375
1982-10-21,4.15625
1982-10-22,4.125
1982-10-25,4.046875
1982-10-26,4.015625
1982-10-27,4.039063
1982-10-28,4.101563
1982-10-29,4.09375
1982-11-01,4.085938
1982-11-02,4.101563
1982-11-03,4.242188
1982-11-04,4.492188
1982-11-05,4.484375
1982-11-08,4.40625
1982-11-09,4.484375
1982-11-10,4.5
1982-11-11,4.4375
1982-11-12,4.390625
1982-11-15,4.367188
1982-11-16,4.34375
1982-11-17,4.390625
1982-11-18,4.367188
1982-11-19,4.28125
1982-11-22,4.25
1982-11-23,4.273438
1982-11-24,4.289063
1982-11-26,4.398438
1982-11-29,4.640625
1982-11-30,4.703125
1982-12-01,4.90625
1982-12-02,4.75
1982-12-03,4.757813
1982-12-06,4.84375
1982-12-07,5.0
1982-12-08,5.03125
1982-12-09,5.007813
1982-12-10,4.984375
1982-12-13,4.96875
1982-12-14,4.789063
1982-12-15,4.65625
1982-12-16,4.53125
1982-12-17,4.609375
1982-12-20,4.53125
1982-12-21,4.625
1982-12-22,4.757813
1982-12-23,4.703125
1982-12-27,4.703125
1982-12-28,4.671875
1982-12-29,4.671875
1982-12-30,4.703125
1982-12-31,4.703125
1983-01-03,4.59375
1983-01-04,4.515625
1983-01-05,4.46875
1983-01-06,4.625
1983-01-07,4.65625
1983-01-10,4.71875
1983-01-11,4.765625
1983-01-12,4.71875
1983-01-13,4.65625
1983-01-14,4.6875
1983-01-17,4.625
1983-01-18,4.546875
1983-01-19,4.578125
1983-01-20,4.65625
1983-01-21,4.5625
1983-01-24,4.421875
1983-01-25,4.421875
1983-01-26,4.484375
1983-01-27,4.546875
1983-01-28,4.59375
1983-01-31,4.6875
1983-02-01,4.75
1983-02-02,4.671875
1983-02-03,4.703125
1983-02-04,4.6875
1983-02-07,4.6875
1983-02-08,4.6875
1983-02-09,4.65625
1983-02-10,4.734375
1983-02-11,4.695313
1983-02-14,4.710938
1983-02-15,4.625
1983-02-16,4.6875
1983-02-17,4.765625
1983-02-18,5.023438
1983-02-22,4.953125
1983-02-23,4.9375
1983-02-24,5.023438
1983-02-25,5.03125
1983-02-28,5.078125
1983-03-01,5.28125
1983-03-02,5.421875
1983-03-03,5.625
1983-03-04,5.625
1983-03-07,5.5
1983-03-08,5.5
1983-03-09,5.578125
1983-03-10,5.59375
1983-03-11,5.484375
1983-03-14,5.40625
1983-03-15,5.34375
1983-03-16,5.40625
1983-03-17,5.5
1983-03-18,5.5
1983-03-21,5.671875
1983-03-22,5.75
1983-03-23,5.9375
1983-03-24,5.875
1983-03-25,5.84375
1983-03-28,5.734375
1983-03-29,5.828125
1983-03-30,5.875
1983-03-31,5.828125
1983-04-04,5.8125
1983-04-05,5.734375
1983-04-06,5.453125
1983-04-07,5.5
1983-04-08,5.46875
1983-04-11,5.46875
1983-04-12,5.5
1983-04-13,5.75
1983-04-14,5.890625
1983-04-15,5.96875
1983-04-18,5.90625
1983-04-19,5.90625
1983-04-20,5.953125
1983-04-21,6.03125
1983-04-22,6.1875
1983-04-25,6.109375
1983-04-26,6.015625
1983-04-27,6.0
1983-04-28,6.125
1983-04-29,6.109375
1983-05-02,6.03125
1983-05-03,5.78125
1983-05-04,5.671875
1983-05-05,5.75
1983-05-06,5.75
1983-05-09,5.75
1983-05-10,5.828125
1983-05-11,5.84375
1983-05-12,5.796875
1983-05-13,5.820313
1983-05-16,5.796875
1983-05-17,5.75
1983-05-18,5.75
1983-05-19,5.6875
1983-05-20,5.65625
1983-05-23,5.65625
1983-05-24,5.75
1983-05-25,5.664063
1983-05-26,5.703125
1983-05-27,5.6875
1983-05-31,5.695313
1983-06-01,5.609375
1983-06-02,5.40625
1983-06-03,5.625
1983-06-06,5.8125
1983-06-07,5.796875
1983-06-08,5.625
1983-06-09,5.703125
1983-06-10,5.96875
1983-06-13,6.21875
1983-06-14,6.46875
1983-06-15,6.375
1983-06-16,6.5625
1983-06-17,6.59375
1983-06-20,6.375
1983-06-21,6.5
1983-06-22,6.484375
1983-06-23,6.4375
1983-06-24,6.40625
1983-06-27,6.21875
1983-06-28,6.1875
1983-06-29,6.1875
1983-06-30,6.015625
1983-07-01,6.0
1983-07-05,5.9375
1983-07-06,6.0
1983-07-07,5.859375
1983-07-08,5.765625
1983-07-11,5.875
1983-07-12,5.6875
1983-07-13,5.75
1983-07-14,5.65625
1983-07-15,5.5
1983-07-18,5.59375
1983-07-19,5.53125
1983-07-20,5.75
1983-07-21,5.921875
1983-07-22,6.0
1983-07-25,5.96875
1983-07-26,5.953125
1983-07-27,5.90625
1983-07-28,5.625
1983-07-29,5.5
1983-08-01,5.296875
1983-08-02,5.25
1983-08-03,5.140625
1983-08-04,5.125
1983-08-05,5.15625
1983-08-08,5.0
1983-08-09,5.015625
1983-08-10,5.234375
1983-08-11,5.140625
1983-08-12,5.25
1983-08-15,5.375
1983-08-16,5.390625
1983-08-17,5.265625
1983-08-18,5.1875
1983-08-19,5.125
1983-08-22,5.03125
1983-08-23,5.171875
1983-08-24,5.0625
1983-08-25,5.21875
1983-08-26,5.21875
1983-08-29,5.25
1983-08-30,5.34375
1983-08-31,5.53125
1983-09-01,5.390625
1983-09-02,5.53125
1983-09-06,6.125
1983-09-07,6.0
1983-09-08,5.984375
1983-09-09,5.828125
1983-09-12,5.59375
1983-09-13,5.5
1983-09-14,5.59375
1983-09-15,5.6875
1983-09-16,5.953125
1983-09-19,5.921875
1983-09-20,6.03125
1983-09-21,6.1875
1983-09-22,6.265625
1983-09-23,6.203125
1983-09-26,6.21875
1983-09-27,6.140625
1983-09-28,6.28125
1983-09-29,6.296875
1983-09-30,6.234375
1983-10-03,6.09375
1983-10-04,6.015625
1983-10-05,6.078125
1983-10-06,6.140625
1983-10-07,6.28125
1983-10-10,6.296875
1983-10-11,6.03125
1983-10-12,6.03125
1983-10-13,6.078125
1983-10-14,5.984375
1983-10-17,5.953125
1983-10-18,5.84375
1983-10-19,5.6875
1983-10-20,5.640625
1983-10-21,5.6875
1983-10-24,5.546875
1983-10-25,5.359375
1983-10-26,5.5
1983-10-27,5.53125
1983-10-28,5.5
1983-10-31,5.5
1983-11-01,5.421875
1983-11-02,5.484375
1983-11-03,5.375
1983-11-04,5.46875
1983-11-07,5.5625
1983-11-08,5.546875
1983-11-09,5.4375
1983-11-10,5.5
1983-11-11,5.5625
1983-11-14,5.609375
1983-11-15,5.703125
1983-11-16,5.828125
1983-11-17,5.84375
1983-11-18,5.875
1983-11-21,5.8125
1983-11-22,5.53125
1983-11-23,5.5
1983-11-25,5.421875
1983-11-28,5.453125
1983-11-29,5.4375
1983-11-30,5.5
1983-12-01,5.453125
1983-12-02,5.515625
1983-12-05,5.5625
1983-12-06,5.625
1983-12-07,5.65625
1983-12-08,5.5
1983-12-09,5.40625
1983-12-12,5.390625
1983-12-13,5.296875
1983-12-14,5.3125
1983-12-15,5.0625
1983-12-16,5.265625
1983-12-19,5.453125
1983-12-20,5.4375
1983-12-21,5.28125
1983-12-22,5.21875
1983-12-23,5.296875
1983-12-27,5.390625
1983-12-28,5.40625
1983-12-29,5.40625
1983-12-30,5.28125
1984-01-03,5.3125
1984-01-04,5.296875
1984-01-05,5.609375
1984-01-06,5.53125
1984-01-09,5.5
1984-01-10,5.4375
1984-01-11,5.375
1984-01-12,5.3125
1984-01-13,5.359375
1984-01-16,5.375
1984-01-17,5.375
1984-01-18,5.375
1984-01-19,5.125
1984-01-20,5.078125
1984-01-23,4.96875
1984-01-24,4.96875
1984-01-25,4.984375
1984-01-26,5.015625
1984-01-27,4.84375
1984-01-30,4.625
1984-01-31,4.96875
1984-02-01,4.828125
1984-02-02,4.765625
1984-02-03,4.640625
1984-02-06,4.75
1984-02-07,4.625
1984-02-08,4.3125
1984-02-09,4.609375
1984-02-10,4.5
1984-02-13,4.484375
1984-02-14,4.421875
1984-02-15,4.53125
1984-02-16,4.640625
1984-02-17,4.671875
1984-02-21,4.6875
1984-02-22,4.65625
1984-02-23,4.578125
1984-02-24,4.75
1984-02-27,4.84375
1984-02-28,4.8125
1984-02-29,4.90625
1984-03-01,4.84375
1984-03-02,4.890625
1984-03-05,4.890625
1984-03-06,4.625
1984-03-07,4.546875
1984-03-08,4.59375
1984-03-09,4.59375
1984-03-12,4.625
1984-03-13,4.703125
1984-03-14,4.796875
1984-03-15,4.78125
1984-03-16,4.90625
1984-03-19,4.796875
1984-03-20,4.703125
1984-03-21,4.640625
1984-03-22,4.53125
1984-03-23,4.296875
1984-03-26,4.421875
1984-03-27,4.375
1984-03-28,4.5
1984-03-29,4.609375
1984-03-30,4.65625
1984-04-02,4.734375
1984-04-03,4.75
1984-04-04,4.75
1984-04-05,4.5625
1984-04-06,4.703125
1984-04-09,4.671875
1984-04-10,4.59375
1984-04-11,4.671875
1984-04-12,4.703125
1984-04-13,4.859375
1984-04-16,4.921875
1984-04-17,4.9375
1984-04-18,5.078125
1984-04-19,5.078125
1984-04-23,4.96875
1984-04-24,5.03125
1984-04-25,4.9375
1984-04-26,5.0
1984-04-27,4.96875
1984-04-30,5.0
1984-05-01,4.953125
1984-05-02,5.046875
1984-05-03,5.078125
1984-05-04,5.046875
1984-05-07,5.125
1984-05-08,5.125
1984-05-09,5.28125
1984-05-10,5.21875
1984-05-11,5.015625
1984-05-14,4.96875
1984-05-15,4.953125
1984-05-16,4.9375
1984-05-17,4.921875
1984-05-18,4.84375
1984-05-21,4.828125
1984-05-22,4.96875
1984-05-23,4.8125
1984-05-24,4.6875
1984-05-25,4.625
1984-05-29,4.59375
1984-05-30,4.734375
1984-05-31,4.71875
1984-06-01,4.90625
1984-06-04,5.140625
1984-06-05,5.1875
1984-06-06,5.28125
1984-06-07,5.3125
1984-06-08,5.21875
1984-06-11,5.171875
1984-06-12,5.171875
1984-06-13,5.15625
1984-06-14,5.1875
1984-06-15,5.203125
1984-06-18,5.4375
1984-06-19,5.5
1984-06-20,5.59375
1984-06-21,5.5
1984-06-22,5.578125
1984-06-25,5.4375
1984-06-26,5.46875
1984-06-27,5.390625
1984-06-28,5.421875
1984-06-29,5.3125
1984-07-02,5.28125
1984-07-03,5.5625
1984-07-05,5.46875
1984-07-06,5.4375
1984-07-09,5.484375
1984-07-10,5.5
1984-07-11,5.5
1984-07-12,5.375
1984-07-13,5.359375
1984-07-16,5.375
1984-07-17,5.375
1984-07-18,5.296875
1984-07-19,5.1875
1984-07-20,5.046875
1984-07-23,4.90625
1984-07-24,5.03125
1984-07-25,5.0625
1984-07-26,5.078125
1984-07-27,5.140625
1984-07-30,5.28125
1984-07-31,5.5
1984-08-01,5.625
1984-08-02,5.875
1984-08-03,5.6875
1984-08-06,5.65625
1984-08-07,5.90625
1984-08-08,5.65625
1984-08-09,5.8125
1984-08-10,6.0
1984-08-13,5.96875
1984-08-14,5.90625
1984-08-15,5.75
1984-08-16,5.78125
1984-08-17,5.90625
1984-08-20,6.0
1984-08-21,5.96875
1984-08-22,5.875
1984-08-23,5.703125
1984-08-24,5.59375
1984-08-27,5.59375
1984-08-28,5.625
1984-08-29,5.640625
1984-08-30,5.765625
1984-08-31,5.796875
1984-09-04,5.71875
1984-09-05,5.765625
1984-09-06,5.828125
1984-09-07,5.859375
1984-09-10,5.921875
1984-09-11,5.859375
1984-09-12,5.828125
1984-09-13,5.875
1984-09-14,5.953125
1984-09-17,5.984375
1984-09-18,5.890625
1984-09-19,5.84375
1984-09-20,5.859375
1984-09-21,5.875
1984-09-24,5.703125
1984-09-25,5.671875
1984-09-26,5.71875
1984-09-27,5.640625
1984-09-28,5.609375
1984-10-01,5.34375
1984-10-02,5.40625
1984-10-03,5.34375
1984-10-04,5.546875
1984-10-05,5.484375
1984-10-08,5.25
1984-10-09,5.0625
1984-10-10,5.0
1984-10-11,5.0625
1984-10-12,5.234375
1984-10-15,5.21875
1984-10-16,5.125
1984-10-17,5.0
1984-10-18,5.234375
1984-10-19,5.234375
1984-10-22,5.234375
1984-10-23,5.265625
1984-10-24,5.171875
1984-10-25,5.234375
1984-10-26,5.09375
1984-10-29,5.046875
1984-10-30,5.09375
1984-10-31,5.109375
1984-11-01,5.15625
1984-11-02,5.203125
1984-11-05,5.234375
1984-11-06,5.1875
1984-11-07,5.15625
1984-11-08,5.125
1984-11-09,5.09375
1984-11-12,5.0625
1984-11-13,5.078125
1984-11-14,5.09375
1984-11-15,5.125
1984-11-16,5.15625
1984-11-19,5.15625
1984-11-20,5.171875
1984-11-21,5.09375
1984-11-23,5.25
1984-11-26,5.1875
1984-11-27,5.125
1984-11-28,5.125
1984-11-29,5.03125
1984-11-30,5.09375
1984-12-03,5.03125
1984-12-04,4.984375
1984-12-05,4.96875
1984-12-06,5.015625
1984-12-07,5.0
1984-12-10,5.0
1984-12-11,4.9375
1984-12-12,4.78125
1984-12-13,4.875
1984-12-14,4.921875
1984-12-17,4.90625
1984-12-18,5.015625
1984-12-19,5.015625
1984-12-20,5.0
1984-12-21,5.0
1984-12-24,5.203125
1984-12-26,5.28125
1984-12-27,5.171875
1984-12-28,5.203125
1984-12-31,5.34375
1985-01-02,5.15625
1985-01-03,5.203125
1985-01-04,5.203125
1985-01-07,5.203125
1985-01-08,5.203125
1985-01-09,5.28125
1985-01-10,5.3125
1985-01-11,5.390625
1985-01-14,5.625
1985-01-15,5.4375
1985-01-16,5.46875
1985-01-17,5.53125
1985-01-18,5.59375
1985-01-21,5.796875
1985-01-22,5.71875
1985-01-23,5.75
1985-01-24,5.671875
1985-01-25,5.59375
1985-01-28,5.53125
1985-01-29,5.546875
1985-01-30,5.640625
1985-01-31,5.625
1985-02-01,5.65625
1985-02-04,5.71875
1985-02-05,5.8125
1985-02-06,5.65625
1985-02-07,5.625
1985-02-08,5.671875
1985-02-11,5.625
1985-02-12,5.8125
1985-02-13,5.8125
1985-02-14,5.75
1985-02-15,5.578125
1985-02-19,5.578125
1985-02-20,5.5625
1985-02-21,5.5625
1985-02-22,5.546875
1985-02-25,5.484375
1985-02-26,5.53125
1985-02-27,5.625
1985-02-28,5.609375
1985-03-01,5.65625
1985-03-04,5.578125
1985-03-05,5.53125
1985-03-06,5.484375
1985-03-07,5.59375
1985-03-08,5.5
1985-03-11,5.3125
1985-03-12,5.3125
1985-03-13,5.125
1985-03-14,5.203125
1985-03-15,5.234375
1985-03-18,5.28125
1985-03-19,5.484375
1985-03-20,5.5625
1985-03-21,5.59375
1985-03-22,5.5
1985-03-25,5.46875
1985-03-26,5.5
1985-03-27,5.53125
1985-03-28,5.515625
1985-03-29,5.484375
1985-04-01,5.609375
1985-04-02,5.625
1985-04-03,5.609375
1985-04-04,5.5
1985-04-08,5.46875
1985-04-09,5.46875
1985-04-10,5.59375
1985-04-11,5.78125
1985-04-12,5.828125
1985-04-15,5.859375
1985-04-16,5.75
1985-04-17,5.8125
1985-04-18,5.6875
1985-04-19,5.796875
1985-04-22,5.828125
1985-04-23,5.90625
1985-04-24,5.734375
1985-04-25,5.875
1985-04-26,5.84375
1985-04-29,5.796875
1985-04-30,5.640625
1985-05-01,5.6875
1985-05-02,5.75
1985-05-03,5.921875
1985-05-06,5.9375
1985-05-07,5.921875
1985-05-08,5.890625
1985-05-09,5.890625
1985-05-10,5.953125
1985-05-13,6.0
1985-05-14,6.203125
1985-05-15,6.15625
1985-05-16,6.171875
1985-05-17,6.234375
1985-05-20,6.28125
1985-05-21,6.421875
1985-05-22,6.265625
1985-05-23,6.34375
1985-05-24,6.25
1985-05-28,6.21875
1985-05-29,6.203125
1985-05-30,6.140625
1985-05-31,6.28125
1985-06-03,6.3125
1985-06-04,6.296875
1985-06-05,6.34375
1985-06-06,6.46875
1985-06-07,6.4375
1985-06-10,6.46875
1985-06-11,6.46875
1985-06-12,6.5
1985-06-13,6.3125
1985-06-14,6.359375
1985-06-17,6.28125
1985-06-18,6.296875
1985-06-19,6.296875
1985-06-20,6.265625
1985-06-21,6.28125
1985-06-24,6.203125
1985-06-25,6.15625
1985-06-26,6.0625
1985-06-27,6.1875
1985-06-28,6.15625
1985-07-01,6.140625
1985-07-02,6.171875
1985-07-03,6.21875
1985-07-05,6.15625
1985-07-08,6.109375
1985-07-09,6.078125
1985-07-10,6.0625
1985-07-11,6.28125
1985-07-12,6.265625
1985-07-15,6.140625
1985-07-16,5.953125
1985-07-17,5.953125
1985-07-18,5.890625
1985-07-19,5.9375
1985-07-22,5.828125
1985-07-23,5.75
1985-07-24,5.734375
1985-07-25,5.75
1985-07-26,5.765625
1985-07-29,5.65625
1985-07-30,5.6875
1985-07-31,5.890625
1985-08-01,6.03125
1985-08-02,6.03125
1985-08-05,6.03125
1985-08-06,5.8125
1985-08-07,5.8125
1985-08-08,5.875
1985-08-09,5.84375
1985-08-12,5.765625
1985-08-13,5.84375
1985-08-14,5.84375
1985-08-15,5.703125
1985-08-16,5.671875
1985-08-19,5.6875
1985-08-20,5.71875
1985-08-21,5.71875
1985-08-22,5.640625
1985-08-23,5.453125
1985-08-26,5.453125
1985-08-27,5.4375
1985-08-28,5.5625
1985-08-29,5.5625
1985-08-30,5.515625
1985-09-03,5.515625
1985-09-04,5.484375
1985-09-05,5.609375
1985-09-06,5.609375
1985-09-09,5.515625
1985-09-10,5.546875
1985-09-11,5.46875
1985-09-12,5.4375
1985-09-13,5.375
1985-09-16,5.390625
1985-09-17,5.296875
1985-09-18,5.3125
1985-09-19,5.375
1985-09-20,5.375
1985-09-23,5.5
1985-09-24,5.375
1985-09-25,5.40625
1985-09-26,5.359375
1985-09-30,5.34375
1985-10-01,5.375
1985-10-02,5.234375
1985-10-03,5.125
1985-10-04,5.046875
1985-10-07,5.046875
1985-10-08,5.078125
1985-10-09,5.140625
1985-10-10,5.15625
1985-10-11,5.34375
1985-10-14,5.4375
1985-10-15,5.40625
1985-10-16,5.34375
1985-10-17,5.375
1985-10-18,5.3125
1985-10-21,5.484375
1985-10-22,5.78125
1985-10-23,5.671875
1985-10-24,5.640625
1985-10-25,5.53125
1985-10-28,5.453125
1985-10-29,5.4375
1985-10-30,5.421875
1985-10-31,5.40625
1985-11-01,5.34375
1985-11-04,5.484375
1985-11-05,5.625
1985-11-06,5.59375
1985-11-07,5.59375
1985-11-08,5.65625
1985-11-11,5.890625
1985-11-12,5.75
1985-11-13,5.5625
1985-11-14,5.6875
1985-11-15,5.625
1985-11-18,5.65625
1985-11-19,5.65625
1985-11-20,5.578125
1985-11-21,5.6875
1985-11-22,5.703125
1985-11-25,5.6875
1985-11-26,5.65625
1985-11-27,5.734375
1985-11-29,5.78125
1985-12-02,5.703125
1985-12-03,5.78125
1985-12-04,5.859375
1985-12-05,5.8125
1985-12-06,5.671875
1985-12-09,5.796875
1985-12-10,5.796875
1985-12-11,5.859375
1985-12-12,6.0
1985-12-13,6.109375
1985-12-16,6.125
1985-12-17,6.0625
1985-12-18,6.046875
1985-12-19,6.0
1985-12-20,5.984375
1985-12-23,6.0
1985-12-24,5.953125
1985-12-26,5.9375
1985-12-27,5.9375
1985-12-30,5.984375
1985-12-31,6.0
1986-01-02,5.921875
1986-01-03,6.0
1986-01-06,6.0
1986-01-07,6.140625
1986-01-08,6.0
1986-01-09,5.921875
1986-01-10,5.9375
1986-01-13,5.984375
1986-01-14,6.0
1986-01-15,5.96875
1986-01-16,6.15625
1986-01-17,6.078125
1986-01-20,6.0
1986-01-21,5.84375
1986-01-22,5.890625
1986-01-23,5.984375
1986-01-24,6.015625
1986-01-27,6.09375
1986-01-28,6.0625
1986-01-29,6.046875
1986-01-30,6.0
1986-01-31,6.109375
1986-02-03,6.234375
1986-02-04,6.0625
1986-02-05,6.109375
1986-02-06,6.09375
1986-02-07,6.25
1986-02-10,6.34375
1986-02-11,6.625
1986-02-12,6.671875
1986-02-13,6.75
1986-02-14,6.734375
1986-02-18,6.921875
1986-02-19,6.828125
1986-02-20,6.921875
1986-02-21,6.984375
1986-02-24,6.90625
1986-02-25,6.765625
1986-02-26,6.875
1986-02-27,6.859375
1986-02-28,6.90625
1986-03-03,6.875
1986-03-04,6.875
1986-03-05,6.78125
1986-03-06,6.8125
1986-03-07,6.859375
1986-03-10,6.78125
1986-03-11,6.90625
1986-03-12,7.109375
1986-03-13,7.015625
1986-03-14,7.046875
1986-03-17,6.9375
1986-03-18,7.203125
1986-03-19,7.21875
1986-03-20,7.1875
1986-03-21,7.234375
1986-03-24,7.53125
1986-03-25,7.484375
1986-03-26,7.546875
1986-03-27,7.609375
1986-03-31,7.46875
1986-04-01,7.328125
1986-04-02,7.234375
1986-04-03,6.859375
1986-04-04,6.6875
1986-04-07,6.734375
1986-04-08,6.984375
1986-04-09,6.9375
1986-04-10,7.140625
1986-04-11,6.890625
1986-04-14,6.984375
1986-04-15,6.9375
1986-04-16,6.859375
1986-04-17,7.125
1986-04-18,7.15625
1986-04-21,7.234375
1986-04-22,7.234375
1986-04-23,7.125
1986-04-24,6.984375
1986-04-25,6.921875
1986-04-28,6.9375
1986-04-29,6.84375
1986-04-30,6.703125
1986-05-01,6.640625
1986-05-02,6.578125
1986-05-05,6.703125
1986-05-06,6.828125
1986-05-07,6.890625
1986-05-08,6.953125
1986-05-09,6.953125
1986-05-12,6.921875
1986-05-13,6.984375
1986-05-14,7.046875
1986-05-15,7.03125
1986-05-16,6.953125
1986-05-19,6.9375
1986-05-20,7.046875
1986-05-21,7.09375
1986-05-22,7.234375
1986-05-23,7.265625
1986-05-27,7.5
1986-05-28,7.625
1986-05-29,7.65625
1986-05-30,7.71875
1986-06-02,7.65625
1986-06-03,7.546875
1986-06-04,7.453125
1986-06-05,7.484375
1986-06-06,7.546875
1986-06-09,7.328125
1986-06-10,7.296875
1986-06-11,7.296875
1986-06-12,7.3125
1986-06-13,7.484375
1986-06-16,7.5
1986-06-17,7.453125
1986-06-18,7.328125
1986-06-19,7.28125
1986-06-20,7.4375
1986-06-23,7.3125
1986-06-24,7.3125
1986-06-25,7.4375
1986-06-26,7.421875
1986-06-27,7.421875
1986-06-30,7.46875
1986-07-01,7.4375
1986-07-02,7.484375
1986-07-03,7.5625
1986-07-07,7.359375
1986-07-08,7.125
1986-07-09,7.21875
1986-07-10,7.109375
1986-07-11,7.03125
1986-07-14,6.921875
1986-07-15,6.828125
1986-07-16,6.828125
1986-07-17,6.859375
1986-07-18,6.8125
1986-07-21,6.875
1986-07-22,7.0
1986-07-23,7.1875
1986-07-24,7.171875
1986-07-25,7.15625
1986-07-28,7.046875
1986-07-29,7.09375
1986-07-30,7.125
1986-07-31,7.109375
1986-08-01,6.984375
1986-08-04,7.0625
1986-08-05,7.046875
1986-08-06,7.046875
1986-08-07,7.0625
1986-08-08,7.03125
1986-08-11,7.078125
1986-08-12,7.140625
1986-08-13,7.140625
1986-08-14,7.234375
1986-08-15,7.421875
1986-08-18,7.484375
1986-08-19,7.609375
1986-08-20,7.59375
1986-08-21,7.5625
1986-08-22,7.546875
1986-08-25,7.4375
1986-08-26,7.546875
1986-08-27,7.53125
1986-08-28,7.421875
1986-08-29,7.421875
1986-09-02,7.40625
1986-09-03,7.375
1986-09-04,7.4375
1986-09-05,7.53125
1986-09-08,7.421875
1986-09-09,7.390625
1986-09-10,7.3125
1986-09-11,6.9375
1986-09-12,6.71875
1986-09-15,6.734375
1986-09-16,6.75
1986-09-17,6.6875
1986-09-18,6.671875
1986-09-19,6.609375
1986-09-22,6.765625
1986-09-23,6.75
1986-09-24,6.890625
1986-09-25,6.78125
1986-09-26,6.8125
1986-09-29,6.703125
1986-09-30,6.75
1986-10-01,6.78125
1986-10-02,6.765625
1986-10-03,6.765625
1986-10-06,6.8125
1986-10-07,6.75
1986-10-08,6.828125
1986-10-09,6.8125
1986-10-10,6.796875
1986-10-13,6.8125
1986-10-14,6.8125
1986-10-15,6.84375
1986-10-16,6.9375
1986-10-17,6.921875
1986-10-20,6.9375
1986-10-21,6.8125
1986-10-22,6.875
1986-10-23,6.875
1986-10-24,6.875
1986-10-27,6.765625
1986-10-28,6.859375
1986-10-29,6.9375
1986-10-30,7.09375
1986-10-31,7.03125
1986-11-03,6.953125
1986-11-04,6.96875
1986-11-05,7.0625
1986-11-06,7.09375
1986-11-07,7.078125
1986-11-10,7.125
1986-11-11,7.203125
1986-11-12,7.3125
1986-11-13,7.53125
1986-11-14,7.796875
1986-11-17,7.578125
1986-11-18,7.046875
1986-11-19,7.15625
1986-11-20,7.421875
1986-11-21,7.484375
1986-11-24,7.484375
1986-11-25,7.5
1986-11-26,7.515625
1986-11-28,7.46875
1986-12-01,7.515625
1986-12-02,7.59375
1986-12-03,7.59375
1986-12-04,7.640625
1986-12-05,7.53125
1986-12-08,7.453125
1986-12-09,7.390625
1986-12-10,7.4375
1986-12-11,7.328125
1986-12-12,7.21875
