Date,GS
2008-07-29,181.630005
2008-07-30,186.169998
2008-07-31,184.03999299999998
2008-08-01,182.0
2008-08-04,177.860001
2008-08-05,180.770004
2008-08-06,179.550003
2008-08-07,172.330002
2008-08-08,175.949997
2008-08-11,178.0
2008-08-12,167.300003
2008-08-13,164.899994
2008-08-14,166.58999599999999
2008-08-15,163.179993
2008-08-18,160.03999299999998
2008-08-19,158.0
2008-08-20,158.25
2008-08-21,156.419998
2008-08-22,159.809998
2008-08-25,155.71000700000002
2008-08-26,155.91000400000001
2008-08-27,155.479996
2008-08-28,161.830002
2008-08-29,163.970001
2008-09-02,165.320007
2008-09-03,167.610001
2008-09-04,160.899994
2008-09-05,163.240005
2008-09-08,169.729996
2008-09-09,161.669998
2008-09-10,157.58999599999999
2008-09-11,157.029999
2008-09-12,154.21000700000002
2008-09-15,135.5
2008-09-16,133.009995
2008-09-17,114.5
2008-09-18,108.0
2008-09-19,129.800003
2008-09-22,120.779999
2008-09-23,125.050003
2008-09-24,133.0
2008-09-25,135.5
2008-09-26,137.990005
2008-09-29,120.699997
2008-09-30,128.0
2008-10-01,134.5
2008-10-02,131.53999299999998
2008-10-03,128.0
2008-10-06,124.0
2008-10-07,115.0
2008-10-08,113.0
2008-10-09,101.349998
2008-10-10,88.800003
2008-10-13,111.0
2008-10-14,122.900002
2008-10-15,113.150002
2008-10-16,112.400002
2008-10-17,114.300003
2008-10-20,121.5
2008-10-21,121.349998
2008-10-22,115.059998
2008-10-23,108.58000200000001
2008-10-24,100.400002
2008-10-27,92.879997
2008-10-28,93.57
2008-10-29,97.660004
2008-10-30,91.110001
2008-10-31,92.5
2008-11-03,89.089996
2008-11-04,95.0
2008-11-05,87.43
2008-11-06,80.720001
2008-11-07,77.779999
2008-11-10,71.209999
2008-11-11,74.68
2008-11-12,66.790001
2008-11-13,69.989998
2008-11-14,66.730003
2008-11-17,62.490002000000004
2008-11-18,62.029999
2008-11-19,55.18
2008-11-20,52.0
2008-11-21,53.310001
2008-11-24,67.41999799999999
2008-11-25,71.779999
2008-11-26,76.5
2008-11-28,78.989998
2008-12-01,65.760002
2008-12-02,65.0
2008-12-03,68.949997
2008-12-04,67.529999
2008-12-05,70.720001
2008-12-08,77.150002
2008-12-09,72.769997
2008-12-10,71.529999
2008-12-11,69.709999
2008-12-12,67.739998
2008-12-15,66.459999
2008-12-16,76.0
2008-12-17,78.779999
2008-12-18,80.050003
2008-12-19,80.730003
2008-12-22,77.0
2008-12-23,75.199997
2008-12-24,76.440002
2008-12-26,75.970001
2008-12-29,76.559998
2008-12-30,82.059998
2008-12-31,84.389999
2009-01-02,86.760002
2009-01-05,88.779999
2009-01-06,88.709999
2009-01-07,84.5
2009-01-08,85.410004
2009-01-09,83.91999799999999
2009-01-12,77.66999799999999
2009-01-13,77.91999799999999
2009-01-14,75.690002
2009-01-15,73.83000200000001
2009-01-16,73.050003
2009-01-20,59.200001
2009-01-21,69.900002
2009-01-22,71.029999
2009-01-23,74.910004
2009-01-26,74.199997
2009-01-27,78.260002
2009-01-28,87.699997
2009-01-29,82.720001
2009-01-30,80.730003
2009-02-02,83.57
2009-02-03,82.809998
2009-02-04,87.970001
2009-02-05,92.849998
2009-02-06,96.57
2009-02-09,97.889999
2009-02-10,90.400002
2009-02-11,94.709999
2009-02-12,95.58000200000001
2009-02-13,96.449997
2009-02-17,85.709999
2009-02-18,84.5
2009-02-19,86.010002
2009-02-20,84.589996
2009-02-23,80.07
2009-02-24,92.980003
2009-02-25,89.91999799999999
2009-02-26,92.150002
2009-02-27,91.08000200000001
2009-03-02,86.269997
2009-03-03,82.370003
2009-03-04,85.470001
2009-03-05,81.720001
2009-03-06,75.650002
2009-03-09,73.949997
2009-03-10,85.279999
2009-03-11,92.389999
2009-03-12,97.25
2009-03-13,98.800003
2009-03-16,93.900002
2009-03-17,98.989998
2009-03-18,105.25
2009-03-19,99.300003
2009-03-20,97.32
2009-03-23,111.93
2009-03-24,110.599998
2009-03-25,112.949997
2009-03-26,111.989998
2009-03-27,108.08000200000001
2009-03-30,100.459999
2009-03-31,106.019997
2009-04-01,110.290001
2009-04-02,114.220001
2009-04-03,119.400002
2009-04-06,116.650002
2009-04-07,116.08000200000001
2009-04-08,114.75
2009-04-09,124.33000200000001
2009-04-13,130.149994
2009-04-14,115.110001
2009-04-15,121.190002
2009-04-16,121.190002
2009-04-17,120.599998
2009-04-20,115.010002
2009-04-21,120.360001
2009-04-22,120.489998
2009-04-23,122.809998
2009-04-24,121.300003
2009-04-27,120.900002
2009-04-28,120.66999799999999
2009-04-29,127.18
2009-04-30,128.5
2009-05-01,127.08000200000001
2009-05-04,134.16000400000001
2009-05-05,135.199997
2009-05-06,139.220001
2009-05-07,133.729996
2009-05-08,139.58999599999999
2009-05-11,135.779999
2009-05-12,135.41000400000001
2009-05-13,129.259995
2009-05-14,133.600006
2009-05-15,134.399994
2009-05-18,143.149994
2009-05-19,141.149994
2009-05-20,136.440002
2009-05-21,137.16000400000001
2009-05-22,136.350006
2009-05-26,142.050003
2009-05-27,140.009995
2009-05-28,144.649994
2009-05-29,144.570007
2009-06-01,144.330002
2009-06-02,143.130005
2009-06-03,142.149994
2009-06-04,149.470001
2009-06-05,149.009995
2009-06-08,148.350006
2009-06-09,149.309998
2009-06-10,146.679993
2009-06-11,145.149994
2009-06-12,145.639999
2009-06-15,143.009995
2009-06-16,144.16000400000001
2009-06-17,139.729996
2009-06-18,143.08999599999999
2009-06-19,143.130005
2009-06-22,137.009995
2009-06-23,141.190002
2009-06-24,142.649994
2009-06-25,144.429993
2009-06-26,146.740005
2009-06-29,149.360001
2009-06-30,147.440002
2009-07-01,147.320007
2009-07-02,143.490005
2009-07-06,146.46000700000002
2009-07-07,142.53999299999998
2009-07-08,138.550003
2009-07-09,143.21000700000002
2009-07-10,141.869995
2009-07-13,149.440002
2009-07-14,149.66000400000001
2009-07-15,155.259995
2009-07-16,156.83999599999999
2009-07-17,156.83999599999999
2009-07-20,160.029999
2009-07-21,159.800003
2009-07-22,160.46000700000002
2009-07-23,165.449997
2009-07-24,164.720001
2009-07-27,163.869995
2009-07-28,160.53999299999998
2009-07-29,159.440002
2009-07-30,162.419998
2009-07-31,163.300003
2009-08-03,164.100006
2009-08-04,165.169998
2009-08-05,168.639999
2009-08-06,166.75
2009-08-07,163.649994
2009-08-10,160.360001
2009-08-11,159.220001
2009-08-12,163.759995
2009-08-13,164.479996
2009-08-14,162.729996
2009-08-17,157.25
2009-08-18,160.479996
2009-08-19,159.929993
2009-08-20,162.330002
2009-08-21,163.509995
2009-08-24,162.580002
2009-08-25,164.940002
2009-08-26,165.949997
2009-08-27,165.020004
2009-08-28,164.419998
2009-08-31,165.46000700000002
2009-09-01,160.169998
2009-09-02,158.53999299999998
2009-09-03,161.66000400000001
2009-09-04,162.970001
2009-09-08,167.220001
2009-09-09,170.270004
2009-09-10,174.869995
2009-09-11,174.699997
2009-09-14,177.71000700000002
2009-09-15,176.66000400000001
2009-09-16,179.869995
2009-09-17,181.46000700000002
2009-09-18,183.179993
2009-09-21,182.389999
2009-09-22,185.520004
2009-09-23,183.639999
2009-09-24,183.059998
2009-09-25,179.5
2009-09-28,182.5
2009-09-29,183.580002
2009-09-30,184.350006
2009-10-01,178.990005
2009-10-02,179.610001
2009-10-05,186.470001
2009-10-06,186.979996
2009-10-07,190.479996
2009-10-08,188.169998
2009-10-09,189.300003
2009-10-12,190.149994
2009-10-13,187.229996
2009-10-14,192.279999
2009-10-15,188.630005
2009-10-16,184.369995
2009-10-19,185.5
2009-10-20,184.96000700000002
2009-10-21,179.259995
2009-10-22,183.690002
2009-10-23,180.360001
2009-10-26,179.369995
2009-10-27,178.610001
2009-10-28,172.16000400000001
2009-10-29,178.580002
2009-10-30,170.169998
2009-11-02,170.679993
2009-11-03,171.610001
2009-11-04,169.5
2009-11-05,173.399994
2009-11-06,171.779999
2009-11-09,176.570007
2009-11-10,176.509995
2009-11-11,179.850006
2009-11-12,178.479996
2009-11-13,176.759995
2009-11-16,177.25
2009-11-17,176.600006
2009-11-18,176.899994
2009-11-19,172.830002
2009-11-20,170.009995
2009-11-23,172.0
2009-11-24,171.130005
2009-11-25,168.919998
2009-11-27,164.16000400000001
2009-11-30,169.66000400000001
2009-12-01,167.630005
2009-12-02,166.66000400000001
2009-12-03,164.300003
2009-12-04,167.240005
2009-12-07,163.850006
2009-12-08,161.83999599999999
2009-12-09,166.440002
2009-12-10,166.729996
2009-12-11,166.0
2009-12-14,166.100006
2009-12-15,162.740005
2009-12-16,164.990005
2009-12-17,160.929993
2009-12-18,163.190002
2009-12-21,165.449997
2009-12-22,164.600006
2009-12-23,163.630005
2009-12-24,163.970001
2009-12-28,163.759995
2009-12-29,164.119995
2009-12-30,166.699997
2009-12-31,168.83999599999999
2010-01-04,173.080002
2010-01-05,176.139999
2010-01-06,174.259995
2010-01-07,177.669998
2010-01-08,174.309998
2010-01-11,171.559998
2010-01-12,167.820007
2010-01-13,169.070007
2010-01-14,168.529999
2010-01-15,165.21000700000002
2010-01-19,166.860001
2010-01-20,167.78999299999998
2010-01-21,160.869995
2010-01-22,154.119995
2010-01-25,154.979996
2010-01-26,150.880005
2010-01-27,151.5
2010-01-28,153.28999299999998
2010-01-29,148.720001
2010-02-01,153.130005
2010-02-02,156.940002
2010-02-03,157.229996
2010-02-04,150.679993
2010-02-05,154.16000400000001
2010-02-08,151.100006
2010-02-09,152.490005
2010-02-10,153.630005
2010-02-11,154.050003
2010-02-12,153.929993
2010-02-16,157.399994
2010-02-17,157.259995
2010-02-18,155.729996
2010-02-19,156.179993
2010-02-22,156.71000700000002
2010-02-23,156.699997
2010-02-24,158.330002
2010-02-25,156.440002
2010-02-26,156.350006
2010-03-01,156.53999299999998
2010-03-02,158.75
2010-03-03,157.720001
2010-03-04,163.610001
2010-03-05,167.179993
2010-03-08,169.83999599999999
2010-03-09,168.850006
2010-03-10,171.940002
2010-03-11,173.509995
2010-03-12,174.96000700000002
2010-03-15,173.529999
2010-03-16,176.190002
2010-03-17,176.639999
2010-03-18,177.449997
2010-03-19,177.899994
2010-03-22,176.16000400000001
2010-03-23,174.830002
2010-03-24,174.41000400000001
2010-03-25,174.899994
2010-03-26,172.869995
2010-03-29,174.050003
2010-03-30,171.380005
2010-03-31,170.630005
2010-04-01,170.220001
2010-04-05,173.16000400000001
2010-04-06,172.899994
2010-04-07,176.360001
2010-04-08,179.5
2010-04-09,179.119995
2010-04-12,177.83999599999999
2010-04-13,179.25
2010-04-14,184.919998
2010-04-15,184.270004
2010-04-16,160.699997
2010-04-19,163.320007
2010-04-20,159.979996
2010-04-21,158.929993
2010-04-22,159.050003
2010-04-23,157.399994
2010-04-26,152.029999
2010-04-27,153.03999299999998
2010-04-28,157.009995
2010-04-29,160.240005
2010-04-30,145.199997
2010-05-03,149.5
2010-05-04,149.449997
2010-05-05,148.190002
2010-05-06,142.320007
2010-05-07,142.990005
2010-05-10,143.830002
2010-05-11,141.970001
2010-05-12,147.199997
2010-05-13,144.649994
2010-05-14,143.229996
2010-05-17,142.639999
2010-05-18,137.360001
2010-05-19,140.100006
2010-05-20,136.100006
2010-05-21,140.619995
2010-05-24,136.690002
2010-05-25,142.559998
2010-05-26,140.300003
2010-05-27,144.949997
2010-05-28,144.259995
2010-06-01,141.860001
2010-06-02,144.830002
2010-06-03,144.03999299999998
2010-06-04,142.25
2010-06-07,138.679993
2010-06-08,137.779999
2010-06-09,136.800003
2010-06-10,133.770004
2010-06-11,135.639999
2010-06-14,133.440002
2010-06-15,136.899994
2010-06-16,137.059998
2010-06-17,137.320007
2010-06-18,138.179993
2010-06-21,137.740005
2010-06-22,134.78999299999998
2010-06-23,135.070007
2010-06-24,134.979996
2010-06-25,139.66000400000001
2010-06-28,136.66000400000001
2010-06-29,133.759995
2010-06-30,131.270004
2010-07-01,131.139999
2010-07-02,131.080002
2010-07-06,132.259995
2010-07-07,135.830002
2010-07-08,135.46000700000002
2010-07-09,138.059998
2010-07-12,137.25
2010-07-13,140.25
2010-07-14,139.059998
2010-07-15,145.220001
2010-07-16,146.169998
2010-07-19,145.679993
2010-07-20,148.91000400000001
2010-07-21,146.990005
2010-07-22,146.550003
2010-07-23,147.380005
2010-07-26,148.199997
2010-07-27,147.229996
2010-07-28,147.199997
2010-07-29,152.580002
2010-07-30,150.820007
2010-08-02,152.740005
2010-08-03,153.190002
2010-08-04,156.41000400000001
2010-08-05,155.919998
2010-08-06,155.179993
2010-08-09,155.399994
2010-08-10,153.899994
2010-08-11,149.25
2010-08-12,149.419998
2010-08-13,148.080002
2010-08-16,147.759995
2010-08-17,148.58999599999999
2010-08-18,149.199997
2010-08-19,147.050003
2010-08-20,148.240005
2010-08-23,146.740005
2010-08-24,143.949997
2010-08-25,144.679993
2010-08-26,141.809998
2010-08-27,139.75
2010-08-30,136.66000400000001
2010-08-31,136.929993
2010-09-01,139.740005
2010-09-02,139.779999
2010-09-03,147.28999299999998
2010-09-07,145.21000700000002
2010-09-08,147.53999299999998
2010-09-09,149.139999
2010-09-10,150.389999
2010-09-13,154.369995
2010-09-14,152.529999
2010-09-15,152.559998
2010-09-16,152.229996
2010-09-17,150.979996
2010-09-20,151.899994
2010-09-21,151.399994
2010-09-22,148.070007
2010-09-23,144.91000400000001
2010-09-24,147.279999
2010-09-27,146.0
2010-09-28,145.009995
2010-09-29,144.419998
2010-09-30,144.580002
2010-10-01,147.699997
2010-10-04,146.570007
2010-10-05,149.570007
2010-10-06,150.83999599999999
2010-10-07,151.110001
2010-10-08,152.66000400000001
2010-10-11,152.199997
2010-10-12,155.21000700000002
2010-10-13,154.729996
2010-10-14,151.58999599999999
2010-10-15,150.690002
2010-10-18,153.699997
2010-10-19,156.720001
2010-10-20,159.600006
2010-10-21,159.300003
2010-10-22,157.759995
2010-10-25,157.389999
2010-10-26,158.28999299999998
2010-10-27,160.149994
2010-10-28,163.240005
2010-10-29,161.130005
2010-11-01,161.570007
2010-11-02,162.820007
2010-11-03,162.630005
2010-11-04,166.389999
2010-11-05,171.070007
2010-11-08,169.199997
2010-11-09,166.550003
2010-11-10,167.220001
2010-11-11,167.71000700000002
2010-11-12,165.830002
2010-11-15,167.220001
2010-11-16,165.100006
2010-11-17,164.889999
2010-11-18,167.350006
2010-11-19,166.669998
2010-11-22,161.050003
2010-11-23,157.779999
2010-11-24,160.259995
2010-11-26,158.220001
2010-11-29,159.279999
2010-11-30,156.139999
2010-12-01,158.449997
2010-12-02,162.5
2010-12-03,162.309998
2010-12-06,162.649994
2010-12-07,161.58999599999999
2010-12-08,166.139999
2010-12-09,166.449997
2010-12-10,168.470001
2010-12-13,169.479996
2010-12-14,167.330002
2010-12-15,165.21000700000002
2010-12-16,164.46000700000002
2010-12-17,164.03999299999998
2010-12-20,166.050003
2010-12-21,168.229996
2010-12-22,169.600006
2010-12-23,167.600006
2010-12-27,169.830002
2010-12-28,169.190002
2010-12-29,167.630005
2010-12-30,167.639999
2010-12-31,168.16000400000001
2011-01-03,173.050003
2011-01-04,173.080002
2011-01-05,174.0
2011-01-06,172.21000700000002
2011-01-07,170.690002
2011-01-10,169.759995
2011-01-11,169.360001
2011-01-12,171.669998
2011-01-13,171.570007
2011-01-14,175.0
2011-01-18,174.679993
2011-01-19,166.490005
2011-01-20,165.690002
2011-01-21,166.199997
2011-01-24,166.300003
2011-01-25,161.979996
2011-01-26,161.309998
2011-01-27,164.029999
2011-01-28,161.770004
2011-01-31,163.619995
2011-02-01,165.330002
2011-02-02,165.050003
2011-02-03,164.639999
2011-02-04,164.830002
2011-02-07,167.130005
2011-02-08,168.550003
2011-02-09,166.009995
2011-02-10,165.33999599999999
2011-02-11,166.66000400000001
2011-02-14,167.520004
2011-02-15,167.91000400000001
2011-02-16,168.809998
2011-02-17,167.16000400000001
2011-02-18,168.03999299999998
2011-02-22,162.940002
2011-02-23,163.08999599999999
2011-02-24,163.440002
2011-02-25,165.119995
2011-02-28,163.779999
2011-03-01,161.309998
2011-03-02,161.690002
2011-03-03,164.490005
2011-03-04,161.0
2011-03-07,159.149994
2011-03-08,161.300003
2011-03-09,162.350006
2011-03-10,160.270004
2011-03-11,160.679993
2011-03-14,158.429993
2011-03-15,157.25
2011-03-16,154.380005
2011-03-17,155.75
2011-03-18,159.96000700000002
2011-03-21,160.21000700000002
2011-03-22,160.78999299999998
2011-03-23,159.529999
2011-03-24,159.91000400000001
2011-03-25,157.970001
2011-03-28,156.470001
2011-03-29,158.470001
2011-03-30,159.070007
2011-03-31,158.600006
2011-04-01,160.229996
2011-04-04,158.899994
2011-04-05,158.91000400000001
2011-04-06,161.889999
2011-04-07,162.399994
2011-04-08,160.96000700000002
2011-04-11,161.470001
2011-04-12,160.419998
2011-04-13,160.169998
2011-04-14,155.78999299999998
2011-04-15,155.130005
2011-04-18,153.779999
2011-04-19,151.860001
2011-04-20,152.699997
2011-04-21,153.509995
2011-04-25,152.190002
2011-04-26,153.270004
2011-04-27,152.860001
2011-04-28,150.600006
2011-04-29,151.009995
2011-05-02,151.300003
2011-05-03,151.869995
2011-05-04,151.520004
2011-05-05,150.41000400000001
2011-05-06,150.100006
2011-05-09,149.119995
2011-05-10,150.399994
2011-05-11,147.880005
2011-05-12,142.75
2011-05-13,141.46000700000002
2011-05-16,140.600006
2011-05-17,140.809998
2011-05-18,140.83999599999999
2011-05-19,139.33999599999999
2011-05-20,134.990005
2011-05-23,135.83999599999999
2011-05-24,136.33999599999999
2011-05-25,136.240005
2011-05-26,136.259995
2011-05-27,138.66000400000001
2011-05-31,140.729996
2011-06-01,136.169998
2011-06-02,134.380005
2011-06-03,135.330002
2011-06-06,133.899994
2011-06-07,132.990005
2011-06-08,131.58999599999999
2011-06-09,133.529999
2011-06-10,135.919998
2011-06-13,137.529999
2011-06-14,137.100006
2011-06-15,134.850006
2011-06-16,136.08999599999999
2011-06-17,137.229996
2011-06-20,135.139999
2011-06-21,135.96000700000002
2011-06-22,134.520004
2011-06-23,132.360001
2011-06-24,130.91000400000001
2011-06-27,130.71000700000002
2011-06-28,129.259995
2011-06-29,132.529999
2011-06-30,133.08999599999999
2011-07-01,136.649994
2011-07-05,134.5
2011-07-06,133.889999
2011-07-07,135.009995
2011-07-08,134.080002
2011-07-11,132.020004
2011-07-12,130.309998
2011-07-13,129.919998
2011-07-14,129.889999
2011-07-15,130.16000400000001
2011-07-18,129.330002
2011-07-19,128.490005
2011-07-20,132.75
2011-07-21,135.580002
2011-07-22,135.490005
2011-07-25,136.850006
2011-07-26,137.600006
2011-07-27,134.720001
2011-07-28,135.83999599999999
2011-07-29,134.970001
2011-08-01,134.149994
2011-08-02,131.229996
2011-08-03,132.080002
2011-08-04,126.230003
2011-08-05,125.18
2011-08-08,117.660004
2011-08-09,122.730003
2011-08-10,110.339996
2011-08-11,118.099998
2011-08-12,116.470001
2011-08-15,119.129997
2011-08-16,116.870003
2011-08-17,117.25
2011-08-18,113.139999
2011-08-19,111.760002
2011-08-22,106.510002
2011-08-23,106.860001
2011-08-24,110.309998
2011-08-25,109.839996
2011-08-26,111.75
2011-08-29,116.07
2011-08-30,115.18
2011-08-31,116.220001
2011-09-01,112.160004
2011-09-02,107.059998
2011-09-06,104.559998
2011-09-07,108.339996
2011-09-08,104.790001
2011-09-09,102.25
2011-09-12,102.91999799999999
2011-09-13,104.089996
2011-09-14,104.540001
2011-09-15,107.970001
2011-09-16,107.489998
2011-09-19,104.809998
2011-09-20,102.610001
2011-09-21,97.860001
2011-09-22,93.980003
2011-09-23,95.18
2011-09-26,99.139999
2011-09-27,99.550003
2011-09-28,96.32
2011-09-29,99.870003
2011-09-30,94.550003
2011-10-03,90.08000200000001
2011-10-04,94.58000200000001
2011-10-05,94.290001
2011-10-06,97.93
2011-10-07,92.690002
2011-10-10,96.139999
2011-10-11,96.699997
2011-10-12,99.110001
2011-10-13,96.150002
2011-10-14,96.730003
2011-10-17,96.900002
2011-10-18,102.25
2011-10-19,100.790001
2011-10-20,100.860001
2011-10-21,102.089996
2011-10-24,103.980003
2011-10-25,100.440002
2011-10-26,106.33000200000001
2011-10-27,116.400002
2011-10-28,115.860001
2011-10-31,109.550003
2011-11-01,103.540001
2011-11-02,106.129997
2011-11-03,107.68
2011-11-04,105.040001
2011-11-07,105.57
2011-11-08,108.58000200000001
2011-11-09,99.66999799999999
2011-11-10,99.5
2011-11-11,101.660004
2011-11-14,99.290001
2011-11-15,99.75
2011-11-16,95.599998
2011-11-17,92.349998
2011-11-18,91.910004
2011-11-21,91.300003
2011-11-22,89.400002
2011-11-23,87.889999
2011-11-25,88.75
2011-11-28,90.779999
2011-11-29,88.809998
2011-11-30,95.860001
2011-12-01,94.43
2011-12-02,97.25
2011-12-05,99.82
2011-12-06,101.160004
2011-12-07,105.129997
2011-12-08,99.91999799999999
2011-12-09,101.449997
2011-12-12,98.029999
2011-12-13,95.040001
2011-12-14,93.25
2011-12-15,91.900002
2011-12-16,90.099998
2011-12-19,87.699997
2011-12-20,90.980003
2011-12-21,92.0
2011-12-22,94.41999799999999
2011-12-23,93.790001
2011-12-27,91.900002
2011-12-28,90.120003
2011-12-29,91.010002
2011-12-30,90.43
2012-01-03,95.360001
2012-01-04,94.739998
2012-01-05,94.58000200000001
2012-01-06,93.41999799999999
2012-01-09,94.690002
2012-01-10,98.33000200000001
2012-01-11,99.760002
2012-01-12,101.209999
2012-01-13,98.959999
2012-01-17,97.68
2012-01-18,104.309998
2012-01-19,107.68
2012-01-20,108.739998
2012-01-23,108.190002
2012-01-24,108.870003
2012-01-25,108.269997
2012-01-26,108.559998
2012-01-27,111.769997
2012-01-30,109.730003
2012-01-31,111.470001
2012-02-01,113.449997
2012-02-02,113.389999
2012-02-03,117.529999
2012-02-06,117.389999
2012-02-07,115.980003
2012-02-08,116.150002
2012-02-09,115.879997
2012-02-10,114.120003
2012-02-13,114.529999
2012-02-14,112.870003
2012-02-15,113.16999799999999
2012-02-16,114.739998
2012-02-17,115.910004
2012-02-21,116.629997
2012-02-22,114.360001
2012-02-23,115.800003
2012-02-24,115.870003
2012-02-27,116.230003
2012-02-28,117.110001
2012-02-29,115.139999
2012-03-01,121.129997
2012-03-02,119.959999
2012-03-05,118.629997
2012-03-06,113.66999799999999
2012-03-07,116.400002
2012-03-08,117.16999799999999
2012-03-09,117.290001
2012-03-12,116.989998
2012-03-13,124.540001
2012-03-14,120.370003
2012-03-15,123.059998
2012-03-16,122.93
2012-03-19,124.300003
2012-03-20,126.019997
2012-03-21,125.989998
2012-03-22,124.739998
2012-03-23,126.18
2012-03-26,128.070007
2012-03-27,126.33000200000001
2012-03-28,126.360001
2012-03-29,123.760002
2012-03-30,124.370003
2012-04-02,124.900002
2012-04-03,122.709999
2012-04-04,119.959999
2012-04-05,118.0
2012-04-09,117.019997
2012-04-10,114.559998
2012-04-11,115.93
2012-04-12,120.389999
2012-04-13,115.089996
2012-04-16,117.730003
2012-04-17,116.860001
2012-04-18,115.33000200000001
2012-04-19,113.599998
2012-04-20,112.440002
2012-04-23,111.75
2012-04-24,114.110001
2012-04-25,113.980003
2012-04-26,114.559998
2012-04-27,114.410004
2012-04-30,115.150002
2012-05-01,115.33000200000001
2012-05-02,113.769997
2012-05-03,111.529999
2012-05-04,108.989998
2012-05-07,110.040001
2012-05-08,109.370003
2012-05-09,107.290001
2012-05-10,106.32
2012-05-11,102.129997
2012-05-14,99.769997
2012-05-15,99.870003
2012-05-16,98.199997
2012-05-17,97.08000200000001
2012-05-18,95.489998
2012-05-21,96.510002
2012-05-22,97.529999
2012-05-23,98.040001
2012-05-24,96.860001
2012-05-25,96.699997
2012-05-29,97.860001
2012-05-30,94.610001
2012-05-31,95.699997
2012-06-01,92.639999
2012-06-04,91.0
2012-06-05,92.209999
2012-06-06,94.959999
2012-06-07,94.0
2012-06-08,94.540001
2012-06-11,92.800003
2012-06-12,94.040001
2012-06-13,92.720001
2012-06-14,93.82
2012-06-15,95.660004
2012-06-18,93.629997
2012-06-19,96.370003
2012-06-20,96.550003
2012-06-21,93.900002
2012-06-22,93.629997
2012-06-25,91.220001
2012-06-26,91.029999
2012-06-27,93.269997
2012-06-28,93.489998
2012-06-29,95.860001
2012-07-02,97.129997
2012-07-03,98.599998
2012-07-05,95.91999799999999
2012-07-06,95.470001
2012-07-09,94.470001
2012-07-10,94.25
2012-07-11,95.129997
2012-07-12,94.019997
2012-07-13,97.43
2012-07-16,97.68
2012-07-17,97.980003
2012-07-18,96.510002
2012-07-19,95.0
2012-07-20,94.160004
2012-07-23,93.160004
2012-07-24,94.470001
2012-07-25,95.959999
2012-07-26,98.059998
2012-07-27,101.639999
2012-07-30,100.879997
2012-07-31,100.900002
2012-08-01,100.089996
2012-08-02,97.809998
2012-08-03,100.980003
2012-08-06,102.019997
2012-08-07,103.239998
2012-08-08,102.5
2012-08-09,103.599998
2012-08-10,103.019997
2012-08-13,103.610001
2012-08-14,103.260002
2012-08-15,103.129997
2012-08-16,103.489998
2012-08-17,103.599998
2012-08-20,105.279999
2012-08-21,105.32
2012-08-22,104.66999799999999
2012-08-23,104.08000200000001
2012-08-24,104.959999
2012-08-27,105.120003
2012-08-28,105.029999
2012-08-29,105.529999
2012-08-30,104.720001
2012-08-31,105.720001
2012-09-04,106.410004
2012-09-05,109.940002
2012-09-06,113.540001
2012-09-07,116.33000200000001
2012-09-10,114.68
2012-09-11,116.690002
2012-09-12,118.239998
2012-09-13,120.66999799999999
2012-09-14,121.360001
2012-09-17,119.900002
2012-09-18,119.879997
2012-09-19,119.019997
2012-09-20,117.629997
2012-09-21,116.720001
2012-09-24,116.599998
2012-09-25,113.5
2012-09-26,113.08000200000001
2012-09-27,115.230003
2012-09-28,113.68
2012-10-01,116.860001
2012-10-02,117.25
2012-10-03,117.910004
2012-10-04,119.900002
2012-10-05,119.309998
2012-10-08,119.459999
2012-10-09,119.629997
2012-10-10,120.08000200000001
2012-10-11,121.989998
2012-10-12,120.199997
2012-10-15,124.5
2012-10-16,123.220001
2012-10-17,124.91999799999999
2012-10-18,125.150002
2012-10-19,123.620003
2012-10-22,122.769997
2012-10-23,119.0
2012-10-24,119.769997
2012-10-25,119.720001
2012-10-26,119.440002
2012-10-31,122.389999
2012-11-01,124.849998
2012-11-02,123.25
2012-11-05,124.08000200000001
2012-11-06,126.25
2012-11-07,117.980003
2012-11-08,115.269997
2012-11-09,116.150002
2012-11-12,117.239998
2012-11-13,116.470001
2012-11-14,114.239998
2012-11-15,115.440002
2012-11-16,115.839996
2012-11-19,118.300003
2012-11-20,118.089996
2012-11-21,117.699997
2012-11-23,120.309998
2012-11-26,120.940002
2012-11-27,118.410004
2012-11-28,119.33000200000001
2012-11-29,118.730003
2012-11-30,117.790001
2012-12-03,118.400002
2012-12-04,116.58000200000001
2012-12-05,117.129997
2012-12-06,117.199997
2012-12-07,116.57
2012-12-10,117.010002
2012-12-11,118.860001
2012-12-12,118.089996
2012-12-13,118.5
2012-12-14,119.360001
2012-12-17,123.489998
2012-12-18,127.769997
2012-12-19,127.25
2012-12-20,129.720001
2012-12-21,128.440002
2012-12-24,127.540001
2012-12-26,127.160004
2012-12-27,126.66999799999999
2012-12-28,125.519997
2012-12-31,127.559998
2013-01-02,131.66000400000001
2013-01-03,130.940002
2013-01-04,134.509995
2013-01-07,134.259995
2013-01-08,133.050003
2013-01-09,134.320007
2013-01-10,137.369995
2013-01-11,137.130005
2013-01-14,136.130005
2013-01-15,135.58999599999999
2013-01-16,141.08999599999999
2013-01-17,141.009995
2013-01-18,144.449997
2013-01-22,145.949997
2013-01-23,145.559998
2013-01-24,144.96000700000002
2013-01-25,144.46000700000002
2013-01-28,144.149994
2013-01-29,147.100006
2013-01-30,147.149994
2013-01-31,147.860001
2013-02-01,149.899994
2013-02-04,147.520004
