Date,OMC
2001-02-22,46.450001
2001-02-23,45.099998
2001-02-26,45.075001
2001-02-27,46.0
2001-02-28,45.345001
2001-03-01,45.349998
2001-03-02,45.759997999999996
2001-03-05,44.865002000000004
2001-03-06,45.560001
2001-03-07,46.200001
2001-03-08,45.939999
2001-03-09,44.174999
2001-03-12,41.75
2001-03-13,41.5
2001-03-14,40.599998
2001-03-15,41.985001000000004
2001-03-16,41.549999
2001-03-19,41.154999
2001-03-20,41.299999
2001-03-21,40.974998
2001-03-22,39.799999
2001-03-23,40.875
2001-03-26,40.299999
2001-03-27,42.240002000000004
2001-03-28,42.25
2001-03-29,41.369999
2001-03-30,41.439999
2001-04-02,41.555
2001-04-03,40.345001
2001-04-04,39.75
2001-04-05,41.349998
2001-04-06,40.575001
2001-04-09,41.630001
2001-04-10,41.66
2001-04-11,42.099998
2001-04-12,43.25
2001-04-16,43.5
2001-04-17,44.150002
2001-04-18,45.575001
2001-04-19,46.25
2001-04-20,45.345001
2001-04-23,44.040001000000004
2001-04-24,44.599998
2001-04-25,45.055
2001-04-26,46.009997999999996
2001-04-27,44.224998
2001-04-30,43.924999
2001-05-01,43.215
2001-05-02,43.755001
2001-05-03,43.41
2001-05-04,44.465
2001-05-07,44.439999
2001-05-08,45.195
2001-05-09,45.200001
2001-05-10,44.945
2001-05-11,44.875
2001-05-14,44.900002
2001-05-15,45.5
2001-05-16,46.200001
2001-05-17,47.134997999999996
2001-05-18,46.924999
2001-05-21,47.904999
2001-05-22,48.115002000000004
2001-05-23,48.785
2001-05-24,47.025002
2001-05-25,46.974998
2001-05-29,46.945
2001-05-30,46.424999
2001-05-31,46.540001000000004
2001-06-01,46.18
2001-06-04,46.599998
2001-06-05,46.830002
2001-06-06,46.790001000000004
2001-06-07,45.93
2001-06-08,45.18
2001-06-11,44.740002000000004
2001-06-12,43.549999
2001-06-13,42.849998
2001-06-14,41.259997999999996
2001-06-15,41.224998
2001-06-18,40.5
2001-06-19,41.700001
2001-06-20,40.974998
2001-06-21,41.259997999999996
2001-06-22,42.025002
2001-06-25,41.375
2001-06-26,41.540001000000004
2001-06-27,41.845001
2001-06-28,42.060001
2001-06-29,43.0
2001-07-02,43.43
2001-07-03,43.654999
2001-07-05,42.5
2001-07-06,41.395
2001-07-09,42.275002
2001-07-10,40.75
2001-07-11,41.474998
2001-07-12,42.255001
2001-07-13,42.599998
2001-07-16,43.060001
2001-07-17,42.830002
2001-07-18,41.634997999999996
2001-07-19,41.375
2001-07-20,40.310001
2001-07-23,39.259997999999996
2001-07-24,41.450001
2001-07-25,42.584998999999996
2001-07-26,43.855
2001-07-27,43.740002000000004
2001-07-30,43.825001
2001-07-31,43.685001
2001-08-01,43.5
2001-08-02,43.490002000000004
2001-08-03,43.27
2001-08-06,43.014998999999996
2001-08-07,42.865002000000004
2001-08-08,42.419998
2001-08-09,42.384997999999996
2001-08-10,42.375
2001-08-13,42.450001
2001-08-14,41.744999
2001-08-15,41.25
2001-08-16,41.125
2001-08-17,40.834998999999996
2001-08-20,41.150002
2001-08-21,40.145
2001-08-22,40.445
2001-08-23,40.645
2001-08-24,41.549999
2001-08-27,41.029999
2001-08-28,40.869999
2001-08-29,39.66
2001-08-30,38.195
2001-08-31,38.895
2001-09-04,37.935001
2001-09-05,36.450001
2001-09-06,36.715
2001-09-07,36.965
2001-09-10,36.77
2001-09-17,33.505001
2001-09-18,33.325001
2001-09-19,32.349998
2001-09-20,31.475
2001-09-21,30.004998999999998
2001-09-24,32.41
2001-09-25,32.119999
2001-09-26,31.77
2001-09-27,32.130001
2001-09-28,32.450001
2001-10-01,31.9
2001-10-02,31.174999
2001-10-03,32.955002
2001-10-04,33.834998999999996
2001-10-05,33.549999
2001-10-08,33.259997999999996
2001-10-09,33.814999
2001-10-10,35.185001
2001-10-11,37.285
2001-10-12,37.200001
2001-10-15,36.924999
2001-10-16,36.720001
2001-10-17,35.470001
2001-10-18,35.224998
2001-10-19,35.445
2001-10-22,36.965
2001-10-23,39.049999
2001-10-24,38.439999
2001-10-25,39.700001
2001-10-26,40.285
2001-10-29,39.674999
2001-10-30,38.529999
2001-10-31,38.389998999999996
2001-11-01,39.275002
2001-11-02,39.150002
2001-11-05,39.700001
2001-11-06,40.349998
2001-11-07,40.185001
2001-11-08,40.695
2001-11-09,40.66
2001-11-12,40.255001
2001-11-13,41.799999
2001-11-14,43.990002000000004
2001-11-15,42.700001
2001-11-16,42.264998999999996
2001-11-19,42.674999
2001-11-20,42.599998
2001-11-21,42.080002
2001-11-23,43.195
2001-11-26,43.849998
2001-11-27,43.535
2001-11-28,42.735001000000004
2001-11-29,42.59
2001-11-30,42.93
2001-12-03,41.990002000000004
2001-12-04,42.639998999999996
2001-12-05,44.709998999999996
2001-12-06,44.849998
2001-12-07,43.700001
2001-12-10,43.099998
2001-12-11,44.215
2001-12-12,43.415001000000004
2001-12-13,42.650002
2001-12-14,42.195
2001-12-17,42.799999
2001-12-18,43.384997999999996
2001-12-19,44.035
2001-12-20,43.599998
2001-12-21,44.255001
2001-12-24,44.150002
2001-12-26,44.099998
2001-12-27,44.740002000000004
2001-12-28,44.884997999999996
2001-12-31,44.674999
2002-01-02,45.055
2002-01-03,44.445
2002-01-04,44.514998999999996
2002-01-07,44.724998
2002-01-08,45.095001
2002-01-09,45.215
2002-01-10,44.924999
2002-01-11,44.450001
2002-01-14,44.52
2002-01-15,44.509997999999996
2002-01-16,43.235001000000004
2002-01-17,43.860001000000004
2002-01-18,43.5
2002-01-22,43.709998999999996
2002-01-23,43.275002
2002-01-24,43.945
2002-01-25,43.855
2002-01-28,43.880001
2002-01-29,42.974998
2002-01-30,42.810001
2002-01-31,43.685001
2002-02-01,44.195
2002-02-04,43.310001
2002-02-05,42.549999
2002-02-06,42.720001
2002-02-07,42.830002
2002-02-08,43.064999
2002-02-11,43.52
2002-02-12,42.685001
2002-02-13,43.755001
2002-02-14,44.25
2002-02-15,43.59
2002-02-19,43.099998
2002-02-20,43.900002
2002-02-21,43.634997999999996
2002-02-22,44.619999
2002-02-25,44.895
2002-02-26,46.025002
2002-02-27,46.09
2002-02-28,46.77
2002-03-01,47.255001
2002-03-04,48.605
2002-03-05,47.525002
2002-03-06,46.525002
2002-03-07,45.665001000000004
2002-03-08,46.849998
2002-03-11,46.810001
2002-03-12,46.91
2002-03-13,46.349998
2002-03-14,46.025002
2002-03-15,46.884997999999996
2002-03-18,47.264998999999996
2002-03-19,48.044998
2002-03-20,48.174999
2002-03-21,47.610001000000004
2002-03-22,47.73
2002-03-25,46.720001
2002-03-26,46.134997999999996
2002-03-27,46.970001
2002-03-28,47.200001
2002-04-01,47.035
2002-04-02,46.540001000000004
2002-04-03,46.299999
2002-04-04,45.744999
2002-04-05,46.029999
2002-04-08,46.325001
2002-04-09,46.779999
2002-04-10,47.279999
2002-04-11,46.654999
2002-04-12,47.099998
2002-04-15,46.099998
2002-04-16,46.900002
2002-04-17,46.759997999999996
2002-04-18,46.82
2002-04-19,47.400002
2002-04-22,47.07
2002-04-23,46.625
2002-04-24,46.5
2002-04-25,46.445
2002-04-26,44.799999
2002-04-29,43.764998999999996
2002-04-30,43.619999
2002-05-01,44.494999
2002-05-02,43.900002
2002-05-03,43.505001
2002-05-06,42.195
2002-05-07,42.700001
2002-05-08,44.009997999999996
2002-05-09,43.919998
2002-05-10,43.169998
2002-05-13,43.75
2002-05-14,45.494999
2002-05-15,45.639998999999996
2002-05-16,45.474998
2002-05-17,44.884997999999996
2002-05-20,44.064999
2002-05-21,43.23
2002-05-22,43.41
2002-05-23,44.41
2002-05-24,45.075001
2002-05-28,44.5
2002-05-29,44.66
2002-05-30,43.169998
2002-05-31,43.185001
2002-06-03,41.705002
2002-06-04,41.0
2002-06-05,40.185001
2002-06-06,37.759997999999996
2002-06-07,36.345001
2002-06-10,38.505001
2002-06-11,38.779999
2002-06-12,31.139999
2002-06-13,27.309998999999998
2002-06-14,27.525
2002-06-17,28.0
2002-06-18,28.950001
2002-06-19,27.85
2002-06-20,26.809998999999998
2002-06-21,26.52
2002-06-24,26.174999
2002-06-25,24.385
2002-06-26,24.405001000000002
2002-06-27,22.15
2002-06-28,22.9
2002-07-01,20.370001000000002
2002-07-02,20.955
2002-07-03,21.450001
2002-07-05,22.389999
2002-07-08,23.780001000000002
2002-07-09,23.5
2002-07-10,23.309998999999998
2002-07-11,24.695
2002-07-12,26.219998999999998
2002-07-15,25.715
2002-07-16,26.115
2002-07-17,25.74
2002-07-18,24.995001000000002
2002-07-19,24.99
2002-07-22,23.99
2002-07-23,23.360001
2002-07-24,25.48
2002-07-25,24.950001
2002-07-26,24.934998999999998
2002-07-29,27.315001000000002
2002-07-30,27.969998999999998
2002-07-31,26.655001000000002
2002-08-01,26.264999
2002-08-02,25.395
2002-08-05,23.605
2002-08-06,26.65
2002-08-07,26.35
2002-08-08,27.975
2002-08-09,27.625
2002-08-12,28.665001
2002-08-13,26.514999
2002-08-14,28.184998999999998
2002-08-15,29.355
2002-08-16,30.58
2002-08-19,32.099998
2002-08-20,32.419998
2002-08-21,30.934998999999998
2002-08-22,32.445
2002-08-23,30.775
2002-08-26,31.950001
2002-08-27,30.530001000000002
2002-08-28,29.725
2002-08-29,30.375
2002-08-30,30.25
2002-09-03,28.0
2002-09-04,28.709999
2002-09-05,29.025
2002-09-06,30.0
2002-09-09,30.870001000000002
2002-09-10,31.469998999999998
2002-09-11,31.895
2002-09-12,31.83
2002-09-13,30.844998999999998
2002-09-16,30.639999
2002-09-17,30.719998999999998
2002-09-18,30.43
2002-09-19,28.4
2002-09-20,29.209999
2002-09-23,28.18
2002-09-24,28.004998999999998
2002-09-25,29.360001
2002-09-26,30.325001
2002-09-27,27.93
2002-09-30,27.84
2002-10-01,28.35
2002-10-02,26.139999
2002-10-03,25.65
2002-10-04,26.049999
2002-10-07,25.575001
2002-10-08,25.334999
2002-10-09,25.75
2002-10-10,27.379998999999998
2002-10-11,28.035
2002-10-14,28.805
2002-10-15,30.615
2002-10-16,30.389999
2002-10-17,28.92
2002-10-18,29.625
2002-10-21,30.82
2002-10-22,31.4
2002-10-23,31.700001
2002-10-24,29.565001000000002
2002-10-25,29.959999
2002-10-28,29.174999
2002-10-29,29.775
2002-10-30,29.594998999999998
2002-10-31,28.815001000000002
2002-11-01,29.969998999999998
2002-11-04,31.5
2002-11-05,31.625
2002-11-06,31.41
2002-11-07,30.545
2002-11-08,30.860001
2002-11-11,29.860001
2002-11-12,30.275
2002-11-13,29.825001
2002-11-14,33.154999
2002-11-15,33.16
2002-11-18,33.115002000000004
2002-11-19,32.974998
2002-11-20,32.200001
2002-11-21,33.365002000000004
2002-11-22,33.290001000000004
2002-11-25,33.299999
2002-11-26,32.360001000000004
2002-11-27,33.689999
2002-11-29,34.025002
2002-12-02,34.580002
2002-12-03,33.605
2002-12-04,33.400002
2002-12-05,33.514998999999996
2002-12-06,33.950001
2002-12-09,32.610001000000004
2002-12-10,33.549999
2002-12-11,34.115002000000004
2002-12-12,34.325001
2002-12-13,33.455002
2002-12-16,33.424999
2002-12-17,33.084998999999996
2002-12-18,32.474998
2002-12-19,32.134997999999996
2002-12-20,31.9
2002-12-23,32.195
2002-12-24,32.150002
2002-12-26,31.924999
2002-12-27,31.450001
2002-12-30,31.975
2002-12-31,32.299999
2003-01-02,33.299999
2003-01-03,33.325001
2003-01-06,33.560001
2003-01-07,33.345001
2003-01-08,32.450001
2003-01-09,33.189999
2003-01-10,33.305
2003-01-13,33.404999
2003-01-14,33.860001000000004
2003-01-15,33.200001
2003-01-16,32.57
2003-01-17,31.719998999999998
2003-01-21,30.629998999999998
2003-01-22,30.08
2003-01-23,30.625
2003-01-24,29.860001
2003-01-27,29.535
2003-01-28,29.975
2003-01-29,30.115
2003-01-30,29.495001000000002
2003-01-31,30.15
2003-02-03,29.549999
2003-02-04,28.719998999999998
2003-02-05,28.370001000000002
2003-02-06,28.389999
2003-02-07,28.299999
2003-02-10,28.475
2003-02-11,28.190001000000002
2003-02-12,27.385
2003-02-13,26.77
2003-02-14,27.030001000000002
2003-02-18,27.969998999999998
2003-02-19,27.809998999999998
2003-02-20,27.745001000000002
2003-02-21,28.549999
2003-02-24,27.0
2003-02-25,28.674999
2003-02-26,26.98
2003-02-27,26.125
2003-02-28,26.49
2003-03-03,26.1
2003-03-04,25.985001
2003-03-05,26.040001
2003-03-06,24.51
2003-03-07,25.594998999999998
2003-03-10,24.945
2003-03-11,24.51
2003-03-12,24.25
2003-03-13,26.065001000000002
2003-03-14,25.555
2003-03-17,27.299999
2003-03-18,27.245001000000002
2003-03-19,26.98
2003-03-20,27.6
2003-03-21,29.540001
2003-03-24,27.959999
2003-03-25,28.360001
2003-03-26,28.305
2003-03-27,27.715
2003-03-28,27.754998999999998
2003-03-31,27.084999
2003-04-01,27.325001
2003-04-02,28.379998999999998
2003-04-03,28.809998999999998
2003-04-04,28.844998999999998
2003-04-07,29.620001000000002
2003-04-08,28.77
2003-04-09,28.584999
2003-04-10,29.635
2003-04-11,29.225
2003-04-14,30.139999
2003-04-15,30.65
2003-04-16,30.059998999999998
2003-04-17,30.715
2003-04-21,30.35
2003-04-22,31.209999
2003-04-23,31.545
2003-04-24,31.715
2003-04-25,31.07
2003-04-28,31.645
2003-04-29,31.549999
2003-04-30,30.950001
2003-05-01,30.75
2003-05-02,31.440001000000002
2003-05-05,31.1
2003-05-06,32.220001
2003-05-07,32.700001
2003-05-08,32.25
2003-05-09,33.084998999999996
2003-05-12,33.865002000000004
2003-05-13,33.700001
2003-05-14,33.404999
2003-05-15,34.075001
2003-05-16,33.474998
2003-05-19,32.485001000000004
2003-05-20,32.055
2003-05-21,32.720001
2003-05-22,33.525002
2003-05-23,32.825001
2003-05-27,34.099998
2003-05-28,33.735001000000004
2003-05-29,34.049999
2003-05-30,34.904999
2003-06-02,35.875
2003-06-03,34.849998
2003-06-04,35.450001
2003-06-05,35.889998999999996
2003-06-06,36.224998
2003-06-09,35.57
2003-06-10,36.259997999999996
2003-06-11,36.450001
2003-06-12,36.535
2003-06-13,36.450001
2003-06-16,37.619999
2003-06-17,37.509997999999996
2003-06-18,37.625
2003-06-19,36.75
2003-06-20,37.445
2003-06-23,36.575001
2003-06-24,36.695
2003-06-25,36.209998999999996
2003-06-26,36.32
2003-06-27,35.955002
2003-06-30,35.849998
2003-07-01,36.119999
2003-07-02,36.099998
2003-07-03,35.974998
2003-07-07,36.139998999999996
2003-07-08,36.049999
2003-07-09,36.740002000000004
2003-07-10,36.084998999999996
2003-07-11,36.985001000000004
2003-07-14,37.099998
2003-07-15,36.439999
2003-07-16,36.099998
2003-07-17,35.91
2003-07-18,36.235001000000004
2003-07-21,35.805
2003-07-22,35.709998999999996
2003-07-23,35.73
2003-07-24,35.84
2003-07-25,36.529999
2003-07-28,36.700001
2003-07-29,37.139998999999996
2003-07-30,36.555
2003-07-31,36.939999
2003-08-01,36.709998999999996
2003-08-04,36.474998
2003-08-05,35.525002
2003-08-06,35.599998
2003-08-07,36.014998999999996
2003-08-08,36.355
2003-08-11,36.224998
2003-08-12,37.099998
2003-08-13,36.98
2003-08-14,37.439999
2003-08-15,37.5
2003-08-18,37.915001000000004
2003-08-19,38.334998999999996
2003-08-20,38.435001
2003-08-21,38.375
2003-08-22,38.395
2003-08-25,38.125
2003-08-26,38.014998999999996
2003-08-27,38.224998
2003-08-28,38.775002
2003-08-29,39.049999
2003-09-02,40.0
2003-09-03,40.009997999999996
2003-09-04,40.18
2003-09-05,40.150002
2003-09-08,40.485001000000004
2003-09-09,40.134997999999996
2003-09-10,39.060001
2003-09-11,39.299999
2003-09-12,39.014998999999996
2003-09-15,38.855
2003-09-16,39.5
2003-09-17,39.400002
2003-09-18,39.805
2003-09-19,39.599998
2003-09-22,38.654999
2003-09-23,38.709998999999996
2003-09-24,37.424999
2003-09-25,37.150002
2003-09-26,36.200001
2003-09-29,36.264998999999996
2003-09-30,35.924999
2003-10-01,37.105
2003-10-02,36.865002000000004
2003-10-03,37.014998999999996
2003-10-06,37.095001
2003-10-07,36.735001000000004
2003-10-08,36.709998999999996
2003-10-09,37.705002
2003-10-10,38.134997999999996
2003-10-13,38.200001
2003-10-14,38.514998999999996
2003-10-15,38.130001
2003-10-16,38.365002000000004
2003-10-17,38.125
2003-10-20,37.57
2003-10-21,37.360001000000004
2003-10-22,36.825001
2003-10-23,36.349998
2003-10-24,36.244999
2003-10-27,36.665001000000004
2003-10-28,38.775002
2003-10-29,39.419998
2003-10-30,39.830002
2003-10-31,39.900002
2003-11-03,40.099998
2003-11-04,39.900002
2003-11-05,39.990002000000004
2003-11-06,40.200001
2003-11-07,40.494999
2003-11-10,39.599998
2003-11-11,39.459998999999996
2003-11-12,39.77
2003-11-13,39.73
2003-11-14,39.639998999999996
2003-11-17,39.334998999999996
2003-11-18,38.875
2003-11-19,39.275002
2003-11-20,38.685001
2003-11-21,38.974998
2003-11-24,39.740002000000004
2003-11-25,39.715
2003-11-26,39.709998999999996
2003-11-28,39.830002
2003-12-01,40.035
2003-12-02,42.009997999999996
2003-12-03,42.035
2003-12-04,42.23
2003-12-05,41.73
2003-12-08,41.974998
2003-12-09,41.615002000000004
2003-12-10,41.634997999999996
2003-12-11,42.145
2003-12-12,42.099998
2003-12-15,41.685001
2003-12-16,41.924999
2003-12-17,41.650002
2003-12-18,42.209998999999996
2003-12-19,42.395
2003-12-22,42.924999
2003-12-23,43.310001
2003-12-24,43.34
2003-12-26,43.154999
2003-12-29,43.740002000000004
2003-12-30,43.580002
2003-12-31,43.665001000000004
2004-01-02,43.549999
2004-01-05,43.939999
2004-01-06,44.220001
2004-01-07,43.599998
2004-01-08,44.349998
2004-01-09,43.259997999999996
2004-01-12,43.450001
2004-01-13,43.470001
2004-01-14,43.68
2004-01-15,43.674999
2004-01-16,43.299999
2004-01-20,43.310001
2004-01-21,43.029999
2004-01-22,43.025002
2004-01-23,43.075001
2004-01-26,43.125
2004-01-27,43.18
2004-01-28,42.0
2004-01-29,41.575001
2004-01-30,41.200001
2004-02-02,41.415001000000004
2004-02-03,41.395
2004-02-04,40.75
2004-02-05,40.845001
2004-02-06,40.665001000000004
2004-02-09,40.525002
2004-02-10,40.75
2004-02-11,41.630001
2004-02-12,41.860001000000004
2004-02-13,41.549999
2004-02-17,40.959998999999996
2004-02-18,40.080002
2004-02-19,39.665001000000004
2004-02-20,39.564999
2004-02-23,38.970001
2004-02-24,39.314999
2004-02-25,39.209998999999996
2004-02-26,39.650002
2004-02-27,40.900002
2004-03-01,40.584998999999996
2004-03-02,40.009997999999996
2004-03-03,40.130001
2004-03-04,40.209998999999996
2004-03-05,40.529999
2004-03-08,39.799999
2004-03-09,39.220001
2004-03-10,38.564999
2004-03-11,37.709998999999996
2004-03-12,38.424999
2004-03-15,37.645
2004-03-16,37.615002000000004
2004-03-17,39.0
2004-03-18,38.700001
2004-03-19,38.77
2004-03-22,38.34
2004-03-23,38.525002
2004-03-24,38.560001
2004-03-25,39.27
2004-03-26,39.314999
2004-03-29,39.799999
2004-03-30,39.82
2004-03-31,40.125
2004-04-01,40.110001000000004
2004-04-02,41.075001
2004-04-05,41.064999
2004-04-06,40.75
2004-04-07,40.490002000000004
2004-04-08,40.59
2004-04-12,40.535
2004-04-13,40.125
2004-04-14,39.965
2004-04-15,40.005001
2004-04-16,40.959998999999996
2004-04-19,40.959998999999996
2004-04-20,40.279999
2004-04-21,40.380001
2004-04-22,40.514998999999996
2004-04-23,39.845001
2004-04-26,39.145
2004-04-27,39.790001000000004
2004-04-28,39.900002
2004-04-29,40.200001
2004-04-30,39.755001
2004-05-03,40.77
2004-05-04,41.389998999999996
2004-05-05,41.605
2004-05-06,40.869999
2004-05-07,40.450001
2004-05-10,39.52
2004-05-11,40.110001000000004
2004-05-12,39.974998
2004-05-13,39.889998999999996
2004-05-14,40.014998999999996
2004-05-17,39.314999
2004-05-18,39.674999
2004-05-19,39.755001
2004-05-20,39.5
2004-05-21,39.525002
2004-05-24,39.334998999999996
2004-05-25,39.869999
2004-05-26,40.0
2004-05-27,40.255001
2004-05-28,39.935001
2004-06-01,40.299999
2004-06-02,40.924999
2004-06-03,40.224998
2004-06-04,39.950001
2004-06-07,40.544998
2004-06-08,40.935001
2004-06-09,40.294998
2004-06-10,39.889998999999996
2004-06-14,39.535
2004-06-15,39.695
2004-06-16,39.450001
2004-06-17,38.919998
2004-06-18,38.57
2004-06-21,38.25
2004-06-22,37.884997999999996
2004-06-23,37.985001000000004
2004-06-24,38.07
2004-06-25,38.509997999999996
2004-06-28,38.299999
2004-06-29,38.049999
2004-06-30,37.945
2004-07-01,37.150002
2004-07-02,36.709998999999996
2004-07-06,36.450001
2004-07-07,34.924999
2004-07-08,34.735001000000004
2004-07-09,34.915001000000004
2004-07-12,34.705002
2004-07-13,34.674999
2004-07-14,34.389998999999996
2004-07-15,34.264998999999996
2004-07-16,34.185001
2004-07-19,34.615002000000004
2004-07-20,35.205002
2004-07-21,35.564999
2004-07-22,35.240002000000004
2004-07-23,34.764998999999996
2004-07-26,34.700001
2004-07-27,34.775002
2004-07-28,35.400002
2004-07-29,35.709998999999996
2004-07-30,36.009997999999996
2004-08-02,36.09
2004-08-03,35.900002
2004-08-04,35.185001
2004-08-05,34.584998999999996
2004-08-06,33.845001
2004-08-09,33.630001
2004-08-10,34.029999
2004-08-11,34.169998
2004-08-12,33.575001
2004-08-13,33.349998
2004-08-16,33.654999
2004-08-17,33.869999
2004-08-18,34.439999
2004-08-19,34.400002
2004-08-20,34.73
2004-08-23,34.634997999999996
2004-08-24,34.880001
2004-08-25,35.255001
2004-08-26,35.224998
2004-08-27,35.139998999999996
2004-08-30,34.825001
2004-08-31,34.404999
2004-09-01,34.389998999999996
2004-09-02,34.445
2004-09-03,34.605
2004-09-07,34.285
2004-09-08,34.075001
2004-09-09,34.220001
2004-09-10,34.450001
2004-09-13,34.595001
2004-09-14,34.645
2004-09-15,34.285
2004-09-16,34.540001000000004
2004-09-17,35.095001
2004-09-20,35.465
2004-09-21,35.915001000000004
2004-09-22,35.5
2004-09-23,35.849998
2004-09-24,36.084998999999996
2004-09-27,35.950001
2004-09-28,36.424999
2004-09-29,36.525002
2004-09-30,36.529999
2004-10-01,36.900002
2004-10-04,37.055
2004-10-05,36.900002
2004-10-06,37.25
2004-10-07,36.974998
2004-10-08,36.575001
2004-10-11,36.605
2004-10-12,36.705002
2004-10-13,36.5
2004-10-14,36.139998999999996
2004-10-15,35.919998
2004-10-18,36.375
2004-10-19,36.445
2004-10-20,36.040001000000004
2004-10-21,36.34
2004-10-22,36.355
2004-10-25,36.360001000000004
2004-10-26,39.720001
2004-10-27,39.950001
2004-10-28,39.630001
2004-10-29,39.450001
2004-11-01,39.5
2004-11-02,39.825001
2004-11-03,39.985001000000004
2004-11-04,40.424999
2004-11-05,40.264998999999996
2004-11-08,40.314999
2004-11-09,40.400002
2004-11-10,40.634997999999996
2004-11-11,41.5
2004-11-12,41.764998999999996
2004-11-15,41.639998999999996
2004-11-16,41.57
2004-11-17,41.759997999999996
2004-11-18,42.145
2004-11-19,41.349998
2004-11-22,41.119999
2004-11-23,41.200001
2004-11-24,41.075001
2004-11-26,41.115002000000004
2004-11-29,41.035
2004-11-30,40.5
2004-12-01,41.165001000000004
2004-12-02,41.169998
2004-12-03,40.794998
2004-12-06,40.950001
2004-12-07,40.299999
2004-12-08,40.125
2004-12-09,40.814999
2004-12-10,41.040001000000004
2004-12-13,41.525002
2004-12-14,41.82
2004-12-15,41.57
2004-12-16,41.23
2004-12-17,41.02
2004-12-20,40.945
2004-12-21,41.200001
2004-12-22,40.705002
2004-12-23,40.825001
2004-12-27,40.900002
2004-12-28,41.435001
2004-12-29,41.255001
2004-12-30,42.200001
2004-12-31,42.16
2005-01-03,42.299999
2005-01-04,42.275002
2005-01-05,42.075001
2005-01-06,42.459998999999996
2005-01-07,42.535
2005-01-10,42.584998999999996
2005-01-11,42.529999
2005-01-12,43.025002
2005-01-13,42.93
2005-01-14,43.325001
2005-01-18,43.535
2005-01-19,42.959998999999996
2005-01-20,42.529999
2005-01-21,42.029999
2005-01-24,42.009997999999996
2005-01-25,42.119999
2005-01-26,42.095001
2005-01-27,42.185001
2005-01-28,41.744999
2005-01-31,42.445
2005-02-01,42.259997999999996
2005-02-02,42.599998
2005-02-03,42.720001
2005-02-04,43.325001
2005-02-07,43.615002000000004
2005-02-08,43.150002
2005-02-09,42.630001
2005-02-10,42.689999
2005-02-11,43.0
2005-02-14,42.849998
2005-02-15,42.715
2005-02-16,42.285
2005-02-17,42.259997999999996
2005-02-18,42.805
2005-02-22,43.560001
2005-02-23,44.064999
2005-02-24,44.740002000000004
2005-02-25,44.974998
2005-02-28,45.535
2005-03-01,44.924999
2005-03-02,44.939999
2005-03-03,44.875
2005-03-04,44.875
2005-03-07,44.805
2005-03-08,44.630001
2005-03-09,44.165001000000004
2005-03-10,44.494999
2005-03-11,44.049999
2005-03-14,44.759997999999996
2005-03-15,44.445
2005-03-16,43.240002000000004
2005-03-17,43.724998
2005-03-18,44.0
2005-03-21,44.080002
2005-03-22,43.654999
2005-03-23,43.540001000000004
2005-03-24,43.580002
2005-03-28,43.584998999999996
2005-03-29,43.470001
2005-03-30,44.099998
2005-03-31,44.259997999999996
2005-04-01,43.775002
2005-04-04,43.705002
2005-04-05,43.450001
2005-04-06,43.25
2005-04-07,43.25
2005-04-08,42.935001
2005-04-11,42.880001
2005-04-12,43.299999
2005-04-13,43.014998999999996
2005-04-14,42.424999
2005-04-15,41.814999
2005-04-18,41.724998
2005-04-19,41.939999
2005-04-20,40.985001000000004
2005-04-21,42.700001
2005-04-22,41.994999
2005-04-25,42.849998
2005-04-26,42.41
2005-04-27,42.099998
2005-04-28,41.5
2005-04-29,41.450001
2005-05-02,41.970001
2005-05-03,41.875
2005-05-04,42.674999
2005-05-05,42.380001
2005-05-06,43.169998
2005-05-09,42.794998
2005-05-10,42.189999
2005-05-11,41.825001
2005-05-12,41.57
2005-05-13,41.27
2005-05-16,41.43
2005-05-17,42.095001
2005-05-18,42.57
2005-05-19,42.400002
2005-05-20,42.029999
2005-05-23,41.805
2005-05-24,41.549999
2005-05-25,41.290001000000004
2005-05-26,41.549999
2005-05-27,41.349998
2005-05-31,40.945
2005-06-01,41.465
2005-06-02,41.884997999999996
2005-06-03,41.57
2005-06-06,40.98
2005-06-07,40.755001
2005-06-08,40.974998
2005-06-09,40.875
2005-06-10,40.919998
2005-06-13,40.564999
2005-06-14,40.895
2005-06-15,40.07
2005-06-16,40.290001000000004
2005-06-17,40.41
2005-06-20,40.279999
2005-06-21,40.119999
2005-06-22,39.93
2005-06-23,39.275002
2005-06-24,39.325001
2005-06-27,39.195
2005-06-28,39.860001000000004
2005-06-29,40.314999
2005-06-30,39.93
2005-07-01,40.27
2005-07-05,40.674999
2005-07-06,40.235001000000004
2005-07-07,39.985001000000004
2005-07-08,40.25
2005-07-11,40.185001
2005-07-12,40.23
2005-07-13,40.240002000000004
2005-07-14,40.799999
2005-07-15,40.825001
2005-07-18,40.299999
2005-07-19,41.490002000000004
2005-07-20,41.52
2005-07-21,41.610001000000004
2005-07-22,42.360001000000004
2005-07-25,42.02
2005-07-26,42.200001
2005-07-27,42.029999
2005-07-28,42.165001000000004
2005-07-29,42.435001
2005-08-01,42.75
2005-08-02,42.785
2005-08-03,43.169998
2005-08-04,42.634997999999996
2005-08-05,42.080002
2005-08-08,41.735001000000004
2005-08-09,41.689999
2005-08-10,41.549999
2005-08-11,41.884997999999996
2005-08-12,41.834998999999996
2005-08-15,42.32
2005-08-16,41.75
2005-08-17,42.005001
2005-08-18,41.830002
2005-08-19,41.825001
2005-08-22,41.32
2005-08-23,40.904999
2005-08-24,40.490002000000004
