Date,LKQ
2017-12-26,40.779999
2017-12-27,40.869999
2017-12-28,41.189999
2017-12-29,40.669998
2018-01-02,41.349998
2018-01-03,41.560001
2018-01-04,42.060001
2018-01-05,42.02
2018-01-08,41.860001000000004
2018-01-09,41.990002000000004
2018-01-10,42.240002000000004
2018-01-11,42.990002000000004
2018-01-12,43.470001
2018-01-16,43.189999
2018-01-17,43.189999
2018-01-18,42.700001
2018-01-19,42.959998999999996
2018-01-22,42.849998
2018-01-23,43.130001
2018-01-24,42.869999
2018-01-25,42.549999
2018-01-26,42.830002
2018-01-29,42.709998999999996
2018-01-30,42.189999
2018-01-31,42.029999
2018-02-01,41.790001000000004
2018-02-02,40.93
2018-02-05,39.459998999999996
2018-02-06,40.529999
2018-02-07,40.349998
2018-02-08,38.860001000000004
2018-02-09,38.919998
2018-02-12,40.16
2018-02-13,40.529999
2018-02-14,41.439999
2018-02-15,41.77
2018-02-16,41.77
2018-02-20,41.459998999999996
2018-02-21,41.580002
2018-02-22,40.049999
2018-02-23,40.099998
2018-02-26,40.439999
2018-02-27,39.330002
2018-02-28,39.48
2018-03-01,39.380001
2018-03-02,38.990002000000004
2018-03-05,38.919998
2018-03-06,39.549999
2018-03-07,39.0
2018-03-08,38.790001000000004
2018-03-09,39.639998999999996
2018-03-12,39.330002
2018-03-13,39.419998
2018-03-14,39.029999
2018-03-15,39.049999
2018-03-16,39.549999
2018-03-19,39.25
2018-03-20,39.400002
2018-03-21,39.5
2018-03-22,37.91
2018-03-23,37.169998
2018-03-26,37.860001000000004
2018-03-27,37.59
2018-03-28,37.5
2018-03-29,37.950001
2018-04-02,37.150002
2018-04-03,37.790001000000004
2018-04-04,38.23
2018-04-05,38.73
2018-04-06,38.18
2018-04-09,38.110001000000004
2018-04-10,38.130001
2018-04-11,38.049999
2018-04-12,38.290001000000004
2018-04-13,38.189999
2018-04-16,38.619999
2018-04-17,39.040001000000004
2018-04-18,39.23
2018-04-19,38.630001
2018-04-20,38.25
2018-04-23,38.34
2018-04-24,37.5
2018-04-25,37.59
2018-04-26,30.42
2018-04-27,31.65
2018-04-30,31.02
2018-05-01,30.27
2018-05-02,30.27
2018-05-03,30.24
2018-05-04,30.129998999999998
2018-05-07,30.639999
2018-05-08,30.530001000000002
2018-05-09,30.200001
2018-05-10,30.280001000000002
2018-05-11,30.280001000000002
2018-05-14,30.6
2018-05-15,30.32
2018-05-16,30.620001000000002
2018-05-17,30.530001000000002
2018-05-18,30.48
2018-05-21,30.77
2018-05-22,30.15
2018-05-23,29.77
2018-05-24,30.07
2018-05-25,30.76
2018-05-29,30.58
2018-05-30,31.209999
2018-05-31,31.77
2018-06-01,31.93
2018-06-04,32.490002000000004
2018-06-05,32.490002000000004
2018-06-06,32.66
2018-06-07,32.57
2018-06-08,32.59
2018-06-11,32.709998999999996
2018-06-12,32.740002000000004
2018-06-13,32.810001
2018-06-14,33.150002
2018-06-15,33.450001
2018-06-18,33.049999
2018-06-19,32.830002
2018-06-20,32.759997999999996
2018-06-21,32.209998999999996
2018-06-22,32.869999
2018-06-25,32.369999
2018-06-26,32.099998
2018-06-27,31.690001000000002
2018-06-28,31.790001
2018-06-29,31.9
2018-07-02,31.75
2018-07-03,31.76
2018-07-05,32.130001
2018-07-06,32.529999
2018-07-09,33.09
2018-07-10,33.189999
2018-07-11,32.580002
2018-07-12,32.82
2018-07-13,33.459998999999996
2018-07-16,33.34
2018-07-17,33.66
2018-07-18,33.700001
2018-07-19,34.189999
2018-07-20,33.779999
2018-07-23,34.220001
2018-07-24,33.66
2018-07-25,33.700001
2018-07-26,34.84
2018-07-27,33.950001
2018-07-30,33.529999
2018-07-31,33.52
2018-08-01,33.220001
2018-08-02,33.220001
2018-08-03,33.439999
2018-08-06,33.099998
2018-08-07,34.369999
2018-08-08,33.950001
2018-08-09,33.970001
2018-08-10,33.75
2018-08-13,33.18
2018-08-14,33.439999
2018-08-15,33.169998
2018-08-16,33.200001
2018-08-17,33.16
2018-08-20,33.23
2018-08-21,33.419998
2018-08-22,32.939999
2018-08-23,33.200001
2018-08-24,33.610001000000004
2018-08-27,34.049999
2018-08-28,34.119999
2018-08-29,34.689999
2018-08-30,34.330002
2018-08-31,34.52
2018-09-04,34.27
2018-09-05,34.009997999999996
2018-09-06,33.709998999999996
2018-09-07,33.279999
2018-09-10,33.209998999999996
2018-09-11,33.25
2018-09-12,32.91
2018-09-13,33.0
2018-09-14,32.779999
2018-09-17,32.040001000000004
2018-09-18,32.290001000000004
2018-09-19,32.419998
2018-09-20,33.02
2018-09-21,32.389998999999996
2018-09-24,31.719998999999998
2018-09-25,31.889999
2018-09-26,31.82
2018-09-27,31.719998999999998
2018-09-28,31.67
2018-10-01,31.620001000000002
2018-10-02,31.280001000000002
2018-10-03,31.01
2018-10-04,30.34
2018-10-05,30.040001
2018-10-08,30.190001000000002
2018-10-09,29.73
2018-10-10,28.59
2018-10-11,28.32
2018-10-12,28.530001000000002
2018-10-15,28.530001000000002
2018-10-16,29.42
2018-10-17,28.610001
2018-10-18,27.98
2018-10-19,27.76
2018-10-22,27.35
2018-10-23,26.99
2018-10-24,25.68
2018-10-25,26.6
2018-10-26,26.379998999999998
2018-10-29,26.620001000000002
2018-10-30,26.68
2018-10-31,27.27
2018-11-01,27.67
2018-11-02,27.77
2018-11-05,27.76
2018-11-06,27.870001000000002
2018-11-07,28.389999
2018-11-08,28.66
2018-11-09,27.73
2018-11-12,27.23
2018-11-13,27.059998999999998
2018-11-14,27.709999
2018-11-15,27.799999
2018-11-16,28.4
2018-11-19,27.49
2018-11-20,26.950001
2018-11-21,27.290001
2018-11-23,27.34
2018-11-26,27.790001
2018-11-27,27.620001000000002
2018-11-28,28.030001000000002
2018-11-29,27.780001000000002
2018-11-30,27.84
2018-12-03,28.27
2018-12-04,26.66
2018-12-06,26.360001
2018-12-07,25.629998999999998
2018-12-10,25.629998999999998
2018-12-11,25.309998999999998
2018-12-12,25.83
2018-12-13,25.23
2018-12-14,24.6
2018-12-17,24.549999
2018-12-18,24.549999
2018-12-19,24.33
2018-12-20,23.84
2018-12-21,23.57
2018-12-24,23.9
2018-12-26,24.75
2018-12-27,24.09
2018-12-28,23.959999
2018-12-31,23.73
2019-01-02,23.700001
2019-01-03,22.91
2019-01-04,23.83
2019-01-07,24.17
2019-01-08,24.82
2019-01-09,25.780001000000002
2019-01-10,26.190001000000002
2019-01-11,26.32
2019-01-14,26.65
2019-01-15,26.66
2019-01-16,26.82
2019-01-17,26.9
2019-01-18,26.25
2019-01-22,25.9
2019-01-23,25.809998999999998
2019-01-24,26.24
2019-01-25,26.08
2019-01-28,26.299999
2019-01-29,26.27
2019-01-30,26.57
2019-01-31,26.219998999999998
2019-02-01,26.43
2019-02-04,27.17
2019-02-05,27.17
2019-02-06,27.030001000000002
2019-02-07,26.25
2019-02-08,26.23
2019-02-11,26.42
2019-02-12,26.700001
2019-02-13,26.75
2019-02-14,26.459999
2019-02-15,27.15
2019-02-19,27.0
2019-02-20,26.969998999999998
2019-02-21,27.34
2019-02-22,27.33
2019-02-25,27.52
2019-02-26,27.26
2019-02-27,27.26
2019-02-28,27.700001
2019-03-01,27.82
2019-03-04,28.1
2019-03-05,27.780001000000002
2019-03-06,28.469998999999998
2019-03-07,27.799999
2019-03-08,27.35
2019-03-11,27.32
2019-03-12,26.870001000000002
2019-03-13,27.34
2019-03-14,27.879998999999998
2019-03-15,27.860001
2019-03-18,28.32
2019-03-19,28.639999
2019-03-20,28.700001
2019-03-21,29.01
2019-03-22,28.360001
2019-03-25,28.34
2019-03-26,28.32
2019-03-27,28.209999
2019-03-28,28.209999
2019-03-29,28.379998999999998
2019-04-01,29.209999
2019-04-02,29.17
2019-04-03,29.639999
2019-04-04,29.76
2019-04-05,30.049999
2019-04-08,30.18
2019-04-09,30.059998999999998
2019-04-10,30.33
2019-04-11,30.389999
2019-04-12,30.82
2019-04-15,31.030001000000002
2019-04-16,31.110001
2019-04-17,31.120001000000002
2019-04-18,30.780001000000002
2019-04-22,30.610001
2019-04-23,31.34
2019-04-24,31.440001000000002
2019-04-25,29.66
2019-04-26,30.040001
2019-04-29,30.08
2019-04-30,30.1
2019-05-01,29.639999
2019-05-02,29.049999
2019-05-03,28.790001
2019-05-06,28.5
2019-05-07,27.98
2019-05-08,27.83
2019-05-09,27.42
2019-05-10,27.32
2019-05-13,26.780001000000002
2019-05-14,27.02
2019-05-15,27.08
2019-05-16,27.440001000000002
2019-05-17,27.1
2019-05-20,26.870001000000002
2019-05-21,27.16
2019-05-22,27.0
2019-05-23,26.48
2019-05-24,26.540001
2019-05-28,26.32
2019-05-29,26.049999
2019-05-30,25.84
2019-05-31,25.65
2019-06-03,25.629998999999998
2019-06-04,26.389999
2019-06-05,26.379998999999998
2019-06-06,25.940001000000002
2019-06-07,26.559998999999998
2019-06-10,26.75
2019-06-11,26.73
2019-06-12,26.190001000000002
2019-06-13,26.370001000000002
2019-06-14,26.24
2019-06-17,26.17
2019-06-18,26.33
2019-06-19,26.52
2019-06-20,26.67
2019-06-21,26.639999
2019-06-24,26.219998999999998
2019-06-25,26.27
2019-06-26,26.18
2019-06-27,26.26
2019-06-28,26.610001
2019-07-01,27.049999
2019-07-02,26.549999
2019-07-03,26.690001000000002
2019-07-05,26.639999
2019-07-08,26.129998999999998
2019-07-09,26.030001000000002
2019-07-10,26.16
2019-07-11,26.24
2019-07-12,26.82
2019-07-15,26.9
2019-07-16,26.99
2019-07-17,26.02
2019-07-18,25.68
2019-07-19,24.940001000000002
2019-07-22,25.030001000000002
2019-07-23,25.85
2019-07-24,26.24
2019-07-25,27.58
2019-07-26,27.73
2019-07-29,27.35
2019-07-30,26.9
2019-07-31,26.93
2019-08-01,26.15
2019-08-02,25.549999
2019-08-05,25.09
2019-08-06,25.549999
2019-08-07,25.57
2019-08-08,25.940001000000002
2019-08-09,25.440001000000002
2019-08-12,25.040001
2019-08-13,25.35
2019-08-14,24.75
2019-08-15,24.59
2019-08-16,25.57
2019-08-19,26.309998999999998
2019-08-20,26.07
2019-08-21,26.0
2019-08-22,25.93
2019-08-23,25.459999
2019-08-26,25.4
2019-08-27,25.030001000000002
2019-08-28,25.65
2019-08-29,26.190001000000002
2019-08-30,26.27
2019-09-03,26.0
2019-09-04,26.41
2019-09-05,26.91
2019-09-06,26.9
2019-09-09,27.4
2019-09-10,28.66
2019-09-11,29.08
2019-09-12,32.549999
2019-09-13,32.740002000000004
2019-09-16,32.060001
2019-09-17,32.23
2019-09-18,31.940001000000002
2019-09-19,31.889999
2019-09-20,31.790001
2019-09-23,31.889999
2019-09-24,31.620001000000002
2019-09-25,31.610001
2019-09-26,31.43
2019-09-27,31.33
2019-09-30,31.450001
2019-10-01,30.82
2019-10-02,30.129998999999998
2019-10-03,30.34
2019-10-04,30.51
2019-10-07,30.290001
2019-10-08,29.889999
2019-10-09,29.610001
2019-10-10,30.209999
2019-10-11,30.82
2019-10-14,30.75
2019-10-15,31.030001000000002
2019-10-16,31.18
2019-10-17,31.23
2019-10-18,31.25
2019-10-21,31.65
2019-10-22,31.889999
2019-10-23,31.92
2019-10-24,31.790001
2019-10-25,31.629998999999998
2019-10-28,31.67
2019-10-29,31.610001
2019-10-30,31.48
2019-10-31,33.990002000000004
2019-11-01,35.139998999999996
2019-11-04,35.84
2019-11-05,35.689999
2019-11-06,35.41
2019-11-07,35.099998
2019-11-08,35.200001
2019-11-11,35.25
2019-11-12,36.18
2019-11-13,35.209998999999996
2019-11-14,35.169998
2019-11-15,35.549999
2019-11-18,35.869999
2019-11-19,35.209998999999996
2019-11-20,35.150002
2019-11-21,34.889998999999996
2019-11-22,35.0
2019-11-25,35.389998999999996
2019-11-26,35.599998
2019-11-27,35.66
2019-11-29,35.279999
2019-12-02,35.32
2019-12-03,34.419998
2019-12-04,35.009997999999996
2019-12-05,35.540001000000004
2019-12-06,35.75
2019-12-09,35.619999
2019-12-10,35.48
2019-12-11,35.77
2019-12-12,36.009997999999996
2019-12-13,36.110001000000004
2019-12-16,35.939999
2019-12-17,36.060001
2019-12-18,36.330002
2019-12-19,35.75
2019-12-20,35.93
2019-12-23,35.790001000000004
2019-12-24,35.889998999999996
2019-12-26,35.889998999999996
2019-12-27,35.869999
2019-12-30,35.700001
2019-12-31,35.700001
2020-01-02,35.799999
2020-01-03,35.389998999999996
2020-01-06,34.860001000000004
2020-01-07,34.669998
2020-01-08,34.59
2020-01-09,34.650002
2020-01-10,34.09
2020-01-13,34.130001
2020-01-14,34.34
2020-01-15,33.919998
2020-01-16,34.740002000000004
2020-01-17,34.610001000000004
2020-01-21,34.23
2020-01-22,33.919998
2020-01-23,34.349998
2020-01-24,33.610001000000004
2020-01-27,33.060001
2020-01-28,33.439999
2020-01-29,33.490002000000004
2020-01-30,33.610001000000004
2020-01-31,32.689999
2020-02-03,32.580002
2020-02-04,33.259997999999996
2020-02-05,34.07
2020-02-06,33.220001
2020-02-07,32.93
2020-02-10,33.189999
2020-02-11,33.580002
2020-02-12,33.740002000000004
2020-02-13,33.849998
2020-02-14,33.200001
2020-02-18,33.25
2020-02-19,34.0
2020-02-20,34.02
2020-02-21,33.040001000000004
2020-02-24,32.330002
2020-02-25,31.32
2020-02-26,30.540001
2020-02-27,29.719998999999998
2020-02-28,29.58
2020-03-02,29.9
2020-03-03,28.73
2020-03-04,29.65
2020-03-05,28.23
2020-03-06,27.52
2020-03-09,25.9
2020-03-10,27.58
2020-03-11,26.809998999999998
2020-03-12,23.83
2020-03-13,24.9
2020-03-16,20.360001
2020-03-17,19.690001000000002
2020-03-18,15.9
2020-03-19,17.379998999999998
2020-03-20,16.299999
2020-03-23,13.9
2020-03-24,16.959999
2020-03-25,20.0
2020-03-26,22.25
2020-03-27,21.360001
2020-03-30,21.0
2020-03-31,20.51
2020-04-01,19.129998999999998
2020-04-02,18.51
2020-04-03,17.35
2020-04-06,20.059998999999998
2020-04-07,20.940001000000002
2020-04-08,22.0
2020-04-09,22.530001000000002
2020-04-13,21.34
2020-04-14,21.440001000000002
2020-04-15,20.389999
2020-04-16,19.84
2020-04-17,20.940001000000002
2020-04-20,20.34
2020-04-21,19.93
2020-04-22,20.15
2020-04-23,20.469998999999998
2020-04-24,21.33
2020-04-27,22.77
2020-04-28,23.99
2020-04-29,25.299999
2020-04-30,26.15
2020-05-01,24.809998999999998
2020-05-04,24.620001000000002
2020-05-05,24.98
2020-05-06,24.0
2020-05-07,25.200001
2020-05-08,26.280001000000002
2020-05-11,25.389999
2020-05-12,24.25
2020-05-13,22.68
2020-05-14,23.540001
2020-05-15,23.6
2020-05-18,25.780001000000002
2020-05-19,24.92
2020-05-20,25.52
2020-05-21,25.52
2020-05-22,25.34
2020-05-26,27.040001
2020-05-27,28.370001000000002
