Date,AIV
2004-03-03,33.509997999999996
2004-03-04,33.869999
2004-03-05,33.650002
2004-03-08,33.299999
2004-03-09,33.0
2004-03-10,32.400002
2004-03-11,31.959999
2004-03-12,32.299999
2004-03-15,31.9
2004-03-16,32.150002
2004-03-17,31.790001
2004-03-18,31.4
2004-03-19,31.219998999999998
2004-03-22,31.35
2004-03-23,31.43
2004-03-24,31.120001000000002
2004-03-25,31.27
2004-03-26,30.85
2004-03-29,31.139999
2004-03-30,30.73
2004-03-31,31.09
2004-04-01,30.780001000000002
2004-04-02,30.92
2004-04-05,30.200001
2004-04-06,29.32
2004-04-07,29.620001000000002
2004-04-08,28.99
2004-04-12,28.299999
2004-04-13,28.5
2004-04-14,28.700001
2004-04-15,28.91
2004-04-16,29.0
2004-04-19,28.67
2004-04-20,28.6
2004-04-21,28.639999
2004-04-22,28.700001
2004-04-23,28.469998999999998
2004-04-26,28.190001000000002
2004-04-27,28.41
2004-04-28,28.559998999999998
2004-04-29,28.16
2004-04-30,28.17
2004-05-03,29.120001000000002
2004-05-04,29.92
2004-05-05,29.809998999999998
2004-05-06,29.459999
2004-05-07,29.0
2004-05-10,28.200001
2004-05-11,28.23
2004-05-12,28.5
2004-05-13,28.32
2004-05-14,27.879998999999998
2004-05-17,28.5
2004-05-18,28.82
2004-05-19,28.1
2004-05-20,28.43
2004-05-21,28.389999
2004-05-24,28.299999
2004-05-25,28.6
2004-05-26,28.75
2004-05-27,28.68
2004-05-28,28.879998999999998
2004-06-01,28.66
2004-06-02,29.01
2004-06-03,28.690001000000002
2004-06-04,28.629998999999998
2004-06-07,28.77
2004-06-08,28.85
2004-06-09,28.950001
2004-06-10,29.540001
2004-06-14,29.219998999999998
2004-06-15,29.73
2004-06-16,29.950001
2004-06-17,29.75
2004-06-18,30.24
2004-06-21,30.299999
2004-06-22,30.450001
2004-06-23,31.059998999999998
2004-06-24,30.77
2004-06-25,31.18
2004-06-28,31.41
2004-06-29,31.07
2004-06-30,31.129998999999998
2004-07-01,31.59
2004-07-02,32.009997999999996
2004-07-06,31.85
2004-07-07,32.799999
2004-07-08,32.75
2004-07-09,32.970001
2004-07-12,33.080002
2004-07-13,33.040001000000004
2004-07-14,33.130001
2004-07-15,33.139998999999996
2004-07-16,33.009997999999996
2004-07-19,33.25
2004-07-20,33.130001
2004-07-21,33.130001
2004-07-22,32.709998999999996
2004-07-23,32.529999
2004-07-26,32.119999
2004-07-27,31.5
2004-07-28,31.65
2004-07-29,31.700001
2004-07-30,31.969998999999998
2004-08-02,32.150002
2004-08-03,32.75
2004-08-04,32.580002
2004-08-05,31.950001
2004-08-06,32.049999
2004-08-09,32.07
2004-08-10,32.150002
2004-08-11,32.360001000000004
2004-08-12,32.169998
2004-08-13,32.23
2004-08-16,32.599998
2004-08-17,32.98
2004-08-18,33.040001000000004
2004-08-19,32.720001
2004-08-20,33.09
2004-08-23,33.119999
2004-08-24,33.48
2004-08-25,33.799999
2004-08-26,34.049999
2004-08-27,34.25
2004-08-30,34.91
2004-08-31,35.5
2004-09-01,35.830002
2004-09-02,36.080002
2004-09-03,36.419998
2004-09-07,36.82
2004-09-08,36.57
2004-09-09,35.5
2004-09-10,35.150002
2004-09-13,34.549999
2004-09-14,34.369999
2004-09-15,34.700001
2004-09-16,35.240002000000004
2004-09-17,34.950001
2004-09-20,34.799999
2004-09-21,35.119999
2004-09-22,34.700001
2004-09-23,34.470001
2004-09-24,34.450001
2004-09-27,34.73
2004-09-28,34.580002
2004-09-29,34.59
2004-09-30,34.779999
2004-10-01,35.459998999999996
2004-10-04,35.599998
2004-10-05,35.720001
2004-10-06,35.880001
2004-10-07,35.150002
2004-10-08,35.32
2004-10-11,34.799999
2004-10-12,35.139998999999996
2004-10-13,35.470001
2004-10-14,35.450001
2004-10-15,35.59
2004-10-18,36.009997999999996
2004-10-19,36.110001000000004
2004-10-20,35.779999
2004-10-21,36.189999
2004-10-22,35.889998999999996
2004-10-25,35.43
2004-10-26,36.049999
2004-10-27,36.25
2004-10-28,36.52
2004-10-29,36.689999
2004-11-01,37.450001
2004-11-02,37.040001000000004
2004-11-03,37.299999
2004-11-04,38.240002000000004
2004-11-05,37.060001
2004-11-08,37.169998
2004-11-09,37.049999
2004-11-10,37.189999
2004-11-11,37.369999
2004-11-12,38.220001
2004-11-15,38.150002
2004-11-16,38.060001
2004-11-17,36.450001
2004-11-18,36.830002
2004-11-19,36.279999
2004-11-22,36.82
2004-11-23,37.0
2004-11-24,37.040001000000004
2004-11-26,36.900002
2004-11-29,36.360001000000004
2004-11-30,36.369999
2004-12-01,37.18
2004-12-02,36.93
2004-12-03,37.310001
2004-12-06,37.549999
2004-12-07,36.970001
2004-12-08,36.900002
2004-12-09,36.959998999999996
2004-12-10,37.299999
2004-12-13,37.400002
2004-12-14,36.889998999999996
2004-12-15,37.299999
2004-12-16,36.919998
2004-12-17,37.400002
2004-12-20,37.5
2004-12-21,38.0
2004-12-22,38.25
2004-12-23,38.07
2004-12-27,38.25
2004-12-28,38.5
2004-12-29,38.799999
2004-12-30,38.830002
2004-12-31,38.540001000000004
2005-01-03,38.389998999999996
2005-01-04,37.849998
2005-01-05,36.25
2005-01-06,35.950001
2005-01-07,35.959998999999996
2005-01-10,35.639998999999996
2005-01-11,35.18
2005-01-12,35.150002
2005-01-13,35.450001
2005-01-14,35.849998
2005-01-18,36.599998
2005-01-19,36.669998
2005-01-20,36.130001
2005-01-21,36.490002000000004
2005-01-24,36.25
2005-01-25,35.279999
2005-01-26,35.700001
2005-01-27,35.549999
2005-01-28,35.869999
2005-01-31,35.900002
2005-02-01,36.169998
2005-02-02,36.16
2005-02-03,36.02
2005-02-04,36.0
2005-02-07,36.169998
2005-02-08,36.099998
2005-02-09,36.490002000000004
2005-02-10,36.939999
2005-02-11,36.939999
2005-02-14,37.400002
2005-02-15,38.049999
2005-02-16,37.790001000000004
2005-02-17,38.07
2005-02-18,38.169998
2005-02-22,37.099998
2005-02-23,37.299999
2005-02-24,37.07
2005-02-25,38.32
2005-02-28,38.259997999999996
2005-03-01,38.25
2005-03-02,38.049999
2005-03-03,38.049999
2005-03-04,38.5
2005-03-07,39.209998999999996
2005-03-08,38.950001
2005-03-09,38.02
2005-03-10,38.25
2005-03-11,37.279999
2005-03-14,38.0
2005-03-15,37.77
2005-03-16,37.240002000000004
2005-03-17,37.799999
2005-03-18,37.139998999999996
2005-03-21,37.09
2005-03-22,36.130001
2005-03-23,36.049999
2005-03-24,36.18
2005-03-28,36.200001
2005-03-29,36.57
2005-03-30,37.299999
2005-03-31,37.200001
2005-04-01,37.23
2005-04-04,37.130001
2005-04-05,36.889998999999996
2005-04-06,36.880001
2005-04-07,37.169998
2005-04-08,36.900002
2005-04-11,36.959998999999996
2005-04-12,37.279999
2005-04-13,37.009997999999996
2005-04-14,36.610001000000004
2005-04-15,36.540001000000004
2005-04-18,36.5
2005-04-19,36.48
2005-04-20,36.52
2005-04-21,36.549999
2005-04-22,37.5
2005-04-25,37.810001
2005-04-26,37.889998999999996
2005-04-27,37.889998999999996
2005-04-28,37.369999
2005-04-29,38.119999
2005-05-02,38.110001000000004
2005-05-03,38.400002
2005-05-04,38.849998
2005-05-05,38.549999
2005-05-06,38.450001
2005-05-09,38.849998
2005-05-10,38.889998999999996
2005-05-11,38.299999
2005-05-12,37.779999
2005-05-13,37.299999
2005-05-16,37.700001
2005-05-17,37.900002
2005-05-18,37.700001
2005-05-19,38.240002000000004
2005-05-20,38.419998
2005-05-23,38.5
2005-05-24,37.860001000000004
2005-05-25,37.5
2005-05-26,37.099998
2005-05-27,37.18
2005-05-31,37.099998
2005-06-01,37.810001
2005-06-02,38.189999
2005-06-03,38.220001
2005-06-06,38.849998
2005-06-07,39.299999
2005-06-08,39.650002
2005-06-09,39.5
2005-06-10,39.5
2005-06-13,39.57
2005-06-14,40.110001000000004
2005-06-15,40.130001
2005-06-16,40.189999
2005-06-17,40.939999
2005-06-20,40.91
2005-06-21,40.48
2005-06-22,40.509997999999996
2005-06-23,40.0
2005-06-24,39.860001000000004
2005-06-27,40.049999
2005-06-28,40.200001
2005-06-29,40.650002
2005-06-30,40.919998
2005-07-01,41.040001000000004
2005-07-05,41.099998
2005-07-06,40.91
2005-07-07,41.220001
2005-07-08,41.669998
2005-07-11,41.880001
2005-07-12,41.720001
2005-07-13,41.700001
2005-07-14,41.450001
2005-07-15,42.0
2005-07-18,42.349998
2005-07-19,42.919998
2005-07-20,43.139998999999996
2005-07-21,42.650002
2005-07-22,43.0
2005-07-25,43.049999
2005-07-26,43.27
2005-07-27,43.290001000000004
2005-07-28,43.720001
2005-07-29,44.0
2005-08-01,43.900002
2005-08-02,44.009997999999996
2005-08-03,43.0
2005-08-04,42.299999
2005-08-05,40.68
2005-08-08,39.099998
2005-08-09,39.310001
2005-08-10,39.380001
2005-08-11,39.18
2005-08-12,39.150002
2005-08-15,39.240002000000004
2005-08-16,40.209998999999996
2005-08-17,39.150002
2005-08-18,38.599998
2005-08-19,38.43
2005-08-22,38.509997999999996
2005-08-23,38.59
2005-08-24,38.720001
2005-08-25,38.82
2005-08-26,38.75
2005-08-29,38.740002000000004
2005-08-30,38.810001
2005-08-31,39.900002
2005-09-01,40.200001
2005-09-02,39.959998999999996
2005-09-06,40.919998
2005-09-07,40.419998
2005-09-08,40.18
2005-09-09,40.43
2005-09-12,40.099998
2005-09-13,39.41
2005-09-14,39.240002000000004
2005-09-15,39.5
2005-09-16,39.419998
2005-09-19,39.200001
2005-09-20,39.18
2005-09-21,38.549999
2005-09-22,38.560001
2005-09-23,38.459998999999996
2005-09-26,38.639998999999996
2005-09-27,38.59
2005-09-28,38.259997999999996
2005-09-29,38.43
2005-09-30,38.779999
2005-10-03,38.880001
2005-10-04,38.029999
2005-10-05,36.990002000000004
2005-10-06,36.790001000000004
2005-10-07,36.41
2005-10-10,35.860001000000004
2005-10-11,36.09
2005-10-12,35.419998
2005-10-13,35.540001000000004
2005-10-14,36.400002
2005-10-17,36.439999
2005-10-18,35.91
2005-10-19,36.43
2005-10-20,35.73
2005-10-21,36.099998
2005-10-24,37.400002
2005-10-25,37.0
2005-10-26,36.93
2005-10-27,36.630001
2005-10-28,37.740002000000004
2005-10-31,38.400002
2005-11-01,37.029999
2005-11-02,37.77
2005-11-03,37.5
2005-11-04,37.470001
2005-11-07,37.490002000000004
2005-11-08,37.75
2005-11-09,38.459998999999996
2005-11-10,39.34
2005-11-11,39.580002
2005-11-14,39.48
2005-11-15,39.389998999999996
2005-11-16,38.439999
2005-11-17,39.0
2005-11-18,39.0
2005-11-21,38.970001
2005-11-22,39.380001
2005-11-23,39.52
2005-11-25,39.599998
2005-11-28,38.740002000000004
2005-11-29,38.900002
2005-11-30,38.73
2005-12-01,39.529999
2005-12-02,39.450001
2005-12-05,38.810001
2005-12-06,38.68
2005-12-07,38.389998999999996
2005-12-08,38.439999
2005-12-09,38.470001
2005-12-12,38.299999
2005-12-13,38.73
2005-12-14,38.549999
2005-12-15,38.040001000000004
2005-12-16,38.720001
2005-12-19,37.709998999999996
2005-12-20,38.34
2005-12-21,38.509997999999996
2005-12-22,38.799999
2005-12-23,39.349998
2005-12-27,38.93
2005-12-28,38.459998999999996
2005-12-29,38.310001
2005-12-30,37.869999
2006-01-03,38.720001
2006-01-04,39.07
2006-01-05,39.720001
2006-01-06,40.220001
2006-01-09,40.650002
2006-01-10,41.310001
2006-01-11,41.25
2006-01-12,41.41
2006-01-13,40.77
2006-01-17,40.669998
2006-01-18,40.57
2006-01-19,41.0
2006-01-20,40.400002
2006-01-23,40.799999
2006-01-24,41.41
2006-01-25,41.810001
2006-01-26,41.939999
2006-01-27,42.580002
2006-01-30,42.25
2006-01-31,42.52
2006-02-01,42.799999
2006-02-02,42.810001
2006-02-03,42.369999
2006-02-06,42.700001
2006-02-07,42.150002
2006-02-08,42.41
2006-02-09,42.400002
2006-02-10,42.98
2006-02-13,42.959998999999996
2006-02-14,42.889998999999996
2006-02-15,43.48
2006-02-16,43.299999
2006-02-17,43.639998999999996
2006-02-21,43.799999
2006-02-22,43.970001
2006-02-23,43.869999
2006-02-24,43.900002
2006-02-27,44.330002
2006-02-28,44.310001
2006-03-01,44.57
2006-03-02,44.5
2006-03-03,43.939999
2006-03-06,44.98
2006-03-07,44.32
2006-03-08,44.200001
2006-03-09,44.66
2006-03-10,45.0
2006-03-13,45.02
2006-03-14,45.48
2006-03-15,46.52
2006-03-16,47.209998999999996
2006-03-17,47.509997999999996
2006-03-20,46.950001
2006-03-21,46.790001000000004
2006-03-22,47.049999
2006-03-23,47.0
2006-03-24,47.189999
2006-03-27,46.849998
2006-03-28,47.450001
2006-03-29,48.139998999999996
2006-03-30,47.029999
2006-03-31,46.900002
2006-04-03,45.959998999999996
2006-04-04,45.959998999999996
2006-04-05,46.439999
2006-04-06,46.049999
2006-04-07,45.110001000000004
2006-04-10,44.57
2006-04-11,44.240002000000004
2006-04-12,44.549999
2006-04-13,43.91
2006-04-17,43.740002000000004
2006-04-18,45.139998999999996
2006-04-19,46.169998
2006-04-20,46.209998999999996
2006-04-21,46.049999
2006-04-24,45.830002
2006-04-25,44.650002
2006-04-26,44.830002
2006-04-27,44.830002
2006-04-28,44.689999
2006-05-01,44.139998999999996
2006-05-02,43.48
2006-05-03,43.349998
2006-05-04,45.0
2006-05-05,45.5
2006-05-08,45.84
2006-05-09,45.400002
2006-05-10,45.950001
2006-05-11,44.91
2006-05-12,44.349998
2006-05-15,44.82
2006-05-16,44.43
2006-05-17,42.75
2006-05-18,42.259997999999996
2006-05-19,42.610001000000004
2006-05-22,42.32
2006-05-23,41.919998
2006-05-24,41.880001
2006-05-25,43.150002
2006-05-26,43.900002
2006-05-30,43.43
2006-05-31,43.25
2006-06-01,44.23
2006-06-02,44.459998999999996
2006-06-05,44.98
2006-06-06,44.560001
2006-06-07,44.959998999999996
2006-06-08,44.970001
2006-06-09,45.16
2006-06-12,44.939999
2006-06-13,44.630001
2006-06-14,43.880001
2006-06-15,44.09
2006-06-16,44.0
2006-06-19,43.369999
2006-06-20,43.119999
2006-06-21,43.799999
2006-06-22,43.650002
2006-06-23,43.009997999999996
2006-06-26,43.16
2006-06-27,42.830002
2006-06-28,42.98
2006-06-29,43.34
2006-06-30,43.450001
2006-07-03,44.700001
2006-07-05,45.279999
2006-07-06,45.400002
2006-07-07,45.200001
2006-07-10,45.400002
2006-07-11,45.939999
2006-07-12,46.200001
2006-07-13,45.950001
2006-07-14,45.220001
2006-07-17,45.080002
2006-07-18,45.73
2006-07-19,46.950001
2006-07-20,46.57
2006-07-21,45.82
2006-07-24,46.919998
2006-07-25,47.610001000000004
2006-07-26,47.869999
2006-07-27,47.860001000000004
2006-07-28,48.5
2006-07-31,48.09
2006-08-01,48.009997999999996
2006-08-02,48.099998
2006-08-03,49.849998
2006-08-04,51.459998999999996
2006-08-07,50.950001
2006-08-08,50.029999
2006-08-09,49.75
2006-08-10,49.650002
2006-08-11,49.119999
2006-08-14,49.66
2006-08-15,50.75
2006-08-16,50.02
2006-08-17,49.93
2006-08-18,50.139998999999996
2006-08-21,50.200001
2006-08-22,50.919998
2006-08-23,50.580002
2006-08-24,51.040001000000004
2006-08-25,50.98
2006-08-28,51.0
2006-08-29,51.470001
2006-08-30,51.25
2006-08-31,51.240002000000004
2006-09-01,51.080002
2006-09-05,51.32
2006-09-06,51.389998999999996
2006-09-07,51.23
2006-09-08,52.16
2006-09-11,52.290001000000004
2006-09-12,53.400002
2006-09-13,53.669998
2006-09-14,53.43
2006-09-15,53.560001
2006-09-18,52.889998999999996
2006-09-19,54.200001
2006-09-20,54.57
2006-09-21,54.279999
2006-09-22,54.52
2006-09-25,54.139998999999996
2006-09-26,54.18
2006-09-27,54.400002
2006-09-28,54.18
2006-09-29,54.41
2006-10-02,54.150002
2006-10-03,55.540001000000004
2006-10-04,56.220001
2006-10-05,56.610001000000004
2006-10-06,56.380001
2006-10-09,56.73
2006-10-10,56.419998
2006-10-11,56.299999
2006-10-12,56.779999
2006-10-13,57.52
2006-10-16,58.110001000000004
2006-10-17,58.25
2006-10-18,58.880001
2006-10-19,57.82
2006-10-20,57.900002
2006-10-23,57.5
2006-10-24,57.099998
2006-10-25,57.5
2006-10-26,57.799999
2006-10-27,57.080002
2006-10-30,57.299999
2006-10-31,57.32
2006-11-01,56.849998
2006-11-02,54.450001
2006-11-03,53.580002
2006-11-06,54.25
2006-11-07,53.610001000000004
2006-11-08,53.740002000000004
2006-11-09,54.060001
2006-11-10,54.25
2006-11-13,54.23
2006-11-14,54.48
2006-11-15,53.060001
2006-11-16,54.16
2006-11-17,53.939999
2006-11-20,55.580002
2006-11-21,56.529999
2006-11-22,56.470001
2006-11-24,57.169998
2006-11-27,55.650002
2006-11-28,55.779999
2006-11-29,57.07
2006-11-30,57.639998999999996
2006-12-01,56.91
2006-12-04,57.950001
2006-12-05,57.639998999999996
2006-12-06,57.23
2006-12-07,56.700001
2006-12-08,56.799999
2006-12-11,56.990002000000004
2006-12-12,57.189999
2006-12-13,56.549999
2006-12-14,56.830002
2006-12-15,56.450001
2006-12-18,55.990002000000004
2006-12-19,55.139998999999996
2006-12-20,55.639998999999996
2006-12-21,55.09
2006-12-22,54.619999
2006-12-26,55.41
2006-12-27,55.580002
2006-12-28,55.849998
2006-12-29,56.02
2007-01-03,55.799999
2007-01-04,56.0
2007-01-05,54.66
2007-01-08,55.330002
2007-01-09,56.349998
2007-01-10,57.860001000000004
2007-01-11,58.509997999999996
2007-01-12,58.470001
2007-01-16,60.09
2007-01-17,60.209998999999996
2007-01-18,60.189999
2007-01-19,60.73
2007-01-22,59.91
2007-01-23,60.139998999999996
2007-01-24,60.950001
2007-01-25,61.5
2007-01-26,61.630001
2007-01-29,62.09
2007-01-30,62.080002
2007-01-31,62.630001
2007-02-01,62.59
2007-02-02,62.630001
2007-02-05,62.599998
2007-02-06,63.009997999999996
2007-02-07,63.82
2007-02-08,64.349998
2007-02-09,64.349998
2007-02-12,62.389998999999996
2007-02-13,62.209998999999996
2007-02-14,61.080002
2007-02-15,60.740002000000004
2007-02-16,61.599998
2007-02-20,61.990002000000004
2007-02-21,61.669998
2007-02-22,61.560001
2007-02-23,60.529999
2007-02-26,60.290001000000004
2007-02-27,58.459998999999996
2007-02-28,58.860001000000004
2007-03-01,58.41
2007-03-02,57.110001000000004
2007-03-05,54.880001
2007-03-06,56.779999
2007-03-07,55.860001000000004
2007-03-08,56.66
2007-03-09,57.41
2007-03-12,57.360001000000004
2007-03-13,54.790001000000004
2007-03-14,55.279999
2007-03-15,55.639998999999996
2007-03-16,55.040001000000004
2007-03-19,56.0
2007-03-20,56.82
2007-03-21,58.200001
2007-03-22,58.68
2007-03-23,59.400002
2007-03-26,58.48
2007-03-27,57.529999
2007-03-28,56.82
2007-03-29,57.060001
2007-03-30,57.689999
2007-04-02,58.419998
2007-04-03,58.849998
2007-04-04,58.779999
2007-04-05,58.880001
2007-04-09,58.48
2007-04-10,58.5
2007-04-11,57.389998999999996
2007-04-12,56.639998999999996
2007-04-13,57.509997999999996
2007-04-16,57.330002
2007-04-17,58.110001000000004
2007-04-18,57.599998
2007-04-19,57.040001000000004
2007-04-20,57.130001
2007-04-23,58.09
2007-04-24,57.669998
2007-04-25,57.150002
2007-04-26,56.849998
2007-04-27,56.529999
2007-04-30,55.299999
2007-05-01,55.060001
2007-05-02,55.0
2007-05-03,55.560001
2007-05-04,55.400002
2007-05-07,55.049999
2007-05-08,54.509997999999996
2007-05-09,54.650002
2007-05-10,53.34
2007-05-11,55.889998999999996
2007-05-14,56.490002000000004
2007-05-15,55.099998
2007-05-16,54.080002
2007-05-17,52.990002000000004
2007-05-18,51.959998999999996
2007-05-21,51.810001
2007-05-22,53.049999
2007-05-23,53.18
2007-05-24,51.709998999999996
2007-05-25,52.040001000000004
2007-05-29,54.66
2007-05-30,56.439999
2007-05-31,54.869999
2007-06-01,54.959998999999996
2007-06-04,55.759997999999996
2007-06-05,54.32
2007-06-06,54.080002
2007-06-07,51.98
2007-06-08,52.669998
2007-06-11,52.25
2007-06-12,51.439999
2007-06-13,52.599998
2007-06-14,51.43
2007-06-15,51.5
2007-06-18,51.099998
2007-06-19,51.560001
2007-06-20,50.009997999999996
2007-06-21,49.82
2007-06-22,49.400002
2007-06-25,48.98
2007-06-26,48.98
2007-06-27,50.849998
2007-06-28,50.889998999999996
2007-06-29,50.419998
2007-07-02,51.049999
2007-07-03,50.200001
2007-07-05,50.950001
2007-07-06,51.43
2007-07-09,50.400002
2007-07-10,49.470001
2007-07-11,48.599998
2007-07-12,50.150002
2007-07-13,50.799999
2007-07-16,50.630001
2007-07-17,49.540001000000004
2007-07-18,48.77
2007-07-19,49.200001
2007-07-20,48.299999
2007-07-23,47.279999
2007-07-24,45.619999
2007-07-25,45.110001000000004
2007-07-26,43.630001
2007-07-27,42.639998999999996
2007-07-30,42.490002000000004
2007-07-31,42.25
2007-08-01,42.720001
2007-08-02,42.09
2007-08-03,40.060001
2007-08-06,41.380001
2007-08-07,42.299999
2007-08-08,44.18
2007-08-09,42.599998
2007-08-10,41.369999
2007-08-13,41.5
2007-08-14,41.080002
2007-08-15,40.099998
2007-08-16,42.349998
2007-08-17,44.130001
2007-08-20,45.450001
2007-08-21,45.849998
2007-08-22,44.93
2007-08-23,44.990002000000004
2007-08-24,45.0
2007-08-27,45.0
2007-08-28,43.0
2007-08-29,43.25
2007-08-30,43.549999
2007-08-31,44.700001
2007-09-04,44.709998999999996
2007-09-05,43.48
2007-09-06,43.759997999999996
2007-09-07,42.959998999999996
2007-09-10,42.91
2007-09-11,43.209998999999996
2007-09-12,42.599998
2007-09-13,43.209998999999996
2007-09-14,42.580002
2007-09-17,42.25
2007-09-18,43.869999
2007-09-19,46.049999
2007-09-20,44.959998999999996
2007-09-21,45.25
2007-09-24,45.84
2007-09-25,45.07
2007-09-26,45.82
2007-09-27,45.93
2007-09-28,45.130001
2007-10-01,46.290001000000004
2007-10-02,47.34
2007-10-03,47.0
2007-10-04,47.450001
2007-10-05,49.130001
2007-10-08,48.48
2007-10-09,48.299999
2007-10-10,48.310001
2007-10-11,48.139998999999996
2007-10-12,47.290001000000004
2007-10-15,46.200001
2007-10-16,45.490002000000004
2007-10-17,44.560001
2007-10-18,44.5
2007-10-19,43.700001
2007-10-22,43.759997999999996
2007-10-23,44.5
2007-10-24,44.290001000000004
2007-10-25,44.200001
2007-10-26,44.650002
2007-10-29,44.580002
2007-10-30,45.610001000000004
2007-10-31,46.73
2007-11-01,44.240002000000004
2007-11-02,41.310001
2007-11-05,39.970001
2007-11-06,39.950001
2007-11-07,37.799999
2007-11-08,37.560001
2007-11-09,37.860001000000004
2007-11-12,37.779999
2007-11-13,40.0
2007-11-14,38.400002
2007-11-15,38.459998999999996
2007-11-16,37.689999
2007-11-19,37.369999
2007-11-20,36.959998999999996
2007-11-21,37.639998999999996
2007-11-23,38.529999
2007-11-26,36.32
2007-11-27,36.57
2007-11-28,38.34
2007-11-29,38.900002
2007-11-30,39.77
2007-12-03,38.82
2007-12-04,38.25
2007-12-05,39.220001
2007-12-06,40.630001
2007-12-07,39.919998
2007-12-10,40.459998999999996
2007-12-11,37.48
2007-12-12,36.77
2007-12-13,36.060001
2007-12-14,35.330002
2007-12-17,35.009997999999996
2007-12-18,35.23
2007-12-19,36.130001
2007-12-20,36.0
2007-12-21,36.119999
2007-12-24,38.040001000000004
2007-12-26,37.990002000000004
2007-12-27,35.110001000000004
2007-12-28,34.619999
2007-12-31,34.73
2008-01-02,33.990002000000004
2008-01-03,33.25
2008-01-04,32.41
2008-01-07,32.5
2008-01-08,30.73
2008-01-09,31.870001000000002
2008-01-10,32.91
2008-01-11,33.279999
2008-01-14,33.060001
2008-01-15,32.279999
2008-01-16,33.66
2008-01-17,33.279999
2008-01-18,33.439999
2008-01-22,34.84
2008-01-23,39.009997999999996
2008-01-24,38.400002
2008-01-25,38.799999
2008-01-28,40.330002
2008-01-29,39.849998
2008-01-30,39.240002000000004
2008-01-31,39.470001
2008-02-01,40.689999
2008-02-04,39.459998999999996
2008-02-05,37.25
2008-02-06,36.700001
2008-02-07,37.880001
2008-02-08,36.0
2008-02-11,35.240002000000004
2008-02-12,36.5
2008-02-13,36.959998999999996
2008-02-14,36.349998
2008-02-15,36.630001
2008-02-19,35.720001
2008-02-20,36.220001
2008-02-21,35.029999
2008-02-22,35.990002000000004
2008-02-25,37.32
2008-02-26,37.0
2008-02-27,36.43
2008-02-28,35.439999
2008-02-29,34.450001
2008-03-03,34.790001000000004
2008-03-04,34.639998999999996
2008-03-05,34.900002
2008-03-06,32.93
2008-03-07,33.32
2008-03-10,32.959998999999996
2008-03-11,35.57
2008-03-12,35.27
2008-03-13,35.93
2008-03-14,35.240002000000004
2008-03-17,35.5
2008-03-18,37.860001000000004
2008-03-19,37.310001
2008-03-20,38.029999
2008-03-24,39.0
2008-03-25,38.93
2008-03-26,37.57
2008-03-27,36.869999
2008-03-28,35.23
2008-03-31,35.810001
2008-04-01,38.419998
2008-04-02,38.950001
2008-04-03,40.23
2008-04-04,38.669998
2008-04-07,39.610001000000004
2008-04-08,38.93
2008-04-09,37.34
2008-04-10,37.639998999999996
2008-04-11,37.139998999999996
2008-04-14,36.450001
2008-04-15,36.360001000000004
2008-04-16,37.549999
2008-04-17,37.419998
2008-04-18,36.91
2008-04-21,36.349998
2008-04-22,36.060001
2008-04-23,36.200001
2008-04-24,37.32
2008-04-25,37.470001
2008-04-28,37.970001
2008-04-29,37.560001
2008-04-30,36.98
2008-05-01,38.200001
2008-05-02,39.25
2008-05-05,39.080002
2008-05-06,39.779999
2008-05-07,38.630001
2008-05-08,38.580002
2008-05-09,37.970001
2008-05-12,39.529999
2008-05-13,39.830002
2008-05-14,39.689999
2008-05-15,40.560001
2008-05-16,40.439999
2008-05-19,40.299999
2008-05-20,39.689999
2008-05-21,38.580002
2008-05-22,38.689999
2008-05-23,37.959998999999996
2008-05-27,38.73
2008-05-28,39.369999
2008-05-29,39.959998999999996
2008-05-30,39.57
2008-06-02,38.830002
2008-06-03,38.950001
2008-06-04,39.310001
2008-06-05,40.470001
2008-06-06,38.169998
2008-06-09,36.630001
2008-06-10,36.779999
2008-06-11,36.009997999999996
2008-06-12,36.549999
2008-06-13,37.200001
2008-06-16,38.0
2008-06-17,36.799999
2008-06-18,36.240002000000004
2008-06-19,36.93
2008-06-20,35.540001000000004
2008-06-23,34.689999
2008-06-24,35.0
2008-06-25,35.529999
2008-06-26,33.84
2008-06-27,33.900002
2008-06-30,34.060001
2008-07-01,34.279999
2008-07-02,33.34
2008-07-03,33.549999
2008-07-07,32.59
2008-07-08,35.650002
2008-07-09,32.439999
2008-07-10,33.52
2008-07-11,33.349998
2008-07-14,31.610001
2008-07-15,32.07
2008-07-16,34.77
2008-07-17,35.900002
2008-07-18,36.279999
2008-07-21,37.209998999999996
2008-07-22,39.610001000000004
2008-07-23,40.400002
2008-07-24,33.599998
2008-07-25,33.919998
2008-07-28,32.5
2008-07-29,35.09
2008-07-30,34.52
2008-07-31,34.169998
2008-08-01,35.610001000000004
2008-08-04,35.330002
2008-08-05,38.060001
2008-08-06,37.709998999999996
2008-08-07,37.139998999999996
2008-08-08,39.049999
2008-08-11,38.349998
2008-08-12,37.810001
2008-08-13,38.040001000000004
2008-08-14,38.02
2008-08-15,37.98
2008-08-18,36.360001000000004
2008-08-19,35.810001
2008-08-20,35.689999
2008-08-21,35.48
2008-08-22,36.189999
2008-08-25,34.860001000000004
2008-08-26,35.400002
2008-08-27,35.310001
2008-08-28,36.189999
2008-08-29,35.439999
2008-09-02,35.470001
2008-09-03,36.25
2008-09-04,35.27
2008-09-05,35.450001
2008-09-08,36.799999
2008-09-09,35.860001000000004
